Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24)
8.033196501703047e-12,0.002217192533333333,0.0915567593028733,0.0,0.00651324232351246,0.45153669566542654,6.417249052644966e-17,0.45690052242304924,4.669473224635202e-25,5.372218266126604e-37,4.62425152147794e-21,1.0528683908775415e-39,5.179345640072927e-61,1.1865381346763096e-05,2.7630932908360905e-12,1.431614771123011e-24,1.4225174176740986e-28,2.763029118347421e-12,8.991521465166458e-08,4.2698149060640794e-26,1.2644020848021145e-18,1.0540753407060493e-18,9.298939491658736e-29,8.474302244378828e-34,1.068168992647398e-39,1.7304109980807617e-39,1.2040344614678202e-45,6.327479923759772e-89
8.1132211705764e-12,0.002217192533333333,0.0915567593028733,0.0,0.006513124214566754,0.45153663675839545,6.545658043141168e-17,0.4569005221281931,4.867172958017192e-25,5.645822890294703e-37,4.813562362758654e-21,1.139822909348388e-39,5.72028542340183e-61,1.1983195408862226e-05,2.7905677241714257e-12,1.459500902690481e-24,1.4824896843715497e-28,2.790502267592897e-12,9.021004331198746e-08,4.3994109250779025e-26,1.2906502798252004e-18,1.075129350599558e-18,9.678669121262502e-29,8.905888229926275e-34,1.1336293340893297e-39,1.8372216808523816e-39,1.3165347916515404e-45,7.058272838768944e-89
8.193245839449753e-12,0.002217192533333333,0.0915567593028733,0.0,0.006513006120434509,0.4515365778559865,6.675337445354599e-17,0.45690052183890634,5.070681976443059e-25,5.930475274695627e-37,5.008642162876217e-21,1.2329900412834054e-39,6.311534563656959e-61,1.2101000226942683e-05,2.8180411610678626e-12,1.487453418328882e-24,1.544274430697696e-28,2.8179744076953587e-12,9.049930253175445e-08,4.5316169248449136e-26,1.3171723979773596e-18,1.0963901143784548e-18,1.0069938947527947e-28,9.354900644389984e-34,1.2023917111488704e-39,1.9494760933055426e-39,1.4382754629319294e-45,7.864987868564045e-89
8.273270508323106e-12,0.002217192533333333,0.0915567593028733,0.0,0.006512888041058813,0.4515365189582232,6.80628721192549e-17,0.4569005215550846,5.280084282634534e-25,6.226507339506858e-37,5.209607130734058e-21,1.3327457486176425e-39,6.957208013047917e-61,1.2218795753379791e-05,2.8455136016679456e-12,1.5154645483774794e-24,1.6079027856322402e-28,2.8454455387978238e-12,9.078309684555901e-08,4.666459454682144e-26,1.3439683480482108e-18,1.117857578131931e-18,1.047298065908028e-28,9.821863029367453e-34,1.2745875319605657e-39,2.067394117830413e-39,1.5699130434473625e-45,8.754649171440202e-89
8.353295177196459e-12,0.002217192533333333,0.0915567593028733,0.0,0.00651276997638471,0.45153646006512965,6.938507295500734e-17,0.4569005212766251,5.495463032610661e-25,6.534257618426852e-37,5.416574617408846e-21,1.439484709569678e-39,7.661712067059723e-61,1.2336581940560333e-05,2.872985046113736e-12,1.5435265791730092e-24,1.6734058765214047e-28,2.872915661042826e-12,9.106152882601903e-08,4.803965078635624e-26,1.3710380345735286e-18,1.1395316875021459e-18,1.0888028207533575e-28,1.0307309357210928e-33,1.3503520570697307e-39,2.191202227024201e-39,1.712143613883877e-45,9.734852465537426e-89
8.433319846069812e-12,0.002217192533333333,0.0915567593028733,0.0,0.006512651926359155,0.45153640117672955,7.071997648733876e-17,0.45690052100342726,5.716900502029484e-25,6.854071324982778e-37,5.6296631149558215e-21,1.5536210528258137e-39,8.429761850450325e-61,1.2454358740882733e-05,2.9004554945468253e-12,1.5716318574525688e-24,1.740814821786727e-28,2.900384774572432e-12,9.133469912060101e-08,4.9441603754485267e-26,1.398381357958546e-18,1.1614123876846443e-18,1.1315317804905074e-28,1.0811784135580495e-33,1.4298244724463839e-39,2.3211336131244716e-39,1.8657047233508112e-45,1.0813805289172161e-88
8.513344514943165e-12,0.002217192533333333,0.0915567593028733,0.0,0.006512533890930974,0.45153634229304657,7.206758224285076e-17,0.45690052073539256,5.944478053553394e-25,7.186300418862544e-37,5.848992255203551e-21,1.6755891128811073e-39,9.266399667645948e-61,1.257212610675717e-05,2.927924947108353e-12,1.5997727946252162e-24,1.8101607238010362e-28,2.9278528795282548e-12,9.160270648775267e-08,5.087071938529224e-26,1.4259982145978491e-18,1.1834996234287683e-18,1.175508792100857e-28,1.133584251203481e-33,1.5131479631235377e-39,2.457428318635162e-39,2.0313774215237744e-45,1.20003696653135e-88
8.593369183816518e-12,0.002217192533333333,0.0915567593028733,0.0,0.006512415870050846,0.4515362834141047,7.342788974821096e-17,0.45690052047242374,6.17827610525422e-25,7.53130367227075e-37,6.074682808538502e-21,1.8058442069281772e-39,1.0177014251272398e-60,1.2689883990605742e-05,2.955393403939023e-12,1.6279418709113962e-24,1.88147466193548e-28,2.955319976051469e-12,9.186564783235764e-08,5.232726375919252e-26,1.453888496991962e-18,1.2057933390380694e-18,1.2207579280827626e-28,1.1880050378658944e-33,1.6004697874580856e-39,2.6003333681426132e-39,2.209988369238299e-45,1.330410728845405e-88
8.67339385268987e-12,0.002217192533333333,0.0915567593028733,0.0,0.006512297863671248,0.4515362245399275,7.480089853015284e-17,0.4569005202144258,6.418374100072707e-25,7.889446736308387e-37,6.306856682679764e-21,1.944863433687825e-39,1.1167360943531348e-60,1.28076323448626e-05,2.982860865179117e-12,1.6561316393494324e-24,1.9547876857812233e-28,2.9827860642828313e-12,9.212361824052474e-08,5.381150310261195e-26,1.4820520938607015e-18,1.2282934783707162e-18,1.2673034861869345e-28,1.2444984476729028e-33,1.691941352012526e-39,2.7501029013188946e-39,2.402412029757547e-45,1.4735327356717963e-88
8.753418521563223e-12,0.002217192533333333,0.0915567593028733,0.0,0.006512179871746432,0.4515361656705389,7.618660811547556e-17,0.45690051996130554,6.66485047634573e-25,8.261102207375939e-37,6.545636921444267e-21,2.093146494578641e-39,1.2243582846119991e-60,1.2925371121974102e-05,3.0103273309685122e-12,1.6843347296684296e-24,2.0301308085491962e-28,3.0102511443626925e-12,9.237671101372406e-08,5.53237037876649e-26,1.5104888902533765e-18,1.2509999848399006e-18,1.3151699891499355e-28,1.3031232501413183e-33,1.7877182870557732e-39,2.9069983071097287e-39,2.609572942977748e-45,1.630513717677258e-88
8.833443190436576e-12,0.002217192533333333,0.0915567593028733,0.0,0.0065120618942323865,0.45153610680596273,7.758501803104359e-17,0.4569005197129714,6.917782639413153e-25,8.646649693599682e-37,6.791147703502823e-21,2.2512165376258313e-39,1.3412232975399616e-60,1.3043100274398934e-05,3.037792801446695e-12,1.712543852027069e-24,2.1075350006510223e-28,3.037715216431012e-12,9.262501770228262e-08,5.686413233183123e-26,1.5391987676559203e-18,1.2739128014142433e-18,1.3643821844258714e-28,1.3639393206508382e-33,1.887960522681274e-39,3.0712883591042716e-39,2.8324480848757026e-45,1.802549567396787e-88
8.913467859309929e-12,0.002217192533333333,0.0915567593028733,0.0,0.006511943931086815,0.4515360479462226,7.89961278037868e-17,0.4569005194693336,7.177246934314974e-25,9.046475881280886e-37,7.043514341127322e-21,2.419621024512584e-39,1.468029746054459e-60,1.3160819754608268e-05,3.0652572767527746e-12,1.7407518006178947e-24,2.1870311834639958e-28,3.0651782806273706e-12,9.28686281382512e-08,5.843305539763276e-26,1.5681816040950227e-18,1.2970318706181958e-18,1.4149650439163357e-28,1.4270076509212725e-33,1.992832365540692e-39,3.243249352084028e-39,3.0720693145435917e-45,1.9909269945122333e-88
8.993492528183282e-12,0.002217192533333333,0.0915567593028733,0.0,0.0065118259822690835,0.45153598909134246,8.041993696070013e-17,0.4569005192303038,7.443318619587998e-25,9.460974601367605e-37,7.30286327892933e-21,2.5989326211803678e-39,1.6055219823447467e-60,1.3278529515085888e-05,3.0927207570254996e-12,1.7689514571367825e-24,2.2686502232827736e-28,3.092640337090992e-12,9.310763046765435e-08,6.003073979230846e-26,1.5974372742393433e-18,1.3203571345324406e-18,1.466943763698661e-28,1.492390359493282e-33,2.1025025761913855e-39,3.4231652397481655e-39,3.329525911197638e-45,2.197029499650715e-88
9.073517197056635e-12,0.002217192533333333,0.0915567593028733,0.0,0.006511708047740202,0.4515359302413458,8.185644502884339e-17,0.45690051899579553,7.7160718421700135e-25,9.890546895948914e-37,7.569322092590454e-21,2.7897501123875923e-39,1.7544926380218975e-60,1.3396229508328343e-05,3.120183242403271e-12,1.7971357941174496e-24,2.3524229254601454e-28,3.1201013859607494e-12,9.334211118213505e-08,6.165745246748919e-26,1.6269656494978793e-18,1.343888534794289e-18,1.52034376375255e-28,1.5601507022125717e-33,2.217144447055919e-39,3.611327773612453e-39,3.605967203588674e-45,2.422343681485491e-88
9.153541865929988e-12,0.002217192533333333,0.0915567593028733,0.0,0.006511590127462797,0.45153587139625656,8.330565153534122e-17,0.45690051876572413,7.995579613418118e-25,1.0335601084771164e-36,7.843019487584701e-21,2.9926993406390944e-39,1.9157852805203448e-60,1.3513919686845053e-05,3.1476447330241556e-12,1.8252978781309196e-24,2.4383800287390696e-28,3.1475614273751825e-12,9.357215515000549e-08,6.331346051887141e-26,1.6567665981155545e-18,1.3676260125980795e-18,1.5751906876851355e-28,1.630353082717505e-33,2.336935880991839e-39,3.808036643079101e-39,3.902605294284568e-45,2.6684658924637864e-88
9.23356653480334e-12,0.002217192533333333,0.0915567593028733,0.0,0.006511472221401066,0.4515358125560984,8.476755600738296e-17,0.4569005185400062,8.28191378624657e-25,1.0796552831776106e-36,8.124085297893103e-21,3.208434169901956e-39,2.0902971899531155e-60,1.363160000315848e-05,3.1751052290259016e-12,1.853430872850024e-24,2.5265521997778674e-28,3.1750204614725106e-12,9.379784564671513e-08,6.499903118589e-26,1.6868399852661073e-18,1.3915695086955724e-18,1.6315104024545195e-28,1.7030630629300954e-33,2.46205947046996e-39,4.0135996166747055e-39,4.220717881336648e-45,2.9371092590425427e-88
9.313591203676693e-12,0.002217192533333333,0.0915567593028733,0.0,0.006511354329520764,0.45153575372089516,8.624215797222229e-17,0.45690051831856004,8.57514503338822e-25,1.1273825211660563e-36,8.412650484710857e-21,3.4376374745261366e-39,2.2789822607348902e-60,1.3749270409804234e-05,3.202564730545947e-12,1.881528041979089e-24,2.6169700278702693e-28,3.202478488390648e-12,9.401926438474674e-08,6.671443185139029e-26,1.7171856731423342e-18,1.4157189633963439e-18,1.6893289980918465e-28,1.778347373550325e-33,2.5927025773593897e-39,4.2283326844535416e-39,4.561651179884668e-45,3.2301110828844917e-88
9.393615872550046e-12,0.002217192533333333,0.0915567593028733,0.0,0.006511236451789164,0.45153569489067036,8.772945695717728e-17,0.4569005181013054,8.875342826782458e-25,1.1767848776457379e-36,8.708847135147293e-21,3.681022153791446e-39,2.482854032400951e-60,1.386693085933122e-05,3.2300232377214403e-12,1.909582752049119e-24,2.7096640198617644e-28,3.2299355082672123e-12,9.423649154295145e-08,6.845993004129943e-26,1.7478035210437697e-18,1.4400743165681771e-18,1.7486727874219638e-28,1.8562739245537554e-33,2.7290574133175243e-39,4.452560201563421e-39,4.926822946297737e-45,3.5494406400534574e-88
9.473640541423399e-12,0.002217192533333333,0.0915567593028733,0.0,0.006511118588175027,0.4515356360654479,8.922945248963027e-17,0.45690051788816377,9.182575418091241e-25,1.2279061622137394e-36,9.012808460918766e-21,3.939332172505296e-39,2.7029888541659526e-60,1.3984581304301766e-05,3.2574807506892462e-12,1.937588475078833e-24,2.8046645952634636e-28,3.2573915212395422e-12,9.444960579533319e-08,7.023579342429659e-26,1.7786933854618552e-18,1.4646355076374548e-18,1.8095683057827111e-28,1.9369118156923855e-33,2.8713211207832543e-39,4.686615032971322e-39,5.317725607491638e-45,3.897207395849818e-88
9.553665210296752e-12,0.002217192533333333,0.0915567593028733,0.0,0.006511000738648581,0.4515355772452514,9.074214409702763e-17,0.4569005176790577,9.496909820343594e-25,1.280790945523216e-36,9.324668797034854e-21,4.213343628078714e-39,2.940529187884274e-60,1.4102221697291745e-05,3.284937269585961e-12,1.965538791102086e-24,2.902002081564466e-28,3.284846527444708e-12,9.465868433929296e-08,7.204228981148256e-26,1.8098551201626703e-18,1.4894024755895477e-18,1.872042310742888e-28,2.0203313469987105e-33,3.019695854571604e-39,4.9308386993460005e-39,5.735929498106353e-45,4.275669653544683e-88
9.633689879170105e-12,0.002217192533333333,0.0915567593028733,0.0,0.006510882903181489,0.4515355184301046,9.226753130687974e-17,0.45690051747391164,9.818411790707916e-25,1.3354845659477123e-36,9.64456360047797e-21,4.503865844510999e-39,3.196687054193497e-60,1.421985199089072e-05,3.3123927945479276e-12,1.993427390562249e-24,3.0017067097435066e-28,3.312300527019522e-12,9.486380292334265e-08,7.387968715604855e-26,1.841288576267277e-18,1.5143751589692044e-18,1.9361217818189418e-28,2.10660402929294e-33,3.174388864068053e-39,5.185581524094768e-39,6.183086208271307e-45,4.6872436559049184e-88
9.713714548043458e-12,0.002217192533333333,0.0915567593028733,0.0,0.006510765081746819,0.45153545962003117,9.380561364676074e-17,0.4569005172726512,1.0147145814390081e-24,1.392033136247503e-36,9.972629448876619e-21,4.8117424937163835e-39,3.4727476267443724e-60,1.4337472137702051e-05,3.3398473257112415e-12,2.0212480765742843e-24,3.1038086099804115e-28,3.3397535201005553e-12,9.506503587429938e-08,7.574825355294397e-26,1.8729936023297544e-18,1.539553495880936e-18,2.0018339201904147e-28,2.195802594693333e-33,3.335612576020736e-39,5.4512027815516594e-39,6.660932044729806e-45,5.134513159051008e-88
9.79373921691681e-12,0.002217192533333333,0.0915567593028733,0.0,0.006510647274319023,0.45153540081505483,9.535639064430859e-17,0.45690051707520357,1.04831750896543e-24,1.4504835502379231e-36,1.030900403917253e-20,5.1378527446289374e-39,3.7700729795443764e-60,1.4455082090343044e-05,3.367300863211768e-12,2.0489947670553042e-24,3.2083378075677174e-28,3.367205506824144e-12,9.526245612396852e-08,7.764825723854361e-26,1.904970044412961e-18,1.5649374239894054e-18,2.0692061484142007e-28,2.2880010071296066e-33,3.503584677928809e-39,5.7280708463141245e-39,7.17129160813839e-45,5.620239498855985e-88
9.873763885790163e-12,0.002217192533333333,0.0915567593028733,0.0,0.006510529480873905,0.4515353420151993,9.691986182722479e-17,0.45690051688149697,1.0826561513962576e-24,1.5108834894596663e-36,1.0653826186281795e-20,5.483112440524935e-39,4.090105992567801e-60,1.4572681801445065e-05,3.394753407185151e-12,2.076661496724532e-24,3.315324219022541e-28,3.3946564873264047e-12,9.545613523532688e-08,7.957996659031379e-26,1.9372177461621052e-18,1.59052688051981e-18,2.1382661101376325e-28,2.383274472859372e-33,3.678528202025137e-39,6.016563343725472e-39,7.716081489401395e-45,6.147372170776697e-88
9.953788554663516e-12,0.002217192533333333,0.0915567593028733,0.0,0.006510411701388603,0.45153528322048825,9.849602672327447e-17,0.45690051669146137,1.1177365671227529e-24,1.573281429851021e-36,1.1007235821750257e-20,5.8484753050047496e-39,4.4343744209131413e-60,1.4690271223653664e-05,3.4222049577668286e-12,2.1042424189736663e-24,3.4247976483986234e-28,3.422106461743247e-12,9.56461434282136e-08,8.154365012647787e-26,1.9697365488761626e-18,1.6163218022582686e-18,2.2090416698104503e-28,2.48169945098756e-33,3.860671609851601e-39,6.317067301500193e-39,8.297314087945902e-45,6.719059944708739e-88
1e-11,0.002217192533333333,0.0915567593028733,0.0,0.006510343694207953,0.4515352492709528,9.941198814601805e-17,0.45690051658336733,1.138334455834665e-24,1.610243326408781e-36,1.1215283968223216e-20,6.069002728938584e-39,4.6448446785122224e-60,1.4758170294479327e-05,3.4380568149952963e-12,2.1201281081258644e-24,3.489159095141192e-28,3.4379574030103273e-12,9.575422154885786e-08,8.269227689740016e-26,1.9886384334668103e-18,1.6313110241215133e-18,2.250704454809626e-28,2.540002197250239e-33,3.969223678642506e-39,6.4962234134225e-39,8.650376244428767e-45,7.070788576290703e-88
1.003381322353687e-11,0.002217192533333333,0.0915567593028733,0.0,0.006510293935841551,0.4515352244309452,1.0008488486028615e-16,0.45690051650502767,1.1535646820172191e-24,1.6377266484220198e-36,1.1369373992403263e-20,6.234934177079243e-39,4.8044951329184054e-60,1.4807850309628704e-05,3.449655515092036e-12,2.1317318076087487e-24,3.5367877837982497e-28,3.4495554302103782e-12,9.583254960453942e-08,8.353957650568078e-26,2.0025262915772035e-18,1.6423221255522016e-18,2.2815609123956877e-28,2.5833536639887853e-33,4.0502488774252065e-39,6.629979302489375e-39,8.91710155488733e-45,7.338662537173698e-88
1.0113837892410222e-11,0.002217192533333333,0.0915567593028733,0.0,0.00651017618421247,0.45153516564659396,1.016864357661517e-16,0.45690051632212847,1.1901462883789536e-24,1.704269229930468e-36,1.174038285898998e-20,6.64352227580852e-39,5.202178522776935e-60,1.4925419012044478e-05,3.477105079295825e-12,2.159124058464732e-24,3.651324194083545e-28,3.477003392863323e-12,9.601542137302266e-08,8.556801452665292e-26,2.0355868110776847e-18,1.6685277863107164e-18,2.3558521430794853e-28,2.688316108232611e-33,4.247499580993242e-39,6.955705638583307e-39,9.577659864081377e-45,8.009762863882294e-88
1.0193862561283575e-11,0.002217192533333333,0.0915567593028733,0.0,0.006510058446482328,0.4515351068674582,1.0330067896882622e-16,0.45690051614269733,1.2274870439893318e-24,1.7729600735598334e-36,1.2120405694822418e-20,7.075314494943703e-39,5.629233103330306e-60,1.504297728358984e-05,3.50455365051307e-12,2.1864136908940193e-24,3.7684363257864443e-28,3.504450349837428e-12,9.619482507346085e-08,8.762923312787308e-26,2.0689179420457538e-18,1.6949387200049884e-18,2.4319438869799042e-28,2.7966670645116696e-33,4.452668983375699e-39,7.294662465748483e-39,1.028131301410378e-44,8.736179896469699e-88
1.0273887230156928e-11,0.002217192533333333,0.0915567593028733,0.0,0.006509940722633328,0.4515350480935615,1.0492761399632809e-16,0.4569005159666692,1.265592471275095e-24,1.8438508995989624e-36,1.2509586884409318e-20,7.531428728025337e-39,6.087570284851007e-60,1.5160525076968315e-05,3.532001228878481e-12,2.213595349130345e-24,3.8881535002164597e-28,3.5318963012678746e-12,9.63708258005468e-08,8.972350138723061e-26,2.1025195170686207e-18,1.7215548616686417e-18,2.509864888854724e-28,2.9084881085725953e-33,4.666008120893196e-39,7.647275960196125e-39,1.103049736424533e-44,9.521982147970257e-88
