Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CH3OX(48),CHOX(64),SX(57),CH2O2X(54),CH3X(25),CH4(24)
4.166312993076396e-22,0.00264225016925734,0.0,0.0,0.00718692046037583,0.7999999999999974,0.09999999999999948,0.1,9.825867160519293e-64,3.365309925118285e-51,4.171639095781124e-47,8.871878889227009e-112,9.47747731960633e-136,1.726626262420475e-15,1.0820220645711568e-47,4.8253592060939564e-43,9.229477946791111e-70,5.28658034442572e-16,2.5104389547236014e-18,1.7889852437873187e-41,1.1346199982361999e-41,2.5408494973508274e-45,1.413143192864538e-66,5.27837168795562e-87,9.486815880895949e-85,9.202594555543886e-110,1.876767676544408e-15,8.691085127614628e-20,5.27837164977151e-87,1.8943059598467765e-41,2.5763284631984266e-138,1.3660240015722333e-62,1.0231526889991733e-105,2.8184254864874737e-130
8.336245719422189e-22,0.00264225016925734,0.0,0.0,0.007186920460371692,0.7999999999999946,0.09999999999999895,0.1,3.1489840599788262e-62,6.733543664246189e-51,8.34690255220148e-47,2.843250974826261e-110,1.2164042753935806e-133,3.4547526345363094e-15,4.345163043095224e-47,3.8642007718927684e-42,1.4933205312790292e-68,1.0577753720699062e-15,5.023058952444919e-18,1.4326391258293521e-40,4.54143688832042e-41,1.0170019628652553e-44,6.242582921044432e-66,4.226978335553551e-86,7.5971468178729735e-84,2.949238366372351e-108,3.7551659071063404e-15,1.7389721148464093e-19,4.226978267756958e-86,7.582160558083876e-41,1.6522436171979405e-136,5.467655967121053e-62,1.6388224553688493e-104,1.8065802401455677e-128
1.6676111172113775e-21,0.00264225016925734,0.0,0.0,0.007186920460363415,0.7999999999999892,0.0999999999999979,0.1,1.0084285435485958e-60,1.347001114250187e-50,1.669742946504213e-46,9.105208719762203e-109,1.559104534072324e-131,6.9110053787599946e-15,1.7614498844497084e-46,3.092926587406696e-41,2.4393723832279906e-67,2.1160100471452227e-15,1.0048298795438192e-17,1.1466919565295464e-39,1.817166297133126e-40,4.069332553347801e-44,3.4366154805244665e-65,3.3832959816139905e-85,6.0807965639328316e-83,9.444621717963447e-107,7.51196236822401e-15,3.4786993171872783e-19,3.383295830601766e-85,3.033851857298884e-40,1.058529005722517e-134,2.187774581659642e-61,2.623539323014949e-103,1.15710432205484e-126
3.3355842077496946e-21,0.00264225016925734,0.0,0.0,0.0071869204603468625,0.7999999999999782,0.09999999999999577,0.09999999999999999,3.2281773613272136e-59,2.6942946099012733e-50,3.339848329072319e-46,2.914756525027837e-107,1.9970035382269066e-129,1.382351086717543e-14,7.412131498519308e-46,2.474967558161996e-40,4.060726603246315e-66,4.232479396578448e-15,2.009877787162732e-17,9.175858841534497e-39,7.269848394204626e-40,1.6279979967488058e-43,2.877848750793149e-64,2.7073226336391466e-84,4.865869132261899e-82,3.0234088254810264e-105,1.5025555290434574e-14,6.958153714552915e-19,2.7073221199108093e-84,1.2137383050237063e-39,6.778162415178467e-133,8.752522917117214e-61,4.1988024801196765e-102,7.408327359292935e-125
6.671530388826329e-21,0.00264225016925734,0.0,0.0,0.007186920460313756,0.7999999999999562,0.09999999999999154,0.09999999999999998,1.0332095527289646e-57,5.388881601203244e-50,6.680059094208469e-46,9.32897323083509e-106,2.5570302521311953e-127,2.764852184387855e-14,3.5494585629387587e-45,1.9802241880501508e-39,6.999934296877476e-65,8.465418092575269e-15,4.0199733584816203e-17,7.341616460063682e-38,2.9081759784883927e-39,6.512521953876018e-43,3.558139245307221e-63,2.1661344846778272e-83,3.893188016708975e-81,9.676716191840958e-104,3.005274113475661e-14,1.3917062480019776e-18,2.1661319199052635e-83,4.855348429662118e-39,4.339269703812452e-131,3.501294103729221e-60,6.719001631330754e-101,4.7422489157387726e-123
1.3343422750979598e-20,0.00264225016925734,0.0,0.0,0.007186920460247544,0.7999999999999123,0.09999999999998307,0.09999999999999994,3.3065777480929583e-56,1.077805558380638e-49,1.3360480624481033e-45,2.9855726406117697e-104,3.273568236632644e-125,5.52985437967738e-14,2.3548791919342386e-44,1.5842787661632395e-38,1.280720004990169e-63,1.6931295473090387e-14,8.040163525443883e-17,5.87366494172524e-37,1.1633176874965964e-38,2.6051147613559824e-42,5.280496108007231e-62,1.7330305587370356e-82,3.1147473470171404e-80,3.0968383534275945e-102,6.010711282300428e-14,2.7834879893895893e-18,1.7330152836421655e-82,1.9422184623685252e-38,2.777672821268242e-129,1.400574629918594e-59,1.0751209575917231e-99,3.0353538176112613e-121
2.6687207475286136e-20,0.00264225016925734,0.0,0.0,0.007186920460115121,0.7999999999998246,0.09999999999996614,0.09999999999999985,1.0581531801599382e-54,2.1556403549009434e-49,2.672132368503544e-45,9.554843695553683e-103,4.1906877423739864e-123,1.1059858770052035e-13,2.438073879909238e-43,1.2674617452302193e-37,2.5633704328314327e-62,3.386305018820654e-14,1.6080539956668239e-16,4.699080661383913e-36,4.6533651059105765e-38,1.04206708700507e-41,8.302786159883455e-61,1.3865526108820065e-81,2.4918763930915208e-79,9.910345129132728e-101,1.2021585619791412e-13,5.567051425341764e-18,1.3864564543415177e-81,7.769032399506242e-38,1.7781283290211442e-127,5.602412494329325e-59,1.7203506820690108e-98,1.94283022613507e-119
5.337477692389921e-20,0.00264225016925734,0.0,0.0,0.007186920459850274,0.7999999999996491,0.09999999999993227,0.09999999999999969,3.386162016178893e-53,4.311309947940268e-49,5.344300980631304e-45,3.059071502666133e-101,5.366014040479467e-121,2.2119867549983772e-13,3.369033719973729e-42,1.0139832329930171e-36,5.746834188602417e-61,6.772655943478256e-14,3.216127720833142e-16,3.759324003609032e-35,1.8613647233467045e-37,4.1683106023161626e-41,1.3286530844700618e-59,1.1098005725562758e-80,1.9935321045279598e-78,3.171385615289494e-99,2.404333429413915e-13,1.1134178109953937e-17,1.1091849545598275e-80,3.1076449630590467e-37,1.1387776151935655e-125,2.2409877952478292e-58,2.7538760635124475e-97,1.2440064177471593e-117
1.0674991582112536e-19,0.00264225016925734,0.0,0.0,0.007186920459320578,0.799999999999298,0.09999999999986453,0.09999999999999937,1.0835798556818301e-51,8.622649134013775e-49,1.0688638205164963e-44,9.82664925306204e-100,6.88629494558341e-119,4.4239885106576926e-13,5.177700518725735e-41,8.111894709533925e-36,1.4460544231427513e-59,1.354535771933093e-13,6.432268926863712e-16,3.0074829774978445e-34,7.445494732553631e-37,1.6673326030178767e-40,2.145252050193513e-58,8.913453109326852e-80,1.5948374131807283e-77,1.0148597688363503e-97,4.808683164029774e-13,2.2268430730009606e-17,8.873694645928048e-80,1.2430646202780377e-36,7.315916497610097e-124,8.963996887585773e-58,4.422640584008306e-96,7.990967053683805e-116
2.1350019361557767e-19,0.00264225016925734,0.0,0.0,0.007186920458261189,0.799999999998596,0.09999999999972906,0.09999999999999873,3.4674460567161954e-50,1.724532750614037e-48,2.1377312658714932e-44,3.24263995793562e-98,8.999061913361215e-117,8.847992020668198e-13,8.199176050091793e-40,6.489484901131925e-35,3.998853199844872e-58,2.709076097718618e-13,1.2864526361813205e-15,2.4059958672841377e-33,2.978203842499547e-36,6.6693464258481804e-40,3.5019807554926775e-57,7.359506490721354e-79,1.275873556072291e-76,3.2476993952409056e-96,9.61738263224674e-13,4.4536932973446665e-17,7.099930620158757e-79,4.9722736262486186e-36,4.812996232272822e-122,3.585608133362562e-57,7.290728919071768e-95,5.2671365657555774e-114
4.2700074920448225e-19,0.00264225016925734,0.0,0.0,0.007186920456142409,0.7999999999971918,0.0999999999994581,0.09999999999999744,1.1095669492010795e-48,3.4490684250316655e-48,4.275466163766674e-44,1.299479909078274e-96,1.348581723624935e-114,1.7695999035456705e-12,1.3084444659841443e-38,5.191507722080743e-34,1.1791827669447631e-56,5.418156631749634e-13,2.5728941324042953e-15,1.924800448597407e-32,1.1912817522010285e-35,2.667741204743528e-39,5.8287887101701795e-56,7.413954334512428e-78,1.0206985901196364e-75,1.0396188413426962e-94,1.923478156462166e-12,8.907392547362686e-17,5.686274327325404e-78,1.9889139795287047e-35,3.76105230327342e-120,1.4342455559465329e-56,1.4527336617218978e-93,4.187053862334856e-112
8.540018603822915e-19,0.00264225016925734,0.0,0.0,0.00718692045190485,0.7999999999943835,0.0999999999989162,0.09999999999999487,3.5504976214112197e-47,6.898139773851457e-48,8.550936074571695e-44,1.1410131066715067e-94,9.127710221717364e-112,3.5392013044103724e-12,2.092081036091218e-37,4.1530655200809614e-33,3.5335742827721394e-55,1.083631722965157e-12,5.1457371624031476e-15,1.5398417978250064e-31,4.7651196416671955e-35,1.0670965540951686e-38,1.0049218260129545e-54,1.6501094663223547e-76,8.165560496199654e-75,3.336582759172683e-93,3.846957941313543e-12,1.7814786252723755e-16,4.592780396035357e-77,7.95567697616232e-35,9.182323398280163e-118,5.736994064343546e-56,6.287379063407199e-92,7.199257092117722e-110
1.70800408273791e-18,0.00264225016925734,0.0,0.0,0.007186920443429732,0.799999999988767,0.09999999999783239,0.09999999999998972,1.136082099082584e-45,1.3796282471918732e-47,1.7101877736615792e-43,2.5026382835185724e-92,8.060650376796052e-109,7.078404097767776e-12,3.3465608912142295e-36,3.3222223818703396e-32,1.117583632739179e-53,2.1672636544815376e-12,1.0291263377577682e-14,1.2318739130992877e-30,1.906040145250353e-34,4.268382723315458e-38,1.8393306983280921e-53,9.11068241441798e-75,6.5323940470929715e-74,1.0966199965125174e-91,7.693917504521873e-12,3.5629554484766623e-16,3.996734611920555e-76,3.1822846020523596e-34,4.089336027329496e-115,2.2948119656230412e-55,6.845305555239779e-90,3.12420605738736e-107
3.416008527449147e-18,0.00264225016925734,0.0,0.0,0.007186920426479497,0.7999999999775339,0.09999999999566478,0.09999999999997942,3.6349648154653456e-44,2.7592567885429313e-47,3.420379050821091e-43,7.7118926062285705e-90,9.94548724211216e-106,1.4156809650994584e-11,5.353557967968376e-35,2.657407709974774e-31,3.560662694370111e-52,4.334526765258535e-12,2.0581676468354495e-14,9.854991592315117e-30,7.624095254952063e-34,1.707349480754919e-37,3.68360473891341e-52,7.027920269787644e-73,5.2258276033163916e-73,4.444238158069902e-90,1.5387836604960838e-11,7.125901423430022e-16,5.805029988039009e-75,1.2729242831025263e-33,2.5725232656180975e-112,9.179473546089984e-55,1.0532299208079868e-87,1.9214754828347676e-104
6.832017416871621e-18,0.00264225016925734,0.0,0.0,0.007186920392579034,0.7999999999550677,0.09999999999132954,0.09999999999995884,1.1628691580741037e-42,5.518513928324365e-47,6.840808720612658e-43,2.7527772702538545e-87,1.4205002892152123e-102,2.831362062349623e-11,8.563291067947536e-34,2.1253325257680907e-30,1.1388441841939716e-50,8.669049977791545e-12,4.1159945609343037e-14,7.883990809923224e-29,3.0495851153144985e-33,6.829367426381202e-37,8.263934225603629e-51,6.274371042680255e-71,4.180540799661466e-72,4.81290212569026e-88,3.0775674701927993e-11,1.4251762687647877e-15,2.8290849241803503e-73,5.091779456397028e-33,1.9091532713104997e-109,3.672161465427781e-54,1.8789101539493197e-85,1.3708191073594712e-101
1.0248026306294095e-17,0.00264225016925734,0.0,0.0,0.007186920358678577,0.7999999999326014,0.0999999999869943,0.09999999999993826,5.56279813561579e-42,8.277771245494453e-47,1.0261346081838412e-42,2.2739797709211955e-86,8.862725194685109e-102,4.247043146204593e-11,3.239249866415785e-33,6.308603195528492e-30,5.455572682173982e-50,1.3003570181305626e-11,6.173565802744854e-14,2.3405592736716916e-28,6.480290400506966e-33,1.4512360536793531e-36,3.6112346736733826e-50,3.944491959215315e-70,1.2410823490939583e-71,3.5974600046593946e-87,4.61635126949844e-11,2.137759326630894e-15,1.7016951869686668e-72,1.0820169842287727e-32,1.355467538514577e-108,7.804196046596078e-54,1.36247909182103e-84,1.2662349467174455e-100
1.366403519571657e-17,0.00264225016925734,0.0,0.0,0.007186920324778126,0.7999999999101352,0.09999999998265909,0.09999999999991768,1.840892291956445e-41,1.1037029020774897e-46,1.3682092092463497e-42,1.292843361043974e-85,9.769500556123585e-101,5.66272421666437e-11,8.43074144089858e-33,1.3744090217237522e-29,1.8055492672062343e-49,1.7338087375802886e-11,8.230881404031841e-14,5.099954226536376e-28,1.1054490509581455e-32,2.475630844815612e-36,1.1120288081848489e-49,1.709124145508576e-69,2.704236193133445e-71,1.9216065353258063e-86,6.155135058413006e-11,2.8503393159545152e-15,7.225214590775842e-72,1.8458167125252003e-32,1.0614882213957727e-107,1.331496174560657e-53,6.451897090773738e-84,7.815229328366639e-100
2.0496052974561516e-17,0.00264225016925734,0.0,0.0,0.007186920256977235,0.7999999998652026,0.09999999997398865,0.09999999999987656,1.0738208158118175e-40,1.6555548005753537e-46,2.0524637500341953e-42,2.7332691672228335e-84,7.670132434295201e-99,8.494086326146235e-11,3.0933008549279183e-32,3.9884452583377e-29,1.0532908140807242e-48,2.60071147028256e-11,1.2344912732468125e-13,1.4803586079850512e-27,2.2886495088602148e-32,5.125454524429729e-36,5.841348200124301e-49,1.8536590291386304e-68,7.849719469990115e-71,3.798826597846301e-85,9.232702611854926e-11,4.275492092961349e-15,7.717211070423286e-71,3.821617306219335e-32,4.770683521145439e-106,2.757745773067482e-53,7.692344680160388e-83,1.8215148771802538e-98
2.7328070753406465e-17,0.00264225016925734,0.0,0.0,0.0071869201891763684,0.7999999998202701,0.09999999996531819,0.09999999999983544,3.572183587473539e-40,2.2074075722957138e-46,2.73694608278294e-42,1.6385826481516952e-83,6.611493648912046e-98,1.132544838636922e-10,8.019756480728453e-32,8.72029282316031e-29,3.50670801990696e-48,3.467613096463753e-11,1.6458004243336782e-13,3.237375857472267e-27,3.8923248679414645e-32,8.717015709889294e-36,1.8530832120399755e-48,8.222758527321226e-68,1.716703044616261e-70,2.250558994184096e-84,1.2310270127085168e-10,5.700633585952697e-15,3.4135484109191015e-70,6.499719690282975e-32,3.547205284601028e-105,4.692417908501926e-53,3.8656358081739905e-82,1.1619104190292958e-97
3.4160088532251414e-17,0.00264225016925734,0.0,0.0,0.007186920121375523,0.7999999997753376,0.09999999995664777,0.09999999999979431,9.630269869485251e-40,2.759262276946445e-46,3.4218257751679173e-42,7.630849718703711e-83,4.646930863269768e-97,1.4156810393814853e-10,1.7531859983255184e-31,1.6356553582920626e-28,9.462439914670865e-48,4.3345135370880354e-11,2.0570089019042088e-13,6.07375487125562e-27,5.946485747313224e-32,1.3317567755108023e-35,4.818433964748479e-48,2.9100253118921805e-67,3.2209716097564295e-70,1.0415232872383858e-83,1.5387837601374338e-10,7.125762989015683e-15,1.2064713091486088e-69,9.930337432408149e-32,2.1139412739667672e-104,7.173318168164904e-53,1.501988047181669e-81,6.00381941907206e-97
4.7824124089941306e-17,0.00264225016925734,0.0,0.0,0.0071869199857739026,0.7999999996854726,0.09999999993930694,0.0999999999997121,5.6734121822086286e-39,3.862990701403204e-46,4.7941487536925866e-42,3.4572469023271377e-81,5.288282275593219e-95,1.981953424705898e-10,6.739483037199769e-31,4.472510663800075e-28,5.60190868238229e-47,6.068310787205486e-11,2.8791176565422485e-13,1.6618880161897812e-26,1.1434403019339747e-31,2.560893112621511e-35,2.661166873294975e-47,4.109851932686332e-66,8.817069199224486e-70,4.6832000030421247e-82,2.1542972424557836e-10,9.975984766535444e-15,1.7018968069594935e-68,1.9096713178590105e-31,1.7138885285469572e-102,1.382243015939371e-52,3.461244390191897e-80,4.786658287115286e-95
6.14881596476312e-17,0.00264225016925734,0.0,0.0,0.007186919850172375,0.7999999995956076,0.09999999992196616,0.09999999999962993,1.912671430634496e-38,4.9667666684243316e-46,6.171637268574767e-42,2.4149996532297248e-80,4.835629418466807e-94,2.548225788594654e-10,1.7893070490857644e-30,9.423013308278408e-28,1.8952474214420265e-46,7.802103222168913e-11,3.700817842862864e-13,3.5034584048572343e-26,1.8751628979294e-31,4.199813570613033e-35,8.730172235506515e-47,2.0396765313844072e-65,1.8599548603995895e-69,3.2694469998367094e-81,2.7698107081458066e-10,1.2826157441779992e-14,8.444995106412651e-68,3.132017725098315e-31,1.4446755229649213e-101,2.2729006844182742e-52,2.076155080186212e-79,3.8828746351152486e-94
8.881623076301099e-17,0.00264225016925734,0.0,0.0,0.007186919578969599,0.7999999994158777,0.09999999988728477,0.09999999999946571,1.3066446433835075e-37,7.174779546084215e-46,8.960029536175684e-42,1.0228132877487469e-78,5.4058000032444494e-92,3.680770452074305e-10,8.109646178690333e-30,2.8703136955876737e-27,1.3085502408857163e-45,1.1269673648732228e-10,5.342993729610144e-13,1.0686609277851556e-25,3.8872084894590194e-31,8.706766866278818e-35,5.7557559006513906e-46,3.2658088060872936e-64,5.692668918438255e-69,1.384056248002828e-79,4.000837589647921e-10,1.8526355510501576e-14,1.3520607724236196e-66,6.493944891527964e-31,1.186102508267817e-99,4.7541079360475555e-52,5.462934253325024e-78,2.8112680922527918e-92
1.4347237299377058e-16,0.00264225016925734,0.0,0.0,0.007186919036565159,0.7999999990564179,0.09999999981792254,0.09999999999913776,1.6415837103227177e-36,1.1597841751631542e-45,1.4852175953806455e-41,1.2113574799807064e-76,1.7427358077222145e-89,5.945859521844676e-10,6.053134196916325e-29,1.2416212383681375e-26,1.6851137924091995e-44,1.820475672929663e-10,8.622454313125284e-13,4.636987606579591e-25,1.0104944978064371e-30,2.2636652682583326e-34,7.033403659456193e-45,1.2231776298787216e-62,2.5187060903815197e-68,1.6390614676497475e-77,6.462891153142255e-10,2.9926162553473484e-14,5.064194452046657e-65,1.6888228457045365e-30,2.9939078776507724e-97,1.2802367233875848e-51,3.953039415293591e-76,6.48582910352554e-90
1.9812851522453017e-16,0.00264225016925734,0.0,0.0,0.007186918494162202,0.7999999986969581,0.0999999997485611,0.09999999999881047,7.291987870385392e-36,1.604357099801564e-45,2.151587128132757e-41,1.1074250544600375e-75,2.070772443290866e-88,8.210948248699144e-10,2.0730576272974834e-28,3.20919324968248e-26,7.582174931476662e-44,2.513976278081187e-10,1.1895402212696359e-12,1.2014717216874973e-24,1.924654803123203e-30,4.312056823380633e-34,3.099858323601404e-44,8.16242467333324e-62,6.706895941320229e-68,1.4984254659058256e-76,8.92494445062531e-10,4.1325184178757404e-14,3.379469113789144e-64,3.217839860776761e-30,3.430227876800258e-96,2.55862770276048e-51,3.117891592384655e-75,6.754723494224889e-89
2.5278465745528977e-16,0.00264225016925734,0.0,0.0,0.007186917951760728,0.7999999983374984,0.0999999996792004,0.09999999999848383,2.2541004410871301e-35,2.0542001093381237e-45,2.956747823243927e-41,6.500998355547181e-75,1.930543858557904e-87,1.0476036632639515e-09,5.197764429579188e-28,6.541115899041062e-26,2.370410967650933e-43,3.207469180428908e-10,1.516184976173483e-12,2.454734683374039e-24,3.131065163383984e-30,7.015770235261702e-34,9.54193054577278e-44,3.579520283558643e-61,1.4276874990634623e-67,8.79629740020164e-76,1.1386997482098262e-09,5.272342043988051e-14,1.4820449632770018e-63,5.236723818724271e-30,2.9250665966938958e-95,4.4334007912338324e-51,1.5395093033957882e-74,4.407712683178669e-88
3.0744079968604936e-16,0.00264225016925734,0.0,0.0,0.007186917409360735,0.7999999979780388,0.09999999960984049,0.09999999999815784,5.664111399306842e-35,2.5144235044704448e-45,3.982357341116644e-41,2.9842031160850822e-74,1.3853821400194112e-86,1.2741124673667029e-09,1.0911794607047055e-27,1.15968853976851e-25,6.021490494032575e-43,3.9009543800632756e-10,1.8421809669979415e-12,4.362517724172934e-24,4.6295850187396006e-30,1.0374722888288304e-33,2.3919985502460106e-43,1.2368727047041824e-60,2.6891465199685497e-67,4.0378273333361055e-75,1.3849050247561854e-09,6.41208713907188e-14,5.121161653724799e-63,7.745763137860826e-30,1.9543074471138211e-94,7.090332467630891e-51,5.877442358612932e-74,2.218685064590137e-87
4.167530841475685e-16,0.00264225016925734,0.0,0.0,0.007186916324565183,0.7999999972591195,0.09999999947112295,0.09999999999750779,2.4376804836013075e-34,3.5006965800170984e-45,7.105726262763246e-41,4.3184462751306915e-73,4.437231975741998e-85,1.727129972698717e-09,3.467695205037948e-27,2.8190740849260845e-25,2.650615227648567e-42,5.287901671506329e-10,2.4922313533815177e-12,1.065704816759601e-23,8.502433263082659e-30,1.9058041476172656e-33,1.0280154596635363e-42,9.698374859091051e-60,7.848351978007645e-67,5.843142306548121e-74,1.8773154980462963e-09,8.691341755911856e-14,4.015670015381105e-62,1.423537825597268e-29,5.690981973661171e-93,1.5860331805168503e-50,5.5820480138948945e-73,3.850313197254605e-86
5.260653686090877e-16,0.00264225016925734,0.0,0.0,0.007186915239775539,0.7999999965402005,0.09999999933240851,0.09999999999686032,7.366047635707889e-34,4.656893461210661e-45,1.2516179203836616e-40,2.598066433315545e-72,3.872365802430745e-84,2.180147340866754e-09,8.436781079138172e-27,5.580339910310556e-25,8.164564569034645e-42,6.674818153090996e-10,3.13970152715663e-12,2.1199914788959484e-23,1.3542075160163142e-29,3.0361354053925866e-33,3.10782004736378e-42,4.246998824106269e-59,1.9339940075037458e-66,3.515354289389251e-73,2.369725864933299e-09,1.0970282311137842e-13,1.7585469145868272e-61,2.2689000374250613e-29,4.795425455660691e-92,3.1800089686903853e-50,2.792778177323741e-72,2.561126741725385e-85
6.353776530706069e-16,0.00264225016925734,0.0,0.0,0.0071869141549917945,0.7999999958212817,0.09999999919369715,0.09999999999621542,1.8191447197540513e-33,6.142690522743557e-45,2.1550491609870004e-40,1.1512155017978457e-71,2.4405722196682046e-83,2.6331645718716276e-09,1.7475179745912097e-26,9.732975959957623e-25,2.0546280428739798e-41,8.061703825528412e-10,3.784602132074817e-12,3.7164782495693545e-23,1.9747328193185197e-29,4.4283967943092605e-33,7.686764370767753e-42,1.4289127787107944e-58,4.328255016029016e-66,1.5576699219579684e-72,2.862136125417636e-09,1.3248908849687338e-13,5.916843562280102e-61,3.310906675664652e-29,2.9349566541762935e-91,5.958712026965163e-50,1.0547430175993207e-71,1.2651905450317712e-84
8.540022219936452e-16,0.00264225016925734,0.0,0.0,0.007186911985441954,0.7999999943834444,0.09999999891628371,0.09999999999493328,8.140430670517111e-33,1.147204825894692e-44,5.84420179677481e-40,2.7676436536779137e-70,1.2593122915184144e-81,3.5391986223949174e-09,5.641567702697301e-26,2.3273092647151175e-24,9.752163464897462e-41,1.0835382745701503e-09,5.066735700694089e-12,8.992833012211337e-23,3.565007565026044e-29,7.998440743840727e-33,3.467845280650324e-41,1.3563014674851998e-57,1.999036977696104e-65,3.744802466055859e-71,3.846956327179917e-09,1.780522005132699e-13,5.617024926175268e-60,5.985801616178374e-29,1.4410039812544177e-89,1.8936964319439576e-49,1.5734006054024894e-70,5.197564958071256e-83
1.0726267909166836e-15,0.00264225016925734,0.0,0.0,0.007186909815915578,0.7999999929456079,0.09999999863888259,0.09999999999366133,2.510109176773866e-32,2.2910082885385955e-44,1.348752692096256e-39,1.940771376802048e-69,1.2545034348884639e-80,4.445232124274725e-09,1.386626780077263e-25,4.5512978713158596e-24,3.1518783630687005e-40,1.3608938437503132e-09,6.338713634141483e-12,1.7803881411480798e-22,5.620153952290163e-29,1.26154000261613e-32,1.0781872954308416e-40,6.49362992566352e-57,6.861222003707788e-65,2.6259902383001374e-70,4.831776103336429e-09,2.2360275708499347e-13,2.6895437142713283e-59,9.450109860414214e-29,1.408686939916242e-88,4.982392060663561e-49,9.23962508719517e-70,4.323259155945058e-82
1.291251359839722e-15,0.00264225016925734,0.0,0.0,0.007186907646412587,0.799999991507772,0.09999999836149381,0.0999999999923994,6.2170749172369e-32,4.606443358817611e-44,2.7282396370479063e-39,9.091050838670415e-69,8.10878647010593e-80,5.351265077517128e-09,2.872688673533346e-25,7.837643108675618e-24,8.143362756577897e-40,1.6382370906374374e-09,7.600616338827861e-12,3.1052778156808974e-22,8.139266003722809e-29,1.8278742416342735e-32,2.6938315784684975e-40,2.2614043317724676e-56,1.919634202845492e-64,1.2300784420859221e-69,5.816595453890423e-09,2.691407616651633e-13,9.367096595340231e-59,1.3705705612454744e-28,8.969598790828452e-88,1.1325305395431349e-48,3.7358957994338284e-69,2.3158018569014567e-81
1.5098759287627604e-15,0.00264225016925734,0.0,0.0,0.0071869054769329,0.7999999900699368,0.09999999808411737,0.09999999999114749,1.3326136331703228e-31,8.936814497340879e-44,4.994096521449998e-39,3.4097309503029517e-68,4.125380493098138e-79,6.2572974821281755e-09,5.299095356604802e-25,1.2363640068450977e-23,1.8168624052049946e-39,1.915568015775243e-09,8.85252350744044e-12,4.964196895489465e-22,1.1121440149316386e-28,2.4987936339614177e-32,5.829114691409218e-40,6.513025715846805e-56,4.656497338182569e-64,4.613588187001026e-69,6.80141437884514e-09,3.1466621770347784e-13,2.6980064494562815e-58,1.8754460933341455e-28,4.5082155178848145e-87,2.3063833199294134e-48,1.2156332389304004e-68,9.756062616936096e-81
1.7285004976857987e-15,0.00264225016925734,0.0,0.0,0.007186903307476437,0.7999999886321025,0.09999999780675324,0.09999999998990551,2.5742442682058042e-31,1.646616146469784e-43,8.468690656104758e-39,1.0918699456846113e-67,1.7388812777825372e-78,7.163329338113902e-09,8.984847839559415e-25,1.8291121626091043e-23,3.6485700953371465e-39,2.19288661970785e-09,1.0094514247792493e-11,7.447449835292465e-22,1.4565773893182474e-28,3.27424500978991e-32,1.1375806260808308e-39,1.6373809083901254e-55,1.0137781199212489e-63,1.477371175313829e-68,7.786232878203812e-09,3.601791286512247e-13,6.783328756518323e-58,2.4598248461890507e-28,1.8823136279898167e-86,4.314944247220212e-48,3.402440275263114e-68,3.464973316013338e-80
2.1657496355318755e-15,0.00264225016925734,0.0,0.0,0.007186898968632869,0.7999999857564358,0.099999997252062,0.09999999998745096,7.698857979316528e-31,4.791456844093593e-43,2.0571624817444882e-38,8.597783307232564e-67,2.3313812745356032e-77,8.975391404233472e-09,2.157775059094955e-24,3.492065123652084e-23,1.178196301530651e-38,2.747486866134973e-09,1.2549060066322462e-11,1.4648332406217066e-21,2.283731643999401e-28,5.138531048445974e-32,3.481748373661465e-39,7.870409988502923e-55,3.7993757714276936e-63,1.1633360643593059e-67,9.755868600145904e-09,4.5116732908278625e-13,3.261127876037586e-57,3.8678410858731885e-28,2.4843275903134196e-85,1.2497555580312677e-47,2.026145605651134e-67,3.47514659386201e-79
2.6029987733779522e-15,0.00264225016925734,0.0,0.0,0.007186894629881257,0.7999999828807719,0.0999999966974201,0.09999999998503513,1.8745267341507474e-30,1.1739855167245178e-42,4.2618478079632795e-38,4.351596941311337e-66,1.6573174306658544e-76,1.0787451275923773e-08,4.388452024788685e-24,5.869497465573396e-23,3.0840861602584074e-38,3.3020378342750844e-09,1.4964874691133e-11,2.543085335457138e-21,3.294670171890643e-28,7.420307165910708e-32,8.690345157139859e-39,2.811257587495761e-54,1.1240168635307222e-62,5.887993872742012e-67,1.1725502619742367e-08,5.42105390574695e-13,1.1650495013482691e-56,5.596117104722023e-28,1.7513612645102367e-84,3.014348108221937e-47,8.559678156797976e-67,2.0552705944106013e-78
3.040247911224029e-15,0.00264225016925734,0.0,0.0,0.007186890291220985,0.7999999800051107,0.09999999614282752,0.09999999998265745,3.9565399723233005e-30,2.5242934534802763e-42,7.89887526386456e-38,1.6873588892457288e-65,8.537888031327357e-76,1.2599508953232438e-08,7.955152335794655e-24,9.031467691113036e-23,6.972228615243397e-38,3.8565395284845085e-09,1.7342569222737074e-11,4.051792304857475e-21,4.488676433537452e-28,1.0119148547875172e-31,1.8833494038173532e-38,8.219757186476347e-54,2.8170792159195628e-62,2.2831063477280874e-66,1.3695134937018701e-08,6.329933407295664e-13,3.4070115417454836e-56,7.646149644606942e-28,8.966652110116033e-84,6.382440307069987e-47,2.876864997238518e-66,9.053495346117408e-78
