Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52),CHX(32),SX(406),SX(420),C2HOX(418),C2H4O(376),CH2X(63),SX(57),CH4X(383),SX(56)
3.594551246771945e-09,0.0027149456784039327,0.1557,0.0,0.005170170335956604,0.6423317198319431,0.19921664342118447,1.0646865003655786e-16,8.688579484372958e-20,1.5385456129610043e-11,1.6402772750163493e-25,3.153780940610351e-14,4.4701189687796125e-20,0.00013655822368131035,6.284133595006066e-17,2.330135546573908e-23,5.8185875576858064e-21,0.0026833544784766595,7.032422188422983e-21,2.0715646325088595e-09,4.1412107678102754e-32,2.6135203445041938e-30,4.711432764331004e-12,2.4708283553062583e-18,2.8224386895618257e-40,1.166719945874e-15,2.11636071364769e-13,1.0070432904360934e-13,8.185860571340348e-12,2.613658116337046e-15,4.217250404547318e-27,1.926680986511274e-16,1.9041215712441082e-23,7.773152749046567e-18,1.4976980686623509e-15,1.4923555683255562e-13,3.2880850033862765e-17,4.6908235833669984e-17,4.8748759154040885e-15,2.829244470574233e-14,2.728784641162607e-14,1.1092870634196707e-27,2.027195061144278e-15,1.5654824866178862e-23
3.603333261810961e-09,0.0027149456784039327,0.1557,0.0,0.005167583005714677,0.6423317547841229,0.199213986180017,1.0722550161084849e-16,8.752945589280699e-20,1.542775814269566e-11,1.658373634541329e-25,3.172566999923881e-14,4.5134636142206526e-20,0.0001364883127936849,6.300209108247536e-17,2.3426451784223992e-23,5.847052401956846e-21,0.0026860117131800223,7.073936244844185e-21,2.0779549432419557e-09,4.1640703791672856e-32,-2.3277167694878776e-30,4.736673440433928e-12,2.4809411996202606e-18,2.8765337813030333e-40,1.1736545285205776e-15,2.1251795353199868e-13,1.0091127453217953e-13,8.189868184775824e-12,2.6136634441154165e-15,4.2579529667651735e-27,1.9393726991684132e-16,1.9036063386195866e-23,7.83793283713771e-18,1.4970496056597924e-15,1.4986473687864475e-13,3.303743819937305e-17,4.7129816110267654e-17,4.898515138428675e-15,2.852357098897136e-14,2.7275049557598123e-14,1.1192303268443257e-27,2.0384039019780824e-15,1.5830048704529015e-23
3.6121152768499765e-09,0.0027149456784039327,0.1557,0.0,0.005165005700282526,0.6423317896018327,0.19921133923259884,1.0798549991811357e-16,8.817624290422295e-20,1.547004253873633e-11,1.6765001780047528e-25,3.191425384403489e-14,4.5570858666753276e-20,0.00013641867084554122,6.316607147497613e-17,2.3553147523598527e-23,5.875644316460792e-21,0.0026886586541339024,7.11558852105671e-21,2.084345458076137e-09,4.186998611254673e-32,7.742839831297079e-31,4.76197780430227e-12,2.490390435374536e-18,2.905045718690134e-40,1.1806157066754676e-15,2.1340059123028077e-13,1.0111811672283962e-13,8.193852212066496e-12,2.6136649406638153e-15,4.298925747696649e-27,1.9521102371435792e-16,1.903066291568996e-23,7.903070447738255e-18,1.4964013688338914e-15,1.5049404581529733e-13,3.319396768129939e-17,4.735129813939281e-17,4.922147367290552e-15,2.875566748589926e-14,2.7261887735346345e-14,1.1292332718228299e-27,2.0496473068273337e-15,1.6006776008271382e-23
3.620897291888992e-09,0.0027149456784039327,0.1557,0.0,0.005162438380700269,0.6423318242855893,0.19920870253893658,1.087486476348754e-16,8.882620167986053e-20,1.551230932431189e-11,1.6947995353366202e-25,3.210346238938437e-14,4.6010190403955565e-20,0.00013634929680346006,6.332741767222411e-17,2.3679124030899353e-23,5.904392939514369e-21,0.0026912953413316043,7.157382925412168e-21,2.090736168785047e-09,4.2099973764924967e-32,-1.8174276230439818e-31,4.787345930658239e-12,2.5001450363460277e-18,2.9192488444690388e-40,1.187599818130684e-15,2.1428398094085008e-13,1.0132485601603945e-13,8.197812807099884e-12,2.6136626545699078e-15,4.340169596295474e-27,1.9648936183947888e-16,1.9025019590821238e-23,7.968566790880709e-18,1.4957533802915708e-15,1.511234763385546e-13,3.3350437241543866e-17,4.7572680207896785e-17,4.945772385833502e-15,2.8988733054882744e-14,2.7248365257214518e-14,1.1392960981101422e-27,2.0609202513408686e-15,1.618501275905428e-23
3.629679306928008e-09,0.0027149456784039327,0.1557,0.0,0.005159881008160372,0.6423318588359075,0.19920607605919333,1.0951494742739743e-16,8.947932702886398e-20,1.55545585066193e-11,1.7133275917512454e-25,3.229326508029693e-14,4.645274686715298e-20,0.0001362801896380065,6.348520452900296e-17,2.3804287477272252e-23,5.9332716832761756e-21,0.0026939218146101174,7.199316232255208e-21,2.097127066608718e-09,4.23306471969217e-32,5.493508430541125e-31,4.812777821758486e-12,2.50983825597468e-18,2.94506416144122e-40,1.1946057268444393e-15,2.1516811768980985e-13,1.015314928106727e-13,8.201750122681742e-12,2.613656633928103e-15,4.3816854680346805e-27,1.9777228573880126e-16,1.9019135381180692e-23,8.034422799207365e-18,1.4951056618187048e-15,1.5175302118336135e-13,3.3506845607097285e-17,4.7793960544322355e-17,4.969389984917477e-15,2.9222766551030104e-14,2.7234486419983555e-14,1.1494189782682816e-27,2.072221163502276e-15,1.6364767962450877e-23
3.6415732823779486e-09,0.0027149456784039327,0.1557,0.0,0.005156433204981459,0.6423319054175113,0.1992025350839124,1.105578203320284e-16,9.036892100314958e-20,1.5611750892287446e-11,1.7387383690128274e-25,3.2551309176877346e-14,4.705717852344698e-20,0.0001361870175872677,6.369612556533219e-17,2.3973219174134423e-23,5.972546703133537e-21,0.002697462781135232,7.256325119848963e-21,2.1057828999801405e-09,4.2644123855521023e-32,5.112436967028437e-30,4.8473232243401835e-12,2.5227065615519483e-18,2.9974998913564335e-40,1.2041303248581518e-15,2.1636673594106883e-13,1.0181118990227687e-13,8.207045805433529e-12,2.6136426105651363e-15,4.4383481792731026e-27,1.9951713516417106e-16,1.9010786652246662e-23,8.124190277709051e-18,1.4942288891597417e-15,1.5260581846014302e-13,3.3718578500674397e-17,4.809348771763558e-17,5.001364434767909e-15,2.954127237638508e-14,2.7215129011500418e-14,1.1632249990538908e-27,2.0875730236856465e-15,1.6610659362700087e-23
3.6534672578278895e-09,0.0027149456784039327,0.1557,0.0,0.005153003480991111,0.6423319517565598,0.19919901267293,1.116064863868975e-16,9.126425651093534e-20,1.566891102415534e-11,1.764420980176609e-25,3.2810560649859904e-14,4.766721758241183e-20,0.00013609433064661308,6.39093738292365e-17,2.4142738400090055e-23,6.011943838720994e-21,0.0027009851833613555,7.313574575831466e-21,2.1144390371969755e-09,4.295877871042757e-32,-1.1756096395180457e-29,4.8819853256713984e-12,2.5370755864930487e-18,3.0386912683031107e-40,1.213699268466681e-15,2.1756670300418984e-13,1.0209070069400977e-13,8.212299439156728e-12,2.613621941112414e-15,4.495514162202896e-27,2.0127040190789436e-16,1.900201231069357e-23,8.2146211126084e-18,1.4933527036189166e-15,1.534587943469932e-13,3.393019413661326e-17,4.839282135492054e-17,5.033324420286668e-15,2.9861548686354745e-14,2.719513637853244e-14,1.1771418884467585e-27,2.102982063777197e-15,1.685938135722928e-23
3.6653612332778303e-09,0.0027149456784039327,0.1557,0.0,0.005149591741105154,0.6423319978543143,0.1991955087286394,1.1266095204378492e-16,9.21654048868392e-20,1.5726038925333752e-11,1.7903034942908024e-25,3.307104991314983e-14,4.828280300603406e-20,0.00013600212629326003,6.412473503273596e-17,2.4314599601267643e-23,6.051520250129439e-21,0.0027044891188954465,7.371073059649325e-21,2.123095456484217e-09,4.3274667547391945e-32,-2.410763387183921e-29,4.916764017750601e-12,2.5513704589415913e-18,3.0669967130503455e-40,1.2233136854643356e-15,2.1876801007226115e-13,1.0237002616330026e-13,8.217511394131022e-12,2.613594740831977e-15,4.5531856394917814e-27,2.0303208998300588e-16,1.8992815688976224e-23,8.305718019124602e-18,1.4924771565620332e-15,1.5431193113692642e-13,3.41416897272212e-17,4.8691957590876444e-17,5.065269478856209e-15,3.0183592613829464e-14,2.7174519053013933e-14,1.1911700339644303e-27,2.1184497779215483e-15,1.7110954898979624e-23
3.677255208727771e-09,0.0027149456784039327,0.1557,0.0,0.005146197890742326,0.64233204371203,0.19919202315394943,1.137212237030903e-16,9.307237879494683e-20,1.5783134620869763e-11,1.8164283773682994e-25,3.333276273860395e-14,4.8904022642297455e-20,0.00013591040201755547,6.434156529053184e-17,2.448955488964007e-23,6.0912760349369476e-21,0.002707974684828492,7.428819880662558e-21,2.131752136880471e-09,4.3591781270625087e-32,2.795120083083806e-29,4.951659244575251e-12,2.5611027874285896e-18,3.1079705378219387e-40,1.2329730450914665e-15,2.1997064659128704e-13,1.0264916728243713e-13,8.222682037121122e-12,2.613561123410512e-15,4.61136502770854e-27,2.048022028557627e-16,1.8983192538130215e-23,8.39748329642868e-18,1.4916022983359965e-15,1.5516521125355297e-13,3.4353062459230075e-17,4.899089251290058e-17,5.097199170086959e-15,3.0507401285281937e-14,2.7153287508944176e-14,1.2053098169051304e-27,2.1339753953624836e-15,1.7365403760976902e-23
3.689149184177712e-09,0.0027149456784039327,0.1557,0.0,0.005142821835821643,0.642332089330955,0.19918855585228265,1.1478730774718733e-16,9.398527783625154e-20,1.5840198137706552e-11,1.842825521356485e-25,3.359565854134866e-14,4.9531042153842415e-20,0.0001358191553229205,6.455585942441369e-17,2.4660870329594567e-23,6.1312658721549865e-21,0.002711441977738073,7.486824369936517e-21,2.1404090580360346e-09,4.3910157737072734e-32,4.05549699678385e-29,4.986670968011628e-12,2.5731030767935617e-18,3.160120321831027e-40,1.2426758374226586e-15,2.2117460411918414e-13,1.0292812501859629e-13,8.227811731411349e-12,2.6135212009715178e-15,4.670054377163893e-27,2.065807448348002e-16,1.8973166260645938e-23,8.489919980024695e-18,1.490728178257814e-15,1.5601861725113425e-13,3.456431016604947e-17,4.92896231896026e-17,5.129113073342492e-15,3.0832971821718326e-14,2.7131452161526014e-14,1.2195617374607182e-27,2.1495568076158927e-15,1.7622745796428277e-23
3.712937135077594e-09,0.0027149456784039327,0.1557,0.0,0.005136122738467985,0.6423321798573932,0.19918167568425882,1.1693693810178078e-16,9.582852630022252e-20,1.5954228752321606e-11,1.896796575625063e-25,3.412497398308965e-14,5.0802761747273505e-20,0.00013563808475548366,6.498640456328161e-17,2.500795031966994e-23,6.211610635920425e-21,0.0027183221282471816,7.603552191663656e-21,2.157723541802311e-09,4.455044989599687e-32,1.4234581027370153e-30,5.057043633880923e-12,2.6029414557110804e-18,3.2843852763566978e-40,1.2622107790815012e-15,2.235864302551057e-13,1.0348549418528226e-13,8.23794970984094e-12,2.6134228818791657e-15,4.7889739707888064e-27,2.1016312643133676e-16,1.895193161820253e-23,8.676814087395759e-18,1.4889823449004639e-15,1.5772573775658602e-13,3.498642155472124e-17,4.9886459513879257e-17,5.1928919443891435e-15,3.148938695576548e-14,2.7086011409184925e-14,1.2484035902925663e-27,2.1808855595739526e-15,1.8146226933122957e-23
3.736725085977476e-09,0.0027149456784039327,0.1557,0.0,0.005129493706300534,0.6423322694434861,0.19917486746211036,1.1910989312110946e-16,9.769556417884891e-20,1.6068131021238437e-11,1.9520493360304156e-25,3.465898191184121e-14,5.209831253498935e-20,0.00013545889487720804,6.540952575887127e-17,2.535464676287272e-23,6.292668000914961e-21,0.002725130332879955,7.721284770812132e-21,2.1750387493577484e-09,4.5195687927158775e-32,-8.880329982921159e-31,5.127881449013034e-12,2.6298003864346032e-18,3.335995862223176e-40,1.2819179610628933e-15,2.2600341325047427e-13,1.0404214129953098e-13,8.247928167403533e-12,2.6133006501742298e-15,4.909962092984183e-27,2.1377926552534326e-16,1.892913874103536e-23,8.866422081928957e-18,1.4872400315411876e-15,1.5943315568984407e-13,3.540800663950948e-17,5.0482442922361405e-17,5.256603152162732e-15,3.215281492719845e-14,2.7038278875844402e-14,1.2776988124665874e-27,2.212434941626256e-15,1.8681567443371297e-23
3.75813424178737e-09,0.0027149456784039327,0.1557,0.0,0.00512358687552122,0.6423323492750387,0.19916880095220882,1.2108553592433552e-16,9.939650930002416e-20,1.617053355858129e-11,2.0025656509024944e-25,3.5143704481007796e-14,5.3284601472823454e-20,0.00013529921584764772,6.578551721728276e-17,2.5666722800955368e-23,6.366281051821549e-21,0.0027311968270162597,7.828120357412337e-21,2.1906229275034933e-09,4.5780733445364135e-32,-1.9841010096785697e-30,5.192032586756779e-12,2.654157957374541e-18,3.3760719119637854e-40,1.299805516044151e-15,2.2818304465387787e-13,1.045425125942645e-13,8.256774691333915e-12,2.613170893533726e-15,5.020634640097981e-27,2.1706267789825118e-16,1.890734453328191e-23,9.03940723513466e-18,1.4856752568649612e-15,1.6096997460231672e-13,3.5786970975012476e-17,5.101808209024976e-17,5.313883219622904e-15,3.275587698900863e-14,2.6993427125007994e-14,1.3044548641086767e-27,2.2410229815317136e-15,1.9173659496265012e-23
3.7795433975972635e-09,0.0027149456784039327,0.1557,0.0,0.005117735671789151,0.6423324283598549,0.19916279156282618,1.230801468285139e-16,1.0111685285904005e-19,1.6272832585174503e-11,2.0539811878204715e-25,3.563235093801479e-14,5.449032176673429e-20,0.00013514103028981026,6.616440970070435e-17,2.598442045769073e-23,6.440313561941646e-21,0.002737206200632753,7.93575450248122e-21,2.206207459166214e-09,4.636972543593287e-32,-1.8504338214081198e-29,5.256559463350832e-12,2.6804494791193708e-18,3.4680888512850023e-40,1.3178371278217184e-15,2.303667282877492e-13,1.0504231060144047e-13,8.265496253004905e-12,2.6130230492984016e-15,5.133011489995118e-27,2.203734753718812e-16,1.8884382667417246e-23,9.214620253036352e-18,1.484113877255171e-15,1.625068282417962e-13,3.616548796428315e-17,5.155300194309028e-17,5.371104673716281e-15,3.336458392575925e-14,2.6946843017667526e-14,1.3315832001932424e-27,2.269795448486583e-15,1.9675654388224578e-23
3.800952553407157e-09,0.0027149456784039327,0.1557,0.0,0.005111939569763096,0.6423325067049097,0.19915683875467122,1.250937605392679e-16,1.0285654246394461e-19,1.6375028340762102e-11,2.1064180457536702e-25,3.6124969259569635e-14,5.571555324150822e-20,0.00013498432425371453,6.655231939385424e-17,2.630392237579107e-23,6.514678568786157e-21,0.002743158993021242,8.04416792321186e-21,2.2217922397758147e-09,4.696250486846271e-32,5.1773214226722314e-30,5.32146161788207e-12,2.7025531592360226e-18,3.568778569548917e-40,1.3360145661650907e-15,2.325544039869958e-13,1.0554154072303282e-13,8.274094812159912e-12,2.6128577012397766e-15,5.247107195066145e-27,2.237116753720171e-16,1.8860275090178747e-23,9.392073702164114e-18,1.4825561355556767e-15,1.640436210551324e-13,3.654354943202975e-17,5.208719158076909e-17,5.428266034296269e-15,3.397891896269159e-14,2.6898584151667045e-14,1.3590861763579797e-27,2.29875454466952e-15,2.0187706503747822e-23
3.822361709217051e-09,0.0027149456784039327,0.1557,0.0,0.005106198049090201,0.6423325843171134,0.19915094199357178,1.2712641131771043e-16,1.0461579021025343e-19,1.6477121081417924e-11,2.159900411854874e-25,3.6621584065429176e-14,5.696043127377269e-20,0.00013482908391984597,6.694742791434955e-17,2.662723255664248e-23,6.5894994345276066e-21,0.002749055738354482,8.15337447191013e-21,2.237377168403506e-09,4.755917231570183e-32,1.106806158275716e-29,5.386738608360241e-12,2.726304031581555e-18,3.646349783256694e-40,1.3543387331746124e-15,2.3474601919800873e-13,1.0604020831000525e-13,8.282572295352474e-12,2.612675418704413e-15,5.3629355860772415e-27,2.270772972266051e-16,1.8835075062412044e-23,9.571782000501888e-18,1.4810022655224377e-15,1.6558025883328526e-13,3.69211487793814e-17,5.262064232600323e-17,5.485366017810475e-15,3.45988653861669e-14,2.684870737286294e-14,1.3869661999593565e-27,2.3279012938713333e-15,2.0709957215724193e-23
3.8437708650269445e-09,0.0027149456784039327,0.1557,0.0,0.005100510594358061,0.6423326612033108,0.199145100750425,1.2917813300979217e-16,1.063948759016004e-19,1.657911107893419e-11,2.214577985389965e-25,3.712208580184996e-14,5.822561053382103e-20,0.0001346752955979397,6.73394413875161e-17,2.6956001760278683e-23,6.664899541505915e-21,0.002754896965734752,8.26339585895542e-21,2.2529621487691994e-09,4.8159897010963776e-32,-1.4384767455917332e-29,5.4523901481676395e-12,2.7536218187619697e-18,3.705702685505184e-40,1.372805546199831e-15,2.3694152388198035e-13,1.0653831866279559e-13,8.290930596534758e-12,2.6124767569619823e-15,5.4805100335827676e-27,2.3047036109622336e-16,1.8808826576214752e-23,9.753760523449958e-18,1.4794524920929473e-15,1.6711664870432382e-13,3.729828093843432e-17,5.3153347715489466e-17,5.542403532851528e-15,3.522440656319438e-14,2.6797268754927103e-14,1.415225683102448e-27,2.357229916594054e-15,2.1242540131043513e-23
3.865180020836838e-09,0.0027149456784039327,0.1557,0.0,0.0050948766950474214,0.6423327373702827,0.19913931450114936,1.3124895902421787e-16,1.0819399696911642e-19,1.6680998620229118e-11,2.2702875655229347e-25,3.762653652465235e-14,5.951109760546421e-20,0.00013452294572570723,6.772962898852582e-17,2.728261979224034e-23,6.740893267303748e-21,0.0027606831992436887,8.374240199064315e-21,2.268547086222302e-09,4.876465667530238e-32,4.6142725136524185e-30,5.5184157793795334e-12,2.7764995070608602e-18,3.7987717543102105e-40,1.3914172981803507e-15,2.391408659871926e-13,1.0703587703179538e-13,8.29917157763527e-12,2.6122622575226596e-15,5.599843940568292e-27,2.3389088649622053e-16,1.8781544580267642e-23,9.938024352018968e-18,1.4779070316619283e-15,1.6865269912579877e-13,3.767494140057483e-17,5.368530210540596e-17,5.599377677781279e-15,3.5855525960596716e-14,2.6744323580155026e-14,1.4438669467773549e-27,2.3867433540058617e-15,2.1785594653729547e-23
3.886589176646732e-09,0.0027149456784039327,0.1557,0.0,0.005089295845485184,0.6423328128247476,0.19913358272663625,1.3333892229349908e-16,1.1001327127821153e-19,1.67827840067702e-11,2.326896948530877e-25,3.8135034249355114e-14,6.081677168413291e-20,0.00013437202086763204,6.812371818069046e-17,2.761176676334846e-23,6.81743856697896e-21,0.0027664149579901703,8.48590285719972e-21,2.284131888948628e-09,4.937343524530333e-32,1.073439398616338e-29,5.584814996712592e-12,2.800619013396067e-18,3.916475614954196e-40,1.4101776179813351e-15,2.413439916553673e-13,1.0753288861782501e-13,8.307297069133202e-12,2.612032448453061e-15,5.720951021236939e-27,2.3733889171473125e-16,1.875327989250742e-23,1.0124587847075729e-17,1.4763660922981012e-15,1.7018831987681017e-13,3.805112707554611e-17,5.42165018257435e-17,5.656287733732806e-15,3.649220716300409e-14,2.6689926322422357e-14,1.4728923361857227e-27,2.4164463819544663e-15,2.2339268151889563e-23
3.9079983324566255e-09,0.0027149456784039327,0.1557,0.0,0.005083767544797867,0.64233288757336,0.19912790491270224,1.354480552645484e-16,1.1185275307571618e-19,1.6884467554012714e-11,2.384734033583576e-25,3.8647438002667314e-14,6.214345546261191e-20,0.0001342225077137994,6.851564998511635e-17,2.7947025720308654e-23,6.894465823690089e-21,0.0027720927561573445,8.59837686969488e-21,2.2997164705576676e-09,4.998626214777643e-32,-1.4584998387188418e-29,5.6515875637908795e-12,2.828190891244155e-18,3.970413086817505e-40,1.4290812555750353e-15,2.435508474967767e-13,1.0802935857260419e-13,8.315308870616654e-12,2.6117878447076905e-15,5.843845161692083e-27,2.4081439441875783e-16,1.8724077142870128e-23,1.031346507174414e-17,1.474829873985601e-15,1.717234220496335e-13,3.8426836654130027e-17,5.474694577140388e-17,5.713133158063122e-15,3.713443389010971e-14,2.6634130632172392e-14,1.5023042970550873e-27,2.4463316527612003e-15,2.2903708595366848e-23
