Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CHOX(64),CH2O2X(54),CH3OX(48),SX(57),OCO(174),SX(231),CH3X(25),CH4(24),CH4X(249)
4.893447892834165e-09,0.000897708597878115,0.0,0.0,0.0003054443362340886,0.7984228806146731,0.09999973148206881,0.09999999994452899,1.5103314178827192e-12,6.097940657762008e-17,1.8709787738667758e-15,1.0889643947893398e-26,6.32818553991368e-32,0.001117892550353552,2.05131069818074e-15,3.944893370848238e-17,3.618420281294361e-17,2.461006957683817e-07,5.3956782468045465e-11,2.2364786341544533e-08,1.7353871331955062e-19,5.405933065524322e-22,2.5660438703702498e-20,2.885833470938879e-29,2.2315366779768777e-31,1.103430725843969e-30,0.0010181619262436769,5.39572972450433e-11,4.031055880898818e-15,4.386350710960236e-22,1.0919271031918557e-26,1.601034288166303e-41,4.500098486258876e-28,8.953139140465207e-32,7.052620715800674e-39,3.3423911399886775e-38,9.364845283669072e-42
4.916795288317516e-09,0.000897708597878115,0.0,0.0,0.000305131661073626,0.7984233028251091,0.09999973170466417,0.09999999994457359,1.5209647592063198e-12,6.140888285969696e-17,1.8836522529445627e-15,1.1030539646041196e-26,6.410060048814927e-32,0.0011193627962626698,2.049188588038767e-15,3.950041862748088e-17,3.640223878535157e-17,2.4584875107075517e-07,5.390154803290591e-11,2.2394201508512603e-08,1.7370557058234065e-19,5.41302244833832e-22,2.5936603661412115e-20,2.9061822718547333e-29,2.249424211839559e-31,1.1183883474477647e-30,0.0010170045781350025,5.390205985409093e-11,4.054909544133242e-15,4.411550146074653e-22,1.1060378179082642e-26,1.6200886501830943e-41,4.562339858744449e-28,9.10908503591643e-32,7.125624244112786e-39,3.399228341391014e-38,9.561338589613576e-42
4.940142683800867e-09,0.000897708597878115,0.0,0.0,0.00030481972776523985,0.7984237239570878,0.09999973192673452,0.09999999994461803,1.5316259293651313e-12,6.183948652574087e-17,1.89635454786478e-15,1.1172612930394676e-26,6.492618842057881e-32,0.0011208294004304844,2.047071521907553e-15,3.9551779835407133e-17,3.6620509130714243e-17,2.4559740416372986e-07,5.384644464703128e-11,2.242354381098222e-08,1.7387189713793185e-19,5.420094216003114e-22,2.6214419259726327e-20,2.9265845169370525e-29,2.2673761315019197e-31,1.1334690043729514e-30,0.001015850129390366,5.3846953523213114e-11,4.078794422448186e-15,4.436766981751275e-22,1.1202663462073787e-26,1.6392773652390606e-41,4.625161355794776e-28,9.266991720015227e-32,7.198958577249902e-39,3.456727481097156e-38,9.76089735429348e-42
4.963490079284218e-09,0.000897708597878115,0.0,0.0,0.00030450853393033933,0.7984241440140061,0.09999973214828153,0.09999999994466231,1.542314896088452e-12,6.227121625398804e-17,1.9090856105315278e-15,1.1315868545155536e-26,6.575864676176094e-32,0.001122292374410269,2.0449594827425768e-15,3.960301495160671e-17,3.6839012580207146e-17,2.4534665312945336e-07,5.379147189024081e-11,2.2452813478357062e-08,1.7403769529215753e-19,5.427148424637406e-22,2.6493887213717493e-20,2.947040143499914e-29,2.285392383836523e-31,1.1486730384952743e-30,0.001014698570836775,5.379197783210564e-11,4.102710438077049e-15,4.462001080626136e-22,1.1346131623697086e-26,1.658600737367327e-41,4.688565870654599e-28,9.42687441197816e-32,7.272623099971433e-39,3.5148925657834896e-38,9.96355186042326e-42
4.986837474767569e-09,0.000897708597878115,0.0,0.0,0.0003041980772103952,0.7984245629992558,0.09999973236930686,0.09999999994470642,1.553031625149136e-12,6.270407072061167e-17,1.9218453928766707e-15,1.1460311233464945e-26,6.659800307091449e-32,0.001123751729707275,2.0428524567732848e-15,3.965410903558294e-17,3.705774787042285e-17,2.450964960655649e-07,5.373662934588642e-11,2.248201074390546e-08,1.7420296733762159e-19,5.434185130132778e-22,2.6775009228793703e-20,2.96754908875918e-29,2.303472915356403e-31,1.1640007905786149e-30,0.0010135498933291779,5.373713236401824e-11,4.126657513499701e-15,4.48725230620806e-22,1.1490787405688856e-26,1.678059069756152e-41,4.752556297886714e-28,9.588748374925195e-32,7.346617200950391e-39,3.5737276024466694e-38,1.0169332496645526e-41
5.01018487025092e-09,0.000897708597878115,0.0,0.0,0.00030388835526610455,0.7984249809162247,0.09999973258981219,0.09999999994475038,1.5637760824832829e-12,6.313804859977599e-17,1.9346338468622317e-15,1.1605945737367218e-26,6.744428490100906e-32,0.0011252074777790917,2.040750427439262e-15,3.970508025895366e-17,3.7276713744108385e-17,2.4484693108820383e-07,5.368191660071898e-11,2.2511135837357666e-08,1.743677155535901e-19,5.441204388131712e-22,2.7057787000746015e-20,2.988111289835585e-29,2.321617672233129e-31,1.1794526002777017e-30,0.0010124040877509417,5.3682416705598525e-11,4.150635571441473e-15,4.512520522872933e-22,1.1636635548680322e-26,1.697652664475539e-41,4.817135533337633e-28,9.752628915716611e-32,7.420940272700256e-39,3.63323659837963e-38,1.0378269756900795e-41
5.033532265734271e-09,0.000897708597878115,0.0,0.0,0.00030357936577661923,0.7984253977682956,0.09999973280979912,0.09999999994479417,1.5745482372690399e-12,6.35731485636096e-17,1.9474509244835864e-15,1.1752776797773719e-26,6.829751979817101e-32,0.0011266596300359925,2.0386533751508782e-15,3.975594158277027e-17,3.7495908951640745e-17,2.4459795632742085e-07,5.362733324474042e-11,2.254018898163112e-08,1.7453194220636754e-19,5.448206254046717e-22,2.734222221579529e-20,3.008726683754647e-29,2.3398266003032163e-31,1.1950288061407801e-30,0.0010112611450142901,5.362783044675741e-11,4.174644534872128e-15,4.53780559585869e-22,1.1783680792161558e-26,1.7173818224646778e-41,4.882306474103576e-28,9.918531384789762e-32,7.495591711504217e-39,3.6934235611475636e-38,1.0590394239799913e-41
5.056879661217622e-09,0.000897708597878115,0.0,0.0,0.00030327110643882133,0.798425813558845,0.09999973302926934,0.09999999994483781,1.58534805548638e-12,6.400936928225821e-17,1.9602965777646393e-15,1.1900809154426972e-26,6.915773530162466e-32,0.0011281081978412523,2.036561288380642e-15,3.9806651260977436e-17,3.771533224826038e-17,2.4434956992365905e-07,5.357287887112611e-11,2.256917040707026e-08,1.7469564954933576e-19,5.4551907830891e-22,2.762831655063851e-20,3.029395207447453e-29,2.358099645050387e-31,1.2107297456122398e-30,0.0010101210560606957,5.35733731805483e-11,4.19868432700487e-15,4.563107391249647e-22,1.1931927874445564e-26,1.737246843880138e-41,4.948072018496467e-28,1.008647117599566e-31,7.57057091734858e-39,3.754292498563691e-38,1.0805736647999093e-41
5.080227056700973e-09,0.000897708597878115,0.0,0.0,0.00030296357496663475,0.7984262282912434,0.0999997332482244,0.0999999999448813,1.5961754996683343e-12,6.444670942401228e-17,1.973170758758207e-15,1.2050047545865079e-26,7.002495894401551e-32,0.0011295531925114767,2.0344741547576163e-15,3.985722193373499e-17,3.793498239359859e-17,2.441017700354387e-07,5.351855307604333e-11,2.2598080346617155e-08,1.748588398228663e-19,5.462158030218366e-22,2.791607167249479e-20,3.0501167977560334e-29,2.3764367516203192e-31,1.2265557550352063e-30,0.001008983811861239,5.351904450303651e-11,4.222754871295328e-15,4.588425775969138e-22,1.2081381532632746e-26,1.7572480277746753e-41,5.0144350660100065e-28,1.0256463726435412e-31,7.645877293857385e-39,3.815847418665108e-38,1.1024327787577522e-41
5.1012397126359895e-09,0.000897708597878115,0.0,0.0,0.0003026874170905488,0.7984266006484634,0.09999973344484488,0.0999999999449203,1.6059437935084603e-12,6.484127155614467e-17,1.9847818732484416e-15,1.218539717330369e-26,7.081147493071164e-32,0.0011308506420000587,2.032599949291111e-15,3.9902667874384023e-17,3.813286041890698e-17,2.438792500985195e-07,5.346976946359763e-11,2.2624038348474238e-08,1.7500527081614747e-19,5.468413821816859e-22,2.817647262541658e-20,3.0688115487188945e-29,2.392994874802845e-31,1.2409063754265892e-30,0.0010079627169082281,5.3470258305096565e-11,4.2444445911822406e-15,4.611226396773817e-22,1.2216925361606869e-26,1.7753657583873566e-41,5.074675071297774e-28,1.0411224924463485e-31,7.713932273608696e-39,3.87183667475643e-38,1.122386302260419e-41
5.118314211621478e-09,0.000897708597878115,0.0,0.0,0.000302463447955123,0.7984269025916099,0.09999973360430955,0.09999999994495191,1.6138977764936939e-12,6.516255179352052e-17,1.9942338164790284e-15,1.2296104423809525e-26,7.145479411510046e-32,0.0011319028066229234,2.031079936014017e-15,3.9939507782897e-17,3.829378642771734e-17,2.436987823337661e-07,5.3430205053471506e-11,2.2645088944647953e-08,1.7512395196276704e-19,5.47348691460362e-22,2.8389062165280326e-20,3.0840341459220804e-29,2.406487854994531e-31,1.2526424004906891e-30,0.001007134680917072,5.343069180001746e-11,4.262087520159115e-15,4.629763513906651e-22,1.2327790737910182e-26,1.7901694440579855e-41,5.12398460407876e-28,1.0538222578348915e-31,7.769427013509374e-39,3.9177461235962206e-38,1.138797364611966e-41
5.135388710606967e-09,0.000897708597878115,0.0,0.0,0.00030223986493057605,0.798427203973547,0.09999973376350096,0.09999999994498343,1.6218664909120873e-12,6.548442885751956e-17,2.003700949915202e-15,1.2407463368255483e-26,7.210190021902261e-32,0.0011329530760205088,2.0295625509709053e-15,3.997625901197134e-17,3.845483208705161e-17,2.435186256959876e-07,5.3390708850419e-11,2.266610162555284e-08,1.752423596838584e-19,5.478550841222018e-22,2.8602542273075525e-20,3.099285035848332e-29,2.4200150196085066e-31,1.2644457877865698e-30,0.0010063081537669684,5.339119350730533e-11,4.279746789325488e-15,4.648309318407718e-22,1.2439308095518107e-26,1.8050463723263672e-41,5.1736177852664194e-28,1.0666339951740104e-31,7.8250959051086e-39,3.964028100412738e-38,1.1553865415620195e-41
5.152463209592455e-09,0.000897708597878115,0.0,0.0,0.0003020166671442095,0.7984275047955828,0.0999997339224197,0.09999999994501486,1.6298499216223178e-12,6.580690222473466e-17,2.013183254847925e-15,1.2519475858303068e-26,7.27528040012718e-32,0.0011340014545562773,2.0280477868007773e-15,4.0012972135271784e-17,3.861599689488208e-17,2.4333877948655073e-07,5.33512807001954e-11,2.2687076472754063e-08,1.7536049483846728e-19,5.483605622838397e-22,2.8816913588087006e-20,3.114564193674896e-29,2.4335763467469384e-31,1.2763166673717905e-30,0.0010054831319677709,5.335176327276255e-11,4.297422369070627e-15,4.666863759344585e-22,1.2551479285518676e-26,1.819996658682567e-41,5.2235757504737735e-28,1.0795583141311518e-31,7.880938719929841e-39,4.01068417312897e-38,1.1721550520070938e-41
5.169537708577944e-09,0.000897708597878115,0.0,0.0,0.0003017938537274892,0.7984278050590236,0.09999973408106642,0.09999999994504621,1.6378480550337648e-12,6.612997137124559e-17,2.0226807125792827e-15,1.2632143745225692e-26,7.340751621834989e-32,0.0011350479465807198,2.0265356333050168e-15,4.004961648167542e-17,3.8777280317817195e-17,2.4315924300260793e-07,5.331192044940664e-11,2.2708013570275895e-08,1.754783582820768e-19,5.488651280591001e-22,2.903217674694466e-20,3.1298715945560503e-29,2.4471718144134814e-31,1.2882551689920304e-30,0.0010046596120381406,5.3312400942929906e-11,4.315114229851918e-15,4.685426786022217e-22,1.26643061586095e-26,1.835020418473102e-41,5.273859635610307e-28,1.0925958255904695e-31,7.93695523046223e-39,4.0577159097018445e-38,1.1891041177252543e-41
5.184904757664884e-09,0.000897708597878115,0.0,0.0,0.00030159364957391615,0.7984280748195992,0.09999973422361638,0.09999999994507436,1.6450589356857337e-12,6.642124256095818e-17,2.0312413647353514e-15,1.2734106737543209e-26,7.400002231379e-32,0.001135988180020801,2.02517692478081e-15,4.008251296893165e-17,3.892253644356448e-17,2.4299792440336845e-07,5.3276554151534903e-11,2.2726824760478273e-08,1.7558420377259463e-19,5.49318458909185e-22,2.9226676640447493e-20,3.143672382604785e-29,2.4594369072118094e-31,1.2990577442740744e-30,0.0010039197253297613,5.327703277835299e-11,4.3310508004787525e-15,4.702140809134739e-22,1.276641248271461e-26,1.8486047171490905e-41,5.319394732835359e-28,1.1044268713667071e-31,7.987518412505906e-39,4.100366961154586e-38,1.204513663741587e-41
5.200271806751824e-09,0.000897708597878115,0.0,0.0,0.000301393755432018,0.7984283441297175,0.09999973436594696,0.09999999994510243,1.652281706282982e-12,6.671299552444467e-17,2.0398142619057356e-15,1.2836603449557416e-26,7.459562979037097e-32,0.0011369268920534987,2.023820324870748e-15,4.011537253431673e-17,3.906788795889802e-17,2.428368556129013e-07,5.3241242617638097e-11,2.2745605511205706e-08,1.7568983048592524e-19,5.497710539635466e-22,2.942189990137485e-20,3.157496009234006e-29,2.471729619790677e-31,1.3099152923925738e-30,0.0010031810497976126,5.3241719381998074e-11,4.3470005134293445e-15,4.718861709194696e-22,1.2869052757459394e-26,1.8622487060672014e-41,5.365195574005972e-28,1.1163505459100526e-31,8.038221940046999e-39,4.1433247134776134e-38,1.2200713462022388e-41
5.2156388558387636e-09,0.000897708597878115,0.0,0.0,0.0003011941706768855,0.7984286129903253,0.09999973450805856,0.09999999994513044,1.6595163572806803e-12,6.700522987873184e-17,2.0483993904808096e-15,1.2939635230011695e-26,7.519434648466006e-32,0.001137864085823609,2.0224658274551216e-15,4.0148190727995617e-17,3.921333450779659e-17,2.4267603612807495e-07,5.3205985737321984e-11,2.2764355881297983e-08,1.7579523903840038e-19,5.502229147491739e-22,2.9617846988350234e-20,3.1713424562817736e-29,2.4840499359287463e-31,1.3208279072861662e-30,0.0010024435829222497,5.320646064345239e-11,4.362963347307857e-15,4.735589449719056e-22,1.2972228331162646e-26,1.8759524686947817e-41,5.411262987789006e-28,1.128367297069258e-31,8.089065649192873e-39,4.1865903097618717e-38,1.2357780617196573e-41
5.2310059049257034e-09,0.000897708597878115,0.0,0.0,0.0003009948946860944,0.7984288814023682,0.0999997346499516,0.0999999999451584,1.6667628785540565e-12,6.729794524051875e-17,2.056996736857202e-15,1.304320342737593e-26,7.579618023156608e-32,0.001138799764467569,2.0211134294131234e-15,4.0180930446619505e-17,3.935887575005547e-17,2.4251546544401535e-07,5.317078340069691e-11,2.2783075935048896e-08,1.759004300440506e-19,5.506740427908558e-22,2.9814518358279464e-20,3.1852117055707314e-29,2.496397839343051e-31,1.3317956826901947e-30,0.0010017073221901035,5.3171256452743366e-11,4.378939280762614e-15,4.752323994377422e-22,1.307594055186814e-26,1.8897160883254195e-41,5.457597803027821e-28,1.1404775734822693e-31,8.140049376656072e-39,4.230164893107211e-38,1.2516347087633577e-41
5.246372954012643e-09,0.000897708597878115,0.0,0.0,0.00030079592683968635,0.7984291493667899,0.09999973479162659,0.09999999994518628,1.6740212591238206e-12,6.75911412262198e-17,2.065606287437581e-15,1.3147309389845434e-26,7.640113886458816e-32,0.0011397339311134626,2.01976312812206e-15,4.0213603143576025e-17,3.9504511332282965e-17,2.4235514305988514e-07,5.313563549824239e-11,2.2801765741234237e-08,1.760054041146327e-19,5.511244396078016e-22,3.0011914466351964e-20,3.1991037389092765e-29,2.508773313696054e-31,1.342818712136803e-30,0.0010009722650934783,5.3136106700334577e-11,4.3949282924860716e-15,4.769065306985415e-22,1.3180190767343578e-26,1.9035396479967933e-41,5.504200848741195e-28,1.1526818245756934e-31,8.191172959752688e-39,4.2740496066216185e-38,1.2676421876579584e-41
5.261740003099583e-09,0.000897708597878115,0.0,0.0,0.00030059726652009256,0.7984294168845317,0.09999973493308388,0.0999999999452141,1.6812914909289993e-12,6.788481745192837e-17,2.074228028633927e-15,1.325195446533497e-26,7.700923021547046e-32,0.0011406665888810878,2.0184149152867713e-15,4.0246276228810444e-17,3.965024091017908e-17,2.4219506848418567e-07,5.310054192073664e-11,2.2820425356510524e-08,1.76110161859668e-19,5.515741067116589e-22,3.021003576604838e-20,3.213018538090874e-29,2.5211763425979817e-31,1.3538970889553477e-30,0.0010002384091305815,5.3101011277111404e-11,4.410930361214648e-15,4.78581335150157e-22,1.328498032507459e-26,1.9174232305641102e-41,5.551072954117673e-28,1.1649805005618925e-31,8.242436236393133e-39,4.318245593417037e-38,1.283801400572553e-41
5.2746421978202204e-09,0.000897708597878115,0.0,0.0,0.0003004307080959128,0.7984296411485133,0.09999973505168386,0.0999999999452374,1.687404733378151e-12,6.813175899122929e-17,2.081476258404432e-15,1.3340231932669533e-26,7.752220953186142e-32,0.0011414484865948141,2.0172845640918474e-15,4.027364399821594e-17,3.977266801609624e-17,2.4206086066775465e-07,5.307111918064081e-11,2.2836068722655435e-08,1.761979499839398e-19,5.519510853807212e-22,3.037693904210192e-20,3.224718989836444e-29,2.531611209463612e-31,1.36324131973676e-30,0.0009996231884643195,5.307158699050148e-11,4.424375787232311e-15,4.799880204395329e-22,1.3373379276606047e-26,1.9291263189790132e-41,5.590635227554038e-28,1.1753797359362745e-31,8.28558471368591e-39,4.3555938236467266e-38,1.297486536842932e-41
5.287544392540858e-09,0.000897708597878115,0.0,0.0,0.0003002643656601226,0.7984298650988352,0.09999973517013096,0.09999999994526065,1.6935263181167048e-12,6.837903856788885e-17,2.088733064101032e-15,1.3428891184589683e-26,7.80374073492495e-32,0.001142229324685083,2.0161556819732874e-15,4.030096588231007e-17,3.989516097129018e-17,2.419268268926961e-07,5.3041734595211566e-11,2.2851690888485786e-08,1.7628558640004246e-19,5.523275516124003e-22,3.054435411273012e-20,3.2364354662802005e-29,2.5420654790001742e-31,1.3726246872216915e-30,0.0009990088112802084,5.304220086143898e-11,4.437830390034975e-15,4.813951756351994e-22,1.346216017375894e-26,1.9408718265284652e-41,5.630388244903022e-28,1.1858461195446445e-31,8.328831456073832e-39,4.3931629622440686e-38,1.3112798083009407e-41
5.300446587261495e-09,0.000897708597878115,0.0,0.0,0.00030009823885097464,0.7984300887360514,0.09999973528842543,0.09999999994528387,1.6996562390412607e-12,6.862665595419802e-17,2.0959984376918056e-15,1.3517933018401017e-26,7.855482830018769e-32,0.0011430091049849293,2.0150282665583184e-15,4.032826694746159e-17,4.001771957425784e-17,2.4179296686970305e-07,5.30123881005018e-11,2.286729189057385e-08,1.7637307146505852e-19,5.527035062956302e-22,3.0712281243557193e-20,3.2481679566231466e-29,2.552539141412269e-31,1.3820472463178864e-30,0.0009983952761072128,5.301285282600973e-11,4.4512941571089785e-15,4.828027986277025e-22,1.3551323813582397e-26,1.9526598019452566e-41,5.670332497192558e-28,1.196379919126405e-31,8.37217636857515e-39,4.4309536857683275e-38,1.3251817518925078e-41
