Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CH3OX(48),CHOX(64),SX(57),CH2O2X(54),CH3X(25),CH4(24),CH4X(275)
9.333643234836726e-10,0.00299236199292705,0.0,0.0,0.003959258209592209,0.7968085474807585,0.09999894090396103,0.09999999978986218,2.8381162410078314e-13,1.6875382499574951e-15,7.215733966605595e-18,1.708174145737178e-20,4.88981089812723e-23,0.0019750106164611774,2.6751324396231994e-14,6.975985217922184e-17,2.5913315401911645e-17,9.574459669226425e-07,2.0982746582693335e-10,1.0143652003414567e-07,1.250470163853884e-19,1.9085342977828656e-22,3.952844876789492e-12,4.2968153110869994e-20,4.957366379910776e-34,5.588657273309024e-22,0.0022038964885161653,2.0990630251261905e-10,2.61519898551566e-18,1.5979838085547712e-15,4.5063156472930455e-32,6.558061254548577e-24,1.1675021013223626e-26,1.3282584362741824e-18,1.887775415323118e-16
9.38309319931657e-10,0.00299236199292705,0.0,0.0,0.003949632759612473,0.7968014705349187,0.09999894259035241,0.09999999979036914,2.8707419714974145e-13,1.7288773757538397e-15,7.316383897894552e-18,1.7578831282694355e-20,5.0244513369913177e-23,0.001980111643780125,2.6685700847272817e-14,6.993917250710453e-17,2.6151620483294957e-17,9.55114929869387e-07,2.0931731711291375e-10,1.0208160354344148e-07,1.253681959329768e-19,1.9118072221181854e-22,4.028867316104289e-12,2.892999544770143e-20,5.040008710189609e-34,5.746518405502985e-22,0.002208422598075423,2.0939557375133993e-10,2.6891468172168722e-18,1.6093568554325196e-15,5.006383858025006e-32,6.633519382504518e-24,1.181529088163575e-26,1.3818023861926883e-18,1.9424424211736805e-16
9.432543163796414e-10,0.00299236199292705,0.0,0.0,0.003940074428752672,0.7967944482095725,0.09999894426121372,0.09999999979087251,2.903535412813204e-13,1.7709824812767441e-15,7.417811933105524e-18,1.810838190482365e-20,5.290188967741256e-23,0.00198518764204122,2.66205910150719e-14,7.011755763373568e-17,2.6390472208196922e-17,9.528001581027375e-07,2.0881072578099956e-10,1.027259473348656e-07,1.256877899921589e-19,1.915058452352582e-22,4.105844907295275e-12,5.029338599178033e-20,5.123495837118887e-34,5.915724779243621e-22,0.00221290660203891,2.0888840722748894e-10,2.7647060458114875e-18,1.62073797499724e-15,5.372505641194304e-32,6.709352391137053e-24,1.1677336768607363e-26,1.4369035880023862e-18,2.0007183032948332e-16
9.481993128276259e-10,0.00299236199292705,0.0,0.0,0.003930582656048739,0.7967874800605768,0.09999894591668991,0.09999999979137236,2.9364961861169387e-13,1.8138628933752385e-15,7.520018605363293e-18,1.867076270834874e-20,5.658988948336568e-23,0.0019902388451674066,2.6555890260308556e-14,7.029519870213004e-17,2.662986704395285e-17,9.505015156013446e-07,2.0830766210043587e-10,1.0336954249761708e-07,1.260058134321284e-19,1.9182882355270905e-22,4.183782546629506e-12,2.8879991953871e-20,5.207832095263755e-34,6.096235147057858e-22,0.002217348827592755,2.083847731624879e-10,2.841900827233922e-18,1.6321270637449894e-15,5.488905792040214e-32,6.785559315592661e-24,1.1353841305832323e-26,1.4938038883602033e-18,2.0626400217413168e-16
9.531443092756103e-10,0.00299236199292705,0.0,0.0,0.003921156885902196,0.7967805656478028,0.09999894755692448,0.09999999979186869,2.9696239241359924e-13,1.8575279967030986e-15,7.623004475864125e-18,1.919187172494113e-20,5.766074744281854e-23,0.0019952654843770306,2.6490858296369242e-14,7.047196771455596e-17,2.6869801552281683e-17,9.482188676457846e-07,2.0780809661086364e-10,1.0401238030518405e-07,1.2632228094893686e-19,1.9214968150521582e-22,4.262685764350005e-12,5.338444433078041e-20,5.293019730380863e-34,6.260745695036445e-22,0.0022217495992606848,2.0788464206267425e-10,2.920755509078436e-18,1.6435240201862834e-15,5.577207920480228e-32,6.862139199506956e-24,1.1599806671291013e-26,1.5523965470741104e-18,2.1198994905470054e-16
9.580893057235947e-10,0.00299236199292705,0.0,0.0,0.003911796568019573,0.7967737045350947,0.0999989491820594,0.09999999979236153,3.0029181767628843e-13,1.901987218619512e-15,7.726769792118167e-18,1.9752094744694858e-20,6.00729915940219e-23,0.0020002677882200903,2.64265849066244e-14,7.064759738788515e-17,2.7110272354283113e-17,9.459520808039868e-07,2.0731200015236873e-10,1.0465445221219532e-07,1.2663720706844735e-19,1.9246844307720964e-22,4.342558512468014e-12,2.411830265048934e-20,5.379057898509887e-34,6.438998132629182e-22,0.002226109238928108,2.073879847160849e-10,3.0012946226372573e-18,1.654928744809299e-15,6.194831278519154e-32,6.939091062360825e-24,1.1592633497045466e-26,1.6126772706602325e-18,2.1815113562215766e-16
9.630343021715791e-10,0.00299236199292705,0.0,0.0,0.00390250115735272,0.7967668962902263,0.09999895079223521,0.09999999979285092,3.036378528963907e-13,1.9472500347336173e-15,7.831314899382367e-18,2.0285914456663083e-20,6.072073625509614e-23,0.0020052459826144756,2.6362382663096804e-14,7.082256657710559e-17,2.7351276119447697e-17,9.437010229168333e-07,2.068193438464494e-10,1.0529574985132581e-07,1.2695060614911553e-19,1.9278513190289196e-22,4.423406122879661e-12,6.366224564135518e-20,5.46595283875528e-34,6.606864897487323e-22,0.0022304280658659234,2.0689477218928383e-10,3.0835428790243464e-18,1.666341140043771e-15,5.615451938821864e-32,7.016413930498469e-24,1.1950214589678308e-26,1.6745415790540243e-18,2.2401301840478985e-16
9.679792986195635e-10,0.00299236199292705,0.0,0.0,0.0038932701140398426,0.7967601404848622,0.09999895238759107,0.09999999979333687,3.070004708654231e-13,1.9933259555569132e-15,7.936640631087583e-18,2.0894377327933768e-20,6.448298637390679e-23,0.002010200290881054,2.6299354749411677e-14,7.09970804990256e-17,2.7592809585140788e-17,9.414655630838003e-07,2.063300990631654e-10,1.0593626503025362e-07,1.2726249238239856e-19,1.9309977127239674e-22,4.505232305040263e-12,1.5138881523810268e-20,5.553710932083594e-34,6.801565880813612e-22,0.0022347063967541035,2.064049758242305e-10,3.1675251617003856e-18,1.6777611102255453e-15,6.341242358205383e-32,7.09410687181207e-24,1.1684771626489981e-26,1.738194135637765e-18,2.307083746455028e-16
9.72924295067548e-10,0.00299236199292705,0.0,0.0,0.0038841029033473973,0.7967534366945137,0.09999895396826464,0.0999999997938194,3.103796272850092e-13,2.0402245443286847e-15,8.042747182224163e-18,2.1447189707127792e-20,6.502514962983319e-23,0.0020151309337788706,2.6235941385380734e-14,7.117007738449746e-17,2.7834869556656935e-17,9.392455716487297e-07,2.058442374665313e-10,1.0657598972866872e-07,1.2757287979705505e-19,1.9341238413790954e-22,4.588042969731848e-12,8.054541684688728e-20,5.6423237047587984e-34,6.974982237542248e-22,0.0022389445457050034,2.059185672351931e-10,3.2532665344032202e-18,1.6891885615617977e-15,6.480407503235981e-32,7.172168939739978e-24,1.2082629589919942e-26,1.8035823196076106e-18,2.3677615031669435e-16
9.778692915155324e-10,0.00299236199292705,0.0,0.0,0.0038749989956126684,0.7967467844985019,0.09999895553439225,0.09999999979429858,3.137752743750909e-13,2.0879554110968955e-15,8.149634613182299e-18,2.1963961130215557e-20,6.251851015823693e-23,0.0020200381295391347,2.617252351236524e-14,7.134242960603241e-17,2.8077453030894664e-17,9.37040920186079e-07,2.0536173098858687e-10,1.0721491609532974e-07,1.2788178226045537e-19,1.9372299311957906e-22,4.671842725250445e-12,4.8999582615520855e-20,5.73180006582471e-34,7.134436977711881e-22,0.0022431428242864634,2.054355183056989e-10,3.3407922489025523e-18,1.7006234020968583e-15,5.994773533579826e-32,7.250599351559139e-24,1.312289160291959e-26,1.870597050474616e-18,2.424364409106713e-16
9.828142879635168e-10,0.00299236199292705,0.0,0.0,0.003865957866187251,0.7967401834799152,0.09999895708610879,0.09999999979477443,3.1718737678171703e-13,2.1365282042014424e-15,8.257303408850218e-18,2.253003959772647e-20,6.221955569679032e-23,0.002024922093898953,2.6110181586849768e-14,7.151423530487072e-17,2.832055682003254e-17,9.348514814869923e-07,2.048825518170168e-10,1.0785303644517724e-07,1.2818921348030726e-19,1.9403162051134973e-22,4.756635077224547e-12,4.1053060777660026e-20,5.822145791183168e-34,7.311487067998548e-22,0.0022473015415446144,2.0495580118553122e-10,3.4301277320609547e-18,1.7120655416787665e-15,6.08907181412519e-32,7.329396875457584e-24,1.370126030841677e-26,1.9393071153749967e-18,2.4864622472379914e-16
9.877592844115012e-10,0.00299236199292705,0.0,0.0,0.0038569789953812723,0.7967336332255727,0.09999895862354784,0.09999999979524696,3.20615887882734e-13,2.185952608663065e-15,8.365753606177778e-18,2.3244681253575678e-20,6.939224569009731e-23,0.002029783040134666,2.6049726220133616e-14,7.168456697542631e-17,2.856417763584422e-17,9.326771295456745e-07,2.0440667241632237e-10,1.084903432564946e-07,1.2849518700766947e-19,1.9433828828667541e-22,4.8424235226214715e-12,-3.9951685762477014e-21,5.91335296794394e-34,7.542654974082623e-22,0.0022514210040264675,2.0447938828776674e-10,3.521298565655112e-18,1.7235148919264169e-15,6.973596301156437e-32,7.408560289326902e-24,1.2775467778453302e-26,2.009983486949971e-18,2.5651807863357875e-16
