Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CHO3X(91),H(23),HCO(31),CH3X(53),CH4(39),OCHCO(417),CH4X(436),CH2O3(185),SX(574),CH2OX(174)
1.1803233404386158e-10,0.002724645380668153,0.0915567593028733,0.0,0.007635877693730011,0.4514748662659449,1.8050968906257844e-43,0.45677611817817804,4.549914530041506e-20,1.0199859902147394e-27,1.9491981101485864e-18,2.006054237403449e-31,-1.8888222351986498e-39,0.00013200650524896858,1.461817468556377e-17,5.118409501233656e-24,2.0384400662207372e-19,1.486752235418048e-17,6.8973819378040815e-12,5.300814122577958e-25,1.360124151144915e-22,2.284877340443378e-19,1.2382982701689369e-28,1.0582806908248267e-33,1.663699105826187e-33,1.5561488726024622e-32,0.00012449415595167405,1.7588375308877487e-06,7.045800963694732e-26,2.1546272092575012e-29,7.332565039880465e-23,1.942649182643583e-34,1.081207327138547e-29,6.052853816116299e-32,1.7576395229654753e-24,1.8872833266749203e-42,2.135490645462624e-22,-1.0263759556223276e-24,1.0242237807209401e-91,-2.6459783294974837e-22,4.5860265240262545e-31,1.2510101481734962e-35,1.918567731268488e-35
1.1876020385830233e-10,0.002724645380668153,0.0915567593028733,0.0,0.007634033633954412,0.45147466474084463,1.8437248589222733e-43,0.45677538533216094,4.641910127553705e-20,1.0459777647634559e-27,1.9762236659898017e-18,2.0703313133972126e-31,-1.8841063005622404e-39,0.0001323601906142474,1.4796073347317948e-17,5.1162537689242516e-24,2.063743346837084e-19,1.5048871288658152e-17,6.938777218345655e-12,5.3836796158355905e-25,1.3663721641876024e-22,2.290589430577311e-19,1.261599208044538e-28,1.0811027826826046e-33,1.693337407082821e-33,1.6060101335165446e-32,0.00012522700192743822,1.783519948379668e-06,7.130016204896986e-26,2.1862084329137567e-29,7.486532312883945e-23,1.9983789180154195e-34,1.10010854870617e-29,6.095329950824298e-32,1.7758524739612103e-24,1.9275163592564693e-42,-2.5515136612539344e-22,-1.0236114510691946e-24,1.0688019588613839e-91,2.0422387190856407e-22,4.667268214094525e-31,1.2822746737079514e-35,1.954419583547789e-35
1.1948807367274308e-10,0.002724645380668153,0.0915567593028733,0.0,0.007632194559396549,0.4514744652877844,1.88288608987841e-43,0.4567746528410609,4.735036086738242e-20,1.0724218359178908e-27,2.003388344755507e-18,2.136164024802855e-31,-1.8827978575144792e-39,0.0001327094692919029,1.4975015882696628e-17,5.114113228171926e-24,2.0891106430452394e-19,1.5231281801863433e-17,6.980160444850217e-12,5.4673735589716645e-25,1.3725882589773796e-22,2.2962281640233765e-19,1.2851895947131862e-28,1.104246603175153e-33,1.7232054087701698e-33,1.6570781318424538e-32,0.0001259594929860439,1.8083336699341875e-06,7.214697441621635e-26,2.2179972426522175e-29,7.642549818992168e-23,2.055303536558083e-34,1.119165278892414e-29,6.137830746245644e-32,1.794113233158652e-24,1.968376403810238e-42,3.2396090765407927e-22,-1.026168588299659e-24,1.1150115694900927e-91,-3.747507826134208e-22,4.749295699875002e-31,1.3140755041515753e-35,1.9906878030898123e-35
1.2021594348718383e-10,0.002724645380668153,0.0915567593028733,0.0,0.007630360429379456,0.45147426788811484,1.9225833076909744e-43,0.45677392070383827,4.829295193858704e-20,1.0993218991050286e-27,2.0306907351378434e-18,2.203576986675087e-31,-1.881265291185572e-39,0.00013305438117929697,1.5155001786619114e-17,5.111987742647606e-24,2.1145398775247207e-19,1.5414753208845747e-17,7.0215316450697855e-12,5.55189934306481e-25,1.3787725902180187e-22,2.3017942676108397e-19,1.3090712605023815e-28,1.1277141517245458e-33,1.753300879585422e-33,1.709371961595314e-32,0.0001266916301672871,1.8332773957617866e-06,7.29984411751651e-26,2.249992688280082e-29,7.800626579458091e-23,2.113439634347327e-34,1.1383766224828894e-29,6.18035675042619e-32,1.812421191470467e-24,2.0098697067809706e-42,-4.475417000344831e-22,-1.0225300228665336e-24,1.162900864631877e-91,3.9673289562041315e-22,4.8321096045236525e-31,1.34641746021291e-35,2.027373846615169e-35
1.2094381330162458e-10,0.002724645380668153,0.0915567593028733,0.0,0.00762853120331541,0.4514740725232225,1.9628192088143483e-43,0.4567731889194617,4.924690143095218e-20,1.1266816283371774e-27,2.058129429283918e-18,2.2725949687701473e-31,-1.8859740391781663e-39,0.00013339496609913583,1.533603055548057e-17,5.10987717614496e-24,2.1400289866205905e-19,1.559928482657608e-17,7.0628908465328394e-12,5.6372603432467725e-25,1.384925315086219e-22,2.307288464884298e-19,1.3332460396239315e-28,1.1515074108881676e-33,1.783621572445771e-33,1.762910837322699e-32,0.00012742341450247335,1.8583498281843465e-06,7.385455677644992e-26,2.2821938201612943e-29,7.960771496667566e-23,2.172803903128594e-34,1.1577416772110223e-29,6.222908495764454e-32,1.8307757453558215e-24,2.052002540009984e-42,6.248910947635594e-22,-1.0283077859176438e-24,1.2125191741424179e-91,-6.757559008547126e-22,4.915710529506253e-31,1.3793053610522296e-35,2.0644791539121948e-35
1.2167168311606533e-10,0.002724645380668153,0.0915567593028733,0.0,0.007626706840714464,0.45147387917453285,2.0035964620313052e-43,0.4567724574869085,5.0212235371591393e-20,1.1545046760498794e-27,2.0857030230769684e-18,2.3432428941263306e-31,-1.8819825282370377e-39,0.00013373126379114124,1.5518101687139888e-17,5.107781392657812e-24,2.165575920638705e-19,1.578487597397056e-17,7.104238076544837e-12,5.72345991877848e-25,1.3910465931342079e-22,2.312711476004146e-19,1.3577157702345212e-28,1.1756283785123584e-33,1.8141652256179648e-33,1.8177140910448597e-32,0.00012815484701444427,1.8835496719210818e-06,7.471531568478227e-26,2.3145996894778936e-29,8.122993354630848e-23,2.2334131300223513e-34,1.1772595342548448e-29,6.265486499560514e-32,1.8491762968091856e-24,2.094781200614889e-42,-8.818540646310709e-22,-1.0209590104840715e-24,1.26391692146007e-91,8.309468925211258e-22,5.000099055035154e-31,1.4127440241489203e-35,2.102005148068931e-35
1.2239955293050608e-10,0.002724645380668153,0.0915567593028733,0.0,0.007624887301191629,0.45147368782351405,2.044917708529235e-43,0.45677172640516395,5.118897887920593e-20,1.1827946729515004e-27,2.1134101164086034e-18,2.415545838483441e-31,-1.8879258420270192e-39,0.00013406331390379008,1.5701214680907663e-17,5.1057002563368395e-24,2.1911786441283077e-19,1.5971525971912935e-17,7.145573362188776e-12,5.810501413129118e-25,1.3971365861933624e-22,2.3180640176524447e-19,1.3824822944880256e-28,1.2000790229611668e-33,1.8449295638278087e-33,1.8738011755062808e-32,0.00012888592871760732,1.908875634366076e-06,7.558071237891008e-26,2.3472093484939092e-29,8.287300819493035e-23,2.2952841972399203e-34,1.1969292787241476e-29,6.308091264539477e-32,1.8676222533479896e-24,2.138212010869892e-42,1.2784441447667952e-21,-1.0318424930942522e-24,1.3171456394466197e-91,-1.329300898799173e-21,5.085275740502425e-31,1.4467382651717595e-35,2.139953235708509e-35
1.2312742274494683e-10,0.002724645380668153,0.0915567593028733,0.0,0.007623072544475445,0.45147349845168117,2.0867855619816404e-43,0.45677099567322227,5.21771561704829e-20,1.2115552278842664e-27,2.141249313442257e-18,2.4895290284154353e-31,-1.877350657160642e-39,0.0001343911559865687,1.5885369037534188e-17,5.1036336316183476e-24,2.2168351361522515e-19,1.6159234143276007e-17,7.186896730325807e-12,5.898388154058027e-25,1.4031954582804718e-22,2.323346802943225e-19,1.4075474585967243e-28,1.2248613479918822e-33,1.875912299349036e-33,1.9311916575277258e-32,0.00012961666061796513,1.9343264258575576e-06,7.645074135152495e-26,2.380021850796725e-29,8.45370244006266e-23,2.3584340818096936e-34,1.216749990133337e-29,6.350723279351446e-32,1.886113027999174e-24,2.1823013180867084e-42,-1.897693012179087e-21,-1.0159106342409489e-24,1.372257986316343e-91,1.846821583336448e-21,5.171241124909165e-31,1.4812928978520457e-35,2.178324807223987e-35
1.2385529255938758e-10,0.002724645380668153,0.0915567593028733,0.0,0.007621262530413968,0.4514733110405993,2.1292026086347294e-43,0.4567702652900857,5.3176790566610915e-20,1.2407899276965066e-27,2.1692192228680084e-18,2.565217841312777e-31,-1.8930810509138083e-39,0.00013471482948208653,1.6070564259197467e-17,5.101581383138548e-24,2.2425433905450583e-19,1.634799981294196e-17,7.228208207595887e-12,5.987123453699419e-25,1.4092233755041548e-22,2.3285605413342377e-19,1.432913112875843e-28,1.2499772978904836e-33,1.9071111330718926e-33,1.989905225414035e-32,0.00013034704371314745,1.9599007599389987e-06,7.732539710924166e-26,2.4130362515511958e-29,8.622206648357884e-23,2.422879855313682e-34,1.2367207428682927e-29,6.393383019048491e-32,1.9046480392846664e-24,2.2270554944961035e-42,2.8697698787705235e-21,-1.0400907989570054e-24,1.429307761652586e-91,-2.920588741552022e-21,5.257995727291011e-31,1.5164127338595774e-35,2.2171212370171912e-35
1.2458316237382833e-10,0.002724645380668153,0.0915567593028733,0.0,0.007619457218983812,0.4514731255718872,2.1721714073989424e-43,0.4567695352547652,5.4187904499908025e-20,1.2705023371258587e-27,2.197318458148883e-18,2.6426378026512662e-31,-1.8687491421416175e-39,0.00013503437371896438,1.6256799849491325e-17,5.099543375974857e-24,2.2683014161590296e-19,1.65378223078217e-17,7.269507820418464e-12,6.076710608649645e-25,1.415220505974902e-22,2.333705938543561e-19,1.4585811118097556e-28,1.2754289003741224e-33,1.9385237555505015e-33,2.0499616752219822e-32,0.0001310770789924441,1.98559735361217e-06,7.820467417247196e-26,2.4462516077162495e-29,8.792821760169478e-23,2.488638683634242e-34,1.2568406066397754e-29,6.43607094554058e-32,1.9232267112058142e-24,2.2724809371300886e-42,-4.420870580361718e-21,-1.0034809403376516e-24,1.48834992251095e-91,4.369955724488286e-21,5.34554004713951e-31,1.5521025826814178e-35,2.256343883734357e-35
1.2531103218826908e-10,0.002724645380668153,0.0915567593028733,0.0,0.007617656570294119,0.45147294202722055,2.2156944899452448e-43,0.4567688055662795,5.521051952055654e-20,1.3006959986932293e-27,2.225545637758769e-18,2.7218145875409003e-31,-1.9084029171886926e-39,0.00013534982790417484,1.6444075313413527e-17,5.0975194753548366e-24,2.2941072370986383e-19,1.6728700956873166e-17,7.310795594993207e-12,6.1671529000570885e-25,1.4211870197138074e-22,2.3387836964682517e-19,1.4845533140803166e-28,1.301218048032395e-33,1.9701478480299775e-33,2.1113809300848795e-32,0.00013180676743683892,2.011414927582238e-06,7.908856707545244e-26,2.4796669782974647e-29,8.96555597564011e-23,2.5557278267110994e-34,1.2771086469331392e-29,6.478787508030445e-32,1.9418484732267982e-24,2.318584067704787e-42,6.936626499649132e-21,-1.0610254584649643e-24,1.5494405996081893e-91,-6.98741612582724e-21,5.433874564819488e-31,1.588367251503459e-35,2.2959940905093127e-35
1.2603890200270983e-10,0.002724645380668153,0.0915567593028733,0.0,0.007615860544597582,0.4514727603883353,2.25977436080602e-43,0.456768076223656,5.624465630343958e-20,1.33137443260722e-27,2.2538993854120912e-18,2.8027740156514404e-31,-1.843659230740096e-39,0.00013566123111679427,1.663239015735397e-17,5.0955095471902275e-24,2.3199588929434174e-19,1.6920635091118617e-17,7.352071557300765e-12,6.258453593714263e-25,1.4271230885673407e-22,2.3437945131100204e-19,1.510831582651428e-28,1.3273468401887227e-33,2.0019810834514324e-33,2.174183007768466e-32,0.0001325361100190452,2.03735220649503e-06,7.997707036603828e-26,2.5132814245261805e-29,9.140417379859022e-23,2.624164638308365e-34,1.2975239254363813e-29,6.521533143430502e-32,1.960512760257087e-24,2.365371332503981e-42,-1.1073517541491356e-20,-9.700028567001452e-25,1.612637113596048e-91,1.1022530368831109e-20,5.522999741981997e-31,1.6252115450946856e-35,2.3360731851973716e-35
1.2676677181715058e-10,0.002724645380668153,0.0915567593028733,0.0,0.007614069102290172,0.45147258063703094,2.3044134974804005e-43,0.4567673472259303,5.729033465507421e-20,1.3625411366788375e-27,2.2823783302853874e-18,2.8855420567104427e-31,-1.950697063328596e-39,0.000135968622300191,1.6821743889082872e-17,5.093513457301886e-24,2.3458544389596026e-19,1.7113624043660975e-17,7.393335733103584e-12,6.350615940152458e-25,1.4330288861170714e-22,2.3487390824987215e-19,1.5374177847590432e-28,1.3538170395856016e-33,2.034021127437449e-33,2.2383880708719404e-32,0.0001332651077035419,2.0634079191665873e-06,8.087017860585625e-26,2.547094010132588e-29,9.317413943471829e-23,2.693966565791824e-34,1.3180855004755344e-29,6.564308276759702e-32,1.9792190126329172e-24,2.4128492022633738e-42,1.7969427525559576e-20,-1.1172733373353453e-24,1.6779979914192744e-91,-1.8020087433434908e-20,5.6129160219731566e-31,1.6626402656942044e-35,2.3765824806255392e-35
1.2749464163159133e-10,0.002724645380668153,0.0915567593028733,0.0,0.007612282203927847,0.4514724027551728,2.349614350543889e-43,0.45676661857214595,5.834757352063635e-20,1.3941995862461362e-27,2.3109811072309274e-18,2.9701448189253544e-31,-1.7704215823173288e-39,0.0001362720402572266,1.701213601773913e-17,5.091531072773971e-24,2.3717919463007315e-19,1.7307667149699196e-17,7.434588147946717e-12,6.443643174738156e-25,1.4389045876013437e-22,2.353618094627234e-19,1.5643137920527482e-28,1.3806309522034876e-33,2.0662656392537083e-33,2.304016342623142e-32,0.00013399376144661196,2.089580798805123e-06,8.176788636989305e-26,2.5811038014525066e-29,9.49655352330424e-23,2.7651511499158325e-34,1.3387924274132231e-29,6.607113321526095e-32,1.9979666760979013e-24,2.461024172055572e-42,-2.9622509585059257e-20,-8.759907452512168e-25,1.7455829827569998e-91,2.957132405095278e-20,5.703623830238204e-31,1.7006582129008523e-35,2.417523274817851e-35
1.28149724464588e-10,0.002724645380668153,0.0915567593028733,0.0,0.0076106778479991975,0.4514722442449452,2.390777389607893e-43,0.4567659630770262,5.930898770874883e-20,1.4231154874606614e-27,2.3368283593458295e-18,3.0478776900808145e-31,-1.4070734684664317e-39,0.0001365417512609672,1.7184376358299623e-17,5.0897585345168844e-24,2.395169998602144e-19,1.7483206698615e-17,7.471705286623514e-12,6.528109827119643e-25,1.4441671329035827e-22,2.3579537210576782e-19,1.5887866324825334e-28,1.4050586021430426e-33,2.095458580890672e-33,2.3643154648541898e-32,0.00013464925652924878,2.113235524942423e-06,8.257975147813731e-26,2.611880455240673e-29,9.659617826470339e-23,2.83041401958416e-34,1.3575521547452596e-29,6.645663768869414e-32,2.0148745259462073e-24,2.5049830530954033e-42,-2.0667377855786373e-23,-9.847695902371707e-25,1.8083614734966977e-91,-3.09994761547855e-23,5.785937951872534e-31,1.7353821187916155e-35,2.454739982132522e-35
1.2880480729758466e-10,0.002724645380668153,0.0915567593028733,0.0,0.007609077112310066,0.4514720872212158,2.4323991309746855e-43,0.4567653078590455,6.027979317910389e-20,1.4524350010287975e-27,2.362773827654819e-18,3.127137194622087e-31,-1.1951164658116103e-39,0.0001368083033355353,1.7357457047939254e-17,5.0879968927749784e-24,2.4185791068691945e-19,1.765959909342497e-17,7.50881293775702e-12,6.613281984767734e-25,1.449405573507647e-22,2.362237298851328e-19,1.6135133052799376e-28,1.4297675695651176e-33,2.1248135276655178e-33,2.4257988339722144e-32,0.0001353044744729754,2.136983217085542e-06,8.33953338820475e-26,2.6428154152811805e-29,9.824429813728283e-23,2.8968240429809227e-34,1.376428157940158e-29,6.684239056356064e-32,2.031815077714996e-24,2.549516634748598e-42,1.467055030013628e-23,-9.664894923668489e-25,1.8730362112219327e-91,-6.670381352927007e-23,5.868893827594798e-31,1.770590678651999e-35,2.492308168993395e-35
1.2945989013058133e-10,0.002724645380668153,0.0915567593028733,0.0,0.0076074799684398625,0.45147193167091443,2.4744813056386572e-43,0.45676465291752333,6.126000198169064e-20,1.482160613543601e-27,2.3888165295577472e-18,3.2079426714175617e-31,-1.8159674242042447e-39,0.00013707172444834488,1.7531377731617546e-17,5.0862460513664735e-24,2.442017898710516e-19,1.7836843853899124e-17,7.545911119521457e-12,6.6991619751553075e-25,1.4546200402595329e-22,2.366469322349358e-19,1.6384951840121882e-28,1.4547592085308582e-33,2.1543287636751185e-33,2.488481494369064e-32,0.0001359594159580489,2.160822961704328e-06,8.421462965473324e-26,2.6739080072390576e-29,9.99099497879754e-23,2.9643942005599796e-34,1.3954197437852106e-29,6.722839462930437e-32,2.0487879385029483e-24,2.594629702033445e-42,7.105435231041699e-21,-1.0533759046652585e-24,1.9396533598647007e-91,-7.15648104218255e-21,5.952491731943369e-31,1.8062873854816723e-35,2.5302287518777217e-35
1.30114972963578e-10,0.002724645380668153,0.0915567593028733,0.0,0.007605886388093185,0.4514717775810208,2.517025627226397e-43,0.4567639982517849,6.224962561937311e-20,1.5122947967219624e-27,2.414955486665408e-18,3.290313541874438e-31,-2.6484724230830354e-39,0.00013733204246068283,1.770613805516307e-17,5.08450591511487e-24,2.465485012595882e-19,1.8014940501215555e-17,7.58299984995069e-12,6.78575211605806e-25,1.4598106649078006e-22,2.370650283093377e-19,1.663733645323367e-28,1.4800350487620416e-33,2.1840025711216748e-33,2.552378472057896e-32,0.00013661408165944843,2.184753848660172e-06,8.503763487833792e-26,2.705157559092052e-29,1.0159318742353263e-22,3.033137533575272e-34,1.4145262181444607e-29,6.761465260840489e-32,2.065792718903033e-24,2.6403270556533464e-42,7.355174765653056e-23,-1.0915183410992711e-24,2.0082599270674125e-91,-1.2333949256039697e-22,6.036731928692756e-31,1.8424757302883294e-35,2.568502638163295e-35
1.3077005579657466e-10,0.002724645380668153,0.0915567593028733,0.0,0.007604296343093724,0.45147162493856685,2.5600337920723375e-43,0.45676334386116024,6.324867505226011e-20,1.5428400073870219e-27,2.441189724904524e-18,3.3742693187313116e-31,-2.927905104048634e-39,0.0001375892851229914,1.788173766526676e-17,5.082776388220091e-24,2.488979097945558e-19,1.819388855796701e-17,7.620079146938838e-12,6.873054715617498e-25,1.464977580033067e-22,2.3747806698036696e-19,1.6892300688595723e-28,1.5055964053847122e-33,2.21383323082274e-33,2.617504854763235e-32,0.00013726847224690135,2.2087749713168313e-06,8.586434564338394e-26,2.736563401025356e-29,1.0329406452430608e-22,3.103067143982297e-34,1.433746886150853e-29,6.800116715818154e-32,2.082829032988831e-24,2.6866135119310677e-42,-5.384905382025529e-23,-1.1149805532817034e-24,2.0789037741219403e-91,4.4929556799775405e-24,6.121614671079754e-31,1.8791592020298993e-35,2.607130726282234e-35
1.3135963034627167e-10,0.002724645380668153,0.0915567593028733,0.0,0.007602868302120193,0.45147148878724397,2.5991391145663514e-43,0.4567627551442713,6.415588722139371e-20,1.5706841440386662e-27,2.4648812031733154e-18,3.4512008197521695e-31,-2.7924447256190307e-39,0.00013781819693770066,1.804049461304694e-17,5.081228805850653e-24,2.5101457279987856e-19,1.8355669370677906e-17,7.65344246331338e-12,6.952238107337799e-25,1.4696076422165518e-22,2.3784551786585237e-19,1.7123985503828463e-28,1.5288469445044615e-33,2.2408135116046078e-33,2.6771823177420234e-32,0.00013785718910250258,2.230470386803916e-06,8.661155034579173e-26,2.7649617351743725e-29,1.048399792771505e-22,3.167028938126557e-34,1.4511425481703424e-29,6.834925176609133e-32,2.0981883607927288e-24,2.728778998579301e-42,2.3028276926925723e-22,-1.1048017003317103e-24,2.144265363885826e-91,-2.7984941937513417e-22,6.198558716733013e-31,1.9126005420539935e-35,2.642199583609103e-35
