Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357),SX(497)
0.010297748363793012,0.0005377589567108198,0.0915567593028733,0.0,0.000396949833529277,0.45036556081119217,6.060779062059355e-09,0.456899589277239,6.948918672713316e-08,5.543888868935996e-13,9.604613935147919e-07,4.90482359961357e-08,5.366913893004544e-16,1.949850307138398e-05,2.2518003573119284e-11,5.50533907944192e-18,5.409716584438823e-12,4.325528632889146e-11,2.363475005824961e-10,9.75253158316291e-12,3.5139205834762257e-23,9.873285122696435e-15,1.6880222047077013e-13,4.106943854218321e-18,7.341876415043312e-25,4.06605519799964e-11,0.001166175831402059,7.939891986926068e-13,3.769434729063686e-12,1.5060574117570363e-22,7.0761186796377926e-09,7.884996066579682e-11,6.466788649762445e-19,3.059841039515659e-12,2.22072481716643e-25,4.041170372830882e-25,8.528047809409567e-20,1.0174814279881894e-21,4.159212468496282e-21,4.850128165728987e-27,1.7094614836412677e-25,1.1784959551392303e-21,3.7835041944156735e-14,7.984083705408376e-28,8.665742830885747e-25,1.348245332751873e-17,2.4263013175855015e-20,3.232934568574307e-27,7.72844419837784e-30
0.010455311391892944,0.0005377589567108198,0.0915567593028733,0.0,0.0003969498430430809,0.45036554391712963,6.2792993711148925e-09,0.45689957577623797,7.154752051777822e-08,5.628023101143012e-13,9.721716807530146e-07,5.034948042661964e-08,5.548239214831406e-16,1.9498503172994195e-05,2.2728668445743475e-11,5.579516092653679e-18,5.569940400138742e-12,4.4814770981045194e-11,2.363474992534253e-10,9.86482605968118e-12,3.51397200207901e-23,9.98210869925075e-15,1.722159744692049e-13,4.193107181533068e-18,7.43147527294567e-25,4.173926068372245e-11,0.0011661758156046639,8.036698169302232e-13,3.86943661570456e-12,1.557579635982198e-22,7.341210537661791e-09,8.17968949092524e-11,6.54611856147692e-19,3.0975329301027808e-12,2.3428295515892474e-25,4.1777016192401045e-25,8.833101608035007e-20,1.0291960780257298e-21,4.207099139684268e-21,5.014106462898059e-27,1.767216999598449e-25,1.2203258197437563e-21,3.830096647976005e-14,8.270364771731427e-28,9.109594448471276e-25,1.4173396322059568e-17,2.5389359578545245e-20,3.3800030511095546e-27,8.087217382738378e-30
0.010612874419992875,0.0005377589567108198,0.0915567593028733,0.0,0.00039694985251873856,0.45036552703866567,6.502338192537708e-09,0.45689956233077583,7.36333439687588e-08,5.712080652441267e-13,9.83804811213115e-07,5.16619094813138e-08,5.732429176324439e-16,1.9498503273107096e-05,2.2939110413511366e-11,5.653419408549202e-18,5.732303814727664e-12,4.640650082713922e-11,2.363474979307118e-10,9.976192082764528e-12,3.514023081235559e-23,1.0090215269417958e-14,1.7564530923328035e-13,4.279716475526347e-18,7.520483785495525e-25,4.282724112369902e-11,0.0011661757997391813,8.132866519906733e-13,3.970298045452658e-12,1.6100734742725304e-22,7.612111470290465e-09,8.480824648417064e-11,6.62492579572961e-19,3.1349764783893104e-12,2.4698422697268735e-25,4.316389844442628e-25,9.144363693457039e-20,1.0408138260118161e-21,4.2545897011588144e-21,5.180683153489951e-27,1.825884958988742e-25,1.262998775051242e-21,3.876382118215659e-14,8.562527000095174e-28,9.56913228408191e-25,1.48887713236007e-17,2.655307798949916e-20,3.531823827893225e-27,8.457894594945786e-30
0.010754681145282814,0.0005377589567108198,0.0915567593028733,0.0,0.00039694986101542574,0.450365511861329,6.7069553236888454e-09,0.4568995502770433,7.553399975671998e-08,5.787648980729155e-13,9.942090798110365e-07,5.285249312745192e-08,5.900632144369684e-16,1.949850336193337e-05,2.3128318325373856e-11,5.719676953732671e-18,5.880253315290055e-12,4.786676173975607e-11,2.363474967459873e-10,1.007563768410083e-11,3.514068764091396e-23,1.0186902047073075e-14,1.78744768827902e-13,4.3580388263806145e-18,7.600089916766045e-25,4.3814213778296556e-11,0.0011661757854005163,8.218876163151387e-13,4.061795533884371e-12,1.6581514239112277e-22,7.860917512885936e-09,8.757385362614288e-11,6.695408263593912e-19,3.1684646917323434e-12,2.588396087923328e-25,4.443040364357998e-25,9.429821498652501e-20,1.0511879952448717e-21,4.2969968134809755e-21,5.332808348701914e-27,1.8794607626428492e-25,1.3021133715507976e-21,3.91777824254176e-14,8.830481096016235e-28,9.996385970965042e-25,1.5553900274104853e-17,2.763301892789712e-20,3.67260111944262e-27,8.801886295266372e-30
0.01088230719804376,0.0005377589567108198,0.0915567593028733,0.0,0.0003969498686364446,0.45036549821243954,6.894269313642194e-09,0.456899539466675,7.726348865135116e-08,5.855594821737134e-13,1.0035201431480905e-06,5.393150645415236e-08,6.053970976151431e-16,1.949850344083836e-05,2.3298448428180188e-11,5.7791117401413776e-18,6.014878803002006e-12,4.9203536800909325e-11,2.3634749568403574e-10,1.0164506815998427e-11,3.514109646460032e-23,1.0273429685069029e-14,1.8154463574690608e-13,4.428825838173187e-18,7.671331614430991e-25,4.470869654508825e-11,0.0011661757724476863,8.295848538923189e-13,4.14471873310106e-12,1.7020987573330792e-22,8.088910194757098e-09,9.010799996459895e-11,6.758484951562663e-19,3.1984342073788793e-12,2.6986272410070223e-25,4.558498718745625e-25,9.691043439298946e-20,1.0604587965264987e-21,4.334893624266429e-21,5.4714958664789584e-27,1.9283020611909544e-25,1.3378964947464135e-21,3.9548247651504905e-14,9.0757131088585e-28,1.039218283752258e-24,1.61700680888509e-17,2.863185519417509e-20,3.8027137643989434e-27,9.120043851717983e-30
0.011009933250804705,0.0005377589567108198,0.0915567593028733,0.0,0.00039694987623304376,0.4503654845736615,7.084587725580354e-09,0.45689952869209893,7.901082247146085e-08,5.923478260414507e-13,1.0127814827819476e-06,5.501750557179686e-08,6.209150764960381e-16,1.9498503518758916e-05,2.3468430338137985e-11,5.838355993498014e-18,6.15089321002752e-12,5.0561752010363017e-11,2.363474946261273e-10,1.0252781922264083e-11,3.514150310063449e-23,1.0359495247945974e-14,1.8435412870370026e-13,4.499889125722581e-18,7.7421928638331155e-25,4.560897033506487e-11,0.0011661757594489523,8.372409863776665e-13,4.228178793532247e-12,1.7466893903124466e-22,8.320774336280618e-09,9.268507438252853e-11,6.821224799502856e-19,3.2282436787168816e-12,2.8122617980605405e-25,4.675343197771119e-25,9.956382003439657e-20,1.0696676011354154e-21,4.3725370090398136e-21,5.611853912468786e-27,1.9777297404650002e-25,1.3742302998230714e-21,3.9916734521424326e-14,9.324828157704515e-28,1.0798828556282172e-24,1.6803134070748554e-17,2.96565956327976e-20,3.936112550484262e-27,9.446452602684564e-30
0.01113755930356565,0.0005377589567108198,0.0915567593028733,0.0,0.0003969498838050703,0.45036547094495843,7.277922006447848e-09,0.4568995179531237,8.07759443438705e-08,5.991297175601703e-13,1.021993364245699e-06,5.61103871239996e-08,6.366159770978414e-16,1.949850359569239e-05,2.363826301581452e-11,5.8974125251802845e-18,6.288292110285182e-12,5.194148907122901e-11,2.3634749357210214e-10,1.034046638682725e-11,3.514190756068303e-23,1.044510120325371e-14,1.871730660094702e-13,4.571223762060173e-18,7.812675696614445e-25,4.651494946900958e-11,0.0011661757464042908,8.448562332777702e-13,4.312167772300216e-12,1.791924985861141e-22,8.556527265949262e-09,9.530526825098726e-11,6.883629606180365e-19,3.2578939603931676e-12,2.9293696203434223e-25,4.793564972813961e-25,1.0225857558994962e-19,1.0788147618892413e-21,4.4099284100545845e-21,5.753872079995616e-27,2.0277400611442225e-25,1.4111185332481985e-21,4.0283253599702234e-14,9.577849433863327e-28,1.1216491061845786e-24,1.745335991281634e-17,3.0707658618674524e-20,4.0728493480169424e-27,9.781245811236112e-30
0.011265185356326595,0.0005377589567108198,0.0915567593028733,0.0,0.0003969498913525774,0.45036545732629396,7.474283396776943e-09,0.4568995072495594,8.255879749961702e-08,6.059050561645987e-13,1.0311560516544546e-06,5.7210048650504055e-08,6.524986074924119e-16,1.9498503671637487e-05,2.3807945950508485e-11,5.956280287128685e-18,6.42707108502813e-12,5.334282817930508e-11,2.3634749252187687e-10,1.042756429163578e-11,3.514230985634372e-23,1.0530250005317703e-14,1.9000127275916527e-13,4.642824971505083e-18,7.882782133560623e-25,4.742654901039703e-11,0.0011661757333134761,8.524308129255224e-13,4.396677795351134e-12,1.8378071713529697e-22,8.79618602293886e-09,9.796876971498061e-11,6.945701160677477e-19,3.2873859024909032e-12,3.0500116589308907e-25,4.913155062852753e-25,1.0499478994860894e-19,1.08790070495181e-21,4.447069569330816e-21,5.8975397776594355e-27,2.078329226736559e-25,1.4485613948648058e-21,4.0647815394284846e-14,9.834784407006735e-28,1.1645338964265596e-24,1.812100840895874e-17,3.1785465456981655e-20,4.212975554917164e-27,1.0124557672906477e-29
0.01139281140908754,0.0005377589567108198,0.0915567593028733,0.0,0.0003969498988755198,0.45036544371763143,7.673682933052777e-09,0.456899496581217,8.435932527518414e-08,6.126737418639892e-13,1.040269807712918e-06,5.831638858124393e-08,6.685617432981305e-16,1.9498503746592317e-05,2.397747844432533e-11,6.014960145643387e-18,6.567225724102991e-12,5.476584809139114e-11,2.3634749147533246e-10,1.0514079280301912e-11,3.51427099991555e-23,1.0614944095383318e-14,1.9283857281633638e-13,4.714687962373093e-18,7.952514184670616e-25,4.8343684760728746e-11,0.0011661757201763857,8.599649424887829e-13,4.4817010570643825e-12,1.8843375394114845e-22,9.039767359682842e-09,1.0067576376024919e-10,7.007441242563693e-19,3.3167203505542916e-12,3.1742537574796016e-25,5.034104250990226e-25,1.0777264450186611e-19,1.0969258105076575e-21,4.4839620409639936e-21,6.042846133494426e-27,2.1294933373839945e-25,1.4865612145967933e-21,4.101043035710051e-14,1.009565132953351e-27,1.2085541483797161e-24,1.8806343271208256e-17,3.28904382716975e-20,4.356543167135443e-27,1.0476522644427598e-29
0.011520437461848486,0.0005377589567108198,0.0915567593028733,0.0,0.000396949906373904,0.45036543011893443,7.876131449717693e-09,0.45689948594790813,8.617747111326274e-08,6.194356407895508e-13,1.0493348937229345e-06,5.9429306229099225e-08,6.848041298704193e-16,1.9498503820555376e-05,2.4146859290481725e-11,6.0734519735590885e-18,6.708751625421673e-12,5.621062611368638e-11,2.3634749043237e-10,1.060001518169569e-11,3.514310800059425e-23,1.0699185901646657e-14,1.95684792972895e-13,4.7868080137972525e-18,8.02187384920791e-25,4.9266273253388475e-11,0.001166175706992847,8.674588379752994e-13,4.567229819660893e-12,1.9315176479619056e-22,9.2872877444135e-09,1.0342643222335427e-10,7.068851621886205e-19,3.345898145612794e-12,3.3021598233084924e-25,5.156403088186589e-25,1.1059232281034988e-19,1.1058904782014789e-21,4.520607458584096e-21,6.1897799972767195e-27,2.1812283968323707e-25,1.525119784947517e-21,4.1371108884226364e-14,1.0360467180653957e-27,1.2537268448963297e-24,1.950962916347671e-17,3.4023000680830547e-20,4.5036042370175e-27,1.0837275658164855e-29
0.011648063514609432,0.0005377589567108198,0.0915567593028733,0.0,0.00039694991384754886,0.4503654165301669,8.081639580743343e-09,0.456899475349446,8.801317856293645e-08,6.261906431108549e-13,1.058351569590968e-06,6.054870178441975e-08,7.012245180547926e-16,1.949850389352394e-05,2.4316087096889603e-11,6.131759296422967e-18,6.851644395919745e-12,5.767723815444715e-11,2.363474893928213e-10,1.0685375113570408e-11,3.514350387208086e-23,1.0782977839393553e-14,1.985397569947665e-13,4.85918035171005e-18,8.090863115769648e-25,5.019423174937068e-11,0.0011661756937628828,8.749127142413134e-13,4.6532564128444895e-12,1.9793490209979048e-22,9.538763363709667e-09,1.062209538495504e-10,7.129934059319982e-19,3.3749201242034287e-12,3.433802550744559e-25,5.280042183080389e-25,1.1345404010464055e-19,1.1147950329978202e-21,4.5570071506012095e-21,6.338330291507806e-27,2.233530426325357e-25,1.5642413698196158e-21,4.172986131639239e-14,1.0629257182726521e-27,1.300069033735418e-24,2.0231131736765812e-17,3.5183578443433306e-20,4.654211655965862e-27,1.1206952329249429e-29
0.011775689567370377,0.0005377589567108198,0.0915567593028733,0.0,0.0003969499212967238,0.4503654029512925,8.290217758953932e-09,0.4568994647856443,8.98663912776509e-08,6.329386249130555e-13,1.0673200938355346e-06,6.167447630884075e-08,7.17821642441057e-16,1.949850396549836e-05,2.448516278304855e-11,6.189876912779373e-18,6.995899648872129e-12,5.91657586086098e-11,2.3634748835668676e-10,1.0770163858531599e-11,3.5143897624960616e-23,1.0866322310869272e-14,2.0140330164949994e-13,4.931800482457964e-18,8.159483962307244e-25,5.112747823136646e-11,0.0011661756804860622,8.823267849905717e-13,4.739773233147942e-12,2.0278331477466212e-22,9.79421012509375e-09,1.0905950424191787e-10,7.190690305940564e-19,3.4037871183974677e-12,3.5692342609895076e-25,5.405011982517283e-25,1.1635789410886724e-19,1.1236399747423414e-21,4.593163160165207e-21,6.488485738683317e-27,2.286395395299329e-25,1.6039238125618397e-21,4.208669793866901e-14,1.0902023182777382e-27,1.3475978268368677e-24,2.097111771298002e-17,3.6372600005258734e-20,4.808417141020191e-27,1.1585689126539624e-29
0.011903315620131322,0.0005377589567108198,0.0915567593028733,0.0,0.00039694992872121144,0.4503653893822755,8.501876222251394e-09,0.45689945425631795,9.173705302042255e-08,6.396794929209915e-13,1.0762407235946387e-06,6.2806531727838e-08,7.345942097753863e-16,1.9498504036475726e-05,2.4654084770394572e-11,6.247809156517503e-18,7.141513008033699e-12,6.067626056536632e-11,2.363474873237858e-10,1.0854384291434232e-11,3.5144289270534184e-23,1.0949221705652439e-14,2.0427525251303776e-13,5.00466368873322e-18,8.227738356240537e-25,5.206593139880504e-11,0.001166175667162451,8.897012627915206e-13,4.8267727436342515e-12,2.0769714846536433e-22,1.005364365937687e-08,1.1194225600282984e-10,7.251122103693627e-19,3.432499955822946e-12,3.708529864174713e-25,5.531302766709969e-25,1.193040557637658e-19,1.1324256029577416e-21,4.629076711699441e-21,6.640234869627925e-27,2.33981918453661e-25,1.6441713256075436e-21,4.24416289817154e-14,1.1178787785581577e-27,1.3963303983963883e-24,2.1729854722470884e-17,3.759049453538191e-20,4.966273987209142e-27,1.1973622751459909e-29
0.012030941672892268,0.0005377589567108198,0.0915567593028733,0.0,0.00039694993612106544,0.4503653758230796,8.716625011656605e-09,0.456899443761283,9.362510766047062e-08,6.464131314518989e-13,1.085113714633152e-06,6.394477082523277e-08,7.515409061952318e-16,1.9498504106454996e-05,2.4822852841241494e-11,6.3055549774986635e-18,7.288480104317689e-12,6.220881566085773e-11,2.3634748629403993e-10,1.093804039520253e-11,3.514467882003339e-23,1.1031678400464673e-14,2.0715544436929675e-13,5.077765454899871e-18,8.295628254464125e-25,5.300951066226131e-11,0.0011661756537918438,8.970363590738806e-13,4.914247473241869e-12,2.126765454387647e-22,1.0317079323275912e-08,1.1486937867257478e-10,7.311231185096019e-19,3.4610594596882753e-12,3.8517521744748916e-25,5.658904636651809e-25,1.2229272437601847e-19,1.1411523334957547e-21,4.664749505069734e-21,6.793565996750773e-27,2.3937976091557147e-25,1.6849853425222793e-21,4.2794664621260476e-14,1.14595679503901e-27,1.446283981635016e-24,2.2507611331717047e-17,3.883769245427253e-20,5.127834992045799e-27,1.237089030275356e-29
0.012158567725653213,0.0005377589567108198,0.0915567593028733,0.0,0.0003969499434962432,0.45036536227366925,8.934473975902003e-09,0.4568994333003562,9.553049917658955e-08,6.531394251362111e-13,1.0939393213501397e-06,6.508909723570209e-08,7.686604106256606e-16,1.9498504175434554e-05,2.499146513475946e-11,6.3631153908261896e-18,7.436796577595485e-12,6.376349417756406e-11,2.3634748526733545e-10,1.1021135580958219e-11,3.5145066284632924e-23,1.1113694759379791e-14,2.1004370974245795e-13,5.151101226991604e-18,8.363155603432085e-25,5.395813613781563e-11,0.0011661756403741387,9.043322841400645e-13,5.002190016336192e-12,2.1772164467138754e-22,1.0584532201770077e-08,1.1784103879430437e-10,7.371019273464363e-19,3.4894664488054147e-12,3.998968751773967e-25,5.787807647988211e-25,1.25324055568877e-19,1.1498205222889798e-21,4.7001829952394945e-21,6.94846738039676e-27,2.4483264613118672e-25,1.7263679414781633e-21,4.3145814978816075e-14,1.1744379862435291e-27,1.4974758735611328e-24,2.3304657104649357e-17,4.0114626237581396e-20,5.2931533543589984e-27,1.2777629534229708e-29
0.012286193778414159,0.0005377589567108198,0.0915567593028733,0.0,0.00039694995084675784,0.45036534873400846,9.155432769328686e-09,0.4568994228733556,9.745317165372951e-08,6.598582716345123e-13,1.1027177967861393e-06,6.623941544125428e-08,7.859513927361483e-16,1.9498504243413153e-05,2.5159922130627458e-11,6.420490154061123e-18,7.58645807573452e-12,6.534036499952167e-11,2.3634748424357996e-10,1.1103673698474847e-11,3.51454516754468e-23,1.119527313381613e-14,2.1293988593536938e-13,5.224666560964834e-18,8.430322339197113e-25,5.491172864383273e-11,0.0011661756269091778,9.115892471681669e-13,5.090593032370544e-12,2.2283258186783415e-22,1.085601711068682e-08,1.208573999323669e-10,7.430488082880071e-19,3.517721737614348e-12,4.150244587712289e-25,5.918001781381614e-25,1.2839820158521938e-19,1.1584305711906778e-21,4.735378824864607e-21,7.1049271905747e-27,2.5034015036715003e-25,1.7683204935568402e-21,4.3495090121765627e-14,1.203323767807791e-27,1.5499234330224084e-24,2.412126257498191e-17,4.1421729989598483e-20,5.4622823060773165e-27,1.3193978718127472e-29
0.012413819831175104,0.0005377589567108198,0.0915567593028733,0.0,0.0003969499581725802,0.45036533520406175,9.379510857611976e-09,0.45689941248009974,9.939306928753598e-08,6.665695594238211e-13,1.1114493926304202e-06,6.739563076206604e-08,8.034125070344414e-16,1.9498504310389322e-05,2.532822237931008e-11,6.477680055309945e-18,7.737460255435006e-12,6.693949567371584e-11,2.36347483222666e-10,1.1185658112518807e-11,3.514583500353027e-23,1.1276415862660718e-14,2.158438084855569e-13,5.298456984088658e-18,8.497130387479235e-25,5.587020969358035e-11,0.0011661756133968509,9.188074562203095e-13,5.1794492452335265e-12,2.2800948949270568e-22,1.1131548598977477e-08,1.2391862270018095e-10,7.489639318298865e-19,3.5458261362062255e-12,4.305647135561756e-25,6.0494769075220385e-25,1.315153359000626e-19,1.1669828313376432e-21,4.7703384293006164e-21,7.262933466884716e-27,2.559018450613744e-25,1.8108451325769993e-21,4.384250006380615e-14,1.2326158748653306e-27,1.60364407999747e-24,2.4957699219848527e-17,4.275943900414729e-20,5.63527540254277e-27,1.3620076505780874e-29
0.01254144588393605,0.0005377589567108198,0.0915567593028733,0.0,0.0003969499654737082,0.4503653216837934,9.606717516339877e-09,0.45689940212040864,1.013501363816581e-07,6.732731878103928e-13,1.1201343592282041e-06,6.855764935245787e-08,8.21042391396553e-16,1.9498504376361805e-05,2.5496365717799675e-11,6.534685191322702e-18,7.889798781657123e-12,6.856095238449096e-11,2.3634748220449704e-10,1.1267092581620065e-11,3.514621627987983e-23,1.1357125272294503e-14,2.1875531739842585e-13,5.372468127227915e-18,8.563581663711069e-25,5.68335014917506e-11,0.0011661755998370242,9.25987118246866e-13,5.268751442901697e-12,2.3325249680422816e-22,1.1411140951235492e-08,1.2702486478912114e-10,7.548474675555284e-19,3.5737804503463e-12,4.465242636445748e-25,6.182222769307392e-25,1.3467562369340278e-19,1.1754776950201293e-21,4.805063412118306e-21,7.422474095683117e-27,2.615172963538024e-25,1.853943570605279e-21,4.418805476511788e-14,1.2623158864001053e-27,1.6586552953639806e-24,2.581423947021961e-17,4.412818987518258e-20,5.812186258909663e-27,1.4056061962464724e-29
