Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CH3OX(48),CHOX(64),SX(57),CH2O2X(54),CH3X(25),CH4(24),CH4X(275),SX(189)
7.6665036915608455,0.00299236199292705,0.0,0.0,0.0009455576474524111,0.7459852486577611,0.07943942590015358,0.10289235411087837,0.014712441670779841,2.0368680350932456e-08,2.994194565961307e-07,6.225362727827163e-05,3.4104508179052377e-10,0.006300919598270091,1.6111271302257624e-14,2.910757712874494e-16,3.284209483635129e-07,1.8155271557254372e-07,5.155916947939691e-11,3.003223956058302e-08,4.113564979981416e-19,8.259284832054961e-22,1.8701249653544533e-09,1.8731618039408397e-17,6.437001263121937e-23,8.510379572391239e-09,0.000815812236889392,3.9805904442144274e-11,1.547801033111845e-10,6.0890395781890444e-12,8.013497505404453e-20,6.521558259660288e-14,2.1297818846546304e-16,0.01752903917429483,7.638449940876499e-05,6.8788324629743035e-22
7.701265418888865,0.00299236199292705,0.0,0.0,0.0009456182989031792,0.7458361822825121,0.07933971788472857,0.10292982887724199,0.014737264430553886,2.0323421333312753e-08,2.999923589294901e-07,6.218794205942265e-05,3.4108117284476937e-10,0.006300694150072208,1.6108361670540064e-14,2.915319621506923e-16,3.2899616022188694e-07,1.8133647137883063e-07,5.158125619568763e-11,2.999348104659624e-08,4.1150200137818783e-19,8.270140516472048e-22,1.866089047507409e-09,1.8691360595763043e-17,6.44908691364494e-23,8.501945384156991e-09,0.0008157015360180004,3.9758492339977864e-11,1.5457666417496711e-10,6.0811793550239685e-12,8.014859601600265e-20,6.534455576407854e-14,2.1326538451301977e-16,0.01759106265845293,7.665968952472383e-05,6.895567397920392e-22
7.736027146216885,0.00299236199292705,0.0,0.0,0.0009456788399040722,0.7456874300868873,0.07924024148811117,0.10296720879464512,0.014762046097422162,2.0278318166014967e-08,3.0056147749744593e-07,6.21214367006198e-05,3.4111026579108717e-10,0.006300469149606277,1.610550929393037e-14,2.919881803125985e-16,3.29570487252575e-07,1.8112070621275068e-07,5.160329175883879e-11,2.99548148700658e-08,4.1164707571459217e-19,8.280935645270825e-22,1.862066691146766e-09,1.8651236129888847e-17,6.461090803394192e-23,8.493396920454915e-09,0.000815591062608971,3.9711185265863517e-11,1.543721729081609e-10,6.073337862692821e-12,8.016056415516665e-20,6.54727130572249e-14,2.1355036157862998e-16,0.017652950760405392,7.69343153114034e-05,6.912211645773194e-22
7.770788873544904,0.00299236199292705,0.0,0.0,0.0009457392711674339,0.7455389904017369,0.07914099651693224,0.10300449358654014,0.014786787402531316,2.0233370387092487e-08,3.0112683780113245e-07,6.205412645082003e-05,3.411324294069147e-10,0.006300244595406508,1.6102713943171586e-14,2.9244442256688704e-16,3.301439456584748e-07,1.809054199498936e-07,5.1625276053468774e-11,2.991624093372728e-08,4.1179172037181173e-19,8.291670578704597e-22,1.858057859446389e-09,1.8611244308554397e-17,6.473013490357912e-23,8.484736254334143e-09,0.0008154808155737985,3.966398319252409e-11,1.5416665345307479e-10,6.065515081437002e-12,8.017089537734233e-20,6.56000598791019e-14,2.1383314812955502e-16,0.017714703932969082,7.720837859270902e-05,6.928765734035187e-22
7.805550600872924,0.00299236199292705,0.0,0.0,0.0009457995933949936,0.7453908615775182,0.07904198276353885,0.103041682992046,0.014811489060172524,2.0188577530039635e-08,3.0168846515419704e-07,6.198602636598017e-05,3.4114773197327727e-10,0.0063000204860113795,1.60999753882166e-14,2.9290068575831563e-16,3.307165512688864e-07,1.8069061243000325e-07,5.164720897152218e-11,2.987775913502059e-08,4.1193593477274524e-19,8.3023456749403445e-22,1.854062515107412e-09,1.857138479342433e-17,6.484855528374728e-23,8.475965432940324e-09,0.0008153707938350805,3.961688608482311e-11,1.5396012943308036e-10,6.057710990424047e-12,8.017960547605155e-20,6.572660159354885e-14,2.1411377230736771e-16,0.017776322627775645,7.748188118823612e-05,6.945230186856185e-22
7.840312328200944,0.00299236199292705,0.0,0.0,0.0009458598072780886,0.7452430419839249,0.07894320000642588,0.103078776765531,0.014836151768182343,2.0143939124002118e-08,3.0224638468447886e-07,6.191715131108646e-05,3.411562412769552e-10,0.006299796819963673,1.6097293399165467e-14,2.933569668098774e-16,3.3128831954836494e-07,1.8047628345801263e-07,5.1669090412074083e-11,2.9839369366253806e-08,4.120797183971108e-19,8.312961290067387e-22,1.850080620378198e-09,1.8531657241261872e-17,6.496617467171125e-23,8.467086477784046e-09,0.0008152609963263235,3.9569893899991766e-11,1.5375262415625152e-10,6.0499255677808775e-12,8.018671013299208e-20,6.585234352553364e-14,2.1439226193109147e-16,0.0178378072952553,7.775482491319528e-05,6.961605525048451e-22
7.875074055528963,0.00299236199292705,0.0,0.0,0.0009459199134978715,0.7450955300095338,0.07884464801064499,0.10311577467621723,0.014860776208322463,2.00994546939755e-08,3.0280062133567044e-07,6.18475159621696e-05,3.411580246126767e-10,0.006299573595810504,1.609466774565493e-14,2.9381326270045507e-16,3.3185926560510143e-07,1.8026243280502579e-07,5.169092028114428e-11,2.980107151475827e-08,4.122230707799098e-19,8.323517778106376e-22,1.8461121370732739e-09,1.8492061304121138e-17,6.50829985239849e-23,8.458101385007333e-09,0.000815151421991756,3.952300658784418e-11,1.535441606189579e-10,6.042158790625251e-12,8.019222491850349e-20,6.597729096149703e-14,2.1466864450030692e-16,0.01789915838462119,7.802721157833744e-05,6.977892266101307e-22
7.909835782856983,0.00299236199292705,0.0,0.0,0.0009459799127255088,0.7449483240614766,0.07874632652818823,0.10315267650781029,0.01488536304663512,2.005512376099257e-08,3.03351199868961e-07,6.17771348083049e-05,3.4115314878533555e-10,0.00629935081210337,1.609209819709168e-14,2.9426957046972365e-16,3.324294041987619e-07,1.8004906020923954e-07,5.1712698491523776e-11,2.9762865463034468e-08,4.123659915099908e-19,8.334015491018945e-22,1.8421570265911531e-09,1.8452596629528353e-17,6.519903225669811e-23,8.449012125648198e-09,0.000815042069786159,3.947622409097941e-11,1.5333476150940468e-10,6.034410635095334e-12,8.01961652920389e-20,6.610144914969353e-14,2.1494294719824528e-16,0.017960376343854372,7.82990429898828e-05,6.994090924194621e-22
7.944597510185003,0.00299236199292705,0.0,0.0,0.0009460398056223734,0.7448014225651153,0.078648235298364,0.1031894820581357,0.014909912933792022,2.001094584230522e-08,3.0389814486466077e-07,6.170602215359642e-05,3.4114168011223095e-10,0.006299128467398183,1.608958452283061e-14,2.9472588722135398e-16,3.3299874974818626e-07,1.7983616537684592e-07,5.173442496260406e-11,2.972475108889447e-08,4.125084802286398e-19,8.344454778717332e-22,1.838215249931679e-09,1.841326286065828e-17,6.531428124595896e-23,8.439820645903141e-09,0.0008149329386746975,3.942954634497942e-11,1.531244492111379e-10,6.026681076378624e-12,8.019854660264216e-20,6.622482330052789e-14,2.1521519689486073e-16,0.01802146161968952,7.857032094945226e-05,7.010202010212796e-22
7.979359237513022,0.00299236199292705,0.0,0.0,0.0009460995928402364,0.7446548239637174,0.07855037404817117,0.10322619113877661,0.014934426505442966,1.996692045156526e-08,3.044414807238022e-07,6.163419211914533e-05,3.4112368442532866e-10,0.006298906560255298,1.608712649201211e-14,2.951822101152839e-16,3.335673163390821e-07,1.7962374798293168e-07,5.175609962020704e-11,2.9686728265604038e-08,4.1265053662817416e-19,8.354835989073699e-22,1.8342867677132554e-09,1.8374059636509528e-17,6.542875082821098e-23,8.430528867387671e-09,0.0008148240276327484,3.9382973278606264e-11,1.529132458065253e-10,6.018970088740738e-12,8.01993840894311e-20,6.634741858688735e-14,2.1548542014988376e-16,0.018082414657601055,7.88410472540009e-05,7.026226031759633e-22
8.048882692169062,0.00299236199292705,0.0,0.0,0.0009462188527991697,0.7443625293065109,0.07835534033530651,0.10329931920401278,0.014983347171750963,1.9879325291581298e-08,3.0551742174955683e-07,6.148843549206826e-05,3.4106837292507636e-10,0.006298464052920297,1.608237643699154e-14,2.9609486326227383e-16,3.3470216736737007e-07,1.7920034406059864e-07,5.179929322942993e-11,2.9610956742729613e-08,4.129333514861344e-19,8.375425559104434e-22,1.826469527265855e-09,1.8296043358506055e-17,6.565537292123906e-23,8.411651979146495e-09,0.0008146068617089654,3.929014086683712e-11,1.5248825252241753e-10,6.003603719322185e-12,8.019648800135263e-20,6.659029307209395e-14,2.160198920410951e-16,0.01820392579517256,7.938085206215894e-05,7.058014895542269e-22
8.108621076297414,0.00299236199292705,0.0,0.0,0.0009463209957466675,0.7441123272923637,0.07818848868415794,0.10336184513087741,0.015025272102133962,1.9804541473572706e-08,3.0643062111304444e-07,6.136102897658753e-05,3.4100059370022125e-10,0.0062980852110219015,1.6078470572501622e-14,2.9687905948514907e-16,3.3567492980623976e-07,1.7883805398749863e-07,5.183624143412525e-11,2.9546140934791798e-08,4.1317497833404465e-19,8.392934878924509e-22,1.8197946288153584e-09,1.8229421157106996e-17,6.584765761093468e-23,8.39512883664501e-09,0.0008144209546050087,3.92107078255391e-11,1.5212042715090089e-10,5.990459169752657e-12,8.018920623101944e-20,6.679654296723231e-14,2.1647290585759104e-16,0.01830791645439957,7.984293608174509e-05,7.085056107717335e-22
8.168359460425766,0.00299236199292705,0.0,0.0,0.0009464228353071758,0.7438629988111978,0.07802231195891444,0.10342408405324527,0.015067098065572713,1.973020120620212e-08,3.0733349463940326e-07,6.12316934169383e-05,3.4091443640646933e-10,0.006297707641486977,1.6074725820343924e-14,2.9766323656232487e-16,3.366455752952956e-07,1.7847716821982121e-07,5.187303582989706e-11,2.9481593565015397e-08,4.1341532607017706e-19,8.410277446462712e-22,1.8131584298748637e-09,1.816317930681788e-17,6.603771329180521e-23,8.378335294277432e-09,0.00081423568354595,3.913158268185441e-11,1.5175026598361705e-10,5.977369072478498e-12,8.017757309146797e-20,6.700056326096855e-14,2.1692029290946782e-16,0.018411522734085924,8.030341575799085e-05,7.111847136981657e-22
8.222124006141282,0.00299236199292705,0.0,0.0,0.0009465142340231415,0.7436393439444389,0.07787332854271149,0.10347985322175886,0.015104659131583638,1.9663672085254258e-08,3.0813735017805503e-07,6.111369685487053e-05,3.4082144565960607e-10,0.006297368910852668,1.607149232641218e-14,2.9836896904890693e-16,3.375173975484871e-07,1.7815356963578703e-07,5.190601911668997e-11,2.9423729812140542e-08,4.1363054527439535e-19,8.425744592465019e-22,1.8072187655016936e-09,1.8103885236434834e-17,6.620687901374653e-23,8.362997375550359e-09,0.0008140694793572303,3.906063285021071e-11,1.5141520913726525e-10,5.96563441279265e-12,8.016344403044802e-20,6.718229599395344e-14,2.1731823419938657e-16,0.01850444157691209,8.071648316729955e-05,7.135747204531354e-22
8.275888551856799,0.00299236199292705,0.0,0.0,0.0009466053916125496,0.7434163853710515,0.07772488910123376,0.10353538910737174,0.015142144266747627,1.959749828481975e-08,3.089330231356623e-07,6.0994238701791425e-05,3.407140574540081e-10,0.006297031199831631,1.6068387531711553e-14,2.990746667688838e-16,3.383875988410203e-07,1.7783110451928247e-07,5.19388775483558e-11,2.9366082289728033e-08,4.138447284400169e-19,8.441079279346827e-22,1.8013101231509915e-09,1.8044896242266725e-17,6.637427887572629e-23,8.347454183973792e-09,0.0008139037828729281,3.898993153426919e-11,1.5107841741545203e-10,5.953943614955942e-12,8.014590362605001e-20,6.73622612190158e-14,2.1771180933628718e-16,0.018597052481930998,8.112826483255885e-05,7.159448416873506e-22
8.329653097572315,0.00299236199292705,0.0,0.0,0.0009466963101895035,0.7431941178916278,0.07757699226315698,0.1035906914255709,0.015179555364887303,1.9531677910897867e-08,3.0972059792149756e-07,6.0873365272543716e-05,3.4059249914603247e-10,0.006296694503254579,1.6065410584239008e-14,2.99780321046286e-16,3.3925622112619784e-07,1.7750977074797302e-07,5.197161104319115e-11,2.9308650396044898e-08,4.1405787594947406e-19,8.456282725974158e-22,1.795432346795141e-09,1.7986210873578125e-17,6.653993132337967e-23,8.331712031949832e-09,0.0008137385906240633,3.89194782687029e-11,1.5073996279556513e-10,5.942296556820756e-12,8.012500458408791e-20,6.754047684599793e-14,2.181011064878434e-16,0.018689357052099894,8.153876723247387e-05,7.182952542491034e-22
8.383417643287832,0.00299236199292705,0.0,0.0,0.0009467869918234926,0.7429725363918116,0.07742963660640628,0.1036457599514192,0.0152168942523617,1.946620905817775e-08,3.105001580088736e-07,6.075112194802629e-05,3.404569954568177e-10,0.006296358815979171,1.6062560633417312e-14,3.004859234825218e-16,3.4012330485968145e-07,1.7718956606892305e-07,5.2004219547301746e-11,2.925143351080429e-08,4.142699884030757e-19,8.47135614011041e-22,1.789585279112026e-09,1.792782766479674e-17,6.670385459542885e-23,8.315777106235142e-09,0.0008135738991909383,3.884927255954983e-11,1.503999157297989e-10,5.9306931124775876e-12,8.010079901199697e-20,6.771696058873034e-14,2.184862122240135e-16,0.018781356882515744,8.194799681591546e-05,7.206261332080311e-22
8.437182189003348,0.00299236199292705,0.0,0.0,0.0009468774385407195,0.7427516358400593,0.07728282066062549,0.10370059451713937,0.015254162690413298,1.9401089811190118e-08,3.112717859473559e-07,6.06275531909521e-05,3.403077684938688e-10,0.006296024132890145,1.6059836830167266e-14,3.0119146594249034e-16,3.4098888905129973e-07,1.76870488104551e-07,5.2036703033469245e-11,2.919443099609961e-08,4.1448106660966727e-19,8.486300718498878e-22,1.783768761595528e-09,1.7869745136643492e-17,6.686606672641491e-23,8.299655470028877e-09,0.0008134097052019582,3.877931388551937e-11,1.500583451723756e-10,5.919133152444508e-12,8.007333842350825e-20,6.789172996756049e-14,2.18867211541817e-16,0.018873053560346645,8.235596000156845e-05,7.229376518691947e-22
8.490946734718865,0.00299236199292705,0.0,0.0,0.0009469676523254054,0.7425314112854354,0.07713654290959979,0.10375519500974187,0.015291362377473586,1.9336318245428207e-08,3.1203556337487156e-07,6.050270256150526e-05,3.401450377726851e-10,0.006295690448899455,1.6057238327039178e-14,3.0189694054300056e-16,3.4185301131599016e-07,1.765525343584743e-07,5.206906150003791e-11,2.913764219732132e-08,4.1469111157746616e-19,8.501117646946296e-22,1.7779826346631036e-09,1.7811961797234053e-17,6.702658554940123e-23,8.283353065050189e-09,0.000813246005332469,3.87096016992741e-11,1.4971531860660078e-10,5.9076165438531395e-12,8.004267374335223e-20,6.806480231186424e-14,2.1924418789006524e-16,0.018964448664765633,8.276266317759795e-05,7.252299817877266e-22
8.544711280434381,0.00299236199292705,0.0,0.0,0.0009470576351209974,0.7423118578555292,0.07699080179352223,0.10380956136879982,0.01532849495133175,1.9271892428341025e-08,3.12791571029429e-07,6.03766127326342e-05,3.399690202386181e-10,0.006295357758946393,1.6054764278847502e-14,3.026023396589551e-16,3.4271570792194346e-07,1.7623570222099174e-07,5.2101294969868335e-11,2.9081066444014832e-08,4.149001245054852e-19,8.515808100409932e-22,1.772226737751412e-09,1.7754476143061658e-17,6.718542869857425e-23,8.266875713577768e-09,0.0008130827963036382,3.864013542862994e-11,1.4937090207130091e-10,5.8961431506225715e-12,8.000885531207365e-20,6.823619476249764e-14,2.196172231939424e-16,0.01905554376689464,8.316811270138462e-05,7.27503292787221e-22
8.598475826149897,0.00299236199292705,0.0,0.0,0.0009471473888314016,0.7420929707543804,0.07684559571124362,0.10386369358423922,0.015365561991288634,1.9207810420354114e-08,3.135398887607969e-07,6.0249325505291705e-05,3.3977993028870024e-10,0.006295026057997679,1.6052413842792245e-14,3.0330765591275074e-16,3.4357701383820705e-07,1.7591998897451722e-07,5.213340348930055e-11,2.9024703050730413e-08,4.151081067750054e-19,8.530373243081047e-22,1.766500909414504e-09,1.7697286660003514e-17,6.734261361185637e-23,8.250229120472809e-09,0.0008129200748813576,3.85709144777485e-11,1.4902516018702605e-10,5.884712833631711e-12,7.997193289078651e-20,6.84059242742228e-14,2.1998639787916834e-16,0.019146340429748977,8.357231489923557e-05,7.297577529751524e-22
8.652240371865414,0.00299236199292705,0.0,0.0,0.0009472369153221678,0.7418747452605109,0.07670092302238934,0.10391759169425481,0.015402565020193366,1.9144070275886795e-08,3.1428059554185e-07,6.012088182334847e-05,3.3957797979363025e-10,0.006294695341047542,1.605018617784293e-14,3.040128821402082e-16,3.444369627794175e-07,1.7560539179868622e-07,5.216538712717868e-11,2.8968551317821815e-08,4.1531505994152117e-19,8.544814228462501e-22,1.7608049874216646e-09,1.764039182432292e-17,6.749815753346087e-23,8.233418875146241e-09,0.0008127578378752141,3.850193822825945e-11,1.4867815618141546e-10,5.873325450881467e-12,7.993195566590892e-20,6.857400761803052e-14,2.2035179089522235e-16,0.019236840208190296,8.397527606610305e-05,7.319935287531916e-22
8.70600491758093,0.00299236199292705,0.0,0.0,0.0009473262164215939,0.7416571767249711,0.07655678204945372,0.10397125578324729,0.015439505506459629,1.908067004422455e-08,3.150137694798619e-07,5.99913217884372e-05,3.393633781197256e-10,0.006294365603117806,1.6048080445653425e-14,3.0471801140731214e-16,3.4529558725077605e-07,1.752919077754354e-07,5.219724597387893e-11,2.8912610532240177e-08,4.1552098572680947e-19,8.559132199459062e-22,1.7551388088416757e-09,1.7583790103539783e-17,6.765207751637876e-23,8.216450453548976e-09,0.0008125960821374327,3.843320604037051e-11,1.4832995191488497e-10,5.861980857655609e-12,7.988897225406401e-20,6.874046138352002e-14,2.2071347973962325e-16,0.01932704464888021,8.437700246538796e-05,7.342107848382141e-22
8.759769463296447,0.00299236199292705,0.0,0.0,0.0009474152939217932,0.7414402605694844,0.07641317107976506,0.10402468597988186,0.015476384865969067,1.901760777029628e-08,3.157394878274552e-07,5.9860684674457286e-05,3.391363321510181e-10,0.0062940368392579715,1.6046095811930273e-14,3.054230370426996e-16,3.461529185905538e-07,1.749795338937771e-07,5.222898014039437e-11,2.885687996827678e-08,4.157258860114802e-19,8.573328288467853e-22,1.7495022101180897e-09,1.7527479957209114e-17,6.780439042480143e-23,8.19932922011801e-09,0.0008124348045618595,3.8364717253911335e-11,1.4798060790562053e-10,5.850678906671075e-12,7.984303070701164e-20,6.890530198121826e-14,2.2107154048177055e-16,0.019416955290242417,8.477750032877242e-05,7.364096842852928e-22
8.813534009011963,0.00299236199292705,0.0,0.0,0.0009475041495798679,0.7412239922846192,0.0762700883674205,0.10407788245517584,0.015513204463946493,1.895488149570886e-08,3.164578269934853e-07,5.9729008941993606e-05,3.388970463113137e-10,0.006293709044545206,1.604423144427027e-14,3.0612795255393553e-16,3.470089870106574e-07,1.7466826705444437e-07,5.226058975744671e-11,2.8801358888287597e-08,4.159297628275605e-19,8.587403617444811e-22,1.7438950271686711e-09,1.7471459837933937e-17,6.795511293662635e-23,8.182060429650863e-09,0.0008122740020830389,3.8296471189361764e-11,1.47630183353575e-10,5.839419448225444e-12,7.97941785162582e-20,6.906854564475088e-14,2.2142604778446877e-16,0.019506573662426037,8.517677585591392e-05,7.385903884890035e-22
8.86729855472748,0.00299236199292705,0.0,0.0,0.0009475927851188826,0.7410083674280591,0.07612753213509095,0.10413084542070902,0.015549965616720226,1.8892489259566475e-08,3.171688625536099e-07,5.9596332252409596e-05,3.3864572258635164e-10,0.006293382214084405,1.6042486511332644e-14,3.068327515892413e-16,3.4786382163559747e-07,1.7435810407426633e-07,5.2292074974645864e-11,2.8746046543376492e-08,4.161326183516023e-19,8.60135929798718e-22,1.7383170954648278e-09,1.741572819218702e-17,6.810426154579778e-23,8.1646492291809e-09,0.0008121136716752993,3.8228467148809224e-11,1.4727873616444227e-10,5.828202330335943e-12,7.974246261794643e-20,6.923020843302463e-14,2.2177707492651426e-16,0.019595901287276413,8.557483521429493e-05,7.407530571970135e-22
8.921063100442996,0.00299236199292705,0.0,0.0,0.0009476812022287014,0.7407933816228787,0.07598550057581858,0.1041835751268407,0.015586669593476432,1.8830429098857766e-08,3.178726692607996e-07,5.946269148185917e-05,3.383825605459102e-10,0.0062930563430082945,1.6040860188566553e-14,3.0753742811454743e-16,3.4871745054321083e-07,1.7404904169061054e-07,5.232343595963348e-11,2.8690942174083985e-08,4.1633445489794665e-19,8.615196431450878e-22,1.732768250070062e-09,1.7360283460729807e-17,6.825185256451147e-23,8.147100659929944e-09,0.0008119538103517151,3.816070441690516e-11,1.469263229746994e-10,5.81702739887751e-12,7.968792939817687e-20,6.939030623260357e-14,2.2212469382838723e-16,0.019684939678306472,8.597168453926108e-05,7.428978485571247e-22
8.974827646158513,0.00299236199292705,0.0,0.0,0.0009477694025671512,0.7405790305558934,0.07584399185471424,0.10423607186102037,0.015623317617926525,1.8768699049403892e-08,3.1856932105555265e-07,5.932812273498777e-05,3.3810775736597795e-10,0.006292731426477362,1.6039351656799084e-14,3.082419763550599e-16,3.4956990080020884e-07,1.737410765654475e-07,5.235467289730412e-11,2.8636045011015253e-08,4.165352749121649e-19,8.628916109008328e-22,1.727248325730856e-09,1.7305124079531995e-17,6.839790212563425e-23,8.12941965906747e-09,0.0008117944151632863,3.8093182261773004e-11,1.4657299917388122e-10,5.805894497710387e-12,7.963062469752225e-20,6.954885475971667e-14,2.2246897507206164e-16,0.019773690340675214,8.636732993371196e-05,7.4502491911523e-22
9.02859219187403,0.00299236199292705,0.0,0.0,0.0009478573877611374,0.7403653099760675,0.07570300411059364,0.10428833594615909,0.015659910869914626,1.8707297147147816e-08,3.192588910760611e-07,5.919266135854689e-05,3.378215078508492e-10,0.006292407459679754,1.6037960091412077e-14,3.089463904309399e-16,3.5042119849522855e-07,1.7343420528919332e-07,5.2385785989068204e-11,2.8581354275442068e-08,4.1673508096463166e-19,8.642519411684325e-22,1.7217571570010247e-09,1.7250248481029365e-17,6.854242618513757e-23,8.111611061403084e-09,0.0008116354831982498,3.8025899935872534e-11,1.4621881892596398e-10,5.794803468805742e-12,7.957059381529814e-20,6.970586956209482e-14,2.228099879185334e-16,0.01986215477116698,8.676177746773755e-05,7.471344237851055e-22
9.082356737589546,0.00299236199292705,0.0,0.0,0.0009479451594069871,0.7401522156929982,0.07556253545751322,0.10434036773909482,0.015696450486937526,1.864622142791608e-08,3.199414516680999e-07,5.905634195470316e-05,3.37524004455264e-10,0.006292084437831527,1.6036684672800187e-14,3.0965066469369975e-16,3.512713687771434e-07,1.7312842438465944e-07,5.2416775452082165e-11,2.8526869179916094e-08,4.169338757449089e-19,8.656007410522045e-22,1.71629457822181e-09,1.7195655093981817e-17,6.868544052390373e-23,8.093679601378948e-09,0.0008114770115810131,3.795885667681638e-11,1.4586383519493018e-10,5.783754152366796e-12,7.950788151563697e-20,6.986136602145983e-14,2.2314780033712675e-16,0.019950334458176313,8.715503317904168e-05,7.492265159347544e-22
9.136121283305062,0.00299236199292705,0.0,0.0,0.0009480327190714053,0.7399397435753263,0.07542258398637657,0.10439216762898706,0.015732937565735888,1.8585469927590765e-08,3.2061707439482556e-07,5.891919839425496e-05,3.372154373064886e-10,0.006291762356176681,1.6035524603620583e-14,3.1035479427578026e-16,3.5212043589181865e-07,1.728237303110706e-07,5.2447641518474616e-11,2.8472588928881444e-08,4.1713166205573313e-19,8.669381166692572e-22,1.7108604235372772e-09,1.714134234364496e-17,6.882696074988883e-23,8.07562991490485e-09,0.0008113189974711651,3.7892051708245675e-11,1.4550809976807708e-10,5.772746386947442e-12,7.944253203266521e-20,7.001535935577081e-14,2.2348247902977966e-16,0.020038230881693927,8.754710307289491e-05,7.513013474406442e-22
9.189885829020579,0.00299236199292705,0.0,0.0,0.0009481200682934663,0.7397278895493187,0.07528314776635028,0.10444373603589677,0.015769373163705393,1.8525040685124083e-08,3.2128583004637654e-07,5.878126382959236e-05,3.368959942263805e-10,0.006291441209986484,1.6034479067621346e-14,3.1105877373232877e-16,3.529684232018548e-07,1.7252011946690007e-07,5.247838443481118e-11,2.841851271911506e-08,4.173284428068449e-19,8.682641731368069e-22,1.705454527182788e-09,1.7087308654609795e-17,6.896700230116562e-23,8.057466540529198e-09,0.0008111614380633765,3.782548424056582e-11,1.4515166326994108e-10,5.761780009555905e-12,7.937458907248044e-20,7.016786462008134e-14,2.2381408943209863e-16,0.020125845513298993,8.793799312090955e-05,7.533590685127993e-22
9.238273920164543,0.00299236199292705,0.0,0.0,0.0009481985039141334,0.7395377460726997,0.07515809409574628,0.10448995005517155,0.01580212202907227,1.8470928277450682e-08,3.218818966760717e-07,5.865647324439403e-05,3.3659934992735825e-10,0.006291152974351912,1.6033635339993996e-14,3.1169222254012165e-16,3.537307071800263e-07,1.7224779284582474e-07,5.2505947981010933e-11,2.8370017916063817e-08,4.175046882169242e-19,8.694480321844062e-22,1.7006132442585522e-09,1.7038915627919512e-17,6.909178805377849e-23,8.041025974957367e-09,0.0008110200210751449,3.776577592021717e-11,1.4483031193435118e-10,5.751945520801599e-12,7.931125868960279e-20,7.030385937237786e-14,2.241099685028608e-16,0.020204458959134336,8.828879030553596e-05,7.551965110364432e-22
9.281823202194111,0.00299236199292705,0.0,0.0,0.0009482689521722171,0.7393670398303286,0.07504590009193343,0.10453138295672378,0.015831561654943694,1.8422447752909787e-08,3.224136911254608e-07,5.854365554829342e-05,3.3632507697719167e-10,0.006290894204064454,1.603295427162769e-14,3.1226221629371104e-16,3.5441604366461616e-07,1.7200344431020907e-07,5.2530670229169423e-11,2.8326512849146304e-08,4.1766261664023924e-19,8.70505800603138e-22,1.6962754451208434e-09,1.6995553123501902e-17,6.920309085811551e-23,8.026156434818004e-09,0.0008108930571182021,3.771220186789261e-11,1.4454067369132276e-10,5.74312293053011e-12,7.92525208792429e-20,7.042524329045878e-14,2.243742172208705e-16,0.02027501779567582,8.860369834350007e-05,7.568385513379036e-22
9.32537248422368,0.00299236199292705,0.0,0.0,0.0009483392650050252,0.7391967320565888,0.07493404064698186,0.10457266482349804,0.015860969262284842,1.8374175180917627e-08,3.229411034666777e-07,5.843037552908074e-05,3.3604399483341763e-10,0.006290636039218906,1.6032346933970366e-14,3.1283210318577894e-16,3.551007105222335e-07,1.7175979989737369e-07,5.25553121606315e-11,2.82831402033278e-08,4.178198908156255e-19,8.715563262550966e-22,1.6919558914610263e-09,1.6952370904490077e-17,6.931345040391703e-23,8.011220064765622e-09,0.0008107663866126414,3.765878219632708e-11,1.4425066180712115e-10,5.734327200627176e-12,7.919215750157401e-20,7.054567713317715e-14,2.2463656519264547e-16,0.02034539433744328,8.891784279539053e-05,7.584696277262986e-22
9.368921766253248,0.00299236199292705,0.0,0.0,0.0009484094431789914,0.7390268206912157,0.07482251469893716,0.10461379593213055,0.015890345343401596,1.832610952479568e-08,3.234641698765059e-07,5.831664948073418e-05,3.3575619898008125e-10,0.006290378477355323,1.603181287481492e-14,3.134018797851761e-16,3.557847186191083e-07,1.7151685759175765e-07,5.257987393120407e-11,2.8239899539360333e-08,4.1797651247304765e-19,8.725996631462633e-22,1.6876544953360325e-09,1.690936813234669e-17,6.942287457701922e-23,7.996219097870901e-09,0.0008106400081309282,3.760551646362247e-11,1.4396030105566693e-10,5.725558241970279e-12,7.913019079482934e-20,7.06651685983892e-14,2.248970448766196e-16,0.02041558935031544,8.92312267716682e-05,7.600898171220274e-22
