Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31),OCHCO(260),SX(257),CH2OX(167),CHOX(166),SX(186),C2H6O(234),SX(408),SX(460),C2H4O(229),SX(525),SX(419)
2.601352930098852e-11,0.0027079452504016393,0.0915567593028733,0.0,0.007862681303081648,0.45145643104677763,1.5883330723470408e-42,0.45690061233953844,1.2423753444875639e-20,2.9423719499608973e-33,1.562892359668308e-16,2.6332752106142565e-35,-1.989095888299596e-43,4.1208516076655215e-05,4.604967843662639e-22,2.6293032946579485e-21,1.1881036451166634e-20,2.739443850772627e-20,1.4890119936859637e-12,1.51466147426126e-25,2.3640901623406963e-25,4.137435489764614e-16,9.712142575821108e-31,2.6786271645976143e-36,1.2556907878597912e-34,-1.768115990930794e-35,6.55930512842836e-05,3.7589836289122157e-22,6.980554356197967e-37,2.497933798666177e-31,-6.933903160643505e-25,2.668606711981942e-23,2.3208358356323027e-29,1.1809262848351181e-30,7.32490058502927e-26,5.18070494464719e-44,1.8669736991790992e-92,-4.669567265926315e-30,3.47765668952443e-36,7.01637045820523e-35,-1.2099318348973953e-38,2.0062125881655463e-44,-1.9312684020539452e-44,2.3484051759312805e-53,-1.8587021914635065e-40,-1.9871212064499426e-37,-3.097514517138468e-42
2.609939706016503e-11,0.0027079452504016393,0.0915567593028733,0.0,0.007862338705226918,0.4514561530025581,1.6128908199206095e-42,0.45690061233953355,1.2542139756164982e-20,3.0076745577957e-33,1.5811863263134035e-16,2.693720448711625e-35,-1.989095880097011e-43,4.1337623337272865e-05,4.635205742834106e-22,2.6334615751155167e-21,1.1991363980945829e-20,2.7630332089195116e-20,1.4938899265007382e-12,1.5379610855902248e-25,2.372216787928518e-25,4.156036846991382e-16,9.844250137438344e-31,2.7234834665508432e-36,1.2731399612624533e-34,-1.7655284481216824e-35,6.580654187351662e-05,3.8071746517632266e-22,7.180370267308752e-37,-2.794458893863059e-31,-6.933820241144545e-25,2.668605935710881e-23,2.364119063034038e-29,1.2115238947568682e-30,7.372648316231339e-26,5.279155516186836e-44,1.9338424989134493e-92,-4.582731936078103e-30,3.552529581965176e-36,7.169185229975492e-35,-1.1954260413010587e-38,1.9926846761568217e-44,-1.9469550148556154e-44,2.3309265703278953e-53,-1.8713729538888338e-40,-1.987123853110636e-37,-3.090768879350369e-42
2.618526481934154e-11,0.0027079452504016393,0.0915567593028733,0.0,0.007861996186869466,0.4514558750078927,1.6377354398172776e-42,0.45690061233952867,1.2661110854816604e-20,3.0741869784731237e-33,1.5996197677682202e-16,2.7553702614855013e-35,-1.9890958719009757e-43,4.146667071165203e-05,4.665541213783868e-22,2.637578610354593e-21,1.2102194511010647e-20,2.7867281943264934e-20,1.498767619508751e-12,1.5615307579676657e-25,2.3803444609119104e-25,4.174612602226164e-16,9.977880608830311e-31,2.7689838025339257e-36,1.2907565843805713e-34,-1.7628917059154816e-35,6.602001285171139e-05,3.855780664157998e-22,7.385204849995173e-37,5.102061365942229e-31,-6.933737321806444e-25,2.668605027552301e-23,2.4080233000381465e-29,1.2427888050824061e-30,7.420545232186118e-26,5.379117658619726e-44,2.002847852752118e-92,-4.4940114120151544e-30,3.628732777485248e-36,7.324676857480723e-35,-1.1810940897375392e-38,1.9790048935961525e-44,-1.9625811471488377e-44,2.3132636493047863e-53,-1.88397623488871e-40,-1.9871264296042334e-37,-3.083901321560693e-42
2.627113257851805e-11,0.0027079452504016393,0.0915567593028733,0.0,0.007861653748130026,0.4514555970628402,1.662869113276694e-42,0.4569006123395238,1.2780666171501337e-20,3.141927035113067e-33,1.6181930558492893e-16,2.8182454751930845e-35,-1.989095863692294e-43,4.1595658075905825e-05,4.695974243341234e-22,2.6416545443342565e-21,1.2213527039321147e-20,2.8105286641006476e-20,1.5036450727607604e-12,1.5853725130658494e-25,2.3884731710594515e-25,4.193162335389419e-16,1.0113050520477899e-30,2.8151363803667097e-36,1.3085414133505751e-34,-1.7602049401805244e-35,6.623346422201691e-05,3.9048031492059512e-22,7.595164876193033e-37,-9.509517215427644e-31,-6.933654402275836e-25,2.6686043444727836e-23,2.4525544201719323e-29,1.2747327276006442e-30,7.468591262655294e-26,5.480608844653226e-44,2.0740495143469236e-92,-4.403372728275861e-30,3.7062845073494525e-36,7.482879572984557e-35,-1.1669338961418962e-38,1.9651730022827492e-44,-1.9781465175980742e-44,2.2954162196161915e-53,-1.8965125167062124e-40,-1.9871289364318766e-37,-3.076918087047057e-42
2.635700033769456e-11,0.0027079452504016393,0.0915567593028733,0.0,0.007861311389129126,0.45145531916745946,1.688294026298157e-42,0.4569006123395189,1.2900805127105901e-20,3.21091270759199e-33,1.636906559630947e-16,2.88236718018965e-35,-1.989095855472016e-43,4.172458530635927e-05,4.726504818339718e-22,2.6456895209325785e-21,1.2325360554282233e-20,2.834434473407019e-20,1.5085222863075859e-12,1.6094883766434855e-25,2.396602908144323e-25,4.2116856291429186e-16,1.024977653313125e-30,2.8619498153307752e-36,1.3264952022663073e-34,-1.7574673167909392e-35,6.644689598758482e-05,3.95424358217309e-22,7.810358623641596e-37,-2.236829006086642e-31,-6.933571482979871e-25,2.668603442552946e-23,2.4977183107628625e-29,1.3073674980423983e-30,7.516786337283312e-26,5.583646654023213e-44,2.147508411902871e-92,-4.3107825718507895e-30,3.785203145078012e-36,7.643827803747923e-35,-1.152943397060968e-38,1.9511887693110978e-44,-1.993650850089514e-44,2.2773840385214915e-53,-1.908982280441951e-40,-1.9871313741132087e-37,-3.0698252629330064e-42
2.644286809687107e-11,0.0027079452504016393,0.0915567593028733,0.0,0.007860969109986923,0.4514550413218088,1.7140123728717518e-42,0.456900612339514,1.3021527126024305e-20,3.28116224346613e-33,1.6557606435220985e-16,2.947756919541513e-35,-1.989095847233991e-43,4.185345227969748e-05,4.757132925619996e-22,2.6496836839590553e-21,1.243769402821202e-20,2.858445474145852e-20,1.513399260200151e-12,1.6338803813094166e-25,2.4047336619571672e-25,4.230182070811252e-16,1.0388075529998473e-30,2.9094326775450637e-36,1.3446187014839706e-34,-1.7546779844958174e-35,6.666030815157116e-05,4.004103424921587e-22,8.030896964954266e-37,-1.878183894922893e-30,-6.933488563476155e-25,2.668602778808011e-23,2.5435208820689775e-29,1.3407051640166533e-30,7.5651303855161e-26,5.688248848641807e-44,2.223287460061997e-92,-4.216207035619548e-30,3.865507250437402e-36,7.807556311773001e-35,-1.1391205633996578e-38,1.9370519707316186e-44,-2.0090938773412104e-44,2.2591669310472306e-53,-1.9213860051996217e-40,-1.9871337431577376e-37,-3.062628676959446e-42
2.652873585604758e-11,0.0027079452504016393,0.0915567593028733,0.0,0.007860626910823369,0.4514547635259467,1.740026351502035e-42,0.4569006123395091,1.3142831563369224e-20,3.352694043916956e-33,1.674755669275212e-16,3.0144364931472865e-35,-1.989095839052842e-43,4.198225887281073e-05,4.787858552026821e-22,2.6536371770898645e-21,1.2550526424383784e-20,2.8825615163714403e-20,1.5182759944894374e-12,1.658550563539426e-25,2.4128654222926794e-25,4.2486512503736033e-16,1.0527964521963923e-30,2.9575933082057073e-36,1.3629126564670851e-34,-1.7518360823271902e-35,6.687370071713453e-05,4.054384131663394e-22,8.25689226035118e-37,2.4671642038558175e-30,-6.933405644609913e-25,2.6686015150845414e-23,2.589968056902135e-29,1.374757894937854e-30,7.613623336686894e-26,5.794433294173936e-44,2.3014508223543304e-92,-4.1196118709354475e-30,3.947215550915731e-36,7.97410004210228e-35,-1.1254633857168538e-38,1.9227623876444342e-44,-2.0244753370508805e-44,2.2407645780955024e-53,-1.93372416894306e-40,-1.9871360441539747e-37,-3.0553340163504986e-42
2.661460361522409e-11,0.0027079452504016393,0.0915567593028733,0.0,0.007860284791758055,0.4514544857799313,1.7663381682840938e-42,0.45690061233950424,1.3264717818432705e-20,3.4255267729743324e-33,1.6938919940938467e-16,3.0824281488469535e-35,-1.989095830784603e-43,4.211100496293993e-05,4.8186816844119105e-22,2.6575501441145702e-21,1.2663856690678586e-20,2.9067824470281407e-20,1.5231524892265287e-12,1.6835009662960519e-25,2.4209981789476795e-25,4.2670927623533815e-16,1.0669460738351736e-30,3.0064403890086027e-36,1.3813778105139356e-34,-1.748940732386115e-35,6.708707368743781e-05,4.105087143420495e-22,8.4884594667698e-37,-4.4339437823124016e-30,-6.933322724647322e-25,2.668601375995718e-23,2.6370657794535575e-29,1.4095380686769111e-30,7.662265119937138e-26,5.902218034218158e-44,2.3820645586064337e-92,-4.020962244676654e-30,4.030346934013925e-36,8.143494265280235e-35,-1.1119698862556192e-38,1.9083198097874507e-44,-2.0397949754338495e-44,2.222176993150654e-53,-1.945997247602058e-40,-1.9871382774692294e-37,-3.0479467266103135e-42
2.6700471374400598e-11,0.0027079452504016393,0.0915567593028733,0.0,0.00785994275291044,0.45145420808382086,1.7929500323927098e-42,0.45690061233949936,1.3387185264220737e-20,3.499679205674023e-33,1.7131699733038994e-16,3.151754333274812e-35,-1.9890958227262725e-43,4.22396904274708e-05,4.849602309629854e-22,2.66142272857458e-21,1.2777683768873767e-20,2.931108111796515e-20,1.5280287444625482e-12,1.7087336351695948e-25,2.429131921719239e-25,4.2855062031492557e-16,1.0812581500736696e-30,3.055983151785346e-36,1.4000149027071726e-34,-1.7459910492842405e-35,6.730042706564565e-05,4.1562138957590425e-22,8.725714623608414e-37,8.733416627954351e-30,-6.933239806755089e-25,2.6685992300807575e-23,2.6848200016838154e-29,1.4450581515611935e-30,7.711055664329712e-26,6.011621185682718e-44,2.4651958098994294e-92,-3.920223075740697e-30,4.1149204464136256e-36,8.315774372720295e-35,-1.0986381018717234e-38,1.893724030359776e-44,-2.0550525421185815e-44,2.2034036778601444e-53,-1.9582057162581434e-40,-1.987140443909979e-37,-3.040472167836766e-42
2.6786339133577108e-11,0.0027079452504016393,0.0915567593028733,0.0,0.007859600794399587,0.4514539304376732,1.819864160935093e-42,0.45690061233949447,1.3510233257032987e-20,3.575170399406005e-33,1.7325899573657223e-16,3.2224379838859573e-35,-1.9890958142669337e-43,4.236831514416344e-05,4.880620414542681e-22,2.665255074353683e-21,1.2892006584527812e-20,2.9555383530988547e-20,1.5329047602487258e-12,1.7342506225098535e-25,2.437266640430066e-25,4.30389117401846e-16,1.095734436534937e-30,3.1062305246018705e-36,1.4188246693846704e-34,-1.7429861291046692e-35,6.751376085492725e-05,4.207765810035035e-22,8.968776609791443e-37,-1.667193581417207e-29,-6.93315688497482e-25,2.668600941398204e-23,2.73323669769046e-29,1.4813308341290492e-30,7.759994898723985e-26,6.122661056021308e-44,2.5509136762571186e-92,-3.8173586544105534e-30,4.2009552981994186e-36,8.490976102868753e-35,-1.0854661000349563e-38,1.8789748517302678e-44,-2.0702477957749968e-44,2.1844450906503846e-53,-1.970350047707208e-40,-1.9871425433728564e-37,-3.032915448047846e-42
2.6872206892753618e-11,0.0027079452504016393,0.0915567593028733,0.0,0.007859258916344465,0.4514536528415463,1.8470827732804188e-42,0.4569006123394896,1.36338611487049e-20,3.65201949811818e-33,1.7521522953198624e-16,3.294502187924653e-35,-1.989095806593219e-43,4.249687899088759e-05,4.911735986014586e-22,2.6690473248136234e-21,1.3006824058878427e-20,2.9800730124267464e-20,1.5377805366363227e-12,1.7600539825913772e-25,2.4454023249011742e-25,4.3222472776356463e-16,1.1103766960368387e-30,3.157190921353979e-36,1.4378078423187103e-34,-1.739925062286459e-35,6.772707505845305e-05,4.259744303470933e-22,9.217765135800236e-37,3.214861851032222e-29,-6.933073970772036e-25,2.6685952302007445e-23,2.7823218463001033e-29,1.5183688763280333e-30,7.809082751920717e-26,6.235356007889167e-44,2.6392883732882924e-92,-3.7123330764232e-30,4.288470863740388e-36,8.669135275512452e-35,-1.0724519639300784e-38,1.8640720787727454e-44,-2.0853804975432738e-44,2.1652998052626876e-53,-1.982430714091539e-40,-1.987144577548644e-37,-3.0252816249110364e-42
2.6958074651930127e-11,0.0027079452504016393,0.0915567593028733,0.0,0.007858917118863605,0.4514533752954979,1.874608097314378e-42,0.4569006123394847,1.375806827304631e-20,3.730245955294019e-33,1.771857330897503e-16,3.3679705751121966e-35,-1.9890957990305525e-43,4.2625381845920984e-05,4.942949010917871e-22,2.6727996237705373e-21,1.3122135095690157e-20,3.004711927767351e-20,1.5426560736767146e-12,1.7861457769314233e-25,2.453538964942439e-25,4.3405741219757624e-16,1.1251867171204517e-30,3.2088737481763405e-36,1.4569651511986478e-34,-1.7368069188034158e-35,6.79403696793985e-05,4.312150777716281e-22,9.472803055793605e-37,1.533421733816311e-29,-6.932991050350608e-25,2.668596082436649e-23,2.832081449748041e-29,1.5561852841756717e-30,7.858319152499855e-26,6.349724611963591e-44,2.730392290394561e-92,-3.605109747646377e-30,4.377486695071919e-36,8.850288086482786e-35,-1.0595938065325611e-38,1.8490155262959423e-44,-2.100450418365907e-44,2.1459688078987287e-53,-1.9944481849750576e-40,-1.987146546265979e-37,-3.017575487894763e-42
2.7043942411106637e-11,0.0027079452504016393,0.0915567593028733,0.0,0.007858575402075322,0.45145309779958537,1.902442365785478e-42,0.4569006123394798,1.3882853953668738e-20,3.809869411205442e-33,1.791705404695199e-16,3.442867112126836e-35,-1.9890957915863335e-43,4.2753823587782386e-05,4.97425947612962e-22,2.6765121150060195e-21,1.3237938588877196e-20,3.029454935099516e-20,1.5475313714213448e-12,1.81252807116654e-25,2.4616765503919247e-25,4.3588713181413607e-16,1.1401663038505525e-30,3.261288419159353e-36,1.4762973208376234e-34,-1.7336307559463738e-35,6.815364472094191e-05,4.364986625161662e-22,9.73401513016536e-37,4.957854829437128e-29,-6.9329081349272715e-25,2.6685918288493226e-23,2.8825215223200545e-29,1.594793212849175e-30,7.90770402891255e-26,6.465785561725771e-44,2.82429941667033e-92,-3.49565165583281e-30,4.468022485838406e-36,9.034470941960522e-35,-1.0468897634636161e-38,1.8338050148017963e-44,-2.1154573347960499e-44,2.126451387947175e-53,-2.0064029283514676e-40,-1.9871484500324187e-37,-3.0098016896255526e-42
2.7129810170283147e-11,0.0027079452504016393,0.0915567593028733,0.0,0.00785823376609774,0.45145282035386636,1.9305878149987226e-42,0.45690061233947493,1.4008217506787762e-20,3.8909096415432114e-33,1.8116968550406225e-16,3.5192160107639377e-35,-1.989095783148176e-43,4.288220409516526e-05,5.005667368530378e-22,2.6801849421756982e-21,1.335423342520459e-20,3.054301868934983e-20,1.5524064299217063e-12,1.8392029339502186e-25,2.469815071095033e-25,4.377138479499168e-16,1.155317271546638e-30,3.3144441856051804e-36,1.4958050721454745e-34,-1.7303956217815742e-35,6.836690018626368e-05,4.418253231512657e-22,1.0001527486756813e-36,-6.064495009278301e-29,-6.932825205132721e-25,2.6686020219012194e-23,2.9336480870140534e-29,1.6342059256475306e-30,7.957237309516383e-26,6.583557639531958e-44,2.921084998438621e-92,-3.383921485655969e-30,4.560098101872513e-36,9.221720394109151e-35,-1.0343379816808561e-38,1.8184403689122073e-44,-2.1304010274401086e-44,2.1067492846055183e-53,-2.018295411055995e-40,-1.9871502882357846e-37,-3.0019647839470344e-42
2.7215677929459656e-11,0.0027079452504016393,0.0915567593028733,0.0,0.007857892211048684,0.4514525429583981,1.9590466871960033e-42,0.45690061233947005,1.4134158236091432e-20,3.973386651953584e-33,1.8318320163998768e-16,3.5970418945464715e-35,-1.9890957760810404e-43,4.3010523247059494e-05,5.037172675006568e-22,2.6838182490108715e-21,1.3471018479345449e-20,3.079252561331124e-20,1.5572812492293733e-12,1.8661724389590645e-25,2.4779545168903726e-25,4.3953752232682915e-16,1.1706414546393098e-30,3.3683503561824424e-36,1.5154891243177382e-34,-1.727100548874309e-35,6.858013607854769e-05,4.471951971048787e-22,1.0275468618795907e-36,1.2515085187697233e-28,-6.932742304526566e-25,2.6685826133149616e-23,2.9854671816272053e-29,1.674436869502197e-30,8.006918922510788e-26,6.703059779004204e-44,3.020826197501657e-92,-3.2698814070472506e-30,4.653733572575124e-36,9.412073255248389e-35,-1.0219366448078095e-38,1.8029214202597183e-44,-2.1452812838217761e-44,2.0868580524945006e-53,-2.0301260980170374e-40,-1.9871520637337784e-37,-2.994069154457255e-42
2.7301545688636166e-11,0.0027079452504016393,0.0915567593028733,0.0,0.007857550737045733,0.451452265613238,1.9878212295306123e-42,0.45690061233946516,1.4260675434946762e-20,4.057320640479779e-33,1.852111220029313e-16,3.6763697383546723e-35,-1.989095765745214e-43,4.313878092270179e-05,5.068775382449514e-22,2.687412179200388e-21,1.3588292616018835e-20,3.104306842313568e-20,1.5621558293959899e-12,1.89343866402266e-25,2.486094877619663e-25,4.4135811698696414e-16,1.1861407035487359e-30,3.4230165174752925e-36,1.5353501910492513e-34,-1.7237445565742594e-35,6.879335240098085e-05,4.526084208533819e-22,1.0555968996312757e-36,-2.6061102096427772e-28,-6.932659347332534e-25,2.668620359930315e-23,3.0379848558100665e-29,1.7154996451169165e-30,8.056748795963856e-26,6.824311039629998e-44,3.1236018934544155e-92,-3.153493158912818e-30,4.7489490946215464e-36,9.605566549244884e-35,-1.0096839336146001e-38,1.7872480062613053e-44,-2.1600978971628348e-44,2.066785238642529e-53,-2.0418954523452474e-40,-1.987153772386988e-37,-2.9861190480724164e-42
2.7387413447812676e-11,0.0027079452504016393,0.0915567593028733,0.0,0.007857209344206242,0.45145198831844263,2.0169136933953788e-42,0.4569006123394603,1.4387768387761234e-20,4.142731973533108e-33,1.8725347943790182e-16,3.757224826382278e-35,-1.989095751913676e-43,4.326697700154423e-05,5.100475477754803e-22,2.6909668764617908e-21,1.3706054691311665e-20,3.12946454015165e-20,1.567030170473259e-12,1.9210036905494747e-25,2.494236143140834e-25,4.431755942522925e-16,1.201816882687727e-30,3.478452405604025e-36,1.5553889842162967e-34,-1.7203266526035991e-35,6.900654915675251e-05,4.580651300394218e-22,1.0843160833879957e-36,-9.465550665176931e-29,-6.932576441382689e-25,2.668602935319406e-23,3.091207169404884e-29,1.7574079878265885e-30,8.10672685782941e-26,6.947330590890254e-44,3.2294924418585754e-92,-3.034718102795389e-30,4.8457650093724426e-36,9.80223748439446e-35,-9.975780604817646e-39,1.7714199693754985e-44,-2.174850665605718e-44,2.046524463416758e-53,-2.0536039356663717e-40,-1.987155414460554e-37,-2.9781185929881576e-42
2.7473281206989186e-11,0.0027079452504016393,0.0915567593028733,0.0,0.0078568680326472,0.45145171107406945,2.0463263372892498e-42,0.4569006123394554,1.4515436363857624e-20,4.2296413048946687e-33,1.893103063129387e-16,3.8396329720461053e-35,-1.9890957329844515e-43,4.339511136340497e-05,5.13227294782528e-22,2.6944824846206135e-21,1.3824303546798125e-20,3.154725480165773e-20,1.571904272512985e-12,1.9488696059352117e-25,2.5023783033265916e-25,4.449899169203721e-16,1.2176718803520507e-30,3.5346677017363465e-36,1.5756062111993146e-34,-1.7168458247946096e-35,6.921972634905642e-05,4.635654588833577e-22,1.1137179349403744e-36,-6.177497893323807e-28,-6.932493466630634e-25,2.668654415000189e-23,3.1451401990304424e-29,1.8001758629278106e-30,8.15685303586782e-26,7.072137789407592e-44,3.3385806920388884e-92,-2.9135169556880996e-30,4.9442018448192086e-36,1.0002123585491883e-34,-9.856172646217577e-39,1.7554371605782527e-44,-2.1895393956862848e-44,2.0260845432225896e-53,-2.0652520070407318e-40,-1.9871569888432123e-37,-2.970071721595282e-42
2.7559148966165695e-11,0.0027079452504016393,0.0915567593028733,0.0,0.007856526802485388,0.45145143388017495,2.0760614237220705e-42,0.4569006123394505,1.4643678624086213e-20,4.318069453161407e-33,1.9138163472505426e-16,3.9236202928404343e-35,-1.9890957309903875e-43,4.352318388831064e-05,5.164167779567926e-22,2.6979591474543485e-21,1.394303801591147e-20,3.180089486010203e-20,1.5767781355670294e-12,1.9770385009518219e-25,2.51052134804159e-25,4.468010480589652e-16,1.233707598535223e-30,3.591672137365363e-36,1.5960025738690027e-34,-1.71330104956142e-35,6.943288398108875e-05,4.691095407948245e-22,1.1438161481549235e-36,9.100983768365243e-28,-6.932410697692405e-25,2.6685008024941774e-23,3.1997900303174436e-29,1.8438173677504226e-30,8.207127257729641e-26,7.198752098358627e-44,3.450951058913065e-92,-2.7898500645330735e-30,5.044280300595969e-36,1.0205262549362388e-34,-9.737998826139851e-39,1.739299435635275e-44,-2.204163898786277e-44,2.0054273735324306e-53,-2.0768401247871363e-40,-1.98715851802405e-37,-2.961982260979073e-42
