Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227),SX(387),SX(190),SX(495),SX(318),SX(533),SX(213),S(309),C2H4O3(79),SX(386),SX(390),SX(718),SX(572),S(233),SX(1093),SX(1139),SX(217),SX(923),SX(1337),S(257),SX(1387)
0.000467813744069612,0.0005579325240476547,0.0915567593028733,0.0,0.0004257145392142918,0.4503357682098897,1.9306273735354885e-11,0.456900515822134,3.904004678395747e-10,5.692054385923054e-13,9.581476733144222e-08,3.278596706270881e-10,1.1989862940525682e-18,1.9034619251631402e-05,1.569144882090262e-11,7.770387343876094e-19,2.7282159935268962e-14,7.998273445993191e-14,3.260640221274036e-10,1.024418678779053e-12,1.0990020714017473e-22,3.0884463753919414e-15,1.2821322095208949e-14,2.538412081186483e-19,1.70278640905433e-25,2.0620719814002965e-13,0.0011972459162517273,6.868839587084387e-14,2.087961781258376e-14,1.4818620676071612e-24,2.8174727478406864e-11,3.4394685126546947e-13,1.5654609190345805e-19,3.777527772587812e-13,3.846778574847784e-28,1.1681847786452286e-27,2.2528370414706964e-22,1.8372888978754685e-22,8.488783203778615e-22,1.329133520600868e-29,4.781375289951369e-28,9.701772533732903e-30,1.0375297877982171e-14,8.010184993858738e-28,8.658873508500495e-21,1.0261953396773087e-20,1.8490553505876655e-27,1.9401798251324296e-21,9.879833225665332e-30,2.1799333877348776e-31,9.649446497584112e-30,1.9418572421045573e-23,7.737163526191836e-31,1.0403359551755962e-31,1.1829291195008524e-30,2.841763397476096e-19,4.659589837956582e-22,1.405065565350476e-37,4.888275173584562e-39,7.239611631474333e-24,1.1668943156866529e-15,2.6030456091015502e-17,5.1667442157984004e-27,5.598538957647181e-32,9.743279416258268e-30,4.768643710446302e-21,1.3369269378898472e-18,3.3402000016735675e-20
0.000482033583113583,0.0005579325240476547,0.0915567593028733,0.0,0.0004257145411265225,0.45033576527924385,2.0872715653345096e-11,0.4569005129331953,4.147381832876973e-10,5.862633804129848e-13,9.86807265539431e-08,3.474101817024253e-10,1.295603008138835e-18,1.903461927520455e-05,1.609540388536772e-11,8.012886487324728e-19,2.897931257891232e-14,8.646523669015889e-14,3.260640215253597e-10,1.053449582687037e-12,1.0990050975980364e-22,3.1233857445696847e-15,1.3216060334492325e-14,2.6175168264694732e-19,1.754747077941675e-25,2.1828566137533031e-13,0.0011972459138381009,7.074296642788393e-14,2.2124489996161514e-14,1.5702136144784866e-24,2.9934194536050025e-11,3.644573597179091e-13,1.6159471111004786e-19,3.9134662774163967e-13,4.090793035973698e-28,1.2622592995074505e-27,2.3940413064305243e-22,1.8893620434279984e-22,8.729375577341083e-22,1.43557064381459e-29,5.166668099487245e-28,1.0292263667477187e-29,1.0713391281480276e-14,8.747247809916716e-28,9.462323275850697e-21,1.1245131921157437e-20,2.015428266702165e-27,2.2079639160578374e-21,1.1237189667889605e-29,2.4893845548438777e-31,1.063071328225298e-29,2.0593978291934238e-23,8.805048704199853e-31,1.1362995779565926e-31,1.3787186041002759e-30,3.0641454628101043e-19,5.024289995151333e-22,1.6376207845627069e-37,5.6973455682197085e-39,7.662974897186526e-24,1.2502298612375769e-15,2.754809901077362e-17,5.468165094987243e-27,5.924962596724982e-32,1.0321309609513097e-29,5.1805269211329605e-21,1.4377728365930245e-18,3.5433298498770196e-20
0.000496253422157554,0.0005579325240476547,0.0915567593028733,0.0,0.0004257145430431435,0.45033576234933004,2.251466709582184e-11,0.45690051004626986,4.3982313815531415e-10,6.032978184396187e-13,1.0154400215743925e-07,3.6749892627842164e-10,1.3966116537761514e-18,1.9034619298992186e-05,1.6478533299225795e-11,8.255214512429751e-19,3.072845881557532e-14,9.325970286137766e-14,3.2606402092825875e-10,1.0824530114422155e-12,1.0990081209825044e-22,3.1582923978390763e-15,1.3612125250635278e-14,2.6969350591971767e-19,1.8066614311959453e-25,2.3069102743786195e-13,0.0011972459114393788,7.279561315146525e-14,2.3403626384649903e-14,1.6611616049783278e-24,3.174908822899199e-11,3.855872590253899e-13,1.6663943875115164e-19,4.0493306719076533e-13,4.343529629482238e-28,1.3606075598795384e-27,2.5397756227295485e-22,1.9413859131489956e-22,8.96974028448139e-22,1.5468290170527283e-29,5.569475268901552e-28,1.090121806485965e-29,1.1051231253928313e-14,9.528160164351594e-28,1.0313941438925815e-20,1.2289824568639295e-20,2.191562755873708e-27,2.5026016896231035e-21,1.273015756060604e-29,2.8321909708449334e-31,1.1680385429667775e-29,2.180590383365466e-23,9.980022582924656e-31,1.23801484811239e-31,1.5990199479054853e-30,3.296744743144309e-19,5.405748749992448e-22,1.89929068746943e-37,6.607707517580734e-39,8.101026509404161e-24,1.3371062256538502e-15,2.9118198385751757e-17,5.780013822422351e-27,6.26266960277047e-32,1.0919763068844525e-29,5.616558892868273e-21,1.54328679118616e-18,3.753904134758021e-20
0.000510473261201525,0.0005579325240476547,0.0915567593028733,0.0,0.00042571454496451367,0.45033575942014825,2.423210396387067e-11,0.4569005071613558,4.6565475528802726e-10,6.203130156753663e-13,1.0440459665474933e-07,3.8812500178013056e-10,1.5020695544090853e-18,1.9034619323002883e-05,1.684107768426118e-11,8.49734423064581e-19,3.252955807838324e-14,1.0036602132629622e-13,3.260640203359888e-10,1.1114348186492736e-12,1.0990111415586345e-22,3.193166365818341e-15,1.4009581897055587e-14,2.7766794007968935e-19,1.8585290968870429e-25,2.434227891542835e-13,0.001197245909054945,7.484633784262051e-14,2.471696951232012e-14,1.754714849503183e-24,3.3619695445398594e-11,4.0733988992266913e-13,1.7168013174227997e-19,4.185112177010695e-13,4.605170903741851e-28,1.4632853478401662e-27,2.690090619195775e-22,1.99337099456465e-22,9.209925780427616e-22,1.6629716431904123e-29,5.990025395641925e-28,1.1528917713140566e-29,1.1388806818036334e-14,1.035427079890701e-27,1.1215215914894491e-20,1.339798286309554e-20,2.3777502067026346e-27,2.825821553312666e-21,1.4367442054731755e-29,3.210634558710558e-31,1.280124209181865e-29,2.3054929714198494e-23,1.126897780852108e-30,1.345671202216931e-31,1.8459612085769685e-30,3.5397423345803614e-19,5.804263159001533e-22,2.192602933582183e-37,7.62815489987034e-39,8.554025080124178e-24,1.4275910603687278e-15,3.074167618995608e-17,6.102473810601306e-27,6.611858302167321e-32,1.1538999693022446e-29,6.0775850688029084e-21,1.6535700084892956e-18,3.9720596548734297e-20
0.000524693100245496,0.0005579325240476547,0.0915567593028733,0.0,0.0004257145468904558,0.45033575649169777,2.602488596644028e-11,0.45690050427845114,4.922323410835195e-10,6.373128427146689e-13,1.0726251255633611e-07,4.0928761532872774e-10,1.6120340450054953e-18,1.903461934723042e-05,1.718340274203464e-11,8.739236214353495e-19,3.4382561514983855e-14,1.0778359499087456e-13,3.260640197484959e-10,1.140400425090486e-12,1.0990141593289775e-22,3.228007679137522e-15,1.4408490374715114e-14,2.8567615154887803e-19,1.9103498482519518e-25,2.564805011680665e-13,0.0011972459066846091,7.689514230201022e-14,2.6064468899345686e-14,1.850882506387754e-24,3.5546311189933315e-11,4.2971865915972074e-13,1.767166936728798e-19,4.320803477988999e-13,4.875815785732312e-28,1.5703483846757351e-27,2.845037434362038e-22,2.045327000045191e-22,9.449976939054256e-22,1.7840615322936205e-29,6.4285471231977745e-28,1.2175438598511892e-29,1.1726110918559077e-14,1.1226939143853898e-27,1.2167651022133406e-20,1.4571568868388148e-20,2.5742834623640538e-27,3.1794047139122734e-21,1.6158010862768905e-29,3.627136241434076e-31,1.3996107642932076e-29,2.4341157537845972e-23,1.267901758348477e-30,1.4594388731022995e-31,2.121778115796366e-30,3.7933198539646113e-19,6.2201311414791385e-22,2.520213072520541e-37,8.767926531913923e-39,9.022226762539534e-24,1.521752718909842e-15,3.241944522372756e-17,6.435726694893638e-27,6.972725051574112e-32,1.217937629650952e-29,6.5644656281495265e-21,1.76872447277292e-18,4.197934025791413e-20
0.0005389129392894671,0.0005579325240476547,0.0915567593028733,0.0,0.00042571454881997156,0.45033575356397726,2.789277109540084e-11,0.45690050139755406,5.195551000807194e-10,6.543007513768619e-13,1.101177523703094e-07,4.3098607016306904e-10,1.7265627045870145e-18,1.903461937164539e-05,1.7505983681730612e-11,8.980834460114952e-19,3.6287412936354823e-14,1.155113991896964e-13,3.260640191658002e-10,1.1693549345787657e-12,1.0990171742947813e-22,3.2628163683837765e-15,1.4808907049348368e-14,2.937192347541038e-19,1.9621234655464422e-25,2.6986377187881085e-13,0.0011972459043289169,7.894202832745988e-14,2.7446080185578598e-14,1.9496740268036864e-24,3.752923758677076e-11,4.5272702734440664e-13,1.817490336796629e-19,4.4563984769672515e-13,5.15560092194177e-28,1.6818526803366852e-27,3.004669961669156e-22,2.09726307395454e-22,9.689936009907315e-22,1.9101619638246435e-29,6.88527006811555e-28,1.2840927910302042e-29,1.2063136692150217e-14,1.2147541331173984e-27,1.3172767998366022e-20,1.581255555983348e-20,2.7814571384556362e-27,3.565185246802293e-21,1.8111098348664478e-29,4.0842729532488156e-31,1.5267852031019174e-29,2.5664850413478214e-23,1.4217455942493727e-30,1.5794959599252231e-31,2.4288163228446395e-30,4.0576594130049154e-19,6.653651446578366e-22,2.8849072187843453e-37,1.0036715472996562e-38,9.505890960723715e-24,1.6196602249715213e-15,3.4152429932519104e-17,6.779956420500187e-27,7.345468712165318e-32,1.2841253962940264e-29,7.078075542935335e-21,1.8888529288426007e-18,4.431666282634377e-20
0.0005531327783334381,0.0005579325240476547,0.0915567593028733,0.0,0.0004257145507536534,0.4503357506369869,2.983542945103079e-11,0.45690049851866266,5.476221489139531e-10,6.712798123312205e-13,1.1297031860242782e-07,4.53219753685262e-10,1.8457130165122646e-18,1.9034619396260635e-05,1.780939037855094e-11,9.222137977515527e-19,3.824405085907968e-14,1.2354807044953123e-13,3.260640185876568e-10,1.198302070420192e-12,1.099020186459435e-22,3.297592464039259e-15,1.5210873502455935e-14,3.01797996164584e-19,2.0138496671264938e-25,2.83572257225478e-13,0.001197245901986687,8.098699771312664e-14,2.886176436837266e-14,2.051099190349019e-24,3.956878296167849e-11,4.763685262764072e-13,1.867770458090059e-19,4.591892152112291e-13,5.4447994313012285e-28,1.7978542760295005e-27,3.169039083430745e-22,2.1491858870006264e-22,9.929833813376956e-22,2.041336092387975e-29,7.360423465416219e-28,1.3525889715513882e-29,1.2399875601105115e-14,1.31174743356015e-27,1.423210327468971e-20,1.7122927061157142e-20,2.9995679277545487e-27,3.9850502073114845e-21,2.0236210462956586e-29,4.584449178076538e-31,1.6619391051315007e-29,2.702710415047316e-23,1.589181819705654e-30,1.7060614463585388e-31,2.7695335230891387e-30,4.3329435689304934e-19,7.1051235250091385e-22,3.2896045658502604e-37,1.1444677771638922e-38,1.0005281531355573e-23,1.7213832101291915e-15,3.594157080521254e-17,7.135350050043382e-27,7.730291590595522e-32,1.35249995737711e-29,7.619304561732482e-21,2.0140588413371753e-18,4.6733944526916866e-20
0.0005673526173774091,0.0005579325240476547,0.0915567593028733,0.0,0.0004257145526926824,0.45033574771072715,3.185245434781831e-11,0.45690049564177504,5.764325274933084e-10,6.882527367394512e-13,1.1582021375610002e-07,4.759881264777652e-10,1.969541964949667e-18,1.9034619421105714e-05,1.8094275394071572e-11,9.463159928268786e-19,4.0252408675838374e-14,1.3189193434016462e-13,3.260640180137645e-10,1.2272448401363737e-12,1.0990231958270237e-22,3.332335996669918e-15,1.5614423470316598e-14,3.0991308955746934e-19,2.0655283498115952e-25,2.9760565420763447e-13,0.0011972458996560526,8.303005225656458e-14,3.031148710759332e-14,2.1551680306958313e-24,4.166526104393137e-11,5.006467390980172e-13,1.918006786494334e-19,4.727280299323374e-13,5.743490506197729e-28,1.9184085116800976e-27,3.3381914530594297e-22,2.201100827887268e-22,1.0169695246782295e-21,2.177646506288848e-29,7.854234560050988e-28,1.4230389987900586e-29,1.2736323925886258e-14,1.413813948982736e-27,1.534720781994486e-20,1.8504678901148822e-20,3.2289138340562838e-27,4.440939650933913e-21,2.2543113292709977e-29,5.130078776830707e-31,1.8053686557861998e-29,2.8428003084856194e-23,1.7709841017191684e-30,1.8393110857135839e-31,3.146501101750272e-30,4.619355274267097e-19,7.574847459004487e-22,3.7373593471636627e-37,1.3002439292257702e-38,1.0520654949694385e-23,1.826991894641815e-15,3.7787781250268945e-17,7.502089340321116e-27,8.127390174280048e-32,1.423097056051003e-29,8.189057281368481e-21,2.144446385275221e-18,4.9232562529695686e-20
0.0005815724564213801,0.0005579325240476547,0.0915567593028733,0.0,0.00042571455463441874,0.4503357447851952,3.39433810187187e-11,0.4569004927668893,6.059852177626934e-10,7.052217955342501e-13,1.1866744033238881e-07,4.992907039057988e-10,2.0981067487611196e-18,1.903461944610686e-05,1.836135379596975e-11,9.703806145141378e-19,4.2312414138634314e-14,1.405410290516066e-13,3.260640174443703e-10,1.256186735994466e-12,1.0990262023960553e-22,3.3670469968736396e-15,1.6019594435580152e-14,3.180652423763209e-19,2.117159550807489e-25,3.1196368328045993e-13,0.001197245897339007,8.507119375340686e-14,3.179521755069829e-14,2.2618905685634492e-24,4.3818989613929025e-11,5.255652198539048e-13,1.9681992402358298e-19,4.862559427606514e-13,6.051614654887759e-28,2.043570830328056e-27,3.512179505705687e-22,2.253014153896405e-22,1.0409549220751583e-21,2.319156048886231e-29,8.36693145267479e-28,1.4954086015683225e-29,1.3072481747628644e-14,1.5210945643304006e-27,1.6519649959205826e-20,1.995981832071621e-20,3.4697942285239854e-27,4.9348468055477566e-21,2.5041833839412086e-29,5.724143358080527e-31,1.9573746828276094e-29,2.986667466477928e-23,1.9679473115584297e-30,1.9793734755170223e-31,3.562405841549279e-30,4.917077804544404e-19,8.063123934664136e-22,4.2313628622604605e-37,1.4721102760669253e-38,1.1052268466051423e-23,1.9365570759612233e-15,3.9691977326756844e-17,7.880356672515756e-27,8.536961528319523e-32,1.4959525424458702e-29,8.788253223094213e-21,2.2801204296712876e-18,5.1813942306003555e-20
0.0005957922954653511,0.0005579325240476547,0.0915567593028733,0.0,0.00042571455657886286,0.4503357418603903,3.610769492145734e-11,0.4569004898940036,6.362791521638869e-10,7.221889052024299e-13,1.215120008300132e-07,5.23127050037647e-10,2.2314642725687433e-18,1.9034619471258192e-05,1.8611394264042735e-11,9.944082990580106e-19,4.44239930520504e-14,1.4949323147819179e-13,3.260640168791956e-10,1.2851297645614923e-12,1.099029206168775e-22,3.401725494861217e-15,1.6426408606952107e-14,3.262548844848126e-19,2.1687429896826035e-25,3.2664609500774235e-13,0.0011972458950347835,8.711042398471978e-14,3.3312927938297176e-14,2.3712770911684507e-24,4.603028996669185e-11,5.511275893170933e-13,2.0183468268272283e-19,4.997726727594957e-13,6.36967052715204e-28,2.173396994018093e-27,3.691049836649361e-22,2.304929459602953e-22,1.0649412342826183e-21,2.4659272306643572e-29,8.898741069430198e-28,1.5697993299720917e-29,1.3408340566831856e-14,1.6337340128258736e-27,1.7751010575669305e-20,2.149036431038759e-20,3.722511605917019e-27,5.468817984497541e-21,2.774268710555677e-29,6.369237651867295e-31,2.1182626557676897e-29,3.1345407911242066e-23,2.180887490065089e-30,2.126533403980624e-31,4.020052769471276e-30,5.226294680012686e-19,8.57025400253528e-22,4.774946860135694e-37,1.661225952800202e-38,1.1600392133061502e-23,2.0501500213065083e-15,4.1655121611082725e-17,8.270343439384907e-27,8.959212706054672e-32,1.571103918644075e-29,9.417826701607518e-21,2.4211864699900247e-18,5.447946760188587e-20
0.000608590150604925,0.0005579325240476547,0.0915567593028733,0.0,0.0004257145583329541,0.45033573922868925,3.8117866250389144e-11,0.45690048731011507,6.641765427793558e-10,7.374589589890535e-13,1.2406982784392058e-07,5.450358046854311e-10,2.3556303737019506e-18,1.903461949406875e-05,1.8822533006105786e-11,1.0160056418884585e-18,4.636844637423031e-14,1.578074992793382e-13,3.260640163737684e-10,1.3111804619199617e-12,1.0990319071776713e-22,3.4329083789480685e-15,1.6793957803626603e-14,3.336578370750817e-19,2.2151271898660615e-25,3.4013742571491213e-13,0.0011972458929694518,8.894409854717353e-14,3.470789919196547e-14,2.4720113354222628e-24,4.806995193288914e-11,5.746872797545514e-13,2.0634409903120031e-19,5.119279712596841e-13,6.6644136873163205e-28,2.294273217368885e-27,3.8562454109346803e-22,2.35165672479373e-22,1.0865305279025365e-21,2.602571085103505e-29,9.393896687485762e-28,1.6384720004365357e-29,1.371035551242511e-14,1.739810188138646e-27,1.891092885900005e-20,2.2934006655186032e-20,3.960328415498873e-27,5.985380826435954e-21,3.035500374359835e-29,6.995490124894755e-31,2.270912116968624e-29,3.2710300761834817e-23,2.3868854700436195e-30,2.2651761066131126e-31,4.470039404985054e-30,5.514569346861079e-19,9.043039876848448e-22,5.3094320509057994e-37,1.8471761312775592e-38,1.210803315776564e-23,2.1558867214565518e-15,4.347311244737297e-17,8.631502939956512e-27,9.350243559443706e-32,1.640732896398355e-29,1.0011199893713199e-20,2.5528437799076357e-18,5.695153613092835e-20
0.0006213880057444989,0.0005579325240476547,0.0915567593028733,0.0,0.00042571456008911197,0.4503357365975764,4.018661009578795e-11,0.4569004847278436,6.92672619609941e-10,7.527296442057514e-13,1.266254991744418e-07,5.673763180087242e-10,2.483764804216749e-18,1.903461951699402e-05,1.9021139312363863e-11,1.037570964107869e-18,4.83545540923125e-14,1.663636759548185e-13,3.260640158715712e-10,1.3372342120021156e-12,1.0990346059245697e-22,3.4640649832799077e-15,1.7162860750793572e-14,3.4109159443801033e-19,2.2614727591705205e-25,3.538911597483577e-13,0.0011972458909133682,9.077622774696925e-14,3.6130356391576864e-14,2.5749194128343277e-24,5.015674702521334e-11,5.987741151865879e-13,2.108498738177607e-19,5.2407387110518e-13,6.967101395803849e-28,2.4190106399430443e-27,4.025465043738917e-22,2.398389419410023e-22,1.1081223302102065e-21,2.743571527767894e-29,9.9048774059307e-28,1.708736496038108e-29,1.4012128360888332e-14,1.850448593731335e-27,2.0121035795562894e-20,2.4441862126513598e-20,4.2082006784163554e-27,6.53766257096988e-21,3.3147482811423523e-29,7.667358684563662e-31,2.4312364049088176e-29,3.4106489103822154e-23,2.607127645741257e-30,2.409780696597745e-31,4.958420451651315e-30,5.8124371850754605e-19,9.531560971515364e-22,5.889521299528518e-37,2.0489922218873172e-38,1.2629441541898017e-23,2.264996673562906e-15,4.534025414515054e-17,9.002434436751448e-27,9.751846843915746e-32,1.7122764999664226e-29,1.06306499594138e-20,2.6890323682319142e-18,5.949392865465281e-20
0.0006341858608840728,0.0005579325240476547,0.0915567593028733,0.0,0.00042571456184709906,0.45033573396705123,4.231349296664286e-11,0.4569004821471879,7.217665467752895e-10,7.680016637580835e-13,1.291790166382802e-07,5.901483295767741e-10,2.615907824962738e-18,1.903461954002243e-05,1.9207836341340796e-11,1.0591050658935484e-18,5.0382258156198984e-14,1.7515997398832718e-13,3.260640153723951e-10,1.3632915121499227e-12,1.0990373024106187e-22,3.4951953297630433e-15,1.753312260184741e-14,3.4855625488688675e-19,2.307779586310628e-25,3.6790714286888757e-13,0.0011972458888661569,9.260681287645186e-14,3.758028295088737e-14,2.6800089358687314e-24,5.2290913486104744e-11,6.233907468931547e-13,2.1535196446416033e-19,5.362102546815425e-13,7.278108681289501e-28,2.547648773304231e-27,4.198736477565823e-22,2.4451284342349536e-22,1.1297170527350815e-21,2.8889727779918416e-29,1.0431843777953841e-27,1.7806686065128742e-29,1.431365543499155e-14,1.965757204085407e-27,2.1382510754779666e-20,2.6015427472267343e-20,4.46635262912646e-27,7.127265267652892e-21,3.612819969029255e-29,8.386860879375575e-31,2.599467886546859e-29,3.5535690914958095e-23,2.842252891826697e-30,2.5605676449004157e-31,5.487491943925816e-30,6.120032163999421e-19,1.0036037060362013e-21,6.517941784690878e-37,2.267623026230424e-38,1.3164811575717315e-23,2.3775327458096617e-15,4.725723875083517e-17,9.383275554668147e-27,1.0164171422777356e-31,1.7857617399642726e-29,1.127688895188165e-20,2.8298303789373482e-18,6.210765018566943e-20
0.0006469837160236467,0.0005579325240476547,0.0915567593028733,0.0,0.0004257145636082771,0.4503357313371149,4.449807573710021e-11,0.4569004795681468,7.514574830867134e-10,7.83275529610858e-13,1.3173038205060684e-07,6.133515852344368e-10,2.7520992882645635e-18,1.9034619563188786e-05,1.938325327180763e-11,1.0806114374785393e-18,5.24515005610739e-14,1.8419459457532074e-13,3.260640148759275e-10,1.3893524352925124e-12,1.0990399966392009e-22,3.5262994407077576e-15,1.7904744123213885e-14,3.5605183074781005e-19,2.3540476073902635e-25,3.8218522583992283e-13,0.0011972458868257914,9.443585524549173e-14,3.9057662695415116e-14,2.7872875957516504e-24,5.447268988293873e-11,6.485398493732982e-13,2.1985034268883244e-19,5.483370222587416e-13,7.59743346991122e-28,2.6802261939386574e-27,4.376090223891738e-22,2.4918738997278566e-22,1.1513147557781502e-21,3.038818577505336e-29,1.097495473006281e-27,1.854261320985377e-29,1.461493432820992e-14,2.085843172339005e-27,2.26965423629396e-20,2.765620742786278e-20,4.735008843012896e-27,7.755825690733985e-21,3.9305388271323134e-29,9.155934334501483e-31,2.7758419879454256e-29,3.6997697813029956e-23,3.092913931240647e-30,2.7176460947846874e-31,6.0596314799882586e-30,6.437488191669623e-19,1.0556687773886665e-21,7.19751756377208e-37,2.5040510514760987e-38,1.3714334715770783e-23,2.4935480665690534e-15,4.922474790055809e-17,9.774161933567844e-27,1.0587363925765188e-31,1.8612152606426144e-29,1.1950638729258899e-20,2.9753163167591283e-18,6.479372984461306e-20
0.0006597815711632206,0.0005579325240476547,0.0915567593028733,0.0,0.000425714565371258,0.4503357287077655,4.673991728310262e-11,0.4569004769907186,7.817445856636288e-10,7.985515729303242e-13,1.3427959722506134e-07,6.369858333360179e-10,2.892378470221683e-18,1.9034619586453484e-05,1.9548021389912485e-11,1.1020864308892685e-18,5.45622221091924e-14,1.9346569910973596e-13,3.2606401438225713e-10,1.4154170889825972e-12,1.0990426886097329e-22,3.557377338216898e-15,1.827772512061654e-14,3.635783156602053e-19,2.4002768792701055e-25,3.9672525227859926e-13,0.0011972458847930682,9.626335615309055e-14,4.056247960295279e-14,2.896762924622059e-24,5.670231488522733e-11,6.742240432507434e-13,2.243450160462037e-19,5.604540875791567e-13,7.925082576258929e-28,2.8167810383909195e-27,4.557554944012427e-22,2.5386260084970696e-22,1.172915528331116e-21,3.1931520519008517e-29,1.1534366889245565e-27,1.9295023799320243e-29,1.4915965905731938e-14,2.210814209848239e-27,2.406432657334278e-20,2.936571464232642e-20,5.014394997659165e-27,8.425015264409453e-21,4.268745860286487e-29,9.97688259562587e-31,2.960597182932642e-29,3.849218205221318e-23,3.35977730443256e-30,2.8811359714236184e-31,6.677299001985413e-30,6.764939069877946e-19,1.109373262259225e-21,7.93117050001131e-37,2.7592928317709525e-38,1.427819888642239e-23,2.613095999906233e-15,5.124345028920381e-17,1.0175226695149708e-26,1.1021568203630485e-31,1.9386632513058345e-29,1.2652630932207504e-20,3.1255690293637616e-18,6.755320298204835e-20
0.0006725794263027945,0.0005579325240476547,0.0915567593028733,0.0,0.000425714567135299,0.4503357260790022,4.9038580407200963e-11,0.4569004744149023,8.126270159309451e-10,8.1382995930695e-13,1.3682666397375398e-07,6.610508195152809e-10,3.0367840222101935e-18,1.9034619609792782e-05,1.970276767391002e-11,1.123529120156606e-18,5.6714364306913166e-14,2.0297147717912358e-13,3.260640138913112e-10,1.4414852542612238e-12,1.0990453783225402e-22,3.5884290442519595e-15,1.865206208771811e-14,3.7113563863386543e-19,2.4464674183582267e-25,4.115270644551881e-13,0.0011972458827681257,9.808931689253131e-14,4.209471747537816e-14,3.0084424482175823e-24,5.898002679361514e-11,7.0044594830088e-13,2.288359806776968e-19,5.725613795078851e-13,8.26121847308288e-28,2.9573510181516337e-27,4.743156152213457e-22,2.5853843680908407e-22,1.1945191890507863e-21,3.352015640251445e-29,1.2110234390715276e-27,2.0064170392495472e-29,1.521674994072817e-14,2.3407793450136096e-27,2.5487065623614713e-20,3.114546962076309e-20,5.304738283150649e-27,9.136539973878704e-21,4.6283000653264467e-29,1.0851925508169824e-30,3.1539749832762854e-29,4.001969123790837e-23,3.6435233342085725e-30,3.0512034109183344e-31,7.343037724146904e-30,7.102518432293782e-19,1.164739083468054e-21,8.721921365711906e-37,3.034399312126463e-38,1.485659351387789e-23,2.7362301046803542e-15,5.331402002700725e-17,1.0586603987157421e-26,1.146692926826005e-31,2.018132092225915e-29,1.3383606935629217e-20,3.2806676753725694e-18,7.038708948020327e-20
0.0006853772814423684,0.0005579325240476547,0.0915567593028733,0.0,0.0004257145689020957,0.45033572345082623,5.139363261228136e-11,0.45690047184069627,8.441039404155589e-10,8.291107191575162e-13,1.3937158410726464e-07,6.85546285909405e-10,3.1853538402403464e-18,1.9034619633248802e-05,1.984811393695977e-11,1.1449451150502023e-18,5.890787000141825e-14,2.1271016667271099e-13,3.2606401340265557e-10,1.4675563952406358e-12,1.099048065781437e-22,3.619454580975038e-15,1.9027749058981615e-14,3.787236805254997e-19,2.4926191582041463e-25,4.26590508193289e-13,0.0011972458807486053,9.991373876681316e-14,4.365435990035211e-14,3.1223337906844884e-24,6.130606344308571e-11,7.272082184767597e-13,2.333232088059937e-19,5.846588418218055e-13,8.605986223918245e-28,3.10197299240161e-27,4.932916674057862e-22,2.63214801812334e-22,1.2161252942238622e-21,3.5154509351620864e-29,1.2702708359196152e-27,2.0850327899393918e-29,1.5517283959639064e-14,2.47584820116547e-27,2.696596786541021e-20,3.2997000713804186e-20,5.606267042396757e-27,9.892140216259264e-21,5.0100775014604026e-29,1.1783033219142411e-30,3.356219927689194e-29,4.1580828528196074e-23,3.94484606684505e-30,3.228003634760669e-31,8.059474538102934e-30,7.450359703056662e-19,1.2217881248496287e-21,9.57289032391444e-37,3.33045601652884e-38,1.5449709987885895e-23,2.8630041212598178e-15,5.5437138322265287e-17,1.1008429327449799e-26,1.1923593654634943e-31,2.099648412703544e-29,1.4144317840080343e-20,3.440691709414691e-18,7.329640084473249e-20
