Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CH3OX(48),CHOX(64),SX(57),CH2O2X(54),CH3X(25)
1.2637601303944408e-17,0.000897708597878115,0.0,0.0,0.0024417672527590347,0.7999999999115506,0.099999999982929,0.09999999999991897,9.954237705930107e-41,7.706565631446843e-42,3.546702261326771e-38,5.697683556940437e-82,6.030822986092782e-97,5.573540634310841e-11,7.978937801629373e-33,3.6755232565967865e-29,6.867022572179618e-48,1.706497574438836e-11,8.10287461090683e-14,1.0671815552048252e-27,6.757305921719317e-31,4.0453580977663475e-34,1.2218518166485305e-47,1.0606738778162955e-66,1.8765570838825265e-65,2.2054393017384755e-81,6.058196491840859e-11,6.0618885708461675e-15,1.867814552927483e-67,3.424728114163703e-31,9.879141397522075e-103,2.989491109036302e-49,9.774102020912243e-81
1.579700171362604e-17,0.000897708597878115,0.0,0.0,0.0024417672193917,0.7999999998894382,0.09999999997866124,0.09999999999989871,2.6839263096793817e-40,9.633207092274092e-42,4.4333790103859743e-38,2.217308366101544e-81,3.5116774132234043e-96,6.966925739695002e-11,1.7444425685289195e-32,6.895423725196768e-29,1.84644864492604e-47,2.133119778645843e-11,1.0128368368336285e-13,2.002176381859494e-27,1.0323554845106078e-30,6.1803802496769495e-34,2.821553909205349e-47,3.1654182630392466e-66,3.520636581779732e-65,5.971691978554711e-81,7.572745598703255e-11,7.57734811866159e-15,3.651235137713314e-67,5.232287835407899e-31,4.701434079958159e-102,4.567285323382928e-49,3.167628238617393e-80
2.21158025329893e-17,0.000897708597878115,0.0,0.0,0.002441767152657064,0.7999999998452133,0.09999999997012579,0.0999999999998582,1.582029522243621e-39,1.3486490028879714e-41,6.20673713347482e-38,5.715318774501557e-80,2.253488572372004e-94,9.753695835458293e-11,6.708731800021357e-32,1.8864427645404074e-28,1.083517832055607e-46,2.986361378236731e-11,1.417906880882397e-13,5.4783091891298135e-27,1.985146490394996e-30,1.1884594584575488e-33,1.1869095336817769e-46,2.9247770177351308e-65,9.632794375609925e-65,3.682688848452738e-80,1.0601843740672877e-10,1.0608251087877916e-14,1.2564304439741408e-66,1.006184158387792e-30,1.9110591103792632e-100,8.782846318557923e-49,4.439315668572164e-79
2.8434603352352564e-17,0.000897708597878115,0.0,0.0,0.0024417670859224706,0.7999999998009885,0.09999999996159038,0.09999999999981769,5.335441512089655e-39,1.7339773003379956e-41,7.980104575956298e-38,3.526741143634271e-79,1.8757186667513078e-93,1.2540465778716024e-10,1.7817924289315693e-31,3.9763374659819954e-28,3.647941849219435e-46,3.839599253119828e-11,1.822938858916061e-13,1.1548923092702243e-26,3.255576935339715e-30,1.9490612903013977e-33,3.351213435574371e-46,1.2534672156475594e-64,2.0306523198293372e-64,1.3009644209938844e-79,1.36309417874896e-10,1.3639132672309181e-14,3.444987423972613e-66,1.650192608789739e-30,1.3923650611818419e-99,1.4404093547320427e-48,2.3064871477334203e-78
4.1072204991079085e-17,0.000897708597878115,0.0,0.0,0.002441766952453416,0.7999999997125388,0.09999999994451968,0.0999999999997367,3.648861568022925e-38,2.504633932366332e-41,1.1526899750852374e-37,1.0758616718716376e-77,1.374748464256329e-91,1.8114005207779632e-10,8.08357439936011e-31,1.2125395336911544e-27,2.4903757699763463e-45,5.546063830416277e-11,2.6328886514286067e-13,3.5227665590100456e-26,6.749134374940866e-30,4.0407121352841506e-33,1.717709591385433e-45,1.4938325462382087e-63,6.193717859728628e-64,1.1971775398798228e-78,1.9689137595704733e-10,1.9700831696607115e-14,2.4404959413904655e-65,3.42137870042088e-30,6.74080931318053e-98,2.9863897055745046e-48,4.4183756472874324e-77
6.634740826853213e-17,0.000897708597878115,0.0,0.0,0.002441766685515829,0.7999999995356395,0.09999999991037871,0.09999999999957475,4.595192270361782e-37,4.045947765154664e-41,1.8621059160602798e-37,9.319268964960604e-76,3.0635334258174524e-89,2.9261082236117167e-10,6.0476312847516126e-30,5.257817335293096e-27,3.1354930590008934e-44,8.958948296015043e-11,4.252331704259696e-13,1.528546392093889e-25,1.7546441300173095e-29,1.050569582019414e-32,1.5809117241898588e-44,4.128011509675964e-62,2.687167527993369e-63,4.440160438085282e-77,3.180552807047248e-10,3.1823973173929896e-14,5.409824212738683e-64,8.896912647643077e-30,9.755905450135317e-96,7.766176604829831e-48,2.3276850464386417e-75
1.1689781482343822e-16,0.000897708597878115,0.0,0.0,0.002441766151642745,0.7999999991818411,0.09999999984209856,0.09999999999925105,8.792981911330594e-36,7.128587264120249e-41,3.281599118507477e-37,1.650816711951276e-73,1.994507998009679e-86,5.155522897372157e-10,6.423403278959505e-29,2.9683842601886846e-26,6.014624685187496e-43,1.5784538477041403e-10,7.48939265331833e-13,8.641591689220966e-25,5.437713653900581e-29,3.256159723670612e-32,2.3233296710692256e-43,2.0906394808980542e-60,1.5189939820833291e-62,6.270605931403991e-75,5.603830445341007e-10,5.606922989221335e-14,2.628135413887591e-62,2.758460633175228e-29,3.2855978778775722e-93,2.409043200907638e-47,2.3305872885314137e-73
2.179986279332504e-16,0.000897708597878115,0.0,0.0,0.0024417650839049345,0.7999999984742443,0.09999999970554543,0.09999999999860439,2.14083053617868e-34,1.3294165310302713e-40,6.129414521449294e-37,4.607168348326841e-71,1.988441598603203e-83,9.61434931728953e-10,8.305094726751117e-28,1.968047103355007e-25,1.4744252277211926e-41,2.943500387359497e-10,1.3956221557059307e-12,5.7458520092410956e-24,1.8894644256650614e-28,1.1317137262875122e-31,4.7126331774838675e-42,1.568376615371066e-58,1.0106856777756005e-61,1.7007787883054545e-72,1.0450383895302594e-09,1.0455563870814678e-13,1.9622074365372827e-60,9.593870584777712e-29,1.927983077481542e-90,8.402524217901137e-47,3.4823045504336216e-71
3.1909944104306256e-16,0.000897708597878115,0.0,0.0,0.0024417640161782683,0.7999999977666481,0.09999999956900181,0.09999999999795868,1.1411489925263445e-33,1.9460889778807493e-40,9.002259576371061e-37,4.855049313200846e-70,2.6390475525346714e-82,1.4073171833765807e-09,3.331439666766825e-27,5.90267501747139e-25,7.884667326439399e-41,4.308451602824957e-10,2.041333641774468e-12,1.726962873445533e-23,4.046788342672209e-28,2.424376130028886e-31,2.3912013696871414e-41,1.2125439811513725e-57,3.0420767601636858e-61,1.7898314361982672e-71,1.529693490977895e-09,1.530365751177355e-13,1.5166355148841584e-59,2.05639824816513e-28,2.484581736619581e-89,1.8088147052178764e-46,3.1336314233105406e-70
4.202002541528747e-16,0.000897708597878115,0.0,0.0,0.0024417629484627416,0.7999999970590523,0.09999999943246776,0.09999999999731395,3.9551243262850186e-33,2.5630618204729006e-40,1.1924494714181249e-36,3.230559062530138e-69,3.077490193535014e-81,1.8531990446842113e-09,9.13102163683369e-27,1.3053782864429735e-24,2.740976956972513e-40,5.673307500419938e-10,2.686075111935686e-12,3.827134667060926e-23,7.015080540469688e-28,4.203498580210877e-31,8.021721181269818e-41,5.945576487326619e-57,6.759875542684235e-61,1.1901552012742606e-70,2.0143483488791695e-09,2.0151203970775253e-13,7.436121871486043e-59,3.5674674405044543e-28,2.313727580453176e-88,3.1575831298028873e-46,1.7154642335149117e-69
5.213010672626869e-16,0.000897708597878115,0.0,0.0,0.0024417618807583553,0.799999996351457,0.09999999929594323,0.09999999999667016,1.0772684695770294e-32,3.180673687996038e-40,1.4929579214761457e-36,1.6542807892237043e-68,2.6511964569973454e-80,2.299080515656043e-09,2.0345614541028515e-26,2.43976886570976e-24,7.488339581240362e-40,7.038068086664633e-10,3.3298479995024473e-12,7.16825173448373e-23,1.0793656656929573e-27,6.46897302039639e-31,2.134506997148149e-40,2.2415541737760853e-56,1.2717826967333933e-60,6.092365519307704e-70,2.4990029632362876e-09,2.499820330840371e-13,2.803470010215581e-58,5.4932022885267065e-28,1.6602266707021575e-87,4.903502715210857e-46,7.118876668714933e-69
7.235026934823112e-16,0.000897708597878115,0.0,0.0,0.002441759745382991,0.7999999949362676,0.0999999990229228,0.09999999999538552,5.159014067916799e-32,4.420256950881162e-40,2.1362152600717275e-36,2.8952466534410995e-67,1.107522169144294e-78,3.1908422866078e-09,6.972060311259123e-26,6.322769448330262e-24,3.610244057719026e-39,9.76730334925875e-10,4.61449333022691e-12,1.8660148204927417e-22,2.0779126219508147e-27,1.245857741929051e-30,9.918404384458498e-40,2.0038645697648238e-55,3.3665652029660263e-60,1.065954643286746e-68,3.4683114613261768e-09,3.4690560844041614e-13,2.5062901901174124e-57,1.0590921621509605e-27,5.41011775923848e-86,9.689393496842216e-46,7.727082417005875e-68
9.257043197019357e-16,0.000897708597878115,0.0,0.0,0.0024417576100521582,0.79999999352108,0.09999999874994048,0.09999999999410474,1.6517028974868741e-31,5.671554581537743e-40,2.8724820802705583e-36,1.8648610581819552e-66,1.0550850193477348e-77,4.0826024962653506e-09,1.7746927472660898e-25,1.3004226022638263e-23,1.1625313889470706e-38,1.2496157442856018e-09,5.895281094243001e-12,3.855337886168112e-22,3.3997717929999e-27,2.039232324068051e-30,3.127300292175642e-39,9.278686098399689e-55,7.129091251490378e-60,6.865562216263471e-68,4.43761898526513e-09,4.438073060426799e-13,1.160567770877499e-56,1.7354428389932657e-27,4.681785362581939e-85,1.6438041713586235e-45,4.0971712949309826e-67
1.12790594592156e-15,0.000897708597878115,0.0,0.0,0.0024417554747658407,0.7999999921058941,0.09999999847699628,0.0999999999928278,4.240826753128391e-31,6.946370054381908e-40,3.759826943639745e-36,8.687923741899514e-66,7.119443278633028e-77,4.9743611446639345e-09,3.7916497475064195e-25,2.3271939306456247e-23,3.002232967906734e-38,1.5224630422452604e-09,7.172223324444993e-12,6.932235009030719e-22,5.044367221805888e-27,3.026929904865136e-30,7.95503694681621e-39,3.2444965134101366e-54,1.327785171639398e-59,3.198417268372634e-67,5.406925535071624e-09,5.406871310017552e-13,4.058390048342977e-56,2.578885050734533e-27,2.903028930240901e-84,2.558323100602877e-45,1.6115139667005255e-66
1.5323091983608088e-15,0.000897708597878115,0.0,0.0,0.0024417512043266782,0.7999999892755276,0.09999999793122229,0.0999999999902854,2.00997841562123e-30,9.671356434268546e-40,6.340162850048208e-36,2.3659880063082025e-64,4.250421953254607e-75,6.757873757821153e-09,1.277571525361057e-24,5.745309466753229e-23,1.4509117973013494e-37,2.0680433253616165e-09,9.714617711111533e-12,1.7311431380660334e-21,9.299533438213768e-27,5.584939659746741e-30,3.7395187370321166e-38,3.3167886899913247e-53,3.820937251948199e-59,8.710051689586346e-66,7.345535712359033e-09,7.343811828724479e-13,4.150031952223885e-55,4.769038569031523e-27,1.4937873048509208e-82,5.463992191577153e-45,2.640282245823371e-65
1.9367124508000574e-15,0.000897708597878115,0.0,0.0,0.002441746934065369,0.7999999864451681,0.09999999738560078,0.09999999998775824,6.387294039364038e-30,1.286008150678868e-39,1.0636735345732982e-35,1.7120957617698567e-63,4.395270061154436e-74,8.541380126352051e-09,3.218573524200279e-24,1.1450145269857354e-22,4.684430346289054e-37,2.6134712268603867e-09,1.2241768956163179e-11,3.491939035932004e-21,1.4838969903025142e-26,8.919181794358377e-30,1.1878308396879925e-37,1.6340642195365978e-52,9.292248185085038e-59,6.302819823198435e-65,9.284141993331324e-09,9.27987803620021e-13,2.044937451605524e-54,7.633521593323886e-27,1.4548783341434366e-81,1.0544940252783262e-44,1.5966241592100604e-64
2.3411157032393063e-15,0.000897708597878115,0.0,0.0,0.002441742663981779,0.7999999836148156,0.09999999684013172,0.09999999998524625,1.6128622311042036e-29,1.6953021703028932e-39,1.763294062807524e-35,8.190839595399983e-63,2.9243595799507576e-73,1.0324880250527267e-08,6.775763523064702e-24,1.9962598426584795e-22,1.2004075009971773e-36,3.1587467890390048e-09,1.4753768377422895e-11,6.165867432613681e-21,2.1658279018381714e-26,1.3028956288668722e-29,3.008767172079555e-37,5.7945483409029435e-52,2.0433720247959025e-58,3.015329138970604e-64,1.1222744378130387e-08,1.121507032537703e-12,7.252669359998441e-54,1.1176274583471404e-26,9.210852972955949e-81,1.914882123842294e-44,6.575521152081762e-64
2.745518955678555e-15,0.000897708597878115,0.0,0.0,0.0024417383940757756,0.7999999807844703,0.09999999629481501,0.0999999999827493,3.504657653970305e-29,2.2618822036649326e-39,2.854783549455524e-35,3.123925155914552e-62,1.5233741827588989e-72,1.210837413061704e-08,1.2640596997299941e-23,3.1759578277211326e-22,2.6462988431824162e-36,3.7038700541525327e-09,1.725070666349587e-11,9.942965684423529e-21,2.9753081755504223e-26,1.791356426166939e-29,6.574437633780319e-37,1.6915890775171565e-51,4.192866668360866e-58,1.1500233031540586e-63,1.3161342866897893e-08,1.3149389088724063e-12,2.117562541437452e-53,1.5401232407485398e-26,4.6048085845813084e-80,3.324298274536316e-44,2.1692372501214833e-63
3.554325460557053e-15,0.000897708597878115,0.0,0.0,0.0024417298547959937,0.7999999751238006,0.0999999952046386,0.09999999997780026,1.2553511443802346e-28,4.3296073664484956e-39,6.857390601526023e-35,3.90784086263188e-61,3.6485824806487884e-71,1.5675343159621145e-08,3.4733367285599313e-23,6.6805794418093345e-22,9.810468908465317e-36,4.793659862321026e-09,2.2199759305712207e-11,2.156715722000789e-20,4.9751733254652817e-26,3.0004486090529607e-29,2.4026737071658952e-36,1.09731763645942e-50,1.568081167067675e-57,1.4386081384419083e-62,1.70385281569049e-08,1.7015407608426613e-12,1.3742700809431475e-52,2.59135019722201e-26,1.0272349112921916e-78,9.118881613990163e-44,1.9163848404425666e-62
4.363131965435551e-15,0.000897708597878115,0.0,0.0,0.0024417213162249668,0.7999999694631588,0.09999999411507124,0.09999999997291038,3.394720255199264e-28,8.664086717549393e-39,1.4496507191958414e-34,2.2825372154114397e-60,2.981661790358807e-70,1.9242287215525125e-08,7.682743566660998e-23,1.1947095533579599e-21,2.736356371328169e-35,5.88284098959128e-09,2.7089642635201014e-11,3.9885102892855215e-20,7.480014206105793e-26,4.5186361538322127e-29,6.644200773626637e-36,4.48181016080832e-50,4.7193962316104864e-57,8.402787499779268e-62,2.0915697864485088e-08,2.0877936735449316e-12,5.6149404565250896e-52,3.920179499387389e-26,8.138843799389704e-78,2.172945362206727e-43,9.421076495368857e-62
5.171938470314048e-15,0.000897708597878115,0.0,0.0,0.0024417127783616455,0.7999999638025451,0.09999999302611254,0.09999999996807897,7.669092961038949e-28,1.7093123029704162e-38,2.755131003706071e-34,9.56611833668451e-60,1.6844450794219509e-69,2.2809206300487365e-08,1.4736755880841177e-22,1.918483883870894e-21,6.366234762519054e-35,6.971413774108435e-09,3.192106423765493e-11,6.641660176764789e-20,1.0486374698285925e-25,6.345361283535857e-29,1.538450992673203e-35,1.4163463395027951e-49,1.2079453072489517e-56,3.521609355701081e-61,2.4792851990769913e-08,2.47369796081318e-12,1.7749975852113767e-51,5.529754373214814e-26,4.4865972137287725e-77,4.612942430208182e-43,3.430191711198883e-61
5.980744975192546e-15,0.000897708597878115,0.0,0.0,0.0024417042412049877,0.7999999581419596,0.09999999193776221,0.0999999999633053,1.529068240040262e-27,3.2267105822871743e-38,4.8167158059767245e-34,3.294970461090779e-59,7.676688640147299e-69,2.6376100416663285e-08,2.556201732752182e-22,2.8521182567663353e-21,1.3064368347868691e-34,8.059378553851496e-09,3.669472309527006e-11,1.0268025884101792e-19,1.3990822464921188e-25,8.480067188010867e-29,3.1523365460122684e-35,3.797376822452649e-49,2.742111432273383e-56,1.2129890771327527e-60,2.866999053688921e-08,2.8592539362170088e-12,4.760381134649637e-51,7.423213897260278e-26,2.0038585827932683e-76,8.938327386147626e-43,1.0350295671228662e-60
6.789551480071044e-15,0.000897708597878115,0.0,0.0,0.002441695704753964,0.7999999524814021,0.09999999085001987,0.09999999995858873,2.7785885867635502e-27,5.78115980072799e-38,7.885042921922188e-34,9.847707320253088e-59,2.9585195398493788e-68,2.994296956620518e-08,4.1129373987425306e-22,4.0005032880277544e-21,2.4429266959013187e-34,9.146735666605801e-09,4.1411309671747535e-11,1.501933639173889e-19,1.7989948969329455e-25,1.0922198064761398e-28,5.90235944134617e-35,9.029159563177426e-49,5.669101425657074e-56,3.62527069350166e-60,3.254711350397116e-08,3.2444619130367622e-12,1.1322263669170919e-50,9.603692763114394e-26,7.597863232126887e-76,1.6101340885840032e-42,2.731546071499771e-60
8.40716448982804e-15,0.000897708597878115,0.0,0.0,0.002441678633964728,0.7999999411603711,0.09999998867635793,0.09999999994932403,7.48596270426372e-27,1.6029866917381308e-37,1.8211107235522386e-33,6.877913499874363e-58,3.39436117906747e-67,3.7076632973981623e-08,9.032499389548337e-22,6.92944407355164e-21,6.9701636783251675e-34,1.1319628241363463e-08,5.067598865305408e-11,2.850308346531497e-19,2.7458714561237655e-25,1.6726516267160821e-28,1.7026083834955117e-34,3.985542231666342e-48,1.9668608845042356e-55,2.5319894010722514e-59,4.030131270552778e-08,4.013835122673886e-12,5.001092614342101e-50,1.4838226588430807e-25,8.471239834224084e-75,4.4180766600866887e-42,1.478034104200422e-59
9.863016198609334e-15,0.000897708597878115,0.0,0.0,0.0024416632726574983,0.7999999309715392,0.0999999867221382,0.09999999994117426,1.547874068381283e-26,3.4951173310651445e-37,3.41711080926769e-33,2.8013107407722396e-57,1.859270397679733e-66,4.349684467662242e-08,1.6027257099188393e-21,1.0219199570876182e-20,1.5155960201137406e-33,1.3273156722299958e-08,5.882577272901735e-11,4.600526996430213e-19,3.763868041474446e-25,2.299624038036091e-28,3.7636677514492993e-34,1.2006634964286804e-47,5.010720727607203e-55,1.0312557176172296e-58,4.7280038717905424e-08,4.705083993211117e-12,1.5074471235700041e-49,2.0562272586972492e-25,4.573999668166525e-74,9.493555553083182e-42,5.137654202088188e-59
1.1318867907390629e-14,0.000897708597878115,0.0,0.0,0.0024416479136208534,0.7999999207827982,0.09999998476988319,0.09999999993319902,2.857919787566055e-26,6.8904861582170784e-37,5.887849599578654e-33,9.370066628952606e-57,8.015477171826796e-66,4.9916975520703934e-08,2.5942250348044814e-21,1.4016429309390675e-20,2.939908675604416e-33,1.5224721606688734e-08,6.680100857665396e-11,6.9506044188890345e-19,4.936944885304396e-25,3.0253422756181044e-28,7.466322116971558e-34,3.11058563113972e-47,1.1259094469065783e-54,3.449432658619272e-58,5.425871427167288e-08,5.395210207454018e-12,3.9075958507465275e-49,2.7264814926268217e-25,1.9488915177847864e-73,1.8459444394518098e-41,1.5110706892467295e-58
1.2774719616171924e-14,0.000897708597878115,0.0,0.0,0.0024416325568490734,0.7999999105941482,0.09999998281959092,0.09999999992539461,4.839718816711667e-26,1.2550162409781242e-36,9.504000733134198e-33,2.716738155867304e-56,2.930125935816532e-65,5.633702551867066e-08,3.91459343882075e-21,1.8191469498589616e-20,5.225049098830869e-33,1.717432485761668e-08,7.460543244064524e-11,9.988561894913871e-19,6.26319688863411e-25,3.8494857647288932e-28,1.3640138820693793e-33,7.188939176690745e-47,2.2969240874553912e-54,1.0001213308046121e-57,6.123733937335136e-08,6.0842155821867095e-12,9.035992329086066e-49,3.496397952180192e-25,7.055723559957571e-73,3.3218594412794424e-41,3.90332709876666e-58
1.423057132495322e-14,0.000897708597878115,0.0,0.0,0.002441617202336519,0.7999999004055889,0.09999998087125944,0.09999999991775733,7.655780417870412e-26,2.1457066648968138e-36,1.4570615779052824e-32,7.045812235285084e-56,9.37214881416506e-65,6.275699468293719e-08,5.5896189075505045e-21,2.2615178184991052e-20,8.66514403460171e-33,1.9121968436224268e-08,8.224270136753017e-11,1.3802288134353742e-18,7.7407420040746795e-25,4.771734943698945e-28,2.3356105539110283e-33,1.5194140088689993e-46,4.34173083967924e-54,2.5937964561537803e-57,6.821591402944608e-08,6.772101931279918e-12,1.9108636174146366e-48,4.367784808958299e-25,2.2384908532257919e-72,5.620616477450721e-41,9.115404159424853e-58
1.5686423033734517e-14,0.000897708597878115,0.0,0.0,0.002441601850077631,0.7999998902171205,0.09999997892488682,0.09999999991028365,1.1463919651848152e-25,3.484426351551974e-36,2.1426770748883552e-32,1.6703305668470045e-55,2.688778994799856e-64,6.917688302588863e-08,7.634716798974134e-21,2.7171365311453113e-20,1.358743944683205e-32,2.1067654301696247e-08,8.971639439735094e-11,1.8479538694918035e-18,9.367721094645207e-25,5.791771266698609e-28,3.795737810191708e-33,2.988236144596955e-46,7.715489274039839e-54,6.149037995649305e-57,7.51944382464463e-08,7.458871065679025e-12,3.760202229957117e-48,5.342445799201423e-25,6.376941539357716e-72,9.045153256456987e-41,1.9631941429630425e-57
1.7142274742515814e-14,0.000897708597878115,0.0,0.0,0.0024415865000669288,0.7999998800287429,0.09999997698047107,0.09999999990297004,1.641222191309239e-25,5.422364919550589e-36,3.044512635303652e-32,3.675909222186748e-55,7.044676262096691e-64,7.559669055988072e-08,1.0056557864460264e-20,3.1765800791610465e-20,2.0345658103366415e-32,2.3011384411255966e-08,9.703001395143722e-11,2.4107935670779737e-18,1.114229773637567e-24,6.909277204295774e-28,5.909045736124645e-33,5.538364656317149e-46,1.3029431862615916e-53,1.353223236864859e-56,8.217291203082552e-08,8.14452479339811e-12,6.973031388122031e-48,6.422180217797357e-25,1.660412925492266e-71,1.396401358721531e-40,3.9560608089564906e-57
2.0053978160078404e-14,0.000897708597878115,0.0,0.0,0.002441555806768548,0.7999998596522604,0.0999999730975023,0.09999999988880937,3.0268931043441317e-25,1.1856154559786135e-35,5.66239843376933e-32,1.4952228711862803e-54,3.94716810881825e-63,8.84360632502658e-08,1.6024760783571802e-20,4.080036821451717e-20,4.089580661692559e-32,2.689298518173164e-08,1.1119066829683762e-10,3.856799060948437e-18,1.5127010038525168e-24,9.43543287292859e-28,1.2922953939880576e-32,1.6510715385229725e-45,3.2884661659280894e-53,5.504405712307406e-56,9.612970832753716e-08,9.512493246215826e-12,2.0811375232230441e-47,8.904044356905669e-25,9.199298029330573e-71,3.012097044612546e-40,1.371641190423808e-56
2.2965681577640994e-14,0.000897708597878115,0.0,0.0,0.002441525122399045,0.7999998392761408,0.0999999692223376,0.09999999987524881,5.017950181294371e-25,2.331971247310131e-35,9.67404641030372e-32,5.0078669216869196e-54,1.715569644612334e-62,1.0127511285236758e-07,2.3443916020015827e-20,4.941495926096984e-20,7.353113707553552e-32,3.076678636624731e-08,1.2475121048649808e-10,5.788076459299526e-18,1.9680631989133e-24,1.234768194849814e-27,2.54158371800027e-32,4.244077863765813e-45,7.311972733971385e-53,1.8435593685805646e-55,1.1008630297106154e-07,1.0876021695342642e-11,5.355625803975288e-47,1.1827683037674702e-24,3.963827086205234e-70,5.857458797870532e-40,4.017794504517067e-56
2.5877384995203584e-14,0.000897708597878115,0.0,0.0,0.002441494446917248,0.7999998189003844,0.0999999653549613,0.09999999986226298,7.69512563530979e-25,4.231419329011851e-35,1.549307914863611e-31,1.445526281709476e-53,6.200812921978621e-62,1.1411383946401813e-07,3.2238905889354396e-20,5.753330520521904e-20,1.2171544579604464e-31,3.4632803552120556e-08,1.3773706292111114e-10,8.274244368378124e-18,2.4789262833097886e-24,1.5643520510979442e-27,4.6109775096910086e-32,9.74256321142634e-45,1.4762586243151889e-52,5.321452503668781e-55,1.2404269601264054e-07,1.2235124499757718e-11,1.2307961019904335e-46,1.520733157797161e-24,1.4224852665560152e-69,1.0523780218745327e-39,1.0340007816047435e-55
2.8789088412766177e-14,0.000897708597878115,0.0,0.0,0.0024414637802830904,0.7999997985249911,0.09999996149535786,0.09999999984982748,1.112932250998359e-24,7.205717810793992e-35,2.3581713620991036e-31,3.7349320448741717e-53,1.9684636057932295e-61,1.2695224318261913e-07,4.2335814070804035e-20,6.51858299362834e-20,1.8914485332472963e-31,3.849105229551404e-08,1.5017257301786895e-10,1.138470978405566e-17,3.043933917551309e-24,1.9320460599457815e-27,7.850598130538325e-32,2.0476335124572718e-44,2.7625585662740042e-52,1.374949516890787e-54,1.379988875032845e-07,1.3589815972043572e-11,2.5897174675213573e-46,1.9057155226808734e-24,4.4863806967052507e-69,1.776262207064629e-39,2.4088247742110335e-55
3.170079183032877e-14,0.000897708597878115,0.0,0.0,0.00244143312245757,0.7999997781499607,0.09999995764351173,0.09999999983791898,1.538697743554597e-24,1.1656681960599825e-34,3.4449256159570164e-31,8.846295130836402e-53,5.6399958786710864e-61,1.3979032410515283e-07,5.3661031559609345e-20,7.240405025332139e-20,2.797752654906893e-31,4.2341548121513194e-08,1.6208105596679303e-10,1.518866873725484e-17,3.661762720982522e-24,2.3376030114598583e-27,1.2697628168849998e-31,4.0091495697265683e-44,4.86187513493014e-52,3.256606753384556e-54,1.5195487749377771e-07,1.4940110378552184e-11,5.076288533203755e-46,2.3391249486010766e-24,1.2774386900768108e-68,2.8501687684711674e-39,5.184462135333588e-55
3.461249524789136e-14,0.000897708597878115,0.0,0.0,0.0024414024734027077,0.7999997577752931,0.09999995379940742,0.09999999982651518,2.0529587189399883e-24,1.8075024476250407e-34,4.865067656638199e-31,1.948397009198962e-52,1.4805992539814361e-60,1.5262808232819235e-07,6.613552136829762e-20,7.924155130890379e-20,3.9781342893457035e-31,4.61843065241224e-08,1.7348483580598916e-10,1.9755106424765976e-17,4.331121553360083e-24,2.7807772755933176e-27,1.9685923028765397e-31,7.402519821150982e-44,8.133704771361866e-52,7.172675621227418e-54,1.659106660346843e-07,1.628602193945952e-11,9.383706448893777e-46,2.822364027308799e-24,3.3332110457150627e-68,4.38613418859856e-39,1.0450064643859671e-54
3.7524198665453956e-14,0.000897708597878115,0.0,0.0,0.0024413718330815017,0.7999997374009882,0.09999994996302945,0.09999999981559474,2.66162210822854e-24,2.7049862862330224e-34,6.678506864551194e-31,4.030625357164472e-52,3.601960054036636e-60,1.6546551794791206e-07,7.96882433545054e-20,8.571506589902763e-20,5.477126012232521e-31,5.001934296627085e-08,1.8440528980226927e-10,2.5152797416577135e-17,5.05075073178454e-24,3.261324794902465e-27,2.9456348544895365e-31,1.3007479087001293e-43,1.3040811907749908e-51,1.4838021839034676e-53,1.798662531763537e-07,1.7627564828839304e-11,1.6507943609703772e-45,3.356828411866323e-24,8.061044515114883e-68,6.51722898365189e-39,1.991911044430213e-54
4.043590208301655e-14,0.000897708597878115,0.0,0.0,0.0024413412014578843,0.7999997170270459,0.09999994613436233,0.09999999980513713,3.3697648013626475e-24,3.927800321362411e-34,8.949400031409292e-31,7.896442116347937e-52,8.200605979447014e-60,1.7830263106009907e-07,9.427291030246133e-20,9.191312081755195e-20,7.3407514741592845e-31,5.384667287993539e-08,1.9486289389541114e-10,3.145030660972769e-17,5.8194211601321216e-24,3.779003071922768e-27,4.276687694556066e-31,2.1909551709630236e-43,2.016578172262884e-51,2.906931937307027e-53,1.938216389689273e-07,1.8964753174899782e-11,2.7838089723648073e-45,3.943906859971181e-24,1.824738555273334e-67,9.399207075718107e-39,3.6181977620971786e-54
4.334760550057914e-14,0.000897708597878115,0.0,0.0,0.002441310578496684,0.799999696653466,0.0999999423133907,0.09999999979512278,4.182415259008716e-24,5.5571808345868775e-34,1.1746009932662967e-30,1.4768949981626033e-51,1.7669761052951006e-59,1.911394217601638e-07,1.0985879949205024e-19,9.784621629774925e-20,9.616976287635158e-31,5.766631166633743e-08,2.048772591487954e-10,3.8715990631090454e-17,6.63593354508975e-24,4.333571154193876e-27,6.05011467324527e-31,3.55879702676868e-43,3.022815143668339e-51,5.4369189382693e-53,2.0777682346234318e-07,2.0297601060313786e-11,4.5270604785743055e-45,4.58498128947687e-24,3.909331319976004e-67,1.32117293568495e-38,6.30575642985163e-54
