Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227)
1.1182746610655127e-21,0.0027149456784039327,0.1557,0.0,0.007990085131538375,0.6423999999999986,0.2018999999999983,2.0715265698189888e-120,1.1773356431346326e-143,4.748701451149317e-50,9.649018085553761e-163,1.1145618048644748e-104,3.9013066447366964e-131,2.6069813505097696e-15,2.6330140944376996e-99,6.701320150061844e-124,1.1777541282592437e-143,1.7172509458968556e-15,8.93107110395713e-128,2.1543810951792458e-46,2.97983677022368e-156,5.320353552339686e-142,9.240724938778341e-67,1.17677193192292e-85,4.1404026728887353e-193,4.140442309021587e-106,7.233591167458713e-17,2.0369347914804453e-169,1.1766612184669308e-85,2.6330135276662166e-99,4.0866029141301276e-120,5.657197685061727e-106,1.3106059632704304e-196,8.715398352809424e-214,1.051714851492734e-108,5.570150079471172e-113,2.801451736496232e-131,1.579664681324243e-76,2.230636276169144e-59,1.7731362055720594e-110,1.35671537837375e-137,7.011353868750052e-124,1.992899148533604e-210,8.635496690500183e-132,5.297141963035343e-140,1.459915807359126e-187,5.029543605077843e-167,6.58385603920096e-123
2.2375208900381197e-21,0.0027149456784039327,0.1557,0.0,0.007990085131533974,0.6423999999999973,0.20189999999999658,1.327915574074424e-118,3.0201750264999303e-141,9.501528620327365e-50,4.942119511339427e-160,3.5722674485644225e-103,3.0296828240838846e-129,5.216227671780696e-15,4.2177835191576704e-98,4.295763063486687e-122,3.021248550694712e-141,3.4359938561235787e-15,6.182010924795292e-126,1.7252521560923462e-45,4.6191178145229544e-154,6.8239438694078665e-140,3.698792617790022e-66,9.424606459833099e-85,1.0627663478751032e-190,1.327047754410368e-104,1.4473466949305958e-16,1.0454967110039301e-166,9.422832940240526e-85,4.217781702605795e-98,2.6196877489414033e-118,1.8131810391222285e-104,2.691881603528273e-193,8.957298625708005e-211,3.370837528154502e-107,4.458477367184887e-112,3.5931723654666887e-129,5.06249367158898e-75,1.786318146557273e-58,5.683055683354256e-109,1.6837079699055942e-135,4.4945046899160864e-122,2.0470605007375433e-207,1.1071394893941581e-129,1.3582795599004436e-137,2.982047706183229e-184,2.581513427122603e-164,1.0540709443286815e-121
4.476013347983334e-21,0.0027149456784039327,0.1557,0.0,0.007990085131525174,0.6423999999999945,0.20189999999999314,8.50668252922202e-117,7.7406538749241e-139,1.9007182958683245e-49,2.5325151470420127e-157,1.1441925719905519e-101,3.2512027607395823e-127,1.043472031431103e-14,6.753350044571256e-97,2.7518836842114634e-120,7.743405297881145e-139,6.873479676571238e-15,4.545494464248311e-124,1.3809009784211808e-44,9.910004669908238e-152,8.74476171984711e-138,1.4803012525252729e-65,7.544925384945298e-84,2.725486687899693e-188,4.2505165969047694e-103,2.8953218512984117e-16,5.360316192551212e-164,7.542085554976621e-84,6.753344226179353e-97,1.6781939177988353e-116,5.807595154542648e-103,5.521754187570058e-190,9.231834539611435e-208,1.0796748503556517e-105,3.5751128007534194e-111,4.604584978527391e-127,1.621209663171409e-73,1.4297785211522514e-57,1.8202753003582804e-107,2.1395965710535583e-133,2.8791983715482912e-120,2.1003621268867357e-204,1.4184838179219744e-127,3.4805057699123034e-135,6.112726118547448e-181,1.3235555481995006e-161,1.6870367096803222e-120
8.952998263873762e-21,0.0027149456784039327,0.1557,0.0,0.007990085131507571,0.642399999999989,0.20189999999998626,5.448352925536084e-115,1.983308553541728e-136,3.801849163539415e-49,1.297729877571847e-154,3.664146059252064e-100,3.963237401966458e-125,2.0871705599325627e-14,1.0812250559660731e-95,1.7625241090239e-118,1.984013522444657e-136,1.374845131744341e-14,3.66096766755374e-122,1.1050005524687947e-43,2.4187960280061336e-149,1.1202887721549342e-135,5.931849542123591e-65,6.0397486679858326e-83,7.00204218948321e-186,1.3611794487532934e-101,5.791272164027512e-16,2.74713424772217e-161,6.035196594940377e-83,1.0812231926924402e-95,1.0748482226855246e-114,1.8598160971742822e-101,1.1320786444964405e-186,9.827069849772296e-205,3.457535534000253e-104,2.8917737515626513e-110,5.898917330214782e-125,5.189810338105365e-72,1.1441124892152664e-56,5.829223983145123e-106,2.735259337848045e-131,1.844066479084576e-118,2.1587437572831704e-201,1.8170213730022308e-125,8.91678603382951e-133,1.2531230958379033e-177,6.783151224337679e-159,2.6996773468591907e-119
1.7906968095654615e-20,0.0027149456784039327,0.1557,0.0,0.007990085131472369,0.642399999999978,0.20189999999997252,3.490236850745551e-113,5.082334476818222e-134,7.604110898881256e-49,6.651168218641425e-152,1.1736369209883184e-98,5.0136929709376944e-123,4.174567616917052e-14,1.7314901018031919e-94,1.1290799771165876e-116,5.084140997144638e-134,2.749839459909516e-14,3.3057095703063104e-120,8.84112363525032e-43,6.137029143723386e-147,1.4354049351669981e-133,2.4039162282837208e-64,4.8361430862523755e-82,1.831032165848691e-183,4.359898697582885e-100,1.1583172789459593e-15,1.4080167299540583e-158,4.828768770324428e-82,1.7314841336817023e-94,6.8854732017279e-113,5.957046899656516e-100,2.3211061863697172e-183,1.305324252340721e-201,1.1074590257449963e-102,2.4469378906735144e-109,7.558165373138165e-123,1.661049608122305e-70,9.154058744302595e-56,1.867117965317055e-104,3.5027946995332376e-129,1.1813163053596863e-116,2.2589346027719868e-198,2.327978578782827e-123,2.2848461456684853e-130,2.569212774632369e-174,3.4766342960174976e-156,4.319818817421352e-118
3.581490775921633e-20,0.0027149456784039327,0.1557,0.0,0.007990085131401963,0.642399999999956,0.201899999999945,2.2379249385786193e-111,1.303539054643943e-131,1.5208634369563575e-48,3.4119432630676645e-149,3.7627093474172474e-97,6.409881390672955e-121,8.349361730812318e-14,2.7754450192661018e-93,7.239611409329148e-115,1.304002398623553e-131,5.4998281162028293e-14,3.3513222157090036e-118,7.073346621625138e-42,1.5782234763030985e-144,1.8408179817778949e-131,1.0607606958605561e-63,3.876211111057224e-81,5.447662871785179e-181,1.39779465425819e-98,2.3166974040219257e-15,7.222960828838605e-156,3.8632599429623415e-81,2.775425885316059e-93,4.4148348233031065e-111,1.909844462333219e-98,4.763083819450815e-180,3.784657084820552e-198,3.550541907903201e-101,2.5904119188344717e-108,9.692862680882447e-121,5.315854812156057e-69,7.323710555862797e-55,5.986027857196042e-103,4.491542052010661e-127,7.5745481289365745e-115,2.6945537282298635e-195,2.98535739807435e-121,5.86006931318177e-128,5.2720261553582795e-171,1.7834686913469175e-153,6.9119788605356e-117
7.163078708633975e-20,0.0027149456784039327,0.1557,0.0,0.00799008513126115,0.6423999999999119,0.20189999999989,1.4435155408958875e-109,3.3632221421116387e-129,3.0417681310922755e-48,1.760741340087674e-146,1.2136324086097586e-95,8.2650552978558e-119,1.6698949958307978e-13,4.475083858662618e-92,4.669720769276168e-113,3.364417601333284e-129,1.0999805428641307e-13,3.750722517489483e-116,5.658856387971223e-41,4.116510665847548e-142,2.3748963415108155e-129,7.416227844899967e-63,3.1261687243833885e-80,2.955517480283899e-178,4.508480180327939e-97,4.633457654132062e-15,3.727433589620181e-153,3.0907071863587366e-80,4.4750221435632134e-92,2.847280299733018e-109,6.160057937965457e-97,9.832769087565214e-177,2.40985691981949e-194,1.1452002431916585e-99,5.413267907469864e-107,1.250501983522506e-118,1.701152615985794e-67,5.859153874347322e-54,1.9307476794431895e-101,5.794529054342314e-125,4.8857642430766935e-113,5.8915770796533885e-192,3.8510742686200637e-119,1.5118486679604234e-125,1.0882628989392995e-167,9.203588698956462e-151,1.1059387216211021e-115
1.4326254574058658e-19,0.0027149456784039327,0.1557,0.0,0.007990085130979525,0.6423999999998238,0.20189999999978,1.0006934800565385e-107,9.323481743989375e-127,6.08357751936193e-48,9.769060246527093e-144,4.211232345298599e-94,1.1468261434561037e-116,3.339812641211982e-13,7.74663918066074e-91,3.2371858846661985e-111,9.32679577684251e-127,2.199976005292568e-13,4.804883731654111e-114,4.527156747475501e-40,1.167914990358488e-139,3.2945651069719767e-127,1.3120655327426949e-61,2.7180196989979623e-79,4.239048987950778e-175,1.5644263571536113e-95,9.266978154185148e-15,2.068080150849582e-150,2.4726171312517118e-79,7.746425031484943e-91,1.9706747178221906e-107,2.1375179544287345e-95,2.1824072791138082e-173,2.0593917523064153e-190,3.973803507565071e-98,2.3442516266388246e-105,1.7347418443474538e-116,5.443812984401726e-66,4.687397272200147e-53,6.699624740500504e-100,8.038457916020903e-123,3.386973293224381e-111,3.398829497771783e-188,5.336501681532986e-117,4.1888685253397136e-123,2.4150124425041486e-164,5.106161169835713e-148,1.7695312686214308e-114
2.865260630490803e-19,0.0027149456784039327,0.1557,0.0,0.007990085130416276,0.6423999999996475,0.20189999999956001,1.3789588736350573e-105,5.129699084107908e-124,1.2167196295892547e-47,1.079915048587242e-140,2.922523861997323e-92,3.171504772563468e-114,6.679647931502558e-13,2.647957105147151e-89,4.460661976348201e-109,5.13152243191621e-124,4.399966929912407e-13,1.2732930691980624e-111,3.621754052617571e-39,6.733805305494047e-137,9.113053253723741e-125,3.7741866562023677e-60,4.785806366781662e-78,1.6875076699545554e-171,1.085732040650041e-93,1.8534019153622568e-14,2.2861474109806746e-147,1.978256807315129e-78,2.647808482851222e-89,2.6867184520194e-105,1.4834650885073822e-93,9.649712218610863e-170,3.6163561282257657e-186,2.757870786188114e-96,1.3380595789607368e-103,4.798381731448375e-114,1.7420388697845924e-64,3.749947486639637e-52,4.649625787061893e-98,2.223457974599866e-120,4.667252947040288e-109,5.42134118212958e-184,1.465462835147061e-114,2.2965054194920745e-120,1.0673338600815485e-160,5.643018070065864e-145,2.8315589962575874e-113
5.730530976660677e-19,0.0027149456784039327,0.1557,0.0,0.007990085129289776,0.642399999999295,0.20189999999912,8.383160126143474e-103,1.2456140090365308e-120,2.4334433848920167e-47,5.263526365546456e-137,8.9334328467023e-90,3.864021770497636e-111,1.3359318510196554e-12,3.9999031538298347e-87,2.711698258475898e-106,1.2460567594805043e-120,8.799948778203945e-13,1.5192888569785768e-108,2.897414703319274e-38,1.777999228722794e-133,1.1112053852098994e-121,1.1907679197719479e-58,3.698700836284742e-76,3.1686834680441116e-167,3.3189236838030457e-91,3.706810114982243e-14,1.114272621169125e-143,1.5844840204033818e-77,3.999448837199351e-87,1.6196074990933961e-102,4.534735898308361e-91,1.8815819406073997e-165,2.813763191894947e-181,8.43040652852024e-94,8.20145442351026e-102,5.850776579273344e-111,5.574546496058122e-63,2.999969856211574e-51,1.4213223988467949e-95,2.711025405754964e-117,2.8373730187458597e-106,4.074572006566483e-179,1.776778110987294e-111,5.5608651336441806e-117,2.0800395424934424e-156,2.7497803808888485e-141,4.538011641146594e-112
1.1461071669000425e-18,0.0027149456784039327,0.1557,0.0,0.007990085127036778,0.64239999999859,0.20189999999824002,8.20904477376645e-100,4.87819512108723e-117,4.866890895487756e-47,4.1245716607016686e-133,4.376661318022041e-87,7.568605327646299e-108,2.67186596600359e-12,9.78643441811972e-85,2.6553676848064324e-103,4.879929046731032e-117,1.7599912470994467e-12,2.9446789085142747e-105,2.3179363460768493e-37,8.05616580864196e-130,2.177056598414554e-118,3.803676925119908e-57,4.5357662105220055e-74,9.888510982697146e-163,1.6260106755624665e-88,7.413626513152216e-14,8.731593831589296e-140,1.2915312995351624e-76,9.784208624587595e-85,1.584474182492888e-99,2.221663298411844e-88,5.9018877694715414e-161,3.529201687856021e-176,4.130233703109659e-91,5.146336936268274e-100,1.146213182921171e-107,1.7838534049167675e-61,2.3999806306227067e-50,6.963357629306905e-93,5.311073881755163e-114,2.778424422767181e-103,5.0866745101605045e-174,3.478624236287279e-108,2.1770992827851647e-113,6.5191685463403865e-152,2.1546002031543677e-137,7.452821614987172e-111
2.292215305367992e-18,0.0027149456784039327,0.1557,0.0,0.00799008512253078,0.6423999999971799,0.20189999999648003,8.380515089094843e-97,1.992016070597017e-113,9.733785916757228e-47,3.369001447976298e-129,2.234133383951431e-84,1.5453381641483832e-104,5.343734192952e-12,2.4981658624023343e-82,2.71083260982006e-100,1.9927241071851412e-113,3.5199839841405283e-12,5.980211926301735e-102,1.854350908507958e-36,4.181303611630415e-126,4.445638475451363e-115,1.2169067293252072e-55,5.788852635953624e-72,3.2294458879171017e-158,8.300220933828493e-86,1.4827259305212173e-13,7.1320748694238e-136,1.3396401941507056e-75,2.497029671345913e-82,1.617469180157109e-96,1.1340827154308951e-85,1.9311220281127057e-156,4.618539013698838e-171,2.1083409824950945e-88,3.265566588408157e-98,2.3403607776636406e-104,5.708296462025449e-60,1.919986400976444e-49,3.5545522980514824e-90,1.0844243373622424e-110,2.836424678633324e-100,6.645178529028008e-169,7.10228909780258e-105,8.88985105028188e-110,2.1297395615309962e-147,1.7597110986349286e-133,1.6839047278141465e-109
4.584431582303891e-18,0.0027149456784039327,0.1557,0.0,0.007990085113518786,0.6423999999943597,0.20189999999296004,8.578798415562449e-94,8.156587167503098e-110,1.9467575963356486e-46,2.759571129152323e-125,1.1434998286809358e-81,3.163797964658285e-101,1.0687470634770978e-11,6.396070580943975e-80,2.7749716364432517e-97,8.159486209224653e-110,7.0399694521545955e-12,1.2210378121286464e-98,1.4834814567071568e-35,2.4420203469650284e-122,9.10363010991942e-112,3.8939956979102703e-54,7.4073300939508e-70,1.0579301432828923e-153,4.248314547477315e-83,2.9654524872212123e-13,5.841929815907386e-132,4.993755497429521e-74,6.3902551910224174e-80,1.6557328313843564e-93,5.804598769918065e-83,6.345734564279054e-152,6.069518675606742e-166,1.0791151560464505e-85,2.1001855904943714e-96,4.7914754097521185e-101,1.826628830601311e-58,1.535989876516884e-48,1.8193314053571156e-87,2.2201660272527135e-107,2.903462124098033e-97,8.708056218930013e-164,1.4540094774855947e-101,3.639930416694959e-106,6.976424441543493e-143,1.4410787782493871e-129,1.5275273913486058e-107
9.16886413617569e-18,0.0027149456784039327,0.1557,0.0,0.007990085095494797,0.6423999999887194,0.20189999998592006,8.782256448202839e-91,3.3400146732468445e-106,3.893515619274341e-46,2.2609936487049417e-121,5.853100632597742e-79,6.477693663537315e-98,2.1374943470097537e-11,1.6384293756024335e-77,2.840785259775301e-94,3.341201700249423e-106,1.4079940363910364e-11,2.4966099232841878e-95,1.1867854529130705e-34,1.597473078655562e-118,1.864714427520632e-108,1.2460747208524349e-52,9.478761488653859e-68,6.533275738827161e-149,2.1745357510529924e-80,5.93090559377322e-13,4.786457164682868e-128,5.41970794399726e-72,1.6354527127419696e-77,1.6950025151665257e-90,2.9711393199359594e-80,2.324990322043965e-147,9.269662673449556e-161,5.523540446419157e-83,3.1914364266616456e-95,9.810226499893757e-98,5.845039218496228e-57,1.2287921989380998e-47,9.312397291534692e-85,4.545637553635496e-104,2.972173350122521e-94,2.1344196250569027e-158,2.976763449795307e-98,1.4903908008733864e-102,2.2893334677822995e-138,1.1822351645982499e-125,1.5275261782370563e-107
1.8337729243919287e-17,0.0027149456784039327,0.1557,0.0,0.007990085059446818,0.6423999999774389,0.20189999997184013,8.988293853808559e-88,1.367350912647984e-102,7.787032103457969e-46,1.852832930350689e-117,2.995211215750636e-76,1.3259328098295134e-94,4.274988894750471e-11,4.199791004588617e-75,2.90743467566542e-91,1.3678367877898354e-102,2.8159882090332416e-11,5.106901038698743e-92,9.494284702885352e-34,1.1427095287536367e-114,3.820227671357669e-105,3.987438032864801e-51,1.2126426357766297e-65,2.139657113259918e-144,1.1127766767755356e-77,1.18618117794853e-12,3.922394573389964e-124,6.859442553326438e-70,4.1845584425763796e-75,1.7347727485038059e-87,1.5204296378251856e-77,8.463502776508621e-143,1.3362970278593933e-155,2.8265633149994237e-80,1.5145616446774894e-92,2.00807662036089e-94,1.8703007932114966e-55,9.830338709279154e-47,4.765434907480803e-82,9.304546793427557e-101,3.041598776056606e-91,2.799659295002985e-153,6.092288041985295e-95,6.1005121074009565e-99,7.497740514637121e-134,9.679773248111143e-122,1.5269050645039468e-107
3.667545945940648e-17,0.0027149456784039327,0.1557,0.0,0.007990084987350866,0.6423999999548777,0.20189999994368024,9.194343321306238e-85,5.5947970952654145e-99,1.5574079107638686e-45,1.5188686745847073e-113,1.5319391740644146e-73,2.7126568672568806e-91,8.549977912933271e-11,1.0779149603890766e-72,2.97409094362592e-88,5.596784534909675e-99,5.6319765154818625e-11,1.0444400849583597e-88,7.595428081166452e-33,8.667209181474434e-111,7.829125011758653e-102,1.2759801771931085e-49,1.5505524421154887e-63,7.003407825608639e-140,5.691438967881825e-75,2.3723624041341744e-12,3.215404477276239e-120,8.773865687144257e-68,1.0701240051226779e-72,1.7745499983753825e-84,7.776498463933006e-75,3.326108914940984e-138,2.0689358978371774e-150,1.4456801610437534e-77,7.7485225312388395e-90,4.1082219017115753e-91,5.984245785027422e-54,7.864271297513223e-46,2.437338100787638e-79,1.9035627062780937e-97,3.110703906540648e-88,3.674765472759341e-148,1.2460165796539448e-91,2.4953975785850768e-95,2.454279101277949e-129,7.921341242008565e-118,1.2088937061371939e-107
7.335091989038086e-17,0.0027149456784039327,0.1557,0.0,0.007990084843158963,0.6423999999097555,0.2018999998873605,9.395266076162503e-82,2.2868332774631287e-95,3.114862230207196e-45,1.2459359651767572e-109,7.827104175323353e-71,5.543869485436976e-88,1.7099955640102216e-10,2.773592309341451e-70,3.039094897851887e-85,2.2876451237519638e-95,1.1263952973035937e-10,2.1341651321666734e-85,6.076342411717081e-32,6.792881250423615e-107,1.6055682325529105e-98,4.0831364681645126e-48,1.9805470964507883e-61,2.289768013584533e-135,2.907914782627476e-72,4.744724812678371e-12,2.637617678628366e-116,1.1230054148565171e-65,2.7337854716895457e-70,1.8133470947607032e-81,3.973297400711731e-72,1.450907486113539e-133,3.540994428509918e-145,7.386363605346989e-75,3.9670805205443444e-87,8.396002662435955e-88,1.9144998306589632e-52,6.291416982770755e-45,1.2452991845605068e-76,3.890295230055171e-94,3.177413129650603e-85,4.830159226257489e-143,2.544966883196259e-88,1.0193614243297769e-91,8.025321970664639e-125,6.475558599590811e-114,-1.6161410194851203e-105
1.1002638032135523e-16,0.0027149456784039327,0.1557,0.0,0.007990084698967061,0.6423999998646333,0.20189999983104073,9.105768651110665e-81,2.673027230612135e-94,4.672455798532721e-45,1.5823177182541662e-108,6.809886509987056e-70,5.928960880782093e-87,2.564993305807168e-10,2.1377627918888796e-69,2.94545321916698e-84,2.6739760782679236e-94,1.6895929275246853e-10,2.282380146430327e-84,1.8039141286528826e-31,8.591225398332291e-106,1.7181991682966622e-97,1.9534458380793685e-47,1.3308100269946184e-60,2.2806717422086013e-134,2.529999499977053e-71,7.117087177395477e-12,3.3497310157502474e-115,7.550501629003678e-65,2.103129154722452e-69,1.7562893067598105e-80,3.4569372946399385e-71,1.479622379816927e-132,4.314337389444586e-144,6.426421157389914e-74,2.291776390445547e-86,8.979240330921109e-87,9.158462357874928e-52,1.8677643910266417e-44,1.0834580053446656e-75,4.160533021345199e-93,3.079254720155521e-84,5.7792599430475184e-142,2.719534122512328e-87,1.1909520953383352e-90,1.1779916533790093e-123,8.210305129519875e-113,2.781193154285355e-97
1.467018407523296e-16,0.0027149456784039327,0.1557,0.0,0.007990084554775167,0.642399999819511,0.20189999977472098,5.787367921253293e-80,2.0959239818622153e-93,6.230408719699025e-45,1.3979075511306975e-107,4.066792487855188e-69,4.380748062924884e-86,3.419991016683886e-10,1.0725223514134787e-68,1.872047387918002e-83,2.096667925500348e-93,2.2527905422114617e-10,1.6863513523597396e-83,3.930633868341202e-31,7.550701145772933e-105,1.2701116893812503e-96,6.465231679584415e-47,6.120572830116179e-60,3.4408250362900116e-133,1.5108890501338723e-70,9.489449498285495e-12,2.9593392465822573e-114,3.474030819083867e-64,1.0518394450086907e-68,1.1284809067657764e-79,2.0644528503310855e-70,2.309483875573704e-131,6.735208352986962e-143,3.837789598130537e-73,2.0114023048542167e-85,6.63450041241967e-86,3.030914920871668e-51,4.0697602267723793e-44,6.470293535297603e-75,3.074094613372269e-92,1.9569770102268084e-83,8.759114678675691e-141,1.8385291424140965e-86,8.553196737955595e-90,1.2128298418381497e-122,7.258666720022892e-112,1.3649086884897842e-96
2.2005276161427836e-16,0.0027149456784039327,0.1557,0.0,0.007990084266391388,0.6423999997292665,0.20189999966208144,1.4233114897648173e-78,8.993168931433719e-92,9.349007755340138e-45,9.0296247259445e-106,9.580341038293705e-68,1.7901195755188718e-84,5.129986365868336e-10,1.4481022127691055e-67,4.604005795033671e-82,8.996360928020003e-92,3.3791857351269293e-10,6.890592558139865e-82,1.1409417056006545e-30,4.817958659375754e-103,5.1921269001811426e-95,3.772255836270143e-46,7.452908603185721e-59,1.0201996881152349e-130,3.5592748866148685e-69,1.4234174037206047e-11,1.9115514683324273e-112,4.232303485874553e-63,1.3993782964774953e-67,2.869614169383815e-78,4.863350762269979e-69,7.376308816436409e-129,2.925365405207633e-140,9.040865445385305e-72,8.344868023778299e-84,2.7110552555753766e-84,1.7682441280525887e-50,1.1813257937018047e-43,1.5242379522100224e-73,1.2561664508762755e-90,4.8126536606777426e-82,3.543481468237886e-138,4.743427371068383e-85,2.3250756816540773e-88,1.1576975129959994e-120,4.7144799891774877e-110,8.59045211966185e-96
2.934036824762271e-16,0.0027149456784039327,0.1557,0.0,0.007990083978007625,0.6423999996390221,0.20189999954944196,9.948069916056178e-78,7.749772926928236e-91,1.2474454030222662e-44,9.391597824723594e-105,5.989731207421017e-67,1.470325211376046e-83,6.839981601345281e-10,7.642631194112911e-67,3.2179189007362173e-81,7.752523242750967e-91,4.5055808709171834e-10,5.659529694402523e-81,2.4951107295621743e-30,4.993306164385878e-102,4.2663326922809867e-94,1.2550750602479295e-45,3.4436340097808116e-58,1.6001062383273614e-129,2.2252965503182665e-68,1.897889841495878e-11,1.988180950936212e-111,1.957047788986772e-62,7.338003221910698e-67,1.9349811829461968e-77,3.040627280039259e-68,1.18564960151517e-127,5.4600902340445785e-139,5.652441043257223e-71,5.512131096319162e-83,2.2267380600324856e-83,5.8825349573452e-50,2.583426171888918e-43,9.529687297365478e-73,1.0317566131003498e-89,3.3634481286679737e-81,6.5163552424078445e-137,3.616119086466277e-84,1.9019945479623456e-87,1.4750105254583887e-119,4.9083808917503735e-109,4.9282411023663336e-95
3.6675460333817586e-16,0.0027149456784039327,0.1557,0.0,0.007990083689623884,0.6423999995487776,0.20189999943680245,5.184308407344946e-77,5.355954260276775e-90,1.5615056394051496e-44,7.618957279136024e-104,2.8874844400431887e-66,9.279007798012603e-83,8.549976714990827e-10,3.095904455111484e-66,1.6769782819731333e-80,5.3578548919678875e-90,5.631975945501853e-10,3.571599772313147e-80,4.681167101437733e-30,4.034626913289607e-101,2.6946614507317447e-93,3.384140516485948e-45,1.2613084397706873e-57,2.1506035759883342e-128,1.0727541755758277e-67,2.3723622620031704e-11,1.6129170376747655e-110,7.172628860607981e-62,2.949050925826496e-66,1.0282317174486666e-76,1.4658104077723212e-67,1.782526469003896e-126,8.932971976471528e-138,2.724884568108303e-70,3.0018087500206136e-82,1.405258540533708e-82,1.5859765606994017e-49,4.84685888327471e-43,4.593995837745016e-72,6.511241295777509e-89,1.752665850162281e-80,1.0048352142023233e-135,2.0365918416436174e-83,1.1519601412626287e-86,1.4960378258434723e-118,3.989507193941558e-108,2.042708117502473e-94
5.134564450620734e-16,0.0027149456784039327,0.1557,0.0,0.007990083112856455,0.6423999993682886,0.20189999921152346,4.7671941886201915e-75,2.17259176657747e-87,2.2045354577278194e-44,8.302124053715436e-101,1.4693238607504507e-64,1.954001843529976e-80,1.19699665691222e-09,8.262607466728919e-65,1.5420677236005697e-78,2.1733614515941394e-87,7.884765907209889e-10,7.520994312984225e-78,1.280852463368919e-29,4.282213579257061e-98,5.725036821039738e-91,1.9950730127196229e-44,1.9437990893278093e-56,4.252526451492136e-125,5.458811429605114e-66,3.3213070501291493e-11,1.757550204949608e-107,1.110488248236831e-60,7.515298454233442e-65,9.366060856838214e-75,7.459224373684284e-66,5.676185174111455e-123,2.506755389717008e-133,1.386574667901972e-68,1.12719889077084e-80,2.9592690007035018e-80,9.345209690791743e-49,1.326188748683437e-42,2.3376766998483694e-70,1.3711448852952713e-86,1.6100646265949052e-78,1.7118172790384713e-131,3.461899810254064e-81,3.712055652754258e-84,9.886871665747793e-115,4.2729991398325866e-105,2.694975936971867e-94
6.601582867859709e-16,0.0027149456784039327,0.1557,0.0,0.007990082536089101,0.6423999991877997,0.2018999989862445,3.98165261999495e-74,2.301373456131078e-86,2.8848421035153773e-44,9.649800957493024e-100,1.0469100865455765e-63,1.8237699985811295e-79,1.5389955928403246e-09,5.144949100191174e-64,1.287968684210574e-77,2.302188427239864e-86,1.0137555620329658e-09,7.019709667896565e-77,2.700192553055204e-29,4.957053523699391e-97,5.35669301723967e-90,6.729132516341996e-44,9.874190553680058e-56,5.419114003003101e-124,3.889465691120264e-65,4.2702517681207246e-11,2.042853937173357e-106,5.654793792609904e-60,4.61247482717488e-64,7.766597135749602e-74,5.314863246910872e-65,7.447807878903884e-122,3.859137428028012e-132,9.879479474054344e-68,8.093536795568898e-80,2.7620400106444545e-79,3.1509168012075414e-48,2.795766949314889e-42,1.6656154778082493e-69,1.2797537530391139e-85,1.3443205105892665e-77,2.5750619516015385e-130,3.328406363257347e-80,4.0487800062862676e-83,1.3721727445733887e-113,4.955330742491772e-104,3.1831980453114266e-92
9.53561970233766e-16,0.0027149456784039327,0.1557,0.0,0.007990081382554618,0.642399998826822,0.20189999853568663,3.0055204463447106e-72,5.101704245299096e-84,4.606867785506236e-44,3.689152135300851e-97,4.616530305827127e-62,2.2902272551464137e-77,2.222993316253002e-09,1.4966700464566665e-62,9.72230219106467e-76,5.103505584247956e-84,1.4643134300909366e-09,8.815045788120121e-75,8.236423073013961e-29,1.837872999445403e-94,6.833656418686231e-88,4.603376770904536e-43,1.6371325241979544e-54,4.7318321796681005e-121,1.7151268725966198e-63,6.168140993730273e-11,7.80996171570894e-104,9.46122530433403e-59,1.261847992476524e-62,5.872410652027235e-72,2.3438640614436336e-63,9.578058907571115e-119,1.5562706168781898e-128,4.3564754996344446e-66,3.1808819347497056e-78,3.468500568908538e-77,2.1532838621459488e-47,8.527954584798087e-42,7.344690759815896e-68,1.6070258568442122e-83,1.012900574662585e-75,7.228871728355247e-127,4.361540942371108e-78,9.368880491716336e-81,1.601505819928239e-110,1.861736671799661e-101,1.9784790040393703e-90
1.540369337129356e-15,0.0027149456784039327,0.1557,0.0,0.00799007907548655,0.6423999981048667,0.2018999976345712,7.124428097218882e-70,3.8899836016853847e-81,1.3568009060773776e-43,4.737759185115247e-94,5.541308116502685e-60,8.814833340488182e-75,3.590988169249182e-09,1.2078345646497733e-60,2.304713483534006e-73,3.891347945871794e-81,2.3654288679453747e-09,3.392799448630343e-72,3.5738526690924466e-28,2.216257883750629e-91,2.7233067187891686e-85,5.801081671482966e-42,6.2073995728203695e-53,2.139399508458999e-117,2.058699026679826e-61,9.963918603461841e-11,1.0030043608433846e-100,3.664432554671313e-57,9.25923043558547e-61,1.379896136627347e-69,2.8138861887776665e-61,8.876755046266646e-115,4.613072109617055e-124,5.22901549374947e-64,3.5683390047571036e-76,1.3350067907674903e-74,2.7069064786202147e-46,3.7003506972447355e-41,8.815610616373938e-66,6.184853010753739e-81,2.3909417427910057e-73,1.1235952998441125e-122,2.0391637131469347e-75,8.721516282328156e-78,6.41414000630846e-107,2.3098627020286255e-98,2.439122769477491e-90
