Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CH3X(53),CH4(39),H(23),CH4X(405),CH2OX(174),CHOX(173),HCO(31)
2.21551737890903e-07,0.0005344628783687447,0.0915567593028733,0.0,2.5658992071039553e-05,0.45154198710608506,1.0023280060623217e-37,0.45612762095416726,2.7507058388514307e-17,9.994407697989216e-24,2.2225207850939055e-16,6.277546923148806e-23,-2.5930579916718307e-30,1.282499713664756e-06,2.6636297120180073e-13,1.2092369091807928e-25,1.922360132807942e-21,2.6639045472047847e-13,1.4616188252599252e-11,2.5276462917959864e-20,2.091496309980648e-22,1.0473645319320922e-20,8.41311339896134e-23,-9.017677329108963e-27,9.802742058323564e-33,2.259935839565055e-24,0.000772991371977361,1.5701328159755708e-13,1.9705779571540603e-23,3.0971726154378233e-28,8.737382909656594e-20,5.247455478857209e-27,1.0260465284085865e-29,6.692721992191947e-20,-2.526817465791024e-22,5.374467855371915e-23,-6.88336046504406e-20,1.139586381223399e-30,4.555954161391053e-30,1.6090926760504738e-34
2.2201183019897694e-07,0.0005344628783687447,0.0915567593028733,0.0,2.565893280439127e-05,0.4515419871076684,1.0052774497247412e-37,0.45612762092295056,2.7511937429870098e-17,1.0018425844363592e-23,2.222922406059435e-16,6.308262041269446e-23,-2.593057964635496e-30,1.2824965466034997e-06,2.669229433514832e-13,1.2092547964049616e-25,1.9223763147416236e-21,2.669504316545952e-13,1.4616080141108924e-11,2.53702489463245e-20,2.0914862286313358e-22,1.0473619556691273e-20,8.433927738275306e-23,2.0641473806405084e-25,9.804489250608323e-33,2.270992519093542e-24,0.0007729914031936141,1.5720520047461886e-13,1.9747157301397673e-23,3.103714403157552e-28,8.739860092719168e-20,5.27347931863615e-27,1.028211234919266e-29,2.2241461250306704e-19,-2.5664524027995914e-22,5.379677477366738e-23,-2.2372337521646813e-19,1.1438142753721123e-30,4.5728587133597875e-30,1.6175375382997422e-34
2.2247192250705088e-07,0.0005344628783687447,0.0915567593028733,0.0,2.5658874723383137e-05,0.4515419871092201,1.0082329400536125e-37,0.4561276208923584,2.751681644738226e-17,1.0042509201040183e-23,2.2233240250001205e-16,6.350326348106603e-23,-2.593057943819696e-30,1.2824934428985903e-06,2.6748291551913926e-13,1.2092736309095114e-25,1.9223926799249086e-21,2.675104086064581e-13,1.4615974206495936e-11,2.5464230169383414e-20,2.0914763498368995e-22,1.0473594309458863e-20,8.504795160923853e-23,-1.9903930541330872e-25,9.806236909771048e-33,2.286136010548384e-24,0.0007729914337853675,1.5739711891283876e-13,1.9788535755401287e-23,3.110256644946938e-28,8.742337631722195e-20,5.299899851172961e-27,1.0303761324533561e-29,-3.190381864610703e-19,-2.549139998838958e-22,5.384884425177247e-23,3.1715384558110513e-19,1.1480509900529074e-30,4.5897985651154315e-30,1.626013235889264e-34
2.2293201481512482e-07,0.0005344628783687447,0.0915567593028733,0.0,2.5658817804291965e-05,0.4515419871107407,1.011194497881211e-37,0.4561276208623782,2.7521695441531385e-17,1.0066657841458427e-23,2.223725641955739e-16,6.382644306812264e-23,-2.5930579409711154e-30,1.2824904012840432e-06,2.68042887704302e-13,1.2092899676570638e-25,1.9224092248681754e-21,2.680703855756112e-13,1.461587040480094e-11,2.5558406577411257e-20,2.091466669771131e-22,1.0473569567269786e-20,8.53139440942991e-23,-5.324908839844438e-26,9.80798502676439e-33,2.297769832560164e-24,0.0007729914637651165,1.5758903692099582e-13,1.9829914919208654e-23,3.116799338126534e-28,8.744815526922179e-20,5.32611318726311e-27,1.0325412199062637e-29,3.8748094870260584e-20,-2.618576794235135e-22,5.390088700444712e-23,-4.1337096599715693e-20,1.1522963993758246e-30,4.6067737816650745e-30,1.6345198303926022e-34
2.2339210712319876e-07,0.0005344628783687447,0.0915567593028733,0.0,2.5658762023871816e-05,0.45154198711223087,1.0141621440814022e-37,0.4561276208329978,2.752657441278809e-17,1.0090871839021454e-23,2.2241272569652784e-16,6.411271063077678e-23,-2.5930579060864354e-30,1.2824874205166927e-06,2.686028599065267e-13,1.2093078887058539e-25,1.922425945764349e-21,2.686303625616073e-13,1.4615768692955892e-11,2.5652778197064418e-20,2.0914571841491613e-22,1.0473545320040624e-20,8.54111316664189e-23,3.0420834724760637e-25,9.809733592119079e-33,2.3080744370170584e-24,0.0007729914931451052,1.577809545076936e-13,1.9871294784391355e-23,3.1233424782679983e-28,8.747293778569909e-20,5.352323089275331e-27,1.0347064948509419e-29,3.564298228204023e-19,-2.679622498208043e-22,5.395290304803915e-23,-3.5748653247663027e-19,1.1565507656998056e-30,4.623784175211556e-30,1.6430573833644791e-34
2.238521994312727e-07,0.0005344628783687447,0.0915567593028733,0.0,2.5658707359342233e-05,0.45154198711369126,1.0171358995696209e-37,0.45612762080420505,2.7531453361613788e-17,1.0115151267093901e-23,2.2245288700669374e-16,6.456092068175993e-23,-2.5930578854953763e-30,1.2824844993781483e-06,2.691628321253843e-13,1.2093276552510313e-25,1.922442839087693e-21,2.6919033956400806e-13,1.461566902876587e-11,2.574734499623675e-20,2.0914478890221209e-22,1.0473521557899978e-20,8.622206886198798e-23,-2.2499706840633727e-25,9.811482597059892e-33,2.3242105543395727e-24,0.0007729915219373332,1.5797287168136327e-13,1.9912675336936262e-23,3.129886060121044e-28,8.749772386910584e-20,5.37903762225787e-27,1.0368719545608592e-29,-3.952368888439453e-19,-2.633693323629862e-22,5.400489239883284e-23,3.939121855236754e-19,1.1608139869858326e-30,4.640829837607169e-30,1.651625956341316e-34
2.2431229173934663e-07,0.0005344628783687447,0.0915567593028733,0.0,2.5658653788375333e-05,0.45154198711512245,1.0201157853028614e-37,0.45612762077598834,2.7536332288460888e-17,1.0139496198999543e-23,2.224930481298155e-16,6.490114499052912e-23,-2.593057902691979e-30,1.2824816366775752e-06,2.697228043604313e-13,1.209344187080352e-25,1.9224599016507403e-21,2.6975031658238357e-13,1.4615571370891327e-11,2.5842106968338617e-20,2.0914387809319724e-22,1.0473498271086438e-20,8.654328740954021e-23,-1.4448566972869258e-25,9.813232033223837e-33,2.336458096423302e-24,0.0007729915501535598,1.5816478845026757e-13,1.9954056561762886e-23,3.1364300816253673e-28,8.7522513521839e-20,5.40551502113592e-27,1.039037598338325e-29,-4.6865087237881644e-20,-2.691726242203117e-22,5.405685507305014e-23,4.41066105016498e-20,1.1650858468250947e-30,4.657910915026247e-30,1.660225610847979e-34
2.2477238404742057e-07,0.0005344628783687447,0.0915567593028733,0.0,2.565860128909289e-05,0.45154198711652493,1.0231018222796706e-37,0.45612762074833607,2.7541211193772328e-17,1.0163906708040588e-23,2.2253320906956203e-16,6.515413762665459e-23,-2.5930578582866878e-30,1.2824788312449693e-06,2.7028277661124683e-13,1.2093619033228665e-25,1.9224771298354186e-21,2.703102936163126e-13,1.4615475678830657e-11,2.5937064170818664e-20,2.0914298557811228e-22,1.0473475450107393e-20,8.647582270687455e-23,4.221919984725763e-25,9.814981891590899e-33,2.34556441542616e-24,0.0007729915778053091,1.5835670482250372e-13,1.9995438452350028e-23,3.1429745388196146e-28,8.754730674624184e-20,5.431893251734197e-27,1.0412034239728167e-29,5.296557051075398e-19,-2.7758226039843227e-22,5.410879108685166e-23,-5.307483405828452e-19,1.1693666730871044e-30,4.675027152704718e-30,1.6688564084024023e-34
2.252324763554945e-07,0.0005344628783687447,0.0915567593028733,0.0,2.5658549840055702e-05,0.45154198711789945,1.0260940315401495e-37,0.4561276207212371,2.754609007798231e-17,1.0188382867491765e-23,2.225733698295288e-16,6.562924977258388e-23,-2.5930578221590406e-30,1.282476081932805e-06,2.7084274887743266e-13,1.209382690736958e-25,1.9224945202419695e-21,2.7087027066538183e-13,1.46153819129031e-11,2.6032216549917425e-20,2.0914211097486417e-22,1.0473453085695157e-20,8.739086749753213e-23,-2.3183521315076472e-25,9.816732163807604e-33,2.3626692155146883e-24,0.0007729916049038747,1.5854862080600712e-13,2.0036820995719117e-23,3.149519425895943e-28,8.757210354460483e-20,5.4589467668842866e-27,1.043369428356581e-29,-4.643956545176078e-19,-2.711599383325036e-22,5.416070045633789e-23,4.632893364691569e-19,1.1736564095681954e-30,4.692178605985914e-30,1.6775184105110092e-34
2.2569256866356845e-07,0.0005344628783687447,0.0915567593028733,0.0,2.565849942024887e-05,0.4515419871192463,1.0290924341659415e-37,0.45612762069468016,2.7550968941516782e-17,1.0212924750582432e-23,2.226135304132393e-16,6.599822713665576e-23,-2.5930578639380414e-30,1.2824733876211122e-06,2.71402721158567e-13,1.2093995637605803e-25,1.9225120699869026e-21,2.7143024772918634e-13,1.461529003423202e-11,2.6127564072304652e-20,2.09141253976777e-22,1.0473431168643514e-20,8.78205048999095e-23,-2.8244808918101766e-25,9.818482842204169e-33,2.3759520929759708e-24,0.0007729916314603239,1.587405364085542e-13,2.0078204175414513e-23,3.1560647413899437e-28,8.759690391916682e-20,5.485732201694462e-27,1.0455356112131728e-29,-1.9171664440864537e-19,-2.766034218177517e-22,5.421258319755028e-23,1.8854736663004287e-19,1.177954716138084e-30,4.7093655279919114e-30,1.6862116786657426e-34
2.2615266097164238e-07,0.0005344628783687447,0.0915567593028733,0.0,2.565845000908118e-05,0.4515419871205664,1.03209705128022e-37,0.45612762066865453,2.7555847784792623e-17,1.0237532430517234e-23,2.2265369082414666e-16,6.620502957239855e-23,-2.593057812112058e-30,1.2824707472089513e-06,2.719626934542498e-13,1.2094167970558615e-25,1.9225297756519568e-21,2.719902248073288e-13,1.461520000472849e-11,2.6223106839706995e-20,2.0914041419313915e-22,1.0473409690009328e-20,8.752955121199151e-23,5.663533190988082e-25,9.820233918200467e-33,2.383395048207319e-24,0.000772991657485503,1.5893245163776605e-13,2.011958798694346e-23,3.162610482050529e-28,8.762170787211595e-20,5.512234684542452e-27,1.0477019706938647e-29,7.57531967365888e-19,-2.886158031089409e-22,5.426443932647229e-23,-7.586030973222383e-19,1.1822619848269238e-30,4.726587610565999e-30,1.6949362743468242e-34
2.2661275327971632e-07,0.0005344628783687447,0.0915567593028733,0.0,2.5658401586374737e-05,0.45154198712186,1.0351079040476833e-37,0.45612762064314955,2.756072660821849e-17,1.026220598048413e-23,2.226938510656347e-16,6.666749034510269e-23,-2.593057728340817e-30,1.2824681596155772e-06,2.725226657641114e-13,1.2094369866994435e-25,1.9225476339985206e-21,2.725502018994199e-13,1.4615111787073725e-11,2.6318844807278565e-20,2.0913959126124746e-22,1.0473388641090304e-20,8.83746423808857e-23,4.538061223044605e-27,9.82198538393123e-33,2.400044214238536e-24,0.000772991682990041,1.5912436650111145e-13,2.0160972417016476e-23,3.169156641557667e-28,8.764651540559082e-20,5.5395437030788635e-27,1.0498685033759303e-29,-6.537296323635865e-23,-2.8152173234030197e-22,5.431626885903056e-23,1.981747081891238e-21,1.1865781335390448e-30,4.74384492790627e-30,1.7036922590287594e-34
2.2707284558779026e-07,0.0005344628783687447,0.0915567593028733,0.0,2.565835413235156e-05,0.45154198712312776,1.03812501367454e-37,0.4561276206181548,2.7565605412195202e-17,1.0286945473612893e-23,2.227340111410196e-16,6.704134260328468e-23,-2.593057770117289e-30,1.282465623786672e-06,2.73082638087753e-13,1.2094559313955252e-25,1.9225656421940205e-21,2.7311017900507795e-13,1.4615025344706554e-11,2.6414777882706788e-20,2.091387848734196e-22,1.0473368013224644e-20,8.88086462082738e-23,-4.718372818966085e-26,9.823737231896226e-33,2.4135025764265265e-24,0.0007729917079843544,1.5931628100590932e-13,2.020235745367165e-23,3.1757032186362913e-28,8.767132652168123e-20,5.566597520015309e-27,1.0520352089581929e-29,-4.5740457237552025e-20,-2.7879582020283486e-22,5.436807181109573e-23,4.7001203696285745e-20,1.1909030452196652e-30,4.761137554421452e-30,1.7124796941607312e-34
2.275329378958642e-07,0.0005344628783687447,0.0915567593028733,0.0,2.5658307627632526e-05,0.4515419871243701,1.0411484014085037e-37,0.45612762059365997,2.757048419711528e-17,1.0311750983016e-23,2.2277417105355136e-16,6.738947818710524e-23,-2.593057744739569e-30,1.282463138686089e-06,2.73642610424803e-13,1.2094746574777816e-25,1.9225837971753954e-21,2.7367015612392854e-13,1.4614940641807237e-11,2.6510906173983726e-20,2.0913799468657105e-22,1.0473347798002689e-20,8.912698857041893e-23,4.7522572742231476e-26,9.825489454425407e-33,2.4260348638106336e-24,0.0007729917324786506,1.5950819515933228e-13,2.024374308718065e-23,3.1822502095157585e-28,8.769614122242929e-20,5.593711316270503e-27,1.0542020854455227e-29,5.4014063273233556e-20,-2.7652204465056074e-22,5.441984819848339e-23,-5.207665203937613e-20,1.1952367822747136e-30,4.7784654438825e-30,1.7212986411830447e-34
2.2799303020393814e-07,0.0005344628783687447,0.0915567593028733,0.0,2.5658262053226098e-05,0.4515419871255875,1.0441780885387814e-37,0.45612762056965517,2.7575362963363426e-17,1.0336622581777742e-23,2.228143308064142e-16,6.776748628694938e-23,-2.5930577179344363e-30,1.2824607032986497e-06,2.742025827748965e-13,1.209493819420641e-25,1.922602095983259e-21,2.7423013325560467e-13,1.4614857643281222e-11,2.660722963919059e-20,2.0913722037178656e-22,1.0473327987178515e-20,8.95720833549511e-23,-1.407236564707622e-26,9.827242044072423e-33,2.4396428372766937e-24,0.000772991756482933,1.5970010896840925e-13,2.0285129306930725e-23,3.1887976104261962e-28,8.772095950983034e-20,5.620986777758623e-27,1.0563691309120452e-29,-2.2408390875413883e-20,-2.7234555370529185e-22,5.447159803695532e-23,2.4513223205254504e-20,1.1995793442732555e-30,4.7958285991403855e-30,1.7301491615261326e-34
2.2845312251201207e-07,0.0005344628783687447,0.0915567593028733,0.0,2.5658217390519872e-05,0.45154198712678073,1.0472140963960658e-37,0.4561276205461307,2.7580241711316705e-17,1.0361560342952084e-23,2.2285449040272966e-16,6.813401814561888e-23,-2.5930577097569066e-30,1.2824583166300589e-06,2.7476255513767153e-13,1.2095129297853199e-25,1.9226205357679245e-21,2.7479011039974657e-13,1.4614776314744148e-11,2.6703748267396616e-20,2.0913646161268808e-22,1.047330857265427e-20,8.995839876827659e-23,-1.5624247924283319e-27,9.828994993579966e-33,2.4528375322194398e-24,0.0007729917800070053,1.5989202244002877e-13,2.0326516102633674e-23,3.1953454183183227e-28,8.774578138583383e-20,5.648299428296115e-27,1.0585363438637137e-29,-2.4252607566218633e-21,-2.6929023438919254e-22,5.452332134222043e-23,4.198536688602456e-21,1.2039307217560703e-30,4.8132270240242776e-30,1.7390313166081356e-34
2.28913214820086e-07,0.0005344628783687447,0.0915567593028733,0.0,2.565817362127407e-05,0.45154198712795,1.0502564463525269e-37,0.4561276205230767,2.7585120441344645e-17,1.0386564339565575e-23,2.22894649845556e-16,6.850258074801695e-23,-2.5930576911193326e-30,1.282455977705534e-06,2.7532252751277535e-13,1.2095321382923733e-25,1.922639113700619e-21,2.7535008755600123e-13,1.4614696622507638e-11,2.6800462073847956e-20,2.0913571809460994e-22,1.047328954650424e-20,9.034846026400311e-23,7.876046541235429e-27,9.830748295799408e-33,2.46610533377729e-24,0.0007729918030604742,1.6008393558094147e-13,2.0367903464296358e-23,3.2018936298547785e-28,8.777060685234449e-20,5.67570848870142e-27,1.0607037226082969e-29,6.761136708225737e-21,-2.6642337137785103e-22,5.45750181299355e-23,-4.993109046415302e-21,1.2082909220028743e-30,4.830660710391843e-30,1.7479451678346947e-34
2.2937330712815995e-07,0.0005344628783687447,0.0915567593028733,0.0,2.5658130727613858e-05,0.45154198712909593,1.0533051598218043e-37,0.456127620500484,2.758999915380938e-17,1.0411634644616223e-23,2.229348091378908e-16,6.8876017554676e-23,-2.593057673688056e-30,1.282453685569896e-06,2.7588249989986183e-13,1.2095514995362155e-25,1.9226578270182613e-21,2.759100647240228e-13,1.4614618533565434e-11,2.6897371049217382e-20,2.0913498951091443e-22,1.0473270900958955e-20,9.075401515968403e-23,-5.839931906970224e-28,9.832501943735613e-33,2.4795486345830595e-24,0.0007729918256527554,1.6027584839776317e-13,2.0409291381957155e-23,3.2084422418093006e-28,8.77954359112229e-20,5.703213267870808e-27,1.0628712655265404e-29,-3.322357110135037e-21,-2.6345245783620494e-22,5.462668841570634e-23,5.109173066225709e-21,1.2126599430431712e-30,4.848129658932558e-30,1.756890776598967e-34
2.298333994362339e-07,0.0005344628783687447,0.0915567593028733,0.0,2.565808869202203e-05,0.45154198713021887,1.056360258258996e-37,0.4561276204783431,2.7594877849065813e-17,1.0436771331074243e-23,2.229749682826714e-16,6.924910349614204e-23,-2.5930576577709753e-30,1.2824514392871206e-06,2.7644247229859124e-13,1.2095709414811144e-25,1.922676673018461e-21,2.764700419034721e-13,1.4614542015579517e-11,2.699447519077394e-20,2.0913427556141356e-22,1.0473252628403141e-20,9.115171519721018e-23,2.0813647353998845e-27,9.83425593053561e-33,2.4929792803448445e-24,0.0007729918477930749,1.604677608969771e-13,2.0450679845871847e-23,3.2149912510671546e-28,8.782026856428647e-20,5.730799206771452e-27,1.0650389710596211e-29,3.9699176095491945e-22,-2.605543007261513e-22,5.467833221508862e-23,1.3965285814769396e-21,1.2170377835093354e-30,4.86563386934831e-30,1.765868204281598e-34
2.3075358405238176e-07,0.0005344628783687447,0.0915567593028733,0.0,2.565800712670562e-05,0.4515419871323978,1.0624896960647426e-37,0.45612762043538135,2.7604635189338347e-17,1.048724413995533e-23,2.2305528614102925e-16,7.000137897933609e-23,-2.5930576391035617e-30,1.2824470806283584e-06,2.7756241712965296e-13,1.2096101430527278e-25,1.92271475250432e-21,2.775899962953291e-13,1.461439356635602e-11,2.7189268956665096e-20,2.0913289039210747e-22,1.047321717255614e-20,9.195464430845691e-23,1.9525167382193793e-27,9.83776489396762e-33,2.5200603003214602e-24,0.0007729918907538249,1.6085158496787423e-13,2.0533458374321238e-23,3.2280904491075456e-28,8.786994466003018e-20,5.786227574850496e-27,1.0693748637493143e-29,-1.804157043452814e-25,-2.5502413454875635e-22,5.478154041666611e-23,1.4881187059504617e-21,1.2258199233496813e-30,4.9007480661171274e-30,1.7839187618587009e-34
2.3167376866852964e-07,0.0005344628783687447,0.0915567593028733,0.0,2.5657928792071226e-05,0.45154198713449034,1.0686449322393997e-37,0.45612762039412136,2.7614392464862186e-17,1.0537983349430698e-23,2.231356034429744e-16,7.076021582023902e-23,-2.593057619594897e-30,1.2824428946086283e-06,2.786823620033738e-13,1.209649749833592e-25,1.9227533315696344e-21,2.787099507289881e-13,1.4614251028985252e-11,2.7384843359349345e-20,2.0913156030135335e-22,1.0473183121040861e-20,9.276187670655014e-23,2.0289119641115658e-27,9.841275133914397e-33,2.5473775115661597e-24,0.0007729919320129115,1.6123540784295205e-13,2.0616238974966045e-23,3.2411911998507553e-28,8.791963515328432e-20,5.842007727360482e-27,1.0737113885676881e-29,-1.4218589991372852e-24,-2.5165710391463597e-22,5.488464285814299e-23,3.4558895112717946e-22,1.2346373388272628e-30,4.9360032901883044e-30,1.802097331357628e-34
2.3259395328467752e-07,0.0005344628783687447,0.0915567593028733,0.0,2.5657853560155013e-05,0.45154198713650007,1.0748261399153929e-37,0.4561276203544955,2.762414967823026e-17,1.0588989542308814e-23,2.2321592020996455e-16,7.152558691019869e-23,-2.5930575903412667e-30,1.2824388743899403e-06,2.798023069172666e-13,1.2096897631888233e-25,1.9227923904448922e-21,2.798299052019644e-13,1.46141141674846e-11,2.758119838190116e-20,2.0913028309530202e-22,1.0473150418233781e-20,9.357376598217765e-23,2.0334925083171968e-27,9.844786600247508e-33,2.5749299373723064e-24,0.0007729919716377353,1.616192295695721e-13,2.0699021575686787e-23,3.2542934799964157e-28,8.796934005711906e-20,5.898146453126604e-27,1.0780485338210007e-29,9.166709327397896e-25,-2.511801833782739e-22,5.49876396622453e-23,-2.801558576987067e-22,1.2434900274140835e-30,4.971399532307754e-30,1.8204044033722326e-34
2.335141379008254e-07,0.0005344628783687447,0.0915567593028733,0.0,2.565778130806238e-05,0.4515419871384302,1.0810334928876455e-37,0.4561276203164393,2.7633906831932926e-17,1.0640263300996801e-23,2.2329623646260747e-16,7.229756274979396e-23,-2.5930575551750764e-30,1.2824350134052098e-06,2.809222518689399e-13,1.2097301751057334e-25,1.9228319101443855e-21,2.8094985971186925e-13,1.4613982755323226e-11,2.7778333999184964e-20,2.0912905666772617e-22,1.047311901071503e-20,9.439019738005989e-23,2.050958187551659e-27,9.848299244806537e-33,2.602720115885005e-24,0.0007729920096930281,1.6200305019321994e-13,2.0781806106821073e-23,3.2673972670285865e-28,8.801905938399228e-20,5.954642352447731e-27,1.0823862882113981e-29,-1.480747317632095e-25,-2.5234773389049724e-22,5.509053095097748e-23,-3.2485676793267566e-22,1.2523779861548185e-30,5.006936781563072e-30,1.8388404682966617e-34
2.3443432251697327e-07,0.0005344628783687447,0.0915567593028733,0.0,2.5657711917762004e-05,0.4515419871402839,1.087267165613285e-37,0.45612762027989034,2.764366392836217e-17,1.069180520750995e-23,2.2337655222069524e-16,7.307625237746249e-23,-2.5930575193977132e-30,1.2824313053472286e-06,2.8204219685609383e-13,1.2097709813678074e-25,1.9228718724329082e-21,2.820698142564048e-13,1.4613856575031852e-11,2.797625018416261e-20,2.0912787899640393e-22,1.0473088847178685e-20,9.521111112803694e-23,2.068972348199316e-27,9.851813021319386e-33,2.6307519729794893e-24,0.0007729920462409583,1.6238686975758138e-13,2.0864592501082587e-23,3.2805025391961523e-28,8.806879314577424e-20,6.011492974702234e-27,1.0867246408256072e-29,4.59252803087235e-27,-2.535509239384286e-22,5.519331684564791e-23,-1.78748029478426e-22,1.2613012119589052e-30,5.042615026340391e-30,1.8574060163217469e-34
2.3535450713312114e-07,0.0005344628783687447,0.0915567593028733,0.0,2.565764527589491e-05,0.45154198714206406,1.0935273332113576e-37,0.45612762024478903,2.7653420969815447e-17,1.0743615843482431e-23,2.2345686750323646e-16,7.386171903653729e-23,-2.5930574849527677e-30,1.2824277441584545e-06,2.831621418765166e-13,1.2098121778510382e-25,1.922912259797166e-21,2.8318976883336187e-13,1.4613735417841613e-11,2.817494691072227e-20,2.091267481397834e-22,1.0473059878349739e-20,9.603648551567017e-23,2.086886111984829e-27,9.855327885328777e-33,2.659027785459906e-24,0.0007729920813412349,1.6277068830461322e-13,2.094738069348076e-23,3.293609275489953e-28,8.811854135377051e-20,6.0686979395562184e-27,1.091063581122939e-29,2.7288945503184142e-28,-2.5414436691667594e-22,5.529599746689245e-23,-9.468942527847857e-23,1.2702597018774178e-30,5.078434255636678e-30,1.876101537433397e-34
2.3627469174926902e-07,0.0005344628783687447,0.0915567593028733,0.0,2.5657581273608086e-05,0.4515419871437737,1.099814171462567e-37,0.4561276202110781,2.7663177958499045e-17,1.079569579017851e-23,2.235371823284841e-16,7.465399193854879e-23,-2.593057451229459e-30,1.2824243240221187e-06,2.8428208692808167e-13,1.2098537604472745e-25,1.9229530554202322e-21,2.843097234406157e-13,1.4613619083369534e-11,2.837442415329603e-20,2.0912566223407714e-22,1.0473032056911744e-20,9.686633474366092e-23,2.105172228386202e-27,9.858843794128454e-33,2.6875486046556244e-24,0.0007729921150511928,1.6315450587460461e-13,2.1030170621257817e-23,3.30671745562209e-28,8.816830401874192e-20,6.1262584971446e-27,1.0954030989249578e-29,-5.275843444041276e-26,-2.5437817596813966e-22,5.539857293469514e-23,-1.0612203782693514e-22,1.279253453062382e-30,5.114394458858404e-30,1.8949275214129363e-34
2.371948763654169e-07,0.0005344628783687447,0.0915567593028733,0.0,2.5657519806346775e-05,0.45154198714541566,1.106127856808939e-37,0.4561276201787024,2.7672934896532326e-17,1.0848045628506872e-23,2.236174967139705e-16,7.545309633407873e-23,-2.5930574173267278e-30,1.2824210393511337e-06,2.8540203200874307e-13,1.209895725314194e-25,1.9229942431492427e-21,2.8542967807612273e-13,1.461350737922624e-11,2.857468188563243e-20,2.091246194896399e-22,1.0473005337416578e-20,9.770067898297542e-23,2.122677612486575e-27,9.862360706683355e-33,2.7163153392635716e-24,0.0007729921474259031,1.6353832250625406e-13,2.1112962223803178e-23,3.319827059996915e-28,8.821808115092942e-20,6.184176119442334e-27,1.0997431844011337e-29,4.0845461326402067e-25,-2.5470681670206633e-22,5.550104336841386e-23,-1.4188024811265827e-22,1.2882824626721912e-30,5.150495625393898e-30,1.9138844578376758e-34
2.3811506098156477e-07,0.0005344628783687447,0.0915567593028733,0.0,2.5657460773688297e-05,0.45154198714699256,1.1124685663535416e-37,0.45612762014760905,2.768269178595102e-17,1.0900665939031372e-23,2.23697810676535e-16,7.62590657444222e-23,-2.5930573830153996e-30,1.282417884779213e-06,2.8652197711653325e-13,1.2099380688345425e-25,1.9230358074695757e-21,2.8654963273791724e-13,1.4613400120702434e-11,2.877572008026636e-20,2.0912361818807213e-22,1.0472979676212245e-20,9.853952672273311e-23,2.140939603820231e-27,9.865878583564696e-33,2.745329195804726e-24,0.00077299217851826,1.639221382367309e-13,2.119575544256447e-23,3.3329380696816554e-28,8.826787276007403e-20,6.242451866820498e-27,1.1040838280541833e-29,6.294410802180875e-26,-2.552513862056118e-22,5.560340888680076e-23,-1.4626141349466244e-22,1.2973467278538792e-30,5.18673774455765e-30,1.932972836080735e-34
2.390352455977126e-07,0.0005344628783687447,0.0915567593028733,0.0,2.565740407918801e-05,0.45154198714850696,1.1188364778602108e-37,0.4561276201177472,2.7692448628710407e-17,1.0953557301980386e-23,2.2377812423234974e-16,7.70719411710782e-23,-2.593057348601854e-30,1.282414855152645e-06,2.876419222495594e-13,1.209980787458869e-25,1.923077733481243e-21,2.8766958742410844e-13,1.4613297130478622e-11,2.8977538708605834e-20,2.0912265667953642e-22,1.0472955031375907e-20,9.938287978064314e-23,2.160012936904592e-27,9.869397386891332e-33,2.7745916501573228e-24,0.000772992208379063,1.6430595310173223e-13,2.127855022099813e-23,3.3460504663906253e-28,8.831767885543528e-20,6.3010864456860636e-27,1.1084250207121118e-29,-3.039521928041049e-25,-2.5582780895928924e-22,5.570566960802142e-23,-1.2512499615588864e-22,1.3064462457661772e-30,5.223120805704391e-30,1.9521931453101396e-34
2.399554302138605e-07,0.0005344628783687447,0.0915567593028733,0.0,2.5657349630229355e-05,0.45154198714996147,1.1252317697532766e-37,0.4561276200890682,2.7702205426688315e-17,1.1006720297255931e-23,2.238584373969452e-16,7.789176344926545e-23,-2.5930573143391768e-30,1.2824119455222733e-06,2.8876186740600103e-13,1.2100238779112638e-25,1.9231200068757246e-21,2.887895421328775e-13,1.461319823834257e-11,2.918013774128771e-20,2.0912173338014642e-22,1.0472931362648682e-20,1.0023074222955099e-22,2.1778598076744266e-27,9.872917080272529e-33,2.8041041722095926e-24,0.000772992237057095,1.6468976713553835e-13,2.1361346504517073e-23,3.3591642324687463e-28,8.836749944580935e-20,6.360080574047725e-27,1.1127667535198596e-29,2.8365337049626295e-25,-2.562632880387695e-22,5.58078256496733e-23,-1.0785552651537337e-22,1.3155810135760008e-30,5.2596447981914654e-30,1.9715458744879157e-34
