Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236)
1.8098303910055216e-09,0.00053584454179025,0.0915567593028733,0.0,0.0004193909266406914,0.4503955653481472,1.3143422725654667e-18,0.45690061229796797,1.1782427027419935e-17,2.0128503018915614e-21,3.3983842138156495e-13,-1.8119953575758524e-18,-1.2746990536701218e-31,2.107301902020474e-05,3.405364206101761e-19,1.5295948836437766e-21,3.8372884623475667e-19,4.407415264866584e-18,4.271762939421058e-11,6.885708298145596e-18,-3.3272192762039996e-20,8.855825973182538e-16,1.9452736595801564e-18,-2.2731126467107135e-20,2.286436615143693e-31,-3.127029132451477e-20,0.001136526498102397,3.0301628065358663e-19,-5.163664584625973e-23,-3.5398647674317845e-25,-6.011349082350482e-22,-8.959380547399667e-20,9.258773395774763e-26,7.911758026798464e-24,6.820160159134875e-35,-6.153004014888838e-36,1.9719563515734727e-31,6.876768817280196e-28,2.7393467737462788e-27,6.109398203562745e-30,-1.231868071690077e-39,5.4193757844226124e-30,2.1009448217893774e-23,8.097217341236893e-34,-9.874272461657868e-34,1.2599294417834287e-32,2.253335850312296e-41
1.818821767760181e-09,0.00053584454179025,0.0915567593028733,0.0,0.0004189248310631019,0.4503950853518088,1.3243308621916752e-18,0.4569006122978512,1.1820743185170702e-17,2.0228220200150143e-21,3.408895404629227e-13,-1.8029313111043773e-18,-1.2835830850980363e-31,2.1045217269572602e-05,3.435609656347804e-19,1.5296766302657388e-21,3.8302181103048035e-19,4.4163130479782444e-18,4.2833324811610225e-11,6.906984653497562e-18,1.7354188210845143e-20,8.855547835908804e-16,1.903080958225428e-18,9.474774255204972e-21,2.2919264052580694e-31,-3.08183518008998e-20,0.0011370203953149438,3.0361490808262727e-19,-5.136522456958429e-23,1.0053569492872263e-25,-6.040637578654684e-22,-8.912554013883023e-20,9.277063456635682e-26,7.948893461475618e-24,6.170941293538155e-35,3.0079420811638298e-36,1.98442946544843e-31,6.896650067155652e-28,2.747842521137086e-27,-4.79239037977166e-31,1.3691395203436255e-39,5.436452508159891e-30,2.1098936522776496e-23,-5.651354766578017e-35,1.83418245636097e-34,1.2345459635065925e-32,2.0264081570086318e-41
1.8278131445148403e-09,0.00053584454179025,0.0915567593028733,0.0,0.0004184673800539735,0.45039461425011507,1.334339450195799e-18,0.4569006122977347,1.1858999181525564e-17,2.0327793382234605e-21,3.4193924827335607e-13,-1.8428804429413644e-18,-5.294510894894812e-32,2.101791567129251e-05,3.4410113937443443e-19,1.5297575537616276e-21,3.8232752960588553e-19,4.425175929829062e-18,4.294879882268716e-11,6.92823230299443e-18,3.598730975219883e-20,8.855273992834053e-16,1.9283247602204097e-18,2.7566964527903043e-20,2.2974245576661838e-31,-3.218738437664676e-20,0.00113750514780682,3.0421649722550236e-19,-5.1028016761334e-23,4.89339758221616e-25,-6.069968547631212e-22,-9.11456139038296e-20,9.295444562591912e-26,7.986070020123479e-24,8.261759498018702e-35,7.314709363737577e-36,1.9995358803249113e-31,6.916512157041041e-28,2.7563267901085725e-27,-9.475215581397731e-30,3.294354782855991e-40,5.46035700743146e-30,2.1188467996774243e-23,-1.1877510857306646e-33,1.3616536564227747e-33,1.1954176365857267e-32,2.6455763939614145e-41
1.8368045212694997e-09,0.00053584454179025,0.0915567593028733,0.0,0.00041801841290367515,0.4503941518779411,1.3443679574276435e-18,0.4569006122976184,1.18971961033322e-17,2.042763664627573e-21,3.429875784028099e-13,-1.81310972143732e-18,-1.1851682862300455e-31,2.0991105395418998e-05,3.4818522279110793e-19,1.5298376414611367e-21,3.816457780786473e-19,4.434004363758094e-18,4.3064054890669625e-11,6.949451836929346e-18,-5.981873915686569e-20,8.855004372431771e-16,1.963112503940472e-18,-3.9733736273217634e-20,2.302918192090298e-31,-3.096671926911233e-20,0.0011379809251177559,3.048210155599579e-19,-5.075764664880051e-23,-6.036625399537305e-25,-6.099285590799586e-22,-8.962450987283105e-20,9.313915721293941e-26,8.023288630891884e-24,7.485832310715804e-35,-1.1359418878055098e-35,2.009546635931593e-31,6.936355584907474e-28,2.7647997954273684e-27,9.16223022255151e-30,-2.4191074585254022e-39,5.523223177208185e-30,2.1278045281193298e-23,1.1140226226845332e-33,-1.4668652045647008e-33,1.293319171491735e-32,2.513761282791908e-41
1.845795898024159e-09,0.00053584454179025,0.0915567593028733,0.0,0.00041757777190041016,0.4503936980732359,1.354416305757798e-18,0.45690061229750234,1.193533501816254e-17,2.0527043706310205e-21,3.4403455198426387e-13,-1.7647168460284465e-18,-1.8599154915544535e-31,2.096477776399216e-05,3.5321874011100303e-19,1.529916916196204e-21,3.809763363108036e-19,4.4427987953435794e-18,4.3179095583427043e-11,6.970643625428707e-18,-2.4518669009024406e-21,8.854738927423312e-16,1.8790028156072985e-18,-8.393638116644346e-21,2.30843702186894e-31,-2.905647786850275e-20,0.0011384478936374808,3.0542843045899576e-19,-5.054044213048825e-23,-2.738664844267325e-25,-6.128387148896066e-22,-8.715954221641558e-20,9.33247594160903e-26,8.060550208753266e-24,4.7743514380304754e-35,-2.0324304867984373e-36,2.0199921409791473e-31,6.9561811254507e-28,2.7732617236773694e-27,7.485347798981614e-30,1.6669966776628493e-39,5.576881586386495e-30,2.1367670977043912e-23,8.917156601569613e-34,-8.2228777576185e-34,1.2915195372765506e-32,1.6541271226569078e-41
1.8547872747788184e-09,0.00053584454179025,0.0915567593028733,0.0,0.00041714530227409535,0.45039325267696567,1.364484418060148e-18,0.4569006122973865,1.1973416974673347e-17,2.0625974278337074e-21,3.4508018334487325e-13,-1.8494548357908754e-18,-1.5027572172016262e-32,2.0938924248419967e-05,3.514971651055058e-19,1.529995373991377e-21,3.8031898788221387e-19,4.451559662543449e-18,4.3293923359614855e-11,6.991808155566345e-18,9.688359382659511e-20,8.854477630670257e-16,1.8910388488447084e-18,7.163680006463657e-20,2.313975388027659e-31,-3.2092141967196266e-20,0.0011389062166644434,3.060387090089947e-19,-5.0167625350401655e-23,1.2505104795711653e-24,-6.157552911011434e-22,-9.145485956701499e-20,9.351124237257847e-26,8.097855655691645e-24,8.734937763079343e-35,2.0553439373716808e-35,2.0386233400087997e-31,6.975989355653984e-28,2.7817127729982756e-27,-2.1695783475153614e-29,1.894026640910409e-39,5.72257432156224e-30,2.1457347645615425e-23,-2.495200845496623e-33,3.013593228729337e-33,1.165478873958569e-32,2.863385253710653e-41
1.863778651533478e-09,0.00053584454179025,0.0915567593028733,0.0,0.00041672085214216584,0.45039281553305655,1.374572218194661e-18,0.45690061229727086,1.2011443002935374e-17,2.072568159028096e-21,3.4612451187228616e-13,-1.846265191498159e-18,-5.193128130894613e-32,2.0913536466741657e-05,3.542441505667657e-19,1.5300729796396117e-21,3.7967352003858884e-19,4.460287395696086e-18,4.340854203755818e-11,7.012946141502373e-18,-8.322161144797565e-20,8.85422040026656e-16,2.0090769188325735e-18,-4.999410656069913e-20,2.319489396158596e-31,-3.1860148738228794e-20,0.0011393560544634008,3.066518191171694e-19,-4.98512678104191e-23,-6.447234502819641e-25,-6.186877416160773e-22,-9.128251830981031e-20,9.369859626136203e-26,8.135205860889544e-24,9.983771245268136e-35,-1.4516568489267146e-35,2.0504411810479745e-31,6.995780546024093e-28,2.790153162965968e-27,6.5052505234658e-30,-4.290659588240288e-39,5.905760362109277e-30,2.154707780922482e-23,7.307449730658046e-34,-1.3126941696877358e-33,1.3041099835609995e-32,3.4828153092254637e-41
1.872770028288137e-09,0.00053584454179025,0.0915567593028733,0.0,0.0004163042724546144,0.45039238648833946,1.3846796309904726e-18,0.45690061229715534,1.2049414114705144e-17,2.082506350278795e-21,3.471675639195841e-13,-1.6975731670861447e-18,-3.095902824636939e-31,2.0888606181476275e-05,3.64382424724927e-19,1.5301497633244547e-21,3.7903972358822195e-19,4.468982417767353e-18,4.352295421539844e-11,7.034057881990717e-18,-8.022741390958528e-20,8.853967172282655e-16,1.869371904288453e-18,-7.217247728892067e-20,2.3250266980650288e-31,-2.6226407764598163e-20,0.0011397975643219883,3.0726772877936864e-19,-4.9750762205585327e-23,-1.544826667293505e-24,-6.215793368350001e-22,-8.372424501731819e-20,9.388681127585534e-26,8.172601700915084e-24,2.51488897288058e-35,-2.1778955571776135e-35,2.0560828638730156e-31,7.015555464364584e-28,2.7985830661759976e-27,3.060027031584009e-29,8.77371737774541e-40,6.161737563889877e-30,2.1636863951638075e-23,3.320283127364465e-33,-3.6095153745998745e-33,1.40660759431711e-32,1.4121361186537003e-41
1.8808622673673306e-09,0.00053584454179025,0.0915567593028733,0.0,0.00041593595901625127,0.4503920071486073,1.3937930099712238e-18,0.4569006122970516,1.2083541983421159e-17,2.0908569350522524e-21,3.481052278894248e-13,-1.597558133036563e-18,-3.8340691387557782e-31,2.0866553390389228e-05,3.717931485494437e-19,1.5302181805690415e-21,3.7847911576923245e-19,4.476780313453512e-18,4.362575037594254e-11,7.05303267023103e-18,3.633127794822826e-20,8.853742680538077e-16,1.6626914383456641e-18,2.561495850967236e-20,2.3300418059421126e-31,-2.242847338365382e-20,0.0011401879304487933,3.078244212381135e-19,-4.965404778884076e-23,4.275827089041021e-25,-6.239925071089306e-22,-7.864204100651828e-20,9.405693387991431e-26,8.206297689327384e-24,-1.7120604675689273e-35,7.677531801733055e-36,2.0668805414531826e-31,7.033338266770568e-28,2.8061607616039398e-27,-6.3035600100079136e-30,1.3217316461277775e-39,6.31163073704626e-30,2.1717721364251426e-23,-6.168407538954906e-34,9.45052471091777e-34,1.3820906949674724e-32,-4.600835957086545e-42
1.888954506446524e-09,0.00053584454179025,0.0915567593028733,0.0,0.00041557379738293526,0.45039163413978406,1.4029221616226526e-18,0.456900612296948,1.211762688723301e-17,2.0986506306969978e-21,3.490418798601041e-13,-1.580930515434513e-18,-4.18935357714196e-31,2.084485880737832e-05,3.74973011665019e-19,1.5302859177049059e-21,3.7792764767693144e-19,4.484552348203896e-18,4.372838298081901e-11,7.071983135556201e-18,-2.280822986504206e-21,8.853521388383474e-16,1.6707964829661767e-18,-6.452502441164045e-22,2.3350421014053177e-31,-2.1742301293867723e-20,0.0011405717865625017,3.083833303038684e-19,-4.9420846769862154e-23,-8.112729215574174e-27,-6.262459959521672e-22,-7.779182029390634e-20,9.422773991295131e-26,8.240031963927025e-24,1.1263150217850089e-35,-6.975530873919655e-38,2.0777129289084274e-31,7.051105986133628e-28,2.813729320327396e-27,-6.9036572590762595e-31,-1.6670408728931954e-39,6.324589896492829e-30,2.179862785934334e-23,-2.3158106342965986e-34,1.149929432769298e-34,1.4662121806439658e-32,-7.017398323473238e-42
1.8970467455257176e-09,0.00053584454179025,0.0915567593028733,0.0,0.0004152176845740399,0.45039126735603197,1.4120670330935642e-18,0.4569006122968446,1.2151669527000011e-17,2.1061922802497613e-21,3.4997754250197604e-13,-1.5107153880591794e-18,-6.7466718851322744e-31,2.0823516717693898e-05,3.808766429188235e-19,1.5303529707731832e-21,3.773851740958005e-19,4.492298815509053e-18,4.383085418070986e-11,7.090911356515054e-18,-7.248341915105663e-20,8.853303231276492e-16,1.69265182973991e-18,-9.894419782741453e-20,2.3400327047021747e-31,-1.907293028287721e-20,0.0011409492413586716,3.0894442559943627e-19,-4.923588348397985e-23,-2.805512691592774e-24,-6.284111495009066e-22,-7.421902544774905e-20,9.43992212184349e-26,8.273805138376937e-24,1.7121487176708372e-35,-3.23082380957911e-35,2.078465699690096e-31,7.06885847883563e-28,2.8212885699353455e-27,6.179847976675709e-29,2.5586787403197353e-39,6.361460084954537e-30,2.187958517015728e-23,5.9602764440615725e-33,-6.192056101042656e-33,1.6728896885278666e-32,-2.693294964068758e-41
1.905138984604911e-09,0.00053584454179025,0.0915567593028733,0.0,0.0004148675193381962,0.45039090669328635,1.4212275721282934e-18,0.45690061229674134,1.2185670592314245e-17,2.1140352760699312e-21,3.5091222368924956e-13,-1.5964712950508314e-18,-4.29616956874188e-31,2.0802521495401968e-05,3.788652507578743e-19,1.5304193864263258e-21,3.768515519902439e-19,4.5000200043808776e-18,4.393316525745723e-11,7.109822433339891e-18,1.2141787773859055e-19,8.853088178969972e-16,1.608585888259071e-18,7.834963816574506e-20,2.345087032854608e-31,-2.2188721615125724e-20,0.0011413204017144297,3.095076875016529e-19,-4.892837184283526e-23,1.134352765149062e-24,-6.306905283576078e-22,-7.857117271443065e-20,9.457136845020895e-26,8.307617817999062e-24,5.537596371186334e-35,2.2171511546905434e-35,2.0971928847526613e-31,7.086599082611247e-28,2.8288394040122648e-27,-1.2490974403953234e-29,6.447242734591478e-39,6.438257616730781e-30,2.1960595004417236e-23,-1.0606853015762884e-33,2.2224673784316884e-33,1.4531845046471087e-32,-3.049174695778014e-41
1.9132312236841045e-09,0.00053584454179025,0.0915567593028733,0.0,0.0004145232021247328,0.45039055204922773,1.4304037270574237e-18,0.45690061229663825,1.221963076172312e-17,2.1221995624461155e-21,3.5184594470543833e-13,-1.8252968015374372e-18,1.5031610326175245e-31,2.0781867601948218e-05,3.6959422564228305e-19,1.5304851389786667e-21,3.763266405204065e-19,4.507716199345015e-18,4.403531865779929e-11,7.128716040390166e-18,1.2199184299428578e-19,8.852876203998545e-16,1.7622914829752925e-18,1.7350665947982453e-19,2.350140873039307e-31,-3.060883145020045e-20,0.0011416853727189392,3.100731048832249e-19,-4.84140624114132e-23,5.109212475073915e-24,-6.331010845567822e-22,-9.018634056304532e-20,9.474417558631124e-26,8.341470600275105e-24,1.66179609508246e-34,5.884961153901781e-35,2.1317438999004477e-31,7.104329245688648e-28,2.8363826804565373e-27,-1.1222437187048843e-28,-3.4646261328599774e-39,6.75510960365357e-30,2.204165904597008e-23,-1.045061000628122e-32,1.0752525968925856e-32,1.2237436273203397e-32,2.9111309860099024e-41
1.921323462763298e-09,0.00053584454179025,0.0915567593028733,0.0,0.00041418463505531915,0.4503902033232507,1.4395954467888021e-18,0.45690061229653534,1.2253550702924184e-17,2.1307537215307153e-21,3.5277874558140374e-13,-1.6332447897650702e-18,-5.349424040218843e-31,2.0761549585017605e-05,3.816956474177238e-19,1.5305501572960265e-21,3.7581030104126974e-19,4.51538768042895e-18,4.413731758203447e-11,7.147592612305312e-18,-3.103560950056833e-19,8.852667235445406e-16,1.995846736001392e-18,-2.6907567548687485e-19,2.355084555552934e-31,-2.3387015922910805e-20,0.001142044257703405,3.106406530431419e-19,-4.829120455526571e-23,-5.7530836245298765e-24,-6.355804817161849e-22,-8.04180953704834e-20,9.491763867904493e-26,8.37536407503327e-24,9.988558359321282e-35,-8.226893519060892e-35,2.125344442165774e-31,7.12205039670201e-28,2.8439194800586333e-27,1.0151933739471837e-28,-1.0947380827308622e-38,7.713999756627583e-30,2.212277895556377e-23,9.034353471947835e-33,-1.1575151457903893e-32,1.8400647351487966e-32,2.2023549836167523e-41
1.9294157018424915e-09,0.00053584454179025,0.0915567593028733,0.0,0.00041385172189441726,0.45038986041643647,1.4488026807986962e-18,0.4569006122964326,1.228743107284052e-17,2.138968877871251e-21,3.537106202693946e-13,-1.2948381560050041e-18,-1.2738258644675595e-30,2.0741562077378144e-05,4.012300942853089e-19,1.53061454147462e-21,3.7530239698011714e-19,4.5230347235023726e-18,4.423916198597386e-11,7.166448217184308e-18,-3.618514065884671e-20,8.852461263715261e-16,1.5361208542543293e-18,-1.775822225892382e-19,2.3601300966311076e-31,-1.0741381103065142e-20,0.0011423971582705118,3.112103024264878e-19,-4.849931309064582e-23,-7.08984187827639e-24,-6.379051575157214e-22,-6.322990508158555e-20,9.509175228158463e-26,8.409298825751822e-24,-8.515151323665853e-35,-7.045772370800795e-35,2.1139835039161627e-31,7.139761335512491e-28,2.8514488419578085e-27,1.7004393833015619e-28,9.046597876265195e-39,8.543404918385184e-30,2.2203956374102822e-23,1.501231811728133e-32,-1.3996625601690371e-32,1.9181529205969934e-32,-4.880176477909055e-41
1.937507940921685e-09,0.00053584454179025,0.0915567593028733,0.0,0.0004135243680222428,0.45038952323152376,1.4580253791231007e-18,0.45690061229633,1.2321272517886612e-17,2.1455288692448272e-21,3.5464157026452336e-13,-1.1753856384377265e-18,-1.026474173516049e-30,2.072189979511166e-05,4.0964939693217714e-19,1.5306783237509732e-21,3.748027938987878e-19,4.530657600264892e-18,4.434085355553029e-11,7.185274044849285e-18,9.752589354818664e-20,8.852258287582338e-16,1.127385802516929e-18,1.0118285494126203e-19,2.3652487618044624e-31,-6.2728219285924884e-21,0.0011427441743234645,3.11782038572699e-19,-4.848625782017978e-23,2.5928253610583435e-24,-6.397304919160879e-22,-5.717172752876729e-20,9.526650740437512e-26,8.443275428839913e-24,-1.1926023701247298e-34,3.389185146939609e-35,2.1320235523041246e-31,7.157457554630275e-28,2.8589690089597475e-27,-4.9147935439573375e-29,4.206540205701153e-39,8.30838259270678e-30,2.2285192920637697e-23,-3.919165265185638e-33,5.1531181297736844e-33,1.8739659258818853e-32,-8.689498238378471e-41
1.944790956092959e-09,0.00053584454179025,0.0915567593028733,0.0,0.0004132344258070508,0.4503892245782556,1.4663389887531605e-18,0.4569006122962377,1.23516970636291e-17,2.1504259173445588e-21,3.554786540051739e-13,-1.2079439646762865e-18,-1.0904092654524757e-30,2.0704477507825968e-05,4.1011756483990684e-19,1.5307351215031795e-21,3.7436013908989078e-19,4.5374977482618974e-18,4.443224717536574e-11,7.202194423750852e-18,-3.6371346227400997e-20,8.852078118041796e-16,1.287660842466149e-18,-2.3651326111654664e-20,2.3697738459889994e-31,-7.47893917471559e-21,0.0011430515387344869,3.122983586263193e-19,-4.820029096157654e-23,-3.736638773842069e-25,-6.4108821432843905e-22,-5.882019192398461e-20,9.542432797287267e-26,8.473890625210863e-24,-1.6523431280795925e-35,-6.225020465017381e-36,2.141983914148392e-31,7.173368905941746e-28,2.865728568753839e-27,1.8778505907954292e-30,-7.682407912153898e-39,7.749481281466386e-30,2.235835768525341e-23,-3.915024133191817e-34,-6.461437943711647e-34,2.1683242068917384e-32,-7.430389244796682e-41
1.9520739712642334e-09,0.00053584454179025,0.0915567593028733,0.0,0.000412948844504546,0.45038893041364114,1.4746650488011376e-18,0.45690061229614565,1.2382091052195464e-17,2.155667892120981e-21,3.563150243601402e-13,-1.2820380569421731e-18,-1.0042646145274735e-30,2.0687310702864906e-05,4.0848026186198794e-19,1.5307913770417637e-21,3.7392400580816187e-19,4.544318730233718e-18,4.4523520090359357e-11,7.21910249214917e-18,1.2102883988647126e-20,8.85190027560689e-16,1.3505210798011651e-18,-5.895494312005516e-21,2.3743318728689417e-31,-1.0218630938035859e-20,0.0011433542867505938,3.12816321700181e-19,-4.789604268982858e-23,-4.736651285182684e-25,-6.425585273903376e-22,-6.25797718834999e-20,9.558265559459212e-26,8.504540590762592e-24,6.303641983480988e-35,-4.509208226791609e-36,2.1587739214874518e-31,7.18926956678358e-28,2.8724808786842454e-27,1.547121131228691e-29,6.109041589376896e-39,7.54039334273644e-30,2.2431572780060013e-23,1.7479616048492557e-33,-1.3523680656818638e-33,1.9841932876976366e-32,-5.827319163899602e-41
