Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CHOX(64),CH2O2X(54),CH3OX(48),SX(57),OCO(174),SX(231),CH3X(25),CH4(24),CH4X(249),CH3O2X(51),C2HO2X(68),SX(130),SX(55),SX(162)
8.338916479803402,0.000897708597878115,0.0,0.0,0.00014716517497819065,0.7920991171506632,0.1065264792862439,0.09347171478317416,0.006526995083795444,1.4588222130109773e-07,1.2132483970697472e-06,2.718143352645055e-07,1.5690930590509205e-11,0.001844951661714708,8.655932574427437e-16,5.703894712521706e-17,7.558840256607102e-08,1.2630484883604756e-07,2.42995167136304e-11,3.9319075309813765e-08,3.6689344772048885e-19,8.364513843917388e-22,6.949641347879269e-09,1.8705673047256823e-18,2.473834867878332e-22,1.927757316625568e-11,0.00044940230165755376,2.7692665377023027e-11,7.969480721433915e-12,1.3709350238833831e-13,1.034203789567318e-12,1.912734984738433e-21,1.7816959991524986e-09,4.335839446625777e-12,2.79474980300276e-20,5.130786651289966e-10,1.159916388639767e-12,1.2296711194684735e-22,2.2094405203762177e-19,6.021915842123684e-28,2.964893340940692e-25,1.1494913478112853e-28
8.376361174300795,0.000897708597878115,0.0,0.0,0.00014716696691523875,0.7920818152567207,0.1065437789181962,0.09345441344196848,0.006544296494428178,1.4603881039060697e-07,1.2129797770657781e-06,2.735893243425808e-07,1.5855305141566386e-11,0.0018449539766758761,8.653244232074699e-16,5.702060932663451e-17,7.578969110595306e-08,1.2632689860618913e-07,2.429531489913886e-11,3.932550997146405e-08,3.6682398629709047e-19,8.362975537089267e-22,6.9571857639915544e-09,1.8824470020980063e-18,2.4737181589921924e-22,1.9403694923691825e-11,0.00044939795728917055,2.7697499846930567e-11,7.970784947094704e-12,1.3706481804863907e-13,1.0361004329102313e-12,1.932795887129309e-21,1.7855447719348342e-09,4.345258521728336e-12,2.8130640945336784e-20,5.190147603223448e-10,1.1733503996851187e-12,1.229403826122745e-22,2.2101609669506804e-19,6.085007671523477e-28,2.9687854416290073e-25,1.1615346101022549e-28
8.413805868798189,0.000897708597878115,0.0,0.0,0.00014716875112554822,0.7920645885375917,0.10656100335851394,0.0934371872915522,0.006561522714485766,1.4619384254699098e-07,1.2127118835654414e-06,2.7536617767827414e-07,1.6020631614404885e-11,0.0018449562816127165,8.650568401784315e-16,5.700235706062186e-17,7.599010974079195e-08,1.2634885308785887e-07,2.4291131246763697e-11,3.933191668202983e-08,3.6675477485946513e-19,8.361443896775467e-22,6.964655823998645e-09,1.8943386795264e-18,2.4735996186722598e-22,1.9529950941242127e-11,0.00044939363173922633,2.7702313424591627e-11,7.972083507419138e-12,1.3703620786972483e-13,1.0379885728292106e-12,1.9529732176830788e-21,1.7893615909091432e-09,4.354599833335975e-12,2.831398113164424e-20,5.24989658946103e-10,1.1868724002362957e-12,1.2291372353955724e-22,2.2108783997698093e-19,6.148464958370732e-28,2.9726465967000116e-25,1.1736476326132109e-28
8.451250563295583,0.000897708597878115,0.0,0.0,0.00014717052764229104,0.7920474366654613,0.1065781529350779,0.0934200360040318,0.006578674071844961,1.4634733498182924e-07,1.2124447294938115e-06,2.7714487632173293e-07,1.618691070369429e-11,0.0018449585765683673,8.647905021436453e-16,5.698418990094944e-17,7.618966222183195e-08,1.263707126918723e-07,2.4286965678158717e-11,3.933829556324297e-08,3.666858141696983e-19,8.359918894480292e-22,6.9720523455726056e-09,1.9062422176916444e-18,2.47347929537035e-22,1.9656339864249616e-11,0.00044938932492631075,2.770710620006988e-11,7.973376427081226e-12,1.370076733508395e-13,1.0398683043075213e-12,1.9732670625691918e-21,1.7931466982354378e-09,4.363863967467433e-12,2.8497516612177563e-20,5.310034026338745e-10,1.2004824857477982e-12,1.2288713605990178e-22,2.2115928309558864e-19,6.2122879697241665e-28,2.976477141585676e-25,1.1858304663213843e-28
8.488695257792976,0.000897708597878115,0.0,0.0,0.00014717229649850684,0.7920303593139569,0.1065952279743275,0.09340295925295565,0.006595750892941086,1.4649930470748147e-07,1.212178327141211e-06,2.789254015323168e-07,1.635414309551971e-11,0.0018449608615859795,8.645254029244293e-16,5.696610742371516e-17,7.638835228423414e-08,1.263924778272444e-07,2.42828181153036e-11,3.934464673630733e-08,3.666171049205172e-19,8.358400501813905e-22,6.9793761369663285e-09,1.9181574985698867e-18,2.473357236185312e-22,1.9782860352912112e-11,0.00044938503676915983,2.771187826305768e-11,7.97466373064694e-12,1.3697921591937357e-13,1.041739721224148e-12,1.9936775068987562e-21,1.7969003345089569e-09,4.373051506391326e-12,2.868124543172177e-20,5.370560326025459e-10,1.21418075072285e-12,1.2286062144021265e-22,2.2123042725891605e-19,6.276476969344549e-28,2.9802774080521523e-25,1.1980831615747715e-28
8.52613995229037,0.000897708597878115,0.0,0.0,0.0001471740577270953,0.7920133561581416,0.10661222880126706,0.0933859567133078,0.0066127535027744955,1.4664976853944173e-07,1.2119126881866798e-06,2.807077347761777e-07,1.6522329467462455e-11,0.0018449631367086939,8.64261536377004e-16,5.694810920737399e-17,7.658618364726255e-08,1.2641414890125438e-07,2.4278688480522796e-11,3.935097032190248e-08,3.665486477375802e-19,8.356888690489886e-22,6.9866279971169774e-09,1.930084405407634e-18,2.473233486907692e-22,1.9909511082162982e-11,0.0004493807671866872,2.771662970284821e-11,7.975945442576469e-12,1.369508369333666e-13,1.0436029163642e-12,2.014204634739567e-21,1.8006227387625719e-09,4.382163028636914e-12,2.8865165656213054e-20,5.431475896568048e-10,1.2279672887273665e-12,1.2283418088522158e-22,2.213012736705127e-19,6.341032217806065e-28,2.9840477242282555e-25,1.2104057681130973e-28
8.563584646787763,0.000897708597878115,0.0,0.0,0.00014717581136080356,0.7919964268745059,0.10662915573947247,0.09336902806150148,0.00662968222491702,1.4679874309867223e-07,1.211647823720604e-06,2.824918577238699e-07,1.6691470488679696e-11,0.0018449654019790515,8.639988963921332e-16,5.693019483277677e-17,7.678316001395503e-08,1.264357263194512e-07,2.4274576696480588e-11,3.935726644016407e-08,3.66480443182463e-19,8.355383432330134e-22,6.993808715740888e-09,1.9420228227107612e-18,2.4731080920622976e-22,2.003629074130745e-11,0.0004493765160985875,2.7721360608344872e-11,7.97722158722053e-12,1.3692253768438394e-13,1.0454579814318882e-12,2.034848529101567e-21,1.8043141484695161e-09,4.391199108984647e-12,2.9049275372560093e-20,5.492781141936241e-10,1.241842192383348e-12,1.2280781553997865e-22,2.213718235292309e-19,6.405953972358078e-28,2.9877884146295665e-25,1.2227983350410724e-28
8.601029341285157,0.000897708597878115,0.0,0.0,0.0001471775574322506,0.7919795711409634,0.10664600911109742,0.09335217297537253,0.006646537381518365,1.469462448138717e-07,1.2113837442665283e-06,2.842777522479867e-07,1.6861566819983504e-11,0.0018449676574396035,8.637374768927583e-16,5.691236388304454e-17,7.697928507144823e-08,1.2645721048559337e-07,2.4270482686158016e-11,3.936353521070603e-08,3.664124917551831e-19,8.353884699263684e-22,7.000919073464963e-09,1.953972636240328e-18,2.4729810949501183e-22,2.0163198033990156e-11,0.00044937228342469877,2.7726071068091567e-11,7.978492188822728e-12,1.3689431939983668e-13,1.0473050070665285e-12,2.0556092719647532e-21,1.8079747995463839e-09,4.400160318481326e-12,2.92335726885546e-20,5.554476462066695e-10,1.2558055533911916e-12,1.2278152649216634e-22,2.2144207802981267e-19,6.471242487021981e-28,2.991499800229345e-25,1.2352609108475897e-28
8.63847403578255,0.000897708597878115,0.0,0.0,0.00014717929597392012,0.7919627886368436,0.10666278923687986,0.09333539113417318,0.006663319293312486,1.470922899237447e-07,1.2111204598021935e-06,2.860654004208259e-07,1.7032619113919167e-11,0.0018449699031330379,8.634772718361746e-16,5.689461594360043e-17,7.717456249129778e-08,1.2647860180172781e-07,2.4266406372876642e-11,3.936977675263208e-08,3.663447938960222e-19,8.352392463321982e-22,7.007959841928866e-09,1.9659337329829115e-18,2.4728525376884945e-22,2.0290231678147536e-11,0.00044936806908488637,2.7730761170237112e-11,7.97975727152366e-12,1.3686618324509604e-13,1.049144082851776e-12,2.0764869443019397e-21,1.8116049263564026e-09,4.409047224458593e-12,2.9418055732390924e-20,5.616562252906588e-10,1.2698574625488583e-12,1.2275531477387202e-22,2.215120383626505e-19,6.536898012776336e-28,2.9951821984882e-25,1.2477935434408032e-28
8.675918730279944,0.000897708597878115,0.0,0.0,0.00014718102701813979,0.7919460790428849,0.10667949643614828,0.09331868221856555,0.006680028279623943,1.472368944792644e-07,1.210857979779811e-06,2.878547845120827e-07,1.7204628014842498e-11,0.001844972139101308,8.632182752140345e-16,5.687695060224133e-17,7.736899592895916e-08,1.2649990066820688e-07,2.426234768029933e-11,3.937599118450322e-08,3.6627734998833666e-19,8.3509066966458495e-22,7.0149317838654294e-09,1.9779060011393423e-18,2.4727224612491866e-22,2.041739040555262e-11,0.00044936387299993286,2.7735431002537795e-11,7.981016859355198e-12,1.3683813032621347e-13,1.0509752973274131e-12,2.0974816260510176e-21,1.8152047617130106e-09,4.417860390518026e-12,2.960272265248753e-20,5.679038906457051e-10,1.2839980097361964e-12,1.2272918136386888e-22,2.2158170571332277e-19,6.602920797340257e-28,2.9988359233647344e-25,1.2603962801061671e-28
8.713363424777338,0.000897708597878115,0.0,0.0,0.00014718275059711193,0.7919294420412297,0.10669613102682822,0.0933020459106154,0.006696664658374207,1.4738007434585326e-07,1.2105963131456138e-06,2.896458869865689e-07,1.7377594158996463e-11,0.0018449743653863396,8.62960481048906e-16,5.685936744897737e-17,7.756258902413015e-08,1.265211074835996e-07,2.4258306532395728e-11,3.938217862436258e-08,3.662101603609683e-19,8.349427371484964e-22,7.021835653235453e-09,1.9898893301286693e-18,2.4725909054962227e-22,2.0544672961802296e-11,0.0004493596950907998,2.7740080652403844e-11,7.982270976242475e-12,1.368101616920179e-13,1.052798738006545e-12,2.118593396145266e-21,1.8187745368836521e-09,4.426600376548712e-12,2.9787571617523916e-20,5.741906810815706e-10,1.2982272839386056e-12,1.2270312718980985e-22,2.216510812633705e-19,6.669311085250191e-28,3.0024612853936444e-25,1.2730691675220157e-28
8.750808119274732,0.000897708597878115,0.0,0.0,0.00014718446674291108,0.7919128773154163,0.10671269332544818,0.09328548189378577,0.006713228746087954,1.4752184520556622e-07,1.2103354683587083e-06,2.9143869050196e-07,1.7551518174587287e-11,0.0018449765820304027,8.627038833971205e-16,5.68418660760604e-17,7.775534540129471e-08,1.2654222264478486e-07,2.4254282853470096e-11,3.938833918976067e-08,3.661432252895575e-19,8.347954460189519e-22,7.028672195332591e-09,2.0018836105520917e-18,2.4724579092220254e-22,2.0672078106387048e-11,0.00044935553527825843,2.7744710206856404e-11,7.98351964601098e-12,1.3678227833581822e-13,1.0546144913836435e-12,2.1398223325499024e-21,1.8223144815938052e-09,4.435267738756925e-12,2.9972600815857266e-20,5.805166350218723e-10,1.3125453732754868e-12,1.2267715312963473e-22,2.2172016619018245e-19,6.736069118164986e-28,3.006058591721052e-25,1.2858122518176356e-28
8.788252813772125,0.000897708597878115,0.0,0.0,0.00014718617548745044,0.7918963845503745,0.10672918364714633,0.09326898985293075,0.006729720857899311,1.4766222255929035e-07,1.2100754534092409e-06,2.932331779065688e-07,1.7726400681859464e-11,0.0018449787890748833,8.624484763494416e-16,5.68244460781023e-17,7.794726866895207e-08,1.265632465469887e-07,2.4250276568172347e-11,3.9394472997705894e-08,3.6607654499919593e-19,8.346487935219783e-22,7.035442146844662e-09,2.013888734179209e-18,2.472323510181399e-22,2.0799604612110192e-11,0.00044935139348415435,2.7749319752517393e-11,7.984762892378294e-12,1.367544811980096e-13,1.0564226429446102e-12,2.16116851221631e-21,1.8258248240312916e-09,4.443863029642949e-12,3.015780845531109e-20,5.86881790508289e-10,1.326952364972305e-12,1.2265126001364773e-22,2.2178896166617413e-19,6.8031951345509565e-28,3.0096281460967327e-25,1.2986255785121757e-28
8.825697508269519,0.000897708597878115,0.0,0.0,0.00014718787686251946,0.7918799634324174,0.10674560230567635,0.09325256947428918,0.006746141307558106,1.4780122172884077e-07,1.2098162758359223e-06,2.950293322371435e-07,1.7902242293170034e-11,0.0018449809865610386,8.621942540261244e-16,5.680710705187274e-17,7.813836241992276e-08,1.265841795836565e-07,2.4246287601448596e-11,3.9400580164688234e-08,3.6601011966684796e-19,8.345027769147452e-22,7.042146235991787e-09,2.025904593964498e-18,2.472187745125773e-22,2.0927251265069144e-11,0.00044934726963060816,2.7753909375677274e-11,7.986000738954707e-12,1.3672677116802436e-13,1.0582232771857577e-12,2.1826320111117532e-21,1.8293057908507729e-09,4.452386798018459e-12,3.034319276340701e-20,5.932861852046716e-10,1.3414483453835292e-12,1.2262544862667594e-22,2.2185746885974586e-19,6.870689369698787e-28,3.0131702489585953e-25,1.311509192519031e-28
8.863142202766912,0.000897708597878115,0.0,0.0,0.00014718957089979054,0.7918636136492373,0.10676194961341384,0.09323622044547855,0.006762490407436035,1.4793885785905435e-07,1.2095579427429122e-06,2.9682713671669425e-07,1.8079043613062572e-11,0.0018449831745307628,8.619412105804813e-16,5.678984859631457e-17,7.832863023225128e-08,1.2660502214656178e-07,2.4242315878570918e-11,3.94066608067276e-08,3.659439494220942e-19,8.343573934641834e-22,7.048785182640354e-09,2.0379310840033677e-18,2.4720506498357413e-22,2.1055016864912348e-11,0.0004493431636392497,2.7758479162247012e-11,7.987233209255022e-12,1.366991490855778e-13,1.060016477620815e-12,2.2042129042791382e-21,1.8327576071784173e-09,4.460839589052923e-12,3.0528751986653084e-20,5.997298564010909e-10,1.3560334000366952e-12,1.2259971970909482e-22,2.2192568893544535e-19,6.938552056214707e-28,3.0166851974808556e-25,1.324463138239654e-28
8.900586897264306,0.000897708597878115,0.0,0.0,0.00014719125763076757,0.7918473348898981,0.10677822588136249,0.09321994245548859,0.0067787684685328455,1.4807514591993477e-07,1.2093004608161067e-06,2.9862657475234343e-07,1.825680523833995e-11,0.0018449853530249063,8.616893402007066e-16,5.677267031272649e-17,7.851807566811505e-08,1.2662577462587438e-07,2.4238361325164918e-11,3.941271503930269e-08,3.65878034349616e-19,8.34212640448232e-22,7.055359698339378e-09,2.0499680995115947e-18,2.4719122591512367e-22,2.1182900224094358e-11,0.00044933907543294563,2.7763029197726527e-11,7.988460326687265e-12,1.366716157431945e-13,1.0618023267883915e-12,2.2259112657675134e-21,1.836180496616856e-09,4.469221944238984e-12,3.0714484390233796e-20,6.062128410179197e-10,1.3707076135884858e-12,1.2257407395868655e-22,2.219936230526548e-19,7.00678342359219e-28,3.020173285542168e-25,1.3374874594803282e-28
8.9380315917617,0.000897708597878115,0.0,0.0,0.00014719293708683023,0.7918311268448287,0.10679443141916006,0.09320373519467538,0.006794975800482496,1.4821010070866876e-07,1.2090438363388328e-06,3.0042762993320163e-07,1.8435527758136324e-11,0.0018449875220839995,8.614386371028668e-16,5.675557180451311e-17,7.870670227399067e-08,1.2664643740998174e-07,2.423442386714206e-11,3.941874297736647e-08,3.6581237449179363e-19,8.34068515156374e-22,7.061870486460132e-09,2.062015536860601e-18,2.471772607002691e-22,2.1310900167799763e-11,0.0004493350049350321,2.7767559567299216e-11,7.989682114550245e-12,1.3664417188811278e-13,1.0635809062735081e-12,2.247727168654826e-21,1.839574681250282e-09,4.4775344014050094e-12,3.090038825853581e-20,6.127351756098078e-10,1.3854710698425795e-12,1.225485120328726e-22,2.2206127236666454e-19,7.07538369809848e-28,3.0236348038129016e-25,1.3505821994318873e-28
