Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357),SX(497),OCCO(227),SX(387)
9.502686910971843e-11,0.0028149649241145727,0.1557,0.0,0.007665111105655391,0.6419954449125772,0.20176045368802056,1.3303864372352424e-28,4.0858465642413295e-30,9.735779509174152e-20,1.8925494895706302e-35,4.716849269968843e-21,4.5847486745721237e-29,0.00015045853341699811,3.7875782234079445e-22,1.72441758267384e-31,3.499172941364656e-30,0.00013954631184963454,1.9901749867691783e-26,1.2980147221254336e-13,2.543103631110632e-39,9.774125879460926e-36,6.533581669897138e-18,3.389454724014975e-23,6.8150746104903145e-53,2.6768887038255677e-22,0.00032932582065143526,4.2181564692406885e-41,1.3155458487047753e-23,-3.4479520797191947e-20,1.0125166364852484e-24,3.393916012727573e-20,1.3907215242465481e-46,6.216650904474735e-47,9.723853087733971e-22,2.2122834833045638e-35,4.46689085612885e-23,8.163024200221496e-24,8.303371124428385e-23,3.1249044380979324e-29,2.544873421557052e-37,7.368869365303685e-23,2.664417956122156e-46,1.040752187810948e-28,8.076760933831871e-29,3.88245523426833e-26,8.761981573862516e-29,3.572821662283041e-29,1.355015226038498e-37,5.773392305024458e-41,4.536142731529657e-43
9.526102376010502e-11,0.0028149649241145727,0.1557,0.0,0.007663871733287531,0.6419946072515099,0.2017601300812009,1.3506191893056122e-28,4.1612376315726585e-30,9.837392726639516e-20,1.931974402564508e-35,4.787168255852541e-21,4.6581342802676194e-29,0.0001506147423880068,3.844045205116438e-22,1.7488145875622188e-31,3.562305671368147e-30,0.00013986991866842604,2.0219633245241185e-26,1.3062408045025424e-13,2.586700229737806e-39,9.937060093516383e-36,6.6017265329459894e-18,3.424982224047608e-23,6.966381730857103e-53,2.716729297066104e-22,0.00033008537723268187,4.307247460227622e-41,1.3346439885438874e-23,1.585036484275557e-21,1.3825152006856815e-24,-2.948192157734727e-21,1.4219595920918734e-46,6.383609585753834e-47,1.8286059483104437e-21,2.2471719684855567e-35,4.549711909726933e-23,8.229495822094462e-24,8.362071551433615e-23,3.1617239435819414e-29,2.579472142983615e-37,7.505499950510826e-23,2.7359640906445053e-46,2.04858554650943e-28,3.7174521555197652e-28,3.9647299206541634e-26,9.022109900145047e-29,3.5312632853444375e-29,1.3895592992919169e-37,5.923607021670225e-41,4.63478374648945e-43
9.549517841049161e-11,0.0028149649241145727,0.1557,0.0,0.007662633497044287,0.6419937702290788,0.2017598065641371,1.3711021254757052e-28,4.2377894869140924e-30,9.939755151137655e-20,1.972097045244018e-35,4.85829668352266e-21,4.732463762108464e-29,0.00015077013588176701,3.9011622151084037e-22,1.7734838916609218e-31,3.6263799385660014e-30,0.0001401934357314127,2.054159193418202e-26,1.3144944701724585e-13,2.6308987321844963e-39,1.0102220083099826e-35,6.670373185604519e-18,3.4607560488313345e-23,7.120577318507542e-53,2.757027210929651e-22,0.00033084470291672944,4.397935364530023e-41,1.3539597849802536e-23,1.0376118290965899e-20,1.2070792258448747e-24,-1.1336379565310476e-20,1.4537955246288039e-46,6.554489559415632e-47,1.6060100603643852e-21,2.2825112797652824e-35,4.688562874822349e-23,8.296265258255186e-24,8.420986757708643e-23,3.1988620779099356e-29,2.6144302926435923e-37,7.734661821318122e-23,2.8091902718074613e-46,1.8643639595936302e-28,4.11961159915876e-28,4.0673694081476054e-26,9.279706913534872e-29,3.4978637351005435e-29,1.4240275633543133e-37,6.077241903904295e-41,4.735252129881923e-43
9.57293330608782e-11,0.0028149649241145727,0.1557,0.0,0.007661396393778304,0.6419929338436614,0.2017594831367691,1.3918375999240193e-28,4.315516317415888e-30,1.0042869719489863e-19,2.0129275260719458e-35,4.930240791798064e-21,4.8077460721592614e-29,0.00015092471684056898,3.958934264198617e-22,1.7984276802165068e-31,3.691406690158028e-30,0.0001405168630985949,2.0867664364193537e-26,1.322775708577768e-13,2.675705263592643e-39,1.0269629490426744e-35,6.7395235876098956e-18,3.496776825028493e-23,7.27770728386926e-53,2.7977859488463774e-22,0.0003316037978539905,4.490243561135321e-41,1.3734949804569877e-23,-9.412937398184813e-21,1.1527492388190897e-24,8.91727324099827e-21,1.48623872761316e-46,6.729369349992689e-47,1.2215162639579379e-21,2.318305894734454e-35,4.8087483078253556e-23,8.363332412582944e-24,8.480116650509957e-23,3.2363204790666855e-29,2.6497503446674434e-37,7.932994772733194e-23,2.8841301341513693e-46,1.4589584056783945e-28,3.1680879621950245e-28,4.157761105792232e-26,9.535414721237901e-29,3.473516686902154e-29,1.4585726160706756e-37,6.234363301750708e-41,4.837575596591187e-43
9.59634877112648e-11,0.0028149649241145727,0.1557,0.0,0.007660160420341333,0.6419920980936386,0.20175915979903705,1.4128279814592329e-28,4.39443243545929e-30,1.0146739365933316e-19,2.0544760662493375e-35,5.003006837585437e-21,4.8839902128673024e-29,0.00015107848820441179,4.017366377739701e-22,1.82364815592815e-31,3.7573969613392274e-30,0.0001408402008298273,2.1197889178166266e-26,1.33108450900117e-13,2.721125985502456e-39,1.0439312134262477e-35,6.8091796969100395e-18,3.5330451748881287e-23,7.437818111047507e-53,2.8390090240939365e-22,0.0003323626621945251,4.584195691136597e-41,1.393251324405051e-23,2.8069986591474927e-21,9.451866729829448e-25,-3.1387669879897496e-21,1.5192987208731411e-46,6.908328770071147e-47,1.0596606958024287e-21,2.3545603245786335e-35,4.8934755952108424e-23,8.430697184957914e-24,8.539461135999264e-23,3.2741007946756226e-29,2.685434774164706e-37,8.072765973318332e-23,2.960817863726641e-46,1.3217826902408885e-28,2.5465311928405977e-28,4.226310096971348e-26,9.789864937195391e-29,3.456262291903241e-29,1.493212222239604e-37,6.395038614828111e-41,4.9417821756907414e-43
9.619764236165139e-11,0.0028149649241145727,0.1557,0.0,0.007658925573585898,0.6419912629773915,0.20175883655088123,1.4340756535315904e-28,4.474552279301585e-30,1.0251367022086726e-19,2.096753000430757e-35,5.076601095692064e-21,4.9612052370039093e-29,0.00015123145291083185,4.076463595471844e-22,1.8491475344203471e-31,3.82436187569492e-30,0.00014116344898481895,2.1532305231917117e-26,1.339420860567391e-13,2.7671670956957407e-39,1.0611292011812863e-35,6.879343469640804e-18,3.569561716244251e-23,7.600956864722458e-53,2.8806999596897594e-22,0.00033312129608804224,4.679815659378533e-41,1.413230573213729e-23,-6.733304099909785e-22,1.0100134482568104e-24,3.1783354201952947e-22,1.5529851393763523e-46,7.091448935231839e-47,1.0639604538634306e-21,2.3912791161983427e-35,4.9620614914884814e-23,8.49835947138035e-24,8.599020119249815e-23,3.3122046779801187e-29,2.72148606540658e-37,8.185877378558579e-23,3.039288204486636e-46,1.3515939696440095e-28,2.618865468240299e-28,4.2843903934197243e-26,1.004352167517099e-28,3.443851432291735e-29,1.527919894105834e-37,6.559336303801284e-41,5.047900217778092e-43
9.643179701203798e-11,0.0028149649241145727,0.1557,0.0,0.007657691850367213,0.6419904284933031,0.20175851339224207,1.4555830143167559e-28,4.5558904140400755e-30,1.0356755616909088e-19,2.1397687777831238e-35,5.151029858700409e-21,5.0394002477717725e-29,0.0001513836138948403,4.1362309714221683e-22,1.874928040279287e-31,3.8923126458027346e-30,0.0001414866076231335,2.1870951594608192e-26,1.3477847522445267e-13,2.81383482843565e-39,1.0785593300866487e-35,6.95001686009838e-18,3.606327062509561e-23,7.767171196395509e-53,2.9228622883171504e-22,0.0003338796996838984,4.777127636898732e-41,1.4334344902239296e-23,8.870179937164185e-22,1.0422408565374992e-24,-1.2653559623429523e-21,1.5873077347424459e-46,7.278812282808093e-47,1.082495376443204e-21,2.4284668456334135e-35,5.032621051186145e-23,8.56631916399584e-24,8.65879350425549e-23,3.35063378099548e-29,2.757906711105632e-37,8.30224613595962e-23,3.119576466314781e-46,1.3722332724731666e-28,2.817014794169374e-28,4.34498825860866e-26,1.029669415002984e-28,3.4352529378468934e-29,1.5626941540689054e-37,6.727325904992542e-41,5.1559584006848935e-43
9.690010631281116e-11,0.0028149649241145727,0.1557,0.0,0.007655227761980285,0.6419887614151443,0.20175786734327625,1.4993864688513095e-28,4.722280456865218e-30,1.0569827324785946e-19,2.2280592393434635e-35,5.302416157587828e-21,5.198766894719581e-29,0.00015168553642243732,4.257796484685935e-22,1.927341377578632e-31,4.0312170518557675e-30,0.00014213265658725765,2.2561092592216365e-26,1.3645951110316975e-13,2.9090752809445234e-39,1.1141257734123588e-35,7.092900301971687e-18,3.6806066012697467e-23,8.109020170102834e-53,3.008615303118711e-22,0.0003353958165782969,4.976925653601751e-41,1.4745234168970004e-23,-3.051752031396023e-23,1.2177195022518827e-24,-4.361102970604357e-22,1.657901054973498e-46,7.666605029921592e-47,1.1971816909223488e-21,2.5042675698160575e-35,5.1880295240038094e-23,8.703130317195207e-24,8.778983090195451e-23,3.4284742571043936e-29,2.8318660630346456e-37,8.558575345779638e-23,3.285750885100649e-46,1.4807442067424958e-28,3.3648929791953897e-28,4.481897268922455e-26,1.080272509175601e-28,3.428648374133833e-29,1.632564764019984e-37,7.074664481207679e-41,5.378011544035898e-43
9.732158468350703e-11,0.0028149649241145727,0.1557,0.0,0.007653013893452108,0.6419872631905986,0.20175728620475952,1.5397220752921811e-28,4.8763467903079754e-30,1.0764223599606046e-19,2.3101547045034332e-35,5.441581319569675e-21,5.345640789055233e-29,0.00015195454735606012,4.3695483783108675e-22,1.9754973489763025e-31,4.1597169645314156e-30,0.00014271379510249696,2.319708346336915e-26,1.379818507291569e-13,2.996998025742397e-39,1.14695412266411e-35,7.223257859196343e-18,3.748315162083659e-23,8.427692964610482e-53,3.087440815520141e-22,0.0003367595356564054,5.162778556112297e-41,1.5122896479069882e-23,-5.016114264913787e-22,1.3047728935346767e-24,6.176514344072595e-23,1.7237110241430997e-46,8.030984910328012e-47,1.2046309607859482e-21,2.574138510586305e-35,5.345660370337762e-23,8.827276324039263e-24,8.887885986680464e-23,3.499659526611404e-29,2.8997177968604176e-37,8.818598437784336e-23,3.4418912463449193e-46,1.5009861973394965e-28,3.1761349324211614e-28,4.6201417132651947e-26,1.1259096373866045e-28,3.436168414641121e-29,1.6960497143374508e-37,7.400615654863373e-41,5.5847890993049174e-43
9.77430630542029e-11,0.0028149649241145727,0.1557,0.0,0.007650803616434944,0.6419857669891805,0.2017567053553571,1.5809370477737514e-28,5.034592772273837e-30,1.0961130741440734e-19,2.3948118603948958e-35,5.583548937641913e-21,5.495833722532555e-29,0.0001522209997503145,4.483550826182801e-22,2.0245992199506617e-31,4.291589533676677e-30,0.0001432946445033908,2.3847397905130785e-26,1.3951309549333292e-13,3.087049648503881e-39,1.1805730432170087e-35,7.355296884396697e-18,3.816839188312803e-23,8.757099079305808e-53,3.167849014974204e-22,0.00033812251087683324,5.354501872283106e-41,1.550811543762684e-23,1.0676606404113436e-22,1.3033822728903637e-24,-4.392313284147396e-22,1.791739305336846e-46,8.410457023707284e-47,1.1174575715437174e-21,2.6456013600285685e-35,5.501789199513017e-23,8.952384076026914e-24,8.997482003470113e-23,3.571924241158102e-29,2.968805277102699e-37,9.076132131536088e-23,3.604497466842751e-46,1.4354121092825338e-28,2.843202232571604e-28,4.7535151214768936e-26,1.1718001741784452e-28,3.45654984126438e-29,1.7603461521074529e-37,7.739660642332473e-41,5.798313835798002e-43
9.816454142489877e-11,0.0028149649241145727,0.1557,0.0,0.007648596912714145,0.6419842728015238,0.20175612479472685,1.6230459106515472e-28,5.197108020565159e-30,1.1160565731075275e-19,2.482095908544518e-35,5.728356334222362e-21,5.649400612586031e-29,0.00015248491061965234,4.599833805017847e-22,2.074660334279349e-31,4.426903415235898e-30,0.00014387520513206608,2.4512271495327322e-26,1.410532384146494e-13,3.1792678246778476e-39,1.2149972977719803e-35,7.489028705350596e-18,3.8861820972615843e-23,9.097538324191335e-53,3.24986084272541e-22,0.00033948474309794687,5.55224647194609e-41,1.5900996377380037e-23,-1.2387539496193483e-22,1.2799068579980214e-24,-8.51361756614299e-23,1.8620471222213996e-46,8.805552219445511e-47,1.002665567636679e-21,2.718683910567787e-35,5.643645623053974e-23,9.07845280869672e-24,9.107770542910373e-23,3.6452780686614477e-29,3.0391432639112655e-37,9.31008688821803e-23,3.7737969136027084e-46,1.3399159905056909e-28,2.715279786609633e-28,4.8740483181997417e-26,1.2181052295713894e-28,3.4875771351392947e-29,1.8256004502433397e-37,8.092245633990126e-41,6.0187650867219805e-43
9.858601979559464e-11,0.0028149649241145727,0.1557,0.0,0.0076463937641135325,0.6419827806182835,0.20175554452252828,1.6660633459544392e-28,5.3639835361347915e-30,1.1362545518629173e-19,2.572073323855642e-35,5.876041006865276e-21,5.806396907621352e-29,0.00015274629694513752,4.718427432313276e-22,2.125694145003253e-31,4.5657282266276974e-30,0.00014445547732913356,2.519194205511354e-26,1.4260227235922003e-13,3.273690611607218e-39,1.2502418445227097e-35,7.62446462869319e-18,3.956347259742587e-23,9.44931709520896e-53,3.3334973348196273e-22,0.00034084623317444894,5.756166183125383e-41,1.6301645348291997e-23,-2.6120254460464924e-22,1.2618006624377844e-24,1.5364547317165873e-22,1.9346970025820344e-46,9.216816584439942e-47,9.061085442033024e-22,2.793414280038355e-35,5.768369720644462e-23,9.205481719818234e-24,9.218750996770949e-23,3.719730685537415e-29,3.1107465832664963e-37,9.515740639607341e-23,3.9500234774481665e-46,1.261208368888116e-28,2.602161126959117e-28,4.9848045375041866e-26,1.2649573867436654e-28,3.5261716730758503e-29,1.891879712244813e-37,8.458829160255589e-41,6.2463257981351e-43
9.900749816629052e-11,0.0028149649241145727,0.1557,0.0,0.007644194152496852,0.6419812904301362,0.20175496453842215,1.7100041940698838e-28,5.535311715707035e-30,1.1567087022921538e-19,2.6648118721476363e-35,6.026640625354708e-21,5.966878587148039e-29,0.000153005175672771,4.839361964014694e-22,2.1777142143905696e-31,4.7081345533646734e-30,0.00014503546143369102,2.5886649648811536e-26,1.4416019004315917e-13,3.3703564482779016e-39,1.286321838723313e-35,7.761615939494192e-18,4.0273380000361174e-23,9.812748466993928e-53,3.418779620416566e-22,0.00034220698195738586,5.966417832341264e-41,1.671016911412132e-23,1.541816226408058e-22,1.2533300324589321e-24,-1.8478405527541914e-22,2.0097527979919693e-46,9.644811788153734e-47,8.356500984491597e-22,2.869820913864459e-35,5.880091743835308e-23,9.333469970030836e-24,9.330422746434021e-23,3.7952917772187575e-29,3.183630125361857e-37,9.699915364965693e-23,4.133417720654118e-46,1.2066113257393814e-28,2.435450118558404e-28,5.0899470708088183e-26,1.3124470247084913e-28,3.569719936665242e-29,1.9592078059359e-37,8.83988235555816e-41,6.4811825714051895e-43
9.942897653698639e-11,0.0028149649241145727,0.1557,0.0,0.0076419980597697175,0.6419798022277791,0.20175438484207098,1.7548834544178726e-28,5.711186364127269e-30,1.1774207130863593e-19,2.7603806274710696e-35,6.1801930288628396e-21,6.130902161889496e-29,0.00015326156371193384,4.962667792235343e-22,2.230734214907093e-31,4.8541939554817804e-30,0.00014561515778332705,2.659663658366684e-26,1.4572698403532336e-13,3.469304155015327e-39,1.3232526342024042e-35,7.900493900853298e-18,4.0991575958987804e-23,1.018815229655484e-52,3.505728920140202e-22,0.0003435669902941574,6.18316128432373e-41,1.712667514905465e-23,4.765164593438838e-23,1.2581107493451093e-24,-1.3631072406164982e-23,2.0872797033253876e-46,1.0090115425640052e-46,7.800639918792301e-22,2.947932586208522e-35,5.983592163502764e-23,9.462416683520236e-24,9.442785163072203e-23,3.871971036912762e-29,3.257808844649239e-37,9.870506537985229e-23,4.324227023712405e-46,1.1632515133884631e-28,2.328578310832709e-28,5.190880560744051e-26,1.3606294395094774e-28,3.6165674426907055e-29,2.02759637139216e-37,9.235889220377e-41,6.723525710131376e-43
9.985045490768226e-11,0.0028149649241145727,0.1557,0.0,0.007639805467880883,0.6419783160019329,0.20175380543313856,1.8007162860334156e-28,5.891702705116539e-30,1.1983922696942007e-19,2.858849987237829e-35,6.336736223480823e-21,6.29852467384911e-29,0.00015351547793403754,5.088375443274332e-22,2.2847679298053262e-31,5.0039789731180666e-30,0.00014619456671412446,2.732214740950937e-26,1.473026467596682e-13,3.5705729330890514e-39,1.3610497847019523e-35,8.041109753556153e-18,4.1718092786528826e-23,1.0575855332803387e-52,3.594366544645756e-22,0.00034492625902852406,6.406559476648592e-41,1.7551271634756286e-23,-3.2595989830019306e-23,1.2614726946561033e-24,1.3070165632359143e-22,2.1673442739787306e-46,1.05533213193565e-46,7.261514310408967e-22,3.0277784015207084e-35,6.081447137266609e-23,9.592320948705259e-24,9.555837607793309e-23,3.949778164910133e-29,3.3332977595087447e-37,1.0031768964668431e-22,4.522705714462968e-46,1.1208797472953348e-28,2.274415429531055e-28,5.288441389363474e-26,1.4095381557267195e-28,3.6658399815110814e-29,2.0970560070610615e-37,9.647346851495522e-41,6.973549269564337e-43
9.999999999999999e-11,0.0028149649241145727,0.1557,0.0,0.007639028350554416,0.6419777891462096,0.2017535999215901,1.8172103481313538e-28,5.956885684685967e-30,1.2058959046823288e-19,2.894498639102068e-35,6.3930054800890734e-21,6.358874810152611e-29,0.00015360497804383424,5.1335609397317475e-22,2.304185942191631e-31,5.0580336164184024e-30,0.00014640007826204805,2.758334418176597e-26,1.4786383912031266e-13,3.607069519979289e-39,1.3746718185818386e-35,8.091421602192651e-18,4.1977874778180643e-23,1.07164354434917e-52,3.626225958751793e-22,0.0003454083646967054,6.487454280726003e-41,1.7703888135143892e-23,8.013640216953242e-23,1.260178469984023e-24,4.137450679479219e-23,2.196374755987333e-46,1.0722089269799303e-46,7.063699201752538e-22,3.0565309078336057e-35,6.114871246124674e-23,9.638642360162946e-24,9.596115566711676e-23,3.977657892119423e-29,3.360399794217741e-37,1.0086845220683756e-22,4.595020554665074e-46,1.1055364995694355e-28,2.2516983788179013e-28,5.322355073200399e-26,1.4270710170822372e-28,3.683791279853511e-29,2.1219606553692618e-37,9.797145981841767e-41,7.064143543032339e-43
1.0027193327837813e-10,0.0028149649241145727,0.1557,0.0,0.007637616358824056,0.6419768317433417,0.20175322631129047,1.8475180084051398e-28,6.076957396945205e-30,1.2196250542481706e-19,2.960291694350008e-35,6.496308378621151e-21,6.469803696358206e-29,0.00015376693517060128,5.2165155747291695e-22,2.3398292531389688e-31,5.157563134625256e-30,0.00014677368856066462,2.8063428918053074e-26,1.4888717049864572e-13,3.674202364385916e-39,1.3997290458302075e-35,8.183474715583627e-18,4.245296233112237e-23,1.0976191318178684e-52,3.6847138925323465e-22,0.0003462847890006187,6.636778470531281e-41,1.798406745602892e-23,4.495251978927737e-22,1.255965328591203e-24,-2.8638914189456687e-22,2.2500144507632224e-46,1.103503996378868e-46,6.714193066704759e-22,3.1093877962945786e-35,6.173475300022639e-23,9.723181818944693e-24,9.669579431873498e-23,4.028722868641928e-29,3.410111951066374e-37,1.0183403373423622e-22,4.7291152583219164e-46,1.0789213884816933e-28,2.176134354689808e-28,5.383193663482857e-26,1.4591999612939425e-28,3.7169173590670897e-29,2.1675988078541445e-37,1.0074765780429231e-40,7.23145110394675e-43
