Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227),SX(387),SX(190),SX(495),SX(318),SX(533),SX(213),S(309),C2H4O3(79),SX(386),SX(390),SX(718),SX(572),S(233),SX(1093),SX(1139),SX(217),SX(923),SX(1337),S(257)
6.821005928621495e-08,0.0005512981296411278,0.0915567593028733,0.0,0.0005066353764902244,0.4504384731986729,1.107710972818788e-15,0.45690061189800824,1.1710597739744788e-15,8.39980632325646e-19,2.3750789803109274e-11,4.613012470030115e-17,1.032579754513663e-28,2.335893218569214e-05,6.627108422577719e-16,3.6220411548151425e-21,9.223510203244699e-19,3.120592952562761e-17,4.192644793146628e-10,6.343826266748582e-16,1.0686954886539098e-22,1.540232649772899e-15,5.957493602807086e-18,1.201711995108296e-22,3.0015009765516013e-29,1.8333661562890076e-18,0.0010924756675805912,2.1692911771336125e-17,4.357832711422765e-21,-4.188173846422796e-25,3.2707182766320363e-19,2.940067586518728e-18,1.0376204457826236e-23,3.480807645202311e-20,1.6376212798105517e-34,6.439428477020225e-37,3.093731206669867e-28,9.56261390057234e-26,4.244784981246927e-25,1.5660486650884196e-35,4.6638159839654566e-38,3.730166811240282e-36,1.1975618459390893e-19,7.500303319417182e-36,5.280286872240964e-31,5.929564467375326e-32,1.481173600146304e-36,3.493710969547729e-36,1.1353766870160838e-41,1.3905690912276663e-41,6.437588068799738e-41,4.185923033557597e-30,1.5879906929227132e-45,7.703512084783445e-42,5.057733378395882e-50,2.638389276793512e-29,4.3083708768726944e-32,2.8671649965042483e-55,2.389000427953009e-58,1.3359837443970166e-29,6.621601645846157e-25,5.420217634343948e-23,9.861554053373594e-33,9.294637811638689e-38,1.4402562261927005e-35,1.49021200214188e-30,1.1907742210921524e-29
6.848536961922307e-08,0.0005512981296411278,0.0915567593028733,0.0,0.0005057176031813453,0.4504375342181339,1.110426440815402e-15,0.4569006118990007,1.1739581497465735e-15,8.440495916009395e-19,2.380872891639988e-11,4.636792696614655e-17,1.0420558603409268e-28,2.3316519941907666e-05,6.641927456170994e-16,3.621998746166925e-21,9.209100985688702e-19,3.1125504121332737e-17,4.1821405727257463e-10,6.358288947048827e-16,1.0661173192931944e-22,1.5401575770275339e-15,5.971963479810523e-18,1.204626544420611e-22,3.0053602142456693e-29,1.8406515263499383e-18,0.0010934358541836676,2.1706361769408097e-17,4.371869522556977e-21,2.107419240210633e-24,3.3013144638939774e-19,2.9541592291043838e-18,1.0385731347687794e-23,3.4938389844070793e-20,1.1559356889043481e-34,6.482467083760226e-37,3.0947236190384246e-28,9.584375269051131e-26,4.25446261150601e-25,4.7818742040383797e-35,4.698122216208686e-38,3.726718934425703e-36,1.2014059945797014e-19,7.49451053581544e-36,5.350219590175606e-31,5.941319495328623e-32,1.506205168715153e-36,3.528758973202829e-36,1.1437042379973375e-41,1.3946420070973831e-41,6.607560755787456e-41,4.1854107209045015e-30,1.6009874095630073e-45,7.761156059876463e-42,5.131448132965365e-50,2.6586135420023926e-29,4.3369915423104293e-32,2.8845297460732405e-55,2.4194339515205753e-58,1.3451367715494354e-29,6.693566071629288e-25,5.457329484071474e-23,9.929034009248039e-33,9.358251001429557e-38,1.4501276287932758e-35,1.5040169687649215e-30,1.2017913935458277e-29
6.87606799522312e-08,0.0005512981296411278,0.0915567593028733,0.0,0.0005048091502273231,0.45043660477318914,1.1131325850662329e-15,0.45690061189998643,1.1768512311803307e-15,8.481204617224074e-19,2.386656045225038e-11,4.660588995460857e-17,1.0515697698740757e-28,2.3274538163037453e-05,6.656683603366471e-16,3.6219584097281124e-21,9.194853536007295e-19,3.1045935683095315e-17,4.1717053594362373e-10,6.372719239687446e-16,1.0635561621811716e-22,1.540083006930139e-15,5.986400826577033e-18,1.2075345285479962e-22,3.0092241135548874e-29,1.8479249546387193e-18,0.0010943862899600665,2.1719923146458188e-17,4.385914528648308e-21,-1.9368478880812833e-24,3.332062979813203e-19,2.9680216942616604e-18,1.0395300912696193e-23,3.5068647460194287e-20,8.690183355120264e-35,6.525554234870033e-37,3.093797651858251e-28,9.606087798446896e-26,4.264118571760724e-25,9.499484901782011e-35,4.732440820598961e-38,3.7228299247931794e-36,1.2052446220286676e-19,7.492347721703902e-36,5.419963532524898e-31,5.94979278760135e-32,1.502011309717343e-36,3.563999910821442e-36,1.1520538487725814e-41,1.3987228516463556e-41,6.573402102834012e-41,4.187769974315506e-30,1.6140433144592225e-45,7.818958372108687e-42,5.205887108509438e-50,2.6789018687621145e-29,4.3656733566747705e-32,2.9193146543631546e-55,2.450130976419709e-58,1.354310804567236e-29,6.765999113134987e-25,5.494526336791043e-23,9.99666822267782e-33,9.422009668565615e-38,1.4600217150455282e-35,1.517891264550236e-30,1.2128637267238586e-29
6.931130061824746e-08,0.0005512981296411278,0.0915567593028733,0.0,0.0005030198276181405,0.45043477410359956,1.1185172755780698e-15,0.4569006119019374,1.1826217307433006e-15,8.562680172834011e-19,2.39819051490226e-11,4.708230196197731e-17,1.0706957230378089e-28,2.3191848565612778e-05,6.68600979379837e-16,3.621883953802965e-21,9.166837751941166e-19,3.0889339554973707e-17,4.1510417052045393e-10,6.401483916081654e-16,1.0584848170730558e-22,1.5399353701293714e-15,6.015179170700701e-18,1.213331052801711e-22,3.016966245028225e-29,1.8624363238960163e-18,0.0010962583042329974,2.1747381464447035e-17,4.4140307882793036e-21,-6.14581333873779e-29,3.394024435088548e-19,2.994104188458443e-18,1.041456505504216e-23,3.53290038949964e-20,-1.1561892036846414e-35,6.6118841542676315e-37,3.0806553845920917e-28,9.64936825112973e-26,4.283366321397038e-25,6.263573447592251e-35,4.80141400091865e-38,3.713874719250117e-36,1.2129056634624067e-19,7.472834260245551e-36,5.5588557018094855e-31,5.947512968654061e-32,1.5161502464549267e-36,3.635062216110408e-36,1.1688193449553183e-41,1.4069091276934921e-41,6.623437142798818e-41,4.209324188834237e-30,1.6403338476255575e-45,7.935037948036949e-42,5.356941929826194e-50,2.71967086451516e-29,4.423220498089534e-32,2.9781654749430127e-55,2.512309244403663e-58,1.3727216777346765e-29,6.91227296931472e-25,5.569174203575001e-23,1.0132397891233077e-32,9.549961948653412e-38,1.4798777104755054e-35,1.5458483700499905e-30,1.235174292096112e-29
6.986192128426373e-08,0.0005512981296411278,0.0915567593028733,0.0,0.0005012666626964373,0.4504329804267241,1.1238657820048541e-15,0.45690061190386133,1.1883717065990722e-15,8.644234650952878e-19,2.4096832497986196e-11,4.755936850920629e-17,1.0900212993800997e-28,2.3110828965775436e-05,6.715092042426734e-16,3.621817786969152e-21,9.139450616775007e-19,3.0736081266383037e-17,4.130653231024229e-10,6.430122771310098e-16,1.0534812937323317e-22,1.539789729897785e-15,6.043831085610824e-18,1.219102064779298e-22,3.0247280403881107e-29,1.876900940946609e-18,0.0010980924907934158,2.1775289323685372e-17,4.442184753477221e-21,2.5711261740152324e-25,3.4565137237226515e-19,3.0202129190223647e-18,1.0433998494054414e-23,3.5589162670184386e-20,1.214676309352803e-34,6.698476913022096e-37,3.071865180110666e-28,9.69245900928261e-26,4.302529886862824e-25,9.620774898327847e-35,4.871039983351385e-38,3.706068188383083e-36,1.220545663484706e-19,7.459839044532374e-36,5.696886578662182e-31,5.952689694580466e-32,1.523348473798476e-36,3.7069011721655395e-36,1.185673128012803e-41,1.4151294826469676e-41,6.613312233578866e-41,4.224669586807011e-30,1.6668646172794682e-45,8.051750714796695e-42,5.510968101311965e-50,2.7606965986150366e-29,4.4810124615445947e-32,3.0417711707829476e-55,2.575554914956441e-58,1.3912159482008078e-29,7.060438765636339e-25,5.644159560684774e-23,1.0268740036337384e-32,9.678491858521107e-38,1.4998237621632335e-35,1.5740843802478604e-30,1.2577067554400181e-29
7.041254195027999e-08,0.0005512981296411278,0.0915567593028733,0.0,0.0004995489245832325,0.4504312229948179,1.1291788279881354e-15,0.4569006119057582,1.1941015840284901e-15,8.725869719839442e-19,2.4211350929839727e-11,4.803709747464325e-17,1.1095593861292494e-28,2.3031445631784204e-05,6.74393529978965e-16,3.6217599038897485e-21,9.112680120391174e-19,3.0586101635935845e-17,4.110539181684725e-10,6.458638229012383e-16,1.0485453944027865e-22,1.5396460761941928e-15,6.072358971044997e-18,1.2248480511098499e-22,3.0325101248103023e-29,1.891319483731777e-18,0.001099889614252067,2.180364892749441e-17,4.470379589756271e-21,-2.502182966939108e-24,3.519507938828855e-19,3.047718541536233e-18,1.0453603474079643e-23,3.5849140467633663e-20,1.570864902702484e-34,6.785336130725057e-37,3.0736430504920194e-28,9.735363751844046e-26,4.3216108897536825e-25,6.423812690226359e-35,4.941310687528576e-38,3.699077676050495e-36,1.2281653043416289e-19,7.446604611430699e-36,5.834131044244477e-31,5.975851169137365e-32,1.4979972719368524e-36,3.779520129385992e-36,1.2026152593630887e-41,1.4233854262093245e-41,6.441977962528453e-41,4.2244522614263076e-30,1.6936379669970345e-45,8.169096752735319e-42,5.668011354009002e-50,2.801979436015075e-29,4.539049456450949e-32,3.1189133795650616e-55,2.6398999175212026e-58,1.4097932081558652e-29,7.210507381683047e-25,5.719480766416154e-23,1.040569169443459e-32,9.807596546243176e-38,1.519859428213827e-35,1.6026003704585276e-30,1.28046196609348e-29
7.096316261629625e-08,0.0005512981296411278,0.0915567593028733,0.0,0.0004978658971815628,0.45042950107525903,1.1344571233649896e-15,0.4569006119076281,1.1998117798279547e-15,8.807587053697395e-19,2.4325468704934494e-11,4.85154968184952e-17,1.1292799147474235e-28,2.2953665513724515e-05,6.772544419917857e-16,3.621710295001069e-21,9.086514478100863e-19,3.0439342193901966e-17,4.0906986550020794e-10,6.487032662184718e-16,1.0436768857994292e-22,1.5395043984332393e-15,6.100765177115132e-18,1.2305694882817718e-22,3.0403130818514235e-29,1.9056926307346025e-18,0.0011016504237558605,2.183246210333176e-17,4.4986183671651296e-21,1.5126235469676463e-24,3.583062499825133e-19,3.0760058599916956e-18,1.0473379139201409e-23,3.6108953739454996e-20,8.471612265424455e-35,6.872448658008057e-37,3.0784578901479133e-28,9.778086078838792e-26,4.340610918247115e-25,4.110912571258336e-35,5.012224672111398e-38,3.694595221772472e-36,1.235765257419195e-19,7.43521164657961e-36,5.970727973309737e-31,6.004081212687101e-32,1.512698416462963e-36,3.852922503345277e-36,1.219645777147793e-41,1.4316784110504567e-41,6.580439827812801e-41,4.2197163514355044e-30,1.7206562581261367e-45,8.287076195888299e-42,5.828088348545105e-50,2.843519771136864e-29,4.597331740384208e-32,3.1743416162858534e-55,2.7053314179519925e-58,1.4284530575299513e-29,7.362484049883863e-25,5.79513621062526e-23,1.0543249959697412e-32,9.937273302394107e-38,1.5399842750568365e-35,1.6313974293470382e-30,1.3034407856146614e-29
7.151378328231252e-08,0.0005512981296411278,0.0915567593028733,0.0,0.0004962168788775036,0.45042781395024245,1.1397013643742754e-15,0.4569006119094712,1.2055027024773454e-15,8.889388331302463e-19,2.4439193916716627e-11,4.8994574573611915e-17,1.149162762847868e-28,2.287745622971081e-05,6.800924161854082e-16,3.6216689468964356e-21,9.060942123003176e-19,3.0295745197996176e-17,4.071130610252545e-10,6.515308394251656e-16,1.0388755008973666e-22,1.5393646855010138e-15,6.1290520053487284e-18,1.2362668430500385e-22,3.0481374551868765e-29,1.920021060493862e-18,0.0011033756533007169,2.1861730321266404e-17,4.526904062445441e-21,3.3013943000972287e-25,3.647221989071653e-19,3.1040114249878463e-18,1.0493328731637547e-23,3.636861870808269e-20,1.2841433593854662e-34,6.959761017893662e-37,3.079465957212612e-28,9.820629511411711e-26,4.3595315269416715e-25,7.654716029304904e-35,5.083534682042306e-38,3.6883224964689544e-36,1.2433461832990755e-19,7.426379354389238e-36,6.106708999064892e-31,6.025722636292309e-32,1.5156869634677548e-36,3.9271117704554015e-36,1.2367647042354387e-41,1.4400098350928545e-41,6.603684321331974e-41,4.22065574049956e-30,1.747921868816361e-45,8.405689311656238e-42,5.99121659418069e-50,2.8853180269668794e-29,4.655859616703599e-32,3.2390153791622747e-55,2.7718607031367873e-58,1.4471951038830496e-29,7.516374266185306e-25,5.871124314342e-23,1.0681411983454128e-32,1.0067519443431938e-37,1.5601978773322747e-35,1.6604766585731446e-30,1.326644086626487e-29
7.206440394832878e-08,0.0005512981296411278,0.0915567593028733,0.0,0.0004946011822469737,0.4504261609164802,1.1449122338640437e-15,0.45690061191128756,1.2111747523046816e-15,8.97127523469688e-19,2.4552534495101473e-11,4.9474338836691316e-17,1.1692144774100263e-28,2.2802786052344024e-05,6.82907919117838e-16,3.621635841557152e-21,9.035951700348587e-19,3.015525364708225e-17,4.0518338762633223e-10,6.543467700116177e-16,1.0341409408828416e-22,1.5392269257824456e-15,6.1572217097117785e-18,1.2419405724363063e-22,3.0559837497131443e-29,1.9343054511426107e-18,0.0011050660220382675,2.189145471165853e-17,4.555239561169322e-21,-1.2191345717927449e-24,3.71197675878609e-19,3.131520908912517e-18,1.0513453306422157e-23,3.662815136915915e-20,1.3462055506417809e-34,7.047287262417933e-37,3.0773727836847546e-28,9.862997503241162e-26,4.378374237881182e-25,6.125658440942299e-35,5.155361886697165e-38,3.681295678749852e-36,1.2509087319243382e-19,7.413469016900157e-36,6.242020977104246e-31,6.042026787089659e-32,1.505918663455995e-36,4.0020914648212276e-36,1.253972152307935e-41,1.4483810464133243e-41,6.512321736201833e-41,4.2263413397119535e-30,1.7754371902712237e-45,8.524936490346346e-42,6.157430020274048e-50,2.9273746541741845e-29,4.7146334325404536e-32,3.311287694625497e-55,2.839510493992658e-58,1.4660189622878108e-29,7.672186594014029e-25,5.947443529234882e-23,1.0820174972980283e-32,1.0198332292379454e-37,1.580499817715443e-35,1.6898391724408287e-30,1.3500727514747e-29
7.261502461434504e-08,0.0005512981296411278,0.0915567593028733,0.0,0.0004930181337682952,0.4504245412849075,1.1500904014997674e-15,0.45690061191307724,1.2168283216473096e-15,9.053249447948716e-19,2.4665498209781546e-11,4.9954797759890486e-17,1.1894482303955236e-28,2.2729623895451776e-05,6.8570140815347445e-16,3.621610957498922e-21,9.011532066637927e-19,3.001781129291346e-17,4.0328071591713444e-10,6.571512807188585e-16,1.0294728772920649e-22,1.5390911071811642e-15,6.185276497614631e-18,1.2475911240061322e-22,3.063852433893525e-29,1.9485464799704604e-18,0.0011067222345765072,2.1921636082071397e-17,4.583627659853733e-21,1.1372612265936472e-24,3.7772975785636637e-19,3.1589581953369674e-18,1.0533752601329268e-23,3.6887567493103745e-20,9.192891935475143e-35,7.135050703330591e-37,3.075889406095371e-28,9.90519343262635e-26,4.397140541717236e-25,5.439803897497877e-35,5.227788963583517e-38,3.6758421035865326e-36,1.2584535427112473e-19,7.401915525501417e-36,6.376637194606807e-31,6.059347218249985e-32,1.518365203328076e-36,4.077865178481092e-36,1.2712681990801661e-41,1.456793341968838e-41,6.603639550301063e-41,4.231270650571938e-30,1.8032046273199305e-45,8.644818186579038e-42,6.326769591326743e-50,2.9696901302495003e-29,4.7736535777595017e-32,3.372114993320233e-55,2.908283274415026e-58,1.4849242551566038e-29,7.829930799114272e-25,6.024092336852769e-23,1.0959536190183369e-32,1.0329709287685128e-37,1.600889686790361e-35,1.719486097551816e-30,1.3737276719691703e-29
7.31656452803613e-08,0.0005512981296411278,0.0915567593028733,0.0,0.0004914670735406543,0.45042295438039426,1.155236523973148e-15,0.4569006119148404,1.2224637950101679e-15,9.135312655975637e-19,2.4778092673467056e-11,5.043595954284361e-17,1.2098663321636492e-28,2.2657939301102803e-05,6.884733316157126e-16,3.621594269779336e-21,8.987672286898197e-19,2.988336264996124e-17,4.014049049850227e-10,6.599445896393531e-16,1.0248709536310965e-22,1.5389572171375685e-15,6.213218530896738e-18,1.253218936143337e-22,3.0717439411166684e-29,1.96274482300961e-18,0.0011083449812743108,2.1952274933506638e-17,4.612071068047417e-21,-1.4378641360501417e-25,3.8431768995374615e-19,3.1866083014364603e-18,1.055422865353454e-23,3.714688262624038e-20,1.249963361048635e-34,7.223032923698432e-37,3.0762047986668425e-28,9.9472206056765e-26,4.415831897722342e-25,7.607873930664973e-35,5.300771226955648e-38,3.6701808690453806e-36,1.265981244641944e-19,7.393581944197743e-36,6.510597321660274e-31,6.079700463104095e-32,1.5182195720355034e-36,4.154436562409007e-36,1.2886529247602438e-41,1.4652479691889332e-41,6.605926582148486e-41,4.2336324451325736e-30,1.8312265980800266e-45,8.76533497207812e-42,6.49927082444801e-50,3.012264958664645e-29,4.832920484172031e-32,3.440313497328351e-55,2.978200483747262e-58,1.5039106120389073e-29,7.989615592000447e-25,6.101069247862542e-23,1.109949295024441e-32,1.0461647892780878e-37,1.621367082818619e-35,1.7494185724609847e-30,1.3976097496594025e-29
7.371626594637757e-08,0.0005512981296411278,0.0915567593028733,0.0,0.0004899473550084127,0.45042139954146354,1.1603512452111915e-15,0.45690061191657727,1.2280815492211972e-15,9.217466543431351e-19,2.4890325345059683e-11,5.0917832425077774e-17,1.2304632385461435e-28,2.2587702426881145e-05,6.912241289393919e-16,3.621585749631953e-21,8.964361629490401e-19,2.975185300344831e-17,3.995558031013668e-10,6.627269103155139e-16,1.0203347871232753e-22,1.5388252426530965e-15,6.24104992678847e-18,1.2588244381163815e-22,3.079658670907554e-29,1.976901154644062e-18,0.0011099349385298724,2.198337147599021e-17,4.640572410389069e-21,-9.294166381991257e-25,3.909627612931289e-19,3.214367102350586e-18,1.0574881979397354e-23,3.7406112093502994e-20,1.3161286931909487e-34,7.311232204291885e-37,3.076950965938631e-28,9.989082263223281e-26,4.434449734671468e-25,5.929362295201962e-35,5.374320965235718e-38,3.6646404361222364e-36,1.2734924564185537e-19,7.383122417242582e-36,6.643955225913712e-31,6.100728686173983e-32,1.5103542682019507e-36,4.231809326149671e-36,1.306126469842813e-41,1.4737461294803915e-41,6.535542545625231e-41,4.235454421806458e-30,1.8595055333884445e-45,8.886487522211087e-42,6.674964120637406e-50,3.055099668051622e-29,4.892434624409578e-32,3.512708515362156e-55,3.0492788687535393e-58,1.522977669476531e-29,8.151248616605404e-25,6.178372801416226e-23,1.1240042620305587e-32,1.0594145596966285e-37,1.6419316115586987e-35,1.7796377473336858e-30,1.4217198957943398e-29
7.426688661239383e-08,0.0005512981296411278,0.0915567593028733,0.0,0.0004884583446910258,0.450419876120015,1.1654351965851812e-15,0.456900611918288,1.2336819535835943e-15,9.299712793651252e-19,2.5002203532761635e-11,5.140042467880391e-17,1.2512356857431213e-28,2.2518884033424894e-05,6.939542308229185e-16,3.621585365294153e-21,8.941589562322363e-19,2.962322841575607e-17,3.977332484012139e-10,6.654984518360993e-16,1.015863970511524e-22,1.5386951703098184e-15,6.268772758851682e-18,1.2644080503287576e-22,3.08759699084903e-29,1.991016147240654e-18,0.0011114927690632614,2.2014925643500187e-17,4.669134228637481e-21,1.1050075180839729e-24,3.9766593263087145e-19,3.2420514107823712e-18,1.0595712294733505e-23,3.7665271000325625e-20,9.587171085151094e-35,7.399648177798851e-37,3.07698215618037e-28,1.0030781575904884e-25,4.452995451815277e-25,5.671733661859311e-35,5.448433457404517e-38,3.659856272332833e-36,1.2809877865833e-19,7.373279923360465e-36,6.7767296465034935e-31,6.120477215347374e-32,1.5210345582719836e-36,4.309987236454499e-36,1.323688950774202e-41,1.4822889780280006e-41,6.624175066914778e-41,4.2384361709038455e-30,1.8880438756888893e-45,9.00827657992413e-42,6.853880699229029e-50,3.098194811401244e-29,4.952196510560273e-32,3.576074529068037e-55,3.1215163233252018e-58,1.5421250708770973e-29,8.314837585322591e-25,6.25600156458927e-23,1.1381182618491992e-32,1.0727199982065306e-37,1.6625828861709751e-35,1.8101447836064943e-30,1.4460590308779073e-29
