Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CHO3X(91),H(23),HCO(31),CH3X(53)
3.603478045899308e-07,0.002719578564615631,0.1557,0.0,0.004357112859506389,0.6388102590762392,0.2019,-3.563910022333819e-33,2.199091298916239e-23,-5.914537223210171e-20,5.41392473615718e-32,2.2164695296399997e-19,-1.3760659960616836e-32,0.00011373186477255783,-6.553057865916243e-24,6.528931507853412e-27,2.6823063198687258e-27,-5.454146173701491e-20,-5.098183228033483e-41,-1.2204535988319916e-19,2.0594457654590924e-43,6.008536271208729e-46,-2.1547167037892176e-21,-1.408838915347576e-23,4.429052011263241e-47,1.6373709057780935e-20,-1.0998147535407744e-33,0.0035328749913792457,-1.5989393960947803e-28,-4.901920583172113e-28,-8.231594857466761e-31,7.077994994757024e-23,-7.107213929071371e-27,-1.320069812285663e-63,5.173421881213634e-22,1.964805785774224e-23,-2.7505129323045614e-24
3.620348339584701e-07,0.002719578564615631,0.1557,0.0,0.00435650359953171,0.6388096424201433,0.2019,-3.5603746422780925e-33,2.2011904522027652e-23,-5.91297953669785e-20,5.381851398333231e-32,2.214321276782313e-19,-1.3753936423219047e-32,0.00011371707252977068,-6.55430013316028e-24,-1.051003448561621e-26,1.0630155811966916e-26,-5.454657282384254e-20,-2.1273814234973722e-41,-1.2163058707874453e-19,-2.7516696100285687e-43,5.9705197428872464e-46,-2.376689142973772e-21,1.6145404782564242e-23,4.402214468309545e-47,1.6355600799043515e-20,-1.1033463747928573e-33,0.0035334990435967116,-1.5982892852795065e-28,-4.884969584943417e-28,-8.2283876133478e-31,7.066183579301452e-23,-7.102766341066783e-27,-1.3123368728324913e-63,5.173479226367497e-22,1.9658780521781143e-23,-2.7398547831858913e-24
3.637218633270094e-07,0.002719578564615631,0.1557,0.0,0.004355906129759157,0.6388090376973783,0.2019,-3.556847347852579e-33,2.2021907362813427e-23,-5.911421468825853e-20,5.34980881193802e-32,2.2225967537602053e-19,-1.3713681768888486e-32,0.00011370256654517105,-6.555902096031849e-24,6.761291425137969e-28,1.3109642614598115e-27,-5.455166548982423e-20,7.788482688192988e-41,-1.2121752179506697e-19,-3.4169813893993737e-44,5.933784461510306e-46,-3.676850380661907e-21,4.851629230887116e-24,4.375419610043684e-47,1.641655662084823e-20,-1.1068699793114402e-33,0.003534111019353864,-1.5976459477099527e-28,-4.868092036113825e-28,-8.225183485200434e-31,7.050888697502164e-23,-7.098358801850588e-27,-1.3042258698402046e-63,5.173535485720028e-22,1.9669323613512554e-23,-2.7295869331931078e-24
3.654088926955487e-07,0.002719578564615631,0.1557,0.0,0.004355320218900617,0.6388084446738487,0.2019,-3.55332779270016e-33,2.2022514667808288e-23,-5.909863014440907e-20,5.317799512058527e-32,2.204232884182338e-19,-1.3760679155250095e-32,0.00011368834120316209,-6.5565416335385e-24,1.433462975663779e-26,-1.108809273870667e-27,-5.455673983322259e-20,-5.921517230569803e-41,-1.2080577706424627e-19,4.263619796186671e-43,5.897518343372214e-46,-2.0882687489844725e-21,-2.7899837945750307e-23,4.348805185662422e-47,1.6275459475526365e-20,-1.1103856082673097e-33,0.0035347111555544134,-1.5970089910416056e-28,-4.851296911595804e-28,-8.221982467329977e-31,7.035599136713874e-23,-7.093990325919543e-27,-1.296241230231888e-63,5.173590679754303e-22,1.967969003171855e-23,-2.718380438625506e-24
3.67095922064088e-07,0.002719578564615631,0.1557,0.0,0.0043547456403245305,0.6388078631201716,0.2019,-3.549816294046456e-33,2.2047677459480932e-23,-5.908304168550483e-20,5.285819772217662e-32,2.196067841468439e-19,-1.3773645394378484e-32,0.00011367439100080061,-6.557558291515035e-24,-1.4535421079453403e-26,1.442780402467677e-26,-5.456179595098755e-20,-7.225094683011897e-41,-1.2039545407040278e-19,-3.543444152242796e-43,5.859258510000582e-46,-1.6755069953148737e-21,1.9267526715032096e-23,4.321984496901057e-47,1.6211727165313013e-20,-1.113893302199293e-33,0.003535299684332861,-1.5963780178480913e-28,-4.834577076983821e-28,-8.218784554109269e-31,7.02567892259345e-23,-7.089659527596713e-27,-1.288742929887308e-63,5.173644828566514e-22,1.968988263037457e-23,-2.7075677424693063e-24
3.6878295143262733e-07,0.002719578564615631,0.1557,0.0,0.004354182171956721,0.6388072928115766,0.2019,-3.546312914109087e-33,2.2062938617891437e-23,-5.906744926344178e-20,5.25386926959627e-32,2.2170068107313686e-19,-1.3690612709825802e-32,0.00011366071054637486,-6.559602233202865e-24,-6.681720610547506e-27,3.1092522706287504e-27,-5.456683393962088e-20,1.390876024731257e-40,-1.1998696748818113e-19,-2.764978163629619e-43,5.822490659382145e-46,-4.347454482199495e-21,2.1856811631426935e-23,4.295369350495058e-47,1.6368745830938888e-20,-1.1173931008684583e-33,0.003535876833155095,-1.5957536017864759e-28,-4.817925371993621e-28,-8.215589739961608e-31,7.010828950877307e-23,-7.085366608406671e-27,-1.2806448919428733e-63,5.173697951873441e-22,1.9699904219317872e-23,-2.697815377030995e-24
3.7046998080116663e-07,0.002719578564615631,0.1557,0.0,0.004353629596184871,0.6388067335278098,0.2019,-3.5428169982462904e-33,2.20523020785348e-23,-5.905185283224609e-20,5.221953562519594e-32,2.1955411662977363e-19,-1.3749381018707174e-32,0.00011364729455657655,-6.560109282233947e-24,2.708409753533177e-26,-8.251041300937723e-27,-5.45718538941178e-20,-4.2610634950305827e-41,-1.1957977145467954e-19,7.700627082978039e-43,5.787448267546607e-46,-2.3830586342263868e-21,-4.850594919441569e-23,4.26899239775163e-47,1.6204131307025898e-20,-1.1208850436271556e-33,0.0035364428249167437,-1.5951353088854753e-28,-4.801356096899974e-28,-8.21239801940289e-31,6.993022883623599e-23,-7.081110687538291e-27,-1.2724500159298955e-63,5.173750069019999e-22,1.9709757564905794e-23,-2.6865534408422768e-24
3.7215701016970593e-07,0.002719578564615631,0.1557,0.0,0.004353087699765498,0.638806185053039,0.2019,-3.539328944002775e-33,2.2080320723118466e-23,-5.903625234738299e-20,5.190067616338477e-32,2.1719674433037856e-19,-1.3814363352004258e-32,0.00011363413785339075,-6.5605644399815e-24,-1.6075229471284518e-26,1.8650477879889686e-26,-5.457685590799461e-20,-1.7656486041867075e-40,-1.1917378166468746e-19,-3.304463943013711e-43,5.748906793346413e-46,-3.238134321981698e-22,1.4148896581778184e-23,4.2419825067498457e-47,1.602353867784552e-20,-1.1243691693246423e-33,0.003536997878039303,-1.5945224957968732e-28,-4.784862742103141e-28,-8.209209387020571e-31,6.985554433713754e-23,-7.07688997450916e-27,-1.2652772747803656e-63,5.17380119898637e-22,1.9719445390663727e-23,-2.6752477618354214e-24
3.7384403953824524e-07,0.002719578564615631,0.1557,0.0,0.004352556273731006,0.6388056471757593,0.2019,-3.535849191853474e-33,2.210882200930984e-23,-5.902064776583797e-20,5.15820793870502e-32,2.212205335159382e-19,-1.366425732217092e-32,0.00011362123536317286,-6.5632930823944575e-24,-2.3518303714378466e-26,9.318641060352012e-27,-5.458184007470851e-20,2.1455370184213152e-40,-1.187698052143996e-19,-7.95086094648443e-43,5.711458679200107e-46,-5.107425635714972e-21,5.654241609465507e-23,4.2158747296942456e-47,1.632695031359677e-20,-1.1278455158964761e-33,0.0035375422065640105,-1.5939160695783535e-28,-4.768430503078407e-28,-8.206023837426147e-31,6.972771311866719e-23,-7.072705110081376e-27,-1.2573437595762908e-63,5.173851360394862e-22,1.9728970377923296e-23,-2.6662500291194168e-24
3.753623659699306e-07,0.002719578564615631,0.1557,0.0,0.004352086773141991,0.6388051719756702,0.2019,-3.5327240609018136e-33,2.2100310747845684e-23,-5.900660172557264e-20,5.129560638511699e-32,2.256337037477079e-19,-1.3484696761867763e-32,0.0001136098363630937,-6.5677710529309055e-24,7.597290464506685e-27,-2.5826835244941016e-27,-5.458631255985461e-20,5.924957786900522e-40,-1.185004346214027e-19,2.044971190799932e-43,5.680221444321242e-46,-1.0063760455482946e-20,-1.2367560421885176e-23,4.1919658293083843e-47,1.6660110407631984e-20,-1.1309676068847397e-33,0.003538023106153104,-1.593500499957381e-28,-4.757426876863243e-28,-8.203159474351284e-31,7.010610409857416e-23,-7.069151875000026e-27,-1.2502640105204816e-63,5.173895692654077e-22,1.9737405822157378e-23,-2.660024991521779e-24
3.7688069240161595e-07,0.002719578564615631,0.1557,0.0,0.004351625441196297,0.6388047050433887,0.2019,-3.5296050844418434e-33,2.211296905844579e-23,-5.899255638976273e-20,5.100937645282965e-32,2.2781384281533116e-19,-1.33547832558202e-32,0.00011359863569146445,-6.573962178632639e-24,-2.7060186078579874e-26,3.0367989098572526e-26,-5.459077541911759e-20,8.84217178985125e-40,-1.1836254239874796e-19,-4.0742881566641665e-43,5.646384990788695e-46,-1.2574565000134625e-20,6.3735283123012746e-24,4.1672266930854546e-47,1.682394184442119e-20,-1.1340834526265973e-33,0.003538495638770426,-1.5932396655653596e-28,-4.751330473258018e-28,-8.200297600510295e-31,7.113402176624003e-23,-7.065849944879909e-27,-1.244445567432833e-63,5.173939268267297e-22,1.974571340195447e-23,-2.655264610542493e-24
3.783990188333013e-07,0.002719578564615631,0.1557,0.0,0.004351172134089984,0.6388042462333647,0.2019,-3.526492422957085e-33,2.2148008178072064e-23,-5.897851609403974e-20,5.072338492936476e-32,2.312241952044463e-19,-1.3165710640714305e-32,0.00011358762985623287,-6.582322772489448e-24,-4.354325377134634e-26,2.2933336046156017e-26,-5.459523392428996e-20,1.2760327609964354e-39,-1.18315019353938e-19,-1.3866857466139091e-42,5.611903999665715e-46,-1.6387881336866442e-20,9.462685730200399e-23,4.144515517056828e-47,1.7081069603687356e-20,-1.1371930785564315e-33,0.0035389599517119683,-1.5931128234148515e-28,-4.748903037151751e-28,-8.197438212057478e-31,7.202384076472688e-23,-7.062762640823538e-27,-1.2390199734707386e-63,5.173982100094119e-22,1.975389498682077e-23,-2.6525038055185178e-24
3.7991734526498667e-07,0.002719578564615631,0.1557,0.0,0.00435072671060715,0.6388037954026684,0.2019,-3.523385392835568e-33,2.212057617785471e-23,-5.896448231283337e-20,5.043770693684493e-32,2.2975185384922215e-19,-1.314647549563287e-32,0.00011357681542950362,-6.5883975663412904e-24,5.977085944027988e-26,-4.1887139815343476e-26,-5.459968984354054e-20,1.1041346529662914e-39,-1.1824250704247446e-19,1.198325257516436e-42,5.5834473626242215e-46,-1.4740470337303092e-20,-4.876485853982846e-23,4.121371181640133e-47,1.6967779385610834e-20,-1.1402965109089336e-33,0.0035394161896215295,-1.5929824805966965e-28,-4.74592268552291e-28,-8.19458130511606e-31,7.19556535281851e-23,-7.059688139609356e-27,-1.2323717642416892e-63,5.174024200775991e-22,1.976195242011292e-23,-2.6475169622355796e-24
3.81435671696672e-07,0.002719578564615631,0.1557,0.0,0.004350289032073051,0.6388033524109418,0.2019,-3.520284142201524e-33,2.2137842123879542e-23,-5.895045313774713e-20,5.015231689407685e-32,2.2412320665622634e-19,-1.328521110052958e-32,0.00011356618904430135,-6.591231860231186e-24,3.7509379613862e-27,7.735341438752462e-27,-5.460414101929611e-20,5.4982760029868466e-40,-1.1807458633146834e-19,1.9227836165801822e-43,5.5491716138734794e-46,-8.891574627617817e-21,-1.6806964468769034e-23,4.0967531449337076e-47,1.6539194702504766e-20,-1.143393776406602e-33,0.0035398644945408334,-1.5926861956730216e-28,-4.738600574597594e-28,-8.19172687574038e-31,7.124198985864727e-23,-7.056397120750713e-27,-1.2256156901848246e-63,5.17406558274023e-22,1.97698875193898e-23,-2.6394827503227935e-24
3.8280216548518887e-07,0.002719578564615631,0.1557,0.0,0.004349901630719082,0.6388029603067349,0.2019,-3.517498579260884e-33,2.2168751318108903e-23,-5.893782693796723e-20,4.989564167171947e-32,2.21686757520115e-19,-1.3342523450321672e-32,0.00011355678333857564,-6.592715406695566e-24,-3.107665546021714e-26,2.122186091801676e-26,-5.460813858369013e-20,3.6533571338173177e-40,-1.1781835558962635e-19,-8.915493534485503e-43,5.5179982273364164e-46,-6.6055574080688115e-21,5.615883972606857e-23,4.075805913274719e-47,1.6352901024950252e-20,-1.1461760651551783e-33,0.0035402613016005295,-1.5922931178290467e-28,-4.727954675239066e-28,-8.189160004472927e-31,7.050775100445963e-23,-7.05326448508732e-27,-1.2197603025157096e-63,5.17410222210594e-22,1.977692599485188e-23,-2.631398176498405e-24
3.841686592737057e-07,0.002719578564615631,0.1557,0.0,0.004349520294855063,0.6388025743416507,0.2019,-3.514717361379262e-33,2.210340029135507e-23,-5.892519760776161e-20,4.963924369603008e-32,2.1390746700700905e-19,-1.36113009096321e-32,0.00011354752489793533,-6.5893731866575766e-24,1.784469768654053e-25,-1.1368854521636443e-25,-5.4612124460916e-20,-4.3642525128896916e-40,-1.1741504049458887e-19,4.144771054255969e-42,5.4969876127787514e-46,1.6208813633150034e-21,-2.0982165854640095e-22,4.0553087237027454e-47,1.5761333218918998e-20,-1.1489534002938332e-33,0.0035406518959051913,-1.5917711344307091e-28,-4.712463053182503e-28,-8.18659513415006e-31,6.93101760138762e-23,-7.04995083757297e-27,-1.2128426724624748e-63,5.174138297971031e-22,1.9783868120729817e-23,-2.618793757020006e-24
3.8553515306222255e-07,0.002719578564615631,0.1557,0.0,0.004349144928477855,0.6388021944185205,0.2019,-3.511940883246531e-33,2.210284925701591e-23,-5.891256299749417e-20,4.938305647817935e-32,2.0291397451762633e-19,-1.400521359941466e-32,0.0001135384113921669,-6.583853632275203e-24,1.2293388389999962e-25,-4.8463293968420014e-26,-5.461609632441465e-20,-1.4288154733772123e-39,-1.1695547665813828e-19,3.6394718240673584e-42,5.467025015305694e-46,1.3008036040815341e-20,-2.3501126588192207e-22,4.03317697031952e-47,1.492599221522841e-20,-1.1517258009474526e-33,0.0035410363757881727,-1.5911239379239895e-28,-4.694096312345189e-28,-8.184032262528655e-31,6.831096340398031e-23,-7.046476753421726e-27,-1.2069791186545028e-63,5.174173818964256e-22,1.979071516978797e-23,-2.604113078699977e-24
3.869016468507394e-07,0.002719578564615631,0.1557,0.0,0.004348775437137326,0.6388018204417475,0.2019,-3.509170079230436e-33,2.2198274612984876e-23,-5.889991968555874e-20,4.912698310899106e-32,1.9894057879082033e-19,-1.4188172535347016e-32,0.00011352944052706017,-6.57830910146562e-24,-6.597649306253572e-26,5.39046806703626e-26,-5.46200502178629e-20,-1.657624475524211e-39,-1.163597499435134e-19,-1.5581557674747948e-42,5.429169317096427e-46,1.6366166939569698e-20,8.049462688178857e-23,4.0117106163278486e-47,1.462309838196446e-20,-1.1544932864128417e-33,0.0035414148379938125,-1.590262105797923e-28,-4.669584625881369e-28,-8.18147138685577e-31,6.690689509162742e-23,-7.042703877409093e-27,-1.2000533179957704e-63,5.174208793582896e-22,1.9797468398710464e-23,-2.5896855942534888e-24
3.879652995885888e-07,0.002719578564615631,0.1557,0.0,0.004348491838779452,0.6388015334006534,0.2019,-3.507017211902027e-33,2.2199166144547896e-23,-5.889006958794289e-20,4.892775889592766e-32,2.018834346885598e-19,-1.4141483238147318e-32,0.00011352255505484672,-6.574248266388137e-24,-1.6819436954982244e-29,-6.252018180209474e-27,-5.462311214859728e-20,-1.358374633630004e-39,-1.1580329057948895e-19,-6.397659235567335e-47,5.40901282918842e-46,1.2719809789871082e-20,1.6536095566059718e-25,3.99534280576412e-47,1.4845133230312507e-20,-1.1566440544389016e-33,0.0035417053218238987,-1.5895279017776998e-28,-4.647804566950271e-28,-8.179479429680786e-31,6.573524353220078e-23,-7.03967819710816e-27,-1.1931663247604394e-63,5.174235644366305e-22,1.9802660843756364e-23,-2.578930252838411e-24
3.890289523264382e-07,0.002719578564615631,0.1557,0.0,0.0043482117004450555,0.6388012498615863,0.2019,-3.504867257657125e-33,2.219542454892218e-23,-5.888021098904297e-20,4.872866815868295e-32,2.0510399476792942e-19,-1.407623982427865e-32,0.0001135157535893615,-6.570995856248505e-24,1.2214370442184305e-28,4.0833791082892806e-27,-5.462615941152179e-20,-1.1045481879456026e-39,-1.1528376593955923e-19,1.406196376233856e-45,5.386342665358203e-46,8.73057063636029e-21,1.8600486038439315e-27,3.9788472046151047e-47,1.5088293545052315e-20,-1.1587918639449308e-33,0.0035419922616237802,-1.5888249173679877e-28,-4.627199205543448e-28,-8.17748867910737e-31,6.53648942929359e-23,-7.036708733262553e-27,-1.1868226570207074e-63,5.174262173078641e-22,1.9807797776004376e-23,-2.568945079512875e-24
3.9009260506428757e-07,0.002719578564615631,0.1557,0.0,0.004347934979483918,0.638800969781378,0.2019,-3.502720045764377e-33,2.2197593553953584e-23,-5.887034532410412e-20,4.8529718147182215e-32,2.0597982890850986e-19,-1.4071736761104585e-32,0.00011350903509482632,-6.568675360731286e-24,-2.1063693925247023e-28,9.14582879578953e-27,-5.46291937498896e-20,-1.0603331075436933e-39,-1.1485838519957225e-19,-4.4551460805822483e-45,5.3636681500384915e-46,7.356666455025585e-21,3.7277923869854972e-25,3.9616530911303375e-47,1.5153665179627424e-20,-1.1609367227018456e-33,0.003542275701079452,-1.5882444793886735e-28,-4.6102733918773535e-28,-8.175499134083729e-31,6.576782007815326e-23,-7.033927412012869e-27,-1.1817258733398662e-63,5.174288383566209e-22,1.9812879768320548e-23,-2.5597259143489078e-24
3.9115625780213696e-07,0.002719578564615631,0.1557,0.0,0.004347661633781878,0.6388006931174028,0.2019,-3.500575705235252e-33,2.221035361137212e-23,-5.886047459115542e-20,4.8330892428873955e-32,2.055838066120411e-19,-1.41068735305997e-32,0.00011350239854866632,-6.56677921101162e-24,1.9639336675988316e-28,2.960764987255849e-27,-5.463221754093977e-20,-1.0882886960055414e-39,-1.1448038555659759e-19,4.7132529701135194e-45,5.341062496203795e-46,7.399402677106458e-21,-1.8402592323659654e-25,3.9460186974683057e-47,1.5122565824627952e-20,-1.1630786385111192e-33,0.0035425556833276538,-1.587726412087027e-28,-4.595204986798339e-28,-8.173510793373085e-31,6.614871581831347e-23,-7.031246106538561e-27,-1.1768725502902626e-63,5.1743142796295575e-22,1.9817907387917724e-23,-2.5508477430852506e-24
3.9221991053998635e-07,0.002719578564615631,0.1557,0.0,0.004347391621753866,0.638800419827571,0.2019,-3.498434374479281e-33,2.221789301473182e-23,-5.885059951215789e-20,4.813217677996311e-32,2.0576961592679108e-19,-1.4123480737831468e-32,0.00011349584294131993,-6.564888722247834e-24,-9.106813367095506e-29,2.6599224969323438e-27,-5.463523164212215e-20,-1.0416531129410622e-39,-1.1409282337719487e-19,-2.3264904145735326e-45,5.318448626491919e-46,6.806084920766361e-21,2.1437275628295086e-25,3.929650905543706e-47,1.5135568655766935e-20,-1.165217619435641e-33,0.0035428322509630118,-1.5871972528621358e-28,-4.579768014109669e-28,-8.171523655700036e-31,6.611223039776742e-23,-7.028556675050605e-27,-1.1714905094180046e-63,5.174339865024013e-22,1.9822881196408618e-23,-2.5420061527233144e-24
3.9328356327783575e-07,0.002719578564615631,0.1557,0.0,0.004347124902337335,0.6388001498703216,0.2019,-3.496296033010323e-33,2.2221632978109893e-23,-5.884071957800292e-20,4.7933575075840625e-32,2.0672579729366517e-19,-1.4112256265777375e-32,0.00011348936727578194,-6.563101447770097e-24,1.7536475126914758e-29,5.729014644034152e-27,-5.463823547160226e-20,-9.329279195636203e-40,-1.1369721792951612e-19,4.13038788238038e-46,5.295877948768445e-46,5.37657083946191e-21,4.603681290868575e-26,3.9129823003536825e-47,1.5206998735305166e-20,-1.1673536736413803e-33,0.003543105446045081,-1.5866586625714362e-28,-4.564020030252291e-28,-8.169537719888197e-31,6.598034797852532e-23,-7.025861549087521e-27,-1.1659096054907919e-63,5.174365143460258e-22,1.9827801749858336e-23,-2.533301215118157e-24
3.9434721601568514e-07,0.002719578564615631,0.1557,0.0,0.004346861434985321,0.6387998832046157,0.2019,-3.4941605930351196e-33,2.2229215256648488e-23,-5.883083447209896e-20,4.7735096247740716e-32,2.075863482027834e-19,-1.4099085446845046e-32,0.00011348297056756098,-6.561704448268084e-24,5.197298824966118e-30,5.104013475083602e-27,-5.464122868618889e-20,-8.420186847501373e-40,-1.1332487779271036e-19,7.511523165419182e-47,5.273328750362092e-46,4.072764670133775e-21,4.6277385658279676e-26,3.8964837288548696e-47,1.5271194692229988e-20,-1.1694868091015684e-33,0.0035433753101053148,-1.586151249992921e-28,-4.549185768897723e-28,-8.16755298482317e-31,6.6090706493245e-23,-7.023220173905542e-27,-1.160652581689423e-63,5.174390118604883e-22,1.9832669598836617e-23,-2.5249592776866863e-24
