Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357),SX(497),OCCO(227)
2.975826109694735e-06,0.0027149456784039327,0.1557,0.0,0.0030601232260312468,0.6397666395423228,0.19955490338642934,2.0346382880040057e-09,1.249933908591869e-06,2.993315098867458e-07,3.930891266753172e-08,2.4301473829644605e-05,6.311966044283658e-07,8.033154264821022e-05,7.940409230779333e-11,2.8027477004094237e-13,1.95557147759017e-10,0.002302995970248401,1.6416413080123296e-11,1.4679927252935363e-05,1.2444495335094127e-24,1.9099526716009338e-15,1.8014495871223838e-07,2.007594414836432e-12,4.076430194592858e-26,3.269890004324396e-08,0.0025315651548081784,5.049520878420196e-14,5.53465165178741e-09,6.682403373601837e-18,1.1159055973539821e-06,1.694568745671572e-07,1.7006471296663992e-19,2.0729955894394003e-13,7.089683092923754e-13,1.3989328946309871e-15,5.005708985070286e-09,7.599307962306115e-16,5.798404577384341e-15,4.5010205971003265e-17,3.012776664770889e-16,1.473276981001093e-10,4.007335651040368e-15,8.184960934054361e-17,2.0617413555015404e-16,1.0333822391144546e-09,1.9780998276095087e-11,8.278126216041353e-17,9.44174859325998e-21,2.2504327142826023e-13
2.991909768426902e-06,0.0027149456784039327,0.1557,0.0,0.003060124415282299,0.6397662650003556,0.19955471624021787,2.051835504317019e-09,1.25862232432106e-06,3.001995538209408e-07,3.95909221332387e-08,2.4470316921391383e-05,6.35687182397577e-07,8.033155022781753e-05,7.940856632136018e-11,2.8029342269278104e-13,1.9660787491366328e-10,0.0023029947056565315,1.645645666868502e-11,1.4680047225854561e-05,1.2481945393412269e-24,1.9172860936590094e-15,1.8015463042956352e-07,2.007719228250177e-12,4.110364781084271e-26,3.2920089564556093e-08,0.0025315646565446594,5.0857491039167096e-14,5.572916924012339e-09,6.683867530495928e-18,1.1246892138618441e-06,1.696205468101124e-07,1.712645622949868e-19,2.1005057999176717e-13,7.090278118206405e-13,1.4084735326076347e-15,5.034792315792984e-09,7.598897035407987e-16,5.798092691395921e-15,4.512011962638314e-17,3.034211908478931e-16,1.4781372779544985e-10,4.0578781025765096e-15,8.223033699654089e-17,2.0735833863323055e-16,1.0450533843060247e-09,1.997252626295203e-11,8.30989960987784e-17,9.533171177431114e-21,2.2970715391159536e-13
3.007993427159069e-06,0.0027149456784039327,0.1557,0.0,0.003060125604933008,0.6397658904495356,0.19955452909487972,2.0690747510044554e-09,1.2673113171184383e-06,3.010589231766987e-07,3.987295199207709e-08,2.463916820592552e-05,6.401775130037278e-07,8.033155781848571e-05,7.941300874926668e-11,2.803119485987913e-13,1.9765865221650707e-10,0.00230299344137235,1.649649318589511e-11,1.468016637458043e-05,1.2519389705278186e-24,1.924619622622781e-15,1.8016422993695696e-07,2.0078431294617963e-12,4.144386016377277e-26,3.3141289594418885e-08,0.002531564158576152,5.121979977903249e-14,5.611184093582999e-09,6.685327811760806e-18,1.1334736747700815e-06,1.697840368179729e-07,1.7247053561597806e-19,2.1281939793320442e-13,7.090869573632598e-13,1.418013631769258e-15,5.063799582647652e-09,7.59848571755559e-16,5.7977805071715045e-15,4.523001393484683e-17,3.0556459885511585e-16,1.4829846679317879e-10,4.108747528730938e-15,8.261006423392481e-17,2.0854221045651938e-16,1.0567786249556089e-09,2.0164669644881788e-11,8.341628135117094e-17,9.624887569730361e-21,2.344349283002984e-13
3.0240770858912364e-06,0.0027149456784039327,0.1557,0.0,0.0030601267949770354,0.639765515889946,0.19955434195040891,2.0863560207310964e-09,1.276000883075977e-06,3.019097048897951e-07,4.0155002101669496e-08,2.4808027606678666e-05,6.446675939613509e-07,8.03315654200425e-05,7.94174199086592e-11,2.80330349036208e-13,1.9870947940075003e-10,0.0023029921773910175,1.6536522661989915e-11,1.4680284707764922e-05,1.2556828286904423e-24,1.9319532591068844e-15,1.8017375795961017e-07,2.0079661276641284e-12,4.178493862496836e-26,3.3362500036588586e-08,0.002531563660897722,5.1582134820985196e-14,5.649453143276563e-09,6.686784263987896e-18,1.142258968817557e-06,1.69947351748629e-07,1.7368263108716448e-19,2.1560600679645417e-13,7.091457492417554e-13,1.427553187531718e-15,5.092730971690745e-09,7.598074013483753e-16,5.797468028321427e-15,4.5339888977959763e-17,3.077078894080215e-16,1.4878191849077301e-10,4.159943821762146e-15,8.298879356104235e-17,2.097257516362487e-16,1.0685578189563922e-09,2.0357426652048917e-11,8.373311903901239e-17,9.716896925753999e-21,2.3922702428898543e-13
3.0401607446234036e-06,0.0027149456784039327,0.1557,0.0,0.0030601279854082387,0.6397651413216685,0.19955415480679942,2.103679306193035e-09,1.2846910183250152e-06,3.027519850248517e-07,4.043707232107611e-08,2.497689504785368e-05,6.491574230086529e-07,8.033157303232126e-05,7.942180011349138e-11,2.8034862526889734e-13,1.9976035620216552e-10,0.002302990913707836,1.657654512688361e-11,1.468040223394263e-05,1.2594261154343015e-24,1.9392870037166315e-15,1.8018321521538945e-07,2.008088231953537e-12,4.2126882814817787e-26,3.3583720795789745e-08,0.002531563163504594,5.1944495984029867e-14,5.687724056043046e-09,6.688236932583334e-18,1.1510450851606722e-06,1.7011049838321836e-07,1.7490084685775895e-19,2.1841040059219476e-13,7.092041907435806e-13,1.4370921953573164e-15,5.121586668677857e-09,7.597661927863726e-16,5.7971552584067295e-15,4.5449744836424084e-17,3.098510614270471e-16,1.492640862772948e-10,4.211466873585676e-15,8.336652748139613e-17,2.1090896279020075e-16,1.0803908245579146e-09,2.0550795519275253e-11,8.404951028122074e-17,9.80919840331508e-21,2.4408387144337047e-13
3.0562444033555708e-06,0.0027149456784039327,0.1557,0.0,0.0030601291762206596,0.6397647667447846,0.19955396766404507,2.1210446001173477e-09,1.2933817190358492e-06,3.0358584878405976e-07,4.071916251077916e-08,2.5145770454416575e-05,6.536469979072606e-07,8.033158065515799e-05,7.942614967454804e-11,2.8036677854753233e-13,2.0081128235909684e-10,0.002302989650318247,1.6616560610174026e-11,1.4680518961535188e-05,1.2631688323479913e-24,1.9466208570501678e-15,1.8019260241491286e-07,2.008209451331137e-12,4.24696923538816e-26,3.3804951777705284e-08,0.0025315626663921435,5.230688308900295e-14,5.72599681500466e-09,6.689685861820993e-18,1.1598320133516051e-06,1.7027348314745958e-07,1.7612518106882767e-19,2.2123257331386662e-13,7.092622851225939e-13,1.4466306507562838e-15,5.15036685906235e-09,7.597249465305579e-16,5.79684220094196e-15,4.5559581590102504e-17,3.119941138437995e-16,1.497449735334314e-10,4.263316575779745e-15,8.374326849368627e-17,2.1209184453769344e-16,1.0922775003653865e-09,2.0744774486028765e-11,8.436545619415153e-17,9.901791162442942e-21,2.490058991998122e-13
3.072328062087738e-06,0.0027149456784039327,0.1557,0.0,0.003060130367408507,0.639764392159374,0.19955378052213987,2.138451895261767e-09,1.3020729814173259e-06,3.044113805158172e-07,4.1001272532667804e-08,2.5314653752088517e-05,6.581363164419697e-07,8.033158828839483e-05,7.943046889948465e-11,2.8038481010973426e-13,2.0186225761251586e-10,0.0023029883872178218,1.665656914114808e-11,1.4680634898855183e-05,1.2669109810044427e-24,1.953954819698051e-15,1.8020192026162642e-07,2.008329794704435e-12,4.281336686290445e-26,3.402619288896596e-08,0.0025315621695558834,5.266929595857849e-14,5.7642714034539125e-09,6.691131094891511e-18,1.1686197433177827e-06,1.704363121317623e-07,1.77355631853301e-19,2.2407251893795482e-13,7.093200355994935e-13,1.4561685492855812e-15,5.179071727994044e-09,7.59683663035998e-16,5.796528859397242e-15,4.5669399318012375e-17,3.1413704560110723e-16,1.5022458363153041e-10,4.315492819590769e-15,8.411901909185479e-17,2.1327439749963837e-16,1.1042177053390092e-09,2.093936179641235e-11,8.468095789159959e-17,9.994674365384191e-21,2.5399353686487103e-13
3.088411720819905e-06,0.0027149456784039327,0.1557,0.0,0.003060131558966162,0.6397640175655162,0.19955359338107767,2.155901184414361e-09,1.3107648017164407e-06,3.052286637232801e-07,4.1283402250023105e-08,2.5483544867338046e-05,6.626253764205005e-07,8.033159593187939e-05,7.943475809286317e-11,2.80402721180322e-13,2.0291328170591022e-10,0.0023029871244022596,1.669657074878692e-11,1.4680750054109786e-05,1.2706525629618346e-24,1.9612888922418904e-15,1.802111694518783e-07,2.008449270888596e-12,4.3157905962771886e-26,3.4247444037141056e-08,0.002531561672991458,5.3031734417182305e-14,5.8025478048504114e-09,6.692572673955668e-18,1.1774082653425104e-06,1.7059899111018403e-07,1.7859219733618565e-19,2.26930231424269e-13,7.093774453623482e-13,1.4657058865465281e-15,5.207701460317942e-09,7.596423427520264e-16,5.796215237197972e-15,4.5779198098346483e-17,3.16279855652589e-16,1.507029199356338e-10,4.367995495938816e-15,8.449378176498311e-17,2.1445662229842359e-16,1.1162112987932889e-09,2.1134555699152714e-11,8.499601648492649e-17,1.0087847176585277e-20,2.5904721361486937e-13
3.1044953795520723e-06,0.0027149456784039327,0.1557,0.0,0.003060132750888159,0.6397636429632892,0.19955340624085235,2.173392460393213e-09,1.3194571762179476e-06,3.0603778107282864e-07,4.1565551527503376e-08,2.565244372737328e-05,6.671141756732524e-07,8.03316035854606e-05,7.94390175561715e-11,2.8042051297147283e-13,2.039643543852586e-10,0.0023029858618673765,1.6736565461770794e-11,1.4680864435404029e-05,1.2743935797625515e-24,1.9686230752572245e-15,1.802203506749931e-07,2.0085678886073717e-12,4.3503309274549873e-26,3.446870513072911e-08,0.0025315611766946423,5.3394198291007615e-14,5.840826002820652e-09,6.694010640189002e-18,1.1861975700466934e-06,1.707615255582995e-07,1.7983487563481956e-19,2.298057047162199e-13,7.094345175670167e-13,1.4752426581872426e-15,5.236256240572984e-09,7.596009861224349e-16,5.795901337727244e-15,4.588897800850498e-17,3.184225429626375e-16,1.511799858015092e-10,4.420824495423001e-15,8.486755899733043e-17,2.1563851955786213e-16,1.1282581403963537e-09,2.1330354447589336e-11,8.531063308299022e-17,1.0181308762691385e-20,2.6416735849545964e-13
3.1205790382842395e-06,0.0027149456784039327,0.1557,0.0,0.0030601339431691795,0.6397632683527711,0.19955321910145793,2.190925716046115e-09,1.3281501012439647e-06,3.0683881440244854e-07,4.184772023112971e-08,2.5821350260134314e-05,6.716027120530692e-07,8.033161124899277e-05,7.944324758786146e-11,2.8043818668281177e-13,2.0501547539912425e-10,0.002302984599609101,1.6776553308483668e-11,1.4680978050743818e-05,1.2781340329340638e-24,1.9759573693131545e-15,1.8022946461334453e-07,2.0086856564946606e-12,4.384957641950892e-26,3.4689976079147844e-08,0.002531560680661333,5.375668740804371e-14,5.879105981156657e-09,6.69544503382096e-18,1.1949876483715917e-06,1.7092392067004544e-07,1.8108366485880565e-19,2.326989327410923e-13,7.094912553374976e-13,1.484778859901599e-15,5.2647362529908475e-09,7.595595935855941e-16,5.7955871643281166e-15,4.599873912507949e-17,3.205651065065896e-16,1.5165578457667834e-10,4.473979708326789e-15,8.524035326841183e-17,2.1682008990329379e-16,1.1403580901692703e-09,2.152675629966343e-11,8.562480879210548e-17,1.0275058292551884e-20,2.6935440042120247e-13
3.1366626970164067e-06,0.0027149456784039327,0.1557,0.0,0.0030601351358040475,0.6397628937340382,0.1995530319628883,2.2085009442502637e-09,1.3368435731535925e-06,3.0763184473002887e-07,4.212990822827168e-08,2.599026439428568e-05,6.760909834350015e-07,8.033161892233599e-05,7.9447448483388e-11,2.80455743501661e-13,2.0606664449853094e-10,0.0023029833376234697,1.6816534317017554e-11,1.4681090908038698e-05,1.2818739239902946e-24,1.9832917749697334e-15,1.8023851194242678e-07,2.0088025830956958e-12,4.419670701906007e-26,3.4911256792724665e-08,0.002531560184887538,5.411920159796875e-14,5.917387723811957e-09,6.696875894181777e-18,1.2037784915625428e-06,1.7108618137359973e-07,1.8233856311017046e-19,2.356099094103141e-13,7.095476617664295e-13,1.494314487425507e-15,5.2931416814947565e-09,7.595181655746144e-16,5.795272720302355e-15,4.6108481523865926e-17,3.2270754527021254e-16,1.5213031960044485e-10,4.527461024623237e-15,8.561216705286322e-17,2.1800133396146208e-16,1.1525110084853563e-09,2.1723759517907005e-11,8.593854471620449e-17,1.0369094937199394e-20,2.746087681751472e-13
3.152746355748574e-06,0.0027149456784039327,0.1557,0.0,0.0030601363287877277,0.6397625191071663,0.1995528448251373,2.2261181379119523e-09,1.3455375883425338e-06,3.084169522615773e-07,4.24121153876333e-08,2.6159186059208908e-05,6.805789877160765e-07,8.033162660535029e-05,7.945162053522372e-11,2.804731846031997e-13,2.0711786143690496e-10,0.0023029820759066203,1.685650851517679e-11,1.4681203015104372e-05,1.2856132544299994e-24,1.990626292781838e-15,1.8024749333092582e-07,2.008918676867692e-12,4.4544700694799926e-26,3.5132547182688244e-08,0.0025315596893693724,5.4481740692161585e-14,5.955671214901741e-09,6.698303259740757e-18,1.212570091153601e-06,1.712483123463495e-07,1.8359956848373393e-19,2.385386286197244e-13,7.096037399154787e-13,1.5038495365406093e-15,5.321472709698354e-09,7.594767025175123e-16,5.794958008912473e-15,4.621820527991116e-17,3.2484985824964285e-16,1.5260359420391942e-10,4.581268333980173e-15,8.598300282046881e-17,2.191822523604083e-16,1.1647167560694988e-09,2.1921362369431872e-11,8.625184195676941e-17,1.0463417869847036e-20,2.7993089040841884e-13
3.168830014480741e-06,0.0027149456784039327,0.1557,0.0,0.0030601375221153055,0.6397621444722307,0.19955265768819896,2.243777289966276e-09,1.3542321432427178e-06,3.091942163993528e-07,4.2694341579239264e-08,2.632811518499515e-05,6.850667228150697e-07,8.033163429790039e-05,7.945576403289434e-11,2.804905111504966e-13,2.0816912597020877e-10,0.00230298081445479,1.689647593048196e-11,1.4681314379665042e-05,1.2893520257374696e-24,1.997960923299195e-15,1.802564094407892e-07,2.009033946181336e-12,4.4893557068554524e-26,3.5353847161158614e-08,0.002531559194103064,5.484430452376282e-14,5.993956438702306e-09,6.69972716813617e-18,1.22136243895304e-06,1.7141031802900179e-07,1.8486667906696554e-19,2.41485084249836e-13,7.096594928156075e-13,1.5133840030737656e-15,5.349729520904574e-09,7.594352048372816e-16,5.794643033384554e-15,4.632791046748725e-17,3.269920444517174e-16,1.530756117100442e-10,4.6354015257652874e-15,8.635286303628803e-17,2.2036284572962793e-16,1.1769751939974648e-09,2.211956312591881e-11,8.656470161273576e-17,1.0558026265899854e-20,2.8532119563981813e-13
3.1849136732129082e-06,0.0027149456784039327,0.1557,0.0,0.0030601387157819905,0.6397617698293054,0.1995524705520673,2.2614783933768387e-09,1.3629272343219325e-06,3.0996371574991795e-07,4.297658667442111e-08,2.6497051702437996e-05,6.89554186672279e-07,8.033164199985727e-05,7.945987926302259e-11,2.8050772429476197e-13,2.0922043785681652e-10,0.0023029795532643078,1.6936436590173734e-11,1.4681425009355582e-05,1.2930902393846425e-24,2.005295667061927e-15,1.8026526092729514e-07,2.009148399322012e-12,4.5243275762287905e-26,3.55751566411379e-08,0.0025315586990849294,5.520689292754294e-14,6.032243379646103e-09,6.701147656216994e-18,1.2301555270296697e-06,1.71572202638885e-07,1.8613989294003517e-19,2.444492701660945e-13,7.097149234675576e-13,1.522917882891222e-15,5.377912298104561e-09,7.593936729520228e-16,5.794327796906072e-15,4.643759716008986e-17,3.291341028933709e-16,1.5354637543361535e-10,4.689860489051172e-15,8.672175016048363e-17,2.2154311469996046e-16,1.189286183695217e-09,2.2318360063606632e-11,8.68771247806908e-17,1.0652919302930239e-20,2.907801122554213e-13
3.2009973319450754e-06,0.0027149456784039327,0.1557,0.0,0.0030601399097831164,0.6397613951784638,0.1995522834167362,2.2792214411354643e-09,1.371622858083454e-06,3.107255281321097e-07,4.3258850545803867e-08,2.666599554302621e-05,6.94041377249304e-07,8.033164971109078e-05,7.946396650933839e-11,2.8052482517552825e-13,2.102717968574064e-10,0.002302978292331594,1.6976390521216588e-11,1.4681534911723514e-05,1.2968278968288177e-24,2.0126305246056193e-15,1.8027404843912094e-07,2.0092620444901316e-12,4.559385639814956e-26,3.579647553650222e-08,0.0025315582043113835,5.5569505739901507e-14,6.070532022321942e-09,6.702564760076837e-18,1.2389493476999172e-06,1.7173397018248795e-07,1.8741920817635588e-19,2.474311802191373e-13,7.097700348422283e-13,1.5324511719038303e-15,5.406021223976614e-09,7.593521072750984e-16,5.794012302627375e-15,4.654726543050708e-17,3.312760326014822e-16,1.5401588868130507e-10,4.7446451126202965e-15,8.70896666483252e-17,2.2272305990340165e-16,1.2016495869382275e-09,2.2517751463281392e-11,8.718911255482765e-17,1.0748096160671602e-20,2.963080685081849e-13
3.2170809906772426e-06,0.0027149456784039327,0.1557,0.0,0.0030601411041141207,0.6397610205197783,0.19955209628219972,2.2970064262619114e-09,1.3803190110656903e-06,3.114797305849314e-07,4.35411330672927e-08,2.6834946638936717e-05,6.985282925288253e-07,8.033165743147416e-05,7.946802605270961e-11,2.8054181492061443e-13,2.1132320273514126e-10,0.002302977031653149,1.701633775030235e-11,1.4681644094230895e-05,1.3005649995129542e-24,2.0199654964623935e-15,1.8028277261841028e-07,2.0093748898025816e-12,4.594529859854989e-26,3.6017803761992426e-08,0.0025315577097789316,5.5932142798973087e-14,6.10882235147578e-09,6.703978515074982e-18,1.2477438935156339e-06,1.718956244672807e-07,1.887046228423873e-19,2.5043080824504633e-13,7.098248298808638e-13,1.5419838660677964e-15,5.434056480885148e-09,7.593105082151638e-16,5.7936965536655085e-15,4.665691535078674e-17,3.334178326134188e-16,1.5448415475168195e-10,4.799755284969905e-15,8.745661495038424e-17,2.239026819733184e-16,1.214065265850788e-09,2.2717735610265552e-11,8.750066602677413e-17,1.0843556021037999e-20,3.0190549251756626e-13
3.2331646494094098e-06,0.0027149456784039327,0.1557,0.0,0.0030601422987705487,0.639760645853321,0.19955190914845183,2.3148333418035866e-09,1.3890156898418193e-06,3.1222639937536535e-07,4.3823434114059777e-08,2.7003904923027546e-05,7.030149305143881e-07,8.033166516088836e-05,7.947205817119268e-11,2.805586946463795e-13,2.1237465525555618e-10,0.0023029757712255596,1.705627830385356e-11,1.4681752564256032e-05,1.3043015488689064e-24,2.027300583153697e-15,1.8029143410084004e-07,2.0094869432940787e-12,4.629760198603278e-26,3.6239141233204495e-08,0.0025315572154841677,5.629480394446875e-14,6.147114352004522e-09,6.705388955873787e-18,1.2565391572525833e-06,1.7205716911285808e-07,1.8999613499748158e-19,2.534481480655971e-13,7.098793114955215e-13,1.551515961375614e-15,5.4620182508796946e-09,7.592688761762699e-16,5.793380553101114e-15,4.676654699220898e-17,3.3555950197635074e-16,1.549511769352312e-10,4.855190894316847e-15,8.782259751232334e-17,2.250819815443853e-16,1.2265330829053226e-09,2.2918310794407194e-11,8.781178628582565e-17,1.0939298068095864e-20,3.075728122691443e-13
3.249248308141577e-06,0.0027149456784039327,0.1557,0.0,0.0030601434937480567,0.6397602711791627,0.19955172201548652,2.3327021808352707e-09,1.3977128910194384e-06,3.129656100061078e-07,4.41057535625313e-08,2.717287032883095e-05,7.075012892301898e-07,8.033167289921186e-05,7.94760631400386e-11,2.805754654579478e-13,2.1342615418638367e-10,0.002302974511045486,1.7096212208026866e-11,1.4681860329095105e-05,1.3080375463144295e-24,2.034635785196729e-15,1.8030003351568608e-07,2.0095982129171583e-12,4.6650766183319684e-26,3.6460487866582206e-08,0.002531556721423759,5.665748901764893e-14,6.185408008956036e-09,6.7067961164704686e-18,1.2653351318995685e-06,1.7221860756144445e-07,1.9129374269467038e-19,2.564831934885088e-13,7.09933482569472e-13,1.5610474538630093e-15,5.489906715693913e-09,7.592272115580226e-16,5.793064303979057e-15,4.68761604253859e-17,3.3770103974693165e-16,1.5541695851437356e-10,4.910951828602368e-15,8.818761677485471e-17,2.2626095925227777e-16,1.2390529009217001e-09,2.3119475310069264e-11,8.812247441894938e-17,1.1035321488051525e-20,3.1331045561423836e-13
3.265331966873744e-06,0.0027149456784039327,0.1557,0.0,0.003060144689042389,0.6397598964973739,0.1995515348832979,2.3506129364588417e-09,1.406410611240212e-06,3.1369743722322524e-07,4.438809129037463e-08,2.734184279054652e-05,7.119873667208677e-07,8.033168064632497e-05,7.948004123171718e-11,2.805921284490958e-13,2.1447769929778354e-10,0.002302973251109665,1.713613948871622e-11,1.4681967395963695e-05,1.3117729932526662e-24,2.041971103107579e-15,1.803085714858888e-07,2.009708706543553e-12,4.70047908134332e-26,3.668184357940834e-08,0.00253155622759446,5.702019786149037e-14,6.2237033075318035e-09,6.708200030209342e-18,1.274131810648171e-06,1.7237994308779744e-07,1.9259744398047458e-19,2.5953593830768785e-13,7.099873459572966e-13,1.5705783396121813e-15,5.517722056744649e-09,7.591855147555763e-16,5.792747809313713e-15,4.6985755720229317e-17,3.398424449921245e-16,1.5588150276348368e-10,4.967037975496821e-15,8.85516751740278e-17,2.274396157339427e-16,1.2516245830665457e-09,2.3321227456118826e-11,8.843273151051905e-17,1.1131625469281545e-20,3.191188502695505e-13
3.2814156256059113e-06,0.0027149456784039327,0.1557,0.0,0.0030601458846493813,0.639759521808024,0.19955134775188008,2.3685656018030036e-09,1.41510884717953e-06,3.1442195502373633e-07,4.467044717648571e-08,2.7510822243034445e-05,7.164731610512898e-07,8.033168840211744e-05,7.948399271597574e-11,2.806086847024941e-13,2.1552929036226155e-10,0.0023029719914149063,1.7176060171555943e-11,1.4682073771998204e-05,1.3155078910770048e-24,2.049306537390094e-15,1.80317048628117e-07,2.009818431965803e-12,4.735967549952428e-26,3.690320828979464e-08,0.002531555733993098,5.738293032050094e-14,6.26200023307935e-09,6.7096007298151904e-18,1.2829291868830547e-06,1.7254117880854424e-07,1.9390723689440277e-19,2.626063763034666e-13,7.100409044853373e-13,1.5801086147380122e-15,5.545464455130984e-09,7.591437861597127e-16,5.792431072085051e-15,4.709533294587996e-17,3.419837167884467e-16,1.5634481294890775e-10,5.023449222404299e-15,8.891477514098167e-17,2.286179516276303e-16,1.2642479928525476e-09,2.3523565535916328e-11,8.874255864256848e-17,1.1228209202301396e-20,3.249984238168057e-13
3.2974992843380785e-06,0.0027149456784039327,0.1557,0.0,0.0030601470805649723,0.6397591471111815,0.19955116062122713,2.3865601700230165e-09,1.4238075955461615e-06,3.151392366631161e-07,4.4952821100976463e-08,2.7679808621808798e-05,7.209586703063502e-07,8.033169616647579e-05,7.948791785984243e-11,2.8062513529001055e-13,2.1658092715440845e-10,0.0023029707319580824,1.72159742819238e-11,1.4682179464257217e-05,1.3192422411674185e-24,2.056642088543522e-15,1.8032546555283198e-07,2.009927396896868e-12,4.7715419864901163e-26,3.712458191667518e-08,0.002531555240616566,5.774568624064671e-14,6.3002987710913796e-09,6.7109982474253595e-18,1.2917272541728123e-06,1.727023176909836e-07,1.9522311947004575e-19,2.6569450124284505e-13,7.1009416095215e-13,1.5896382753966188e-15,5.573134091633344e-09,7.591020261570174e-16,5.792114095237881e-15,4.7204892170846477e-17,3.4412485422139184e-16,1.5680689232898135e-10,5.080185456467241e-15,8.927691910182699e-17,2.297959675724292e-16,1.2769229941377707e-09,2.372648785730496e-11,8.905195689488482e-17,1.1325071879743107e-20,3.309496037023851e-13
3.3135829430702457e-06,0.0027149456784039327,0.1557,0.0,0.00306014827678518,0.6397587724069153,0.19955097349133316,2.4045966343004308e-09,1.4325068530819215e-06,3.158493546627255e-07,4.523521294516245e-08,2.7848801863030905e-05,7.254438925907636e-07,8.033170393928593e-05,7.94918169276403e-11,2.806414812725087e-13,2.1763260945117525e-10,0.002302969472736136,1.725588184494402e-11,1.4682284479722764e-05,1.3229760448884937e-24,2.063977757069417e-15,1.803338228643505e-07,2.010035608971371e-12,4.807202353322549e-26,3.734596437979832e-08,0.0025315547474618325,5.810846546959857e-14,6.338598907211265e-09,6.712392614593109e-18,1.3005260062613187e-06,1.7286336256138394e-07,1.9654508973502214e-19,2.6880030687972507e-13,7.101471181285025e-13,1.59916731779315e-15,5.600731146712591e-09,7.590602351298397e-16,5.791796881689123e-15,4.7314433462988455e-17,3.462658563866064e-16,1.5726774415404577e-10,5.137246564570971e-15,8.963810947805597e-17,2.309736642085665e-16,1.2896494511249636e-09,2.3929992732599874e-11,8.936092734463219e-17,1.1422212696399195e-20,3.369728172369867e-13
3.329666601802413e-06,0.0027149456784039327,0.1557,0.0,0.0030601494733060934,0.639758397695292,0.1995507863621924,2.4226749878428275e-09,1.4412066165613323e-06,3.165523808171671e-07,4.551762259155067e-08,2.8017801903502835e-05,7.299288260288649e-07,8.033171172044557e-05,7.949569018105626e-11,2.8065772370005587e-13,2.1868433703185054e-10,0.0023029682137460723,1.7295782885490043e-11,1.468238882530153e-05,1.326709303596524e-24,2.0713135434550596e-15,1.8034212116090725e-07,2.0101430757476185e-12,4.842948612828399e-26,3.756735559971618e-08,0.0025315542545259325,5.847126785652621e-14,6.37690062722391e-09,6.713783862316532e-18,1.3093254370595603e-06,1.7302431611280675e-07,1.9787314570992227e-19,2.7192378695513964e-13,7.101997787577956e-13,1.6086957381613353e-15,5.628255800509181e-09,7.590184134563413e-16,5.7914794343233475e-15,4.7423956889377617e-17,3.484067223891166e-16,1.5772737166646446e-10,5.194632433348137e-15,8.999834868626723e-17,2.321510421776128e-16,1.3024272283608685e-09,2.4134078478577596e-11,8.966947106659687e-17,1.1519630849190033e-20,3.4306849159528893e-13
3.34575026053458e-06,0.0027149456784039327,0.1557,0.0,0.0030601506701238993,0.6397580229763784,0.199550599233799,2.440795223883555e-09,1.4499068827912949e-06,3.1724838620156666e-07,4.5800049923827395e-08,2.818680868066088e-05,7.344134687644092e-07,8.033171950984882e-05,7.949953787914427e-11,2.806738636123449e-13,2.1973610967769055e-10,0.002302966954984954,1.7335677428187405e-11,1.4682492507826025e-05,1.3304420186354045e-24,2.0786494481817017e-15,1.8035036103471605e-07,2.0102498047068113e-12,4.87878072739817e-26,3.778875549777805e-08,0.002531553761805957,5.883409325194974e-14,6.41520391705302e-09,6.715172021073865e-18,1.3181255406379194e-06,1.7318518091248262e-07,1.9920728540974897e-19,2.7506493519748553e-13,7.102521455566061e-13,1.6182235327729197e-15,5.655708232842305e-09,7.589765615107086e-16,5.791161755989832e-15,4.7533462516481724e-17,3.5054745134234787e-16,1.5818577810063937e-10,5.2523429491831495e-15,9.035763913792549e-17,2.3332810212181627e-16,1.3152561907355295e-09,2.4338743416465397e-11,8.99775891334177e-17,1.1617325537126207e-20,3.49237053815593e-13
