Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CHOX(64),CH2O2X(54),CH3OX(48),SX(57),OCO(174),SX(231),CH3X(25),CH4(24),CH4X(249),CH3O2X(51),C2HO2X(68),SX(130),SX(55)
3.277239763173613e-07,0.00264225016925734,0.0,0.0,0.0003256728502557349,0.7963966468047027,0.09999965507617002,0.09999999997250276,1.9969742814069987e-11,1.2506813622402096e-15,2.1153318660018556e-14,4.7795117040274005e-24,6.417392526332356e-29,0.006515159009114086,6.877397915648606e-17,2.663646919350649e-18,2.7887497784644136e-16,2.848942134962748e-07,7.506596948445027e-12,6.004199848562902e-08,9.538988283109101e-21,1.4729189780112237e-23,1.2612038024571521e-17,1.3885472257115677e-28,3.4381203352117353e-31,7.705575388266375e-28,0.0003457436497134355,7.506892008303931e-12,7.993305893459662e-14,3.1848967235065565e-21,4.777151557264066e-24,3.110423237792785e-39,1.374620122783682e-25,2.1957414202093158e-28,6.978264911800567e-38,3.6071638676002707e-35,5.618870123098627e-38,1.32872469649287e-31,1.9715099090332687e-20,1.9249237138308343e-46,1.1174274500063612e-34
3.2896376594144276e-07,0.00264225016925734,0.0,0.0,0.00032567024963505803,0.7963966469505778,0.09999965507847544,0.09999999997242172,2.0050762476110128e-11,1.2557130259641078e-15,2.1238219810525754e-14,4.818126119215355e-24,6.469230090211787e-29,0.0065151645067679734,6.877342822675782e-17,2.663649102464853e-18,2.8000425074494654e-16,2.848919382151415e-07,7.506537005365804e-12,6.004204909177002e-08,9.538992758614959e-21,1.472920212892416e-23,1.2707182336381851e-17,1.3941336258130671e-28,3.451922179987525e-31,7.768283460026363e-28,0.00034574075490470725,7.506832061814876e-12,8.024425763996524e-14,3.1976542337174654e-21,4.815733079158549e-24,3.1355231681467095e-39,1.385689302800156e-25,2.215525190301296e-28,7.034561939001229e-38,3.649724202132067e-35,5.688832955807732e-38,1.3340588060808685e-31,1.9715120568171513e-20,1.9404742463473644e-46,1.1219230195576704e-34
3.302035555655242e-07,0.00264225016925734,0.0,0.0,0.00032566773527688964,0.7963966470916113,0.0999996550807071,0.09999999997234067,2.0131782270614283e-11,1.2607443436309844e-15,2.1323121070615737e-14,4.856895683083425e-24,6.521275822219437e-29,0.006515169822063887,6.877289557134852e-17,2.6636512131635956e-18,2.8113358192326314e-16,2.848897384050237e-07,7.50647905059649e-12,6.004209801929901e-08,9.538997085740867e-21,1.4729214068124645e-23,1.2802681207904158e-17,1.3997196417095522e-28,3.4657239774833503e-31,7.831247047901052e-28,0.0003457379561176479,7.506774103749242e-12,8.055542663054185e-14,3.210412406693733e-21,4.854469454356046e-24,3.1607244291373174e-39,1.3968028260527448e-25,2.235400782732673e-28,7.091087854556181e-38,3.6926272055954825e-35,5.759397266000889e-38,1.3393928941192913e-31,1.9715141333529098e-20,1.9560871913692542e-46,1.1264182799496587e-34
3.3144334518960564e-07,0.00264225016925734,0.0,0.0,0.00032566530431936636,0.7963966472279637,0.0999996550828674,0.09999999997225963,2.0212802193188358e-11,1.2657753151787966e-15,2.1408022436652806e-14,4.8958203848056835e-24,6.573529706948031e-29,0.006515174961051836,6.877238058398558e-17,2.663653253849449e-18,2.822629697376784e-16,2.848876115620783e-07,7.506423018172489e-12,6.004214532390654e-08,9.539001269409762e-21,1.4729225611303192e-23,1.2898534419143246e-17,1.4053052733321173e-28,3.4795257289382396e-31,7.894466107057807e-28,0.00034573525016655984,7.506718068138669e-12,8.086656590041185e-14,3.2231712237194728e-21,4.893360670738728e-24,3.1860270030072516e-39,1.4079606921709382e-25,2.255368183879608e-28,7.14784259373479e-38,3.735874267224734e-35,5.830565669342325e-38,1.3447269611791124e-31,1.971516141004699e-20,1.9717625449479476e-46,1.1309132311261356e-34
3.326831348136871e-07,0.00264225016925734,0.0,0.0,0.00032566295399560566,0.7963966473597898,0.09999965508495871,0.09999999997217858,2.029382223958401e-11,1.2708059405553056e-15,2.14929239051219e-14,4.9349002135772e-24,6.625991729018582e-29,0.006515179929581036,6.877188267851742e-17,2.6636552268452344e-18,2.8339241258942637e-16,2.8488555526556153e-07,7.506368844318472e-12,6.004219105943493e-08,9.539005314381199e-21,1.4729236771598298e-23,1.2994741749655631e-17,1.4108905206227445e-28,3.4933274355610298e-31,7.957940593227386e-28,0.00034573263397147787,7.506663891204183e-12,8.117767544395226e-14,3.2359306665914914e-21,4.932406716209906e-24,3.211430872216271e-39,1.4191629007946338e-25,2.2754273802299598e-28,7.204826092806247e-38,3.779466775878828e-35,5.902340780666638e-38,1.3500610078171262e-31,1.9715180820581837e-20,1.9875003031300747e-46,1.1354078730396655e-34
3.339229244377685e-07,0.00264225016925734,0.0,0.0,0.0003256606816305513,0.7963966474872405,0.09999965508698334,0.09999999997209753,2.037484240569387e-11,1.2758362197177514e-15,2.157782547262455e-14,4.974135158613706e-24,6.678661873079953e-29,0.006515184733306576,6.87714012882456e-17,2.663657134396681e-18,2.84521908923513e-16,2.8488356717506844e-07,7.506316467375657e-12,6.004223527793954e-08,9.539009225256736e-21,1.4729247561712382e-23,1.3091302978566212e-17,1.4164753835339368e-28,3.5071290985309805e-31,8.021670462695833e-28,0.00034573010455465745,7.506611511283484e-12,8.148875525582233e-14,3.2486907176058386e-21,4.971607578693695e-24,3.236936019438018e-39,1.4304094515738578e-25,2.295578358386209e-28,7.26203828902453e-38,3.82340612004729e-35,5.974725213994395e-38,1.3553950345762565e-31,1.971519958723147e-20,2.0033004619575098e-46,1.1399022056513314e-34
3.3516271406184997e-07,0.00264225016925734,0.0,0.0,0.0003256584846379233,0.7963966476104608,0.09999965508894348,0.09999999997201646,2.045586268754683e-11,1.280866152632533e-15,2.166272713587504e-14,5.013525209151285e-24,6.73154012380844e-29,0.006515189377695866,6.877093586527848e-17,2.6636589786749827e-18,2.8565145722757063e-16,2.8488164502786403e-07,7.506265827731524e-12,6.004227802974808e-08,9.539013006485213e-21,1.472925799392631e-23,1.3188217884584527e-17,1.4220598620283697e-28,3.5209307189984204e-31,8.08565567229634e-28,0.00034572765903717964,7.506560868760649e-12,8.179980533095389e-14,3.2614513595447074e-21,5.0109632461347085e-24,3.262542427556817e-39,1.4417003441684928e-25,2.3158211050681748e-28,7.319479120613441e-38,3.867693687855802e-35,6.047721582547466e-38,1.3607290419858675e-31,1.9715217731360144e-20,2.0191630174674473e-46,1.1443962289303845e-34
3.364025036859314e-07,0.00264225016925734,0.0,0.0,0.0003256563605172713,0.7963966477295908,0.09999965509084131,0.0999999999719354,2.0536883081303503e-11,1.285895739274907e-15,2.174762889169667e-14,5.05307035444606e-24,6.784626465907338e-29,0.006515193868034873,6.877048587990706e-17,2.663660761779277e-18,2.8678105603073957e-16,2.848797866363057e-07,7.506216867751873e-12,6.004231936351812e-08,9.539016662367831e-21,1.4729268080113418e-23,1.3285486246020573e-17,1.427643956078553e-28,3.53473229808537e-31,8.14989617940116e-28,0.0003457252946356688,7.506511905998188e-12,8.211082566454254e-14,3.2742125756636585e-21,5.0504737064977355e-24,3.288250079664469e-39,1.453035578248016e-25,2.3361556071155574e-28,7.377148526751746e-38,3.9123308670717554e-35,6.121332498764124e-38,1.3660630305620665e-31,1.9715235273622878e-20,2.0350879656924693e-46,1.1488899428540355e-34
3.3764229331001285e-07,0.00264225016925734,0.0,0.0,0.0003256543068511222,0.7963966478447664,0.09999965509267886,0.09999999997185434,2.061790358325193e-11,1.2909249796286883e-15,2.183253073701809e-14,5.092770583773885e-24,6.837920884106554e-29,0.006515198209434141,6.877005082000069e-17,2.663662485739034e-18,2.8791070390257674e-16,2.848779898853478e-07,7.5061695317151e-12,6.004235932629243e-08,9.539020197063027e-21,1.4729277831752967e-23,1.3383107840800196e-17,1.433227665666497e-28,3.5485338368861464e-31,8.214391941913503e-28,0.00034572300865911985,7.506464567271311e-12,8.242181625203857e-14,3.286974349679117e-21,5.0901389477674455e-24,3.314058959057037e-39,1.464415153491238e-25,2.356581851490295e-28,7.435046447558242e-38,3.957319045109722e-35,6.195560574313852e-38,1.371397000807999e-31,1.9715252233989057e-20,2.0510753026606215e-46,1.1533833474071555e-34
3.388820829340943e-07,0.00264225016925734,0.0,0.0,0.00032565232130222626,0.7963966479561188,0.09999965509445813,0.09999999997177328,2.0698924189803254e-11,1.2959538736859648e-15,2.1917432668869887e-14,5.13262588643005e-24,6.891423363162187e-29,0.006515202406834624,6.876963019042363e-17,2.663664152516372e-18,2.890403994519931e-16,2.84876252730132e-07,7.506123765748706e-12,6.004239796355268e-08,9.539023614591224e-21,1.472928725994331e-23,1.3481082446480088e-17,1.4388109907834006e-28,3.5623353364679844e-31,8.279142918259497e-28,0.00034572079850583035,7.506418798704445e-12,8.27327770891389e-14,3.299736665756254e-21,5.1299589579480794e-24,3.3399690492317054e-39,1.4758390695860535e-25,2.377099825278739e-28,7.493172824077051e-38,4.00265960903683e-35,6.270408420111928e-38,1.3767309532141455e-31,1.971526863176519e-20,2.067125024395483e-46,1.1578764425820076e-34
3.401218725581757e-07,0.00264225016925734,0.0,0.0,0.0003256504016108931,0.796396648063775,0.09999965509618106,0.09999999997169222,2.07799448974877e-11,1.3009824214468203e-15,2.2002334684381103e-14,5.172636251728991e-24,6.94513388785614e-29,0.006515206465013309,6.876922351247075e-17,2.663665764008295e-18,2.901701413262138e-16,2.8487457319365614e-07,7.506079517767895e-12,6.004243531927126e-08,9.539026918839443e-21,1.47292963754145e-23,1.3579409840262367e-17,1.4443939314293373e-28,3.576136797871609e-31,8.344149067380135e-28,0.00034571866166043544,7.506374548209824e-12,8.304370817177855e-14,3.3124995084970762e-21,5.1699337250631625e-24,3.3659803338835767e-39,1.4873073262291944e-25,2.397709515693672e-28,7.551527598262904e-38,4.0483539455780737e-35,6.345878646333724e-38,1.382064888258603e-31,1.971528448561695e-20,2.083237126916251e-46,1.162369228378052e-34
3.4136166218225717e-07,0.00264225016925734,0.0,0.0,0.0003256485455924157,0.7963966481678574,0.0999996550978495,0.09999999997161116,2.0860965702950597e-11,1.3060106229190666e-15,2.208723678077606e-14,5.21280166900399e-24,6.999052442995735e-29,0.006515210388588668,6.876883032332192e-17,2.663667322048857e-18,2.912999282097669e-16,2.848729493645215e-07,7.50603673741621e-12,6.004247143596138e-08,9.539030113565682e-21,1.4729305188540514e-23,1.36780897990088e-17,1.4499764876129651e-28,3.5899382221118444e-31,8.409410348723313e-28,0.00034571659569104053,7.50633176542811e-12,8.335460949612289e-14,3.3252628629288875e-21,5.210063237155215e-24,3.392092796902549e-39,1.4988199231259921e-25,2.418410910076155e-28,7.610110712966475e-38,4.094403441121515e-35,6.421973862428768e-38,1.387398806407373e-31,1.9715299813590444e-20,2.0994116062378077e-46,1.1668617048016255e-34
3.426014518063386e-07,0.00264225016925734,0.0,0.0,0.0003256467511345815,0.7963966482684847,0.0999996550994653,0.0999999999715301,2.0941986602948567e-11,1.311038478117986e-15,2.217213895537112e-14,5.253122127606912e-24,7.053179013413338e-29,0.0065152141820259135,6.876845017551443e-17,2.6636688284112426e-18,2.924297588234968e-16,2.84871379394755e-07,7.505995376008155e-12,6.004250635472554e-08,9.53903320240325e-21,1.47293137093511e-23,1.37771220992546e-17,1.4555586593512334e-28,3.6037396101781632e-31,8.474926722235828e-28,0.0003457145982464502,7.506290401671033e-12,8.366548105856002e-14,3.3380267144929925e-21,5.250347482285465e-24,3.41830642237019e-39,1.510376859990143e-25,2.4392039958972124e-28,7.668922111919902e-38,4.140809481723419e-35,6.49869667713453e-38,1.3927327081146335e-31,1.9715314633132827e-20,2.1156484583708082e-46,1.1713538718658032e-34
3.4384124143042005e-07,0.00264225016925734,0.0,0.0,0.00032564501619526535,0.7963966483657714,0.0999996551010302,0.09999999997144904,2.102300759434582e-11,1.3160659870660782e-15,2.2257041205571706e-14,5.293597616907915e-24,7.107513583965981e-29,0.006515217849642094,6.876808263643341e-17,2.6636702848098e-18,2.935596319235997e-16,2.848698614977021e-07,7.50595538647371e-12,6.00425401153023e-08,9.539036188864876e-21,1.4729321947543185e-23,1.3876506517221893e-17,1.4611404466691073e-28,3.6175409630352716e-31,8.540698148355508e-28,0.0003457126670534883,7.506250409865885e-12,8.397632285569316e-14,3.3507910490336983e-21,5.290786448533579e-24,3.444621194556616e-39,1.521978136543483e-25,2.4600887607593883e-28,7.727961739722337e-38,4.1875734531133005e-35,6.576049698489992e-38,1.398066593823015e-31,1.9715328961112145e-20,2.1319476793217576e-46,1.1758457295900874e-34
3.450810310545015e-07,0.00264225016925734,0.0,0.0,0.0003256433388001024,0.7963966484598285,0.09999965510254587,0.09999999997136798,2.11040286741106e-11,1.3210931497928214e-15,2.2341943528869286e-14,5.3342281262951814e-24,7.162056139535e-29,0.006515221395611014,6.876772728781871e-17,2.663671692901992e-18,2.9468954630068653e-16,2.8486839394599247e-07,7.505916723304706e-12,6.004257275611174e-08,9.539039076346734e-21,1.4729329912491938e-23,1.39762428288328e-17,1.4667218495992987e-28,3.6313422816236584e-31,8.606724588003307e-28,0.0003457107999144082,7.506211744501896e-12,8.428713488433376e-14,3.3635558527875875e-21,5.33138012399739e-24,3.4710370979174136e-39,1.5336237525157648e-25,2.4810651923981253e-28,7.787229541825587e-38,4.234696740698881e-35,6.654035533848915e-38,1.4034004639638635e-31,1.9715342813836633e-20,2.1483092650930916e-46,1.1803372780002543e-34
3.463208206785829e-07,0.00264225016925734,0.0,0.0,0.0003256417170402389,0.7963966485507629,0.09999965510401394,0.09999999997128689,2.1185049839311735e-11,1.326119966334434e-15,2.2426845922838544e-14,5.375013645174665e-24,7.216806665025695e-29,0.006515224823967981,6.876738372528828e-17,2.6636730542902784e-18,2.9581950077886745e-16,2.848669750695709e-07,7.505879342502961e-12,6.004260431429901e-08,9.53904186813229e-21,1.4729337613261457e-23,1.4076330809722203e-17,1.4723028681820049e-28,3.6451435668601404e-31,8.673006002575524e-28,0.0003457089947043873,7.506174361578378e-12,8.459791714149449e-14,3.376321112373065e-21,5.372128496792623e-24,3.497554117090597e-39,1.5453137076444435e-25,2.5021332786830297e-28,7.84672546451994e-38,4.282180729570978e-35,6.732656789892911e-38,1.408734318957508e-31,1.971535620707327e-20,2.1647332116832627e-46,1.1848285171281102e-34
3.4756061030266437e-07,0.00264225016925734,0.0,0.0,0.00032564014907015713,0.7963966486386784,0.09999965510543599,0.09999999997120582,2.1266071087115274e-11,1.3311464367336524e-15,2.2511748385134618e-14,5.415954162969815e-24,7.271765145366956e-29,0.006515228138614407,6.876705155787766e-17,2.6636743705239477e-18,2.969494942148582e-16,2.84865603253795e-07,7.505843201530176e-12,6.004263482577671e-08,9.539044567396064e-21,1.472934505861507e-23,1.417677023525009e-17,1.4778835024646588e-28,3.6589448196383932e-31,8.739542353936011e-28,0.0003457072493691074,7.506138218554595e-12,8.490866962438239e-14,3.3890868147801536e-21,5.413031555052651e-24,3.5241722368935335e-39,1.5570480016744638e-25,2.523293007618993e-28,7.906449454920029e-38,4.3300268045082975e-35,6.81191607264422e-38,1.4140681592135073e-31,1.971536915606575e-20,2.1812195150868156e-46,1.1893194470112917e-34
3.488003999267458e-07,0.00264225016925734,0.0,0.0,0.0003256386331055728,0.7963966487236752,0.09999965510681352,0.09999999997112474,2.1347092414781295e-11,1.336172561039509e-15,2.2596650913490424e-14,5.457049669121335e-24,7.326931565510943e-29,0.006515231343322259,6.876673040759441e-17,2.6636756431008816e-18,2.9807952549711114e-16,2.848642769375959e-07,7.505808259259441e-12,6.004266432526601e-08,9.539047177207235e-21,1.472935225702535e-23,1.427756088051367e-17,1.4834637525016847e-28,3.6727460408294926e-31,8.806333604408483e-28,0.00034570556192241346,7.506103274301291e-12,8.521939233039274e-14,3.401852947360565e-21,5.454089286928225e-24,3.550891442319957e-39,1.5688266343580588e-25,2.5445443673471748e-28,7.966401460950818e-38,4.3782363499821537e-35,6.891815987478266e-38,1.4194019851309143e-31,1.971538167555189e-20,2.1977681712944813e-46,1.1938100676930948e-34
3.5004018955082725e-07,0.00264225016925734,0.0,0.0,0.0003256371674214027,0.79639664880585,0.09999965510814808,0.09999999997104367,2.1428113819660746e-11,1.3411983393071197e-15,2.2681553505714094e-14,5.49830015308693e-24,7.382305910432736e-29,0.006515234441738353,6.876641990898743e-17,2.6636768734692603e-18,2.9920959354496673e-16,2.8486299461169896e-07,7.505774475928405e-12,6.004269284633598e-08,9.539049700533148e-21,1.4729359216683754e-23,1.437870252035909e-17,1.4890436183542618e-28,3.686547231282421e-31,8.873379716768863e-28,0.00034570393044405074,7.506069489053849e-12,8.553008525710247e-14,3.4146194978180075e-21,5.49530168058724e-24,3.57771171853698e-39,1.5806496054545482e-25,2.5658873461458743e-28,8.026581431333766e-38,4.426810750161111e-35,6.972359139135968e-38,1.4247357970985148e-31,1.971539377978041e-20,2.2143791762932514e-46,1.198300379222254e-34
3.512799791749087e-07,0.00264225016925734,0.0,0.0,0.0003256357503497996,0.7963966488852965,0.09999965510944103,0.0999999999709626,2.150913529919247e-11,1.346223771597482e-15,2.276645615968645e-14,5.539705604341062e-24,7.437888165130025e-29,0.006515237437388502,6.876611970873092e-17,2.6636780630292116e-18,3.003396973078275e-16,2.8486175481690603e-07,7.505741813093984e-12,6.004272042144186e-08,9.539052140242683e-21,1.472936594550994e-23,1.4480194929392834e-17,1.4946231000900997e-28,3.70034839182457e-31,8.940680654237719e-28,0.0003457023530774771,7.506036824366988e-12,8.584074840226438e-14,3.4273864541987494e-21,5.536668724214473e-24,3.604633050882133e-39,1.5925169147301431e-25,2.5873219324312795e-28,8.086989315573119e-38,4.4757513889155334e-35,7.053548131735791e-38,1.430069595495071e-31,1.9715405482527182e-20,2.2310525260664715e-46,1.202790381652758e-34
3.5251976879899013e-07,0.00264225016925734,0.0,0.0,0.00032563438027825186,0.796396648962105,0.0999996551106938,0.09999999997088152,2.159015685090026e-11,1.3512488579772743e-15,2.2851358873358615e-14,5.581266012374714e-24,7.493678314622779e-29,0.006515240333681544,6.876582946522163e-17,2.66367921313441e-18,3.014698357643501e-16,2.848605561424313e-07,7.505710233588545e-12,6.004274708196216e-08,9.53905449910954e-21,1.472937245116083e-23,1.4582037881992884e-17,1.5002021977832143e-28,3.7141495232622564e-31,9.008236380472725e-28,0.0003457008280277487,7.506005243070956e-12,8.615138176380109e-14,3.440153804882398e-21,5.57819040601136e-24,3.6316554248604123e-39,1.6044285619577589e-25,2.608848114758089e-28,8.147625063942179e-38,4.5250596498220745e-35,7.135385568785585e-38,1.4354033806895606e-31,1.9715416797110943e-20,2.247788216593923e-46,1.2072800750437239e-34
3.5375955842307157e-07,0.00264225016925734,0.0,0.0,0.0003256330556477474,0.7963966490363633,0.09999965511190767,0.09999999997080045,2.167117847239005e-11,1.3562735985186646e-15,2.2936261644749674e-14,5.62298136669516e-24,7.549676343952933e-29,0.006515243133913213,6.876554884818995e-17,2.663680325093616e-18,3.026000079216628e-16,2.8485939722429624e-07,7.505679701477599e-12,6.00427728582342e-08,9.539056779815379e-21,1.4729378741039274e-23,1.4684231152319463e-17,1.5057809115137188e-28,3.7279506263811935e-31,9.076046859561214e-28,0.0003456993535594746,7.505974709229209e-12,8.64619853397996e-14,3.452921538572959e-21,5.619866714195758e-24,3.658778826141423e-39,1.6163845469168287e-25,2.6304658818200437e-28,8.20848862746994e-38,4.574736916168075e-35,7.217874053194163e-38,1.4407371530414088e-31,1.9715427736408428e-20,2.26458624385191e-46,1.2117694594591457e-34
3.5623913767123445e-07,0.00264225016925734,0.0,0.0,0.00032563053673087365,0.7963966491775646,0.09999965511422393,0.0999999999706383,2.183322191553407e-11,1.3663220424012712e-15,2.3106067353091365e-14,5.706876872305594e-24,7.662295982401201e-29,0.006515248458831968,6.876501522693681e-17,2.663682439593291e-18,3.048604495051075e-16,2.8485719342602666e-07,7.50562164162621e-12,6.004282187438094e-08,9.539061117028479e-21,1.4729390701869695e-23,1.488966774176664e-17,1.5169371874366125e-28,3.755552750705422e-31,9.212431934753855e-28,0.0003456965497118679,7.505916646087722e-12,8.708310312831896e-14,3.478458111362386e-21,5.70368316267924e-24,3.713328654097812e-39,1.6404295291785965e-25,2.67397612562171e-28,8.330899007824416e-38,4.675203996906938e-35,7.384814572795248e-38,1.4514046606084133e-31,1.9715448538528095e-20,2.2983692924476957e-46,1.2207473016430315e-34
3.58470758994581e-07,0.00264225016925734,0.0,0.0,0.00032562841050793364,0.7963966492967431,0.0999996551161881,0.09999999997049235,2.1979061230588353e-11,1.3753644599582552e-15,2.3258892669438377e-14,5.782912638718277e-24,7.764364456428344e-29,0.006515252953606136,6.876456479612214e-17,2.6636842244452172e-18,3.0689495278277216e-16,2.848553331953788e-07,7.505572633184952e-12,6.004286324900968e-08,9.53906477833355e-21,1.4729400798031477e-23,1.507575648917701e-17,1.5269765235364509e-28,3.780394573224384e-31,9.336049405451334e-28,0.0003456941829790347,7.505867634870651e-12,8.764200725542827e-14,3.50144222977345e-21,5.779646670689378e-24,3.762768872141463e-39,1.6622216461702506e-25,2.7134484542722652e-28,8.441847001720347e-38,4.7669002395411944e-35,7.537313722916313e-38,1.4610053769149702e-31,1.9715466097595392e-20,2.328987187368364e-46,1.2288263036493025e-34
3.6070238031792757e-07,0.00264225016925734,0.0,0.0,0.0003256264095318879,0.7963966494088928,0.09999965511804515,0.0999999999703464,2.2124900737979554e-11,1.3844057583531307e-15,2.341171814486313e-14,5.85945026863809e-24,7.867106229473204e-29,0.006515257183611325,6.876414089829025e-17,2.663685904157579e-18,3.0892955103228623e-16,2.848535825431584e-07,7.505526511625209e-12,6.004290218643087e-08,9.53906822420822e-21,1.4729410299470874e-23,1.526297674489161e-17,1.5370146171008854e-28,3.8052363153183506e-31,9.460491735750256e-28,0.00034569195566113494,7.505821510699887e-12,8.820081485459196e-14,3.5244274273780285e-21,5.856110985685932e-24,3.8125362030025036e-39,1.6841574142609933e-25,2.7532173480180068e-28,8.553532388281933e-38,4.859813559909933e-35,7.691962720714671e-38,1.4706060567881139e-31,1.9715482622294368e-20,2.35980699056954e-46,1.2369043057781318e-34
3.6293400164127413e-07,0.00264225016925734,0.0,0.0,0.00032562452642426214,0.7963966495144272,0.09999965511980133,0.09999999997020044,2.2270740426376762e-11,1.3934459381822214e-15,2.3564543769989997e-14,5.936489701431447e-24,7.970521215055802e-29,0.006515261164445532,6.876374197034536e-17,2.6636874849244108e-18,3.109642393961542e-16,2.848519350139422e-07,7.505483106876634e-12,6.004293883022501e-08,9.539071467344074e-21,1.472941924122409e-23,1.5451327185261054e-17,1.5470514687919217e-28,3.83007798088605e-31,9.585758730786882e-28,0.0003456898595449651,7.505778103495404e-12,8.875952591991424e-14,3.547413648925494e-21,5.9330760395201255e-24,3.86263056868556e-39,1.7062368323775595e-25,2.7932827459803027e-28,8.665954907504585e-38,4.953952015436065e-35,7.848776726136733e-38,1.480206702007605e-31,1.9715498173565763e-20,2.3908286784706694e-46,1.2449813085600562e-34
3.651656229646207e-07,0.00264225016925734,0.0,0.0,0.0003256227542413951,0.7963966496137364,0.09999965512146265,0.09999999997005449,2.2416580285116738e-11,1.4024850000862232e-15,2.3717369535995744e-14,6.014030876618836e-24,8.074609326904036e-29,0.0065152649107875485,6.876336654130419e-17,2.6636889725747155e-18,3.1299901325960165e-16,2.848503845327257e-07,7.505442258891128e-12,6.004297331551068e-08,9.539074519684799e-21,1.4729427656262486e-23,1.564080648511594e-17,1.5570870793208396e-28,3.854919573645942e-31,9.711850199639105e-28,0.00034568788690133277,7.50573725319995e-12,8.931814044683386e-14,3.570400841929437e-21,6.010541764198591e-24,3.913051892699733e-39,1.7284598995019752e-25,2.8336445887480115e-28,8.779114306289853e-38,5.049323660830251e-35,8.007770893684786e-38,1.4898073142699479e-31,1.9715512808758567e-20,2.422052227461765e-46,1.2530573125653213e-34
3.6739724428796725e-07,0.00264225016925734,0.0,0.0,0.00032562108644877176,0.7963966497071868,0.09999965512303466,0.09999999996990853,2.2562420304164482e-11,1.4115229447475185e-15,2.3870195434576985e-14,6.092073733871205e-24,8.179370478948822e-29,0.006515268436451232,6.876301322685937e-17,2.6636903725940214e-18,3.150338682390544e-16,2.8484892538246654e-07,7.505403817051244e-12,6.004300576944463e-08,9.53907739247026e-21,1.4729435575614612e-23,1.5831413317926144e-17,1.5671214494452036e-28,3.879761097143653e-31,9.838765955200475e-28,0.0003456860304564854,7.505698809187444e-12,8.98766584320453e-14,3.593388956536537e-21,6.088508091879738e-24,3.963800100015209e-39,1.7508266146688068e-25,2.8743028183722513e-28,8.893010338224585e-38,5.145936548161574e-35,8.168960372598136e-38,1.499407895191894e-31,1.9715526581842076e-20,2.4534776139046143e-46,1.2611323184014913e-34
3.696288656113138e-07,0.00264225016925734,0.0,0.0,0.00032561951689689093,0.7963966497951237,0.09999965512452264,0.09999999996976258,2.27082604740762e-11,1.4205597728876464e-15,2.402302145791948e-14,6.170618213006495e-24,8.284804585319428e-29,0.006515271754436519,6.876268072426765e-17,2.6636916901446385e-18,3.1706880017078007e-16,2.848475521829688e-07,7.505367639613876e-12,6.004303631169232e-08,9.53908009627801e-21,1.4729443028480966e-23,1.6023146355952272e-17,1.5771545799660495e-28,3.9046025547596054e-31,9.966505814055234e-28,0.00034568428336524676,7.505662629706748e-12,9.043507987342446e-14,3.616377945396794e-21,6.1669749548702806e-24,4.014875117012453e-39,1.7733369769625453e-25,2.915257378358753e-28,9.007642763350165e-38,5.24379872692582e-35,8.332360307026956e-38,1.5090084463140237e-31,1.9715539543605312e-20,2.4851048141345405e-46,1.2692063267113242e-34
3.7186048693466037e-07,0.00264225016925734,0.0,0.0,0.000325618039798547,0.7963966498778721,0.09999965512593148,0.09999999996961663,2.285410078596446e-11,1.4295954852649194e-15,2.4175847598669293e-14,6.249664253986312e-24,8.390911560339016e-29,0.00651527487697746,6.876236780753566e-17,2.663692930084735e-18,3.191038050999812e-16,2.848462598710102e-07,7.505333593186668e-12,6.004306505486841e-08,9.539082641062466e-21,1.4729450042341539e-23,1.6216004270389614e-17,1.5871864717252484e-28,3.929443949716436e-31,1.0095069596355208e-27,0.00034568263918572685,7.505628581357868e-12,9.099340476995886e-14,3.639367763538852e-21,6.2459422856218944e-24,4.066276871429488e-39,1.795990985515107e-25,2.9565082136580447e-28,9.123011347937158e-38,5.342918244111485e-35,8.49798583619916e-38,1.5186089691042367e-31,1.97155517418447e-20,2.51693380446242e-46,1.2772793381704758e-34
3.7409210825800693e-07,0.00264225016925734,0.0,0.0,0.00032561664970748484,0.7963966499557376,0.09999965512726594,0.09999999996947065,2.299994123146537e-11,1.438630082672185e-15,2.4328673849905696e-14,6.329211796912741e-24,8.497691318520324e-29,0.006515277815587329,6.876207332289877e-17,2.6636940969862507e-18,3.211388792709235e-16,2.84845043681667e-07,7.505301552236062e-12,6.004309210495255e-08,9.539085036191547e-21,1.4729456643057292e-23,1.6409985731504793e-17,1.5972171256030181e-28,3.954285285085451e-31,1.0224457125700091e-27,0.0003456810918555617,7.505596538600034e-12,9.155163312168195e-14,3.662358368258e-21,6.325410016728023e-24,4.1180052923236887e-39,1.8187886395034637e-25,2.9980552706535638e-28,9.239115864279733e-38,5.443303144263433e-35,8.665852094580304e-38,1.5282094649607818e-31,1.9715563221540444e-20,2.5489645611757122e-46,1.2853513534854679e-34
