Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357),SX(497),OCCO(227),SX(387),SX(190),SX(577),SX(213),SX(496),S(309),SX(390),C2H4O3(79),SX(386),SX(747),SX(616),S(233),SX(1122),SX(1168),SX(1172),SX(217),SX(993),SX(1423),S(257),SX(1479)
0.001385014551415447,0.0005579325240476547,0.0915567593028733,0.0,0.00042571466555722776,0.45033558066591356,2.608198648364127e-10,0.456900333539386,3.452909036021359e-09,2.3584708268348444e-13,2.752688811712054e-07,2.666967649906592e-09,1.8215180933615438e-17,1.9034620937720605e-05,2.349379151194517e-11,2.2884140447717304e-18,2.4061097663784334e-13,1.0784018305983662e-12,3.260639884963315e-10,2.8410681509628813e-12,1.0991915755687768e-22,5.276201312702505e-15,4.128062471158204e-14,8.335104626859448e-19,4.361894810711143e-25,1.6217203067469674e-12,0.0011972457729550567,1.9733894935192527e-13,1.6980651717030957e-13,1.2953093422235217e-23,2.68334820196436e-10,3.0818377137504568e-12,3.002960869714312e-19,1.251468838266691e-12,3.440976194319574e-27,1.7728947386355786e-26,7.142242813817773e-21,5.094026027690533e-22,2.3535815028923642e-21,2.0034002746966828e-28,7.263960559460323e-27,1.0013963280802964e-22,1.5487023457176978e-14,8.500458018911144e-29,1.9482828815548882e-26,2.1395148931917775e-19,2.9306407039284395e-19,4.656790755419262e-26,1.1687103489575156e-28,1.8165126645548754e-19,9.158096727455094e-28,2.282659467704726e-29,7.243997539525264e-29,2.7240684369415603e-30,3.6323472442900037e-28,2.3348297398436275e-28,2.7732595668355756e-35,4.571058260198692e-18,7.497203662490271e-21,9.648334668362714e-37,5.783515989081078e-23,1.6992522341831327e-14,2.056224014466397e-16,4.083443959746325e-26,2.2343275210031856e-35,4.422604909240444e-31,8.121564681061862e-29,9.171545671409444e-20,2.2483299379977264e-17,2.7209951369394877e-19
0.0014037391568616012,0.0005579325240476547,0.0915567593028733,0.0,0.00042571466812285006,0.4503355768675801,2.686259013974654e-10,0.4569003299016362,3.5464202471268096e-09,2.3907670826717084e-13,2.7882095822209716e-07,2.736759956509875e-09,1.8821634912966143e-17,1.9034620972178942e-05,2.356290650055704e-11,2.318562986926045e-18,2.471224053472508e-13,1.1106647532204364e-12,3.2606398785973804e-10,2.8772690266797358e-12,1.0991953266156602e-22,5.319505295490639e-15,4.1915992344898276e-14,8.466291546888044e-19,4.418627901749292e-25,1.6641547041226272e-12,0.001197245770071851,1.998854176754628e-13,1.74249894754331e-13,1.331628237048061e-23,2.761801275508833e-10,3.1705509496635845e-12,3.043306825805027e-19,1.2686279786237854e-12,3.555542621667016e-27,1.8319083409191916e-26,7.349771514872933e-21,5.158935992854174e-22,2.3835717195767196e-21,2.0700294192951163e-28,7.505806008582475e-27,1.030426915245968e-22,1.5698939783073727e-14,8.747575795741637e-29,2.0309448995519786e-26,2.230542152468131e-19,3.0579302335347887e-19,4.8543070330433874e-26,1.2194721548973587e-28,1.9181496958456987e-19,9.670020556450371e-28,2.4120765532929158e-29,7.649311800604224e-29,2.8383744294962444e-30,3.8059140289440338e-28,2.485310476718836e-28,2.951997230170122e-35,4.7344028653011616e-18,7.76512812956841e-21,1.0270173910662554e-36,5.992128257868473e-23,1.7606818917567953e-14,2.1303881511115292e-16,4.2308360633677695e-26,2.3444116365211094e-35,4.582128455414219e-31,8.414325158564344e-29,9.618314993524069e-20,2.3338129507865696e-17,2.8241962639402053e-19
0.0014224637623077552,0.0005579325240476547,0.0915567593028733,0.0,0.0004257146706867166,0.4503355730704539,2.765508846889361e-10,0.45690032626717153,3.641154707850665e-09,2.423071824869932e-13,2.823686560769057e-07,2.807397090333235e-09,1.9439218417753906e-17,1.9034621006569855e-05,2.3632021063393746e-11,2.348692532164089e-18,2.5371895022355263e-13,1.143419137529024e-12,3.260639872226116e-10,2.9134140024666252e-12,1.0991990730277532e-22,5.362755891579541e-15,4.255328774851167e-14,8.597940330215821e-19,4.475291049475759e-25,1.7071027044001677e-12,0.0011972457671879573,2.024287465966293e-13,1.7874705435481394e-13,1.36849209900979e-23,2.8415327287631816e-10,3.2606886033180976e-12,3.0836030424382144e-19,1.2857659644730842e-12,3.6725403377814776e-27,1.8920046914314292e-26,7.560536805830264e-21,5.223745729297162e-22,2.4135156281647166e-21,2.1378806024039193e-28,7.752089760126751e-27,1.0599089787463738e-22,1.5910594851451568e-14,8.998559119963126e-29,2.115982900370092e-26,2.3241930161395507e-19,3.188949366420402e-19,5.057473441035117e-26,1.2717212901678706e-28,2.0239240403520023e-19,1.0202764858669886e-27,2.546901274528533e-29,8.071125090943117e-29,2.9558977876300757e-30,3.9853720362210386e-28,2.6430915749352106e-28,3.1394060984418016e-35,4.901367084805548e-18,8.038989984818062e-21,1.0922180817630137e-36,6.205727207714827e-23,1.82358308059662e-14,2.2063250261314744e-16,4.381754009968576e-26,2.45847904010896e-35,4.745465289293462e-31,8.714043904050426e-29,1.0081086660583642e-19,2.421448806739395e-17,2.929990438000663e-19
0.0014411883677539093,0.0005579325240476547,0.0915567593028733,0.0,0.00042571467324940257,0.45033556927453455,2.845952218619736e-10,0.45690032263598795,3.737111632005582e-09,2.4553849695000456e-13,2.8591198013324223e-07,2.8788767320200532e-09,2.0067963984052237e-17,1.9034621040950346e-05,2.3701136363255235e-11,2.378802823599331e-18,2.6040055660859456e-13,1.1766666665631301e-12,3.2606398658873093e-10,2.9495031732241694e-12,1.0992028148233579e-22,5.405953166724534e-15,4.319250500500466e-14,8.730049587458524e-19,4.531884340704961e-25,1.7505628977212412e-12,0.0011972457643027368,2.0496894000104851e-13,1.8329784831787706e-13,1.4059024556041542e-23,2.9225481329434395e-10,3.3522568252539375e-12,3.123849581020007e-19,1.3028828218722688e-12,3.791995942599216e-27,1.9531869493383286e-26,7.774547635645948e-21,5.288455407634491e-22,2.4434133072523473e-21,2.2069574067070562e-28,8.002824789784001e-27,1.0898436119680063e-22,1.6121988985935844e-14,9.253418490641126e-29,2.2034335334092812e-26,2.42050806193135e-19,3.323757066721635e-19,5.266377125337212e-26,1.325481269198792e-28,2.1339410159672241e-19,1.0756859201506036e-27,2.6872786246956873e-29,8.509857404203457e-29,3.0766859403979573e-30,4.170842143081774e-28,2.808411050377872e-28,3.3357688815442163e-35,5.071982007631633e-18,8.318840225873364e-21,1.1605338955126131e-36,6.42437551297334e-23,1.8879743346662466e-14,2.2840569194364005e-16,4.5362421476436503e-26,2.576620500784593e-35,4.91266333969757e-31,9.020806323422822e-29,1.0560239291638633e-19,2.5112659414146204e-17,3.0384118403640503e-19
0.0014599129732000633,0.0005579325240476547,0.0915567593028733,0.0,0.0004257146758102796,0.4503355654798204,2.9275931956525145e-10,0.4569003190080814,3.834290233758509e-09,2.487706419735975e-13,2.8945093578403857e-07,2.9511965651613976e-09,2.0707903897736718e-17,1.9034621075258162e-05,2.3770253168103382e-11,2.408893732592303e-18,2.6716716977567295e-13,1.2104090191980305e-12,3.2606398595398484e-10,2.9855365719132357e-12,1.0992065519944709e-22,5.449097186718217e-15,4.383363736018624e-14,8.8626177650503e-19,4.588407860900351e-25,1.794533875669581e-12,0.001197245761416873,2.075060017373536e-13,1.8790212918547445e-13,1.4438608307024759e-23,3.0048530473082404e-10,3.4452617518195106e-12,3.1640465026492863e-19,1.3199785768626154e-12,3.913937870809617e-27,2.015458259706129e-26,7.991813058967284e-21,5.353065086274587e-22,2.473264784075556e-21,2.277263388208342e-28,8.258023972058363e-27,1.120232211180763e-22,1.6333122506189707e-14,9.512165758720077e-29,2.293333520914071e-26,2.519527945738035e-19,3.462412426281622e-19,5.481105417189106e-26,1.3807756571637393e-28,2.248306647312506e-19,1.1332836683555917e-27,2.8333649746567827e-29,8.965931551597253e-29,3.200785808739063e-30,4.36244582113032e-28,2.9815096642949668e-28,3.541371550364428e-35,5.246278558665811e-18,8.604729586276077e-21,1.2320643234130001e-36,6.648135974691874e-23,1.9538742187976097e-14,2.3636061557197794e-16,4.694344912372817e-26,2.6989345908686257e-35,5.083770630765308e-31,9.334697964577021e-29,1.1056154745048355e-19,2.6032928391142688e-17,3.1494947036006884e-19
0.0014786375786462174,0.0005579325240476547,0.0915567593028733,0.0,0.0004257146783699751,0.45033556168631084,3.010435832402224e-10,0.4569003153834479,3.932689727647687e-09,2.520036094041647e-13,2.9298552841363346e-07,3.0243542788364967e-09,2.135906990082115e-17,1.9034621109555556e-05,2.3839371806425534e-11,2.4389653998032387e-18,2.7401873511847806e-13,1.2446478714341184e-12,3.2606398532247515e-10,3.02151430804763e-12,1.0992102845604606e-22,5.492188017150772e-15,4.447667909465908e-14,8.995643513169697e-19,4.64486169671703e-25,1.8390142335281496e-12,0.0011972457585296688,2.10039935682786e-13,1.9255974984049262e-13,1.4823687417950436e-23,3.088453009193779e-10,3.539709496403306e-12,3.2041938685970767e-19,1.3370532554428223e-12,4.038392804222544e-27,2.0788217039659338e-26,8.212341895711818e-21,5.417574962061281e-22,2.5030701493325064e-21,2.348802042583907e-28,8.517699966024162e-27,1.1510758346013646e-22,1.6543995735215326e-14,9.774811200681936e-29,2.3857197106147163e-26,2.6212934654839264e-19,3.6049747708846354e-19,5.701745982731566e-26,1.4376281127197064e-28,2.36712822397182e-19,1.1931236778592378e-27,2.9853073928345774e-29,9.439775389639132e-29,3.328244867601391e-30,4.56030561025357e-28,3.162633138261755e-28,3.7565059674462434e-35,5.424287375350343e-18,8.896708322401391e-21,1.306910906317536e-36,6.877071558567248e-23,2.0213013535804188e-14,2.4449951184796137e-16,4.856106858609445e-26,2.8255131287710294e-35,5.2588353141931825e-31,9.655804545643514e-29,1.1569220841627264e-19,2.6975580730876625e-17,3.2632733744392603e-19
0.0014973621840923715,0.0005579325240476547,0.0915567593028733,0.0,0.0004257146809278609,0.45033555789400415,3.094484176831696e-10,0.4569003117620833,4.032309328425638e-09,2.5523739063566175e-13,2.9651576340167085e-07,3.0983475652205586e-09,2.2021493502045965e-17,1.9034621143780258e-05,2.3908492364546335e-11,2.469017700451639e-18,2.8095519795222145e-13,1.2793848945145846e-12,3.260639846901108e-10,3.0574364186708327e-12,1.0992140125133777e-22,5.535225723652086e-15,4.512162353153403e-14,9.129125294236141e-19,4.701245933413628e-25,1.8840025681038464e-12,0.0011972457556418093,2.125707456767793e-13,1.972705633712499e-13,1.5214277027726374e-23,3.1733535440657396e-10,3.6356061582017057e-12,3.244291739822312e-19,1.3541068835944126e-12,4.165389752809714e-27,2.1432803516640285e-26,8.436143097457838e-21,5.481985100730807e-22,2.532829433640176e-21,2.421576840943502e-28,8.781865336295393e-27,1.1823758656721514e-22,1.6754608991991754e-14,1.0041366555265632e-28,2.480629022808543e-26,2.7258454967266025e-19,3.7515035535163237e-19,5.928386672750268e-26,1.4960623450654875e-28,2.4905137299791873e-19,1.2552602426207097e-27,3.14326859597949e-29,9.931819543454835e-29,3.459110248504778e-30,4.764544636046677e-28,3.3520299484170128e-28,3.9814672672655114e-35,5.60603893199158e-18,9.194826429205884e-21,1.3851763233965724e-36,7.111245356628711e-23,2.090274390133131e-14,2.528246235867908e-16,5.0215726284154887e-26,2.9564578194061216e-35,5.437905636702504e-31,9.984211926537502e-29,1.209982867189372e-19,2.794090265059513e-17,3.379782250411878e-19
0.0015160867895385255,0.0005579325240476547,0.0915567593028733,0.0,0.0004257146834845764,0.4503355541029001,3.179742262845216e-10,0.45690030814398375,4.133148251016837e-09,2.584719776067353e-13,3.0004164611920524e-07,3.1731741221559043e-09,2.2695205676458606e-17,1.903462117799572e-05,2.3977614706537755e-11,2.4990507678109087e-18,2.879765036962449e-13,1.3146217559388037e-12,3.2606398406105005e-10,3.0933030189249048e-12,1.0992177358727655e-22,5.5782103716502634e-15,4.576846504265961e-14,9.263061777126938e-19,4.757560657441343e-25,1.9294974800068216e-12,0.0011972457527525849,2.1509843558703676e-13,2.0203442321851126e-13,1.5610392211976827e-23,3.25956015565529e-10,3.7329578135319505e-12,3.2843401774489107e-19,1.3711394872552081e-12,4.294955485647429e-27,2.208837209482067e-26,8.663225328624266e-21,5.54629570921411e-22,2.562542732357421e-21,2.4955911949175028e-28,9.050532436083984e-27,1.2141333346674758e-22,1.696496259874756e-14,1.0311841891482204e-28,2.5780985013955793e-26,2.833225055178975e-19,3.9020584592259524e-19,6.16111567007047e-26,1.5561021561281721e-28,2.618572387905276e-19,1.3197482811865268e-27,3.3073976448170906e-29,1.0442499578034913e-28,3.593429438676759e-30,4.97528707249643e-28,3.5499535310596123e-28,4.216556475749878e-35,5.791563417963011e-18,9.499133427460961e-21,1.4669653035047654e-36,7.35072062203177e-23,2.1608120342930684e-14,2.6133819935797604e-16,5.1907869798112e-26,3.09186158325861e-35,5.621029969840516e-31,1.0320006133181118e-28,1.264837532176988e-19,2.892918124745597e-17,3.4990558419768573e-19
0.0015348113949846796,0.0005579325240476547,0.0915567593028733,0.0,0.00042571468603946503,0.4503355503129968,3.266214117040062e-10,0.45690030452914504,4.235205710470895e-09,2.6170736238765313e-13,3.03563181932617e-07,3.248831650648359e-09,2.338023717626282e-17,1.903462121213681e-05,2.4046738552021713e-11,2.529064473138148e-18,2.950825976852978e-13,1.3503601180887812e-12,3.260639834310377e-10,3.129114150460642e-12,1.0992214546301114e-22,5.621142026614818e-15,4.641719703081035e-14,9.39745144071482e-19,4.813805953824271e-25,1.9754975714096735e-12,0.0011972457498627116,2.1762300924308075e-13,2.068511830328264e-13,1.6012048011320954e-23,3.3470783359568984e-10,3.831770524813131e-12,3.32433924228773e-19,1.3881510923455145e-12,4.427119609472027e-27,2.2754952737150361e-26,8.893597404556137e-21,5.610506861488566e-22,2.5922100799146746e-21,2.5708484929933873e-28,9.323713528298398e-27,1.2463496173484962e-22,1.7175056873678614e-14,1.0586248838164708e-28,2.6781652617022114e-26,2.943473232715315e-19,4.056699298688483e-19,6.400021339913454e-26,1.617771397750921e-28,2.7514140972303577e-19,1.3866430495146168e-27,3.4778636886332146e-29,1.0972253757072624e-28,3.731249763967133e-30,5.192657665837376e-28,3.7566600652427346e-28,4.4620778767415084e-35,5.980890861456223e-18,9.809678580909769e-21,1.552383708936568e-36,7.595560732669907e-23,2.2329330217653188e-14,2.7004249214025363e-16,5.363794757304218e-26,3.2318293584648673e-35,5.808256778969517e-31,1.0663273331613262e-28,1.3215261152112015e-19,2.994070409543136e-17,3.6211287093233033e-19
0.0015535360004308336,0.0005579325240476547,0.0915567593028733,0.0,0.0004257146885931932,0.4503355465242937,3.353903750806611e-10,0.45690030091756334,4.338480921889244e-09,2.64943536966736e-13,3.0708037619972895e-07,3.325317857461534e-09,2.4076618231608583e-17,1.9034621246269676e-05,2.4115863531256415e-11,2.5590589493018815e-18,3.0227342535137484e-13,1.3866016391763168e-12,3.2606398280438325e-10,3.1648699294936223e-12,1.0992251688054528e-22,5.664020753811454e-15,4.706781390903456e-14,9.532292962819805e-19,4.869981908824812e-25,2.022001448348732e-12,0.001197245746971451,2.2014447050345802e-13,2.1172069682282527e-13,1.6419259403074488e-23,3.4359135554383283e-10,3.932050331549144e-12,3.3642889953170076e-19,1.4051417247412544e-12,4.5619089565023926e-27,2.343257478289386e-26,9.127267842472376e-21,5.674618766423515e-22,2.6218315725616378e-21,2.6473520651606596e-28,9.601420669101929e-27,1.2790257115929493e-22,1.7384892138265873e-14,1.0864597242736204e-28,2.780866540137757e-26,3.0566312588101673e-19,4.21548611185493e-19,6.64519237525941e-26,1.6810940133923545e-28,2.8891499654567555e-19,1.4560004131754548e-27,3.654817696155241e-29,1.1521525162401571e-28,3.8726187154977964e-30,5.416782187223358e-28,3.9724106720174503e-28,4.718341623952687e-35,6.1740510090234e-18,1.0126510683307436e-20,1.6415394441628634e-36,7.8458292224117e-23,2.3066561417485304e-14,2.7893976048309284e-16,5.540640917739091e-26,3.3764550837455465e-35,5.999634650340379e-31,1.1014099847615725e-28,1.3800892532437535e-19,3.097575963374019e-17,3.7460355239695314e-19
0.0015722606058769877,0.0005579325240476547,0.0915567593028733,0.0,0.00042571469114508246,0.4503355427367893,3.442815167702344e-10,0.4569002973092345,4.442973100444306e-09,2.681804938195515e-13,3.1059323427369986e-07,3.402630452560326e-09,2.478437885513146e-17,1.9034621280326997e-05,2.418498918986243e-11,2.58903406494622e-18,3.095489320372087e-13,1.4233479720420646e-12,3.260639821767142e-10,3.2005704026159997e-12,1.099228878389871e-22,5.706846618549212e-15,4.7720309163911095e-14,9.667584839596555e-19,4.926088607240618e-25,2.0690077184428316e-12,0.0011972457440795432,2.2266282318802982e-13,2.1664281880940926e-13,1.6832041330664404e-23,3.526071272909453e-10,4.03380325969316e-12,3.404189497199993e-19,1.4221114103006258e-12,4.699353727919137e-27,2.412126747832674e-26,9.364245307334007e-21,5.738631506843914e-22,2.651407248819242e-21,2.725105219149442e-28,9.883665826474915e-27,1.3121629817300497e-22,1.7594468709936322e-14,1.1146898599772758e-28,2.886239643518105e-26,3.172740437783648e-19,4.37847906292212e-19,6.896717649498315e-26,1.7460939958796709e-28,3.0318917611216376e-19,1.5278765668132523e-27,3.838435339661483e-29,1.2090759511297823e-28,4.0175838075834485e-30,5.647786967911683e-28,4.197469207955213e-28,4.985661120427237e-35,6.371073447553771e-18,1.0449678275068009e-20,1.734541544107791e-36,8.101589748585777e-23,2.382000212681743e-14,2.8803226730040163e-16,5.721370503548272e-26,3.525846941300915e-35,6.195212263052787e-31,1.137257214576945e-28,1.4405679119139233e-19,3.203463677064255e-17,3.873811006079794e-19
0.0015909852113231418,0.0005579325240476547,0.0915567593028733,0.0,0.0004257146936958222,0.45033553895048295,3.5329523554613026e-10,0.4569002937041545,4.54868146129615e-09,2.7141822498245084e-13,3.141017614991495e-07,3.48076715171833e-09,2.550354854794311e-17,1.9034621314377234e-05,2.425411505717751e-11,2.6189899537640087e-18,3.169090631791581e-13,1.4606007651403802e-12,3.2606398155246447e-10,3.236215684259516e-12,1.0992325834038047e-22,5.74961968593211e-15,4.837467721689996e-14,9.803325751405562e-19,4.982126135140726e-25,2.1165149932064984e-12,0.0011972457411862248,2.2517807114607034e-13,2.21617403574752e-13,1.7250408673760847e-23,3.6175569257901575e-10,4.137035312112141e-12,3.4440408087672766e-19,1.4390601748370111e-12,4.839480812351194e-27,2.4821059450941122e-26,9.604538170274372e-21,5.802545288432581e-22,2.6809372034621305e-21,2.804111205039787e-28,1.0170460765849294e-26,1.3457623946687656e-22,1.7803786909400206e-14,1.1433162541787703e-28,2.9943219974473066e-26,3.291842209187972e-19,4.545738542786993e-19,7.154686359796205e-26,1.8127954286243264e-28,3.179752432461576e-19,1.6023283008200097e-27,4.028869410148128e-29,1.2680407226178045e-28,4.166192527596237e-30,5.885799342302815e-28,4.432104458591792e-28,5.264355623590066e-35,6.5719874849873685e-18,1.0779229429842293e-20,1.831501080483619e-36,8.362906119928074e-23,2.4589841053675326e-14,2.973222809136238e-16,5.906028666265695e-26,3.680099858043071e-35,6.395038413582665e-31,1.1738776844817602e-28,1.503003659932209e-19,3.311762526497588e-17,4.00448998548654e-19
0.0016097098167692958,0.0005579325240476547,0.0915567593028733,0.0,0.0004257146962447087,0.4503355351653731,3.624319293693513e-10,0.45690029010231936,4.655605219645146e-09,2.746567231581927e-13,3.176059632160448e-07,3.5597256739236498e-09,2.6234156596037155e-17,1.903462134835052e-05,2.4323240612423315e-11,2.6489264806631638e-18,3.2435376412112777e-13,1.4983616613885054e-12,3.2606398092712234e-10,3.2718058256392567e-12,1.0992362838378555e-22,5.7923400211092266e-15,4.90309116339225e-14,9.939514210818076e-19,5.038094577093462e-25,2.1645218857434877e-12,0.0011972457382922637,2.2769021818775547e-13,2.2664430591419498e-13,1.767437627928995e-23,3.710375939904864e-10,4.241752478493638e-12,3.4838429905333163e-19,1.4559880441459826e-12,4.982321013548209e-27,2.5531979243232194e-26,9.848154938257336e-21,5.866360202289526e-22,2.7104214788378424e-21,2.8843732512275384e-28,1.0461817165431894e-26,1.3798253033145903e-22,1.801284705330458e-14,1.1723400424596116e-28,3.1051510968384935e-26,3.4139780860406335e-19,4.717325065092138e-19,7.419187881550334e-26,1.8812224438123299e-28,3.3328455728309183e-19,1.6794127262895352e-27,4.226302195571041e-29,1.3290921301484023e-28,4.318492568466865e-30,6.130947192629054e-28,4.676587935977908e-28,5.554747629510004e-35,6.776822271075858e-18,1.111521197155257e-20,1.932530251737128e-36,8.629842267229262e-23,2.5376267191941487e-14,3.068120739595489e-16,6.094660642032687e-26,3.8393252973668527e-35,6.5991619902013284e-31,1.2112800700807775e-28,1.5674383957977385e-19,3.422501533607107e-17,4.1381073395022045e-19
0.0016284344222154499,0.0005579325240476547,0.0915567593028733,0.0,0.000425714698792457,0.45033553138145915,3.7169199459092996e-10,0.4569002865037251,4.7637435906488165e-09,2.778959804423457e-13,3.211058447558348e-07,3.6395037439914825e-09,2.6976231784007477e-17,1.903462138231789e-05,2.4392365355577462e-11,2.67884378208209e-18,3.318829802998667e-13,1.5366322992587527e-12,3.260639803052609e-10,3.3073409381638787e-12,1.0992399797129148e-22,5.835007689023226e-15,4.968900683118084e-14,1.007614889806642e-18,5.093994018976757e-25,2.2130270130655595e-12,0.0011972457353968682,2.301992681531273e-13,2.3172338098546955e-13,1.8103958929865266e-23,3.8045337198086744e-10,4.3479607252488234e-12,3.523596103180932e-19,1.4728950439780622e-12,5.127901265561453e-27,2.625405478286202e-26,1.009510383900486e-20,5.930076448691305e-22,2.7398601672201594e-21,2.9658945292490565e-28,1.0757746504915193e-26,1.4143526434656522e-22,1.822164946158697e-14,1.2017621666718122e-28,3.218764553026773e-26,3.5391897141333644e-19,4.89329936735041e-19,7.690311909570369e-26,1.9513992630807522e-28,3.4912859267816696e-19,1.759187536125356e-27,4.4308882205822894e-29,1.3922759323074598e-28,4.4745314091125105e-30,6.383359382160275e-28,4.931196064459608e-28,5.857165468830164e-35,6.985606679256852e-18,1.1457673260484536e-20,2.0377432862127947e-36,8.902462267971602e-23,2.6179470047671435e-14,3.1650392431389207e-16,6.287311772746366e-26,4.0036191278876413e-35,6.807631994925954e-31,1.2494730618169971e-28,1.633914623034347e-19,3.5357098037805394e-17,4.274698053314613e-19
0.001647159027661604,0.0005579325240476547,0.0915567593028733,0.0,0.0004257147013383377,0.45033552759873957,3.8107582673363253e-10,0.4569002829083677,4.873095789487534e-09,2.8113598965575385e-13,3.246014114453275e-07,3.720099089951496e-09,2.7729802682100132e-17,1.9034621416206904e-05,2.446148875678449e-11,2.7087417190306606e-18,3.394966570571937e-13,1.575414311565176e-12,3.260639796822316e-10,3.3428210772896673e-12,1.0992436710191126e-22,5.877622754663519e-15,5.0348956449235384e-14,1.0213228341223183e-18,5.149824545130742e-25,2.262028993773181e-12,0.0011972457325008345,2.327052248427462e-13,2.3685448415951e-13,1.8539171376440127e-23,3.9000356585148846e-10,4.4556660059687615e-12,3.5633002070757957e-19,1.489781200065944e-12,5.2762529794178804e-27,2.698731391906765e-26,1.0345393217754226e-20,5.993694126330412e-22,2.7692533144672037e-21,3.048678189364628e-28,1.1058260177080727e-26,1.4493457555107856e-22,1.843019445011684e-14,1.2315837478306328e-28,3.335200045530938e-26,3.667518811326773e-19,5.073722308211191e-19,7.968148314553562e-26,2.0233501562049807e-28,3.655188868166327e-19,1.841710735591166e-27,4.6428164831546536e-29,1.4576381385826098e-28,4.634356909572563e-30,6.643165309707208e-28,5.196207984670586e-28,6.171940698698157e-35,7.198369426208124e-18,1.1806660410734051e-20,2.1472555347657508e-36,9.180830320239823e-23,2.6999639406112114e-14,3.264001141171399e-16,6.484027483904117e-26,4.1730961191521473e-35,7.020497520487885e-31,1.2884653637071992e-28,1.702475175993625e-19,3.651416487549866e-17,4.414297158360947e-19
0.001665883633107758,0.0005579325240476547,0.0915567593028733,0.0,0.0004257147038830922,0.45033552381721387,3.9058381970113775e-10,0.4569002793162433,4.983661031286944e-09,2.8437674296158786e-13,3.280926686028341e-07,3.80150944566164e-09,2.8494897368662e-17,1.9034621450091224e-05,2.4530610324021556e-11,2.7386204315599045e-18,3.4719473982824445e-13,1.614709326698333e-12,3.260639790627474e-10,3.378246350900433e-12,1.0992473577777952e-22,5.920185282811892e-15,5.101075489343997e-14,1.0350751219298495e-18,5.205586241242257e-25,2.311526450375379e-12,0.001197245729603342,2.3520809208740794e-13,2.420374711696906e-13,1.8980028305108925e-23,3.996887127874516e-10,4.564874250785564e-12,3.602955362752652e-19,1.5066465380971532e-12,5.4274031261949006e-27,2.773178388968981e-26,1.0599031159442874e-20,6.057213429176891e-22,2.7986010099364836e-21,3.132727325687653e-28,1.136336937997384e-26,1.484805544805672e-22,1.863848233805315e-14,1.2618057067045321e-28,3.4544953679302184e-26,3.799007225783838e-19,5.258654967190735e-19,8.252787282003069e-26,2.097099481207498e-28,3.824670893829343e-19,1.927040897993787e-27,4.8622431501709814e-29,1.5252252063475588e-28,4.7980165374314466e-30,6.9104953330788355e-28,5.471907731077723e-28,6.499410688899779e-35,7.415138954829961e-18,1.2162220075726965e-20,2.261184370517588e-36,9.465010764182141e-23,2.7836965553258863e-14,3.3650293058301003e-16,6.684853303463425e-26,4.347853041926032e-35,7.237807769790756e-31,1.328265694038957e-28,1.77316349595254e-19,3.769650817227971e-17,4.556939792073402e-19
0.001684608238553912,0.0005579325240476547,0.0915567593028733,0.0,0.00042571470642629425,0.45033552003688054,4.002163663556263e-10,0.4569002757273477,5.09543853116883e-09,2.876182331602874e-13,3.315796215410163e-07,3.883732548892067e-09,2.92715436392193e-17,1.903462148392853e-05,2.4599729563131536e-11,2.7684798374197557e-18,3.549771739700308e-13,1.6545189669415719e-12,3.260639784441012e-10,3.413616828781855e-12,1.0992510399855506e-22,5.9626953382645996e-15,5.167439602906725e-14,1.048871610542123e-18,5.2612791917272445e-25,2.3615180074658465e-12,0.0011972457267048538,2.3770787368470663e-13,2.4727219800534086e-13,1.9426544363191803e-23,4.0950934857136227e-10,4.6755913744779245e-12,3.6425616304718025e-19,1.523491083735398e-12,5.581382556832419e-27,2.8487491762609265e-26,1.0856025768325766e-20,6.120634481866785e-22,2.8279033113697555e-21,3.2180450032941294e-28,1.1673085197701313e-26,1.5207332321590435e-22,1.884651344119013e-14,1.2924290995336472e-28,3.5766883936979846e-26,3.9336968915859207e-19,5.448158569431021e-19,8.544319207876885e-26,2.1726716540488976e-28,3.999849231610475e-19,2.0152369605661446e-27,5.089355272052439e-29,1.5950838844440003e-28,4.965558117691466e-30,7.185480436083698e-28,5.758582570581665e-28,6.839916648769577e-35,7.635943527056665e-18,1.2524398621409717e-20,2.3796485023848333e-36,9.755068072480337e-23,2.869163910592484e-14,3.468146656182825e-16,6.889834851794621e-26,4.528003273700997e-35,7.459612045867514e-31,1.3688827858424702e-28,1.8460234292911382e-19,3.8904420789595674e-17,4.702661150112891e-19
