Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CH3OX(48),CHOX(64),SX(57),CH2O2X(54)
4.0340142151801002e-22,0.0007926750507772021,0.0,0.0,0.0021560761381099864,0.7999999999999975,0.0999999999999995,0.1,9.290862554545639e-63,1.086148840231482e-50,1.3463903968927073e-46,2.796272530819917e-110,9.334830858446257e-134,1.6717982778707333e-15,1.0167588245519577e-47,1.460040785005984e-42,9.010192191466434e-69,5.118708146643023e-16,2.430721467582477e-18,5.413050729133695e-41,3.545685747132716e-41,7.940150765824912e-45,4.74006580872105e-66,5.323705868476528e-86,9.568294988567238e-84,2.9005087518760897e-108,1.817172041165803e-15,8.415104916207739e-20,5.323705828326244e-86,5.91970320645284e-41,2.6207726527088403e-136,4.268822900916051e-62
8.071533221164006e-22,0.0007926750507772021,0.0,0.0,0.0021560761381059796,0.7999999999999948,0.09999999999999899,0.1,2.977526323201165e-61,2.1732413371442986e-50,2.6939505508635068e-46,8.961466590582894e-109,1.1980960554059914e-131,3.3450490303447e-15,4.111447643266623e-47,1.1692167346573406e-41,1.4573704609544005e-67,1.024186347616319e-15,4.863554722004593e-18,4.3348307603919655e-40,1.4191983282965073e-40,3.17812956762676e-44,2.4698429181793498e-65,4.263282462843434e-85,7.662396187236907e-83,9.295521651613214e-107,3.635922859078183e-15,1.6837520951723458e-19,4.26328237829336e-85,2.369424006262109e-40,1.6807462430872863e-134,1.7086416475860535e-61
1.6146571233131817e-21,0.0007926750507772021,0.0,0.0,0.002156076138097966,0.7999999999999895,0.09999999999999797,0.1,9.535210349294852e-60,4.347426330969893e-50,5.389070858805089e-46,2.869814405860217e-107,1.5356383282016238e-129,6.6915505352677334e-15,1.7119662051212311e-46,9.358472155909596e-41,2.3791583851249256e-66,2.0488174133495445e-15,9.729221087914959e-18,3.469621537092602e-39,5.678641881167189e-40,1.2716657962273255e-43,1.905013602239148e-64,3.4123540986582067e-84,6.133022506549359e-82,2.9767917947316624e-105,7.273424494887674e-15,3.368235300556396e-19,3.412353833679768e-84,9.480782378770261e-40,1.0767893135639342e-132,6.836792198137343e-61
3.2296647257067437e-21,0.0007926750507772021,0.0,0.0,0.0021560761380819385,0.7999999999999788,0.09999999999999591,0.09999999999999999,3.0524076804933366e-58,8.695796318620924e-50,1.0779311474688193e-45,9.186842888363132e-106,1.966946784442234e-127,1.3384553545014208e-14,7.918856879022337e-46,7.48867275868389e-40,3.955821407052444e-65,4.098079544132763e-15,1.9460553248000254e-17,2.7764001723943787e-38,2.2718265046585994e-39,5.0874912329847614e-43,2.229845067526171e-63,2.7305756664514064e-83,4.907660469255225e-81,9.529294936391499e-104,1.4548427766445572e-14,6.737201704448125e-19,2.730574412188788e-83,3.792930331810374e-39,6.895088184633093e-131,2.7351620637108194e-60
6.459679930493868e-21,0.0007926750507772021,0.0,0.0,0.002156076138049884,0.7999999999999576,0.09999999999999182,0.09999999999999998,9.769527656147856e-57,1.7392536293922358e-49,2.1559792706454502e-45,2.9403474905028274e-104,2.5185477116575755e-125,2.6770559564108775e-14,4.879805127694282e-45,5.991695128335054e-39,6.804731021939707e-64,8.196603802966268e-15,3.892321528122937e-17,2.221401348625932e-37,9.088045463101813e-39,2.035162108025179e-42,3.2423882771517495e-62,2.1847434512735044e-82,3.9266253223263805e-80,3.0499442269229697e-102,2.909843430931704e-14,1.3475134484726096e-18,2.1847361261654092e-82,1.5172956348779248e-38,4.4141265625619854e-129,1.0941538684434907e-59
1.2919710340068116e-20,0.0007926750507772021,0.0,0.0,0.0021560761379857745,0.7999999999999151,0.09999999999998362,0.09999999999999994,3.1265393568483984e-55,3.478601624452271e-49,4.312075516999248e-45,9.410201239112923e-103,3.224334184839098e-123,5.35425716007044e-14,4.691368315618243e-44,4.793656994056541e-38,1.2407374954044157e-62,1.639365230970156e-14,7.784853019992376e-17,1.7772335689172062e-36,3.635365989333393e-38,8.140979620931138e-42,5.0634186138074255e-61,1.7479455111833005e-81,3.1414988897772363e-79,9.760733159673713e-101,5.819844739408266e-14,2.6950999935260077e-18,1.7478997018152891e-81,6.069429691012826e-38,2.825621458292679e-127,4.376793566046788e-59
2.5839771159216614e-20,0.0007926750507772021,0.0,0.0,0.002156076137857556,0.7999999999998302,0.09999999999996721,0.09999999999999985,1.0005382989643814e-53,6.957297614571337e-49,8.62426800971703e-45,3.011942339086957e-101,4.127990704318365e-121,1.070865956675216e-13,6.259696145417584e-43,3.835042922354953e-37,2.4714008446455073e-61,3.278774927944526e-14,1.5569912344627443e-16,1.4218318506992218e-35,1.4541758850244458e-37,3.2564580452166804e-41,8.069686766608131e-60,1.3986571923472203e-80,2.513278312634085e-78,3.123580850847691e-99,1.1639847355970474e-13,5.390273039624026e-18,1.3983650786963676e-80,2.427821418304914e-37,1.8090022054730327e-125,1.750753049035241e-58
5.1679892797513606e-20,0.0007926750507772021,0.0,0.0,0.0021560761376011187,0.7999999999996602,0.09999999999993442,0.0999999999999997,3.2017907016777647e-52,1.3914689594805448e-48,1.7248652995321897e-44,9.652256205508063e-100,5.289133348090053e-119,2.1417464377565978e-13,9.51696738940154e-42,3.0680764162665813e-36,5.510089314999969e-60,6.557594304402514e-14,3.1140016357496144e-16,1.1374834761571873e-34,5.816761942773727e-37,1.302596423892416e-40,1.2955973523599586e-58,1.1205926370536054e-79,2.0106539239206444e-77,9.995708253315712e-98,2.3279852587531207e-13,1.0780618955784953e-17,1.1187165924913278e-79,9.71138564366036e-37,1.159501189646965e-123,7.003083526524408e-58
1.033601360741076e-19,0.0007926750507772021,0.0,0.0,0.002156076137088244,0.7999999999993204,0.09999999999986883,0.0999999999999994,1.0245807375124496e-50,2.782947355525763e-48,3.449742296926576e-44,3.1244962277003194e-98,6.822795285610972e-117,4.283507398899513e-13,1.5027736919168128e-40,2.454470198871018e-35,1.3795031582006064e-58,1.311523298735548e-13,6.228016583773796e-16,9.099939745749615e-34,2.3267159965512092e-36,5.210411837850753e-40,2.0930070872153087e-57,9.071466532589212e-79,1.6085349976495637e-76,3.1987106585063717e-96,4.655986304439795e-13,2.156131008396641e-17,8.950245069196965e-79,3.8845749602496123e-36,7.49858124967824e-122,2.801247834497015e-57
2.067206226272956e-19,0.0007926750507772021,0.0,0.0,0.0021560761360624944,0.7999999999986406,0.09999999999973766,0.09999999999999877,3.2786502797649444e-49,5.565904147609927e-48,6.899496296100096e-44,1.0932635991927772e-96,9.282412170295703e-115,8.567029317105948e-13,2.3964493977912028e-39,1.9635673587758175e-34,3.800605653603793e-57,2.623051007340939e-13,1.245602306171189e-15,7.279980496988911e-33,9.30688273597482e-36,2.084169748049687e-39,3.415281017140221e-56,7.95421162477805e-78,1.2868317003167777e-75,1.0237187042357152e-94,9.311988393311255e-13,4.312268952376812e-17,7.163109796780672e-78,1.5538346915531654e-35,5.1917386696474145e-120,1.120502289201759e-56
4.1344159573367155e-19,0.0007926750507772021,0.0,0.0,0.0021560761340109953,0.799999999997281,0.09999999999947531,0.09999999999999752,1.0491537236736913e-47,1.113181773175768e-47,1.3799004364643596e-43,5.9889575898223565e-95,1.772876334454019e-112,1.713407313720123e-12,3.831072938152874e-38,1.570830478863065e-33,1.1180886027914821e-55,5.246106312610911e-13,2.4911942345851785e-15,5.823995758860815e-32,3.7227538930214147e-35,8.336687293561068e-39,5.6780568870960045e-55,1.1009209835823463e-76,1.0294651786702056e-74,3.279272294128291e-93,1.86239925610466e-12,8.624543713712947e-17,5.749731539745061e-77,6.21535271622627e-35,5.400431365940047e-118,4.482019949934662e-56
8.268835419464235e-19,0.0007926750507772021,0.0,0.0,0.0021560761299079974,0.7999999999945618,0.09999999999895062,0.09999999999999502,3.3571852145807813e-46,2.226364490011554e-47,2.759802162503434e-43,8.799038425583822e-93,2.2083703979222224e-109,3.4268160712121464e-12,6.128246231086027e-37,1.256623181933535e-32,3.343634181329978e-54,1.0492216475387663e-12,4.9823406232820324e-15,4.659200961348175e-31,1.4890993558811266e-34,3.334675198124679e-38,9.768781591796266e-54,4.0908781954869874e-75,8.235694327261218e-74,1.0586768185495019e-91,3.724800085648705e-12,1.724908872989078e-16,4.7326802847526534e-76,2.486147504570567e-34,2.291252937728816e-115,1.792817453412544e-55
1.6537674343719273e-18,0.0007926750507772021,0.0,0.0,0.002156076121702002,0.7999999999891236,0.09999999999790123,0.09999999999999004,1.0742285633862612e-44,4.452729924170955e-47,5.51960741192507e-43,2.3030337325419453e-90,2.3193483467297524e-106,6.8536335600880595e-12,9.804046945682105e-36,1.005231069940079e-31,1.0570733288856865e-52,2.09844350098887e-12,9.964483532658873e-15,3.727362206378891e-30,5.95637413256396e-34,1.3338690317332783e-37,1.7818627569154104e-52,2.6848840921353818e-73,6.588503850635305e-73,3.6612581154108073e-90,7.449601728724697e-12,3.449816073628745e-16,4.762131084548754e-75,9.944631879021612e-34,1.2142518519508806e-112,7.171407620174609e-55
3.307535219222935e-18,0.0007926750507772021,0.0,0.0,0.0021560761052900118,0.7999999999782472,0.09999999999580243,0.09999999999998008,3.4370742930038905e-43,8.905460809253402e-47,1.103924666827062e-42,7.240690276901076e-88,2.9182074462646185e-103,1.3707268433407357e-11,1.5684218317654057e-34,8.040760991176706e-31,3.367152792500489e-51,4.196886491468326e-12,1.9928169915403836e-14,2.9818898529766427e-29,2.3825298843931992e-33,5.3354652026771045e-37,3.55132900832654e-51,2.1116606548691847e-71,5.270726359014918e-72,2.0515830007551358e-88,1.4899204950828285e-11,6.899623264539493e-16,1.166222884498654e-73,3.977884343365993e-33,7.786008239610474e-110,2.868784411795943e-54
6.6150707889249504e-18,0.0007926750507772021,0.0,0.0,0.002156076072466038,0.7999999999564944,0.09999999999160486,0.09999999999996015,1.0995695574500012e-41,1.7810923120467425e-46,2.2078985293795628e-42,2.5769784823050647e-85,4.1555468750642964e-100,2.741453776231593e-11,2.5088065850432746e-33,6.430859925571318e-30,1.0767788961441577e-49,8.393769606746165e-12,3.9853145225294235e-14,2.3855111382564178e-28,9.529959120059442e-33,2.1341768328911555e-36,7.923241359316003e-50,1.879561421510149e-69,4.2165192605776955e-71,3.829813486734714e-86,2.979841113884192e-11,1.379920880500679e-15,8.014551653322532e-72,1.5911786313001282e-32,5.754381825300698e-107,1.1478779630871706e-53
9.922606358626965e-18,0.0007926750507772021,0.0,0.0,0.0021560760396420707,0.7999999999347416,0.09999999998740729,0.09999999999994022,5.260006028080947e-41,2.6716387110317165e-46,3.3119775594725667e-42,2.1268788607362246e-84,2.59170045721192e-99,4.112180667349457e-11,9.490141663516336e-33,1.908872756118723e-29,5.1581832151688074e-49,1.2590649856344847e-11,5.977572336797855e-14,7.081984687160237e-28,2.0250927056618147e-32,4.535112045218816e-36,3.456265980526134e-49,1.18025881487315e-68,1.2517815404242752e-70,3.0419001867545557e-85,4.4697617070662064e-11,2.069876550423997e-15,4.955343510086023e-71,3.3812964716567383e-32,4.084188346221304e-106,2.440074106785186e-53
1.323014192832898e-17,0.0007926750507772021,0.0,0.0,0.0021560760068181093,0.7999999999129888,0.09999999998320971,0.09999999999992029,1.740693733746847e-40,3.5621855433170475e-46,4.416260348999559e-42,1.208090797201333e-83,2.8542196503652326e-98,5.482907516694335e-11,2.4699906362936477e-32,4.158733318817705e-29,1.7070535820278306e-48,1.6787527240266307e-11,7.969590463182992e-14,1.5431268140325386e-27,3.454532810452907e-32,7.736345978566871e-36,1.0626887744279536e-48,5.1080291823702246e-68,2.7276135847911246e-70,1.6889356338647906e-84,5.959682274628875e-11,2.7598293362359224e-15,2.1297144122136246e-70,5.768163632746112e-32,3.1928531839736455e-105,4.1643546956854087e-53
1.984521306773301e-17,0.0007926750507772021,0.0,0.0,0.0021560759411701994,0.7999999998694831,0.0999999999748146,0.09999999999988048,1.015377669776409e-39,5.343282455619287e-46,6.625854627758517e-42,2.548244160720993e-82,2.2350158201320346e-96,8.224361117345477e-11,9.062609221590042e-32,1.2068413165640344e-28,9.9576829513301e-48,2.5181275282546205e-11,1.1953064272605707e-13,4.479218758778113e-27,7.1520431968299e-32,1.6017046784583162e-35,5.568629006752816e-48,5.5258705050056536e-67,7.918364008855591e-70,3.4796311834109974e-83,8.939523349627192e-11,4.139728139064193e-15,2.2919669081942807e-69,1.1942517028875693e-31,1.428254504053111e-103,8.632024093854205e-53
2.646028420713704e-17,0.0007926750507772021,0.0,0.0,0.002156075875522312,0.7999999998259775,0.09999999996641946,0.09999999999984066,3.377771982034875e-39,7.124387625179283e-46,8.837673441993544e-42,1.5261646712978415e-81,1.9245310936714416e-95,1.0965814564382522e-10,2.349596086195262e-31,2.6386302094065786e-28,3.3150662453202504e-47,3.3575012786724874e-11,1.5935656903693254e-13,9.795541837481975e-27,1.21635447908038e-31,2.7240680104254074e-35,1.7644651308308504e-47,2.448811321109056e-66,1.7319244633308113e-69,2.0755450815878786e-82,1.191936433041407e-10,5.519616336086038e-15,1.0147113814645178e-68,2.0311545922466406e-31,1.0600040381237692e-102,1.4702384836158713e-52
3.307535534654107e-17,0.0007926750507772021,0.0,0.0,0.0021560758098744474,0.7999999997824718,0.09999999995802436,0.09999999999980083,9.106167678263924e-39,8.905511072113504e-46,1.1053372731801836e-41,7.101273489708268e-81,1.3514236186371986e-94,1.3707267846833088e-10,5.1364215500764775e-31,4.949253850247048e-28,8.945000732627824e-47,4.196873900009365e-11,1.991730560780663e-13,1.837776106609896e-26,1.8582823548201127e-31,4.1617414105682585e-35,4.583662842496341e-47,8.658717759029464e-66,3.2501255713542404e-69,9.636922297746872e-82,1.4899205210260153e-10,6.899493169824157e-15,3.5863171811760688e-68,3.103216149300764e-31,6.3044897916552335e-102,2.250439792130613e-52
4.630549762534913e-17,0.0007926750507772021,0.0,0.0,0.0021560756785787907,0.7999999996954604,0.09999999994123418,0.09999999999972123,5.364640659150507e-38,1.2467937765633415e-45,1.5509806515141576e-41,3.2070637399659857e-79,1.5329111728308368e-92,1.9190173907636793e-10,1.974506890594196e-30,1.3533112159462386e-27,5.294745419719422e-46,5.875615684526568e-11,2.7877713248328773e-13,5.028484286349409e-26,3.5732662724526444e-31,8.002796374226924e-35,2.5269673282878354e-46,1.2198660208575481e-64,8.906257047521551e-69,4.34104511030429e-80,2.0858886660789607e-10,9.659212034217976e-15,5.0505246343360106e-67,5.967685012579613e-31,5.079930793868582e-100,4.355099603136702e-52
5.95356399041572e-17,0.0007926750507772021,0.0,0.0,0.002156075547283229,0.799999999608449,0.09999999992444404,0.09999999999964167,1.8085664655006589e-37,1.6030814000586936e-45,2.0016685267460337e-41,2.2388633899224503e-78,1.4010451502398275e-91,2.46730792999684e-10,5.242213775706231e-30,2.8512303280148886e-27,1.791141276438614e-45,7.554352883266853e-11,3.583429000797884e-13,1.060064540468711e-25,5.859916593868072e-31,1.312443030638108e-34,8.283290513934385e-46,6.049630677933318e-64,1.881505373455613e-68,3.0298951940218596e-79,2.68185677013454e-10,1.2418884747505938e-14,2.5045604968313494e-66,9.787476986018376e-31,4.276106390843839e-99,7.200812294790274e-52
8.599592446177332e-17,0.0007926750507772021,0.0,0.0,0.0021560752846923907,0.7999999994344265,0.09999999989086393,0.09999999999948264,1.2354738888033471e-36,2.3160924934520457e-45,2.935676626621736e-41,9.468253449087306e-77,1.5637634630717664e-89,3.563888807949984e-10,2.375832412530459e-29,8.684632794258267e-27,1.2362872023453163e-44,1.0911813525413426e-10,5.173596200349778e-13,3.2335179359453552e-25,1.2147626961564011e-30,2.720869123528293e-34,5.4551205255894774e-45,9.673729035908232e-63,5.799786275101202e-68,1.2811555976079864e-77,3.873792855271022e-10,1.7938091744186728e-14,4.004902037087445e-65,2.0293343404891555e-30,3.4915176389204454e-97,1.533477211117281e-51
1.3891649357700555e-16,0.0007926750507772021,0.0,0.0,0.002156074759511852,0.7999999990863813,0.09999999982370424,0.09999999999916508,1.5518566355338308e-35,3.748768005216228e-45,5.111667862935835e-41,1.1201682513162488e-74,5.036041497614499e-87,5.757049761811562e-10,1.7730132856231775e-28,3.755934886373037e-26,1.590872661857938e-43,1.7626679789208457e-10,8.349344122830432e-13,1.4030439690398805e-24,3.1578394849541176e-30,7.073975491365513e-34,6.659702650710473e-44,3.619477730723981e-61,2.666771374868357e-67,1.5156658994992103e-75,6.257664533649996e-10,2.897595204777465e-14,1.4985263471126762e-63,5.2774714525853294e-30,8.767587813045231e-95,4.4126361761225934e-51
1.918370626922378e-16,0.0007926750507772021,0.0,0.0,0.002156074234332831,0.799999998738336,0.09999999975654528,0.09999999999884811,6.892243172860982e-35,5.20287635946294e-45,8.041139336714192e-41,1.0238656658895056e-73,5.983195445978511e-86,7.950209646288751e-10,6.070993585827294e-28,9.705333496397644e-26,7.155600895979534e-43,2.4341472693308573e-10,1.1518984827596148e-12,3.635372370068494e-24,6.0146614519566365e-30,1.3475235568191341e-33,2.9342671199155796e-43,2.4147427174420844e-60,7.46511367517088e-67,1.38535944540999e-74,8.641535556175321e-10,4.001307413633684e-14,9.997651012241518e-63,1.0055492419033825e-29,1.0036797276342102e-93,9.557974188569843e-51
2.9767820092270227e-16,0.0007926750507772021,0.0,0.0,0.0021560731839793358,0.7999999980422462,0.09999999962222954,0.09999999999821602,6.712423406221532e-34,8.384848786212403e-45,1.9761504668473555e-40,8.950125413499327e-72,1.833129054869599e-83,1.2336526207118322e-09,3.6462275284570075e-27,3.645978820366194e-25,7.26771918242032e-42,3.777083842724176e-10,1.78400049582055e-12,1.3756336100788546e-23,1.4467310902145455e-29,3.242089452834002e-33,2.8402877345421373e-42,6.715098947955131e-59,4.1406305390772395e-66,1.2110106595694704e-72,1.3409275633680552e-09,6.208510392908757e-14,2.780483862526153e-61,2.420573488992462e-29,2.4839067484722444e-91,3.495511513973345e-50
3.907668987453655e-16,0.0007926750507772021,0.0,0.0,0.0021560722601843833,0.7999999974300264,0.09999999950409949,0.09999999999766207,2.3354963300375106e-33,1.181397443591182e-44,4.062955005074544e-40,6.4153888077018524e-71,2.1048538180746958e-82,1.6194346800459474e-09,1.0098566509783176e-26,8.043811666497108e-25,2.5760137414471426e-41,4.958190282334142e-10,2.3379346583603288e-12,3.0515949922541064e-23,2.49183780015524e-29,5.585286728931303e-33,9.88349242513531e-42,3.45038921609156e-58,1.2708346550487515e-65,8.680440816984044e-72,1.7602564682686701e-09,8.149530943043863e-14,1.428717926443806e-60,4.1717419771239466e-29,2.7035123487136344e-90,8.4891806830675685e-50
4.838555965680287e-16,0.0007926750507772021,0.0,0.0,0.002156071336394109,0.7999999968178066,0.09999999938597172,0.09999999999711,6.324580911339433e-33,1.6543134653471918e-44,7.90394002578456e-40,3.0042968103499436e-70,1.1944149150308837e-81,2.0052164085000305e-09,2.272496618387165e-26,1.4990728165299241e-24,7.129197399092701e-41,6.139274024429194e-10,2.889996568247695e-12,5.721021782260753e-23,3.819029411317772e-29,8.561839448380054e-33,2.6803925152294763e-41,1.2671609667527173e-57,3.346847378765252e-65,4.0650099480111475e-71,2.17958517023996e-09,1.0090323150665407e-13,5.247211437247162e-60,6.397603693292741e-29,1.50996641331201e-89,1.8493348646173644e-49
5.76944294390692e-16,0.0007926750507772021,0.0,0.0,0.0021560704126085068,0.7999999962055874,0.0999999992678462,0.09999999999655983,1.4479937865689128e-32,2.362110109621683e-44,1.4343744763384882e-39,1.1668991581898453e-69,6.581443389853652e-81,2.390997806075818e-09,4.4282979273381175e-26,2.5004832174540583e-24,1.6646364641412716e-40,7.320335069415037e-10,3.440192184297521e-12,9.602978591045087e-23,5.428085067982648e-29,1.2171617980897176e-32,6.153480396852488e-41,3.860729455238664e-57,7.925404336247478e-65,1.578890779463694e-70,2.5989136692828055e-09,1.2030887040997867e-13,1.5987466891305736e-59,9.098613291095705e-29,8.047183789454093e-89,3.656988089039258e-49
6.700329922133553e-16,0.0007926750507772021,0.0,0.0,0.00215606948882757,0.7999999955933687,0.09999999914972296,0.09999999999601147,2.942441727832831e-32,3.4558646974026963e-44,2.4435970864464816e-39,3.893652616921069e-69,3.0416568311972322e-80,2.7767788727751274e-09,7.819740154774927e-26,3.861361807791484e-24,3.448227759399486e-40,8.501373417718869e-10,3.988527775211077e-12,1.4928648247372633e-22,7.318771877914548e-29,1.6414485575249765e-32,1.2549405589769294e-40,1.0172792866866308e-56,1.7144385679533103e-64,5.268366196019253e-70,3.018241965398126e-09,1.3971222640649256e-13,4.212726627766747e-59,1.227525053155761e-28,3.6233558824057983e-88,6.708552986516826e-49
8.562103878586817e-16,0.0007926750507772021,0.0,0.0,0.0021560676412796724,0.7999999943689321,0.0999999989134833,0.09999999999492036,9.444003650582009e-32,7.670589839366819e-44,6.035202369416602e-39,3.267827298429457e-68,4.667192281754476e-79,3.5483400135507328e-09,1.97887209804778e-25,7.836057838167683e-24,1.1495512195169647e-39,1.086338202579973e-09,5.079641108448484e-12,3.0734693638653833e-22,1.194421022391997e-28,2.67990009794948e-32,4.06720661977984e-40,5.261358669282625e-56,6.488300932463117e-64,4.4215835455093786e-69,3.856897948849435e-09,1.7851209062659843e-13,2.1789476002732692e-58,2.005711670270837e-28,5.349644476423355e-87,1.885536673053043e-48
1.0423877835040083e-15,0.0007926750507772021,0.0,0.0,0.0021560657937503645,0.799999993144497,0.09999999867725272,0.09999999999383662,2.4002982580207e-31,1.6600809132084819e-43,1.273124452400623e-38,1.5614803905712548e-67,3.086255631500016e-78,4.319899830841247e-09,4.175385096461452e-25,1.380121129035273e-23,3.025460273314703e-39,1.3225299852079933e-09,6.1633863146092814e-12,5.498654988477434e-22,1.7693486429880928e-28,3.9714293435939556e-32,1.0442158682268582e-39,1.879383379212208e-55,1.9101147102379944e-63,2.1127848144338494e-68,4.6955531206011666e-09,2.1730282629228695e-13,7.783736687507142e-58,2.974703485464625e-28,3.478171869622457e-86,4.4444192724668514e-48
1.2285651791493348e-15,0.0007926750507772021,0.0,0.0,0.002156063946239595,0.7999999919200633,0.09999999844103123,0.09999999999276019,5.257371754979291e-31,3.3893608942381024e-43,2.4037137162055646e-38,5.8529219752269066e-67,1.5651016784503956e-77,5.091458324661824e-09,7.8214486693539835e-25,2.21126920768876e-23,6.860768821461217e-39,1.5587126900156532e-09,7.239815584362343e-12,8.963445500783866e-22,2.456464186554065e-28,5.515921032636992e-32,2.3129776895662107e-39,5.501965356572681e-55,4.8022068882301085e-63,7.919385086977271e-68,5.534207480660975e-09,2.5608443564673656e-13,2.278841653787272e-57,4.134904995110971e-28,1.7391219715547965e-85,9.292678889555718e-48
1.4147425747946614e-15,0.0007926750507772021,0.0,0.0,0.0021560620987473127,0.7999999906956313,0.09999999820481884,0.09999999999169101,1.035821422581468e-30,6.490279357818291e-43,4.1774609155072025e-38,1.9175209987229066e-66,6.7866939743106685e-77,5.863015495027269e-09,1.343992296156225e-24,3.3062116485648725e-23,1.4009564885639034e-38,1.7948863173555385e-09,8.308979681605409e-12,1.3659045421744692e-21,3.255575978242433e-28,7.313262211085397e-32,4.616456181245173e-39,1.4185049890408287e-54,1.0807887879798843e-62,2.5945309205206725e-67,6.372861029036336e-09,2.948569208886594e-13,5.875589690726412e-57,5.4867126407584715e-28,7.455774397686567e-85,1.778578310319483e-47
1.600919970439988e-15,0.0007926750507772021,0.0,0.0,0.002156060251273467,0.7999999894712007,0.09999999796861553,0.09999999999062908,1.880397940864792e-30,1.1693007579650083e-42,6.805898581351497e-38,5.649094871074093e-66,2.5683521596727058e-76,6.6345713419519266e-09,2.1605539726915624e-24,4.6873247729835043e-23,2.638650406509865e-38,2.031050867570298e-09,9.370927547772344e-12,1.9771278978362056e-21,4.166498080978461e-28,9.363343151232772e-32,8.504664741424135e-39,3.312016220236955e-54,2.228748113512112e-62,7.643593566159674e-67,7.211513765734493e-09,3.336202841544317e-13,1.3719523613261806e-56,7.030511574120514e-28,2.7962533494430775e-84,3.1749703770028244e-47
1.8707937261815017e-15,0.0007926750507772021,0.0,0.0,0.002156057573297295,0.7999999876963279,0.09999999762624275,0.09999999998910244,3.9840487578873474e-30,2.4981718302777333e-42,1.2630776235117125e-37,2.4134832615455673e-65,1.5556586097065992e-75,7.75297906279386e-09,3.921068985935241e-24,7.230418302367539e-23,5.909490037384935e-38,2.3733674723424148e-09,1.089756284275495e-11,3.152323081750583e-21,5.685055609365137e-28,1.2783527021889727e-31,1.8472057389959062e-38,9.918894357487027e-54,5.636819767531831e-62,3.2656001094244287e-66,8.42718280410645e-09,3.897935917085613e-13,4.109174337726753e-56,9.609965514247749e-28,1.6749459789432655e-83,6.669829395367002e-47
2.1406674819230155e-15,0.0007926750507772021,0.0,0.0,0.0021560548953596143,0.7999999859214579,0.09999999728388906,0.09999999998759072,7.596084175852513e-30,4.856848669703055e-42,2.1596055939933538e-37,8.426280019438657e-65,7.198786930902213e-75,8.871384002895116e-09,6.539610686821957e-24,1.0441850047531278e-22,1.190275106102985e-37,2.7156650060138045e-09,1.2409283157919562e-11,4.7203556248226994e-21,7.4375992078048655e-28,1.6734206047156527e-31,3.6197594253575865e-38,2.565509687109941e-53,1.2623854188062438e-61,1.1401305678638308e-65,9.642850137019157e-09,4.45947743104631e-13,1.0629546586353822e-55,1.2594803178189995e-27,7.686667273016735e-83,1.2759130307984536e-46
2.4105412376645293e-15,0.0007926750507772021,0.0,0.0,0.0021560522174602775,0.7999999841465912,0.09999999694155447,0.09999999998609377,1.3346947876031162e-29,8.752968185111598e-42,3.4664347808329815e-37,2.4773709689887915e-64,2.6526410789608376e-74,9.989786162298982e-09,1.0217077834569994e-23,1.4332411453032344e-22,2.2060729741632557e-37,3.0579434696269534e-09,1.3906233844794922e-11,6.737753033225211e-21,9.423566383679475e-28,2.121504686444949e-31,6.550201982002351e-38,5.904886264958341e-53,2.5688823425127872e-61,3.3520442205427516e-65,1.0858515764494446e-08,5.020827448375239e-13,2.4468152613179797e-55,1.598619493663973e-27,2.815762774746048e-82,2.2673737179144244e-46
2.9502887491475568e-15,0.0007926750507772021,0.0,0.0,0.0021560468617760594,0.7999999805968672,0.09999999625694253,0.0999999999831436,3.4318506823557636e-29,2.3949069130389225e-41,7.759105351853584e-37,1.581332706076457e-63,2.598982449375492e-73,1.2226582139187466e-08,2.154259005144794e-23,2.4097912314104825e-22,6.285427889034625e-37,3.742443190861102e-09,1.685640266209864e-11,1.2347443657673801e-20,1.4093520801077706e-27,3.176587720948981e-31,1.7985313463082212e-37,2.4525606516062945e-52,8.630257593708161e-61,2.1396460409749413e-64,1.3289841903219992e-08,6.142953253644631e-13,1.0165077269684241e-54,2.3993334088529754e-27,2.731403668851137e-81,6.064978594257776e-46
3.475704209224545e-15,0.0007926750507772021,0.0,0.0,0.002156041648448346,0.7999999771414116,0.09999999559058259,0.09999999998032688,7.258540528940893e-29,5.424764151772172e-41,1.4919096404864157e-36,6.898516111383239e-63,1.5576433295853458e-72,1.4403973226803315e-08,3.8846722184232724e-23,3.5899983090818123e-22,1.458579177775928e-36,4.408693961950526e-09,1.967312629402055e-11,2.01843326074588e-20,1.9529872415794806e-27,4.406965125185229e-31,4.078766568633386e-37,7.715631421411187e-52,2.2992998835015688e-60,9.33414089665526e-64,1.565660187536735e-08,7.234547968846609e-13,3.198568415653967e-54,3.3363314255097596e-27,1.6266083317549545e-80,1.3513797481908959e-45
