Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357),SX(497),OCCO(227),SX(387),SX(190)
4.936647002308728e-11,0.002724645380668153,0.1557,0.0,0.007670726968703352,0.642176064785176,0.20182625266958246,6.809459213680276e-31,6.594769483732215e-33,1.4693679405788928e-21,1.324634467993721e-38,2.346175208680514e-23,1.098976998977706e-31,0.00010044368278809177,1.2492348426694342e-24,8.971856118437866e-34,6.192636773621342e-33,7.374733040704344e-05,4.2731295441495224e-29,1.0498202428834765e-14,1.6389312282337267e-42,2.1086537737970313e-38,1.1872928065449025e-19,5.4020071667842485e-25,1.5328924238695621e-56,9.077376493243702e-25,0.0001737133734243491,2.7746007312991583e-44,4.143037121453324e-26,1.4397606322214823e-19,1.5651996723602963e-24,-1.4424849419982796e-19,1.8032652807769177e-50,2.453929995346259e-51,1.9817521340699421e-22,2.4876929871515914e-38,2.520990084801951e-24,1.8203974594792275e-25,2.5104047102186596e-24,2.307964684056882e-31,7.397919118421119e-40,2.8121657069041775e-24,7.350532454690306e-51,1.1693137666882306e-29,2.0228375235436322e-29,1.9551132390826817e-27,4.970845835781734e-31,4.69781960617696e-31,6.619846755080054e-40,1.7856465545347792e-45,4.572087978153189e-47,4.5267399442127096e-36
4.951758173205662e-11,0.002724645380668153,0.1557,0.0,0.007669753780128525,0.6421754314319775,0.2018260333747699,6.886889396190902e-31,6.764860323627278e-33,1.4907015653863126e-21,1.3644163044772212e-38,2.3978611701199363e-23,1.1239523261552422e-31,0.00010068476391616027,1.276755661534011e-24,9.148240967032475e-34,6.351033816413151e-33,7.396662521952097e-05,4.3701829926277843e-29,1.0589709834670876e-14,1.6803162579509287e-42,2.1588007331572816e-38,1.2045271871638754e-19,5.488437500122495e-25,1.5813630926866658e-56,9.277272007963073e-25,0.00017422618605864105,2.861051805190667e-44,4.227348301092568e-26,2.3935929372317324e-20,2.6685314787866442e-24,-2.4194533700211463e-20,1.8661756899993632e-50,2.5552652518470653e-51,1.7843743617532883e-22,2.539689619887744e-38,2.5739623453934006e-24,1.8448951898824705e-25,2.5394535600016617e-24,2.3463266179850547e-31,7.543795636932532e-40,2.8712592418560316e-24,7.653994155036062e-51,1.1662478509487858e-29,2.2784360965779372e-29,1.987207494311014e-27,5.1135334739331605e-31,4.75581431302237e-31,6.800933983409619e-40,1.853215354162666e-45,4.717180274734245e-47,4.641356404162519e-36
4.966869344102596e-11,0.002724645380668153,0.1557,0.0,0.007668781212963116,0.642174798425845,0.20182581411726666,6.96562972226469e-31,6.93872462059786e-33,1.5122724042817919e-21,1.4052399508571962e-38,2.4504983616843748e-23,1.1494033493176308e-31,0.00010092537097649899,1.3047829880173016e-24,9.327456850553604e-34,6.512906060040443e-33,7.418588272267166e-05,4.4690833271054314e-29,1.0681708716554727e-14,1.7225904969719837e-42,2.2099453572842926e-38,1.2219531256889346e-19,5.575931505016583e-25,1.6311770847013324e-56,9.480844356287596e-25,0.0001747388886611603,2.9498576717891276e-44,4.313085066359529e-26,5.20107435373505e-19,-2.4304285788245896e-24,-5.202868189978533e-19,1.9310247768416018e-50,2.6603800268962676e-51,7.19906353268801e-23,2.5926003477707193e-38,2.6141788177492216e-24,1.869624369587827e-25,2.56871508074594e-24,2.385191573367156e-31,7.69202874145132e-40,2.9161173597449595e-24,7.968771132656876e-51,6.755043474244434e-30,2.0201485685131977e-29,2.020354814566922e-27,5.258348329656867e-31,4.8157843902176875e-31,6.984873394042529e-40,1.9230914751127764e-45,4.86633918364982e-47,4.758474506873469e-36
4.9819805149995297e-11,0.002724645380668153,0.1557,0.0,0.007667809267235109,0.642174165766776,0.20182559489705312,7.045697898642588e-31,7.116432156751408e-33,1.5340822448838931e-21,1.4471285723659515e-38,2.504100673244479e-23,1.175337401097828e-31,0.0001011655038687077,1.3333242185728264e-24,9.509538593210622e-34,6.678316762121534e-33,7.440510293611618e-05,4.569858975839443e-29,1.077419989528651e-14,1.7657696958839124e-42,2.2621034692815277e-38,1.239572064419132e-19,5.664497988711406e-25,1.6823662412715194e-56,9.688147180013235e-25,0.00017525148128418855,3.0410729640881466e-44,4.400266442041861e-26,6.481142919512896e-20,1.5782293021788659e-24,-6.491556867278713e-20,1.9978640845822522e-50,2.769399740961324e-51,-4.308047780432876e-23,2.646438169940908e-38,2.623586230708713e-24,1.8945860836924735e-25,2.598189735539015e-24,2.4245642935520415e-31,7.842647800966245e-40,2.9265913841028268e-24,8.295238775076424e-51,-4.044971605178831e-31,8.210177915109703e-30,2.044443496528732e-27,5.405337768737242e-31,4.876250793537435e-31,7.171564136431079e-40,1.995344995057216e-45,5.019663170426813e-47,4.878139901619289e-36
4.9970916858964635e-11,0.002724645380668153,0.1557,0.0,0.007666837942966734,0.6421735334547655,0.20182537571410966,7.1271118093914274e-31,7.2980537357158e-33,1.5561328809637982e-21,1.490105753882505e-38,2.5586821398549183e-23,1.2017618989480134e-31,0.00010140516249798552,1.3623868269762472e-24,9.69452130929485e-34,6.847330083399959e-33,7.462428587947498e-05,4.67253869506282e-29,1.0867184187427702e-14,1.8098698212922914e-42,2.3152910753330302e-38,1.2573854506003472e-19,5.754145787838197e-25,1.7349630258101003e-56,9.899234680676078e-25,0.00017576396398000474,3.134753352073551e-44,4.4889116342638726e-26,-7.680228928695933e-20,2.858936231053453e-24,7.671262623523229e-20,2.066746296878538e-50,2.8824534405293986e-51,-6.664252929245925e-23,2.7012162253584053e-38,2.60547697696149e-24,1.9197814141420923e-25,2.6278779833390146e-24,2.4644495471552574e-31,7.995682432633083e-40,2.9063549536605713e-24,8.633783319553968e-51,-3.162971821729361e-30,-3.6372816077050795e-30,2.0498877415840727e-27,5.554493646736468e-31,4.934833514122821e-31,7.36071643955964e-40,2.0700478472153767e-45,5.177252693695372e-47,5.000398900395253e-36
5.0122028567933974e-11,0.002724645380668153,0.1557,0.0,0.007665867240175105,0.6421729014898059,0.20182515656841665,7.209889517017242e-31,7.483661193508432e-33,1.5784261124247605e-21,1.5341955056866003e-38,2.6142569425451668e-23,1.2286843457540018e-31,0.00010164434677558874,1.3919783647467416e-24,9.882440450166796e-34,7.02001109692812e-33,7.48434315723682e-05,4.777151571344752e-29,1.0960662405306756e-14,1.854907057726974e-42,2.3695243660196007e-38,1.2753947364085442e-19,5.844883768154174e-25,1.789000533149549e-56,1.011416162258432e-24,0.00017627633680088466,3.2309555577226366e-44,4.579040031410186e-26,7.338732658487714e-20,1.4899224484049185e-24,-7.349288390816193e-20,2.1377252570815966e-50,2.9996738866473516e-51,-4.188213900461075e-23,2.7569477938249133e-38,2.5837786139897645e-24,1.945211439698735e-25,2.6577802789999535e-24,2.504852128064206e-31,8.151162502655254e-40,2.882112703704581e-24,8.984802117931798e-51,-1.663826602524219e-30,-5.8429025084361876e-30,2.040403232913889e-27,5.705742976534084e-31,4.989964100542838e-31,7.552012446297913e-40,2.1472738619687306e-45,5.339210237266374e-47,5.1252984848716275e-36
5.027314027690331e-11,0.002724645380668153,0.1557,0.0,0.007664897158871778,0.642172269871886,0.20182493745995453,7.294049263581083e-31,7.673327409901513e-33,1.600963745281618e-21,1.579422269263961e-38,2.6708394091090476e-23,1.2561123304507705e-31,0.000101883056618446,1.4221064615677246e-24,1.0073331755389756e-33,7.196425797730722e-33,7.506254003441556e-05,4.883727023954841e-29,1.1054635357025123e-14,1.9008978096895614e-42,2.4248197179203534e-38,1.293601378933081e-19,5.936720824511998e-25,1.8445124990648026e-56,1.0332983335845295e-24,0.00017678859979910032,3.3297373701366433e-44,4.670671205048663e-26,-3.851027741187427e-20,2.6182543438767515e-24,3.839147656914519e-20,2.210855988812683e-50,3.121197645105304e-51,-2.4512849444611044e-23,2.8136462969109346e-38,2.573872767755063e-24,1.97087723592978e-25,2.6878970732955975e-24,2.5457768554363013e-31,8.309118127204094e-40,2.8710315717390053e-24,9.348703906397143e-51,-1.9615375584161713e-31,-1.2090223467833555e-30,2.031109861706723e-27,5.858982119593149e-31,5.041915161501599e-31,7.74527630672385e-40,2.2270988091908263e-45,5.505640342348167e-47,5.2528863133849904e-36
5.042425198587265e-11,0.002724645380668153,0.1557,0.0,0.007663927699062597,0.6421716386009929,0.2018247183887036,7.379609471817098e-31,7.867126319342818e-33,1.6237475916400927e-21,1.625810923169344e-38,2.728444014891122e-23,1.2840535286388414e-31,0.00010212129194901049,1.4527788257058887e-24,1.0267231240810894e-33,7.376641112005304e-33,7.528161128523605e-05,4.9922948072303314e-29,1.1149103846463212e-14,1.9478587036279826e-42,2.481193694915591e-38,1.3120068401598404e-19,6.029665880403171e-25,1.901533309855441e-56,1.0555755719380085e-24,0.00017730075302691987,3.431157660821972e-44,4.7638249108509997e-26,6.720693462949492e-20,1.5443628699677838e-24,-6.731209272069747e-20,2.2861947161939763e-50,3.247165178468931e-51,-4.2465113581555206e-23,2.871325298984868e-38,2.571209896728512e-24,1.9967798751714346e-25,2.7182288129455914e-24,2.5872285737009e-31,8.469579673254229e-40,2.8680342945960213e-24,9.725909080772232e-51,-1.3279169473378843e-30,3.9669333294102e-31,2.030138858148589e-27,6.014131968075625e-31,5.0917729153598064e-31,7.94055445197944e-40,2.3096004413742746e-45,5.676649640227925e-47,5.383210727971307e-36
5.057536369484199e-11,0.002724645380668153,0.1557,0.0,0.007662958860747467,0.6421710076771102,0.2018244993546443,7.4665887462509935e-31,8.06513292144971e-33,1.6467794696759354e-21,1.6733867889324673e-38,2.7870853835697295e-23,1.3125157032010509e-31,0.00010235905269505736,1.484003244428468e-24,1.0464175186162752e-33,7.560724905881785e-33,7.550064534444794e-05,5.102885012944646e-29,1.1244068673286067e-14,1.995806589917102e-42,2.5386630492448545e-38,1.3306125869542438e-19,6.123727887881184e-25,1.960098012057097e-56,1.0782535243924919e-24,0.00017781279653660703,3.53527639909342e-44,4.8585210895115843e-26,-3.250294684173085e-19,5.36811059969264e-24,3.249059715344171e-19,2.3637988842517994e-50,3.377720939653825e-51,-2.3779508680182328e-23,2.929998508189349e-38,2.5676578534397937e-24,2.0229204264965986e-25,2.748775940641278e-24,2.629212152461545e-31,8.632577759374055e-40,2.8640442639052062e-24,1.0116849976415266e-50,-1.4884581805931794e-30,-2.614835113958802e-30,2.0326952311775936e-27,6.171143919501439e-31,5.140234632665711e-31,8.137880837919347e-40,2.3948585374245838e-45,5.852346885199093e-47,5.5163207614334454e-36
5.072647540381133e-11,0.002724645380668153,0.1557,0.0,0.0076619906439212675,0.6421703771002186,0.20182428035775699,7.555005874323031e-31,8.267423291822352e-33,1.67006120361387e-21,1.7221756370196805e-38,2.846778287937918e-23,1.3415067049204198e-31,0.00010259633879034375,1.5157875844193785e-24,1.0664200217017321e-33,7.748745994482058e-33,7.571964223166849e-05,5.215528072679801e-29,1.1339530632949237e-14,2.0447585449872597e-42,2.5972447226671307e-38,1.3494200910440995e-19,6.218915827259021e-25,2.020242322183699e-56,1.101337895502425e-24,0.0001783247303804207,3.642154667639696e-44,4.9547798676638357e-26,5.14460549953817e-19,-2.8164369324999548e-24,-5.145491721613997e-19,2.44372717906399e-50,3.5130134675461787e-51,-6.05945185917321e-23,2.989679777504794e-38,2.559152906804889e-24,2.0492999556875337e-25,2.779538895071281e-24,2.671732486687639e-31,8.79814325667206e-40,2.8545272566583462e-24,1.0521971154240297e-50,-1.9184035600159303e-30,-5.667210136014657e-30,2.029299898099505e-27,6.3299870701642896e-31,5.187245759578523e-31,8.337205144189977e-40,2.4829549473449813e-45,6.032842988225104e-47,5.652266144454231e-36
5.087758711278067e-11,0.002724645380668153,0.1557,0.0,0.007661023048573058,0.6421697468702967,0.20182406139802203,7.6448798275102345e-31,8.474074593287801e-33,1.6935946237065745e-21,1.7722036928440025e-38,2.907537650681331e-23,1.371034473099244e-31,0.00010283315017395633,1.548139792193748e-24,1.086734322496478e-33,7.940774151394467e-33,7.593860196651383e-05,5.330254760203344e-29,1.143549051670483e-14,2.0947318731540125e-42,2.6569558478773446e-38,1.3684308290024787e-19,6.315238707018025e-25,2.082002636699256e-56,1.1248344476011778e-24,0.00017883655461061474,3.7518546782232083e-44,5.0526215587954666e-26,1.0556931399636774e-19,8.226377669817814e-25,-1.0559509883830737e-19,2.5260395491984103e-50,3.6531954843457e-51,-1.5206242164061317e-22,3.050383105637119e-38,2.5346925487933604e-24,2.0759195252275427e-25,2.810518110945758e-24,2.7147944964406126e-31,8.96630728985293e-40,2.8272042410836714e-24,1.094172969188669e-50,-5.984797885034239e-30,-8.831451048579287e-30,2.0163240304569135e-27,6.490616933366853e-31,5.231770864447926e-31,8.538413017950846e-40,2.5739736376742284e-45,6.218251050586769e-47,5.791097312747037e-36
5.1028698821750006e-11,0.002724645380668153,0.1557,0.0,0.007660056074685983,0.6421691169873198,0.20182384247541982,7.736229762450901e-31,8.685165086783595e-33,1.717381566213455e-21,1.8234976428324466e-38,2.9693785451529207e-23,1.401107036178227e-31,0.00010306948679022335,1.5810678945107495e-24,1.1073641363554762e-33,8.136880117768521e-33,7.615752456859885e-05,5.447096193845097e-29,1.15319491116075e-14,2.1457441087988038e-42,2.7178137496843446e-38,1.3876462822304294e-19,6.41270556340887e-25,2.145416041924339e-56,1.1487490010978988e-24,0.0001793482692794374,3.86443978754163e-44,5.152066664161227e-26,-1.5608704047124386e-19,3.2335885178724776e-24,1.5607951696616734e-19,2.6107972270515224e-50,3.7984239950215346e-51,-1.8169589992160337e-22,3.112122638066676e-38,2.48835169236771e-24,2.10278019426728e-25,2.841714019022901e-24,2.7584031270042084e-31,9.137101237686767e-40,2.775461534065842e-24,1.137659548120677e-50,-9.433330506298067e-30,-1.3744521266500393e-29,1.996765426223746e-27,6.652938980073416e-31,5.272132945743995e-31,8.741194249136006e-40,2.6680007378352785e-45,6.408686398067721e-47,5.93286541425133e-36
5.116469935982241e-11,0.002724645380668153,0.1557,0.0,0.00765918632951884,0.6421685503892558,0.2018236454768102,7.819722651359557e-31,8.879007616296389e-33,1.739008098625646e-21,1.870766969989512e-38,3.0259726399535855e-23,1.4286448504156527e-31,0.000103281783777457,1.6112022755346907e-24,1.1262038308298416e-33,8.316921269045284e-33,7.635452317817578e-05,5.554087590893074e-29,1.1619188892173534e-14,2.1925580658839664e-42,2.7735808299345456e-38,1.4051164499457816e-19,6.501411324827162e-25,2.2039327149317556e-56,1.1706343480413675e-24,0.00017980871884958353,3.968286444905635e-44,5.24295527447607e-26,2.0500972904279583e-20,1.5896171811247321e-24,-2.0522936396982055e-20,2.6892215343678466e-50,3.933577702459059e-51,-1.6090970973295314e-22,3.168585982321511e-38,2.438794708736197e-24,2.1271618091402367e-25,2.8699759609844446e-24,2.7981223629747112e-31,9.293090507748378e-40,2.7201319805736663e-24,1.1781290322083547e-50,-9.017047668581315e-30,-1.7935074591467097e-29,1.9744837094008957e-27,6.800351431847136e-31,5.303815925547025e-31,8.92471991325413e-40,2.7552702844110266e-45,6.584473676275593e-47,6.063010636919105e-36
5.130069989789481e-11,0.002724645380668153,0.1557,0.0,0.007658317087697895,0.6421679840721737,0.20182344850824785,7.904440981609988e-31,9.076568803141906e-33,1.760842823462389e-21,1.9191037822262242e-38,3.083466309841034e-23,1.456636503842074e-31,0.00010349369613029683,1.6418156635363587e-24,1.1453048834006635e-33,8.500376489989632e-33,7.655149174040079e-05,5.662840594712362e-29,1.1706833830750082e-14,2.240241039604193e-42,2.830303891841069e-38,1.4227547275676211e-19,6.591057675284539e-25,2.263847026916645e-56,1.192867363426789e-24,0.0001802690797554156,4.0745701243672354e-44,5.335174620960761e-26,1.5416805976120687e-19,2.773190474350182e-25,-1.5418383267290805e-19,2.769723685753707e-50,4.0730704935726064e-51,-1.6751518648708187e-22,3.2259107505844533e-38,2.3895966171940825e-24,2.151740337150843e-25,2.8984140778747087e-24,2.838292028586654e-31,9.45125886714485e-40,2.6652037127725666e-24,1.2198974501115553e-50,-7.316410034924723e-30,-1.7572444733159177e-29,1.9500003907606545e-27,6.948890026004878e-31,5.331028170813008e-31,9.10900180584466e-40,2.8451141302668e-45,6.764515576615884e-47,6.195615093130469e-36
5.1436700435967216e-11,0.002724645380668153,0.1557,0.0,0.007657448349199734,0.6421674180360492,0.2018232515697186,7.990399107590453e-31,9.277908025767077e-33,1.7828870917512478e-21,1.9685285162309313e-38,3.141870859390159e-23,1.4850880368602975e-31,0.00010370522381977268,1.672914078376467e-24,1.1646700668371205e-33,8.687299398662206e-33,7.674843026956977e-05,5.773378615930005e-29,1.17948844924035e-14,2.2888062984758125e-42,2.8879959694612094e-38,1.4405622049985896e-19,6.681651259176026e-25,2.3251874875687767e-56,1.2154524121684572e-24,0.0001807293520350093,4.18333945572161e-44,5.428740042765365e-26,3.5794951108614536e-20,1.3186836331367683e-24,-3.5790416575065997e-20,2.852351071401189e-50,4.217026130070074e-51,-1.964100072747887e-22,3.284107563923786e-38,2.3414078549368183e-24,2.1765165433969237e-25,2.9270286756087875e-24,2.8789157813588684e-31,9.611629722784956e-40,2.6114025459755243e-24,1.2630018410267422e-50,-8.446630343250063e-30,-1.505939637705623e-29,1.925625404513488e-27,7.098431185089894e-31,5.353972577921725e-31,9.293926610866863e-40,2.937599746788678e-45,6.948900931898972e-47,6.330717578371542e-36
5.157270097403962e-11,0.002724645380668153,0.1557,0.0,0.007656580113997302,0.6421668522808575,0.2018230546612081,8.077611507988322e-31,9.483085411192833e-33,1.8051422584071766e-21,2.0190619265811475e-38,3.201197693942348e-23,1.5140055499053513e-31,0.00010391636682044372,1.7045035935836614e-24,1.1843021727993541e-33,8.877744271485735e-33,7.694533877997742e-05,5.885725297183443e-29,1.1883341439461617e-14,2.3382672669848262e-42,2.9466702261376995e-38,1.458539975265298e-19,6.773198738477503e-25,2.3879830847064976e-56,1.2383938980172787e-24,0.00018118953572643622,4.2946438603033794e-44,5.523667004497472e-26,-2.3990230713337204e-20,1.8029513319390925e-24,2.4012724833361758e-20,2.937151977863678e-50,4.3655714422018e-51,-2.2219545521696826e-22,3.3431871421783293e-38,2.290673978924816e-24,2.2014911907230043e-25,2.9558200575742147e-24,2.9199972951544504e-31,9.774226650244469e-40,2.5547613734483022e-24,1.307480162246077e-50,-1.2214191162489222e-29,-1.746913053692583e-29,1.9023630268143782e-27,7.248860915361541e-31,5.372887967231553e-31,9.479376158072864e-40,3.03279614461315e-45,7.137720121718717e-47,6.468357373580506e-36
5.170870151211202e-11,0.002724645380668153,0.1557,0.0,0.007655712382059944,0.6421662868065711,0.20182285778270206,8.166092786465503e-31,9.692161841548563e-33,1.8276096822196907e-21,2.0707250894672196e-38,3.2614583200557845e-23,1.543395203811862e-31,0.00010412712511040768,1.736590336594495e-24,1.2042040125200665e-33,9.07176604867619e-33,7.714221728591706e-05,5.999904514530075e-29,1.1972205231517408e-14,2.3886375269558383e-42,3.006339955176567e-38,1.4766891345078742e-19,6.865706792980796e-25,2.4522632904616273e-56,1.2616962637332298e-24,0.00018164963086776285,4.4085335607399434e-44,5.619971096755604e-26,-5.728579547460169e-20,2.148542019743117e-24,5.729671589676858e-20,3.024175601418337e-50,4.5188363927023053e-51,-2.0899353111182386e-22,3.403160304647467e-38,2.2366894607542976e-24,2.226665039715559e-25,2.984788524645663e-24,2.9615402605203807e-31,9.939073394437423e-40,2.4944924450564637e-24,1.353371308282771e-50,-1.237724983936957e-29,-2.3576687601875126e-29,1.8757364554389906e-27,7.400068426139737e-31,5.387661139562136e-31,9.665198966841644e-40,3.130773903243294e-45,7.331065093895562e-47,6.608574249502699e-36
