Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52)
4.5048058630043115e-11,0.0027332747035799065,0.1557,0.0,0.007880547310804682,0.6423523778186856,0.20183176422080484,4.871709409888261e-32,-8.532510215655546e-28,1.0812623838551267e-15,-1.711136998940153e-36,-2.0149348254350193e-18,-1.6293709568963835e-27,9.524436228575768e-05,6.716219937926736e-24,-6.999936687498962e-29,-7.9718609578455005e-28,6.823577850834271e-05,1.0312178623211247e-31,3.3677879062233657e-13,2.329626333267327e-43,-9.246766466716285e-37,5.4320437395599404e-18,2.860160261284806e-20,-1.1728372340265263e-51,-8.118260844126435e-20,1.9080744705843396e-26,1.6291468500811221e-15,3.4903221442185075e-13,7.739415465110727e-17,-1.2499222586205897e-39,-8.933745483362986e-24,4.420573744996965e-24,2.3130062153591614e-24,2.7021557097395832e-17
4.542591850675152e-11,0.0027332747035799065,0.1557,0.0,0.007879323113764483,0.6423520471354183,0.201831201390294,5.230345263767062e-32,-8.882654228962114e-28,1.1157281691908936e-15,-1.7982408815726478e-36,-2.1895729494721228e-18,-1.955215868755643e-27,9.590572881231297e-05,7.394733726705504e-24,-8.800021624555069e-29,-8.283462162533071e-28,6.87986090081812e-05,1.093721997964743e-31,3.449287503078624e-13,2.2394039299346206e-43,-1.2507858984876964e-36,5.8078085592247814e-18,-2.8765959203090054e-20,-1.2588411195357598e-51,-8.821884003854734e-20,2.0237338728166487e-26,1.642674367418109e-15,3.5185602013980525e-13,7.856036069299556e-17,-1.3072803632227765e-39,-9.341523173279396e-24,4.97163012349585e-24,2.4415360822714646e-24,2.7623947387614208e-17
4.576599239578908e-11,0.0027332747035799065,0.1557,0.0,0.007878223902399261,0.6423517507393086,0.20183069497114342,5.572479966160701e-32,-9.261491087337814e-28,1.1474006516673723e-15,-1.89671578951926e-36,-2.0781674334878186e-18,-1.745869704275142e-27,9.64985210243835e-05,6.960275221618272e-24,-9.372988214944513e-29,-8.62614665254296e-28,6.93050281487864e-05,1.1548728998266223e-31,3.5237096604590416e-13,2.7667296570129815e-43,-1.3509675215298623e-36,5.781877059233309e-18,7.962719150976589e-21,-1.3568589045869404e-51,-8.373030268168141e-20,2.1368888744437262e-26,1.6548473322847466e-15,3.5439613145983657e-13,7.961503709509533e-17,-1.3706785644260643e-39,-9.7536380148421e-24,4.412047862135011e-24,2.56771345029109e-24,2.8172147186095537e-17
4.610606628482665e-11,0.0027332747035799065,0.1557,0.0,0.007877127126183625,0.642351455500084,0.2018301886733717,5.934235757532469e-32,-9.6567062423222e-28,1.1796987657938937e-15,-1.9996690586130514e-36,-2.141102896820824e-18,-1.8782131883635635e-27,9.708899946581141e-05,7.194314726522381e-24,-9.25160940859361e-29,-8.983675620447159e-28,6.981132591036711e-05,1.215664203840118e-31,3.5991087299000536e-13,2.8869293786298945e-43,-1.3316502794713418e-36,5.950908920766685e-18,3.461144885013561e-20,-1.4644495183625952e-51,-8.626600463290823e-20,2.2493815929870956e-26,1.6670185951130724e-15,3.5693500203324e-13,8.067448586924658e-17,-1.4366694676585443e-39,-1.0119090431154328e-23,4.526491268694793e-24,2.6883603031426777e-24,2.872606339862639e-17
4.6446140173864214e-11,0.0027332747035799065,0.1557,0.0,0.007876032789024816,0.6423511614197838,0.20182968249680797,6.314704250561809e-32,-1.004418061515567e-27,1.2126289938998839e-15,-2.0999485974990957e-36,-2.35297061985502e-18,-2.293846552549975e-27,9.767716005834077e-05,8.013458040984825e-24,-9.527997984360971e-29,-9.331948271603418e-28,7.031750246392744e-05,1.277366419870442e-31,3.675491898597445e-13,2.7037341874425e-43,-1.3667075529444965e-36,6.33871832741325e-18,9.99743218129384e-22,-1.5637372653722397e-51,-9.480222393768736e-20,2.3635614394480134e-26,1.6791881596920815e-15,3.5947263564738436e-13,8.173865831918921e-17,-1.5009028704730915e-39,-1.0475824008526859e-23,5.226355902676912e-24,2.8087043864815077e-24,2.928568205126999e-17
4.678621406290178e-11,0.0027332747035799065,0.1557,0.0,0.007874940894664234,0.6423508685003645,0.20182917644128084,6.71355385238412e-32,-1.0447647072452076e-27,1.2461978020848564e-15,-2.205528145167012e-36,-2.5309102270254863e-18,-2.6357624352001353e-27,9.826299888933845e-05,8.68991291493756e-24,-1.0371480748740567e-28,-9.694690944982624e-28,7.08235579806921e-05,1.3407369522738483e-31,3.752882392669632e-13,2.6049618767118805e-43,-1.4408815844335102e-36,6.664154231321287e-18,-1.882071635433995e-21,-1.638589191466198e-51,-1.0197147352614374e-19,2.4808295755418225e-26,1.6913560298167015e-15,3.620090360864886e-13,8.280750587052603e-17,-1.5691995715283576e-39,-1.0887495221407382e-23,5.779984372785609e-24,2.9326185365648022e-24,2.9850988526594223e-17
4.7126287951939345e-11,0.0027332747035799065,0.1557,0.0,0.00787385144667834,0.6423505767436998,0.20182867050661904,7.1319426746319e-32,-1.08829727111412e-27,1.2804116394841352e-15,-2.3181175338677617e-36,-2.5122721881023154e-18,-2.592731333852385e-27,9.884651221089098e-05,8.61838058149127e-24,-1.1146617071395033e-28,-1.0087703617718068e-27,7.132949263210718e-05,1.40853433669229e-31,3.8313012357441074e-13,2.957074071271767e-43,-1.5354602292185942e-36,6.79420475523052e-18,-1.0156234263196458e-20,-1.7178452676779254e-51,-1.0122056351120295e-19,2.606288480085194e-26,1.7035222092875428e-15,3.6454420713139364e-13,8.388098006297216e-17,-1.6428994449708008e-39,-1.1353754325113794e-23,5.575645247164955e-24,3.066589471255542e-24,3.04219675641917e-17
4.746636184097691e-11,0.0027332747035799065,0.1557,0.0,0.007872764448479593,0.6423502861515817,0.20182816469265077,7.571299316036217e-32,-1.1349161445870488e-27,1.3152769375597865e-15,-2.440322312096884e-36,-2.480014247283294e-18,-2.5317373724054447e-27,9.942769643886789e-05,8.48716981818776e-24,-1.1292928887889299e-28,-1.0509837869793658e-27,7.183530658984741e-05,1.4787378269481056e-31,3.9107338481527426e-13,3.402119917026019e-43,-1.5606933883146145e-36,6.880964655404904e-18,1.4481046487511835e-20,-1.811093512412842e-51,-9.992090424136449e-20,2.736201074971675e-26,1.7156867019106352e-15,3.670781525593585e-13,8.495903252527515e-17,-1.72200973618942e-39,-1.1817580638312279e-23,5.3090912834692435e-24,3.203141583351978e-24,3.099860326610819e-17
4.7806435730014476e-11,0.0027332747035799065,0.1557,0.0,0.007871679903317337,0.642349996725721,0.20182765899920418,8.03291793728478e-32,-1.1822796030673658e-27,1.3508001093679029e-15,-2.567064221523055e-36,-2.4198195472162824e-18,-2.415630198966438e-27,0.00010000654815206874,8.266602625317446e-24,-1.0796986405308238e-28,-1.0937594583782178e-27,7.234100002577636e-05,1.5515842112006716e-31,3.991186095776048e-13,3.891964245005553e-43,-1.5846313316938933e-36,6.993817830371761e-18,-1.2177750516031937e-20,-1.9444302239485992e-51,-9.749566474653567e-20,2.871005087463859e-26,1.7278495114971745e-15,3.6961087614362706e-13,8.604161502259466e-17,-1.803416814729017e-39,-1.2249335357937441e-23,4.9514911790571064e-24,3.341437265335135e-24,3.1580879100319374e-17
4.814650961905204e-11,0.0027332747035799065,0.1557,0.0,0.007870597814278747,0.6423497084677472,0.20182715342610735,8.516411825249355e-32,-1.2284319078166838e-27,1.3869875488612723e-15,-2.6957206459015904e-36,-2.48040575225134e-18,-2.5406392157606947e-27,0.00010058306409125582,8.489789712747462e-24,-1.0488827757446818e-28,-1.1351437814678305e-27,7.284657311195362e-05,1.6211943852979574e-31,4.072646877837913e-13,4.0489171518384275e-43,-1.5340216741913828e-36,7.18080358342578e-18,1.6607598227007093e-20,-2.059840680917277e-51,-9.993671709423201e-20,2.9998264929194496e-26,1.7400106418632596e-15,3.721423816532338e-13,8.712867943482661e-17,-1.8839306370162154e-39,-1.266010933216776e-23,5.050530485839532e-24,3.466788794026714e-24,3.216877792311185e-17
4.848658350808961e-11,0.0027332747035799065,0.1557,0.0,0.00786951818428977,0.6423494213792096,0.20182664797318786,9.021623026845265e-32,-1.2738530168368918e-27,1.4238456301649317e-15,-2.8236387114163277e-36,-2.4386421939822245e-18,-2.4503152474976596e-27,0.00010115724115826294,8.340940959822391e-24,-1.0311625969847865e-28,-1.1756237524385396e-27,7.335202602059696e-05,1.692323213312329e-31,4.155143563601341e-13,4.516197591049168e-43,-1.5689920669913215e-36,7.336703513012872e-18,-2.599464730135165e-20,-2.1861525087501942e-51,-9.825407256887969e-20,3.131459258177672e-26,1.75217009682966e-15,3.746726728525866e-13,8.822017779945548e-17,-1.9653849311203947e-39,-1.3076889503899466e-23,4.777222931254719e-24,3.592479753738149e-24,3.2762281976874394e-17
4.882665739712717e-11,0.0027332747035799065,0.1557,0.0,0.007868441016116149,0.6423491354615769,0.20182614264027346,9.547533393510209e-32,-1.318437070118389e-27,1.4613807069255203e-15,-2.9499544289400412e-36,-2.525760555502024e-18,-2.6306449159525737e-27,0.0001017290764149463,8.65548443225566e-24,-1.0725048416601446e-28,-1.2151016393495817e-27,7.385735892411358e-05,1.7605675994088336e-31,4.2386561528948767e-13,4.701827543274122e-43,-1.5294138925309542e-36,7.526382211197208e-18,3.5769771727310653e-20,-2.2774967922903708e-51,-1.0176411296303184e-19,3.257760017407966e-26,1.7643278802215492e-15,3.7720175350139485e-13,8.931606224750407e-17,-2.0430697055716408e-39,-1.3500821390349573e-23,4.977639527396817e-24,3.7077815702003365e-24,3.3361372911632447e-17
4.916673128616474e-11,0.0027332747035799065,0.1557,0.0,0.00786736631236433,0.642348850716239,0.2018256374271915,1.0095382818257387e-31,-1.3650125637001916e-27,1.4995991115978882e-15,-3.0798501596470704e-36,-2.4043327211174863e-18,-2.3745962018561723e-27,0.00010229856708230604,8.21335223574888e-24,-1.0499402475263016e-28,-1.2563995844509042e-27,7.436257199503989e-05,1.8353218149391995e-31,4.323223981555169e-13,5.29639982644907e-43,-1.632991348196466e-36,7.650087496777203e-18,-4.929791532968166e-20,-2.4330833504601627e-51,-9.687177577430907e-20,3.396103844543422e-26,1.77648399586828e-15,3.797296273541542e-13,9.0416285095287e-17,-2.1265890357694517e-39,-1.3928372570888446e-23,4.408211654642043e-24,3.836375003577141e-24,3.39660317760776e-17
4.9472797786298546e-11,0.0027332747035799065,0.1557,0.0,0.007866401188095054,0.6423485954488315,0.20182518283773176,1.0608675383171859e-31,-1.4067917087312685e-27,1.534585137375649e-15,-3.2020226779197276e-36,-2.1033285360609106e-18,-1.729071886391448e-27,0.00010280910188960467,7.029661341231082e-24,-9.275995787671683e-29,-1.2932796445566007e-27,7.481716144474067e-05,1.9042864239199346e-31,4.4002421864974574e-13,6.420574080028031e-43,-1.695739374034414e-36,7.449492831615694e-18,-9.769085731704937e-21,-2.616615689531558e-51,-8.474425917272378e-20,3.523733815630359e-26,1.7874230771963418e-15,3.8200368510985626e-13,9.141015566888124e-17,-2.2059307985826527e-39,-1.4270519383788858e-23,3.1117210792529725e-24,3.950384243951774e-24,3.451496921504373e-17
4.977886428643235e-11,0.0027332747035799065,0.1557,0.0,0.007865438063668405,0.642348341132946,0.20182472834507048,1.1139807716208939e-31,-1.4439641023672217e-27,1.5701343555969823e-15,-3.318731097868032e-36,-1.8947899677797232e-18,-1.2824229877787213e-27,0.00010331773365270989,6.213796244187214e-24,-8.136057398463024e-29,-1.3254253438619784e-27,7.527165409593263e-05,1.9628492255031934e-31,4.478094018509702e-13,7.254003794585642e-43,-1.5153654231773336e-36,7.372476446801921e-18,5.842653720276131e-21,-2.7450099080598166e-51,-7.63422027695956e-20,3.6321271404146283e-26,1.79836081355271e-15,3.842767711270671e-13,9.240746720692043e-17,-2.276631419662906e-39,-1.4548772317954813e-23,2.216429105261657e-24,4.030836880753573e-24,3.5068386251483585e-17
5.008493078656616e-11,0.0027332747035799065,0.1557,0.0,0.007864476940657712,0.6423480877694324,0.2018242739490816,1.1686825477681987e-31,-1.4774444529638964e-27,1.6062513360271513e-15,-3.427399281491764e-36,-2.037862909576472e-18,-1.6028767414013899e-27,0.00010382446067221294,6.778384158685196e-24,-7.65019845931682e-29,-1.3537649503267284e-27,7.572605007470343e-05,2.0158000159134386e-31,4.556755031524631e-13,7.065995321926251e-43,-1.3329793084728127e-36,7.691075115772483e-18,-4.861099828909888e-21,-2.827770638682735e-51,-8.210665913097383e-20,3.730142270330572e-26,1.8092972077366454e-15,3.8654888813130816e-13,9.340818520473372e-17,-2.340754451353829e-39,-1.47740819337737e-23,2.7193918210113027e-24,4.0933851382905555e-24,3.562626787470609e-17
5.039099728669997e-11,0.0027332747035799065,0.1557,0.0,0.007863517820534325,0.6423478353590891,0.20182381964963883,1.2247016956868974e-31,-1.5086546744254196e-27,1.6429406329146013e-15,-3.526909941587624e-36,-2.173746812621251e-18,-1.8958040549309455e-27,0.00010432928135061132,7.305117489177703e-24,-8.19964465044574e-29,-1.3797391149089485e-27,7.618034950718833e-05,2.0684587107833246e-31,4.636266061072415e-13,7.123493850632468e-43,-1.2990495885753283e-36,7.990262368607439e-18,-5.720688919938178e-23,-2.881697803677816e-51,-8.758146883571875e-20,3.8276191205947165e-26,1.8202322625495306e-15,3.888200388439567e-13,9.441227530179901e-17,-2.3958934569517694e-39,-1.503117890435568e-23,3.1859045730625943e-24,4.154517807350437e-24,3.61885987137248e-17
5.0697063786833774e-11,0.0027332747035799065,0.1557,0.0,0.007862560704668311,0.6423475839026647,0.20182336544661605,1.2820935109668058e-31,-1.5415383561701332e-27,1.6802067846227428e-15,-3.626398053427563e-36,-2.1072395609511855e-18,-1.7415444160265318e-27,0.00010483219419161713,7.041531214986158e-24,-8.801944000883581e-29,-1.407289983654869e-27,7.663455251960143e-05,2.1241668669563675e-31,4.716650457966524e-13,7.599869956497042e-43,-1.3709625183763457e-36,8.086448415846877e-18,8.319110572469656e-22,-2.941770650944505e-51,-8.490189082843856e-20,3.9307382489164784e-26,1.8311659807947325e-15,3.9109022598227494e-13,9.541970322310693e-17,-2.4513527258023602e-39,-1.5333177922442013e-23,2.8548261777910257e-24,4.222974677883389e-24,3.675536305319455e-17
5.100313028696758e-11,0.0027332747035799065,0.1557,0.0,0.007861605594329099,0.6423473334008565,0.20182291133988695,1.3410009826472036e-31,-1.5759264034080803e-27,1.7180543132868416e-15,-3.7247866448146255e-36,-1.94651650298357e-18,-1.3853600718266882e-27,0.00010533319779951288,6.41233660372934e-24,-8.885906555398363e-29,-1.4362411702850764e-27,7.70886592382365e-05,2.181425423706264e-31,4.797899529377001e-13,8.097548291064467e-43,-1.421196629753165e-36,8.089739881351269e-18,2.8886658420010183e-22,-3.021300836695112e-51,-7.842633456941245e-20,4.036726972299618e-26,1.842098365277457e-15,3.9335945225930004e-13,9.643043477574711e-17,-2.5069647359700164e-39,-1.562995398051734e-23,2.1567429030427425e-24,4.292858993324124e-24,3.732654482525957e-17
5.130919678710139e-11,0.0027332747035799065,0.1557,0.0,0.007860652490686085,0.6423470838543128,0.20182245732932524,1.4015407700935603e-31,-1.6118482814375384e-27,1.756487724453432e-15,-3.831317881034649e-36,-1.8131431766806544e-18,-1.092470708808023e-27,0.000105832290878547,5.891355866150342e-24,-8.040153983557706e-29,-1.4666051106971162e-27,7.754266978944763e-05,2.235902738124469e-31,4.880003248275944e-13,8.949888167702006e-43,-1.3621831100254788e-36,8.12540416159223e-18,-4.343703637710759e-22,-3.1116852871619604e-51,-7.305270412876592e-20,4.1375733266679494e-26,1.853029418804605e-15,3.9562772038363263e-13,9.744443586755571e-17,-2.57080091058998e-39,-1.5883610647508396e-23,1.578038986348845e-24,4.351532691219932e-24,3.7902127608157855e-17
5.1615263287235195e-11,0.0027332747035799065,0.1557,0.0,0.0078597013948093,0.6423468352636318,0.20182200341480447,1.4635803260555617e-31,-1.6450470757709597e-27,1.795511506716165e-15,-3.930598751293708e-36,-1.800441798901166e-18,-1.066911418496453e-27,0.00010632947223229657,5.842269188959054e-24,-7.454471744281204e-29,-1.4941364837896185e-27,7.799658429964113e-05,2.284436618796365e-31,4.962954532328462e-13,9.510494609544996e-43,-1.2333508489684026e-36,8.289061916739916e-18,1.7905952921300708e-22,-3.182045938814944e-51,-7.254097510243811e-20,4.227428218268051e-26,1.8639591441846328e-15,3.9789503305926535e-13,9.846167250799267e-17,-2.6299656349492675e-39,-1.610200969841889e-23,1.489644635513549e-24,4.391683989327731e-24,3.8482094631761175e-17
5.1921329787369e-11,0.0027332747035799065,0.1557,0.0,0.007858752307670011,0.6423465876293623,0.2018215495961981,1.5269603386864967e-31,-1.6776649967177403e-27,1.8351301313526553e-15,-4.0355598979158674e-36,-1.8409883491187866e-18,-1.1565593456816863e-27,0.00010682474076303452,6.0008020289254766e-24,-6.998620959414594e-29,-1.5209756192375689e-27,7.845040289526336e-05,2.3309370139272698e-31,5.046763276775391e-13,9.136047697793057e-43,-1.1759011705601594e-36,8.512714863452896e-18,4.206783965068181e-23,-3.24453268533369e-51,-7.417461807177162e-20,4.313523379881089e-26,1.8748875442274204e-15,4.001613929854047e-13,9.948211083483221e-17,-2.694696353564258e-39,-1.631130509174821e-23,1.6156979846651199e-24,4.424969532111622e-24,3.9066428789493885e-17
5.222739628750281e-11,0.0027332747035799065,0.1557,0.0,0.007857805230141436,0.6423463409520039,0.20182109587337982,1.5915262480168242e-31,-1.707110055983843e-27,1.87534805199991e-15,-4.123950308066115e-36,-1.886148250783134e-18,-1.2559645425865538e-27,0.00010731809547105824,6.177141448699884e-24,-7.593325773819545e-29,-1.5445591422916269e-27,7.890412570280349e-05,2.377293047763739e-31,5.131437303239334e-13,9.279472466547988e-43,-1.1894577325434005e-36,8.744867828462848e-18,1.1143515842369599e-22,-3.29058511663475e-51,-7.599413506426143e-20,4.399353080881486e-26,1.885814621744128e-15,4.024268028563966e-13,1.0050571709571571e-16,-2.7457585258703257e-39,-1.6539421627352278e-23,1.7601382004914454e-24,4.45766813591026e-24,3.965511265556919e-17
5.2533462787636617e-11,0.0027332747035799065,0.1557,0.0,0.007856860162999382,0.642346095232008,0.20182064224622295,1.657394056741559e-31,-1.7404343804948413e-27,1.9161697043168115e-15,-4.229450278666001e-36,-1.884004483550804e-18,-1.2501087598070259e-27,0.00010780953545403228,6.168233219611928e-24,-7.50062151599676e-29,-1.571914759623485e-27,7.935775284878672e-05,2.427617107030502e-31,5.216984776847528e-13,1.0474082935793507e-42,-1.265069645212067e-36,8.932028072239725e-18,-7.227177690766642e-23,-3.358652351914868e-51,-7.590777595425551e-20,4.4925237192862636e-26,1.8967403795470673e-15,4.0469126536155993e-13,1.0153245763299408e-16,-2.8114373893025063e-39,-1.6775072592174428e-23,1.709832807311864e-24,4.499937283200143e-24,4.024812847605955e-17
5.2839529287770424e-11,0.0027332747035799065,0.1557,0.0,0.007855917106922933,0.6423458504697775,0.20182018871460106,1.724603805985562e-31,-1.770897050666675e-27,1.9575995056757266e-15,-4.314215924762864e-36,-1.867771359210619e-18,-1.2145721230685602e-27,0.00010829905990631357,6.104656793830733e-24,-8.0582566441253e-29,-1.5963303801051584e-27,7.981128445977289e-05,2.478572710562462e-31,5.303404805982159e-13,1.0128293086836091e-42,-1.2778927300238183e-36,9.10817408025982e-18,1.2243327698771058e-22,-3.419910014856517e-51,-7.525375331300891e-20,4.5868646149237217e-26,1.907664820449557e-15,4.069547831850429e-13,1.0256229890304238e-16,-2.8583867501054745e-39,-1.7010754303468708e-23,1.6046810953358176e-24,4.542395551420307e-24,4.084545817245273e-17
