Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51)
2.3200728033010786e-21,0.0027332747035799065,0.0915567593028733,0.0,0.008044027452626687,0.451542628356098,3.2694060010512175e-51,0.45690061234102436,3.653202976189427e-70,2.1446084855043145e-80,2.878080321445508e-45,2.9165192859798037e-108,1.4507259792916838e-147,3.814567868825769e-15,8.736111765710589e-39,3.998222611981556e-51,1.9931690542807806e-59,8.736111765711287e-39,1.4280128316709124e-22,3.3539616493428405e-53,6.260575840060216e-40,2.703075539411288e-38,2.9564434217115403e-67,1.0572555750157738e-89,1.9649469687435153e-80,6.8635935518306144e-105,2.5815318570036385e-15
4.6411530198906075e-21,0.0027332747035799065,0.0915567593028733,0.0,0.008044027452617706,0.4515426283560961,2.616518440065624e-50,0.45690061234102175,1.1697387274169152e-68,6.867108653907331e-79,5.757410352107931e-45,7.47399991518396e-106,1.4878334327355146e-144,7.630792084956191e-15,3.4955826375334847e-38,3.199793732102777e-50,3.190925184563864e-58,3.4955826375340417e-38,2.8566457297013997e-22,2.6842392048122885e-52,2.505045357064921e-39,1.081582304398981e-37,4.7330597040139744e-66,6.771925833467099e-88,1.5727539777398084e-79,2.1982562416383749e-103,5.164184657055147e-15
9.283313453069664e-21,0.0027332747035799065,0.0915567593028733,0.0,0.008044027452599743,0.45154262835609227,2.093612292681467e-49,0.4569006123410166,3.744306887878253e-67,2.19823398313023e-77,1.1516070413466493e-44,1.9143306652129753e-103,1.5247394705686714e-141,1.5263240517182886e-14,1.3984606736815794e-37,2.5603219480480595e-49,5.10696451730839e-57,1.3984606736820246e-37,5.713911525755116e-22,2.1478800857116154e-51,1.0021808961433523e-38,4.327033475616685e-37,7.575094425597678e-65,4.335788194719014e-86,1.2585218206890705e-78,7.043798810433878e-102,1.0329490257135026e-14
1.856763431942778e-20,0.0027332747035799065,0.0915567593028733,0.0,0.008044027452563817,0.45154262835608466,1.6750488673795628e-48,0.45690061234100626,1.1983614356883826e-65,7.035954885649699e-76,2.3033390536724533e-44,4.901945243444861e-101,1.5619968327386405e-138,3.052813738149966e-14,5.59429796446228e-37,2.048453326529517e-48,8.172330728339687e-56,5.594297964465843e-37,1.142844311783352e-21,1.718596663682492e-50,4.009046921446981e-38,1.7309542362316737e-36,1.2121904071624806e-63,2.7754637682764245e-84,1.006944926873207e-77,2.271718371483767e-100,2.066010145720223e-14
3.713627605214401e-20,0.0027332747035799065,0.0915567593028733,0.0,0.008044027452491965,0.4515426283560694,1.3401027105860349e-47,0.4569006123409856,3.835051870800573e-64,2.2520129284673e-74,4.606803079190118e-44,1.2550567570673409e-98,1.5999268449606966e-135,6.105793110958677e-14,2.2378102429570684e-36,1.6388425124058035e-47,1.307667901499991e-54,2.2378102429599182e-36,2.2857506301874202e-21,1.375149714779177e-49,1.6036816838849768e-37,6.924098521722871e-36,1.9396428487645288e-62,1.7764724558225534e-82,8.056069318184464e-77,7.712637391468011e-99,4.132132385696642e-14
7.427355951757647e-20,0.0027332747035799065,0.0915567593028733,0.0,0.00804402745234826,0.45154262835603887,1.0721076158068255e-46,0.4569006123409443,1.2272651760280627e-62,7.208855515210071e-73,9.213731144084964e-44,3.2131364105578512e-96,1.6387608459830925e-132,1.2211751856357528e-13,8.951423089277577e-36,1.3111084148933969e-46,2.092344560311377e-53,8.951423089300376e-36,4.571563266949107e-21,1.1004772737274363e-48,6.414838533407153e-37,2.7696956248872707e-35,3.1035325493467532e-61,1.1369942786032581e-80,6.445059413774307e-76,3.6009192217805085e-97,8.264376865501385e-14
1.4854812644844138e-19,0.0027332747035799065,0.0915567593028733,0.0,0.008044027452060851,0.4515426283559778,8.57696271693379e-46,0.45690061234086166,3.927334807201955e-61,2.3082455311099066e-71,1.8427587495638782e-43,8.225811710036863e-94,1.6787430384307513e-129,2.442366934628092e-13,3.580605659415416e-35,1.0489044359315526e-45,3.347811797917068e-52,3.580605659433655e-35,9.143188540286683e-21,8.8092249612854e-48,2.5659465452208344e-36,1.1078894131634478e-34,4.965714246420664e-60,7.27687441581365e-79,5.15612914407889e-75,4.052245118967497e-95,1.6528865824518509e-13
2.9709726031017123e-19,0.0027332747035799065,0.0915567593028733,0.0,0.008044027451486033,0.4515426283558557,6.861610889639518e-45,0.45690061234069634,1.2567663892577316e-59,7.395207739140792e-70,3.685530374703082e-43,2.1057993456716198e-91,1.7202448560379767e-126,4.884750432263048e-13,1.432249548451716e-34,8.391369373641604e-45,5.356546529003935e-51,1.4322495484663076e-34,1.8286439086218638e-20,7.05590549678447e-47,1.0263718622961056e-35,4.431579338120189e-34,7.945125242444331e-59,4.657164663449772e-77,4.124936270491211e-74,8.72049396678038e-93,3.30578437401833e-13
5.941955280336309e-19,0.0027332747035799065,0.0915567593028733,0.0,0.008044027450336397,0.45154262835561143,5.489304997609367e-44,0.4569006123403658,4.0217181387040724e-58,2.3720784577463446e-68,7.371079302264005e-43,5.39067263433489e-89,1.7639496936516795e-123,9.769517426134078e-13,5.729012762508396e-34,6.713249965052485e-44,8.5705101707279e-50,5.729012762625134e-34,3.6572940175109784e-20,5.658315115490938e-46,4.105402082865769e-35,1.772635559510911e-33,1.2711971037921602e-57,2.980483969006349e-75,3.299964388592431e-73,2.179472790248967e-90,6.611579956203507e-13
1.1883920634805502e-18,0.0027332747035799065,0.0915567593028733,0.0,0.008044027448037125,0.45154262835512293,4.391450511507701e-43,0.45690061233970464,1.286982645783281e-56,7.626513128242142e-67,1.474226799389776e-42,1.3799065800684042e-86,1.8112056886961538e-120,1.95390514082806e-12,2.2916080181853168e-33,5.3708232168548764e-43,1.3712837179923014e-48,2.291608018278707e-33,7.314594234100096e-20,4.548377180051396e-45,1.6420862804610363e-34,7.090545783860692e-33,2.0338281244448893e-56,1.9073618077872924e-73,2.6399920083224395e-72,5.562095535689623e-88,1.322317111678273e-12
2.3767851343743886e-18,0.0027332747035799065,0.0915567593028733,0.0,0.008044027443438581,0.451542628354146,3.513163013056792e-42,0.4569006123383823,4.1185399275579725e-55,2.4634271607106676e-65,2.9486098755564097e-42,3.531998831956013e-84,1.8647344758994778e-117,3.907811935019149e-12,9.1664378946157e-33,4.297006204085618e-42,2.1940531660497463e-47,9.166437895362834e-33,1.4629194662521902e-19,3.6734538257736105e-44,6.5677362511872545e-34,2.836215740542004e-32,3.2538347793820864e-55,1.220516435796772e-71,2.1120941675547977e-71,1.423128281950321e-85,2.644635342277666e-12
4.753571276162066e-18,0.0027332747035799065,0.0915567593028733,0.0,0.008044027434241496,0.4515426283521921,2.810531449554721e-41,0.45690061233573764,1.3180555155898618e-53,8.029787553260039e-64,5.899701411003991e-42,9.03901319042521e-82,1.9300730301220808e-114,7.815625514448467e-12,3.666576318627309e-32,3.438157345623619e-41,3.510476582635841e-46,3.666576319225026e-32,2.925839550033976e-19,2.994363059118182e-43,2.6266050262409468e-33,1.1344831558962816e-31,5.205198319023245e-54,7.808789969540782e-70,1.6903075193626233e-70,3.64186508926408e-83,5.289271797410647e-12
9.50714355973742e-18,0.0027332747035799065,0.0915567593028733,0.0,0.008044027415847322,0.4515426283482843,2.2484255713973535e-40,0.4569006123304484,4.2185594018651564e-52,2.6634945719903797e-62,1.1839089869795365e-41,2.3124981843057285e-79,2.0185107893460344e-111,1.563125263749563e-11,1.466630756731811e-31,2.7514081506974933e-40,5.61673060414906e-45,1.4666307572100054e-31,5.85167970998725e-19,2.4844487634146722e-42,1.0502501348589864e-32,4.537905337393764e-31,8.325312319436399e-53,4.994402462466053e-68,1.356288723939907e-69,9.31711916191596e-81,1.0578544683413388e-11
1.901428812688813e-17,0.0027332747035799065,0.0915567593028733,0.0,0.008044027379058976,0.45154262834046865,1.7987406155950037e-39,0.45690061231986984,1.350438714708162e-50,9.124534021629876e-61,2.4313129055767565e-41,5.9123770300835205e-77,6.090052669388975e-108,3.126250674034387e-11,5.866523462486157e-31,2.2025375220810145e-39,8.986662958407317e-44,5.8665234663120345e-31,1.1703359999452608e-18,2.129890526682697e-41,4.197867806878683e-32,1.815139873616347e-30,1.3310887968541047e-51,3.19229595929389e-66,1.110904189678909e-68,2.3821112899901735e-78,2.1157090358365976e-11
3.802857726118955e-17,0.0027332747035799065,0.0915567593028733,0.0,0.008044027305482286,0.4515426283248374,1.438992545908046e-38,0.45690061229871276,4.324600937248396e-49,3.3047083425717766e-59,5.878463720615317e-41,1.5096784901798029e-74,7.05522483555272e-105,6.252501437305457e-11,2.3466094537037996e-30,1.7642872943055864e-38,1.4378318482013677e-42,2.346609456765021e-30,2.340672045661857e-18,1.931638548262272e-40,1.6766459637166236e-31,7.260380544358775e-30,2.1266722039811036e-50,2.0378081880756042e-64,1.054302649667415e-67,6.082531311126418e-76,4.23141813200596e-11
7.605715552979239e-17,0.0027332747035799065,0.0915567593028733,0.0,0.00804402715832891,0.4515426282935749,1.1511940421655258e-37,0.45690061225639855,1.3859181122274517e-47,1.3038065161083118e-57,2.8007806088041007e-40,3.8449723603020605e-72,8.881480775391828e-102,1.250500273465208e-10,9.386437805012153e-30,1.4150411208231074e-37,2.300421201028967e-41,9.386437829510205e-30,4.681344088389147e-18,1.9096594012704358e-39,6.6866574284528485e-31,2.9040088944201917e-29,3.3928919475795583e-49,1.2975009587537395e-62,1.9029895039454615e-66,1.5491486863969556e-73,8.462836169060072e-11
1.1408573379839524e-16,0.0027332747035799065,0.0915567593028733,0.0,0.008044027011175538,0.4515426282623124,3.291695449014903e-37,0.45690061221408435,6.496347411491762e-47,6.606613123687568e-57,8.495669300781265e-40,2.946345473005645e-71,5.213048560276946e-101,1.8757503802801584e-10,1.994618016387433e-29,4.053034015362965e-37,8.770165754582703e-41,1.9946180233940064e-29,7.022016082410539e-18,6.155822233083094e-39,1.4179980522165248e-30,6.170808357714781e-29,1.2918510811110383e-48,7.391822561479021e-62,8.964472906116223e-66,1.1870897339714708e-72,1.2694254050829576e-10
1.5211431206699808e-16,0.0027332747035799065,0.0915567593028733,0.0,0.008044026864022173,0.4515426282310499,6.943138990637512e-37,0.45690061217177014,2.0687467352221093e-46,2.324617022297214e-56,2.093604688331899e-39,1.5449649563521362e-70,5.850647939762568e-100,2.501000464175238e-10,3.4025836401444206e-29,8.565111054824634e-37,2.3596228006994087e-40,3.402583654927392e-29,9.362688027726037e-18,1.4603445843373163e-38,2.4143701286437267e-30,1.052634236985313e-28,3.4709429838324605e-48,2.88730627217708e-61,3.150890540122414e-65,6.224701261724378e-72,1.6925671777314486e-10
2.2817146860420376e-16,0.0027332747035799065,0.0915567593028733,0.0,0.008044026569715455,0.4515426281685249,1.8963865693171648e-36,0.45690061208714183,1.0940123266709567e-45,1.5964264207216486e-55,7.986582631790899e-39,2.6141932488154263e-69,4.5735904798467055e-98,3.751500578173238e-10,7.044617084521116e-29,2.349208325051205e-36,9.543414562695847e-40,7.044617124924335e-29,1.4044031804047287e-17,4.974389538806654e-38,4.982921867443381e-30,2.179231193147337e-28,1.3996084153831582e-47,2.409239892380007e-60,2.3935402507939902e-64,1.053264796750317e-70,2.538850686584089e-10
3.0422862514140945e-16,0.0027332747035799065,0.0915567593028733,0.0,0.008044026275408758,0.45154262810599993,3.967874985878119e-36,0.4569006120025135,3.487650193297703e-45,5.7899889516156545e-55,2.124192794641152e-38,1.4029172897315477e-68,3.7727452203426403e-97,5.00200060788511e-10,1.1981048295221472e-28,4.9339561343049015e-36,2.5849573601778624e-39,1.1981048379808686e-28,1.8725375401259617e-17,1.2279394249371232e-37,8.449296373265137e-30,3.70611653648071e-28,3.783109479095753e-47,9.445439367967515e-60,9.179648570070691e-64,5.652387766569673e-70,3.3851341383330534e-10
3.8028578167861513e-16,0.0027332747035799065,0.0915567593028733,0.0,0.008044025981102078,0.45154262804347495,7.223364683025536e-36,0.4569006119178851,9.075615351786653e-45,1.7045103549339366e-54,4.733805194963375e-38,5.8709022921134994e-68,2.609178614036805e-96,6.252500547289323e-10,1.8304334169425547e-28,9.016949940926626e-36,5.806812259477649e-39,1.8304334323507376e-28,2.3406718806569555e-17,2.5857380184710007e-37,1.286914150726234e-29,5.6618194318303285e-28,8.4797999287737845e-47,2.958719564887744e-59,2.846389054888881e-63,2.3654007642556817e-69,4.231417528899512e-10
5.324000947530265e-16,0.0027332747035799065,0.0915567593028733,0.0,0.008044025392488791,0.451542627918425,1.9071812241732868e-35,0.45690061174862845,5.126032678174659e-44,1.3537811810579526e-53,1.8233857312178925e-37,1.542622335141215e-66,2.3488953436466866e-94,8.753500149494923e-10,3.519858347474045e-28,2.4034716471584255e-35,2.2515443986093342e-38,3.519858388216344e-28,3.276940502942817e-17,9.111897743760633e-37,2.457261069402293e-29,1.0886187801185623e-27,3.2655524516245027e-46,2.6592410390217274e-58,2.5559965055822776e-62,6.215262780443455e-68,5.923984122641824e-10
6.845144078274379e-16,0.0027332747035799065,0.0915567593028733,0.0,0.00804402480387559,0.451542627793375,3.9540640659912516e-35,0.4569006115793718,1.705542538060182e-43,5.352591541392898e-53,4.8414500894167e-37,9.276988609495512e-66,2.076130088687153e-93,1.1254499384897117e-09,5.772558334141786e-28,5.024840361116663e-35,5.990595037224172e-38,5.772558418720975e-28,4.2132090472869733e-17,2.3097501701603764e-36,4.0023757171126673e-29,1.785126294766428e-27,8.641773283374807e-46,1.0957592464279538e-57,1.057739717407627e-61,3.7377211976025925e-67,7.616550467889641e-10
9.887430339762605e-16,0.0027332747035799065,0.0915567593028733,0.0,0.008044023626649445,0.4515426275432751,1.1880818197652945e-34,0.45690061124085857,1.1648108215262135e-42,5.207543179325011e-52,2.165988811336544e-36,2.414748042371989e-64,1.807038700334008e-91,1.6256496755393223e-09,1.1967545591411946e-27,1.537784748578695e-34,2.6844994369167902e-37,1.196754584627362e-27,6.085745902183124e-17,9.752576630983109e-36,8.177388391677737e-29,3.699969762718639e-27,3.820535319641314e-45,1.1195763288689313e-56,1.1038846816162623e-60,9.729078395257746e-66,1.1001682413006831e-09
1.5972002862739058e-15,0.0027332747035799065,0.0915567593028733,0.0,0.008044021272198191,0.45154262704307563,5.1079454729449875e-34,0.4569006105638324,1.5081000716817213e-41,1.066971085927816e-50,1.5691736361800893e-35,1.5578684702766532e-62,4.4335152183328545e-89,2.6260487094848082e-09,3.1115813738632873e-27,6.862091229347341e-34,1.9474973005589393e-36,3.1115814840730817e-27,9.83081867681467e-17,6.715229342565083e-35,2.062905994660454e-28,9.614963204393422e-27,2.6933555944383836e-44,2.3108019328982275e-55,2.395459916310992e-59,6.27668982975474e-64,1.7771943321752528e-09
2.8141147908691963e-15,0.0027332747035799065,0.0915567593028733,0.0,0.008044016563299831,0.4515426260426775,2.876344517388098e-33,0.45690060920978137,3.0456520211931445e-40,3.621211156991798e-49,1.6049769530483594e-34,1.7332804078787782e-60,3.7380748324471726e-86,4.626845016501658e-09,9.644527965273197e-27,4.1480364461510354e-33,1.9957006430854663e-35,9.644528592896226e-27,1.732096048547019e-16,6.640262088647727e-34,6.021384071823899e-28,2.977004261315473e-26,2.607754991887816e-43,7.356919726620515e-54,8.428846927719463e-58,6.983428780509291e-62,3.131245321340216e-09
5.2479438000597775e-15,0.0027332747035799065,0.0915567593028733,0.0,0.008044007145519696,0.45154262404188467,1.9099972810749712e-32,0.45690060650168407,8.116384079550533e-39,1.64849892902613e-47,2.0139079847736048e-33,2.478100945158882e-58,3.5410342949580776e-83,8.628430584862383e-09,3.3523565713252283e-26,3.129134851801486e-32,2.5119932682341817e-34,3.3523569970338996e-26,3.23012291403986e-16,8.185496439905187e-33,1.869138564815156e-27,1.0325289841184291e-25,2.951697599770038e-42,2.8272140488701327e-52,3.9086591441838917e-56,9.984328787386034e-60,5.839342529349392e-09
7.68177280925036e-15,0.0027332747035799065,0.0915567593028733,0.0,0.008043997727761681,0.4515426220410966,5.739229855319258e-32,0.4569006037935931,4.4846931876000843e-38,1.0946700518955554e-46,8.284288645181243e-33,2.2152231155232737e-57,4.3727160932388146e-82,1.2630006756145764e-08,7.182010155575037e-26,1.0288725044048443e-31,1.0350830773685397e-33,7.182011456333855e-26,4.728147784553246e-16,3.352249161132315e-32,3.651176604559592e-27,2.207999673973903e-25,1.1415951404264515e-41,1.7493541302042395e-51,2.6045053298830634e-55,8.925187640491322e-59,8.54743337694837e-09
1.0115601818440941e-14,0.0027332747035799065,0.0915567593028733,0.0,0.008043988310025786,0.4515426200403132,1.2717715018041106e-31,0.4569006010855085,1.6130276017708077e-37,4.636260168248258e-46,2.3233189354952906e-32,1.241805619866915e-56,5.892059869504834e-81,1.6631573526371975e-08,1.2453410057181452e-25,2.47407543814017e-31,2.9074841214705714e-33,1.2453412986778084e-25,6.226170660093146e-16,9.384207272480545e-32,5.811811521027488e-27,3.8218009599495763e-25,3.012572465068223e-41,6.898508698101666e-51,1.1054013405277382e-54,5.003264951248713e-58,1.125551786415971e-08
1.2549430827631523e-14,0.0027332747035799065,0.0915567593028733,0.0,0.008043978892312016,0.45154261803953455,2.3819715121420135e-31,0.4569005983774302,4.573483345733948e-37,1.5137596488749127e-45,5.267782580205949e-32,5.296345824780955e-56,5.349100305565636e-80,2.063313089142534e-08,1.9166552855549015e-25,4.999753297895869e-31,6.602211038279254e-33,1.916655843085069e-25,7.724191540665127e-16,2.126278301122792e-31,8.244821192522023e-27,5.871554860677435e-25,6.424901601652538e-41,2.0859164425201862e-50,3.6132527617315586e-54,2.133910574944085e-57,1.396359599100589e-08
1.7417088846012685e-14,0.0027332747035799065,0.0915567593028733,0.0,0.008043960056950872,0.45154261403799123,6.2006792813700354e-31,0.4569005929612927,2.4021063207604425e-36,1.0047368474888829e-44,1.8503068541961923e-31,5.8729278530662145e-55,2.0010349058898758e-78,2.8636217390751028e-08,3.6918054739120764e-25,1.4934726993903553e-30,2.325356047904052e-32,3.691806971025668e-25,1.0720227316924186e-15,7.469493743785624e-31,1.3677025110424815e-26,1.1270170311660377e-24,1.9999497632637818e-40,1.1537415199837175e-49,2.399186976400253e-53,2.366216874279111e-56,1.937973316368488e-08
2.228474686439385e-14,0.0027332747035799065,0.0915567593028733,0.0,0.00804394122167828,0.4515426100364668,1.2811465632631588e-30,0.45690058754518065,8.266523343940194e-36,3.936190121385998e-44,4.7835693429576576e-31,2.959796567568966e-54,1.7729805582524763e-77,3.663926622110899e-08,6.043648896566828e-25,3.47165364065041e-30,6.024303147696892e-32,6.0436520806815825e-25,1.3716255113370348e-15,1.9323468993316723e-30,1.9493241409031752e-26,1.838498678290829e-24,4.664248468574615e-40,3.957874474618451e-49,9.396255800766345e-53,1.1925092155195467e-55,2.4795844895163016e-08
2.7152404882775013e-14,0.0027332747035799065,0.0915567593028733,0.0,0.008043922386494273,0.45154260603496127,2.3037013099473863e-30,0.4569005821290941,2.2741052162264592e-35,1.1942780352813804e-43,1.0316447356880059e-30,1.093734418992361e-53,1.1111543065360349e-76,4.4642277347741994e-08,8.972182734408244e-25,6.932977574764647e-30,1.3015096039597137e-31,8.972188620044578e-25,1.6712274930043282e-15,4.1708863318689855e-30,2.5446099713504687e-26,2.7196344441328093e-24,9.153835912217133e-40,1.0593640331968931e-48,2.8492693515714545e-52,4.406682503659732e-55,3.021193118562707e-08
3.2020062901156177e-14,0.0027332747035799065,0.0915567593028733,0.0,0.008043903551398885,0.45154260203347457,3.7693073118800554e-30,0.45690057671303297,5.433738415048135e-35,3.0976306053774718e-43,1.971262001998744e-30,3.390392742237956e-53,5.543858425385534e-76,5.264525073618563e-08,1.2477404198484107e-24,1.2486033439691767e-29,2.490708651092129e-31,1.2477414089243472e-24,1.9708286766980455e-15,7.976775392062283e-30,3.1473775883991877e-26,3.768500146258681e-24,1.6016744894692156e-39,2.4120571991784376e-48,7.38454680511493e-52,1.36599746068213e-54,3.5627992035261985e-08
4.1755378937918504e-14,0.0027332747035799065,0.0915567593028733,0.0,0.008043865881474103,0.45154259403055785,8.342668672821274e-30,0.456900565880987,2.482450709271188e-34,1.6467420922100812e-42,5.692819119333424e-30,2.5976144363738554e-52,1.1449063915373402e-74,6.865108416627147e-08,2.1217899308338668e-24,3.3006573453654094e-29,7.211622188005233e-31,2.1217922398753225e-24,2.570028650178891e-15,2.3076273784593496e-29,4.375721669670288e-26,6.3622115692032515e-24,3.939270640177368e-39,9.17973219031143e-48,3.916648574872221e-51,1.046585162000816e-53,4.6460037412754214e-08
5.0268877041239866e-14,0.0027332747035799065,0.0915567593028733,0.0,0.008043832939554144,0.45154258703209865,1.454910699192009e-29,0.45690055640848604,6.95879037717952e-34,4.9779836760770463e-42,1.1895157624537053e-29,9.281683445191126e-52,6.5762967458123025e-74,8.264800264738904e-08,3.0752063388645015e-24,6.551596229145667e-29,1.5093589916128653e-30,3.0752105406603786e-24,3.0940242092191758e-15,4.827511428539868e-29,5.457477955026467e-26,9.162952274634727e-24,7.379741011243652e-39,2.2658104794206607e-47,1.1823880345090668e-50,3.7396127995614157e-53,5.5932537889245823e-08
5.878237514456123e-14,0.0027332747035799065,0.0915567593028733,0.0,0.008043799997905752,0.4515425800336973,2.3258598462024235e-29,0.4569005469360628,1.6592054431840155e-33,1.2555513911216622e-41,2.2096333797854554e-29,2.6652779000652173e-51,2.8670301393536693e-73,9.664480520341917e-08,4.20502614163655e-24,1.1720027009053923e-28,2.8074561799742557e-30,4.205033130154554e-24,3.618017327330157e-15,8.976226899769253e-29,6.538650132463263e-26,1.2450611195798626e-23,1.2568367883684027e-38,4.81174870922481e-47,2.978806493855178e-50,1.0738469407259995e-52,6.540496054547438e-08
6.72958732478826e-14,0.0027332747035799065,0.0915567593028733,0.0,0.008043767056529103,0.45154257303535406,3.489465072009334e-29,0.45690053746371745,3.521393373260868e-33,2.785309372097492e-41,3.769062774171652e-29,6.603226976138416e-51,1.0367232447339402e-72,1.1064149165544946e-07,5.511247890284455e-24,1.9421285593736737e-28,4.7939859894019644e-30,5.511258772211706e-24,4.142008004531028e-15,1.5323378532977067e-28,7.618668942789704e-26,1.621584899729764e-23,2.00382517813162e-38,9.225031742152968e-47,6.601583136889483e-50,2.6604561963328423e-52,7.487730538240193e-08
8.432286945452532e-14,0.0027332747035799065,0.0915567593028733,0.0,0.008043701174591739,0.45154255903884205,6.864101993493342e-29,0.4569005185192602,1.2804111677396827e-32,1.0879662124220026e-40,9.197669084549993e-29,3.2395281501259276e-50,1.0792984079803473e-71,1.3863451553165382e-07,8.652891428078709e-24,4.542726890173651e-28,1.1719647191773848e-29,8.652914380867322e-24,5.189982036279237e-15,3.7441133172789985e-28,9.779126848392204e-26,2.5142884412526054e-23,4.501203148488216e-38,2.8072411985250775e-46,2.5737384156848063e-49,1.3052137723904698e-51,9.382176160220612e-08
1.1837686186781076e-13,0.0027332747035799065,0.0915567593028733,0.0,0.008043569413985714,0.45154253104651876,1.8989622305547716e-28,0.4569004806312794,9.51066491730277e-32,8.862925541765935e-40,3.5276263738728593e-28,4.241301710267904e-49,4.376733079417289e-70,1.9461916216047704e-07,1.7052938075400888e-23,1.6550589409442472e-27,4.507398317717835e-29,1.7053010008693757e-23,7.285900809700299e-15,1.4383985146680473e-27,1.4100538641774786e-25,4.834014744813341e-23,1.7518274210226455e-37,1.6902022261041895e-45,2.0897927419117554e-48,1.708830794533608e-50,1.3170974025260822e-07
1.524308542810962e-13,0.0027332747035799065,0.0915567593028733,0.0,0.008043437657747402,0.4515425030551344,4.054349778926266e-28,0.45690044274454367,3.9741764625169365e-31,3.8720404307822575e-39,9.489468253180207e-28,2.56136537830534e-48,4.771607989126649e-69,2.5060193107819067e-07,2.8275253506304195e-23,4.326883594704215e-27,1.2150946385278893e-28,2.827542372681719e-23,9.381780530714957e-15,3.8731349847791436e-27,1.8426154343201234e-25,7.821604526019756e-23,5.362203479355289e-37,6.812897129016136e-45,9.11269254345078e-48,1.0319803560405284e-49,1.695964739022031e-07
1.8648484669438165e-13,0.0027332747035799065,0.0915567593028733,0.0,0.008043305905888134,0.4515424750646945,7.4237875378478e-28,0.45690040485905287,1.2304582378326259e-30,1.2342658903651944e-38,2.075581475374065e-27,1.118928643258347e-47,3.5260175554613947e-68,3.0658281082960166e-07,4.2319744944541214e-23,9.292010342535641e-27,2.6629099143104764e-28,4.2320085131585026e-23,1.1477621200558773e-14,8.476965993201884e-27,2.275258981120794e-25,1.1426992435397156e-22,1.4047948975442242e-36,2.2091732450174043e-44,2.9005256718127596e-47,4.508190787293618e-49,2.0748196261284554e-07
2.5459283152095254e-13,0.0027332747035799065,0.0915567593028733,0.0,0.008043042415352045,0.4515424190866714,1.8889642505312546e-27,0.45690032909180583,7.733351062036302e-30,8.103470508170663e-38,6.957764511585952e-27,1.881139251799053e-46,1.814581283751206e-66,4.185388570212706e-07,7.887488476470709e-23,3.043025055617653e-26,8.968717974715058e-28,7.887589032810383e-23,1.5669185391696276e-14,2.8440328049829814e-26,3.140714853388968e-25,2.0315384896373346e-22,7.532792471201267e-36,1.7693574566847167e-43,1.897858044814795e-46,7.579155855284856e-48,2.832492054654134e-07
3.111876669690446e-13,0.0027332747035799065,0.0915567593028733,0.0,0.008042823479360115,0.4515423725742423,3.449423974406034e-27,0.4569002661362373,2.376994218247699e-29,2.536982574213351e-37,1.4995301801087308e-26,9.24181768302224e-46,1.4404597067654053e-65,5.115637153203098e-07,1.1783742060670829e-22,6.483035483902904e-26,1.940567994113773e-27,1.1783944600738703e-22,1.915207794587188e-14,6.131986809974954e-26,3.8600857834603925e-25,2.920502193588005e-22,2.216576734632664e-35,6.477803581764837e-43,5.931313202906606e-46,3.7235508350480895e-47,3.462047705390669e-07
3.677825024171366e-13,0.0027332747035799065,0.0915567593028733,0.0,0.008042604555608781,0.4515423260644958,5.6943947188350644e-27,0.45690020318410646,6.088126152610756e-29,6.58720512980929e-37,2.8286108392223137e-26,3.573250850976523e-45,8.234760332207871e-65,6.045832083686589e-07,1.6459350193845974e-22,1.2129227532303348e-25,3.677126766693264e-27,1.6459713413678481e-22,2.263486265825977e-14,1.1570369025094567e-25,4.579755725978935e-25,3.928360533315214e-22,5.565817987951062e-35,1.8998746222028614e-42,1.5373106338170534e-45,1.4396714584695403e-46,4.091568979403877e-07
4.2437733786522865e-13,0.0027332747035799065,0.0915567593028733,0.0,0.008042385644150015,0.4515422795574582,8.748351717356664e-27,0.4569001402354129,1.361858828153732e-28,1.488933210061505e-36,4.8532551104723555e-26,1.1661362434834948e-44,3.9211170599932176e-64,6.975972836222202e-07,2.1914270302863226e-22,2.0682639339753447e-25,6.3412484107799535e-27,2.191486936878188e-22,2.6117539534611605e-14,1.9856481666229273e-25,5.299725411261832e-25,5.040540575706232e-22,1.2339554339609377e-34,4.940663002776641e-42,3.4691903829407025e-45,4.6983912722206956e-46,4.7210558795615296e-07
4.809721733133207e-13,0.0027332747035799065,0.0915567593028733,0.0,0.008042166745035773,0.4515422330531557,1.2735765823094076e-26,0.4569000772901565,2.7535237293319308e-28,3.0353712791787247e-36,7.759413960940761e-26,3.3705895063522938e-44,1.6172506644899234e-63,7.906058885479982e-07,2.8148459818318176e-22,3.2906125770244394e-25,1.0196146406093902e-26,2.81493874696649e-22,2.9600108580702544e-14,3.175204769394501e-25,6.019952546959097e-25,6.244319826385013e-22,2.4856010012607506e-34,1.1491270073709983e-41,7.061336786936055e-45,1.3580187015220195e-45,5.350508408739722e-07
