Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CH3X(53),CH4(39),H(23),CH4X(405),CH2OX(174)
0.4937665703563413,0.0028149649241145727,0.0915567593028733,0.0,0.0004930426167841928,0.4515368952546314,1.0194552661732095e-24,0.4530102451018526,1.0113667855613735e-08,1.0786454641460979e-13,1.816259345740251e-10,7.953508262074755e-10,1.3370077008280742e-19,9.910944992366322e-06,4.268710458051892e-10,1.7350617253001797e-19,1.64191206261002e-13,9.07882847363266e-09,7.182665337470226e-11,7.66481902597088e-14,9.090996479920772e-22,3.8819588051943544e-20,3.981368219612235e-15,4.005802755011288e-20,2.047289234120991e-26,1.495226763974385e-13,0.0038903567765378915,7.65074607955708e-07,4.376709928086482e-18,1.6403959483645263e-22,1.5596440942249878e-12,2.677965280362877e-14,1.4708951553777324e-22,5.776222049134206e-24,3.322307737392668e-10,2.728740864825576e-21,8.487221509241112e-13,4.671321744445941e-24
0.4955425671147571,0.0028149649241145727,0.0915567593028733,0.0,0.0004930425302996183,0.45153689241203326,1.0263324089773273e-24,0.45301024639210896,1.0182994534499118e-08,1.0893204969085284e-13,1.8215447119698835e-10,8.041511858448839e-10,1.365470720104272e-19,9.910943222690924e-06,4.2452496265098675e-10,1.7433910451503862e-19,1.6531666148268095e-13,9.128931648456801e-09,7.182664098045024e-11,7.743721500961307e-14,9.090994460589181e-22,3.8819573109790674e-20,4.024200873794977e-15,4.0489385065214537e-20,2.0532465820665275e-26,1.5113295736651422e-13,0.0038903554228039137,7.678225498556029e-07,4.4008628310217e-18,1.6520558164855267e-22,1.5641821787468498e-12,2.7075958219400512e-14,1.4852813586730178e-22,5.8456621366280075e-24,3.3625767783746496e-10,2.728740856236175e-21,8.590084268973207e-13,4.71894553762954e-24
0.49731856387317286,0.0028149649241145727,0.0915567593028733,0.0,0.00049304244381004,0.45153688956887483,1.0332295207364613e-24,0.4530102476821413,1.0252652980380857e-08,1.1000794707092402e-13,1.8268223348694442e-10,8.13036483279818e-10,1.3944841079454167e-19,9.910941452908812e-06,4.221963485117813e-10,1.7517405928522725e-19,1.6644750234743903e-13,9.179211798231483e-09,7.182662858543364e-11,7.823258594655118e-14,9.090992439537346e-22,3.8819558136763366e-20,4.067420636531403e-15,4.092465110559504e-20,2.0591952000793995e-26,1.5275784627543246e-13,0.0038903540689891867,7.705704637934701e-07,4.4251010412760775e-18,1.6637822203536575e-22,1.568713610758941e-12,2.7375123403573177e-14,1.4997797428877634e-22,5.9158460157147766e-24,3.403281187650506e-10,2.7287408476451017e-21,8.694059002923353e-13,4.766947235740728e-24
0.49909456063158864,0.0028149649241145727,0.0915567593028733,0.0,0.0004930423573154719,0.45153688672515346,1.0401465721955781e-24,0.45301024897194886,1.0322643990926257e-08,1.1109225765834827e-13,1.832092226048464e-10,8.220072750406767e-10,1.4240569081508087e-19,9.91093968302022e-06,4.1988508261509355e-10,1.7601100863603357e-19,1.6758374180161395e-13,9.22966824390963e-09,7.182661618965656e-11,7.903434546666566e-14,9.090990416772474e-22,3.8819543132985276e-20,4.111030031591617e-15,4.1363851087242454e-20,2.0651351011902097e-26,1.5439741047448272e-13,0.0038903527150941017,7.733183497695551e-07,4.449424231452252e-18,1.6755753799868128e-22,1.5732384002382671e-12,2.7677167093075525e-14,1.5143905656937466e-22,5.9867803464050146e-24,3.444424951422633e-10,2.7287408390523064e-21,8.79915589044237e-13,4.815329291157731e-24
0.5008705573900044,0.0028149649241145727,0.0915567593028733,0.0,0.0004930422708159512,0.4515368838808666,1.0470835341435084e-24,0.4530102502615311,1.0392968357399857e-08,1.1218501354806775e-13,1.8373543971004043e-10,8.310641176550685e-10,1.4541983293172662e-19,9.910937913025884e-06,4.175910451249086e-10,1.7684994806869862e-19,1.6872539268781754e-13,9.28030029633191e-09,7.182660379312186e-11,7.984250124891486e-14,9.090988392301054e-22,3.881952809857748e-20,4.1550309211524404e-15,4.18070041444682e-20,2.0710662985379092e-26,1.5605174732329276e-13,0.0038903513611190446,7.760662077841035e-07,4.473832069274068e-18,1.6874352670390734e-22,1.5777565571464864e-12,2.7982108024705253e-14,1.5291142455137137e-22,6.058471824677113e-24,3.486012079030111e-10,2.7287408304578287e-21,8.905385169177872e-13,4.864092154252752e-24
0.5026465541484202,0.0028149649241145727,0.0915567593028733,0.0,0.0004930421843114884,0.45153688103601136,1.0540403774128873e-24,0.45301025155088726,1.0463626865860566e-08,1.1328623601488814e-13,1.842608859602416e-10,8.402075664793186e-10,1.4849175958361453e-19,9.910936142925967e-06,4.1531411573845925e-10,1.776908537179747e-19,1.6987246776401265e-13,9.331107257411548e-09,7.182659139583398e-11,8.065708550267906e-14,9.09098636613058e-22,3.881951303366721e-20,4.199425616341679e-15,4.2254133656606837e-20,2.0769888050943584e-26,1.5772092056450338e-13,0.0038903500070644184,7.788140378373606e-07,4.498324218166748e-18,1.6993620267138488e-22,1.5822680914329946e-12,2.828996489588195e-14,1.5439510655754653e-22,6.1309271809963614e-24,3.528046601983796e-10,2.7287408218616006e-21,9.012757133881816e-13,4.9132376885567725e-24
0.504422550906836,0.0028149649241145727,0.0915567593028733,0.0,0.0004930420978021264,0.4515368781905851,1.0610170728800922e-24,0.45301025284001667,1.0534620296002464e-08,1.143959573915636e-13,1.8478556251156e-10,8.494381766883094e-10,1.5162241082418364e-19,9.91093437272131e-06,4.130541758769976e-10,1.7853371805896592e-19,1.7102497968487087e-13,9.382088419977888e-09,7.182657899779562e-11,8.147811239433042e-14,9.090984338267572e-22,3.881949793837799e-20,4.2442161072238676e-15,4.270525997457835e-20,2.08290263398963e-26,1.594050281570979e-13,0.0038903486529306124,7.815618399295725e-07,4.5229003371707905e-18,1.7113556746819171e-22,1.5867730130313469e-12,2.860075639784087e-14,1.558901449094482e-22,6.2041531816065476e-24,3.5705325747238267e-10,2.7287408132636817e-21,9.121282137469197e-13,4.962766717680588e-24
0.5061985476652517,0.0028149649241145727,0.0915567593028733,0.0,0.0004930420112878716,0.45153687534458503,1.068013591465182e-24,0.4530102541289187,1.0605949421874958e-08,1.155142002590068e-13,1.8530947051848464e-10,8.587565025833797e-10,1.5481273432717948e-19,9.91093260241201e-06,4.108111053594975e-10,1.7937852025591283e-19,1.7218294101345597e-13,9.433243066040087e-09,7.182656659901151e-11,8.230560608300068e-14,9.090982308719834e-22,3.8819482812840856e-20,4.2894045375104116e-15,4.316040487430013e-20,2.0888077981324483e-26,1.6110413200183695e-13,0.0038903472987180427,7.843096140609846e-07,4.547560080117531e-18,1.7234162964370757e-22,1.591271331863502e-12,2.891450119244127e-14,1.5739656941021388e-22,6.2781566275029275e-24,3.613474074045078e-10,2.7287408046639885e-21,9.230970590083667e-13,5.012680639481647e-24
0.5079745444236675,0.0028149649241145727,0.0915567593028733,0.0,0.0004930419247687725,0.45153687249800867,1.0750299041318335e-24,0.4530102554175929,1.0677615011307132e-08,1.1664099290667984e-13,1.858326111338998e-10,8.681630980049784e-10,1.580636922357395e-19,9.910930831999025e-06,4.0858478765913205e-10,1.8022525058678363e-19,1.7334636421172172e-13,9.484570470923469e-09,7.182655419948414e-11,8.313958603192439e-14,9.090980277493883e-22,3.8819467657181596e-20,4.3349929986543036e-15,4.361958966846225e-20,2.0947043106482733e-26,1.628183282396952e-13,0.0038903459444271046,7.870573602318427e-07,4.5723030976084846e-18,1.7355439432385995e-22,1.595763057834923e-12,2.923121792596723e-14,1.589144172342713e-22,6.352944355048046e-24,3.6568751994012e-10,2.7287407960625995e-21,9.34183295965262e-13,5.062980582157693e-24
0.5097505411820833,0.0028149649241145727,0.0915567593028733,0.0,0.0004930418382448343,0.4515368696508531,1.0820659818872821e-24,0.45301025670603823,1.0749617826276235e-08,1.1777635967194618e-13,1.863549855090741e-10,8.776585159755828e-10,1.613762563352718e-19,9.910929061482408e-06,4.0637510237807564e-10,1.8107388965939189e-19,1.745152616467786e-13,9.536069896600153e-09,7.182654179921844e-11,8.398007238379021e-14,9.090978244597767e-22,3.8819452471534895e-20,4.380983555603828e-15,4.408283538157894e-20,2.1005921843953885e-26,1.6454768387468987e-13,0.003890344590058222,7.89805078442393e-07,4.597129033816651e-18,1.7477386695749715e-22,1.600248200840076e-12,2.9550925217188504e-14,1.604437203625711e-22,6.42852323524539e-24,3.700740072592376e-10,2.728740787459423e-21,9.453879771103648e-13,5.1136677106336065e-24
0.5115265379404991,0.0028149649241145727,0.0915567593028733,0.0,0.0004930417517160996,0.45153686680311567,1.0891217957822658e-24,0.4530102579942544,1.082195862279406e-08,1.1892032550244787e-13,1.8687659479366893e-10,8.87243308706709e-10,1.647514093469277e-19,9.910927290863007e-06,4.0418193413151235e-10,1.819244255948313e-19,1.7568964558872092e-13,9.587740600406714e-09,7.182652939821731e-11,8.482708544064274e-14,9.090976210038372e-22,3.8819437256030443e-20,4.427378298097838e-15,4.4550163292981507e-20,2.106471432429161e-26,1.662922832284202e-13,0.003890343235611805,7.925527686928815e-07,4.622037530673124e-18,1.760000530500941e-22,1.6047267707570953e-12,2.987364165752195e-14,1.6198451161038367e-22,6.504900173754208e-24,3.745072837741157e-10,2.7287407788545114e-21,9.567121606374333e-13,5.16474320007871e-24
0.5133025346989148,0.0028149649241145727,0.0915567593028733,0.0,0.0004930416651825828,0.4515368639547938,1.096197316916287e-24,0.45301025928224065,1.0894638150146173e-08,1.2007291538886344e-13,1.87397440135538e-10,8.969180274639084e-10,1.6819014689363443e-19,9.910925520141058e-06,4.020051632071033e-10,1.8277684082142035e-19,1.7686952819857582e-13,9.639581824570755e-09,7.182651699648535e-11,8.56806444620322e-14,9.090974173823658e-22,3.881942201080501e-20,4.4741792796918526e-15,4.5021594322458636e-20,2.1123420676162717e-26,1.680522024396829e-13,0.003890341881088281,7.953004309835543e-07,4.647028222831487e-18,1.77232957183671e-22,1.6091987774505867e-12,3.0199385806548666e-14,1.6353682378775888e-22,6.5820821149495465e-24,3.789877663958085e-10,2.728740770247809e-21,9.681569111139095e-13,5.2162081636383305e-24
0.514900931781489,0.0028149649241145727,0.0915567593028733,0.0,0.0004930415872983591,0.4515368613908022,1.1025821117677739e-24,0.45301026044123105,1.0960339955051263e-08,1.2111764020306632e-13,1.878655487198643e-10,9.05702616147022e-10,1.713402056853116e-19,9.910923926404227e-06,4.0005999422550944e-10,1.8354561043346987e-19,1.7793613389684044e-13,9.686384092869999e-09,7.18265058343044e-11,8.645446059435139e-14,9.09097233982111e-22,3.8819408264801096e-20,4.516649205532129e-15,4.544940781139494e-20,2.117618286032839e-26,1.696492948615059e-13,0.00389034066195153,7.97773303139721e-07,4.66958981980389e-18,1.7834831880082354e-22,1.613217980061564e-12,3.049515955182164e-14,1.6494378188386448e-22,6.652239900835374e-24,3.830609079727836e-10,2.7287407625002696e-21,9.785611547729055e-13,5.262860568658248e-24
0.5164993288640631,0.0028149649241145727,0.0915567593028733,0.0,0.0004930415094103098,0.4515368588263329,1.1089828250891089e-24,0.45301026160003427,1.102631727339956e-08,1.2216938789106814e-13,1.8833304027401625e-10,9.145608915461585e-10,1.7454332258974166e-19,9.910922332585253e-06,3.981279293278592e-10,1.843158802044989e-19,1.790072120421215e-13,9.733323304396269e-09,7.182649467153714e-11,8.723360870804427e-14,9.090970504489273e-22,3.881939449493157e-20,4.5594513509607215e-15,4.588057707602574e-20,2.1228875479605916e-26,1.7125891818205203e-13,0.0038903394427529754,8.002461526488158e-07,4.6922174268884694e-18,1.7946912901459353e-22,1.6172318816145343e-12,3.0793414244922124e-14,1.6636012104770781e-22,6.723060492833292e-24,3.8717293241992116e-10,2.7287407547512863e-21,9.890647069998783e-13,5.309830167095021e-24
0.5180977259466373,0.0028149649241145727,0.0915567593028733,0.0,0.0004930414315184542,0.4515368562613842,1.1153994358959557e-24,0.4530102627586499,1.1092570639738388e-08,1.232281756125386e-13,1.8879991563166212e-10,9.234932537066488e-10,1.7780024598185039e-19,9.91092073868452e-06,3.9620888356403944e-10,1.8508763902243458e-19,1.8008277131009914e-13,9.780398890591024e-09,7.182648350818645e-11,8.801810246662886e-14,9.090968667833826e-22,3.8819380701297484e-20,4.602587202160251e-15,4.631511725927945e-20,2.1281498627960753e-26,1.728811285997787e-13,0.0038903382234929352,8.027189795110188e-07,4.714910769964478e-18,1.8059539070190247e-22,1.6212404892733835e-12,3.109416335422317e-14,1.6778586380526993e-22,6.794549019815226e-24,3.913241479587492e-10,2.7287407470008552e-21,9.99668354821618e-13,5.3571177479114124e-24
0.5196961230292114,0.0028149649241145727,0.0915567593028733,0.0,0.0004930413536228132,0.4515368536959538,1.1218319232346746e-24,0.4530102639170774,1.11591005843376e-08,1.2429402031264297e-13,1.8926617562533136e-10,9.32500101936807e-10,1.8111173232494175e-19,9.910919144702407e-06,3.943027731860947e-10,1.8586087584491988e-19,1.811628203070039e-13,9.827610277429568e-09,7.182647234425524e-11,8.880795539356571e-14,9.090966829860447e-22,3.8819366884000567e-20,4.646058240767195e-15,4.675304345898627e-20,2.1334052399262364e-26,1.7451598256879451e-13,0.0038903370041717244,8.051917837265092e-07,4.737669572276085e-18,1.817271065739886e-22,1.6252438101921667e-12,3.1397420323275055e-14,1.6922103239649625e-22,6.866710634738362e-24,3.9551486437077857e-10,2.7287407392489673e-21,1.0103728892462168e-12,5.404724091648861e-24
0.5212945201117856,0.0028149649241145727,0.0915567593028733,0.0,0.0004930412757234068,0.45153685113004016,1.128280266180426e-24,0.4530102650753163,1.1225907633443616e-08,1.2536693865634049e-13,1.8973182108648423e-10,9.415818348119665e-10,1.8447854568357492e-19,9.910917550639316e-06,3.924095137818441e-10,1.8663557967253572e-19,1.8224736757374246e-13,9.874956884007131e-09,7.18264611797464e-11,8.960318071455711e-14,9.0909649905749e-22,3.8819353043143863e-20,4.689865939979151e-15,4.719437068974158e-20,2.1386536887264464e-26,1.7616353616806882e-13,0.0038903357847896677,8.076645652954673e-07,4.76049355375092e-18,1.8286427904706812e-22,1.629241851515752e-12,3.17031985709374e-14,1.7066564868414987e-22,6.939550513060067e-24,3.9974539289695414e-10,2.7287407314956187e-21,1.0211791050057523e-12,5.4526499612535944e-24
0.5228929171943597,0.0028149649241145727,0.0915567593028733,0.0,0.0004930411978202563,0.45153684856364107,1.1347444438343594e-24,0.45301026623336615,1.1292992309659633e-08,1.2644694709667364e-13,1.901968528456155e-10,9.507388502167027e-10,1.879014570362575e-19,9.910915956495633e-06,3.905290225868627e-10,1.8741173943310321e-19,1.8333642159207087e-13,9.922438125480367e-09,7.182645001466289e-11,9.040379159546387e-14,9.090963149982963e-22,3.881933917883087e-20,4.734011769740472e-15,4.763911393315099e-20,2.143895218560814e-26,1.7782384540042552e-13,0.003890334565347085,8.101373242180728e-07,4.78338243241808e-18,1.840069104472233e-22,1.6332346203807025e-12,3.201151149280532e-14,1.7211973425058443e-22,7.013073850473254e-24,4.0401604609196115e-10,2.7287407237408023e-21,1.0320878001851524e-12,5.5008961158897386e-24
0.5244913142769339,0.0028149649241145727,0.0915567593028733,0.0,0.0004930411199133824,0.45153684599675464,1.1412244353275372e-24,0.4530102673912266,1.1360355131389537e-08,1.2753406178633393e-13,1.9066127173210833e-10,9.599715452110155e-10,1.913812455499747e-19,9.910914362271767e-06,3.88661215964417e-10,1.881893440831921e-19,1.8442999077556679e-13,9.970053409734334e-09,7.182643884900768e-11,9.120980087643208e-14,9.090961308090511e-22,3.881932529116652e-20,4.778497190746126e-15,4.808728807960599e-20,2.149129838780747e-26,1.7949696591328235e-13,0.003890333345844305,8.126100604945057e-07,4.806335922801393e-18,1.8515500278088612e-22,1.6372221239140419e-12,3.232237245669945e-14,1.7358331027361522e-22,7.087285865888576e-24,4.083271380193788e-10,2.728740715984514e-21,1.0430997767194816e-12,5.549463295506114e-24
0.526089711359508,0.0028149649241145727,0.0915567593028733,0.0,0.0004930410420028063,0.45153684342937894,1.1477202198200023e-24,0.453010268548897,1.1427996612954102e-08,1.2862829865235717e-13,1.9112507857426841e-10,9.69280316027571e-10,1.949186981851304e-19,9.910912767968115e-06,3.8680601200083316e-10,1.8896838251803918e-19,1.855280834715163e-13,1.0017802140197618e-08,7.182642768278378e-11,9.202122131727999e-14,9.09095946490343e-22,3.8819311380256287e-20,4.823323659505696e-15,4.853890797716651e-20,2.154357558725516e-26,1.811829531549054e-13,0.003890332126281655,8.150827741249457e-07,4.829353737276517e-18,1.8630855794352245e-22,1.6412043692335269e-12,3.2635794802577e-14,1.7505639763198874e-22,7.162191800639211e-24,4.1267898420118656e-10,2.7287407082267456e-21,1.0542158402657734e-12,5.598352235051175e-24
0.5276881084420821,0.0028149649241145727,0.0915567593028733,0.0,0.0004930409640885492,0.451536840861512,1.1542317764996256e-24,0.4530102697063771,1.1495917264754962e-08,1.2972967321644866e-13,1.9158827419936568e-10,9.7866555805192e-10,1.985146094006033e-19,9.910911173585086e-06,3.8496332658465436e-10,1.897488437189219e-19,1.8663070796357748e-13,1.0065683712233264e-08,7.182641651599419e-11,9.283806522334226e-14,9.090957620427704e-22,3.881929744620718e-20,4.868492620604635e-15,4.89939883571961e-20,2.1595783877228408e-26,1.8288186220221169e-13,0.0038903309066594684,8.175554651095734e-07,4.852435584331034e-18,1.8746757740965906e-22,1.6451813634480183e-12,3.2951791841863996e-14,1.7653901665897185e-22,7.237796917463393e-24,4.1707190155426764e-10,2.7287407004674936e-21,1.0654368000399827e-12,5.647563642859352e-24
0.5292865055246563,0.0028149649241145727,0.0915567593028733,0.0,0.0004930408861706321,0.45153683829315194,1.1607590845818745e-24,0.4530102708636664,1.1564117593282965e-08,1.3083820093205488e-13,1.920508594336431e-10,9.881276658200152e-10,2.0216978103568918e-19,9.91090957912308e-06,3.831330802659676e-10,1.90530716500472e-19,1.8773787247191055e-13,1.0113697520035424e-08,7.182640534864194e-11,9.366034513115925e-14,9.0909557746693e-22,3.88192834891262e-20,4.9140055208469696e-15,4.9452543969913484e-20,2.1647923350886472e-26,1.8459374811665163e-13,0.0038903296869780748,8.200281334485685e-07,4.875581171889285e-18,1.8863206280435021e-22,1.6491531136575436e-12,3.3270376857371375e-14,1.7803118760420503e-22,7.314106500289674e-24,4.215062083765143e-10,2.728740692706749e-21,1.076763468783117e-12,5.6970982402593244e-24
0.5308849026072304,0.0028149649241145727,0.0915567593028733,0.0,0.0004930408082490772,0.45153683572429687,1.167302123310075e-24,0.4530102720207644,1.1632598101102183e-08,1.3195389666516331e-13,1.9251283510230513e-10,9.976670329407937e-10,2.0588502267209218e-19,9.910907984582522e-06,3.8131518683339463e-10,1.9131398993834943e-19,1.8884958515292819e-13,1.0161842945257253e-08,7.182639418073016e-11,9.448807265033782e-14,9.090953927634334e-22,3.88192695091227e-20,4.959863785088054e-15,4.9914589352600975e-20,2.1699994101274862e-26,1.8631866530729385e-13,0.003890328467237817,8.225007791421116e-07,4.898790201829966e-18,1.8980201494131377e-22,1.6531196269532159e-12,3.359156310068852e-14,1.7953292991924774e-22,7.391125854274981e-24,4.259822243532458e-10,2.728740684944509e-21,1.0881966627748425e-12,5.74695669465653e-24
0.5323234599815472,0.0028149649241145727,0.0915567593028733,0.0,0.0004930407381165849,0.45153683341190237,1.1732042907372193e-24,0.4530102730619887,1.1694470523258934e-08,1.3296416388104546e-13,1.9292809270660504e-10,1.0063188446047026e-09,2.0928077575130282e-19,9.910906549429192e-06,3.796895821719913e-10,1.9202012422437942e-19,1.8985402193722362e-13,1.0205285853532432e-08,7.182638412913367e-11,9.5237695422737e-14,9.090952264216392e-22,3.8819256907610235e-20,5.00143269880929e-15,5.033342607860079e-20,2.174679909502223e-26,1.8788227771701394e-13,0.0038903273694215305,8.24726140904588e-07,4.919732327422157e-18,1.9085964714685942e-22,1.6566850172108138e-12,3.3882865694640916e-14,1.8089269777049872e-22,7.461054530888599e-24,4.3004656551759176e-10,2.728740677957209e-21,1.0985782942720606e-12,5.79210679322615e-24
0.5337620173558639,0.0028149649241145727,0.0915567593028733,0.0,0.0004930406679811792,0.4515368310991039,1.1791191681070464e-24,0.45301027410305755,1.175657065498125e-08,1.339802599034919e-13,1.9334285783036196e-10,1.0150338399795903e-09,2.1272644870699644e-19,9.910905114212873e-06,3.780738600327313e-10,1.927273759170773e-19,1.9086215514625865e-13,1.024883441628876e-08,7.182637407708867e-11,9.599174898454191e-14,9.090950599773847e-22,3.8819244287699185e-20,5.043283551224935e-15,5.0755111894931556e-20,2.179354856584518e-26,1.8945652908105892e-13,0.003890326271558085,8.269514843245255e-07,4.940725380611049e-18,1.9192170887201346e-22,1.6602461764609144e-12,3.417629560561852e-14,1.82260248157454e-22,7.531566335475615e-24,4.341451862741389e-10,2.728740670968688e-21,1.1090474755951182e-12,5.837520262929783e-24
0.535056718992749,0.0028149649241145727,0.0915567593028733,0.0,0.0004930406048568365,0.45153682901723874,1.18445341228081e-24,0.45301027503988617,1.181265576144655e-08,1.348997384975878e-13,1.9371572586635693e-10,1.0229315934563508e-09,2.1587073633459128e-19,9.910903822464577e-06,3.766281109859545e-10,1.9336485110864163e-19,1.917726402853024e-13,1.0288118078480359e-08,7.182636502986662e-11,9.667419246566335e-14,9.090949100903252e-22,3.881923291411528e-20,5.081191228707428e-15,5.113707380101608e-20,2.1835575673351154e-26,1.9088248405941793e-13,0.0038903252834408685,8.289542777197077e-07,4.959662488913479e-18,1.928813520464463e-22,1.6634476065323117e-12,3.4442209312326544e-14,1.8349770875014703e-22,7.595528765510285e-24,4.3786344891412024e-10,2.728740664677971e-21,1.1185450915583833e-12,5.878617966926092e-24
0.536351420629634,0.0028149649241145727,0.0915567593028733,0.0,0.0004930405417301586,0.4515368269350442,1.1897979283219879e-24,0.45301027597658844,1.1868925862081827e-08,1.3582395428059258e-13,1.9408819591515315e-10,1.0308809638239898e-09,2.1905639522650244e-19,9.910902530665734e-06,3.7519027708094065e-10,1.9400321888951654e-19,1.9268612844519053e-13,1.0327486613104288e-08,7.182635598228487e-11,9.736023776228369e-14,9.090947601209696e-22,3.881922152575332e-20,5.119328861398084e-15,5.152135963882646e-20,2.1877557911249395e-26,1.9231711694907928e-13,0.00389032429528584,8.30957056257636e-07,4.9786405073711495e-18,1.9384458377012318e-22,1.666645617410873e-12,3.470986089474315e-14,1.8474149393407447e-22,7.659969558027719e-24,4.416098417134515e-10,2.7287406583862584e-21,1.1281145515134183e-12,5.9199297404058744e-24
0.5376461222665191,0.0028149649241145727,0.0915567593028733,0.0,0.0004930404786011574,0.45153682485251917,1.1951527052665918e-24,0.4530102769131638,1.1925381214445723e-08,1.367529145572384e-13,1.944602684127999e-10,1.0388821578876172e-09,2.222838741006949e-19,9.910901238816568e-06,3.737603151529727e-10,1.946424734037481e-19,1.936026238059385e-13,1.0366939680409228e-08,7.1826346934345e-11,9.804989067590972e-14,9.09094610069651e-22,3.881921012267322e-20,5.157697191763964e-15,5.190797698610721e-20,2.191949532870533e-26,1.9376045609340418e-13,0.0038903233070931823,8.329598199384066e-07,4.997659272182061e-18,1.9481140407885453e-22,1.6698402128436352e-12,3.4979257315325287e-14,1.8599161325323074e-22,7.72489158297936e-24,4.4538453787745876e-10,2.7287406520935467e-21,1.1377562977148363e-12,5.961455915891198e-24
0.5389408239034041,0.0028149649241145727,0.0915567593028733,0.0,0.000493040415469845,0.4515368227696628,1.200517732162806e-24,0.4530102778496123,1.1982022074355247e-08,1.3768662657610664e-13,1.9483194379489185e-10,1.046935381988188e-09,2.255536249982482e-19,9.910899946917304e-06,3.723381834138286e-10,1.95282608722429e-19,1.9452213051928449e-13,1.0406476939545504e-08,7.182633788604877e-11,9.874315708038297e-14,9.090944599367055e-22,3.881919870493497e-20,5.196296962347958e-15,5.229693342004598e-20,2.1961387974832467e-26,1.9521252978389207e-13,0.0038903223188630816,8.349625687621156e-07,5.0167186190148045e-18,1.957818130467019e-22,1.6730313965737266e-12,3.525040552089883e-14,1.872480761796402e-22,7.790297719414712e-24,4.491877112086347e-10,2.728740645799834e-21,1.1474707739414716e-12,6.003196829955191e-24
0.5402355255402892,0.0028149649241145727,0.0915567593028733,0.0,0.0004930403523362328,0.451536820686474,1.2058929980708724e-24,0.4530102787859336,1.2038848695908048e-08,1.3862509739374805e-13,1.9520322249657272e-10,1.0550408419830945e-09,2.2886610338098986e-19,9.910898654968175e-06,3.709238387705617e-10,1.9592361895441483e-19,1.9544465270905256e-13,1.0446098045942982e-08,7.182632883739787e-11,9.944004264052182e-14,9.090943097224714e-22,3.8819187272599334e-20,5.235128909923041e-15,5.2688236461214056e-20,2.2003235898694168e-26,1.966733661270899e-13,0.003890321330595724,8.369653027288587e-07,5.035818381744473e-18,1.9675581055399573e-22,1.6762191723404025e-12,3.5523312442004186e-14,1.8851089192710862e-22,7.856190855332523e-24,4.530195360982392e-10,2.728740639505116e-21,1.1572584254741992e-12,6.045152806932979e-24
0.5415302271771743,0.0028149649241145727,0.0915567593028733,0.0,0.0004930402892003334,0.45153681860295175,1.2112784920611657e-24,0.4530102797221275,1.2095861331750484e-08,1.3956833401853128e-13,1.9557410495260711e-10,1.063198743323305e-09,2.32221767567896e-19,9.910897362969414e-06,3.6951723981867647e-10,1.965654981902999e-19,1.9637019447550385e-13,1.0485802654684184e-08,7.182631978839402e-11,1.0014055303374363e-13,9.090941594272878e-22,3.881917582572699e-20,5.274193770311538e-15,5.30818936199849e-20,2.204503914931027e-26,1.9814299318442145e-13,0.0038903203422912982,8.389680218387325e-07,5.0549583940788665e-18,1.9773339648584711e-22,1.679403543879659e-12,3.5797984995493704e-14,1.8978006964664503e-22,7.92257388624403e-24,4.5688018743176095e-10,2.7287406332093906e-21,1.167119698855124e-12,6.087324171725543e-24
0.5428249288140593,0.0028149649241145727,0.0915567593028733,0.0,0.0004930402260621588,0.45153681651909505,1.2166742032185349e-24,0.45301028065819376,1.215306023245968e-08,1.405163432601184e-13,1.9594459159721806e-10,1.0714092908582868e-09,2.356210799156885e-19,9.910896070921243e-06,3.6811834414323846e-10,1.972082405535236e-19,1.9729875988530568e-13,1.0525590416964033e-08,7.182631073903896e-11,1.0084469372010317e-13,9.090940090514962e-22,3.8819164364379357e-20,5.3134922730195235e-15,5.347791234460302e-20,2.2086797775640053e-26,1.996214387983653e-13,0.003890319353949992,8.40970726091833e-07,5.074138487851685e-18,1.9871457052568188e-22,1.6825845149228383e-12,3.607443007796381e-14,1.9105561822201828e-22,7.989449718334728e-24,4.6076984079793395e-10,2.728740626912654e-21,1.1770550424206123e-12,6.12971123653941e-24
0.5441196304509444,0.0028149649241145727,0.0915567593028733,0.0,0.0004930401629217205,0.4515368144349029,1.2220801206396208e-24,0.4530102815941322,1.2210445646916377e-08,1.4146913189648172e-13,1.9631468286418727e-10,1.0796726889472349e-09,2.3906450606825367e-19,9.9108947788239e-06,3.6672711028816567e-10,1.9785184011084955e-19,1.982303529775826e-13,1.0565460982583137e-08,7.182630168933435e-11,1.0155247019771101e-13,9.090938585954399e-22,3.881915288861804e-20,5.353025146872912e-15,5.38763000754742e-20,2.2128511826592668e-26,2.0110873076375342e-13,0.0038903183655719957,8.429734154882561e-07,5.0933584942245725e-18,1.9969933236721004e-22,1.685762089197489e-12,3.635265456949999e-14,1.9233754649595654e-22,8.056821266473999e-24,4.646886723575648e-10,2.7287406206149015e-21,1.1870649059670279e-12,6.172314315612874e-24
