Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236)
0.19772788458371202,0.0005485282325552088,0.0915567593028733,0.0,0.00041229724632539666,0.4503266312171718,2.8296804861889624e-06,0.4568901695232315,1.142051738050667e-05,1.2867249709072424e-11,2.9598823529070666e-06,6.985408782993693e-07,1.558191750321487e-14,1.924265042391145e-05,1.2238056330739915e-10,2.987880890165453e-17,8.362935470081072e-10,1.5003425474791082e-08,2.814029352990373e-10,2.6041884933983953e-11,6.541801802446561e-23,3.326757223024903e-14,2.005207268032692e-12,4.791679750419123e-17,3.746264215849259e-24,4.892350350740572e-10,0.0011827187182036631,2.2642183503809903e-12,4.844083962357078e-11,9.08298237715886e-20,3.895674650596584e-06,4.316155585316038e-08,3.962102617113155e-18,1.1683619482920162e-11,7.85416589087521e-22,1.3475050717311944e-23,2.878857355256653e-17,3.645783865850024e-21,1.5925154953310445e-20,1.8669085852633894e-25,5.606127457175353e-24,2.644633007142114e-25,2.881599359816506e-13,5.92265834621306e-21,7.668623245023991e-14,6.822734091029495e-17
0.19814290259333803,0.0005485282325552088,0.0915567593028733,0.0,0.00041229724038315614,0.4503265826542473,2.8364874199349224e-06,0.4568901521812112,1.1448226713851285e-05,1.2869536567125066e-11,2.9598835192319357e-06,6.986680929617286e-07,1.558751332669104e-14,1.924264910901904e-05,1.223810058880576e-10,2.988143558075965e-17,8.383226026076483e-10,1.5039516608049638e-08,2.814029206525865e-10,2.604650329318049e-11,6.541800814501701e-23,3.326758588712341e-14,2.005579473084873e-12,4.79254966938061e-17,3.7462655833052305e-24,4.893241241030658e-10,0.0011827185736139974,2.2642192099515553e-12,4.8449663294051596e-11,9.106702239656524e-20,3.905931536172495e-06,4.3275178739532045e-08,3.962104090502312e-18,1.1683623428093197e-11,7.874835592424135e-22,1.3479890480011337e-23,2.886683156694505e-17,3.64642938576722e-21,1.592797551143567e-20,1.8682533928064043e-25,5.608140665140557e-24,2.65387220638281e-25,2.8816002728804733e-13,5.9528942516753515e-21,7.707774043108871e-14,6.841827768669341e-17
0.19855792060296404,0.0005485282325552088,0.0915567593028733,0.0,0.0004122972344418234,0.4503265340858378,2.8432925469774513e-06,0.4568901348392209,1.147593793584938e-05,1.2871823627221827e-11,2.9598846496860513e-06,6.987952468181037e-07,1.5593109274592805e-14,1.9242647794053885e-05,1.2238143649027245e-10,2.988406120574438e-17,8.403517964588856e-10,1.5075598161043436e-08,2.814029060067653e-10,2.6051122185529608e-11,6.54179982636094e-23,3.326759915794784e-14,2.0059515305120966e-12,4.793419224482639e-17,3.746266905355654e-24,4.894131705606987e-10,0.0011827184290123685,2.264220042086734e-12,4.845848274886763e-11,9.130426401031846e-20,3.916190284077603e-06,4.3388822253010735e-08,3.962105515800889e-18,1.168362723098676e-11,7.8955082800586885e-22,1.3484730350778586e-23,2.894511341254391e-17,3.647074980129079e-21,1.5930796395100828e-20,1.8695982608423685e-25,5.610153917834557e-24,2.6631241916055476e-25,2.8816011509414697e-13,5.983208128073573e-21,7.747025807099077e-14,6.86093058312211e-17
0.19897293861259005,0.0005485282325552088,0.0915567593028733,0.0,0.0004122972285011823,0.45032648551194193,2.8500958665830874e-06,0.45689011749726016,1.150365104548787e-05,1.2874110887849012e-11,2.9598857450580515e-06,6.98922341203246e-07,1.5598705370094508e-14,1.9242646478992283e-05,1.2238185534728143e-10,2.988668580109565e-17,8.423811284528733e-10,1.5111670129242928e-08,2.814028913613515e-10,2.605574160781085e-11,6.541798838021334e-23,3.326761205122272e-14,2.006323443714849e-12,4.794288423939797e-17,3.746268183001115e-24,4.895021753791058e-10,0.0011827182843990316,2.264220847390438e-12,4.846729808136088e-11,9.154154860990499e-20,3.926450893517404e-06,4.350248638272216e-08,3.9621068940639795e-18,1.1683630894728293e-11,7.916183963289329e-22,1.348957035001029e-23,2.9023419106269056e-17,3.64772064843161e-21,1.5933617602328457e-20,1.8709431921170807e-25,5.6121672235597174e-24,2.67238896391551e-25,2.8816019947643937e-13,6.0135999775392956e-21,7.786378541847275e-14,6.880042543553596e-17
0.19938795662221606,0.0005485282325552088,0.0915567593028733,0.0,0.0004122972225615247,0.4503264369325594,2.8568973780298208e-06,0.45689010015532827,1.153136604177604e-05,1.2876398347726703e-11,2.9598868061192347e-06,6.990493774256996e-07,1.5604301635882423e-14,1.9242645163867052e-05,1.2238226269474093e-10,2.988930939018157e-17,8.444105985569756e-10,1.514773250955874e-08,2.814028767166348e-10,2.6060361553199314e-11,6.541797849499893e-23,3.326762457524547e-14,2.006695215840966e-12,4.79515727558477e-17,3.746269417214959e-24,4.895911394772345e-10,0.0011827181397736691,2.264221626451878e-12,4.847610938122698e-11,9.177887615986815e-20,3.936713363710816e-06,4.3616171122272213e-08,3.962108226327901e-18,1.1683634422375539e-11,7.936862640413687e-22,1.349441049685012e-23,2.910174866232447e-17,3.6483663897864635e-21,1.5936439128948298e-20,1.8722881888003764e-25,5.614180590518749e-24,2.681666525340429e-25,2.881602805106464e-13,6.044069805865304e-21,7.825832252225358e-14,6.899163658923139e-17
0.19980297463184207,0.0005485282325552088,0.0915567593028733,0.0,0.00041229721662282775,0.45032638834768934,2.8636970806089326e-06,0.45689008281342475,1.1559082923745243e-05,1.2878686005606177e-11,2.959887833623944e-06,6.991763567683141e-07,1.560989809412169e-14,1.924264384867429e-05,1.2238265876353772e-10,2.9891931996393504e-17,8.464402067014223e-10,1.5183785298253e-08,2.814028620725957e-10,2.6064982016135216e-11,6.54179686080083e-23,3.32676367381418e-14,2.0070668500790523e-12,4.7960257872116774e-17,3.746270608953345e-24,4.896800637532447e-10,0.001182717995136319,2.2642223798482227e-12,4.848491673753468e-11,9.201624664629532e-20,3.946977693896143e-06,4.3729876463423526e-08,3.962109513605416e-18,1.1683637816919408e-11,7.957544314252234e-22,1.349925081051482e-23,2.918010209233637e-17,3.649012203409573e-21,1.5939260971558268e-20,1.87363325324939e-25,5.6161940266876786e-24,2.690956877115476e-25,2.881603582704379e-13,6.0746176166824076e-21,7.865386943123916e-14,6.918293938008138e-17
0.20021799264146808,0.0005485282325552088,0.0915567593028733,0.0,0.0004122972106848655,0.4503263397573305,2.8704949736246874e-06,0.45689006547154903,1.1586801690448424e-05,1.2880973860095932e-11,2.9598888283099454e-06,6.993032804887472e-07,1.5615494766611324e-14,1.9242642533388894e-05,1.2238304377460672e-10,2.989455364284005e-17,8.484699527815449e-10,1.521982849098567e-08,2.8140284742900474e-10,2.6069602993477536e-11,6.541795871920416e-23,3.326764854786473e-14,2.0074383496390048e-12,4.796893966565616e-17,3.7462717591527605e-24,4.897689490852648e-10,0.0011827178504872462,2.2642231081445023e-12,4.8493720238320455e-11,9.225366006819373e-20,3.957243883330928e-06,4.384360239589108e-08,3.962110756883763e-18,1.1683641081285595e-11,7.978228993990808e-22,1.3504091310230116e-23,2.925847941161265e-17,3.649658088805836e-21,1.59420831282297e-20,1.8749783880619682e-25,5.6182075398735475e-24,2.7002600202352086e-25,2.8816043282736436e-13,6.105243412099297e-21,7.905042619451934e-14,6.93743338965889e-17
0.2006330106510941,0.0005485282325552088,0.0915567593028733,0.0,0.0004122972047478146,0.45032629116148254,2.877291056392375e-06,0.45689004812970047,1.161452234095961e-05,1.288326190989602e-11,2.9598897908987844e-06,6.994301498199392e-07,1.5621091674733324e-14,1.924264121803106e-05,1.2238341794817824e-10,2.989717435160372e-17,8.504998367517739e-10,1.5255862084538934e-08,2.8140283278603387e-10,2.6074224479608863e-11,6.541794882870776e-23,3.32676600121794e-14,2.0078097175240563e-12,4.7977618210714565e-17,3.7462728687246145e-24,4.898577963381002e-10,0.0011827177058262633,2.2642238118921883e-12,4.8502519968448315e-11,9.249111639853181e-20,3.967511931286167e-06,4.395734891280396e-08,3.962111957131238e-18,1.1683644218334827e-11,7.998916680401832e-22,1.350893201419861e-23,2.933688063428968e-17,3.650304045228625e-21,1.594490559552811e-20,1.8763235953929178e-25,5.6202211377918006e-24,2.7095759564794334e-25,2.8816050425205817e-13,6.135947197118992e-21,7.944799286136279e-14,6.956582022601993e-17
0.2010480286607201,0.0005485282325552088,0.0915567593028733,0.0,0.00041229719881173216,0.45032624256014453,2.8840853282393607e-06,0.45689003078787876,1.1642244874373614e-05,1.2885550153781539e-11,2.9598907220960906e-06,6.995569659705112e-07,1.562668883937178e-14,1.9242639902606123e-05,1.223837815022618e-10,2.98997941445684e-17,8.525298585580634e-10,1.5291886075571074e-08,2.8140281814374387e-10,2.6078846468757335e-11,6.541793893659007e-23,3.326767113868415e-14,2.008180956709447e-12,4.7986293580383263e-17,3.746273938562374e-24,4.899466063587135e-10,0.001182717561153316,2.2642244916309464e-12,4.8511316011545276e-11,9.272861561910522e-20,3.977781837049635e-06,4.4071116007083255e-08,3.9621131152956595e-18,1.1683647230864743e-11,8.019607374466242e-22,1.3513772940395526e-23,2.941530577106884e-17,3.650950071883241e-21,1.594772836992352e-20,1.87766887738367e-25,5.622234827968772e-24,2.718904687201481e-25,2.8816057261355443e-13,6.166728975987474e-21,7.984656948121231e-14,6.975739845363786e-17
0.20146304667034612,0.0005485282325552088,0.0915567593028733,0.0,0.00041229719287642967,0.4503261939533156,2.890877788505339e-06,0.45689001344608327,1.1669969289805522e-05,1.2887838590465063e-11,2.959891622592023e-06,6.996837301253655e-07,1.5632286280998904e-14,1.9242638587092676e-05,1.2238413464673593e-10,2.9902413043481684e-17,8.545600181076017e-10,1.5327900460064206e-08,2.8140280350194454e-10,2.6083468957428427e-11,6.541792904282446e-23,3.326768193481831e-14,2.0085520702069172e-12,4.799496584746179e-17,3.746274969542134e-24,4.900353799747702e-10,0.0011827174164686267,2.2642251478892935e-12,4.852010845047396e-11,9.296615772778015e-20,3.9880535999274646e-06,4.418490366946042e-08,3.9621142323013034e-18,1.1683650121612154e-11,8.0403010837216145e-22,1.351861410684064e-23,2.9493754835033927e-17,3.651596168234331e-21,1.595055144927249e-20,1.8790142364298043e-25,5.624248617741636e-24,2.728246213352845e-25,2.881606379788763e-13,6.197588751139941e-21,8.024615610367792e-14,6.99490686644067e-17
0.20187806467997213,0.0005485282325552088,0.0915567593028733,0.0,0.0004122971869420434,0.450326145340995,2.897668436540655e-06,0.4568899961043135,1.1697695586390267e-05,1.2890127218647587e-11,2.9598924930615713e-06,6.998104434460859e-07,1.563788401972681e-14,1.9242637271507286e-05,1.2238447758712439e-10,2.990503106910479e-17,8.565903153489376e-10,1.536390523479731e-08,2.81402788860763e-10,2.608809194111619e-11,6.541791914751414e-23,3.3267692407846445e-14,2.0089230608631195e-12,4.800363508213616e-17,3.7462759625162456e-24,4.90124118000481e-10,0.0011827172717720528,2.264225781183183e-12,4.8528897365284964e-11,9.320374270076995e-20,3.998327219239426e-06,4.429871189290473e-08,3.96211530905264e-18,1.1683652893253349e-11,8.060997810927685e-22,1.3523455530700244e-23,2.9572227841420046e-17,3.6522423336802555e-21,1.595337483081855e-20,1.8803596746389794e-25,5.626262514358333e-24,2.7376005366766946e-25,2.881607004139482e-13,6.22852652727632e-21,8.064675277853236e-14,7.014083094275841e-17
0.20229308268959814,0.0005485282325552088,0.0915567593028733,0.0,0.0004122971810087682,0.4503260967231823,2.9044572717063878e-06,0.45688997876256904,1.1725423763282211e-05,1.2892416037164247e-11,2.959893334164903e-06,6.999371070714056e-07,1.564348207521835e-14,1.9242635955870247e-05,1.223848105309158e-10,2.990764824183195e-17,8.586207502557566e-10,1.5399900397037512e-08,2.8140277422040066e-10,2.60927154130026e-11,6.541790925078076e-23,3.3267702564873094e-14,2.009293931424994e-12,4.801230135258752e-17,3.746276918319377e-24,4.902128212354209e-10,0.0011827171270633848,2.2642263920171193e-12,4.853768283426452e-11,9.344137051203774e-20,4.008602694319004e-06,4.441254067222967e-08,3.962116346438091e-18,1.1683655548405442e-11,8.081697552811126e-22,1.352829722866829e-23,2.9650724798652964e-17,3.6528885673135795e-21,1.595619851039568e-20,1.8817051938421997e-25,5.628276524929597e-24,2.746967658705572e-25,2.8816075998364993e-13,6.259542309717755e-21,8.104835955570935e-14,7.033268537114273e-17
0.20270810069922415,0.0005485282325552088,0.0915567593028733,0.0,0.0004122971750761637,0.4503260480998763,2.9112442933762946e-06,0.4568899614208493,1.1753153819654944e-05,1.2894705044808828e-11,2.9598941465476364e-06,7.000637221175818e-07,1.5649080466739415e-14,1.9242634640130375e-05,1.223851336768758e-10,2.991026458259696e-17,8.606513227101019e-10,1.5435885942400926e-08,2.81402759580424e-10,2.6097339370370883e-11,6.541789935249285e-23,3.326771241286685e-14,2.0096646848133743e-12,4.8020964728307874e-17,3.746277837774978e-24,4.903014904570542e-10,0.0011827169823431284,2.264226980886297e-12,4.854646493644596e-11,9.367904117768543e-20,4.018880024520006e-06,4.452638999721622e-08,3.9621173453222836e-18,1.1683658089628878e-11,8.102400319786822e-22,1.3533139218143477e-23,2.972924571639891e-17,3.653534868649821e-21,1.595902248633237e-20,1.8830507964781455e-25,5.6302906563289075e-24,2.7563475796828668e-25,2.8816081675041186e-13,6.29063609920533e-21,8.145097648529984e-14,7.052463203229723e-17
0.20312311870885016,0.0005485282325552088,0.0915567593028733,0.0,0.0004122971691442489,0.45032599947107615,2.9180295009341356e-06,0.45688994407915384,1.1780885754700735e-05,1.2896994240258739e-11,2.9598949308411866e-06,7.001902896788615e-07,1.5654679213267307e-14,1.9242633324293297e-05,1.2238544721402028e-10,2.9912880110992533e-17,8.626820326350479e-10,1.547186186730132e-08,2.814027449408298e-10,2.6101963811272587e-11,6.541788945270688e-23,3.3267721958625583e-14,2.0100353237669366e-12,4.802962527616746e-17,3.7462787216801644e-24,4.903901264306328e-10,0.0011827168376112704,2.2642275482736205e-12,4.8555243747610185e-11,9.391675468160919e-20,4.02915920920946e-06,4.4640259859399543e-08,3.962118306547746e-18,1.1683660519427612e-11,8.123106120790577e-22,1.3537981515494277e-23,2.980779061379199e-17,3.654181237414188e-21,1.59618467574313e-20,1.8843964847908178e-25,5.6323049153655225e-24,2.765740301276594e-25,2.8816087077547275e-13,6.3218078994719334e-21,8.185460361754313e-14,7.071667100924256e-17
0.20353813671847618,0.0005485282325552088,0.0915567593028733,0.0,0.00041229716321370736,0.4503259508367819,2.9248128937718075e-06,0.45688992673748235,1.1808619567630008e-05,1.2899283622422426e-11,2.959895687663102e-06,7.003168108279306e-07,1.5660278333270486e-14,1.9242632008433502e-05,1.2238575134237824e-10,2.991549484544427e-17,8.647128800857642e-10,1.5507828170595295e-08,2.814027303023134e-10,2.6106588725422588e-11,6.541787955173438e-23,3.326773120877933e-14,2.010405850684366e-12,4.803828305815554e-17,3.746279570810552e-24,4.90478729914674e-10,0.0011827166928670527,2.264228094649612e-12,4.8564019339695113e-11,9.415451096680204e-20,4.0394402477608615e-06,4.475415025849427e-08,3.962119230949871e-18,1.1683662840248902e-11,8.143814939892498e-22,1.35428241355771e-23,2.988635949578287e-17,3.654827672332092e-21,1.5964671317417756e-20,1.8857422599149487e-25,5.6343193087990545e-24,2.7751458258964944e-25,2.881609221204208e-13,6.353057719490814e-21,8.225924100282681e-14,7.090880238065639e-17
0.2039531547281022,0.0005485282325552088,0.0915567593028733,0.0,0.0004122971572839849,0.4503259021969923,2.93159447129508e-06,0.45688990939583424,1.1836355257671381e-05,1.2901573190082364e-11,2.9598964176173395e-06,7.004432866162765e-07,1.566587784478613e-14,1.9242630692487886e-05,1.2238604624779794e-10,2.991810880585748e-17,8.667438649266428e-10,1.5543784847670688e-08,2.814027156643223e-10,2.6111214111527425e-11,6.541786964939701e-23,3.3267740169851216e-14,2.010776268371956e-12,4.804693814038845e-17,3.746280385937652e-24,4.905673016399097e-10,0.0011827165481111072,2.264228620477901e-12,4.857279178764647e-11,9.439231005747114e-20,4.0497231395728456e-06,4.4868061183467957e-08,3.962120119335813e-18,1.1683665054488269e-11,8.164526791237169e-22,1.3547667094912407e-23,2.996495237224457e-17,3.6554741730898854e-21,1.596749616548748e-20,1.887088124326959e-25,5.6363338430388026e-24,2.7845641535298423e-25,2.881609708433652e-13,6.3843855591481674e-21,8.26648886916738e-14,7.110102622493499e-17
0.2043266709367656,0.0005485282325552088,0.0915567593028733,0.0,0.0004122971519477669,0.4503258584164823,2.9376963384887083e-06,0.4568898937883706,1.1861318983016112e-05,1.2903633958603185e-11,2.959897052092699e-06,7.005570768946333e-07,1.5670917754708428e-14,1.9242629508046032e-05,1.2238630392529966e-10,2.992046072400312e-17,8.685718686710147e-10,1.5576137623410337e-08,2.8140270249040147e-10,2.6115377361395342e-11,6.5417860736096e-23,3.326774799291582e-14,2.0111095530903868e-12,4.805472545881934e-17,3.746281091098612e-24,4.906469896333075e-10,0.0011827164178209247,2.2642290765291575e-12,4.858068436227063e-11,9.460636583794892e-20,4.05897932625429e-06,4.497059855797441e-08,3.96212088874121e-18,1.1683666958113169e-11,8.183170059293366e-22,1.355202606146192e-23,3.0035706490025056e-17,3.656056079860324e-21,1.5970038774352214e-20,1.8882994805192075e-25,5.6381470495380754e-24,2.7930515958640896e-25,2.8816101249940025e-13,6.412647323482999e-21,8.303083546305533e-14,7.127410681646515e-17
0.204700187145429,0.0005485282325552088,0.0915567593028733,0.0,0.0004122971466124094,0.4503258146315202,2.943796734382796e-06,0.45688987818092525,1.1886284227673166e-05,1.290569487561036e-11,2.959897665705413e-06,7.00670832003228e-07,1.56759580090237e-14,1.9242628323557232e-05,1.223865544127618e-10,2.992281204320408e-17,8.703999836415945e-10,1.5608482597618955e-08,2.81402689317097e-10,2.6119540986437165e-11,6.541785182183133e-23,3.3267755591512374e-14,2.011442753171765e-12,4.806251068523713e-17,3.746281769854119e-24,4.907266530047001e-10,0.0011827162875210355,2.2642295166248376e-12,4.858857449847957e-11,9.482045625878265e-20,4.068237013174177e-06,4.507315254971742e-08,3.96212163018105e-18,1.1683668778975694e-11,8.201815784764641e-22,1.355638532606555e-23,3.010648006153514e-17,3.656638039009827e-21,1.5972581612216916e-20,1.8895109118027953e-25,5.6399603799255206e-24,2.801549411030079e-25,2.88161052119661e-13,6.440972291078231e-21,8.339760065839215e-14,7.144726243431591e-17
0.20507370335409242,0.0005485282325552088,0.0915567593028733,0.0,0.00041229714127793916,0.4503257708421055,2.9498956585635383e-06,0.4568898625734979,1.1911250991116024e-05,1.29077559402547e-11,2.9598982588687035e-06,7.007845526662008e-07,1.5680998620109225e-14,1.924262713902309e-05,1.223867978424873e-10,2.992516277655025e-17,8.722282098121952e-10,1.5640819768327198e-08,2.814026761444431e-10,2.6123704982350408e-11,6.541784290664108e-23,3.3267762970091234e-14,2.0117758703913476e-12,4.8070293863297775e-17,3.746282422728009e-24,4.908062922617744e-10,0.0011827161572114154,2.26422994108101e-12,4.85964622464104e-11,9.503458131015513e-20,4.077496199918543e-06,4.5175723154993233e-08,3.9621223442114394e-18,1.1683670518714093e-11,8.220463966257298e-22,1.3560744899389628e-23,3.0177273089674515e-17,3.657220049944327e-21,1.5975124676451353e-20,1.890722419377385e-25,5.641773838666998e-24,2.81005759972562e-25,2.8816108974466473e-13,6.469360465089669e-21,8.376518431479767e-14,7.162049313341027e-17
0.20544721956275583,0.0005485282325552088,0.0915567593028733,0.0,0.000412297135943991,0.4503257270482372,2.955993110624832e-06,0.45688984696608825,1.1936219272829143e-05,1.2909817151684056e-11,2.9598988319876234e-06,7.008982395948194e-07,1.568603960021241e-14,1.9242625954404097e-05,1.2238703433708764e-10,2.992751293739705e-17,8.740565470790026e-10,1.567314913216828e-08,2.8140266297206365e-10,2.6127869349817546e-11,6.541783399041075e-23,3.326777013302587e-14,2.0121089066622336e-12,4.807807503798238e-17,3.7462830502363186e-24,4.908859078982244e-10,0.00118271602689248,2.2642303502085494e-12,4.860434765670413e-11,9.524874100708609e-20,4.0867568860868176e-06,4.527831036543575e-08,3.962123031371184e-18,1.168367217893517e-11,8.239114617460053e-22,1.3565104792626663e-23,3.024808558638126e-17,3.657802112667799e-21,1.597766796746147e-20,1.8919340050703722e-25,5.643587430101731e-24,2.8185761622406146e-25,2.8816112541316364e-13,6.497811845552215e-21,8.413358646946505e-14,7.17937989698771e-17
0.20582073577141924,0.0005485282325552088,0.0915567593028733,0.0,0.0004122971306107475,0.45032568324991523,2.9620890901651477e-06,0.45688983135869604,1.1961189072307596e-05,1.291187850912455e-11,2.959899385459184e-06,7.010118934876628e-07,1.5691080961440985e-14,1.9242624769721397e-05,1.2238726402089389e-10,2.992986253799339e-17,8.758849954270677e-10,1.5705470687422312e-08,2.81402649800136e-10,2.6132034085458794e-11,6.541782507324146e-23,3.326777708458582e-14,2.012441863659772e-12,4.808585425107211e-17,3.746283652879213e-24,4.909655004047241e-10,0.001182715896564031,2.2642307443106364e-12,4.861223077714017e-11,9.546293532895285e-20,4.096019071281933e-06,4.538091417777841e-08,3.962123692192851e-18,1.1683673761212895e-11,8.257767737725018e-22,1.356946501594614e-23,3.031891756136771e-17,3.658384226748496e-21,1.598021148318194e-20,1.8931456700444015e-25,5.645401158608187e-24,2.8271050999561467e-25,2.881611591640841e-13,6.526326436584957e-21,8.450280715966914e-14,7.196717999979469e-17
0.20619425198008265,0.0005485282325552088,0.0915567593028733,0.0,0.0004122971252785469,0.45032563944713916,2.968183596788213e-06,0.45688981575132087,1.1986160389056913e-05,1.2913940011776165e-11,2.959899919672543e-06,7.01125515030863e-07,1.5696122715550174e-14,1.9242623585010533e-05,1.223874870222598e-10,2.99322115902385e-17,8.777135548868537e-10,1.5737784433211314e-08,2.8140263662901184e-10,2.613619918228712e-11,6.541781615529166e-23,3.32677838289527e-14,2.0127747429418896e-12,4.809363154244082e-17,3.746284231147157e-24,4.910450702658906e-10,0.0011827157662256942,2.264231123684067e-12,4.8620111654098396e-11,9.567716424631937e-20,4.1052827551122485e-06,4.548353459174586e-08,3.962124327203488e-18,1.1683675267089496e-11,8.27642331598923e-22,1.3573825578964944e-23,3.038976901428409e-17,3.658966391293489e-21,1.5982755219349034e-20,1.8943574150107837e-25,5.647215028483609e-24,2.835644414094936e-25,2.881611910361978e-13,6.554904243740595e-21,8.487284642276365e-14,7.214063627678323e-17
0.20656776818874606,0.0005485282325552088,0.0915567593028733,0.0,0.00041229711994699006,0.4503255956399083,2.9742766301060902e-06,0.4568898001439626,1.2011133222593077e-05,1.2916001658776549e-11,2.9599004350091384e-06,7.012391048983066e-07,1.5701164874081975e-14,1.924262240022683e-05,1.2238770345995983e-10,2.9934560106939536e-17,8.795422253601321e-10,1.5770090366321537e-08,2.8140262345828887e-10,2.614036464013499e-11,6.541780723643e-23,3.326779037024753e-14,2.013107546327981e-12,4.81014069547174e-17,3.746284785527563e-24,4.911246179493334e-10,0.0011827156358779239,2.264231488621777e-12,4.86279903357649e-11,9.589142777760447e-20,4.114547937201854e-06,4.5586171599624305e-08,3.962124936911867e-18,1.1683676698078036e-11,8.295081363843141e-22,1.357818649232654e-23,3.0460639951677014e-17,3.659548606182084e-21,1.598529917585002e-20,1.8955692416573368e-25,5.649029043816894e-24,2.8441941045892193e-25,2.881612210660692e-13,6.583545266933541e-21,8.524370429617528e-14,7.23141678550138e-17
0.20694128439740947,0.0005485282325552088,0.0915567593028733,0.0,0.00041229711461595914,0.4503255518282219,2.9803681897362313e-06,0.4568897845366208,1.2036107572442197e-05,1.2918063449372907e-11,2.9599009318428295e-06,7.013526637518253e-07,1.570620744850617e-14,1.9242621215359684e-05,1.2238791344757725e-10,2.993690810009727e-17,8.813710067752312e-10,1.580238848405177e-08,2.8140261028783267e-10,2.614453045929276e-11,6.541779831663947e-23,3.326779671249913e-14,2.013440275529582e-12,4.810918052901613e-17,3.746285316493447e-24,4.912041439162494e-10,0.0011827155055208574,2.264231839410043e-12,4.863586686844269e-11,9.61057259217411e-20,4.123814617181813e-06,4.56888251948852e-08,3.962125521815128e-18,1.168367805566136e-11,8.313741891824724e-22,1.3582547766138855e-23,3.053153038831969e-17,3.660130871420149e-21,1.5987843352854885e-20,1.8967811515604442e-25,5.65084320869694e-24,2.85275417239965e-25,2.881612492896691e-13,6.612249507916787e-21,8.561538081740225e-14,7.248777478964982e-17
0.20731480060607288,0.0005485282325552088,0.0915567593028733,0.0,0.0004122971092858853,0.45032550801208004,2.9864582752995897e-06,0.45688976892929545,1.2061083438140156e-05,1.2920125382818053e-11,2.959901410540104e-06,7.014661922414991e-07,1.5711250450029696e-14,1.924262003045453e-05,1.223881171072751e-10,2.993925558077068e-17,8.831998991831708e-10,1.583467878595139e-08,2.8140259711809063e-10,2.614869663192435e-11,6.541778939611302e-23,3.3267802859642275e-14,2.013772931976448e-12,4.811695230255417e-17,3.746285824505797e-24,4.912836486271666e-10,0.0011827153751540172,2.2642321763280724e-12,4.864374129567839e-11,9.632005864382293e-20,4.1330827946835525e-06,4.5791495378588356e-08,3.962126082410995e-18,1.1683679341291628e-11,8.332404885167228e-22,1.3586909409392092e-23,3.0602440323428496e-17,3.660713186019602e-21,1.5990387745583504e-20,1.897993145218761e-25,5.652657527242357e-24,2.8613246189539047e-25,2.8816127574374557e-13,6.641016973002931e-21,8.59878760240217e-14,7.266145713379817e-17
0.2076883168147363,0.0005485282325552088,0.0915567593028733,0.0,0.0004122971039566601,0.45032546419148217,2.992546886424614e-06,0.45688975332198606,1.2086060819232675e-05,1.2922187458279944e-11,2.9599018714602073e-06,7.015796910058047e-07,1.5716293889519153e-14,1.924261884549893e-05,1.2238831455395712e-10,2.994160256065757e-17,8.850289025352316e-10,1.586696126976513e-08,2.8140258394895424e-10,2.6152863155716824e-11,6.541778047483251e-23,3.326780881554971e-14,2.0141055172892986e-12,4.8124722314498865e-17,3.746286310020909e-24,4.913631325280432e-10,0.0011827152447775303,2.2642324996509994e-12,4.865161366214906e-11,9.653442594373527e-20,4.142352469352142e-06,4.589418214597572e-08,3.9621266191809284e-18,1.1683680556393402e-11,8.351070347529455e-22,1.359127143166589e-23,3.0673369760728804e-17,3.661295549630317e-21,1.5992932352618187e-20,1.8992052238945622e-25,5.654472003347116e-24,2.869905444668048e-25,2.881613004632114e-13,6.6698476642990706e-21,8.636118995367103e-14,7.283521493900387e-17
0.2080618330233997,0.0005485282325552088,0.0915567593028733,0.0,0.0004122970986278816,0.45032542036642725,2.998634022746567e-06,0.45688973771469243,1.2111039715275176e-05,1.2924249674982022e-11,2.9599023149552346e-06,7.016931606717792e-07,1.5721337777814887e-14,1.924261766045083e-05,1.223885058942563e-10,2.994394905162142e-17,8.868580167146022e-10,1.589923593201618e-08,2.8140257078000227e-10,2.615703003318932e-11,6.541777155266731e-23,3.3267814584024837e-14,2.014438033200418e-12,4.813249060510284e-17,3.746286773487242e-24,4.914425960526122e-10,0.0011827151143918523,2.2642328096492532e-12,4.8659484012774456e-11,9.674882783958822e-20,4.151623640844571e-06,4.5996885488112865e-08,3.962127132590718e-18,1.1683681702363718e-11,8.369738297258524e-22,1.3595633842993115e-23,3.074431871434361e-17,3.661877962500523e-21,1.599547717548514e-20,1.9004173894523222e-25,5.656286640825648e-24,2.8784966498162252e-25,2.881613234814373e-13,6.698741581428856e-21,8.673532264405531e-14,7.300904825872432e-17
