Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),SX(53),CH3OX(46),CHOX2(61),CHO3X(93),CH2O3(187),CH2OX2(52),CHX(32),SX(489),SX(504),C2HOX(502),C2H4O(540),CH2X(63),SX(57),SX(394),CH2O2X(54),CH3X(55),CH4(41),CH4X(776),CH3O2X(49),CH2OX(176),CHOX(175),SX(56),OCCO(335),SX(681),C2H6O(768),SX(505)
1.242901065911381e-10,0.00053584454179025,0.1557,0.0,0.0013276363552363233,0.6423600981743565,0.20173044946840862,6.838665668469494e-21,8.418951513690967e-24,1.9460244309814623e-13,2.179468993625231e-31,2.5223500946650758e-18,1.6956096474124424e-25,7.980355827908188e-05,1.4664478191304091e-19,3.8789092155472393e-26,6.2358253100693025e-24,0.00016955051988041107,9.11984535407202e-26,1.0839614106420277e-11,1.5480873093160083e-36,2.6026078377976306e-35,1.7900785734093637e-15,6.281671446815217e-20,1.0896171932054465e-40,9.369516854813288e-20,5.477561006921268e-16,4.0885158836603825e-11,6.72300285981282e-13,1.1570711822612625e-32,8.601113689301235e-21,6.211742170641416e-16,1.898457893619156e-50,1.9708433982660797e-49,1.0069906583876023e-15,2.1309359704002482e-16,9.579767746873976e-22,3.1717155460683678e-21,4.7702390315096453e-20,1.0222305510896862e-19,3.343176068986046e-16,7.388220615037115e-33,2.940456858478374e-54,6.246017742614527e-39,2.236775997629136e-25,4.017759788115145e-23,3.4357861650960253e-19,4.574597564530966e-42,1.2454479063470808e-21,4.125588924607541e-21,5.34506830855333e-29,4.536369374353886e-41,5.314954847730106e-29,2.566043693804592e-28,1.415893904080582e-27
1.248842346984115e-10,0.00053584454179025,0.1557,0.0,0.0013269246895001913,0.6423601132224461,0.20172970770620524,6.971980211790055e-21,8.554010477907232e-24,1.9652106691907776e-13,2.234255662932942e-31,3.488434619957223e-18,1.4794306472979858e-25,7.977346162907963e-05,1.9553927973365965e-19,3.938885965130658e-26,6.325980848672596e-24,0.00017029228197719108,9.367330238537354e-26,1.0941765258027894e-11,1.8961759194499487e-36,2.7922000729425033e-35,1.815987622299903e-15,2.412552075643516e-19,1.1156747665784393e-40,1.2958660589678093e-19,5.552727062007993e-16,4.106729501329483e-11,6.748800383792595e-13,1.1856797837122277e-32,8.778937703161275e-21,6.233368031965386e-16,2.0223315120827118e-50,2.036047594350491e-49,1.0102267502095333e-15,2.1599914344558052e-16,9.819298108208302e-22,3.2512983290523262e-21,4.895266661833086e-20,1.0538566938412428e-19,3.389198712361402e-16,-2.640920016746562e-33,3.0266570716927154e-54,6.421831645656805e-39,2.247870415032936e-25,4.09903173614194e-23,3.9688418520021937e-19,1.7607466956310328e-42,1.2576786239421707e-21,4.1655837315002384e-21,5.417996894460445e-29,4.754091379787938e-41,5.504813770988105e-29,2.6729882101770957e-28,1.448499841362203e-27
1.2547836280568492e-10,0.00053584454179025,0.1557,0.0,0.0013262138337795152,0.6423601284129621,0.20172896646916508,7.107118671198185e-21,8.691354421444444e-24,1.9844582915456372e-13,2.2909233211112525e-31,4.4190999222275775e-18,1.2821697020149868e-25,7.974308012684426e-05,2.4244673011528828e-19,4.0207937788637647e-26,6.417774200576606e-24,0.00017103351891049418,9.707582159017014e-26,1.1044272848274347e-11,1.6099943168902553e-36,2.996316129700693e-35,1.8426487052675346e-15,-4.925870892724699e-20,1.1418215051735302e-40,1.6416215579157655e-19,5.628472245855713e-16,4.124933359155391e-11,6.774549770852568e-13,1.2148489006059786e-32,8.959490462696115e-21,6.254910380890957e-16,2.348407124533987e-50,2.1078168623105336e-49,1.0134434701261214e-15,2.189278776896358e-16,1.0063423194645556e-21,3.3323796373511644e-21,5.0228004038614286e-20,1.086261658329388e-19,3.4355651155855662e-16,9.262293452639336e-33,3.115683450509734e-54,6.59692391510845e-39,2.3008226111850295e-25,4.1932816009932795e-23,4.484485542233764e-19,4.960571630300573e-42,1.2699509270406576e-21,4.205721731415993e-21,5.505018486479229e-29,4.980882013020194e-41,5.700271949336981e-29,2.783699081459308e-28,1.481644342343139e-27
1.2607249091295832e-10,0.00053584454179025,0.1557,0.0,0.0013255037789567672,0.6423601437416199,0.20172822575673865,7.244095069597613e-21,8.831033656859722e-24,2.0037669312176441e-13,2.3486479638649807e-31,4.5835117420800965e-18,1.2938041855881394e-25,7.971242234057752e-05,2.503138743641054e-19,4.071981394476746e-26,6.511238328012588e-24,0.00017177423122951253,1.0118155528975967e-25,1.1147138489843362e-11,1.6378938535167146e-36,3.0594822842627414e-35,1.8700835068320095e-15,-3.473006999544351e-20,1.1684669579702863e-40,1.7026996290523607e-19,5.704796746698696e-16,4.143127468194246e-11,6.800251081019421e-13,1.2445855957295242e-32,9.142725531482582e-21,6.276369764178946e-16,2.758657879178783e-50,2.192621009269495e-49,1.016640984587899e-15,2.2187984721372518e-16,1.0312116500726656e-21,3.414987463115482e-21,5.152874376677912e-20,1.1194596236331856e-19,3.482275431090659e-16,9.227984527575e-33,3.207922878871634e-54,6.777174910478456e-39,2.331540456614926e-25,4.297885695134218e-23,4.61172861320404e-19,6.981107013038508e-42,1.2822648290080345e-21,4.246002466367692e-21,5.604182043079601e-29,5.21707592364778e-41,5.901498484933106e-29,2.8982856764979133e-28,1.5153326660698156e-27
1.266072062095044e-10,0.00053584454179025,0.1557,0.0,0.0013248654070439905,0.6423601576520781,0.20172755956364996,7.368956837445207e-21,8.957984892803786e-24,2.0211965760791243e-13,2.4011621548594337e-31,4.472346580441493e-18,1.375877257228299e-25,7.968460100038713e-05,2.4424698681273275e-19,4.088697436032422e-26,6.596019028429978e-24,0.00017244042422122154,1.0484648914421177e-25,1.1240020769255665e-11,1.739426542906036e-36,3.034246298133738e-35,1.8952149020609285e-15,3.027673971174563e-20,1.1931978096469319e-40,1.6613960403918174e-19,5.773983347540515e-16,4.159493840154551e-11,6.823341205702384e-13,1.271839229388013e-32,9.309834707828827e-21,6.29561268364832e-16,3.019593053202762e-50,2.280576160115471e-49,1.0195024625632833e-15,2.245565249181531e-16,1.053991427461483e-21,3.490654094107235e-21,5.272141258798922e-20,1.1500276678773573e-19,3.524608881436065e-16,9.318940457910536e-33,3.2941900545547347e-54,6.944927983376775e-39,2.360335983919358e-25,4.392755001379601e-23,4.595195244182711e-19,6.021410077320906e-42,1.2933828764462347e-21,4.28237704310518e-21,5.700746534271321e-29,5.437962985713224e-41,6.087629175018041e-29,3.0048197803119544e-28,1.5461214952848696e-27
1.2714192150605047e-10,0.00053584454179025,0.1557,0.0,0.0013242276703605935,0.6423601716680991,0.20172689379466466,7.495328860139585e-21,9.08567196374279e-24,2.0386750873613686e-13,2.4543793345355808e-31,4.544126968237197e-18,1.4090473056421743e-25,7.965656853434277e-05,2.4751115873996142e-19,4.121155931875827e-26,6.680988082538443e-24,0.00017310619310923777,1.0830028596161922e-25,1.1333187220052888e-11,1.775539647889162e-36,3.0651973188717873e-35,1.9204344726531612e-15,7.552007553914198e-21,1.2185015922198046e-40,1.6880600263324553e-19,5.843638572957063e-16,4.175852332340673e-11,6.846392483509536e-13,1.2995635195682208e-32,9.479013875694861e-21,6.314789165278614e-16,3.16533019278741e-50,2.375277516945678e-49,1.022348634738814e-15,2.272520955468073e-16,1.077152804709324e-21,3.567583783221452e-21,5.393518792058843e-20,1.1812602462199195e-19,3.5672211226507295e-16,9.557049338239562e-33,3.3839365599913397e-54,7.114411071330125e-39,2.3886747721724476e-25,4.4857008090416815e-23,4.672000191263691e-19,6.23408424719168e-42,1.3045344156974577e-21,4.318866834253442e-21,5.796894372602693e-29,5.666974444996915e-41,6.278591130878022e-29,3.1146664479851807e-28,1.5773589485590167e-27
1.2767663680259654e-10,0.00053584454179025,0.1557,0.0,0.0013235905627512266,0.6423601857868003,0.2017262284493931,7.623221332247892e-21,9.21441496695547e-24,2.0562022040830196e-13,2.508616174688476e-31,4.7633266290885684e-18,1.402098204877895e-25,7.962833070808004e-05,2.5824954165529383e-19,4.16810341232035e-26,6.766465581229577e-24,0.00017377153828355418,1.1180350818404531e-25,1.142663693985287e-11,1.8340809636561472e-36,3.141846800247673e-35,1.9456724483059956e-15,5.9372231420942976e-21,1.2441013077116294e-40,1.7694929476769236e-19,5.913763412194293e-16,4.192202952561996e-11,6.869404959445149e-13,1.3277652539934808e-32,9.650325170478862e-21,6.33389957004721e-16,3.299815155186997e-50,2.4732715176786827e-49,1.0251796171842234e-15,2.2996659306464636e-16,1.100699270788875e-21,3.6457905810732034e-21,5.517032266895917e-20,1.2131680407327551e-19,3.6101122539258955e-16,9.737319198101215e-33,3.4773494927207737e-54,7.286964083735448e-39,2.4173447045460206e-25,4.579953595879833e-23,4.824111752141043e-19,6.796907182882355e-42,1.3157192973594985e-21,4.3554712824937715e-21,5.889083055677772e-29,5.9043594301679e-41,6.474468835610832e-29,3.227909427057689e-28,1.6090488642193156e-27
1.282113520991426e-10,0.00053584454179025,0.1557,0.0,0.001322954078207653,0.6423602000053705,0.20172556352744875,7.752644478453277e-21,9.344580448160925e-24,2.0737776672362537e-13,2.563938018914404e-31,4.91809277952417e-18,1.4148840711678442e-25,7.959989314333927e-05,2.6566596121914896e-19,4.2060403822572623e-26,6.852814058219132e-24,0.00017443646013067955,1.155605190543496e-25,1.1520370066855193e-11,1.898535748759526e-36,3.1927154934190134e-35,1.971180199975215e-15,4.958941158380668e-21,1.269963629480691e-40,1.8269875762439904e-19,5.984358733728996e-16,4.2085457085527284e-11,6.892378678711595e-13,1.3564510219156266e-32,9.823817824157075e-21,6.352944252400794e-16,3.5019843282358235e-50,2.5751913502280424e-49,1.0279955244408666e-15,2.3270005124285145e-16,1.1246353589250233e-21,3.725288685864329e-21,5.642707066091652e-20,1.245761839005861e-19,3.6532823707117574e-16,9.982561924002156e-33,3.574514908349783e-54,7.463757884969562e-39,2.446297501297553e-25,4.678240179960183e-23,4.943989803368163e-19,6.697598708158385e-42,1.3269374234144412e-21,4.3921898623947575e-21,5.982455808352692e-29,6.150378271342889e-41,6.675368679236829e-29,3.3446340883449907e-28,1.641195092132835e-27
1.2874606739568868e-10,0.00053584454179025,0.1557,0.0,0.0013223182108651032,0.6423602143210695,0.20172489902844828,7.883608544117362e-21,9.476091104562097e-24,2.0914012197606863e-13,2.6202017230965455e-31,5.005123513676876e-18,1.4456052217926953e-25,7.957126132153288e-05,2.6960541205065154e-19,4.238330336332081e-26,6.93994951840238e-24,0.00017510095903320786,1.1950978189709119e-25,1.1614385656361915e-11,1.960941708165272e-36,3.222912746733604e-35,1.9969535445385392e-15,1.2811420883264644e-20,1.296243114618558e-40,1.8593171788548806e-19,6.055424855210823e-16,4.224880607973694e-11,6.915313686534745e-13,1.385626696572407e-32,9.999494951460281e-21,6.371923562610829e-16,3.7245609522983505e-50,2.683560568730677e-49,1.0307964694815562e-15,2.354525036591633e-16,1.1489655020523586e-21,3.806092588981829e-21,5.77056875894523e-20,1.2790525406779274e-19,3.6967315648103234e-16,1.0194831576191525e-32,3.6755893039179154e-54,7.643820487729745e-39,2.4754660070416293e-25,4.7798443921037926e-23,5.029960966305243e-19,6.739998254691508e-42,1.338188694688589e-21,4.429022241979228e-21,6.080460919250692e-29,6.405299011609202e-41,6.881399867141287e-29,3.4649277367781887e-28,1.6738015001716953e-27
1.2928078269223475e-10,0.00053584454179025,0.1557,0.0,0.0013216829549986763,0.6423602287312242,0.2017242349520114,8.016123777046284e-21,9.608727774100035e-24,2.1090726065164553e-13,2.6773468780590314e-31,5.07995854143755e-18,1.4801357211401934e-25,7.954244058728853e-05,2.7291705048105503e-19,4.2756138833415815e-26,7.027647344072767e-24,0.00017576503537151692,1.235059554756668e-25,1.1708682488980611e-11,2.0264910745819685e-36,3.2632623146599956e-35,2.022956342897187e-15,5.6268588530759715e-21,1.3230125383199005e-40,1.8871157787876202e-19,6.12696191689519e-16,4.2412076584140804e-11,6.938210028242654e-13,1.4152981179413205e-32,1.0177342280722818e-20,6.390837846458679e-16,3.8972151047982076e-50,2.7988685501003236e-49,1.0335825636688809e-15,2.3822398369858454e-16,1.1736939233519802e-21,3.888216410770574e-21,5.900643109023592e-20,1.3130511588223863e-19,3.7404599242515304e-16,1.0412727296748567e-32,3.7808390081869586e-54,7.82699952135123e-39,2.504676433156897e-25,4.8828334823763017e-23,5.110221710078757e-19,6.986637516590122e-42,1.349473012991619e-21,4.465968130551197e-21,6.181312180277977e-29,6.669394160146311e-41,7.092661481474304e-29,3.5888794987331346e-28,1.706871966470919e-27
1.2981549798878082e-10,0.00053584454179025,0.1557,0.0,0.0013210483050198642,0.6423602432332295,0.20172357129776086,8.150200423706705e-21,9.74246397997444e-24,2.1267915742567614e-13,2.7354287695332494e-31,5.1972194287460826e-18,1.503289511713061e-25,7.951343615184383e-05,2.783802986930763e-19,4.31409685037042e-26,7.115877918427558e-24,0.00017642868952319452,1.2751647926422334e-25,1.1803259304759602e-11,2.092000296573459e-36,3.3111357874473646e-35,2.0491025836109844e-15,1.0406215446718704e-20,1.3502109610734235e-40,1.9306762998068512e-19,6.198970284849685e-16,4.2575268673931425e-11,6.961067749259035e-13,1.4454715112747575e-32,1.0357369225448735e-20,6.409687445206689e-16,4.028620867907724e-50,2.919213486872438e-49,1.0363539168118867e-15,2.4101452455416137e-16,1.1988249207660165e-21,3.971674161813013e-21,6.032956008509309e-20,1.3477688163702792e-19,3.784467533360492e-16,1.0640868514977619e-32,3.890528779426763e-54,8.013751628514474e-39,2.5342022827359165e-25,4.986782348053833e-23,5.212502280072141e-19,7.079250745882645e-42,1.3607902784985542e-21,4.503027142843196e-21,6.28221516587448e-29,6.942941102041493e-41,7.309247543935068e-29,3.716580060421087e-28,1.740410373097398e-27
1.3035021328532689e-10,0.00053584454179025,0.1557,0.0,0.0013204142554731492,0.6423602578245452,0.2017229080653223,8.28584873874295e-21,9.877395643786416e-24,2.1445578716013693e-13,2.7944949261049926e-31,5.316472315365413e-18,1.528045028390052e-25,7.948425309637495e-05,2.8392924404233376e-19,4.3504223579024967e-26,7.204734382630941e-24,0.00017709192186285075,1.3160654943693367e-25,1.1898115382761616e-11,2.1583942975510997e-36,3.3554815626028944e-35,2.0754586805227022e-15,5.134399393089214e-21,1.3777706581285046e-40,1.9749768164750713e-19,6.271450520150805e-16,4.273838242361874e-11,6.983886895080551e-13,1.4761532881796594e-32,1.0539602140523985e-20,6.428472695792784e-16,4.1693038923941605e-50,3.043069378464295e-49,1.0391106372277993e-15,2.4382415922774873e-16,1.2243628602345698e-21,4.0564802333105716e-21,6.167533451295907e-20,1.3832167445389813e-19,3.828754472782174e-16,1.0867594050448678e-32,4.004826443106767e-54,8.2040512559018e-39,2.563807796909598e-25,5.092562533153821e-23,5.316279922191723e-19,7.16093451045951e-42,1.3721403795041409e-21,4.5401988452558335e-21,6.382964794338618e-29,7.226224382974854e-41,7.531257823628834e-29,3.8481216107658434e-28,1.7744206064145037e-27
1.3088492858187296e-10,0.00053584454179025,0.1557,0.0,0.0013197808010326907,0.6423602725026932,0.20172224525432428,8.423078992151661e-21,1.0013572626405586e-23,2.1623712490112208e-13,2.854562435753015e-31,5.444891397448682e-18,1.5500504458688477e-25,7.945489637523507e-05,2.8991807433376497e-19,4.387175803124017e-26,7.294262613020858e-24,0.00017775473276173586,1.3582487467869487e-25,1.1993249727713744e-11,2.2271496972971774e-36,3.3988279326329413e-35,2.1019945526986845e-15,1.2495360561210859e-20,1.4057084284820175e-40,2.0226826771010563e-19,6.344403144617769e-16,4.290141790704628e-11,7.006667511259476e-13,1.5073498438993822e-32,1.0724066088718487e-20,6.447193930792011e-16,4.335349122638159e-50,3.1708664893744836e-49,1.0418528317417747e-15,2.4665292053065765e-16,1.250312160512772e-21,4.142649195808134e-21,6.304401567843765e-20,1.4194062852528057e-19,3.873320819545896e-16,1.1100519395799037e-32,4.1238373896701204e-54,8.397876733944775e-39,2.5937316914145696e-25,5.200853933409743e-23,5.425199098459802e-19,7.319950140733058e-42,1.383523202110961e-21,4.577482835965824e-21,6.485306125285795e-29,7.519536633531671e-41,7.758799729011565e-29,3.9835980144070583e-28,1.8089065608214996e-27
1.3141964387841903e-10,0.00053584454179025,0.1557,0.0,0.0013191479364990787,0.6423602872652587,0.20172158286439804,8.5619014669276e-21,1.01509855634078e-23,2.180231458763274e-13,2.915637282356026e-31,5.546541545493895e-18,1.580996656262917e-25,7.942537081914398e-05,2.945249849616071e-19,4.4255821411068025e-26,7.384448470918662e-24,0.00017841712258850987,1.4015989281667106e-25,1.208866161267583e-11,2.2977172254525333e-36,3.444359601187048e-35,2.1287781375534372e-15,4.050906292517292e-21,1.4340672990855e-40,2.0604433131101644e-19,6.417828551031332e-16,4.3064375197407044e-11,7.029409643432322e-13,1.5390675517317443e-32,1.09107704250569e-20,6.465851478543848e-16,4.507255326461887e-50,3.3038024663723428e-49,1.0445806056827808e-15,2.4950084108425466e-16,1.2766772204378078e-21,4.230195499991417e-21,6.443586651469099e-20,1.4563488932769422e-19,3.9181666470113357e-16,1.1336848856941562e-32,4.247699861244536e-54,8.595371741884115e-39,2.623682035454602e-25,5.311456441897304e-23,5.521020835955417e-19,7.449849196820066e-42,1.3949386493088449e-21,4.614878753521772e-21,6.58944131478637e-29,7.823178092654028e-41,7.991983083963422e-29,4.123104981694177e-28,1.8438721399146374e-27
1.319543591749651e-10,0.00053584454179025,0.1557,0.0,0.001318515656796184,0.6423603021098867,0.20172092089517768,8.702326453369545e-21,1.028961059933627e-23,2.1981382549251235e-13,2.977716419456036e-31,5.671874330957462e-18,1.6045426103868294e-25,7.939568113826857e-05,3.0031734078478473e-19,4.463059579747354e-26,7.475263623084062e-24,0.00017907909170903773,1.4458086547020048e-25,1.2184349817627715e-11,2.36959210302616e-36,3.489644485611457e-35,2.1557205482894058e-15,1.420379206195062e-20,1.4628654208340287e-40,2.1070024166659534e-19,6.491727087457377e-16,4.322725436725886e-11,7.052113337307366e-13,1.5713127929443744e-32,1.1099725256243385e-20,6.484445663166195e-16,4.668942333541304e-50,3.442194817359969e-49,1.0472940629135291e-15,2.5236795332059286e-16,1.303462439164103e-21,4.319133631231072e-21,6.585115144318857e-20,1.494056135934382e-19,3.963292024920347e-16,1.1576603784575296e-32,4.3766145590861486e-54,8.796548974089448e-39,2.6540076625223816e-25,5.423996701261087e-23,5.629358536456037e-19,7.561412978555338e-42,1.4063866248009792e-21,4.652386239849932e-21,6.695399065881758e-29,8.137455845369637e-41,8.230915990732176e-29,4.266740079233553e-28,1.879321256028173e-27
1.3248907447151117e-10,0.00053584454179025,0.1557,0.0,0.0013178839569680733,0.6423603170342805,0.20172025934629978,8.844364247553453e-21,1.0429444155575315e-23,2.216091393329992e-13,3.040802955546675e-31,5.769758479085172e-18,1.638581887059437e-25,7.936583192524807e-05,3.0470084490195217e-19,4.500610495299013e-26,7.566700595088361e-24,0.00017974064048682976,1.4908156401975663e-25,1.2280313711386492e-11,2.44280679355443e-36,3.5344248858554e-35,2.182919534503225e-15,1.2308121839135565e-21,1.492079254612632e-40,2.1433637688804204e-19,6.566099146836508e-16,4.3390055488539524e-11,7.074778638679183e-13,1.6040920222002103e-32,1.1290940741330563e-20,6.50297680469568e-16,4.827021994094529e-50,3.5855043280120315e-49,1.0499933058710012e-15,2.552542894830753e-16,1.3306722551266244e-21,4.409478194521291e-21,6.729013616175543e-20,1.5325396922517906e-19,4.008697019359683e-16,1.1820475854238532e-32,4.5107936859423106e-54,9.001401409540764e-39,2.684287115198508e-25,5.538352677234819e-23,5.724259221669795e-19,7.697305148783502e-42,1.4178670286009726e-21,4.690004922905716e-21,6.80182332765217e-29,8.462684106754415e-41,8.475706527692215e-29,4.414602655241705e-28,1.915257827901344e-27
