Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227),SX(387),SX(190),SX(495)
6.768137190056321e-08,0.0005485282325552088,0.1557,0.0,0.00026231981729878714,0.6417422234497726,0.20121308825918685,2.3562499065876464e-16,2.2306945607071388e-15,6.042222672723453e-13,4.160895120458235e-19,1.0945863438527229e-12,1.1559585090530617e-17,1.4622346786471941e-05,7.657840840165648e-14,9.528213416216613e-20,1.2147848454350812e-17,0.000686910400579566,1.8909788360640256e-16,1.2994914048010004e-09,1.9762399723413844e-29,3.2663199870481266e-22,3.8919273879319306e-11,8.96005481920479e-18,2.237162908575355e-36,4.329500743404336e-14,0.000650464685124795,2.0184933908732028e-25,3.7139160832272695e-15,2.2878052515360394e-22,5.30210222747e-15,7.355091993576805e-14,2.735950426139709e-29,9.241425746654638e-27,1.01565540177814e-17,1.0741783951980618e-23,3.8287756812498424e-16,2.171234208629132e-19,7.980032578720405e-19,3.108089258688331e-22,2.7122436781852554e-27,7.126895957061056e-24,2.6607826613648855e-26,1.2038461817789363e-23,4.788078202105061e-19,2.3526986429238898e-27,3.388149838765121e-31,3.868704724871871e-24,3.492738036583851e-29,3.629415356371362e-22,1.197855432195913e-33
6.830176536000091e-08,0.0005485282325552088,0.1557,0.0,0.00026163929667782264,0.6417396659472048,0.20121494622220365,2.431013738094246e-16,2.333349307326771e-15,6.154307844057782e-13,4.355654825319932e-19,1.1208902077974693e-12,1.2010414084512225e-17,1.4584329106125411e-05,7.836192377989411e-14,9.916072607848343e-20,1.2610763389575803e-17,0.0006850524182491511,1.93243664585539e-16,1.3180694673753085e-09,2.0197098529802023e-29,3.3985953246284993e-22,3.961434792951891e-11,9.12078151594915e-18,2.3499414029508e-36,4.426962786706925e-14,0.0006530411864788648,2.1075581026745523e-25,3.781295106430803e-15,1.1383612069423096e-21,5.475166021205535e-15,7.526679640859e-14,2.893661171597426e-29,9.831539053136155e-27,1.0343502292684736e-17,1.5035990826187983e-23,3.920151880636297e-16,2.20220051574576e-19,8.0941702853361055e-19,3.238019642227403e-22,2.809696679749618e-27,7.717066151504363e-24,2.827433830849837e-26,6.838717729984384e-23,4.915757322246009e-19,2.5481354633589516e-27,3.463623870506811e-31,4.022563467217257e-24,3.6119364417768126e-29,3.6948701691184577e-22,1.2438076308872105e-33
6.89221588194386e-08,0.0005485282325552088,0.1557,0.0,0.00026096743501194646,0.641737140953415,0.2012167805770415,2.5074044019056353e-16,2.439894518199637e-15,6.267717022167987e-13,4.558030200378255e-19,1.1476031221115365e-12,1.2475740189517125e-17,1.454679493503406e-05,8.017069894152299e-14,1.0316791495554655e-19,1.3088020097609007e-17,0.0006832180438862831,1.9744167379805531e-16,1.3368505795331367e-09,2.0645666333133736e-29,3.535279606736743e-22,4.0317181503142034e-11,9.28639749877222e-18,2.467755090561116e-36,4.52576050409382e-14,0.0006555849371901501,2.199884818409114e-25,3.849430393331734e-15,-1.2335890667813526e-21,5.6522494974568414e-15,7.700790130569242e-14,3.058980588072692e-29,1.0454963786695721e-26,1.0524798619678722e-17,6.0153063719536586e-24,4.0129379561004144e-16,2.2337066427164866e-19,8.209376107699121e-19,3.06068489868314e-22,2.910098547138005e-27,-1.5474401259760691e-24,3.0033166900034306e-26,-4.036639745337586e-23,5.047522152971004e-19,2.5524250002562057e-27,3.8006151482344804e-31,4.181446806420753e-24,3.7331110381559877e-29,3.7610525228763963e-22,1.2585649088472586e-33
6.95425522788763e-08,0.0005485282325552088,0.1557,0.0,0.0002603041219209773,0.6417346480548344,0.20121859162380706,2.585442587440024e-16,2.5504501646353445e-15,6.382463374760524e-13,4.768270582619024e-19,1.1747291725132928e-12,1.295608695279281e-17,1.4509738112538656e-05,8.20049032031331e-14,1.0730860090618305e-19,1.3579984874481013e-17,0.0006814069773819184,2.0169213617740972e-16,1.3558371151818946e-09,2.1090108645081146e-29,3.676426854660816e-22,4.1027852002274094e-11,9.45602962273026e-18,2.5904599658158202e-36,4.6259051339628636e-14,0.0006580963539060471,2.295573961240238e-25,3.9183294512650284e-15,-6.388955719097443e-22,5.833411555063571e-15,7.877444990355986e-14,3.2408571841397554e-29,1.1113353628581732e-26,1.0711133699544245e-17,8.174458772329297e-24,4.107142518018524e-16,2.2653981977686227e-19,8.325985918203276e-19,3.201859817721252e-22,3.0133571133686932e-27,6.0641557750670944e-24,3.188881078689382e-26,-3.696484646373614e-23,5.180361630898957e-19,2.3340152980611254e-27,3.6788413683650456e-31,4.345493742334949e-24,3.876784533311351e-29,3.8279696692744674e-22,1.3283392087918814e-33
7.0162945738314e-08,0.0005485282325552088,0.1557,0.0,0.00025964924843704934,0.6417321868431651,0.20122037965878845,2.6651601252341277e-16,2.6651392621559197e-15,6.498560249948233e-13,4.986632471071648e-19,1.2022723415625457e-12,1.3451702050219361e-17,1.4473152556809752e-05,8.386469599057625e-14,1.1158630224056848e-19,1.4087032540358117e-17,0.000679618922445328,2.0599425426212704e-16,1.3750314699226513e-09,2.1534761444817475e-29,3.822188681507977e-22,4.174643809983012e-11,9.620727725578971e-18,2.7184720073744986e-36,4.7274073317635515e-14,0.0006605758479646443,2.3947286415145585e-25,3.9879998949050315e-15,2.858474688163824e-21,6.018711615826131e-15,8.056666137670016e-14,3.424490890940291e-29,1.1808333455169772e-26,1.0908436607132233e-17,2.2901640862343358e-23,4.202773165562e-16,2.297238218434414e-19,8.444046289284555e-19,3.5803492404942e-22,3.119673001673131e-27,1.5422242206595307e-23,3.3845572816023896e-26,1.4473565011980408e-22,5.313748933063296e-19,2.6838023565811785e-27,3.5251863667861443e-31,4.514817975011744e-24,4.009458515676365e-29,3.8956289282608485e-22,1.4070920158880384e-33
7.078333919775169e-08,0.0005485282325552088,0.1557,0.0,0.00025900270698603296,0.6417297569153105,0.20122214497450427,2.746566616479531e-16,2.7840879156055606e-15,6.61602117736456e-13,5.213379176887284e-19,1.230236668950341e-12,1.3962895025700256e-17,1.4437032263797536e-05,8.575023774250819e-14,1.1600235882944968e-19,1.4609537993336858e-17,0.0006778535865554777,2.1034956018233878e-16,1.3944360604473345e-09,2.200618990232219e-29,3.972765705227626e-22,4.2473019539532e-11,9.789770933195099e-18,2.8524054532780206e-36,4.830277957658033e-14,0.000663023825462598,2.497455105619731e-25,4.058449448627695e-15,-1.2192564041960674e-21,6.208209640684071e-15,8.238479229844515e-14,3.6110318151676885e-29,1.254180432616561e-26,1.1097496635843603e-17,7.708566807562947e-24,4.2998558555628653e-16,2.32986932563715e-19,8.56300418765688e-19,3.213379812242958e-22,3.2292472499692854e-27,-5.44050226301745e-24,3.59087286635795e-26,-1.8748568837423523e-23,5.453302316905112e-19,2.9353947612947708e-27,4.162574503984596e-31,4.689581648813431e-24,4.127499462794775e-29,3.9640377925074054e-22,1.3928736452556218e-33
7.140373265718939e-08,0.0005485282325552088,0.1557,0.0,0.0002583643913696197,0.6417273578733117,0.20122388785975134,2.8296717183634627e-16,2.907425401977658e-15,6.73485986930521e-13,5.448781614496978e-19,1.2586265362771654e-12,1.449048356130499e-17,1.4401371306249827e-05,8.76617092381772e-14,1.2056263319318144e-19,1.5147891033637746e-17,0.000676110680913004,2.1475940360902163e-16,1.4140533231859291e-09,2.2474245246035405e-29,4.1281715237149502e-22,4.320767684288112e-11,9.970724600957901e-18,2.9917428385578502e-36,4.9345294739974596e-14,0.0006654406873221358,2.603862343392656e-25,4.129685948939196e-15,-3.747425465235323e-21,6.4019661464872774e-15,8.422907876672997e-14,3.8273604266553825e-29,1.33157683462017e-26,1.1283857062316935e-17,-3.225184137472971e-24,4.398405739811771e-16,2.3628165688399615e-19,8.683306647431852e-19,3.0856164017137096e-22,3.341873131369106e-27,-3.2478885889812888e-24,3.8083850430293966e-26,-1.9095376671389535e-22,5.595200370560534e-19,2.2034123185151805e-27,4.194624341648838e-31,4.869963052417997e-24,4.292840291297693e-29,4.033203872036675e-22,1.4456293572934223e-33
7.202412611662708e-08,0.0005485282325552088,0.1557,0.0,0.0002577341967482039,0.6417249893242781,0.20122560859965238,2.914526482687453e-16,3.0352842655266454e-15,6.855090221927785e-13,5.693119008346078e-19,1.2874461227255782e-12,1.503475954986628e-17,1.4366163832754774e-05,8.959927436754096e-14,1.252732394945635e-19,1.5702499156855947e-17,0.0006743899203926935,2.192210339960266e-16,1.433885718209998e-09,2.2919166492121072e-29,4.288500371619115e-22,4.395049195450223e-11,1.0141088235010399e-17,3.136545454122875e-36,5.0401732674199565e-14,0.0006678268293571978,2.7140618620647296e-25,4.20171733983223e-15,5.583231672872674e-21,6.6000421941030125e-15,8.609972596680705e-14,4.045230382464136e-29,1.413190499205745e-26,1.1490692105069584e-17,3.430562440084181e-23,4.498417654585331e-16,2.395391441651745e-19,8.80558013656649e-19,4.0507632632342696e-22,3.457695477633775e-27,3.1874217117443974e-23,4.0375175867886455e-26,2.436212927076602e-22,5.733101829971145e-19,2.544934780447151e-27,3.394220632625466e-31,5.0560477913585e-24,4.4552358007500595e-29,4.103134778368254e-22,1.6048148429030293e-33
7.264451957606478e-08,0.0005485282325552088,0.1557,0.0,0.0002571120196228043,0.6417226508803264,0.20122730747570258,3.001146024523101e-16,3.167800332256418e-15,6.976726316502403e-13,5.946677537718654e-19,1.3166993503090706e-12,1.5595529578820384e-17,1.4331404066714603e-05,9.156307642453408e-14,1.3013240466560112e-19,1.6273756570514203e-17,0.000672691023496707,2.2373563918842213e-16,1.4539357299575374e-09,2.3410247303515085e-29,4.4540978160864385e-22,4.470154825225208e-11,1.0306460690283884e-17,3.2884987789445794e-36,5.147219381436031e-14,0.0006701826423387289,2.828168914984912e-25,4.274551674312745e-15,2.126580074194758e-21,6.802499396030017e-15,8.799700048540801e-14,4.2449705331449456e-29,1.499228057933965e-26,1.1694026667239525e-17,2.3283967055058043e-23,4.599918211043384e-16,2.4290177303831165e-19,8.928572956719743e-19,3.670033125713255e-22,3.577164239276116e-27,-1.4681026180576863e-24,4.278833051093102e-26,1.8031682502859317e-22,5.8791048969221835e-19,3.825581394218322e-27,4.321779303807553e-31,5.247986044511417e-24,4.5504620135209924e-29,4.173838288800666e-22,1.568939022783506e-33
7.326491303550248e-08,0.0005485282325552088,0.1557,0.0,0.0002564977578172734,0.6417203421585137,0.20122898476581602,3.0894998916719385e-16,3.3051127781284197e-15,7.099782420661869e-13,6.209750828805458e-19,1.3463909552811037e-12,1.617407723790574e-17,1.4297086305357857e-05,9.355331110337446e-14,1.351447755136127e-19,1.6862068214826416e-17,0.0006710137123084654,2.2830867984447957e-16,1.4742058608742056e-09,2.392415380021091e-29,4.624986690373033e-22,4.546092935136491e-11,1.0502398625750313e-17,3.4469638253809235e-36,5.2556817808529086e-14,0.000672508512059128,2.946302159439245e-25,4.348197123924017e-15,-1.1678254374018381e-20,7.009399957139891e-15,8.992118744529515e-14,4.502454200144022e-29,1.589958382218182e-26,1.187807607189291e-17,-3.309414561490649e-23,4.702945027261575e-16,2.463732750597925e-19,9.052279941919794e-19,2.4832291884380096e-22,3.699981939124831e-27,-3.598747438077646e-23,4.5331225692632485e-26,-5.424470968641822e-22,6.034395071839306e-19,2.2103596717682397e-27,5.2836740582935836e-31,5.446061890272724e-24,4.728152615830885e-29,4.245322413414159e-22,1.512855482146679e-33
7.388530649494017e-08,0.0005485282325552088,0.1557,0.0,0.00025589131046271755,0.6417180627807767,0.20123064074437116,3.179664856571277e-16,3.4473643153176633e-15,7.224272989702749e-13,6.482642930976089e-19,1.3765256848697574e-12,1.677142209466227e-17,1.4263204918870001e-05,9.557017146434686e-14,1.4032425789700311e-19,1.7467889531968348e-17,0.0006693577124468464,2.3293459466391886e-16,1.4946986370186185e-09,2.4357385273696495e-29,4.801033534005752e-22,4.622872011728268e-11,1.0689656833192431e-17,3.61013996903647e-36,5.365574396696485e-14,0.000674804819395869,3.0685818937290865e-25,4.422661969906111e-15,6.119793192993638e-21,7.220806662268609e-15,9.187247833298084e-14,4.7813965535182715e-29,1.6855555868019004e-26,1.2087032377109437e-17,3.5586196003295826e-23,4.807477612282615e-16,2.496984754098106e-19,9.178988648458442e-19,4.38604052567291e-22,3.825972422191261e-27,5.359503870222493e-23,4.8008024806076697e-26,1.7503153006755679e-22,6.176545328351666e-19,1.2871798868408494e-27,3.1996441086171412e-31,5.650333448303432e-24,4.971198457185973e-29,4.317595098136437e-22,1.8170280296510356e-33
7.450569995437787e-08,0.0005485282325552088,0.1557,0.0,0.0002552925779804015,0.641715812373867,0.20123227568225605,3.2717133795804183e-16,3.594701171748318e-15,7.350212667989208e-13,6.765665757198878e-19,1.4071069341829733e-12,1.7385942149631624e-17,1.4229754349439895e-05,9.761375506995546e-14,1.456657874745854e-19,1.8091643351568036e-17,0.0006677227530210853,2.3760908228553396e-16,1.5154166170472754e-09,2.4837335382702442e-29,4.982780908205922e-22,4.700500812011901e-11,1.0835505668467428e-17,3.7815264473915095e-36,5.4769044307462367e-14,0.0006770719403743116,3.195132533746782e-25,4.4979545948317025e-15,1.6632437021835388e-20,7.436782844050598e-15,9.385110357548775e-14,4.9694465502530035e-29,1.786184336076919e-26,1.2312996564337472e-17,8.349870543728893e-23,4.913517845475464e-16,2.5308174843286886e-19,9.306891929608919e-19,5.200303832975886e-22,3.956008053549952e-27,4.3164116147571847e-23,5.082242321581379e-26,9.020321585646205e-22,6.321890462196595e-19,5.448086302181116e-27,3.5051109631781645e-31,5.8608073907653785e-24,5.0179703885334094e-29,4.390664320070666e-22,1.8771830044673567e-33
7.512609341381556e-08,0.0005485282325552088,0.1557,0.0,0.000254701462062812,0.6417135905692916,0.20123388984691254,3.3655176968790566e-16,3.74727301761234e-15,7.47761629032211e-13,7.059136096335689e-19,1.4381394206050966e-12,1.8018775578757707e-17,1.4196729110213972e-05,9.968424652078691e-14,1.511628837815006e-19,1.873371536942477e-17,0.0006661085665866352,2.423478057868817e-16,1.5363623755939064e-09,2.544753093443244e-29,5.170525607895561e-22,4.7789880519690417e-11,1.1038629369308982e-17,3.96274402092609e-36,5.589685505463836e-14,0.0006793102462296937,3.3260842546893086e-25,4.574083509045392e-15,-2.483925937576447e-20,7.657392451304074e-15,9.58574276287048e-14,5.252047248114501e-29,1.8922416050092263e-26,1.2501562341234009e-17,-8.079691709364594e-23,5.02114887695388e-16,2.568220875359855e-19,9.433357546572369e-19,1.253635225720221e-22,4.0900448325247704e-27,-1.13339096661784e-22,5.378692114530037e-26,-1.0124700231858991e-21,6.498040046759847e-19,3.923693082589369e-27,7.348077919414976e-31,6.077988571201094e-24,5.133870449963716e-29,4.464538494962232e-22,1.4968752711274672e-33
7.56844475273095e-08,0.0005485282325552088,0.1557,0.0,0.0002541758896622098,0.6417116150993933,0.20123532505229183,3.451461313042022e-16,3.889190308778174e-15,7.593543638281663e-13,7.332464160959931e-19,1.466459033596488e-12,1.8605655879731384e-17,1.4167365573885071e-05,1.0157089025577226e-13,1.5627209185597911e-19,1.932766864379484e-17,0.0006646733414023943,2.466668362015142e-16,1.5554104529311725e-09,2.583146600158011e-29,5.344025127382685e-22,4.850367773331595e-11,1.1222175723015818e-17,4.127908598140883e-36,5.692443590456004e-14,0.0006813003875835953,3.4478103997837854e-25,4.6433216945172246e-15,-2.3276910393573665e-21,7.859955992644599e-15,9.768691951082573e-14,5.562581578901272e-29,1.9925693738916772e-26,1.2688289900898437e-17,4.739401316260858e-24,5.119368609346606e-16,2.5988392736319337e-19,9.551383972733162e-19,3.688525136562916e-22,4.2127334603973674e-27,9.634912582591965e-24,5.658994018947149e-26,-1.6271417314545054e-22,6.630955821605647e-19,-2.92256633859914e-27,4.6709023353235875e-31,6.279365490497651e-24,5.420960519272286e-29,4.5317204104287585e-22,1.8513555752398815e-33
7.624280164080342e-08,0.0005485282325552088,0.1557,0.0,0.00025365633816372754,0.6417096622406504,0.2012367438354292,3.538967883466826e-16,4.035586758272623e-15,7.710680038352113e-13,7.614769089567446e-19,1.495151910784733e-12,1.9209472142969953e-17,1.4138338265844815e-05,1.0347963952229072e-13,1.6151988613601064e-19,1.9937233393233843e-17,0.0006632545382639602,2.510276093630267e-16,1.5746470458366583e-09,2.6284262263082754e-29,5.522507295504167e-22,4.9224564801618525e-11,1.1381229205727384e-17,4.301036334766119e-36,5.796400247636931e-14,0.0006832677495657248,3.573303451432906e-25,4.7132506247049034e-15,1.9896777729184438e-21,8.066372366217502e-15,9.953923598043318e-14,5.805648611684552e-29,2.0976054678621315e-26,1.2888470448347853e-17,2.4022444400698345e-23,5.21885328824892e-16,2.630663329135363e-19,9.669787732966648e-19,4.090255427246712e-22,4.339818880166131e-27,1.2672009104252142e-23,5.952197499488473e-26,1.1507816283112492e-22,6.772586501167651e-19,-7.374191727402905e-27,4.414390820219969e-31,6.4862452781062235e-24,5.546488434842526e-29,4.599567125899531e-22,1.963702571599948e-33
7.680115575429735e-08,0.0005485282325552088,0.1557,0.0,0.00025314273848246695,0.6417077317340697,0.20123814638430357,3.628078936654792e-16,4.1865794553694034e-15,7.829036706274436e-13,7.906303703792853e-19,1.5242210414742855e-12,1.9829661307138538e-17,1.4109643330230152e-05,1.0541059066625204e-13,1.6691176764306539e-19,2.0562705426529432e-17,0.0006618519691903679,2.5542774964929256e-16,1.5940740864441423e-09,2.675977158680057e-29,5.706037327205582e-22,4.995260833408424e-11,1.1555153591757145e-17,4.481044194514505e-36,5.901562997162181e-14,0.0006852125930961283,3.70266640384882e-25,4.783876726057157e-15,-2.3497510405475767e-21,8.276689511519971e-15,1.0141455467655366e-13,6.088177932942945e-29,2.2074840130350676e-26,1.3081206444376865e-17,7.17257643861372e-24,5.319615794441551e-16,2.663366617432239e-19,9.7888473290586e-19,3.7309121025372427e-22,4.469700573813556e-27,-3.917413666909654e-24,6.258593843021661e-26,-9.270615472624701e-23,6.921161658571255e-19,-7.252359664699129e-27,5.0948514957211886e-31,6.698680105550084e-24,5.708413830570481e-29,4.668084923110828e-22,1.9485212290139006e-33
7.735950986779128e-08,0.0005485282325552088,0.1557,0.0,0.00025263502232853916,0.6417058233236289,0.2012395328847402,3.718915363757975e-16,4.3422880000757805e-15,7.948624986418315e-13,8.207328977058434e-19,1.553670312112553e-12,2.0467300473043183e-17,1.4081276955527356e-05,1.0736389882341256e-13,1.7246740407655656e-19,2.1204432684543268e-17,0.0006604654483543729,2.59856421514622e-16,1.6136935183539176e-09,2.7061595852537517e-29,5.894215991741852e-22,5.068787477293809e-11,1.1755980657595939e-17,4.662917639704718e-36,6.007943713227982e-14,0.0006871351761019273,3.8360031739244743e-25,4.85520651264649e-15,5.135092354908974e-20,8.490955777665185e-15,1.033130412252374e-13,6.467721031609761e-29,2.3222609973975519e-26,1.3263803651276237e-17,2.1208687897293225e-22,5.421639756900289e-16,2.6932588285793825e-19,9.91185513820202e-19,9.37155111062945e-22,4.601546390832154e-27,2.738083106952267e-22,6.578166376364485e-26,1.9800244518968587e-21,7.045605376552795e-19,5.3553248097105676e-27,-3.9766257129723295e-32,6.916570347796913e-24,6.142353898603096e-29,4.737280222011155e-22,2.603814009317479e-33
