Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31),OCHCO(260),SX(257),CH2OX(167),CHOX(166),SX(186),C2H6O(234),SX(408),SX(460),C2H4O(229),SX(525)
0.13167734611948886,0.002725616131494464,0.0915567593028733,0.0,0.005016092641785841,0.448573840714224,2.8736357593038513e-22,0.45689519595003253,9.099866580973178e-06,4.453154830151048e-12,5.242762224666233e-07,2.377433219132124e-07,3.120054366158053e-15,0.00010914437125160498,2.8044574939932635e-10,3.020206805625144e-17,1.7633380034459786e-09,4.427040080025245e-07,5.909203684687775e-10,8.291110808732637e-11,3.9379966236192264e-23,2.848606519336218e-14,6.708896324519117e-12,7.731612192970515e-17,7.138357470526444e-25,4.896991568603528e-10,0.0028956920983315257,1.078676288427643e-12,1.025120502069007e-10,3.4912739618326215e-19,4.097246444481096e-06,1.1314192741487974e-07,8.802569791060606e-19,7.275130656330412e-13,4.9574797365884e-22,5.493837371411997e-25,5.006626544940316e-53,2.3356088356250565e-14,3.854926462188659e-21,3.5583455654890913e-20,3.408023695098324e-21,2.7097050314100053e-17,1.925507620630133e-23,2.1558818315040262e-26,9.136460317956715e-17,2.8889461389819133e-18
0.13253770735460077,0.002725616131494464,0.0915567593028733,0.0,0.005016092595944602,0.44857370979068534,2.893943066951837e-22,0.4568951629665665,9.165763999204244e-06,4.4535136850689285e-12,5.242760521091318e-07,2.3776351905047206e-07,3.1205401976505545e-15,0.00010914435432637442,2.8044839676090145e-10,3.020888094521865e-17,1.7761072967327188e-09,4.427408361844901e-07,5.909203204259925e-10,8.291709424857232e-11,3.9379957131348096e-23,2.848605983480121e-14,6.7094555370567045e-12,7.732254274996727e-17,7.138354916286486e-25,4.897407539709448e-10,0.0028956912267136554,1.0786759280664473e-12,1.0252077298534775e-10,3.518481919482968e-19,4.129288270893365e-06,1.1402665481600152e-07,8.80256679936105e-19,7.275127196397167e-13,4.957479013143331e-22,5.494234076680107e-25,5.042371275504359e-53,2.3356077017691134e-14,3.855204177416871e-21,3.5586024339007826e-20,3.409631677440677e-21,2.7257296575941646e-17,1.9365252098070837e-23,2.1686312312475752e-26,9.140807881840945e-17,2.8903174755320807e-18
0.13339806858971268,0.002725616131494464,0.0915567593028733,0.0,0.005016092551182661,0.4485735788604044,2.9142509225762183e-22,0.4568951299831121,9.231664088058736e-06,4.453855873580415e-12,5.242758818652094e-07,2.3778277590133378e-07,3.121003486066664e-15,0.00010914433742380585,2.80450901588045e-10,3.0215636935525566e-17,1.7888771076604144e-09,4.427759130832486e-07,5.909202725095876e-10,8.292280228283536e-11,3.937994804237831e-23,2.848605448870681e-14,6.709988793992863e-12,7.732866506250823e-17,7.1383523654120325e-25,4.897804144064291e-10,0.002895690355675328,1.0786755681710136e-12,1.0252909034911058e-10,3.5456920531930107e-19,4.1613327078702624e-06,1.1491145426800555e-07,8.802563811464858e-19,7.275123737827917e-13,4.957478289660198e-22,5.494612351521211e-25,5.078105037194283e-53,2.3356065688927882e-14,3.855468963286147e-21,3.558847367777311e-20,3.411213833287462e-21,2.7417446954117736e-17,1.9475357149047837e-23,2.1813730025704888e-26,9.14508627946358e-17,2.8916669425263737e-18
0.13425842982482458,0.002725616131494464,0.0915567593028733,0.0,0.005016092507449673,0.44857344792369713,2.93455930052853e-22,0.45689509699966907,9.29756672261939e-06,4.4541821627682e-12,5.242757117295683e-07,2.3780113569451142e-07,3.12144526638848e-15,0.0001091443205428423,2.804532703491558e-10,3.022233864374338e-17,1.8016474120138476e-09,4.42809320354613e-07,5.909202247136677e-10,8.292824501896505e-11,3.9379938968542577e-23,2.848604915449792e-14,6.710497289215244e-12,7.733450259690061e-17,7.138349817746245e-25,4.898182272034537e-10,0.0028956894851895425,1.0786752087196514e-12,1.02537020936654e-10,3.5729042619256463e-19,4.1933796337975295e-06,1.157963224141525e-07,8.802560827194647e-19,7.275120280558908e-13,4.957477566140784e-22,5.494973046054981e-25,5.113828220570886e-53,2.3356054369503617e-14,3.8557214161763844e-21,3.559080917609633e-20,3.412771350858151e-21,2.7577505255166815e-17,1.958539420522305e-23,2.194107448313534e-26,9.149298692643846e-17,2.89299554602437e-18
0.1351187910599365,0.002725616131494464,0.0915567593028733,0.0,0.005016092464697664,0.44857331698086467,2.954868176343773e-22,0.4568950640162376,9.363471783716052e-06,4.454493284979172e-12,5.242755416971653e-07,2.378186397055129e-07,3.12186652696875e-15,0.00010914430368247662,2.804555092277568e-10,3.022898856815415e-17,1.814418186691772e-09,4.428411358618574e-07,5.909201770326191e-10,8.293343470240936e-11,3.9379929909135344e-23,2.8486043831620555e-14,6.710982162614005e-12,7.73400684618397e-17,7.138347273139425e-25,4.898542773757255e-10,0.0028956886152305215,1.0786748496916477e-12,1.0254458254430484e-10,3.600118449294015e-19,4.2254289326560776e-06,1.166812560521321e-07,8.802557846381092e-19,7.275116824529341e-13,4.957476842586743e-22,5.495316971741233e-25,5.1495412039008745e-53,2.3356043058982183e-14,3.855962105346525e-21,3.559303608854639e-20,3.414305364434331e-21,2.7737475141792374e-17,1.9695366003250048e-23,2.2068348598742196e-26,9.153448158790756e-17,2.8943042464245726e-18
0.1359791522950484,0.002725616131494464,0.0915567593028733,0.0,0.005016092422880872,0.44857318603219415,2.9751775266865615e-22,0.4568950310328174,9.429379157665662e-06,4.454789939346245e-12,5.242753717631916e-07,2.3783532734183664e-07,3.1222682115515372e-15,0.00010914428684174789,2.8045762413427587e-10,3.0235589093916144e-17,1.8271894096565323e-09,4.4287143385047693e-07,5.909201294610817e-10,8.293838302099254e-11,3.937992086348346e-23,2.848603851954644e-14,6.711444502441799e-12,7.734537517227225e-17,7.138344731448921e-25,4.898886460894766e-10,0.0028956877457736985,1.0786744910672696e-12,1.025517921629808e-10,3.6273345233507383e-19,4.257480493768871e-06,1.1756625212707801e-07,8.802554868862868e-19,7.275113369681301e-13,4.957476118999727e-22,5.495644903088172e-25,5.18524435345005e-53,2.3356031756948086e-14,3.856191574132994e-21,3.559515943041417e-20,3.41581695674248e-21,2.789736013779891e-17,1.9805275174301948e-23,2.2195555175995398e-26,9.157537577280441e-17,2.8955939604807392e-18
0.1368395135301603,0.002725616131494464,0.0915567593028733,0.0,0.005016092381955644,0.44857305507795964,2.9954873292996483e-22,0.45689499804940875,9.495288736023554e-06,4.455072793248127e-12,5.242752019230615e-07,2.3785123622473943e-07,3.1226512212116716e-15,0.00010914427001973949,2.804596207174766e-10,3.024214249802004e-17,1.83996105988579e-09,4.4290028511506594e-07,5.909200819939423e-10,8.294310112961053e-11,3.9379911830945076e-23,2.848603321777165e-14,6.7118853475782605e-12,7.735043467542796e-17,7.138342192538807e-25,4.899214108318796e-10,0.0028956868767956766,1.0786741328277162e-12,1.0255866601344756e-10,3.654552396386371e-19,4.2895342115587875e-06,1.184513077248812e-07,8.802551894486284e-19,7.275109915959576e-13,4.957475395381295e-22,5.495957579288793e-25,5.220938023727143e-53,2.3356020463005183e-14,3.856410341097673e-21,3.5597183988309086e-20,3.4173071612328616e-21,2.805716363282911e-17,1.9915124247771626e-23,2.2322696911627837e-26,9.161569715557387e-17,2.896865563231019e-18
0.1376998747652722,0.002725616131494464,0.0915567593028733,0.0,0.0050160923418803936,0.4485729241184221,3.015797562954726e-22,0.4568949650660114,9.561200415345708e-06,4.455342483709934e-12,5.24275032172402e-07,2.3786640226767345e-07,3.1230164162195725e-15,0.00010914425321557868,2.8046150437533374e-10,3.024865095404447e-17,1.8527331173265125e-09,4.4292775715861584e-07,5.909200346263374e-10,8.294759967393602e-11,3.937990281090867e-23,2.848602792581594e-14,6.7123056897025045e-12,7.735525837579132e-17,7.138339656279277e-25,4.899526455726122e-10,0.0028956860082741034,1.0786737749550247e-12,1.025652195801401e-10,3.681771984737372e-19,4.321589985317137e-06,1.193364200658042e-07,8.80254892310454e-19,7.275106463311483e-13,4.957474671732856e-22,5.496255705791779e-25,5.256622557778641e-53,2.3356009176775392e-14,3.856618901129866e-21,3.5599114330329976e-20,3.418776964271111e-21,2.8216888887055947e-17,2.0024915654926565e-23,2.2449776399368543e-26,9.165547214998669e-17,2.8981198898523042e-18
0.1385602360003841,0.002725616131494464,0.0915567593028733,0.0,0.005016092302615461,0.4485727931538308,3.0361082074054293e-22,0.45689493208262544,9.627114096961416e-06,4.455599618745156e-12,5.242748625070434e-07,2.3788085975150124e-07,3.1233646178292846e-15,0.00010914423642843243,2.804632802655644e-10,3.025511653671492e-17,1.8655055628509464e-09,4.4295391434454515e-07,5.909199873536197e-10,8.29518888131018e-11,3.937989380279071e-23,2.8486022643221326e-14,6.71270647537549e-12,7.735985715904128e-17,7.138337122546645e-25,4.899824209187613e-10,0.002895685140187676,1.0786734174320826e-12,1.0257146764358624e-10,3.708993208601926e-19,4.353647718982363e-06,1.2022158649837636e-07,8.802545954577783e-19,7.275103011686873e-13,4.957473948055852e-22,5.496539955804655e-25,5.2922982875004e-53,2.3355997897898685e-14,3.8568177265008886e-21,3.5600954815800007e-20,3.420227307235509e-21,2.8376539035752733e-17,2.013465173245817e-23,2.2576796133579367e-26,9.169472596527565e-17,2.8993577374350462e-18
0.13942059723549602,0.002725616131494464,0.0915567593028733,0.0,0.00501609226412299,0.44857266218442327,3.0564192433424297e-22,0.4568948990992507,9.693029686756082e-06,4.455844778641177e-12,5.242746929230095e-07,2.3789464139659946e-07,3.1236966099909944e-15,0.0001091442196575059,2.8046495331588315e-10,3.026154122627235e-17,1.878278378214379e-09,4.429788180417874e-07,5.909199401713544e-10,8.29559782413918e-11,3.9379884806034667e-23,2.848601736955086e-14,6.713088608035648e-12,7.73642414149945e-17,7.138334591223144e-25,4.900108042633324e-10,0.0028956842725161285,1.0786730602426007e-12,1.0257742431149705e-10,3.7362159918636254e-19,4.385707320928563e-06,1.2110680449354792e-07,8.802542988772907e-19,7.275099561037932e-13,4.957473224351657e-22,5.496810971731125e-25,5.327965533869608e-53,2.3355986626031887e-14,3.857007267872391e-21,3.560270960457438e-20,3.4216590885169744e-21,2.853611709363868e-17,2.0244334725856865e-23,2.2703758512710812e-26,9.173348265969768e-17,2.9005798666767873e-18
0.14028095847060792,0.002725616131494464,0.0915567593028733,0.0,0.005016092226366937,0.448572531210426,3.076730652350546e-22,0.4568948661158873,9.75894709496358e-06,4.456078517192061e-12,5.242745234165096e-07,2.3790777843196534e-07,3.1240131409963805e-15,0.00010914420290204292,2.8046652823370404e-10,3.0267926912662395e-17,1.891051546015012e-09,4.43002526763261e-07,5.909198930753284e-10,8.295987720906663e-11,3.937987582011066e-23,2.848601210438825e-14,6.713452949912128e-12,7.73684210595977e-17,7.138332062196235e-25,4.900378599276021e-10,0.0028956834052400833,1.0786727033710034e-12,1.0258310304856718e-10,3.763440261924082e-19,4.4177687037633376e-06,1.2199207163911785e-07,8.802540025562629e-19,7.275096111319017e-13,4.957472500621466e-22,5.49706936655112e-25,5.363624607235116e-53,2.3355975360847274e-14,3.857187955264411e-21,3.5604382665974894e-20,3.423073165444207e-21,2.869562595916464e-17,2.0353966792736195e-23,2.2830665842712307e-26,9.17717651920389e-17,2.901787003510937e-18
0.14114131970571983,0.002725616131494464,0.0915567593028733,0.0,0.005016092189312945,0.4485724002320549,3.097042416867767e-22,0.4568948331325351,9.82486623596785e-06,4.456301362878969e-12,5.242743539839286e-07,2.3792030066143768e-07,3.1243149250562237e-15,0.0001091441861613216,2.804680095154921e-10,3.027427539954832e-17,1.903825049655588e-09,4.430250962980193e-07,5.909198460615153e-10,8.296359454228274e-11,3.9379866844513e-23,2.84860068473366e-14,6.713800323857371e-12,7.737240555599729e-17,7.138329535358668e-25,4.900636492974944e-10,0.002895682538341063,1.0786723468024488e-12,1.0258851670501908e-10,3.7906659495423484e-19,4.449831784134638e-06,1.228773856344084e-07,8.802537064825715e-19,7.275092662486693e-13,4.957471776866526e-22,5.49731572514082e-25,5.399275807648217e-53,2.3355964102032865e-14,3.85736019898151e-21,3.560597778733923e-20,3.424470356126642e-21,2.8855068418720466e-17,2.0463550006083714e-23,2.295752034038085e-26,9.180959547094142e-17,2.9029798406662584e-18
0.14200168094083174,0.002725616131494464,0.0915567593028733,0.0,0.00501609215292818,0.4485722692495161,3.117354520146112e-22,0.4568948001491942,9.890787028113306e-06,4.456513819999746e-12,5.242741846218198e-07,2.3793223652713576e-07,3.1246026438089134e-15,0.00010914416943465252,2.8046940145593474e-10,3.0280588408152835e-17,1.916598873306372e-09,4.4304657983736223e-07,5.90919799126066e-10,8.296713866210565e-11,3.9379857878759025e-23,2.8486001598017057e-14,6.71413151510187e-12,7.737620393471566e-17,7.138327010608449e-25,4.900882309542385e-10,0.0028956816718015217,1.0786719905228312e-12,1.0259367754395653e-10,3.8178929886805415e-19,4.4818964825461795e-06,1.2376274428515358e-07,8.802534106446924e-19,7.275089214499573e-13,4.957471053088065e-22,5.497550605532508e-25,5.434919425073417e-53,2.33559528492915e-14,3.857524390496601e-21,3.560749858217978e-20,3.4258514412057586e-21,2.901444715060982e-17,2.05730863573305e-23,2.308432413652079e-26,9.184699440183086e-17,2.904159039150534e-18
0.14286204217594364,0.002725616131494464,0.0915567593028733,0.0,0.005016092117181407,0.44857213826300596,3.1376669462142585e-22,0.4568947671658646,9.95670939352372e-06,4.4567163697519126e-12,5.242740153268969e-07,2.3794361317021715e-07,3.1248769477683336e-15,0.00010914415272138065,2.804707081565669e-10,3.0286867580940807e-17,1.929373001870239e-09,4.4306702809517016e-07,5.909197522653329e-10,8.297051760277532e-11,3.9379848922389715e-23,2.848599635606872e-14,6.714447272935713e-12,7.737982481298027e-17,7.13832448784802e-25,4.901116607995357e-10,0.002895680805604663,1.0786716345186444e-12,1.0259859726756816e-10,3.845121316358106e-19,4.5139627231811015e-06,1.2464814549864307e-07,8.802531150315913e-19,7.275085767318104e-13,4.957470329287085e-22,5.49777454012498e-25,5.4705557396623175e-53,2.3355941602339076e-14,3.857680903299957e-21,3.560894849801896e-20,3.4272171655431985e-21,2.917376472893938e-17,2.0682577759357082e-23,2.3211079279038987e-26,9.18839819320676e-17,2.905325229678568e-18
0.14372240341105555,0.002725616131494464,0.0915567593028733,0.0,0.005016092082042869,0.4485720072727116,3.1579796798418452e-22,0.45689473418254606,1.0022633257929142e-05,4.456909471268988e-12,5.242738460960264e-07,2.3795445648905435e-07,3.125138457712594e-15,0.00010914413602088065,2.8047193353402595e-10,3.0293114485144785e-17,1.942147420949325e-09,4.4308648942272e-07,5.909197054758283e-10,8.297373902917441e-11,3.9379839974966945e-23,2.848599112114778e-14,6.714748312318056e-12,7.738327641322908e-17,7.138321966984349e-25,4.901339921753631e-10,0.0028956799397344512,1.0786712787770131e-12,1.0260328704220194e-10,3.8723508725122607e-19,4.54603043373349e-06,1.2553358727908656e-07,8.802528196327533e-19,7.275082320904657e-13,4.957469605464659e-22,5.497988036841159e-25,5.50618502211017e-53,2.335593036090517e-14,3.857830093711425e-21,3.561033082388709e-20,3.428568239839064e-21,2.9333023627472625e-17,2.079202604945912e-23,2.333778773601347e-26,9.192057709424947e-17,2.906479014041199e-18
0.14458276464616746,0.002725616131494464,0.0915567593028733,0.0,0.005016092047484091,0.44857187627881184,3.178292706505395e-22,0.4568947011992388,1.0088558550500697e-05,4.457093562610914e-12,5.242736769262207e-07,2.379647911949293e-07,3.1253877660099625e-15,0.00010914411933255436,2.8047308132822974e-10,3.029933061613559e-17,1.954922116812495e-09,4.43105009918231e-07,5.909196587542106e-10,8.29768102534574e-11,3.937983103607207e-23,2.8485985892925755e-14,6.715035315416702e-12,7.738656658081538e-17,7.1383194479291635e-25,4.901552759786737e-10,0.0028956790741757068,1.0786709232857302e-12,1.0260775752237787e-10,3.8995815998626014e-19,4.578099545247501e-06,1.2641906772314032e-07,8.802525244382084e-19,7.275078875223419e-13,4.9574688816219e-22,5.498191580229956e-25,5.541807533838232e-53,2.3355919124732614e-14,3.857972301653464e-21,3.5611648697458825e-20,3.429905342161613e-21,2.9492226223258644e-17,2.090143299213268e-23,2.3464451398575855e-26,9.19567980472382e-17,2.907620966402229e-18
0.14544312588127936,0.002725616131494464,0.0915567593028733,0.0,0.005016092013478,0.4485717452814768,3.1986060123557755e-22,0.45689466821594277,1.0154485203692657e-05,4.457269061713548e-12,5.242735078146316e-07,2.3797464086533953e-07,3.125625437889596e-15,0.00010914410265583455,2.804741551100337e-10,3.0305517400653224e-17,1.9676970763650213e-09,4.4312263353137975e-07,5.909196120973222e-10,8.297973825104058e-11,3.937982210530757e-23,2.84859806710898e-14,6.715308933083002e-12,7.738970280096099e-17,7.138316930597905e-25,4.901755607712264e-10,0.002895678208913878,1.0786705680330875e-12,1.0261201887378208e-10,3.926813443784295e-19,4.6101699919636664e-06,1.273045850156818e-07,8.802522294383928e-19,7.275075430240119e-13,4.957468157759639e-22,5.498385632525879e-25,5.577423527235202e-53,2.335590789357513e-14,3.8581078513942974e-21,3.561290511191112e-20,3.431229119424251e-21,2.965137480014068e-17,2.1010800281777528e-23,2.3591072083704096e-26,9.199266211564899e-17,2.908751634547559e-18
0.14630348711639127,0.002725616131494464,0.0915567593028733,0.0,0.005016091979998843,0.44857161428086884,3.218919584187129e-22,0.4568946352326579,1.022041315309173e-05,4.4574363672970655e-12,5.242733387585433e-07,2.3798402799501105e-07,3.1258520126614094e-15,0.00010914408599017978,2.804751582884689e-10,3.031167619989904e-17,1.9804722871197997e-09,4.4313940216301216e-07,5.909195655021456e-10,8.298252967590695e-11,3.937981318229398e-23,2.8485975455342176e-14,6.715569786262928e-12,7.739269221498073e-17,7.138314414909838e-25,4.901948928846315e-10,0.0028956773439350355,1.0786702130079067e-12,1.0261608079525144e-10,3.9540463521874854e-19,4.6422417111720786e-06,1.2819013742578872e-07,8.802519346241805e-19,7.275071985922151e-13,4.957467433878784e-22,5.4985706346633335e-25,5.613033246051854e-53,2.3355896667198256e-14,3.858237052259593e-21,3.561410292249293e-20,3.43254018880662e-21,2.981047155226579e-17,2.112012954539143e-23,2.371765153701993e-26,9.202818582784978e-17,2.9098715410865706e-18
0.14716384835150317,0.002725616131494464,0.0915567593028733,0.0,0.005016091947021918,0.44857148327714264,3.239233409407218e-22,0.45689460224938416,1.0286342337273068e-05,4.45759585973276e-12,5.242731697553667e-07,2.3799297404470634e-07,3.126068004879723e-15,0.00010914406933507087,2.8047609411801456e-10,3.031780831248692e-17,1.9932477371685585e-09,4.431553557602666e-07,5.909195189657755e-10,8.298519087512262e-11,3.9379804266668046e-23,2.848597024539808e-14,6.7158184673453904e-12,7.739554163579084e-17,7.138311900788595e-25,4.902133165208584e-10,0.0028956764792260523,1.0786698581996328e-12,1.0261995253981393e-10,3.981280275398128e-19,4.6743146430723e-06,1.2907572330281326e-07,8.802516399869518e-19,7.275068542238538e-13,4.957466709980369e-22,5.498747007238463e-25,5.648636925551549e-53,2.3355885445379546e-14,3.858360199307342e-21,3.5615244852756214e-20,3.433839139087712e-21,2.996951858739521e-17,2.1229422345093743e-23,2.3844191435414455e-26,9.206338495176938e-17,2.910981184583807e-18
0.14802420958661508,0.002725616131494464,0.0915567593028733,0.0,0.005016091914523746,0.448571352270446,3.259547476009116e-22,0.4568945692661216,1.0352272697662816e-05,4.457747901874111e-12,5.242730008026331e-07,2.3800149948791406e-07,3.1262739054560704e-15,0.00010914405269001642,2.804769657053981e-10,3.032391497727303e-17,2.0060234151555506e-09,4.4317053240731696e-07,5.909194724854787e-10,8.298772790281011e-11,3.9379795358085467e-23,2.8485965040986254e-14,6.7160555414537264e-12,7.739825756275319e-17,7.138309388160922e-25,4.902308738484483e-10,0.0028956756147743346,1.0786695035981191e-12,1.0262364293483495e-10,4.008515166047455e-19,4.7063887306395064e-06,1.2996134107270756e-07,8.802513455184205e-19,7.275065099159579e-13,4.957465986065073e-22,5.49891515143508e-25,5.684234792696387e-53,2.3355874227905493e-14,3.858477573977156e-21,3.561633350054714e-20,3.435126531934908e-21,3.012851793005671e-17,2.13386801805462e-23,2.397069338955756e-26,9.20982745293481e-17,2.9120810406489576e-18
0.14888457082172699,0.002725616131494464,0.0915567593028733,0.0,0.005016091882482065,0.44857122126091953,3.279861772544182e-22,0.4568945362828701,1.041820417840686e-05,4.457892839852059e-12,5.242728318979892e-07,2.380096238555059e-07,3.126470182728542e-15,0.00010914403605454823,2.804777760158977e-10,3.0329997376064675e-17,2.018799310253035e-09,4.431849684119327e-07,5.90919426058649e-10,8.299014653355353e-11,3.937978645621788e-23,2.8485959841848985e-14,6.716281547681049e-12,7.74008461958785e-17,7.13830687695669e-25,4.902476050944713e-10,0.002895674750567765,1.0786691491936512e-12,1.0262716040126051e-10,4.0357509789688644e-19,4.738463919496642e-06,1.3084698923455985e-07,8.80251051210657e-19,7.275061656657012e-13,4.957465262133637e-22,5.499075449913133e-25,5.719827066598587e-53,2.3355863014572695e-14,3.858589444713675e-21,3.5617371343760643e-20,3.43640290315317e-21,3.0287471524720577e-17,2.144790449139119e-23,2.4097158946434917e-26,9.213286890989011e-17,2.913171562991466e-18
0.1497449320568389,0.002725616131494464,0.0915567593028733,0.0,0.00501609185087544,0.44857109024869724,3.300176288096273e-22,0.4568945032996297,1.0484136726245516e-05,4.458031003832336e-12,5.242726630391912e-07,2.380173657784417e-07,3.126657283481772e-15,0.00010914401942821538,2.8047852787978814e-10,3.0336056636199125e-17,2.0315754121355146e-09,4.431986983880466e-07,5.909193796827577e-10,8.299245227504658e-11,3.9379777560749904e-23,2.848595464773942e-14,6.716497000269082e-12,7.740331344938914e-17,7.138304367109882e-25,4.902635486324471e-10,0.002895673886594999,1.0786687949771107e-12,1.0263051297202128e-10,4.062987671092484e-19,4.770540157792534e-06,1.3173266635713123e-07,8.80250757056217e-19,7.275058214704056e-13,4.957464538187056e-22,5.499228267646724e-25,5.755413958642138e-53,2.3355851805188912e-14,3.8586960675546585e-21,3.561836074577125e-20,3.43766876384436e-21,3.044638123881743e-17,2.1557096659534375e-23,2.4223589591735356e-26,9.216718178127794e-17,2.914253184406595e-18
0.1506052932919508,0.002725616131494464,0.0915567593028733,0.0,0.0050160918196835045,0.44857095923390716,3.320491012257128e-22,0.45689447031640046,1.0550070290393928e-05,4.4581627087417e-12,5.242724942240999e-07,2.3802474302860257e-07,3.126835633919644e-15,0.00010914400281059205,2.804792239983969e-10,3.034209383301789e-17,2.0443517109568145e-09,4.4321175533451123e-07,5.909193333554385e-10,8.299465038027882e-11,3.937976867138337e-23,2.848594945842222e-14,6.71670238973728e-12,7.740566496469612e-17,7.138301858557091e-25,4.902787410665088e-10,0.0028956730228451542,1.0786684409397142e-12,1.0263370830965975e-10,4.0902252013481905e-19,4.802617396085418e-06,1.3261837107565558e-07,8.80250463047927e-19,7.27505477327498e-13,4.957463814225878e-22,5.499373952731585e-25,5.790995672579519e-53,2.3355840599569126e-14,3.858797686697111e-21,3.561930396065606e-20,3.438924601528279e-21,3.060524886556472e-17,2.1666258011305163e-23,2.434998675209976e-26,9.220122619992933e-17,2.9153263177234773e-18
0.1514656545270627,0.002725616131494464,0.0915567593028733,0.0,0.005016091788887024,0.4485708282166713,3.3408059351028745e-22,0.4568944373331823,1.0616004822427869e-05,4.45828825496355e-12,5.242723254506764e-07,2.3803177255782736e-07,3.1270056406007763e-15,0.0001091439862012739,2.8047986694954897e-10,3.0348109992238124e-17,2.0571281973297722e-09,4.4322417071021956e-07,5.90919287074445e-10,8.299674585928144e-11,3.9379759787834414e-23,2.8485944273674464e-14,6.7168981839631295e-12,7.740790612281778e-17,7.13829935123731e-25,4.90293217311792e-10,0.002895672159307668,1.0786680870730003e-12,1.0263675372315048e-10,4.1174635305790887e-19,4.8346955872316456e-06,1.335041020888933e-07,8.80250169178884e-19,7.275051332345261e-13,4.9574630902506635e-22,5.499512837163618e-25,5.826572405064692e-53,2.335582939753665e-14,3.858894535043534e-21,3.5620203138236535e-20,3.440170881243311e-21,3.076407612682158e-17,2.1775389819656682e-23,2.4476351797411547e-26,9.223501462009586e-17,2.9163913567318734e-18
0.1523260157621746,0.002725616131494464,0.0915567593028733,0.0,0.005016091758467407,0.4485706971971057,3.361121047171615e-22,0.45689440434997525,1.0681940276174762e-05,4.45840792899869e-12,5.242721567169756e-07,2.3803847053522822e-07,3.1271676913318208e-15,0.00010914396959986896,2.8048045919325367e-10,3.035410609220215e-17,2.0699048623027974e-09,4.432359745057517e-07,5.909192408375722e-10,8.299874349012925e-11,3.937975090982895e-23,2.8485939093282196e-14,6.7170848292113125e-12,7.741004205622499e-17,7.138296845093493e-25,4.903070106712289e-10,0.0028956712959727357,1.0786677333691014e-12,1.0263965618397302e-10,4.144702621447714e-19,4.866774686279736e-06,1.3438985815605263e-07,8.802498754426639e-19,7.275047891891753e-13,4.957462366262399e-22,5.499645237567846e-25,5.862144345760115e-53,2.3355818198925448e-14,3.858986834713648e-21,3.562106032880559e-20,3.441408046552986e-21,3.0922864675835947e-17,2.1884493306225717e-23,2.4602686042960998e-26,9.226855892106335e-17,2.9174486770407914e-18
0.15318637699728652,0.002725616131494464,0.0915567593028733,0.0,0.005016091728406954,0.44857056617532143,3.3814363394420355e-22,0.4568943713667792,1.0747876607609637e-05,4.458522004098839e-12,5.242719880211446e-07,2.3804485238285466e-07,3.127322156016491e-15,0.00010914395300600802,2.8048100307713106e-10,3.036008306603675e-17,2.082681697339594e-09,4.432471953117093e-07,5.909191946427686e-10,8.30006478295408e-11,3.9379742037108684e-23,2.848593391704111e-14,6.717262751119404e-12,7.741207766016934e-17,7.138294340070858e-25,4.903201529090824e-10,0.002895670432830984,1.0786673798204265e-12,1.0264242234151713e-10,4.171942438349468e-19,4.898854650369102e-06,1.352756380939818e-07,8.802495818330677e-19,7.27504445189218e-13,4.95746164226154e-22,5.499771455900727e-25,5.897711677293353e-53,2.335580700357535e-14,3.859074797536633e-21,3.562187748766808e-20,3.442636520515752e-21,3.108161609977928e-17,2.199356964325439e-23,2.472899075145775e-26,9.230187043308512e-17,2.918498636899426e-18
0.15404673823239842,0.002725616131494464,0.0915567593028733,0.0,0.00501609169868908,0.44857043515142414,3.4017518033129926e-22,0.4568943383835941,1.0813813774755875e-05,4.4586307408748646e-12,5.242718193614164e-07,2.3805093280977542e-07,3.1274693874722357e-15,0.00010914393641934256,2.8048150084107643e-10,3.036604180372946e-17,2.0954586943032887e-09,4.4325786038388823e-07,5.90919148488107e-10,8.300246322318242e-11,3.9379733169428636e-23,2.848592874475852e-14,6.7174323556418384e-12,7.741401760353087e-17,7.138291836116202e-25,4.903326743211447e-10,0.002895669569873179,1.0786670264195861e-12,1.026450585377693e-10,4.199182947342532e-19,4.930935438633182e-06,1.3616144077472596e-07,8.802492883440697e-19,7.275041012325249e-13,4.957460918248444e-22,5.499891780133196e-25,5.933274575900985e-53,2.335579581133262e-14,3.859158625530333e-21,3.5622656479562806e-20,3.443856706658456e-21,3.124033192229723e-17,2.2102619955574043e-23,2.4855267135094174e-26,9.233495996315536e-17,2.9195415780130024e-18
