Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52),CHX(32),SX(406),SX(420),C2HOX(418),C2H4O(376),CH2X(63),SX(57),CH4X(383),SX(56),CH2OX(176)
1.0620976198434146e-21,0.0028149649241145727,0.1557,0.0,0.008284441771665004,0.6423999999999987,0.20189999999999836,8.756213297214453e-90,3.238800905405925e-108,9.08453206221112e-49,1.2439726260061885e-130,3.109275229294672e-103,1.7474753295835405e-133,2.5212145060473743e-15,5.957287225968255e-67,2.1192566757316487e-88,5.752844016029792e-107,1.6607552618170457e-15,2.7089056914916665e-95,4.2472904776111786e-46,3.7392285724738296e-124,8.156808036672207e-110,8.745208409594041e-72,3.8410215393464624e-84,2.8370193343308272e-157,1.778315694558898e-104,1.603613347625273e-74,3.939397665700348e-26,1.7483290985423337e-30,1.737263959846929e-51,5.73873476550369e-135,3.8410218602147506e-84,1.2124281557367578e-97,1.6784699363223556e-118,9.627378241698687e-64,5.957287386325733e-67,1.2867380956109459e-117,1.875886197224734e-128,7.474595166922145e-126,1.0145619251979402e-148,3.8569331481183753e-79,5.845574570978923e-115,2.4921483306243188e-104,1.0030209065091788e-139,5.926439503124506e-76
2.1251180004338696e-21,0.0028149649241145727,0.1557,0.0,0.008284441771660819,0.6423999999999975,0.2018999999999967,1.1226301022912472e-87,8.307612753058797e-106,1.8176956854276312e-48,6.380181138500156e-128,9.964573611520794e-102,2.2411565755088345e-131,5.044619467787301e-15,1.9086238326319285e-65,1.3583872832694812e-86,7.790053234500935e-105,3.3229534039636043e-15,3.473121121350895e-93,3.4012770862402865e-45,1.9167586903975634e-121,1.0461045473401805e-107,2.799955693882605e-70,3.0759321812296546e-83,7.278781221963917e-155,5.699128039813892e-103,1.0279794469423008e-72,7.882217918422965e-26,6.997871891435826e-30,2.7828563999520583e-50,5.898638597370697e-132,3.075932693972163e-83,1.9419926880709903e-96,1.0758731734120609e-116,3.85346241641945e-63,1.9086239354295652e-65,6.60811934408142e-115,2.4068270084440547e-126,7.677267553849678e-123,5.0476647138799145e-146,3.0878932945565175e-78,1.8733758986118765e-113,7.986811611097036e-103,2.575362069045093e-137,1.899299453710302e-74
4.251158761614779e-21,0.0028149649241145727,0.1557,0.0,0.008284441771652447,0.642399999999995,0.20189999999999336,1.4381414122917928e-85,2.128835521611639e-103,3.6361806438406246e-48,3.269482673761733e-125,3.1910480804273725e-100,2.8714742155940236e-129,1.0091429391256934e-14,6.111263524407597e-64,8.700286066211805e-85,1.1036904563721417e-102,6.647349688250079e-15,4.4492589796537736e-91,2.7224002240596014e-44,9.819620879947121e-119,1.3403166057291002e-105,8.965480096260469e-69,2.4619920410752612e-82,1.8687857295640633e-152,1.82508477534546e-101,6.5844052069509334e-71,1.5767858423860202e-25,2.800059647509095e-29,4.455157418322902e-49,6.051584744606405e-129,2.461992846478727e-82,3.10887673037899e-95,6.890882602362083e-115,1.5419007566379658e-62,6.111264182847869e-64,3.388490605419539e-112,3.0844201330117804e-124,7.873461776806317e-120,2.5466551685250205e-143,2.471272810170251e-77,5.999235295990405e-112,2.557690963886183e-101,6.602705935874084e-135,6.0823042259021e-73
8.5032402839766e-21,0.0028149649241145727,0.1557,0.0,0.008284441771635705,0.64239999999999,0.2018999999999867,1.8415718623647673e-83,5.452491443450303e-101,7.273150560666434e-48,1.674700122195888e-122,1.0215169239010374e-98,3.677230051560202e-127,2.0185049238155326e-14,1.956189766899059e-62,5.570298381365643e-83,1.6838616463990597e-100,1.3296142256796457e-14,5.697393168297858e-89,2.178471736007455e-43,5.029129953734218e-116,1.716439647409917e-103,2.869983044443898e-67,1.9700919841157118e-81,4.860024189700069e-150,5.842453446414412e-100,4.2157246098530024e-69,3.153913943470268e-25,1.1202056885849736e-28,7.130316628980166e-48,6.202652332272411e-126,1.9700930755199981e-81,4.975558667835685e-94,4.411862514714368e-113,6.169494540346956e-62,1.9561901884715e-62,1.7362214189504574e-109,3.9510971217070194e-122,8.068538301716547e-117,1.2944226920518194e-140,1.9776448069775513e-76,1.9204400414238917e-110,8.187669207702514e-100,1.6915441504435255e-132,1.9470650120051486e-71
1.700740332870024e-20,0.0028149649241145727,0.1557,0.0,0.00828444177160222,0.6423999999999799,0.2018999999999734,2.3576889512067317e-81,1.3961799835472694e-98,1.4547090394317333e-47,8.576322318388819e-120,3.269468420717736e-97,4.707852577108024e-125,4.0372288931788605e-14,6.260734338094264e-61,3.565667983832863e-81,2.8483894488571305e-98,2.6593727393782922e-14,7.29415095206609e-87,1.7429980386148895e-42,2.575289332994111e-113,2.197577212659273e-101,9.185644974720611e-66,1.5762747875973868e-80,1.3952523195104164e-147,1.8699364247489187e-98,2.698605321973992e-67,6.308170145625965e-25,4.481183442870929e-28,1.1410140567824194e-46,6.354495549801029e-123,1.5762740043472107e-80,7.962005021309433e-93,2.8241427321999727e-111,2.4736801070618357e-61,6.260737036699572e-61,8.892807798605533e-107,5.073314774956405e-120,8.265303746655281e-114,6.621304161477428e-138,1.5854787075482325e-75,6.1463456006207645e-109,2.620546502699325e-98,4.331951119701482e-130,6.231772498056815e-70
3.401572941814752e-20,0.0028149649241145727,0.1557,0.0,0.00828444177153525,0.6423999999999597,0.20189999999994682,3.0181376835090424e-79,3.5746587565625265e-96,2.9094970061616275e-47,4.3915538711095275e-117,1.0463542239276135e-95,6.02639086588032e-123,8.074676831840115e-14,2.0035770734318514e-59,2.2822441478688457e-79,5.419454874493675e-96,5.31888976673307e-14,9.337436398974961e-85,1.3944866967601316e-41,1.3186388311207168e-110,2.8132416949429594e-99,2.9396803721248256e-64,1.2611326665152052e-79,6.661055799828027e-145,5.984507666067044e-97,1.7272752885586766e-65,1.2616682549886165e-24,1.7925431201771446e-27,1.825747420956283e-45,6.508515179133784e-120,1.2610990290057568e-79,1.274046529774211e-91,1.8076769243041466e-109,1.0258772588591324e-60,2.0035788007071385e-59,4.553964324614509e-104,6.790082329151324e-118,8.465246587968375e-111,3.536988364746716e-135,1.309565808661106e-74,1.966879263063907e-107,8.386745427225663e-97,1.1091929110185188e-127,1.9943535046344075e-68
6.803238159704209e-20,0.0028149649241145727,0.1557,0.0,0.008284441771401311,0.6423999999999193,0.20189999999989364,3.863381328641048e-77,9.1516868489723e-94,5.819072939620271e-47,2.2485989001679862e-114,3.3499118795432663e-94,7.713276031554018e-121,1.614957270890101e-13,6.411633909406493e-58,1.4607055428714336e-77,1.1476666911995624e-93,1.0637923821272567e-13,1.1952435054373224e-82,1.1156246666492015e-40,6.751609163600919e-108,3.6011707539317874e-97,9.407416426553993e-63,1.0093795563139117e-78,8.031933190736847e-142,1.9159452829782563e-95,1.1055029448945813e-63,2.523370735820178e-24,7.170292791279252e-27,2.921277269601416e-44,6.665464472967399e-117,1.008911193966395e-78,2.0394319672093914e-90,1.1574617560467078e-107,6.43104507015819e-60,6.411644964435943e-58,2.331834108155451e-101,1.4739871542396213e-115,8.669173150546423e-108,3.064816730660425e-132,1.5740640969307715e-73,6.2934431884950275e-106,2.685023813677665e-95,2.8403069582724745e-125,6.382229143914677e-67
1.360656859548312e-19,0.0028149649241145727,0.1557,0.0,0.008284441771133433,0.6423999999998385,0.20189999999978725,4.9451716931522445e-75,2.342903451703889e-91,1.163822480653298e-46,1.1513154782336212e-111,1.0793168212237933e-92,9.871734971021984e-119,3.229936446197636e-13,2.05172716990752e-56,9.348736723066001e-76,2.6311650311955735e-91,2.1275991929671322e-13,1.529925693183114e-80,8.925138630970784e-40,3.4568144322531102e-105,4.609645227335231e-95,3.0104435885044155e-61,8.131978837009313e-78,1.5013923101239506e-138,6.173039214704619e-94,7.0752793274890664e-62,5.0467756974013896e-24,2.868125836597155e-26,4.674049383716127e-43,6.825757277266315e-114,8.07142250433922e-78,3.286111161300033e-89,7.45883722601769e-106,1.7468243918947177e-58,2.0517342451868465e-56,1.1939386756237838e-98,1.4273377929853104e-112,8.877528315679517e-105,1.1854308718988046e-128,7.997066534336998e-72,2.013396307599001e-104,8.650955728803203e-94,7.293360901605291e-123,2.042360890433554e-65
2.7213229467040945e-19,0.0028149649241145727,0.1557,0.0,0.008284441770597676,0.642399999999677,0.20189999999957448,6.329688771711419e-73,5.997923973534159e-89,2.327652854034009e-46,5.894832413288408e-109,3.828892673217041e-91,1.2651278272454931e-116,6.45989479639413e-13,6.565369728290877e-55,5.983261765768899e-74,6.342981073344692e-89,4.255212814374787e-13,1.9582650891130456e-78,7.140167612875659e-39,1.7698301308726715e-102,5.900452558484905e-93,9.633532277106523e-60,7.233348186500006e-77,3.0381791807842126e-135,2.1899218027872066e-92,4.5280840068269867e-60,1.0093585620236164e-23,1.147239805137174e-25,7.478293652891284e-42,6.98961779917986e-111,6.457256053992006e-77,5.877159610768161e-88,5.314588259941406e-104,1.0231826890290777e-56,6.565415009130937e-55,6.11293731316238e-96,2.719462900317288e-109,9.090546642648145e-102,9.032805258841485e-125,9.26398664279573e-70,6.439436018155707e-103,3.068977391649522e-92,1.9570775023917096e-120,6.535630362556839e-64
5.442655121015659e-19,0.0028149649241145727,0.1557,0.0,0.008284441769526162,0.642399999999354,0.20189999999914895,8.101511052854446e-71,1.5354800067926528e-86,4.655313600788153e-46,3.018192630523058e-106,3.145589412090145e-89,1.662719651718217e-114,1.291981149511281e-12,2.10078812694273e-53,3.8293095223481286e-72,1.5735232351891786e-86,8.510440056101712e-13,2.506429022112971e-76,5.712157378335115e-38,9.060801737415944e-100,7.552680704475601e-91,3.0827486946819173e-58,1.5102085553756267e-75,6.212881332956246e-132,1.7992328907574783e-90,2.8977973830556663e-58,2.0187205464595127e-23,4.588839977788388e-25,1.1964513725805508e-40,7.157140045436685e-108,5.166682398023763e-76,2.6932207250137955e-86,9.355555721687522e-102,6.510063108073087e-55,2.100817104916549e-53,3.129683398395481e-93,5.543105156335371e-106,9.308302233970463e-99,7.364598239657169e-121,1.1779491386875626e-67,2.0585234931399007e-101,2.5214625996172545e-90,8.696185979963419e-118,2.091413528381668e-62
1.0885319469638789e-18,0.0028149649241145727,0.1557,0.0,0.008284441767383133,0.642399999998708,0.2018999999982979,1.0368579111768524e-68,3.9308432967202976e-84,9.310635094269355e-46,1.5453386736021473e-103,1.0838459147120393e-86,3.0468210470493435e-112,2.5839644885852945e-12,6.72164162271033e-52,2.4507650036583575e-70,3.963860255433939e-84,1.7020894535202024e-12,3.2078134746359597e-74,4.569737154846311e-37,4.6383523805255104e-97,9.667583101812083e-89,9.864829289515287e-57,1.3131538200650144e-73,1.2721680061743574e-128,6.199693449772614e-88,1.8543469624214578e-56,4.037444514807069e-23,1.8354336028589907e-24,1.9140672351040454e-39,7.328283083014079e-105,4.1443252714889817e-75,5.777051438305787e-84,7.548655055020274e-99,4.1643718864347524e-53,6.721827057406423e-52,1.6022257461854216e-90,1.1347567656771372e-102,9.530678028329675e-96,6.030576386323783e-117,1.5069736689833072e-65,6.580637342021336e-100,8.688314780765557e-88,1.7323730334415314e-114,6.69254184999564e-61
2.177064816688505e-18,0.0028149649241145727,0.1557,0.0,0.008284441763097075,0.642399999997416,0.20189999999659583,1.3268249836162608e-66,1.0062984550973606e-81,1.8621278081271116e-45,7.912347631642289e-101,5.3803568589512175e-84,2.278868271606025e-109,5.167931164054428e-12,2.150354472847774e-50,1.5684929328343873e-68,1.0065109114959379e-81,3.4041803475988497e-12,4.1049176143812273e-72,3.655800424438544e-36,2.374031663189114e-94,1.2374836134805264e-86,3.1567559529858967e-55,1.6311244251494247e-71,2.6053530668559274e-125,3.0776229502047005e-85,1.1864650050110262e-54,8.074892449405239e-23,7.340901434358858e-24,3.0616815169489504e-38,7.5027981747626e-102,3.4558951181875056e-74,1.900639686840182e-81,9.345891274145892e-96,2.6644179872225695e-51,2.1504731193480825e-50,8.201564041608886e-88,2.3233536787109275e-99,9.757236170663623e-93,4.9389147447504056e-113,1.928408979474969e-63,2.1361847248739754e-98,4.3130177637138323e-85,6.626050182967363e-111,2.1416179169007944e-59
4.354130556137757e-18,0.0028149649241145727,0.1557,0.0,0.00828444175452496,0.6423999999948321,0.20189999999319164,1.6974284074593097e-64,2.576139410732929e-79,3.7242564070747807e-45,4.0513458491715306e-98,2.748931889073984e-81,4.1614476521142223e-106,1.0335864504277125e-11,6.87747097103265e-49,1.0038412584121074e-66,2.5661361300924048e-79,6.808362128790487e-12,5.251509414904975e-70,2.9246644511871345e-35,1.2146785991910844e-91,1.5840648898913935e-84,1.0101702849471816e-53,2.083554664545311e-69,5.335799449025016e-122,1.5724194843940148e-82,7.589302171427573e-53,1.6149788310213807e-22,2.9356916051439153e-23,4.8960402878933545e-37,7.680054048271986e-99,4.5622581382028985e-73,7.182195844805163e-79,1.3246974042627393e-92,1.7043007931975742e-49,6.878229901247325e-49,4.197314484455382e-85,4.755808997300507e-96,9.986923836401547e-90,4.0439027208312195e-109,2.46715737893574e-61,8.784503159878835e-97,2.2036155870412824e-82,2.7008248610347678e-107,6.85321720625538e-58
8.70826203503626e-18,0.0028149649241145727,0.1557,0.0,0.00828444173738073,0.6423999999896641,0.20189999998638328,2.170385150112974e-62,6.5950842005202814e-77,7.448513795540469e-45,2.074562717643808e-95,1.4068709424804752e-78,2.3529567717641905e-102,2.0671731141860185e-11,2.198447032205724e-47,6.424746775249882e-65,6.55597428044704e-77,1.3616725663311188e-11,6.714802476784707e-68,2.3398045906158827e-34,6.210851234129672e-89,2.0278504223838797e-82,3.2326438146629968e-52,2.665855438962327e-67,6.236131981800669e-118,8.04745772336168e-80,4.851939314594084e-51,3.229957999827985e-22,1.1737412491886136e-22,7.825187541231036e-36,3.07765938572394e-95,2.665906580193872e-71,3.025537495229256e-76,2.1107670089983468e-89,1.0895694402953776e-47,2.1989322261340305e-47,5.307911142225833e-82,2.5404324706352955e-92,2.5244176000459513e-86,8.639950790239755e-105,3.1548834296252507e-59,2.8743887226304377e-94,1.1277987473776299e-79,5.551298484548605e-103,2.1930857366195387e-56
1.7416524992833268e-17,0.0028149649241145727,0.1557,0.0,0.008284441703092268,0.6423999999793283,0.20189999997276656,2.7721581177738386e-60,1.6885261215690662e-74,1.4897052517523437e-44,1.0625118998234042e-92,7.19935697573795e-76,4.817285311737827e-99,4.134346424557664e-11,7.020063620222904e-46,4.112288466598063e-63,1.6767845106393055e-74,2.723345262090255e-11,8.576733710886145e-66,1.8720751913020843e-33,3.1713273855948182e-86,2.5964352927404422e-80,1.0345710043906935e-50,3.4104833429196285e-65,1.2779690185557524e-114,4.1181119890919955e-77,3.0985812782251597e-49,6.4599163240207555e-22,4.690686200809739e-22,1.2493233767621247e-34,3.147357124990522e-92,3.1588294598391605e-69,1.3805044995474969e-73,3.70186719297323e-86,6.9581345972097755e-46,7.023162201460853e-46,2.7158360197059966e-79,5.197049618095364e-89,2.5847801301397463e-83,7.070550584222008e-101,4.030387612840617e-57,1.328478888668523e-91,5.771534217358493e-77,2.268136579749297e-99,7.018652712337337e-55
3.483305090842728e-17,0.0028149649241145727,0.1557,0.0,0.008284441634515352,0.6423999999586566,0.2018999999455331,3.5332404291559405e-58,4.324587828472163e-72,2.9797168333681827e-44,5.444803844894053e-90,3.683090404984967e-73,9.861305526305698e-96,8.268692976720827e-11,2.2368865993585152e-44,2.633061913722154e-61,4.2923019512089316e-72,5.446690609028735e-11,1.0931810622945895e-63,1.498396731079581e-32,1.6149320583397056e-83,3.326240047695911e-78,3.3122171154677796e-49,4.36188658413121e-63,2.619738226303081e-111,2.1067685357950576e-74,1.9746074687084634e-47,1.2919832918724557e-21,1.8728599421572617e-21,1.9902972660614275e-33,3.210491409557138e-89,4.024909960806454e-67,6.618679616668101e-71,6.92734148225453e-83,4.43395694612356e-44,2.2388612067758706e-44,1.3857742687282406e-76,1.0603349953671401e-85,2.637812729541326e-80,5.770316179758558e-97,5.138857481535199e-55,6.362073757904088e-89,2.9531612389961002e-74,9.242745564159705e-96,2.2470029395358985e-53
6.966610273961531e-17,0.0028149649241145727,0.1557,0.0,0.008284441497361518,0.6423999999173131,0.2018999998910662,4.484201791827002e-56,1.1091248519226869e-69,5.998251660338628e-44,2.7952353436223954e-87,1.8844606181651727e-70,2.0217159731125435e-92,1.653738580672448e-10,7.097597458073383e-43,1.6882590666877348e-59,1.1005604331230297e-69,1.0893381124588312e-10,1.387503131381049e-61,1.2010510062142396e-31,8.179448509404222e-81,4.268752045942925e-76,1.0619243113149245e-47,5.579421582137944e-61,5.385402063935486e-108,1.0779323613279912e-71,1.252991511568058e-45,2.5839665893405176e-21,7.464261777370372e-21,3.157153856111716e-32,3.2654345907096215e-86,5.15999502191582e-65,3.255486109284517e-68,1.3443637156873392e-79,2.813327900515834e-42,7.110127372536823e-43,7.053856992587077e-74,2.15731081546964e-82,2.6854009747721653e-77,4.69601391434289e-93,6.526906911467059e-53,2.9120647582022046e-86,1.512033242312652e-71,3.750801261265459e-92,7.203792464411112e-52
1.0449915457080334e-16,0.0028149649241145727,0.1557,0.0,0.00828444136020769,0.6423999998759696,0.2018999998365993,2.980200278075606e-55,8.518216293023661e-69,9.200300833003985e-44,2.434778068120655e-86,1.6402773179044197e-69,1.2906796460684858e-91,2.4806078362402615e-10,3.3201039363247376e-42,9.64683081540553e-59,8.452169775532645e-69,1.6340071461830514e-10,9.181687946647968e-61,3.5709529439271173e-31,7.029128440406522e-80,2.872701989298858e-75,5.085375578652077e-47,3.751169536626452e-60,2.9031969748546275e-107,9.382568069982547e-71,7.130573403669456e-45,3.875949865335883e-21,1.582180561018623e-20,1.1989187620175402e-31,1.7929046231907033e-85,3.4717163403711985e-64,2.798892015457931e-67,1.4220927536673541e-78,1.600972108244746e-41,3.327234509294828e-42,4.030212566499264e-73,1.5240449638780563e-81,1.801333540607991e-76,4.256148781192932e-92,4.33878484630318e-52,1.6114858683226263e-85,1.316373941846452e-70,2.159829353810758e-91,3.4497212962885735e-51
1.3933220640199137e-16,0.0028149649241145727,0.1557,0.0,0.008284441223053867,0.6423999998346261,0.20189999978213238,1.2857141186840979e-54,4.36094573326263e-68,1.3048202141094014e-43,1.4558297491640417e-85,9.801171536813786e-69,1.5017940870645686e-90,3.307477064375239e-10,1.0317462962963176e-41,3.6017957958987855e-58,4.327034414510872e-68,2.1786761620758874e-10,4.069433473590982e-60,7.794472959988374e-31,4.092600439753408e-79,1.3231301836595065e-74,1.6850849626256766e-46,1.7265308321061656e-59,4.322610693809812e-106,5.606378757151625e-70,2.7817681395477235e-44,5.1679331198585524e-21,2.6927926495992684e-20,3.213853962840291e-31,2.0784862354469123e-84,1.5987196452281133e-63,1.600576605312655e-66,1.0177590915635434e-77,6.245550545524271e-41,1.0345280642487365e-41,3.4733183754340206e-72,1.5085435591487297e-80,1.501125618743032e-75,4.325464260648966e-91,1.8725758230545014e-51,1.436233017070831e-84,7.867526561390435e-70,3.4228457111528703e-90,1.1430824877026696e-50
2.0899831006436743e-16,0.0028149649241145727,0.1557,0.0,0.008284440948746228,0.6423999997519392,0.20189999967319858,1.2088724486554217e-53,6.264353728406398e-67,2.8505335381938845e-43,3.4403780138391917e-84,2.313744942670795e-67,1.3477560940162047e-88,4.961215456260885e-10,5.053663230065435e-41,2.4735222038993645e-57,6.215452138445425e-67,3.2680141520131926e-10,4.192190883302958e-59,2.2715462950417078e-30,8.540940215533371e-78,1.617157994689546e-73,9.867227631900534e-46,2.1082587008419108e-58,5.0703731518815935e-104,1.3234877531997517e-68,2.314135894801762e-43,7.751899578508789e-21,5.553685954000381e-20,1.2909727243898977e-30,1.455109908769649e-82,1.95333052897049e-62,3.0338891834507277e-65,3.5422317659668423e-76,5.195480479708195e-40,5.076804587250747e-41,1.1879400087477337e-70,1.09292937994145e-78,5.656195508295208e-74,5.272324444951356e-89,1.7639161050426152e-50,5.9013136886867725e-83,1.8584837765825065e-68,5.276479907662714e-88,6.693340457201863e-50
2.7866441372674346e-16,0.0028149649241145727,0.1557,0.0,0.008284440674438603,0.6423999996692522,0.20189999956426477,5.387864491524826e-53,3.1558153971089276e-66,7.120462547944648e-43,2.155122253790783e-83,1.4484934854286517e-66,1.2194784081343528e-87,6.614953747263369e-10,1.5787588158898606e-40,9.409004732762711e-57,3.1311362618797685e-66,4.3573520763795945e-10,1.8185802369596316e-58,4.988435675893417e-30,4.966609599531518e-77,7.492717038382321e-73,3.291174366351013e-45,9.757146062037263e-58,4.454401252589928e-103,8.285543290426108e-68,9.061854233360391e-43,1.0335865958196269e-20,9.410898810047215e-20,3.47807841434694e-30,1.1000094885232197e-81,9.048601751052278e-62,1.7449463316362013e-64,2.652941225453547e-75,2.0344096796072133e-39,1.5878206693369408e-40,7.409313636077004e-70,8.627521954994332e-78,3.925685338064902e-73,5.503666461582132e-88,7.868190612900578e-50,3.79588583585215e-82,1.1639431808071193e-67,5.451757729978815e-87,2.232497778698415e-49
3.483305173891195e-16,0.0028149649241145727,0.1557,0.0,0.008284440400131002,0.6423999995865652,0.20189999945533102,1.8723441604705557e-52,1.2918551580604286e-65,1.9439950482515747e-42,1.0416236264491271e-82,6.993456885500991e-66,8.946569897882959e-87,8.268691930174797e-10,4.040307042107444e-40,2.858564735714143e-56,1.2817315701451138e-65,5.44668993049261e-10,6.386395462724863e-58,9.406391698633541e-30,2.2672737972271616e-76,2.752770318163046e-72,8.902999505296017e-45,3.5809854413363584e-57,3.3997219929272905e-102,4.0003348552850544e-67,2.8336099450579368e-42,1.29198322532808e-20,1.4324104217266512e-19,7.769257751474385e-30,7.046025231266906e-81,3.3234800253516176e-61,8.117143230592656e-64,1.561745521362766e-74,6.361319068494574e-39,4.068643138822868e-40,3.895349205537034e-69,5.78737132764778e-77,2.159802873310054e-72,4.407764059808248e-87,2.7370291224151953e-49,2.0526441366737026e-81,5.622601423844658e-67,4.6919229484502e-86,6.039053407005283e-49
4.876627247138717e-16,0.0028149649241145727,0.1557,0.0,0.008284439851515848,0.6423999994211915,0.2018999992374635,2.6368641668960785e-51,3.3522075589076255e-64,2.3593394070105744e-41,5.455741702686618e-81,3.632277747534018e-64,1.1980539369995371e-84,1.1576167964921874e-09,2.2381578843743542e-39,2.60492489703814e-55,3.3257506505011326e-64,7.625365423553289e-10,8.940525385576494e-57,2.623555648346711e-29,1.0037563847933271e-74,4.356291853267506e-71,5.349131561892543e-44,5.625538984627765e-56,3.686637454893632e-100,2.0777031323297525e-65,2.5255404819147223e-41,1.8087764584326783e-20,2.730852392904024e-19,2.9560746243749374e-29,4.195812544987105e-79,5.250529558407483e-60,3.615836611951472e-62,2.775267772861134e-72,5.668642349433435e-38,2.2634132853222713e-39,1.356102967356437e-67,7.660678261908361e-75,1.4039707564640107e-70,3.1182722831172105e-84,3.8738670988155814e-48,6.411112495982367e-80,2.9411229327572974e-65,9.502564697540324e-84,3.628105152875916e-48
6.269949320386238e-16,0.0028149649241145727,0.1557,0.0,0.008284439302900766,0.6423999992558177,0.20189999901959593,1.3261704483268685e-50,2.0508583915883075e-63,1.1708470138937389e-40,3.9310691638202e-80,2.6092875432062715e-63,1.12498008295367e-83,1.4883643560625043e-09,7.347987703184845e-39,1.1021057114615842e-54,2.034643764171352e-63,9.804040631294759e-10,4.437329112278817e-56,5.646384419363436e-29,6.992577046885691e-74,2.2453610036525784e-70,1.8318022117198232e-43,2.8887370432551183e-55,3.387649984274218e-99,1.492541396443203e-64,1.0359131640216882e-40,2.325569657175543e-20,4.441363549869407e-19,7.747945195825736e-29,3.4129958803770195e-78,2.7040851610242166e-59,2.5495493423980653e-61,2.565489043951042e-71,2.324862800770189e-37,7.451579000077304e-39,9.655013713249464e-67,7.106312831210378e-74,1.1656892627401953e-69,3.596133837995947e-83,1.9522970813706794e-47,4.3594107167566917e-79,2.118857820282169e-64,9.577651513553538e-83,1.2423681971482668e-47
9.05659346688128e-16,0.0028149649241145727,0.1557,0.0,0.008284438205670822,0.6423999989250703,0.20189999858386098,2.149787265670622e-49,5.97852537198158e-62,1.8893256472073928e-39,1.8722777132594092e-78,1.2231235771911493e-61,1.3539392664713925e-81,2.1498593434990557e-09,4.846665753114629e-38,1.2574978530841594e-53,5.931082213404429e-62,1.416139019099414e-09,7.106884476205436e-55,1.8368608011745402e-28,2.9313699761546794e-72,4.009166189934181e-69,1.3321817393561245e-42,5.084597032960388e-54,3.5375027604261634e-97,6.996402433704185e-63,1.0422127580352244e-39,3.359155951590577e-20,9.045817221684661e-19,3.3417191051252814e-28,2.0836059990041765e-76,4.81246746711254e-58,1.1028001390115077e-59,3.150018168046596e-69,2.3380954413039548e-36,4.950886997058997e-38,3.867309680405836e-65,7.996260294673467e-72,7.999815754174313e-68,1.211474714775966e-80,3.188065347677727e-46,1.4471117946751977e-77,1.013913926814699e-62,1.5869367102896384e-80,9.033604411638447e-47
1.4629881759871364e-15,0.0028149649241145727,0.1557,0.0,0.008284436011211802,0.6423999982635754,0.2018999977123914,8.163404846413187e-48,5.225673123493466e-60,7.16490035570076e-38,2.777938536302922e-76,1.7509678565770834e-59,7.104697244808752e-79,3.472848791499433e-09,5.803356099642925e-37,3.514333921557318e-52,5.184082325993289e-60,2.2876085887590333e-09,2.610266114217943e-53,9.597102787592519e-28,3.3233059157976666e-70,1.8737644464323912e-67,2.0117224884082022e-41,2.2989151149175362e-52,2.0631257826990825e-94,1.001573021643411e-60,2.0843730249666294e-38,5.42632812814124e-20,2.2675382883999985e-18,2.231268180497331e-27,4.681375995621571e-74,2.2327098212669486e-56,1.3395407739075276e-57,1.2259661371212037e-66,4.671789512613988e-35,6.01179327963515e-37,5.102503735765085e-63,3.433173749850478e-69,2.0798290105836558e-65,1.6752953030947405e-77,1.225860751608936e-44,1.5143396681821345e-75,1.533797314053515e-60,1.166702631488747e-77,1.3636146271683694e-45
2.5776458345851534e-15,0.0028149649241145727,0.1557,0.0,0.008284431622297233,0.6423999969405869,0.20189999596945363,4.836254347375793e-46,1.0357984383650705e-57,4.236667745601438e-36,1.0030491189013937e-73,5.889451117419762e-57,1.1730387551409185e-75,6.1188255795375426e-09,9.759552737183281e-36,1.9928113336751452e-50,1.0275372558425786e-57,4.030546359193246e-09,1.526429084583437e-51,8.27400628677518e-27,6.500696482218421e-68,1.9191767640958974e-65,5.847435687017753e-40,2.205361497461819e-50,3.4782303185388307e-91,3.368831316235223e-58,6.251364009475688e-37,9.560670832139754e-20,6.539315080284288e-18,1.9429209516138845e-26,2.360881735772534e-71,2.2528853994589616e-54,2.8498373022219113e-55,9.176711261322431e-64,1.3985035285102943e-33,1.0384688394767186e-35,1.5057440791763516e-60,3.5182744373027937e-66,1.2242486020318031e-62,6.0464446608961426e-74,7.438473109931436e-43,4.330477305557433e-73,5.695590639415884e-58,1.947350343735682e-74,3.9603069510146017e-44
