Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CHO3X(91),H(23),HCO(31)
7.559409084586402e-07,0.0027344314106420324,0.1557,0.0,0.004362921606964536,0.6387716582519626,0.2019,0.0,0.0,8.330179094615576e-18,0.0,-5.4711076710758675e-18,6.9960443927539e-31,0.00011233657306300727,0.0,0.0,0.0,-1.3550626879881826e-18,0.0,-1.0491396003215416e-18,0.0,0.0,-2.543879801597734e-20,-3.135327081283345e-25,0.0,-4.2743952416012614e-19,0.0,0.0035721734615091635,-3.9477791402684294e-27,-2.6559106188173643e-27,0.0,-1.6812377792088251e-21,9.315530652689516e-25,0.0,6.930559013694207e-22,2.7234942538547495e-23
7.611645412420754e-07,0.0027344314106420324,0.1557,0.0,0.0043629096703542425,0.6387716461732394,0.2019,0.0,0.0,8.321492061578559e-18,0.0,-5.482367197620054e-18,6.995664153428524e-31,0.00011233628883673006,0.0,0.0,0.0,-1.355148510068838e-18,0.0,-1.0288379621745252e-18,0.0,0.0,-2.49603633505858e-20,-3.0764801735568212e-25,0.0,-4.281818226578204e-19,0.0,0.003572185682345733,-3.945264702860869e-27,-2.5722612178646345e-27,0.0,-1.6846688156491601e-21,9.306141893143867e-25,0.0,6.930560718267615e-22,2.7235438148544075e-23
7.663881740255106e-07,0.0027344314106420324,0.1557,0.0,0.0043628984699028575,0.6387716348394391,0.2019,0.0,0.0,8.312816365862404e-18,0.0,-5.493413627657141e-18,6.995277937855871e-31,0.00011233602213935857,0.0,0.0,0.0,-1.3552316340562479e-18,0.0,-1.0087754375324278e-18,0.0,0.0,-2.4487553536932218e-20,-3.018324954891141e-25,0.0,-4.2890657951554316e-19,0.0,0.00357219714949449,-3.942776267595586e-27,-2.4896165995089054e-27,0.0,-1.6880349580096277e-21,9.296764215361731e-25,0.0,6.930562317733068e-22,2.723590470738937e-23
7.716118068089458e-07,0.0027344314106420324,0.1557,0.0,0.004362887960206201,0.6387716242046176,0.2019,0.0,0.0,8.304151964798015e-18,0.0,-5.504249469419994e-18,6.994885931011501e-31,0.00011233577188975937,0.0,0.0,0.0,-1.3553120923646547e-18,0.0,-9.889492966081591e-19,0.0,0.0,-2.4020304340901115e-20,-2.960853530292547e-25,0.0,-4.2961400469025606e-19,0.0,0.0035722079094407462,-3.940313505819979e-27,-2.4079652409298534e-27,0.0,-1.6913369568145255e-21,9.287397435201602e-25,0.0,6.930563818571339e-22,2.723634390140152e-23
7.76835439592381e-07,0.0027344314106420324,0.1557,0.0,0.004362878098660924,0.6387716142256643,0.2019,0.0,0.0,8.295498816283593e-18,0.0,-5.514877202331462e-18,6.994488313050986e-31,0.00011233553707349106,0.0,0.0,0.0,-1.3553899170347045e-18,0.0,-9.693568410452485e-19,0.0,0.0,-2.3558552270172813e-20,-2.904058095656707e-25,0.0,-4.303043057251908e-19,0.0,0.0035722180058022916,-3.93787609493493e-27,-2.3272957551072818e-27,0.0,-1.6945755547349894e-21,9.278041380407835e-25,0.0,6.930565226863654e-22,2.723675732022041e-23
7.820590723758162e-07,0.0027344314106420324,0.1557,0.0,0.004362868845291723,0.6387716048621275,0.2019,0.0,0.0,8.286856878767429e-18,0.0,-5.525299277349627e-18,6.994085259426635e-31,0.00011233531673868999,0.0,0.0,0.0,-1.3554651397379968e-18,0.0,-9.4999540353121e-19,0.0,0.0,-2.3102234564937526e-20,-2.8479309366504016e-25,0.0,-4.3097768777866446e-19,0.0,0.003572227479506293,-3.935463718177973e-27,-2.2475968888940432e-27,0.0,-1.6977514866409663e-21,9.268695889857798e-25,0.0,6.930566548316315e-22,2.723714646226072e-23
7.872827051592514e-07,0.0027344314106420324,0.1557,0.0,0.00436286016258916,0.6387715960760517,0.2019,0.0,0.0,8.278226111231521e-18,0.0,-5.535518117307863e-18,6.993676941001511e-31,0.00011233510999220671,0.0,0.0,0.0,-1.3555377917815603e-18,0.0,-9.308623474173433e-19,0.0,0.0,-2.2651289188775684e-20,-2.7924644276147684e-25,0.0,-4.316343536524649e-19,0.0,0.003572236368955339,-3.933076064416695e-27,-2.16885752111168e-27,0.0,-1.700865479654684e-21,9.259360812851112e-25,0.0,6.930567788283821e-22,2.723751273986597e-23
7.925063379426866e-07,0.0027344314106420324,0.1557,0.0,0.004362852015357467,0.6387715878318221,0.2019,0.0,0.0,8.269606473176036e-18,0.0,-5.545536117249775e-18,6.9932635241607595e-31,0.00011233491599598399,0.0,0.0,0.0,-1.3556079041122555e-18,0.0,-9.119550663447924e-19,0.0,0.0,-2.220565481969923e-20,-2.737651030485968e-25,0.0,-4.3227450381981755e-19,0.0,0.0035722447101832534,-3.930712827955356e-27,-2.0910666607217892e-27,0.0,-1.7039182532052227e-21,9.250036008447204e-25,0.0,6.930568951790545e-22,2.7237857484177494e-23
7.977299707261218e-07,0.0027344314106420324,0.1557,0.0,0.004362844370571799,0.6387715800960201,0.2019,0.0,0.0,8.260997924604573e-18,0.0,-5.5553556447591946e-18,6.992845170920336e-31,0.00011233473396365775,0.0,0.0,0.0,-1.3556755073211065e-18,0.0,-8.932709838766624e-19,0.0,0.0,-2.1765270841347495e-20,-2.6834832937300674e-25,0.0,-4.3289833645294444e-19,0.0,0.003572252537001249,-3.928373708352261e-27,-2.0142134450568494e-27,0.0,-1.70691051908401e-21,9.240721344846995e-25,0.0,6.930570043551093e-22,2.723818194973295e-23
8.02953603509557e-07,0.0027344314106420324,0.1557,0.0,0.004362837197244305,0.6387715728372895,0.2019,0.0,0.0,8.252400426010127e-18,0.0,-5.564979040285346e-18,6.9924220390331935e-31,0.00011233456315736624,0.0,0.0,0.0,-1.355740631647563e-18,0.0,-8.748075531360063e-19,0.0,0.0,-2.13300773343314e-20,-2.629953851298735e-25,0.0,-4.335060474502266e-19,0.0,0.003572259881135037,-3.926058410244464e-27,-1.9382871380528494e-27,0.0,-1.7098429815013982e-21,9.23141669880683e-25,0.0,6.9305710679894e-22,2.723848731880885e-23
8.081772362929923e-07,0.0027344314106420324,0.1557,0.0,0.004362830466298477,0.6387715660262072,0.2019,0.0,0.0,8.243813938361752e-18,0.0,-5.574408617463356e-18,6.991994282092966e-31,0.00011233440288475938,0.0,0.0,0.0,-1.3558033069836977e-18,0.0,-8.565622564494737e-19,0.0,0.0,-2.090001506772115e-20,-2.577055421601025e-25,0.0,-4.340978304629805e-19,0.0,0.0035722667723534704,-3.9237666431841234e-27,-1.8632771285518993e-27,0.0,-1.712716337144242e-21,9.22212195509296e-25,0.0,6.930572029256637e-22,2.7238774705521916e-23
8.134008690764275e-07,0.0027344314106420324,0.1557,0.0,0.004362824150451241,0.6387715596351659,0.2019,0.0,0.0,8.235238423091885e-18,0.0,-5.583646663430191e-18,6.99156204963524e-31,0.00011233425249619267,0.0,0.0,0.0,-1.3558635628783407e-18,0.0,-8.385326049964546e-19,0.0,0.0,-2.0475025490673094e-20,-2.5247808064858973e-25,0.0,-4.346738769218617e-19,0.0,0.003572273238589274,-3.9214981214843536e-27,-1.789172928670436e-27,0.0,-1.7155312752341924e-21,9.2128370059749e-25,0.0,6.930572931248029e-22,2.7239045159702327e-23
8.186245018598627e-07,0.0027344314106420324,0.1557,0.0,0.004362818224102301,0.6387715536382598,0.2019,0.0,0.0,8.226673842084266e-18,0.0,-5.5926954391362036e-18,6.991125487236445e-31,0.00011233411138208902,0.0,0.0,0.0,-1.3559214285411485e-18,0.0,-8.207161384635459e-19,0.0,0.0,-2.005505072419071e-20,-2.4731228902455814e-25,0.0,-4.3523437606290155e-19,0.0,0.0035722793060523174,-3.919252564069529e-27,-1.7159641721465124e-27,0.0,-1.7182884775866958e-21,9.203561750741476e-25,0.0,6.930573777618635e-22,2.723929967055121e-23
8.238481346432979e-07,0.0027344314106420324,0.1557,0.0,0.004362812663230336,0.6387715480111822,0.2019,0.0,0.0,8.218120157662417e-18,0.0,-5.6015571796523265e-18,6.9906847366104285e-31,0.00011233397897046852,0.0,0.0,0.0,-1.3559769328466167e-18,0.0,-8.031104247041971e-19,0.0,0.0,-1.964003355301543e-20,-2.422074638634642e-25,0.0,-4.357795149531879e-19,0.0,0.0035722849993359024,-3.917029694335905e-27,-1.6436406127500284e-27,0.0,-1.720988618670751e-21,9.194296095250671e-25,0.0,6.930574571798155e-22,2.7239539170093847e-23
8.290717674267331e-07,0.0027344314106420324,0.1557,0.0,0.004362807445295587,0.6387715427311242,0.2019,0.0,0.0,8.209577332578693e-18,0.0,-5.61023409447307e-18,6.9902399357027615e-31,0.00011233385472463163,0.0,0.0,0.0,-1.3560301043380341e-18,0.0,-7.857130594033875e-19,0.0,0.0,-1.922991741764383e-20,-2.371629097895438e-25,0.0,-4.363094785161978e-19,0.0,0.0035722903415164897,-3.914829240021356e-27,-1.57219212277313e-27,0.0,-1.7236323656692252e-21,9.185039951515719e-25,0.0,6.930575317004818e-22,2.723976453643963e-23
8.342954002101683e-07,0.0027344314106420324,0.1557,0.0,0.004362802549148471,0.6387715377766856,0.2019,0.0,0.0,8.201045330003789e-18,0.0,-5.618728367815409e-18,6.989791218782832e-31,0.0001123337381409787,0.0,0.0,0.0,-1.3560809712313763e-18,0.0,-7.685216657471932e-19,0.0,0.0,-1.882464640646655e-20,-2.3217793938050655e-25,0.0,-4.368244495567909e-19,0.0,0.0035722953542472553,-3.9126509330766955e-27,-1.5016086914753167e-27,0.0,-1.726220378539678e-21,9.175793237305317e-25,0.0,6.930576016258424e-22,2.7239976596859327e-23
8.395190329936035e-07,0.0027344314106420324,0.1557,0.0,0.004362797954943843,0.6387715331277839,0.2019,0.0,0.0,8.19252411351678e-18,0.0,-5.627042158913651e-18,6.989338716533782e-31,0.0001123336287469694,0.0,0.0,0.0,-1.3561295614191504e-18,0.0,-7.515338940971127e-19,0.0,0.0,-1.8424165248025358e-20,-2.272518730738754e-25,0.0,-4.3732460878586985e-19,0.0,0.003572300057845894,-3.910494509546069e-27,-1.431880423580267e-27,0.0,-1.7287533100756797e-21,9.166555875771118e-25,0.0,6.930576672392576e-22,2.7240176130689946e-23
