Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31),OCHCO(260),SX(257),CH2OX(167),CHOX(166),SX(186),C2H6O(234),SX(408)
2.6809273201342636e-09,0.0005555851823910342,0.0915567593028733,0.0,0.0004266798872424217,0.45034388217145693,2.6656427626484063e-35,0.4569006122702811,1.6392444636648855e-17,1.1143289320825082e-24,7.788153051732818e-13,8.302697896825245e-24,2.0172783580886314e-31,1.9322101472859174e-05,1.7402248301578595e-18,1.5941171109039207e-21,3.547958550226123e-19,1.8457881239777455e-17,6.996570991268882e-11,3.110478457891874e-20,-3.2446518833078766e-20,1.7742984210825502e-15,6.222292435863774e-23,1.5657617649291435e-25,8.638537794783958e-31,3.082839375184896e-25,0.0011890851331254892,5.729890974796616e-19,4.015181407130257e-27,-3.764634449858317e-22,2.684116125234344e-24,9.368075522244782e-22,2.689204319039638e-25,2.5769821172792796e-23,8.316099003163138e-23,2.2948894125762658e-35,1.02583017931011e-75,9.36044403834943e-23,5.503255396396488e-30,2.4978346965846495e-29,-1.0857848685875681e-35,-9.418667118138128e-42,-3.7000504524398844e-46
2.6939649061485336e-09,0.0005555851823910342,0.0915567593028733,0.0,0.0004265648624388852,0.4503437640020021,2.6872951344274514e-35,0.45690061227007883,1.6448200227386692e-17,1.1237796296354266e-24,7.813838216142627e-13,8.404667824355583e-24,2.0179895171308567e-31,1.9315811775896453e-05,1.751286117195955e-18,1.5945175552911368e-21,3.5465407594888177e-19,1.8524393591402326e-17,7.016540672649568e-11,3.126732857575432e-20,2.6412150998621466e-20,1.7742782351222188e-15,6.293858411666715e-23,-8.630699266338821e-26,1.0546544359833306e-30,3.116061156725304e-25,0.0011892064474262954,5.747236754544133e-19,4.053635697407743e-27,4.657361656960455e-22,2.7036722376618272e-24,9.459460133213881e-23,2.697370494930801e-25,2.5916622148757734e-23,8.342777033901553e-23,2.3170185304827176e-35,1.0441405348033868e-75,9.407084964734084e-23,5.52513412311725e-30,2.5111715558319325e-29,-3.689204773679333e-36,-9.025260016398935e-42,-1.7566746356890617e-46
2.7070024921628035e-09,0.0005555851823910342,0.0915567593028733,0.0,0.000426452904105658,0.45034364898239665,2.709018786374186e-35,0.45690061226987677,1.650393609468792e-17,1.1332784669288981e-24,7.839514834093515e-13,8.607136474826603e-24,2.018430509502619e-31,1.9309688837596566e-05,1.7623759711239447e-18,1.5955812976742955e-21,3.545159060792337e-19,1.8590918599457154e-17,7.036487438487755e-11,3.143032739133978e-20,1.7035920501776272e-20,1.7742585686681076e-15,6.332618082397723e-23,-1.1878685949463287e-25,1.1329942948302571e-30,3.2065021028719645e-25,0.0011893245284982819,5.764607634991758e-19,4.092041300414322e-27,5.255377571897068e-23,2.73440450132197e-24,5.077554655757419e-22,2.705548649765056e-25,2.606389175696573e-23,8.369440090874016e-23,2.3392623198437348e-35,1.0626917796796158e-75,9.453844669384791e-23,5.54800348495238e-30,2.5244740712427355e-29,1.944145293599585e-35,-7.695902303834407e-42,5.378031555456299e-46
2.7200400781770734e-09,0.0005555851823910342,0.0915567593028733,0.0,0.00042634393045460424,0.4503435370286518,2.7308136951081755e-35,0.45690061226967493,1.6559654201966435e-17,1.1428255003686175e-24,7.865183158707767e-13,8.590462886575174e-24,2.019700432483253e-31,1.9303728256928257e-05,1.7734944615976173e-18,1.5944502653073463e-21,3.543826650139251e-19,1.8657456713410397e-17,7.056411502486828e-11,3.159382663941032e-20,-5.100078760713037e-20,1.7742394189598278e-15,6.360085441104208e-23,2.3265017976097754e-25,8.131740366741838e-31,3.1713602742452954e-25,0.0011894394625308292,5.782003085282787e-19,4.131006306496107e-27,-6.758435162371958e-22,2.7707389629190766e-24,1.2361238452986275e-21,2.713738532459783e-25,2.6211631668965788e-23,8.396088410880194e-23,2.361621092863825e-35,1.0814860970501253e-75,9.500724233440526e-23,5.588302309245657e-30,2.536324833183759e-29,-1.41121419196879e-35,-9.600191765319084e-42,-5.474298966198581e-46
2.7330776641913433e-09,0.0005555851823910342,0.0915567593028733,0.0,0.00042623786188046955,0.4503434280590197,2.752679837867814e-35,0.4569006122694734,1.6615353445417443e-17,1.152421127826192e-24,7.890843380074584e-13,8.649488448308723e-24,2.0211531452610444e-31,1.9297925748098607e-05,1.784641497495266e-18,1.594362623597255e-21,3.5425263203813546e-19,1.8724008370357085e-17,7.076313028883844e-11,3.175771669950443e-20,2.6924532674311756e-20,1.7742207651461749e-15,6.442986015074085e-23,-6.316263600251853e-26,1.0282801176294072e-30,3.179319739780733e-25,0.0011895513334148101,5.799422582188333e-19,4.1702429172090415e-27,5.833982833185133e-22,2.786665949561673e-24,-2.3128863431087898e-23,2.7219398971934745e-25,2.635984352603684e-23,8.42272222446385e-23,2.3840951606724074e-35,1.1005256905510078e-75,9.547723868956258e-23,5.611885612027694e-30,2.549638258659944e-29,-1.4024019225734905e-35,-9.611942640858745e-42,-5.275597443923937e-46
2.7461152502056133e-09,0.0005555851823910342,0.0915567593028733,0.0,0.0004261346209030723,0.4503433219939334,2.7746171924900084e-35,0.4569006122692721,1.6671033933150314e-17,1.162065535548286e-24,7.916495705671182e-13,8.939727616952327e-24,2.0222854670989096e-31,1.9292277137484088e-05,1.7958171554210188e-18,1.596092211111005e-21,3.54125327854227e-19,1.8790573995355473e-17,7.09619221906473e-11,3.1922046011250155e-20,4.1243182881977663e-20,1.774202588801975e-15,6.486658849288635e-23,-2.431752242721559e-25,1.2587613329569119e-30,3.3192515028590845e-25,0.0011896602228039122,5.816865611465872e-19,4.209193189033136e-27,3.467560717357609e-22,2.8146205984076677e-24,2.1349600123859083e-22,2.730152502912505e-25,2.6508528942112804e-23,8.449341756077732e-23,2.406684833158202e-35,1.119812768485321e-75,9.594843528575211e-23,5.6287621707379505e-30,2.5635795391358823e-29,3.439675186514503e-35,-6.816428906263965e-42,9.518668692359092e-46
2.759152836219883e-09,0.0005555851823910342,0.0915567593028733,0.0,0.0004260341321110086,0.4503432187559489,2.7966257374064756e-35,0.45690061226907097,1.6726698486808678e-17,1.1717586381380226e-24,7.942140393101832e-13,8.904613636357236e-24,2.025374068703697e-31,1.928677836063943e-05,1.8070215635865886e-18,1.5949833782075108e-21,3.540029784094307e-19,1.8857154001750482e-17,7.116049289307992e-11,3.208692018972709e-20,-7.51739380870742e-20,1.7741848938134892e-15,6.496011599342534e-23,3.2231699349252463e-25,7.578821587635166e-31,3.272828263594665e-25,0.0011897662101743212,5.834331673548529e-19,4.248811639084117e-27,-1.1231446570827046e-21,2.8585954876125908e-24,1.6833611069771752e-21,2.7383761130254154e-25,2.6657689511700716e-23,8.475947224244175e-23,2.429390426546388e-35,1.139349553096256e-75,9.642084597238474e-23,5.673115625641794e-30,2.575213266230494e-29,-1.3991497476010023e-35,-9.576802613954213e-42,-7.137269857332861e-46
2.772190422234153e-09,0.0005555851823910342,0.0915567593028733,0.0,0.00042593632210511013,0.4503431182696882,2.818705451621782e-35,0.4569006122688701,1.6782346090921134e-17,1.1815009158340598e-24,7.967777608422747e-13,8.867387884819506e-24,2.028233301044789e-31,1.9281425459712902e-05,1.8182545725899887e-18,1.5940250196379346e-21,3.538839918017061e-19,1.8923748791451122e-17,7.135884376171659e-11,3.2252178746069435e-20,1.805026902776135e-20,1.7741676604602069e-15,6.592360692317104e-23,1.7302610599789493e-26,9.421162550511241e-31,3.2250277759904496e-25,0.001189869372882882,5.851820276562368e-19,4.288934577188676e-27,6.1529653016972155e-22,2.870933920992675e-24,-5.508979175953419e-23,2.7466104957623317e-25,2.680732679993538e-23,8.502538841711521e-23,2.4522122561391873e-35,1.159138291514269e-75,9.689447378591603e-23,5.701491596476208e-30,2.588239299245454e-29,-3.578869538680299e-35,-1.0856746799507548e-41,-1.2394323417659474e-45
2.7839242496469963e-09,0.0005555851823910342,0.0915567593028733,0.0,0.00042585052437694245,0.4503430301240988,2.838638027260538e-35,0.45690061226868944,1.6832413744014546e-17,1.1903120457248795e-24,7.990844865615486e-13,8.980333529881281e-24,2.028345107576237e-31,1.9276729385254695e-05,1.828388807422698e-18,1.5954453420029922e-21,3.5377863079824584e-19,1.8983697065130866e-17,7.153717317175345e-11,3.24012962054638e-20,1.5006558370100794e-20,1.774152527036847e-15,6.643055725522595e-23,-7.715472274521703e-26,1.0956430916839382e-30,3.2658780978684875e-25,0.001189959866507105,5.867578892694981e-19,4.324926034508986e-27,1.6366489487928486e-22,2.8975344734945997e-24,3.965088321507415e-22,2.7540304638121213e-25,2.6942409226698973e-23,8.526459626388759e-23,2.4728515449083216e-35,1.1771654327430138e-75,9.732177850356587e-23,5.717847403837657e-30,2.6007905233736765e-29,2.2268322291068949e-35,-7.175114780671973e-42,5.560787675012144e-46
2.7956580770598394e-09,0.0005555851823910342,0.0915567593028733,0.0,0.0004257667878176976,0.45034294409582637,2.858628218970724e-35,0.456900612268509,1.688246913279153e-17,1.1991653812283272e-24,8.013906415267916e-13,8.712034232936579e-24,2.031655553551342e-31,1.9272145607459966e-05,1.838546428824115e-18,1.5954554583818415e-21,3.5367662586107205e-19,1.9043657907426672e-17,7.171532768994742e-11,3.255090502110346e-20,-1.7665499905544962e-19,1.7741377557148447e-15,6.650951388580012e-23,7.285539605315336e-25,4.544187148551652e-31,3.0893161563053847e-25,0.001190048186666129,5.883355040457878e-19,4.3617322391306904e-27,-2.8145410955563647e-21,2.9536617216626656e-24,3.374650246883775e-21,2.761458814769763e-25,2.7077880153638754e-23,8.550369507042379e-23,2.493585485403058e-35,1.1954001270565085e-75,9.775007848190064e-23,5.7576917037350744e-30,2.611377124683583e-29,-3.7934915593427643e-35,-1.0900259378333052e-41,-1.272584337246958e-45
2.8073919044726826e-09,0.0005555851823910342,0.0915567593028733,0.0,0.0004256850628905322,0.4503428601339969,2.878676012551022e-35,0.4569006122683287,1.6932512712615593e-17,1.2080601565762733e-24,8.036962336493273e-13,8.643764647770286e-24,2.034096216650021e-31,1.9267671451517563e-05,1.8487271815324373e-18,1.5937914797284814e-21,3.5357804298394705e-19,1.9103631588665713e-17,7.189330783196864e-11,3.270074535166208e-20,3.513850341130827e-21,1.7741233316275409e-15,6.775021210894117e-23,1.2876677515936658e-25,8.264429587342317e-31,3.0274390490789055e-25,0.0011901343855713641,5.899148361142559e-19,4.398801928131741e-27,5.712864106706075e-22,2.9481187183676878e-24,-1.1169353072777404e-23,2.7688953843650947e-25,2.7213740669403767e-23,8.574268627366765e-23,2.514414297540063e-35,1.2138440487275943e-75,9.817937116257646e-23,5.784136644175138e-30,2.6231368667213115e-29,-7.76064247310007e-35,-1.313896957016862e-41,-2.5471050537484646e-45
2.8191257318855257e-09,0.0005555851823910342,0.0915567593028733,0.0,0.0004256053012499398,0.4503427781889592,2.898781394170134e-35,0.45690061226814854,1.6982542092927856e-17,1.2169966278511437e-24,8.060012725242852e-13,9.25020348950486e-24,2.044173328640563e-31,1.9263304305888124e-05,1.858931098711763e-18,1.5958486549726308e-21,3.534801288794721e-19,1.9163618372513726e-17,7.20711148072962e-11,3.285083598546905e-20,2.5762646245268133e-19,1.774109230549515e-15,6.882581149399723e-23,-1.1254342659802956e-24,1.9693814641290208e-30,3.3516070054145597e-25,0.001190218514179527,5.914958524662728e-19,4.434927257295012e-27,3.9566363126490225e-21,2.9343866398276457e-24,-3.396489923818652e-21,2.7763400158652138e-25,2.7349991845500535e-23,8.598157127634205e-23,2.5353382149316653e-35,1.232498847912881e-75,9.860964883541537e-23,5.777248517604959e-30,2.637788225731677e-29,8.702336473297205e-35,-3.979092333656574e-42,2.1626244381522536e-45
2.830859559298369e-09,0.0005555851823910342,0.0915567593028733,0.0,0.000425527455714292,0.4503426982122562,2.918944350293385e-35,0.4569006122679686,1.7032559467671836e-17,1.2259727069701544e-24,8.083057844232223e-13,9.159247550047582e-24,2.058824194477532e-31,1.92590416205565e-05,1.869158668573244e-18,1.5978494647420212e-21,3.533847124810266e-19,1.9223618516017994e-17,7.22487510753249e-11,3.300163928277716e-20,-2.2922606325808877e-19,1.7740954752318636e-15,6.763814235682685e-23,7.488517851683478e-25,5.8657916423045625e-31,3.276395287331855e-25,0.0011903006222229039,5.93078521917653e-19,4.4716841981308376e-27,-4.438903386637181e-21,3.0418519519062466e-24,4.998946348227401e-21,2.7837925533146486e-25,2.748663474956433e-23,8.622035144776839e-23,2.556357461130653e-35,1.2513661971381425e-75,9.904093159136161e-23,5.820754679022992e-30,2.648174425084674e-29,3.240749158404416e-35,-7.488519431130457e-42,7.380820851141601e-46
2.842593386711212e-09,0.0005555851823910342,0.0915567593028733,0.0,0.0004254514802358686,0.4503426201565952,2.9391648677791356e-35,0.4569006122677888,1.7082567287173896e-17,1.2349893725363386e-24,8.106097769511778e-13,8.899127219699923e-24,2.0659443071816607e-31,1.9254880905980118e-05,1.8794094028083635e-18,1.5955048617236057e-21,3.5329387210148255e-19,1.9283632269880952e-17,7.242621649020013e-11,3.315266235716025e-20,-3.578273579806368e-20,1.7740820552603236e-15,6.91084538704833e-23,1.8063910846776585e-25,8.79365622040167e-31,3.104319019652894e-25,0.0011903807582388,5.94662813344632e-19,4.509737213717376e-27,-4.329066622136225e-22,3.039604716257986e-24,9.92984089399035e-22,2.7912528543129143e-25,2.7623670429203003e-23,8.645902812465924e-23,2.577472289474905e-35,1.2704478082399804e-75,9.947322351288152e-23,5.855997203421998e-30,2.659285068858497e-29,-1.8270508528225864e-34,-2.271386192010198e-41,-3.447495569282339e-45
2.8531538313827707e-09,0.0005555851823910342,0.0915567593028733,0.0,0.00042538466403805697,0.4503425515108207,2.9574125378840236e-35,0.4569006122676272,1.7127563554996874e-17,1.2431417279526535e-24,8.126829326314299e-13,8.789822729135937e-24,2.065500006013364e-31,1.9251221437872046e-05,1.8886549924315273e-18,1.5953638986705218e-21,3.5321313709108615e-19,1.933765648727121e-17,7.258579049988361e-11,3.328890024094844e-20,3.024353420433828e-20,1.7740702356602738e-15,7.006509116931089e-23,-1.2258609218476866e-25,1.1314048337478705e-30,3.0214756150502076e-25,0.0011904512337453136,5.960900353984207e-19,4.543955437948739e-27,4.494133732325934e-22,3.058240143720661e-24,1.1065866679382852e-22,2.7979736438281745e-25,2.7747339216154915e-23,8.667374972516001e-23,2.5965575688747705e-35,1.2878058571073427e-75,9.986314448011604e-23,5.870822723883369e-30,2.6707552881285003e-29,-1.955555100327269e-34,-2.8940080829408557e-41,-1.45761047968802e-45
2.8637142760543293e-09,0.0005555851823910342,0.0915567593028733,0.0,0.00042531929415847916,0.45034248435081187,2.9757068131271833e-35,0.45690061226746564,1.7172550385199092e-17,1.2513299222145397e-24,8.1475568195987e-13,8.898219870476422e-24,2.0651232562537923e-31,1.924764086465002e-05,1.8979194567784426e-18,1.595985373034361e-21,3.531338801129159e-19,1.939169210067033e-17,7.274522806164057e-11,3.342542727842739e-20,-2.594491794906542e-20,1.7740586591887267e-15,7.022426669168033e-23,9.891865843734613e-26,9.726440567591139e-31,3.0638564138813426e-25,0.0011905201840386218,5.975185195041413e-19,4.5778529096772956e-27,-4.6029394745659865e-22,3.087708189820695e-24,1.0203363395938895e-21,2.804700488000569e-25,2.787132772932664e-23,8.688838948214473e-23,2.615720640959704e-35,1.3053400642388936e-75,1.0025387801566267e-22,5.896782438999875e-30,2.6813118071867805e-29,-6.197205138737627e-35,-2.644084486125637e-41,1.4562762369469878e-45
2.874274720725888e-09,0.0005555851823910342,0.0915567593028733,0.0,0.0004252553392784402,0.4503424186444031,2.9940476843402733e-35,0.4569006122673042,1.721753015789971e-17,1.259546929166804e-24,8.168280259635991e-13,9.880943719479198e-24,2.076834799454612e-31,1.924413749131518e-05,1.9072024785325364e-18,1.5930243177656785e-21,3.530582285716729e-19,1.9445739279491902e-17,7.290452911971622e-11,3.356193876197237e-20,4.0065723885023514e-19,1.7740473232112283e-15,7.08965730596436e-23,-1.2840242728262516e-24,1.832485924486409e-30,3.6044740826931115e-25,0.0011905876421320963,5.989482383625998e-19,4.610335482771273e-27,8.22740179851542e-21,3.008515417985906e-24,-7.667292342346741e-21,2.8114332601122784e-25,2.799563669725111e-23,8.710294830537359e-23,2.6349615863137393e-35,1.3230516525470094e-75,1.0064541969956886e-22,5.932460070168744e-30,2.6910582418408474e-29,3.2377540908628607e-34,1.175902946896414e-42,4.9035407718483654e-45
2.8848351653974466e-09,0.0005555851823910342,0.0915567593028733,0.0,0.00042519276875863327,0.45034235436012504,3.012435142726288e-35,0.456900612267143,1.726249970583898e-17,1.2677912752832456e-24,8.188999825228317e-13,1.101886485001393e-23,2.0977806323924628e-31,1.924070965890023e-05,1.916504509527848e-18,1.593196921162312e-21,3.5298279312825916e-19,1.9499798189906562e-17,7.306369557439029e-11,3.3698849392305234e-20,4.269003970821396e-19,1.774036230796564e-15,7.030240846484688e-23,-1.5856860192078577e-24,2.180004335027355e-30,4.231497578986987e-25,0.001190653640324388,6.003791771275474e-19,4.6420008725347155e-27,7.857988751905042e-21,3.0108781538162743e-24,-7.297902083880026e-21,2.8181718665448815e-25,2.812026684636818e-23,8.731742708508803e-23,2.654280569109685e-35,1.3409418415887818e-75,1.0103777687819867e-22,5.936589516687658e-30,2.7035204604034747e-29,6.972807517641937e-34,3.5942417378710427e-41,8.620456260042534e-45
2.8953956100690053e-09,0.0005555851823910342,0.0915567593028733,0.0,0.00042513155262450603,0.45034229146719024,3.030869179642187e-35,0.45690061226698186,1.7307457121349357e-17,1.2760598834617168e-24,8.209715804737221e-13,1.0517270940855403e-23,2.154325525266283e-31,1.9237355743689632e-05,1.925826182291913e-18,1.6006846784127265e-21,3.529054562340931e-19,1.955386899443368e-17,7.322272982354531e-11,3.383673627102496e-20,-7.186365467714445e-19,1.7740254106403616e-15,6.759929416727978e-23,2.2706636930085057e-24,-3.1372028647888405e-31,3.9176379086588953e-25,0.0011907182102148263,6.018113224126667e-19,4.675466803877639e-27,-1.5097582104519636e-20,3.258607114103854e-24,1.5657408579411663e-20,2.8249162235141535e-25,2.824521890081227e-23,8.753182669242966e-23,2.6736777419874444e-35,1.3590119237177267e-75,1.0143097368270832e-22,5.9422213407759745e-30,2.7158909741295335e-29,2.4439329963280994e-34,2.5612135125380703e-41,-1.7949638780665758e-45
2.905956054740564e-09,0.0005555851823910342,0.0915567593028733,0.0,0.00042507166154910435,0.4503422299354774,3.0493497869521937e-35,0.45690061226682094,1.735241177743217e-17,1.284362602046566e-24,8.230428105756757e-13,9.973258688670254e-24,2.2086030925546396e-31,1.923407415698617e-05,1.935166320602397e-18,1.5971481482544214e-21,3.52835337390327e-19,1.9607951852087558e-17,7.338162955297185e-11,3.397445336832298e-20,-6.657287272685897e-20,1.7740148205241033e-15,7.080388533579065e-23,2.873200124991406e-25,8.351162641229398e-31,3.579828671517396e-25,0.0011907813827187377,6.032446523323946e-19,4.711017217177603e-27,-9.60701915552898e-22,3.1712912939392652e-24,1.5206837459001608e-21,2.8316662737272197e-25,2.837049356899129e-23,8.774614797984988e-23,2.693153396418426e-35,1.3772631841342252e-75,1.0182500310332825e-22,5.994373958553736e-30,2.7243275790710674e-29,-4.387122976278336e-34,-1.1769163438330936e-41,-9.298216998014627e-45
