Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31),OCHCO(260),SX(257),CH2OX(167),CHOX(166),SX(186),C2H6O(234)
1.9678989427846128e-10,0.00053584454179025,0.0915567593028733,0.0,0.0011233767452160268,0.45111811205724034,1.0950307658281612e-38,0.4569006123314295,6.816294767144488e-19,1.3515663521011497e-27,5.916658390495315e-14,2.2220534864801925e-27,-2.9356654135801584e-40,5.819486586050863e-05,1.95638804849517e-20,5.966439237705313e-22,3.469511956722864e-19,1.048186232880681e-18,9.538229402333148e-12,5.548496977953638e-22,3.504493561637182e-24,8.990809212340613e-16,1.1032989046958734e-25,2.4666065326378315e-30,7.892528605454209e-32,8.135233621878677e-29,0.0003954188658703308,1.3987037796629122e-19,3.194332962683776e-30,1.3070107454206594e-29,-1.2096186145517072e-25,1.1704581386301889e-23,4.2226183453037277e-26,4.357061199187018e-25,1.6532244001148615e-24,2.9848666311083086e-39,5.091812144188287e-83,1.2510761410263063e-24,7.728713942754811e-32,2.975170617836076e-31,-2.094218648072568e-40,-5.693128462297731e-45
1.9775802182604395e-10,0.00053584454179025,0.0915567593028733,0.0,0.0011218965678944375,0.4511165957548616,1.1073749443863194e-38,0.4569006123313893,6.8569595537342895e-19,1.3716175071669883e-27,5.948391187500275e-14,2.266667925538098e-27,-2.9356647046415846e-40,5.8122615667204545e-05,1.972876406245694e-20,5.965950941731584e-22,3.4769227673286757e-19,1.053153366769737e-18,9.578112356457612e-12,5.601085941277137e-22,3.506535221334294e-24,8.990713543039967e-16,1.1194106497600585e-25,2.502785957946649e-30,7.927248180036444e-32,8.297782926743345e-29,0.0003969712933453409,1.404485982408068e-19,3.243761692051274e-30,-3.179607884605336e-28,-1.209207320999133e-25,1.1704873551223503e-23,4.2404088575326327e-26,4.401587845951135e-25,1.6619204821579904e-24,3.03122234244227e-39,5.229963602207827e-83,1.2638167340388978e-24,7.79214834412453e-32,2.9994247078496744e-31,-1.8888414470757425e-40,-5.693128408995604e-45
1.9872614937362661e-10,0.00053584454179025,0.0915567593028733,0.0,0.001120419486595565,0.4511150825764332,1.1197851099904914e-38,0.45690061233134915,6.897640284900014e-19,1.3918332854865456e-27,5.980084240604989e-14,2.311878511427372e-27,-2.935663956147816e-40,5.80504213287958e-05,1.989411708660144e-20,5.965472051834489e-22,3.4842545492538347e-19,1.0581146484371372e-18,9.617939525098612e-12,5.653816751806256e-22,3.51391616442324e-24,8.990617701056237e-16,1.1356510498355197e-25,2.5392503816854472e-30,7.961841299057631e-32,8.46248278933106e-29,0.0003985205689427956,1.410242395881994e-19,3.293615785775489e-30,2.613085265434908e-28,-1.2087961178972354e-25,1.1704255455212538e-23,4.258120456117082e-26,4.446247849588437e-25,1.670605363410907e-24,3.078015687507834e-39,5.371011226416697e-83,1.2765946676452838e-24,7.855690138539545e-32,3.0237216434785296e-31,-1.7032694422573639e-40,-5.693128278145537e-45
1.9969427692120928e-10,0.00053584454179025,0.0915567593028733,0.0,0.0011189454919657996,0.4511135725140003,1.1322611799756382e-38,0.4569006123313091,6.938336557136755e-19,1.412213749539139e-27,6.011737581291517e-14,2.3576888476556626e-27,-2.935663175364721e-40,5.797828564377033e-05,2.0059937245320748e-20,5.9650022689584115e-22,3.49150782480798e-19,1.0630700875568305e-18,9.657711023172558e-12,5.706688055039151e-22,3.52364237744006e-24,8.99052169011905e-16,1.1520201131285838e-25,2.575996235492209e-30,7.996308408059474e-32,8.629345744066831e-29,0.0004000666992178148,1.4159731153956025e-19,3.3438954303124296e-30,2.9989749591338026e-28,-1.2083848674696233e-25,1.1704178065230454e-23,4.2757534313847533e-26,4.491039980412042e-25,1.6792790538957607e-24,3.125247835842061e-39,5.514997249182077e-83,1.2894095835367829e-24,7.919338124466234e-32,3.0480609148620956e-31,-1.5343930849032223e-40,-5.6931279598105e-45
2.0066240446879195e-10,0.00053584454179025,0.0915567593028733,0.0,0.001117474574776453,0.4511120655596804,1.1448030717438089e-38,0.45690061233126905,6.979047969816327e-19,1.4327589566248824e-27,6.043351242553646e-14,2.4041025219730155e-27,-2.9356624096639386e-40,5.790621130389271e-05,2.0226222236606873e-20,5.9645413042105255e-22,3.498683113445629e-19,1.0680196938151367e-18,9.697426965253786e-12,5.759698505087433e-22,3.5225155247155364e-24,8.990425513840782e-16,1.1685178420955739e-25,2.61304359140621e-30,8.030649952880938e-32,8.798384261779952e-29,0.0004016096907073231,1.4216782363816636e-19,3.394600797999959e-30,-7.042038933495667e-28,-1.2079735132762427e-25,1.1705143385827909e-23,4.293308074048747e-26,4.535963017403477e-25,1.687941564043517e-24,3.172919945745543e-39,5.6619642284170034e-83,1.3022611259393499e-24,7.983091108839651e-32,3.0724420162205816e-31,-1.3850030992990522e-40,-5.693127948660433e-45
2.016305320163746e-10,0.00053584454179025,0.0915567593028733,0.0,0.0011160067259197253,0.45111056170566005,1.157410702767229e-38,0.4569006123312291,7.019774125172711e-19,1.4534689589204837e-27,6.074925258839172e-14,2.4511231146173705e-27,-2.9356616388559597e-40,5.783420089803006e-05,2.039296976845935e-20,5.964088878503105e-22,3.505780931771762e-19,1.0729634769097827e-18,9.737087465578949e-12,5.812846764523683e-22,3.526550262855042e-24,8.990329175720552e-16,1.185144228584488e-25,2.650381696270413e-30,8.064866380444877e-32,8.96961078035862e-29,0.00040314954993025314,1.4273578543767965e-19,3.44573204724422e-30,1.112114108379544e-28,-1.2075623347875338e-25,1.1704289238081222e-23,4.310784675152252e-26,4.581015748150607e-25,1.696592904678152e-24,3.221033164353782e-39,5.8119550472837525e-83,1.3151489415954157e-24,8.046947906914354e-32,3.0968644458244037e-31,-1.2510899791873694e-40,-5.693127993749257e-45
2.0259865956395728e-10,0.00053584454179025,0.0915567593028733,0.0,0.0011145419364048227,0.4511090609441934,1.1700839905912656e-38,0.45690061233118917,7.06051462828747e-19,1.4743438035346194e-27,6.106459665994262e-14,2.4987541865240394e-27,-2.9356607962547412e-40,5.77622569158379e-05,2.0560177558857e-20,5.963644722209666e-22,3.5128017935477576e-19,1.0779014465489684e-18,9.776692638051361e-12,5.866131504414376e-22,3.544413266863923e-24,8.990232679148104e-16,1.2018992686987428e-25,2.6879859931416846e-30,8.098958138121526e-32,9.143037660967772e-29,0.0004046862833877423,1.4330120650041547e-19,3.497289322695926e-30,1.1018289120512953e-27,-1.2071511844140322e-25,1.1703259921908249e-23,4.328183526015356e-26,4.626196968785858e-25,1.7052330870014037e-24,3.26958862770819e-39,5.965012913885589e-83,1.3280726797458263e-24,8.110907342111826e-32,3.12132770596415e-31,-1.1250991330642678e-40,-5.693127444621358e-45
2.0356678711153994e-10,0.00053584454179025,0.0915567593028733,0.0,0.001113080197354217,0.4511075632675997,1.182822852837281e-38,0.4569006123311493,7.101269087075134e-19,1.4953835325629205e-27,6.13795450120981e-14,2.546999275121919e-27,-2.935659967597355e-40,5.7690381751311415e-05,2.0727843335735894e-20,5.963208574834395e-22,3.5197462096976968e-19,1.08283361245047e-18,9.816242596245211e-12,5.919551404431792e-22,3.542035725339257e-24,8.990136027407532e-16,1.2187829586372543e-25,2.7258948567792983e-30,8.132925672662297e-32,9.318677172457117e-29,0.00040621989756332464,1.4386409639567766e-19,3.54927275544406e-30,-1.1501697432704475e-27,-1.2067397167153354e-25,1.1705473221297615e-23,4.345504918183894e-26,4.671505483924798e-25,1.713862122578073e-24,3.318587460827093e-39,6.1211813609475895e-83,1.3410319921118773e-24,8.174968246079044e-32,3.145831302902983e-31,-1.0151595523040137e-40,-5.693127325839929e-45
2.045349146591226e-10,0.00053584454179025,0.0915567593028733,0.0,0.0011116215000000363,0.45110606866826225,1.1956272072053786e-38,0.4569006123311095,7.1420371122685675e-19,1.5165881831422932e-27,6.169409802969657e-14,2.595861917394846e-27,-2.9356591657871484e-40,5.761857770620693e-05,2.0895964836927707e-20,5.96278018469221e-22,3.526614688314997e-19,1.0877599843407763e-18,9.85573745340953e-12,5.9731051525889535e-22,3.5329229042802674e-24,8.990039223680854e-16,1.2357952733913107e-25,2.7641182197654666e-30,8.166769431892833e-32,9.496541577059852e-29,0.00040775039892311494,1.444244646981588e-19,3.601682463204603e-30,-9.014750176702421e-28,-1.2063284801161005e-25,1.1705185881733469e-23,4.36274914338029e-26,4.716940106605078e-25,1.722480023321851e-24,3.36803077777635e-39,6.280504245487057e-83,1.3540265328774573e-24,8.239129458628856e-32,3.1703747468402765e-31,-9.224200551344459e-41,-5.693127892109722e-45
2.0550304220670527e-10,0.00053584454179025,0.0915567593028733,0.0,0.0011101658356805911,0.4511045771386254,1.208496971477037e-38,0.45690061233106977,7.182818317404297e-19,1.5379577875047578e-27,6.200825611000746e-14,2.6453456375337417e-27,-2.9356582149996906e-40,5.754684699333866e-05,2.1064539810119862e-20,5.962359308600264e-22,3.5334077346693634e-19,1.092680571954252e-18,9.895177322472076e-12,6.026791445144713e-22,3.5638465473739216e-24,8.989942271051497e-16,1.2529361915282262e-25,2.8025826101744564e-30,8.200489864791277e-32,9.676643084536728e-29,0.000409277793915989,1.4498232098640198e-19,3.654518550475118e-30,2.7718329566643326e-27,-1.2059175966581084e-25,1.1701473995730746e-23,4.3799164934563033e-26,4.762499658225719e-25,1.7310868014816564e-24,3.417919681739288e-39,6.443025748472508e-83,1.3670559586712975e-24,8.303389827460149e-32,3.1949575518942287e-31,-8.268905700803366e-41,-5.693127080494957e-45
2.0647116975428794e-10,0.00053584454179025,0.0915567593028733,0.0,0.0011087131958370218,0.45110308867119414,1.2214320635176512e-38,0.4569006123310301,7.223612318807835e-19,1.5594923730311664e-27,6.232201966225063e-14,2.695453917559809e-27,-2.9356572636326405e-40,5.747519173975523e-05,2.1233566012865277e-20,5.961945711582507e-22,3.5401258512140554e-19,1.0975953850323349e-18,9.934562316043284e-12,6.080608987010439e-22,3.573456479167252e-24,8.989845172507648e-16,1.270205711117507e-25,2.8413308111880474e-30,8.23408741827655e-32,9.858993743064924e-29,0.0004108020889737567,1.4553767484132235e-19,3.707781108718765e-30,-8.09904884987665e-28,-1.2055060173236732e-25,1.1705017117628664e-23,4.397007260347602e-26,4.808182968486805e-25,1.7396824696284578e-24,3.468255265086812e-39,6.608790374471695e-83,1.3801199285493313e-24,8.367748208186302e-32,3.219579236058156e-31,-7.398607152907201e-41,-5.693126239521621e-45
2.074392973018706e-10,0.00053584454179025,0.0915567593028733,0.0,0.001107263572010071,0.4511016032585312,1.2344324012789662e-38,0.45690061233099044,7.264418735579e-19,1.5811919623041908e-27,6.26353891071314e-14,2.7461902423518667e-27,-2.9356563877676165e-40,5.740361398980041e-05,2.1403041212515402e-20,5.961539166584193e-22,3.546769537593439e-19,1.1025044333227608e-18,9.973892546419832e-12,6.134556491462484e-22,3.531324264204727e-24,8.989747930945471e-16,1.2876037945917046e-25,2.8804545052787965e-30,8.267562539533839e-32,1.0043605606548864e-28,0.00041232329051133176,1.4609053584478685e-19,3.761470216576521e-30,-4.167713724674626e-27,-1.2050944208390783e-25,1.1708336340658169e-23,4.414021736030108e-26,4.853988875329534e-25,1.7482670406425715e-24,3.5190386094475666e-39,6.777842951290829e-83,1.3932181039771682e-24,8.432203464498254e-32,3.2442393211468482e-31,-6.837155856588521e-41,-5.693127931354207e-45
2.0840742484945327e-10,0.00053584454179025,0.0915567593028733,0.0,0.0011058169558369705,0.45110012089325613,1.2474979028014238e-38,0.45690061233095086,7.305237189577197e-19,1.603056573160472e-27,6.294836487639351e-14,2.7975581131864897e-27,-2.9356553399888553e-40,5.73321157080625e-05,2.1572963186129497e-20,5.961139454194786e-22,3.553339290650818e-19,1.1074077265788163e-18,1.001316812558799e-11,6.188632679545507e-22,3.5681753365092414e-24,8.989650549172213e-16,1.3051303863990016e-25,2.919805477528478e-30,8.300915679332282e-32,1.0230490784934687e-28,0.0004138414049268946,1.4664091357824894e-19,3.815585939996336e-30,4.976156893535657e-27,-1.204684062519454e-25,1.169915404007263e-23,4.4309602124780623e-26,4.899916224876682e-25,1.7568405277014068e-24,3.5702707857766276e-39,6.95022862960287e-83,1.4063501488126823e-24,8.496754467806905e-32,3.268937332787831e-31,-6.154691177074173e-41,-5.693127477889471e-45
2.0937555239703594e-10,0.00053584454179025,0.0915567593028733,0.0,0.0011043733390484391,0.4510986415680436,1.26062848621641e-38,0.45690061233091134,7.34606730540673e-19,1.625086218743121e-27,6.32609474123895e-14,2.8495609584102515e-27,-2.9356539669595368e-40,5.7260698782216434e-05,2.1743329720535198e-20,5.960746362382748e-22,3.5598356044365345e-19,1.11230527455862e-18,1.0052389165227412e-11,6.2428362809199805e-22,3.631465843467121e-24,8.9895530299092e-16,1.3227854940153185e-25,2.9593428881199222e-30,8.334147284983989e-32,1.041966111237048e-28,0.0004153564386020513,1.4718881762143717e-19,3.870128332372602e-30,3.1744180049591914e-27,-1.204272696843145e-25,1.1700917280458219e-23,4.447822981623715e-26,4.945963871373472e-25,1.7654029442676572e-24,3.6219528544242794e-39,7.12599288256329e-83,1.41951572928872e-24,8.561400097008247e-32,3.293672800401099e-31,-5.285098365785732e-41,-5.69312422974259e-45
2.103436799446186e-10,0.00053584454179025,0.0915567593028733,0.0,0.0011029327134657902,0.45109716527562166,1.273824069748424e-38,0.45690061233087187,7.386908710402079e-19,1.6472809075538016e-27,6.357313716766274e-14,2.9022021817990877e-27,-2.935652657686562e-40,5.718936502576249e-05,2.1914138612311048e-20,5.960359686241495e-22,3.566258970216312e-19,1.1171970870244265e-18,1.0091555776714561e-11,6.297166034103861e-22,3.5348072834100446e-24,8.989455375794767e-16,1.3405690923620232e-25,2.9993587780252375e-30,8.367257800220061e-32,1.061112832691244e-28,0.00041686839790198744,1.4773425755109515e-19,3.9250974348184174e-30,-1.155017071005131e-26,-1.2038599898569342e-25,1.1715603268910546e-23,4.46461033531861e-26,4.992130677128827e-25,1.773954304077905e-24,3.674085865206211e-39,7.305181505419222e-83,1.4327145139959278e-24,8.626139238942153e-32,3.318445257121687e-31,-5.040336595898331e-41,-5.693127343751098e-45
2.1131180749220127e-10,0.00053584454179025,0.0915567593028733,0.0,0.001101495070998144,0.4510956920087702,1.2870845717171524e-38,0.45690061233083246,7.427761034613195e-19,1.6696406435029152e-27,6.388493460454499e-14,2.9554852799775388e-27,-2.9356516203984385e-40,5.711811618066569e-05,2.2085387667566277e-20,5.959979227741219e-22,3.5726098764798454e-19,1.1220831737419582e-18,1.013066807112526e-11,6.35162068466557e-22,3.519470654569512e-24,8.98935758938706e-16,1.3584810590625788e-25,3.0396926747175524e-30,8.400247677391121e-32,1.0804904506756787e-28,0.000418377289175618,1.4827724293977143e-19,3.980493276304459e-30,4.0022057551469724e-27,-1.2034502011092137e-25,1.1700012616555688e-23,4.481322565296384e-26,5.0384155124570795e-25,1.7824946211316395e-24,3.726670857471377e-39,7.487840615110588e-83,1.4459461738657009e-24,8.690970788261179e-32,3.3432542397742995e-31,-4.826839481185248e-41,-5.693130195750951e-45
2.1227993503978393e-10,0.00053584454179025,0.0915567593028733,0.0,0.0011000604036397385,0.45109422176032016,1.3004099105394684e-38,0.4569006123307931,7.468623910790804e-19,1.692165425960493e-27,6.419634019477376e-14,3.0094136630664713e-27,-2.9356481088016176e-40,5.704695391989936e-05,2.2257074702016652e-20,5.959604795489212e-22,3.5788888089496195e-19,1.1269635444797617e-18,1.0169726159238207e-11,6.406198986085639e-22,3.723182721784444e-24,8.98925967316664e-16,1.376521393657303e-25,3.0799539774578487e-30,8.4331173673873e-32,1.1001001403923992e-28,0.000419883118755732,1.4881778335465676e-19,4.0363158736580636e-30,1.7477675631090892e-26,-1.2030403946246166e-25,1.1686498901739553e-23,4.4979599631370485e-26,5.084817255620062e-25,1.791023909680661e-24,3.7797088601679925e-39,7.674016649853973e-83,1.4592103821532554e-24,8.755893646626208e-32,3.368099288902183e-31,-3.6329968762186375e-41,-5.69312142494038e-45
2.132480625873666e-10,0.00053584454179025,0.0915567593028733,0.0,0.0010986287034673362,0.45109275452315145,1.3138000047313472e-38,0.4569006123307538,7.509496974371697e-19,1.7148552498083725e-27,6.450735441911817e-14,3.0639905889946733e-27,-2.9356456118592874e-40,5.697587984989637e-05,2.2429197541187657e-20,5.959236204503299e-22,3.5850962505899377e-19,1.1318382090085832e-18,1.0208730151538929e-11,6.460899702157932e-22,3.6081705084037135e-24,8.98916162953921e-16,1.394690158637538e-25,3.1207355844495038e-30,8.465867306151353e-32,1.119943020029591e-28,0.0004213858929591332,1.4935588835646812e-19,4.092565231909105e-30,-2.1779789795269033e-26,-1.202625357218016e-25,1.172571763202005e-23,4.5145228202326756e-26,5.131334792769649e-25,1.7995421842188614e-24,3.8332008919141847e-39,7.863756368719914e-83,1.472506814420824e-24,8.820906723186899e-32,3.3929799486881442e-31,-3.3860897990571124e-41,-5.693122987462036e-45
2.1421619013494927e-10,0.00053584454179025,0.0915567593028733,0.0,0.0010971999626377261,0.45109129029019196,1.3272547729097091e-38,0.45690061233071455,7.550379863464052e-19,1.7377101054885035e-27,6.481797776701207e-14,3.119219534646949e-27,-2.935642328052375e-40,5.69048955129118e-05,2.2601754019993574e-20,5.958873275991684e-22,3.591232681616158e-19,1.136707177100772e-18,1.0247680158221342e-11,6.515721603453221e-22,3.351523586360254e-24,8.989063460838112e-16,1.4129871374609872e-25,3.1622723832279825e-30,8.498497943457115e-32,1.140020288650019e-28,0.0004228856180867776,1.4989156749837655e-19,4.1492413446075666e-30,-1.3827387613285726e-26,-1.2022146606851903e-25,1.1717726961841373e-23,4.531011427754456e-26,5.177967017890716e-25,1.8080494594723793e-24,3.8871479610672237e-39,8.05710685121302e-83,1.4858351485209788e-24,8.886008935319176e-32,3.417895766859389e-31,-4.331312386077485e-41,-5.693137691451912e-45
2.1518431768253193e-10,0.00053584454179025,0.0915567593028733,0.0,0.001095774173385314,0.45108982905441647,1.340774133794186e-38,0.45690061233067536,7.591272218832752e-19,1.7607299790504468e-27,6.512821073621421e-14,3.175104021500466e-27,-2.9356305248998353e-40,5.683400238929983e-05,2.277474198257103e-20,5.958515837135574e-22,3.597298579504127e-19,1.1415704585297004e-18,1.028657628919006e-11,6.570663465615307e-22,3.780648682824917e-24,8.98896516932661e-16,1.431412206965311e-25,3.203313750288062e-30,8.53100974337748e-32,1.1603331614053402e-28,0.0004243823004239051,1.5042483032497836e-19,4.2063441935214184e-30,5.126630474966266e-26,-1.20180992987909e-25,1.1652595631297167e-23,4.5474260766210685e-26,5.22471283274453e-25,1.816545750390085e-24,3.9415510657841685e-39,8.254115496827554e-83,1.4991950645800798e-24,8.951199207271349e-32,3.4428462947643323e-31,-2.6575058482557527e-41,-5.693121874245338e-45
2.161524452301146e-10,0.00053584454179025,0.0915567593028733,0.0,0.0010943513280197983,0.45108837080884456,1.35435800620882e-38,0.4569006123306362,7.632173683884731e-19,1.7839148522050832e-27,6.543805383248013e-14,3.2316470836592784e-27,-2.9356241706105655e-40,5.6763201899708566e-05,2.2948159283037136e-20,5.958163720884338e-22,3.603294418999797e-19,1.1464280630692101e-18,1.0325418654066072e-11,6.625724076912997e-22,3.931222775645257e-24,8.988866757200359e-16,1.449965660494916e-25,3.244403243335461e-30,8.563403131997455e-32,1.1808826719148231e-28,0.0004258759462401699,1.5095568637130726e-19,4.263873748867117e-30,-1.6528552539259116e-26,-1.20139240924724e-25,1.1720351604816648e-23,4.5637670574683144e-26,5.271571146812582e-25,1.8250310721344283e-24,3.996411194090759e-39,8.454830024583228e-83,1.512586244981849e-24,9.016476469651388e-32,3.467831087374637e-31,-1.0483831988891105e-41,-5.693106574569987e-45
