Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227),SX(387),SX(190),SX(495),SX(318),SX(533),SX(213),S(309),C2H4O3(79),SX(386),SX(390),SX(718),SX(572),S(233),SX(1093),SX(1139),SX(217)
0.6857770484559432,0.0028455292168589937,0.0915567593028733,0.0,0.005340037282247405,0.4484359613241165,1.7554331944411186e-05,0.4568555074441096,7.109361542895304e-05,9.207646972739675e-12,6.231956307488125e-07,1.3456516258416452e-07,1.506890828345747e-15,0.00010412900018954835,4.2826754871812436e-10,5.970719179040038e-17,1.1865018464437585e-08,1.6122786400001925e-07,8.436358431089346e-10,6.843083335687726e-11,1.4597353646732717e-22,4.625322534247419e-14,6.398132585897685e-12,6.231105338088369e-17,2.5168395929555537e-24,1.8958864882417222e-10,0.0029293487647270265,1.0658508273508316e-12,4.5745599648611986e-11,5.479508104967374e-18,2.592236808272178e-05,7.026834442120502e-07,3.2794437164950034e-18,1.2924768128308274e-12,1.5296543708100408e-21,8.461873059622119e-24,1.2217549468642275e-17,5.978961411023168e-21,6.367070765520389e-20,2.0835144419974284e-25,1.5287486202392485e-24,1.247592683856022e-24,9.932669707497262e-14,8.6736100098757e-20,2.0417957396403294e-12,1.3016140159019604e-16,9.409046973996607e-23,5.878039300566612e-16,1.6716560805894682e-23,8.289146657363516e-23,3.0499041593409577e-24,6.859967507352875e-19,5.963344059930274e-25,9.554216929233939e-27,1.3681147336439112e-24,3.9091335319198574e-16,3.345845396449547e-18,9.060110921369556e-31,3.227331001670681e-32,5.132100379715849e-17,2.6011748535109478e-09,7.641950907099535e-11,7.086840718911312e-21,8.248788147292416e-26
0.6888860433741005,0.0028455292168589937,0.0915567593028733,0.0,0.005340037138118867,0.4484353665232218,1.7623835548331442e-05,0.45685530510052685,7.142798338833376e-05,9.214313895985656e-12,6.231945623066213e-07,1.346619407751385e-07,1.5090695667244156e-15,0.00010412892832131147,4.2825931166044013e-10,5.978268900472981e-17,1.1920821743664349e-08,1.6186621566644493e-07,8.436354474040097e-10,6.848041756819157e-11,1.4597336138514256e-22,4.6253175468252423e-14,6.4027778435467855e-12,6.235591230661319e-17,2.5168347501397613e-24,1.897249945341531e-10,0.002929344800209667,1.0658489712399727e-12,4.5778528561501366e-11,5.506688862658821e-18,2.6050961420252193e-05,7.061691883038349e-07,3.2794376733745854e-18,1.2924736203399957e-12,1.5397781770817182e-21,8.4741131486474e-24,1.2302488383196869e-17,5.9832868848223176e-21,6.3716812441567e-20,2.0902155655876113e-25,1.5309589204929497e-24,1.2585402854998717e-24,9.932644805053743e-14,8.763625969763839e-20,2.0629872504228213e-12,1.308367180470791e-16,9.457915944097197e-23,5.886505055166138e-16,1.6740647228411084e-23,8.327956568209378e-23,3.05664382179047e-24,6.90543184868731e-19,5.971932512205071e-25,9.568036243320158e-27,1.371080036751784e-24,3.911943432436762e-16,3.348252533486264e-18,9.07975392188979e-31,3.2343280975244227e-32,5.1575588154738316e-17,2.6140776395036664e-09,7.67985461392419e-11,7.121984901247695e-21,8.289696084587226e-26
0.6916841388004421,0.0028455292168589937,0.0915567593028733,0.0,0.005340037008527168,0.4484348309607872,1.768630802620531e-05,0.45685512299164316,7.172899537589816e-05,9.220312253921538e-12,6.231936004922482e-07,1.3474901365541502e-07,1.5110311631254038e-15,0.00010412886361418546,4.282519040126401e-10,5.985064790704637e-17,1.1971058181593913e-08,1.6243999034768363e-07,8.436350912889402e-10,6.852502950743026e-11,1.4597320378675695e-22,4.6253130578850585e-14,6.406957282869781e-12,6.239627266537621e-17,2.5168303907811615e-24,1.898476669378363e-10,0.002929341230631555,1.0658473003937436e-12,4.5808155286429985e-11,5.531168278559489e-18,2.616677445985654e-05,7.093085002465755e-07,3.2794322335070825e-18,1.2924707463052539e-12,1.5489119699590606e-21,8.485133354386928e-24,1.2379161368148108e-17,5.9871785952583864e-21,6.375829386939783e-20,2.096247115494187e-25,1.5329489331295121e-24,1.2684413896417363e-24,9.932622386999266e-14,8.845122625178113e-20,2.0821731688233317e-12,1.314455577532317e-16,9.501974601237554e-23,5.894127050546949e-16,1.6762333048829144e-23,8.36288599910607e-23,3.0627157586422665e-24,6.946462698718602e-19,5.979664976098242e-25,9.580478287612127e-27,1.3737516335099226e-24,3.9144715431761574e-16,3.3504182759220863e-18,9.097451347509474e-31,3.2406321539374416e-32,5.1804868922235376e-17,2.6256979811464325e-09,7.713990962323454e-11,7.153635953529931e-21,8.326538018112173e-26
0.6944822342267837,0.0028455292168589937,0.0915567593028733,0.0,0.005340036879057924,0.4484342951695172,1.774870401312475e-05,0.4568549408830823,7.203008390974443e-05,9.226308826315213e-12,6.231926384729391e-07,1.3483606033577073e-07,1.5129934466663891e-15,0.00010412879888266512,4.2824450175493817e-10,5.991861759205129e-17,1.2021307392434428e-08,1.6301306247404865e-07,8.436347351929244e-10,6.856962824417176e-11,1.4597304616503834e-22,4.6253085686889064e-14,6.411135490128239e-12,6.243662094471507e-17,2.516826030638493e-24,1.8997030242629665e-10,0.00292933765961601,1.0658456292163668e-12,4.583777315114909e-11,5.555663542714153e-18,2.6282662352194074e-05,7.124498410726514e-07,3.2794267926323734e-18,1.2924678715205379e-12,1.5580669220575805e-21,8.496157433701893e-24,1.2456050253516765e-17,5.9910691466967845e-21,6.379976302008877e-20,2.1022791594279155e-25,1.5349396428149524e-24,1.2783882900547137e-24,9.932599963387624e-14,8.927077167741622e-20,2.1014668998943573e-12,1.3205539674944508e-16,9.546105805243092e-23,5.901751694955343e-16,1.6784026432200517e-23,8.397815826226223e-23,3.068793599439952e-24,6.987600471043957e-19,5.98740012722233e-25,9.592924717879489e-27,1.3764258871789071e-24,3.9169988917999246e-16,3.352583369462596e-18,9.115166390413719e-31,3.2469424858540425e-32,5.2034296337388774e-17,2.6373257422959367e-09,7.748149104765784e-11,7.185307167168104e-21,8.363403429408311e-26
0.6972803296531253,0.0028455292168589937,0.0915567593028733,0.0,0.005340036749698073,0.4484337591494686,1.781102353224919e-05,0.4568547587748443,7.233124896665322e-05,9.232303603988925e-12,6.231916762487666e-07,1.3492308066676734e-07,1.514956415972463e-15,0.0001041287341268661,4.282371048738051e-10,5.998659803751217e-17,1.2071569372247889e-08,1.635854322575865e-07,8.436343791141071e-10,6.861421370517887e-11,1.4597288852052533e-22,4.6253040792617165e-14,6.415312458376134e-12,6.247695707638391e-17,2.5168216697206684e-24,1.9009290078924268e-10,0.002929334087176386,1.0658439577158376e-12,4.586738210532341e-11,5.580174650904856e-18,2.6398625074659707e-05,7.155932101667449e-07,3.279421350761576e-18,1.292464995983463e-12,1.5672430129645493e-21,8.507185379233968e-24,1.2533155044904416e-17,5.9949585326678234e-21,6.384121982615337e-20,2.1083116853414894e-25,1.5369310481471095e-24,1.2883810605469219e-24,9.932577534251368e-14,9.009490539326158e-20,2.1208686657150217e-12,1.3266623532284163e-16,9.590309577630301e-23,5.90937897286045e-16,1.6805727334738992e-23,8.432745961627371e-23,3.0748773392935007e-24,7.028845128586001e-19,5.995137949822508e-25,9.605375507054815e-27,1.3791028186891805e-24,3.9195254738858244e-16,3.354747810345085e-18,9.132899190263555e-31,3.253259143034529e-32,5.22638703594124e-17,2.648960920611856e-09,7.782329034381745e-11,7.216998535072978e-21,8.400292310217156e-26
0.7000784250794668,0.0028455292168589937,0.0915567593028733,0.0,0.005340036620451611,0.4484332229007151,1.787326660686953e-05,0.4568545766669293,7.263249052327321e-05,9.238296576292848e-12,6.231907138198032e-07,1.3501007449907413e-07,1.5169200660430074e-15,0.00010412866934676296,4.282297133570075e-10,6.005458921757718e-17,1.2121844117020046e-08,1.6415709991083702e-07,8.436340230530549e-10,6.865878581249127e-11,1.4597273085306074e-22,4.625299589596003e-14,6.419488180315661e-12,6.251728099068709e-17,2.5168173080252975e-24,1.902154618158699e-10,0.0029293305133091265,1.065842285889841e-12,4.589698209784423e-11,5.604701598051203e-18,2.6514662604524777e-05,7.187386069050348e-07,3.2794159078917086e-18,1.2924621196950439e-12,1.5764402134865964e-21,8.518217162741612e-24,1.261047568563602e-17,5.998846746403196e-21,6.388266421491379e-20,2.114344678145847e-25,1.5389231440495938e-24,1.2984197721699757e-24,9.932555099582802e-14,9.092363681106704e-20,2.1403786879466948e-12,1.3327807347513088e-16,9.634585917805294e-23,5.917008866243346e-16,1.6827435704977073e-23,8.467676320511942e-23,3.0809669707187824e-24,7.07019659993451e-19,6.0028784255968815e-25,9.617830626184834e-27,1.3817824187361469e-24,3.922051285133127e-16,3.3569115948669715e-18,9.150649685177983e-31,3.2595821034326143e-32,5.2493590939268544e-17,2.660603513741941e-09,7.816530744166606e-11,7.248710051032067e-21,8.437204653295543e-26
0.7028765205058084,0.0028455292168589937,0.0915567593028733,0.0,0.005340036491326274,0.44843268642333495,1.793543326040369e-05,0.4568543945593371,7.29338085561209e-05,9.244287732243042e-12,6.231897511861222e-07,1.3509704168325433e-07,1.5188843901163997e-15,0.00010412860454229768,4.28222327191385e-10,6.01225911066319e-17,1.2172131623028351e-08,1.6472806565130358e-07,8.436336670108666e-10,6.870334448791178e-11,1.4597257316233339e-22,4.625295099677071e-14,6.423662648663147e-12,6.255759261812212e-17,2.516812945547473e-24,1.9033798529588721e-10,0.002929326938006953,1.0658406137337845e-12,4.5926573077869816e-11,5.629244379240553e-18,2.6630774918913913e-05,7.218860306785921e-07,3.2794104640166567e-18,1.2924592426571146e-12,1.5856584921680063e-21,8.529252746135887e-24,1.2688012100699128e-17,6.002733781101506e-21,6.392409611329566e-20,2.120378121496061e-25,1.5409159236734078e-24,1.3085044950060462e-24,9.932532659365378e-14,9.175697532114051e-20,2.1599971878326987e-12,1.338909110506195e-16,9.678934814112416e-23,5.924641356225666e-16,1.6849151489205228e-23,8.502606818406912e-23,3.0870624851678533e-24,7.111654804322238e-19,6.010621535416539e-25,9.630290045453464e-27,1.384464662092553e-24,3.9245763212407504e-16,3.3590747193510965e-18,9.168417707532872e-31,3.265911307331673e-32,5.2723458029444e-17,2.67225351931917e-09,7.850754227266727e-11,7.2804417088989e-21,8.474140451476418e-26
0.70567461593215,0.0028455292168589937,0.0915567593028733,0.0,0.005340036362315634,0.4484321497173923,1.7997523516403118e-05,0.4568542124520678,7.323520304158116e-05,9.250277062098446e-12,6.231887883477977e-07,1.351839820699665e-07,1.5208493850481834e-15,0.00010412853971353086,4.282149463636305e-10,6.019060368109142e-17,1.2222431886279667e-08,1.6529832969474593e-07,8.436333109866291e-10,6.87478896565925e-11,1.4597241544861113e-22,4.625290609517239e-14,6.427835856350707e-12,6.259789188998458e-17,2.5168085822917156e-24,1.9046047101896138e-10,0.002929323361276643,1.0658389412516529e-12,4.595615499483029e-11,5.653802989886248e-18,2.674696199483669e-05,7.250354808616166e-07,3.2794050191420757e-18,1.2924563648686622e-12,1.5948978251106063e-21,8.540292111936457e-24,1.2765764269829231e-17,6.006619630192954e-21,6.396551545200372e-20,2.126412001958052e-25,1.5429093838240455e-24,1.3186353013536895e-24,9.93251021361607e-14,9.25949302924614e-20,2.1797243861981914e-12,1.3450474818752376e-16,9.723356276797338e-23,5.932276426167396e-16,1.687087464028053e-23,8.537537368662557e-23,3.0931638765101107e-24,7.153219690757897e-19,6.018367262397409e-25,9.64275373693879e-27,1.3871495556881896e-24,3.927100577834203e-16,3.3612371800620525e-18,9.186203303753553e-31,3.2722467712745214e-32,5.2953471585631756e-17,2.683910934964725e-09,7.884999476682035e-11,7.312193501823537e-21,8.511099696777798e-26
0.7084727113584915,0.0028455292168589937,0.0915567593028733,0.0,0.005340036233420151,0.44843161278295895,1.8059537398566325e-05,0.4568540303451214,7.353667395589064e-05,9.256264555525994e-12,6.231878253049036e-07,1.3527089551000175e-07,1.5228150465193957e-15,0.00010412847486046623,4.2820757086114826e-10,6.025862691591545e-17,1.2272744902740102e-08,1.6586789225805594e-07,8.436329549804069e-10,6.879242124171393e-11,1.4597225771188095e-22,4.625286119115731e-14,6.432007796171262e-12,6.263817873700978e-17,2.5168042182579744e-24,1.905829187746915e-10,0.0029293197831181533,1.065837268443269e-12,4.598572779788173e-11,5.678377425040228e-18,2.6863223809160007e-05,7.28186956822717e-07,3.2793995732678928e-18,1.2924534863299888e-12,1.6041581847305381e-21,8.551335235855516e-24,1.2843732146725474e-17,6.010504286980974e-21,6.400692215958662e-20,2.132446305028558e-25,1.5449035201173326e-24,1.328812262247252e-24,9.93248776233551e-14,9.343751107824073e-20,2.1995605033976685e-12,1.3511958492872557e-16,9.767850308621269e-23,5.939914058448279e-16,1.6892605108033457e-23,8.572467885745392e-23,3.099271137674891e-24,7.194891193768504e-19,6.026115588652604e-25,9.655221671862343e-27,1.389837095718754e-24,3.929624050588725e-16,3.3633989732898656e-18,9.204006448660429e-31,3.27858848629143e-32,5.3183631560068516e-17,2.6955757582856633e-09,7.919266485334178e-11,7.34396542328332e-21,8.548082381596538e-26
0.7112708067848331,0.0028455292168589937,0.0915567593028733,0.0,0.005340036104641019,0.44843107562010776,1.812147493071115e-05,0.4568538482384979,7.383822127516385e-05,9.262250202127343e-12,6.231868620575146e-07,1.3535778185419134e-07,1.5247813695817158e-15,0.00010412840998310079,4.282002006709173e-10,6.032666078630414e-17,1.2323070668479085e-08,1.664367535607195e-07,8.436325989923698e-10,6.883693916662283e-11,1.4597209995209914e-22,4.625281628470323e-14,6.436178460942295e-12,6.267845309011114e-17,2.5167998534456997e-24,1.9070532835301708e-10,0.0029293162035307014,1.0658355953080013e-12,4.601529143634454e-11,5.702967679839472e-18,2.69795603386247e-05,7.313404579346063e-07,3.2793941263934308e-18,1.2924506070416057e-12,1.6134395429618323e-21,8.562382090109737e-24,1.2921915680480662e-17,6.0143877447740134e-21,6.40483161647125e-20,2.138481015791593e-25,1.5468983275358363e-24,1.3390354483782532e-24,9.932465305522642e-14,9.428472701330872e-20,2.2195057593976483e-12,1.357354212598717e-16,9.81241690839402e-23,5.947554235195846e-16,1.6914342841680392e-23,8.607398284212668e-23,3.105384261238773e-24,7.236669245743814e-19,6.033866496057704e-25,9.667693821197897e-27,1.3925272729210478e-24,3.932146735177407e-16,3.365560095334478e-18,9.221827080856147e-31,3.284936430510785e-32,5.341393790577653e-17,2.707247986876355e-09,7.953555246187012e-11,7.375757466724493e-21,8.58508849829323e-26
0.7140689022111747,0.0028455292168589937,0.0915567593028733,0.0,0.005340035975977924,0.44843053822891,1.818333613676744e-05,0.4568536661321972,7.41398449754026e-05,9.268233991644494e-12,6.231858986057051e-07,1.3544464095343534e-07,1.5267483496185709e-15,0.00010412834508144427,4.281928357799241e-10,6.039470526766467e-17,1.2373409179519737e-08,1.6700491382292314e-07,8.436322430224721e-10,6.888144335508789e-11,1.4597194216928425e-22,4.625277137581702e-14,6.4403478435078904e-12,6.271871488032086e-17,2.5167954878553572e-24,1.9082769954395438e-10,0.002929312622515014,1.0658339218461398e-12,4.604484585958727e-11,5.7275737494349225e-18,2.7095971559863283e-05,7.344959835655353e-07,3.2793886785192817e-18,1.2924477270037222e-12,1.62274187254231e-21,8.573432648810446e-24,1.3000314825766842e-17,6.0182699969109125e-21,6.408969739651322e-20,2.1445161196168813e-25,1.5488938013970332e-24,1.349304930558834e-24,9.932442843180032e-14,9.513658741684978e-20,2.239560373805666e-12,1.36352257191079e-16,9.857056076764115e-23,5.955196938748184e-16,1.693608779105728e-23,8.642328478440103e-23,3.111503239991292e-24,7.278553782173063e-19,6.041619966698981e-25,9.680170156098282e-27,1.395220081129856e-24,3.9346686272674247e-16,3.367720542491194e-18,9.239665159571896e-31,3.291290589410442e-32,5.364439057592578e-17,2.7189276183202795e-09,7.987865752159941e-11,7.407569625491662e-21,8.622118039110546e-26
0.7168669976375163,0.0028455292168589937,0.0915567593028733,0.0,0.0053400358474301746,0.4484300006094375,1.8245121040802685e-05,0.45685348402621945,7.444154503247074e-05,9.274215913854144e-12,6.231849349495502e-07,1.3553147265868854e-07,1.528715982340989e-15,0.00010412828015550992,4.2818547617545033e-10,6.046276033521675e-17,1.242376043178874e-08,1.675723732652288e-07,8.436318870706161e-10,6.892593373077804e-11,1.4597178436346993e-22,4.625272646451261e-14,6.444515936699217e-12,6.275896403859104e-17,2.5167911214876552e-24,1.9095003213742532e-10,0.0029293090400721853,1.0658322480582e-12,4.6074391016904e-11,5.752195628880305e-18,2.721245744937824e-05,7.376535330757586e-07,3.2793832296463338e-18,1.2924448462164444e-12,1.6320651463622508e-21,8.584486887884016e-24,1.3078929538609291e-17,6.022151036727928e-21,6.41310657840452e-20,2.1505516020828267e-25,1.5508899373476702e-24,1.3596207795188243e-24,9.932420375311068e-14,9.599310159048882e-20,2.2597245657892556e-12,1.3697009275728153e-16,9.901767816057609e-23,5.962842151530551e-16,1.695783990618421e-23,8.677258382720899e-23,3.1176280668607866e-24,7.320544739141646e-19,6.049375982740206e-25,9.692650647771302e-27,1.3979155172481193e-24,3.9371897225300825e-16,3.369880311051678e-18,9.25752066439593e-31,3.297650955720026e-32,5.387498952278158e-17,2.7306146501878914e-09,8.022197996086681e-11,7.439401892895927e-21,8.659170996252149e-26
0.7196650930638578,0.0028455292168589937,0.0915567593028733,0.0,0.005340035718998093,0.4484294627617632,1.8306829667015815e-05,0.4568533019205646,7.474332142209882e-05,9.280195958445794e-12,6.231839710891254e-07,1.3561827682094276e-07,1.530684263157228e-15,0.00010412821520530242,4.2817812184466634e-10,6.053082596409961e-17,1.2474124421234322e-08,1.6813913210993233e-07,8.436315311368463e-10,6.897041021719741e-11,1.459716265346487e-22,4.625268155078467e-14,6.44868273334149e-12,6.279920049587911e-17,2.516786754342639e-24,1.9107232592348127e-10,0.0029293054562023178,1.0658305739440866e-12,4.6103926857622616e-11,5.776833313207054e-18,2.7329017983539817e-05,7.408131058245289e-07,3.279377779774641e-18,1.2924419646800876e-12,1.6414093366977657e-21,8.595544781547702e-24,1.315775977015501e-17,6.026030857548326e-21,6.41724212561643e-20,2.1565874485302617e-25,1.5528867307294549e-24,1.3699830656295356e-24,9.932397901916784e-14,9.68542788175248e-20,2.279998554090747e-12,1.375889279649139e-16,9.946552126544246e-23,5.970489855762289e-16,1.697959913650796e-23,8.712187911471933e-23,3.1237587345551244e-24,7.3626420501823e-19,6.057134526142092e-25,9.705135267202726e-27,1.4006135753650144e-24,3.9397100166412075e-16,3.3720393973139454e-18,9.275393556206305e-31,3.304017515503478e-32,5.410573469838834e-17,2.7423090800363912e-09,8.056551970787232e-11,7.471254262252597e-21,8.696247361926356e-26
0.7224631884901994,0.0028455292168589937,0.0915567593028733,0.0,0.005340035590681955,0.4484289246859604,1.836846203971262e-05,0.4568531198152327,7.504517411990907e-05,9.286174115121077e-12,6.231830070245064e-07,1.3570505329125852e-07,1.5326531873206895e-15,0.00010412815023082657,4.2817077277457093e-10,6.059890212959193e-17,1.2524501143829195e-08,1.6870519058082696e-07,8.436311752212026e-10,6.901487273806017e-11,1.4597146868281461e-22,4.6252636634628536e-14,6.45284822627796e-12,6.283942418326268e-17,2.5167823864203726e-24,1.9119458069237775e-10,0.0029293018709055474,1.065828899503726e-12,4.613345333115878e-11,5.801486797475654e-18,2.7445653138610198e-05,7.439747011707898e-07,3.2793723289042938e-18,1.292439082394981e-12,1.6507744158362582e-21,8.606606303170321e-24,1.323680547106454e-17,6.029909452708589e-21,6.421376374192339e-20,2.1626236442212974e-25,1.5548841767286912e-24,1.3803918591198094e-24,9.932375422998324e-14,9.772012836569169e-20,2.3003825571061457e-12,1.382087628048761e-16,9.99140900745848e-23,5.978140033610744e-16,1.7001365431372326e-23,8.747116979183663e-23,3.1298952356982046e-24,7.404845648741591e-19,6.064895578819178e-25,9.717623985322477e-27,1.4033142480666244e-24,3.942229505275526e-16,3.37419779757977e-18,9.293283785918155e-31,3.310390251275847e-32,5.4336626055061823e-17,2.7540109054121124e-09,8.090927669078145e-11,7.503126726833076e-21,8.733347128290397e-26
