Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44)
1.0178496286166413e-07,0.000539690409995138,0.0915567593028733,0.0,2.977513060714835e-05,0.4515419023168885,8.389139721042038e-38,0.45612207149772205,3.260088897914087e-17,5.900199106300549e-25,2.561699528154309e-16,5.202324788524976e-19,-4.2578070089749457e-32,1.4520781947980915e-06,1.713457388534744e-13,1.7883208701578985e-25,2.940109290892015e-21,1.7137832871943092e-13,1.8911565479130703e-11,5.364628502485226e-21,3.1613519856706785e-22,1.4894017284778587e-20,-5.327389427031241e-19,-1.1438805252350809e-23,1.458961191459738e-32,2.1070590476474504e-20,0.0007785408242239826,1.1107481743227906e-13,1.688912732459897e-23,3.0283369506901746e-28,9.960687741099467e-20,-4.920110470964493e-23
1.0213132234887528e-07,0.000539690409995138,0.0915567593028733,0.0,2.97689063607217e-05,0.4515419024786199,8.419337935198524e-38,0.4561220682238756,3.260682780962156e-17,5.919483414641448e-25,2.5621758863124576e-16,5.184274268066444e-19,-4.2579082535400853e-32,1.4517547315014865e-06,1.7194398895612477e-13,1.7879579983433626e-25,2.9388703884186855e-21,1.7197658469262586e-13,1.889477722135189e-11,5.381213965511662e-21,3.1595489464195803e-22,1.4890714020047192e-20,-5.308105496699219e-19,-1.1397311670071176e-23,1.4589073464467232e-32,2.0997515233538578e-20,0.0007785440980865568,1.1124164015666585e-13,1.6944541973594128e-23,3.0375954501747297e-28,9.963575338993323e-20,-4.910414429007556e-23
1.0247768183608642e-07,0.000539690409995138,0.0915567593028733,0.0,2.9762789705682534e-05,0.4515419026375582,8.449541763038404e-38,0.45612206500661806,3.2612764001415206e-17,5.9388237072340655e-25,2.5626520293011393e-16,5.166293239488065e-19,-4.258009444998246e-32,1.4514368546002258e-06,1.7254224154663253e-13,1.7876015826602683e-25,2.9376537122736927e-21,1.7257484315084927e-13,1.8878273142701598e-11,5.398203618296072e-21,3.1577768038762983e-22,1.4887467798287046e-20,-5.2888957985324e-19,-1.1355799157630708e-23,1.4588588745500733e-32,2.0924721366695944e-20,0.0007785473153600974,1.1140842830685769e-13,1.6999993671532712e-23,3.0468684706574993e-28,9.966461848700215e-20,-4.900636156373635e-23
1.0282404132329756e-07,0.000539690409995138,0.0915567593028733,0.0,2.9756778760738748e-05,0.4515419027937521,8.479751202047651e-38,0.4561220618449598,3.261869760066283e-17,5.958221480257302e-25,2.5631279608813847e-16,5.148381350844586e-19,-4.2581105906643527e-32,1.4511244665780155e-06,1.731404965819524e-13,1.7872515110099568e-25,2.9364588653857052e-21,1.7317310405110148e-13,1.8862048462073226e-11,5.415596714773922e-21,3.1560350257950776e-22,1.4884277623968305e-20,-5.269759952204169e-19,-1.1314694105218961e-23,1.458815683060856e-32,2.0852207450231482e-20,0.0007785504770340108,1.1157518248043811e-13,1.705548197488023e-23,3.0561558364951986e-28,9.969347296347756e-20,-4.890777722317365e-23
1.031704008105087e-07,0.000539690409995138,0.0915567593028733,0.0,2.975087167822528e-05,0.4515419029472494,8.509966249756172e-38,0.4561220587379292,3.262462865268068e-17,5.977678225690965e-25,2.5636036847470167e-16,5.130538254277641e-19,-4.258211698082383e-32,1.4508174716561887e-06,1.737387540197916e-13,1.7869076733010827e-25,2.9352854580693904e-21,1.7377136735113435e-13,1.8846098477866357e-11,5.433392515189395e-21,3.1543230891966566e-22,1.4881142519293042e-20,-5.250697589533441e-19,-1.1273643020204459e-23,1.4587776809021215e-32,2.077997207499139e-20,0.000778553584080022,1.1174190326454374e-13,1.7111006444624348e-23,3.065457374091642e-28,9.972231707600908e-20,-4.880841161053551e-23
1.0351676029771984e-07,0.000539690409995138,0.0915567593028733,0.0,2.97450666434781e-05,0.4515419030980971,8.54018690373703e-38,0.4561220556845718,3.2630557201975596e-17,5.997195431382532e-25,2.564079204525894e-16,5.112763601146326e-19,-4.2583127723774896e-32,1.4505157757615373e-06,1.743370138185962e-13,1.7865699614234212e-25,2.9341331078781773e-21,1.7436963300943783e-13,1.8830418566695302e-11,5.451590286158052e-21,3.1526404802036543e-22,1.487806152386724e-20,-5.231708337781061e-19,-1.1232676089726157e-23,1.4587447785990736e-32,2.0708013828663983e-20,0.0007785566374525012,1.1190859123605084e-13,1.7166566646244844e-23,3.0747729118750574e-28,9.975115107670487e-20,-4.870828468720155e-23
1.0386311978493098e-07,0.000539690409995138,0.0915567593028733,0.0,2.9739361874220867e-05,0.45154190324634164,8.570413161605666e-38,0.45612205268395034,3.263648329225999e-17,6.0167745811060315e-25,2.564554523781141e-16,5.095057049743145e-19,-4.258413820487862e-32,1.450219286494779e-06,1.749352759375378e-13,1.78623826918704e-25,2.933001439460283e-21,1.7496790098522672e-13,1.881500418211761e-11,5.4701893003072024e-21,3.1509866938789994e-22,1.487503369437921e-20,-5.212791829548524e-19,-1.1192019940830012e-23,1.4587168882498262e-32,2.0636331327025694e-20,0.0007785596380887887,1.1207524696175851e-13,1.722216214968351e-23,3.084102280275628e-28,9.977997521321533e-20,-4.8607416083773706e-23
1.0420947927214212e-07,0.000539690409995138,0.0915567593028733,0.0,2.9733755619963672e-05,0.45154190339202815,8.600645021019144e-38,0.4561220497351441,3.2642406966466656e-17,6.036417154624047e-25,2.565029646012349e-16,5.0774182611480785e-19,-4.258514849278532e-32,1.449927913099649e-06,1.755335403365008e-13,1.7859124923004717e-25,2.9318900844179203e-21,1.7556617123842784e-13,1.8799850853382188e-11,5.489188836258277e-21,3.1493612340673233e-22,1.4872058104284415e-20,-5.193947705136603e-19,-1.1151430284394489e-23,1.4586939234967253e-32,2.056492319715168e-20,0.0007785625869095099,1.1224187099856856e-13,1.727779252931378e-23,3.093445311703382e-28,9.98087897288149e-20,-4.850582509056421e-23
1.0455583875935327e-07,0.000539690409995138,0.0915567593028733,0.0,2.9728246161413817e-05,0.45154190353520124,8.630882479675406e-38,0.4561220468372491,3.26483282667632e-17,6.056124627748419e-25,2.565504574656751e-16,5.059846897480576e-19,-4.258615864151519e-32,1.4496415664325953e-06,1.761318069760698e-13,1.7855925283408833e-25,2.93079868116961e-21,1.7616444372966725e-13,1.878495418419691e-11,5.508588178605311e-21,3.14776361323926e-22,1.4869133843496443e-20,-5.175175602895682e-19,-1.1110974868178871e-23,1.4586757994982266e-32,2.0493788070336915e-20,0.0007785654848188852,1.1240846389366181e-13,1.733345736391035e-23,3.1028018405263213e-28,9.983759486248241e-20,-4.840353064716043e-23
1.0490219824656441e-07,0.000539690409995138,0.0915567593028733,0.0,2.972283180989819e-05,0.4515419036759048,8.661125535312555e-38,0.45612204398937695,3.2654247234566225e-17,6.075898472396125e-25,2.565979313090381e-16,5.042342626624515e-19,-4.258716871805396e-32,1.449360158933076e-06,1.7673007581751674e-13,1.7852782767041426e-25,2.929726874815495e-21,1.7676271842025776e-13,1.8770309851515275e-11,5.5283866176381115e-21,3.146193352338616e-22,1.486626001808407e-20,-5.156475166808549e-19,-1.1070766635192069e-23,1.4586624329013277e-32,2.04229246012301e-20,0.0007785683327050334,1.1257502618467146e-13,1.738915623661853e-23,3.1121717030487938e-28,9.986639084897981e-20,-4.830055137670675e-23
1.0524855773377555e-07,0.000539690409995138,0.0915567593028733,0.0,2.9717510906797107e-05,0.45154190381418186,8.691374185708129e-38,0.4561220411906555,3.266016391055522e-17,6.095740156647001e-25,2.5664538646291985e-16,5.024905118761798e-19,-4.2588178784922236e-32,1.4490836045944355e-06,1.7732834682278896e-13,1.784969638581348e-25,2.9286743170056067e-21,1.7736099527218697e-13,1.8755913604341947e-11,5.548583449318819e-21,3.144649980632329e-22,1.4863435749974265e-20,-5.137846046088242e-19,-1.1030643141346415e-23,1.4586537418145203e-32,2.0352331453795988e-20,0.00077857113144027,1.1274155839985292e-13,1.7444888734923575e-23,3.1215547374901674e-28,9.989517791892927e-20,-4.8196905576443876e-23
1.0559491722098669e-07,0.000539690409995138,0.0915567593028733,0.0,2.9712281822989312e-05,0.45154190395007454,8.721628428678404e-38,0.45612203844022803,3.266607833468611e-17,6.115651144799375e-25,2.566928232530203e-16,5.007534046007963e-19,-4.2589188896025384e-32,1.4488118189353504e-06,1.779266199544972e-13,1.7846665169280003e-25,2.927640665811006e-21,1.7795927424810486e-13,1.8741761262556898e-11,5.569177975212122e-21,3.1431330355631752e-22,1.4860660176660974e-20,-5.119287889705479e-19,-1.0990675760980547e-23,1.458649645781279e-32,2.028200729983959e-20,0.0007785738818813978,1.1290806105825072e-13,1.7500654450619843e-23,3.1309507839637236e-28,9.992395629888889e-20,-4.809261121693601e-23
1.0594127670819783e-07,0.000539690409995138,0.0915567593028733,0.0,2.9707142958307903e-05,0.4515419040836244,8.751888262077703e-38,0.4561220357372527,3.267199054620473e-17,6.135632897422547e-25,2.56740241999252e-16,4.990229085232992e-19,-4.2590199115327564e-32,1.448544718971837e-06,1.7852489517590355e-13,1.7843688164216006e-25,2.926625585597716e-21,1.785575553113124e-13,1.8727848715757938e-11,5.5901695022796516e-21,3.14164206260518e-22,1.4857932450919622e-20,-5.10080035187101e-19,-1.095091479842367e-23,1.458650065754051e-32,2.021195083042911e-20,0.0007785765848699951,1.130745346698623e-13,1.7556452979779887e-23,3.140359684455844e-28,9.995272621142691e-20,-4.7987685965564017e-23
1.0628763619540897e-07,0.000539690409995138,0.0915567593028733,0.0,2.970209274100697e-05,0.4515419042148721,8.782153683797729e-38,0.45612203308090304,3.267790058365978e-17,6.1556868714103055e-25,2.5678764301584646e-16,4.972989915458856e-19,-4.2591209501577745e-32,1.4482822231897997e-06,1.7912317245091017e-13,1.7840764434373195e-25,2.925628746903392e-21,1.791558384257497e-13,1.8714171922121243e-11,5.6115573428517736e-21,3.1401766151216527e-22,1.4855251740527142e-20,-5.082383090668709e-19,-1.0911255277891656e-23,1.4586549240687516e-32,2.0142160745356873e-20,0.0007785792412326934,1.1324097973579857e-13,1.7612283922723413e-23,3.149781282805404e-28,9.998148787519435e-20,-4.788214717957086e-23
1.0663399568262012e-07,0.000539690409995138,0.0915567593028733,0.0,2.969712962723861e-05,0.45154190434385777,8.812424691766885e-38,0.4561220304703671,3.2683808484915724e-17,6.175814520032343e-25,2.5683502661145874e-16,4.955816218131633e-19,-4.259222010837929e-32,1.448024251518115e-06,1.7972145174404784e-13,1.783789306017539e-25,2.9246498263166436e-21,1.7975412355598479e-13,1.870072690727984e-11,5.633340814534103e-21,3.1387362542258315e-22,1.485261722798748e-20,-5.064035765114139e-19,-1.0871759264441138e-23,1.458664144419744e-32,2.007263575424117e-20,0.0007785818517814545,1.1340739674844203e-13,1.7668146883986204e-23,3.159215424683438e-28,1.0001024150499649e-19,-4.7776011910144527e-23
1.0698035516983126e-07,0.000539690409995138,0.0915567593028733,0.0,2.969225210054031e-05,0.45154190447062065,8.842701283949638e-38,0.45612202790484735,3.268971428716533e-17,6.1960172929835065e-25,2.5688239308927003e-16,4.938707678706341e-19,-4.259323099626864e-32,1.4477707253022416e-06,1.8031973302046462e-13,1.7835073138348315e-25,2.9236885063589614e-21,1.8035241066720254e-13,1.8687509763219523e-11,5.655519240046506e-21,3.1373205486440546e-22,1.4850028110262364e-20,-5.045758038921799e-19,-1.0832443898843296e-23,1.4586776518353081e-32,2.000337458294394e-20,0.0007785844173138386,1.1357378619160129e-13,1.7724041472288918e-23,3.1686619575730195e-28,1.000389873118627e-19,-4.7669296918511584e-23
1.073267146570424e-07,0.000539690409995138,0.0915567593028733,0.0,2.968745867133221e-05,0.4515419045951995,8.872983458345871e-38,0.45612202538356034,3.269561802694206e-17,6.216296636433375e-25,2.569297427470881e-16,4.921663984745742e-19,-4.259424222064179e-32,1.4475215672783377e-06,1.8091801624591516e-13,1.7832303781673944e-25,2.9227444753691833e-21,1.8095069972519375e-13,1.867451664719226e-11,5.678091947186078e-21,3.135929074581431e-22,1.4847483598507375e-20,-5.027549578909898e-19,-1.079324298708939e-23,1.4586953726535715e-32,1.9934375965871637e-20,0.0007785869386132696,1.1374014854066333e-13,1.7779967300505893e-23,3.1781207307494e-28,1.0006772550311515e-19,-4.756201867150958e-23
1.0767307414425354e-07,0.000539690409995138,0.0915567593028733,0.0,2.9682747876424233e-05,0.4515419047176322,8.903271212990266e-38,0.45612202290573656,3.270151974013209e-17,6.2366539930738905e-25,2.5697707587744557e-16,4.904684826429861e-19,-4.2595253834227593e-32,1.4472767015478785e-06,1.8151630138674987e-13,1.7829584118696282e-25,2.921817427390417e-21,1.81548990696344e-13,1.8661743780646547e-11,5.7010582687277286e-21,3.134561415589949e-22,1.4844982917813007e-20,-5.009410053540117e-19,-1.0754205914212256e-23,1.4587172344988952e-32,1.9865638648038346e-20,0.000778589416449294,1.1390648426274268e-13,1.783592398563376e-23,3.1875915952603375e-28,1.0009645628243587e-19,-4.745419334777491e-23
1.0801943363146468e-07,0.000539690409995138,0.0915567593028733,0.0,2.9678118278532814e-05,0.45154190483795603,8.933564545951672e-38,0.45612202047061995,3.2707419461986184e-17,6.2570908021654435e-25,2.570243927676969e-16,4.887769897402633e-19,-4.259626589445405e-32,1.4470360535527687e-06,1.8211458840990432e-13,1.7826913293391258e-25,2.9209070620593833e-21,1.821472835476237e-13,1.8649187448174712e-11,5.724417542295958e-21,3.133217162438993e-22,1.4842525306950838e-20,-4.991339135441039e-19,-1.0715333261827803e-23,1.4587431662587244e-32,1.9797161388494194e-20,0.0007785918515778339,1.14072793816828e-13,1.789191114876021e-23,3.1970744039067034e-28,1.0012517984993301e-19,-4.7345836849083786e-23
1.0836579311867582e-07,0.000539690409995138,0.0915567593028733,0.0,2.9673568465806927e-05,0.4515419049562076,8.963863455332511e-38,0.45612201807746805,3.2713317227131355e-17,6.277608499582876e-25,2.5707169370011243e-16,4.870918893424149e-19,-4.259727845400707e-32,1.4467995500509305e-06,1.8271287728288887e-13,1.7824290464923076e-25,2.920013084498122e-21,1.827455782465774e-13,1.8636843996476763e-11,5.748169110319593e-21,3.131895912988206e-22,1.48401100181245e-20,-4.973336499929866e-19,-1.0676584296730452e-23,1.4587730980608655e-32,1.9728942954867395e-20,0.000778594244741438,1.1423907765392571e-13,1.7947928415032524e-23,3.2065690112232563e-28,1.0015389640220534e-19,-4.723696479815624e-23
1.0871215260588696e-07,0.000539690409995138,0.0915567593028733,0.0,2.9669097051363413e-05,0.4515419050724229,8.994167939268183e-38,0.4561220157255516,3.27192130695822e-17,6.298208517859716e-25,2.571189789519719e-16,4.854131512909873e-19,-4.2598291564272943e-32,1.4465671190923614e-06,1.8331116797377854e-13,1.7821714807363588e-25,2.919135205207979e-21,1.8334387476131366e-13,1.86247098333406e-11,5.7723123199329566e-21,3.130597272062655e-22,1.483773631672546e-20,-4.955401824378554e-19,-1.0637996340558968e-23,1.4588069612512004e-32,1.9660982125547697e-20,0.0007785965966695247,1.1440533621720135e-13,1.8003975413626202e-23,3.2160752734596764e-28,1.0018260613240571e-19,-4.712759254544911e-23
1.090585120930981e-07,0.000539690409995138,0.0915567593028733,0.0,2.966470267283117e-05,0.4515419051866373,9.02447799592648e-38,0.4561220134141538,3.2725107022752166e-17,6.318892286231247e-25,2.571662487956552e-16,4.837407457332668e-19,-4.2599305279654497e-32,1.4463386899956528e-06,1.8390946045120319e-13,1.7819185509393027e-25,2.9182731399658428e-21,1.839421730604953e-13,1.8612781426638383e-11,5.79684652287036e-21,3.129320851330266e-22,1.4835403481093517e-20,-4.93753478985347e-19,-1.0599562515416978e-23,1.458844688371824e-32,1.959327769131422e-20,0.000778598908078622,1.1457156994211835e-13,1.80600517777135e-23,3.225593048561779e-28,1.0021130923030344e-19,-4.7017735177401145e-23
1.0940487158030925e-07,0.000539690409995138,0.0915567593028733,0.0,2.9660383991904263e-05,0.45154190529888544,9.054793623507021e-38,0.456122011142571,3.273099911946442e-17,6.339661230677198e-25,2.5721350349873173e-16,4.820746430287879e-19,-4.260031965046145e-32,1.4461141933249586e-06,1.8450775468433737e-13,1.7816701774061568e-25,2.917426609722571e-21,1.8454047311332922e-13,1.8601055303338767e-11,5.821771075415431e-21,3.128066269181477e-22,1.483311080228181e-20,-4.919735079874563e-19,-1.0561258444630286e-23,1.4588862131395923e-32,1.9525828451549358e-20,0.0007786011796726023,1.1473777925657372e-13,1.8116157144431966e-23,3.2351221961529565e-28,1.0024000588234537e-19,-4.6907407515979874e-23
1.0975123106752039e-07,0.000539690409995138,0.0915567593028733,0.0,2.965613969390356e-05,0.45154190540920147,9.085114820240679e-38,0.45612200891011156,3.2736889391962675e-17,6.360516773962919e-25,2.572607433240483e-16,4.80414813798015e-19,-4.260133472651714e-32,1.4458935608674042e-06,1.8510605064289104e-13,1.7814262818523411e-25,2.9165953405035425e-21,1.8513877488955716e-13,1.8589528048534806e-11,5.8470853383071246e-21,3.1268331506110646e-22,1.4830857583826405e-20,-4.902002380229562e-19,-1.0523111372449966e-23,1.45893147042508e-32,1.9458633216209975e-20,0.0007786034121429137,1.1490396458103212e-13,1.817229115485303e-23,3.2446625775158335e-28,1.002686962717155e-19,-4.679662412538019e-23
1.1009759055473153e-07,0.000539690409995138,0.0915567593028733,0.0,2.965196848734681e-05,0.45154190551761897,9.115441584389037e-38,0.45612200671609643,3.274277787192169e-17,6.381460335679581e-25,2.5730796852981443e-16,4.78761228936957e-19,-4.2602350559414314e-32,1.445676725610928e-06,1.8570434829709987e-13,1.7811867873762182e-25,2.9157790633113195e-21,1.8573707835944606e-13,1.857819630448731e-11,5.872788676650206e-21,3.125621127102119e-22,1.4828643141520235e-20,-4.884336380008873e-19,-1.0485111770965973e-23,1.45898039623193e-32,1.9391690806419134e-20,0.000778605606168805,1.1507012632865662e-13,1.822845345395048e-23,3.2542140555740965e-28,1.002973805783941e-19,-4.6685399318290023e-23
1.1044395004194267e-07,0.000539690409995138,0.0915567593028733,0.0,2.9647869103527016e-05,0.45154190562417074,9.145773914243848e-38,0.4561220045598583,3.274866459045761e-17,6.402493332283851e-25,2.5735517936968716e-16,4.771138595531998e-19,-4.2603367197281e-32,1.4454636217225405e-06,1.8630264761771614e-13,1.780951618435985e-25,2.9149775140303157e-21,1.8633538349377893e-13,1.8567056769683366e-11,5.898880459861133e-21,3.124429836512098e-22,1.4826466803191333e-20,-4.866736770616726e-19,-1.0447245566917791e-23,1.4590329276765936e-32,1.9325000051875577e-20,0.0007786077624175473,1.152362649054378e-13,1.8284643690569024e-23,3.2637764948745505e-28,1.0032605897921504e-19,-4.657374715669832e-23
