Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357)
1.7543037976824666e-07,0.0027792097116130575,0.1557,0.0,0.00362691200503907,0.6397369031101451,0.20005557086934225,4.627428825070648e-14,1.0650248749713322e-11,5.217912923790823e-11,1.851231683679374e-15,3.0530417716543085e-10,2.2772060343405792e-14,8.96372644502627e-05,1.0486917388055365e-11,2.147952384059823e-16,3.4317884329920136e-14,0.0018443485846009952,1.7757293460793442e-14,7.753494374828225e-08,1.638365447270043e-27,3.3169250448497295e-19,2.6209014210441683e-09,1.4764466175737054e-15,1.3465620613624727e-32,1.1027423012669533e-11,0.002618236130729457,2.442017482233334e-21,3.1948728390304104e-13,3.792544333372953e-21,2.44645544653078e-12,1.8768367025394992e-11,2.755266440787509e-25,2.582187738829601e-22,3.4563497942102214e-16,6.748857011759753e-21,2.2305535734568132e-14,5.744156843893683e-18,4.742654816103265e-17,2.3520137792011326e-20,1.4244159501734123e-23,2.96087962067883e-22,4.769132337830778e-22,6.186368445753286e-22,1.0833133500109691e-16,3.8329127307538275e-25,2.0770905350284014e-29
1.7618779739662015e-07,0.0027792097116130575,0.1557,0.0,0.003625471424647436,0.6397346899810279,0.20005632472880153,4.7128139442626747e-14,1.0990913199844485e-11,5.3164579328271764e-11,1.9289867929837086e-15,3.1157407924523835e-10,2.3670420981096752e-14,8.960145386284947e-05,1.0580397848983541e-11,2.2078526075186217e-16,3.5267324832444164e-14,0.0018435932425592797,1.8012316166940565e-14,7.896114392957278e-08,1.6620691697810237e-27,3.4096368619577196e-19,2.669360000917686e-09,1.5068600122497013e-15,1.4091487841259734e-32,1.1250015942386005e-11,0.0026204663883859975,2.5435870457362348e-21,3.255310744214973e-13,3.870609887526512e-21,2.500183409523293e-12,1.9150458878338686e-11,2.885537683712399e-25,2.7127008096681595e-22,3.5275024276296236e-16,7.002962278655407e-21,2.2763301185672962e-14,5.849802275303876e-18,4.829891540405278e-17,2.4004331141669155e-20,1.480010358652191e-23,3.020917418636309e-22,5.008247382397897e-22,6.311837699230425e-22,1.1061458903426495e-16,3.963185813277625e-25,2.1210083533711058e-29
1.7694521502499365e-07,0.0027792097116130575,0.1557,0.0,0.0036240472021989902,0.6397325019951549,0.20005706999229572,4.7994268870967884e-14,1.1340917726116093e-11,5.416776340404762e-11,2.0098600078752007e-15,3.1797041511287265e-10,2.460390815476877e-14,8.956604988970037e-05,1.0673312671988128e-11,2.2690901676043275e-16,3.623789929086125e-14,0.001842846470142693,1.8270065123287917e-14,8.041267131510747e-08,1.686030685690325e-27,3.504431706921416e-19,2.7186735244602208e-09,1.5379264949612484e-15,1.4744455899502427e-32,1.1477107083973226e-11,0.0026226712856660317,2.6491980931636704e-21,3.3168550899379273e-13,3.9503500937618776e-21,2.5550049237129602e-12,1.9540261567204066e-11,3.02147869152828e-25,2.849353591225492e-22,3.6001829182047057e-16,7.266413290849053e-21,2.323031006781184e-14,5.9573236618485e-18,4.918677420360097e-17,2.4498922196253246e-20,1.537761813306517e-23,3.082183201818191e-22,5.258514555490216e-22,6.439892281152369e-22,1.1294321810725724e-16,4.0981002040006006e-25,2.165863629332883e-29
1.7770263265336715e-07,0.0027792097116130575,0.1557,0.0,0.003622639151194351,0.639730338866314,0.20005780675697513,4.8872809209241635e-14,1.1700467365977419e-11,5.518899336418486e-11,2.093970106831663e-15,3.2449587314109577e-10,2.5573898729515187e-14,8.953104789136982e-05,1.0765644244607651e-11,2.331686707887063e-16,3.7229951995501926e-14,0.00184210816974655,1.8530578684380463e-14,8.188996257729276e-08,1.710253671422642e-27,3.601343980057615e-19,2.768856541232737e-09,1.5696618395575806e-15,1.5425607698602416e-32,1.170879412371658e-11,0.0026248511108615986,2.759003649290745e-21,3.379526154585984e-13,4.0318032907496434e-21,2.610942072057118e-12,1.993794086851982e-11,3.163316735961863e-25,2.9924124760531134e-22,3.6744272192317185e-16,7.539546732623715e-21,2.3706759637840408e-14,6.066753377858117e-18,5.0090391615607405e-17,2.500415681612515e-20,1.59775442020702e-23,3.144670370211269e-22,5.520412819005926e-22,6.570474904918462e-22,1.153181366674392e-16,4.237830481268969e-25,2.211677085189066e-29
1.7846005028174065e-07,0.0027792097116130575,0.1557,0.0,0.003621247087251245,0.6397282003115453,0.2000585351188778,4.9763895050428464e-14,1.2069770435756827e-11,5.622858646474611e-11,2.1814401813624525e-15,3.3115320463651807e-10,2.6581824824950243e-14,8.949644328109563e-05,1.0857376083253435e-11,2.3956642765076766e-16,3.824383330832419e-14,0.001841378244870814,1.879389721080864e-14,8.339346157463557e-08,1.734741991417928e-27,3.7004087411144505e-19,2.8199238331403894e-09,1.6020816100782608e-15,1.6136071964970907e-32,1.194517709970049e-11,0.0026270061489828767,2.8731622701054474e-21,3.4433445943573866e-13,4.115010979385057e-21,2.668017412889443e-12,2.0343666500787345e-11,3.311287468588654e-25,3.1421544900672086e-22,3.7502722236567085e-16,7.82271112560864e-21,2.4192851792325977e-14,6.178124264032911e-18,5.101003914257334e-17,2.552028416999654e-20,1.660075612048302e-23,3.2084436437865573e-22,5.794440007620568e-22,6.703742619192596e-22,1.17740279017648e-16,4.382558100329715e-25,2.2584781447897198e-29
1.7921746791011415e-07,0.0027792097116130575,0.1557,0.0,0.003619870828080255,0.6397260860511034,0.20005925517294212,5.066766300567821e-14,1.2449038590617645e-11,5.7286865406775944e-11,2.272397792930156e-15,3.3794522545073654e-10,2.7629174243172582e-14,8.946223152419309e-05,1.094849288627991e-11,2.4610453087198606e-16,3.92799000509641e-14,0.0018406566001074945,1.9060063165939508e-14,8.492361945868214e-08,1.759499707216756e-27,3.8016617087997145e-19,2.8718904176427812e-09,1.6352016541435613e-15,1.687702035034099e-32,1.2186358463345743e-11,0.0026291366817955244,2.9918382425156684e-21,3.5083314505090376e-13,4.200014779247216e-21,2.7262539912390106e-12,2.075761222680476e-11,3.4656318409483005e-25,3.29886769467611e-22,3.8277557651941837e-16,8.116267300040742e-21,2.468879318866088e-14,6.291469724424464e-18,5.194599272136573e-17,2.604756211717235e-20,1.7248162751618112e-23,3.273538227013806e-22,6.081113526966578e-22,6.839805118675682e-22,1.202105998329499e-16,4.532471865399995e-25,2.3062852007102268e-29
1.7997488553848765e-07,0.0027792097116130575,0.1557,0.0,0.0036185101934608295,0.63972399580842,0.2000599670130191,5.158425180796277e-14,1.2838486888862515e-11,5.836415842546542e-11,2.3669751318336963e-15,3.448748176761397e-10,2.8717494221253787e-14,8.94284081374581e-05,1.1038980588520527e-11,2.5278526660363804e-16,4.033851595675148e-14,0.001839943141128192,1.9329121214177912e-14,8.648089478152234e-08,1.784531086650846e-27,3.905139295417348e-19,2.92477155094126e-09,1.6690391851885006e-15,1.7649661126960662e-32,1.2432443144645436e-11,0.0026312429878576184,3.115201791451743e-21,3.574508156757025e-13,4.286855460085263e-21,2.7856753504472317e-12,2.1179955961575698e-11,3.6266034047949494e-25,3.462851599642405e-22,3.9069166848654323e-16,8.42058880706167e-21,2.519479536929288e-14,6.406823775523202e-18,5.2898532770214873e-17,2.65862572465101e-20,1.7920708998946524e-23,3.3399257501690205e-22,6.380971079848094e-22,6.97853931071514e-22,1.2273007466841295e-16,4.687767915885883e-25,2.3551177800046192e-29
1.8073230316686114e-07,0.0027792097116130575,0.1557,0.0,0.0036171650052175736,0.6397219293100687,0.2000606707318847,5.2513802420212805e-14,1.3238333861243078e-11,5.94607993806265e-11,2.4653091881938516e-15,3.519449313841936e-10,2.9848394889696324e-14,8.939496868857639e-05,1.1128826413708925e-11,2.596109723806037e-16,4.142005223024051e-14,0.0018392377746717808,1.9601118321441685e-14,8.806575360452117e-08,1.8098406133580326e-27,4.010878736154537e-19,2.978582731198307e-09,1.703611117954353e-15,1.8455255585044936e-32,1.2683538619007564e-11,0.0026333253425561524,3.243429296219016e-21,3.6418965468146855e-13,4.375578012653947e-21,2.8463055440934006e-12,2.1610879882931465e-11,3.7944667940882364e-25,3.6344176034097026e-22,3.9877948567720084e-16,8.73606227357714e-21,2.571107488957164e-14,6.524220896975277e-18,5.386794437691619e-17,2.713663833980764e-20,1.8619377259679784e-23,3.4076806067667133e-22,6.6945714359600135e-22,7.120114176630741e-22,1.252997003969208e-16,4.848650081987877e-25,2.4050109687031444e-29
1.8148972079523464e-07,0.0027792097116130575,0.1557,0.0,0.0036158350871968144,0.6397198862857285,0.20006136642125188,5.345645814822023e-14,1.3648801585314406e-11,6.057712784848994e-11,2.567541930934649e-15,3.5915858636480725e-10,3.1023548703861813e-14,8.936190879553679e-05,1.1218018922154137e-11,2.6658403374736905e-16,4.25248880113538e-14,0.001838540408532233,1.9876103857754906e-14,8.96786696089212e-08,1.835432996443165e-27,4.118918085291676e-19,3.0333397018353207e-09,1.7389342521456526e-15,1.9295116854155746e-32,1.2939754973659726e-11,0.0026353840181431274,3.376703516190987e-21,3.710518862079966e-13,4.466228152225159e-21,2.9081691482350672e-12,2.205057054204503e-11,3.969490389648952e-25,3.8138894490430713e-22,4.070431171160668e-16,9.063087943869542e-21,2.623785344952531e-14,6.643696136940415e-18,5.485451727398996e-17,2.7698983274978415e-20,1.9345188797396755e-23,3.476864791170249e-22,7.022495219447079e-22,7.264730937022366e-22,1.279204957693421e-16,5.015330590037554e-25,2.4559855219233862e-29
1.8224713842360814e-07,0.0027792097116130575,0.1557,0.0,0.0036145202652434288,0.6397178664681491,0.2000620541717824,5.441236475895465e-14,1.4070115764887212e-11,6.17134892148404e-11,2.6738204851758987e-15,3.665188739683903e-10,3.224469457163718e-14,8.932922412605444e-05,1.1306548060393266e-11,2.737068866931401e-16,4.365341088579514e-14,0.001837850951546578,2.0154129700885994e-14,9.132012420678204e-08,1.861313180164337e-27,4.2292962195187315e-19,3.089058454787195e-09,1.7750273829540639e-15,2.0170593079519196e-32,1.3201204978599592e-11,0.0026374192837712225,3.515213824542496e-21,3.780397759492365e-13,4.558849019327301e-21,2.9712912739716217e-12,2.249921898074179e-11,4.151956528229618e-25,4.0016036854784257e-22,4.154867605279024e-16,9.402080166522024e-21,2.6775358028965297e-14,6.76528523581134e-18,5.585854583218618e-17,2.827358168186773e-20,2.009920546641913e-23,3.5474175388053914e-22,7.36534572024205e-22,7.412175429177006e-22,1.305935019938889e-16,5.188029956916699e-25,2.5080574570362751e-29
1.8300455605198164e-07,0.0027792097116130575,0.1557,0.0,0.003613220367177926,0.6397158695931149,0.2000627340730987,5.5381670603575896e-14,1.4502505815503726e-11,6.287023476950253e-11,2.7842973250080957e-15,3.7402895901355803e-10,3.35136433790639e-14,8.929691039700116e-05,1.1394405209205267e-11,2.809820322784013e-16,4.4806017588326535e-14,0.0018371693135829973,2.043525034192445e-14,9.299060665284281e-08,1.8874863539991503e-27,4.342053035770125e-19,3.1457552337655707e-09,1.8119090690415285e-15,2.1083092756656734e-32,1.346800416024729e-11,0.0026394314055290698,3.65915645280012e-21,3.8515563195341306e-13,4.653489142359618e-21,3.035697580344474e-12,2.2957020853083602e-11,4.342163389343218e-25,4.19791016497896e-22,4.2411472759136665e-16,9.753467721155691e-21,2.732382102638781e-14,6.889024393785495e-18,5.68803293249959e-17,2.88607238421848e-20,2.0882531417179213e-23,3.619415396397283e-22,7.723749766003553e-22,7.562595506243258e-22,1.3331978317938733e-16,5.366977242377671e-25,2.5612687462304245e-29
1.8376197368035514e-07,0.0027792097116130575,0.1557,0.0,0.0036119352227738113,0.6397138953994105,0.20006340621379567,5.636452674524591e-14,1.4946204955991805e-11,6.404772180219089e-11,2.899130480020021e-15,3.816920816627154e-10,3.483227590519879e-14,8.926496337383836e-05,1.1481583223653045e-11,2.8841203164147594e-16,4.598311455539784e-14,0.001836495405529057,2.071952299309347e-14,9.46906141588086e-08,1.9139579628336204e-27,4.457229457995391e-19,3.2034465376441566e-09,1.8495969515886776e-15,2.203409130865449e-32,1.3740270872983422e-11,0.002641420646476111,3.8087347469911756e-21,3.9240180543831267e-13,4.7501993230415706e-21,3.1014142875802004e-12,2.342417654457136e-11,4.540410593892539e-25,4.4031725651887865e-22,4.3293144026600375e-16,1.0117694432222598e-20,2.7883480402389723e-14,7.014950356442047e-18,5.792017191009431e-17,2.9460708547741953e-20,2.1696314548208068e-23,3.692969792805332e-22,8.098358618213571e-22,7.716352420413719e-22,1.3610042693077038e-16,5.552411127843386e-25,2.6156451114378985e-29
1.8451939130872863e-07,0.0027792097116130575,0.1557,0.0,0.0036106646637351966,0.6397119436287877,0.20006407068145182,5.736108709286416e-14,1.5401450305783566e-11,6.52463136997377e-11,3.018483733453632e-15,3.8951155941515596e-10,3.6202546590429194e-14,8.923337887005858e-05,1.1568076475533532e-11,2.9599950363742074e-16,4.718511846007498e-14,0.001835829139280067,2.100700769601064e-14,9.642065200779145e-08,1.9407337170370653e-27,4.574867363238727e-19,3.262149123783181e-09,1.8881114895902e-15,2.3025093869157097e-32,1.4018126375920224e-11,0.002643387266677071,3.964159432267232e-21,3.997806916255757e-13,4.8490250198553554e-21,3.168468190683942e-12,2.390089129913927e-11,4.747011418847209e-25,4.617768904367864e-22,4.4194143692248186e-16,1.0495219781527312e-20,2.845457982670004e-14,7.14310067181385e-18,5.897838251878205e-17,3.007385110227048e-20,2.254174846225896e-23,3.767976411676352e-22,8.48984887759262e-22,7.873120955949467e-22,1.3893654502882799e-16,5.744579735470772e-25,2.6711954373054787e-29
1.856198747019878e-07,0.0027792097116130575,0.1557,0.0,0.0036088442661146095,0.639709147255256,0.20006502261803988,5.883377410798736e-14,1.608396584013074e-11,6.702616557688418e-11,3.2003013988409193e-15,4.0115841132756237e-10,3.828968193788236e-14,8.91881259659539e-05,1.1692517877686898e-11,3.0730982589435955e-16,4.8976823666202887e-14,0.0018348745326815092,2.143055983554741e-14,9.898886437982437e-08,1.9801916463159353e-27,4.750263428723851e-19,3.3492776019134936e-09,1.9455855924838312e-15,2.4539493867919954e-32,1.4432048835061117e-11,0.0026462048671977343,4.2008503526115036e-21,4.107432884870108e-13,4.996490310298726e-21,3.2683327538456887e-12,2.461099642237753e-11,5.062765898531939e-25,4.947007284460294e-22,4.553864577383868e-16,1.1068418906354916e-20,2.9305253037481463e-14,7.333337416465293e-18,6.054927747209847e-17,3.0988804586680655e-20,2.382907151746658e-23,3.8796997328381912e-22,9.090191842944789e-22,8.106528411786892e-22,1.4315844967696077e-16,6.036321994442699e-25,2.7540940471434213e-29
1.8672035809524697e-07,0.0027792097116130575,0.1557,0.0,0.003607053804614504,0.6397063969070647,0.20006595880092176,6.03362161749483e-14,1.6792120868936073e-11,6.885250943237706e-11,3.3925649584951527e-15,4.1315324936644626e-10,4.049668850265543e-14,8.914361710660731e-05,1.1815498966295292e-11,3.189668706535747e-16,5.082337061586062e-14,0.0018339356110462777,2.1861231041549124e-14,1.0162316380210269e-07,2.020323780950629e-27,4.931084195962772e-19,3.438630117847385e-09,2.0049069861168908e-15,2.61467928723695e-32,1.485842501572565e-11,0.002648976034246106,4.4510457814258904e-21,4.219988640009138e-13,5.1487070066384685e-21,3.371164388532187e-12,2.534239014181544e-11,5.397923276380362e-25,5.29804646107709e-22,4.6926414834704975e-16,1.1672219758784427e-20,3.018139270848841e-14,7.528468753343034e-18,6.216059479669832e-17,3.1933185589718146e-20,2.51898300329174e-23,3.9951913380788624e-22,9.729921175903887e-22,8.348087543792474e-22,1.4750344783352894e-16,6.343658150810306e-25,2.839711816914664e-29
1.8782084148850614e-07,0.0027792097116130575,0.1557,0.0,0.0036052927842355597,0.639703691824685,0.20006687948755397,6.186892133415306e-14,1.752668969126798e-11,7.072653134308816e-11,3.595847822319406e-15,4.255071783796341e-10,4.2830508603842575e-14,8.909983997851781e-05,1.193702057551895e-11,3.30979514136514e-16,5.2726172981002167e-14,0.001833012115205866,2.2299240390433596e-14,1.0432519430355283e-07,2.0611509159870144e-27,5.117472039757343e-19,3.5302610773312573e-09,2.0661443787753365e-15,2.7852294292840296e-32,1.529766180884797e-11,0.00265170153260397,4.715483103473033e-21,4.335552846643645e-13,5.3058187975224526e-21,3.477052151741537e-12,2.6095760421766377e-11,5.753557232481085e-25,5.672223449595888e-22,4.835898305670104e-16,1.2308222062166841e-20,3.108381482712365e-14,7.728617128766588e-18,6.381333936813161e-17,3.29080798830164e-20,2.662826862523141e-23,4.113775869957288e-22,1.0411425524752087e-21,8.596052080806818e-22,1.519752378051093e-16,6.667467504302199e-25,2.92798425606719e-29
1.889213248817653e-07,0.0027792097116130575,0.1557,0.0,0.0036035607181085657,0.6397010312610839,0.2000677849311081,6.343241356009756e-14,1.8288466570187198e-11,7.264944677241766e-11,3.810754210766543e-15,4.382316949288519e-10,4.5298484167199285e-14,8.905678247043851e-05,1.2057091014506548e-11,3.4335710407634466e-16,5.4686707051497595e-14,0.0018321037902365406,2.274482202382351e-14,1.0709663845765268e-07,2.102695263369783e-27,5.309576368378452e-19,3.624226112182578e-09,2.1293708172117683e-15,2.9661616565334765e-32,1.575018086286381e-11,0.002654382114436162,4.994939191808418e-21,4.4542063236977485e-13,5.468002813271301e-21,3.586087983094093e-12,2.6871819878110278e-11,6.130897287152926e-25,6.070952407641684e-22,4.983794637095281e-16,1.2978106078122732e-20,3.2013364314296846e-14,7.933907136596936e-18,6.550854035592139e-17,3.39145574055944e-20,2.8148855434573217e-23,4.235657814132067e-22,1.1137229448087769e-21,8.850379318456887e-22,1.5657763860179182e-16,7.00868159444811e-25,3.019122567806472e-29
1.9002180827502448e-07,0.0027792097116130575,0.1557,0.0,0.0036018571273599377,0.6396984144815163,0.20006867538053974,6.502723385347495e-14,1.9078266679007156e-11,7.462250126015319e-11,4.037920933238103e-15,4.51338702712476e-10,4.790838209217461e-14,8.90144326700174e-05,1.2175726202386532e-11,3.561094314467323e-16,5.670651673190972e-14,0.0018312103853893895,2.3198225898471893e-14,1.0993921816982632e-07,2.14498052343796e-27,5.5075539952230805e-19,3.720582102594425e-09,2.194647831962746e-15,3.1580848143001773e-32,1.6216419178785135e-11,0.002657018519497542,5.290232665031187e-21,4.576032105386299e-13,5.635465888112782e-21,3.698366809397336e-12,2.7671306762447688e-11,6.531181670223369e-25,6.4957292255327915e-22,5.136496172566367e-16,1.368363737960522e-20,3.2970916169043725e-14,8.144465510847795e-18,6.724725151564401e-17,3.495371335569623e-20,2.975632239997335e-23,4.361793988762555e-22,1.1910001463333894e-21,9.11400753109779e-22,1.613145942513408e-16,7.368287304080796e-25,3.113293052638077e-29
1.9112229166828364e-07,0.0027792097116130575,0.1557,0.0,0.0036001815409794865,0.6396958407633233,0.2000695510806568,6.66539413872836e-14,1.989692713394523e-11,7.66469711266432e-11,4.278019305872679e-15,4.6484052878148386e-10,5.0668430941117704e-14,8.897277886049337e-05,1.2292949772155737e-11,3.6924668869592096e-16,5.87872189219662e-14,0.0018303316540215382,2.365971854170043e-14,1.1285469547235854e-07,2.188031956039681e-27,5.711568670493314e-19,3.819387199356135e-09,2.262046175117117e-15,3.361632905326597e-32,1.669682973732073e-11,0.0026596114753365025,5.602226343973914e-21,4.701115504489802e-13,5.808383542774142e-21,3.813986653660731e-12,2.8494985997571475e-11,6.955668491304848e-25,6.94813643959997e-22,5.294174849500487e-16,1.442667240835187e-20,3.395737666119607e-14,8.360423064398643e-18,6.903055015312872e-17,3.6026750531011294e-20,3.145569697448254e-23,4.491892540249618e-22,1.2732562591758235e-21,9.386589417781843e-22,1.661901792350053e-16,7.747330335448657e-25,3.2104400295223563e-29
