Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),SX(53),CH3OX(46),CHOX2(61),CHO3X(93),CH2O3(187),CH2OX2(52),CHX(32),SX(489),SX(504),C2HOX(502),C2H4O(540),CH2X(63),SX(57),SX(394),CH2O2X(54),CH3X(55)
2.1445414734439618e-07,0.002724645380668153,0.0915567593028733,0.0,0.0003222884961941669,0.4515391007528281,1.5091155557451747e-12,0.4530559662063737,9.310888820952658e-16,3.0819971834395004e-19,2.234559360983435e-16,1.1183826034961678e-17,-1.7766671978681997e-28,7.046052107772142e-06,1.5388629384298225e-12,2.686419846904833e-21,5.136752161800043e-20,2.977581539332938e-14,3.790922106833332e-11,8.812526301498029e-16,2.688742795830232e-22,1.2830573995477705e-20,9.458831888523643e-18,7.19751861675798e-20,1.2786911867858842e-32,4.3335668249536343e-19,0.0038446460951946566,4.577222579809467e-09,5.959602124080505e-24,4.393242031469354e-19,1.0268850563735451e-21,2.6818505351230027e-25,7.458611213190625e-28,9.150197425020791e-25,9.344386433833422e-27,3.370966602311318e-26,-7.563628266203939e-30,-3.0229517208062953e-30,9.542204531710406e-30,3.300972304918119e-30,3.557805771338837e-27,2.597387345919903e-38,1.7515933080949934e-28,4.962976260964559e-23,3.8840743998902596e-23
2.1492711111075984e-07,0.002724645380668153,0.0915567593028733,0.0,0.0003222293465055227,0.4515391014133052,1.5126684794428907e-12,0.4530559359686182,9.313123207099866e-16,3.086045724121531e-19,2.235099221418491e-16,1.1211985073156597e-17,-1.7343256635482014e-28,7.044721403135501e-06,1.5424198244543824e-12,2.76750452013765e-21,5.1311650975355426e-20,2.977978603870284e-14,3.789857619019575e-11,8.814383461515351e-16,2.6880556176068463e-22,1.2828197323440017e-20,9.569916061223178e-18,-3.9332069535185005e-20,1.278790888491573e-32,4.344477530057121e-19,0.0038446763329572134,4.582097815370658e-09,5.959302889297539e-24,4.394818192585871e-19,1.0284385627735357e-21,2.6819244463168943e-25,7.475720381754706e-28,9.184781985005088e-25,9.343144681734875e-27,3.375724850594699e-26,7.804055641915213e-30,7.290596833906278e-30,-1.402299734741694e-29,1.3056381819940444e-30,3.5592708160792154e-27,8.387985270717043e-39,1.75860891517035e-28,4.9641293112097486e-23,3.895169949937464e-23
2.154000748771235e-07,0.002724645380668153,0.0915567593028733,0.0,0.00032217081038498957,0.45153910206688513,1.5162214315191348e-12,0.45305590604454427,9.315357304040515e-16,3.0900943302610636e-19,2.2356388795825588e-16,1.124436490874595e-17,-1.8791287869174891e-28,7.043404494549168e-06,1.5459767382974901e-12,2.738229579025883e-21,5.131414636522336e-20,2.9783756124063346e-14,3.788804401275827e-11,8.816239805016125e-16,2.687375790485927e-22,1.2825845274539574e-20,9.57873262489617e-18,-5.2775562685364314e-20,1.278892498994132e-32,4.357026253370229e-19,0.0038447062570381215,4.586972160604191e-09,5.959014603090481e-24,4.396393940008342e-19,1.0286277144517546e-21,2.682002583526014e-25,7.492818796212041e-28,9.219439237597437e-25,9.341934495256425e-27,3.3804840976570796e-26,2.077877452350502e-30,-3.180453416047686e-30,9.334846437305833e-31,2.4878388926713882e-30,3.56090568609819e-27,1.0560110743534712e-38,1.7656483525018813e-28,4.9652819028800073e-23,3.9028683434671517e-23
2.1587303864348714e-07,0.002724645380668153,0.0915567593028733,0.0,0.00032211288136002917,0.45153910271364067,1.5197744116713823e-12,0.45305587643084294,9.317590846086902e-16,3.0941430095196854e-19,2.236178337606958e-16,1.1245481931395055e-17,-1.7745335354017633e-28,7.042101236622609e-06,1.5495336796687914e-12,2.6638942598766407e-21,5.13371523648808e-20,2.9787725664908477e-14,3.787762329892942e-11,8.818095341132203e-16,2.6867032388248283e-22,1.2823517589635089e-20,9.451789031456768e-18,1.0203969358567621e-19,1.278996013881755e-32,4.357448319648194e-19,0.0038447358707462418,4.5918456247434415e-09,5.9587371516894025e-24,4.397969281062231e-19,1.0305822900366918e-21,2.6820851811242174e-25,7.509907953853649e-28,9.25416920441059e-25,9.340757444326934e-27,3.385243388824032e-26,-1.1795204404661356e-29,-5.9342278492350725e-30,1.6138659539470985e-29,3.846796905200312e-30,3.56254494820603e-27,3.0882225254913586e-38,1.7727116828589166e-28,4.9664340407300385e-23,3.906057375839724e-23
2.163460024098508e-07,0.002724645380668153,0.0915567593028733,0.0,0.00032205555302886735,0.4515391033536436,1.5233274196003821e-12,0.4530558471242416,9.319822717958462e-16,3.098191769164618e-19,2.236717597599802e-16,1.1271235637604146e-17,-1.6661389738283917e-28,7.040811485561073e-06,1.5530906482838423e-12,2.767953811663938e-21,5.126960677498172e-20,2.9791694674175836e-14,3.786731282610687e-11,8.819950076646805e-16,2.686037573470182e-22,1.2821214012423298e-20,9.588136610410162e-18,-3.202857264218785e-20,1.2791014050028522e-32,4.367425757267397e-19,0.0038447651773544094,4.596718216924408e-09,5.958470418747869e-24,4.39954422299478e-19,1.0325987481274272e-21,2.682172971732792e-25,7.52701173780316e-28,9.28897190796284e-25,9.339617072984786e-27,3.3900015179428556e-26,8.590203826034286e-30,9.490754922009288e-30,-1.6758740897398483e-29,1.0972436219385766e-30,3.563970414788883e-27,8.287704810895698e-39,1.7797989689858272e-28,4.9675857294628386e-23,3.91800771151168e-23
2.1681896617621444e-07,0.002724645380668153,0.0915567593028733,0.0,0.00032199881905943295,0.4515391039869651,1.526880455010143e-12,0.45305581812150275,9.322054312063646e-16,3.102240616328597e-19,2.237256661646247e-16,1.1314659811909797e-17,-1.9076769031410018e-28,7.039535099133025e-06,1.5566476438613074e-12,2.7615846846950822e-21,5.126194783147566e-20,2.97956631642611e-14,3.7857111385989395e-11,8.821804016827082e-16,2.685379016387137e-22,1.2818934289364025e-20,9.638802425081889e-18,-9.880119985681208e-20,1.2792086439370102e-32,4.384258329142677e-19,0.0038447941800998434,4.60158994618676e-09,5.958214301149838e-24,4.401118772975871e-19,1.0321021541834715e-21,2.682264794107625e-25,7.544126493938917e-28,9.323847415013151e-25,9.33850686528761e-27,3.394760832973179e-26,6.72138493905799e-30,-1.6567026723311726e-30,-4.667425587211418e-30,1.978759181901485e-30,3.5655917398008586e-27,4.493895844505201e-39,1.7869102735944976e-28,4.9687369737303367e-23,3.927111439881415e-23
2.172919299425781e-07,0.002724645380668153,0.0915567593028733,0.0,0.0003219426731881264,0.4515391046136755,1.5304335176078992e-12,0.45305578941942465,9.324285747583564e-16,3.106289558574209e-19,2.2377955318087407e-16,1.1308615629349257e-17,-1.7999496155444068e-28,7.038271936630152e-06,1.5602046661191103e-12,2.6369328335958216e-21,5.131095845605716e-20,2.9799631150585494e-14,3.78470177843915e-11,8.823657173036592e-16,2.6847275896052865e-22,1.2816678169640661e-20,9.437501077100295e-18,1.378086420656633e-19,1.2793177312490192e-32,4.3819028912408945e-19,0.003844822882184559,4.606460821474894e-09,5.9579686896951486e-24,4.402692938098918e-19,1.03405348740239e-21,2.6823607432190977e-25,7.561218967403842e-28,9.358795771112205e-25,9.337427925281006e-27,3.3995206515848034e-26,-1.7245658279007527e-29,-1.0108038466682697e-29,2.5013775351866388e-29,4.584757957633748e-30,3.5672966774688354e-27,3.715678030147546e-38,1.7940456593742118e-28,4.9698877781339306e-23,3.927841185686306e-23
2.1776489370894175e-07,0.002724645380668153,0.0915567593028733,0.0,0.0003218871092197536,0.4515391052338443,1.5339866071040558e-12,0.4530557610148399,9.326515211283474e-16,3.110338602954554e-19,2.238334210127323e-16,1.1326814491785723e-17,-1.5625628000891317e-28,7.037021858889068e-06,1.5637617147816232e-12,2.7595468544047396e-21,5.123325066119867e-20,2.9803598645494074e-14,3.783703084106076e-11,8.825509553302261e-16,2.6840827433582714e-22,1.2814445405188933e-20,9.592978513656093e-18,-7.534486400492868e-21,1.2794286412542853e-32,4.388949641930025e-19,0.00384485128677577,4.6113308516389685e-09,5.957733468667643e-24,4.404266725381711e-19,1.0369755174381293e-21,2.6824619983291967e-25,7.578311110000991e-28,9.393816993889226e-25,9.336385794380639e-27,3.4042787133889993e-26,7.872066115361586e-30,1.1552064503670637e-29,-1.8017731401486747e-29,1.0472279550748947e-30,3.568680214115148e-27,1.0148190582184931e-38,1.8012051889937592e-28,4.971038147225058e-23,3.9404422882289814e-23
2.182378574753054e-07,0.002724645380668153,0.0915567593028733,0.0,0.00032183212102658196,0.4515391058475404,1.5375397232121282e-12,0.4530557329046157,9.328744262799175e-16,3.1143877561885444e-19,2.238872698619871e-16,1.1387066669193143e-17,-1.9356802717665082e-28,7.03578472826356e-06,1.5673187895774582e-12,2.7990976715530482e-21,5.1204017671096024e-20,2.9807565659699224e-14,3.7827149389497975e-11,8.827361160539572e-16,2.683444741877377e-22,1.2812235750619194e-20,9.721078589542022e-18,-1.6923117907656822e-19,1.27954133923562e-32,4.41230939698986e-19,0.0038448793970062975,4.616200045435923e-09,5.957508539918377e-24,4.405840141767279e-19,1.0355645010051844e-21,2.682567134816404e-25,7.595436123304448e-28,9.428911130449847e-25,9.335372569221447e-27,3.4090380217649955e-26,1.438686345453791e-29,1.5807103714304888e-30,-1.4616993027333538e-29,1.102993735378043e-30,3.570261219343575e-27,-5.295810307566254e-39,1.8083889250921698e-28,4.972188085505845e-23,3.952135273529679e-23
2.1871082124166905e-07,0.002724645380668153,0.0915567593028733,0.0,0.00032177770254680223,0.451539106454832,1.541092865648726e-12,0.45305570508565324,9.330973740777202e-16,3.1184370257790456e-19,2.239410999282302e-16,1.1374779168936389e-17,-1.8721086374005615e-28,7.034560408567216e-06,1.5708758902323392e-12,2.6080114123333856e-21,5.1287788642630116e-20,2.98115322087069e-14,3.781737227677984e-11,8.829212006044469e-16,2.6828137788987326e-22,1.2810048963154613e-20,9.418534584260215e-18,1.7510160970020887e-19,1.2796558304910227e-32,4.407532650361711e-19,0.0038449072159749517,4.6210684115304965e-09,5.957293799654549e-24,4.407413194124713e-19,1.0371733476996128e-21,2.682675964732095e-25,7.612540629663044e-28,9.464078237215652e-25,9.3343884308403e-27,3.413798604619805e-26,-2.3659160251497166e-29,-1.5734612614084083e-29,3.6127912587939416e-29,5.489804956361692e-30,3.5720602231498574e-27,4.4536712737998424e-38,1.8155969302809646e-28,4.9733375974296015e-23,3.9495118504875496e-23
2.191837850080327e-07,0.002724645380668153,0.0915567593028733,0.0,0.0003217238477847197,0.45153910705578615,1.5446460341335312e-12,0.45305567755488746,9.333200948751248e-16,3.122486418650391e-19,2.239949114088908e-16,1.1376788046940352e-17,-1.4109011442521242e-28,7.033348765108575e-06,1.5744330164787524e-12,2.7350948944635146e-21,5.12062137026935e-20,2.981549830478945e-14,3.7807698363384345e-11,8.831062098775136e-16,2.6821890907880826e-22,1.2807884802689122e-20,9.573140031666106e-18,4.74610583117017e-20,1.2797720940959587e-32,4.408299261411589e-19,0.00384493474674693,4.6259359584962225e-09,5.95708913171258e-24,4.408985889250012e-19,1.0416514674830652e-21,2.682790272583255e-25,7.629620824616693e-28,9.49931834148434e-25,9.333441487396247e-27,3.4185566987767227e-26,4.16839730808455e-30,1.284178444976047e-29,-1.586522831730206e-29,1.325569681321782e-30,3.573409153562066e-27,1.5798341625901946e-38,1.8228292671509418e-28,4.974486687401359e-23,3.9620987660654824e-23
2.1965674877439636e-07,0.002724645380668153,0.0915567593028733,0.0,0.0003216705508100564,0.4515391076504696,1.548199228389248e-12,0.4530556503092861,9.335427364326742e-16,3.126535940993607e-19,2.2404870449925757e-16,1.1461199825054128e-17,-1.9470846036441254e-28,7.0321496646748664e-06,1.5779901680555895e-12,2.854395905811e-21,5.113828524030907e-20,2.981946395657381e-14,3.7798126523018746e-11,8.832911439037976e-16,2.6815709410696883e-22,1.2805743031714464e-20,9.833580331849079e-18,-2.716813834766204e-19,1.279890087211001e-32,4.441029804796638e-19,0.0038449619923541993,4.630802694816421e-09,5.956894442615649e-24,4.410558233866892e-19,1.0391278151458506e-21,2.682908388800009e-25,7.646749021707839e-28,9.534631475173375e-25,9.332522398441491e-27,3.423315830190041e-26,2.6171123002026105e-29,7.372771679710007e-30,-3.070468930598995e-29,-2.797678471277648e-31,3.5749067157975706e-27,-2.0272558727039726e-38,1.830085998267317e-28,4.9756353597785206e-23,3.978206875449539e-23
2.2012971254076e-07,0.002724645380668153,0.0915567593028733,0.0,0.0003216178057559302,0.4515391082389483,1.551752448141578e-12,0.4530556233458503,9.337655016698975e-16,3.130585600284979e-19,2.241024793924966e-16,1.144717608483938e-17,-2.0272890310778203e-28,7.030962975447916e-06,1.5815473446960328e-12,2.5829427316705185e-21,5.1264849273169747e-20,2.982342917965551e-14,3.778865564245006e-11,8.83476003882576e-16,2.6809598055958787e-22,1.2803623415219836e-20,9.401671067323847e-18,2.0381004321067745e-19,1.2800098188073965e-32,4.435580150513089e-19,0.0038449889557958783,4.6356686288851755e-09,5.956709635261494e-24,4.412130234627589e-19,1.039696347964543e-21,2.683029630074956e-25,7.6638705227161805e-28,9.57001769154159e-25,9.331629827871626e-27,3.4280774370750976e-26,-3.0158504828287093e-29,-2.2812213560781311e-29,4.8695720661615755e-29,6.47290722184633e-30,3.576831376134233e-27,5.204798280455825e-38,1.8373671861662076e-28,4.976783618871344e-23,3.9712945319314246e-23
2.2060267630712366e-07,0.002724645380668153,0.0915567593028733,0.0,0.0003215656068192897,0.4515391088212873,1.5553056931191967e-12,0.45305559666161344,9.339880199866945e-16,3.1346354034734676e-19,2.241562362796843e-16,1.1418781220130717e-17,-1.2001877182356125e-28,7.029788567052456e-06,1.5851045461396749e-12,2.6844154949471792e-21,5.119361035464472e-20,2.982739398685079e-14,3.7779284621337924e-11,8.836607909637546e-16,2.680354653168923e-22,1.2801525720783391e-20,9.511028696377389e-18,1.5301956732591981e-19,1.2801312756841287e-32,4.424553413803761e-19,0.003845015640038608,4.640533769008302e-09,5.956534591772311e-24,4.413701898113674e-19,1.0466942477628944e-21,2.6831565731443505e-25,7.680940503245267e-28,9.60547703007502e-25,9.330775098196478e-27,3.432835757629976e-26,-4.802239331176848e-30,1.2295268218942988e-29,-7.23489672455124e-30,2.1975246904984014e-30,3.578171110087805e-27,2.813797171315353e-38,1.8446728933602582e-28,4.977931468943407e-23,3.9823917231743084e-23
2.210756400734873e-07,0.002724645380668153,0.0915567593028733,0.0,0.0003215139482606959,0.4515391093975512,1.5588589630536907e-12,0.45305557025364074,9.34210382620292e-16,3.138685356046715e-19,2.2420997534983255e-16,1.1535099110982769e-17,-1.9034208742415273e-28,7.028626310563766e-06,1.5886617721362163e-12,2.9296134029031825e-21,5.1063306473546513e-20,2.983135838408791e-14,3.777001237207003e-11,8.838455047864698e-16,2.679755656996588e-22,1.2799449718520956e-20,9.984713192668981e-18,-4.1251813269778457e-19,1.280254405432253e-32,4.469659197265288e-19,0.003845042048016928,4.6453981234042995e-09,5.956369222637009e-24,4.415273230836828e-19,1.0430614813026961e-21,2.6832873797756113e-25,7.69806646803063e-28,9.641009518128802e-25,9.329947450545346e-27,3.4375944145570723e-26,4.3125974443121224e-29,1.6725346870794248e-29,-5.484026921238726e-29,-2.3093272960424332e-30,3.5795207425574245e-27,-4.2007768836058335e-38,1.8520031823391202e-28,4.9790789142122854e-23,4.0056058665225047e-23
2.2154860383985096e-07,0.002724645380668153,0.0915567593028733,0.0,0.00032146282440161046,0.45153910996780366,1.5624122576795372e-12,0.45305554411902965,9.344329731731693e-16,3.1427354654374734e-19,2.2426369678989867e-16,1.1530820518939928e-17,-2.317326408452881e-28,7.027476078385288e-06,1.5922190224261915e-12,2.5728483229280407e-21,5.1236791866609084e-20,2.9835322386882517e-14,3.776083781959996e-11,8.840301465161723e-16,2.6791637320147135e-22,1.2797395180925613e-20,9.40206132613713e-18,2.0357367858990569e-19,1.280379218558369e-32,4.467990268303102e-19,0.0038450681826336388,4.650261700205301e-09,5.956213439331003e-24,4.416844239239626e-19,1.0412793503366471e-21,2.683420567013915e-25,7.715208671975986e-28,9.676615199091355e-25,9.329143287479e-27,3.4423572975754374e-26,-3.4767367942028967e-29,-3.0945952171905595e-29,6.05729446813374e-29,7.318405684252661e-30,3.5815995251715e-27,5.739432032104221e-38,1.859358115564573e-28,4.980225958850032e-23,3.993693197449392e-23
2.2202156760621462e-07,0.002724645380668153,0.0915567593028733,0.0,0.00032141222962515405,0.45153911053210793,1.5659655767340972e-12,0.4530555182549087,9.346552719725942e-16,3.146785738556517e-19,2.243174007848221e-16,1.152459165365624e-17,-1.650904118421401e-28,7.026337744315287e-06,1.5957762967566559e-12,2.6932896104307525e-21,5.115532954469658e-20,2.983928600817636e-14,3.775175990128713e-11,8.842147174032461e-16,2.6785773967365604e-22,1.2795361883007424e-20,9.620004141045771e-18,2.116136290123766e-20,1.2805057044856716e-32,4.46556148279231e-19,0.003845094046760164,4.655124507458001e-09,5.9560671206274305e-24,4.418414929696306e-19,1.0471345425000951e-21,2.683559705630908e-25,7.732284119814127e-28,9.712294103454287e-25,9.328376953837645e-27,3.447115982036943e-26,-3.454163344579687e-30,-2.184630285829625e-30,4.1433679667412126e-30,3.914191900119888e-30,3.582957578955567e-27,1.8278087795814787e-38,1.8667377554670725e-28,4.9813726069835437e-23,4.008414934466249e-23
2.224472349959419e-07,0.002724645380668153,0.0915567593028733,0.0,0.00032136714209900257,0.45153911103494754,1.5691635845550623e-12,0.45305549520612054,9.34855278085747e-16,3.150431129210693e-19,2.2436571961590014e-16,1.1524312838595439e-17,-1.1636646075448932e-28,7.025323313349303e-06,1.5989778640053896e-12,2.79101762370441e-21,5.109669113869171e-20,2.9842852947882926e-14,3.77436715286099e-11,8.843807783734935e-16,2.6780550419289696e-22,1.2793549890799081e-20,9.787023998370011e-18,-1.1942903859799633e-19,1.280620941075826e-32,4.465441975940765e-19,0.003845117095553158,4.659500382604106e-09,5.955943459477042e-24,4.419828284477225e-19,1.0515991641032595e-21,2.6836878748357085e-25,7.747685143875699e-28,9.744467748644735e-25,9.327709566426039e-27,3.451399556941637e-26,1.394726754849569e-29,6.755318469668128e-30,-2.0552109411713327e-29,2.37777959932081e-30,3.5842809516073106e-27,-5.455352926657934e-40,1.8734006071609184e-28,4.982404254667671e-23,4.0207239526498175e-23
2.228729023856692e-07,0.002724645380668153,0.0915567593028733,0.0,0.00032132247462032137,0.4515391115330646,1.5723616117653369e-12,0.45305547237207894,9.350553313126652e-16,3.1540766616648106e-19,2.2441402459661795e-16,1.153447013366547e-17,-1.293530475941235e-28,7.024318328671802e-06,1.6021794503492635e-12,2.673306237142543e-21,5.115123698697641e-20,2.984641959206619e-14,3.773565982127203e-11,8.845467828026134e-16,2.6775378501554806e-22,1.2791754761824507e-20,9.595295319652238e-18,8.78501299010632e-20,1.2807374968747185e-32,4.469372039317603e-19,0.0038451399295996265,4.663875646613031e-09,5.955827328881191e-24,4.421241391382293e-19,1.0517136420528671e-21,2.6838187832124875e-25,7.763103044667786e-28,9.776700797760126e-25,9.327063926646897e-27,3.455684769588021e-26,-1.0841688128051637e-29,-6.462894357742519e-30,1.4895189023409682e-29,4.7987266675929026e-30,3.585837882313352e-27,3.0530338001828975e-38,1.880083567296836e-28,4.983435587436367e-23,4.02110500112539e-23
2.2329856977539648e-07,0.002724645380668153,0.0915567593028733,0.0,0.0003212782232193455,0.45153911202650365,1.5755596581791488e-12,0.45305544975075424,9.352552164595079e-16,3.1577223404858505e-19,2.244623158576868e-16,1.1631700729727911e-17,-2.1418908605411377e-28,7.023322701087926e-06,1.605381055610841e-12,2.8009583620008653e-21,5.107389458911316e-20,2.984998594843014e-14,3.772772402976282e-11,8.847127229423073e-16,2.6770251651971116e-22,1.2789976337051427e-20,9.780669770077351e-18,-1.7245874909445563e-19,1.2808553672200664e-32,4.507076088466e-19,0.003845162550929059,4.66825030517696e-09,5.9557186487981965e-24,4.422654254919357e-19,1.0469209557161724e-21,2.6839540209280877e-25,7.778480393087676e-28,9.808993297993499e-25,9.326446369738981e-27,3.459967701333316e-26,2.672089725007889e-29,2.4257714160759826e-29,-4.659613197347761e-29,-1.6533780076655156e-30,3.586940508639831e-27,-2.3321901383650503e-38,1.886786681353113e-28,4.984466608206626e-23,4.0340045492818304e-23
2.2372423716512376e-07,0.002724645380668153,0.0915567593028733,0.0,0.00032123438396482906,0.45153911251530904,1.5787577236124941e-12,0.4530554273401367,9.35455037083083e-16,3.161368170154091e-19,2.24510593528547e-16,1.1773095993896557e-17,-3.7182120295187506e-28,7.02233634226469e-06,1.6085826796136046e-12,2.9440033635636865e-21,5.099160920538619e-20,2.985355202491457e-14,3.771986341232617e-11,8.848785868104851e-16,2.676517483453225e-22,1.2788214458945461e-20,9.888138280605094e-18,-4.007564020876478e-19,1.280974520724947e-32,4.561911708646933e-19,0.0038451849615512347,4.672624363934297e-09,5.955617365075565e-24,4.424066879553293e-19,1.0371736318004585e-21,2.6840913301866477e-25,7.793881838639411e-28,9.841345228976563e-25,9.325846065305673e-27,3.464251803959358e-26,4.885346954900104e-29,2.739510913607599e-29,-6.836295503844145e-29,-4.997665188086162e-30,3.5882139681376835e-27,-4.58216344058944e-38,1.8935099948022513e-28,4.9854973198671916e-23,4.044249972558658e-23
2.2414990455485105e-07,0.002724645380668153,0.0915567593028733,0.0,0.00032119095296341413,0.45153911299952443,1.5819558078832769e-12,0.45305540513823606,9.356549902630238e-16,3.1650141556273313e-19,2.2455885773737954e-16,1.1827929858463443e-17,-4.86044834524175e-28,7.021359164711845e-06,1.611784322180019e-12,2.7039115619015547e-21,5.1106357765544696e-20,2.985711783145343e-14,3.7712077234871823e-11,8.850443696529747e-16,2.6760149999791206e-22,1.2786468971499454e-20,9.412506256233305e-18,4.4018085347311273e-20,1.2810949602291142e-32,4.5831727522044e-19,0.0038452071634564227,4.676997828470174e-09,5.955523407924613e-24,4.425479269706428e-19,1.0304446667593199e-21,2.6842310252544977e-25,7.809309844051416e-28,9.873756602056593e-25,9.32526670164313e-27,3.4685386415017174e-26,-5.7518798034786996e-30,-4.336955734183661e-30,1.1877648308131447e-29,7.629093236916586e-31,3.589956844968279e-27,2.483674309379173e-38,1.9002535530815963e-28,4.9865277252788145e-23,4.03502451636686e-23
2.2457557194457834e-07,0.002724645380668153,0.0915567593028733,0.0,0.0003211479263596742,0.451539113479193,1.5851539108114229e-12,0.45305538314308147,9.358547804514108e-16,3.168660301621966e-19,2.246071086111229e-16,1.1857322486486618e-17,-4.976736854073333e-28,7.0203910817987045e-06,1.6149859831362538e-12,2.698803051518724e-21,5.10960895322371e-20,2.98606833763059e-14,3.770436477088839e-11,8.852100859083684e-16,2.6755169068351555e-22,1.2784739720241958e-20,9.441834900928415e-18,1.0327362280826053e-20,1.281216678196833e-32,4.594563341515091e-19,0.0038452291586155785,4.681370704316973e-09,5.9554366996949734e-24,4.426891429758979e-19,1.0309027327400557e-21,2.684374720325895e-25,7.824703180683101e-28,9.906227443360405e-25,9.324713290145167e-27,3.4728233727266905e-26,-9.768619289463993e-31,8.47344797808192e-31,2.484747987459264e-30,2.387724543441155e-31,3.591343985480598e-27,1.4362582159521148e-38,1.9070174015840884e-28,4.9875578272744505e-23,4.042560722155703e-23
2.2500123933430562e-07,0.002724645380668153,0.0915567593028733,0.0,0.00032110530033615186,0.4515391139543577,1.5883520322184534e-12,0.4530553613527209,9.360543395528104e-16,3.1723066116322004e-19,2.246553462754878e-16,1.1992416382802893e-17,-5.968729462719073e-28,7.019432007761247e-06,1.6181876623153035e-12,3.047368959121845e-21,5.0910723893890385e-20,2.986424866310199e-14,3.769672530135905e-11,8.85375738887849e-16,2.675023260209477e-22,1.2783026552220784e-20,9.937757624994147e-18,-5.997913812525006e-19,1.2813396487217812e-32,4.646952933272126e-19,0.003845250948980544,4.685742996954831e-09,5.9553571793806155e-24,4.428303364049453e-19,1.025484725605777e-21,2.6845214230648852e-25,7.840096244534159e-28,9.938757807015345e-25,9.324180214059702e-27,3.4771064859461855e-26,6.398247432598595e-29,2.2598277407096463e-29,-7.714225827954364e-29,-6.460531259848268e-30,3.5924074112012555e-27,-6.048842924504936e-38,1.9138015856991634e-28,4.988587628659665e-23,4.0655889457584304e-23
2.254269067240329e-07,0.002724645380668153,0.0915567593028733,0.0,0.000321063071111589,0.4515391144250611,1.5915501719277182e-12,0.4530553397652216,9.36254213669231e-16,3.1759530908673702e-19,2.2470357085495925e-16,1.1953515081889571e-17,-6.17238759763161e-28,7.0184818576216285e-06,1.6213893595433716e-12,2.6426629273028664e-21,5.111161719556525e-20,2.9867813701828235e-14,3.7689158114675596e-11,8.855413446964166e-16,2.6745351085259794e-22,1.2781329315887964e-20,9.180676978722853e-18,2.238712416332559e-19,1.2814638725126332e-32,4.631855643226557e-19,0.0038452725364842406,4.690114711812164e-09,5.955284789599131e-24,4.429715076875082e-19,1.025239451547224e-21,2.6846699420932985e-25,7.855536801381112e-28,9.971347692335146e-25,9.323667153739884e-27,3.4813949062778203e-26,-2.876410516591927e-29,-2.1960606076364094e-29,4.909148583009674e-29,4.033653481074013e-30,3.594381085887156e-27,6.270771876825227e-38,1.920606150792425e-28,4.989617132212928e-23,4.046971162578167e-23
2.258525741137602e-07,0.002724645380668153,0.0915567593028733,0.0,0.0003210212349414693,0.4515391148913452,1.5947483297640196e-12,0.4530553183786693,9.364540542315589e-16,3.1795997442542787e-19,2.2475178247281815e-16,1.180123917678433e-17,-4.345956718853337e-28,7.0175405472302125e-06,1.624591074650438e-12,2.2351616564797972e-21,5.129736858175081e-20,2.987137850169775e-14,3.768166250655606e-11,8.857068970181266e-16,2.6740512442490747e-22,1.277964786119708e-20,8.732763200350555e-18,8.5623165977328865e-19,1.281589348648032e-32,4.572780208801353e-19,0.003845293923040862,4.694485854266157e-09,5.9552194472403555e-24,4.431126572492216e-19,1.0388431697692733e-21,2.684822963354812e-25,7.8709197384103195e-28,1.0003997126054873e-24,9.3231829728926e-27,3.485681848456516e-26,-9.016478882801163e-29,-2.867317071794232e-29,1.1059542844087158e-28,1.0318816502021802e-29,3.596118018849267e-27,1.1981437825898253e-37,1.927431142240098e-28,4.990646340685717e-23,4.0386419515447524e-23
2.2627824150348749e-07,0.002724645380668153,0.0915567593028733,0.0,0.0003209797881187757,0.45153911535325164,1.5979465055539851e-12,0.45305529719116827,9.366531508185327e-16,3.183246574055676e-19,2.2479998125115886e-16,1.2033287034333549e-17,-5.066089749510083e-28,7.016607993318659e-06,1.6277928074801534e-12,3.2174361559975084e-21,5.0786327276595114e-20,2.9874943061728804e-14,3.767423777996082e-11,8.858724002238091e-16,2.6735706318533536e-22,1.277798203963503e-20,1.045827145999785e-17,-1.0841841512369808e-18,1.2817160338030174e-32,4.662773001301565e-19,0.003845315110546069,4.698856429643257e-09,5.9551610889626524e-24,4.432537855116743e-19,1.0354420282412267e-21,2.68498000407899e-25,7.886275504450831e-28,1.0036706163653792e-24,9.322718069821417e-27,3.489960582306232e-26,1.1992542074203043e-28,5.642599607675599e-29,-1.6086733302095603e-28,-1.214359737404347e-29,3.596350641545865e-27,-1.4811323260214244e-37,1.934276605375937e-28,4.9916752568028584e-23,4.102609525427348e-23
