Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31),OCHCO(260),SX(257),CH2OX(167),CHOX(166),SX(186),C2H6O(234),SX(408),SX(460)
0.05674018417625355,0.0005377589567108198,0.0915567593028733,0.0,0.000396930803001985,0.4503606472702431,2.892716466957418e-22,0.456896998512022,1.5504128101964622e-06,3.0932045898811093e-12,2.4855028445932774e-06,6.214713033755617e-07,1.8182318792912173e-14,1.949746191427708e-05,6.377117917627004e-11,1.9444055849624795e-17,1.206735808271908e-10,8.349162053118903e-08,2.363349459117815e-10,3.164948909378875e-11,3.5200252038083067e-23,2.4044850565597367e-14,1.4850361234959515e-12,3.7720500894334143e-17,1.9009348752945468e-24,5.151617216480455e-10,0.0011661072002178787,2.05460397892931e-12,4.7758340741646444e-11,6.825332354132251e-21,4.178837096893642e-07,4.6338637394900805e-09,1.6797137472273234e-18,7.968453442079991e-12,2.1650441333776105e-22,5.1329324666549695e-25,2.384616033471769e-52,9.850737393333087e-14,3.300099744924618e-21,1.3490069634959958e-20,3.786869353745707e-21,5.622882528156085e-18,6.853356792224653e-25,1.7909338454236023e-27
0.05699548632024908,0.0005377589567108198,0.0915567593028733,0.0,0.0003969307840189861,0.45036061830395824,2.91204172564363e-22,0.45689698836280107,1.5621140232334656e-06,3.104452639907448e-12,2.4882038816391657e-06,6.245617464934134e-07,1.8301968963622885e-14,1.9497460354791027e-05,6.393984856557337e-11,1.9490652717723268e-17,1.2158429851965693e-10,8.359235239718482e-08,2.36334929641884e-10,3.171035407047659e-11,3.520036256586538e-23,2.4069950050651387e-14,1.491730657187656e-12,3.789304629343271e-17,1.9030012950657375e-24,5.177234771620381e-10,0.0011661070694481482,2.0568366526808665e-12,4.799583125502776e-11,6.891183794019874e-21,4.2209119745523615e-07,4.680495547105079e-09,1.681543406043142e-18,7.97714732763559e-12,2.165044064699797e-22,5.142803900811889e-25,2.4051635139053306e-52,9.861483205227011e-14,3.306437186981403e-21,1.351597612041931e-20,3.8088142420953106e-21,5.705970309249991e-18,6.954626842407271e-25,1.8173977633387413e-27
0.05725078846424461,0.0005377589567108198,0.0915567593028733,0.0,0.00039693076561023936,0.4503605893159611,2.9313896565950976e-22,0.4568969782343011,1.573843093279353e-06,3.115648737118283e-12,2.490876153549447e-06,6.276428706985413e-07,1.8421314822086798e-14,1.949745882304017e-05,6.410808660137395e-11,1.9536998780566062e-17,1.2249718438703897e-10,8.369064218695287e-08,2.3633491372027474e-10,3.177062386173672e-11,3.5200471995558975e-23,2.4094782264900352e-14,1.4984017701790936e-12,3.8065007498738557e-17,1.9050457099382837e-24,5.202775083669758e-10,0.0011661069403088183,2.0590455509303714e-12,4.823260569997398e-11,6.957320493017942e-21,4.263182826093577e-07,4.72734438957068e-09,1.6833535817458764e-18,7.98574862745579e-12,2.1650439959590224e-22,5.152578800573493e-25,2.425745548096359e-52,9.872114587716771e-14,3.312712577958078e-21,1.3541628956796269e-20,3.830630801656196e-21,5.789761661066554e-18,7.056754435252494e-25,1.8440857716320716e-27
0.05750609060824014,0.0005377589567108198,0.0915567593028733,0.0,0.00039693074776203245,0.4503605603064191,2.9507600219839734e-22,0.4568969681263014,1.585599869306816e-06,3.1267929455615414e-12,2.493519966660396e-06,6.307146003715805e-07,1.8540351692800356e-14,1.949745731834936e-05,6.427588994419512e-11,1.9583094708782305e-17,1.2341222667683017e-10,8.378654530561148e-08,2.363348981386816e-10,3.183030478222435e-11,3.520058033675657e-23,2.411935005453318e-14,1.5050493595453062e-12,3.8236381501152196e-17,1.907068354229637e-24,5.228237525824678e-10,0.0011661068127596663,2.0612309268584675e-12,4.8468658266221646e-11,7.023741414063793e-21,4.305649004854292e-07,4.774409550221562e-09,1.6851444818032583e-18,7.994258327494153e-12,2.16504392715527e-22,5.162258189653089e-25,2.4463615042633044e-52,9.882632759278288e-14,3.318926577042334e-21,1.3567030838771215e-20,3.8523195482025326e-21,5.87425610745573e-18,7.159738990954245e-25,1.870997718706426e-27
0.05776139275223567,0.0005377589567108198,0.0915567593028733,0.0,0.00039693073046020256,0.45036053127549774,2.9701525864854063e-22,0.45689695803858354,1.5973842008223976e-06,3.1378853641270193e-12,2.4961356240466124e-06,6.337768619863448e-07,1.8659075445890442e-14,1.9497455840043812e-05,6.444324975999834e-11,1.962894089270803e-17,1.2432941366953306e-10,8.388011635747021e-08,2.3633488288879695e-10,3.1889403858096065e-11,3.5200687599041523e-23,2.4143656234759505e-14,1.5116733317776195e-12,3.8407165509982536e-17,1.9090694597450603e-24,5.253621488352777e-10,0.0011661066867617257,2.063393030912621e-12,4.8703983300505336e-11,7.090445515545812e-21,4.3483098603838463e-07,4.8216903078588956e-09,1.6869163114357454e-18,8.002677403210026e-12,2.1650438582956546e-22,5.171843206865728e-25,2.467011338956785e-52,9.893038925251166e-14,3.3250799172272628e-21,1.359218476255807e-20,3.8738810703816995e-21,5.959453121992599e-18,7.263579867440949e-25,1.898133436776523e-27
0.0580166948962312,0.0005377589567108198,0.0915567593028733,0.0,0.0003969307136913624,0.4503605022233617,2.9895671172577715e-22,0.4568969479709316,1.6091959378590578e-06,3.1489259905945724e-12,2.4987234255528652e-06,6.368295840961635e-07,1.8777481860217557e-14,1.9497454387474715e-05,6.461016275224516e-11,1.9674538938124535e-17,1.25248733688591e-10,8.397140914188507e-08,2.363348679626991e-10,3.194792536584052e-11,3.520079379184759e-23,2.416770359084018e-14,1.5182735774297776e-12,3.857735641688057e-17,1.9110492558220347e-24,5.278926378809901e-10,0.001166106562276034,2.0655321108800237e-12,4.893857530904246e-11,7.157431752110584e-21,4.3911647385640187e-07,4.869185937245869e-09,1.6886692736793785e-18,8.011006819671473e-12,2.165043789378988e-22,5.18133454788859e-25,2.4876946085288984e-52,9.903334278167978e-14,3.3311730450705854e-21,1.3617092553360786e-20,3.8953159144789775e-21,6.04535212834001e-18,7.3682763616911865e-25,1.9254927421883632e-27
0.05824646682582718,0.0005377589567108198,0.0915567593028733,0.0,0.00039693069904537273,0.4503604760584369,3.0070587856545896e-22,0.4568969389270246,1.6198498093933895e-06,3.1588182974186657e-12,2.501028875379528e-06,6.395688203356199e-07,1.888377250101423e-14,1.949745310164951e-05,6.476000233650362e-11,1.9715366000810308e-17,1.2607793584647938e-10,8.405166853131865e-08,2.36334854799771e-10,3.200010510451574e-11,3.5200888458558766e-23,2.4189127196493818e-14,1.5241934303451775e-12,3.8730018760491436e-17,1.9128130403435463e-24,5.301632698456156e-10,0.0011661064514989984,2.0674378000157563e-12,4.914907697765912e-11,7.217959725890921e-21,4.429899474806271e-07,4.912115117383108e-09,1.6902309742456774e-18,8.018427425160025e-12,2.1650437272933727e-22,5.189797343027778e-25,2.5063363993881497e-52,9.912506326416434e-14,3.336605818161954e-21,1.36393009186647e-20,3.9144993638993846e-21,6.12326092247548e-18,7.463234134766651e-25,1.9503071207035998e-27
0.05847623875542316,0.0005377589567108198,0.0915567593028733,0.0,0.00039693068481077323,0.4503604498765785,3.0245678938319545e-22,0.4568969298990436,1.630525649793554e-06,3.1686687997460125e-12,2.5033122163428036e-06,6.42300224193065e-07,1.8989799361903753e-14,1.9497451835679738e-05,6.490947100477242e-11,1.9755992953711538e-17,1.2690884788462047e-10,8.413016349842462e-08,2.3633484188694353e-10,3.20518272214101e-11,3.520098227334442e-23,2.4210345376168407e-14,1.5300939323785814e-12,3.888219671551915e-17,1.9145599117837494e-24,5.324274096091887e-10,0.001166106341888469,2.0693252151770873e-12,4.935897679676007e-11,7.278714613853563e-21,4.4687903549431893e-07,4.955217219298683e-09,1.6917776999556164e-18,8.025776869151472e-12,2.165043665165066e-22,5.198185914602759e-25,2.525004693000337e-52,9.921590423426694e-14,3.3419908845430673e-21,1.3661314270955527e-20,3.933581168225833e-21,6.20173733771014e-18,7.55888374924605e-25,1.9753022889371736e-27
0.05870601068501914,0.0005377589567108198,0.0915567593028733,0.0,0.0003969306709786733,0.45036042367790385,3.0420942771209554e-22,0.4568969208868359,1.6412233508518662e-06,3.178477533815102e-12,2.5055736604596187e-06,6.450237478525216e-07,1.909555989563046e-14,1.949745058911705e-05,6.505856620152418e-11,1.9796420717396255e-17,1.2774146138583946e-10,8.420693154431242e-08,2.3633482921875594e-10,3.210309542286002e-11,3.520107524286135e-23,2.4231360099963172e-14,1.535975016855251e-12,3.903388833564974e-17,1.9162900323214818e-24,5.346850175477837e-10,0.0011661062334168701,2.071194531606603e-12,4.956827109353578e-11,7.339695647988054e-21,4.5078368950158703e-07,4.99849170680071e-09,1.6933095944126177e-18,8.033055834034164e-12,2.1650436029892913e-22,5.206500865241746e-25,2.5436986451448553e-52,9.930587412582489e-14,3.3473286314589053e-21,1.3683134193263607e-20,3.952561750641963e-21,6.280780854859718e-18,7.655224572994517e-25,2.0004780816324552e-27
0.05891280542165552,0.0005377589567108198,0.0915567593028733,0.0,0.0003969306588663288,0.45036040008481515,3.057882657472143e-22,0.4568969127892102,1.6508698835209431e-06,3.1872697195817326e-12,2.507590411953546e-06,6.474681431253378e-07,1.919051455495253e-14,1.9497449483432438e-05,6.51924306076364e-11,1.9832636009204698e-17,1.2849226134942714e-10,8.42745768216908e-08,2.36334818022007e-10,3.214885207350933e-11,3.520115819822315e-23,2.4250101009346366e-14,1.541251340136625e-12,3.9169993470697016e-17,1.9178329515624753e-24,5.367112481055311e-10,0.0011661061367441116,2.0728615854425904e-12,4.975611528389017e-11,7.394771297052919e-21,4.5431114686488975e-07,5.037585690058439e-09,1.6946757362628663e-18,8.039547201507295e-12,2.1650435469906184e-22,5.2139219199769055e-25,2.5605448099347303e-52,9.938610916063801e-14,3.3520924970167096e-21,1.370260817745388e-20,3.969558121433674e-21,6.352404438620614e-18,7.742521745300147e-25,2.023290584438666e-27
0.0591196001582919,0.0005377589567108198,0.0915567593028733,0.0,0.0003969306470658342,0.4503603764782834,3.073684780724393e-22,0.456896904704129,1.6605339575862436e-06,3.1960281676917557e-12,2.50958974879593e-06,6.49906084783452e-07,1.9285249393729893e-14,1.949744839277888e-05,6.532598712846378e-11,1.9868690942743264e-17,1.2924442659651891e-10,8.434087979123174e-08,2.363348070149707e-10,3.219424775233559e-11,3.5201240479142136e-23,2.4268680108925615e-14,1.5465118457974569e-12,3.9305701985344984e-17,1.9193625487048213e-24,5.387321293057117e-10,0.0011661060409531576,2.074514245243905e-12,4.9943463570245616e-11,7.450028937561356e-21,4.578511377426856e-07,5.076818475016698e-09,1.6960300827151706e-18,8.045982516611283e-12,2.165043490955314e-22,5.2212844278038535e-25,2.5774113544768055e-52,9.946565142066429e-14,3.356818732978738e-21,1.3721928341367253e-20,3.9864732585082696e-21,6.424486508646427e-18,7.830377741264158e-25,2.0462491171142905e-27
0.05932639489492828,0.0005377589567108198,0.0915567593028733,0.0,0.000396930635570958,0.45036035285839215,3.0895005300827056e-22,0.45689689663148414,1.6702154949101371e-06,3.2047529199957573e-12,2.5115718213591796e-06,6.523375407075628e-07,1.9379762435578006e-14,1.9497447316842834e-05,6.54592335362268e-11,1.9904586131612363e-17,1.2999795104864417e-10,8.440586664576876e-08,2.363347961938247e-10,3.223928532194171e-11,3.520132209037223e-23,2.4287098795972908e-14,1.5517564919836308e-12,3.9441012630185964e-17,1.920878938772957e-24,5.407476345313511e-10,0.001166105946024791,2.0761526352998447e-12,5.013031348544412e-11,7.505468005783585e-21,4.6140362643389227e-07,5.1161896661365775e-09,1.6973727356187692e-18,8.052362263325804e-12,2.165043434880401e-22,5.228588854308968e-25,2.5942977280857095e-52,9.954450688750703e-14,3.3615076383454155e-21,1.374109590729352e-20,4.003307503575511e-21,6.497026624339946e-18,7.918792024322796e-25,2.0693535393966604e-27
0.05953318963156466,0.0005377589567108198,0.0915567593028733,0.0,0.00039693062437513236,0.45036032922522407,3.105329789762552e-22,0.45689688857116817,1.6799144175924257e-06,3.2134440204573963e-12,2.513536778717156e-06,6.547624796315528e-07,1.9474051857130002e-14,1.9497446255308117e-05,6.55921678856291e-11,1.9940322041039312e-17,1.307528286408226e-10,8.446956321213055e-08,2.363347855546847e-10,3.228396791439305e-11,3.520140303668484e-23,2.430535845530728e-14,1.5569852405016035e-12,3.957592424052329e-17,1.9223822357880106e-24,5.427577378563393e-10,0.0011661058519404992,2.0777768788042673e-12,5.031666262575799e-11,7.561087936510328e-21,4.6496857711373714e-07,5.155698866329066e-09,1.6987037959216771e-18,8.058686921453938e-12,2.1650433787677354e-22,5.23583570569434e-25,2.611203807193753e-52,9.962268149018002e-14,3.366159539919503e-21,1.3760112211094676e-20,4.020061240288693e-21,6.570024325856984e-18,8.007764033919042e-25,2.0926037047920723e-27
0.05973998436820104,0.0005377589567108198,0.0915567593028733,0.0,0.0003969306134717677,0.4503603055788608,3.1211724449818396e-22,0.4568968805230745,1.6896306479732713e-06,3.2221015375804096e-12,2.515484768656244e-06,6.571808711336291e-07,1.9568115967017477e-14,1.949744520786118e-05,6.572478653759263e-11,1.997589900415898e-17,1.3150905332499333e-10,8.453199495271092e-08,2.363347750936898e-10,3.232829905224893e-11,3.520148332283448e-23,2.4323460459660546e-14,1.562198057734987e-12,3.971043575680763e-17,1.923872552782998e-24,5.447624140488644e-10,0.001166105758682154,2.0793870978799818e-12,5.050250865156798e-11,7.61688816332095e-21,4.685459538376592e-07,5.195345677100497e-09,1.7000233636927718e-18,8.06495696665477e-12,2.1650433226205063e-22,5.24302555327426e-25,2.628129686303508e-52,9.970018110616334e-14,3.370774805079409e-21,1.377897875446785e-20,4.036734875931944e-21,6.643479134256099e-18,8.097293185993012e-25,2.1159994606849285e-27
0.05994677910483742,0.0005377589567108198,0.0915567593028733,0.0,0.00039693060285502917,0.4503602819193843,3.137028381954485e-22,0.4568968724870978,1.6993641086313498e-06,3.2307255216192653e-12,2.517415937686455e-06,6.595926856333883e-07,1.9661953099841067e-14,1.94974441742041e-05,6.585708723136148e-11,2.0011317676473233e-17,1.3226661907984769e-10,8.45931869620916e-08,2.3633476480721654e-10,3.237228153210844e-11,3.5201562953468846e-23,2.434140617053446e-14,1.56739490651024e-12,3.984454605400998e-17,1.925350001831127e-24,5.467616386011655e-10,0.0011661056662312266,2.0809834136307254e-12,5.068784929143083e-11,7.672868119509964e-21,4.7213572054520406e-07,5.235129698999153e-09,1.7013315381721277e-18,8.071172870476734e-12,2.165043266434384e-22,5.25015885303539e-25,2.6450747053452777e-52,9.977701156372238e-14,3.3753537260067113e-21,1.3797696731851517e-20,4.053328764167357e-21,6.7173905519886155e-18,8.187378874722574e-25,2.1395406487023147e-27
0.0601535738414738,0.0005377589567108198,0.0915567593028733,0.0,0.0003969305925186931,0.4503602582468748,3.152897487882522e-22,0.4568968644631334,1.7091147223853681e-06,3.2393160159407483e-12,2.519330431052508e-06,6.61997894383729e-07,1.9755561568140246e-14,1.9497443154035376e-05,6.598906853522767e-11,2.0046578580679555e-17,1.3302551989726572e-10,8.465316396712865e-08,2.363347546915643e-10,3.241591832454834e-11,3.5201641933260356e-23,2.4359196937244877e-14,1.572575752556733e-12,3.997825407543684e-17,1.9268146940266572e-24,5.487553876781426e-10,0.0011661055745699458,2.082565946089842e-12,5.08726823355945e-11,7.72902723703169e-21,4.757378410645411e-07,5.275050531146875e-09,1.7026284177185777e-18,8.077335100397437e-12,2.165043210210449e-22,5.257236084560281e-25,2.6620386392720092e-52,9.98531786397396e-14,3.3798966127188794e-21,1.3816267410508046e-20,4.069843300485346e-21,6.791758063266399e-18,8.278020471474264e-25,2.1632271045515984e-27
0.06036036857811018,0.0005377589567108198,0.0915567593028733,0.0,0.0003969305824562986,0.45036023456141205,3.168779650947733e-22,0.4568968564510773,1.718882412298009e-06,3.2478730963739303e-12,2.5212283927448035e-06,6.643964694606459e-07,1.9848939754857526e-14,1.9497442147052555e-05,6.612072673493249e-11,2.0081681999919366e-17,1.337857497834172e-10,8.471195032967737e-08,2.3633474474299694e-10,3.245921304649078e-11,3.520172026689081e-23,2.4376834097114007e-14,1.57774056798792e-12,4.0111558907202663e-17,1.928266739495474e-24,5.507436381120842e-10,0.001166105483681147,2.0841348142348634e-12,5.1057005635534935e-11,7.785364946532533e-21,4.793522791163267e-07,5.315107771276325e-09,1.7039140998222769e-18,8.083444119859494e-12,2.165043153953572e-22,5.264257833674474e-25,2.679021790981788e-52,9.992868806036718e-14,3.384403842283793e-21,1.383469233171302e-20,4.086278924489303e-21,6.8665811340640776e-18,8.36921732481367e-25,2.187058658029731e-27
0.06056716331474656,0.0005377589567108198,0.0915567593028733,0.0,0.0003969305726623854,0.4503602108630758,3.184674760305543e-22,0.45689684845082706,1.7286671016735607e-06,3.2563968245361434e-12,2.523109965510254e-06,6.667883837608986e-07,1.9942086132980477e-14,1.9497441152972937e-05,6.625205942589569e-11,2.0116628607262217e-17,1.3454730277461907e-10,8.476957004310826e-08,2.3633473495808304e-10,3.2502168488788975e-11,3.520179795890897e-23,2.4394318976775953e-14,1.5828893206151602e-12,4.0244459554748995e-17,1.929706247435056e-24,5.527263674524283e-10,0.001166105393547012,2.08569013606492e-12,5.1240817110668225e-11,7.841880678798344e-21,4.829789983172848e-07,5.355301016415642e-09,1.7051886811804014e-18,8.089500388300812e-12,2.165043097658343e-22,5.271224556824508e-25,2.6960234311464776e-52,1.0000354550444508e-13,3.3888757063223625e-21,1.3852972687631787e-20,4.102636000838142e-21,6.941859212478261e-18,8.460968762797059e-25,2.2110351334753888e-27
0.06077395805138294,0.0005377589567108198,0.0915567593028733,0.0,0.0003969305631310905,0.45036018715194426,3.2005827060773507e-22,0.4568968404622805,1.7384687140587025e-06,3.264887243251641e-12,2.524975290863003e-06,6.691736109940725e-07,2.0034999197217946e-14,1.949744017151002e-05,6.638306567922164e-11,2.0151418983893294e-17,1.3531017292065524e-10,8.482604673255575e-08,2.363347253333108e-10,3.254478744764155e-11,3.5201875013890897e-23,2.4411652890980716e-14,1.588021979861529e-12,4.037695506424137e-17,1.9311333260888533e-24,5.547035539044538e-10,0.0011661053041504984,2.0872320285355236e-12,5.142411474057228e-11,7.898573863468434e-21,4.866179621847118e-07,5.395629862313698e-09,1.7064522576307528e-18,8.095504361191926e-12,2.165043041324883e-22,5.278136704933194e-25,2.713043180020704e-52,1.0007775660071507e-13,3.393312496756825e-21,1.3871109671576875e-20,4.118914930575275e-21,7.017591729121785e-18,8.5532740916214e-25,2.2351563495521267e-27
0.06098075278801932,0.0005377589567108198,0.0915567593028733,0.0,0.0003969305538560174,0.45036016342809504,3.2165033793417066e-22,0.4568968324853367,1.7482871732475644e-06,3.2733444333451776e-12,2.526824509095059e-06,6.715521256700697e-07,2.0127677517581608e-14,1.949743920237138e-05,6.651374167221924e-11,2.0186053347664045e-17,1.3607435428169175e-10,8.488140365984398e-08,2.3633471586505113e-10,3.2587073640702396e-11,3.5201951436457236e-23,2.442883714248189e-14,1.593138523463642e-12,4.0509044664656816e-17,1.932548082748556e-24,5.566751763086591e-10,0.0011661052154754677,2.0887606075558837e-12,5.160689656251317e-11,7.955443928652772e-21,4.902691341402843e-07,5.4360939032885616e-09,1.7077049241470362e-18,8.101456490072604e-12,2.1650429849604655e-22,5.28499487871966e-25,2.7300816329051784e-52,1.001513269277141e-13,3.3977146009524535e-21,1.3889104866873082e-20,4.135116187133938e-21,7.093778097011336e-18,8.646132594952175e-25,2.25942211912578e-27
0.0611875475246557,0.0005377589567108198,0.0915567593028733,0.0,0.0003969305448320846,0.45036013969160565,3.2324366721284333e-22,0.45689682451989533,1.7581224032787986e-06,3.281768469713528e-12,2.528657759286865e-06,6.739239030970408e-07,2.0220119731575412e-14,1.949743824528957e-05,6.664408480308232e-11,2.0220532380382385e-17,1.36839840952366e-10,8.493566372023407e-08,2.363347065500653e-10,3.2629029882465355e-11,3.520202723106128e-23,2.4445873023946268e-14,1.5982389242900608e-12,4.064072749308545e-17,1.9339506238099016e-24,5.586412142172417e-10,0.0011661051275048077,2.090275988100567e-12,5.178916068171632e-11,8.01249030309199e-21,4.939324775132147e-07,5.476692733236162e-09,1.7089467749490347e-18,8.107357222580537e-12,2.1650429285585557e-22,5.291799540321075e-25,2.7471380220783184e-52,1.0022426201869738e-13,3.4020823130164375e-21,1.3906959475868402e-20,4.15124014360374e-21,7.170417712051302e-18,8.739543537357072e-25,2.2838322499352835e-27
0.06139434226129208,0.0005377589567108198,0.0915567593028733,0.0,0.00039693053605386567,0.4503601159425526,3.248382477411271e-22,0.4568968165658572,1.7679743284354453e-06,3.2901593938233424e-12,2.530475179317754e-06,6.762889193741572e-07,2.031232444865185e-14,1.9497437299994298e-05,6.677409477462685e-11,2.025485674934734e-17,1.3760662704224223e-10,8.498884944233255e-08,2.363346973850505e-10,3.267065872790602e-11,3.520210240217767e-23,2.4462761816532384e-14,1.6033231548332604e-12,4.0772002685110246e-17,1.9353410547410988e-24,5.606016478240699e-10,0.0011661050402221184,2.0917782841311995e-12,5.1970905262454077e-11,8.069712414686838e-21,4.976079555447648e-07,5.5174259449698154e-09,1.7101779034232574e-18,8.113207002487524e-12,2.165042872117429e-22,5.29855110155075e-25,2.7642116707210028e-52,1.0029656735829149e-13,3.406415899898558e-21,1.3924674589830957e-20,4.1672871946908635e-21,7.247509953629182e-18,8.833506162915108e-25,2.3083865443842518e-27
0.06160113699792846,0.0005377589567108198,0.0915567593028733,0.0,0.0003969305275149589,0.4503600921810108,3.2643406890985176e-22,0.45689680862312376,1.7778428732513781e-06,3.298517287588406e-12,2.5322769058763465e-06,6.786471513767636e-07,2.0404290365795626e-14,1.9497436366201948e-05,6.69037676676262e-11,2.0289026598006607e-17,1.3837470666509845e-10,8.504098299508705e-08,2.363346883664652e-10,3.271196397819425e-11,3.5202176954377046e-23,2.4479504789237054e-14,1.608391198162957e-12,4.090286960578961e-17,1.936719480070461e-24,5.625564579178771e-10,0.0011661049536123515,2.0932676085631828e-12,5.215212852208568e-11,8.127109689375517e-21,5.012955313921432e-07,5.558293129734331e-09,1.7113984020873107e-18,8.119006269736875e-12,2.1650428156475155e-22,5.305250174323277e-25,2.7813035442830776e-52,1.0036824838102873e-13,3.410715757413098e-21,1.3942251826563142e-20,4.183257849139881e-21,7.325054184168004e-18,8.92801969313941e-25,2.3330847991367548e-27
0.06180793173456484,0.0005377589567108198,0.0915567593028733,0.0,0.0003969305192106389,0.4503600684070558,3.280311202027426e-22,0.4568968006915973,1.7877279625078393e-06,3.3068422416307503e-12,2.534063074470828e-06,6.809985767546917e-07,2.0496016294763543e-14,1.9497435443659872e-05,6.7033100562001e-11,2.032304259586781e-17,1.3914407397412195e-10,8.509208618460771e-08,2.363346794912561e-10,3.275294853110816e-11,3.52022508920232e-23,2.4496103201609015e-14,1.6134430324876873e-12,4.103332752937331e-17,1.938086003463367e-24,5.64505625994598e-10,0.0011661048676591148,2.094744073422956e-12,5.233282874611268e-11,8.184681554252576e-21,5.049951681311246e-07,5.599293878648668e-09,1.7126083627458977e-18,8.124755460469275e-12,2.165042759141403e-22,5.311897236551173e-25,2.7984129308958776e-52,1.0043931047825901e-13,3.4149821883153704e-21,1.3959692423778598e-20,4.1991524895222535e-21,7.40304974958206e-18,9.023083331733795e-25,2.3579268060234516e-27
0.06201472647120122,0.0005377589567108198,0.0915567593028733,0.0,0.00039693051113601766,0.4503600446207623,3.2962939119573165e-22,0.4568967927711813,1.7976295212320167e-06,3.3151342967739543e-12,2.535833819439134e-06,6.833431739262815e-07,2.0587500982670233e-14,1.949743453211563e-05,6.716209392547816e-11,2.03569055263701e-17,1.399147231410121e-10,8.514218045339179e-08,2.3633467075635665e-10,3.279361463966824e-11,3.520232421948103e-23,2.4512558302200103e-14,1.6184786327920923e-12,4.1163375668428736e-17,1.939440727687401e-24,5.664491341837328e-10,0.0011661047823465383,2.096207789762067e-12,5.2513004278831505e-11,8.242427436086416e-21,5.087068287605099e-07,5.640427782036642e-09,1.7138078764041363e-18,8.130455007057673e-12,2.1650427025943505e-22,5.318492651817357e-25,2.815538664038641e-52,1.005097589944964e-13,3.419215428375915e-21,1.397699734535456e-20,4.2149714901824995e-21,7.481495980284308e-18,9.118696263638295e-25,2.3829123519458607e-27
0.0622215212078376,0.0005377589567108198,0.0915567593028733,0.0,0.0003969305032846059,0.45036002082220244,3.3122887155595752e-22,0.45689678486177965,1.8075474747051868e-06,3.3233935308156905e-12,2.537589273959068e-06,6.856809220607153e-07,2.0678743242306578e-14,1.9497433631292908e-05,6.729074379737478e-11,2.0390615452554384e-17,1.4068664833253466e-10,8.519128688978421e-08,2.3633466215828935e-10,3.283396615283631e-11,3.520239694128301e-23,2.4528871327027465e-14,1.6234979870451881e-12,4.129301351417371e-17,1.9407837545761304e-24,5.68386965159092e-10,0.001166104697660735,2.0976588675739214e-12,5.26926535116777e-11,8.300346758971838e-21,5.124304762062958e-07,5.6816944283908654e-09,1.7149970331814892e-18,8.1361053381472e-12,2.1650426460208087e-22,5.325037036213275e-25,2.8326821438627424e-52,1.0057959922374884e-13,3.423415878085981e-21,1.3994168228132643e-20,4.230715396812462e-21,7.560392190356467e-18,9.21485765079827e-25,2.4080412180553044e-27
0.06242831594447398,0.0005377589567108198,0.0915567593028733,0.0,0.00039693049565198,0.4503599970114497,3.3282955104122214e-22,0.45689677696329734,1.817481748458856e-06,3.3316200523634427e-12,2.539329570058326e-06,6.880118010764847e-07,2.076974204596564e-14,1.9497432740952846e-05,6.741904674240384e-11,2.042417299990905e-17,1.414598437600096e-10,8.523942622499598e-08,2.3633465369416973e-10,3.2874006135085875e-11,3.520246906171235e-23,2.454504350331033e-14,1.6285010792390979e-12,4.142224048680842e-17,1.9421151851330354e-24,5.703191022967542e-10,0.001166104613586072,2.0990974160091133e-12,5.2871774904386656e-11,8.358438948671818e-21,5.161660733236213e-07,5.723093406366798e-09,1.7161759225261208e-18,8.141706878677464e-12,2.1650425894130854e-22,5.331530897229196e-25,2.8498428958678422e-52,1.0064883641895378e-13,3.42758385743423e-21,1.4011206380273053e-20,4.2463846068605614e-21,7.639737677852904e-18,9.31156663850314e-25,2.4333131809278638e-27
