Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59)
1.5578847360950613e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1938767753146078e-05,0.4515420631208915,2.228267872505347e-38,0.45613459667796086,2.0679080278702768e-17,1.3991276956720988e-26,1.724440740386985e-16,2.471715274234222e-19,-1.512506958045376e-32,1.1304701703620374e-06,1.229921526287333e-13,7.712595471062573e-26,1.204633421839194e-21,1.2301282644912783e-13,1.162538839871584e-11,-9.745143945564342e-22,1.3467778536399489e-22,7.049081133024867e-21,-2.4745913207569237e-19,-5.5560091884207715e-24,5.739018052240619e-33,7.748755427613031e-21,0.000766015651317429,1.2230296315545618e-13,6.60684003803341e-24,8.91402941298942e-29
1.5658623561332483e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1935292218028996e-05,0.4515420632167332,2.2402020917121184e-38,0.4561345948443539,2.0684073596949497e-17,1.3547620226316954e-26,1.7248648773894566e-16,2.455371163992681e-19,-1.5124853063999362e-32,1.1302784864897306e-06,1.2363345110502724e-13,7.711426133358204e-26,1.2042640503684643e-21,1.2365412986838855e-13,1.1620713968968493e-11,-9.600432351749583e-22,1.3464093458827047e-22,7.04789010319266e-21,-2.4573803497027134e-19,-5.517326446886974e-24,5.73945602743986e-33,7.697508565566395e-21,0.0007660174849284767,1.2258909050622473e-13,6.640231425143854e-24,8.957724128916416e-29
1.5738399761714354e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1931920695296e-05,0.4515420633097078,2.2521392453577057e-38,0.4561345930656201,2.0689065238720673e-17,1.31107881376763e-26,1.7252888717027243e-16,2.4391435705049597e-19,-1.512464132532541e-32,1.1300925367950832e-06,1.242747510878011e-13,7.710293563411116e-26,1.2039064780509524e-21,1.2429543479221652e-13,1.161618480614662e-11,-9.450721036843284e-22,1.346052156773766e-22,7.046734701365698e-21,-2.440292065072211e-19,-5.478911485079494e-24,5.739922180600954e-33,7.646627039821862e-21,0.0007660192636661707,1.228751732069826e-13,6.673643629364105e-24,9.001481427591015e-29
1.5818175962096224e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1928650056876364e-05,0.45154206339990144,2.2640793324696635e-38,0.4561345913401093,2.0694055254435604e-17,1.268100509431314e-26,1.7257127276204922e-16,2.4230315595015366e-19,-1.5124434417028037e-32,1.1299121489651123e-06,1.249160525318329e-13,7.709196674547544e-26,1.2035603468001849e-21,1.2493674117543943e-13,1.1611796291033527e-11,-9.296027948308281e-22,1.3457059320193946e-22,7.045613856996877e-21,-2.423325483106103e-19,-5.4407637122199705e-24,5.7404156720955665e-33,7.596107920995005e-21,0.0007660209891807054,1.2316121259386992e-13,6.7070761813816e-24,9.045299954150914e-29
1.5897952162478095e-07,0.0005284065757894736,0.0915567593028733,0.0,2.192547726967188e-05,0.4515420634873976,2.2760223521048036e-38,0.45613458966622145,2.069904369298288e-17,1.2258494738008348e-26,1.7261364493059862e-16,2.407034208020486e-19,-1.5124232391067182e-32,1.1297371559105695e-06,1.2555735539325945e-13,7.708134384086265e-26,1.203225309595311e-21,1.2557804897424252e-13,1.1607543955998347e-11,-9.136370852523577e-22,1.3453703287367028e-22,7.044526531988392e-21,-2.406479631674207e-19,-5.402909102769769e-24,5.7409356875298975e-33,7.545948315156052e-21,0.0007660226630721769,1.2344720996284973e-13,6.740528621521846e-24,9.089178382674163e-29
1.5977728362859965e-07,0.0005284065757894736,0.0915567593028733,0.0,2.192239939262075e-05,0.45154206357227744,2.2879683033483063e-38,0.4561345880424049,2.070403060176769e-17,1.1843479958024855e-26,1.7265600407959909e-16,2.391150603913916e-19,-1.5124035297539943e-32,1.1295673956048996e-06,1.261986596295355e-13,7.707105683733498e-26,1.2029010301272041e-21,1.2621935814612733e-13,1.160342347982014e-11,-8.971767338743383e-22,1.3450450150714426e-22,7.04347171969177e-21,-2.3897535506063204e-19,-5.365315699187114e-24,5.741481436973544e-33,7.496145362282419e-21,0.0007660242868921313,1.2373316657092733e-13,6.774000499577539e-24,9.133115415595921e-29
1.6057504563241835e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1919413573855123e-05,0.4515420636546195,2.2999171853128604e-38,0.45613458646715543,2.0709016026757602e-17,1.1436182899988505e-26,1.726983506004759e-16,2.3753798457063987e-19,-1.51238431831814e-32,1.1294027109283153e-06,1.2683996519939359e-13,7.706109592307523e-26,1.202587182457091e-21,1.268606686498718e-13,1.1599430682696676e-11,-8.80223482291246e-22,1.3447296698289984e-22,7.042448443939383e-21,-2.373146290727579e-19,-5.3279749834568445e-24,5.742052154211973e-33,7.446696235814761e-21,0.0007660258621450644,1.2401908363733217e-13,6.807491374631461e-24,9.17710978311433e-29
1.6137280763623706e-07,0.0005284065757894736,0.0915567593028733,0.0,2.191651704794936e-05,0.4515420637345,2.3118689971378268e-38,0.45613458493901377,2.071400001252696e-17,1.1036824974444355e-26,1.7274068487277986e-16,2.359721042574954e-19,-1.5123656094206076e-32,1.1292429495168184e-06,1.274812720628054e-13,7.705145110864658e-26,1.2022834506867705e-21,1.2750198044549177e-13,1.1595561521430922e-11,-8.627790551486764e-22,1.3444239821171353e-22,7.04145575810678e-21,-2.3566569135692785e-19,-5.290928253878978e-24,5.742647096024069e-33,7.397598142594208e-21,0.0007660273902898732,1.2430496234466314e-13,6.841000814917786e-24,9.221160242696571e-29
1.6217056964005576e-07,0.0005284065757894736,0.0915567593028733,0.0,2.191370713325592e-05,0.45154206381199263,2.3238237379884298e-38,0.45613458345656555,2.0718982602299777e-17,1.0645626865115557e-26,1.7278300726455369e-16,2.3441733137841685e-19,-1.512347407495757e-32,1.12908796361601e-06,1.2812258018094402e-13,7.704211320194505e-26,1.2019895286392088e-21,1.2814329349420293e-13,1.1591812084788953e-11,-8.448451604967137e-22,1.3441276510029787e-22,7.040492744204986e-21,-2.34028449205968e-19,-5.2541388251833265e-24,5.7432655414816916e-33,7.34884832109123e-21,0.000766028872741261,1.2459080383999865e-13,6.874528397658296e-24,9.265265578530981e-29
1.6296833164387447e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1910981229325895e-05,0.4515420638871692,2.335781407054975e-38,0.4561345820184387,2.0723963837991335e-17,1.0262808536876571e-26,1.7282531813268675e-16,2.328735788507041e-19,-1.512329716525375e-32,1.128937609939523e-06,1.2876388951614793e-13,7.70330734090942e-26,1.2017051195504693e-21,1.2878460775838524e-13,1.1588178589022818e-11,-8.264234901259697e-22,1.343840385182014e-22,7.039558512001123e-21,-2.3240281094186166e-19,-5.2175836437654825e-24,5.743906791269956e-33,7.300444040843921e-21,0.0007660303108710967,1.2487660923597225e-13,6.908073708881577e-24,9.309424600943056e-29
1.6376609364769317e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1908336814411496e-05,0.45154206396009916,2.347742003552086e-38,0.456134580623303,2.0728943760248427e-17,9.888589243442581e-27,1.7286761782325858e-16,2.313407606004525e-19,-1.5123125405590033e-32,1.128791749531931e-06,1.2940520003188523e-13,7.702432248134265e-26,1.2014299357721732e-21,1.29425923201547e-13,1.1584657373552232e-11,-8.075157199171907e-22,1.343561902656702e-22,7.03865219816688e-21,-2.307886858625855e-19,-5.181324537832009e-24,5.744570167030805e-33,7.252382603020861e-21,0.0007660317060097342,1.2516237961181563e-13,6.941636343295032e-24,9.353636145942817e-29
1.6456385565151188e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1905771443047566e-05,0.45154206403084984,2.359705526717972e-38,0.45613457926986817,2.0733922408488347e-17,9.523187534806435e-27,1.7290990667187155e-16,2.2981879149831644e-19,-1.5122958835879276e-32,1.1286502476359779e-06,1.3004651169272e-13,7.701585198599417e-26,1.2011636984828574e-21,1.3006723978829128e-13,1.1581244896799225e-11,-7.8812351015823275e-22,1.343291930428341e-22,7.037772965454215e-21,-2.2918598436025227e-19,-5.145323405441381e-24,5.745255010726664e-33,7.204661338407072e-21,0.0007660330594472862,1.2544811601436913e-13,6.975215904131248e-24,9.397899074716083e-29
1.6536161765533058e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1903282743709532e-05,0.4515420640994866,2.37167197581371e-38,0.4561345779568833,2.0738899820936605e-17,9.166821264435343e-27,1.7295218500397268e-16,2.2830758733012503e-19,-1.5122797489377442e-32,1.1285129735639857e-06,1.3068782446427878e-13,7.700765413239855e-26,1.200906137409638e-21,1.3070855748428222e-13,1.1577937732169943e-11,-7.682485058347724e-22,1.343030204200186e-22,7.036920001896502e-21,-2.275946177998939e-19,-5.109532721863307e-24,5.745960684021931e-33,7.15727760648273e-21,0.0007660343724348607,1.257338194590612e-13,7.008812002960465e-24,9.442212273042918e-29
1.6615937965914928e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1900868416545326e-05,0.4515420641660728,2.3836413501225576e-38,0.456134576683135,2.074387603466353e-17,8.819707596217116e-27,1.7299445313516587e-16,2.268070648429494e-19,-1.512264140081785e-32,1.1283798005733048e-06,1.3132913831321857e-13,7.699972033834474e-26,1.2006569905596641e-21,1.3134987625621355e-13,1.1574732564178315e-11,-7.478923369540335e-22,1.3427764680879128e-22,7.036092520034761e-21,-2.260144984217683e-19,-5.074040352255853e-24,5.74668656768617e-33,7.110228796867444e-21,0.0007660356461857566,1.2601949093085807e-13,7.042424259573453e-24,9.486574650884477e-29
1.66957141662968e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1898526231178746e-05,0.45154206423067,2.3956136489492755e-38,0.4561345754474465,2.0748851085619634e-17,8.482063011191478e-27,1.7303671137151374e-16,2.253171416753092e-19,-1.5122490606702867e-32,1.1282506057456727e-06,1.3197045320719575e-13,7.699204277437398e-26,1.2004160039589726e-21,1.319911960717772e-13,1.1571626184706274e-11,-7.270566188336028e-22,1.3425304743424575e-22,7.035289756168796e-21,-2.244455395244681e-19,-5.038814081235218e-24,5.74743206101595e-33,7.063512327131997e-21,0.0007660368818766226,1.2630513138518442e-13,7.076052301842232e-24,9.530985141919316e-29
1.677549036667867e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1896254024581943e-05,0.4515420642933376,2.407588871619486e-38,0.456134574248677,2.075382500866992e-17,8.15410331408401e-27,1.730789600098301e-16,2.2383773630309046e-19,-1.5122345133568881e-32,1.1281252698703525e-06,1.3261176911483584e-13,7.698461465760947e-26,1.2001829314006423e-21,1.326325168996331e-13,1.1568615489395536e-11,-7.057429523445697e-22,1.3422919830838924e-22,7.034510969631148e-21,-2.2288765534272097e-19,-5.003767667507417e-24,5.748196581271632e-33,7.017125641102707e-21,0.0007660380806485801,1.2659074174881513e-13,7.109695765522188e-24,9.575442702955828e-29
1.685526656706054e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1894049699014714e-05,0.45154206435413363,2.4195670174790355e-38,0.45613457308571953,2.0758797837627082e-17,7.836043639614892e-27,1.7312119933796342e-16,2.2236876812265643e-19,-1.5122205009864157e-32,1.1280036773309317e-06,1.332530860057042e-13,7.697742803451795e-26,1.1999575342024035e-21,1.3327383870938003e-13,1.1565697474166104e-11,-6.839529242146767e-22,1.34206076204023e-22,7.033755442083657e-21,-2.2134076087398e-19,-4.969019612991294e-24,5.7489795631343996e-33,6.971066211467117e-21,0.000766039243608308,1.2687632292074048e-13,7.143354294144752e-24,9.619946313555304e-29
1.693504276744241e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1891911220028476e-05,0.45154206441311395,2.4315480858933893e-38,0.4561345719575009,2.076376960528369e-17,7.528098458623211e-27,1.731634296350711e-16,2.2091015738297337e-19,-1.512207027043517e-32,1.1278857159956527e-06,1.338944038502778e-13,7.69704754862903e-26,1.199739580970191e-21,1.3391516147152739e-13,1.1562869231856792e-11,-6.616881073000807e-22,1.341836586297657e-22,7.033022476836858e-21,-2.198047721439022e-19,-4.9345573370826534e-24,5.749780458181055e-33,6.925331537645949e-21,0.0007660403718290989,1.2716187577300483e-13,7.177027538898558e-24,9.664494975622e-29
1.701481896782428e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1889836614532707e-05,0.4515420644703331,2.4435320762470327e-38,0.45613457086298015,2.076874034344335e-17,7.230481584036822e-27,1.7320565117188544e-16,2.1946182508731457e-19,-1.5121940935254847e-32,1.1277712771111696e-06,1.3453572261991775e-13,7.69637512529696e-26,1.1995288473698286e-21,1.3455648515746765e-13,1.1560127948983317e-11,-6.389500607753691e-22,1.3416192380622962e-22,7.032311398189877e-21,-2.1827960610533264e-19,-4.9002364803057566e-24,5.7505987343708224e-33,6.879919142711196e-21,0.0007660414663518756,1.2744740115151888e-13,7.210715158416944e-24,9.709087712800491e-29
1.709459516820615e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1887823968921863e-05,0.4515420645258439,2.4555189879429056e-38,0.4561345698011479,2.0773710082950894e-17,6.943406176635925e-27,1.7324786421097082e-16,2.180236931221667e-19,-1.5121817025051983e-32,1.1276602551996122e-06,1.3517704228684237e-13,7.695724802895725e-26,1.1993251159082812e-21,1.351978097394496e-13,1.1557470902609654e-11,-6.157403304188513e-22,1.341408506424284e-22,7.031621550790564e-21,-2.1676518034429786e-19,-4.866207533269863e-24,5.75143387555089e-33,6.834826577427682e-21,0.0007660425281861812,1.2773289987684837e-13,7.244416818677634e-24,9.753723570129564e-29
1.7174371368588021e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1885871427260858e-05,0.4515420645796971,2.467508820401837e-38,0.45613456877102493,2.07786788537216e-17,6.667084750653092e-27,1.7329006900697345e-16,2.165956842075666e-19,-1.5121698575259718e-32,1.127552547958859e-06,1.3581836282410156e-13,7.695095856606778e-26,1.199128175719504e-21,1.3583913519055281e-13,1.1554895457328515e-11,-5.920604488838281e-22,1.3412041871320362e-22,7.030952299016739e-21,-2.152614134431721e-19,-4.832501135735525e-24,5.7522853809795425e-33,6.790051418695929e-21,0.0007660435583111356,1.2801837274497738e-13,7.27813219291266e-24,9.798401613697838e-29
1.7254147568969892e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1883977189527016e-05,0.45154206463194263,2.479501573062014e-38,0.4561345677716615,2.078364668476958e-17,6.401729179264808e-27,1.733322658068629e-16,2.1517772172682247e-19,-1.5121585599957906e-32,1.1274480561659029e-06,1.364596842055519e-13,7.694487813492164e-26,1.1989378223569655e-21,1.3648046148466233e-13,1.1552399062346944e-11,-5.679119358267267e-22,1.3410060823794799e-22,7.030303026375879e-21,-2.1376822494287861e-19,-4.79888995318833e-24,5.753152764858282e-33,6.7455912642134394e-21,0.0007660445576763632,1.2830382052804964e-13,7.31186096137677e-24,9.843120930016702e-29
1.7333923769351762e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1882139509906904e-05,0.4515420646826287,2.4914972453784526e-38,0.45613456680213676,2.0788613604235164e-17,6.147550699890684e-27,1.7337445485016603e-16,2.137697299064066e-19,-1.5121478109329282e-32,1.1273466835832208e-06,1.3710100640583195e-13,7.693900018346027e-26,1.1987538575962781e-21,1.3712178859644476e-13,1.154997924867323e-11,-5.432962981717996e-22,1.3408140005927835e-22,7.029673134922717e-21,-2.1228553486633108e-19,-4.765550471109334e-24,5.754035555880968e-33,6.7014437381147885e-21,0.0007660455272028904,1.285892439750862e-13,7.345602811248595e-24,9.887880625696598e-29
1.7413699969733633e-07,0.0005284065757894736,0.0915567593028733,0.0,2.188035669514607e-05,0.4515420647318018,2.5034958368224913e-38,0.4561345658615574,2.0793579639411567e-17,5.9047599193374434e-27,1.7341663636919395e-16,2.123716338149155e-19,-1.5121376142274348e-32,1.1272483368680478e-06,1.3774232940033914e-13,7.693331733990349e-26,1.1985760892413486e-21,1.3776311650132422e-13,1.154763362640142e-11,-5.182150304067547e-22,1.3406277562254334e-22,7.029062044696586e-21,-2.108132641856929e-19,-4.732594376563417e-24,5.7549332968011686e-33,6.6576064909389905e-21,0.0007660464677840174,1.2887464381268177e-13,7.37935743658039e-24,9.932679827183645e-29
1.7493476170115503e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1878627102950097e-05,0.45154206477950715,2.5154973468813037e-38,0.45613456494905674,2.07985448167706e-17,5.673566818886286e-27,1.7345881058926182e-16,2.1098335908403066e-19,-1.5121279708958493e-32,1.1271529254844577e-06,1.3838365316520654e-13,7.692782587297499e-26,1.1984043309352324e-21,1.384044451754601e-13,1.1545359882089893e-11,-4.9266961463795865e-22,1.3404471695688823e-22,7.028469193175366e-21,-2.0935133492083038e-19,-4.6996820380626146e-24,5.755845544005481e-33,6.614077190880839e-21,0.0007660473802861599,1.291600207456799e-13,7.41312453804343e-24,9.977517680099018e-29
1.7573252370497374e-07,0.0005284065757894736,0.0915567593028733,0.0,2.187694914043521e-05,0.4515420648257888,2.527501775057416e-38,0.4561345640637948,2.0803509161987683e-17,5.454180759200407e-27,1.7350097772890153e-16,2.096048321351455e-19,-1.5121188804007944e-32,1.1270603616181647e-06,1.3902497767728094e-13,7.692252021394479e-26,1.1982384019820895e-21,1.3904577459572452e-13,1.154315577623058e-11,-4.666615208216502e-22,1.340272066559834e-22,7.027894034745087e-21,-2.0789966939935763e-19,-4.6669959227275994e-24,5.756771867101701e-33,6.570853530896243e-21,0.0007660482655496686,1.2944537545782728e-13,7.446903822821055e-24,1.0022393348925126e-28
1.7653028570879244e-07,0.0005284065757894736,0.0915567593028733,0.0,2.187532126262702e-05,0.45154206487068926,2.53950912086825e-38,0.45613456320495643,2.0808472699966028e-17,5.246810485067556e-27,1.7354313800006816e-16,2.082359802783406e-19,-1.5121103472993104e-32,1.126970560093958e-06,1.396663029141015e-13,7.691739252285929e-26,1.19807812717204e-21,1.396871047396813e-13,1.154101914080557e-11,-4.401922071207209e-22,1.340102278592915e-22,7.02733604018809e-21,-2.0645819081296162e-19,-4.634786086293272e-24,5.757711848526671e-33,6.527933231805353e-21,0.0007660491243896191,1.2973070861240864e-13,7.480695004612601e-24,1.0067306016842807e-28
1.7732804771261114e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1873741971005624e-05,0.45154206491424986,2.551519383845671e-38,0.4561345623717509,2.0813435454860073e-17,5.051664130146357e-27,1.7358529160833998e-16,2.0687673127972597e-19,-1.512102372673816e-32,1.1268834382956865e-06,1.4030762885387858e-13,7.691243994044415e-26,1.1979233366080057e-21,1.4032843558556454e-13,1.1538947876927889e-11,-4.132631198766243e-22,1.339937642352987e-22,7.026794696186376e-21,-2.050268235707815e-19,-4.602570316395439e-24,5.758665083157286e-33,6.48531402872753e-21,0.0007660499575965806,1.3001602085286193e-13,7.514497803353357e-24,1.0112254885028605e-28
1.7812580971642985e-07,0.0005284065757894736,0.0915567593028733,0.0,2.187220981209575e-05,0.45154206495651067,2.5635325635355546e-38,0.4561345615634115,2.0818397450098237e-17,4.868949221549884e-27,1.7362743875311197e-16,2.0552701361116415e-19,-1.5120949536216339e-32,1.1267989160887081e-06,1.409489554754739e-13,7.690765827958874e-26,1.1977738655450273e-21,1.409697671122591e-13,1.1536939952563488e-11,-3.85875693776442e-22,1.3397779996414854e-22,7.026269504838212e-21,-2.0360549219805255e-19,-4.5704927934402025e-24,5.75963117793336e-33,6.4429936789108215e-21,0.000766050765937359,1.3030131280337494e-13,7.548311945084312e-24,1.0157239172333343e-28
1.7892357172024855e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1870723376100515e-05,0.4515420649975106,2.575548659497368e-38,0.45613456077919445,2.0823358708404915e-17,4.698872684228744e-27,1.7366957962778365e-16,2.0418675673003976e-19,-1.512088095635429e-32,1.12671691574473e-06,1.4159028275838083e-13,7.690303886169345e-26,1.1976295542326881e-21,1.4161109929928085e-13,1.1534993400331423e-11,-3.580313523231547e-22,1.3396231972033888e-22,7.025759983192361e-21,-2.0219412192426448e-19,-4.539024232637113e-24,5.760609751502618e-33,6.4009699705034854e-21,0.0007660515501557179,1.305865850694639e-13,7.582137162028078e-24,1.0202258115244028e-28
1.7972133372406726e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1869281295577187e-05,0.45154206503728717,2.587567671303754e-38,0.4561345600183783,2.082831925182183e-17,4.541640845427895e-27,1.7371171441994094e-16,2.028558904448286e-19,-1.5120818007913126e-32,1.1266373618689618e-06,1.422316106827053e-13,7.689857939855938e-26,1.1974902477557563e-21,1.4225243212675754e-13,1.1533106315379502e-11,-3.297315077212931e-22,1.3394730865796106e-22,7.025265662796497e-21,-2.0079263947398244e-19,-4.507516507171793e-24,5.761600433866453e-33,6.3592407026628145e-21,0.0007660523109730771,1.3087183823853469e-13,7.615973192284439e-24,1.0247310967131774e-28
1.8051909572788596e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1867882244153973e-05,0.45154206507587713,2.5995895985401476e-38,0.45613455928026336,2.0833279101728724e-17,4.3974594390130255e-27,1.7375384331153258e-16,2.015343451293346e-19,-1.5120760626098214e-32,1.126560181329507e-06,1.4287293922914764e-13,7.689427769592149e-26,1.1973557958888418e-21,1.4289376557541053e-13,1.1531276853332612e-11,-3.0097756092009125e-22,1.339327523951628e-22,7.024786089256259e-21,-1.9940097149807054e-19,-4.4759921514367686e-24,5.7626028660333364e-33,6.317803692272033e-21,0.0007660530490891889,1.3115707288042654e-13,7.649819779653819e-24,1.0292396997898974e-28
1.8131685773170467e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1866524935286124e-05,0.45154206511331596,2.611614440804376e-38,0.4561345585641709,2.0838238278863384e-17,4.2665336095247175e-27,1.7379596647904088e-16,2.0022205230232682e-19,-1.5120708875398738e-32,1.1264853031889255e-06,1.435142683789845e-13,7.689012390005451e-26,1.1972260529557407e-21,1.4353509962653693e-13,1.1529503228311207e-11,-2.717709022674836e-22,1.339186369979285e-22,7.024320821811246e-21,-1.9801904506159703e-19,-4.4452540449835434e-24,5.7636166996978816e-33,6.276656792113484e-21,0.0007660537651827961,1.3144228954793994e-13,7.68367667380641e-24,1.0337515494095142e-28
1.8211461973552337e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1865208121050465e-05,0.4515420651496379,2.6236421977062995e-38,0.4561345578694425,2.0843196803341103e-17,4.149067916383467e-27,1.738380840936474e-16,1.989189437514508e-19,-1.5120662803702368e-32,1.126412658637894e-06,1.4415559811405173e-13,7.688611570328985e-26,1.1971008776819217e-21,1.441764342619925e-13,1.1527783711017331e-11,-2.4211291132690487e-22,1.3390494896716557e-22,7.023869432924614e-21,-1.9664678913862108e-19,-4.414486854647754e-24,5.764641596919003e-33,6.235797863400827e-21,0.0007660544599122653,1.3172748877734763e-13,7.717543629960369e-24,1.0382665758110346e-28
1.8291238173934207e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1863930590976898e-05,0.45154206518487655,2.635672868867444e-38,0.45613455719543966,2.0848154694673484e-17,4.0452663380290566e-27,1.7388019632139346e-16,1.976249515956008e-19,-1.5120622293809373e-32,1.1263421809309045e-06,1.4479692841672747e-13,7.688225375957304e-26,1.1969801330622519e-21,1.4481776946417472e-13,1.152611662688586e-11,-2.1200495669187226e-22,1.3389167522501453e-22,7.023431507880534e-21,-1.9528413248458054e-19,-4.3834487662695374e-24,5.765677229799949e-33,6.195224777734554e-21,0.0007660551339162051,1.3201267108889154e-13,7.751420408625877e-24,1.0427847107759266e-28
1.8371014374316078e-07,0.0005284065757894736,0.0915567593028733,0.0,2.186269117091579e-05,0.45154206521906404,2.6477064539206505e-38,0.4561345565415428,2.0853111971786703e-17,3.955332275667231e-27,1.7392230332333554e-16,1.963400093289397e-19,-1.512058741363682e-32,1.1262738053239269e-06,1.4543825926991594e-13,7.687852685304129e-26,1.1968636862371377e-21,1.4545910521600632e-13,1.152450035429862e-11,-1.8144839691014865e-22,1.3387880309934405e-22,7.023006644397905e-21,-1.9393100376857583e-19,-4.353415749990299e-24,5.766723280198386e-33,6.15493544983487e-21,0.0007660557878140633,1.3229783698726302e-13,7.785306775891214e-24,1.0473058876586495e-28
1.8450790574697948e-07,0.0005284065757894736,0.0915567593028733,0.0,2.186148872194018e-05,0.45154206525223195,2.659742952509737e-38,0.456134555907151,2.085806865303923e-17,3.879468557242389e-27,1.7396440525569636e-16,1.950640506943383e-19,-1.5120558267820455e-32,1.1262074690139852e-06,1.4607959065703173e-13,7.687493162594757e-26,1.1967514083552608e-21,1.461004415009201e-13,1.1522933322859074e-11,-1.504445802923313e-22,1.338663203124918e-22,7.022594452257754e-21,-1.9258733414076117e-19,-4.3234520898217575e-24,5.767779439435369e-33,6.114927802220883e-21,0.0007660564222067059,1.3258298696206988e-13,7.819202503100514e-24,1.0518300413002636e-28
1.853056677507982e-07,0.0005284065757894736,0.0915567593028733,0.0,2.186032213928152e-05,0.45154206528441065,2.67178236428917e-38,0.45613455529168173,2.086302475623894e-17,3.8178774414682155e-27,1.7400650227001089e-16,1.9379700938824153e-19,-1.5120534666374767e-32,1.1261431110805792e-06,1.4672092256198423e-13,7.687147267405627e-26,1.1966431744516134e-21,1.4674177830284308e-13,1.152141401172553e-11,-1.1899484432816487e-22,1.3385421496956146e-22,7.022194552935467e-21,-1.9125305451430173e-19,-4.292823848198875e-24,5.768845407998194e-33,6.075199755957355e-21,0.0007660570376769774,1.3286812148828867e-13,7.8531073664724e-24,1.056357107976413e-28
1.861034297546169e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1859190351298158e-05,0.4515420653156297,2.683824688923743e-38,0.4561345546945692,2.0867980298659775e-17,3.7707606212837284e-27,1.74048594513268e-16,1.9253882077992423e-19,-1.5120516661246603e-32,1.1260806724288976e-06,1.4736225496916306e-13,7.686813757810935e-26,1.1965388633408111e-21,1.4738311560618192e-13,1.1519940948000702e-11,-8.710051697292125e-23,1.3384247554324487e-22,7.02180657924837e-21,-1.8992809489549853e-19,-4.263441712390728e-24,5.769920895278422e-33,6.035749284558057e-21,0.0007660576347902476,1.331532410267034e-13,7.887021147527303e-24,1.0608870254511133e-28
1.869011917584356e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1858092318475252e-05,0.45154206534591773,2.695869926088267e-38,0.4561345541152654,2.0872935297057828e-17,3.738319227587375e-27,1.740906821280479e-16,1.9128942059680113e-19,-1.5120504461669718e-32,1.126020095734764e-06,1.4800358786342363e-13,7.686492028015239e-26,1.1964383574891146e-21,1.4802445339580856e-13,1.151851270517568e-11,-5.476291658905691e-23,1.3383109086394866e-22,7.021430175018076e-21,-1.8861238850226112e-19,-4.2343864303443024e-24,5.771005619310772e-33,5.996574372766614e-21,0.0007660582140949365,1.3343834602433124e-13,7.92094363279683e-24,1.0654197328846322e-28
1.876989537622543e-07,0.0005284065757894736,0.0915567593028733,0.0,2.1857027032455377e-05,0.4515420653753025,2.707918075467272e-38,0.456134553553238,2.0877889767687003e-17,3.7207538332496895e-27,1.7413276525265514e-16,1.9004874393676191e-19,-1.5120497784422893e-32,1.125961325391265e-06,1.4864492123007312e-13,7.686183056805618e-26,1.196341542899252e-21,1.4866579165704618e-13,1.1517127901626375e-11,-2.198335070695285e-23,1.338200501103717e-22,7.021064994734185e-21,-1.873058685645903e-19,-4.204089520700507e-24,5.772099306495265e-33,5.957672985590474e-21,0.0007660587761230266,1.3372343691483502e-13,7.954874613255337e-24,1.0699551707657208e-28
