Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CHO3X(91)
2.2137801975114507e-16,0.0026772599839999995,0.1557,0.0,0.007879175620418203,0.6423999997437531,0.2019,0.0,0.0,2.8611651279268525e-45,0.0,3.080781008867714e-79,1.0683821333584746e-114,5.124937908028988e-10,0.0,0.0,0.0,4.38634293055054e-64,0.0,1.644011638542426e-55,0.0,0.0,5.137620481260811e-66,1.488450824200501e-70,0.0,1.9316719337454858e-80,0.0,8.041713958461997e-21,3.5427314581335202e-62,4.201919920926807e-59,0.0,1.5001166462120093e-70,5.135686541496609e-55,0.0
2.9517069332733315e-16,0.0026772599839999995,0.1557,0.0,0.007879175449586955,0.6423999996583374,0.2019,0.0,0.0,3.814886840964475e-45,0.0,1.0240226333529885e-78,4.051875077954369e-114,6.833250414979183e-10,0.0,0.0,0.0,1.2726333216847842e-63,0.0,2.796040016880841e-55,0.0,0.0,8.737858570806451e-66,3.250369096652501e-70,0.0,6.4206953654855195e-80,0.0,1.0751304470589883e-20,8.806140513738812e-62,8.755119379528236e-59,0.0,3.280585873966647e-70,8.733743953422728e-55,0.0
3.6896336690352124e-16,0.0026772599839999995,0.1557,0.0,0.007879175278755712,0.6423999995729217,0.2019,0.0,0.0,4.768608553743768e-45,0.0,2.758124450008487e-78,1.2268648903279886e-113,8.541562848730329e-10,0.0,0.0,0.0,3.0768269281612134e-63,0.0,4.2717299897366534e-55,0.0,0.0,1.3349689378674673e-65,6.088832878995186e-70,0.0,1.7293636703333407e-79,0.0,1.3485683808166984e-20,1.8584450495343247e-61,1.5870827380664547e-58,0.0,6.154825482130073e-70,1.3342071254566376e-54,0.0
5.165487140558974e-16,0.0026772599839999995,0.1557,0.0,0.007879174937093248,0.6423999994020905,0.2019,0.0,0.0,6.676051978511274e-45,0.0,1.6185483223786209e-77,1.0930905112913647e-112,1.1958187492024597e-09,0.0,0.0,0.0,1.5657866044565195e-62,0.0,8.214462938947561e-55,0.0,0.0,2.567229907299256e-65,1.65878833484545e-69,0.0,1.0148409660994493e-78,0.0,1.9066342471307036e-20,6.693052981538612e-61,4.142539086876658e-58,0.0,1.6840723203031005e-69,2.5651351780811316e-54,0.0
8.117194083606496e-16,0.0026772599839999995,0.1557,0.0,0.00787917425376841,0.642399999060428,0.2019,0.0,0.0,1.0490938824902019e-44,0.0,1.765639674424594e-76,2.1739090757692144e-111,1.879143588719252e-09,0.0,0.0,0.0,1.6254779584020583e-61,0.0,2.004142266269972e-54,0.0,0.0,6.264309209415397e-65,6.522939916477568e-69,0.0,1.1070674171270791e-77,0.0,3.0877430005430314e-20,4.075076711117781e-60,1.5610075240439787e-57,0.0,6.688263892854246e-69,6.255539421285917e-54,0.0
1.106890102665402e-15,0.0026772599839999995,0.1557,0.0,0.007879173570443689,0.6423999987187659,0.2019,0.0,0.0,1.4305825667097783e-44,0.0,7.481306985447095e-76,1.1487840566661898e-110,2.562468309267783e-09,0.0,0.0,0.0,6.6304077933228e-61,0.0,3.712880078426076e-54,0.0,0.0,1.1607283644593581e-64,1.6203337620302462e-68,0.0,4.690825442722337e-77,0.0,4.3833608726824374e-20,1.2913297905788576e-59,3.795342163399684e-57,0.0,1.6744994985631126e-68,1.1584145172815211e-53,0.0
1.6972314912749064e-15,0.0026772599839999995,0.1557,0.0,0.007879172203794605,0.6423999980354412,0.2019,0.0,0.0,2.1935599338915432e-44,0.0,6.800427158641919e-75,1.7209461745605326e-109,3.9291173934926795e-09,0.0,0.0,0.0,5.680277448951052e-60,0.0,8.708606122265731e-54,0.0,0.0,2.724055694751205e-64,5.813154230074335e-68,0.0,4.2639032436153885e-76,0.0,7.526507403203849e-20,6.865832105404303e-59,1.3140273388873939e-56,0.0,6.121067317099335e-68,2.714496390438995e-53,0.0
2.8779142684939157e-15,0.0026772599839999995,0.1557,0.0,0.007879169470497865,0.6423999966687928,0.2019,0.0,0.0,3.719514663230281e-44,0.0,1.0356156434622038e-73,4.9922041016405085e-108,6.662414133994589e-09,0.0,0.0,0.0,8.095543626776817e-59,0.0,2.5018876926953767e-53,0.0,0.0,7.841732762164175e-64,2.800896585757122e-67,0.0,6.493343350249826e-75,0.0,1.7364621157181626e-19,5.270472991178984e-58,5.9558764243483715e-56,0.0,3.068606949105105e-67,7.78195589555369e-53,0.0
5.239279822931934e-15,0.0026772599839999995,0.1557,0.0,0.007879164003910099,0.6423999939354991,0.2019,0.0,0.0,6.77142410184652e-44,0.0,2.114882378545828e-72,2.0127797879285955e-106,1.2129001899402e-08,0.0,0.0,0.0,1.4111558745600694e-57,0.0,8.298148253479224e-53,0.0,0.0,2.6209026848950204e-63,1.6084404826885674e-66,0.0,1.326029354429003e-73,0.0,6.211500271735171e-19,4.6795681396114766e-57,3.08936143921546e-55,0.0,1.9045202291365144e-66,2.568878978029733e-52,0.0
7.364508821926151e-15,0.0026772599839999995,0.1557,0.0,0.00787915908398763,0.6423999914755377,0.2019,0.0,0.0,9.518142573768325e-44,0.0,9.151440589725504e-72,1.0209890526999931e-105,1.7048924368626057e-08,0.0,0.0,0.0,5.342614237335856e-57,0.0,1.6411681685726296e-52,0.0,0.0,5.227576091169577e-63,4.097577910115955e-66,0.0,5.737926067659363e-73,0.0,1.4173114242766128e-18,1.3968791276946283e-56,7.433446786325922e-55,0.0,5.078268733422136e-66,5.06165593911285e-52,0.0
9.489737820920368e-15,0.0026772599839999995,0.1557,0.0,0.007879154164071341,0.6423999890155796,0.2019,0.0,0.0,1.2264861024114472e-43,0.0,2.798662755174669e-71,3.712199541496781e-105,2.1968840655535935e-08,0.0,0.0,0.0,1.4672378189495828e-56,0.0,2.728286125176213e-52,0.0,0.0,8.788300847372015e-63,8.183478179232868e-66,0.0,1.7547481014138854e-72,0.0,2.748176396041724e-18,3.1149441879688617e-56,1.4094391871145626e-54,0.0,1.061132050697943e-65,8.381975372581e-52,0.0
1.1614966819914585e-14,0.0026772599839999995,0.1557,0.0,0.00787914924416124,0.6423999865556246,0.2019,0.0,0.0,1.5011579452933727e-43,0.0,6.924671683598773e-71,1.0518919188728909e-104,2.688875075496891e-08,0.0,0.0,0.0,3.2637381404953758e-56,0.0,4.092448422852945e-52,0.0,0.0,1.3363951179472232e-62,1.413644399888898e-65,0.0,4.3417212199095904e-72,0.0,4.7574664866582726e-18,5.825019066968501e-56,2.3240033175864156e-54,0.0,1.9137828999284e-65,1.2523461986460863e-51,0.0
1.3740195818908801e-14,0.0026772599839999995,0.1557,0.0,0.00787914432425733,0.6423999840956727,0.2019,0.0,0.0,1.7758297860276618e-43,0.0,1.4796081646999933e-70,2.5334620174446e-104,3.180865466153295e-08,0.0,0.0,0.0,6.327608075325498e-56,0.0,5.73506041795828e-52,0.0,0.0,1.903226279915137e-62,2.218715182448228e-65,0.0,9.27700829299832e-72,0.0,7.595240349738677e-18,9.701461753698622e-56,3.496181064033253e-54,0.0,3.131991050597784e-65,1.747950981149865e-51,0.0
1.7990653816897233e-14,0.0026772599839999995,0.1557,0.0,0.007879134484468106,0.6423999791757781,0.2019,0.0,0.0,2.3251734610712746e-43,0.0,5.0032394979569315e-70,1.0552772263075925e-103,4.1648443876682445e-08,0.0,0.0,0.0,1.7975531666240164e-55,0.0,9.860846618173923e-52,0.0,0.0,3.40141431185542e-62,4.519358038538469e-65,0.0,3.1369616684050427e-71,0.0,1.6295240583320745e-17,2.1380086672195668e-55,6.622707986147826e-54,0.0,6.9029079401032805e-65,2.981183038599807e-51,0.0
2.2241111814885667e-14,0.0026772599839999995,0.1557,0.0,0.007879124644703712,0.6423999742558959,0.2019,0.0,0.0,2.874517127582032e-43,0.0,1.2966696026715354e-69,3.2194565379864907e-103,5.148820825783832e-08,0.0,0.0,0.0,4.041375804775612e-55,0.0,1.5117273999497706e-51,0.0,0.0,5.463563987648817e-62,7.840234977607177e-65,0.0,8.129882527585965e-71,0.0,3.0048684788026103e-17,3.8932425653793896e-55,1.0801280326794422e-53,0.0,1.2903594947804072e-64,4.532696915293054e-51,0.0
2.64915698128741e-14,0.0026772599839999995,0.1557,0.0,0.00787911480496419,0.6423999693360262,0.2019,0.0,0.0,3.42386078560128e-43,0.0,2.847733311761941e-69,8.160467179928537e-103,6.132794775944344e-08,0.0,0.0,0.0,7.831902638031621e-55,0.0,2.1516669560163453e-51,0.0,0.0,8.209018908307225e-62,1.2263969504846749e-64,0.0,1.7854646499161976e-70,0.0,5.012313406808542e-17,6.275309387531375e-55,1.6020582754570752e-53,0.0,2.169335285807234e-64,6.397087283890092e-51,0.0
3.074202781086253e-14,0.0026772599839999995,0.1557,0.0,0.007879104965249586,0.6423999644161689,0.2019,0.0,0.0,3.973204435168858e-43,0.0,5.569994076055392e-69,1.8232460048848823e-102,7.116766233673879e-08,0.0,0.0,0.0,1.3659200399842946e-54,0.0,2.9071017547840645e-51,0.0,0.0,1.1785912299248965e-61,1.7832367105314913e-64,0.0,3.49223529679842e-70,0.0,7.776391347214425e-17,9.287175152026514e-55,2.225870466518598e-53,0.0,3.382167338694173e-64,8.569145400759581e-51,0.0
3.499248580885096e-14,0.0026772599839999995,0.1557,0.0,0.007879095125559938,0.642399959496324,0.2019,0.0,0.0,4.522548076322732e-43,0.0,9.980233553185692e-69,3.699419678273272e-102,8.100735194622491e-08,0.0,0.0,0.0,2.2003306193431056e-54,0.0,3.7791720234526057e-51,0.0,0.0,1.6369605572844472e-61,2.456494608031474e-64,0.0,6.257287645247564e-70,0.0,1.1418130019861462e-16,1.2917894933468652e-54,2.9496596824662086e-53,0.0,4.982258603242928e-64,1.1043907733720698e-50,0.0
4.349340180482783e-14,0.0026772599839999995,0.1557,0.0,0.007879075446255693,0.6423999496566718,0.2019,0.0,0.0,5.621235333538156e-43,0.0,2.6423969417723496e-68,1.2292795351742153e-101,1.0068665608795223e-07,0.0,0.0,0.0,4.8091022017006265e-54,0.0,5.877672000725104e-51,0.0,0.0,2.9391233904689003e-61,4.1595771350300266e-64,0.0,1.6566710440220277e-69,0.0,2.1818205274676447e-16,2.20188184586539e-54,4.69132486254006e-53,0.0,9.557613079277428e-64,1.688209225040082e-50,0.0
5.079780277214712e-14,0.0026772599839999995,0.1557,0.0,0.00787905853691936,0.6423999412020036,0.2019,0.0,0.0,6.565280897868143e-43,0.0,5.257527408652637e-68,2.879222512843096e-101,1.1759599229375189e-07,0.0,0.0,0.0,8.27990773478716e-54,0.0,8.063631598395865e-51,0.0,0.0,4.592242312358679e-61,6.005635824347711e-64,0.0,3.296199865747905e-69,0.0,3.4676473517223626e-16,3.174631922398003e-54,6.493699562165417e-53,0.0,1.5219541978659308e-63,2.2821334370489855e-50,0.0
5.810220373946641e-14,0.0026772599839999995,0.1557,0.0,0.007879041627657322,0.6423999327473725,0.2019,0.0,0.0,7.509326437853935e-43,0.0,9.482970158293625e-68,5.978628697802533e-101,1.3450525415994697e-07,0.0,0.0,0.0,1.3125163950396962e-53,0.0,1.0609118805220126e-50,0.0,0.0,6.894660769788942e-61,8.20798290098597e-64,0.0,5.945249869290565e-69,0.0,5.180676051443142e-16,4.3191984900415165e-54,8.570537564049875e-53,0.0,2.2766474555922007e-63,2.958871546932122e-50,0.0
6.540660470678571e-14,0.0026772599839999995,0.1557,0.0,0.007879024718469796,0.6423999242927786,0.2019,0.0,0.0,8.453371953670723e-43,0.0,1.5882843635172184e-67,1.1331332157362392e-100,1.5141444146551983e-07,0.0,0.0,0.0,1.9564985677456447e-53,0.0,1.3519384717187258e-50,0.0,0.0,1.0019634473376774e-60,1.0768271961213498e-63,0.0,9.957440076696835e-69,0.0,7.382401518752655e-16,5.631503695354499e-54,1.09140500427474e-52,0.0,3.246976056221607e-63,3.7161332528765484e-50,0.0
7.271100567410501e-14,0.0026772599839999995,0.1557,0.0,0.007879007809356997,0.642399915838222,0.2019,0.0,0.0,9.39741744548918e-43,0.0,2.5107562056913516e-67,2.0002916162591935e-100,1.683235539890986e-07,0.0,0.0,0.0,2.781428971707507e-53,0.0,1.679954293132441e-50,0.0,0.0,1.4165817925023038e-60,1.3687470392459522e-63,0.0,1.5740468835257004e-68,0.0,1.0134417486096132e-15,7.107012417077181e-54,1.3516822995702741e-52,0.0,4.460118769001797e-63,4.551687422376185e-50,0.0
8.731980760874359e-14,0.0026772599839999995,0.1557,0.0,0.007878973991356437,0.6423998989292214,0.2019,0.0,0.0,1.1285508357788738e-42,0.0,5.5066344517455964e-67,5.316304738827791e-100,2.0214155380668737e-07,0.0,0.0,0.0,5.057034283091613e-53,0.0,2.4489236615083627e-50,0.0,0.0,2.644633055974502e-60,2.060347182373792e-63,0.0,3.4521250205746566e-68,0.0,1.7535168146106738e-15,1.0529154509951634e-53,1.9471852299779506e-52,0.0,7.723329680605955e-63,6.4490761166099835e-50,0.0
1.0046772934991832e-13,0.0026772599839999995,0.1557,0.0,0.007878943555413655,0.6423998837112496,0.2019,0.0,0.0,1.2984790098397803e-42,0.0,9.998402629971899e-67,1.1174032540389411e-99,2.3257749567143367e-07,0.0,0.0,0.0,7.927347836792928e-53,0.0,3.2723332707378023e-50,0.0,0.0,4.3517449089015944e-60,2.8055800432400555e-63,0.0,6.267859755467437e-68,0.0,2.669459902888177e-15,1.4121802402062807e-53,2.5648549867471287e-52,0.0,1.1762799026073936e-62,8.403390693987563e-50,0.0
1.1361565109109306e-13,0.0026772599839999995,0.1557,0.0,0.007878913119716334,0.6423998684934004,0.2019,0.0,0.0,1.4684071763692368e-42,0.0,1.6811186429129067e-66,2.1349239874629976e-99,2.63013191806759e-07,0.0,0.0,0.0,1.1691423454788814e-52,0.0,4.222897215928415e-50,0.0,0.0,6.818602436435647e-60,3.667098551607631e-63,0.0,1.0538416382524309e-67,0.0,3.8592936282536306e-15,1.817553779168876e-53,3.255983971973964e-52,0.0,1.7010822432730023e-62,1.0579475940655063e-49,0.0
1.267635728322678e-13,0.0026772599839999995,0.1557,0.0,0.007878882684265714,0.6423998532756743,0.2019,0.0,0.0,1.6383353354506642e-42,0.0,2.663573579550169e-66,3.788752604254021e-99,2.9344864092476533e-07,0.0,0.0,0.0,1.6454290972773912e-52,0.0,5.303114038468392e-50,0.0,0.0,1.025762116880633e-59,4.644925810984832e-63,0.0,1.669667526717075e-67,0.0,5.3588529239222395e-15,2.2668056700900754e-53,4.016949229665283e-52,0.0,2.362553131977074e-62,1.2966427851745507e-49,0.0
1.399114945734425e-13,0.0026772599839999995,0.1557,0.0,0.007878852249063057,0.642399838058072,0.2019,0.0,0.0,1.808263487163391e-42,0.0,4.025315962849469e-66,6.340283111554735e-99,3.2388384173763443e-07,0.0,0.0,0.0,2.2315853884286026e-52,0.0,6.515359253774585e-50,0.0,0.0,1.491075361093388e-59,5.739092983879661e-63,0.0,2.5232109591664488e-67,0.0,7.203970760384977e-15,2.757771807809701e-53,4.844320352204265e-52,0.0,3.17650504011726e-62,1.5553877948272675e-49,0.0
1.6620733805579197e-13,0.0026772599839999995,0.1557,0.0,0.007878791379406629,0.6423998076232413,0.2019,0.0,0.0,2.1481197687812137e-42,0.0,8.244264907011614e-66,1.5521753361506234e-98,3.8475349329624397e-07,0.0,0.0,0.0,3.771092404451748e-52,0.0,9.344871525367317e-50,0.0,0.0,2.897964442712484e-59,8.276451636899377e-63,0.0,5.1675166546299185e-67,0.0,1.2074227646890385e-14,3.8566915765209446e-53,6.685359613369722e-52,0.0,5.325108837025149e-62,2.129126350158088e-49,0.0
1.9250318153814144e-13,0.0026772599839999995,0.1557,0.0,0.007878730510757062,0.6423997771889133,0.2019,0.0,0.0,2.4879760217829086e-42,0.0,1.5143570295706508e-65,3.3172338423783156e-98,4.456221361797362e-07,0.0,0.0,0.0,5.8581965481834535e-52,0.0,1.2728204477741688e-49,0.0,0.0,5.157364407026024e-59,1.1279236293107229e-62,0.0,9.491493229496072e-67,0.0,1.8756741921565608e-14,5.099026424361216e-53,8.754851840408275e-52,0.0,8.273403483334316e-62,2.7718420747986396e-49,0.0
2.187990250204909e-13,0.0026772599839999995,0.1557,0.0,0.007878669643124375,0.6423997467550924,0.2019,0.0,0.0,2.827832246674751e-42,0.0,2.567356075716603e-65,6.412791828033415e-98,5.064897600856621e-07,0.0,0.0,0.0,8.556618952792659e-52,0.0,1.6680509921125537e-49,0.0,0.0,8.574761412896418e-59,1.4747549442880145e-62,0.0,1.6090469135629744e-66,0.0,2.753818430417843e-14,6.47103650494798e-53,1.1030865169604396e-51,0.0,1.214789898381849e-61,3.4769192921581856e-49,0.0
2.4509486850284036e-13,0.0026772599839999995,0.1557,0.0,0.007878608776518583,0.642399716321784,0.2019,0.0,0.0,3.1676884439145226e-42,0.0,4.092936150473521e-65,1.1479964380787183e-97,5.673563547122728e-07,0.0,0.0,0.0,1.1923963129302571e-51,0.0,2.1215483940562054e-49,0.0,0.0,1.3507832104054267e-58,1.868159961986566e-62,0.0,2.5650386536976535e-66,0.0,3.8705210286033206e-14,7.960285740045584e-53,1.3493579810162448e-51,0.0,1.7075101871574765e-61,4.238376716775832e-49,0.0
2.976865554675393e-13,0.0026772599839999995,0.1557,0.0,0.007878487046427731,0.6423996554567233,0.2019,0.0,0.0,3.8474007570634597e-42,0.0,9.072473886929203e-65,3.106649487466307e-97,6.890864149244404e-07,0.0,0.0,0.0,2.08699047596309e-51,0.0,3.208205231420343e-49,0.0,0.0,2.9622995974687257e-58,2.7948170947454225e-62,0.0,5.685084435945542e-66,0.0,6.934254820393899e-14,1.12462672096895e-52,1.8908756350446915e-51,0.0,3.059363420807584e-61,5.909195922677191e-49,0.0
3.502782424322382e-13,0.0026772599839999995,0.1557,0.0,0.00787836532056462,0.6423995945937699,0.2019,0.0,0.0,4.52711296408755e-42,0.0,1.7619595078823546e-64,7.122000176362503e-97,8.108122344169806e-07,0.0,0.0,0.0,3.305535657255167e-51,0.0,4.5413330773586845e-49,0.0,0.0,5.7452719245167e-58,3.908241960397783e-62,0.0,1.1039756054449507e-65,0.0,1.1296167509316892e-13,1.487926490448246e-52,2.4876709420361822e-51,0.0,4.9840976072138465e-61,7.746973460640327e-49,0.0
4.0286992939693715e-13,0.0026772599839999995,0.1557,0.0,0.007878243599009342,0.6423995337329629,0.2019,0.0,0.0,5.206825067317673e-42,0.0,3.113438555128598e-64,1.4500634130078466e-96,9.325337308021384e-07,0.0,0.0,0.0,4.8773160924543066e-51,0.0,6.127892268197849e-49,0.0,0.0,1.0184610695408436e-57,5.208960463122882e-62,0.0,1.950546965176569e-65,0.0,1.7185525857391718e-13,1.879594955986719e-52,3.1296601811474955e-51,0.0,7.582904641943648e-61,9.721277052212085e-49,0.0
5.08053303326335e-13,0.0026772599839999995,0.1557,0.0,0.007878000169142606,0.6423994120179433,0.2019,0.0,0.0,6.566248969834964e-42,0.0,7.984826794022097e-64,4.713870578288691e-96,1.1759634247577518e-06,0.0,0.0,0.0,9.173941706332216e-51,0.0,1.0083489113385974e-48,0.0,0.0,2.644059822756357e-57,8.375578093324152e-62,0.0,5.001331605736436e-65,0.0,3.4463518049757107e-13,2.7278375996083382e-52,4.517057796647422e-51,0.0,1.520747644855935e-60,1.398238875586528e-48,0.0
6.132366772557329e-13,0.0026772599839999995,0.1557,0.0,0.007877756757468053,0.6423992903119752,0.2019,0.0,0.0,7.925672476029188e-42,0.0,1.7116101104337184e-63,1.2219190552741004e-95,1.4193748379258513e-06,0.0,0.0,0.0,1.511987772981813e-50,0.0,1.5108966377103077e-48,0.0,0.0,5.748491193759461e-57,1.2304112854467095e-61,0.0,1.0718402378834581e-64,0.0,6.060184371059483e-13,3.6383845822197774e-52,6.003759296324324e-51,0.0,2.6742497884045005e-60,1.854370407007998e-48,0.0
7.184200511851307e-13,0.0026772599839999995,0.1557,0.0,0.007877513364626026,0.6423991686153699,0.2019,0.0,0.0,9.285095593441839e-42,0.0,3.249190294670713e-63,2.7175327549953312e-95,1.6627673116375739e-06,0.0,0.0,0.0,2.280927558629685e-50,0.0,2.1226670588571147e-48,0.0,0.0,1.1060575868233674e-56,1.700957024846229e-61,0.0,2.034260491744537e-64,0.0,9.743367748585386e-13,4.5908089746697644e-52,7.557242666294363e-51,0.0,4.2997290342179686e-60,2.3307060495747024e-48,0.0
8.236034251145286e-13,0.0026772599839999995,0.1557,0.0,0.007877269991256652,0.6423990469284386,0.2019,0.0,0.0,1.0644518327169457e-41,0.0,5.650290774598579e-63,5.4138449528471345e-95,1.9061401874282006e-06,0.0,0.0,0.0,3.230543799834821e-50,0.0,2.845160875902467e-48,0.0,0.0,1.9465192664986542e-56,2.251386771105731e-61,0.0,3.53679097739134e-64,0.0,1.467917352516081e-12,5.571343845195521e-52,9.155586907933966e-51,0.0,6.478107271439767e-60,2.82062870371534e-48,0.0
9.287867990439263e-13,0.0026772599839999995,0.1557,0.0,0.007877026637999874,0.6423989252514914,0.2019,0.0,0.0,1.2003940680715394e-41,0.0,9.196887534711989e-63,9.927403116419779e-95,2.1494928070445414e-06,0.0,0.0,0.0,4.365156546982083e-50,0.0,3.6794004948400926e-48,0.0,0.0,3.200430725837085e-56,2.884712133202588e-61,0.0,5.755560646318475e-64,0.0,2.105082535692228e-12,6.570560044727351e-52,1.0783777730977815e-50,0.0,9.290295676987211e-60,3.319606160275331e-48,0.0
1e-12,0.0026772599839999995,0.1557,0.0,0.007876861890201368,0.6423988428773313,0.2019,0.0,0.0,1.292432183089906e-41,0.0,1.241266096746114e-62,1.4414885623967835e-94,2.314240083369207e-06,0.0,0.0,0.0,5.239891516233017e-50,0.0,4.308014309911324e-48,0.0,0.0,4.344211018151758e-56,3.3625282073432474e-61,0.0,7.766942554399473e-64,0.0,2.6272620133962876e-12,7.254309235850999e-52,1.1897712895121665e-50,0.0,1.1595059904526473e-59,3.6609564791539436e-48,0.0
1.033970172973324e-12,0.0026772599839999995,0.1557,0.0,0.007876783305495398,0.6423988035848398,0.2019,0.0,0.0,1.3363362656469313e-41,0.0,1.4216982312906256e-62,1.7062909282939857e-94,2.392824512452002e-06,0.0,0.0,0.0,5.687680457551576e-50,0.0,4.626073926787854e-48,0.0,0.0,4.987726449666413e-56,3.604898256594076e-61,0.0,8.895359859003036e-64,0.0,2.9041497001875597e-12,7.582061460105247e-52,1.2431630495351873e-50,0.0,1.2817194286238801e-59,3.824563879316055e-48,0.0
1.2443369208321198e-12,0.0026772599839999995,0.1557,0.0,0.007876296705301128,0.6423985602836642,0.2019,0.0,0.0,1.6082205480187334e-41,0.0,3.0247203226559224e-62,4.3539674865264867e-94,2.879422549635499e-06,0.0,0.0,0.0,8.903106325515876e-50,0.0,6.85828124501437e-48,0.0,0.0,1.0720810972231093e-55,5.327280837056927e-61,0.0,1.8917551929758057e-63,0.0,5.061233396334207e-12,9.627155673814228e-52,1.5762811210150343e-50,0.0,2.2338664155633054e-59,4.845322518325235e-48,0.0
1.4547036686909155e-12,0.0026772599839999995,0.1557,0.0,0.00787581019578706,0.642398317027395,0.2019,0.0,0.0,1.8801046805936382e-41,0.0,5.7470436819109435e-62,9.624729010957833e-94,3.365929039340607e-06,0.0,0.0,0.0,1.2885614106161112e-49,0.0,9.543830904480114e-48,0.0,0.0,2.0419880337600668e-55,7.474390873264595e-61,0.0,3.5929939764336947e-63,0.0,8.085600224822116e-12,1.1686803117433196e-51,1.9117561157449284e-50,0.0,3.5689478590692535e-59,5.87337409121125e-48,0.0
1.6650704165497112e-12,0.0026772599839999995,0.1557,0.0,0.007875323782062533,0.6423980738185135,0.2019,0.0,0.0,2.1519886637502398e-41,0.0,1.0073698969173038e-61,1.9184953538723572e-93,3.852338725878881e-06,0.0,0.0,0.0,1.7639159052527047e-49,0.0,1.2683619785802115e-47,0.0,0.0,3.561091709808018e-55,1.0125833262386665e-60,0.0,6.29571083592138e-63,0.0,1.2123589546617736e-11,1.3751627814863664e-51,2.2480944954338356e-50,0.0,5.3516394705567855e-59,6.904207405394428e-48,0.0
1.8754371644085067e-12,0.0026772599839999995,0.1557,0.0,0.00787483746923282,0.6423978306594998,0.2019,0.0,0.0,2.42387249767171e-41,0.0,1.6634105244821278e-61,3.538359989504792e-93,4.338646357737372e-06,0.0,0.0,0.0,2.3165219222762807e-49,0.0,1.6277955308968376e-47,0.0,0.0,5.807081394365718e-55,1.3389148047937307e-60,0.0,1.0392342517671577e-62,0.0,1.7321442011423846e-11,1.5817583850876533e-51,2.5846523976937323e-50,0.0,7.64659524516821e-59,7.935881168789486e-48,0.0
2.0858039122673022e-12,0.0026772599839999995,0.1557,0.0,0.007874351262398901,0.6423975875528308,0.2019,0.0,0.0,2.6957561824345136e-41,0.0,2.6245679377892602e-61,6.145587355119007e-93,4.824846687804455e-06,0.0,0.0,0.0,2.946391419995908e-49,0.0,2.0326821664054414e-47,0.0,0.0,8.982724708849586e-55,1.7403977779139995e-60,0.0,1.6392568810894088e-62,0.0,2.3825293269468712e-11,1.788357361040484e-51,2.92125462027941e-50,0.0,1.0518446248134979e-58,8.967863488041684e-48,0.0
2.5065374079848937e-12,0.0026772599839999995,0.1557,0.0,0.00787337918709955,0.6423971015064264,0.2019,0.0,0.0,3.2395231046304624e-41,0.0,5.921933380260987e-61,1.624793801754622e-92,5.796904477479957e-06,0.0,0.0,0.0,4.437761203224462e-49,0.0,2.9787589816333096e-47,0.0,0.0,1.9059227433117535e-54,2.843268126238011e-60,0.0,3.697114181807431e-62,0.0,4.13349720193646e-11,2.2015703950155932e-51,3.594600036701607e-50,0.0,1.8251236669016093e-58,1.1032780821963086e-47,0.0
2.927270903702485e-12,0.0026772599839999995,0.1557,0.0,0.007872407596878015,0.6423966156990734,0.2019,0.0,0.0,3.7832894307314635e-41,0.0,1.2183593114543029e-60,3.783656716559601e-92,6.768470214612647e-06,0.0,0.0,0.0,6.2378205566643726e-49,0.0,4.1065082522061906e-47,0.0,0.0,3.5913251378042876e-54,4.5130114637160967e-60,0.0,7.604462084792689e-62,0.0,6.581937222087419e-11,2.6145687991218487e-51,4.2677582155752264e-50,0.0,2.906655727930586e-58,1.3097831386858418e-47,0.0
3.3480043994200765e-12,0.0026772599839999995,0.1557,0.0,0.007871436532365097,0.642396130150505,0.2019,0.0,0.0,4.327055161215706e-41,0.0,2.3516053761513944e-60,8.062207299333375e-92,7.739502103741671e-06,0.0,0.0,0.0,8.346451748451262e-49,0.0,5.415866467327066e-47,0.0,0.0,6.206696898393109e-54,7.019411633021036e-60,0.0,1.4676754022149268e-61,0.0,9.844315891082723e-11,3.026932375482606e-51,4.940060275425961e-50,0.0,4.348051724595109e-58,1.5160994087079997e-47,0.0
3.768737895137668e-12,0.0026772599839999995,0.1557,0.0,0.007870466034101886,0.6423956448804107,0.2019,0.0,0.0,4.870820296413629e-41,0.0,4.3280233577387585e-60,1.609407397642824e-91,8.709958441394473e-06,0.0,0.0,0.0,1.0763329926115381e-48,0.0,6.906720891108184e-47,0.0,0.0,1.0044085753984212e-53,1.0723271864670948e-59,0.0,2.7014228941212023e-61,0.0,1.403687163302183e-10,3.4386868694660073e-51,5.61154758334186e-50,0.0,6.200875733059787e-58,1.7222397525964548e-47,0.0
