Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CHO3X(91),H(23),HCO(31),CH3X(53),CH4(39),OCHCO(417),CH4X(436),CH2O3(185),SX(574),CH2OX(174),CHOX(173)
3.2411824283586753e-10,0.0005344628783687447,0.1557,0.0,0.0014694713319778944,0.6423389811387834,0.2019,2.8339109171177685e-72,1.8515519565803716e-43,2.1403660687395887e-35,1.1968238479188993e-69,8.420397378839502e-35,3.133444725253792e-61,8.486811568650392e-05,4.135354444990092e-36,4.89129977431286e-46,2.0509523504236822e-43,1.6134373457247162e-35,9.659557529711346e-71,3.29838287289391e-30,2.253908094871642e-74,3.04558226352005e-81,2.0832362173449974e-33,5.039111734503576e-38,1.2358514869038887e-79,6.064313147284304e-36,6.524186065882399e-68,1.858480337451569e-05,1.150413116591704e-39,2.0217827986250072e-38,3.7608112900752364e-72,2.272829527962581e-38,3.4776064536088436e-38,4.13150758192778e-113,3.394132743393374e-24,1.3791075377937643e-27,-4.7839925523179395e-25,-9.39323352707629e-25,4.4064878513101105e-34,-5.365911045423799e-22,5.419952087344656e-112,9.78027438119592e-117,3.54157650121293e-40,1.2214385107000277e-39
3.2725165329255943e-10,0.0005344628783687447,0.1557,0.0,0.001469281295203691,0.6423387856543136,0.2019,3.1243271372489646e-72,1.972336337849169e-43,2.229717923835224e-35,1.3116193783857951e-69,8.858354421226756e-35,3.3996448721674464e-61,8.485722029548838e-05,4.350440146569512e-36,5.145087831591208e-46,2.1745074790843843e-43,1.6807722533248803e-35,1.0588777008819962e-70,3.401789703791865e-30,2.44578810595945e-74,3.30665303141653e-81,2.169422796253503e-33,5.247596282288451e-38,1.3700752161007707e-79,6.379726406478908e-36,7.2235377342220976e-68,1.8785735539734572e-05,1.1861826032093067e-39,2.0849123229673966e-38,4.124077905036821e-72,2.390881259831094e-38,3.5859313311920407e-38,4.722732227912609e-113,3.4292810908887904e-24,1.4079309987329093e-27,5.481849397213325e-25,-9.454104439653388e-25,4.49887414864686e-34,-5.376116016218512e-22,6.258820786717291e-112,1.1407819038757416e-116,3.6535083161987904e-40,1.2600845448518692e-39
3.3038506374925134e-10,0.0005344628783687447,0.1557,0.0,0.0014690913141012928,0.6423385902269907,0.2019,3.4413544150613866e-72,2.0996705006826543e-43,2.3218403246536874e-35,1.436090645584259e-69,9.314276816148526e-35,3.685409247115922e-61,8.484632785432772e-05,4.574348833782938e-36,5.4092474429225894e-46,2.3040903586211683e-43,1.750189930728177e-35,1.1596558968425888e-70,3.507331798396917e-30,2.651795686015915e-74,3.587108955963393e-81,2.258235195200171e-33,5.462432980902095e-38,1.5172606503013264e-79,6.708078145686393e-36,7.989604484041819e-68,1.8986609083293293e-05,1.2226785100128427e-39,2.1493349166551042e-38,4.5181908830939356e-72,2.51376582378522e-38,3.6964623693405563e-38,5.391203736804605e-113,3.464417623742495e-24,1.4370502848292638e-27,5.811010531669908e-26,-9.514902864030197e-25,4.59221167990712e-34,-5.3711544687081245e-22,7.216939009322879e-112,1.328536504045285e-116,3.767770538511137e-40,1.2995360534008704e-39
3.3351847420594325e-10,0.0005344628783687447,0.1557,0.0,0.00146890138861334,0.6423383948567735,0.2019,3.7871517095046647e-72,2.233838586241399e-43,2.4167895746772124e-35,1.5709424579819066e-69,9.78870604844092e-35,3.991954745340116e-61,8.483543839584534e-05,4.807346435674908e-36,5.684089183159874e-46,2.4399261108685245e-43,1.8217324574275125e-35,1.2688645687335428e-70,3.61503050751498e-30,2.8728110836147875e-74,3.8881709030690606e-81,2.3497248549142752e-33,5.683746281154712e-38,1.6785059217715917e-79,7.049758335841424e-36,8.827976720190903e-68,1.9187424029728553e-05,1.2599077291846218e-39,2.2150631869188536e-38,4.945415401600334e-72,2.641628365513214e-38,3.809220654770194e-38,6.146071362520584e-113,3.499542347445947e-24,1.4664652745222287e-27,-7.353832288569423e-25,-9.575685226094153e-25,4.686500054196093e-34,-5.363158753910643e-22,8.309782557921454e-112,1.544817480384471e-116,3.8843866743784066e-40,1.3398011686697999e-39
3.3665188466263515e-10,0.0005344628783687447,0.1557,0.0,0.001468711518687368,0.6423381995436235,0.2019,4.1640312367926156e-72,2.375134006435587e-43,2.51462251858873e-35,1.7169230146510626e-69,1.0282194034123808e-34,4.320560390276791e-61,8.482455194783283e-05,5.049704004147466e-36,5.96992952715702e-46,2.5822456533156217e-43,1.8954423101218604e-35,1.3871134384004076e-70,3.724907164088077e-30,3.1097591726703144e-74,4.2111230744784447e-81,2.4439436541532457e-33,5.911661785068349e-38,1.854989374552383e-79,7.405164460234687e-36,9.744649449985527e-68,1.938818040371288e-05,1.2978771388523557e-39,2.282109727573762e-38,5.408157381570961e-72,2.7746168046578066e-38,3.924227236259849e-38,6.99745829954839e-113,3.534655267500558e-24,1.4961758463151089e-27,6.508437946832835e-25,-9.63657105854811e-25,4.781738880824357e-34,-5.376960138333483e-22,9.554647587161673e-112,1.793604993097171e-116,4.0033802105047645e-40,1.3808880161638986e-39
3.3978529511932706e-10,0.0005344628783687447,0.1557,0.0,0.0014685217042750887,0.6423380042875042,0.2019,4.574467850177607e-72,2.5238596461789877e-43,2.6153965414351174e-35,1.874826092930085e-69,1.0795303205145527e-34,4.6725698110890224e-61,8.48136685337926e-05,5.3016977555788006e-36,6.26709089552401e-46,2.7312857774158004e-43,1.9713623619582906e-35,1.5150495202786215e-70,3.836983083209577e-30,3.363612181386444e-74,4.557315602237824e-81,2.5409439079483657e-33,6.146305978180264e-38,2.0479744980039038e-79,7.774701575542757e-36,1.0746047007784382e-67,1.9588878230032384e-05,1.3365936052193284e-39,2.350487109928717e-38,5.908970663415412e-72,2.9128818566162134e-38,4.041503125104777e-38,7.956553839170775e-113,3.56975638941573e-24,1.526181878775175e-27,2.7410920607436807e-25,-9.69737313285199e-25,4.877927769308104e-34,-5.373131989279584e-22,1.0970842984125683e-111,2.079386057411361e-116,4.124774613734563e-40,1.4228047146086748e-39
3.4291870557601897e-10,0.0005344628783687447,0.1557,0.0,0.001468331945331777,0.6423378090883808,0.2019,5.021108906026275e-72,2.680328067777905e-43,2.719169567792214e-35,2.0454933222545588e-69,1.1328606593615252e-34,5.049393790072906e-61,8.480278817356933e-05,5.563609112190291e-36,6.5759016994596295e-46,2.887289226787077e-43,2.0495358817755202e-35,1.6533589915302947e-70,3.951279562139413e-30,3.635390952498632e-74,4.928167243421603e-81,2.64077836585263e-33,6.387806452250812e-38,2.258815107755536e-79,8.158782372488909e-36,1.1839049015742285e-67,1.978951753356786e-05,1.3760639810396457e-39,2.420207889054869e-38,6.450564469532283e-72,3.0565770542157736e-38,4.161069294988751e-38,9.03571324178001e-113,3.604845718707172e-24,1.5564832505337095e-27,-1.0804261117819048e-24,-9.758126337419197e-25,4.975066329369287e-34,-5.35952588397801e-22,1.2579900835293968e-111,2.4072130244066442e-116,4.248593331335947e-40,1.4655593759332965e-39
3.4605211603271087e-10,0.0005344628783687447,0.1557,0.0,0.0014681422418157482,0.6423376139462199,0.2019,5.506784635758185e-72,2.844861717447856e-43,2.8260000609299744e-35,2.2298165465777477e-69,1.1882687915648897e-34,5.452512914787319e-61,8.47919108838873e-05,5.835724743223722e-36,6.896696385420133e-46,3.050504775295309e-43,2.13000653334589e-35,1.8027691355936532e-70,4.067817880319253e-30,3.9261662918278396e-74,5.325168096711287e-81,2.74350021019545e-33,6.636292005779314e-38,2.4889607830096245e-79,8.557827236225579e-36,1.3031017628802956e-67,1.9990098339278713e-05,1.4162951044739924e-39,2.491284608816475e-38,7.035811162217957e-72,3.2058587692657007e-38,4.282946681520586e-38,1.024856582969648e-112,3.6399232608954674e-24,1.5870798402860402e-27,7.200937633219215e-25,-9.819029446110581e-25,5.073154170935743e-34,-5.37747017991073e-22,1.4405806463409553e-111,2.782768122396513e-116,4.374859791218758e-40,1.5091601052596203e-39
3.491855264894028e-10,0.0005344628783687447,0.1557,0.0,0.0014679525936879157,0.6423374188609895,0.2019,6.034519045730758e-72,3.0177931339483583e-43,2.935947021979314e-35,2.4287402778415987e-69,1.2458141654901097e-34,5.8834802746542276e-61,8.478103667880904e-05,6.118336605964348e-36,7.229815480178666e-46,3.2211873050119848e-43,2.2128183746207915e-35,1.9640503609949502e-70,4.186619299387664e-30,4.23706221520297e-74,5.749882433875554e-81,2.8491630543470244e-33,6.891892257596597e-38,2.7399625699128395e-79,8.97226430649076e-36,1.4329826112722853e-67,2.0190620672189268e-05,1.4572938022100945e-39,2.5637297893481173e-38,7.667754304942555e-72,3.360886233985457e-38,4.40715618308115e-38,1.1610131638895192e-112,3.67498902150487e-24,1.6179715267915608e-27,6.412845124810991e-25,-9.879844221409789e-25,5.172190904141268e-34,-5.376621270974919e-22,1.647524961211911e-111,3.2124346157004484e-116,4.503597401481042e-40,1.5536150009499565e-39
3.523189369460947e-10,0.0005344628783687447,0.1557,0.0,0.0014677630009114102,0.6423372238326585,0.2019,6.607541367802613e-72,3.1994651593281303e-43,3.049069989101221e-35,2.6432642429957274e-69,1.3055573145562561e-34,6.343924220010736e-61,8.477016557012698e-05,6.41174198650137e-36,7.575605634882076e-46,3.399597884040089e-43,2.2980158569786203e-35,2.1380182978818317e-70,4.307705063195243e-30,4.569257417416321e-74,6.203951671928997e-81,2.9578209409837055e-33,7.154737884471792e-38,3.013478961272408e-79,9.402529537379245e-36,1.5743888805690737e-67,2.0391084557376988e-05,1.4990668879317007e-39,2.6375559332425563e-38,8.349617035564393e-72,3.52182156231026e-38,4.5337186609987563e-38,1.3136947853161217e-112,3.7100430060622476e-24,1.6491581888737438e-27,-1.5299264264837982e-24,-9.940556117864397e-25,5.272176139325674e-34,-5.354848450939132e-22,1.8817898502887864e-111,3.7033751833613124e-116,4.634829550634845e-40,1.5989321545952114e-39
3.554523474027866e-10,0.0005344628783687447,0.1557,0.0,0.0014675734634512533,0.6423370288611973,0.2019,7.22929808148275e-72,3.3902311517733662e-43,3.1654290366556936e-35,2.8744460270951006e-69,1.3675598654952797e-34,6.835551256544521e-61,8.475929756769803e-05,6.716243540289697e-36,7.934419668714712e-46,3.5860038442003993e-43,2.3856438244692102e-35,2.325535974321902e-70,4.431096397819722e-30,4.923986295760626e-74,6.6890973079208315e-81,3.069528340359163e-33,7.424960855559006e-38,3.311282163077894e-79,9.849066756822524e-36,1.7282192515770397e-67,2.0591490019962568e-05,1.5416211599024888e-39,2.712775534854171e-38,9.084810760562577e-72,3.688829771074132e-38,4.6626549382714324e-38,1.4847205277850332e-112,3.7450852200962126e-24,1.6806397054201445e-27,7.002507867511422e-25,-1.000147691350289e-24,5.373109487034806e-34,-5.3770893031203695e-22,2.1466698593195407e-111,4.263618168629195e-116,4.768579608008276e-40,1.6451196509874735e-39
3.585857578594785e-10,0.0005344628783687447,0.1557,0.0,0.0014673839812740848,0.642336833946576,0.2019,7.903465532580848e-72,3.590455200551928e-43,3.2850847743718866e-35,3.123403815151064e-69,1.4318845465859733e-34,7.360148976725314e-61,8.474843267972828e-05,7.032149332587409e-36,8.306616613269355e-46,3.780678858570432e-43,2.475747513062313e-35,2.5275160742383003e-70,4.556814511581057e-30,5.302542788774993e-74,7.2071239845532765e-81,3.184340148587303e-33,7.702693896576058e-38,3.635264658535438e-79,1.0312327725886324e-35,1.8954329407983354e-67,2.0791837085101316e-05,1.5849634053508076e-39,2.7894010636841203e-38,9.876944178926862e-72,3.862078801070861e-38,4.793985800726107e-38,1.6760894790957089e-112,3.780115669136349e-24,1.7124159553823986e-27,1.2289384974090437e-24,-1.0062319482504413e-24,5.474990558020531e-34,-5.382315335280674e-22,2.4458197960558392e-111,4.902152401630931e-116,4.9048709231856815e-40,1.6921855681768417e-39
3.617191683161704e-10,0.0005344628783687447,0.1557,0.0,0.0014671945543479224,0.6423366390887666,0.2019,8.633963174179182e-72,3.8005123430466e-43,3.408098346521147e-35,3.3913192353974347e-69,1.498595195832212e-34,7.919589031728574e-61,8.473757091301593e-05,7.359772878619538e-36,8.692561755909622e-46,3.98390301887028e-43,2.56837254990062e-35,2.7449232796755904e-70,4.6848805950564846e-30,5.706282219364208e-74,7.759922777798999e-81,3.302311685925111e-33,7.988070705604672e-38,3.987446080357127e-79,1.0792772197666802e-35,2.0770531436087525e-67,2.0992125777975947e-05,1.6291003993349946e-39,2.86744496935352e-38,1.0729832644691785e-71,4.04173953799328e-38,4.927731998001571e-38,1.8899966258002109e-112,3.815134358712581e-24,1.7444868177762116e-27,-2.0847409780955498e-24,-1.0122974647134334e-24,5.5778189632407325e-34,-5.349117886633588e-22,2.78329014227884e-111,5.629031352389165e-116,5.043726826103881e-40,1.740137977470664e-39
3.648525787728623e-10,0.0005344628783687447,0.1557,0.0,0.0014670051826419657,0.6423364442877407,0.2019,9.424967451873946e-72,4.020788783869314e-43,3.53453143108974e-35,3.6794403065820345e-69,1.567756769096668e-34,8.515830284751631e-61,8.472671227315822e-05,7.699433183523189e-36,9.092626682374959e-46,4.195962912688398e-43,2.6635649525464916e-35,2.978776699618388e-70,4.8153158210955756e-30,6.1366217654689825e-74,8.349474361951559e-81,3.4234986950594064e-33,8.281226396436147e-38,4.369980402234274e-79,1.1290867975866088e-35,2.2741706375361057e-67,2.119235612379041e-05,1.6740389003000292e-39,2.946919697102963e-38,1.164750787785257e-71,4.2279858332513525e-38,5.063914241104518e-38,2.1288499929345126e-112,3.8501412943546185e-24,1.776852171681347e-27,5.031306646307118e-25,-1.0183909112148055e-24,5.68159431385925e-34,-5.37493567030566e-22,3.1635655633236187e-111,6.455487429860334e-116,5.185170627692847e-40,1.7889849433850097e-39
3.679859892295542e-10,0.0005344628783687447,0.1557,0.0,0.0014668158661264215,0.6423362495434709,0.2019,1.0280926360710576e-71,4.2516821160476295e-43,3.664446238952071e-35,3.9890844920751964e-69,1.6394353482173656e-34,9.150921998848346e-61,8.471585676472807e-05,8.051454782208384e-36,9.50718932044365e-46,4.417151700539609e-43,2.761371128232827e-35,3.230152387114949e-70,4.9481413448352486e-30,6.5950449326537795e-74,8.977852294133217e-81,3.5479573394082285e-33,8.582296786372386e-38,4.785163461168729e-79,1.180709097324418e-35,2.4879475514282835e-67,2.139252814776457e-05,1.7197856559508687e-39,3.0278376665902484e-38,1.2634228032606763e-71,4.4209945246694513e-38,5.202553203566779e-38,2.395288889873484e-112,3.8851364815914884e-24,1.80951189624161e-27,2.1269366872117793e-24,-1.0244803147221627e-24,5.786316221245847e-34,-5.391112833204369e-22,3.591606747189991e-111,7.394057305004354e-116,5.329225619248341e-40,1.838734523707213e-39
3.711193996862461e-10,0.0005344628783687447,0.1557,0.0,0.0014666266047723595,0.6423360548559303,0.2019,1.1206574703449198e-71,4.493601544276111e-43,3.797905513047449e-35,4.321641863612686e-69,1.7136981490670425e-34,9.827007017819906e-61,8.47050043914248e-05,8.416167778937999e-36,9.936633982714094e-46,4.647769192750184e-43,2.861837873122008e-35,3.5001859476091706e-70,5.083378303714776e-30,7.083104047336876e-74,9.64722666325957e-81,3.675744201421436e-33,8.891418521606782e-38,5.2354408224891505e-79,1.2341925269658922e-35,2.719621306454489e-67,2.1592641875129758e-05,1.766347403272909e-39,3.1102112737805644e-38,1.3694488132092169e-71,4.6209454570632653e-38,5.343669523972504e-38,2.6922037408537866e-112,3.920119925951145e-24,1.8424658706648198e-27,-2.71986712006953e-24,-1.0305383323445966e-24,5.891984296976129e-34,-5.342584216025574e-22,4.072895829767905e-111,8.458719202595706e-116,5.475915072299228e-40,1.8893947695150063e-39
3.7425281014293803e-10,0.0005344628783687447,0.1557,0.0,0.0014664373985515866,0.6423358602250918,0.2019,1.2206950072829499e-71,4.746968110224703e-43,3.934972527556657e-35,4.678578377371471e-69,1.790613529560578e-34,1.0546325193511246e-60,8.469415515620276e-05,8.793907886652662e-36,1.0381351408100063e-45,4.8881219261639986e-43,2.965012371554883e-35,3.7900752409848504e-70,5.221047817490769e-30,7.602419879655515e-74,1.0359867506745612e-80,3.8069162808819784e-33,9.208729830928227e-38,5.723415999244699e-79,1.289586316973193e-35,2.970508735023067e-67,2.1792697331124855e-05,1.8137308610189398e-39,3.1940529150798904e-38,1.4833030880195103e-71,4.828021502696783e-38,5.487283802061815e-38,3.022757517446055e-112,3.9550916329601164e-24,1.8757139742227894e-27,-1.2066757829991198e-26,-1.0366319188233418e-24,5.9985981528314695e-34,-5.369601286870144e-22,4.613485679672565e-111,9.665043177523598e-116,5.625262239532404e-40,1.9409737251029057e-39
3.8051963105632184e-10,0.0005344628783687447,0.1557,0.0,0.001466059151400238,0.6423354711334168,0.2019,1.4453649402510364e-71,5.289787378158465e-43,4.2201855258167587e-35,5.471852837981332e-69,1.952681219195759e-34,1.2124126242605493e-60,8.4672466108696e-05,9.58984056516403e-36,1.1318199891734419e-45,5.3992933550084715e-43,3.1796753028497566e-35,4.4345408641747744e-70,5.503768900435046e-30,8.741675877648007e-74,1.1924550042827344e-80,4.079646167873646e-33,9.868477456677686e-38,6.82371613328365e-79,1.4063060467725565e-35,3.535615477684086e-67,2.2192633529980463e-05,1.910989730840936e-39,3.3661897554301603e-38,1.7365242110460622e-71,5.264295681585991e-38,5.782088444485874e-38,3.7989353974214936e-112,4.0249998570234405e-24,1.943092086150057e-27,-1.5869644483740641e-28,-1.048787100155372e-24,6.2146616530711344e-34,-5.369598870526153e-22,5.8999687449535846e-111,1.2573957215826602e-115,5.932022629465149e-40,2.046919909242358e-39
3.8678645196970566e-10,0.0005344628783687447,0.1557,0.0,0.0014656811244579098,0.6423350822682375,0.2019,1.7068038209812306e-71,5.8837536861070455e-43,4.5206020207719385e-35,6.382285249317939e-69,2.1262084238624036e-34,1.390431686919133e-60,8.465078963472218e-05,1.0442052180796423e-35,1.2320990818452631e-45,5.953255714757802e-43,3.4057451321462897e-35,5.174486160308569e-70,5.796473198636033e-30,1.002729059996621e-73,1.3692199161716977e-80,4.366611281451332e-33,1.0562662784828836e-37,8.110386786254075e-79,1.5312787978500456e-35,4.19555930842965e-67,2.259233694628177e-05,2.0116157799338883e-39,3.5443469425471246e-38,2.0274193120429544e-71,5.731341358094549e-38,6.087131191399773e-38,4.755483608618465e-112,4.094861197955344e-24,2.0116452674766808e-27,-1.6536409964526296e-25,-1.0609413628880584e-24,6.4345036203277805e-34,-5.367818965520888e-22,7.513045928701601e-111,1.6283869183452757e-115,6.24969242130551e-40,2.156637296184598e-39
3.9305327288308947e-10,0.0005344628783687447,0.1557,0.0,0.0014653033175165264,0.6423346936293491,0.2019,2.010312888084445e-71,6.532684949390703e-43,4.836747246801906e-35,7.424696477113921e-69,2.311783930025879e-34,1.590866974575301e-60,8.462912574045267e-05,1.1353434325603112e-35,1.3393085737603458e-45,6.552711234633885e-43,3.643613232788133e-35,6.022033370039777e-70,6.099329035095198e-30,1.1475032887995044e-73,1.5684956217521716e-80,4.668282472664202e-33,1.1292425040095416e-37,9.610867504943786e-79,1.664928606110571e-35,4.964197728122445e-67,2.299180778193441e-05,2.1156623132612047e-39,3.728622969480217e-38,2.360793613361047e-71,6.23073255768197e-38,6.402575514934773e-38,5.930066996392274e-112,4.1646756998923005e-24,2.081372554677858e-27,2.2450854788536836e-25,-1.0731050846956038e-24,6.658120956250534e-34,-5.371592854724897e-22,9.527741318757553e-111,2.099551267425198e-115,6.578456938163463e-40,2.270189998601298e-39
3.993200937964733e-10,0.0005344628783687447,0.1557,0.0,0.0014649257303727555,0.6423343052165488,0.2019,2.361858983506049e-71,7.240610801480535e-43,5.16915485948833e-35,8.615477330613995e-69,2.510015553616303e-34,1.816086125960068e-60,8.46074744274089e-05,1.2326972047115857e-35,1.4537953012149637e-45,7.200477064789182e-43,3.8936771177805413e-35,6.990594511347635e-70,6.412504451324001e-30,1.310205318622731e-73,1.7926935041263233e-80,4.985137109355114e-33,1.2058919176949826e-37,1.1356048319345404e-78,1.8076932120865187e-35,5.8571213241693035e-67,2.339104623874892e-05,2.2231824306443235e-39,3.919116060641087e-38,2.7419662749216328e-71,6.764093668146384e-38,6.728584297901069e-38,7.367360631704819e-112,4.234443406928951e-24,2.1522729852495815e-27,-8.723066171463592e-26,-1.0852679671996482e-24,6.885510565771044e-34,-5.368355244186544e-22,1.2034559469017735e-110,2.6955109206206662e-115,6.918501194780596e-40,2.3876420219397437e-39
