Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60)
1.9943775243318132e-07,0.002719578564615631,0.0915567593028733,0.0,0.00031709719769545307,0.4515391398417136,1.305268613258654e-12,0.4530607873827956,8.910228098287759e-16,2.4776092298637244e-19,2.143436159122018e-16,9.741362404116575e-18,-8.301355934043992e-29,6.968250851357371e-06,1.333817736922986e-12,-2.098461704897798e-20,5.797259808042815e-20,2.857596683012165e-14,3.698797520744058e-11,8.448385347759388e-16,2.5339163800067883e-22,1.2148257857175895e-20,9.019566242891836e-18,1.2822209650135026e-22,1.0743923227045534e-32,3.693096191044125e-19,0.0038398249199234676,4.388963968854869e-09,5.480279524504146e-24
2.0026055760222569e-07,0.002719578564615631,0.0915567593028733,0.0,0.00031694608953973904,0.4515391415411056,1.3110500567987194e-12,0.45306071012516064,8.913629386278496e-16,2.4838655908932673e-19,2.1443216973838914e-16,9.776242805546224e-18,-8.240710950037868e-29,6.96483536498442e-06,1.3396057185765382e-12,3.0657475297134876e-20,3.249447249000886e-20,2.8582518132341626e-14,3.69612315733814e-11,8.451440041527124e-16,2.5322463572893436e-22,1.2142417007058295e-20,9.030504263497433e-18,-3.2460474182116333e-24,1.0743093081402876e-32,3.706316846797255e-19,0.0038399021775793497,4.397315247685531e-09,5.478923780586586e-24
2.0108336277127005e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003167976590225408,0.4515391432102646,1.3168316192972025e-12,0.4530606342365796,8.917348894196485e-16,2.49012116866146e-19,2.145206378574199e-16,9.811102805729487e-18,-8.17768840171233e-29,6.961480352194897e-06,1.3453938156049969e-12,6.403788342273731e-21,5.074403680871244e-20,2.858906585113392e-14,3.693497594088291e-11,8.45449136780642e-16,2.5306069948329774e-22,1.2136679467158118e-20,9.04116559084247e-18,1.5376750139666348e-22,1.0742347620030556e-32,3.7195297419083314e-19,0.003839978066180922,4.405662580817948e-09,5.4776124505559825e-24
2.0190616794031441e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003166518574967838,0.4515391448497394,1.3226132985874779e-12,0.4530605596921803,8.921269556705049e-16,2.496376012349402e-19,2.1460902182704384e-16,9.845938467667436e-18,-8.107263730871626e-29,6.958184715932623e-06,1.3511820259642162e-12,-3.7430537369126115e-20,6.811897493354132e-20,2.859561010919133e-14,3.6909198935604966e-11,8.457539384639528e-16,2.5289971924491154e-22,1.2131043366516702e-20,9.051979741677224e-18,1.74212180538793e-22,1.0741685346281423e-32,3.732733383204174e-19,0.0038400526106001755,4.414006038147461e-09,5.476344749337451e-24
2.0272897310935878e-07,0.002719578564615631,0.0915567593028733,0.0,0.00031650863724092974,0.4515391464600677,1.328395092543322e-12,0.4530604864675639,8.924585847921333e-16,2.502630170264231e-19,2.146973231752389e-16,9.880897844434495e-18,-8.046143952118072e-29,6.954947379960944e-06,1.3569703476471993e-12,3.554653257062132e-20,2.878620883000987e-20,2.8602151025935396e-14,3.688389137971806e-11,8.460584148899073e-16,2.527416462241801e-22,1.21255068702027e-20,9.062903975712456e-18,-5.2461335563785854e-23,1.0741104799962122e-32,3.745983919127083e-19,0.003840125835236018,4.422345688300122e-09,5.475119906456622e-24
2.0355177827840314e-07,0.002719578564615631,0.0915567593028733,0.0,0.00031636795143968405,0.4515391480417775,1.3341769990781159e-12,0.4530604145387951,8.92822596465221e-16,2.5088836898583014e-19,2.147855434009943e-16,9.915849940039665e-18,-7.985460403575077e-29,6.951767288430422e-06,1.3627587786833493e-12,2.3660525683631367e-20,4.1606699401099906e-20,2.860868871755652e-14,3.685904428722787e-11,8.463625716333708e-16,2.525864840637693e-22,1.212006817818152e-20,9.073407428595454e-18,1.4095110727109083e-22,1.0740604538235443e-32,3.7592316699285116e-19,0.0038401977640240017,4.430681598656805e-09,5.4739371656084185e-24
2.043745834474475e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003162297541653266,0.45153914959538677,1.3399590161440797e-12,0.4530603438823918,8.932325179699785e-16,2.5151366177436095e-19,2.1487368397495742e-16,9.950720090803184e-18,-7.910726373924535e-29,6.948643405461114e-06,1.3685473171377645e-12,-6.055755827487997e-20,8.052803979425561e-20,2.8615223297140575e-14,3.683464885942859e-11,8.466664141634977e-16,2.5243411029596833e-22,1.211472552328894e-20,9.084067508193648e-18,2.5490583771329226e-22,1.0740183143000094e-32,3.772448319673806e-19,0.003840268420445825,4.4390138353768426e-09,5.472795784430496e-24
2.0519738861649187e-07,0.002719578564615631,0.0915567593028733,0.0,0.00031609400035995333,0.45153915112140347,1.3457411417315231e-12,0.45306027447531716,8.935540734477842e-16,2.5213889997041487e-19,2.149617463397555e-16,9.985770293632577e-18,-7.84973011486427e-29,6.945574714743605e-06,1.3743359611106331e-12,3.451996377938774e-20,2.820443543862554e-20,2.862175487475651e-14,3.681069648048115e-11,8.469699478416624e-16,2.5228446104879894e-22,1.2109477172374098e-20,9.095015093061048e-18,-1.130437581680099e-22,1.0739839235606847e-32,3.7857332295677715e-19,0.0038403378275386237,4.4473424634211775e-09,5.4716950343400364e-24
2.0602019378553624e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003159606458174478,0.4515391526203263,1.3515233738681055e-12,0.4530602062949695,8.938988212191362e-16,2.527640880716079e-19,2.150497319107397e-16,1.0020848395785764e-17,-7.795151728785675e-29,6.942560219134717e-06,1.38012470873652e-12,5.578523128283693e-20,2.6191322376342336e-20,2.8628283557452875e-14,3.678717871311228e-11,8.472731779308184e-16,2.5213758260176226e-22,1.2104321425417493e-20,9.105354433436982e-18,9.113125658692279e-23,1.0739571451732508e-32,3.799028696244369e-19,0.003840406007904039,4.4556675465750275e-09,5.47063420007697e-24
2.068429989545806e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003158296471658729,0.45153915409264406,1.357305710618112e-12,0.4530601393191737,8.94338543214056e-16,2.5338923049620513e-19,2.1513764207670975e-16,1.0055726213315635e-17,-7.713638604940433e-29,6.939598940264124e-06,1.3859135581836725e-12,-8.987875831634497e-20,9.58292288886326e-20,2.863480944939173e-14,3.6764087294430595e-11,8.475761096006035e-16,2.5199334173200813e-22,1.2099256612827284e-20,9.11580228706842e-18,3.8785517980925786e-22,1.0739378445896643e-32,3.812248181822382e-19,0.0038404729837170875,4.463989147470094e-09,5.469612579477766e-24
2.0766580412362497e-07,0.002719578564615631,0.0915567593028733,0.0,0.00031570096185113783,0.45153915553883694,1.3630881500817434e-12,0.4530600735261729,8.946557255778444e-16,2.5401433158392075e-19,2.1522547820008565e-16,1.009084379725523e-17,-7.649263017473557e-29,6.936689918167045e-06,1.3917025076534899e-12,1.8998794005967574e-20,3.316689924698479e-20,2.864133265197223e-14,3.6741414131856056e-11,8.478787479148102e-16,2.518516395399792e-22,1.2094281097113571e-20,9.126852795237432e-18,-1.7340896336810868e-22,1.0739258916730074e-32,3.8255585738012465e-19,0.0038405387767348215,4.472307327606327e-09,5.4686294834039924e-24
2.0848860929266933e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003155745481202106,0.45153915695937574,1.3688706903944233e-12,0.45306000889461945,8.949599137707548e-16,2.5463939559808323e-19,2.153132416175635e-16,1.012610017961106e-17,-7.606490423507292e-29,6.933832210906921e-06,1.3974915553798607e-12,1.103528226464353e-19,7.296381886776492e-22,2.8647853263773255e-14,3.6719151299159676e-11,8.481810978394408e-16,2.517125815227851e-22,1.20893932724589e-20,9.137050362267651e-18,-3.1927505444409177e-23,1.0739211575194276e-32,3.838921580422649e-19,0.003840603408304796,4.4806221473732425e-09,5.467684235255811e-24
2.093114144617137e-07,0.002719578564615631,0.0915567593028733,0.0,0.00031545036500433215,0.4515391583547226,1.374653329726118e-12,0.45305994540356687,8.95440774479098e-16,2.55264426727245e-19,2.1540093364099255e-16,1.0160966419835974e-17,-7.517081644846721e-29,6.9310248942011535e-06,1.4032806996284506e-12,-1.2069670382062005e-19,1.1373582989646004e-19,2.865437138067537e-14,3.669729103260923e-11,8.484831642564362e-16,2.515760334502305e-22,1.2084591561036536e-20,9.147164307619452e-18,5.923077130238686e-22,1.0739235142326756e-32,3.8521366031017686e-19,0.003840666899373348,4.4889336660708025e-09,5.466776170719542e-24
2.1013421963075806e-07,0.002719578564615631,0.0915567593028733,0.0,0.00031532837230404786,0.4515391597253309,1.3804360662806729e-12,0.4530598830324623,8.957726009884789e-16,2.5588942908529047e-19,2.1548855555740055e-16,1.0196101268918068e-17,-7.442432830701743e-29,6.9282670610844365e-06,1.4090699386962491e-12,-2.613086888712546e-20,4.987857788140137e-20,2.866088709604981e-14,3.6675825727218546e-11,8.48784951947692e-16,2.5144182874292425e-22,1.2079874415255734e-20,9.158411597169894e-18,-2.0107669292797938e-22,1.0739328389782148e-32,3.8654534704080745e-19,0.00384072927049368,4.497241941929888e-09,5.46590463781304e-24
2.1095702479980243e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003152085305737344,0.45153916107164555,1.3862188982951613e-12,0.4530598217611374,8.960035147280715e-16,2.5651440671373383e-19,2.155761086294694e-16,1.023162060853969e-17,-7.42040525663883e-29,6.925557821559645e-06,1.4148592709109832e-12,1.9528758120598482e-19,-4.019519597113904e-20,2.8667400500632424e-14,3.6654747933096894e-11,8.490864656003529e-16,2.513101503116737e-22,1.2075240318114284e-20,9.168547665109571e-18,-2.87465772452232e-22,1.0739490101822524e-32,3.878916129931284e-19,0.0038407905418337733,4.505547032132341e-09,5.465068996370995e-24
2.117798299688468e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003150908011053494,0.4515391623941032,1.3920018240392442e-12,0.4530597615698021,8.965298037976397e-16,2.5713936358391395e-19,2.1566359409665583e-16,1.0266469853681864e-17,-7.324538078447025e-29,6.922896302236395e-06,1.4206486946303494e-12,-1.3938129110422697e-19,1.3017099371070204e-19,2.8673911682602965e-14,3.6634050351895246e-11,8.493877098292708e-16,2.5118088845611904e-22,1.2070687778137158e-20,9.178120423851787e-18,8.80115984581129e-22,1.0739719059610168e-32,3.8921246345684313e-19,0.0038408507331841113,4.513848992830622e-09,5.464268617728913e-24
2.1260263513789115e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003149751459147037,0.45153916369313246,1.3977848418145473e-12,0.4530597024390354,8.96917400360324e-16,2.577643035960675e-19,2.1575101317511692e-16,1.0301506167167613e-17,-7.224949205083613e-29,6.920281646022847e-06,1.4264382082416295e-12,-1.250628997465622e-19,8.99752189351411e-20,2.868042072789589e-14,3.6613725833346386e-11,8.496886891536179e-16,2.5105375858931873e-22,1.206621533217587e-20,9.189665372209933e-18,-1.2319324418476167e-22,1.0740014103101113e-32,3.905404059773622e-19,0.0038409098639652444,4.5221478791670666e-09,5.4635028849162325e-24
2.1342544030693552e-07,0.002719578564615631,0.0915567593028733,0.0,0.00031486152772753186,0.4515391649691537,1.4035679499540471e-12,0.4530596443497797,8.970308636220441e-16,2.5838923058152765e-19,2.1583836705785068e-16,1.0337410292462218e-17,-7.235797596429242e-29,6.917713011809116e-06,1.4322278101612345e-12,3.1451210590064884e-19,-1.0160544469696278e-19,2.868692772000162e-14,3.6593767371896794e-11,8.49989407994717e-16,2.509290350878493e-22,1.2061821547064837e-20,9.199942524862703e-18,-7.636548552996638e-22,1.0740374089677664e-32,3.9190125746551515e-19,0.003840967953235176,4.53044374529275e-09,5.462771192126639e-24
2.1424824547597988e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003147499099634527,0.4515391662225796,1.4093511468214722e-12,0.4530595872833321,8.975872031362439e-16,2.590141483062436e-19,2.159256569161491e-16,1.037229509022647e-17,-7.143069756346301e-29,6.915189574111354e-06,1.4380174988338306e-12,-1.1553812235796265e-19,1.3330563826785353e-19,2.8693432739928844e-14,3.657416810342644e-11,8.502898707150577e-16,2.5080668661735287e-22,1.2057505012652683e-20,9.208636406494191e-18,1.2332066668966903e-21,1.0740797853971493e-32,3.9322344892850216e-19,0.00384102501969659,4.538736644385983e-09,5.46207294428399e-24
2.1507105064502425e-07,0.002719578564615631,0.0915567593028733,0.0,0.00031464025672320724,0.45153916745381534,1.4151344308107138e-12,0.45305953122133824,8.981065842486847e-16,2.5963906046844204e-19,2.1601288389955862e-16,1.040700845356032e-17,-6.991399909465398e-29,6.912710522787008e-06,1.443807272731994e-12,-3.123146912812005e-19,1.7164837503670417e-19,2.8699935866713833e-14,3.6554921302054245e-11,8.505900815896762e-16,2.5068623821818587e-22,1.205326434501744e-20,9.220530482185425e-18,2.041642071290697e-22,1.0741284298166567e-32,3.945391363624355e-19,0.0038410810817039163,4.547026628670435e-09,5.461407557414821e-24
2.158938558140686e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003145325327767202,0.4515391686632583,1.4209178003452567e-12,0.453059476145785,8.980526560127826e-16,2.602639707000361e-19,2.161000491354489e-16,1.0443441838208903e-17,-7.047653516470701e-29,6.910275062759907e-06,1.4495971303559672e-12,4.57867748956e-19,-1.8390585912429933e-19,2.8706437177179847e-14,3.6536020377027256e-11,8.508900447870051e-16,2.5056805264816005e-22,1.204909819024335e-20,9.231385879597074e-18,-1.5747948765270705e-21,1.0741832355163695e-32,3.9592005244611353e-19,0.003841136157270243,4.555313749432912e-09,5.460774458136432e-24
2.1671666098311298e-07,0.002719578564615631,0.0915567593028733,0.0,0.00031442670354698134,0.4515391698512985,1.4267012538776053e-12,0.4530594220389939,8.985798124530655e-16,2.608888825727084e-19,2.1618715373084497e-16,1.0478551797127657e-17,-6.985744963738614e-29,6.907882413662548e-06,1.4553870702326423e-12,9.419287844736526e-21,9.784306428613405e-20,2.871293674564495e-14,3.651745886969043e-11,8.511897644311685e-16,2.504522778528629e-22,1.2045005214872902e-20,9.238702031696407e-18,1.556042810235926e-21,1.0742440906558844e-32,3.9725077568870833e-19,0.0038411902640740777,4.563598057040751e-09,5.460173083031365e-24
2.174571856352529e-07,0.002719578564615631,0.0915567593028733,0.0,0.00031433304916193296,0.451539170902552,1.4319064326187758e-12,0.45305937415682673,8.990222658006137e-16,2.614513075618221e-19,2.1626549691765096e-16,1.0509025195203838e-17,-6.736620489544697e-29,6.905764999490741e-06,1.4605980852514072e-12,-1.2320054578377546e-19,1.122159812898335e-19,2.871878492782955e-14,3.65010384812439e-11,8.514593074631167e-16,2.5034947686991635e-22,1.2041383022747667e-20,9.250551067310999e-18,2.7490752560554404e-22,1.0743039470693041e-32,3.984057379499146e-19,0.0038412381462525013,4.571051569541785e-09,5.459658512475425e-24
2.181977102873928e-07,0.002719578564615631,0.0915567593028733,0.0,0.00031424087769943416,0.45153917193705395,1.4371116770793863e-12,0.45305932703287316,8.987768008000144e-16,2.6201373923364544e-19,2.1634379264375934e-16,1.0542041791363725e-17,-6.77422151224366e-29,6.903681093085541e-06,1.4658091646861413e-12,1.024512383339051e-18,-4.660152102259393e-19,2.872463180949068e-14,3.6484883365939036e-11,8.517286594235263e-16,2.502482231068779e-22,1.2037818111115631e-20,9.26314544592026e-18,-4.393332043179632e-21,1.0743685467548065e-32,3.996571479690534e-19,0.0038412852702170274,4.5785028789115576e-09,5.45916879452346e-24
2.1893823493953273e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003141501652616819,0.4515391729550738,1.4423169861894754e-12,0.45305928065491474,8.99540308685444e-16,2.625761800626498e-19,2.1642204167436635e-16,1.0575888002214435e-17,-7.021735233716966e-29,6.901630155039188e-06,1.471020307516853e-12,6.447164933588111e-20,5.434755498757454e-20,2.873047744070821e-14,3.646898907829695e-11,8.519978223774004e-16,2.501491510730203e-22,1.2034309558503505e-20,9.265528989675196e-18,2.870471041936411e-22,1.0744378094220409e-32,4.0094001866400547e-19,0.0038413316481861275,4.585952020024707e-09,5.458703539096627e-24
2.1967875959167265e-07,0.002719578564615631,0.0915567593028733,0.0,0.00031406088834750765,0.4515391739568769,1.447522358896765e-12,0.4530592350109365,9.00872037879981e-16,2.631386324872768e-19,2.1650024476243705e-16,1.0606975724035193e-17,-6.912211713338198e-29,6.899611654886784e-06,1.4762315127397248e-12,-1.7390255948271348e-18,8.497599195123479e-19,2.873632187009487e-14,3.6453351252405436e-11,8.52266799222498e-16,2.5005154725652394e-22,1.2030856457747223e-20,9.270475919273469e-18,5.266105960230798e-21,1.074511663729074e-32,4.021182726787877e-19,0.00384137729217473,4.5933990271939894e-09,5.45826236280632e-24
2.2034523177859858e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003139817473908527,0.45153917484484984,1.4522072478532207e-12,0.4530591945491401,9.00317771265087e-16,2.6364485156487425e-19,2.165705888721512e-16,1.0634097840139435e-17,-6.588532725449078e-29,6.897822307863035e-06,1.480921649969312e-12,-2.905344037338724e-21,-4.096940085009162e-20,2.874158086835989e-14,3.643949293833119e-11,8.525087224227167e-16,2.4996471102375564e-22,1.2027795345305435e-20,9.28566441891744e-18,-1.0129980612325459e-22,1.0745820066102382e-32,4.031462045699694e-19,0.003841417753980328,4.600099537038484e-09,5.457885580193955e-24
2.2101170396552452e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003139037339075798,0.45153917572008556,1.4568921867423188e-12,0.4530591546638181,9.003057611760443e-16,2.641510836954678e-19,2.1664089689772592e-16,1.0661939477974352e-17,-6.414957787920504e-29,6.896058438680964e-06,1.485611836228121e-12,3.595330934262938e-19,-1.0041712172112235e-19,2.874683896572895e-14,3.642583581115067e-11,8.527505003320093e-16,2.4987936032559587e-22,1.202477778892446e-20,9.294931838275097e-18,-2.9625492329418725e-22,1.0746559577817445e-32,4.0420142252155157e-19,0.003841457639311408,4.606798369975919e-09,5.457527725237971e-24
2.2161152893375787e-07,0.002719578564615631,0.0915567593028733,0.0,0.00031383447225913764,0.4515391764970599,1.4611086738300874e-12,0.45305911925300973,9.008545303779671e-16,2.646067051765169e-19,2.167041437010749e-16,1.0688099809122814e-17,-6.412133958209306e-29,6.894492435149874e-06,1.4898330452035046e-12,-2.1959235597245333e-19,1.9170058013420252e-19,2.875157051048874e-14,3.6413713911439024e-11,8.52967977589741e-16,2.49803564519372e-22,1.2022098707851604e-20,9.300987638295433e-18,6.672765284726817e-22,1.0747255572262868e-32,4.051929427530068e-19,0.003841493050127676,4.612825905610984e-09,5.45722161837556e-24
2.222113539019912e-07,0.002719578564615631,0.0915567593028733,0.0,0.00031376609889517383,0.45153917726399867,1.4653252002448946e-12,0.4530590842963795,9.010173252533315e-16,2.6506233982631976e-19,2.1676736207575036e-16,1.0714627882909368e-17,-6.432710331220791e-29,6.892946505016894e-06,1.4940542928243465e-12,9.946918234614363e-20,-2.8508085477001383e-20,2.875630137591421e-14,3.640175035264787e-11,8.53185339267544e-16,2.4972872739818863e-22,1.2019453945987714e-20,9.30862917496678e-18,-3.3702280808921456e-22,1.074798005155389e-32,4.0619840810849925e-19,0.0038415280067656036,4.6188521194727985e-09,5.4569304350403905e-24
2.2281117887022456e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003136986022369854,0.4515391780210329,1.4695417654680365e-12,0.45305904978800743,9.009500572191375e-16,2.6551798885018756e-19,2.1683055239238455e-16,1.0740348736865263e-17,-6.375371413608808e-29,6.8914203868887635e-06,1.4982755785949974e-12,6.115972603335429e-19,-2.1183251791543428e-19,2.876103158501535e-14,3.6389942995317217e-11,8.534025868255779e-16,2.496551042277439e-22,1.2016843057012107e-20,9.314534572441863e-18,1.2322590317139674e-21,1.0748732643096237e-32,4.0717325862746193e-19,0.0038415625151452435,4.624877028508853e-09,5.456653985810192e-24
2.234110038384579e-07,0.002719578564615631,0.0915567593028733,0.0,0.00031363197086132854,0.4515391787682912,1.4737583689877486e-12,0.4530590157220531,9.01506408894196e-16,2.659736534368921e-19,2.1689371501674752e-16,1.0765904244945954e-17,-6.266626856742682e-29,6.889913822874791e-06,1.5024969020262402e-12,-3.7306620821264254e-20,1.4214448978728314e-19,2.876576116045153e-14,3.637828973071999e-11,8.536197218972692e-16,2.49582065862307e-22,1.2014265598132986e-20,9.323046722973191e-18,3.65831127794561e-22,1.0749512964485575e-32,4.0814183716130214e-19,0.003841596581107081,4.630900649445798e-09,5.4563920839172714e-24
2.2401082880669125e-07,0.002719578564615631,0.0915567593028733,0.0,0.00031356619349847634,0.45153917950590094,1.4779750102991332e-12,0.45305898209275425,9.021671398371339e-16,2.6642933475848435e-19,2.1695685030966602e-16,1.0794108581005966e-17,-6.425186324533163e-29,6.888426558547245e-06,1.5067182626352429e-12,-4.927586669062931e-19,1.9818095625565622e-19,2.877049012461098e-14,3.6366788480387836e-11,8.538367455263444e-16,2.4950945221698644e-22,1.2011721135789173e-20,9.33574802863003e-18,-7.439226983129546e-21,1.0750320687426358e-32,4.092108700558392e-19,0.0038416302104131573,4.636922998792371e-09,5.4561445451036056e-24
2.246106537749246e-07,0.002719578564615631,0.0915567593028733,0.0,0.00031350125903054093,0.4515391802339877,1.4821916889040243e-12,0.4530589488944263,9.01469857473912e-16,2.6688503397523487e-19,2.170199586266829e-16,1.082151910208423e-17,-6.613472663495692e-29,6.886958342899324e-06,1.5109396599455663e-12,1.436974256934055e-18,-7.730615882545415e-19,2.877521849889348e-14,3.635543719561958e-11,8.540536592851682e-16,2.494391046790351e-22,1.200920924696486e-20,9.3375302993967e-18,-3.501676335029929e-21,1.0751155508311445e-32,4.102497965195051e-19,0.0038416634087481936,4.64294409284236e-09,5.455911187055771e-24
2.2521047874315794e-07,0.002719578564615631,0.0915567593028733,0.0,0.00031343715648799906,0.4515391809526752,1.4864084043109348e-12,0.4530589161214608,9.020728178718238e-16,2.673407522330752e-19,2.1708304031907643e-16,1.084665943885393e-17,-6.540670615501877e-29,6.885508928262448e-06,1.515161093486843e-12,4.072763830299368e-19,-8.522220466795406e-20,2.877994630430413e-14,3.6344233857022156e-11,8.542704641100421e-16,2.4936944171695844e-22,1.200672950072842e-20,9.338234616223952e-18,3.870227001315213e-21,1.0752016986704296e-32,4.1120262578621313e-19,0.0038416961817206727,4.648963947677466e-09,5.455691830219704e-24
2.2569065478297613e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003133864329465021,0.4515391815213122,1.4897840247427331e-12,0.45305889018864665,9.025618036630509e-16,2.677055814529878e-19,2.171335199580139e-16,1.0866963033800197e-17,-6.392534021627687e-29,6.884362017919177e-06,1.518540490514562e-12,-7.682250189334892e-20,1.1883394843444058e-19,2.8783730644011353e-14,3.633537056525863e-11,8.54443944402632e-16,2.493136703575159e-22,1.2004767282476859e-20,9.348283542784028e-18,1.0201010370061372e-22,1.0752725650176227e-32,4.119721437976133e-19,0.0038417221145403318,4.65378212118387e-09,5.455526200511546e-24
2.2617083082279432e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003133362301152185,0.451539182084066,1.49315966820219e-12,0.4530588645220714,9.027942018750526e-16,2.680704241706539e-19,2.1718398293260176e-16,1.0887503580131008e-17,-6.318010344676552e-29,6.88322687558003e-06,1.5219199102277488e-12,3.263232124531878e-20,-1.4142345798284148e-20,2.87875146431503e-14,3.6326599799597274e-11,8.546173564988559e-16,2.492588217169958e-22,1.2002825186611665e-20,9.354330137707993e-18,9.022928983823396e-23,1.0753451053711215e-32,4.127506472463291e-19,0.003841747781121017,4.658599518770611e-09,5.455369339900165e-24
2.266510068626125e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003132865425684677,0.4515391826409978,1.4965353344461465e-12,0.4530588391189606,9.029899070745203e-16,2.6843528095318084e-19,2.1723442941640568e-16,1.0908549572967443e-17,-6.307981204704627e-29,6.882103378736383e-06,1.525299352393391e-12,4.219196004423724e-21,2.7376328573774775e-20,2.8791298311775705e-14,3.631792056350034e-11,8.547907012353267e-16,2.4920454523625367e-22,1.2000903002817515e-20,9.359806095973054e-18,1.2434215837959527e-22,1.0754193013600023e-32,4.135483186601448e-19,0.003841773184237036,4.663416148401105e-09,5.455221159470656e-24
2.271311829024307e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003132373649385439,0.4515391831921682,1.499911023234063e-12,0.4530588139765699,9.031590211951101e-16,2.688001523621301e-19,2.1728485958117044e-16,1.092963027369863e-17,-6.301613404396267e-29,6.880991406188327e-06,1.5286788167809422e-12,-6.1180789961968855e-21,7.734479136393763e-20,2.879508166031676e-14,3.6309331871797665e-11,8.549639791637645e-16,2.491508307268346e-22,1.1999000524295256e-20,9.365329221594064e-18,7.529217827414023e-23,1.0754951365396706e-32,4.1434730552958305e-19,0.0038417983266329546,4.668232017955797e-09,5.455081571286597e-24
2.276113589422489e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003131886919148554,0.45153918373763713,1.5032867343279866e-12,0.453058789092184,9.033768077895353e-16,2.691650389532227e-19,2.1733527359691527e-16,1.0950445984269692e-17,-6.260421166087193e-29,6.879890838025967e-06,1.5320583031624164e-12,7.129100889798385e-21,5.499201548846357e-20,2.879886469855888e-14,3.6300832750544955e-11,8.55137190792334e-16,2.490976795252193e-22,1.1997117546175581e-20,9.371040180353891e-18,1.1364435730663252e-22,1.0755725942205911e-32,4.1513624190513544e-19,0.0038418232110239317,4.6730471352330625e-09,5.454950488232826e-24
2.2809153498206708e-07,0.002719578564615631,0.0915567593028733,0.0,0.00031314051824370907,0.4515391842774639,1.506662467492501e-12,0.4530587644631169,9.036128692600329e-16,2.6952994127612425e-19,2.1738567163185289e-16,1.0971157768188083e-17,-6.203191545480017e-29,6.878801555621294e-06,1.5354378113121562e-12,1.889650788700025e-21,3.2787431170115096e-20,2.880264743612097e-14,3.629242223688129e-11,8.553103367627601e-16,2.4904507851261298e-22,1.1995253865817073e-20,9.376912496719603e-18,9.872066679942788e-23,1.0756516579887425e-32,4.159212360341143e-19,0.0038418478400960463,4.677861507950062e-09,5.4548278241051955e-24
2.2857171102188527e-07,0.002719578564615631,0.0915567593028733,0.0,0.00031309283872781426,0.4515391848117073,1.5100382224946917e-12,0.4530587400867113,9.038110045320743e-16,2.6989485987481665e-19,2.174360538523496e-16,1.0991966109127772e-17,-6.157353029342622e-29,6.877723441616517e-06,1.5388173410067948e-12,1.921070723961807e-21,4.31751076019441e-20,2.88064298825901e-14,3.628409937888958e-11,8.554834177690317e-16,2.4899302573081033e-22,1.1993409282816758e-20,9.382668947008416e-18,9.96213726529931e-23,1.0757323115563432e-32,4.1670989118224893e-19,0.0038418722165066265,4.682675143743625e-09,5.454713493623761e-24
2.2905188706170346e-07,0.002719578564615631,0.0915567593028733,0.0,0.00031304564822554103,0.4515391853404253,1.513413999104133e-12,0.45305871596033825,9.04004498083383e-16,2.702597952879047e-19,2.1748642042296586e-16,1.1012877948794627e-17,-6.123965919506027e-29,6.876656379908437e-06,1.5421968920252834e-12,3.1124126698485988e-21,5.69821587223009e-20,2.881021204743171e-14,3.627586323546063e-11,8.556564344348595e-16,2.489415142386849e-22,1.1991583598847269e-20,9.388316956312925e-18,1.0174797817941347e-22,1.0758145388226629e-32,4.175024706179964e-19,0.0038418963428845745,4.687488050171103e-09,5.454607412408671e-24
2.2953206310152165e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003129989416501806,0.4515391858636753,1.5167897970928698e-12,0.45305869208139693,9.042200843120939e-16,2.7062474804859133e-19,2.1753677150651207e-16,1.1033795421575073e-17,-6.090212558574801e-29,6.8756002556325986e-06,1.545576464148891e-12,2.3620996958615263e-21,5.057652108560729e-20,2.881399393991851e-14,3.626771287615949e-11,8.5582938732242865e-16,2.4889053818468864e-22,1.1989776617712553e-20,9.39396289151048e-18,1.0039757235752959e-22,1.0758983238596425e-32,4.1829526282739276e-19,0.0038419202218306883,4.692300234711232e-09,5.454509496950804e-24
