Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31)
3.777390747231383e-11,0.0005360053254522017,0.1557,0.0,0.0013888983172855014,0.6422420007522044,0.2019,8.262345492121918e-85,1.340625163674139e-50,8.815061990077168e-39,1.6711908125660343e-79,7.467934195898655e-41,4.4888410208103263e-70,6.113221545964345e-05,3.806005684991741e-42,8.063864970988452e-52,1.2812175589485791e-50,2.424859878208746e-41,4.157616111288598e-83,1.7548339487116437e-33,1.0692978463968885e-85,3.491287002515272e-87,3.950920217887121e-38,7.726548448176335e-43,1.614405285343057e-92,2.7797916173179248e-42,0.0001274331400660226,2.665479254965758e-85,2.862162300320991e-44,-7.556265233896768e-22,9.906513287817918e-26,7.559428987368028e-22,8.041976908080004e-92,7.439303633591392e-92,2.1347236273438566e-25,7.819068876796096e-30
3.793247634728075e-11,0.0005360053254522017,0.1557,0.0,0.0013882735621231687,0.6422414397354378,0.2019,8.709836225389353e-85,1.3901075482783304e-50,8.861033517628268e-39,1.749840014521126e-79,7.709702763587104e-41,4.677153332547263e-70,6.125969225084851e-05,3.9292205657150475e-42,8.301534412218578e-52,1.3282181271704095e-50,2.473252125286981e-41,4.381172627458251e-83,1.7827300158727697e-33,1.1218321499511619e-85,3.655062353310283e-87,4.041188268079265e-38,7.919688368697838e-43,1.7051871630780822e-92,2.869760994190972e-42,0.00012793041843715017,2.795402407916606e-85,2.947985051515024e-44,2.8552223614513706e-22,8.82543725101412e-26,-2.8556533169532533e-22,8.47676972514011e-92,7.913130578797366e-92,2.150079489726569e-25,7.91144314199073e-30
3.8091045222247666e-11,0.0005360053254522017,0.1557,0.0,0.001387649997321767,0.6422408794499692,0.2019,9.179277239253874e-85,1.4411567112150205e-50,8.907202500625113e-39,1.831823766421154e-79,7.958013679863658e-41,4.872495454367042e-70,6.138625091643e-05,4.055769630276555e-42,8.544987854328496e-52,1.37669459580794e-50,2.522390049216235e-41,4.6156011733630704e-83,1.810942195286276e-33,1.1766749372746478e-85,3.8257300272927423e-87,4.1330759385913173e-38,8.116645061959476e-43,1.800591392071545e-92,2.962164038330707e-42,0.00012842742457297023,2.9310360334257107e-85,3.03594457283131e-44,1.1218528919523545e-22,8.976753652019607e-26,-1.1232523377017962e-22,8.932848578031238e-92,8.414648005967773e-92,2.165467125023773e-25,8.00448007897517e-30
3.8408182972181494e-11,0.0005360053254522017,0.1557,0.0,0.0013864064208984565,0.6422397610630564,0.2019,1.018790006659989e-84,1.5481206718635558e-50,9.000142983606144e-39,2.006302027899808e-79,8.47482677716517e-41,5.285194227089313e-70,6.163662993710324e-05,4.319157847058085e-42,9.049687399182323e-52,1.4782290670825864e-50,2.6229350873471053e-41,5.118980756524063e-83,1.868323210675638e-33,1.2936458831784352e-85,4.18877789782268e-87,4.321793118946214e-38,8.522225581534346e-43,2.006116838461885e-92,3.154480881244485e-42,0.0001294206219756076,3.2203361625750693e-85,3.2184418986598573e-44,7.088080517326246e-24,9.533366589224616e-26,-6.683039053089566e-24,9.912628994967417e-92,9.506709569143672e-92,2.196336793770932e-25,8.192547411680747e-30
3.872532072211532e-11,0.0005360053254522017,0.1557,0.0,0.001385167552169194,0.642238645571714,0.2019,1.1296373122071121e-84,1.6618561524266185e-50,9.093903920665918e-39,2.195681950244185e-79,9.019523676924308e-41,5.728852571538086e-70,6.188338471104109e-05,4.5967564918899863e-42,9.578859485200272e-52,1.586136399710151e-50,2.7265597787108843e-41,5.6717510529602685e-83,1.9269936582754557e-33,1.420960690356205e-85,4.5825863250968895e-87,4.5172391764563993e-38,8.943727863305009e-43,2.232767259121518e-92,3.3571697283243505e-42,0.00013041273593093669,3.535260401845958e-85,3.4099960436099314e-44,-7.025342167693321e-25,1.0138370270875543e-25,2.5766169551940354e-24,1.0989213650254259e-91,1.072811869011369e-91,2.2273308025332457e-25,8.383281662731336e-30
3.904245847204915e-11,0.0005360053254522017,0.1557,0.0,0.0013839333552334724,0.6422375329561768,0.2019,1.2513490856032736e-84,1.7827161420178228e-50,9.188506081794765e-39,2.4010899847840546e-79,9.59328976852484e-41,6.205493157300231e-70,6.212654750914759e-05,4.889169659154884e-42,1.0133423486044963e-51,1.700744675965689e-50,2.833329662066075e-41,6.278215231180374e-83,1.9869702387370417e-33,1.5594194668322443e-85,5.009451650520667e-87,4.719583863670916e-38,9.381596516738795e-43,2.482472263340718e-92,3.5706712317849e-42,0.00013140377006899435,3.877819199230032e-85,3.610958178147897e-44,6.3709666126827905e-22,9.696025649494162e-26,-6.34042280096403e-22,1.217111159351076e-91,1.2092726666742012e-91,2.258447336494429e-25,8.576693462660521e-30
3.935959622198298e-11,0.0005360053254522017,0.1557,0.0,0.0013827037941481783,0.642236423196672,0.2019,1.3848725340985517e-84,1.9110679021090444e-50,9.283970525000126e-39,2.6237266291066046e-79,1.0197346208309703e-40,6.717251040652637e-70,6.236615067113748e-05,5.197019669808806e-42,1.0714322573859535e-51,1.8223949745343632e-50,2.9433110310039035e-41,6.943003523503435e-83,2.0482696888320236e-33,1.709875191620412e-85,5.471818595361523e-87,4.928999264828778e-38,9.836282887194007e-43,2.7573153178794212e-92,3.7954393234141866e-42,0.00013239372799282243,4.250160288051189e-85,3.821689008818627e-44,2.686994062200719e-24,1.0130377898021021e-25,5.817705759164761e-25,1.346748622219397e-91,1.361570960258868e-91,2.289684597111202e-25,8.772793286120374e-30
3.9676733971916805e-11,0.0005360053254522017,0.1557,0.0,0.0013814788329407615,0.6422353162734253,0.2019,1.5312270955532608e-84,2.0472933616742236e-50,9.380318595935986e-39,2.8648705597388856e-79,1.0832950482570301e-40,7.266378793229199e-70,6.260222659316798e-05,5.520947358234803e-42,1.1322524009101699e-51,1.951441715342374e-50,3.0565709322864403e-41,7.671094407664426e-83,2.110908780330109e-33,1.8732365827938936e-85,5.972288365133306e-87,5.145659792153427e-38,1.0308245038281214e-42,3.0595441752582517e-92,4.03194142278798e-42,0.0001333826132784468,4.6545766535483924e-85,4.0425589087222316e-44,1.572470179646121e-22,9.828255463569634e-26,-1.5421800588363913e-22,1.4888198343392075e-91,1.5313679994776362e-91,2.3210408021441413e-25,8.971591453287838e-30
3.999387172185063e-11,0.0005360053254522017,0.1557,0.0,0.0013802584356216356,0.6422342121666678,0.2019,1.6915091442197795e-84,2.1917895170469904e-50,9.477571927492405e-39,3.1258829484260556e-79,1.1501396966783075e-40,7.855251806924437e-70,6.283480771576229e-05,5.861612357182587e-42,1.1959019421845522e-51,2.0882530078081016e-50,3.1731771641026144e-41,8.467836885255278e-83,2.174904318889271e-33,2.0504710988321662e-85,6.5136271048077825e-87,5.369742181823015e-38,1.0797947732254166e-42,3.3915818924390505e-92,4.2806586440587303e-42,0.00013437042947486515,5.093514868097239e-85,4.273948047055439e-44,-2.6364855277643326e-22,1.026633020144125e-25,2.6651921146517896e-22,1.644385152166003e-91,1.720480622927835e-91,2.35251418568254e-25,9.17309813127336e-30
4.031100947178446e-11,0.0005360053254522017,0.1557,0.0,0.0013790425661960746,0.6422331108566404,0.2019,1.8668969439266067e-84,2.344968836347528e-50,9.575752439346173e-39,3.408211968343629e-79,1.220401748091105e-40,8.486373779330389e-70,6.306392651204939e-05,6.219693380701385e-42,1.2624825096925352e-51,2.2332110023549144e-50,3.2931982754646743e-41,9.338973901650821e-83,2.2402731429582758e-33,2.242608063772201e-85,7.098774717153869e-87,5.601425489624627e-38,1.1305862409255562e-42,3.756038446222375e-92,4.5420860012514203e-42,0.00013535718010404413,5.569583808054685e-85,4.516246517687627e-44,3.11095533243785e-22,9.794944336862123e-26,-3.081054214071719e-22,1.8145839805302674e-91,1.9308940449653898e-91,2.3841029981634187e-25,9.377323335531268e-30
4.062814722171829e-11,0.0005360053254522017,0.1557,0.0,0.0013778311886749218,0.6422320123236014,0.2019,2.0586558643572877e-84,2.5072596685536813e-50,9.674882337472393e-39,3.713397501086627e-79,1.294218184051388e-40,9.162382388280006e-70,6.32896154763144e-05,6.595888504935115e-42,1.3320982257142705e-51,2.386712245215261e-50,3.4167035671190005e-41,1.0290666978106125e-82,2.3070321226918235e-33,2.4507419175725927e-85,7.730854063905068e-87,5.840891086291067e-38,1.1832467165361017e-42,4.1557229778922766e-92,4.816732611970093e-42,0.0001363428686609244,6.085563773910145e-85,4.769854466720498e-44,-3.4135288304112095e-22,1.0448591214795723e-25,3.444413968133183e-22,2.0006397978941137e-91,2.1647755458722317e-91,2.41580550638466e-25,9.584276931271563e-30
4.0945284971652117e-11,0.0005360053254522017,0.1557,0.0,0.0013766242670859336,0.6422309165478305,0.2019,2.2681438736520557e-84,2.679106657233991e-50,9.774984113617565e-39,4.0430760530723485e-79,1.3717298403446812e-40,9.886055161740168e-70,6.351190711288888e-05,6.990915446668136e-42,1.4048557342568608e-51,2.5491680365170794e-50,3.543763091028841e-41,1.132952211481465e-82,2.37519815887835e-33,2.676035600784275e-85,8.413180565523078e-87,6.088322652525228e-38,1.2378246729345167e-42,4.5936566928601915e-92,5.1051218994331166e-42,0.00013732749861343428,6.64441603163753e-85,5.035182218992304e-44,4.546747626421866e-22,9.638194284284577e-26,-4.515530707669852e-22,2.2038654469235032e-91,2.4244891258254177e-91,2.4476199935124024e-25,9.793968634872681e-30
4.1262422721585945e-11,0.0005360053254522017,0.1557,0.0,0.0013754217654843872,0.6422298235096353,0.2019,2.496817316796463e-84,2.860971158804231e-50,9.876080544735664e-39,4.3989858869368845e-79,1.4530814612002306e-40,1.0660315546105064e-69,6.37308339253412e-05,7.405511839546892e-42,1.4808642281155493e-51,2.7210047915125167e-50,3.674447650186795e-41,1.246261700616814e-82,2.4447881818803286e-33,2.919724074090125e-85,9.149272210218495e-87,6.343906173724874e-38,1.2943692438271744e-42,5.0730864387075005e-92,5.40779179278307e-42,0.00013831107340251086,7.249292787312097e-85,5.312650403505518e-44,-6.435034983541705e-22,1.068268055454758e-25,6.465238766075741e-22,2.4256686995352563e-91,2.712611173229046e-91,2.4795447590829037e-25,1.0006408015294633e-29
4.157956047151977e-11,0.0005360053254522017,0.1557,0.0,0.0013742236479641417,0.6422287331893555,0.2019,2.746236989198223e-84,3.0533316651460856e-50,9.978194692388795e-39,4.7829723733513594e-79,1.5384217530366534e-40,1.1488239175796137e-69,6.394642840599026e-05,7.840435507912465e-42,1.56023547614386e-51,2.902664404787756e-50,3.80882879686376e-41,1.3697529609198155e-82,2.5158191505868225e-33,3.183117976381661e-85,9.94285998269469e-87,6.607829934420431e-38,1.3529302212004079e-42,5.597498990585841e-92,5.72529492562412e-42,0.00013929359644212946,7.903547606711906e-85,5.602690077759591e-44,8.949715948194565e-22,9.192968891975003e-26,-8.919275419969739e-22,2.667558105427077e-91,3.0319471989884597e-91,2.5115781189990963e-25,1.0221604495492034e-29
4.18966982214536e-11,0.0005360053254522017,0.1557,0.0,0.0013730298786671338,0.6422276455673683,0.2019,3.0180745170903533e-84,3.2566842304923653e-50,1.008134990211343e-38,5.196993570511091e-79,1.6279034377241301e-40,1.2373060348673263e-69,6.415872302569837e-05,8.296464738167812e-42,1.6430838496670585e-51,3.0946046173469106e-50,3.94697883332516e-41,1.5042368116330702e-82,2.5883080513782728e-33,3.4676074262935846e-85,1.0797898725726405e-86,6.880284512434595e-38,1.4135580526589043e-42,6.17063607164387e-92,6.058198832731324e-42,0.0001402750711193405,8.610746294722027e-85,5.905742850964428e-44,-1.2818336093208844e-21,1.1329373683179563e-25,1.2848234020307417e-21,2.93114913511706e-91,3.385549696675864e-91,2.54371840552195e-25,1.0439567353826589e-29
4.221383597138743e-11,0.0005360053254522017,0.1557,0.0,0.0013718404217939598,0.6422265606240943,0.2019,3.3141190577151988e-84,3.471542902528328e-50,1.018556980275302e-38,5.643126039202999e-79,1.7216833053470144e-40,1.331817871256364e-69,6.43677502240004e-05,8.77439854759754e-42,1.7295263494554907e-51,3.29729938650284e-50,4.088970809453172e-41,1.6505802389417258e-82,2.662271897103428e-33,3.774665970067012e-85,1.1718578449177907e-86,7.161462772770475e-38,1.476303838666065e-42,6.796510136336464e-92,6.407086144871896e-42,0.00014125550079431367,9.374678251179558e-85,6.222261006107084e-44,1.9102996991556557e-21,8.220954641590123e-26,-1.9071822001838702e-21,3.21817062976462e-91,3.776737194002303e-91,2.5759639672568086e-25,1.0660305725478604e-29
4.2530973721321256e-11,0.0005360053254522017,0.1557,0.0,0.001370655241612265,0.6422254783400004,0.2019,3.636284332011973e-84,3.6984401576260866e-50,1.0290878305757967e-38,6.12357090146871e-79,1.8199222664523998e-40,1.4327166167808118e-69,6.45735423994915e-05,9.275056950566514e-42,1.819682630772612e-51,3.511239258478895e-50,4.234878525004016e-41,1.8097096910721447e-82,2.7377277260684453e-33,4.105854679496209e-85,1.2709336100829855e-86,7.451559861236446e-38,1.5412193296781273e-42,7.479420945995473e-92,6.772554781684628e-42,0.00014223488880038917,1.0199368319435953e-84,6.552707620847962e-44,-2.9179396700616367e-21,1.2922382676532697e-25,2.9209013779047966e-21,3.530471569881861e-91,4.209114562635846e-91,2.6083131691347974e-25,1.0883828603857115e-29
4.2848111471255084e-11,0.0005360053254522017,0.1557,0.0,0.0013694743024676504,0.6422243986956063,0.2019,3.986616002129009e-84,3.9379273401137544e-50,1.0397299604454031e-38,6.640660149839096e-79,1.922785403771769e-40,1.5403773990183218e-69,6.477613190057354e-05,9.799281222031697e-42,1.91367503037686e-51,3.736931743615039e-50,4.384776524223178e-41,1.982614530447204e-82,2.814692601037943e-33,4.4628264042462554e-85,1.3774867812710543e-86,7.750773197816663e-38,1.608356923194312e-42,8.223972966653104e-92,7.155218142569824e-42,0.00014321323844413588,1.1089089143127391e-84,6.897556687226124e-44,4.55552783689121e-21,5.628909779047481e-26,-4.552341595021067e-21,3.8700281746693666e-91,4.6865946533555656e-91,2.6407643923895074e-25,1.1110144842008174e-29
4.316524922118891e-11,0.0005360053254522017,0.1557,0.0,0.001368297568790209,0.6422233216714869,0.2019,4.367299406367377e-84,4.190575105459833e-50,1.0504858173280283e-38,7.196863215334387e-79,2.03044202340412e-40,1.6551940178597525e-69,6.497555101640286e-05,1.0347934158308067e-41,2.0116285894351472e-51,3.9749016940510814e-50,4.5387401023287445e-41,2.1703506483728076e-82,2.893183608248068e-33,4.8473301818437186e-85,1.4920141636908006e-86,8.059302469796834e-38,1.6777696607005158e-42,9.035093619094452e-92,7.555705295546692e-42,0.00014419055300541586,1.2048374046935762e-84,7.257293230156046e-44,-7.280595154862968e-21,1.7180788467827961e-25,7.283409154393298e-21,4.238951343953578e-91,5.213421327383281e-91,2.6733160345290774e-25,1.133926315402094e-29
4.348238697112274e-11,0.0005360053254522017,0.1557,0.0,0.0013671250051068237,0.6422222472482789,0.2019,4.780667664837747e-84,4.456973867300977e-50,1.0613578766997558e-38,7.794793800929709e-79,2.143065705448486e-40,1.7775797032261564e-69,6.517183196826173e-05,1.0921900335027103e-41,2.1136710822792494e-51,4.2256916838056923e-50,4.696845292620936e-41,2.3740442480217538e-82,2.9732178564312245e-33,5.261215809594922e-85,1.6150410785200692e-86,8.37734962465271e-38,1.7495112245518333e-42,9.918052412964708e-92,7.974661164033468e-42,0.00014516683573745584,1.3082030457769643e-84,7.632413424696008e-44,1.1895092299502134e-20,-1.5350539598892182e-26,-1.1891688595130421e-20,4.639494455303668e-91,5.794193956626088e-91,2.705966509303846e-25,1.157119211643113e-29
4.379952472105657e-11,0.0005360053254522017,0.1557,0.0,0.0013659565760437752,0.6422211754066832,0.2019,5.229210169594721e-84,4.737734248190793e-50,1.0723486419868438e-38,8.437216990788437e-79,2.26083435407521e-40,1.9079678962224524e-69,6.536500690100685e-05,1.1522086362233563e-41,2.2199330342563707e-51,4.489862391118854e-50,4.859168885837323e-41,2.5948958016793975e-82,3.054812475852853e-33,5.706438581918954e-85,1.74712273877473e-86,8.705118862710426e-38,1.8236359347334614e-42,1.0878480995940022e-91,8.412746711510778e-42,0.00014614208986692438,1.4195153883601163e-84,8.023424712072056e-44,-1.9832034356068645e-20,2.944764210554712e-25,1.9834487531173717e-20,5.074061529362751e-91,6.433893472723328e-91,2.73871424666969e-25,1.180594016962148e-29
4.4116662470990396e-11,0.0005360053254522017,0.1557,0.0,0.0013647922463439453,0.642220106127469,0.2019,5.715581473249339e-84,5.033487534031448e-50,1.0834606444809501e-38,9.12705663968568e-79,2.383930247024483e-40,2.0468130542062712e-69,6.555510787512888e-05,1.214942113656199e-41,2.3305477572698736e-51,4.767992983010558e-50,5.025788394585267e-41,2.8341841883015584e-82,3.137984617359397e-33,6.185064197779141e-85,1.8888456785513385e-86,9.042816629584649e-38,1.9001987456082815e-42,1.19223941519471e-91,8.870639124025654e-42,0.0001471163185940157,1.5393142466946314e-84,8.430845914437697e-44,3.3709246833400885e-20,-2.2854644678935342e-25,-3.370520590398147e-20,5.545215776626703e-91,7.137910041022687e-91,2.771557692747209e-25,1.20435156192189e-29
4.4433800220924224e-11,0.0005360053254522017,0.1557,0.0,0.0013636319808596688,0.6422190393914787,0.2019,6.242610590239652e-84,5.344886131991811e-50,1.0946964432517218e-38,9.867403057957126e-79,2.512540084524312e-40,2.194591480253334e-69,6.574216685855492e-05,1.2804856090453142e-41,2.4456513531390462e-51,5.060681501851688e-50,5.196782112753973e-41,3.0932710174919206e-82,3.2227514514387014e-33,6.699273840726738e-85,2.040829237261331e-86,9.39065160840598e-38,1.9792552424831063e-42,1.3056211779256853e-91,9.349031990507317e-42,0.00014808952509253777,1.668171213090066e-84,8.855207348360126e-44,-5.836383746862541e-20,6.711490182911875e-25,5.836518135719094e-20,6.055688539104233e-91,7.912072450561607e-91,2.8044953097768757e-25,1.2283926637487832e-29
4.471922419586467e-11,0.0005360053254522017,0.1557,0.0,0.001362591187885556,0.6422180814877713,0.2019,6.754185653000596e-84,5.639078210855782e-50,1.1049166453466309e-38,1.0579592682887742e-78,2.633161270606944e-40,2.335641949769801e-69,6.590794538276577e-05,1.341957791618757e-41,2.5531973533834743e-51,5.337057995407571e-50,5.354481692539322e-41,3.344572425984437e-82,3.300419270761133e-33,7.194386824715544e-85,2.1869268021415398e-86,9.712544678950636e-38,2.052584638273842e-42,1.41591666177927e-91,9.797700068552121e-42,0.0001489645395377441,1.7923864349456268e-84,9.252064194815178e-44,-7.210057975503249e-23,1.3778521753914732e-25,7.035818419717362e-23,6.55113165785976e-91,8.673988788868487e-91,2.8342184232611268e-25,1.2502727613149584e-29
4.500464817080512e-11,0.0005360053254522017,0.1557,0.0,0.0013615536331323445,0.642217125614763,0.2019,7.303462597429053e-84,5.946995232761754e-50,1.1152411222063415e-38,1.1337841126038458e-78,2.7585460337612394e-40,2.4847123278505554e-69,6.607130886694925e-05,1.4058575845951618e-41,2.664595109118539e-51,5.626189790092069e-50,5.515846462272472e-41,3.614202696917707e-82,3.379405257372838e-33,7.721951112105984e-85,2.3423658628411108e-86,1.0042974995975046e-37,2.1280208556663926e-42,1.534578964225598e-91,1.0264077849855994e-41,0.00014983873080403056,1.9248934599651398e-84,9.66348460951153e-44,4.926706083393739e-23,1.5241499241852888e-25,-5.31365742270765e-23,7.08302636890015e-91,9.502757339805179e-91,2.8640154842285446e-25,1.2723837684632055e-29
