Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52),CHX(32),SX(406),SX(420),C2HOX(418),C2H4O(376)
1.0130358715488751e-21,0.000539690409995138,0.1557,0.0,0.0015883088766117598,0.6423999999999989,0.20189999999999844,4.005147511617134e-89,2.15730137490976e-123,3.9803000635070255e-49,4.11898781181723e-133,1.8161844204788147e-102,6.188227488523893e-134,2.3701029391379062e-15,8.957454185612075e-67,2.9795306189741386e-104,2.1541633877866002e-123,1.5612161986954123e-15,1.2299786733811302e-94,9.590995212642676e-46,4.4133398624369804e-123,2.4730117748586517e-126,6.724285948835087e-71,4.660031790068258e-84,3.412528709335928e-168,7.354074979485099e-104,1.6021587632827575e-73,3.7032858424090916e-26,9.9875379916927e-31,4.2496566331358727e-51,2.4917203480840497e-148,4.660032089904987e-84,1.0225612879487338e-97,4.678640552835598e-118,3.96532821017218e-64,8.957455787770835e-67,2.1826232178448578e-116,3.892783410284752e-134,1.2093073035872563e-124,6.06343556404757e-149
2.0269518785204688e-21,0.000539690409995138,0.1557,0.0,0.001588308876607825,0.6423999999999976,0.2018999999999969,5.134981393457411e-87,1.1068461310183056e-120,7.964058250440147e-49,1.0561938982594247e-130,5.82048951080605e-101,7.942394021203061e-132,4.742265046756352e-15,2.8698315482444063e-65,3.820092714408101e-102,1.1052361246641199e-120,3.123788797210152e-15,1.5769707279202852e-92,7.680574809480436e-45,2.264351155118822e-120,1.268810930329054e-123,2.1548812851863243e-69,3.731804680870203e-83,3.5016737667783316e-165,2.356826531320696e-102,1.0270470182087664e-71,7.40978913558127e-26,3.9976176070290716e-30,6.80736182442233e-50,1.2778616546818733e-145,3.7318051242412054e-83,1.6378750851357058e-96,2.9989577860766906e-116,1.5871897950022192e-63,2.8698325752914252e-65,1.1208991955328046e-113,8.000135846589538e-131,1.2420976612600484e-121,1.5574641339486298e-146
4.054783892463656e-21,0.000539690409995138,0.1557,0.0,0.0015883088765999555,0.6423999999999953,0.20189999999999375,6.578150385547053e-85,5.672965968314507e-118,1.593157462430621e-48,2.7060759029896935e-128,1.863949850390703e-99,1.0180021961473664e-129,9.486589261946216e-15,9.188975400057762e-64,4.89374881628324e-100,5.664714133593098e-118,6.2489339942222924e-15,2.0201862127526557e-90,6.147572823948434e-44,1.1605574574485906e-117,6.503048369777256e-121,6.900733361981365e-68,2.9869563819983465e-82,3.589426613192074e-162,7.547486259207738e-101,6.578433043197081e-70,1.482279572188887e-25,1.599567422776703e-29,1.0898107986467528e-48,6.548032898179432e-143,2.986956619169732e-82,2.6220227240112808e-95,1.9208153375143794e-114,6.352435525934029e-63,9.188981978490807e-64,5.747713356725358e-111,1.6412718604009315e-127,1.2738401322803083e-118,4.055377517822943e-144
8.110447920350029e-21,0.000539690409995138,0.1557,0.0,0.0015883088765842165,0.6423999999999905,0.2018999999999875,8.423467513718207e-83,2.9060713870643217e-115,3.186660737203759e-48,6.930392008740868e-126,5.966883680353999e-98,1.3039259157601698e-127,1.897523769213782e-14,2.9413525977518964e-62,6.266574512808876e-98,2.9018442470948427e-115,1.2499224388177215e-14,2.586901761256176e-88,4.919303753899687e-43,5.9451473997769495e-115,3.3312839583085965e-118,2.2090584804802833e-66,2.390176123937853e-81,3.6774724784897893e-159,2.4161043060465875e-99,4.2119011611200546e-68,2.9648808894357044e-25,6.39930859569267e-29,1.7442024728372923e-47,3.3539688594313798e-140,2.390170451388441e-81,4.196384341117309e-94,1.229799150373315e-112,2.5516892217196437e-62,2.941356809653056e-62,2.9450603365017415e-108,3.3642393579531684e-124,1.3054021998545303e-115,1.5517843978474363e-141
1.6221775976122777e-20,0.000539690409995138,0.1557,0.0,0.0015883088765527387,0.6423999999999811,0.20189999999997502,1.078422153927773e-80,1.4882937913333146e-112,6.373667286749742e-48,1.7745418011348656e-123,1.909839141843248e-96,1.6696340088385476e-125,3.795253455176854e-14,9.413723542426022e-61,8.022852761425053e-96,1.48612893522631e-112,2.4999805175809638e-14,3.3119101825752915e-86,3.935941262144424e-42,3.044701887316212e-112,1.7060561530878534e-115,7.0703076413040625e-65,1.9124650201894412e-80,3.766700775017601e-156,7.733300730720144e-98,2.696158185642555e-66,5.93008352387053e-25,2.5599296310706833e-28,2.7911240304009002e-46,1.7175826338684933e-137,1.912378458060207e-80,6.71539673742139e-93,7.872546472715695e-111,1.0867003445076353e-61,9.413750504007877e-61,1.5084417234347756e-105,6.8929447469800285e-121,1.33723839216217e-112,4.6007951146387816e-138
3.244443208766827e-20,0.000539690409995138,0.1557,0.0,0.001588308876489783,0.6423999999999621,0.20189999999995,1.3805160390261653e-78,7.621028407195949e-110,1.2747680385840526e-47,4.5432913875815204e-121,6.116170691328146e-95,2.1384203876271213e-123,7.590712826802006e-14,3.0126059774072652e-59,1.0270269668023937e-93,7.609942940651318e-110,5.000096674996478e-14,4.239665328824727e-84,3.148952326631769e-41,1.55908287900473e-109,8.736105171280621e-113,2.2627098344984172e-63,1.5311301015583463e-79,3.857599185911806e-153,2.4765536130625165e-96,1.725709432517622e-64,1.1860488792504946e-24,1.0240118101066183e-27,4.46610525895083e-45,8.794925410468989e-135,1.5299996752000938e-79,1.0752377700255553e-91,5.0421568382641385e-109,8.567634437192652e-61,3.01262323450159e-59,7.724677220958643e-103,1.4119790957288476e-117,1.3695904463963688e-109,3.562047946850391e-134
6.488974431075926e-20,0.000539690409995138,0.1557,0.0,0.0015883088763638715,0.6423999999999241,0.2018999999999,1.7671369903432177e-76,3.90219068175398e-107,2.549570658401738e-47,1.1631659126512111e-118,1.978361099500384e-93,2.7564432970290606e-121,1.5181631568848336e-13,9.640625852660386e-58,1.3146520212565737e-91,3.8965145960686857e-107,1.0000328989383621e-13,5.427009001418109e-82,2.519241594445599e-40,7.982945053968652e-107,4.473140496522164e-110,7.2410097560850605e-62,1.2385453098626048e-78,3.950517350651158e-150,8.010767667841385e-95,1.1045013478750873e-62,2.3721299328832817e-24,4.096116898411061e-27,7.14597139250468e-44,4.503331344206486e-132,1.224039325505003e-78,1.7384204125693826e-90,3.2603711036996545e-107,3.044041735702977e-59,9.640736302795176e-58,3.9554012017965243e-100,2.8920384607471188e-114,1.4025906973152407e-106,2.913055066227141e-130
1.2978036875694124e-19,0.000539690409995138,0.1557,0.0,0.0015883088761120484,0.6423999999998482,0.2018999999998,2.261957707417875e-74,1.997955748735467e-104,5.099175898035226e-47,2.9784050734937763e-116,7.411183768203568e-92,3.918315339811815e-119,3.036346904812511e-13,3.0850100541787233e-56,1.6827717793828296e-89,1.99504954242881e-104,2.000079361638238e-13,6.946642490072408e-80,2.0154251823741443e-39,4.087319419031035e-104,2.2902861170872763e-107,2.3171772648688635e-60,1.1649963965443722e-77,4.0463075249768384e-147,3.0009727024665753e-93,7.068876645184306e-61,4.744292039772474e-24,1.6384524841146792e-26,1.143358067937812e-42,2.306274606800547e-129,9.792578005563723e-78,3.241939248748241e-89,2.4270836383571043e-105,1.8506274502497405e-57,3.085080742945175e-56,2.0252528784599014e-97,5.9231825026636e-111,1.4363149724358095e-103,2.386370032015171e-126
2.595616176493052e-19,0.000539690409995138,0.1557,0.0,0.0015883088756084025,0.6423999999996964,0.20189999999959998,2.8952521428228755e-72,1.0229382596558227e-101,1.0198386377294747e-46,7.638308125872308e-114,7.90281270253551e-90,1.300146950482289e-116,6.07271439874151e-13,9.871816819939682e-55,2.153908679080462e-87,1.021450303142424e-101,4.000172286327778e-13,8.891540557252727e-78,1.6123529513068317e-38,2.092657995981489e-101,1.1726086097698142e-104,7.4150540673906415e-59,3.1611141602635526e-76,4.150812128661865e-144,3.2002235154296926e-91,4.523996095059191e-59,9.488616252045335e-24,6.553755731579746e-26,1.82933152743067e-41,1.1830260771835201e-126,7.835512539874927e-77,1.6974211990782269e-87,5.039114679486797e-103,1.1804759611680283e-55,9.872269219549187e-55,1.0369453611874855e-94,1.2130870555337768e-107,1.4708091062060683e-100,1.9549483053849098e-122
5.191241154340331e-19,0.000539690409995138,0.1557,0.0,0.0015883088746011104,0.6423999999993928,0.20189999999919997,3.705714208937576e-70,5.237161408471059e-99,2.039680733578698e-46,1.9834177710601396e-111,3.0848566372632277e-87,1.8019406022564944e-113,1.214544937889408e-12,3.1587990950405145e-53,2.756849524330954e-85,5.2295434735692685e-99,8.000358132866012e-13,1.1380537821888848e-75,1.2898876206750523e-37,1.0713639658878563e-98,6.003427115718011e-102,2.372831438582231e-57,3.1061329305115814e-74,4.3112734861380124e-141,1.2492320509873545e-88,2.895193717966082e-57,1.8977264670568948e-23,2.6214389303402905e-25,2.9267581582213134e-40,6.148300841123662e-124,6.286203344064701e-76,3.2890591006312715e-85,3.891910739786523e-100,7.553053362144812e-54,3.1590886144123113e-53,5.309134446352619e-92,2.484380367657486e-104,1.5061012337319445e-97,1.601482050796012e-118
1.0382491110034891e-18,0.000539690409995138,0.1557,0.0,0.0015883088725865261,0.6423999999987855,0.20189999999839994,4.742734970689868e-68,2.6811046800716686e-96,4.0793649252820465e-46,5.652750560364716e-109,1.5486427044404022e-84,3.5801164757286535e-110,2.4290919308377516e-12,1.0106919481133685e-51,3.528340239521333e-83,2.6772047570749726e-96,1.600072981457909e-12,1.4565324681610168e-73,1.0319126420644425e-36,5.484528832981041e-96,3.073380530424786e-99,7.5930863886453365e-56,3.9005400083626106e-72,4.9144435873771374e-138,6.2713372808899804e-86,1.8526967541067297e-55,3.7954561483527743e-23,1.0485208862810104e-24,4.682229919539412e-39,3.5224629650316524e-121,5.256410611800137e-75,8.250760391324616e-83,3.90405577172726e-97,4.833293463406289e-52,1.0108772177887793e-51,2.718202413639202e-89,5.0878183657791125e-101,1.542205470615707e-94,1.3118854997819633e-114
2.076499102142401e-18,0.000539690409995138,0.1557,0.0,0.0015883088685573578,0.6423999999975709,0.20189999999679986,6.069189303475771e-66,1.3723876880886045e-93,8.15873330997698e-46,2.6256434823949386e-106,7.91874410325671e-82,7.317572486537457e-107,4.8581859044057525e-12,3.233410995164998e-50,4.515160753673651e-81,1.3703914101794526e-93,3.2001473132551698e-12,1.8639011681317106e-71,8.255325478104693e-36,2.8071866983129023e-93,1.5731782495604176e-96,2.4297958344790038e-54,4.9863813415902284e-70,9.127737685314289e-135,3.2067513553942017e-83,1.1854295206906718e-53,7.590915501309166e-23,4.1936381248786004e-24,7.48967685634569e-38,3.3382100301093596e-118,7.116350184326291e-74,2.109366628866981e-80,3.992326249498155e-94,3.0925250886070585e-50,3.2345964246856895e-50,1.3916316575337948e-86,1.0418961621219895e-97,1.5791186221823673e-91,1.0746052096931048e-110
4.152999084420224e-18,0.000539690409995138,0.1557,0.0,0.0015883088604990213,0.6423999999951419,0.2018999999935997,7.764676504776712e-64,7.02315302845513e-91,1.6317470223431143e-45,3.0846942238099814e-103,4.053609664311643e-79,4.1716176942602096e-103,9.716373802227e-12,1.0341759107326153e-48,5.776546082031053e-79,7.01293704521819e-91,6.4002959586682734e-12,2.384609781857951e-69,6.604315449972775e-35,1.4363852880003607e-90,8.050630322506108e-94,7.775411828252677e-53,6.381341276995407e-68,4.2880326100076863e-131,1.6415378765650987e-80,7.582939059898428e-52,1.5181834168680473e-22,1.677097420878307e-23,1.1977414706437366e-36,9.444387643587467e-115,4.295699988775165e-72,5.398916352810841e-78,4.08733409769623e-91,1.9782131104273375e-48,1.0349342046386063e-48,1.761384072246476e-83,5.273127659186166e-94,3.9950467063744373e-88,2.1753107153743353e-106
8.305999048975871e-18,0.000539690409995138,0.1557,0.0,0.0015883088443823484,0.6423999999902836,0.2018999999871994,9.928837541831569e-62,3.5923041001498105e-88,3.2634961640868366e-45,5.72402280708215e-100,2.0749825073276098e-76,8.544498228073609e-100,1.9432749400610306e-11,3.3060638053068244e-47,7.386670860871761e-77,3.5870785882711924e-88,1.2800593176768835e-11,3.049269921783927e-67,5.2836193428036706e-34,7.344900705671292e-88,4.1177818118475685e-91,2.488208839035208e-51,8.166283028908403e-66,3.1825354560969902e-127,8.402788286530995e-78,4.848204084825859e-50,3.036367134925719e-22,6.705525564970595e-23,1.9144450668745694e-35,3.573001577958838e-111,5.1135921743506895e-70,1.3818124252214535e-75,4.1844913626193027e-88,1.2647726907259328e-46,3.31091200939166e-47,9.026467457289295e-81,1.0811319926192236e-90,4.0970154650639073e-85,1.7841167234707502e-102
1.6611998978087166e-17,0.000539690409995138,0.1557,0.0,0.001588308812149004,0.6423999999805673,0.2018999999743988,1.2683493524502997e-59,1.835647448997339e-85,6.527216424550824e-45,1.1543389249595787e-96,1.061987934570801e-73,1.749468195950633e-96,3.886549980833889e-11,1.0558332338452919e-45,9.436350911819549e-75,1.8329771466946404e-85,2.5601187322067526e-11,3.8953220889933746e-65,4.227425095401197e-33,3.7509935281688275e-85,2.1040718840367542e-88,7.96324266951844e-50,1.0448872651146467e-63,2.5672031959790708e-123,4.3005951837123665e-75,3.096620306678278e-48,6.072734509374704e-22,2.6799210301689595e-22,3.0569126584241165e-34,1.4445123787204976e-107,6.515386182166206e-68,3.536098487715422e-73,4.2832951655856053e-85,8.07814602849894e-45,1.058929854151983e-45,4.619481009725126e-78,2.2127669124006742e-87,4.193472273404863e-82,1.4606303277079397e-98
3.3223998836309754e-17,0.000539690409995138,0.1557,0.0,0.0015883087476823191,0.6423999999611345,0.20189999994879762,1.6170085668576006e-57,9.362023414052588e-83,1.308286710050559e-44,2.348246233500364e-93,5.434563546742167e-71,3.582839939112108e-93,7.773099746763393e-11,3.365239661082003e-44,1.2031586244717368e-72,9.348403583757424e-83,5.1202374449056446e-11,4.966275707960941e-63,3.383625814991421e-32,1.9107326709480016e-82,1.0729697683905642e-85,2.5494778183979872e-48,1.3367630356873536e-61,2.0889566011923575e-119,2.2007649102123399e-72,1.9738972552664714e-46,1.2145469011607257e-21,1.0701412980777518e-21,4.871309987095262e-33,5.875530175034652e-104,8.341265055467022e-66,9.047728457004996e-71,4.383825378843184e-82,5.1491150658798525e-43,3.3849786336348297e-44,2.3636275213162104e-75,4.527141333637281e-84,4.291308080614424e-79,1.1953324312755556e-94
4.983599869453234e-17,0.000539690409995138,0.1557,0.0,0.0015883086832156387,0.6423999999417017,0.20189999992319643,1.0760312796148775e-56,8.057818944787281e-82,1.9773143776792562e-44,2.4887405502576288e-92,4.730115019702423e-70,2.2871844805386025e-92,1.1659649197075349e-10,1.5769635790263508e-43,7.971871590133745e-72,8.046096273733037e-82,7.6803560412437e-11,3.2905914763834026e-62,1.0049003998568331e-31,1.6441219147798177e-81,9.265624891768188e-85,1.2200209413992807e-47,8.986729382435974e-61,2.631379447128366e-118,1.9154935013813152e-71,1.1249554982576987e-45,1.8218203267174412e-21,2.271371920258241e-21,1.8537432320442538e-32,6.093384264794053e-103,5.609192506672708e-65,6.963565947439495e-70,4.246186739431925e-81,2.934527212194808e-42,1.5882131340090354e-43,1.3515950913645542e-74,3.491931326476206e-83,2.8806350858452875e-78,1.160908781278553e-93
6.644799855275494e-17,0.000539690409995138,0.1557,0.0,0.0015883086187489625,0.6423999999222689,0.20189999989759524,4.648374111200967e-56,4.698138387676956e-81,2.693798032459876e-44,1.8064027165295867e-91,2.825807185294945e-69,2.65905091740653e-91,1.554619833176841e-10,4.9086538965055324e-43,3.538023296945405e-71,4.691303372132791e-81,1.0240474521221164e-10,1.460294310590395e-61,2.19060985064441e-31,9.584135494846972e-81,5.323037901420398e-84,4.039085973133038e-47,4.134934794542772e-60,2.2917284208740186e-117,1.1443305875314746e-70,4.395267410221583e-45,2.4290937276076188e-21,3.870493458263948e-21,4.978959324561702e-32,5.2170804571223634e-102,2.5813825256899012e-64,3.484102038743928e-69,2.741439776340763e-80,1.1465268397492118e-41,4.952606570608213e-43,1.1660701030232668e-73,3.0535149576521404e-82,2.4030651504060034e-77,1.094658371051496e-92
9.967199826920011e-17,0.000539690409995138,0.1557,0.0,0.0015883084898156204,0.6423999998834035,0.20189999984639287,4.384460064595949e-55,9.836035607851059e-80,4.698899320012232e-44,6.787933732568213e-90,6.662310648294365e-68,2.3744082659192605e-89,2.331929586041101e-10,2.4118556458542528e-42,3.6570551045835447e-70,9.821725663026847e-80,1.5360711208085472e-10,1.5088630821584447e-60,6.3652654236705155e-31,2.005613998468018e-79,1.0184462216695024e-82,2.358867253613482e-46,5.0400886669039825e-59,1.3913480743412718e-115,2.6979497745449796e-69,3.669416955326283e-44,3.643640471497123e-21,7.998883018454818e-21,2.007311176187641e-31,3.09956343379555e-100,3.147172926239825e-63,4.639523520935857e-68,7.069570761962033e-79,9.571735987912645e-41,2.4485498154079542e-42,4.0043639652441323e-72,2.2408135396825808e-80,9.087778921902893e-76,1.216463532085493e-90
1.3289599798564529e-16,0.000539690409995138,0.1557,0.0,0.0015883083608822942,0.642399999844538,0.2018999997951905,1.9575793117520927e-54,5.732149327847134e-79,8.715849149558213e-44,5.257767043497194e-89,4.1676164310512116e-67,2.1431710544864933e-88,3.1092392228396984e-10,7.552157069240618e-42,1.589287717009007e-69,5.723809730437153e-79,2.0480947467051437e-10,6.555721022848404e-60,1.393535008300596e-30,1.1682322812193505e-78,5.870380817391821e-82,7.853355625882722e-46,2.330808344853931e-58,1.3829248270968133e-114,1.6877057231531432e-68,1.4396610788213415e-43,4.858187124678985e-21,1.358062103884536e-20,5.423478983582164e-31,2.795689521047293e-99,1.4559551191773995e-62,2.4345928132857094e-67,4.701725888388667e-78,3.755325535700949e-40,7.696123177124709e-42,2.5022684309912908e-71,1.7137905673677354e-79,6.318687059302618e-75,1.3390999638491645e-89
1.6611999770209046e-16,0.000539690409995138,0.1557,0.0,0.0015883082319489848,0.6423999998056725,0.20189999974398812,6.81548499952171e-54,2.6224249924650364e-78,1.869163593864535e-43,3.1202524098124676e-88,2.0106467855048328e-66,1.566762320591715e-87,3.8865487352813043e-10,1.9373386538472683e-41,5.593638152643643e-69,2.6186096134006714e-78,2.5601183267555727e-10,2.306477530912381e-59,2.6179419661728582e-30,5.34208361964068e-78,2.739169995753794e-81,2.1193477721285168e-45,8.544703531155361e-58,1.0617257957192343e-113,8.142256235125244e-68,4.5118039777227144e-43,6.0727336806740945e-21,2.071163984818361e-20,1.2151249224859045e-30,2.027778122100994e-98,5.339105932253526e-62,9.791970308927603e-67,2.5197340918112106e-77,1.1768788661534369e-39,1.9824566936251766e-41,1.3173269444946925e-70,1.0754321246538913e-78,3.4814012297665964e-74,1.0422801749040408e-88
2.325679971349808e-16,0.000539690409995138,0.1557,0.0,0.0015883079740824184,0.6423999997279416,0.20189999964158342,9.707149887914345e-53,1.1840482996907409e-76,1.8236055733618848e-42,5.5451572461017544e-86,1.031748723456493e-64,2.0382461330766936e-85,5.441167379276059e-10,1.083576417601526e-40,7.92892014962987e-68,1.1823253337053759e-76,3.584165346438707e-10,3.2640653229983875e-58,7.200182552279499e-30,2.400917525908865e-76,1.2361031881218243e-79,1.2557812260896307e-44,1.3271157960851142e-56,9.220952922558763e-111,4.178139361519538e-66,4.0662011330736366e-42,8.50182649499943e-21,3.966595910922243e-20,4.66991253245941e-30,5.021812552827774e-96,8.310758106866183e-61,2.514965647140056e-65,2.3057764986517454e-75,1.0605638279179383e-38,1.1242384289332333e-40,4.6188040647075635e-69,1.6627958865435824e-76,2.280120641579473e-72,8.20825512942452e-86
2.9901599656787116e-16,0.000539690409995138,0.1557,0.0,0.001588307716215921,0.6423999996502107,0.20189999953917878,4.909192819119974e-52,8.308026654197047e-76,8.877247008863036e-42,5.1013642551851355e-85,7.375526572615146e-64,1.899655782131408e-84,6.995785518177582e-10,3.5817449118223426e-40,3.960731121475668e-67,8.295936439226994e-76,4.608212179917511e-10,1.6285981267734114e-57,1.5265632173779597e-29,1.681374065811288e-75,8.748079630513973e-79,4.2531867065922293e-44,6.770856854098279e-56,1.0569198728220147e-109,2.9867716028497603e-65,1.678345236671914e-41,1.0930918914598024e-20,6.479550111893618e-20,1.2337711848036201e-29,5.156834057948805e-95,4.2450101252762906e-60,1.549361825956571e-64,1.9119912130185066e-74,4.3773235714842307e-38,3.749579435494443e-40,3.2922105552660273e-68,1.5469561130541946e-75,1.89521888563018e-71,9.491107686339602e-85
4.3191199543365186e-16,0.000539690409995138,0.1557,0.0,0.001588307200483134,0.6423999994947489,0.20189999933436945,8.124160139244695e-51,3.615078809677623e-74,1.4510582785338933e-40,6.231110695830104e-83,3.3278010542323014e-62,2.1253500627566163e-82,1.0105020280869473e-09,2.4087622266718842e-39,6.508432533961618e-66,3.609816305989599e-74,6.656305288344653e-10,2.6616698754884955e-56,4.7445200125000016e-29,7.238297312823168e-74,3.846209343453093e-77,2.9611887115994318e-43,1.1479860155897352e-54,3.8567703023868833e-107,1.3476165519599626e-63,1.723704921125087e-40,1.5789102569781942e-20,1.332022068925779e-19,5.429395273554803e-29,9.851134680691938e-93,7.228861944901318e-59,4.3340620135578726e-63,1.4800257375403207e-72,4.4949180777644915e-37,2.5811327187925173e-39,1.3159878203761503e-66,1.761805047066768e-73,1.2982809375164562e-69,3.237516157145578e-82
6.977039931652132e-16,0.000539690409995138,0.1557,0.0,0.001588306169018389,0.6423999991838257,0.20189999892475105,3.2222014019518806e-49,4.456414418330278e-72,5.7464713957513693e-39,2.394240311157383e-80,4.283842668241219e-60,7.225784623825063e-80,1.6323483745570882e-09,3.009851109281925e-38,2.5361314669985566e-64,4.449922312111869e-72,1.0752489271119818e-09,1.0204873121937324e-54,2.1900858534986814e-28,8.675674134766444e-72,4.825664962340436e-75,3.9600457989373834e-42,4.668113073702346e-53,4.774905073038946e-104,1.7347723591621416e-61,3.5993750606015566e-39,2.5505465144137184e-20,3.4027959442919342e-19,3.784443465518715e-28,6.57347221979165e-90,2.9699545789609914e-57,3.4108006072744546e-61,3.7164167581826454e-70,9.382610226745901e-36,3.369788615374303e-38,1.4463089253963389e-64,6.180427342805416e-71,2.8141507424433173e-67,3.6588786143433254e-79
1.229287988628336e-15,0.000539690409995138,0.1557,0.0,0.001588304106092216,0.6423999985619806,0.20189999810551515,2.0705345959446855e-47,1.0751485446498166e-69,3.689570078901566e-37,1.829013695748268e-77,1.1722195808569894e-57,9.186978836778387e-77,2.876038643013954e-09,5.4870811543726634e-37,1.7450130353608753e-62,1.0735799023767968e-69,1.894484830061304e-09,6.467916006940789e-53,1.49135233412284e-27,1.883767268437273e-69,1.0874306192064155e-72,9.092611646255714e-41,3.6436517938643675e-51,1.2846364924140597e-100,4.746986024449387e-59,1.1711416293237594e-37,4.493817134898178e-20,1.01782477279458e-18,3.577046661861038e-27,1.0489962042878953e-86,2.3665741079967947e-55,5.282535774721133e-59,2.022875537560253e-67,3.050507214635558e-34,6.658222783903476e-37,4.364687932594631e-62,6.507098253790647e-68,1.6923199386466714e-64,1.3564425328295632e-75
2.2924559795545816e-15,0.000539690409995138,0.1557,0.0,0.0015882999802531426,0.6423999973182952,0.20189999646704693,1.64719389361558e-45,4.633015918712516e-67,2.930691991970931e-35,1.92314852369671e-74,5.810817101870249e-55,2.509929591034855e-73,5.363409480164804e-09,1.1705454400251871e-35,2.0206715144782107e-60,4.626235954280368e-67,3.5329530616757627e-09,5.125389249580772e-51,1.5304991486217625e-26,5.3128761204816386e-67,3.21972589607786e-70,3.4024487701888356e-39,4.852514027011563e-49,5.036902050591697e-97,2.3531314459185093e-56,4.6763666693591645e-36,8.380350798350139e-20,3.3018878608182686e-18,3.8587275495624655e-26,2.277310661855514e-83,3.280835827239215e-53,1.4023250047143506e-56,2.00083268368007e-64,1.216187916593072e-32,1.6381821071258238e-35,2.192071872578653e-59,1.1999900991709183e-64,1.698466060200291e-61,9.32828621492229e-72
3.3556239704808272e-15,0.000539690409995138,0.1557,0.0,0.0015882958544317682,0.6423999960746163,0.20189999482858348,1.2377417837048374e-44,5.506101759401962e-66,2.20104593381255e-34,2.517889344861269e-73,6.928432863089176e-54,3.4696097059269975e-72,7.850767381903327e-09,5.699589292082086e-35,1.8299183422795818e-59,5.498038746081037e-66,5.171416527755067e-09,3.8648225877535964e-50,6.059055847521775e-26,5.437995060717405e-66,3.324037926048621e-69,2.1926168300790685e-38,4.4101180615904216e-48,8.041279678913336e-96,2.8057178457253286e-55,2.9378863997247064e-35,1.2266874358479175e-19,6.6808736964129365e-18,1.4560663763326816e-25,3.3071853211782216e-82,3.0151499945569042e-52,1.455388526921254e-55,2.6478680863817164e-63,7.635951668532529e-32,8.637475693044537e-35,2.564693151229921e-58,1.7430741985463447e-63,2.2111634290632508e-60,1.6231955661833314e-70
4.418791961407073e-15,0.000539690409995138,0.1557,0.0,0.0015882917286280955,0.6423999948309438,0.20189999319012475,5.655969238450297e-44,4.929057489408016e-65,1.0053097510366563e-33,2.0827944081042107e-72,5.264130181657849e-53,6.2829947659003744e-71,1.0338112344879557e-08,1.7937504582413788e-34,1.388438516732884e-58,4.921837308725004e-65,6.8098752284899525e-09,1.8168564307005416e-49,1.6976761770575044e-25,3.4842983870855494e-65,2.114351451670925e-68,9.195876276943457e-38,2.557271615199132e-47,8.202939674873627e-95,2.1317467145255938e-54,1.1709239154753298e-34,1.6153387815328494e-19,1.0976068451806064e-17,3.757625329403716e-25,3.772579035038276e-81,1.7633570546220108e-51,9.249856334495143e-55,2.186077441053617e-62,3.0417318754020036e-31,2.9646743742823066e-34,2.925379878895428e-57,2.1790091610828114e-62,2.5530440441758825e-59,2.2579236352666322e-69
5.4819599523333185e-15,0.000539690409995138,0.1557,0.0,0.0015882876028421294,0.6423999935872777,0.20189999155167082,1.9523671618127302e-43,3.7307875171621466e-64,3.468544078958854e-33,1.3302546785160648e-71,3.1123129657939565e-52,8.368315676322945e-70,1.2825444365628546e-08,4.438464353286932e-34,8.46430133134579e-58,3.725321378321221e-64,8.44832916404689e-09,6.478870680720916e-49,3.901269070133588e-25,1.699659751218968e-64,1.013880603005844e-67,3.0163907647712675e-37,1.1471791101754138e-46,6.557762474050728e-94,1.260353127745193e-53,3.5742801094193157e-34,2.003989116894143e-19,1.6030917770469164e-17,7.834461758844398e-25,4.072874344996768e-80,7.97229043658522e-51,4.4846961365635215e-54,1.3881200823522832e-61,9.2798167823053e-31,8.012744464658622e-34,2.3243701051370442e-56,2.158856206746326e-61,2.131809010135398e-58,2.62519218094894e-68
7.60829593418581e-15,0.000539690409995138,0.1557,0.0,0.0015882793513233276,0.6423999910999652,0.20189998827477723,1.4017950395554878e-42,1.7673351723397653e-62,2.4876400835717495e-32,3.853077121745528e-70,7.812510690169022e-51,8.183979653760053e-68,1.7800069567594676e-08,1.7555369143414803e-33,1.855683224187176e-56,1.764744231460034e-62,1.1725222740110781e-08,4.9578247635651116e-48,1.4169524713060615e-24,2.5540238875089365e-63,1.4447935965021898e-66,2.064763209566615e-36,1.5079813404427573e-45,3.3572317608274956e-92,3.1637314086992996e-52,2.013713828327823e-33,2.78128675666169e-19,2.797219640311646e-17,2.323331403413116e-24,4.813421883806509e-78,1.0671961161173002e-49,6.935349110134343e-53,4.014786321225537e-60,5.22127157575834e-30,3.769250744071103e-33,7.200591525898337e-55,1.5170018627444065e-59,8.127097227769488e-57,3.0830854254309674e-66
