Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52),CHX(32),SX(406),SX(420),C2HOX(418),C2H4O(376),CH2X(63),SX(57),CH4X(383),SX(56),CH2OX(176),CHOX(175),OCCO(371),SX(421)
1.118574421265501e-21,0.00053584454179025,0.1557,0.0,0.00157699048648438,0.6423999999999987,0.2018999999999983,5.6477202309238335e-89,8.087160483194291e-107,2.4066536802564714e-49,7.87429178835472e-129,1.4514862030005084e-102,2.1372102165265396e-132,2.6076801674191344e-15,1.1502488465537618e-66,9.080315224941031e-88,9.076376463581434e-106,1.7177112652638992e-15,1.7317197625209724e-94,1.092430046888957e-45,6.56810116014478e-123,8.58843021754324e-109,8.656349881934051e-71,3.0230496074284203e-84,9.270531279949214e-157,5.3920696106143365e-104,2.460360257869717e-73,4.074500261599852e-26,1.083678242440366e-30,5.517807702402738e-51,5.832677447268856e-133,3.023049808798913e-84,6.765874620029478e-98,5.323392650571718e-118,2.6379385824149737e-64,1.1502490925897227e-66,3.5536166626726366e-116,4.5617997939300056e-128,2.1740450673289514e-124,1.437072245928464e-147,6.437297537643396e-80,1.144098448845832e-114,7.36732973006259e-104,1.4424919987839232e-138,4.060608772507042e-75,1.1310981520018302e-58,8.572607138616043e-121,7.601828690907734e-126
2.238120670872675e-21,0.00053584454179025,0.1557,0.0,0.0015769904864800508,0.6423999999999974,0.20189999999999658,7.24091622443006e-87,2.0743787321753844e-104,4.815398284648659e-49,4.041166089955297e-126,4.651708391147497e-101,2.7409981597400505e-130,5.217625912723091e-15,3.6852215820117295e-65,5.820241028871383e-86,1.2677959916184135e-103,3.43691489478258e-15,2.220259072681391e-92,8.748300372618751e-45,3.368918378453567e-120,1.1014597771686038e-106,2.774104445959793e-69,2.4208913815691683e-83,2.4157599232791138e-154,1.7280450479929612e-102,1.577188018420588e-71,8.152540488659666e-26,4.3375366192476696e-30,8.838764123534347e-50,5.9951988423993466e-130,2.4208916483119594e-83,1.083716150761356e-96,3.4122139562139166e-116,1.0559029454926567e-63,3.685223159199696e-65,1.824981088721115e-113,5.853216648461948e-126,2.2329943028594684e-121,7.247876620414171e-145,5.153925567469043e-79,3.666584026124983e-113,2.3610744265664994e-102,3.703750548616896e-136,1.301339863866383e-73,9.057958825631415e-58,1.3724686551477915e-119,3.905279463695221e-123
4.477213170087023e-21,0.00053584454179025,0.1557,0.0,0.0015769904864713926,0.6423999999999948,0.20189999999999314,9.275950562240452e-85,5.315619791267811e-102,9.63288749343291e-49,2.071520132625568e-123,1.4896604467439007e-99,3.511902144613457e-128,1.0437517403273662e-14,1.1799789728546592e-63,3.7277852888318882e-84,1.890235299114119e-101,6.875322153799056e-15,2.8442738170166e-90,7.002186029112505e-44,1.726435914764797e-117,1.411240255573605e-104,8.883744480630212e-68,1.937694806355555e-82,6.967002258624217e-152,5.5338816232371374e-101,1.0102191123355671e-69,1.6308620942734476e-25,1.7355792398631625e-29,1.41502396439541e-48,6.150648579930142e-127,1.9376945184855184e-82,1.7348887993934642e-95,2.1854975474172808e-114,4.227552249370768e-63,1.1799799830737674e-63,9.358083600282912e-111,7.506583212448478e-124,2.2900597119089663e-118,3.68526719886266e-142,4.1269169656069134e-78,1.1741772258023275e-111,7.561091309312131e-101,9.495666767435518e-134,4.1674022709288205e-72,7.25003829761404e-57,2.196631058684912e-118,2.002874679459848e-120
8.95539816851572e-21,0.00053584454179025,0.1557,0.0,0.001576990486454076,0.6423999999999895,0.20189999999998626,1.1878059342307406e-82,1.3614659485049362e-99,1.926786591100092e-48,1.0612443019845789e-120,4.768723614191136e-98,4.497387568218507e-126,2.087730038414545e-14,3.777062981232642e-62,2.3866888627132288e-82,3.1016553797369616e-99,1.3752136671748461e-14,3.6421673370814625e-88,5.6031674622092154e-43,8.843312114958228e-115,1.807266117754738e-102,2.843859875606918e-66,1.5505578065831082e-81,3.376478422589861e-149,1.771514578782242e-99,6.4680184627786155e-68,3.2620781850704844e-25,6.94344391511004e-29,2.2646940722914586e-47,6.304188865237323e-124,1.5505481911064666e-81,2.7765953906540285e-94,1.399265382552506e-112,1.7077192601046613e-62,3.777069449251102e-62,4.794971526363275e-108,9.728780699771217e-122,2.3468008456005345e-115,1.9018542551767205e-139,3.3304438706084133e-77,3.7587253784443965e-110,2.4204680235363437e-99,2.432696966030054e-131,1.3340672634820042e-70,5.801499491521589e-56,3.5151546639166694e-117,1.0263358352654603e-117
1.791176816537311e-20,0.00053584454179025,0.1557,0.0,0.0015769904864194428,0.6423999999999791,0.2018999999999725,1.5206991461612084e-80,3.486207054579313e-97,3.853782274613497e-48,5.4351749262322375e-118,1.526425905189162e-96,5.757938949713092e-124,4.175686634497158e-14,1.2088390853559297e-60,1.5277708786279437e-80,5.714810446423211e-97,2.7505765707313087e-14,4.6629249514450394e-86,4.483101495066669e-42,4.528780552003265e-112,2.3138634945075214e-100,9.102052012340254e-65,1.2407282038219297e-80,4.126747181115781e-146,5.6704602454497123e-98,4.1403624777524176e-66,6.524510366592857e-25,2.777601061560977e-28,3.6240292652244604e-46,6.458517193110922e-121,1.2405956094294852e-80,4.443593605001297e-93,8.957887276749581e-111,7.882713341038748e-62,1.2088432257184068e-60,2.4559550019233237e-105,1.480585939400817e-119,2.404034885908544e-112,1.1544432578591363e-136,3.0266771465107e-76,1.2029871678643974e-108,7.747702405011627e-98,6.230268730009229e-129,4.2698128853019015e-69,4.641787206178942e-55,5.62468348176857e-116,5.257052243928772e-115
3.5824508159087894e-20,0.00053584454179025,0.1557,0.0,0.0015769904863501764,0.6423999999999582,0.20189999999994498,1.9466854791250014e-78,8.925782861305956e-95,7.707773641639527e-48,2.7832212674193916e-115,4.8926929623921333e-95,7.370892186341444e-122,8.35159982629541e-14,3.868558951199733e-59,9.77866089823821e-79,1.1780327893147656e-94,5.50130237771056e-14,5.969133385441441e-84,3.5867082216881617e-41,2.318983328956502e-109,2.962106581623191e-98,2.9129287966902024e-63,9.94251993018494e-80,7.739149084333592e-143,1.81756773437241e-96,2.6500892407886646e-64,1.3049374729350795e-24,1.1110835959726792e-27,5.798842914294721e-45,6.6150569794919705e-118,9.925394018953473e-80,7.121298228875641e-92,5.742415005420417e-109,9.882033431046125e-61,3.8685854520921403e-59,1.2576861443893202e-102,6.707867312477195e-117,2.4621965190576205e-109,2.0864550718566587e-133,7.056347552534474e-75,3.849728335233716e-107,2.483391721273801e-96,1.5963456102963143e-126,1.3664676402561772e-67,3.713664824238914e-54,8.999843502900826e-115,2.6921771456402435e-112
7.164998814651746e-20,0.00053584454179025,0.1557,0.0,0.0015769904862116435,0.6423999999999165,0.20189999999988997,2.4918632978692488e-76,2.28513990833719e-92,1.5415756375688444e-47,1.4251156989812015e-112,1.6050501886906951e-93,9.43811644386156e-120,1.670342620842402e-13,1.237974726936486e-57,6.258638639892174e-77,2.6509499166155442e-92,1.1002753991134367e-13,7.640819067173711e-82,2.8694573960470833e-40,1.1873730831507765e-106,3.791730300527117e-96,9.321807657140219e-62,8.160045524293183e-79,1.5668965370562863e-139,5.9625521097130274e-95,1.696128446320891e-62,2.609910345371946e-24,4.444408493351735e-27,9.278404927820033e-44,6.774573200125094e-115,7.940578136547713e-79,1.1681879863049553e-90,3.7665551869987666e-107,4.701904939472271e-59,1.2379916882209483e-57,6.43995167988321e-100,1.0715557115186902e-113,2.5215238574745536e-106,1.3323566103292104e-129,6.497453678168695e-73,1.2318495339416092e-105,8.14679559082532e-95,4.13239944564696e-124,4.3728997270412664e-66,2.971025885600523e-53,1.4400058143480182e-113,1.3785394935018344e-109
1.433009481213766e-19,0.00053584454179025,0.1557,0.0,0.001576990485934578,0.642399999999833,0.20189999999977995,3.1896116018521814e-74,5.850134736792204e-90,3.0831721843773777e-47,7.296875109172303e-110,7.14943869061371e-92,1.2154688789982744e-117,3.340707896680964e-13,3.9615255652069595e-56,4.0056219795904175e-75,6.319425272806901e-90,2.2005657215843206e-13,9.780333270390703e-80,2.2956022636031023e-39,6.079387173549236e-104,4.853571201482302e-94,2.983048157662616e-60,9.162356717524785e-78,3.2045374520865476e-136,2.655986927041211e-93,1.085530959932943e-60,5.2198560897867905e-24,1.777768431634996e-26,1.484545891980566e-42,6.937485234077658e-112,6.352711771341156e-78,2.629827496820895e-89,3.3675266904471903e-105,2.944329498961233e-57,3.961634118302943e-56,3.2973996755619676e-97,2.155950563994282e-110,2.582153643787772e-103,1.0722321575885489e-125,8.114108619161761e-71,3.9412717730398344e-104,3.6289466240287214e-93,1.2439471655104828e-121,1.3993599574947272e-64,2.3768583189325636e-52,2.3041071897868214e-112,7.058490677516723e-107
2.8660286807109486e-19,0.00053584454179025,0.1557,0.0,0.001576990485380447,0.6423999999996659,0.2018999999995599,4.0826144259511045e-72,1.4976560995468853e-87,6.166365277989539e-47,3.736083053698646e-107,1.2595412977204574e-89,1.7105785898410714e-115,6.681438446009454e-13,1.2676566093679276e-54,2.563626201272747e-73,1.557992316459601e-87,4.401146365670576e-13,1.251856020662848e-77,1.836496410577188e-38,3.112553019254575e-101,6.212688578227571e-92,9.545865944602206e-59,4.10484423537094e-76,6.561912442348612e-133,4.679378184248083e-91,6.9472460340521835e-59,1.0439747576780931e-23,7.11100549509614e-26,2.3752122387169816e-41,7.104018428893645e-109,5.0841135370905296e-77,2.4968494093218077e-87,1.2421073056016012e-102,1.8817325750162194e-55,1.2677260818282576e-54,1.6882965650159997e-94,4.41050505069502e-107,2.6441691458718517e-100,8.77402276441337e-122,1.036987854998314e-68,1.260932921536312e-102,6.393561219676275e-91,1.0804014082571116e-118,4.4780001344053207e-63,1.901501698472854e-51,3.6885238639721246e-111,3.6140393557409304e-104
5.732067079705314e-19,0.00053584454179025,0.1557,0.0,0.0015769904842721848,0.6423999999993318,0.20189999999911978,5.2254199798650876e-70,3.8340224273015555e-85,1.233275146519823e-46,1.912906769673889e-104,5.6804945699342975e-87,5.369572874867161e-113,1.3362899535271893e-12,4.056242002410347e-53,1.6407276944614965e-71,3.91193463225314e-85,8.802307650421041e-13,1.6022765676051387e-75,1.4692031646514036e-37,1.5934981465831132e-98,7.952361430583928e-90,3.054695393673125e-57,4.644320725553432e-74,1.3438701311856176e-129,2.110407724267225e-88,4.445958248229108e-57,2.0879530543427012e-23,2.844325914615021e-25,3.800092020425606e-40,7.274263201599715e-106,4.091677172541919e-76,6.373436930438124e-85,1.2264739468509044e-99,1.2041286435719353e-53,4.056686598235037e-53,8.644057593931082e-92,9.032008144151132e-104,2.707622732449679e-97,7.187128505613135e-118,1.3272005520273703e-66,4.042563514156717e-101,2.8835078074954987e-88,3.3974147086653547e-115,1.4329659390766794e-61,1.5212073745818152e-50,5.951176135632876e-110,1.8504096416066434e-101
1.1464143877694044e-18,0.00053584454179025,0.1557,0.0,0.0015769904820556603,0.6423999999986637,0.20189999999823954,6.687637819148984e-68,9.815104347259265e-83,2.466552383978204e-46,9.794280426602475e-102,2.8837477029166246e-84,7.202521364815549e-110,2.6725821676218603e-12,1.29782247580098e-51,1.0500655539184748e-69,9.916576378243383e-83,1.760463020623378e-12,2.05064044325149e-73,1.1753655766164243e-36,8.157303896408156e-96,1.0179217031778953e-87,9.775059634792043e-56,5.895775969735824e-72,2.752255677484265e-126,1.0713658553811686e-85,2.8450288940705263e-55,4.1759096447350375e-23,1.137665004248201e-24,6.07931374357816e-39,7.448167661022324e-103,3.585288829437537e-75,1.9687920000018895e-82,1.4490958552660996e-96,7.705331493773276e-52,1.298106978690217e-51,4.425658129320553e-89,1.849680135871172e-100,2.7725434831733514e-94,5.887461404895236e-114,1.698753946099168e-64,1.3464955658633845e-99,1.463837187146133e-85,1.3651327109203915e-111,4.58548994772556e-60,1.2169683035112011e-49,1.0789704480359023e-108,9.474134252699242e-99
2.2928297473671505e-18,0.00053584454179025,0.1557,0.0,0.0015769904776226113,0.6423999999973274,0.2018999999964791,8.557832740660891e-66,2.5126587973614134e-80,4.9331068609881076e-46,5.014845489724331e-99,1.4756020524358268e-81,1.4264908492227892e-106,5.3451665807799306e-12,4.1518978760292916e-50,6.720395416823759e-68,2.5260937132773233e-80,3.5209275263106517e-12,2.624106986249028e-71,9.402956997208692e-36,4.175077750409673e-93,1.3029836777347965e-85,3.128031139134562e-54,7.542226515055632e-70,5.636626136884949e-123,5.482136066143751e-83,1.8203179782329218e-53,8.351822813772189e-23,4.5501285313596815e-24,9.724202525138229e-38,7.62545880894808e-100,6.861091216859441e-74,6.821810132350517e-80,1.8977947631915745e-93,4.930043115721908e-50,4.1537181940053502e-50,2.265816285543727e-86,3.787832537915525e-97,2.838933403652052e-91,4.822612689756481e-110,2.1742597163911444e-62,7.097342102456238e-98,7.490406647340336e-83,5.583650651122957e-108,1.4673514393214244e-58,9.735756003797013e-49,4.971964339751118e-107,4.850754391584051e-96
4.585660466562642e-18,0.00053584454179025,0.1557,0.0,0.0015769904687565135,0.6423999999946548,0.20189999999295816,1.09480035300749e-63,6.43237783211424e-78,9.86621605375004e-46,2.5677924492684827e-96,7.553918400205862e-79,8.113673936318018e-103,1.0690335346970955e-11,1.3278796363106453e-48,4.301032964034375e-66,6.450717511353168e-78,7.041856515784105e-12,3.35702521737886e-69,7.522443223440084e-35,2.1361693962381288e-90,1.6679346683572044e-83,1.000980288047913e-52,9.65256880956135e-68,6.587372457598577e-119,2.8064211861733103e-80,1.1643604701044754e-51,1.6703649104856422e-22,1.819624628423281e-23,1.5550064580307104e-36,3.05779048403608e-96,5.659800844877964e-72,2.6593181155533197e-77,2.79205274625387e-90,3.153470848623548e-48,1.3290439967779681e-48,2.8679090576802235e-83,2.0260327548997204e-93,7.182460182147483e-88,1.0317285169068221e-105,2.782675735537752e-60,3.8891388561374495e-95,3.834514783541431e-80,1.148979982281384e-103,4.6955026050162355e-57,7.788608569824591e-48,4.9719565520668385e-107,6.1405068946272415e-93
9.171321904953627e-18,0.00053584454179025,0.1557,0.0,0.0015769904510243185,0.6423999999893096,0.2018999999859163,1.3998029475901754e-61,1.6467027247915404e-75,1.9732463924319436e-45,1.3149238912657972e-93,3.866731102812242e-76,1.661785458180008e-99,2.1380672638852355e-11,4.2445596450917746e-47,2.752684350823094e-64,1.6493428166291685e-75,1.4083714407126659e-11,4.2923036407144504e-67,6.018192393716675e-34,1.0921819517587766e-87,2.135289784843663e-81,3.2032608608946497e-51,1.235248959461735e-65,1.3497005465658707e-115,1.4365625249341206e-77,7.443677472617143e-50,3.340730149906458e-22,7.275083015249e-23,2.485240620913423e-35,3.1299986937021417e-93,6.995018151715526e-70,1.1480351482181266e-74,4.596609174120819e-87,2.0159731862762525e-46,4.2520033225287976e-47,1.469774958432623e-80,4.151756338345923e-90,7.366151794933506e-85,8.457529921895117e-102,3.560856403580268e-58,1.90565153542472e-92,1.9628589760760783e-77,4.700838776056285e-100,1.5025738567549299e-55,6.230888260971606e-47,4.9679690355408125e-107,3.1477475397633762e-90
1.8342644781735596e-17,0.00053584454179025,0.1557,0.0,0.0015769904155599293,0.6423999999786193,0.20189999997183258,1.7878101441812222e-59,4.21594422729994e-73,3.946869162219449e-45,6.73511494346248e-91,1.97902710719941e-73,3.402470858480502e-96,4.276134626061092e-11,1.355286471111352e-45,1.7618794678146826e-62,4.220072786745945e-73,2.8167429839394545e-11,5.482171803318932e-65,4.815309033981284e-33,5.576275696088376e-85,2.7342296725720185e-79,1.0252004825614432e-49,1.5805278085866092e-63,2.7648653846942337e-112,7.352453797464641e-75,4.7534428759120686e-48,6.681460553563972e-22,2.9073037024517843e-22,3.967542124394649e-34,3.1982980333105186e-90,8.93500083465666e-68,5.329376902469255e-72,8.26261716499758e-84,1.2873515401561282e-44,1.360039913941728e-45,7.522744306537681e-78,8.498044372767723e-87,7.540443663681732e-82,6.924537136864501e-98,4.555413510326498e-56,9.491365311603468e-90,1.0046690227280168e-74,1.92046440583944e-96,4.8086835353764583e-54,4.984711008236943e-46,2.9259086104744947e-107,1.6120521617422316e-87
3.6685290535299534e-17,0.00053584454179025,0.1557,0.0,0.0015769903446311564,0.6423999999572386,0.20189999994366514,2.2783653629010154e-57,1.079800251435985e-70,7.941562434244979e-45,3.4521996050608696e-88,1.0128103481527453e-70,6.969046456092576e-93,8.552268965609807e-11,4.3179840470122345e-44,1.1281462994478633e-60,1.0805206911210643e-70,5.633485930226296e-11,6.986666677160351e-63,3.8546499756325023e-32,2.8390707042703333e-82,3.50357660703861e-77,3.282639426144367e-48,2.0221738517587746e-61,5.668647587815382e-109,3.7627788236487295e-72,3.0288148841229875e-46,1.3362921060142548e-21,1.1607434654720291e-21,6.319908338127356e-33,3.2621355409769416e-87,1.144212768207936e-65,2.5862475905682443e-69,1.573144576272755e-80,8.202475765675754e-43,4.3482721952712346e-44,3.8502470527036524e-75,1.7389835443213055e-83,7.718611567894089e-79,5.667965822759157e-94,5.824569340803057e-54,4.628458788376232e-87,5.142806441490308e-72,7.827842869840857e-93,1.5395299358145223e-52,3.987768706182707e-45,-1.0435255839070056e-104,8.262870115007185e-85
5.502793628886347e-17,0.00053584454179025,0.1557,0.0,0.0015769902737023888,0.642399999935858,0.2018999999154977,1.5159596590397436e-56,8.289341415269906e-70,1.2162676310567578e-44,3.00576962444989e-87,8.815473445905998e-70,4.449920419851877e-92,1.2828402920353768e-10,2.02311127938902e-43,6.442522115830066e-60,8.294551126198601e-70,8.450228736346412e-11,4.628760000141867e-62,1.1448999318633758e-31,2.4426491629298086e-81,2.3564708562784964e-76,1.5709648136171642e-47,1.3595000677774928e-60,3.055850576875761e-108,3.2751123508165074e-71,1.7259493354888158e-45,2.0044381265984694e-21,2.4633877705460427e-21,2.4045567837638682e-32,1.7906536594749266e-86,7.694801776851189e-65,2.221716430704632e-68,1.6620560129543113e-79,4.6740643726632806e-42,2.040370772356121e-43,2.2017140957251047e-74,1.2287921620045144e-82,5.181337611481046e-78,5.137966783806592e-93,3.8793856838345683e-53,2.6168543972129286e-86,4.476589349585912e-71,4.505285474251835e-92,7.367346397453561e-52,1.1838687968980981e-44,7.182933703130843e-97,4.7515020471141795e-84
7.337058204242741e-17,0.00053584454179025,0.1557,0.0,0.0015769902027736264,0.6423999999144773,0.20189999988733026,6.5480701858020255e-56,4.2415897292053987e-69,1.7181846555875864e-44,1.7962962188637483e-86,5.266608324336327e-69,5.172229782666514e-91,1.7104536490291234e-10,6.2964762624406204e-43,2.4037365167726442e-59,4.244138808741183e-69,1.1266971402300096e-10,2.0539153221445226e-61,2.496079633412496e-31,1.4237485212826163e-80,1.0846572628040275e-75,5.201344439714404e-47,6.255557017222798e-60,4.543595109721406e-107,1.9566429501249067e-70,6.74249818703686e-45,2.6725841171090437e-21,4.197245143940921e-21,6.457277460632322e-32,2.0787887192068335e-85,3.541396336427259e-64,1.2696919847657327e-67,1.187995307299657e-78,1.8259268290877357e-41,6.3639012426332344e-43,1.8998615222161812e-73,1.2183502346976067e-81,4.3230758461529854e-77,5.228591712420049e-92,1.6784094695828437e-52,2.3145208557200328e-85,2.6746426720961427e-70,7.155919480632951e-91,2.4391821725807975e-51,2.579587688966334e-44,3.5261182368390637e-96,4.1847584034483975e-83
1.1005587354955529e-16,0.00053584454179025,0.1557,0.0,0.001576990060916114,0.6423999998717159,0.20189999983099544,6.174583622963718e-55,6.082837485929077e-68,3.6839293257735374e-44,4.2378276770838506e-85,1.2418531167010057e-67,4.620361750257805e-89,2.565680272704201e-10,3.0929135863556696e-42,1.6474031263519324e-58,6.086269073974536e-68,1.690045640524611e-10,2.1216707438945754e-60,7.254749837126255e-31,2.978668802753877e-79,1.3229284210888896e-74,3.0383433985009683e-46,7.626271169965999e-59,5.304448250781516e-105,4.613715310201098e-69,5.627266527631639e-44,4.008876027549205e-21,8.672609598067625e-21,2.6024763274111686e-31,1.4582970322577336e-83,4.318422575726629e-63,2.4098768350045563e-66,4.12808497908282e-77,1.5238927912902244e-40,3.149186250038248e-42,6.531517869424855e-72,8.856732003199801e-80,1.636503374146544e-75,6.392216000641287e-90,1.5943554916638632e-51,9.561885810535808e-84,6.308135665605358e-69,1.1068984490568396e-88,1.4247559766202048e-50,7.487746548831822e-44,2.222532148641346e-95,1.743827313546057e-81
1.4674116505668316e-16,0.00053584454179025,0.1557,0.0,0.0015769899190586207,0.6423999998289546,0.20189999977466058,2.7564098049210194e-54,3.0612423177734e-67,9.031654108545607e-44,2.65195253528631e-84,7.769068380415174e-67,4.170966355637712e-88,3.4209067548704654e-10,9.682757068584067e-42,6.257362030731096e-58,3.0629175746123154e-67,2.2533940892751425e-10,9.216990792870657e-60,1.5887007240484366e-30,1.734757680820566e-78,6.121625040295552e-74,1.0117175031180042e-45,3.52714658313802e-58,4.6486422406907455e-104,2.886353406107385e-68,2.207433348426938e-43,5.3451678273978844e-21,1.472198486163851e-20,7.02977473363873e-31,1.1028061923034526e-82,1.998036104262421e-62,1.3897457949479457e-65,3.0957039564579566e-76,5.977750952504701e-40,9.903500396288323e-42,4.0839071181159784e-71,7.010782211363279e-79,1.1384757223564133e-74,6.683747788381364e-89,7.141195583775156e-51,6.237900720096392e-83,3.9469239427084165e-68,1.1445894616348148e-87,4.7439408417746895e-50,1.637485577069386e-43,1.2758471908503864e-94,1.1533885101430583e-80
1.8342645656381104e-16,0.00053584454179025,0.1557,0.0,0.001576989777201148,0.6423999997861932,0.20189999971832573,9.595119471815192e-54,1.2515553090581904e-66,2.4394405266163247e-43,1.2801650699924929e-83,3.7484994069132483e-66,3.04995363901227e-87,4.2761330854189445e-10,2.4833779442178076e-41,1.897810761438024e-57,1.2522154283299337e-66,2.816742482799985e-10,3.242256495034138e-59,2.985572874847296e-30,7.931481348882269e-78,2.245558371812789e-73,2.7308502908824012e-45,1.2932079000307707e-57,3.536661437824206e-103,1.3926372508455055e-67,6.9166033761214374e-43,6.6814595087557e-21,2.244842494382573e-20,1.5746001191249942e-30,7.069091723637857e-82,7.327987304316844e-62,6.479029651702898e-65,1.825880383487621e-75,1.8729964156431935e-39,2.552543975484139e-41,2.1514313909791836e-70,4.713075173303448e-78,6.276542123423642e-74,5.365683165455093e-88,2.4958425660397623e-50,3.381930069872184e-82,1.904700511450667e-67,9.867663289168283e-87,1.2804247360006311e-49,3.072145513514622e-43,5.291889593304909e-94,6.2934897949546594e-80
2.567970395780668e-16,0.00053584454179025,0.1557,0.0,0.0015769894934862668,0.6423999997006706,0.2018999996056561,1.3652586872760614e-52,3.2052771888722603e-65,2.964205365830081e-42,6.603387662152103e-82,1.926016179371623e-64,3.979619788075489e-85,5.98658528213086e-10,1.3878073495708842e-40,1.708399523968287e-56,3.2067506628877165e-65,3.943439100704328e-10,4.583986596151366e-58,8.221700447240728e-30,3.559885429731077e-76,3.503845085423729e-72,1.6201399934826657e-44,2.010991679263758e-56,3.7254709013803163e-101,7.155508340699628e-66,6.227404891308228e-42,9.354042508555944e-21,4.297497758325724e-20,6.046097520098813e-30,4.1950666245256085e-80,1.1421787783740614e-60,2.957523841740581e-63,3.324894890639871e-73,1.6862249913982748e-38,1.4500813948625389e-40,7.570970499294527e-69,6.323444128046792e-76,4.1265366959124445e-72,3.853926831914989e-85,3.622793100421331e-49,1.1509914571108405e-80,9.81159057613824e-66,1.9985765513458949e-84,7.594440413639915e-49,8.405947838605989e-43,6.981768084505847e-94,2.397182507000632e-78
3.3016762259232254e-16,0.00053584454179025,0.1557,0.0,0.0015769892097714693,0.642399999615148,0.20189999949298648,6.901151603346964e-52,1.9484063821916784e-64,1.4774337951003022e-41,4.729605421141906e-81,1.3775507400718454e-63,3.7117293197066765e-84,7.697036863024928e-10,4.584625989338753e-40,7.166444584131636e-56,1.9492693200562336e-64,5.070135494309381e-10,2.2861057247351758e-57,1.7455610305327086e-29,2.491831404210584e-75,1.7919926030338443e-71,5.492786607303121e-44,1.0267095554203845e-55,3.3987763839377026e-100,5.117857220464473e-65,2.5689752799525647e-41,1.2026625027102225e-20,7.017367413076825e-20,1.5962351610121907e-29,3.406696332345117e-79,5.838470125875987e-60,2.1021657980894244e-62,3.0924759131151675e-72,6.955790021657271e-38,4.841523498878405e-40,5.403348408153475e-68,5.881361942316488e-75,3.4338550385885024e-71,4.454126443302986e-84,1.8462506064077057e-48,8.005015758406968e-80,7.025075527203635e-65,2.0126451298648378e-83,2.5742865816020597e-48,1.772075692748785e-42,8.36756273583779e-92,1.7313790797251516e-77
4.76908788620834e-16,0.00053584454179025,0.1557,0.0,0.0015769886423421262,0.642399999444103,0.20189999926764723,1.1399714406573555e-50,5.461383349060636e-63,2.429330450591787e-40,2.1586913952371888e-79,6.240883265087512e-62,4.183136955714565e-82,1.1117938177561392e-09,3.077907190484835e-39,7.869561760019812e-55,5.463611573306184e-63,7.323527608720994e-10,3.7295582463768533e-56,5.449292143343417e-29,1.0701607292052298e-73,3.0708977893646076e-70,3.840293087351278e-43,1.7477517495919863e-54,3.3098832448132936e-98,2.3186042119004953e-63,2.633586274064093e-40,1.737178862063651e-20,1.4413947948216727e-19,7.01194779288834e-29,2.0340468816464265e-77,9.984396831128533e-59,9.469499556248774e-61,3.957259713691952e-70,7.129537768634282e-37,3.3412657865070754e-39,2.1741813634905769e-66,6.683304822012414e-73,2.368073559873899e-69,1.516059071099e-81,3.139556936772705e-47,2.7771406703410705e-78,3.2095215191419484e-63,3.2720683726019476e-81,1.798826884436343e-47,5.405377972821247e-42,5.327249014947382e-90,7.094337569953671e-76
7.70391120677857e-16,0.00053584454179025,0.1557,0.0,0.0015769875074844479,0.6423999991020132,0.2018999988169691,4.503683389274903e-49,4.2803166869486596e-61,9.589724274502219e-39,2.86180176138781e-77,8.136048162651025e-60,1.4503983652086857e-79,1.7959733417314629e-09,3.831244878419461e-38,1.9725070019571957e-53,4.28195001166267e-61,1.183030914640144e-09,1.4244021822437328e-54,2.5499364821387968e-28,1.2761488869359608e-71,1.284339359451302e-68,5.2039099715601796e-42,7.197388826685407e-53,9.625254735160323e-96,3.0226932209742555e-61,5.478033429910864e-39,2.806211003352178e-20,3.6759578155916877e-19,4.868649785367793e-28,3.357935780695406e-75,4.1563164588268164e-57,1.2399628538029013e-58,1.6597514866946507e-67,1.4824027794781618e-35,4.379048091204479e-38,2.4210582672366613e-64,2.3512266229766188e-70,5.201144753683571e-67,1.718263178828846e-78,1.3025110705707132e-45,2.3508728196933515e-76,4.304445344869026e-61,1.6108220146885687e-78,2.4343533121297643e-46,2.345437328711017e-41,5.060059676301441e-88,8.148909437602395e-74
1.357355784791903e-15,0.00053584454179025,0.1557,0.0,0.0015769852377731234,0.6423999984178351,0.20189999791561386,2.8723349544089824e-47,6.910177423416614e-59,6.11098275627929e-37,8.370107299275129e-75,2.2987810076770753e-57,1.9860262942174385e-76,3.16432943367891e-09,6.932591966683357e-37,9.112294171529118e-52,6.912701186817627e-59,2.084386145749969e-09,8.960999581759121e-53,1.795800357859067e-27,2.7438894342077586e-69,1.0678083831702969e-66,1.2351089414090373e-40,5.800800561712935e-51,1.7031424985213413e-92,8.540399011394263e-59,1.769032375503939e-37,4.9442729762787724e-20,1.0958585010115927e-18,4.567072923558621e-27,1.8846393741114159e-72,3.4231237472804904e-55,3.028065774956583e-56,1.4253678487775254e-64,4.783246884066506e-34,8.701623434135021e-37,7.64143230381266e-62,2.6684687710269758e-67,3.2711846780356874e-64,6.86645809477881e-75,9.083395175465672e-44,5.816033645084667e-74,1.3168000224622457e-58,3.462885171816477e-75,5.761807208606163e-45,1.3260047866169785e-40,6.219288580563769e-88,3.077463963629089e-71
