Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CH3X(53),CH4(39),H(23)
2.0732987643302708e-07,0.0027792097116130575,0.0915567593028733,0.0,0.0004177699811660723,0.45153829069027857,6.771366449788895e-37,0.45302422787850816,5.119775450430677e-17,8.69456995151738e-22,3.8472975291426447e-16,-1.7056442354199824e-19,3.134026269995263e-31,8.675330644667373e-06,2.9984699512478506e-12,7.600938289782049e-25,5.938285000470661e-21,2.9985199388698935e-12,5.606316908017231e-11,1.224308348016583e-18,5.666729202373747e-22,2.5394896936173372e-20,1.6822618196561003e-19,1.684974425180392e-24,3.2086005634353264e-32,-8.389623078279637e-21,0.0038763844034606755,4.947026485700299e-13,1.027085608466729e-21,2.2736310182670547e-26,8.259454660811812e-19,1.2813731364562698e-23,8.176697089637803e-28,6.589776168836663e-28,8.489395681323205e-25,1.0284215168193438e-21
2.0840782071390624e-07,0.0027792097116130575,0.0915567593028733,0.0,0.0004176986270951984,0.4515382914522424,6.8110040565449e-37,0.4530241914395169,5.123526598524626e-17,8.748071649231084e-22,3.850160253577077e-16,-1.6961994101097767e-19,3.134225557216932e-31,8.673806714091227e-06,3.014780105410308e-12,7.602719482255627e-25,5.936884308425254e-21,3.0148301204719265e-12,5.6045733942864705e-11,1.2343654820804275e-18,5.665150157172273e-22,2.53904565736355e-20,1.6723795414335038e-19,1.6750532974096658e-24,3.21042392311167e-32,-8.343186265861706e-21,0.0038764208424530945,4.961287922817278e-13,1.0324959770773849e-21,2.285392147331624e-26,8.26922481570197e-19,1.2735106719853892e-23,8.217576819942621e-28,6.551039884812755e-28,8.533679476946623e-25,1.029826329498482e-21
2.094857649947854e-07,0.0027792097116130575,0.0915567593028733,0.0,0.00041762939071006124,0.45153829219159614,6.850671140972135e-37,0.4530241560819784,5.127276452473344e-17,8.801903785050945e-22,3.8530219750192405e-16,-1.6868116712549862e-19,3.134425301007538e-31,8.672328003882131e-06,3.031090409898415e-12,7.604663576876974e-25,5.935541586425325e-21,3.0311404523350224e-12,5.602882421864628e-11,1.2444721767827915e-18,5.663618617702107e-22,2.5386147965292694e-20,1.6625781948816036e-19,1.6652523371165083e-24,3.212262359781752e-32,-8.297030102675952e-21,0.003876456199992199,4.975546960262299e-13,1.037909751584267e-21,2.2971708224451666e-26,8.278996447496358e-19,1.265711067648901e-23,8.258547743204246e-28,6.512621550093961e-28,8.577695643353741e-25,1.0312255582282725e-21
2.1056370927566455e-07,0.0027792097116130575,0.0915567593028733,0.0,0.00041756220883347955,0.451538292909014,6.890367692894995e-37,0.4530241217736298,5.131025051148535e-17,8.856067608438596e-22,3.855882723241802e-16,-1.677480496040312e-19,3.13462550012061e-31,8.67089316541978e-06,3.047400860228262e-12,7.606610109448457e-25,5.934255098699355e-21,3.047450929975605e-12,5.601242379247567e-11,1.2546284882410356e-18,5.662133131004913e-22,2.5381967182201704e-20,1.652857215104164e-19,1.6555050864954917e-24,3.214115436043607e-32,-8.25115201888354e-21,0.0038764905083408987,4.989803669248485e-13,1.0433268575329159e-21,2.308966712979997e-26,8.288769676405012e-19,1.2579740675287255e-23,8.299608021484542e-28,6.474517295854375e-28,8.621446630018622e-25,1.0326192336480671e-21
2.116416535565437e-07,0.0027792097116130575,0.0915567593028733,0.0,0.0004174970201921362,0.45153829360514985,6.93009370243985e-37,0.4530240884831804,5.134772432251594e-17,8.910564361502862e-22,3.8587425271193652e-16,-1.6682053673289463e-19,3.1348261505139207e-31,8.669500890699424e-06,3.063711452049578e-12,7.608559416565884e-25,5.933023155152611e-21,3.0637615490437267e-12,5.599651705891825e-11,1.2648344712597801e-18,5.660692289868683e-22,2.5377910413721378e-20,1.6432160433219254e-19,1.6458161012416583e-24,3.2159827272897443e-32,-8.20554947256414e-21,0.0038765237987898604,5.004058118864767e-13,1.0487472219191012e-21,2.3207794950490008e-26,8.298544619043913e-19,1.2502994166587969e-23,8.340755856209131e-28,6.436726848721253e-28,8.664934856180637e-25,1.034007385962977e-21
2.1271959783742286e-07,0.0027792097116130575,0.0915567593028733,0.0,0.0004174337653580889,0.45153829428063824,6.969849160025948e-37,0.4530240561802821,5.1385186323491803e-17,8.965395279151265e-22,3.8616014146561124e-16,-1.6589857737529591e-19,3.1350272526404515e-31,8.668149911085553e-06,3.0800221811417107e-12,7.610706293902483e-25,5.931844110156311e-21,3.0800723053190463e-12,5.598108890521676e-11,1.2750901793578237e-18,5.659294731316735e-22,2.5373973963883995e-20,1.633654126936515e-19,1.6362620163544652e-24,3.217863821327157e-32,-8.160219950160521e-21,0.0038765561016873814,5.018310376139898e-13,1.0541707731688948e-21,2.33260885139326e-26,8.308321388542615e-19,1.2426868611815745e-23,8.381989487398085e-28,6.399248463292732e-28,8.70816271659397e-25,1.0353900449561957e-21
2.1379754211830202e-07,0.0027792097116130575,0.0915567593028733,0.0,0.0004173723866921432,0.4515382949360943,7.009634056356574e-37,0.45302402483549975,5.142263686911316e-17,9.020561589238484e-22,3.864459413012558e-16,-1.6498212092939963e-19,3.135228806452102e-31,8.666838996105175e-06,3.0963330434097185e-12,7.612859965254027e-25,5.9307163859581934e-21,3.096383194706925e-12,5.596612469496526e-11,1.2853956647943876e-18,5.657939135151462e-22,2.5370154247881638e-20,1.6241709213837316e-19,1.6267602667133571e-24,3.2197583180075804e-32,-8.115160964416874e-21,0.003876587446468303,5.032560506104463e-13,1.059597441115829e-21,2.3444544712593493e-26,8.318100094648494e-19,1.2351361480970206e-23,8.423307192856055e-28,6.362078240642571e-28,8.751132583514946e-25,1.036767240000913e-21
2.1487548639918118e-07,0.0027792097116130575,0.0915567593028733,0.0,0.0004173128282890251,0.45153829557211483,7.049448382410508e-37,0.45302399442028424,5.1460076303425303e-17,9.07606451271188e-22,3.8673165485314523e-16,-1.640711173180332e-19,3.1354308064100602e-31,8.665566952279384e-06,3.112644034880588e-12,7.614961046971974e-25,5.929638445058179e-21,3.1126942132346415e-12,5.59516102523645e-11,1.2957509785948688e-18,5.656624222547672e-22,2.5366447788663765e-20,1.6147658877541196e-19,1.6172943345592793e-24,3.221665828869378e-32,-8.070370053872778e-21,0.0038766178616820093,5.046808571851034e-13,1.0650271569775923e-21,2.356316050276104e-26,8.327880843827801e-19,1.2276470250032659e-23,8.464707287368065e-28,6.325214644759349e-28,8.79384680194889e-25,1.0381390000718315e-21
2.1595343068006033e-07,0.0027792097116130575,0.0915567593028733,0.0,0.0004172550359242959,0.45153829618927865,7.089292129433726e-37,0.45302396490694447,5.1497504960129526e-17,9.131905263754137e-22,3.8701728467628626e-16,-1.6316551701272442e-19,3.135633253983574e-31,8.66433262199198e-06,3.1289551516995694e-12,7.6172998797185585e-25,5.928608782060145e-21,3.12900535704773e-12,5.5937531847035984e-11,1.3061561705763624e-18,5.655348754695945e-22,2.5362851213643056e-20,1.605438492346065e-19,1.6079818234457292e-24,3.223585976791892e-32,-8.025844784045283e-21,0.0038766473750195328,5.061054634592429e-13,1.0704598533370685e-21,2.3681932903499178e-26,8.337663739363543e-19,1.2202192403934918e-23,8.506188121992942e-28,6.288656794699011e-28,8.836307691794186e-25,1.0395053537562992e-21
2.170313749609395e-07,0.0027792097116130575,0.0915567593028733,0.0,0.00041719895700294567,0.45153829678814694,7.129165288931362e-37,0.45302393626862153,5.153492316294404e-17,9.188085049923041e-22,3.8730283324884474e-16,-1.6226527098140508e-19,3.135836151296713e-31,8.663134882393804e-06,3.145266390126622e-12,7.619667704788878e-25,5.9276259622875655e-21,3.145316622406426e-12,5.592387617937195e-11,1.316611289372432e-18,5.65411153149563e-22,2.535936125150499e-20,1.5961882095802446e-19,1.5987263785409532e-24,3.225518395658673e-32,-7.981582744857503e-21,0.003876676013339811,5.075298753718219e-13,1.0758954641200267e-21,2.3800858995478815e-26,8.347448881450394e-19,1.2128525433994193e-23,8.547748083306656e-28,6.252401677889116e-28,8.878517552254206e-25,1.0408663292650737e-21
2.1810931924181865e-07,0.0027792097116130575,0.0915567593028733,0.0,0.0004171445405096073,0.4515382973692646,7.169067852659923e-37,0.4530239084792632,5.157233122588586e-17,9.244605072288534e-22,3.875883029744979e-16,-1.6137033066721345e-19,3.1360394896202226e-31,8.66197264434152e-06,3.1615777465329664e-12,7.621903253384856e-25,5.9266885897089386e-21,3.161628005682213e-12,5.5910630366400065e-11,1.3271163824573419e-18,5.652911390290909e-22,2.5355974729117318e-20,1.5870145192040587e-19,1.5894732968662372e-24,3.2274627300308147e-32,-7.937581549596402e-21,0.003876703802695106,5.089540986849511e-13,1.0813339245711744e-21,2.3919935919758558e-26,8.357236367286626e-19,1.2055466833912936e-23,8.589385592630046e-28,6.216446703272989e-28,8.920478658837623e-25,1.0422219544427308e-21
2.191872635226978e-07,0.0027792097116130575,0.0915567593028733,0.0,0.00041709173696033924,0.45153829793315964,7.208999812619723e-37,0.4530238815135991,5.160972945353597e-17,9.301466525567052e-22,3.878736961847116e-16,-1.6048064804317854e-19,3.136243270684682e-31,8.660844851369817e-06,3.177889217397743e-12,7.624418463180394e-25,5.9257952842098306e-21,3.177939503354493e-12,5.589778192814359e-11,1.3376714961703024e-18,5.651747204650897e-22,2.535268856853735e-20,1.57791690499056e-19,1.5803953426741004e-24,3.229418634832468e-32,-7.893838837601878e-21,0.0038767307683556266,5.103781389892034e-13,1.086775171236332e-21,2.4039160876815308e-26,8.367026291163281e-19,1.1983014105554686e-23,8.631099105381369e-28,6.180790864911615e-28,8.962193262267105e-25,1.0435722567777278e-21
2.2026520780357696e-07,0.0027792097116130575,0.0915567593028733,0.0,0.000417040498355925,0.4515382984803445,7.248961161047571e-37,0.4530238553471176,5.164711814138529e-17,9.358670598253184e-22,3.8815901514094495e-16,-1.5959617555221826e-19,3.136447500940357e-31,8.65975047869584e-06,3.1942007993047797e-12,7.627014870589244e-25,5.924944739627728e-21,3.1942511120073407e-12,5.588531877445832e-11,1.3482766757388796e-18,5.650617883195235e-22,2.5349499784112954e-20,1.5688948591170638e-19,1.5713903301495418e-24,3.231385775043957e-32,-7.850352271316389e-21,0.0038767569348333785,5.118020017087633e-13,1.0922191419410175e-21,2.4158531125441212e-26,8.37681874455056e-19,1.1911164756893896e-23,8.672887110371896e-28,6.145432370703542e-28,9.003663592949246e-25,1.0449172634121373e-21
2.2134315208445611e-07,0.0027792097116130575,0.0915567593028733,0.0,0.00041699077813663884,0.4515382990113163,7.288951890409674e-37,0.45302382995604146,5.168449757609437e-17,9.416218472748748e-22,3.884442620367868e-16,-1.5871686605799152e-19,3.1366521673812317e-31,8.658688532254887e-06,3.210512488939443e-12,7.629368936231647e-25,5.924135692331518e-21,3.210562828326367e-12,5.587322919232848e-11,1.3589319653016867e-18,5.649522368457356e-22,2.5346405479673967e-20,1.5599478790512878e-19,1.5623394000084388e-24,3.233363825403446e-32,-7.807119533868368e-21,0.0038767823259052638,5.132256921064172e-13,1.0976657757655313e-21,2.427804398152262e-26,8.386613816181576e-19,1.1839916294717551e-23,8.714748129056782e-28,6.11036829062374e-28,9.04489186071452e-25,1.0462570011510557e-21
2.2242109636533527e-07,0.0027792097116130575,0.0915567593028733,0.0,0.00041694253113843055,0.45153829952655716,7.328971993394733e-37,0.4530238053173067,5.172186803570779e-17,9.474111325489302e-22,3.8872943900002464e-16,-1.5784267293901547e-19,3.13685727064608e-31,8.657658047766218e-06,3.226824283085598e-12,7.632036920827504e-25,5.9233668742360924e-21,3.22687464909567e-12,5.5861501833603924e-11,1.3696374079314652e-18,5.648459635785993e-22,2.5343402845811863e-20,1.5510754647351154e-19,1.5534858764755273e-24,3.2353524701207694e-32,-7.76413833370029e-21,0.0038768069646354522,5.146492152883933e-13,1.1031150130283772e-21,2.4397696817148193e-26,8.39641159213357e-19,1.1769266233561174e-23,8.756680714943417e-28,6.075596766716322e-28,9.085880252083986e-25,1.047591496471708e-21
2.2349904064621443e-07,0.0027792097116130575,0.0915567593028733,0.0,0.00041689571355048115,0.4515383000265346,7.3690214629073035e-37,0.45302378140854016,5.175922978999055e-17,9.532350327068173e-22,3.8901454809464814e-16,-1.5697355002888227e-19,3.137062824646906e-31,8.656658089828115e-06,3.2431361786226573e-12,7.63488492306228e-25,5.922637093132776e-21,3.2431865711948905e-12,5.585012570316188e-11,1.380393045657254e-18,5.64742869228918e-22,2.5340489157244757e-20,1.5422771248981242e-19,1.5447397346503757e-24,3.237351402597869e-32,-7.721406401629035e-21,0.003876830873397061,5.160725762090532e-13,1.1085667952662822e-21,2.451748705958457e-26,8.406212155906608e-19,1.1699212095431044e-23,8.798683452940922e-28,6.041116970619025e-28,9.126630933057069e-25,1.0489207755322479e-21
2.2457698492709358e-07,0.0027792097116130575,0.0915567593028733,0.0,0.0004168502828740835,0.45153830051170263,7.409100292061292e-37,0.45302375820803886,5.179658310067587e-17,9.59093664235801e-22,3.892995913227904e-16,-1.5610945151815025e-19,3.1372688107537567e-31,8.655687751041136e-06,3.2594481725227176e-12,7.637345735947575e-25,5.921945210729233e-21,3.259498591596345e-12,5.583909014747728e-11,1.3911989194854832e-18,5.646428575811106e-22,2.5337661770263476e-20,1.5335523739849316e-19,1.5358805397748505e-24,3.2393603251559074e-32,-7.678921486021753e-21,0.0038768540738931467,5.174957796754406e-13,1.114021065207897e-21,2.463741219003681e-26,8.416015588499919e-19,1.1629751397150517e-23,8.840754958625402e-28,6.006926456034185e-28,9.16714605111616e-25,1.0502448641802734e-21
2.2565492920797274e-07,0.0027792097116130575,0.0915567593028733,0.0,0.00041680619788280637,0.45153830098250114,7.449208474173707e-37,0.45302373569474935,5.1833928221620846e-17,9.64987143062996e-22,3.895845706266092e-16,-1.5525033209959795e-19,3.137475225428916e-31,8.654746151158662e-06,3.275760261847784e-12,7.640130090289526e-25,5.9212900595138635e-21,3.2758107073622523e-12,5.582838484358639e-11,1.402055069421988e-18,5.645458353941335e-22,2.5334918120257803e-20,1.52490072687979e-19,1.527236005915654e-24,3.2413789487748346e-32,-7.63668135993842e-21,0.0038768765871770557,5.189188303516934e-13,1.1194777667584372e-21,2.47574697428306e-26,8.425821968485893e-19,1.1560881662903656e-23,8.882893877700417e-28,5.973022248315253e-28,9.207427732683926e-25,1.0515637879610604e-21
2.267328734888519e-07,0.0027792097116130575,0.0915567593028733,0.0,0.0004167634185838994,0.4515383014393572,7.489346002758565e-37,0.4530237138482483,5.1871265399135687e-17,9.709155845670456e-22,3.8986948789010725e-16,-1.5439614692620076e-19,3.1376820948938977e-31,8.653832436263888e-06,3.2920724437470808e-12,7.643261922359216e-25,5.92067054607334e-21,3.2921229156420423e-12,5.581799978842911e-11,1.4129615344931401e-18,5.644517123064528e-22,2.533225571932025e-20,1.5163217076468884e-19,1.5187625493451783e-24,3.243406992838869e-32,-7.59468381906554e-21,0.0038768984336721253,5.203417327633209e-13,1.1249368449818753e-21,2.487765730448543e-26,8.435631372081828e-19,1.1492600428069028e-23,8.925098885403504e-28,5.9394038631714855e-28,9.24747808367879e-25,1.0528775721255304e-21
2.2781081776973105e-07,0.0027792097116130575,0.0915567593028733,0.0,0.00041672190618089697,0.4515383018826848,7.529512871520996e-37,0.4530236926487234,5.190859487223627e-17,9.768791035895727e-22,3.901543449408984e-16,-1.535468514315207e-19,3.1378893942980442e-31,8.652945777972331e-06,3.308384715454438e-12,7.64582717314911e-25,5.920085652447046e-21,3.3084352136697465e-12,5.580792528855595e-11,1.4239183527652224e-18,5.64360400743915e-22,2.532967215392262e-20,1.5078148472190513e-19,1.5100867186111535e-24,3.245444184886416e-32,-7.552926672884308e-21,0.0038769196331907866,5.217644913013509e-13,1.1303982460727414e-21,2.4997972512437054e-26,8.445443873219513e-19,1.1424905218179104e-23,8.96736868577683e-28,5.906069966601197e-28,9.287299192445783e-25,1.0541862416379548e-21
2.288887620506102e-07,0.0027792097116130575,0.0915567593028733,0.0,0.0004166816230373857,0.45153830231288605,7.569709074351517e-37,0.45302367207695454,5.194591687272952e-17,9.828778144464034e-22,3.904391435519175e-16,-1.5270240153377875e-19,3.1380971100372013e-31,8.65208537265913e-06,3.324697074285769e-12,7.648672603237107e-25,5.919534302456088e-21,3.324747598761471e-12,5.579815195018595e-11,1.4349255613654334e-18,5.642718158302172e-22,2.5327165082665517e-20,1.4993796743052859e-19,1.5016272920899824e-24,3.247490260372982e-32,-7.511407754705439e-21,0.0038769402049530616,5.231871102263515e-13,1.1358619173417702e-21,2.5118413054286534e-26,8.455259543612694e-19,1.1357793564723092e-23,9.009702011175867e-28,5.873016631342906e-28,9.326893128633432e-25,1.0554898211834107e-21
2.2996670633148936e-07,0.0027792097116130575,0.0915567593028733,0.0,0.0004166425326418933,0.45153830273035056,7.609934605320503e-37,0.45302365211429635,5.1983231625532766e-17,9.889118309385648e-22,3.9072388544307705e-16,-1.5186275364564765e-19,3.1383052873668677e-31,8.651250440710195e-06,3.3410095176366056e-12,7.65212870114463e-25,5.919015484813635e-21,3.3410600683129386e-12,5.578867066960283e-11,1.4459831965022916e-18,5.641858753013295e-22,2.5324732234098485e-20,1.4910157269692162e-19,1.4934464914940347e-24,3.2495449624398165e-32,-7.470124922150753e-21,0.0038769601676044985,5.246095936723316e-13,1.1413278072012689e-21,2.5238976666996617e-26,8.465078452822519e-19,1.1291263017215252e-23,9.052097621737732e-28,5.840243016075849e-28,9.366261942068996e-25,1.056788335174993e-21
2.3104465061236852e-07,0.0027792097116130575,0.0915567593028733,0.0,0.00041660459957386554,0.4515383031354567,7.650189458672797e-37,0.4530236327426602,5.202053934895569e-17,9.949812663630694e-22,3.910085722828729e-16,-1.5102786436962687e-19,3.1385138964678236e-31,8.650440225796592e-06,3.3573220429797303e-12,7.654814134873686e-25,5.918528298866627e-21,3.357372619797111e-12,5.577947262387665e-11,1.4570912934830993e-18,5.641024994225443e-22,2.5322371404605393e-20,1.4827225524121581e-19,1.4849509411771658e-24,3.251608041684216e-32,-7.429076042174076e-21,0.003876979539233545,5.260319456505234e-13,1.1467958651344521e-21,2.535966113555554e-26,8.474900668320973e-19,1.1225311110058612e-23,9.094554304648451e-28,5.807749216143339e-28,9.405407665216546e-25,1.0580818077607898e-21
