Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227),SX(387)
2.284449584208165e-06,0.0028149649241145727,0.1557,0.0,0.0037147402858986028,0.6393575266079793,0.20033609780391817,2.097356970222603e-09,1.7101073367391068e-06,3.7653809354329855e-07,3.468745158942584e-08,2.209682414697565e-05,3.708976917035005e-07,8.885052610836026e-05,1.4184341118182356e-10,4.4702933052554915e-13,2.7237479542467987e-10,0.0015277400209034264,2.0388213849354086e-11,1.0868190810698684e-05,3.408073634003974e-24,2.38811647181912e-15,2.065194467412516e-07,2.1195934540246e-12,1.3255434378331874e-25,8.215239396619515e-08,0.002941684578507192,4.385759255777044e-14,4.745591296936928e-09,6.235923567364425e-18,1.4818709711412832e-06,2.641833776503322e-07,3.968596885942808e-19,2.585097924963934e-13,3.932055881138771e-13,1.2453563590338813e-15,1.1415678002513423e-09,9.633103003889603e-16,8.293899241182676e-15,4.7457491227109254e-17,2.503117933075962e-16,1.2812091301062489e-17,1.3140818889500387e-14,3.244643183578122e-17,1.3120650785568338e-10,2.8846014912417406e-16,1.2281636930659748e-22,4.885144966890617e-13,4.08357196699192e-20
2.2996250156812197e-06,0.0028149649241145727,0.1557,0.0,0.0037147415569445466,0.6393571236735837,0.2003358991881873,2.1168359740726295e-09,1.7237460650629083e-06,3.7920301003850503e-07,3.496957192723857e-08,2.227326120479441e-05,3.738817214860515e-07,8.885052853794559e-05,1.4184678403006446e-10,4.4704331593338784e-13,2.740450607091747e-10,0.0015277390295407613,2.0431891456437684e-11,1.0868239401687214e-05,3.416898791427733e-24,2.3989607156108956e-15,2.0652378939546198e-07,2.119648419108589e-12,1.3353638580246065e-25,8.234551918006544e-08,0.002941683729586646,4.4214335222928524e-14,4.7832109390669495e-09,6.238331712347368e-18,1.4955239198438824e-06,2.644628133750509e-07,3.993063169704989e-19,2.6249898672660204e-13,3.9321835195464215e-13,1.2545923157727188e-15,1.1492572123967531e-09,9.632714462246148e-16,8.293567291466376e-15,4.755951151252928e-17,2.5232574530410847e-16,1.2897906197956779e-17,1.3234265251106828e-14,3.271415693266509e-17,1.33182096008466e-10,2.931432545882122e-16,1.2479626496881506e-22,4.98083007105731e-13,4.125045576375829e-20
2.3148004471542742e-06,0.0028149649241145727,0.1557,0.0,0.0037147428281584854,0.639356720741031,0.20033570057619715,2.1363570047442635e-09,1.7373852203567553e-06,3.818635707787193e-07,3.525170134224151e-08,2.2449699156941494e-05,3.7686531955868596e-07,8.88505309715975e-05,1.4185015627941351e-10,4.4705729811105736e-13,2.7571537891583676e-10,0.0015277380382744624,2.047556279079935e-11,1.0868287957539202e-05,3.425722695460053e-24,2.4098053061065416e-15,2.0652813113482264e-07,2.1197033686614174e-12,1.3451973788541414e-25,8.253864506907426e-08,0.0029416828808951087,4.457108961617556e-14,4.820830821188961e-09,6.240737184476263e-18,1.5091778288128646e-06,2.647417735820316e-07,4.017602199116413e-19,2.6651756517958234e-13,3.932311081092717e-13,1.26382694822219e-15,1.1569268537864564e-09,9.632325927955607e-16,8.293235347888467e-15,4.7661517049422223e-17,2.5433940733714437e-16,1.298350054277889e-17,1.3327945728211456e-14,3.298203253402422e-17,1.3517085597726193e-10,2.978647628752547e-16,1.2679230746858613e-22,5.077691779476791e-13,4.1667080434244e-20
2.3299758786273288e-06,0.0028149649241145727,0.1557,0.0,0.003714744099530286,0.6393563178103304,0.2003355019679461,2.1559200563156126e-09,1.751024802522776e-06,3.845197828918037e-07,3.553383983152262e-08,2.262613800210437e-05,3.7984848596511846e-07,8.885053340907474e-05,1.4185352793036683e-10,4.470712770618323e-13,2.773857500326801e-10,0.0015277370471003158,2.0519227853099222e-11,1.0868336478270334e-05,3.4345453462204565e-24,2.4206502432027003e-15,2.0653247196010838e-07,2.1197583026988727e-12,1.3550443064661872e-25,8.273177163241084e-08,0.0029416820324195095,4.492785573382957e-14,4.8584509430155626e-09,6.243140127846388e-18,1.5228326702473923e-06,2.650202859477378e-07,4.042215030985106e-19,2.7056550699152815e-13,3.9324385659299375e-13,1.2730602565137089e-15,1.1645767759047327e-09,9.631937401033781e-16,8.292903410462414e-15,4.7763507839476795e-17,2.5635277943547606e-16,1.3068874909753419e-17,1.3421865869331443e-14,3.3250058268024494e-17,1.3717275391845258e-10,3.026246944792897e-16,1.2880450552128469e-22,5.175736554460678e-13,4.208560416165465e-20
2.3451513101003834e-06,0.0028149649241145727,0.1557,0.0,0.003714745371050399,0.6393559148814902,0.20033530336343228,2.1755251228654045e-09,1.764664811463162e-06,3.8717165349394224e-07,3.581598739217228e-08,2.2802577738971484e-05,3.8283122074908235e-07,8.8850535850149e-05,1.4185689898344252e-10,4.4708525278907496e-13,2.79056174047767e-10,0.0015277360560143464,2.0562886644004393e-11,1.0868384963898537e-05,3.4433667438297254e-24,2.4314955267963453e-15,2.0653681187212778e-07,2.1198132212371702e-12,1.3649049414683664e-25,8.292489886921105e-08,0.002941681184147529,4.528463357221407e-14,4.896071304259919e-09,6.245540678319078e-18,1.5364884179335246e-06,2.6529837656185126e-07,4.066902702756902e-19,2.746427914028766e-13,3.9325659742107293e-13,1.2822922407788177e-15,1.1722070301016955e-09,9.631548881498366e-16,8.29257147920347e-15,4.786548388438879e-17,2.583658616279167e-16,1.3154029871610087e-17,1.35160311226419e-14,3.351823376380062e-17,1.391877560765202e-10,3.0742306995287336e-16,1.3083286786681114e-22,5.274970855163299e-13,4.2506037421184817e-20
2.360326741573438e-06,0.0028149649241145727,0.1557,0.0,0.0037147466427098225,0.6393555119545172,0.20033510476265368,2.1951721984730013e-09,1.7783052470801764e-06,3.898191896896612e-07,3.609814402128341e-08,2.2979018366232253e-05,3.8581352395433196e-07,8.88505382946053e-05,1.4186026943918013e-10,4.4709922529623516e-13,2.8072665094920453e-10,0.0015277350650128075,2.0606539164188617e-11,1.0868433414443834e-05,3.452186888409675e-24,2.4423411567849607e-15,2.06541150871721e-07,2.1198681242929452e-12,1.374779579026816e-25,8.31180267785685e-08,0.0029416803360675496,4.564142312765748e-14,4.93369190463584e-09,6.247938963993681e-18,1.5501450471532361e-06,2.655760700182567e-07,4.0916662328489845e-19,2.78749397756656e-13,3.932693306088025e-13,1.2915229011492617e-15,1.1798176675936407e-09,9.631160369368879e-16,8.292239554128356e-15,4.7967445185863386e-17,2.6037865394330726e-16,1.3238965999587213e-17,1.3610446837702531e-14,3.3786558651451687e-17,1.412158287838188e-10,3.1225990990421733e-16,1.3287740326838217e-22,5.375401137583125e-13,4.2928390682948853e-20
2.3755021730464925e-06,0.0028149649241145727,0.1557,0.0,0.003714747914500072,0.6393551090294189,0.20033490616560803,2.214861277218397e-09,1.7919461092761556e-06,3.924623985718487e-07,3.638030971595158e-08,2.3155459882577164e-05,3.8879539562464287e-07,8.885054074224191e-05,1.418636392981399e-10,4.471131945868514e-13,2.82397180725142e-10,0.001527734074092162,2.0650185414331875e-11,1.0868481829928215e-05,3.461005780083161e-24,2.4531871330664957e-15,2.0654548895975794e-07,2.1199230118832394e-12,1.3846685089598092e-25,8.331115535954441e-08,0.002941679488168623,4.599822439649313e-14,4.9713127438575726e-09,6.250335105652636e-18,1.5638025345986707e-06,2.658533895007952e-07,4.116506620977361e-19,2.8288530549686224e-13,3.932820561715077e-13,1.300752237756945e-15,1.1874087394634004e-09,9.630771864666693e-16,8.291907635255305e-15,4.806939174561512e-17,2.623911564105123e-16,1.3323683863435347e-17,1.370511826715459e-14,3.4055032562038345e-17,1.4325693846034556e-10,3.1713523499439843e-16,1.3493812051134415e-22,5.477033854564148e-13,4.335267441198814e-20
2.390677604519547e-06,0.0028149649241145727,0.1557,0.0,0.003714749186413151,0.6393547061062007,0.20033470757229282,2.234592353182229e-09,1.805587397953515e-06,3.9510128722177503e-07,3.6662484473275136e-08,2.3331902286697794e-05,3.917768358038136e-07,8.88505431928675e-05,1.4186700856089983e-10,4.471271606645319e-13,2.8406776336377306e-10,0.001527733083249076,2.0693825395120122e-11,1.0868530210375526e-05,3.469823418974156e-24,2.464033455539163e-15,2.0654982613713626e-07,2.119977884025436e-12,1.3945720158297886e-25,8.35042846111755e-08,0.0029416786404404265,4.6355037375060126e-14,5.008933821639923e-09,6.252729217180843e-18,1.5774608582913042e-06,2.66130356864102e-07,4.141424848478618e-19,2.870504941668628e-13,3.932947741245381e-13,1.3099802507338919e-15,1.1949802966606903e-09,9.630383367414705e-16,8.291575722604081e-15,4.817132356536393e-17,2.6440336905844047e-16,1.3408184031421828e-17,1.3800050568388714e-14,3.432365512758269e-17,1.453110516135127e-10,3.220490659346871e-16,1.3701502840204525e-22,5.579875455797323e-13,4.37788990682673e-20
2.4058530359926016e-06,0.0028149649241145727,0.1557,0.0,0.0037147504584415215,0.6393543031848686,0.2003345089827055,2.2543654204457807e-09,1.8192291130147538e-06,3.9773586270911257e-07,3.694466829035526e-08,2.350834557728687e-05,3.947578445356662e-07,8.885054564630179e-05,1.418703772280557e-10,4.471411235329561e-13,2.8573839885333297e-10,0.0015277320924804037,2.073745910724494e-11,1.0868578555811363e-05,3.4786398052074885e-24,2.4748801241016685e-15,2.065541624047799e-07,2.1200327407372676e-12,1.4044903790338334e-25,8.369741453248065e-08,0.002941677792873231,4.6711862059702725e-14,5.046555137698418e-09,6.2551214059609325e-18,1.5911199975057398e-06,2.6640699270981764e-07,4.1664218786266496e-19,2.912449434078288e-13,3.9330748448326067e-13,1.3192069402123574e-15,1.2025323900024605e-09,9.62999487763733e-16,8.291243816195655e-15,4.827324064683793e-17,2.6641529191602955e-16,1.349246707033427e-17,1.3895248805184062e-14,3.45924259810636e-17,1.4737813483792e-10,3.270014234839889e-16,1.3910813576678173e-22,5.683932387821949e-13,4.420707510667662e-20
2.421028467465656e-06,0.0028149649241145727,0.1557,0.0,0.003714751730578078,0.6393539002654276,0.20033431039684318,2.2741804730909865e-09,1.832871254362457e-06,4.003661320919551e-07,3.722686116429607e-08,2.3684789753038308e-05,3.977384218640474e-07,8.885054810237622e-05,1.4187374530022032e-10,4.471550831958792e-13,2.874090871820944e-10,0.001527731101783179,2.078108655140327e-11,1.086862686626296e-05,3.48745493890888e-24,2.4857271386531344e-15,2.065584977636372e-07,2.12008758203681e-12,1.4144238728925097e-25,8.38905451224664e-08,0.0029416769454578616,4.706869844676972e-14,5.084176691748913e-09,6.257511773246192e-18,1.6047799326978663e-06,2.666833164584327e-07,4.19149865694342e-19,2.9546863295719266e-13,3.933201872630639e-13,1.3284323063247136e-15,1.2100650701732415e-09,9.62960639536056e-16,8.290911916052207e-15,4.837514299177384e-17,2.684269250122359e-16,1.3576533545483859e-17,1.399071794931936e-14,3.486134475641372e-17,1.4945815481512795e-10,3.3199232844639463e-16,1.4121745145073933e-22,5.789211094027089e-13,4.463721297703977e-20
2.4362038989387107e-06,0.0028149649241145727,0.1557,0.0,0.0037147530028161253,0.6393534973478818,0.200334111814703,2.2940375052004416e-09,1.8465138218993e-06,4.0299210241683803e-07,3.7509063092204664e-08,2.3861234812647256e-05,4.007185678328296e-07,8.885055056093043e-05,1.4187711277802134e-10,4.4716903965711256e-13,2.890798283383706e-10,0.0015277301111546015,2.082470772829711e-11,1.086867514175909e-05,3.496268820205048e-24,2.496574499092886e-15,2.065628322146796e-07,2.1201424079424086e-12,1.424372766737262e-25,8.408367638013142e-08,0.002941676098185672,4.742554653261598e-14,5.121798483507785e-09,6.25990041451195e-18,1.6184406454371372e-06,2.6695934641701244e-07,4.2166561115044606e-19,2.997215426471339e-13,3.9333288247935195e-13,1.3376563492034487e-15,1.2175783877254933e-09,9.62921792061164e-16,8.290580022197258e-15,4.84770306019122e-17,2.7043826837606315e-16,1.3660384020710186e-17,1.4086462882156216e-14,3.513041108851991e-17,1.5155107831343145e-10,3.370218016688373e-16,1.433429843170119e-22,5.895718014652972e-13,4.5069323124111316e-20
2.4513793304117653e-06,0.0028149649241145727,0.1557,0.0,0.003714754275149354,0.6393530944322353,0.2003339132362818,2.3139365108573987e-09,1.8601568155280509e-06,4.0561378071875806e-07,3.77912740711913e-08,2.403768075481011e-05,4.0369828248591105e-07,8.885055302181307e-05,1.4188047966210072e-10,4.4718299292052367e-13,2.907506223105149e-10,0.001527729120592031,2.0868322638633273e-11,1.0868723382329975e-05,3.5050814492234096e-24,2.5074222053207576e-15,2.0656716575890008e-07,2.120197218472696e-12,1.434337324996322e-25,8.427680830447033e-08,0.0029416752510485113,4.7782406313601715e-14,5.159420512692283e-09,6.262287419786578e-18,1.632102118342734e-06,2.672350998430355e-07,4.241895153239722e-19,3.040036524030884e-13,3.9334557014753543e-13,1.3468790689813414e-15,1.2250723930799482e-09,9.628829453419002e-16,8.290248134655301e-15,4.857890347900092e-17,2.724493220365473e-16,1.3744019058384759e-17,1.418248839619525e-14,3.539962461321811e-17,1.5365687218763408e-10,3.4208986403885e-16,1.4548474324569522e-22,6.003459586792406e-13,4.550341598757775e-20
2.46655476188482e-06,0.0028149649241145727,0.1557,0.0,0.0037147555475718114,0.6393526915184917,0.20033371466157635,2.3338774841457785e-09,1.873800235151576e-06,4.082311740211922e-07,3.807349409836937e-08,2.4214127578224615e-05,4.066775658672176e-07,8.885055548488341e-05,1.4188384595311513e-10,4.47196942990047e-13,2.924214690869128e-10,0.0015277281300929777,2.0911931283123104e-11,1.0868771588007201e-05,3.513892826092141e-24,2.5182702572369312e-15,2.0657149839731172e-07,2.1202520136465983e-12,1.4443178072789936e-25,8.446994089447662e-08,0.002941674404038693,4.8139277786091355e-14,5.1970427790198506e-09,6.26467287396391e-18,1.6457643350233956e-06,2.6751059300457067e-07,4.2672166762283023e-19,3.0831494224228623e-13,3.9335825028303794e-13,1.3561004657912103e-15,1.2325471365259588e-09,9.628440993812488e-16,8.289916253451763e-15,4.86807616247958e-17,2.744600860227349e-16,1.3827439219413842e-17,1.4278799196605473e-14,3.566898496729043e-17,1.5577550337882303e-10,3.471965364824198e-16,1.4764273713292563e-22,6.112442244392173e-13,4.5939502002064135e-20
2.4817301933578744e-06,0.0028149649241145727,0.1557,0.0,0.0037147568200778932,0.6393522886066537,0.2003335160905832,2.3538604191501718e-09,1.8874440806728387e-06,4.1084428933611817e-07,3.835572317085548e-08,2.439057528158981e-05,4.096564180207028e-07,8.885055795000718e-05,1.418872116517328e-10,4.472108898696601e-13,2.9409236865598756e-10,0.0015277271396550896,2.09555336624823e-11,1.0868819758823628e-05,3.522702950940342e-24,2.52911865474172e-15,2.065758301309465e-07,2.1203067934832515e-12,1.4543144684586532e-25,8.466307414914514e-08,0.002941673557148974,4.8496160946455484e-14,5.234665282208338e-09,6.267056857097617e-18,1.659427280020689e-06,2.677858412370049e-07,4.2926215579885504e-19,3.1265539227231223e-13,3.933709229012922e-13,1.3653205397659759e-15,1.2400026682218396e-09,9.62805254182294e-16,8.289584378613299e-15,4.878260504105499e-17,2.764705603637237e-16,1.3910645063243612e-17,1.4375399902727385e-14,3.593849178846606e-17,1.5790693891414444e-10,3.5234183996193804e-16,1.498169748900357e-22,6.222672418254445e-13,4.637759159713468e-20
2.496905624830929e-06,0.0028149649241145727,0.1557,0.0,0.0037147580926623182,0.6393518856967246,0.20033331752329886,2.3738853099558446e-09,1.9010883519949068e-06,4.134531336640329e-07,3.863796128576957e-08,2.4567023863606133e-05,4.126348389903487e-07,8.88505604170571e-05,1.4189057675863377e-10,4.472248335633829e-13,2.9576332100620144e-10,0.0015277261492761501,2.0999129777430652e-11,1.0868867894813313e-05,3.5315118238976485e-24,2.5399673977360183e-15,2.0658016096085434e-07,2.120361558002016e-12,1.4643275587543554e-25,8.485620806747401e-08,0.002941672710372525,4.8853055791070593e-14,5.2722880219767256e-09,6.269439444678389e-18,1.67309093875554e-06,2.680608589965196e-07,4.318110659764029e-19,3.17024982689692e-13,3.9338358801772725e-13,1.3745392910389684e-15,1.2474390381952113e-09,9.62766409748212e-16,8.289252510167312e-15,4.888443372954348e-17,2.7848074508864933e-16,1.3993637147863864e-17,1.4472295049550276e-14,3.62081447154154e-17,1.600511459065795e-10,3.5752579547423796e-16,1.5200746544279727e-22,6.334156536038179e-13,4.68176951972927e-20
2.5120810563039836e-06,0.0028149649241145727,0.1557,0.0,0.0037147593653201003,0.6393514827887062,0.20033311895971978,2.3939521506487394e-09,1.914733049020951e-06,4.160577139939726e-07,3.892020844023494e-08,2.474347332297544e-05,4.156128288201664e-07,8.885056288591587e-05,1.4189394127451054e-10,4.4723877407529616e-13,2.974343261260437e-10,0.0015277251589540675,2.1042719628691847e-11,1.086891599601144e-05,3.540319445094348e-24,2.5508164861209735e-15,2.0658449088810136e-07,2.120416307222518e-12,1.4743573238107403e-25,8.504934264846634e-08,0.0029416718637029077,4.920996231631665e-14,5.309910998044062e-09,6.271820707895663e-18,1.6867552974778206e-06,2.6833565991050087e-07,4.343684826802763e-19,3.214236937785021e-13,3.933962456477786e-13,1.3837567197434352e-15,1.2548562963433406e-09,9.62727566082302e-16,8.2889206481419e-15,4.898624769203365e-17,2.8049064022664687e-16,1.4076416029810115e-17,1.4569489089164073e-14,3.6477943387747643e-17,1.6220809155472106e-10,3.627484240487208e-16,1.5421421773051834e-22,6.446901022260534e-13,4.72598232219837e-20
2.527256487777038e-06,0.0028149649241145727,0.1557,0.0,0.0037147606380465493,0.6393510798826003,0.20033292039984213,2.4140609353154813e-09,1.9283781716542505e-06,4.186580373035317e-07,3.920246463137825e-08,2.4919923658400985e-05,4.1859038755419684e-07,8.885056535647116e-05,1.41897305200065e-10,4.472527114095149e-13,2.991053840040386e-10,0.0015277241686868677,2.1086303216993256e-11,1.086896406245425e-05,3.549125814661625e-24,2.5616659197977554e-15,2.0658881991376964e-07,2.1204710411645397e-12,1.4844040047768711e-25,8.524247789113124e-08,0.002941671017134051,4.9566880518579915e-14,5.347534210129545e-09,6.27420071388433e-18,1.700420343218837e-06,2.686102568250593e-07,4.369344888632756e-19,3.258515059090049e-13,3.934088958068857e-13,1.3929728260126711e-15,1.262254492433483e-09,9.626887231879491e-16,8.288588792566302e-15,4.9088046930298466e-17,2.825002458069059e-16,1.415898226416915e-17,1.4666986392186363e-14,3.674788744601215e-17,1.6437774314255065e-10,3.680097467455637e-16,1.5643724070532384e-22,6.560912298298261e-13,4.7703986085600787e-20
2.5424319192500927e-06,0.0028149649241145727,0.1557,0.0,0.0037147619108372425,0.6393506769784087,0.20033272184366208,2.4342116580433807e-09,1.9420237197981947e-06,4.212541105588821e-07,3.948472985632969e-08,2.509637486858754e-05,4.215675152365113e-07,8.885056782861555e-05,1.4190066853600822e-10,4.47266645570182e-13,3.007764946287503e-10,0.0015277231784726851,2.112988054306577e-11,1.0869012094178981e-05,3.557930932731008e-24,2.572515698668284e-15,2.0659314803895524e-07,2.1205257598480307e-12,1.4944678383838174e-25,8.543561379448493e-08,0.002941670170660234,4.992381039425327e-14,5.385157657953879e-09,6.276579525956794e-18,1.714086063746532e-06,2.688846618498246e-07,4.395091659334143e-19,3.30308399536305e-13,3.9342153851047607e-13,1.4021876099806037e-15,1.269633676103222e-09,9.626498810686012e-16,8.288256943470352e-15,4.9189831446118005e-17,2.8450956185866347e-16,1.4241336404583184e-17,1.4764791249164778e-14,3.701797653169129e-17,1.6656006803921653e-10,3.7330978465400776e-16,1.586765433315665e-22,6.676196782389111e-13,4.815019419748537e-20
2.5576073507231472e-06,0.0028149649241145727,0.1557,0.0,0.0037147631836880078,0.6393502740761327,0.20033252329117576,2.4544043129204353e-09,1.9556696933562805e-06,4.2384594071479243e-07,3.9767004112222954e-08,2.527282695224132e-05,4.2454421191121167e-07,8.885057030225143e-05,1.41904031283062e-10,4.47280576561497e-13,3.0244765798876395e-10,0.0015277221883097643,2.1173451607643603e-11,1.086906009122378e-05,3.566734799434599e-24,2.583365822634609e-15,2.0659747526476803e-07,2.120580463293186e-12,1.5045490570203335e-25,8.562875035755127e-08,0.0029416693242760657,5.028075193973232e-14,5.422781341237784e-09,6.2789572038221795e-18,1.7277524475232641e-06,2.691588864001723e-07,4.420925937803402e-19,3.3479435519903005e-13,3.9343417377397597e-13,1.4114010717809123e-15,1.2769938968608086e-09,9.62611039727816e-16,8.287925100884315e-15,4.929160124127907e-17,2.865185884111417e-16,1.4323479003250947e-17,1.486290787195533e-14,3.728821028719897e-17,1.6875503369881158e-10,3.7864855889072294e-16,1.6093213458493522e-22,6.792760889633253e-13,4.8598457961922437e-20
2.572782782196202e-06,0.0028149649241145727,0.1557,0.0,0.0037147644565949157,0.6393498711757729,0.2003323247423791,2.4746388940353364e-09,1.9693160922321237e-06,4.264335347146472e-07,4.004928739619527e-08,2.544927990807008e-05,4.2752047762243156e-07,8.885057277728513e-05,1.4190739344195585e-10,4.472945043876868e-13,3.041188740726964e-10,0.0015277211981964466,2.1217016411464137e-11,1.0869108053627685e-05,3.575537414905434e-24,2.5942162915985904e-15,2.0660180159233052e-07,2.1206351515203113e-12,1.5146478888077316e-25,8.582188757936241e-08,0.0029416684779764576,5.063770515141875e-14,5.460405259701643e-09,6.281333803793166e-18,1.7414194836660032e-06,2.6943294123702854e-07,4.44684850801487e-19,3.393093535180341e-13,3.9344680161281486e-13,1.4206132115471616e-15,1.2843352040854974e-09,9.625721991692306e-16,8.287593264839548e-15,4.939335631756685e-17,2.8852732549361834e-16,1.4405410610933538e-17,1.496134039507709e-14,3.7558588355883134e-17,1.7096260766015264e-10,3.840260905982458e-16,1.6320402345183555e-22,6.910611031994648e-13,4.9048787778152364e-20
2.5879582136692564e-06,0.0028149649241145727,0.1557,0.0,0.0037147657295542678,0.6393494682773303,0.20033212619726803,2.4949153954774674e-09,1.982962916329452e-06,4.2901689949046573e-07,4.03315797053875e-08,2.5625733734783136e-05,4.3049631241433587e-07,8.885057525362565e-05,1.4191075501342605e-10,4.473084290529924e-13,3.0579014286920736e-10,0.0015277202081311633,2.1260574955267764e-11,1.0869155981430533e-05,3.58433877927666e-24,2.605067105463171e-15,2.066061270227769e-07,2.120689824549829e-12,1.5247645576737568e-25,8.601502545895914e-08,0.0029416676317566173,5.099467002572203e-14,5.4980294130678565e-09,6.28370937898026e-18,1.7550871619088084e-06,2.697068365043942e-07,4.472860139280452e-19,3.438533751951224e-13,3.9345942204240087e-13,1.4298240294139465e-15,1.2916576470278862e-09,9.625333593965116e-16,8.287261435367922e-15,4.9495096676774925e-17,2.905357731354344e-16,1.4487131776959526e-17,1.5060092877043548e-14,3.7829110382015634e-17,1.731827575465597e-10,3.89442400943488e-16,1.654922189290183e-22,7.029753618302462e-13,4.950119404037674e-20
2.603133645142311e-06,0.0028149649241145727,0.1557,0.0,0.003714767002562571,0.6393490653808052,0.20033192765583838,2.5152338113369113e-09,1.996610165552109e-06,4.315960419629211e-07,4.0613881036944104e-08,2.5802188431091315e-05,4.334717163311221e-07,8.885057773119178e-05,1.4191411599821818e-10,4.4732235056170865e-13,3.0746146436697254e-10,0.0015277192181124368,2.1304127239797738e-11,1.0869203874672941e-05,3.593138892681906e-24,2.6159182641312922e-15,2.0661045155725222e-07,2.120744482402391e-12,1.5348992834241623e-25,8.620816399539103e-08,0.0029416667856120246,5.135164655905347e-14,5.535653801058959e-09,6.286083979475314e-18,1.7687554725674576e-06,2.699805817647162e-07,4.498961586499073e-19,3.4842640101179896e-13,3.9347203507813427e-13,1.4390335255154169e-15,1.2989612748102512e-09,9.624945204134301e-16,8.286929612501446e-15,4.9596822320703164e-17,2.9254393136589865e-16,1.4568643049224588e-17,1.515916930167112e-14,3.809977601079269e-17,1.7541545106563597e-10,3.948975111163116e-16,1.6779673002264208e-22,7.1501950542525e-13,4.9955687137739717e-20
2.6183090766153655e-06,0.0028149649241145727,0.1557,0.0,0.0037147682756165337,0.6393486624861974,0.2003317291180858,2.5355941357044484e-09,2.0102578398040626e-06,4.3417096904135935e-07,4.089619138801328e-08,2.5978643995707074e-05,4.3644668941701986e-07,8.885058020990588e-05,1.4191747639708428e-10,4.473362689181551e-13,3.091328385546928e-10,0.001527718228138874,2.1347673265799998e-11,1.0869251733396222e-05,3.601937755255908e-24,2.626769767505284e-15,2.0661477519691206e-07,2.1207991250987365e-12,1.5450522818137495e-25,8.640130318771654e-08,0.00294166593953842,5.170863474782971e-14,5.573278423396336e-09,6.288457652525007e-18,1.7824244065061065e-06,2.702541860322311e-07,4.525153590404477e-19,3.5302841182803465e-13,3.934846407354193e-13,1.4482416999852398e-15,1.3062461364268807e-09,9.624556822238307e-16,8.28659779627321e-15,4.969853325114595e-17,2.945518002143706e-16,1.46499449741975e-17,1.5258573579365163e-14,3.837058488833978e-17,1.7766065600904856e-10,4.003914423281706e-16,1.701175657477015e-22,7.271941742408555e-13,5.04122774543455e-20
2.63348450808842e-06,0.0028149649241145727,0.1557,0.0,0.0037147695487130625,0.6393482595935072,0.200331530584006,2.5559963626715615e-09,2.023905938989395e-06,4.3674168762381823e-07,4.11785107557469e-08,2.6155100427344463e-05,4.394212317162919e-07,8.885058268969023e-05,1.4192083621078108e-10,4.4735018412664903e-13,3.1080426542111794e-10,0.0015277172382091554,2.1391213034023098e-11,1.0869299557642377e-05,3.6107353671331816e-24,2.6376216154891302e-15,2.0661909794292122e-07,2.1208537526596494e-12,1.55522376461692e-25,8.659444303500311e-08,0.002941665093531787,5.206563458847695e-14,5.610903279803979e-09,6.290830442693544e-18,1.7960939551058567e-06,2.7052765780439775e-07,4.55143687781424e-19,3.576593885810573e-13,3.9349723902963155e-13,1.4574485529587598e-15,1.3135122807444112e-09,9.624168448315602e-16,8.286265986716805e-15,4.98002294699093e-17,2.9655937971029807e-16,1.4731038096926843e-17,1.535830954838392e-14,3.864153666169582e-17,1.7991834025230964e-10,4.0592421581081247e-16,1.724547351279671e-22,7.395000082203815e-13,5.0870975369279263e-20
2.6486599395614746e-06,0.0028149649241145727,0.1557,0.0,0.003714770821849235,0.6393478567027339,0.20033133205359463,2.5764404863304404e-09,2.0375544630123123e-06,4.3930820459704576e-07,4.146083913730059e-08,2.633155772471913e-05,4.423953432732346e-07,8.885058517047741e-05,1.4192419544007323e-10,4.4736409619156056e-13,3.1247574495501e-10,0.0015277162483220367,2.1434746545218042e-11,1.0869347347454012e-05,3.619531728448612e-24,2.6484738079867322e-15,2.0662341979645353e-07,2.120908365106152e-12,1.5654139396952471e-25,8.678758353632712e-08,0.002941664247588338,5.2422646077422503e-14,5.648528370006452e-09,6.293202392016112e-18,1.8097641102351292e-06,2.708010050915264e-07,4.577812161864624e-19,3.623193122841617e-13,3.935098299761306e-13,1.4666540845707054e-15,1.3207597565021603e-09,9.623780082405578e-16,8.285934183865606e-15,4.990191097880568e-17,2.985666698830778e-16,1.4811922961038856e-17,1.5458380976080705e-14,3.8912630978816727e-17,1.82188471754558e-10,4.1149585281504056e-16,1.748082471949393e-22,7.519376469942336e-13,5.133179125656446e-20
