Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357)
0.03688393351147478,0.0005555851823910342,0.0915567593028733,0.0,0.00042236664435485227,0.45033356928177604,3.0267535723596353e-07,0.45689670506130436,1.4801264021787395e-06,4.175084623993882e-12,2.798584599908212e-06,4.320565437801284e-07,9.554760028428798e-15,1.9085428938978796e-05,1.0884277953352263e-10,2.932861804887986e-17,1.0429872969875025e-10,1.329750741863332e-09,3.1442931859363816e-10,2.424444495124164e-11,9.689353944842268e-23,3.4865544968133864e-14,1.526765665757979e-12,3.452197839030715e-17,4.1069084667676815e-24,2.719771236414869e-10,0.0011936288516221241,2.038587826306488e-12,2.808888689983043e-11,1.177991734616429e-20,3.678924577717291e-07,4.081466379822546e-09,2.985160469084432e-18,1.2844772931535996e-11,4.5894176409807277e-23,9.028136876762371e-24,4.9581433313706964e-18,4.08951356192472e-21,1.8634600341638888e-20,1.0497142924342408e-25,3.714776194553127e-24,6.593245838089404e-20,1.5866860290370947e-13,6.097454015833159e-26,3.5257577965765223e-22,4.057680896979771e-15,6.084905036604287e-18,8.075734778629864e-25
0.036937557864392276,0.0005555851823910342,0.0915567593028733,0.0,0.00042236664542019074,0.45033356176044925,3.035184669320477e-07,0.4568967016473155,1.4835646650940638e-06,4.1781486883208014e-12,2.799619115710126e-06,4.3252974155306543e-07,9.566390786395387e-15,1.908542882769393e-05,1.0892207875421062e-10,2.9345131578228796e-17,1.0454100298719019e-10,1.3334547346257428e-09,3.1442931705081847e-10,2.425012486049802e-11,9.68936368248125e-23,3.48777780193962e-14,1.5282075270830272e-12,3.455522561037952e-17,4.108427685545817e-24,2.7227499717281694e-10,0.0011936288346941777,2.039341409318149e-12,2.8119650582747572e-11,1.1812435372123916e-20,3.689399631077969e-07,4.093078108750135e-09,2.9862679953654124e-18,1.2849547180193745e-11,4.606385737877624e-23,9.039126023440923e-24,4.970608907217027e-18,4.090471116047733e-21,1.8638963758558053e-20,1.051052359030289e-25,3.719298103359235e-24,6.609359126919688e-20,1.5872756813626327e-13,6.113429115756615e-26,3.5401300110628586e-22,4.074223639696527e-15,6.106607894116638e-18,8.104240183176218e-25
0.03699118221730977,0.0005555851823910342,0.0915567593028733,0.0,0.0004223666464795731,0.45033355424048066,3.043623547767122e-07,0.45689669823591667,1.4870048530441883e-06,4.181204986684356e-12,2.8006501639068905e-06,4.3300198883277853e-07,9.577996830479895e-15,1.9085428716251506e-05,1.0900122587487144e-10,2.93616111608685e-17,1.0478341190449845e-10,1.3371621458198587e-09,3.144293155030597e-10,2.4255783011904665e-11,9.689373386752152e-23,3.488997006570326e-14,1.5296463655151193e-12,3.4588403809238045e-17,4.109941812004148e-24,2.7257227236238125e-10,0.001193628817758164,2.040092466323884e-12,2.8150352469100853e-11,1.1844983620659398e-20,3.699885042958262e-07,4.10470130429325e-09,2.987371809447219e-18,1.2854305425662818e-11,4.6234735925037295e-23,9.050092435471801e-24,4.983083170298564e-18,4.091424890191729e-21,1.8643309960781235e-20,1.052388413344145e-25,3.723810403498759e-24,6.62555106767954e-20,1.587863357166318e-13,6.129446347102828e-26,3.5545374899118207e-22,4.090806935982413e-15,6.128343910972227e-18,8.132791315069741e-25
0.03703193833796028,0.0005555851823910342,0.0915567593028733,0.0,0.0004223666472820129,0.4503335485259856,3.0500425426989267e-07,0.4568966956448777,1.4896207837186568e-06,4.183523136739818e-12,2.8014314794263667e-06,4.3336027586984445e-07,9.586801272938723e-15,1.9085428631427377e-05,1.0906127856078244e-10,2.937410671333664e-17,1.0496774047016538e-10,1.3399821714216936e-09,3.1442931432642126e-10,2.4260066883623613e-11,9.689380740099284e-23,3.48992090480125e-14,1.5307378979948738e-12,3.4613573666712954e-17,4.111089198209096e-24,2.7279781066034903e-10,0.001193628804879667,2.0406616080082623e-12,2.8173645538152383e-11,1.1869741463623326e-20,3.707861186223449e-07,4.113542937453383e-09,2.9882082660262376e-18,1.2857911164767952e-11,4.6364577826364205e-23,9.058411508099514e-24,4.992570366566419e-18,4.092147031094999e-21,1.864660064427895e-20,1.0534020658501006e-25,3.727233472298188e-24,6.637849795490303e-20,1.5883086905672834e-13,6.141624143556328e-26,3.5655111743172674e-22,4.103437879926672e-15,6.144886076537292e-18,8.154519143422606e-25
0.037072694458610785,0.0005555851823910342,0.0915567593028733,0.0,0.0004223666480821847,0.45033354281227195,3.0564660143908107e-07,0.45689669305532615,1.4922378211834415e-06,4.1858374946959346e-12,2.8022108037003666e-06,4.3371801490421677e-07,9.595591476988107e-15,1.9085428546493964e-05,1.091212475310477e-10,2.938657391205535e-17,1.0515214702221992e-10,1.3428041637366063e-09,3.1442931314979086e-10,2.4264336306013666e-11,9.689388074340321e-23,3.490842448511828e-14,1.5318276798771876e-12,3.463870329552372e-17,4.112233660190826e-24,2.7302300399893687e-10,0.001193628791995385,2.0412292992064254e-12,2.8196902981810976e-11,1.1894516719632658e-20,3.715843291215667e-07,4.1223911704576045e-09,2.9890425907987662e-18,1.286150771416452e-11,4.6494304045844865e-23,9.06671694964218e-24,5.002063020268311e-18,4.092866767379348e-21,1.864988036801245e-20,1.0544141269333387e-25,3.730651005419768e-24,6.650135042582009e-20,1.5887528889807673e-13,6.153802776116053e-26,3.5765052203668566e-22,4.116092276471508e-15,6.1614473312111554e-18,8.176270931195739e-25
0.03711345057926129,0.0005555851823910342,0.0915567593028733,0.0,0.00042236664887916,0.45033353709933704,3.062893955024511e-07,0.4568966904672581,1.494855963203021e-06,4.188147667674595e-12,2.8029881418033626e-06,4.3407520638679247e-07,9.604367448688832e-15,1.9085428461466143e-05,1.0918113241139832e-10,2.939901887337525e-17,1.0533663139747382e-10,1.345628119281686e-09,3.1442931197090556e-10,2.426859276540847e-11,9.68939538947977e-23,3.491761643579574e-14,1.5329157187066765e-12,3.466379307074729e-17,4.113375205400426e-24,2.732478526527429e-10,0.0011936287791062445,2.041795543573177e-12,2.8220124826958464e-11,1.1919309344883932e-20,3.723831348526777e-07,4.131245992595113e-09,2.9898747892812022e-18,1.286509509727176e-11,4.662454679967852e-23,9.07500918515473e-24,5.011560684331244e-18,4.093584274247268e-21,1.865314993672093e-20,1.0554249363445634e-25,3.7340630050935155e-24,6.662452685555365e-20,1.5891959552876195e-13,6.166000487957875e-26,3.58751966321796e-22,4.1287701371328655e-15,6.1780276439504415e-18,8.198048484913138e-25
0.0371542066999118,0.0005555851823910342,0.0915567593028733,0.0,0.00042236664967348306,0.4503335313871794,3.069326356808983e-07,0.4568966878806696,1.4974752075480547e-06,4.19045363251977e-12,2.8037634987968938e-06,4.3443185076977623e-07,9.613129196018036e-15,1.9085428376336164e-05,1.0924093082642928e-10,2.9411440253633455e-17,1.0552119344193674e-10,1.3484540346651862e-09,3.1442931079101115e-10,2.4272835607143166e-11,9.689402685590605e-23,3.4926784960521286e-14,1.5340020136127915e-12,3.4688842861147155e-17,4.114513841269755e-24,2.734723569110483e-10,0.001193628766211725,2.0423603448170773e-12,2.8243311104206975e-11,1.1944119319747768e-20,3.7318253487533623e-07,4.140107393598085e-09,2.9907048668444223e-18,1.2868673337448064e-11,4.6754970062724736e-23,9.083287997896114e-24,5.021063623238196e-18,4.094299481649894e-21,1.8656409027797345e-20,1.0564343146587286e-25,3.737469474483449e-24,6.67477879853947e-20,1.5896378923782496e-13,6.178207785218694e-26,3.598554499501886e-22,4.141471473400525e-15,6.194626984828581e-18,8.2198508031949885e-25
0.037194962820562304,0.0005555851823910342,0.0915567593028733,0.0,0.00042236665046581465,0.45033352567579804,3.075763211934584e-07,0.45689668529555705,1.5000955519906824e-06,4.192755764210361e-12,2.8045368797295898e-06,4.3478794850924617e-07,9.62187673243334e-15,1.9085428291093533e-05,1.0930064329643549e-10,2.9423832525622725e-17,1.0570583300272267e-10,1.3512819064879565e-09,3.1442930961173584e-10,2.427706392424602e-11,9.68940996275303e-23,3.493593011990515e-14,1.535086563348041e-12,3.4713852485565347e-17,4.1156495752145e-24,2.7369651706788265e-10,0.0011936287533111905,2.042923706646471e-12,2.8266461845028015e-11,1.1968946627780323e-20,3.739825282502258e-07,4.148975363282759e-09,2.991532828833828e-18,1.2872242457992265e-11,4.688511149970459e-23,9.09155309520984e-24,5.030572150238629e-18,4.095012291586318e-21,1.865965719001977e-20,1.0574420153533517e-25,3.740870418916566e-24,6.68707968555854e-20,1.5900787031390233e-13,6.190411262260801e-26,3.6096097208488023e-22,4.1541962967943606e-15,6.211245325042343e-18,8.241676492955277e-25
0.03723571894121281,0.0005555851823910342,0.0915567593028733,0.0,0.0004223666512551811,0.4503335199651901,3.082204512589653e-07,0.45689668271191664,1.502716994306137e-06,4.195053908744064e-12,2.805308289637216e-06,4.351435000621884e-07,9.630610070958773e-15,1.908542820575348e-05,1.0936027140149581e-10,2.9436200656520556e-17,1.0589054991724542e-10,1.3541117312653852e-09,3.144293084307535e-10,2.4281279100324065e-11,9.689417220969845e-23,3.4945051972261044e-14,1.536169374668599e-12,3.4738822307993204e-17,4.116782414630024e-24,2.739203334017017e-10,0.0011936287404056107,2.043485632687623e-12,2.828957707670903e-11,1.1993791225024911e-20,3.74783114039404e-07,4.157849890978105e-09,2.9923586807280663e-18,1.2875802482145858e-11,4.701561394183069e-23,9.09980491687914e-24,5.040085806484043e-18,4.0957228604739506e-21,1.8662895142650866e-20,1.0584483846639063e-25,3.744265843330868e-24,6.699401547245291e-20,1.5905183904291087e-13,6.202629286262134e-26,3.6206853627832817e-22,4.166944618783584e-15,6.227882634185689e-18,8.263527374595175e-25
0.037276475061863316,0.0005555851823910342,0.0915567593028733,0.0,0.0004223666520414596,0.4503335142553534,3.0886502509914197e-07,0.4568966801297446,1.5053395322759598e-06,4.197347799434287e-12,2.8060777335427073e-06,4.35498505886273e-07,9.639329224146685e-15,1.9085428120318762e-05,1.0941981453193763e-10,2.9448547850379873e-17,1.0607534402822527e-10,1.3569435055754123e-09,3.144293072476889e-10,2.4285481363322728e-11,9.689424460281903e-23,3.4954150576726384e-14,1.5372504493419483e-12,3.476375240795671e-17,4.1179123668907504e-24,2.741438061985632e-10,0.001193628727495119,2.044046126591082e-12,2.8312656828468082e-11,1.2018653080631854e-20,3.7558429130558173e-07,4.1667309662356046e-09,2.99318242791664e-18,1.2879353433090346e-11,4.7146594532595714e-23,9.10804355082149e-24,5.0496044917377226e-18,4.096431213067283e-21,1.866612299965539e-20,1.059453486726342e-25,3.74765575257823e-24,6.711753320626611e-20,1.59095695710871e-13,6.214865404375791e-26,3.631781439921159e-22,4.179716450822814e-15,6.2445388825352335e-18,8.285403769603467e-25
0.03731723118251382,0.0005555851823910342,0.0915567593028733,0.0,0.0004223666528257926,0.4503335085462876,3.095100419367943e-07,0.4568966775490372,1.5079631636866313e-06,4.199637775065432e-12,2.806845216454463e-06,4.358529664416563e-07,9.648034204229762e-15,1.908542803477153e-05,1.094792719362782e-10,2.946086634314259e-17,1.0626021518666299e-10,1.35977722606209e-09,3.1442930606530676e-10,2.4289669239004045e-11,9.689431680791283e-23,3.496322599403728e-14,1.5383297843597427e-12,3.4788642459294295e-17,4.119039439353133e-24,2.7436693575957013e-10,0.0011936287145786065,2.0446051920563925e-12,2.833570113322363e-11,1.2043532186058789e-20,3.763860591121676e-07,4.175618579035987e-09,2.994004075659075e-18,1.2882895333938123e-11,4.727727726051882e-23,9.116268494584555e-24,5.059128719427032e-18,4.097137193238567e-21,1.8669340041765168e-20,1.0604569066070942e-25,3.75104015157075e-24,6.724078910186816e-20,1.5913944060466473e-13,6.227097293543766e-26,3.642897931366411e-22,4.192511804360751e-15,6.261214041708793e-18,8.307303383932184e-25
0.03735798730316433,0.0005555851823910342,0.0915567593028733,0.0,0.0004223666536073208,0.4503335028379897,3.101555009939687e-07,0.4568966749697908,1.5105878863265844e-06,4.201923739474607e-12,2.807610743370194e-06,4.362068821891315e-07,9.656725022196212e-15,1.9085427949125363e-05,1.0953864437091236e-10,2.9473160939088907e-17,1.064451632315321e-10,1.3626128892614888e-09,3.1442930488154544e-10,2.4293843898327053e-11,9.689438882505621e-23,3.4972278282183354e-14,1.5394073854051054e-12,3.481349278026699e-17,4.120163639356247e-24,2.7458972236648864e-10,0.001193628701656931,2.0451628326864678e-12,2.83587100187522e-11,1.206842849918269e-20,3.7718841652389705e-07,4.184512718774807e-09,2.994823629383074e-18,1.2886428207754653e-11,4.7408235672913907e-23,9.12448013961462e-24,5.068658105335386e-18,4.097840929896778e-21,1.8672546862189123e-20,1.0614589531636421e-25,3.754419044467294e-24,6.73641944083137e-20,1.5918307400814642e-13,6.239341317483172e-26,3.6540348697892104e-22,4.205330690762622e-15,6.277908080872733e-18,8.329227833133171e-25
0.037398743423814836,0.0005555851823910342,0.0915567593028733,0.0,0.0004223666543861004,0.45033349713045806,3.108014014941893e-07,0.4568966723920016,1.5132136979889876e-06,4.204205654020294e-12,2.808374319275321e-06,4.365602535912352e-07,9.665401691327532e-15,1.9085427863379727e-05,1.0959793189558127e-10,2.948543171157871e-17,1.0663018800760462e-10,1.365450491765368e-09,3.144293036965171e-10,2.4298005346583928e-11,9.689446065474905e-23,3.498130750016704e-14,1.5404832542330796e-12,3.483830339952912e-17,4.121284974221041e-24,2.7481216631085383e-10,0.0011936286887300506,2.045719052114708e-12,2.8381683515221218e-11,1.2093341992913976e-20,3.779913626061798e-07,4.193413375107422e-09,2.9956410944211465e-18,1.2889952077547942e-11,4.7539439405855165e-23,9.132678478216086e-24,5.078192658274205e-18,4.098542427577847e-21,1.867574348128728e-20,1.0624596115152446e-25,3.7577924364364635e-24,6.748772915795238e-20,1.5922659620551556e-13,6.251596677374311e-26,3.6651922638846124e-22,4.218173121409465e-15,6.294620970471753e-18,8.351176998902482e-25
0.03743949954446534,0.0005555851823910342,0.0915567593028733,0.0,0.00042236665516237815,0.4503334914236911,3.1144774266189575e-07,0.45689666981566573,1.5158405964713527e-06,4.206483563394029e-12,2.809135949142234e-06,4.3691308111209255e-07,9.674064223831859e-15,1.9085427777531003e-05,1.0965713449748533e-10,2.949767726604312e-17,1.0681528936118482e-10,1.3682900301797527e-09,3.144293025108048e-10,2.4302153308626946e-11,9.689453229758227e-23,3.499031370710163e-14,1.5415573916000789e-12,3.486307427983494e-17,4.12240345124987e-24,2.7503426788722404e-10,0.001193628675797736,2.046273853973926e-12,2.8404621653431973e-11,1.211827264351691e-20,3.787948964253217e-07,4.2023205377675875e-09,2.9964564760750273e-18,1.289346696626538e-11,4.767072584386726e-23,9.140863414194135e-24,5.087732469967015e-18,4.0992416592653446e-21,1.8678929774311483e-20,1.0634587957428554e-25,3.761160332257306e-24,6.761127622732709e-20,1.5927000748048522e-13,6.263858704395034e-26,3.676370117058535e-22,4.231039107657758e-15,6.311352681125179e-18,8.373150372157064e-25
0.03748025566511585,0.0005555851823910342,0.0915567593028733,0.0,0.00042236665593605127,0.45033348571768694,3.120945237222797e-07,0.4568966672407798,1.5184685795753266e-06,4.208757473295749e-12,2.8098956379303667e-06,4.372653652170255e-07,9.682712631641372e-15,1.9085427691581028e-05,1.097162522559415e-10,2.950989822044111e-17,1.0700046713672018e-10,1.3711315010948394e-09,3.14429301324154e-10,2.4306287953898356e-11,9.689460375398178e-23,3.499929696149188e-14,1.5426297996988648e-12,3.488780549429532e-17,4.123519077725776e-24,2.752560273874763e-10,0.001193628662860101,2.0468272418720584e-12,2.842752446336263e-11,1.2143220421461257e-20,3.795990170486638e-07,4.211234196398086e-09,2.9972697796636872e-18,1.2896972896794973e-11,4.780216616479445e-23,9.149035006267396e-24,5.0972774836103655e-18,4.09993864499964e-21,1.8682105833302594e-20,1.064456545314624e-25,3.764522736554687e-24,6.773488618474631e-20,1.5931330811561e-13,6.276129406387089e-26,3.6875684419709147e-22,4.243928660821861e-15,6.328103182938682e-18,8.395148118042183e-25
0.037521011785766355,0.0005555851823910342,0.0915567593028733,0.0,0.0004223666567071007,0.4503334800124436,3.1274174390129483e-07,0.4568966646673398,1.5210976451061976e-06,4.211027379117057e-12,2.810653390588182e-06,4.3761710637263013e-07,9.691346927188825e-15,1.9085427605530372e-05,1.0977528520762904e-10,2.9522094805249276e-17,1.0718572117941244e-10,1.3739749011087486e-09,3.144293001365065e-10,2.431040936847217e-11,9.689467502441065e-23,3.5008257321817496e-14,1.5437004805777242e-12,3.491249709383333e-17,4.1246318609156326e-24,2.754774451050723e-10,0.0011936286499171775,2.047379219412624e-12,2.8450391975279277e-11,1.2168185298601966e-20,3.8040372354434233e-07,4.220154340670095e-09,2.9980810104867774e-18,1.2900469891974098e-11,4.793377649934832e-23,9.157193277011727e-24,5.106827680018343e-18,4.100633397349344e-21,1.868527171569656e-20,1.065452870212827e-25,3.767879654158714e-24,6.785857113176184e-20,1.5935649839291127e-13,6.288409261661371e-26,3.69878724908404e-22,4.25684179219679e-15,6.344872446115596e-18,8.417170247014563e-25
0.03756176790641686,0.0005555851823910342,0.0915567593028733,0.0,0.000422366657475578,0.4503334743079595,3.133894024258566e-07,0.4568966620953423,1.5237277908741392e-06,4.213293288589198e-12,2.8114092120491964e-06,4.379683050472687e-07,9.69996712308242e-15,1.9085427519378464e-05,1.0983423341642932e-10,2.953426679971697e-17,1.0737105133525944e-10,1.3768202268278372e-09,3.144292989479762e-10,2.431451754260913e-11,9.689474610936432e-23,3.501719484647678e-14,1.5447694359512616e-12,3.4937149106033735e-17,4.125741808064516e-24,2.7569852133531075e-10,0.0011936286369689287,2.0479297901914684e-12,2.847322421975292e-11,1.2193167248030381e-20,3.8120901498158755e-07,4.229080960290021e-09,2.9988901738217666e-18,1.2903957974571047e-11,4.806552509384536e-23,9.165338217429029e-24,5.1163830696659295e-18,4.1013259184355376e-21,1.8688427430839523e-20,1.066447754755049e-25,3.771231089977652e-24,6.798230845059514e-20,1.5939957859364958e-13,6.300697365549382e-26,3.710026546931373e-22,4.2697785130505125e-15,6.361660440957168e-18,8.43921662992941e-25
0.03760252402706737,0.0005555851823910342,0.0915567593028733,0.0,0.00042236665824147687,0.45033346860423273,3.1403749852368765e-07,0.4568966595247836,1.5263590146934435e-06,4.215555214079236e-12,2.8121631072342953e-06,4.383189617106805e-07,9.70857323185227e-15,1.9085427433125638e-05,1.0989309697584774e-10,2.954641427332069e-17,1.0755645745019282e-10,1.3796674748587385e-09,3.144292977585382e-10,2.431861252396774e-11,9.689481700931006e-23,3.502610959364395e-14,1.545836667622463e-12,3.4961761573873965e-17,4.126848926398955e-24,2.759192563737956e-10,0.0011936286240153732,2.048478957792695e-12,2.849602122729696e-11,1.221816624190745e-20,3.820148904305851e-07,4.23801404496031e-09,2.9996972749378662e-18,1.2907437167295873e-11,4.819741901426252e-23,9.173469844250972e-24,5.125943636722172e-18,4.102016215416701e-21,1.8691573011424933e-20,1.0674412040809888e-25,3.774577048881757e-24,6.810610275453827e-20,1.5944254899829893e-13,6.312993896334844e-26,3.7212863455608067e-22,4.282738834623158e-15,6.37846713768291e-18,8.461287247129888e-25
0.037643280147717874,0.0005555851823910342,0.0915567593028733,0.0,0.00042236665900476685,0.45033346290126147,3.146860314233881e-07,0.4568966569556598,1.528991314382626e-06,4.217813155924079e-12,2.8129150810516188e-06,4.386690768339564e-07,9.717165266063953e-15,1.9085427346772645e-05,1.0995187594595121e-10,2.9558537503717524e-17,1.0774193937027564e-10,1.382516641810516e-09,3.144292965681083e-10,2.4322694403011197e-11,9.689488772470188e-23,3.5035001621307523e-14,1.546902177608144e-12,3.498633455029333e-17,4.12795322312661e-24,2.7613965051670843e-10,0.0011936286110565543,2.0490267257899594e-12,2.8518783028441317e-11,1.2243182252003523e-20,3.8282134896248306e-07,4.2469535843830956e-09,3.000502319092547e-18,1.2910907492799836e-11,4.8329481764011613e-23,9.181588185084853e-24,5.135509355410103e-18,4.10270430071923e-21,1.8694708514315432e-20,1.0684332321446814e-25,3.777917535751298e-24,6.822997118476872e-20,1.5948540988656932e-13,6.3252995317353e-26,3.732566655653602e-22,4.295722768126517e-15,6.395292506449138e-18,8.483382129293592e-25
