Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227),SX(387),SX(190),SX(495),SX(318),SX(533),SX(213),S(309),C2H4O3(79),SX(386),SX(390),SX(718),SX(572),S(233),SX(1093),SX(1139)
0.0009425138366689715,0.0027932438568483804,0.0915567593028733,0.0,0.005199348006580275,0.4485744014630689,6.426536156755732e-10,0.45690045176330546,7.499837723370429e-09,1.0979269018912406e-12,1.5301814191475486e-07,5.365033061717634e-09,1.3884747189020963e-17,0.00010622746712764124,1.2840887434989428e-10,6.433569726607955e-18,1.3345923149038935e-12,7.802245906017404e-12,7.248730615445171e-10,1.0748139609389563e-11,8.34970544257036e-23,1.1069331044544851e-14,3.5817268974752683e-13,3.646624925443276e-18,4.139625404923264e-25,8.930219754151417e-12,0.002914940290580383,2.830358977196729e-13,2.0163557653712296e-12,1.4895589850220275e-22,7.738125900874715e-10,2.1639467732343252e-11,6.077522592396549e-19,2.616707833433073e-13,6.566055649232872e-27,6.915663727312075e-26,4.9763003352379385e-22,7.184427228126805e-22,7.196899642921443e-21,7.972549392169784e-28,1.269872196645624e-26,9.81323143558372e-29,2.0401231544467114e-14,1.4521176997089857e-26,3.99312192160079e-19,1.8773804968274902e-20,1.3315498161130768e-26,8.46751870116913e-19,2.2598588279656762e-26,1.2555291635741704e-28,2.939469218506987e-27,2.2264513426369383e-22,7.74427822602292e-28,2.0880920906525733e-29,4.306871608704571e-28,3.9323065168949e-18,3.978850357244203e-20,2.7901799537605962e-34,9.296509924495399e-36,3.620648674403692e-22,1.8016293493674194e-14,6.359381433622967e-16,5.127570562924003e-26
0.0009553585725554007,0.0027932438568483804,0.0915567593028733,0.0,0.005199348014718958,0.44857439918187547,6.648331318142086e-10,0.456900449807048,7.702294680198029e-09,1.1116348828347328e-12,1.5479650020678773e-07,5.494631090993757e-09,1.4326607319371028e-17,0.00010622746702400002,1.292363501688247e-10,6.51458815015301e-18,1.3706029963489604e-12,8.071451041309284e-12,7.248730595696907e-10,1.0880428572090142e-11,8.349742620438916e-23,1.1180135977897586e-14,3.644900792377387e-13,3.711893278571923e-18,4.1878400468933015e-25,9.145201870248926e-12,0.0029149402803214154,2.8632530752295576e-13,2.065062474794562e-12,1.534067212862393e-22,7.985553853725691e-10,2.2324744144366632e-11,6.148607937353716e-19,2.647642872931191e-13,6.822551142399173e-27,7.135724051413198e-26,5.132265420508104e-22,7.272850278069499e-22,7.2854762170659e-21,8.226213884900218e-28,1.3102838740253817e-26,1.0113641160512782e-28,2.0640013903534423e-14,1.5160552144235824e-26,4.16967538870076e-19,1.974056630009475e-20,1.3999521285605697e-26,8.88853420489235e-19,2.372210584977798e-26,1.330139500255605e-28,3.0857536185452694e-27,2.2944348129921956e-22,8.12933333195544e-28,2.176248946656513e-29,4.556151471427913e-28,4.068923169071969e-18,4.117097691157084e-20,2.9516743673491823e-34,9.834587932014681e-36,3.7633355502039264e-22,1.8763802013171135e-14,6.609690150805946e-16,5.329394555542095e-26
0.0009682033084418299,0.0027932438568483804,0.0915567593028733,0.0,0.005199348022842025,0.4485743969022798,6.874151497174568e-10,0.45690044785615486,7.9072815429925e-09,1.1253135086780425e-12,1.565674477557744e-07,5.625391065458399e-09,1.4776133661744697e-17,0.00010622746692033414,1.3005522203254838e-10,6.595398232698876e-18,1.4070634515418744e-12,8.345540385562204e-12,7.248730576023457e-10,1.1012406528817413e-11,8.349779643317367e-23,1.1290479167368889e-14,3.7083665987181673e-13,3.777478522072307e-18,4.235853770205858e-25,9.362102798981362e-12,0.0029149402700666153,2.8960100976521814e-13,2.1142058710933497e-12,1.5793175940190687e-22,8.237606625430089e-10,2.302270523332279e-11,6.219397058078559e-19,2.678449000946533e-13,7.086049797862428e-27,7.359602020071091e-26,5.290996758318406e-22,7.361065329691761e-22,7.373844432051286e-21,8.484280322203934e-28,1.3513966884795946e-26,1.041910276243903e-28,2.087780121671427e-14,1.5819277509443264e-26,4.351594643485795e-19,2.0741464802386994e-20,1.4707652720189705e-26,9.323766520190846e-19,2.4883558345202382e-26,1.407951695385048e-28,3.236983575006765e-27,2.3635544906007555e-22,8.527390942845458e-28,2.266835055083155e-29,4.8159624646418095e-28,4.208193215182193e-18,4.2580304020373555e-20,3.1199913089379293e-34,1.0395397700429171e-35,3.9097982296246343e-22,1.953222213797143e-14,6.866613287252801e-16,5.536551757722653e-26
0.0009797635707396162,0.0027932438568483804,0.0915567593028733,0.0,0.005199348030146854,0.4485743948520132,7.080841437199478e-10,0.4569004461049188,8.093927454152313e-09,1.1375989273313915e-12,1.5815498989074412e-07,5.7440582399657445e-09,1.5187266358622368e-17,0.00010622746682646266,1.307853254192849e-10,6.6679670918672175e-18,1.4402614724206285e-12,8.596409501932082e-12,7.248730558333129e-10,1.1130918162305017e-11,8.349812831933437e-23,1.1389394837686037e-14,3.7657319338976426e-13,3.8367725069276114e-18,4.2788950278383825e-25,9.558937255920435e-12,0.0029149402608334677,2.9253746903651725e-13,2.1588044371004566e-12,1.6206798275989223e-22,8.468429646857083e-10,2.3661773319991403e-11,6.28285501547082e-19,2.7060647408709995e-13,7.329247194932791e-27,7.564358367980996e-26,5.436230154609884e-22,7.440279290220851e-22,7.453195928283155e-21,8.720306348640994e-28,1.3889980940637408e-26,1.0698317610643778e-28,2.109096246158167e-14,1.6428937740014697e-26,4.519983135985174e-19,2.1671972998306416e-20,1.536594458636188e-26,9.727829536035096e-19,2.59618296509968e-26,1.4807849029735644e-28,3.377388197620493e-27,2.426728297936152e-22,8.89694153322129e-28,2.350459092915376e-29,5.059022058602801e-28,4.335809272115283e-18,4.3871702398585594e-20,3.2774559610534486e-34,1.0920049077569568e-35,4.044884863697247e-22,2.024192703167812e-14,7.10357273236234e-16,5.727612230324274e-26
0.0009913238330374024,0.0027932438568483804,0.0915567593028733,0.0,0.00519934803743571,0.4485743928030312,7.290811179295327e-10,0.4569004443579935,8.282612693802635e-09,1.149860134135477e-12,1.5973657676291683e-07,5.863647505396777e-09,1.560461612936472e-17,0.00010622746673288217,1.3150930617060664e-10,6.7403582988629766e-18,1.473822049128212e-12,8.851258475007726e-12,7.24873054072261e-10,1.1249173452155443e-11,8.349845895984891e-23,1.1487939451778875e-14,3.8233271129216994e-13,3.8963161990641126e-18,4.3217748275472175e-25,9.757294369316663e-12,0.0029149402516057753,2.954629129347494e-13,2.203749547157217e-12,1.6626475369679058e-22,8.70303820583976e-10,2.4311222590663476e-11,6.346074927633501e-19,2.7335768876971465e-13,7.578261293599804e-27,7.772210654003399e-26,5.583719414558744e-22,7.51932181510965e-22,7.532375691743574e-21,8.959902366284676e-28,1.4271681013553169e-26,1.0981567883549571e-28,2.1303324088692467e-14,1.705476113956616e-26,4.692854680488039e-19,2.263108422442154e-20,1.6044434794942622e-26,1.0143776925146547e-18,2.707181203622194e-26,1.556347021081374e-28,3.5219272594046415e-27,2.490807787959995e-22,9.277361412059148e-28,2.4360898947332535e-29,5.311033219781198e-28,4.4655823501466054e-18,4.518493107303209e-20,3.440719831210522e-34,1.1464022682206191e-35,4.1831073759123934e-22,2.0969030631942148e-14,7.346025325969581e-16,5.923101830948806e-26
0.0009999999999999998,0.0027932438568483804,0.0915567593028733,0.0,0.005199348042894788,0.44857439126607757,7.450557127372064e-10,0.45690044304971916,8.425560902595358e-09,1.1590463486808696e-12,1.6091968519056066e-07,5.954001515226989e-09,1.59219294379619e-17,0.00010622746666282725,1.3204885539771613e-10,6.7945741446556e-18,1.4992474789864336e-12,9.045148114447214e-12,7.248730527560329e-10,1.1337756873071548e-11,8.34987062955755e-23,1.1561655898066245e-14,3.866702469633082e-13,3.941166887967389e-18,4.353851126192458e-25,9.907155911016568e-12,0.002914940244684438,2.9765129562716153e-13,2.2377071982782855e-12,1.6945439365691072e-22,8.881613541634707e-10,2.4805494175248807e-11,6.393366678255473e-19,2.7541573905630116e-13,7.769038019098098e-27,7.930241698611394e-26,5.6958963680183675e-22,7.578531429113536e-22,7.591688109282829e-21,9.142069119608485e-28,1.4561889662692347e-26,1.1196837080067166e-28,2.1462181523757243e-14,1.7535210167991905e-26,4.825581560599483e-19,2.3369972057485848e-20,1.6567111624695914e-26,1.046386344755695e-18,2.792598142764192e-26,1.6148882767069434e-28,3.6331584805193125e-27,2.539503818042617e-22,9.570108233925177e-28,2.501691040175215e-29,5.506173299211835e-28,4.564398045086094e-18,4.618489057193836e-20,3.5671401234118553e-34,1.1885238362375827e-35,4.288927512938771e-22,2.1526293980659045e-14,7.531636738162691e-16,6.072760370410848e-26
0.0010028840953351886,0.0027932438568483804,0.0915567593028733,0.0,0.005199348044709026,0.44857439075533095,7.504070221558714e-10,0.4569004426153626,8.473332627056078e-09,1.1620969315580698e-12,1.613122307116171e-07,5.984149867603699e-09,1.6028185367394546e-17,0.00010622746663941188,1.3222751394889907e-10,6.8125800431999915e-18,1.5077443590028303e-12,9.110098873904307e-12,7.248730523183613e-10,1.1367171248183323e-11,8.349878835948128e-23,1.158611440076945e-14,3.881149259837457e-13,3.956106543827158e-18,4.364493774933397e-25,9.957159270565652e-12,0.0029149402423828985,2.9837738277509955e-13,2.2490378207712954e-12,1.7052227290749511e-22,8.941450637331584e-10,2.4971102628990463e-11,6.409057687253718e-19,2.7609858300265904e-13,7.833204410347935e-27,7.983160143286586e-26,5.733467716250366e-22,7.598192137354844e-22,7.611382953646324e-21,9.203069819433707e-28,1.465906929211283e-26,1.126892256326644e-28,2.1514889097871317e-14,1.7696981659861718e-26,4.870274107211413e-19,2.3619246457251778e-20,1.6743439775802324e-26,1.057178192779007e-18,2.82139677386046e-26,1.634699505313029e-28,3.670661149632991e-27,2.555809825383208e-22,9.668809022313653e-28,2.5237539252431756e-29,5.572197455444017e-28,4.597515630755306e-18,4.652002227925194e-20,3.609913464178574e-34,1.2027753472258582e-35,4.32450219219661e-22,2.17137504262599e-14,7.594034751000151e-16,6.123071907865482e-26
0.0010132883314031963,0.0027932438568483804,0.0915567593028733,0.0,0.005199348051250787,0.4485743889135028,7.698823664792973e-10,0.4569004410506533,8.646716424000082e-09,1.173089036167623e-12,1.6272526501179764e-07,6.093375284132847e-09,1.64147168472182e-17,0.00010622746655471657,1.328692300540663e-10,6.877455507112613e-18,1.538583046765793e-12,9.346477673148988e-12,7.248730507401693e-10,1.1473147629836592e-11,8.349908376214993e-23,1.167415693815079e-14,3.933380861576829e-13,4.010126206177726e-18,4.402803797670828e-25,1.0138314612039292e-11,0.0029149402340777316,3.009910568433875e-13,2.290087888349826e-12,1.7440614411754479e-22,9.159289114982932e-10,2.5573953580793118e-11,6.465540141098596e-19,2.7855659582815243e-13,8.067756060592148e-27,8.17566344365972e-26,5.870179272542089e-22,7.669027207711403e-22,7.68234101290391e-21,9.424975014532411e-28,1.5012583550190974e-26,1.153102841995786e-28,2.1704618967545754e-14,1.828919156404642e-26,5.033893650123312e-19,2.4533799740111952e-20,1.7390344099818868e-26,1.096743809720039e-18,2.926979593832139e-26,1.7076484094869697e-28,3.8081578732251514e-27,2.6150945631321497e-22,1.0030670826188945e-27,2.604401916869903e-29,5.815238595025423e-28,4.718104934668692e-18,4.774032070329893e-20,3.7673661624092805e-34,1.255236502240403e-35,4.454500210124147e-22,2.2399239460132698e-14,7.822047422296456e-16,6.30691859637557e-26
0.001023692567471204,0.0027932438568483804,0.0915567593028733,0.0,0.005199348057779816,0.4485743870727081,7.896256334043215e-10,0.4569004394893978,8.82174125644143e-09,1.184061115740983e-12,1.6413352783846347e-07,6.203326540345606e-09,1.680628856507104e-17,0.00010622746647016622,1.3350674343012097e-10,6.942192740730767e-18,1.569713481870213e-12,9.586107587507107e-12,7.248730491678615e-10,1.1578912977324578e-11,8.349937816680181e-23,1.1761902177680097e-14,3.985791707864462e-13,4.064340787432333e-18,4.440984457118336e-25,1.0320668488113811e-11,0.0029149402257760164,3.035959051761959e-13,2.3314107439019632e-12,1.783395239921833e-22,9.380236467263686e-10,2.618532846285962e-11,6.521831868293729e-19,2.8100630857106236e-13,8.307219892649342e-27,8.37067666824177e-26,6.008731432636033e-22,7.739721148974643e-22,7.753157698271695e-21,9.64977459599374e-28,1.5370707513634708e-26,1.1796430484771747e-28,2.1893708167773202e-14,1.88950408232666e-26,5.201296842979652e-19,2.547256931251571e-20,1.8054348048645546e-26,1.1373125393114443e-18,3.0352390065847424e-26,1.7829570261977665e-28,3.9491446003464464e-27,2.67511908304656e-22,1.040170696383237e-27,2.6867251963871015e-29,6.066006251209698e-28,4.84044821036811e-18,4.897837037891098e-20,3.92982443700684e-34,1.3093654490993392e-35,4.587124028815211e-22,2.3099331367011012e-14,8.054659456015944e-16,6.494473753140817e-26
0.0010340968035392117,0.0027932438568483804,0.0915567593028733,0.0,0.005199348064298347,0.44857438523294674,8.096375385463399e-10,0.4569004379315844,8.998403805459194e-09,1.1950130635947824e-12,1.6553703530347486e-07,6.313997149571603e-09,1.7202901150954855e-17,0.00010622746638552368,1.3414025106470882e-10,7.006799530104875e-18,1.6011350756019798e-12,9.828997343433835e-12,7.248730475996042e-10,1.168446653074905e-11,8.349967157685523e-23,1.1849351123317797e-14,4.0383797485104485e-13,4.118748107466267e-18,4.479036190117694e-25,1.0504210178375786e-11,0.0029149402174755337,3.061919575757277e-13,2.373003949610662e-12,1.8232255301213751e-22,9.604305613286022e-10,2.6805262219818366e-11,6.577933512928804e-19,2.8344774925821703e-13,8.551653319070657e-27,8.568200113636465e-26,6.149127164183915e-22,7.810273454187372e-22,7.82383250197309e-21,9.877468971717835e-28,1.5733441758674866e-26,1.206513853783412e-28,2.2082158862010843e-14,1.9514699435028152e-26,5.372531019109583e-19,2.6435877428412925e-20,1.87356788999092e-26,1.1788968044045105e-18,3.1462081547254657e-26,1.860670385141989e-28,4.0936646398480474e-27,2.7358856549384714e-22,1.0782031053024036e-27,2.7707380546669594e-29,6.3246495284802695e-28,4.9645471390876926e-18,5.0234188292607024e-20,4.097384884501219e-34,1.365194372490742e-35,4.722400000359126e-22,2.3814183849353144e-14,8.291916919450551e-16,6.685774522153471e-26
0.0010434606160004186,0.0027932438568483804,0.0915567593028733,0.0,0.005199348070156433,0.4485743835780435,8.278785342635924e-10,0.45690043653248574,9.158797617335058e-09,1.204852522359842e-12,1.6679613946037824e-07,6.414210403093456e-09,1.7564162642649916e-17,0.00010622746630926563,1.3470713330553336e-10,7.064834835751868e-18,1.6296629653476565e-12,1.0050392515453673e-11,7.248730461915325e-10,1.1779282951507073e-11,8.349993479829269e-23,1.1927802670130052e-14,4.085858757083223e-13,4.167877651948294e-18,4.513172877547408e-25,1.0670404449444942e-11,0.0029149402100055945,3.085209087627233e-13,2.4106669766421083e-12,1.8594984383323665e-22,9.808647544326238e-10,2.7370549025110323e-11,6.628263003047419e-19,2.8563799635728135e-13,8.775941467765551e-27,8.748117561786546e-26,6.277062865457824e-22,7.873648967338342e-22,7.887318052982556e-21,1.0084869129779837e-27,1.6063844573265564e-26,1.2309802294271805e-28,2.2251220346252153e-14,2.0084339567569916e-26,5.529956402163452e-19,2.732410033628355e-20,1.936387809784636e-26,1.2172011375486097e-18,3.248424455895806e-26,1.932707892032871e-28,4.2267892587696075e-27,2.7912098447442434e-22,1.1132357326813656e-27,2.847806122817038e-29,6.564285929102435e-28,5.0777384905221275e-18,5.1379628728863534e-20,4.252631845024941e-34,1.416920605042605e-35,4.8464378394087e-22,2.44703014595573e-14,8.509458724684935e-16,6.861178550245035e-26
0.0010528244284616255,0.0027932438568483804,0.0915567593028733,0.0,0.00519934807600533,0.4485743819239732,8.463382384259478e-10,0.4569004351361573,9.320512907335123e-09,1.2146755281579638e-12,1.6805141644990237e-07,6.514996404131719e-09,1.7929507386076463e-17,0.00010622746623299397,1.3527104035787607e-10,7.122763530897023e-18,1.65842579157216e-12,1.0274441636470379e-11,7.248730447871689e-10,1.187392656008649e-11,8.350019721924447e-23,1.2006015756328312e-14,4.1334780708415944e-13,4.2171598957846055e-18,4.547205803542715e-25,1.0837544430712858e-11,0.0029149402025369655,3.1084278088566693e-13,2.448545255943011e-12,1.8961756256113138e-22,1.0015537704464827e-09,2.7942821449740047e-11,6.6784395125947845e-19,2.8782158601518105e-13,9.004348027774996e-27,8.9300683648374e-26,6.406498369857905e-22,7.93690891519038e-22,7.95068783826361e-21,1.0294614239022023e-27,1.639798185189315e-26,1.2557142627388273e-28,2.2419767953754782e-14,2.0665426687696605e-26,5.69055775859898e-19,2.823269208735686e-20,2.0006459375886395e-26,1.2563470184761239e-18,3.3528862375766913e-26,2.0067676619271762e-28,4.362841976125685e-27,2.8471344844364427e-22,1.1490380283832125e-27,2.926264914817291e-29,6.810532568352869e-28,5.1923540775389075e-18,5.2539483296860456e-20,4.412161208183733e-34,1.4700736775189015e-35,4.972664617688093e-22,2.5138617143321578e-14,8.730834482520051e-16,7.03967389625359e-26
0.0010621882409228324,0.0027932438568483804,0.0915567593028733,0.0,0.00519934808184644,0.44857438027073543,8.650171808997e-10,0.4569004337425907,9.483547287896603e-09,1.2244820195679835e-12,1.693028779049079e-07,6.616350475836885e-09,1.8298935106741666e-17,0.00010622746615655064,1.358320856650328e-10,7.180590675336108e-18,1.6874231306712013e-12,1.0501151163693015e-11,7.248730433852985e-10,1.1968396929744e-11,8.3500458842175e-23,1.2083991106785684e-14,4.1812362310254573e-13,4.266593286087201e-18,4.581135283505212e-25,1.1005622392662027e-11,0.0029149401950682658,3.1315759546198167e-13,2.486637029864635e-12,1.933258078561308e-22,1.0224985226101928e-09,2.8522104188059188e-11,6.728463506606242e-19,2.8999853846729326e-13,9.236914899220516e-27,9.114052373206862e-26,6.5374362488183555e-22,8.000053013136141e-22,8.01394157276238e-21,1.0506704177017469e-27,1.6735853343546015e-26,1.2807164493328187e-28,2.258780324652955e-14,2.1258084765217095e-26,5.854369618133935e-19,2.916188442088095e-20,2.0663586155026115e-26,1.2963433563576928e-18,3.45961726818752e-26,2.0828834437021334e-28,4.501853853764734e-27,2.9036606762904866e-22,1.1856181406196248e-27,3.0061244643261565e-29,7.06349950005171e-28,5.308394726608043e-18,5.3713760344831336e-20,4.576044271751574e-34,1.5246773453963122e-35,5.101099456687503e-22,2.5819245237998856e-14,8.956077620919151e-16,7.221287513093945e-26
0.0010715520533840393,0.0027932438568483804,0.0915567593028733,0.0,0.005199348087679348,0.4485743786183284,8.839158930670169e-10,0.4569004323517775,9.647898380374373e-09,1.2342719415699654e-12,1.7055053542289672e-07,6.718267958735489e-09,1.867244533636251e-17,0.00010622746608001947,1.3639037439496675e-10,7.238314320344322e-18,1.716654559386438e-12,1.0730527531893868e-11,7.248730419864639e-10,1.2062693616380369e-11,8.350071966948657e-23,1.2161729444125768e-14,4.22913174610853e-13,4.3161762384969364e-18,4.614961631860028e-25,1.1174630630975293e-11,0.002914940187599702,3.154653739435333e-13,2.524940547271285e-12,1.9707467727402953e-22,1.0436999152738257e-09,2.910842170243285e-11,6.778335448651688e-19,2.921688738876234e-13,9.473687419345785e-27,9.300069357916923e-26,6.669879039157226e-22,8.063080964896399e-22,8.077078959691247e-21,1.0721138716288813e-27,1.7077458619975497e-26,1.305986579154289e-28,2.2755327781725732e-14,2.18624376534596e-26,6.021426517204555e-19,3.011190801156008e-20,2.133542104392136e-26,1.337199011839235e-18,3.5686411874992265e-26,2.1610915910304777e-28,4.6438557851089714e-27,2.9607877819878283e-22,1.2229841732227878e-27,3.0873951334373255e-29,7.323297161709903e-28,5.425861141913166e-18,5.490246701292805e-20,4.744352582068898e-34,1.5807554469699426e-35,5.231761475558176e-22,2.6512299867109358e-14,9.185221565481815e-16,7.406046351818286e-26
0.0010809158658452462,0.0027932438568483804,0.0915567593028733,0.0,0.0051993480935022445,0.4485743769667486,9.030349072536443e-10,0.4569004309637095,9.813563814468912e-09,1.2440452440318848e-12,1.7179440056611942e-07,6.82074421117005e-09,1.905003738151262e-17,0.00010622746600353368,1.3694600405112842e-10,7.295930579318688e-18,1.7461196555919092e-12,1.0962577175373631e-11,7.248730405917547e-10,1.215681616962757e-11,8.350097970356571e-23,1.2239231488643512e-14,4.277163116401027e-13,4.3659071612340775e-18,4.648685162063202e-25,1.1344561465831782e-11,0.002914940180132832,3.17766137716249e-13,2.5634540636615085e-12,2.0086426706990023e-22,1.06515884400416e-09,2.9701798185833765e-11,6.828055800836207e-19,2.9433261238906916e-13,9.714712074795194e-27,9.488118983228082e-26,6.8038295675503245e-22,8.12599247005971e-22,8.140099698032519e-21,1.093791750154446e-27,1.7422797046933657e-26,1.331524314234749e-28,2.2922343111782912e-14,2.2478609191377784e-26,6.191762995145884e-19,3.108299243841825e-20,2.2022125866211162e-26,1.3789227960467614e-18,3.679981503309311e-26,2.2414292916822737e-28,4.788878491489003e-27,3.0185148361913543e-22,1.2611441847259578e-27,3.1700872316048166e-29,7.590036371867024e-28,5.5447539070394754e-18,5.610560925486345e-20,4.917157932104302e-34,1.6383319027079654e-35,5.364669806299372e-22,2.721789493017637e-14,9.418299767056732e-16,7.593977384056698e-26
0.001090279678306453,0.0027932438568483804,0.0915567593028733,0.0,0.005199348099317002,0.44857437531599637,9.223747561537405e-10,0.4569004295783782,9.980541227696662e-09,1.2538018789625215e-12,1.7303448486168256e-07,6.923774609543463e-09,1.9431710346095878e-17,0.00010622746592686717,1.3749906502823045e-10,7.353446386850384e-18,1.775818000474526e-12,1.119730659655048e-11,7.248730391994738e-10,1.2250764285157748e-11,8.3501238946871e-23,1.231649795865249e-14,4.3253289310269066e-13,4.415784549627193e-18,4.682306186653455e-25,1.1515407257124186e-11,0.0029149401726659007,3.200599081020367e-13,2.60217584141342e-12,2.0469467247261795e-22,1.086876195593258e-09,3.0302257611173626e-11,6.877625023983652e-19,2.9648977402324116e-13,9.960030338832398e-27,9.678200785588699e-26,6.939290470230473e-22,8.188787325792573e-22,8.203003584672156e-21,1.115704005303081e-27,1.777186780491065e-26,1.3573302909859066e-28,2.308885078451087e-14,2.3106723412547369e-26,6.365413591681478e-19,3.2075366155725735e-20,2.272386173919806e-26,1.4215234696586828e-18,3.7936615875956576e-26,2.323930330513043e-28,4.936952519333194e-27,3.076843286205367e-22,1.3001061875326555e-27,3.2542104363875e-29,7.863828313296568e-28,5.665073486901495e-18,5.732319175277278e-20,5.094532351056799e-34,1.6974307117884236e-35,5.499843484120946e-22,2.7936144118660513e-14,9.655345503825065e-16,7.785107441907657e-26
0.00109964349076766,0.0027932438568483804,0.0915567593028733,0.0,0.005199348105123821,0.44857437366607006,9.419359725030636e-10,0.4569004281957752,1.0148828264932598e-08,1.2635418032209925e-12,1.7427079980165477e-07,7.0273545488077585e-09,1.9817463154426593e-17,0.0001062274658500721,1.3804964111725308e-10,7.410860829628704e-18,1.8057491751444395e-12,1.143472225290239e-11,7.248730378098635e-10,1.2344537672856813e-11,8.350149740178908e-23,1.2393529570260905e-14,4.3736277495989245e-13,4.46580687074582e-18,4.715825017205018e-25,1.1687160393303413e-11,0.0029149401651985527,3.223467063580493e-13,2.6411041498709648e-12,2.0856598770809757e-22,1.1088528481263102e-09,3.090982373710828e-11,6.927043577478879e-19,2.986403787807134e-13,1.0209687744671418e-26,9.870314230962165e-26,7.07626433276242e-22,8.251465338649886e-22,8.26579042587233e-21,1.1378505794918361e-27,1.8124669910175592e-26,1.3834044013896842e-28,2.3254852342921984e-14,2.3746904211156457e-26,6.54241284905142e-19,3.308925647121026e-20,2.3440788906870472e-26,1.4650097420395377e-18,3.9097046763595973e-26,2.408631385089672e-28,5.088108236925892e-27,3.1357727436842943e-22,1.3398781471189484e-27,3.3397748167060764e-29,8.1447845182944e-28,5.7868202294908526e-18,5.855521802790806e-20,5.276548094608153e-34,1.7580759488497088e-35,5.637301482645117e-22,2.8667160905068465e-14,9.89639194507455e-16,7.979463269670562e-26
0.0011090073032288669,0.0027932438568483804,0.0915567593028733,0.0,0.005199348110920136,0.4485743720169657,9.617190886256383e-10,0.45690042681589244,1.0318422577943784e-08,1.2732649796575087e-12,1.7550335684317447e-07,7.131479442877709e-09,2.02072945068967e-17,0.00010622746577336372,1.385978100115215e-10,7.468167522784524e-18,1.8359127609530555e-12,1.1674830564030638e-11,7.248730364246426e-10,1.2438135995911766e-11,8.350175507066719e-23,1.2470327037128558e-14,4.422058097347921e-13,4.515972558736238e-18,4.7492419643141935e-25,1.1859813285349186e-11,0.002914940157733035,3.246265536754066e-13,2.6802372653780157e-12,2.1247830569335946e-22,1.1310896711081042e-09,3.152452005101655e-11,6.976311919184528e-19,3.0078444659150005e-13,1.0463732084003696e-26,1.0064458687335616e-25,7.214753684318318e-22,8.314026284087959e-22,8.328459996551667e-21,1.1602314026538728e-27,1.8481202174032704e-26,1.4097460195696843e-28,2.3420349325346883e-14,2.4399275375038896e-26,6.722795308220876e-19,3.4124889517272107e-20,2.417306673743707e-26,1.5093902703282585e-18,4.028133866696141e-26,2.4955711061458706e-28,5.2423758307831335e-27,3.195301544163813e-22,1.3804679811790366e-27,3.426790428254635e-29,8.433016859114346e-28,5.90999436739298e-18,5.980169049450248e-20,5.463277638227464e-34,1.8202917617599494e-35,5.77706277716128e-22,2.9411058521917844e-14,1.0141472265678536e-15,8.177071616607277e-26
0.0011183711156900738,0.0027932438568483804,0.0915567593028733,0.0,0.005199348116708035,0.44857437036868375,9.817246359217005e-10,0.45690042543872145,1.048932182496737e-08,1.2829713731184851e-12,1.7673216740855546e-07,7.236144724750727e-09,2.0601202909315374e-17,0.0001062274656964575,1.3914364374759435e-10,7.525374918475613e-18,1.866308343039411e-12,1.19176380253546e-11,7.248730350417338e-10,1.2531559037799701e-11,8.35020119559565e-23,1.2546891071063876e-14,4.470618603585401e-13,4.566280149715266e-18,4.782557337680219e-25,1.2033358387042968e-11,0.0029149401502674573,3.2689947118220145e-13,2.71957347159337e-12,2.1643171831115483e-22,1.1535875254673057e-09,3.214636981645692e-11,7.02543050574362e-19,3.029219973249102e-13,1.0722204378115773e-26,1.0260633389724229e-25,7.354760890856619e-22,8.3764700179253575e-22,8.391012152371322e-21,1.1828463924543382e-27,1.8841463229965568e-26,1.4363558481974364e-28,2.3585343265499515e-14,2.506396093780357e-26,6.9065955053012e-19,3.518249022302799e-20,2.492085386910672e-26,1.5546736585906284e-18,4.1489721125202303e-26,2.5847834127887556e-28,5.399785303484558e-27,3.2554313090189474e-22,1.4218835588806085e-27,3.5152666027030507e-29,8.728637520211089e-28,6.034596019651794e-18,6.106261033330839e-20,5.654793660083689e-34,1.8841023659255689e-35,5.919146295693978e-22,3.0167949968105586e-14,1.0390619556840647e-15,8.377959164010826e-26
