Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(41),COX(42),CHOX(51),CH2O2X(43),CH3OX(38),CH3X(25),CH4(24),CH4X(158),SX(46),CH3O2X(40),SX(93),SX(44),SX(115)
5.501593894999585e-08,0.0007926750507772021,0.0,0.0,8.430471929078448e-05,0.7988117630793561,0.09999975415224867,0.09999999999289418,6.261927998617854e-13,1.4548881099456384e-22,2.4044567007855384e-15,7.410295856286064e-23,2.8743269051187412e-36,0.0017665772879577146,1.7837825811383665e-17,7.3032732582377925e-19,7.543645718866231e-18,2.45841885666154e-07,6.477275584477158e-12,1.7533611624640027e-16,9.00654004044766e-21,1.3320921906827692e-23,1.6802809495902274e-20,2.362238800714623e-26,4.0003007210026223e-32,2.866802802830165e-26,0.0003049482760571343,6.4775879464856e-12,1.3459250950697715e-14,3.1241354231483984e-22,5.398640489118694e-25,6.387519933775197e-35,9.852153060694888e-33,5.821665316400996e-33,1.2966576337539619e-46,1.3677793982452128e-32,8.228559987956539e-54,5.572417653704504e-47,1.1536330722009075e-54
5.50769316503068e-08,0.0007926750507772021,0.0,0.0,8.425040217361884e-05,0.7988118381300595,0.09999975431066602,0.09999999999289734,6.271728488826591e-13,1.459842122814832e-22,2.4080199506893513e-15,7.439518725042678e-23,2.8875723413284443e-36,0.0017668363404421063,1.782656506196423e-17,7.237309039760346e-19,7.550596797730669e-18,2.456834734487872e-07,6.473102309370854e-12,1.7548048409217404e-16,9.00730665512203e-21,1.3322863929586513e-23,1.683989991032136e-20,2.3681587010226252e-26,4.0068163932286677e-32,2.875452598428705e-26,0.0003047436991106298,6.473414403070734e-12,1.3475777565215776e-14,3.1267492200775716e-22,5.418045279599772e-25,6.398508269488001e-35,9.886492414600969e-33,5.836612963237148e-33,1.3016681852561196e-46,1.3700072420573727e-32,8.267675026282021e-54,5.588513981213536e-47,1.1591191844515481e-54
5.5137924350617744e-08,0.0007926750507772021,0.0,0.0,8.419619542982712e-05,0.798811913024724,0.09999975446876144,0.09999999999290053,6.281521018448597e-13,1.4648070531841732e-22,2.41158402553116e-15,7.468819078222467e-23,2.9008618748477974e-36,0.0017670948594588885,1.7815222112331854e-17,7.239466005130078e-19,7.5575405120842e-18,2.455253831419893e-07,6.468937509558082e-12,1.756247800545512e-16,9.00807159705866e-21,1.332480194960055e-23,1.6877025137509872e-20,2.3740853791582435e-26,4.013333965364457e-32,2.884116553351976e-26,0.0003045395449366714,6.469249340421473e-12,1.3492304968579122e-14,3.129362223622619e-22,5.437495720919812e-25,6.409501503250452e-35,9.920907755411371e-33,5.851576588673944e-33,1.3066919189215987e-46,1.372235735494052e-32,8.306924796437494e-54,5.604636902593765e-47,1.1646242082742332e-54
5.519891705092869e-08,0.0007926750507772021,0.0,0.0,8.414209877513916e-05,0.7988119877637643,0.09999975462653582,0.0999999999929037,6.291312334535001e-13,1.4697829112745224e-22,2.4151489236639856e-15,7.498197012178527e-23,2.914195592822811e-36,0.0017673528464058176,1.7803718674130896e-17,7.238874460357664e-19,7.564463756846289e-18,2.4536761391704753e-07,6.4647811682841845e-12,1.757690042518734e-16,9.00883487099221e-21,1.3326735977697573e-23,1.6914185157598207e-20,2.3800188311220707e-26,4.019853433074837e-32,2.892794668819718e-26,0.00030433581242217893,6.465092736694421e-12,1.3508833158490492e-14,3.131974437194835e-22,5.456991859878629e-25,6.420499630357071e-35,9.955399146432775e-33,5.8665561770413025e-33,1.3117288530452951e-46,1.3744648770731734e-32,8.346309574691662e-54,5.620786427150487e-47,1.1701481825213368e-54
5.5259909751239636e-08,0.0007926750507772021,0.0,0.0,8.408811192641276e-05,0.7988120623475923,0.0999997547839899,0.09999999999290687,6.301107293193654e-13,1.474769707300885e-22,2.418714643444972e-15,7.527652623208208e-23,2.9275735824388616e-36,0.001767610302676131,1.7792266911732575e-17,7.240209512206203e-19,7.57137861326612e-18,2.452101649471754e-07,6.460633263453227e-12,1.7591315680221038e-16,9.009596481639804e-21,1.3328666024149726e-23,1.6951379950728447e-20,2.385959052912538e-26,4.02637479203965e-32,2.9014869460466817e-26,0.00030413250045782555,6.460944570131198e-12,1.3525362132660376e-14,3.13458586419478e-22,5.476533743247345e-25,6.431502648394993e-35,9.989966650931473e-33,5.881551712684555e-33,1.3167790060092857e-46,1.3766946653174827e-32,8.385829637460033e-54,5.636962564172789e-47,1.1756911460664993e-54
5.532090245155058e-08,0.0007926750507772021,0.0,0.0,8.403423460155556e-05,0.79881213677662,0.09999975494112454,0.09999999999291002,6.310907015333054e-13,1.4797674514724112e-22,2.4222811832353747e-15,7.557186007553045e-23,2.9409959309205887e-36,0.001767867229658514,1.778086809484486e-17,7.241724262387408e-19,7.578296634419912e-18,2.450530354096274e-07,6.456493773524027e-12,1.7605723782336944e-16,9.010356433701705e-21,1.3330592099450748e-23,1.6988609497057367e-20,2.391906040528008e-26,4.0328980379499625e-32,2.9101933862426866e-26,0.0003039296079380364,6.456804819057308e-12,1.354189188880699e-14,3.1371965080217994e-22,5.496121417768403e-25,6.442510556367004e-35,1.0024610332132158e-32,5.896563179969292e-33,1.3218423962062092e-46,1.3789250987536864e-32,8.425485261284768e-54,5.653165322934311e-47,1.1812531378015198e-54
5.538189515186153e-08,0.0007926750507772021,0.0,0.0,8.398046651933807e-05,0.7988122110512568,0.09999975509794054,0.09999999999291316,6.320710255329154e-13,1.484776153992404e-22,2.425848541400544e-15,7.586797261398738e-23,2.9544627255317976e-36,0.0017681236287369357,1.7769479858360343e-17,7.242535852885352e-19,7.58521661485589e-18,2.448962244843437e-07,6.452362676953688e-12,1.7620124743296273e-16,9.011114731860839e-21,1.3332514214011045e-23,1.7025873776766305e-20,2.397859789968139e-26,4.039423166507421e-32,2.9189139906126556e-26,0.00030372713376097826,6.452673461863881e-12,1.355842242465624e-14,3.139806372064949e-22,5.5157549301555925e-25,6.453523352720791e-35,1.0059330253198224e-32,5.911590563285973e-33,1.3269190420321956e-46,1.3811561759120686e-32,8.465276722832851e-54,5.669394712701602e-47,1.1868341966359798e-54
5.5442887852172474e-08,0.0007926750507772021,0.0,0.0,8.392680739940421e-05,0.7988122851719115,0.09999975525443876,0.09999999999291631,6.330516066660473e-13,1.4897958250583255e-22,2.4294167163099155e-15,7.61648648087515e-23,2.967974053575371e-36,0.001768379501290678,1.7758109450583835e-17,7.243598968209367e-19,7.592133792885428e-18,2.447397313535488e-07,6.448239952130765e-12,1.7634518574841342e-16,9.01187138078287e-21,1.3334432378176136e-23,1.7063172770060872e-20,2.4038202972338498e-26,4.0459501734243546e-32,2.9276487603566755e-26,0.0003035250768285373,6.44855047700888e-12,1.3574953737941701e-14,3.1424154597022566e-22,5.535434327094074e-25,6.464541035250692e-35,1.0094126477230238e-32,5.92663384704944e-33,1.3320089618892996e-46,1.3833878953265685e-32,8.505204298896413e-54,5.685650742733238e-47,1.192434361497304e-54
5.556487325279436e-08,0.0007926750507772021,0.0,0.0,8.381981492958828e-05,0.7988124329529008,0.09999975556648505,0.09999999999292256,6.350135466725556e-13,1.4998681135886533e-22,2.436555509859312e-15,7.676099200960191e-23,2.9951306593658524e-36,0.0017688896723182213,1.7735439795680712e-17,7.245683215389962e-19,7.605961323936378e-18,2.4442769521797554e-07,6.440019531981274e-12,1.766328489655655e-16,9.013379749493408e-21,1.3338256896597472e-23,1.7137874818336614e-20,2.4157615692474417e-26,4.059009805239661e-32,2.9451608007435065e-26,0.00030312221032349003,6.440329538502111e-12,1.3608018687793578e-14,3.147631319232718e-22,5.574930961222593e-25,6.486591050421525e-35,1.0163948086299517e-32,5.9567680536834534e-33,1.3422286973365313e-46,1.3878532550780507e-32,8.585468902361241e-54,5.718242760576648e-47,1.2036921650992141e-54
5.5674660113354057e-08,0.0007926750507772021,0.0,0.0,8.372389156401464e-05,0.7988125654332413,0.09999975584624796,0.09999999999292815,6.367802127706492e-13,1.5089707878746254e-22,2.4429832010442368e-15,7.730018254724492e-23,3.019724785535464e-36,0.0017693470392711906,1.7715125598777645e-17,7.247523969800406e-19,7.618397222698944e-18,2.441479414044258e-07,6.432649570641345e-12,1.7689150320889132e-16,9.014731687400404e-21,1.3341685556058237e-23,1.7205225184116476e-20,2.4265317857143917e-26,4.070769855067941e-32,2.960970094613279e-26,0.00030276104650472387,6.4329591125785765e-12,1.363777977891094e-14,3.152322971224654e-22,5.610635324863893e-25,6.50645275327293e-35,1.0227049122416995e-32,5.983943063276794e-33,1.3514720411608539e-46,1.391874260737697e-32,8.658175336448239e-54,5.74766677903421e-47,1.2138899218365319e-54
5.578444697391375e-08,0.0007926750507772021,0.0,0.0,8.36283169180238e-05,0.7988126974209687,0.0999997561249938,0.09999999999293371,6.385478015903279e-13,1.5181091585740908e-22,2.4494135133070866e-15,7.784191409589578e-23,3.044464559537279e-36,0.0017698027215246339,1.7694880871474484e-17,7.249479230298904e-19,7.630827893032803e-18,2.438692046499625e-07,6.425306402039225e-12,1.7714992827610443e-16,9.016078353565782e-21,1.3345101575786885e-23,1.7272687715064874e-20,2.437323835364716e-26,4.082535924587207e-32,2.976825302743741e-26,0.0003024012176487303,6.425615481230317e-12,1.366754335402078e-14,3.157012159826446e-22,5.646489079192956e-25,6.526330255296749e-35,1.0290398358789095e-32,6.011169348931997e-33,1.3607586793165401e-46,1.3958973246739313e-32,8.731327091913676e-54,5.777177255518865e-47,1.2241501883111052e-54
5.589423383447345e-08,0.0007926750507772021,0.0,0.0,8.353308938958707e-05,0.7988128289184159,0.09999975640272722,0.09999999999293925,6.403163182355182e-13,1.5272832849483135e-22,2.4558464372843756e-15,7.838619224163158e-23,3.069350491923325e-36,0.0017702567269571982,1.7674706041356018e-17,7.25129025741743e-19,7.643254525533893e-18,2.435914802819218e-07,6.417989903107564e-12,1.7740812484466737e-16,9.017419774591261e-21,1.334850501496294e-23,1.73402622965236e-20,2.4481376948931628e-26,4.094307989176442e-32,2.99272643196622e-26,0.00030204271748357443,6.418298521361361e-12,1.369730940017808e-14,3.161698904447017e-22,5.6824924954454875e-25,6.546223545819286e-35,1.0353996161305893e-32,6.038446820549964e-33,1.3700887193492393e-46,1.399922438468234e-32,8.804925787484152e-54,5.8067742436957e-47,1.2344731921869577e-54
5.6004020695033146e-08,0.0007926750507772021,0.0,0.0,8.34382073860921e-05,0.7988129599279009,0.09999975667945288,0.09999999999294476,6.420857498686986e-13,1.5364932261977602e-22,2.462281963654467e-15,7.893302256465213e-23,3.094383093648806e-36,0.0017707090634003358,1.7654608756488513e-17,7.253057274646663e-19,7.655675421176165e-18,2.433147636550692e-07,6.410699951475622e-12,1.7766609358991332e-16,9.018755976905075e-21,1.3351895932406443e-23,1.7407948814061077e-20,2.4589733410006355e-26,4.1060860243250835e-32,3.008673489065631e-26,0.00030168553977509533,6.411008110599212e-12,1.3727077904515692e-14,3.166383224409501e-22,5.71864584455851e-25,6.566132613954516e-35,1.0417842895255934e-32,6.065775388271748e-33,1.3794622688696348e-46,1.403949593739848e-32,8.878973043171423e-54,5.836457797135508e-47,1.2448591613117321e-54
5.611380755559284e-08,0.0007926750507772021,0.0,0.0,8.334366932425255e-05,0.7988130904517285,0.09999975695517539,0.09999999999295024,6.438560834842318e-13,1.545739041462217e-22,2.4687200831373333e-15,7.948241063927664e-23,3.119562876070472e-36,0.001771159738638632,1.763458381637216e-17,7.254957621125584e-19,7.66809011635294e-18,2.4303905015143343e-07,6.4034364254833295e-12,1.7792383518505944e-16,9.020086986763312e-21,1.3355274386585105e-23,1.7475747153473433e-20,2.4698307503947737e-26,4.117870005632448e-32,3.0246664807814577e-26,0.0003013296783266312,6.403744127287985e-12,1.375684885424376e-14,3.171065138951347e-22,5.754949397170794e-25,6.586057448717113e-35,1.048193892532542e-32,6.093154962478109e-33,1.3888794355541372e-46,1.4079787821455891e-32,8.953470480266442e-54,5.866227969315983e-47,1.2553083237158513e-54
5.622359441615254e-08,0.0007926750507772021,0.0,0.0,8.324947363004506e-05,0.7988132204921888,0.09999975722989936,0.0999999999929557,6.456273121696252e-13,1.5550207898209125e-22,2.475160786494323e-15,8.003436203394055e-23,3.144890350944974e-36,0.0017716087604101511,1.7614628391255516e-17,7.256799276146003e-19,7.680499437532617e-18,2.427643351800529e-07,6.39619920421001e-12,1.781813503012125e-16,9.021412830251376e-21,1.3358640435620452e-23,1.754365720078427e-20,2.4807098997900595e-26,4.1296599088070317e-32,3.0407054138087225e-26,0.0003009751269787347,6.3965064504835765e-12,1.3786622236649171e-14,3.1757446672252543e-22,5.791403423623294e-25,6.605998039378389e-35,1.0546284615599624e-32,6.120585453788459e-33,1.398340327145805e-46,1.412009995379604e-32,9.028419721332613e-54,5.896084813622573e-47,1.2658209076115883e-54
5.6333381276712235e-08,0.0007926750507772021,0.0,0.0,8.31556187386587e-05,0.7988133500515585,0.0999997575036293,0.09999999999296112,6.473994331634189e-13,1.5643385302926196e-22,2.481604064527958e-15,8.058888231119307e-23,3.1703660304274646e-36,0.0017720561364067378,1.759474723092772e-17,7.258584162639735e-19,7.692903457684496e-18,2.424906141767993e-07,6.3889881674283e-12,1.784386396073727e-16,9.022733533285183e-21,1.3361994137283745e-23,1.761167884224436e-20,2.491610765908152e-26,4.141455709665871e-32,3.056790294798837e-26,0.00030062187960893137,6.389294959949702e-12,1.3816398039095033e-14,3.180421828299572e-22,5.8280081939595405e-25,6.625954375552869e-35,1.0610880329565309e-32,6.148066773061504e-33,1.4078450514542393e-46,1.4160432251731508e-32,9.103822390199951e-54,5.926028383349682e-47,1.2763971413922448e-54
5.655295499783163e-08,0.0007926750507772021,0.0,0.0,8.296892515070078e-05,0.7988136077360638,0.09999975804812536,0.0999999999929719,6.509463451398467e-13,1.5830822233487768e-22,2.4944983080394094e-15,8.170565173420792e-23,3.221764053817461e-36,0.0017729459816139491,1.7555203199566932e-17,7.26244261339557e-19,7.71769521232173e-18,2.419461359512721e-07,6.374644169899443e-12,1.7895254345521694e-16,9.025359620815857e-21,1.336866472785829e-23,1.7748056453748966e-20,2.513477555238005e-26,4.165064908245198e-32,3.0890979270623363e-26,0.0002999192724965285,6.374950060251916e-12,1.3875956853937483e-14,3.189769124699439e-22,5.901671044973536e-25,6.66591424393665e-35,1.0740823279550802e-32,6.203181540141323e-33,1.4269864297929964e-46,1.4241157015487678e-32,9.2559945129529e-54,5.986175911788791e-47,1.2977414730812244e-54
5.675057134683908e-08,0.0007926750507772021,0.0,0.0,8.280205095509908e-05,0.7988138380293471,0.0999997585348176,0.09999999999298151,6.541415967470885e-13,1.600075230969137e-22,2.5061118411585957e-15,8.271958547623703e-23,3.26853428066299e-36,0.001773741289982043,1.7519847372515627e-17,7.265504626303822e-19,7.739988332761965e-18,2.41459459675119e-07,6.361822931279251e-12,1.7941429131657442e-16,9.027705775810936e-21,1.337462660392042e-23,1.7871176819601665e-20,2.5332317034581084e-26,4.186333116649886e-32,3.118332004004518e-26,0.00029929132502589094,6.362128015658325e-12,1.392956793859908e-14,3.1981737852079555e-22,5.968485857973169e-25,6.701931875255737e-35,1.085863064993543e-32,6.252957772848989e-33,1.4443646611095196e-46,1.4313877447229145e-32,9.39451646248434e-54,6.040605821122001e-47,1.3171713491245666e-54
5.694818769584654e-08,0.0007926750507772021,0.0,0.0,8.263625703847747e-05,0.7988140667986796,0.09999975901835907,0.09999999999299106,6.573396811279571e-13,1.6171857681461058e-22,2.5177335750466727e-15,8.374192863726486e-23,3.315792673505537e-36,0.0017745313835891437,1.7484729927568093e-17,7.269740862429812e-19,7.76226437064258e-18,2.409759340816964e-07,6.349084692327247e-12,1.798753178621428e-16,9.030035671183824e-21,1.3380549357352445e-23,1.799465699182505e-20,2.5530558521991904e-26,4.207620062366981e-32,3.147715053904252e-26,0.00029866750888642943,6.349388976460728e-12,1.3983186671083046e-14,3.2065710687086597e-22,6.035793267329355e-25,6.738000369563047e-35,1.0977253723023247e-32,6.302897312955051e-33,1.4618865901608367e-46,1.4386661946329487e-32,9.534532829129459e-54,6.095317545550401e-47,1.336811010949399e-54
5.714580404485399e-08,0.0007926750507772021,0.0,0.0,8.247153459907286e-05,0.7988142940568513,0.09999975949877546,0.09999999999300051,6.605406148964078e-13,1.6344141769076516e-22,2.52936345752132e-15,8.477271344486946e-23,3.363542233422582e-36,0.001775316305669184,1.7449817233050028e-17,7.269761004479463e-19,7.784522910276002e-18,2.404955334990425e-07,6.336428777192547e-12,1.8033562691810049e-16,9.032349452131348e-21,1.3386433312932104e-23,1.8118496315220208e-20,2.5729498660041606e-26,4.228925608217067e-32,3.1772471141057567e-26,0.0002980477896716462,6.336732266354269e-12,1.4036812980370784e-14,3.2149610833986345e-22,6.103594837242404e-25,6.774119672926503e-35,1.1096694597428485e-32,6.352999649444045e-33,1.479552848155122e-46,1.445951004373908e-32,9.676053128052466e-54,6.150311392679165e-47,1.3566617969775878e-54
5.734342039386145e-08,0.0007926750507772021,0.0,0.0,8.230787492654449e-05,0.7988145198165137,0.09999975997609217,0.09999999999300985,6.637443057315985e-13,1.6517607986569357e-22,2.541001436813857e-15,8.581197206463316e-23,3.411785965544328e-36,0.001776096098998135,1.741520417116949e-17,7.280502050762958e-19,7.806766252938857e-18,2.400182325211015e-07,6.3238545155227665e-12,1.807952222889798e-16,9.034647262177574e-21,1.3392278791709787e-23,1.8242694136958014e-20,2.5929136095230877e-26,4.250249618117043e-32,3.2069282215720833e-26,0.00029743213334130244,6.324157216054808e-12,1.4090446796198766e-14,3.2233439365902e-22,6.171892128827023e-25,6.810289733902475e-35,1.1216955365704569e-32,6.40326427391396e-33,1.4973640669883446e-46,1.4532421274156818e-32,9.819086887225211e-54,6.2055876692309415e-47,1.3767250474624184e-54
5.75410367428689e-08,0.0007926750507772021,0.0,0.0,8.214526940085458e-05,0.7988147440901842,0.09999976045033432,0.09999999999301912,6.66951027052475e-13,1.669225974174435e-22,2.5526474615653602e-15,8.685973660011047e-23,3.4605268790262855e-36,0.0017768708058996904,1.7380635081183908e-17,7.263774586757129e-19,7.828991558634433e-18,2.3954400600729577e-07,6.3113612478929345e-12,1.8125410775776209e-16,9.036929243202058e-21,1.3398086112127712e-23,1.836724980657948e-20,2.612946947500492e-26,4.2715919570709036e-32,3.236758412901002e-26,0.00029682050621686323,6.311663163228195e-12,1.4144088049049184e-14,3.231719734791683e-22,6.240686700120373e-25,6.846510502709875e-35,1.1338038114393347e-32,6.453690680597443e-33,1.5153208793931454e-46,1.4605395175998802e-32,9.96364364732827e-54,6.261146681005035e-47,1.3970021044762677e-54
5.773865309187636e-08,0.0007926750507772021,0.0,0.0,8.198370949126033e-05,0.7988149668902452,0.09999976092152683,0.0999999999930283,6.701606456380676e-13,1.6868100436200552e-22,2.5643014808228186e-15,8.791603909279639e-23,3.509767987022117e-36,0.0017776404682507817,1.734643751661778e-17,7.275059204374477e-19,7.851204005600583e-18,2.390728290740261e-07,6.298948314703209e-12,1.817122870859846e-16,9.039195535451436e-21,1.3403855587847358e-23,1.8492162675985563e-20,2.633049744813522e-26,4.292952491155324e-32,3.266737724340652e-26,0.00029621287497704526,6.299249452381411e-12,1.4197736670140716e-14,3.2400885835784006e-22,6.309980106090115e-25,6.882781931561191e-35,1.1459944924073024e-32,6.504278366381713e-33,1.5334239186580923e-46,1.467843129134863e-32,1.0109732961619963e-53,6.316988733010776e-47,1.4174943118894614e-54
