Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357),SX(497),OCCO(227),SX(387),SX(190),SX(577),SX(213),SX(496),S(309),SX(390),C2H4O3(79),SX(386),SX(747),SX(616),S(233),SX(1122),SX(1168),SX(1172),SX(217),SX(993),SX(1423),S(257)
2.4537089578794444e-21,0.0005476130450981914,0.0915567593028733,0.0,0.0016116251917135615,0.4515426283560915,5.041187853762801e-54,0.4569006123410269,1.6786220865403398e-67,3.3155910323858633e-80,4.75500114214334e-44,6.403052906329029e-105,2.4022704339202796e-127,4.064650417166199e-15,9.96270006248363e-42,5.5378663199916036e-49,5.338015387694919e-60,9.962700616261619e-42,1.6749604390903877e-22,3.6017841945500644e-54,5.392075070504091e-41,5.499179302815801e-35,1.9140933760500533e-65,4.1878647031847275e-87,2.175805244909724e-78,4.913926199889388e-100,6.351016276843766e-15,9.38832791497902e-59,3.176996598043176e-91,2.4672029278025273e-100,6.487497277778707e-120,4.2834758384405974e-106,2.3985910972091986e-78,1.0050277072921906e-97,1.6305696182849795e-135,4.1541799564721444e-110,7.202125868882574e-154,7.10620230130773e-83,6.472994399808517e-84,3.633292269887674e-119,9.982864954663474e-135,2.2556846699093117e-140,1.8522338742255791e-94,3.2335131293117527e-150,8.670854760181559e-158,1.1622871221689132e-165,2.398119506471635e-164,2.3367141438045376e-157,1.914607108043477e-169,3.766275605839903e-127,3.068253509798844e-142,1.0080513545923767e-126,1.3489720849330804e-143,4.63138051378812e-154,6.1113718717100924e-145,7.955029768404176e-192,5.493290501530867e-196,1.481305325289695e-132,1.8161431371619787e-122,2.6806571383188446e-207,1.4313150496400203e-134,3.6755974261374357e-134,1.34453779992362e-120,2.1979058515245366e-146,1.091142263100142e-171,8.782860967903664e-149,3.935858164193095e-139,5.279691491043551e-147,1.9459906221285126e-166
4.908483356035866e-21,0.0005476130450981914,0.0915567593028733,0.0,0.0016116251917031412,0.4515426283560831,4.0344826122088957e-53,0.4569006123410269,5.374904863642082e-66,1.0616415376787418e-78,9.512066985441828e-44,1.6408742196867968e-102,3.077072684008351e-125,8.131065771481987e-15,3.986377726735868e-41,4.431976126898444e-48,8.545792080044342e-59,3.9863781699265636e-41,3.3506481731894755e-22,2.882556990157767e-53,2.157531945038071e-40,2.200388022374059e-34,3.064329930455385e-64,2.682407984942177e-85,1.7415258421845446e-77,1.5736392631332146e-98,1.2704790268026951e-14,3.8227202628851105e-58,2.0349278337494725e-89,3.1606023094284114e-98,3.325040997518986e-117,1.097702212514362e-103,1.9198463927639073e-77,3.218494377835068e-96,8.359729079274764e-133,1.3299781115130705e-108,1.476980008341035e-150,2.2754148943633487e-81,1.0362819570251963e-82,9.31069710534762e-117,1.2787070073064892e-132,2.3129269333855184e-137,5.9315810031158156e-93,3.3158148655048215e-147,1.7783114472985436e-154,4.767486506861308e-162,2.458130828210972e-161,1.197519328729969e-154,1.9625188090899966e-166,4.82458817758489e-125,7.860871868000383e-140,6.458148744942613e-125,3.290358989392947e-141,1.187392341129846e-151,1.5657347434888587e-142,1.631317845195205e-188,1.1268368629337531e-192,7.594470468627201e-130,4.654711670584377e-120,1.0994316063750609e-203,1.4676369197566309e-131,3.7688716452760876e-131,6.893279043199277e-118,4.508330697070874e-143,4.475381456463353e-168,1.80008856513603e-145,2.0174979936846162e-136,5.412684319741142e-144,1.5969757527792474e-162
9.81803215234871e-21,0.0005476130450981914,0.0915567593028733,0.0,0.0016116251916823009,0.45154262835606634,3.228199403672188e-52,0.4569006123410269,1.7205000214046077e-64,3.3983272180905154e-77,1.9026198708643785e-43,4.202803822052165e-100,3.940056012697602e-123,1.626389647990292e-14,1.594810667994451e-40,3.5462542740927744e-47,1.3677243239371372e-57,1.5948110226143435e-40,6.70202364134328e-22,2.306539537909517e-52,8.631529212289274e-40,8.802984895909379e-34,4.904351347846909e-63,1.7174363943329637e-83,1.3935731586397172e-76,5.037704340392964e-97,2.5412338250193756e-14,1.6352292279693174e-57,1.3028816996306176e-87,4.047222456824345e-96,1.7033019094855714e-114,2.811566573337067e-101,1.5362684887295457e-76,1.0303033993330898e-94,4.283052072965993e-130,4.256972272247193e-107,3.026886910033249e-147,7.283747098316522e-80,1.6585363087467564e-81,2.3847499766815393e-114,1.6373279206415901e-130,2.3700270420025423e-134,1.898815093770546e-91,3.398178167512408e-144,3.644968723012916e-151,1.9543642671565313e-158,2.518383700348592e-158,6.141235718674936e-152,2.010623326096633e-163,6.17787558514189e-123,2.0131692515630566e-137,4.135334376253477e-123,8.214417898154095e-139,3.0419764363743506e-149,4.0098466106921277e-140,3.343117962071926e-185,2.3096557133555217e-189,3.890977881376739e-127,1.1923167252048793e-117,4.506209890898117e-200,1.5038690793731917e-128,3.861915358138541e-128,3.531725836178233e-115,9.240227192767397e-140,1.8329539721809963e-164,3.6835281867979005e-142,1.033576037921291e-133,5.54590280479316e-141,1.309379279599851e-158
1.96371297449744e-20,0.0005476130450981914,0.0915567593028733,0.0,0.00161162519164062,0.4515426283560328,2.582805276695071e-51,0.4569006123410269,5.506448969630422e-63,1.0876558745679398e-75,3.805446274080037e-43,1.0761939426703845e-97,5.044254329523971e-121,3.252955789590224e-14,6.379761863379514e-40,2.8372727976113225e-46,2.188677248569846e-56,6.379764700608028e-40,1.340477457747341e-21,1.845496424798056e-51,3.4528899100415464e-39,3.521480539922594e-33,7.848096532144499e-62,1.0993806575695902e-81,1.1149991398216363e-75,1.6128198670634497e-95,5.082743421372912e-14,8.235934672874099e-57,8.340127701459778e-86,5.181496427751556e-94,8.72315234874876e-112,7.199457943071549e-99,1.2291758473270085e-75,3.2975889742154878e-93,2.193655783164905e-127,1.3624208889475012e-105,6.201137191191785e-144,2.331269676486693e-78,2.6540633912841846e-80,6.106504633439664e-112,2.0961879438338415e-128,2.4277186370200996e-131,6.077341091288489e-90,3.481931792980065e-141,7.469610092345799e-148,8.01013168278105e-155,2.5794675457410697e-155,3.175703266875034e-149,2.0593913530152427e-160,7.909214165659022e-121,5.15471662344886e-135,2.6472917941172864e-121,2.076134520729282e-136,7.79033653052549e-147,1.0267205782923926e-137,6.848931464910599e-182,4.7322956795286665e-186,1.992847722870903e-124,3.05334686242296e-115,1.8463438353821828e-196,1.5404770710249935e-125,3.9559241858318716e-125,1.8088479112548328e-112,1.8931206973902715e-136,7.495972400281716e-161,7.522626448802988e-139,5.293673664850585e-131,5.680899348392474e-138,1.0730771276057918e-154
3.927532493022577e-20,0.0005476130450981914,0.0915567593028733,0.0,0.0016116251915572585,0.4515426283559657,2.0663431712984684e-50,0.4569006123410269,1.762199507615799e-61,3.480927869650074e-74,7.611100017772096e-43,2.7554041375390115e-95,6.457715698137275e-119,6.50608807245307e-14,2.5520085871922053e-39,2.269925996029735e-45,3.502138939650176e-55,2.5520108570827718e-39,2.6810276449023742e-21,1.47661057728109e-50,1.3812099459973497e-38,1.4086495342159857e-32,1.2557847375496934e-60,7.036729555065483e-80,8.920550342721346e-75,5.173123961096081e-94,1.0165762613760683e-13,6.005852814106565e-56,5.338214760519043e-84,6.632974402162657e-92,4.4668196778221415e-109,1.8432938157560752e-96,9.834218199829042e-75,1.055330689623229e-91,1.12333732167352e-124,4.360350122992126e-104,1.2702016344098619e-140,7.461349932114109e-77,4.246933725609674e-79,1.5634595863561285e-109,2.6835653409433218e-126,2.4863921997454667e-128,1.944929296681348e-88,3.568203511924586e-138,1.5309366200294843e-144,3.283438731710315e-151,2.641700735290209e-152,1.751343202588614e-146,2.1090783360119608e-157,1.0124763674874574e-118,1.3197343423531883e-132,1.69448316355031e-119,5.280639097360204e-134,1.9946909821767461e-144,2.6286574144818847e-135,1.4028865482922563e-178,9.694872152112609e-183,1.0205076699436733e-121,7.81841272282626e-113,7.563840172797822e-193,1.5777089876358718e-122,4.0515352423029146e-122,9.262828991731358e-110,3.877801758232694e-133,3.058597321618497e-157,1.5311220870246978e-135,2.7110015307744195e-128,5.818616434137857e-135,8.791900527875239e-151
7.855171530072853e-20,0.0005476130450981914,0.0915567593028733,0.0,0.0016116251913905356,0.45154262835583153,1.653115147184331e-49,0.4569006123410269,5.639255778374314e-60,1.114044409067857e-72,1.5222422501771806e-42,7.054249380211092e-93,8.268841370001818e-117,1.3012352636830675e-13,1.0208242035048931e-38,1.8159839025121796e-44,5.603628687356108e-54,1.0208260194604495e-38,5.362128018928471e-21,1.1815458630222761e-49,5.524934429657749e-38,5.634712774553477e-32,2.0093223286577065e-59,4.503709459966081e-78,7.13666185898638e-74,1.6852308819244668e-92,2.0331800997259018e-13,6.74067667772226e-55,3.416620118999812e-82,8.490592686883152e-90,2.287146729342627e-106,4.7191097347208014e-94,7.868576891217077e-74,3.3773007592289777e-90,5.751940075368625e-122,1.395795673193191e-102,2.6015721278685777e-137,2.388179622891552e-75,6.796127035265196e-78,4.0026882294934157e-107,3.4362002338394564e-124,2.5462604041672676e-125,6.224061070069652e-87,3.6584617494072064e-135,3.139322330321165e-141,1.3465967336003676e-147,2.7052620884554935e-149,1.40279523680856e-143,2.1598379803902517e-154,1.2960287442286437e-116,3.378674377471256e-130,1.0845387383094858e-117,1.3474534692308417e-131,5.1068604786256394e-142,6.729670637871734e-133,2.873331853248242e-175,1.986402277253364e-179,5.225421662155805e-119,2.0020283372667904e-110,3.0983867603640193e-189,1.615700541384858e-119,4.14909703657322e-119,4.742939498420448e-107,7.942244056621818e-130,1.2428548560153082e-153,3.0966066803542995e-132,1.3883908489118748e-125,5.959800131743747e-132,7.201994553577422e-147
1.5710449604173403e-19,0.0005476130450981914,0.0915567593028733,0.0,0.0016116251910570894,0.45154262835556314,1.3225100086085178e-48,0.4569006123410269,1.804596629259985e-58,3.5656826560202984e-71,3.044530741913904e-42,1.8059254567708115e-90,1.0597746850888316e-114,2.602488176019355e-13,4.0833383507669294e-38,1.4528043666930493e-43,8.96597773673143e-53,4.0833528785837917e-38,1.072432876584478e-20,9.456148918442069e-49,2.2099820450734232e-37,2.2539080368872293e-31,3.214954123390371e-58,2.882414115818709e-76,5.709461511241313e-73,6.154641129412454e-91,4.0663877759146863e-13,9.63766549388817e-54,2.186678810238914e-80,1.0868112362608903e-87,1.171043695851789e-103,1.2081172984963966e-91,6.300652846337892e-73,1.0809735772500942e-88,2.945086662545512e-119,4.472297697330442e-101,5.328163931819484e-134,7.645238070284492e-74,1.0879016039707913e-76,1.0247090562131064e-104,4.404054410127575e-122,2.6074411308425883e-122,1.9917608627147564e-85,3.755258482783568e-132,6.444760690817732e-138,5.528894699589002e-144,2.770257524167951e-146,2.7367464569068043e-140,2.2118432511192e-151,1.6589467151347908e-114,8.64956335042206e-128,6.941320128021573e-116,3.4438429731723327e-129,1.3074110633593154e-139,1.7228269435710047e-130,5.884765657808855e-172,4.0728774065429986e-176,2.675511821658257e-116,5.1272774614093374e-108,1.2691388753597968e-185,1.654528147020121e-116,4.248805801154565e-116,2.4284594623549027e-104,1.626541010833286e-126,5.010310385540622e-150,6.186559106538717e-129,7.111478352557808e-123,6.105338902688928e-129,5.898403159603122e-143
3.1421005752374507e-19,0.0005476130450981914,0.0915567593028733,0.0,0.0016116251903901973,0.45154262835502634,1.0580177978223791e-47,0.4569006123410269,5.774764880099456e-57,1.141459856325908e-69,6.089491647177549e-42,4.6231380640392175e-88,1.3634074086022118e-112,5.204993998534997e-13,1.6333436469904987e-37,1.1622503947581901e-42,1.4345723374456564e-51,1.6333552693129504e-37,2.1448730255133878e-20,7.570835794895089e-48,8.839859479717179e-37,9.015677996475473e-31,5.143909308861177e-57,1.8447261685309566e-74,4.567982559822398e-72,3.9196782877985714e-89,8.132803126248727e-13,1.4961363271651576e-52,1.3994749008785873e-78,1.39110442017218e-85,5.99570417659965e-101,3.09275969372246e-89,5.076333968853084e-72,3.4645537612340106e-87,1.507885098155685e-116,1.4384414352646124e-99,1.0911982649849779e-130,2.448366012040392e-72,1.7438650054176357e-75,2.6232369046148815e-102,5.666423854626281e-120,2.6699958769321025e-119,6.374239250960149e-84,3.863561826052589e-129,1.326123463203266e-134,2.275334400160288e-140,2.8367523843828835e-143,9.255508881215045e-137,2.2658321233784314e-148,2.1234508897962913e-112,2.2142874320814358e-125,4.442833632362093e-114,8.808928473942912e-127,3.347127285594597e-137,4.4104354108544756e-128,1.205200838754863e-168,8.373750970046883e-173,1.3698741113494023e-113,1.3135800721695151e-105,5.198401949374622e-182,1.6942341612480432e-113,4.350770308009146e-113,1.2433692529394388e-101,3.330787256835164e-123,1.9892010882875493e-146,1.207771962722043e-125,3.6438996892410326e-120,6.256711614185741e-126,4.8293208086534714e-139
6.284211804877671e-19,0.0005476130450981914,0.0915567593028733,0.0,0.001611625189056413,0.4515426283539528,8.464223699192748e-47,0.4569006123410269,1.8479336795433282e-55,3.6554444732910612e-68,1.2185556228698377e-41,1.1834787870478668e-85,1.7804797300258478e-110,1.0410005634938551e-12,6.5333911957446715e-37,9.298030819522666e-42,2.2953353475520076e-50,6.5334841746000665e-37,4.289753321553797e-20,6.066081471044804e-47,3.5358618568982196e-36,3.606280364068542e-30,8.23008744723794e-56,1.1805781557354965e-72,3.656991382885274e-71,6.246559819297986e-87,1.6265633818742698e-12,2.3754684702410286e-51,8.956475004623217e-77,1.7805437954981542e-83,3.069685513737861e-98,7.917167855868972e-87,4.2889752799207195e-71,1.122462187349452e-85,7.720136317738508e-114,4.696531556773086e-98,2.2346638573906575e-127,7.846753050902376e-71,2.8107361818263022e-74,6.715232728055378e-100,7.405770612585557e-118,2.7339408501444285e-116,2.041222211017312e-82,3.9933871723466066e-126,2.7413582152765747e-131,9.407117568419868e-137,2.9047842466057835e-140,3.397021919215125e-133,2.3268748337174453e-145,2.717965217354155e-110,5.668467945953472e-123,2.8451423868469704e-112,2.2541025654225947e-124,8.571333025031951e-135,1.1290499775858964e-125,2.4681792335593285e-165,1.739486144875331e-169,7.013658323048099e-111,3.3677796686789907e-103,2.1292115809964814e-178,1.734835710006228e-110,4.455034537309312e-110,6.365829948886847e-99,6.819693163704749e-120,7.675963319512289e-143,2.2619245727009104e-122,1.8685811814650417e-117,6.416842208780044e-123,3.952120943696691e-135
1.2568434264158111e-18,0.0005476130450981914,0.0915567593028733,0.0,0.0016116251863888447,0.45154262835180575,6.771478930476414e-46,0.4569006123410269,5.91340211508127e-54,1.1715085810967878e-66,2.4475969905829347e-41,3.0294409370332498e-83,2.4602414157520962e-108,2.0820028873234723e-12,2.613359795360687e-36,7.438435809419098e-41,3.672574283594425e-49,2.6134341785552105e-36,8.579513906364976e-20,4.867904198578421e-46,1.4142738044316014e-35,1.4425139752632306e-29,1.3167514426645346e-54,7.555032056788687e-71,2.942462799775715e-70,1.4777893146649782e-84,3.2531295171034176e-12,3.793417609008029e-50,5.731879148662728e-75,2.2788953923352425e-81,1.5715421304657135e-95,2.0266184268290255e-84,4.888023623372722e-70,3.9450029539885504e-84,3.9524066230983865e-111,1.622643482836988e-96,4.5760681849034074e-124,2.5186112062699057e-69,4.629042466415246e-73,1.7189491729753816e-97,1.0293872358175322e-115,2.7992350480225785e-113,6.569764490474058e-81,4.165131367473118e-123,5.718467848169346e-128,3.924637187731762e-133,2.9743626948006423e-137,1.1848419279375727e-129,2.4290084861241086e-142,3.478830823505162e-108,1.451059270155479e-120,1.8297359006902865e-110,5.769001049372602e-122,2.200086582069526e-132,2.890231456293625e-123,5.054458538373317e-162,3.7557389713452716e-166,3.5908371375572605e-108,8.647075599658681e-101,8.720738832018415e-175,1.7763207892252037e-107,4.561567664802745e-107,3.2590277787531925e-96,1.395927594942055e-116,2.8176423235230825e-139,3.955517020905724e-119,9.598063190298848e-115,6.592077150894167e-120,3.231957756631037e-131
2.513687918271899e-18,0.0005476130450981914,0.0915567593028733,0.0,0.0016116251810537076,0.45154262834751163,5.41733104396851e-45,0.4569006123410269,1.8922910172954125e-52,3.7601188168490558e-65,5.062935089717297e-41,7.753966610252402e-81,4.080550865003593e-106,4.164007521178334e-12,1.0453445779592516e-35,5.950753251777554e-40,5.87621956818335e-48,1.0454040845587864e-35,1.7159035046908765e-19,3.918377232831257e-45,5.656517003728292e-35,5.770059532631349e-29,2.10659500508795e-53,4.834342490465773e-69,2.462347023422322e-69,3.743680868459787e-82,6.5062617744831325e-12,6.066550469329693e-49,3.668046255192639e-73,2.9164585257584565e-79,8.044845780292765e-93,5.187208071895297e-82,1.3231526950859805e-68,2.1662913989159737e-82,2.023305892392677e-108,6.725490627927557e-95,9.369570485066814e-121,8.108487884415891e-68,8.256069690674095e-72,4.399713726317328e-95,1.7675602083056797e-113,2.865738132091148e-110,2.1995741990119373e-79,4.420452203139695e-120,1.2137831480586358e-124,1.6660542358293517e-129,3.045465919463136e-134,3.7539981804062625e-126,2.776028372494832e-139,4.45246168320908e-106,3.7143439247597415e-118,1.216410354545345e-108,1.4765476230663642e-119,5.75388834195193e-130,7.398259929267798e-121,1.0349926312351246e-158,9.248356945258722e-163,1.83833451501036e-105,2.2267229890159554e-98,3.5716715929111724e-171,1.8186290316093776e-104,4.670214672261492e-104,1.6683253528708084e-93,2.855783989448869e-113,9.555956624229846e-136,6.268377342749793e-116,4.948534165529205e-112,6.797413162997349e-117,2.6405601542992695e-127
5.027376901984075e-18,0.0005476130450981914,0.0915567593028733,0.0,0.0016116251703834337,0.45154262833892334,4.334096652824097e-44,0.4569006123410269,6.055335268840235e-51,1.2104624171224056e-63,1.280969818730158e-40,1.9842917921886367e-78,9.309258953626382e-104,8.328016733670541e-12,4.181379602683293e-35,4.7606046714646474e-39,9.40225756247077e-47,4.181855655652561e-35,3.43180772116821e-19,3.1731847039956575e-44,2.26214220607271e-34,2.3080245172121283e-28,3.369883079111556e-52,3.092848400040828e-67,2.6641077748022105e-68,9.567924305117046e-80,1.301252623692823e-11,9.705353626236439e-48,2.3470879442405207e-71,3.7317078823748576e-77,4.117464347574275e-90,1.3274426544081296e-79,7.023631564355566e-67,3.007114343010679e-80,1.6110182736124167e-105,3.8161510861747647e-93,3.024199753175753e-117,2.626027333078782e-66,1.8722273822851943e-70,1.1259158769812921e-92,4.604201383034049e-111,4.6257361838806866e-107,9.530375567887568e-78,7.54749087786363e-117,4.144036770698733e-121,1.13753016109876e-125,3.981588496946929e-133,1.6462049654185905e-122,3.0545541087825728e-136,4.452457149331078e-106,1.1114002943079338e-117,1.3981138192692585e-106,4.417659261804131e-119,4.421040336742653e-127,2.2136959943769647e-120,1.2869321861632444e-155,2.3363174810143995e-158,1.4638705052008625e-102,8.739864052065505e-96,8.943670011794955e-168,2.894852557690511e-101,7.433942159122406e-101,1.32826449093429e-90,9.076822925064243e-110,6.253072804108449e-132,1.3745470290642523e-112,3.899147868669518e-109,1.0708316096475108e-113,3.351248880042712e-123
1.0054754869408427e-17,0.0005476130450981914,0.0915567593028733,0.0,0.0016116251490428865,0.4515426283217468,3.467646301812813e-43,0.4569006123410269,1.9377081121709e-49,3.9197132832943135e-62,6.8560622027524764e-40,5.076077231748466e-76,4.746128925888496e-101,1.6656034937784747e-11,1.6725520762147576e-34,3.808484930527504e-38,1.5044579335027484e-45,1.6729329186550913e-34,6.863616107597178e-19,2.600119579370461e-43,9.04484988729969e-34,9.232099299915825e-28,5.389668988671557e-51,1.9779743933877344e-65,6.574339439501144e-67,2.4472031760433605e-77,2.602505495256112e-11,1.5528236249516267e-46,1.5015439209197822e-69,4.773104036605058e-75,2.1066071825318433e-87,3.3957791249105987e-77,4.37952817448981e-65,6.8858140877336e-78,8.249077493071596e-103,4.832868610482549e-91,6.189831208575859e-114,8.60366360121602e-65,6.620396800662913e-69,2.8802385910275066e-90,2.7249937149475225e-108,4.7330500535582134e-104,9.428559486909495e-76,8.761730559322278e-114,9.62251976756733e-118,5.283090253099635e-122,3.9737385815175695e-131,4.156579593957076e-119,1.5262450709175067e-132,4.451297086518636e-106,2.590946465653898e-117,2.7504285958189625e-104,1.029779343184752e-118,3.4901847233984346e-124,5.160667897812719e-120,2.5521157643106938e-152,1.4661055422740642e-154,7.497292510666104e-100,2.293659892141369e-93,3.60096170869058e-164,2.965261840638876e-98,7.614752344280215e-98,6.800485284567919e-88,1.8525476001994564e-106,1.6941681325198195e-128,1.7348297644638863e-109,2.0825854796204314e-106,1.144234821200983e-110,2.732076210211705e-119
2.0109510804257132e-17,0.0005476130450981914,0.0915567593028733,0.0,0.0016116251063617937,0.4515426282873937,2.7747066372354015e-42,0.4569006123410269,6.200668446311086e-48,1.2838982196411303e-60,8.241808445710555e-39,1.2975784601786417e-73,2.4681358311490285e-98,3.3312070462531176e-11,6.690208590909171e-34,3.0467890062634243e-37,2.407441184540249e-44,6.6932553306230575e-34,1.3727232694352326e-18,2.1786116982767202e-42,3.6149673661027064e-33,3.6928398243754795e-27,8.616613880620983e-50,1.26405167009185e-63,3.3681853886066384e-65,6.255566716457059e-75,5.205011154679768e-11,2.4845429029798852e-45,9.602301689460481e-68,6.100669535799804e-73,1.0770131632857081e-84,8.680541175548248e-75,2.793684744073821e-63,1.7367609885456714e-75,4.218323678031371e-100,6.175634208837641e-89,1.2647944864564528e-110,2.881401353615864e-63,3.50323742111064e-67,7.362639686030419e-88,1.7952008776590008e-105,4.8356109424500546e-101,1.9339692010840614e-73,1.1064795536760173e-110,2.430151645401479e-114,2.6684252987323253e-118,3.3284519936048402e-127,9.6206562858088e-116,7.062444971696735e-129,4.1546317003264573e-106,5.3528241651510976e-117,1.124560885281475e-101,2.12720589991164e-118,5.713102851433533e-121,1.0661799582792964e-119,5.213436789580792e-149,1.1526949046869046e-150,3.835594531993081e-97,6.144767647846533e-91,1.5635023192784353e-160,3.031999770214163e-95,7.786134654029073e-95,3.4767645661147393e-85,3.761585368879475e-103,4.129334177771245e-125,2.0071318725063707e-106,1.1863621189353734e-103,1.3035699317125319e-107,2.216746049984848e-115
4.021902267395454e-17,0.0005476130450981914,0.0915567593028733,0.0,0.001611625020999615,0.45154262821868757,2.2207083543605225e-41,0.4569006123410269,1.9842150465138718e-46,4.2978625565488205e-59,1.2641313933615062e-37,3.3121166734341724e-71,1.3027894648425436e-95,6.662413797808686e-11,2.6760833461716052e-33,2.437432564809274e-36,3.852892247061542e-43,2.678520737909616e-33,2.745446512345153e-18,1.900520156222914e-41,1.443614167028492e-32,1.47713583718428e-26,1.3764688086165938e-48,8.066299894062352e-62,2.086598302590375e-63,1.5967525569672691e-72,1.0410022138715423e-10,3.975400774408278e-44,6.135791468902612e-66,7.78613325178203e-71,5.498282415743841e-82,2.2157600224412886e-72,1.787277122802509e-61,4.4377399865616116e-73,2.1544620984052365e-97,7.879399294089273e-87,2.5785384209236475e-107,1.0041013088325272e-61,2.2835187049460434e-65,1.879337998117742e-85,1.3269372353073651e-102,4.929165633507929e-98,4.793259065591936e-71,1.5585617087970805e-107,6.84507930158572e-111,1.5032154778787246e-114,2.9112298046331212e-123,2.10386155531596e-112,3.086667532923702e-125,-7.16330430570379e-105,-8.988625763978809e-116,5.573479537977403e-99,-3.5716515656886216e-117,1.1302474405317334e-117,-1.79029337818546e-118,1.0629259677821915e-145,1.0015181189744777e-146,1.960733509099044e-94,1.712797184464357e-88,8.034023867991137e-157,3.095711675905069e-92,7.949746398729703e-92,1.774908747468009e-82,7.573714935611084e-100,9.317923439048099e-122,2.193512667214555e-103,8.032724334083554e-101,1.7650190407192703e-104,1.7842205000712437e-111
6.032853454365196e-17,0.0005476130450981914,0.0915567593028733,0.0,0.0016116249356374433,0.4515426281499814,6.351386862326003e-41,0.4569006123410269,9.282610232768339e-46,2.0526820597086693e-58,4.801477120447281e-37,2.5394123705416427e-70,1.0065483500664929e-94,9.993620195969288e-11,5.6866768618236615e-33,6.969536260957292e-36,1.4690859404240764e-42,5.693646278686465e-33,4.118169680813969e-18,5.735429477210365e-41,3.064201657162878e-32,3.1389134685279334e-26,5.244002615784865e-48,4.598674215350186e-61,1.187716751751836e-62,1.2242360952657058e-71,1.5615032787939446e-10,1.5156457159426709e-43,3.4996530011895797e-65,5.1827805183589236e-70,4.751576631738004e-81,1.6988354663380577e-71,1.0198996713451601e-60,3.404530972448923e-72,1.4652332820519054e-96,4.417337085580014e-86,2.1670458660353771e-106,4.866497965158702e-61,1.3100194208748054e-64,1.4404177752771717e-84,1.1766423838171382e-101,3.6512167200272014e-97,3.670462221413968e-70,1.2670653268497438e-106,6.247232718901284e-110,1.5220032138340065e-113,1.6020072905593063e-121,1.865600501528336e-111,3.056069413651947e-124,4.611504408727375e-97,6.13118587101908e-108,3.7871360383927566e-98,2.4362042178961023e-109,6.3263506163545796e-117,1.2212145136811994e-110,7.996811255029342e-145,6.9249651734937475e-146,1.3339332142283325e-93,1.0721353717331956e-87,6.71458210600003e-156,2.4130923858132392e-91,6.196789146651081e-91,1.2072243687827751e-81,6.641296503237217e-99,7.093732427835577e-121,1.726415878052749e-102,6.123585217953713e-100,1.5210347684347168e-103,1.9210275241911194e-110
8.043804641334937e-17,0.0005476130450981914,0.0915567593028733,0.0,0.0016116248502752784,0.45154262808127527,1.3399877826462951e-40,0.4569006123410269,2.994610960589015e-45,6.672209260399154e-58,1.2902859898994402e-36,1.332314023417652e-69,6.267172158771567e-94,1.3324826240733684e-10,9.700801250461869e-33,1.4700776396593622e-35,3.9531781921188337e-42,9.715501768820878e-33,5.490892774841687e-18,1.279949665205126e-40,5.221712766082076e-32,5.35461677718644e-26,1.40984356319403e-47,1.7975171448175128e-60,4.640634220959205e-62,6.4230089692719e-71,2.0820043102351867e-10,4.07801184770843e-43,1.3683891750197817e-64,2.2397663267486795e-69,2.7151407272163587e-80,8.913033307341595e-71,3.990115577022334e-60,1.7873713829337328e-71,1.033752482885434e-95,2.3056858769721945e-85,1.7018828149872325e-105,1.6344808059935157e-60,4.9289285951430986e-64,7.508481269475997e-84,7.62250250855894e-101,2.8403165929489757e-96,1.924685575945502e-69,9.56714176320053e-106,4.8249073315134245e-109,1.2115872739749487e-112,1.3380311907162826e-120,1.472185887697571e-110,2.65406552575298e-123,1.9359133442899453e-96,3.186995227690237e-107,2.6696604580490273e-97,1.2662471788675958e-108,8.657995874301865e-116,6.347882638081756e-110,1.0207058365255743e-143,1.3169909942951857e-144,9.41108489888046e-93,6.708384863304883e-87,9.153546811592286e-155,1.7249195500525544e-90,4.4295706137946424e-90,8.514535192091378e-81,5.231094623951352e-98,6.854280532554847e-120,1.340790335068823e-101,4.076897889991427e-99,1.0472527935364705e-102,1.7192011326350034e-109
