Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53)
4.3760300025296674e-11,0.0007926750507772021,0.0,0.0,0.0018192563999696266,0.799745072207916,0.09999459313355037,0.09999999986020931,2.7695293997044795e-18,7.532686205599199e-21,2.3934614615945375e-22,2.534934922158401e-26,1.5319977750711717e-28,0.0001529755224529222,1.2308284263650264e-16,6.160299864226732e-20,2.7449860567518493e-22,5.401083459887898e-06,1.3979054121603423e-10,5.642807584777825e-09,1.3391702086743908e-21,9.906497673550167e-25,1.384067828988754e-15,1.9727487990306796e-23,3.454327886088895e-40,3.4233652177279524e-27,0.000178437209451034,1.4018095680913255e-10
4.394986506054009e-11,0.0007926750507772021,0.0,0.0,0.0018180012094180834,0.7997440927062079,0.09999459682351908,0.09999999986030578,2.802278012914774e-18,7.704645701837406e-21,2.423935667649416e-22,2.622491894566413e-26,1.5920952302673362e-28,0.00015353432643014616,1.2381685603753896e-16,6.182815666851704e-20,2.783901029993937e-22,5.397347428472418e-06,1.3969408781431981e-10,5.688967113011708e-09,1.3440715249429572e-21,9.93794146449856e-25,1.4135069230042485e-15,2.0238633202775236e-23,3.5113413603269417e-40,3.541576588174594e-27,0.0001791372860905312,1.4008408908569348e-10
4.4139430095783505e-11,0.0007926750507772021,0.0,0.0,0.0018167473627915662,0.7997431141657062,0.0999946005105456,0.09999999986040212,2.8352657723600463e-18,7.879841227415226e-21,2.4546605394656927e-22,2.7126394281689393e-26,1.6542491433733582e-28,0.0001540923592332898,1.2455065966554864e-16,6.205300752314489e-20,2.8231748889352816e-22,5.3936141906404335e-06,1.3959773769094802e-10,5.73527516930442e-09,1.3489660389178355e-21,9.969309282740772e-25,1.4434269179407688e-15,2.0760511838183314e-23,3.5690309136972735e-40,3.663284226781322e-27,0.00017983678703676384,1.3998732525844555e-10
4.432899513102692e-11,0.0007926750507772021,0.0,0.0,0.0018154948580917502,0.7997421365851333,0.09999460419458778,0.09999999986049837,2.8684932305672513e-18,8.058320584578713e-21,2.4856369795030233e-22,2.8054413132800145e-26,1.718519592272945e-28,0.0001546496222203203,1.2528423060656727e-16,6.227758592753406e-20,2.86280893392595e-22,5.3898837888638515e-06,1.3950149069232102e-10,5.781731378677909e-09,1.353853762667783e-21,1.0000601390188319e-24,1.4738332659640597e-15,2.1293296353941757e-23,3.6274013799486346e-40,3.788574182079248e-27,0.00018053571288799221,1.3989066517185363e-10
4.4518560166270335e-11,0.0007926750507772021,0.0,0.0,0.001814243693325924,0.7997411599632148,0.0999946078756054,0.0999999998605945,2.9019609436012133e-18,8.240132080588465e-21,2.516865890850161e-22,2.900962592112789e-26,1.7849681086064055e-28,0.00015520611674626816,1.2601754606939564e-16,6.250186908380372e-20,2.9028044567390597e-22,5.386156263800797e-06,1.394053466652732e-10,5.8283353672571055e-09,1.3587347082352048e-21,1.0031818047560507e-24,1.504731452763983e-15,2.1837161115770925e-23,3.6864576136207e-40,3.917534190005633e-27,0.00018123406424161402,1.3979410867084754e-10
4.470812520151375e-11,0.0007926750507772021,0.0,0.0,0.0018129938665069078,0.7997401842986779,0.09999461155355986,0.09999999986069055,2.935669429127684e-18,8.425324530730997e-21,2.5483481632871853e-22,2.999269576976671e-26,1.8536577055899023e-28,0.0001557618441632356,1.2675058339403397e-16,6.272581713961153e-20,2.94316274054585e-22,5.382431654364317e-06,1.3930930545706492e-10,5.875086762258914e-09,1.3636088876362315e-21,1.0062959514391268e-24,1.5361269975586681e-15,2.239228240882963e-23,3.7462042712061504e-40,4.050253698398313e-27,0.0001819318416941667,1.3969765560081487e-10
4.4897690236757166e-11,0.0007926750507772021,0.0,0.0,0.0018117453756529768,0.799739209590253,0.09999461522841434,0.09999999986078648,2.969619220312912e-18,8.613947261330728e-21,2.580084691200656e-22,3.1004298686421513e-26,1.9246529062228957e-28,0.0001563168058204052,1.2748332004227264e-16,6.294950412227456e-20,2.983885059929849e-22,5.378709997788497e-06,1.392133669153762e-10,5.921985191981499e-09,1.3684763128607965e-21,1.0094026049035955e-24,1.568025453098011e-15,2.2958838448838667e-23,3.806646176845498e-40,4.1868238917151654e-27,0.0001826290458413296,1.3960130580759376e-10
4.508725527200058e-11,0.0007926750507772021,0.0,0.0,0.001810498218787789,0.799738235836672,0.09999461890013354,0.09999999986088232,3.003810893590473e-18,8.806050112762567e-21,2.6120763828808003e-22,3.204512374873832e-26,1.9980197718870654e-28,0.00015687100306404852,1.282157335934375e-16,6.317293712723816e-20,3.0249726808890447e-22,5.374991329692094e-06,1.3911753088830178e-10,5.969030285793836e-09,1.3733369958727146e-21,1.0125017908678075e-24,1.6004324056665252e-15,2.3537009393198864e-23,3.867788396530266e-40,4.327337715979288e-27,0.00018332567727792637,1.39505059137466e-10
4.5276820307243996e-11,0.0007926750507772021,0.0,0.0,0.0018092523939403104,0.7997372630366696,0.09999462256868381,0.09999999986097806,3.03824494979587e-18,9.001683442465001e-21,2.6443241207663902e-22,3.311587329132187e-26,2.0738259313399855e-28,0.00015742443723753427,1.2894780176630116e-16,6.339598189297911e-20,3.066426860782258e-22,5.371275684139765e-06,1.3902179722434508e-10,6.0162216741255235e-09,1.378190948609756e-21,1.015593534933597e-24,1.6333534750855508e-15,2.4126977352103422e-23,3.929635514789374e-40,4.4718899039505824e-27,0.00018402173659792684,1.3940891543715075e-10
4.546638534248741e-11,0.0007926750507772021,0.0,0.0,0.0018080078991447475,0.7997362911889826,0.09999462623403295,0.09999999986107368,3.072921866255325e-18,9.200898127953627e-21,2.6768287788365397e-22,3.421726309444563e-26,2.1521406101068585e-28,0.00015797710968133694,1.2967950241012664e-16,6.361874012283021e-20,3.108248848346736e-22,5.367563093700997e-06,1.3892616577241242e-10,6.063558988456884e-09,1.3830381829837246e-21,1.0186778625869473e-24,1.6667943147148266e-15,2.4728926399644308e-23,3.9921921270381244e-40,4.620577000524452e-27,0.0001847172243944498,1.3931287455379807e-10
4.5655950377730827e-11,0.0007926750507772021,0.0,0.0,0.0018067647324404787,0.7997353202923498,0.09999462989615018,0.09999999986116921,3.1078422637969615e-18,9.403745569835087e-21,2.709591278790705e-22,3.535002257445963e-26,2.2330346602736e-28,0.00015852902173304505,1.3041081347638072e-16,6.384136239830308e-20,3.1504398837559065e-22,5.363853589506806e-06,1.3883063638180853e-10,6.1110418613092615e-09,1.3878787108805324e-21,1.021754799198649e-24,1.700760611453424e-15,2.5343042584912564e-23,4.0554637240581646e-40,4.773497388358264e-27,0.00018541214125976472,1.3921693633498256e-10
4.584551541297424e-11,0.0007926750507772021,0.0,0.0,0.0018055228918719905,0.7997343503455131,0.09999463355500611,0.09999999986126465,3.1430066725228165e-18,9.610277694821336e-21,2.7426125112093236e-22,3.651489497590081e-26,2.316580590684565e-28,0.0001590801747273692,1.3114171305987143e-16,6.406354418447881e-20,3.193001198519346e-22,5.3601472013043145e-06,1.3873520890223162e-10,6.1586699262356186e-09,1.3927125441602728e-21,1.0248243700249556e-24,1.7352580857400555e-15,2.59695139430922e-23,4.119455035333922e-40,4.930751313726269e-27,0.0001861064877852941,1.3912110062869787e-10
4.603508044821766e-11,0.0007926750507772021,0.0,0.0,0.0018042823754888145,0.799733381347216,0.09999463721057272,0.09999999986135996,3.17841543125539e-18,9.820546958744199e-21,2.775893301429809e-22,3.771263756531141e-26,2.4028525975482575e-28,0.00015963056999615058,1.3187217941556783e-16,6.428527574102973e-20,3.235934015447434e-22,5.356443957509262e-06,1.3863988318376786e-10,6.206442817811331e-09,1.397539694657296e-21,1.0278866002082329e-24,1.7702924915527543e-15,2.66085305065476e-23,4.184169841224811e-40,5.0924409126036306e-27,0.00018680026456161555,1.3902536728335062e-10
4.622464548346107e-11,0.0007926750507772021,0.0,0.0,0.001803043181345466,0.7997324132962044,0.0999946408628232,0.09999999986145519,3.2140691920888486e-18,1.0034606349570116e-20,2.8094345803536583e-22,3.8944021826770043e-26,2.4919265954542904e-28,0.0001601802088683688,1.326021908748149e-16,6.450710510343777e-20,3.279239548844646e-22,5.352743885256536e-06,1.3854465907688654e-10,6.254360171625237e-09,1.4023601741802844e-21,1.0309415147776036e-24,1.8058696164079356e-15,2.726028431590401e-23,4.249614159848163e-40,5.258670236980244e-27,0.00018749347217846387,1.3892973614775502e-10
4.641421051870449e-11,0.0007926750507772021,0.0,0.0,0.001801805307501385,0.7997314461912263,0.09999464451173205,0.09999999986155032,3.249968677286136e-18,1.0252509390415075e-20,2.843237302235811e-22,4.0209833659140573e-26,2.5838802488049715e-28,0.00016072909267015028,1.3333172588717841e-16,6.472859380571072e-20,3.322919004396976e-22,5.34904701044881e-06,1.38449536432437e-10,6.302421624270883e-09,1.407173994512324e-21,1.0339891386495907e-24,1.8419952813588397e-15,2.7924969431121287e-23,4.315793867437166e-40,5.42954528140498e-27,0.00018818611122473324,1.388342070711274e-10
4.66037755539479e-11,0.0007926750507772021,0.0,0.0,0.001800568752020881,0.7997304800310326,0.09999464815727492,0.09999999986164533,3.286113973568919e-18,1.047431014255965e-20,2.877302204368767e-22,4.1510873575043804e-26,2.6787930036647814e-28,0.00016127722272477586,1.3406076313451663e-16,6.49491312405307e-20,3.366973578908887e-22,5.345353357803341e-06,1.3835451510164322e-10,6.350626813338028e-09,1.411981167410976e-21,1.0370294966287519e-24,1.878675340993363e-15,2.8602781942560174e-23,4.3827108721464025e-40,5.6051740097610184e-27,0.00018887818228847906,1.3873877990308126e-10
4.679334058919132e-11,0.0007926750507772021,0.0,0.0,0.0017993335129730763,0.7997295148143758,0.09999465179942855,0.09999999986174025,3.32250556122619e-18,1.0700063208464055e-20,2.911630157677584e-22,4.2847956901556596e-26,2.7767461200311273e-28,0.00016182460035268914,1.3478928136510957e-16,6.517000771250785e-20,3.411404460718084e-22,5.341662950897013e-06,1.38259594936098e-10,6.398975377404303e-09,1.4167817046083515e-21,1.0400626134083108e-24,1.9159156834312773e-15,2.929391998204143e-23,4.450370748790777e-40,5.785666382272898e-27,0.00018956968595692017,1.3864345449362211e-10
4.6982905624434734e-11,0.0007926750507772021,0.0,0.0,0.0017980995884318536,0.7997285505400112,0.09999465543817085,0.09999999986183508,3.3591447359176066e-18,1.0929823734783232e-20,2.9462223116143303e-22,4.42219139826436e-26,2.877822704529659e-28,0.00016237122687150435,1.3551725933049067e-16,6.539125152140708e-20,3.456212829817581e-22,5.3379758122096605e-06,1.3816477578776196e-10,6.4474669560271255e-09,1.4215756178111803e-21,1.0430885135707871e-24,1.9537222303208515e-15,2.9998583733897226e-23,4.518783335294226e-40,5.971134382745927e-27,0.00019026062281644074,1.3854823069314267e-10
4.717247065967815e-11,0.0007926750507772021,0.0,0.0,0.001796866976475804,0.7997275872066955,0.09999465907348074,0.09999999986192978,3.396031387597321e-18,1.1163647415381843e-20,2.9810793331301906e-22,4.563359038332608e-26,2.982107743537537e-28,0.00016291710359601398,1.3624467613216636e-16,6.561052167506673e-20,3.501399856998467e-22,5.334291963165793e-06,1.3807005750895942e-10,6.496101189735784e-09,1.4263629187008872e-21,1.0461072215886174e-24,1.9921009368348707e-15,3.071697544601481e-23,4.5879480879345826e-40,6.161692046038597e-27,0.00019095099345259241,1.384531083524181e-10
4.7362035694921564e-11,0.0007926750507772021,0.0,0.0,0.0017956356751881771,0.7997266248131887,0.09999466270533819,0.0999999998620244,3.4331650720555074e-18,1.140159049434914e-20,3.0162017733855477e-22,4.708384709559264e-26,3.0896881367379354e-28,0.00016346223183819688,1.369715110517884e-16,6.582969311983461e-20,3.546966704338413e-22,5.330611424174716e-06,1.3797543995236944e-10,6.544877720023718e-09,1.4311436189336574e-21,1.049118761824775e-24,2.0310577916660564e-15,3.1449299440872186e-23,4.657865315623876e-40,6.357455485768588e-27,0.00019164079845009605,1.3835808732260157e-10
4.755160073016498e-11,0.0007926750507772021,0.0,0.0,0.0017944056826568334,0.7997256633582521,0.0999946663337241,0.09999999986211892,3.470548185388491e-18,1.1643709769013677e-20,3.051591161728857e-22,4.85735607460568e-26,3.2006527311092015e-28,0.00016400661290722577,1.376977430743716e-16,6.605146117129552e-20,3.5929145263587164e-22,5.326934214669169e-06,1.378809229710267e-10,6.593796189341002e-09,1.4359177301405103e-21,1.0521231585333835e-24,2.070598817021902e-15,3.2195762126565625e-23,4.728554009927764e-40,6.558542922253024e-27,0.00019233003839284394,1.3826316745522003e-10
4.7741165765408395e-11,0.0007926750507772021,0.0,0.0,0.0017931769969741957,0.7997247028406498,0.09999466995862033,0.09999999986221335,3.508181384390851e-18,1.1890062592957789e-20,3.087248426818093e-22,5.0103623805365634e-26,3.315092355351952e-28,0.00016455024810947523,1.3842335158026653e-16,6.627022337009717e-20,3.6392444681777433e-22,5.323260353142488e-06,1.3778650641832272e-10,6.642856241086983e-09,1.440685263927367e-21,1.0551204358603277e-24,2.1107300686189135e-15,3.2956572007828725e-23,4.800015925517269e-40,6.765074710683566e-27,0.0001930187138639015,1.3816834860216965e-10
4.8120295835895225e-11,0.0007926750507772021,0.0,0.0,0.0017907235385472848,0.7997227846125151,0.0999946771978758,0.09999999986240186,3.584205085902727e-18,1.2395701102366808e-20,3.159371820719768e-22,5.328844852645067e-26,3.5547701276363674e-28,0.00016563528612518875,1.398726155488216e-16,6.670720963139869e-20,3.7330554785910105e-22,5.315922743511899e-06,1.3759797401410532e-10,6.741399670166397e-09,1.4502006455397127e-21,1.0610937284151922e-24,2.192787640907477e-15,3.452207792521594e-23,4.945268322393462e-40,7.194963609815313e-27,0.0001943943737190845,1.3797901334847022e-10
4.8461512899333374e-11,0.0007926750507772021,0.0,0.0,0.0017885198763406978,0.799721061400522,0.09999468370110713,0.0999999998625712,3.653482410816274e-18,1.2865841366044657e-20,3.225206285471057e-22,5.630207092289295e-26,3.783317735974248e-28,0.00016660928252347238,1.411746174211518e-16,6.71007003172738e-20,3.8188039744569875e-22,5.309330512458401e-06,1.3742863685248823e-10,6.830569410012423e-09,1.4587421101336588e-21,1.0664455834660098e-24,2.268719466499818e-15,3.598223569572431e-23,5.0786459064061915e-40,7.601735426183234e-27,0.00019563054292801951,1.378089556107975e-10
4.880272996277152e-11,0.0007926750507772021,0.0,0.0,0.0017863204188612218,0.7997193412063698,0.09999469019278912,0.09999999986274022,3.723569029330245e-18,1.335061603488071e-20,3.2919191716307685e-22,5.946105178699317e-26,4.0246313200403774e-28,0.0001675808825030383,1.4247428603845925e-16,6.748695548722558e-20,3.905808375112352e-22,5.30274937716918e-06,1.3725962281522346e-10,6.920192373721304e-09,1.4672624432423686e-21,1.0717747423535436e-24,2.346659334433933e-15,3.749221803681854e-23,5.214589196785131e-40,8.028119312107699e-27,0.00019686489227892234,1.3763922287271187e-10
4.914394702620967e-11,0.0007926750507772021,0.0,0.0,0.0017841251551432209,0.7997176240229292,0.09999469667284552,0.09999999986290892,3.794466733563225e-18,1.38503801053988e-20,3.359515205597246e-22,6.277119714787815e-26,4.279316949481972e-28,0.00016855009358248394,1.4377150633903589e-16,6.788169058959337e-20,3.994074627391733e-22,5.296179415942207e-06,1.370909310595096e-10,7.010266515016062e-09,1.4757617116531968e-21,1.077081342061741e-24,2.4266437723112347e-15,3.905331820828521e-23,5.353150418962542e-40,8.474898172717185e-27,0.00019809742514258268,1.3746981428331802e-10
4.948516408964782e-11,0.0007926750507772021,0.0,0.0,0.0017819340742656975,0.7997159098430942,0.09999470314120748,0.09999999986307727,3.866184549666974e-18,1.4365494653810997e-20,3.428001717629126e-22,6.623849668068736e-26,4.548004400174174e-28,0.00016951692325163281,1.4506616384789674e-16,6.827813380538166e-20,4.0836088289859102e-22,5.2896206997307454e-06,1.369225607459972e-10,7.100789797056217e-09,1.484239981895491e-21,1.0823655184855414e-24,2.5087096588386336e-15,4.066685235556839e-23,5.494333614597559e-40,8.942879654470453e-27,0.00019932814488125876,1.3730072899530441e-10
4.982638115308597e-11,0.0007926750507772021,0.0,0.0,0.0017797471653516258,0.7997141986597814,0.09999470959781283,0.09999999986324531,3.938725750027951e-18,1.4896326892893095e-20,3.4973837251914874e-22,6.986912796401674e-26,4.831347881830722e-28,0.00017048137897167319,1.4635814566407602e-16,6.865907884653064e-20,4.174417160256117e-22,5.283073292641683e-06,1.36754511038732e-10,7.191760192325464e-09,1.4926973202418483e-21,1.0876274064417081e-24,2.5928942236239326e-15,4.233415971640224e-23,5.638146619945762e-40,9.432896717832177e-27,0.0002005570548487109,1.3713196616488282e-10
5.016759821652412e-11,0.0007926750507772021,0.0,0.0,0.001777564417567314,0.7997124904659304,0.09999471604260594,0.09999999986341304,4.0120924374175214e-18,1.544325022883315e-20,3.567665947493197e-22,7.366946079937854e-26,5.130026781933456e-28,0.00017144346817529602,1.476473407260969e-16,6.904831811222458e-20,4.266505886317413e-22,5.276537252400177e-06,1.3658678110505562e-10,7.2831756825239694e-09,1.5011337927093591e-21,1.0928671396795485e-24,2.679235046952446e-15,4.405660282709437e-23,5.784654754669206e-40,9.945808218260021e-27,0.00020178415839023465,1.3696352495173179e-10
5.0508815279962267e-11,0.0007926750507772021,0.0,0.0,0.001775385820121803,0.7997107852545028,0.099994722475537,0.09999999986358045,4.0862898068096636e-18,1.60066443180507e-20,3.6388545871644853e-22,7.764606159157017e-26,5.444746425844748e-28,0.00017240319826683083,1.4893363984643816e-16,6.944569418626433e-20,4.359881111641269e-22,5.270012630783433e-06,1.3641937011561676e-10,7.3750342584649065e-09,1.5095494650608468e-21,1.0980848508914926e-24,2.7677700595455108e-15,4.583556772844926e-23,5.93391026831161e-40,1.0482499495354103e-26,0.0002030094588426935,1.3679540451894258e-10
5.0850032343400416e-11,0.0007926750507772021,0.0,0.0,0.0017732113622662931,0.7997090830184832,0.09999472889656182,0.09999999986374754,4.1613160405441975e-18,1.6586895123983333e-20,3.710952719270341e-22,8.180569779151009e-26,5.776238853635962e-28,0.00017336057662238112,1.5021693483759835e-16,6.9820706655399e-20,4.454548722625593e-22,5.263499474024762e-06,1.3625227724433404e-10,7.467333919975185e-09,1.5179444028060892e-21,1.1032806717235155e-24,2.85853754230068e-15,4.767246417131766e-23,6.0858654937195645e-40,1.1043882970376792e-26,0.00020423295953455104,1.3662760403296864e-10
