Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52),CHX(32),SX(406),SX(420),C2HOX(418),C2H4O(376),CH2X(63)
1.4465995527233715e-07,0.0005367589272267694,0.1557,0.0,0.0003302481077677869,0.6423902229321553,0.20067003459264482,1.1326301468797705e-13,4.05367651194512e-18,1.1083267519728683e-10,1.790089313999168e-21,1.340004408131092e-10,4.7332901636665946e-14,1.9468254372680777e-05,1.7043435471804584e-19,6.68634802940958e-23,1.3178611990143387e-20,0.0012298827326846316,5.782141282443471e-22,7.973808513057153e-08,3.250431549234611e-31,3.1532165626796625e-28,2.6735486435815674e-09,7.48111321187777e-16,2.3082775231793597e-35,4.932064746240262e-12,3.79869506919819e-12,1.1285071063668855e-12,1.2441795364593567e-12,4.132962216326145e-16,1.2107301816836706e-22,2.1793671333850408e-13,5.849683142048301e-19,3.5425838435125394e-15,1.892215479073444e-16,2.359997538286385e-15,2.7314120702280396e-17,8.459291864004001e-17,2.007708325939467e-15,3.9038691657495915e-12,7.037617315854664e-17
1.4509444753675162e-07,0.0005367589272267694,0.1557,0.0,0.00033024792016004764,0.642390222458181,0.200670034388898,1.139609061064096e-13,4.12260461796994e-18,1.1153902796518643e-10,1.8402970448782e-21,1.3607688240586e-10,4.8604815492336724e-14,1.9468241031834805e-05,1.7307028650603043e-19,6.798810459957811e-23,1.3400212761949676e-20,0.0012298820130319486,5.86673959664392e-22,8.06278811887734e-08,3.337389510322764e-31,3.2027652365243323e-28,2.704242858636018e-09,7.60053872693927e-16,2.3696302757365485e-35,5.008863618138852e-12,3.812817294646337e-12,1.1318558594322226e-12,1.2441781191504978e-12,4.146500673348145e-16,1.229147078646568e-22,2.2053838324688212e-13,5.882530860667022e-19,3.561345953534845e-15,1.8984763402817237e-16,2.3416073840501774e-15,2.7411703536654075e-17,8.48963929132113e-17,2.0147168728475302e-15,3.918681889928606e-12,7.005585400655923e-17
1.4552893980116608e-07,0.0005367589272267694,0.1557,0.0,0.00033024773049887405,0.6423902219790043,0.20067003418291335,1.146613787034586e-13,4.192692475276122e-18,1.1225119318850801e-10,1.8919190670742567e-21,1.381862811989028e-10,4.99114656997524e-14,1.9468227545433814e-05,1.757513171920698e-19,6.913305651683708e-23,1.3625809672372362e-20,0.0012298812855059062,5.952680209101639e-22,8.152741706760676e-08,3.4267170210085394e-31,3.253118308048298e-28,2.7352682531311723e-09,7.722031832203614e-16,2.4326112919502763e-35,5.086889249850337e-12,3.826985851488082e-12,1.1352050261506217e-12,1.2441766863330252e-12,4.160187308414801e-16,1.2478503163959353e-22,2.2317022767444602e-13,5.913887382364386e-19,3.58021171284578e-15,1.904805368833158e-16,2.323113554649019e-15,2.7492804940279505e-17,8.514547589706443e-17,2.021098913994005e-15,3.933544698802491e-12,6.926217633478606e-17
1.459199828391391e-07,0.0005367589272267694,0.1557,0.0,0.0003302475580300226,0.6423902215432507,0.20067003399559386,1.1529401796296537e-13,4.25678046246431e-18,1.1289716411323553e-10,1.9396218134880262e-21,1.4011338726274525e-10,5.1117954567629355e-14,1.9468215281951395e-05,1.7820349508237797e-19,7.018123670429755e-23,1.3832330876939175e-20,0.0012298806239314022,6.031193966237409e-22,8.234541278749004e-08,3.5091925333196963e-31,3.299135647622013e-28,2.7634770885978434e-09,7.833175458124869e-16,2.490722550593156e-35,5.158178755398544e-12,3.839777600715594e-12,1.138219633610873e-12,1.2441753834007726e-12,4.172633278502395e-16,1.2649321096522412e-22,2.2556498249960904e-13,5.942645255529112e-19,3.597276464368216e-15,1.9105603787174364e-16,2.3064596789287108e-15,2.7564555973768103e-17,8.536707919293214e-17,2.0263782728343736e-15,3.9469637917718165e-12,6.863803272895108e-17
1.463110258771121e-07,0.0005367589272267694,0.1557,0.0,0.0003302473838640148,0.6423902211031964,0.2006700338064244,1.159287611083957e-13,4.321840422574277e-18,1.1354794151102589e-10,1.9885337796496795e-21,1.4206806909674017e-10,5.235409729283712e-14,1.9468202898188238e-05,1.8069350087116598e-19,7.124652842730754e-23,1.4042215579718757e-20,0.0012298799558497478,6.110831696222112e-22,8.31714584313451e-08,3.5936907695076017e-31,3.3458267504298785e-28,2.7919594570213214e-09,7.946054040851275e-16,2.5502209340783837e-35,5.230494915597824e-12,3.852607691893241e-12,1.1412345831295016e-12,1.244174067650884e-12,4.185201716635506e-16,1.2822534630596618e-22,2.2798473237846606e-13,5.973008087607802e-19,3.6144232666354525e-15,1.9163717287108787e-16,2.290077692015636e-15,2.7648745986365534e-17,8.563009227158552e-17,2.0319997599488537e-15,3.960422336622495e-12,6.82587865869149e-17
1.467020689150851e-07,0.0005367589272267694,0.1557,0.0,0.00033024720798458494,0.6423902206588002,0.20067003361538716,1.1656561446033159e-13,4.3878882318422496e-18,1.1420357268549268e-10,2.038686391659858e-21,1.440507547492037e-10,5.3620641919609174e-14,1.9468190392996088e-05,1.8322196613734832e-19,7.232924767259136e-23,1.42555256966701e-20,0.0012298792811986225,6.191611258384722e-22,8.400563118428511e-08,3.680262696086932e-31,3.393202422969589e-28,2.8207178911311245e-09,8.060696889634326e-16,2.61114002071901e-35,5.303853766095003e-12,3.865476516165245e-12,1.1442498780718548e-12,1.244172738960581e-12,4.197893796815103e-16,1.2998180864917273e-22,2.304297442100053e-13,6.002869203813067e-19,3.631655915663399e-15,1.922239959050314e-16,2.274254483531313e-15,2.7733028101878154e-17,8.588968239460788e-17,2.0386326429523613e-15,3.973920188334129e-12,6.776437192366384e-17
1.470931119530581e-07,0.0005367589272267694,0.1557,0.0,0.0003302470303753181,0.6423902202100201,0.20067003342246403,1.1720458440444722e-13,4.454940059923306e-18,1.1486410539356573e-10,2.090111925472666e-21,1.4606187946975253e-10,5.4918355893445074e-14,1.9468177765219402e-05,1.8578953347350924e-19,7.342971694601748e-23,1.447232441852287e-20,0.0012298785999151445,6.2735508197892335e-22,8.484800892854885e-08,3.7689606005348825e-31,3.441273661995128e-28,2.8497549448056667e-09,8.177133829929938e-16,2.673514219873615e-35,5.3782716135638185e-12,3.878384468423631e-12,1.1472655218355316e-12,1.244171397205961e-12,4.210710703640738e-16,1.3176297544195606e-22,2.3290028782362206e-13,6.03167855801863e-19,3.648976961576734e-15,1.9281656148534763e-16,2.258543246846829e-15,2.7807409701081276e-17,8.611545637896642e-17,2.045189763293246e-15,3.987459172020459e-12,6.73028219450012e-17
1.4748415499103112e-07,0.0005367589272267694,0.1557,0.0,0.0003302468510196436,0.6423902197568139,0.2006700332276368,1.1784567739212225e-13,4.523012375728323e-18,1.15529587849519e-10,2.1428435298525755e-21,1.481018858320887e-10,5.624802655384341e-14,1.946816501369792e-05,1.8839685666812974e-19,7.454826540379827e-23,1.469267623846637e-20,0.0012298779119358687,6.3566688605927465e-22,8.56986702488954e-08,3.859838124823593e-31,3.4900516579132056e-28,2.8790731932035754e-09,8.295395211759423e-16,2.737378790656788e-35,5.453765040340358e-12,3.891331947341573e-12,1.1502815178506702e-12,1.2441700422619628e-12,4.223653632392673e-16,1.335692307096286e-22,2.3539663601168116e-13,6.063281407985295e-19,3.6663863523141675e-15,1.9341492461577206e-16,2.2428684274023315e-15,2.790357854830806e-17,8.641945346343874e-17,2.050804529114788e-15,4.0010405677863255e-12,6.679726161899168e-17
1.4787519802900412e-07,0.0005367589272267694,0.1557,0.0,0.00033024666990084196,0.6423902192991389,0.20067003303088712,1.1848889994108348e-13,4.5921219538896415e-18,1.1620006872916431e-10,2.196915252471619e-21,1.501712238673314e-10,5.761046168914205e-14,1.9468152137258565e-05,1.910446009247501e-19,7.568522903102184e-23,1.4916646981702057e-20,0.001229877217196778,6.440984179858884e-22,8.65576944377789e-08,3.95295030317848e-31,3.53954779874058e-28,2.9086752328875506e-09,8.415511921162271e-16,2.802769868757113e-35,5.530350909455905e-12,3.904319355408105e-12,1.1532978695802457e-12,1.244168674002427e-12,4.236723789109506e-16,1.3540096518689297e-22,2.3791906459311523e-13,6.096763351528541e-19,3.683884522052492e-15,1.9401914079535466e-16,2.227210273655268e-15,2.8009982729219043e-17,8.675657100631447e-17,2.056960776840834e-15,4.0146632066868404e-12,6.641788789077697e-17
1.4826624106697713e-07,0.0005367589272267694,0.1557,0.0,0.0003302464870020547,0.6423902188369521,0.20067003283219637,1.191342586360246e-13,4.662285880773702e-18,1.1687559717392496e-10,2.252362063861858e-21,1.522703511897237e-10,5.900649004829267e-14,1.9468139134708885e-05,1.937334430696252e-19,7.684095080465933e-23,1.5144303834966226e-20,0.001229876515633281,6.526515901051225e-22,8.74251615011695e-08,4.0483535969072545e-31,3.5897736738243025e-28,2.9385636819555498e-09,8.537515390221319e-16,2.869724490813202e-35,5.608046369383113e-12,3.917347098961845e-12,1.1563145805203582e-12,1.2441672923001263e-12,4.249922390675888e-16,1.372585764393721e-22,2.404678524481256e-13,6.12420787774411e-19,3.701471409158575e-15,1.9462926602237961e-16,2.211862305605317e-15,2.8055919410713454e-17,8.688144523417285e-17,2.064329811388394e-15,4.0283271271171066e-12,6.589134482091674e-17
1.4865728410495014e-07,0.0005367589272267694,0.1557,0.0,0.00033024630230627156,0.6423902183702099,0.20067003263154587,1.1978176012926508e-13,4.7335215613481285e-18,1.175562227951251e-10,2.3092198855720727e-21,1.543997331365579e-10,6.043696193582327e-14,1.946812600484784e-05,1.9646407170662953e-19,7.801578077958195e-23,1.5375715377152514e-20,0.0012298758071802064,6.6132834781368875e-22,8.83011521648038e-08,4.146105934887906e-31,3.6407410772582273e-28,2.968741180160845e-09,8.661437601410855e-16,2.938280604993715e-35,5.686868859317101e-12,3.9304155882265085e-12,1.1593316542005407e-12,1.2441658970266177e-12,4.263250664918429e-16,1.391424690030686e-22,2.430432815979159e-13,6.152140991041573e-19,3.719148629286576e-15,1.9524535679929333e-16,2.1966897731466386e-15,2.812118784870808e-17,8.707671803710147e-17,2.070623590473177e-15,4.042034445107595e-12,6.557657645377036e-17
1.4904832714292315e-07,0.0005367589272267694,0.1557,0.0,0.00033024611579631245,0.6423902178988687,0.20067003242891668,1.2043141114137334e-13,4.805846725305857e-18,1.1824199567807665e-10,2.367525614793666e-21,1.565598428956978e-10,6.19027497362044e-14,1.946811274647944e-05,1.9923718742960234e-19,7.921007625197383e-23,1.561095160909109e-20,0.001229875091771802,6.701306701170296e-22,8.918574787771872e-08,4.246266749249775e-31,3.692462011536336e-28,2.9992103890498022e-09,8.787311099059574e-16,3.008477095996511e-35,5.766836113990997e-12,3.9435252373447376e-12,1.16234909418405e-12,1.2441644880522335e-12,4.276709850660927e-16,1.410530545075481e-22,2.4564563716162666e-13,6.19315000961164e-19,3.73691370486281e-15,1.958674701353501e-16,2.1816933540448913e-15,2.832269994183817e-17,8.774453885822714e-17,2.075720093618056e-15,4.0557857513847775e-12,6.490724211032478e-17
1.4943937018089615e-07,0.0005367589272267694,0.1557,0.0,0.00033024592745484297,0.6423902174228842,0.20067003222428975,1.2108321846184614e-13,4.879279434415735e-18,1.1893296638648933e-10,2.4273171550422392e-21,1.5875116165335477e-10,6.340474855784993e-14,1.9468099358393702e-05,2.0205350312290604e-19,8.042420208933448e-23,1.5850083986838987e-20,0.0012298743693417255,6.790605702728746e-22,9.007903082019154e-08,4.348897019199925e-31,3.7449486930207727e-28,3.0299739920751346e-09,8.915169010289208e-16,3.080353835521401e-35,5.847966169252459e-12,3.956676464414609e-12,1.1653669040681766e-12,1.2441630652463176e-12,4.2903011978436124e-16,1.4299075182536404e-22,2.482752075029724e-13,6.2276803262466305e-19,3.754773516329018e-15,1.9649566355099727e-16,2.1668026618537e-15,2.839448974509258e-17,8.795807173161003e-17,2.0829454654901813e-15,4.069578405188298e-12,6.488112067408432e-17
1.4983041321886916e-07,0.0005367589272267694,0.1557,0.0,0.00033024573726440936,0.6423902169422119,0.20067003201764577,1.2173718894973236e-13,4.953838088709778e-18,1.1962918596653637e-10,2.4886334413632077e-21,1.6097417872255928e-10,6.494387676728393e-14,1.9468085839343345e-05,2.049137441142089e-19,8.16585307841751e-23,1.6093185453798267e-20,0.0012298736398230422,6.88120096356154e-22,9.098108390568859e-08,4.454059307381486e-31,3.7982135550802193e-28,3.061034694743408e-09,9.045045045038126e-16,3.1539516880250506e-35,5.9302773669177945e-12,3.969869691523302e-12,1.1683850874845385e-12,1.244161628477099e-12,4.304025967549357e-16,1.449559871945519e-22,2.5093228406033465e-13,6.238446235771546e-19,3.772724739505894e-15,1.971299950794688e-16,2.1518806052063203e-15,2.823225561542163e-17,8.736225693997625e-17,2.091646225401237e-15,4.0834159016487604e-12,6.368704108586444e-17
1.5022145625684217e-07,0.0005367589272267694,0.1557,0.0,0.00033024554520738234,0.6423902164568065,0.2006700318089654,1.2239332953433787e-13,5.0295414344370844e-18,1.2033070595145705e-10,2.551514473963322e-21,1.632293917007298e-10,6.652107669079175e-14,1.9468072188080177e-05,2.078186482479248e-19,8.291344231215536e-23,1.6340330473628744e-20,0.0012298729031482197,6.973113319450895e-22,9.189199079619164e-08,4.561817807611062e-31,3.852269249743719e-28,3.092395224710241e-09,9.176973486933274e-16,3.22931248847512e-35,6.0137883607150325e-12,3.983105344785201e-12,1.1714036480994075e-12,1.2441601776112132e-12,4.317885432238846e-16,1.4694919438169103e-22,2.5361716174673847e-13,6.278356964839154e-19,3.790773072662437e-15,1.9777052327963953e-16,2.1377060616271184e-15,2.8511344660102834e-17,8.829936200657598e-17,2.0962711068068353e-15,4.097296952568362e-12,6.479003586674194e-17
1.505733949910179e-07,0.0005367589272267694,0.1557,0.0,0.00033024537074539256,0.6423902160158576,0.20067003161939576,1.2298571727736735e-13,5.098668934669443e-18,1.2096664877201819e-10,2.6094792011359502e-21,1.6528702892882058e-10,6.797390652572414e-14,1.9468059787899164e-05,2.104718692258084e-19,8.40607816589315e-23,1.6566281024317174e-20,0.001229872233966083,7.056978067526397e-22,9.271944674089358e-08,4.6610746202321785e-31,3.9016061760566736e-28,3.1208783263978723e-09,9.297492733330011e-16,3.298679976484798e-35,6.08998975346611e-12,3.995054062537599e-12,1.1741206782158414e-12,1.24415885966841e-12,4.3304751753838707e-16,1.4876736143047304e-22,2.560575678806342e-13,6.324097210394847e-19,3.807105427562215e-15,1.9835234562826185e-16,2.124858425340203e-15,2.872486063116782e-17,8.900477456914125e-17,2.102216831154163e-15,4.1098290206345575e-12,6.35455791709886e-17
1.5089013985177604e-07,0.0005367589272267694,0.1557,0.0,0.0003302452124137437,0.6423902156156664,0.2006700314473472,1.2352037825149295e-13,5.161701372293889e-18,1.2154273575237728e-10,2.6627849517346893e-21,1.6716185972079535e-10,6.93090858447084e-14,1.9468048534566872e-05,2.1289167914679456e-19,8.510814901108514e-23,1.6772536199112272e-20,0.0012298716266576119,7.133396147077875e-22,9.347039851194287e-08,4.752289992911459e-31,3.946573906541838e-28,3.14672433698464e-09,9.407427001784852e-16,3.362387827971556e-35,6.1594266705200195e-12,4.0058378500970925e-12,1.176566271362087e-12,1.2441576635828593e-12,4.3419008959838775e-16,1.5042365959630543e-22,2.582735747717508e-13,6.341736139506732e-19,3.821868933390578e-15,1.988803540422904e-16,2.112854329133737e-15,2.867739561377441e-17,8.881361935245388e-17,2.108406301733529e-15,4.121139419532322e-12,6.294890346931719e-17
