Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CH3X(53),CH4(39),H(23),CH4X(405),CH2OX(174),CHOX(173)
11.681421101295438,0.0005377589567108198,0.0915567593028733,0.0,2.7927893021909878e-05,0.4515367740865628,1.702824165024894e-23,0.45612649937177796,1.8890819269016224e-08,1.591119999727512e-13,9.694309831257657e-10,7.0315525642008376e-09,2.2742758809330806e-18,1.3736237661438189e-06,1.4137862527757599e-11,1.4641621802113247e-20,1.0344902592021017e-13,3.3703989993817912e-09,1.6600384498669724e-11,2.4609005631781822e-14,2.6539858663244177e-22,1.2957819685058189e-20,1.171426866374322e-15,2.9939525011769816e-20,4.9767696785266224e-26,4.3897724054819785e-13,0.0007740973277378141,5.125028996627771e-06,2.9614406986453936e-19,8.273881718805773e-24,1.6451190681969082e-12,3.796950134551821e-14,2.2443923005659714e-23,4.9105175733367865e-24,4.247912294997496e-09,2.1678688290579086e-22,3.3112914625855665e-12,1.9682892559576088e-24,8.035439647866464e-24
11.770566196172933,0.0005377589567108198,0.0915567593028733,0.0,2.7927554517439757e-05,0.45153673577067105,1.7262536727986956e-23,0.4561265179653906,1.9108680998727767e-08,1.5907814295583245e-13,9.745883005617439e-10,7.0863175630962875e-09,2.289465888928024e-18,1.3736070586386083e-06,1.415123046677769e-11,1.466442666589008e-20,1.0464079985513294e-13,3.367140427366253e-09,1.660018396772779e-11,2.4603852272153546e-14,2.6539538416658424e-22,1.2957664279418204e-20,1.1790703250252992e-15,3.014100819648821e-20,5.003184964267368e-26,4.419320257771006e-13,0.0007740785942663709,5.1628543102780375e-06,2.958541657062645e-19,8.268214501382758e-24,1.6538309195511753e-12,3.8264763170689185e-14,2.2438475919239907e-23,5.001391161623699e-24,4.331030869250836e-09,2.1678687370788827e-22,3.3760391263371824e-12,1.9710734468928296e-24,8.046806304107022e-24
11.859711291050427,0.0005377589567108198,0.0915567593028733,0.0,2.7927216179675823e-05,0.4515366974739327,1.7498071723495406e-23,0.4561265365498248,1.932687080099999e-08,1.5903871610493847e-13,9.7971901387945e-10,7.140298904979185e-09,2.304331609214899e-18,1.3735903593633262e-06,1.4164782236343522e-11,1.4686768938682458e-20,1.0583434202328709e-13,3.363844342891194e-09,1.6599983535525462e-11,2.4597828106933368e-14,2.6539218338596224e-22,1.2957508961272724e-20,1.1865967949966118e-15,3.0339448578522716e-20,5.029463061584743e-26,4.448421895430841e-13,0.000774059870246473,5.200660582923448e-06,2.9556097425625796e-19,8.262375701470134e-24,1.662497222049305e-12,3.8555786535337946e-14,2.243224770144629e-23,5.092818621537472e-24,4.414723738981651e-09,2.167868645145832e-22,3.4412328374805547e-12,1.973778461917728e-24,8.057849729511581e-24
11.948856385927922,0.0005377589567108198,0.0915567593028733,0.0,2.792687800849535e-05,0.4515366591963507,1.7734840240710056e-23,0.45612655512508576,1.9545381902325643e-08,1.5899408008239266e-13,9.848232609364344e-10,7.1935021889869975e-09,2.3188791629233556e-18,1.3735736683119396e-06,1.4178498444493508e-11,1.4708660134794762e-20,1.0702961528911527e-13,3.360515575569143e-09,1.6599783201990048e-11,2.459098924566067e-14,2.653889842755092e-22,1.2957353729169545e-20,1.1940074945559752e-15,3.05348759233399e-20,5.0556046836023924e-26,4.477081682247298e-13,0.0007740411556709925,5.238447824144261e-06,2.952649199719881e-19,8.256379970316974e-24,1.6711182132039077e-12,3.884260183131873e-14,2.2425289139974328e-23,5.1847912218801336e-24,4.498982299625847e-09,2.167868553258764e-22,3.506865874554539e-12,1.9764082430746746e-24,8.068586017227821e-24
12.038001480805416,0.0005377589567108198,0.0915567593028733,0.0,2.7926540003777862e-05,0.4515366209379275,1.797283591670998e-23,0.45612657369117854,1.976420769773664e-08,1.5894457979349748e-13,9.899011788765708e-10,7.2459332736294865e-09,2.33311466963675e-18,1.3735569854785236e-06,1.4192360607784602e-11,1.4730111465536918e-20,1.0822658344180294e-13,3.357158705890159e-09,1.6599582967050192e-11,2.4583389350090714e-14,2.653857868208985e-22,1.2957198581729627e-20,1.2013036599753573e-15,3.072732056465764e-20,5.0816105397411933e-26,4.505304065407719e-13,0.0007740224505329266,5.276216043515843e-06,2.949664054019128e-19,8.250241262501112e-24,1.6796941292905713e-12,3.912524084938215e-14,2.2417648799316542e-23,5.277300331768742e-24,4.583798026160602e-09,2.1678684614176837e-22,3.572931578439259e-12,1.9789665748830438e-24,8.079030617326462e-24
12.12714657568291,0.0005377589567108198,0.0915567593028733,0.0,2.7926202165405063e-05,0.4515365826986645,1.8212052421545906e-23,0.4561265922481077,1.9983341746367853e-08,1.5889054493134057e-13,9.949529041335574e-10,7.297598258468685e-09,2.3470442374493947e-18,1.3735403108572604e-06,1.4206351114197381e-11,1.4751133847249518e-20,1.0942521117093002e-13,3.353778075339988e-09,1.6599382830635822e-11,2.4575079718707846e-14,2.653825910085137e-22,1.2957043517644111e-20,1.2084865435751721e-15,3.0916813350093806e-20,5.1074813357375e-26,4.533093567527571e-13,0.0007740037548253929,5.313965250608665e-06,2.9466581207581787e-19,8.243972862253462e-24,1.6882252053539976e-12,3.9403736680173736e-14,2.2409373097796703e-23,5.3703374214520595e-24,4.669162474967321e-09,2.1678683696225944e-22,3.639423353803494e-12,1.9814570892221317e-24,8.089198356735374e-24
12.216291670560405,0.0005377589567108198,0.0915567593028733,0.0,2.792586449326073e-05,0.45153654447856234,1.8452483458069523e-23,0.4561266107958779,2.0202777767138362e-08,1.5883229051093352e-13,9.999785724344055e-10,7.348503466564688e-09,2.3606739540141297e-18,1.373523644442433e-06,1.4220453187674655e-11,1.4771737909109142e-20,1.1062546404276534e-13,3.350377796198695e-09,1.659918279267809e-11,2.456610936949333e-14,2.6537939682541886e-22,1.2956888535671475e-20,1.2155574118643915e-15,3.110338558937335e-20,5.133217773661289e-26,4.560454779052371e-13,0.0007739850685416247,5.351695454988324e-06,2.9436350136701535e-19,8.23758740907348e-24,1.6967116752140844e-12,3.967812361937372e-14,2.2400506383094336e-23,5.4638940630024046e-24,4.755067285531116e-09,2.167868277873499e-22,3.70633467042448e-12,1.983883270144967e-24,8.099103458891593e-24
12.3054367654379,0.0005377589567108198,0.0915567593028733,0.0,2.7925526987230642e-05,0.45153650627762076,1.8694122761763504e-23,0.45612662933449355,2.0422509634546996e-08,1.587701173905962e-13,1.0049783188029224e-09,7.398655427665651e-09,2.3740098783162906e-18,1.3735069862284196e-06,1.4234650854203955e-11,1.479193400072101e-20,1.1182730847718921e-13,3.3469617610231333e-09,1.6598982853109326e-11,2.4556525120879503e-14,2.653762042593306e-22,1.2956733634634686e-20,1.2225175437729837e-15,3.1287069005003683e-20,5.158820551934293e-26,4.587392351021654e-13,0.0007739663916749656,5.389406666215529e-06,2.940598153266993e-19,8.231096922631797e-24,1.705153771472004e-12,3.9948437076862094e-14,2.2391091005959627e-23,5.557961930889468e-24,4.841504181984283e-09,2.167868186170396e-22,3.773659064386078e-12,1.9862484586163617e-24,8.108759563084055e-24
12.394581860315395,0.0005377589567108198,0.0915567593028733,0.0,2.7925189647202494e-05,0.45153646809583936,1.8936964100572442e-23,0.45612664786395885,2.0642531374579136e-08,1.587043127814527e-13,1.0099522775631832e-09,7.448060862120396e-09,2.3870580330113905e-18,1.373490336209695e-06,1.4248928909360272e-11,1.4811732199507146e-20,1.1303071172522842e-13,3.3435336518172313e-09,1.659878301186299e-11,2.4546371670834964e-14,2.653730132985916e-22,1.2956578813418587e-20,1.2293682289731615e-15,3.1467895685329617e-20,5.184290365348129e-26,4.613910988182003e-13,0.0007739477242188666,5.427098893846125e-06,2.9375507749081335e-19,8.224512826958588e-24,1.7135517255162844e-12,4.021471348979245e-14,2.23811673922317e-23,5.652532802442456e-24,4.928464974501001e-09,2.167868094513284e-22,3.841390139160997e-12,1.988555857169425e-24,8.118179743463433e-24
12.483726955192889,0.0005377589567108198,0.0915567593028733,0.0,2.7924852473065827e-05,0.4515364299332164,1.9181001274734622e-23,0.4561266663842777,2.0862837160721567e-08,1.5863515074489005e-13,1.0149005823429934e-09,7.496726665492066e-09,2.3998243974025326e-18,1.3734736943808204e-06,1.4263272887231336e-11,1.4831142317896927e-20,1.1423564184718216e-13,3.3400969488946844e-09,1.6598583268873623e-11,2.453569167403863e-14,2.65369823932143e-22,1.2956424070967205e-20,1.2361107662860036e-15,3.164589803988054e-20,5.20962790508224e-26,4.640015442436291e-13,0.0007739290661668796,5.464772147431089e-06,2.9344959365983236e-19,8.21784597391888e-24,1.7219057675288347e-12,4.0476990239457e-14,2.237077411314737e-23,5.747598558206387e-24,5.0159415605501995e-09,2.16786800290216e-22,3.909521566582312e-12,1.9908085344757083e-24,8.12737652769944e-24
12.572872050070384,0.0005377589567108198,0.0915567593028733,0.0,2.7924515464711905e-05,0.45153639178975,1.942622811661459e-23,0.4561266848954541,2.1083421310082823e-08,1.5856289267723458e-13,1.0198233660773435e-09,7.54465989385131e-09,2.4123149011178234e-18,1.373457060736444e-06,1.427766903065301e-11,1.485017391032598e-20,1.154420676913296e-13,3.336654939439115e-09,1.6598383624076808e-11,2.4524525817108975e-14,2.6536663614949985e-22,1.295626940628131e-20,1.2427464621700956e-15,3.182110875692523e-20,5.234833858721945e-26,4.665710506616776e-13,0.0007739104175126548,5.502426436516536e-06,2.931436526519076e-19,8.211106665977969e-24,1.7302161264909917e-12,4.073530557182673e-14,2.2359947953837134e-23,5.8431511821983785e-24,5.103925926013318e-09,2.1678679113370176e-22,3.97804708770975e-12,1.9930094298247943e-24,8.136361915268392e-24
12.662017144947878,0.0005377589567108198,0.0915567593028733,0.0,2.7924178622033697e-05,0.45153635366543754,1.9672638490536555e-23,0.4561267033974919,2.130427827961592e-08,1.5848778778168933e-13,1.0247207610118502e-09,7.591867749727604e-09,2.424535418400042e-18,1.3734404352712948e-06,1.4292104262687008e-11,1.4868836280049517e-20,1.1664995887319716e-13,3.3332107257672416e-09,1.6598184077409117e-11,2.4512912891865983e-14,2.6536344994072637e-22,1.2956114818415948e-20,1.2492766292889207e-15,3.199356076315047e-20,5.259908910276362e-26,4.691001008569801e-13,0.0007738917782499348,5.54006177064373e-06,2.928375270298642e-19,8.204304678262144e-24,1.7384830301895098e-12,4.098969852164987e-14,2.2348723980011552e-23,5.939182762069179e-24,5.192410146173487e-09,2.167867819817852e-22,4.0469605135956284e-12,1.9951613575098982e-24,8.145147395357083e-24
12.751162239825373,0.0005377589567108198,0.0915567593028733,0.0,2.7923841944925796e-05,0.45153631556027546,1.992022629261867e-23,0.45612672189039466,2.1525402662440918e-08,1.584100735275775e-13,1.0295928987061924e-09,7.63835756869749e-09,2.43649176290513e-18,1.373423817980181e-06,1.4306566159277527e-11,1.488713848577671e-20,1.1785928575537795e-13,3.329767233301002e-09,1.659798462880808e-11,2.4500889866612207e-14,2.653602652964121e-22,1.2955960306478102e-20,1.2557025851540101e-15,3.216328718538539e-20,5.28485374019621e-26,4.715891805540325e-13,0.0007738731483725538,5.577678159349082e-06,2.9253147380257425e-19,8.197449279921852e-24,1.7467067052225991e-12,4.1240208839997756e-14,2.2337135602846463e-23,6.0356854891762936e-24,5.281386386582317e-09,2.1678677283446546e-22,4.11625572595555e-12,1.9972670111167606e-24,8.15374396437194e-24
12.840307334702867,0.0005377589567108198,0.0915567593028733,0.0,2.7923505433284347e-05,0.4515362774742602,2.016898545060807e-23,0.4561267403741658,2.1746789184264727e-08,1.5832997609672043e-13,1.0344399100375313e-09,7.684136806588745e-09,2.4481896829954784e-18,1.3734072088579865e-06,1.4321042923027653e-11,1.490508934812989e-20,1.1907001942787838e-13,3.3263272182548516e-09,1.659778527821213e-11,2.448849195542555e-14,2.6535708220764937e-22,1.2955805869624451e-20,1.2620256508403989e-15,3.2330321314286554e-20,5.309669025391742e-26,4.740387778844543e-13,0.0007738545278744303,5.615275612164158e-06,2.922257351012573e-19,8.190549254805584e-24,1.7548873770058293e-12,4.148687692513541e-14,2.2325214642044328e-23,6.132651658571309e-24,5.370846903810396e-09,2.1678676369174157e-22,4.185926677748121e-12,1.9993289677134876e-24,8.162162143043611e-24
12.929452429580362,0.0005377589567108198,0.0915567593028733,0.0,2.7923169087006925e-05,0.4515362394073874,2.0418909923716807e-23,0.4561267588488087,2.196843269989542e-08,1.5824771081696814e-13,1.0392619252039254e-09,7.729213027279805e-09,2.459634857542406e-18,1.3733906078996656e-06,1.4335523358040095e-11,1.4922697455935895e-20,1.2028213168899288e-13,3.3228932750447315e-09,1.659758602556058e-11,2.4475752685466482e-14,2.653539006660107e-22,1.2955651507059163e-20,1.2682471497720257e-15,3.249469656991658e-20,5.334355439250387e-26,4.764493828819681e-13,0.0007738359167495656,5.65285413861569e-06,2.919205388312757e-19,8.183612921454493e-24,1.763025269778164e-12,4.172974375661879e-14,2.231299138707401e-23,6.2300736689099584e-24,5.460784046087231e-09,2.167867545536126e-22,4.2559673936689585e-12,2.0013496919398873e-24,8.170411993121534e-24
13.018597524457856,0.0005377589567108198,0.0915567593028733,0.0,2.7922832905992587e-05,0.4515362013596523,2.0669993702458548e-23,0.4561267773143266,2.2190328189848807e-08,1.5816348258297353e-13,1.044059073727732e-09,7.773593891074e-09,2.47083289220467e-18,1.3733740151002435e-06,1.434999684577026e-11,1.4939971172352252e-20,1.2149559502667504e-13,3.319467843425406e-09,1.6597386870793584e-11,2.4462703962303956e-14,2.6535072066352884e-22,1.2955497218031846e-20,1.2743684065735203e-15,3.265644646913102e-20,5.35891365165455e-26,4.788214870039606e-13,0.0007738173149920398,5.690413748225566e-06,2.9161609930002276e-19,8.176648152428443e-24,1.7711206066078204e-12,4.196885083249217e-14,2.2300494656602463e-23,6.327944022285278e-24,5.551190253836265e-09,2.167867454200774e-22,4.326371970562381e-12,2.0033315399948063e-24,8.178503133651802e-24
13.107742619335351,0.0005377589567108198,0.0915567593028733,0.0,2.7922496890141688e-05,0.45153616333104946,2.092223080848609e-23,0.4561267957707226,2.241247075704472e-08,1.5807748626427752e-13,1.048831484458995e-09,7.81728714362862e-09,2.4817893161248864e-18,1.3733574304548095e-06,1.4364453321843105e-11,1.495691864083484e-20,1.2271038260041275e-13,3.3160532153629854e-09,1.6597187813852078e-11,2.4449376133276003e-14,2.6534754219267445e-22,1.2955343001835472e-20,1.2803907459862632e-15,3.2815604594711834e-20,5.38334432899921e-26,4.811555826786174e-13,0.0007737987225960078,5.727954450510854e-06,2.9131261782149686e-19,8.169662392975623e-24,1.7791736093982806e-12,4.220424010949321e-14,2.22877518561287e-23,6.426255323992521e-24,5.642058060110304e-09,2.1678673629113456e-22,4.397134577756101e-12,2.0052767635210786e-24,8.186444756837312e-24
13.196887714212846,0.0005377589567108198,0.0915567593028733,0.0,2.7922161039355914e-05,0.45153612532157333,2.1175615294429742e-23,0.45612681421799994,2.2634855623590702e-08,1.5798990710079516e-13,1.0535792855788294e-09,7.860300605419074e-09,2.49250957901303e-18,1.3733408539585168e-06,1.4378883253788122e-11,1.497354779094977e-20,1.2392646822356794e-13,3.312651541649638e-09,1.6596988854677782e-11,2.4435798048897588e-14,2.6534436524633853e-22,1.2955188857804475e-20,1.2863154918453628e-15,3.297220456616623e-20,5.407648134209504e-26,4.834521628765314e-13,0.000773780139555697,5.765476254983792e-06,2.9101028329818607e-19,8.162662679057994e-24,1.7871844988940485e-12,4.243595394614274e-14,2.2274789033833293e-23,6.5250002822256304e-24,5.733380090932557e-09,2.1678672716678284e-22,4.468249457321523e-12,2.0071875133871698e-24,8.194245643475933e-24
13.28603280909034,0.0005377589567108198,0.0915567593028733,0.0,2.792182535353816e-05,0.4515360873312176,2.1430141243736502e-23,0.45612683265616144,2.2857478127650897e-08,1.5790092108588064e-13,1.0583026046027844e-09,7.902642161718895e-09,2.5029990486072095e-18,1.3733242856065787e-06,1.4393277619649446e-11,1.498986634403528e-20,1.251438263462045e-13,3.309264838267513e-09,1.6596789993213136e-11,2.4421997122343875e-14,2.6534118981781196e-22,1.2955034785312883e-20,1.2921439661156858e-15,3.3126280012135616e-20,5.431825726758311e-26,4.857117207058844e-13,0.0007737615658654037,5.802979171151798e-06,2.907092727808749e-19,8.155655654746701e-24,1.795153494686701e-12,4.2664035048633316e-14,2.2261630934668618e-23,6.62417170771434e-24,5.825149065548215e-09,2.1678671804702067e-22,4.5397109242654345e-12,2.0090658433662137e-24,8.201914177980024e-24
13.375177903967835,0.0005377589567108198,0.0915567593028733,0.0,2.7921489832592537e-05,0.45153604935997566,2.1685802770509998e-23,0.45612685108520995,2.3080333720397812e-08,1.578106953371067e-13,1.0630015683842062e-09,7.944319753076687e-09,2.5132630084926707e-18,1.373307725394265e-06,1.4407627887430917e-11,1.500588181871663e-20,1.2636243203834893e-13,3.305894992508962e-09,1.6596591229401275e-11,2.440799938702631e-14,2.6533801590076773e-22,1.2954880783772464e-20,1.2978774879836668e-15,3.3277864544334683e-20,5.455877762683641e-26,4.879347490301177e-13,0.0007737430015194893,5.840463208517474e-06,2.9040975200700574e-19,8.148647589000407e-24,1.8030808152205816e-12,4.288852641939489e-14,2.224830105270984e-23,6.723762513300347e-24,5.917357796591351e-09,2.167867089318464e-22,4.611513366654516e-12,2.0109137137118034e-24,8.209458362974275e-24
13.46432299884533,0.0005377589567108198,0.0915567593028733,0.0,2.792115447642425e-05,0.45153601140784067,2.1942594019351282e-23,0.4561268695051485,2.330341796304493e-08,1.5771938845496968e-13,1.0676763031175774e-09,7.985341366271576e-09,2.5233066562446676e-18,1.3732911733169027e-06,1.4421925995338277e-11,1.5021601536278082e-20,1.275822609737141e-13,3.3025437688601704e-09,1.6596392563186024e-11,2.4393829552299227e-14,2.653348434892444e-22,1.2954726852631097e-20,1.3035173730031355e-15,3.342699173296974e-20,5.479804894606125e-26,4.901217401072704e-13,0.0007737244465123792,5.877928376578612e-06,2.901118759182127e-19,8.141644391842127e-24,1.810966677798754e-12,4.3109471308254996e-14,2.2234821681796733e-23,6.823765713461035e-24,6.009999190171728e-09,2.1678669982125865e-22,4.683651245678489e-12,2.0127329946321143e-24,8.216885833478579e-24
13.553468093722824,0.0005377589567108198,0.0915567593028733,0.0,2.7920819284939614e-05,0.45153597347480523,2.2200509165200456e-23,0.45612688791597955,2.3526726523957986e-08,1.5762715086969542e-13,1.0723269343418534e-09,8.025715025729157e-09,2.5331351018685722e-18,1.37327462936987e-06,1.4436164332782633e-11,1.5037032625896768e-20,1.2880328941384062e-13,3.2992128146552845e-09,1.6596193994511818e-11,2.437951105731829e-14,2.653316725776278e-22,1.295457299137101e-20,1.3090649322923362e-15,3.357369508356446e-20,5.503607771746289e-26,4.922731852499854e-13,0.0007737059008385583,5.9153746848281985e-06,2.898157891576613e-19,8.134651629948022e-24,1.8188112985887297e-12,4.3326913166083194e-14,2.2221213964491408e-23,6.924174423780706e-24,6.103066245885889e-09,2.1678669071525536e-22,4.756119095653487e-12,2.0145254696620343e-24,8.224203870674522e-24
13.642613188600318,0.0005377589567108198,0.0915567593028733,0.0,2.792048425804598e-05,0.45153593556086163,2.2459542413179005e-23,0.4561269063177058,2.375025517584294e-08,1.5753412517640325e-13,1.0769535869437845e-09,8.0654487853804e-09,2.5427533665193746e-18,1.3732580935485955e-06,1.4450335722111694e-11,1.505218202973996e-20,1.3002549419267065e-13,3.2959036655080935e-09,1.6595995523323716e-11,2.4365066123096317e-14,2.653285031606359e-22,1.2954419199507245e-20,1.3145214717802812e-15,3.371800801514161e-20,5.527287039941881e-26,4.943895745053847e-13,0.0007736873644925693,5.9528021427544145e-06,2.895216265478066e-19,8.127674541664686e-24,1.826614892628342e-12,4.354089560083465e-14,2.2207497939388713e-23,7.024981860375361e-24,6.196552056756742e-09,2.167866816138348e-22,4.828911523970365e-12,2.0162928389355257e-24,8.2314194152646e-24
13.731758283477813,0.0005377589567108198,0.0915567593028733,0.0,2.7920149395651635e-05,0.45153589766600205,2.271968799843302e-23,0.45612692471033,2.3973999793008627e-08,1.5744044645881407e-13,1.0815563851612221e-09,8.104550720946383e-09,2.552166381485573e-18,1.373241565848555e-06,1.4464433401037273e-11,1.5067056507932134e-20,1.3124885270152083e-13,3.2926177505282626e-09,1.6595797149567354e-11,2.4350515802778488e-14,2.65325335233303e-22,1.295426547658611e-20,1.3198882914998292e-15,3.385996383969458e-20,5.550843341665074e-26,4.964713963538956e-13,0.0007736688374690091,5.990210759840647e-06,2.8922951354919494e-19,8.120718051468353e-24,1.834377673831434e-12,4.3751462335890585e-14,2.2193692586805905e-23,7.126181339271505e-24,6.2904498091056926e-09,2.167866725169951e-22,4.90202321098987e-12,2.0180367223581084e-24,8.238539080423596e-24
13.820903378355307,0.0005377589567108198,0.0915567593028733,0.0,2.791981469766587e-05,0.451535859790218,2.2980940185977202e-23,0.45612694309385454,2.4197956348702115e-08,1.5734624260179663e-13,1.0861354525864196e-09,8.143028922632209e-09,2.5613789874142172e-18,1.3732250462652721e-06,1.447845100572887e-11,1.5081662643391452e-20,1.324733428744638e-13,3.28935639732905e-09,1.6595598873188933e-11,2.4335880030190392e-14,2.6532216879096495e-22,1.295411182218371e-20,1.3251666849258778e-15,3.3999595742902145e-20,5.574277316039637e-26,4.985191374262845e-13,0.0007736503197625283,6.027600545565482e-06,2.889395667009128e-19,8.113786783883459e-24,1.8420998549936683e-12,4.3958657170615296e-14,2.2179815872893547e-23,7.227766275744883e-24,6.384752782361201e-09,2.1678666342473415e-22,4.97544890988879e-12,2.0197586626821894e-24,8.24556916435345e-24
13.910048473232802,0.0005377589567108198,0.0915567593028733,0.0,2.7919480163998827e-05,0.451535821933501,2.3243293270539594e-23,0.45612696146828186,2.442212091251501e-08,1.5725163459295068e-13,1.0906909121693114e-09,8.180891488213987e-09,2.5703959337579972e-18,1.373208534794312e-06,1.4492382554545122e-11,1.5096006846544092e-20,1.3369894317409622e-13,3.28612083683336e-09,1.6595400694135167e-11,2.4321177666680298e-14,2.653190038292447e-22,1.2953958235904523e-20,1.3303579383563152e-15,3.4136936766025943e-20,5.597589598857964e-26,5.005332822380492e-13,0.000773631811367826,6.064971509402721e-06,2.886518940432894e-19,8.10688507687357e-24,1.849781647798259e-12,4.4162523943036794e-14,2.216588479219553e-23,7.32973018362032e-24,6.4794543488074195e-09,2.1678665433705e-22,5.049183446459315e-12,2.0214601284854046e-24,8.252515662442152e-24
13.999193568110297,0.0005377589567108198,0.0915567593028733,0.0,2.791914579456153e-05,0.4515357840958422,2.350674157640719e-23,0.4561269798336144,2.464648964785867e-08,1.5715673681353874e-13,1.09522288622079e-09,8.218146516503103e-09,2.5792218784256924e-18,1.3731920314312825e-06,1.4506222432376784e-11,1.5110095359912165e-20,1.349256325776759e-13,3.2829122078848333e-09,1.6595202612353292e-11,2.4306426546313988e-14,2.6531584034403905e-22,1.2953804717380066e-20,1.3354633303337408e-15,3.427201978893896e-20,5.620780822598166e-26,5.025143129404325e-13,0.0007736133122796503,6.102323660821379e-06,2.8836659552344606e-19,8.100016994722593e-24,1.857423262821567e-12,4.4363106494561333e-14,2.215191540870329e-23,7.432066674534148e-24,6.574547973276554e-09,2.167866452539404e-22,5.123221718864045e-12,2.0231425170548523e-24,8.259384279038319e-24
14.088338662987791,0.0005377589567108198,0.0915567593028733,0.0,2.791881158926581e-05,0.45153574627723236,2.3771279457272286e-23,0.45612699818985475,2.4871058809506837e-08,1.5706165731897434e-13,1.0997314964159618e-09,8.254802101172578e-09,2.5878613876241057e-18,1.3731755361718317e-06,1.4519965375575542e-11,1.5123934262588374e-20,1.3615339056365226e-13,3.279731561670651e-09,1.659500462779103e-11,2.4291643519443816e-14,2.653126783315048e-22,1.2953651266267588e-20,1.3404841311066183e-15,3.440487751424353e-20,5.643851616441035e-26,5.044627090873556e-13,0.0007735948224927942,6.1396570092856865e-06,2.8808376338427053e-19,8.093186340418843e-24,1.865024909538996e-12,4.4560448636656974e-14,2.213792289543294e-23,7.534769457167028e-24,6.6700272127882535e-09,2.1678663617540334e-22,5.19755869735105e-12,2.0248071571778666e-24,8.266180438844504e-24
14.177483757865286,0.0005377589567108198,0.0915567593028733,0.0,2.7918477548024277e-05,0.4515357084776621,2.4036901296079595e-23,0.45612701653700505,2.5095824741203568e-08,1.5696649810919458e-13,1.104216863797395e-09,8.290866324930712e-09,2.596318935873487e-18,1.3731590490116446e-06,1.4533606457444847e-11,1.5137529474587926e-20,1.3738219709852175e-13,3.276579865962497e-09,1.659480674039655e-11,2.4276844494713504e-14,2.65309517788047e-22,1.295349788224882e-20,1.3454216021272137e-15,3.4535542452415815e-20,5.666802606286799e-26,5.063789474174831e-13,0.0007735763420020949,6.176971564255096e-06,2.878034825373994e-19,8.086396667560151e-24,1.872586796330378e-12,4.475459411939902e-14,2.2123921572572678e-23,7.637832336441563e-24,6.7658857161393525e-09,2.1678662710143637e-22,5.272189423928428e-12,2.0264553118420236e-24,8.272909297939616e-24
14.26662885274278,0.0005377589567108198,0.0915567593028733,0.0,2.791814367075028e-05,0.451535670697122,2.430360150487421e-23,0.4561270348750676,2.532078387333511e-08,1.5687135538912343e-13,1.1086791087783505e-09,8.326347254027713e-09,2.604598906183466e-18,1.3731425699464435e-06,1.4547141074270355e-11,1.515088676109459e-20,1.386120326240718e-13,3.273458009182101e-09,1.6594608950118465e-11,2.426204447951921e-14,2.653063587103059e-22,1.295334456502878e-20,1.3502769955855066e-15,3.466404690794706e-20,5.68963441477215e-26,5.08263501650847e-13,0.0007735578708024301,6.214267335184287e-06,2.875258309207554e-19,8.079651291791839e-24,1.8801091304858877e-12,4.494558660182999e-14,2.2109924944229004e-23,7.741249212696198e-24,6.862117223447036e-09,2.1678661803203736e-22,5.347109012004672e-12,2.0280881808456803e-24,8.279575754436412e-24
14.355773947620275,0.0005377589567108198,0.0915567593028733,0.0,2.7917809957357878e-05,0.45153563293560195,2.457137452465026e-23,0.4561270532040449,2.5545932720663838e-08,1.5677631981956118e-13,1.1131183511460067e-09,8.361252933081425e-09,2.612705590372938e-18,1.373126098971983e-06,1.4560564931868163e-11,1.5164011736588737e-20,1.3984287804492886e-13,3.2703668042975403e-09,1.659441125690581e-11,2.4247257618991052e-14,2.6530320109514635e-22,1.2953191314334631e-20,1.3550515539766073e-15,3.4790422966421706e-20,5.712347661286804e-26,5.101168422992647e-13,0.0007735394088887177,6.2515443315231675e-06,2.872508798412019e-19,8.072953301795856e-24,1.887592118211401e-12,4.513346962403114e-14,2.2095945733820197e-23,7.845014080828979e-24,6.95871556564842e-09,2.167866089672037e-22,5.422312645993111e-12,2.0297069033213022e-24,8.286184458782694e-24
14.44491904249777,0.0005377589567108198,0.0915567593028733,0.0,2.791747640776182e-05,0.45153559519309205,2.4840214825200418e-23,0.45612707152393894,2.5771267880122735e-08,1.566814767587075e-13,1.1175347100646612e-09,8.395591380208767e-09,2.6206431895249995e-18,1.3731096360840537e-06,1.4573874032630425e-11,1.5176909868875928e-20,1.4107471471647182e-13,3.267306992556434e-09,1.6594213660708017e-11,2.4232497233514304e-14,2.653000449396461e-22,1.29530381299146e-20,1.3597465097007966e-15,3.491470248250276e-20,5.734942961990278e-26,5.119394364900175e-13,0.0007735209562559129,6.28880256271688e-06,2.8697869430283923e-19,8.06630556984226e-24,1.8950359646343106e-12,4.5318286580858046e-14,2.2081995918145654e-23,7.949121029421413e-24,7.05567466395939e-09,2.167865999069332e-22,5.497795580886479e-12,2.0313125601735472e-24,8.292739823714736e-24
