Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CH3X(53),CH4(39)
11.738246579137645,0.0005284065757894736,0.1557,0.0,0.0011428378229293768,0.6420228337949706,0.2019,2.5263022057540736e-28,5.8525046186376945e-24,6.550278733123011e-27,-3.0703713837011784e-28,-5.9696810047031034e-24,-2.8180624984694955e-31,7.019304918019618e-05,2.9441197274053094e-28,1.1890508891065666e-35,7.359510683813829e-28,7.661184529988032e-25,1.4984037444463992e-37,7.038488294215612e-29,1.741926660152948e-45,9.77840185110872e-43,7.605258086964028e-30,2.538251491619507e-34,-2.79825470959404e-43,5.973583509705789e-27,-2.3053910908038306e-28,0.00034206968043872356,6.221673759150432e-34,-2.8351129915591162e-39,2.933720097572188e-28,4.297562663277934e-28,7.34259491978004e-37,3.819944103014397e-34,5.1913028912663035e-24
11.993654604002334,0.0005284065757894736,0.1557,0.0,0.0011369131744259687,0.6420167270345911,0.2019,1.2155703737688473e-27,9.052192310394324e-24,8.340356845686938e-27,-1.0650849080329493e-27,-8.595376703305719e-24,4.003886981700981e-31,6.982882542818015e-05,4.444225498827609e-28,-4.1044637270147386e-35,1.475985591678747e-27,2.1971729060259295e-25,6.981813613817849e-37,-1.2414302860062286e-28,1.6973874277478225e-45,5.999970139362246e-43,-2.568461570760302e-29,-8.626641962646573e-34,-1.1360242778746649e-42,-2.0409735282892878e-26,-1.1927634977849997e-27,0.0003483585526941476,-7.146625366854749e-34,5.265643475437341e-38,1.8764323364362473e-28,-1.488106867651992e-27,5.8280319758162955e-37,-1.3229837449301987e-33,8.391017326450309e-24
12.249062628867023,0.0005284065757894736,0.1557,0.0,0.0011310297978972404,0.6420106628165165,0.2019,-9.003593067858532e-28,-1.3443868693211244e-23,-2.0181084857892792e-26,9.165590880402803e-28,1.640219024351319e-23,8.849342694537928e-31,6.946714233624063e-05,-8.024406856281301e-28,-2.2239287032114938e-35,-1.4403018131239321e-27,-2.2609123040741947e-24,-5.148191529888893e-37,-1.2829006276711643e-28,-5.441188302645872e-45,-2.8141187734758972e-42,-1.422210970830506e-29,-4.749734242611511e-34,8.347023027616166e-43,-1.1171409520208478e-26,9.235206435273253e-28,0.0003546036123148152,-1.0462941836023473e-33,-6.850598237400114e-38,-8.460096236080862e-28,-8.050303086174364e-28,-2.498214474914514e-36,-7.15533840991484e-34,-1.410825919171461e-23
12.504470653731712,0.0005284065757894736,0.1557,0.0,0.0011251874052589286,0.6420046408437716,0.2019,-3.473597942733257e-27,-2.4868421578825304e-23,-2.7367982046014673e-26,3.203375874159415e-27,2.492060684503306e-23,-1.2065022650528219e-30,6.910798212318294e-05,-1.3560149842725783e-27,9.375698895126788e-35,-3.574786536076308e-27,5.873412357601198e-25,-1.967652046355358e-36,3.3385439093327993e-28,-3.932338825797659e-45,-1.7978903994464067e-42,5.901704445758428e-29,1.978465051301402e-33,3.397973830493289e-42,4.6717484855077246e-26,3.4934755619559024e-27,0.00036080516516618635,2.239411889327403e-33,-2.1404513331502712e-37,-5.57338511494335e-28,3.401213569443835e-27,-3.5469558752974743e-37,3.0236720656767695e-33,-2.55329260987009e-23
12.759878678596401,0.0005284065757894736,0.1557,0.0,0.0011193857104467662,0.6419986608214641,0.2019,3.0060587761681755e-27,3.8951752392076694e-23,6.15029659313173e-26,-2.577927436045158e-27,-4.4406489693290365e-23,-2.918328961247814e-30,6.87513271319479e-05,2.190099323817865e-27,5.041663110244723e-35,4.47311276063605e-27,6.022707204209963e-24,1.715207326511771e-36,2.1783740592045244e-28,1.626363289385035e-44,8.176956321132877e-42,3.1711212043342613e-29,1.0637828219048077e-33,-2.31315944121124e-42,2.508660363647067e-26,-2.986604124609867e-27,0.0003669635149695837,1.2798552774848669e-33,4.133426524059908e-37,2.4566951994988954e-27,1.819635678752903e-27,6.949334964509322e-36,1.617437879800435e-33,3.8296075665050827e-23
12.957054486926424,0.0005284065757894736,0.1557,0.0,0.0011149344411318831,0.641994072733993,0.2019,1.3925888149239152e-27,2.612261244563264e-23,1.629335268719724e-26,-1.6894951626968778e-27,-2.5180711143283935e-23,3.472888600948678e-31,6.847769082000956e-05,1.3530870403026928e-27,-9.551204584453583e-35,5.134124271925605e-27,-2.4540159071110176e-25,7.829163998372353e-37,-1.8743212246152814e-28,-9.480826215265782e-46,-2.5939566731229152e-42,-5.916261207152081e-29,-1.9951699410866318e-33,-2.0375120414148195e-42,-4.730809883429235e-26,-1.3707870838660532e-27,0.0003716884205964035,-1.8520371311554443e-34,-2.2064839139484937e-37,-9.14118577997932e-28,-3.4655517777836695e-27,-3.038186349681996e-36,-3.0810100657776388e-33,2.546427882288154e-23
13.154230295256447,0.0005284065757894736,0.1557,0.0,0.0011105071280473233,0.6419895093400614,0.2019,-1.806843030808352e-26,-1.4000439824603878e-22,-2.5790681006301404e-25,1.5535070130203495e-26,1.5172938516090947e-22,5.208468980716883e-30,6.820552912556417e-05,-7.78897049760253e-27,-1.2662738259171005e-34,-1.406661285159999e-26,-1.072786195484109e-23,-1.0211178268620734e-35,3.9993995930750433e-29,-5.815642467748902e-44,-3.1828894797023497e-41,-7.557726059835186e-29,-2.5798399502881138e-33,1.496270397040931e-41,-6.164460411989378e-26,1.808692374065683e-26,0.000376387895375411,4.5876407116904874e-33,-2.1773308601635235e-36,-9.569561426721442e-27,-4.548392177459094e-27,-2.075314667819691e-35,-4.043842858168923e-33,-1.406825100459471e-22
13.35140610358647,0.0005284065757894736,0.1557,0.0,0.0011061036420110164,0.6419849705065002,0.2019,-3.4468466674246095e-27,-7.76866741672435e-23,-5.4952382288146e-26,4.9159942660964004e-27,7.794470306824441e-23,-1.306688003071584e-31,6.793483407566362e-05,-3.954971782470103e-27,2.7600497702476822e-34,-1.540383970629855e-26,3.1388414552451736e-25,-1.9094257546947886e-36,4.972910318667075e-28,6.514522139267013e-45,1.2194594892515111e-41,1.706201574220085e-28,5.758594726098642e-33,6.23143153637684e-42,1.366018234476087e-25,3.462527197400072e-27,0.0003810620764616236,-2.5453478251788554e-35,1.1687007207863575e-36,4.189413496744145e-27,1.0012951240334269e-26,1.1399435704445193e-35,8.901974333466427e-33,-7.835915268050399e-23
13.52886433108349,0.0005284065757894736,0.1557,0.0,0.0011021607704990838,0.641980906445929,0.2019,1.3948427878697283e-26,1.0348565442991027e-22,2.299554008587052e-25,-1.2628959186671746e-26,-1.0575986845857762e-22,-3.3765853351827324e-30,6.76924559572779e-05,6.2443326272530465e-27,1.3781994818661673e-34,1.2562826262869594e-26,2.624464478530981e-24,7.820632613518235e-36,1.1625223003111386e-28,4.42084954065919e-44,2.762052357472247e-41,8.346696559374242e-29,2.8309539225614546e-33,-1.1949862546089366e-41,6.74947553495132e-26,-1.3927652309642343e-26,0.0003852473260919421,-2.0119611780066547e-33,1.4322597235261681e-36,8.35055968652942e-27,4.952676253664799e-27,9.376653472366546e-36,4.403451561066798e-33,1.0283796313710069e-22
13.688576735830809,0.0005284065757894736,0.1557,0.0,0.0010986285215470396,0.6419772656295636,0.2019,4.54572403123138e-30,3.7635827991128575e-23,-5.814884447832321e-29,-1.527479011282352e-27,-3.661048423225755e-23,-2.648198685722757e-35,6.74753211305143e-05,2.3645218398323097e-27,-2.0446501743095836e-34,8.86618973018016e-27,-2.4799338586757022e-25,-1.8481058930113622e-38,-4.130392737603268e-28,-1.6512193226879778e-44,-1.969543371283859e-41,-1.2648360066300614e-28,-4.268838629899674e-33,-3.033818963364567e-42,-1.0141234228267783e-25,1.8868253604657943e-29,0.0003889967098707478,-6.662995727958804e-34,-2.1830063298739075e-36,-6.501382552925066e-27,-7.411556203919613e-27,-1.5295483285589587e-35,-6.589276840944983e-33,3.69768124306479e-23
13.848289140578128,0.0005284065757894736,0.1557,0.0,0.0010951116781174072,0.6419736406928366,0.2019,-2.813173791256038e-28,-3.956080101494522e-23,-7.839420230784899e-27,3.5377106409139866e-28,3.9977174747260086e-23,-1.208548433357539e-32,6.725913453554343e-05,-2.0817532037715705e-27,2.024911958606575e-34,-8.741265954404363e-27,1.5809250159613189e-25,-1.3415381049353192e-37,3.593814392375524e-28,-1.1465663519655413e-45,-1.1618047742328268e-42,1.2499048355532308e-28,4.220507197140497e-33,2.6201675917912507e-43,1.0008747051659721e-25,3.0376670993844617e-28,0.0003927297398953484,-4.715914518545483e-35,1.4349840647356003e-36,-3.804223707916835e-28,7.33986450558124e-27,9.673100918875214e-36,6.52553979401897e-33,-4.0234501947269814e-23
14.008001545325447,0.0005284065757894736,0.1557,0.0,0.0010916101728912937,0.6419700315663517,0.2019,1.9669386366719318e-27,1.1506250448509446e-23,4.112808550799967e-26,-1.2694113711936376e-27,-1.103341029777717e-23,-4.48713048447898e-31,6.704389201824986e-05,7.956024780141657e-28,4.1468947189921146e-35,9.662626353988635e-28,1.2026188502383254e-25,9.669429263182067e-37,8.818114518934961e-29,1.384708346347681e-44,1.2168429723999632e-41,2.5567074537404054e-29,8.628672743286833e-34,-3.5575024402917093e-43,2.0724676871575048e-26,-1.9346406599302353e-27,0.0003964464876387576,1.7633234740630202e-34,4.190406634050518e-37,3.843155672785145e-27,1.4964610580252495e-27,4.5333252845799135e-36,1.3304644118276177e-33,1.084798160751572e-23
14.151742709598034,0.0005284065757894736,0.1557,0.0,0.001088471876950709,0.6419667968131624,0.2019,-5.640574214128434e-28,2.112801120770913e-23,-1.0096461708587467e-26,1.9881871024543214e-28,-2.0229647730228146e-23,1.4162396484105904e-31,6.68509775204787e-05,1.341746617990236e-27,-1.3763239020834974e-34,5.247457752920709e-27,-1.556555043879896e-25,-3.0103913455179673e-37,-2.573029247996209e-28,-5.2921413926198507e-45,-5.117609543189068e-42,-8.500808693305742e-29,-2.8700323293031385e-33,-1.4907383570864556e-43,-6.830392559011305e-26,6.082228102637035e-28,0.0003997776980771168,-1.362969677116869e-34,-1.1812298659936582e-36,-1.6465410671724945e-27,-4.9875894429934874e-27,-9.87949924488128e-36,-4.434250821101683e-33,2.047150228097021e-23
14.295483873870621,0.0005284065757894736,0.1557,0.0,0.0010853459020056383,0.6419635747601437,0.2019,1.794376849946672e-27,-3.397243819896676e-23,1.9299206660548813e-26,-1.705853456337742e-27,3.3752211328890744e-23,-5.307464090531669e-31,6.665882137289769e-05,-1.7554570516356666e-27,2.33642219336076e-34,-7.375869131007967e-27,7.5330513754461e-25,1.0863249372496607e-36,3.91493937207225e-28,1.2949646558700609e-45,-1.911574375446087e-42,1.4395719342767682e-28,4.8627551333111754e-33,-2.1503553969802446e-42,1.1508053361909234e-25,-1.7448047000226098e-27,0.0004030958291697699,-4.0062373145777765e-34,1.5783955348478306e-36,-7.44053703009918e-28,8.462798398298666e-27,7.069787219643155e-36,7.523933064571869e-33,-3.4645367001440224e-23
14.439225038143208,0.0005284065757894736,0.1557,0.0,0.001082232199591653,0.6419603653573357,0.2019,3.356284643365639e-27,-8.652690947891987e-24,6.95983593032427e-26,-2.875341169786591e-27,8.814065145813323e-24,-8.109827516346453e-31,6.646742058503543e-05,-3.4593645196614537e-28,2.033703836950775e-34,-4.216624302232453e-27,3.2746951646041945e-25,1.6817495941109764e-36,3.855821431122496e-28,1.4609047204350307e-44,9.253963281468956e-42,1.2550584974005108e-28,4.2369885234777935e-33,-2.270501052133029e-42,1.0106255840042104e-25,-3.307246547388117e-27,0.00040640093237161683,2.4966844466850894e-34,1.6058651733997495e-36,2.7216586900277513e-27,7.361205370367331e-27,1.4945213015351076e-35,6.544565415742373e-33,-9.318837091405872e-24
14.582966202415795,0.0005284065757894736,0.1557,0.0,0.0010791307214356662,0.6419571685549762,0.2019,-3.441203506743169e-27,4.514866701117241e-23,-5.34262621313478e-26,2.869812637562075e-27,-4.343539140146608e-23,9.684447617366915e-31,6.627677217830318e-05,2.636342078332706e-27,-3.1212726556651484e-34,9.13860358843197e-27,-8.456824252243518e-25,-1.8323799847904737e-36,-5.46982177932296e-28,-1.130582534981624e-44,-5.7276657621164124e-42,-1.9247054669072116e-28,-6.499221334255229e-33,2.701115179894166e-42,-1.5410640373895539e-25,3.48783048604588e-27,0.00040969305893433634,2.1910244723020886e-34,-1.8450014164590217e-36,-1.588783440126186e-27,-1.130436307664952e-26,-9.726635289125143e-36,-1.0050266389825774e-32,4.450047865260259e-23
14.726707366688382,0.0005284065757894736,0.1557,0.0,0.001076041419455344,0.6419539843034995,0.2019,-1.3346630295447398e-27,-1.2807037302616154e-23,-5.444057934459325e-26,1.5103863896346825e-27,1.3121648862095125e-23,2.6707512737618683e-31,6.608687318576508e-05,-6.305735797856422e-28,-4.058279425190102e-35,3.338784133782206e-28,4.240733485175854e-25,-4.817251771077134e-37,-1.2698468436318856e-28,-7.261641370725779e-45,-3.4171460662302564e-42,-2.535406482256919e-29,-8.530914432701368e-34,1.0743812863440305e-42,-2.1149404941931775e-26,1.3803416331077562e-27,0.00041297225990719614,-7.294252632592549e-34,-6.699725827951073e-37,-8.965370359754733e-28,-1.4683776436630963e-27,-1.3291370380278504e-35,-1.3054656941628329e-33,-1.3468012971176452e-23
14.870448530960969,0.0005284065757894736,0.1557,0.0,0.001072964245758053,0.6419508125535357,0.2019,6.918018153502628e-27,-4.728664791603017e-23,1.4223000678119177e-25,-5.9721050113840196e-27,4.6831575570159403e-23,-1.9161177505092464e-30,6.589772065239388e-05,-2.5262722090206334e-27,4.146797614691192e-34,-9.934413083734835e-27,7.698217792296296e-25,3.394589811593357e-36,7.713475280413926e-28,2.7743374714986266e-44,1.5192581780495492e-41,2.5593744625473863e-28,8.638341735845943e-33,-4.952750538918702e-42,2.0550155117282941e-25,-6.871002409915813e-27,0.0004162385861378579,2.985834952452608e-34,2.2095939328969945e-36,4.3061323900510705e-27,1.5012754349752234e-26,1.6678420798952464e-35,1.334726727003521e-32,-4.79624287002068e-23
15.014189695233556,0.0005284065757894736,0.1557,0.0,0.0010698991526401165,0.6419476532559089,0.2019,-4.262430477944497e-27,4.4939672516062143e-23,-3.208217669495042e-26,2.798018291168723e-27,-4.284478177167065e-23,1.2869187145216887e-30,6.570931163500933e-05,2.64326856691664e-27,-2.062659849153217e-34,4.4695050156013346e-27,-1.2972308054366363e-24,-2.309950932427483e-36,-2.9793322673023717e-28,-1.6479624639990564e-44,-1.1983633066686836e-41,-1.2675606838471193e-28,-4.2823513149661025e-33,2.2496370173951098e-42,-1.0054779980947143e-25,4.309705694297866e-27,0.00041949208827317944,1.0283908990660504e-33,-1.3920104033035876e-37,-3.648861456978329e-27,-7.465818096259184e-27,1.2460110704220452e-35,-6.637633633714108e-33,4.4284492238282097e-23
15.157930859506143,0.0005284065757894736,0.1557,0.0,0.001066846092586499,0.6419445063616388,0.2019,-8.287552595605809e-27,4.138508630930408e-23,-2.3631049990900997e-25,7.982103844776818e-27,-4.027373214357198e-23,2.448985599483307e-30,6.552164320179318e-05,2.384265085827193e-27,-4.174298583758827e-34,1.067637456358933e-26,-7.771229500729332e-27,-3.771224749346773e-36,-8.600352725329213e-28,-3.5703331651937247e-44,-1.7238599568954725e-41,-2.5824987451724306e-28,-8.7099160746944e-33,6.468434288746981e-42,-2.0832953467823287e-25,8.332946031906064e-27,0.000422732816760014,-1.428499582408953e-33,-2.451058837445153e-36,-4.769820823926081e-27,-1.5114667355380918e-26,-2.8712048026567083e-35,-1.3437838043212956e-32,4.074034178521457e-23
15.30167202377873,0.0005284065757894736,0.1557,0.0,0.0010638050182696418,0.6419413718219372,0.2019,1.4940714923670155e-26,-8.108808434581631e-23,2.607862242832334e-25,-1.1717310383461552e-26,7.939425408614772e-23,-4.50116880630724e-30,6.533471243265746e-05,-4.455618724419622e-27,5.127305172996587e-34,-9.34968400884555e-27,1.8378480541021424e-24,7.304445019300839e-36,8.920074970387816e-28,6.386383731164954e-44,3.862834132090812e-41,3.1604628329928738e-28,1.0665831760334269e-32,-9.031540778862154e-42,2.526284810300564e-25,-1.4892174915461458e-26,0.000425960821846006,-4.973637736644703e-34,8.13000404811474e-37,1.1303539349323593e-26,1.855343284627004e-26,-8.238611174496268e-36,1.6495276716280895e-32,-8.17637223099089e-23
15.445413188051317,0.0005284065757894736,0.1557,0.0,0.0010607758825484288,0.6419382495882093,0.2019,2.1401556590603815e-27,-1.4960422438319697e-23,2.4084228458660036e-25,-4.651711164701052e-27,1.6730240404810675e-23,-1.0143921221560566e-30,6.514851641949223e-05,-6.863647077416968e-28,2.4613677647269246e-34,-1.034282699847745e-26,-1.4610856915760395e-24,6.240763024967026e-37,6.596877920802304e-28,9.955307034000517e-45,-1.8344280266020633e-42,1.5341487797403031e-28,5.165642675138725e-33,-4.23371742694144e-42,1.2560349691181159e-25,-2.0877332526200168e-27,0.0004291761535803835,2.911013406521759e-33,2.96034951594203e-36,-8.61813699001115e-28,8.923314572983945e-27,4.936298699357911e-35,7.933192761419154e-33,-1.563873131270769e-23
15.589154352323904,0.0005284065757894736,0.1557,0.0,0.0010577586384683453,0.6419351396120523,0.2019,-2.935184120543968e-26,1.2542616743646808e-22,-7.069343438040534e-25,2.5377922265189633e-26,-1.2222113825728515e-22,9.66276524362539e-30,6.496305226521293e-05,7.091844118075907e-27,-7.9796819000109e-34,1.7325123034059238e-26,-1.4433963651415962e-24,-1.37517322378602e-35,-1.5716761406115326e-27,-1.2974628482167903e-43,-7.004309582461711e-41,-4.932857268475684e-28,-1.6631254054238012e-32,1.9772851167430866e-41,-3.962212778029573e-25,2.9400692823191025e-26,0.00043237886181474747,-1.7189571091723793e-33,-1.837847120527469e-36,-2.0211447015065018e-26,-2.888141305557212e-26,-9.129983756163456e-36,-2.5677492231491227e-32,1.2479465012732989e-22
15.718521400169232,0.0005284065757894736,0.1557,0.0,0.0010550532474909908,0.6419323510738824,0.2019,3.525787307485317e-27,3.120848406052941e-23,3.973057001593044e-27,-1.9899372137081252e-28,-3.104138248972848e-23,-9.473869020589419e-31,6.479675788043812e-05,1.6441207867934893e-27,-1.792976223128773e-34,9.819235600962103e-27,5.56338714425412e-25,1.763538142858723e-36,-3.7108801959194656e-28,3.357008269027441e-44,3.1660503555673556e-41,-1.1109966613716322e-28,-3.7498716638271727e-33,2.117468252967115e-42,-8.99688146739729e-26,-3.4788381515897116e-27,0.0004352505471768784,-5.5832676633482145e-34,-1.9337016997520565e-36,1.0064729809853204e-26,-6.506503398811196e-27,-3.629265728183714e-35,-5.784549805502235e-33,3.056948591884066e-23
15.84788844801456,0.0005284065757894736,0.1557,0.0,0.001052357416890339,0.6419295723902759,0.2019,3.6123084030306085e-26,-1.0626604901583416e-22,1.5271639309793664e-24,-3.683941360395371e-26,1.069545288897621e-22,-1.4531275924936823e-29,6.463105186858562e-05,-6.098778497285344e-27,7.783955781851605e-34,-2.3722688376719013e-26,-1.936582199048569e-24,1.6163318966937576e-35,2.06300972313314e-27,1.9220709220580877e-43,1.0177605842443756e-40,4.850482582620666e-28,1.631492906349828e-32,-2.7510208748304496e-41,3.951464657634817e-25,-3.6069094920151425e-26,0.00043811208378938303,8.865407170716579e-33,4.330436347794145e-36,3.0077208368764806e-26,2.81912822870301e-26,6.674190676340911e-35,2.506351906788574e-32,-1.0696287184145816e-22
15.977255495859888,0.0005284065757894736,0.1557,0.0,0.001049671112820079,0.6419268035263422,0.2019,-7.868739345987807e-27,-2.519729219584459e-23,-1.4181798881869867e-25,3.406938067012713e-27,2.6509318643972074e-23,2.6206558071918873e-30,6.446593214162413e-05,-1.4516859158964586e-27,1.4204731809164816e-34,-8.570462734967514e-27,-5.492453242345747e-25,-3.7245921164344026e-36,2.3974305094081183e-28,-6.267588605956953e-44,-5.122337715854471e-41,8.766015605525751e-29,2.964450555970372e-33,-5.317380358715201e-43,7.078237178522193e-26,7.925554655550704e-27,0.0004409635075866029,-4.229865127111025e-34,1.5240504278191025e-36,-1.6071650625212117e-26,5.157462564282485e-27,4.389297875009737e-35,4.585170106954371e-33,-2.5880578955274583e-23
