Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51)
6.115029794006519e-15,0.0005394621125486658,0.0915567593028733,0.0,0.0015876133351858915,0.45154262332913514,3.7623300400933904e-61,0.45690060553696915,2.3308837784201557e-37,1.19080354517799e-47,7.686784609934163e-32,1.4748284333064624e-55,1.9342539221188555e-81,1.0053929427130673e-08,4.5509150528061756e-26,1.6996002328700458e-31,9.585046475779805e-33,4.5509328853701674e-26,3.763793169192952e-16,1.1502622040896003e-33,1.2609893851341816e-26,7.099848144212978e-25,1.137885993377856e-40,4.949726565524569e-50,6.335206397151651e-54,5.942119511423116e-57,6.804057513954734e-09,1.5709381895238089e-19,6.940060616763432e-35,5.476693320816741e-42,1.3524779266836878e-40
8.474210746432993e-15,0.0005394621125486658,0.0915567593028733,0.0,0.0015876042065481885,0.45154262138977025,1.7069060536425235e-60,0.4569006029120151,1.0920381924622214e-36,5.354882600088496e-47,2.6916866196127117e-31,1.7453355451475337e-54,4.8146406750301295e-80,1.3932659230774855e-08,8.739506624138128e-26,4.401126701170698e-31,3.362947224881812e-32,8.739553702093949e-26,5.215850685004613e-16,2.797524725911844e-33,2.2213026791791137e-26,1.361127779428582e-24,3.7133488901087055e-40,2.9508116000717384e-49,4.179596604152239e-53,7.0319992252754275e-56,9.42901139108843e-09,2.1770005112202547e-19,1.6615105361081226e-34,1.8962354552245965e-41,6.135898157293747e-40
1.0833391698859466e-14,0.0005394621125486658,0.0915567593028733,0.0,0.0015875950780155842,0.4515426194504277,5.323968905967924e-60,0.4569006002870913,3.462364102404338e-36,1.6351651390407244e-46,6.95013068409642e-31,9.168906319898667e-54,3.557678070241526e-79,1.781134434440933e-08,1.4282715964866862e-25,9.060786734245758e-31,8.697288156726566e-32,1.4282814695828726e-25,6.667899625105391e-16,5.427614451075308e-33,3.3390331563224205e-26,2.220645997681929e-24,9.0116131166848e-40,1.0698234375899182e-48,1.6327091812237304e-52,3.6941745862096044e-55,1.2053935063780472e-08,2.783059345516323e-19,3.1778331717310113e-34,4.820492533241561e-41,1.9138159848808924e-39
1.3192572651285939e-14,0.0005394621125486658,0.0915567593028733,0.0,0.0015875859495880973,0.45154261751110747,1.3463439346376463e-59,0.45690059766219765,8.845998173137484e-36,4.017369373206275e-46,1.4983003094091504e-30,3.532747806486233e-53,1.8658104803276326e-78,2.168998474862614e-08,2.118052695604455e-25,1.6247119017306977e-30,1.877655836740497e-31,2.1180707232996524e-25,8.11993998960114e-16,9.186044055503476e-33,4.564663818445592e-26,3.2873789210919563e-24,1.8306167270711802e-39,3.013576203707891e-48,4.944004101587654e-52,1.4233526567062175e-54,1.46788285325713e-08,3.389114692453593e-19,5.307657186249511e-34,1.0186189984183444e-40,4.839682898702336e-39
1.555175360371241e-14,0.0005394621125486658,0.0915567593028733,0.0,0.0015875768212657458,0.45154261557180964,2.9722452619583445e-59,0.4569005950373342,1.966482550289576e-35,8.559831058342635e-46,2.8631709620211974e-30,1.144753666935096e-52,7.91714256620311e-78,2.556858042418416e-08,2.9432923532449967e-25,2.6520280185201243e-30,3.5929349325616974e-31,2.9433223169270326e-25,9.571971778595565e-16,1.4164497827197104e-32,5.866995757761541e-26,4.560182986921339e-24,3.297873305020953e-39,7.222626269980587e-48,1.2804028414504286e-51,4.6122402810690357e-54,1.730369179799858e-08,3.9951665520734956e-19,8.084716467449023e-34,1.895892758571492e-40,1.0684189074569209e-38
2.0270115508565357e-14,0.0005394621125486658,0.0915567593028733,0.0,0.001587558564936518,0.45154261169328114,1.1466933986171972e-58,0.456900589787698,7.604073062835782e-35,2.963298359551566e-45,8.278295732974424e-30,1.0008138557267493e-51,1.1717794560497355e-76,3.332563751550497e-08,5.000141173245295e-25,5.845139530377156e-30,1.0414809481704944e-30,5.000209745137976e-25,1.2476009630472541e-15,2.794483517086007e-32,8.646178899598748e-26,7.719666893409015e-24,8.435826104288156e-39,3.058013545179849e-47,6.792775426825366e-51,4.0323032973140205e-53,2.2553327720827088e-08,5.207259809520363e-19,1.562406998330126e-33,5.05359992855201e-40,4.1218686197154e-38
2.4988477413418302e-14,0.0005394621125486658,0.0915567593028733,0.0,0.0015875403090280433,0.45154260781484207,3.268636480367041e-58,0.45690058453818255,2.1685003178550943e-34,7.711183589681135e-45,1.9071484752155718e-29,4.5417853526220536e-51,7.025365508737295e-76,4.108251546877675e-08,7.598805571301844e-25,1.0915008060233224e-29,2.4041250327637368e-30,7.598938267539632e-25,1.5380013181530876e-15,4.713474101014118e-32,1.155200576786788e-25,1.1690325373070307e-23,1.746059925853089e-38,9.072596062683828e-47,2.385786058877694e-50,1.829896335470811e-52,2.780284283644565e-08,6.419339118178988e-19,2.591404650636478e-33,1.0739711293005454e-39,1.1749107236756812e-37
2.970683931827125e-14,0.0005394621125486658,0.0915567593028733,0.0,0.0015875220535404614,0.4515426039364928,7.694816380864531e-58,0.4569005792887879,5.110315911926569e-34,1.676469754285523e-44,3.7894690345479406e-29,1.510427466453272e-50,2.9280110155942087e-75,4.883921413470156e-08,1.073927308992675e-24,1.828590578470214e-29,4.784660855048063e-30,1.0739503042370898e-24,1.828398243255795e-15,7.193233060025486e-32,1.45170708597496e-25,1.6463492976342177e-23,3.150430155684302e-38,2.172435512142282e-46,6.612136140784333e-50,6.085548906187822e-52,3.3052237149025584e-08,7.631404478370787e-19,3.90089221881288e-33,1.9762026883674093e-39,2.7658487208395875e-37
3.442520122312419e-14,0.0005394621125486658,0.0915567593028733,0.0,0.001587503798473914,0.4515426000582332,1.5917924840541884e-57,0.4569005740395142,1.0587399699471478e-33,3.224490897952732e-44,6.79490040782298e-29,4.1629619413700707e-50,9.813697135846682e-75,5.65957333639609e-08,1.4421531268858387e-24,2.837747954139596e-29,8.590928474087446e-30,1.4421899884329856e-24,2.11879173843379e-15,1.0242700695020575e-31,1.7510964149736845e-25,2.2030596679731048e-23,5.171465029121003e-38,4.510296957333269e-46,1.5729644006641212e-49,1.677267467494936e-51,3.830151066273987e-08,8.843455890417344e-19,5.49254642845035e-33,3.291247807232205e-39,5.721482312075891e-37
4.3861925032830084e-14,0.0005394621125486658,0.0915567593028733,0.0,0.001587467289604487,0.45154259230198346,5.371621944063301e-57,0.45690056354132896,3.578518143743827e-33,9.405373713435833e-44,1.781518313572587e-28,2.3580828901671002e-49,8.059583902515262e-74,7.210823291486746e-08,2.341136972799582e-24,5.837143338379919e-29,2.257336186708497e-29,2.341217731046006e-24,2.699568439328851e-15,1.8060451677662565e-31,2.355231835330608e-25,3.5512914287578115e-23,1.1523567595936477e-37,1.4753612523778006e-45,6.87814079649884e-49,9.500773214512018e-51,4.879969531028171e-08,1.126751687136281e-18,9.522705084809469e-33,7.473311622019849e-39,1.930675465680689e-36
5.3298648842535974e-14,0.0005394621125486658,0.0915567593028733,0.0,0.0015874307824208901,0.4515425845460935,1.4119949625384514e-56,0.45690055304362687,9.420753450382098e-33,2.1905266450156034e-43,3.855377344091073e-28,8.773893687374244e-49,3.7911158744712786e-73,8.762001292638275e-08,3.4568221195282e-24,1.0416731922838076e-28,4.892917510778695e-29,3.456974928898175e-24,3.2803314214648184e-15,2.818606306227984e-31,2.961038224832221e-25,5.2070420366307236e-23,2.1710846372117105e-37,3.7139383096024436e-45,2.186523133922181e-48,3.535023078422458e-50,5.9297396812495575e-08,1.3691522063592127e-18,1.4684252096041607e-32,1.4248316005205787e-38,5.0748150560925357e-36
7.217209646194777e-14,0.0005394621125486658,0.0915567593028733,0.0,0.001587357773115699,0.45154256903539514,6.550474074843854e-56,0.456900532049672,4.367551184130817e-32,8.101123201116737e-43,1.2883068788885168e-27,7.168475423933908e-48,4.695765115979905e-72,1.186414095512125e-07,6.33825640979743e-24,2.5578359767573657e-28,1.6387408630196473e-28,6.338675529081056e-24,4.441816231966551e-15,5.536739584779298e-31,4.175488376589313e-25,9.41527502524067e-23,5.720499489821501e-37,1.5131355420004973e-44,1.4107469132857758e-47,2.8881961889430278e-49,8.029135051475193e-08,1.853936509222274e-18,2.840129514571594e-32,3.8072918178012804e-38,2.354083765575457e-35
9.104554408135955e-14,0.0005394621125486658,0.0915567593028733,0.0,0.0015872847705673634,0.4515425535261431,2.0563252327250765e-55,0.45690051105764934,1.372732656612951e-31,2.155070581457515e-42,3.2174111912283005e-27,3.159513076572102e-47,2.640045673137086e-71,1.4965991368007082e-07,1.0086376194819839e-23,5.080226016454988e-28,4.0984462766396695e-28,1.0087293234627222e-23,5.603246174955728e-15,9.180488016468887e-31,5.388352242031416e-25,1.4776977239174921e-22,1.1886344018828305e-36,4.276904367603943e-44,5.501659840474281e-47,1.2729755159060894e-48,1.0128337203720805e-07,2.3386984996960286e-18,4.664512182960046e-32,7.975387436417236e-38,7.389384743029399e-35
1.0991899170077133e-13,0.0005394621125486658,0.0915567593028733,0.0,0.001587211774784903,0.45154253801834204,5.149393757432122e-55,0.45690049006755856,3.4453881342780596e-31,4.7167262676241153e-42,6.730000434127303e-27,1.0263110171770335e-46,1.043555853662711e-70,1.8067551575748805e-07,1.470110168097107e-23,8.846234199364133e-28,8.58144692880699e-28,1.470284334926356e-23,6.764621255454896e-15,1.3749423531136518e-30,6.601179111236805e-25,2.1243445139339556e-22,2.1385244744018856e-36,9.778174813677156e-44,1.6371957563809244e-46,4.1350321277097616e-48,1.222734616477772e-07,2.823438179848328e-18,6.941449840076357e-32,1.4427563696556014e-37,1.8502949686673787e-34
1.287924393201831e-13,0.0005394621125486658,0.0915567593028733,0.0,0.0015871387857773337,0.4515425225119968,1.1124499136313603e-54,0.4569004690793994,7.461500680008219e-31,9.075504149096401e-42,1.2498118358629992e-26,2.757035032096668e-46,3.317180376332618e-70,2.1168820623118914e-07,2.0182353085928816e-23,1.4082558103141114e-27,1.5948205921101688e-27,2.0185354887440233e-23,7.92594147849341e-15,1.9243286789832053e-30,7.814943770809203e-25,2.876806349341719e-22,3.494154240880354e-36,1.9440932095600788e-43,4.1020906855582594e-46,1.1108161519713353e-47,1.4326161961459175e-07,3.3081555517498493e-18,9.670866656462389e-32,2.366129209859083e-37,3.996993463006864e-34
1.476658869395949e-13,0.0005394621125486658,0.0915567593028733,0.0,0.0015870658035536684,0.45154250700711207,2.162775180961684e-54,0.4569004480931716,1.4538688752395493e-30,1.592923356540853e-41,2.1301424795976732e-26,6.466713930658516e-46,9.003657421915931e-70,2.4269797555211686e-07,2.6530050638914465e-23,2.100563938978555e-27,2.719731350249528e-27,2.653486969331948e-23,9.087206849107456e-15,2.5662200304653424e-30,9.029321519704274e-25,3.7306205126621175e-22,5.327727459469066e-36,3.4995934574929666e-43,9.08653864739617e-46,2.6054548751919195e-47,1.6424784620600117e-07,3.792850617474076e-18,1.2852736898042932e-31,3.6174913973866333e-37,7.770197515264945e-34
1.8541278217841846e-13,0.0005394621125486658,0.0915567593028733,0.0,0.0015869198594940807,0.45154247600174363,6.543474374453179e-54,0.45690040612650923,4.4148609821719055e-30,4.046232642272551e-41,5.1587941353421805e-26,2.6887872720880182e-45,4.839527385544708e-69,3.047087125545316e-07,4.182446515924851e-23,4.0732499445748065e-27,6.592196589083928e-27,4.1835130687339e-23,1.1409573053238201e-14,4.1275555093175386e-30,1.145900202634517e-24,5.725322827330893e-22,1.0717165121643442e-35,9.214160283449407e-43,3.4453144444973624e-45,1.0833190071070155e-46,2.0621450633701864e-07,4.762173838697721e-18,2.057372008908223e-31,7.3033364636200075e-37,2.350510124995168e-33
2.2315967741724202e-13,0.0005394621125486658,0.0915567593028733,0.0,0.001586773942678166,0.4515424450022747,1.6114408937278206e-53,0.45690036416756896,1.0900719511029967e-29,8.621372272126447e-41,1.0572036226220344e-25,8.492825408355152e-45,1.857624235970422e-68,3.667076504359722e-07,6.05837073005519e-23,6.956914127350402e-27,1.3517513296304772e-26,6.06041862686082e-23,1.3731719908268777e-14,6.059024495426106e-30,1.388838118197224e-24,8.0763645005028235e-22,1.888328842532395e-35,2.0102187714671977e-42,1.0177468291882222e-44,3.4217803607987933e-46,2.4817344419190943e-07,5.731407860162489e-18,3.0104220924034083e-31,1.2898485676639544e-36,5.787644627939864e-33
2.609065726560656e-13,0.0005394621125486658,0.0915567593028733,0.0,0.0015866280531778936,0.45154241400874345,3.443215485343803e-53,0.45690032221634896,2.3333080394558464e-29,1.6293447235266749e-40,1.9317352783140192e-25,2.2270905237050396e-44,5.718441605845744e-68,4.286947129189571e-07,8.280713930051383e-23,1.0891690449934604e-26,2.4710261159735776e-26,8.284275581010605e-23,1.6053647454726482e-14,8.360624679368702e-30,1.6318273902601144e-24,1.0754309307896791e-21,3.040242337171704e-35,3.8619040416145704e-42,2.5324571343439473e-44,8.973003110345136e-46,2.901246619251849e-07,6.7005526985559575e-18,4.144406810081984e-31,2.08008779562234e-36,1.2364769401488818e-32
2.9865346789488915e-13,0.0005394621125486658,0.0915567593028733,0.0,0.0015864821910651738,0.45154238302118804,6.631233467986271e-53,0.45690028027284685,4.499060571491831e-29,2.8220762237677124e-40,3.245865801270643e-25,5.110067089192726e-44,1.5060341959193464e-67,4.906698237770952e-07,1.0849412357403262e-22,1.600477288247928e-26,4.15346012555451e-26,1.0855169636043102e-22,1.8375355733243374e-14,1.1032364438538459e-29,1.874913067547933e-24,1.3732110292666815e-21,4.585283174451647e-35,6.769870349328065e-42,5.562258505222205e-44,2.058858818815344e-45,3.3206816169474705e-07,7.669608370609535e-18,5.459318724580346e-31,3.140827534849224e-36,2.380952522352831e-32
3.7414725837253627e-13,0.0005394621125486658,0.0915567593028733,0.0,0.001586190549289741,0.4515423210641569,1.973819040864007e-52,0.45690019640898794,1.3411961180882468e-28,7.03906688800572e-40,7.665789940774582e-25,2.059039036351862e-43,7.777362792991948e-67,6.145838859719462e-07,1.702561994907269e-22,3.021662684016742e-26,9.814288435968244e-26,1.703846747718657e-22,2.3018114649506185e-14,1.7486382820542922e-29,2.3612592729012455e-24,2.048949803750878e-21,9.085449004860862e-35,1.716842575453001e-41,2.076485584351801e-43,8.295920639917578e-45,4.1593201599125973e-07,9.607452282841558e-18,8.631929764244547e-31,6.232894988306304e-36,7.084810820468472e-32
4.496410488501834e-13,0.0005394621125486658,0.0915567593028733,0.0,0.0015858990179259788,0.4515422591314857,4.777909618886784e-52,0.45690011257597485,3.2490057717028543e-28,1.4806755268061374e-39,1.5353566220615054e-24,6.341438586430505e-43,2.891196022305671e-66,7.384492282477734e-07,2.4586483793445508e-22,5.03811352522981e-26,1.9664034699271013e-25,2.4611215764300407e-22,2.7659996984208696e-14,2.5421271926202983e-29,2.8478113550301262e-24,2.817307395814094e-21,1.585108557766493e-34,3.6510802554839404e-41,6.019680155167067e-43,2.554982005648336e-44,4.997650244124261e-07,1.1544939731586686e-17,1.252831877194641e-30,1.0884072916835622e-35,1.7144554841760744e-31
5.251348393278305e-13,0.0005394621125486658,0.0915567593028733,0.0,0.0015856075975470459,0.4515421972234785,1.0032486182586518e-51,0.45690002877379027,6.823705361294182e-28,2.7712808619574983e-39,2.7462368092954404e-24,1.6294861106539703e-42,8.673936731922088e-66,8.622652426762189e-07,3.353149446565683e-22,7.71258627705013e-26,3.518255786295794e-25,3.357445419161693e-22,3.2301003066178874e-14,3.4837202474502247e-29,3.334578161712897e-24,3.66351520659101e-21,2.5344941455989114e-34,6.887106549506103e-41,1.468755087926928e-42,6.565242428647117e-44,5.835672043434085e-07,1.3482070852274875e-17,1.7148618858605373e-30,1.7412237074144892e-35,3.598869540360341e-31
6.006286298054776e-13,0.0005394621125486658,0.0915567593028733,0.0,0.0015853162887251335,0.4515421353404388,1.8994903658938547e-51,0.45689994500241676,1.2917342964363761e-27,4.763889631062554e-39,4.523312158568202e-24,3.6792615743049473e-42,2.238824728844236e-65,9.86031322186218e-07,4.386014282868864e-22,1.1093804503889636e-25,5.796283984858962e-25,4.392932384806548e-22,3.6941133225919246e-14,4.5734344625695215e-29,3.821571963296833e-24,4.575119796325321e-21,3.8029684880291925e-34,1.1908237366819616e-40,3.1647018504722066e-42,1.4823843562517376e-43,6.673385732234353e-07,1.5418845781037107e-17,2.249301789638542e-30,2.613515027655244e-35,6.811843220062272e-31
6.761224202831248e-13,0.0005394621125486658,0.0915567593028733,0.0,0.001585025092031458,0.4515420734826696,3.3242815017930507e-51,0.45689986126183685,2.2594982585274673e-27,7.676042479342508e-39,6.997259687260516e-24,7.5364145526618e-42,5.161988856306356e-65,1.1097468605760157e-06,5.557192003421349e-22,1.5218194944340993e-25,8.968290132474644e-25,5.567704098334537e-22,4.1580387795603726e-14,5.811287551543941e-29,4.3087831387854525e-24,5.541606609790733e-21,5.436813886062914e-34,1.9274213432237773e-40,6.206550460184914e-42,3.036442043232232e-43,7.510791485456424e-07,1.7355264654704038e-17,2.8561744140502232e-30,3.7370477044014385e-35,1.1917784824736558e-30
7.516162107607719e-13,0.0005394621125486658,0.0915567593028733,0.0,0.0015847340080362466,0.45154201165047364,5.468789374971926e-51,0.4568997775520328,3.714103734472261e-27,1.1754626115040465e-38,1.030371416589469e-23,1.430215405678635e-41,1.0894044811923189e-64,1.2334112525247529e-06,6.866631752340215e-22,2.011130562453143e-25,1.3208493443148652e-24,6.881887762290394e-22,4.6218767109074345e-14,7.197297182799509e-29,4.796205688431674e-24,6.554101695059128e-21,7.4823381392117874e-34,2.962128783016531e-40,1.1304719246235111e-41,5.762377825806866e-43,8.347889478569176e-07,1.9291327610804653e-17,3.535505516823874e-30,5.143578508217444e-35,1.960013877548147e-30
9.026037917160663e-13,0.0005394621125486658,0.0915567593028733,0.0,0.0015841521804171145,0.45154188806400974,1.2853664051784877e-50,0.45689961022468256,8.708004749626782e-27,2.4545242581254184e-38,1.9975246290873957e-23,4.328536910492717e-41,3.972509032748336e-64,1.4805841802880952e-06,9.900094057011658e-22,3.2258134439938605e-25,2.5614451912912844e-24,9.929020309899944e-22,5.549290131106616e-14,1.0413856621644708e-28,5.7716764630171275e-24,8.688500830861867e-21,1.2993806801332865e-33,6.218333630471303e-40,3.1677949917593027e-41,1.7439801631526105e-42,1.0021162889021415e-06,2.3162386323907594e-17,5.111657074785506e-30,8.932620755724996e-35,4.6040011036787236e-30
