Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52),CHX(32),SX(406),SX(420),C2HOX(418),C2H4O(376),CH2X(63),SX(57),CH4X(383)
5.252238880706363e-11,0.0027792097116130575,0.1557,0.0,0.007991424688831076,0.6423460202256593,0.20182017005602254,1.4651906099304197e-23,6.241355920188945e-30,2.520944626219761e-15,1.3265621753439268e-38,2.4494550154400595e-21,1.8548804871784422e-30,0.00010795954797017743,1.8221041082938135e-21,6.716446626372716e-31,5.725321449406392e-30,7.982994274935898e-05,6.248022312446039e-29,7.025311131149501e-13,4.017211172279569e-40,3.3566655729148724e-39,1.1132298818332644e-17,5.0905668036337705e-23,2.389851548476999e-52,1.2044473696208745e-22,1.8879421220111422e-18,1.9124685348714803e-15,5.228233289492408e-13,1.344829509883108e-16,4.724029259994817e-38,6.386244522001984e-24,1.7714340692830506e-20,-4.5879799739939845e-25,4.7576321023740374e-17,1.4652526440004605e-18,1.4877233323717988e-26,1.321624899021544e-26,8.135443057600733e-25,2.8992671184546233e-26,4.2433174906086863e-19,7.39557356766235e-37,-1.752614159922124e-20
5.28011658979165e-11,0.0027792097116130575,0.1557,0.0,0.007990569936787522,0.6423458002138779,0.2018197553275346,1.5045426987191933e-23,6.490436063333733e-30,2.5703071238174654e-15,1.3940601726125373e-38,2.542913699968412e-21,1.9462486819255666e-30,0.00010839957152234375,1.854940131656239e-21,6.919238407285163e-31,5.951368095326362e-30,8.024467122403291e-05,6.423344123721291e-29,7.130955548917675e-13,4.14706799618864e-40,3.49640334277965e-39,1.1412155191081081e-17,5.2309050155494087e-23,2.5330055718859987e-52,1.2504028457967708e-22,1.928068895565511e-18,1.9225054321813706e-15,5.254827212065853e-13,1.3571599058706727e-16,4.964629078165267e-38,6.6118579303975216e-24,-2.993034998176291e-20,7.124402143052467e-27,4.821264532220862e-17,1.4948993020785784e-18,1.5488018218109904e-26,1.3802551191340088e-26,8.5015002974339e-25,3.058069374957662e-26,4.348377484488189e-19,7.69621263745596e-37,3.012443091097501e-20
5.307994298876937e-11,0.0027792097116130575,0.1557,0.0,0.007989716933980704,0.6423455810322533,0.20181934068796745,1.5447287998446168e-23,6.748116287947936e-30,2.62032754840081e-15,1.4646157923928645e-38,2.6393304008019032e-21,2.0415351735311435e-30,0.00010883793476073174,1.8882468777908714e-21,7.1271948724504165e-31,6.1851141712808974e-30,8.0659310777824e-05,6.602743817752683e-29,7.237565771162802e-13,4.280441764682883e-40,3.641051264442297e-39,1.1697359271566409e-17,5.374185589873275e-23,2.6838788555048732e-52,1.2978128330409613e-22,1.9688164092673764e-18,1.9325412535768336e-15,5.28141060452998e-13,1.369522756977578e-16,5.215979266505479e-38,6.844055749401464e-24,5.1923005629896545e-20,-7.925842351099093e-25,4.88529955693871e-17,1.5249718455073157e-18,1.6120301928323778e-26,1.4411321602934034e-26,8.88179542236063e-25,3.2236531628371416e-26,4.455388514961642e-19,8.007227354050762e-37,-5.17189949006382e-20
5.3358720079622236e-11,0.0027792097116130575,0.1557,0.0,0.00798886568039161,0.64234536268083,0.2018189261372189,1.5857617758916775e-23,7.014649388024506e-30,2.671010042004371e-15,1.538350830485021e-38,2.738778545002524e-21,2.1408824529777662e-30,0.00010927463759638491,1.922030316528169e-21,7.340426145977277e-31,6.4267820788446e-30,8.107386151288181e-05,6.786299490765705e-29,7.345144281927276e-13,4.417413015106075e-40,3.7907486438992064e-39,1.1987979184123828e-17,5.520448911307193e-23,2.8428424030627762e-52,1.346713436630107e-22,2.0101904751394606e-18,1.9425760012687597e-15,5.307983493637927e-13,1.3819171018663803e-16,5.478492096152886e-38,7.08298825666508e-24,-9.2363700339739e-20,6.174031268624252e-25,4.94973661210124e-17,1.555473758359136e-18,1.6774713206198383e-26,1.5043282445141454e-26,9.276793626689783e-25,3.3988182564487375e-26,4.564373865901967e-19,8.328910695167825e-37,9.257136589699804e-20
5.3637497170475104e-11,0.0027792097116130575,0.1557,0.0,0.00798801617594669,0.6423451451596175,0.20181851167518688,1.62765460924493e-23,7.290294380636442e-30,2.722358727270618e-15,1.6153912848365882e-38,2.84133283184047e-21,2.2444372265063287e-30,0.00010970968001066765,1.9562964950578236e-21,7.559044354080291e-31,6.676599572436275e-30,8.148832353134225e-05,6.974090511871431e-29,7.453693538844187e-13,4.558051968183401e-40,3.945637724846392e-39,1.228408341927337e-17,5.669735551334485e-23,3.0102829337767563e-52,1.3971413874003017e-22,2.0521968959322453e-18,1.9526096774679755e-15,5.33454590526034e-13,1.3943419709549056e-16,5.752592148193867e-38,7.328808132635488e-24,1.6825494639671902e-19,-1.9283260717005516e-24,5.0145717767032035e-17,1.5864085078208602e-18,1.7451895440924998e-26,1.5699174566302204e-26,9.686972300120056e-25,3.579493972649084e-26,4.675356897127414e-19,8.661561549063095e-37,-1.6803200806667973e-19
5.391627426132797e-11,0.0027792097116130575,0.1557,0.0,0.007987168420492468,0.6423449284685903,0.20181809730176922,1.670420402267935e-23,7.575316632576079e-30,2.7743777041452384e-15,1.6958674816599618e-38,2.9470692430941955e-21,2.352350509450363e-30,0.0001101430620541202,1.991051537697577e-21,7.783163611686756e-31,6.934799865198267e-30,8.19026969353236e-05,7.166197542139737e-29,7.563215970921117e-13,4.702446788962514e-40,4.105863725977177e-39,1.2585740830825637e-17,5.822086264509922e-23,3.186603460498561e-52,1.4491340468115325e-22,2.094841495126743e-18,1.962642284385156e-15,5.361097867374937e-13,1.406798361090474e-16,6.038717890816225e-38,7.581670479599188e-24,2.5334285819253475e-20,-7.834751967789805e-25,5.079803440980927e-17,1.617779574551718e-18,1.8152506680499784e-26,1.637975752974552e-26,1.011282126313938e-24,3.766415465153874e-26,4.788361040839346e-19,9.005485605123339e-37,-2.509305458176074e-20
5.419505135218084e-11,0.0027792097116130575,0.1557,0.0,0.007986322413798947,0.6423447126076889,0.20181768301686392,1.7140723775753244e-23,7.869987988863029e-30,2.8270710555899534e-15,1.7799142036728653e-38,3.0560650532274078e-21,2.4647777216446403e-30,0.00011057478384600816,2.026301648184747e-21,8.012900064337299e-31,7.20162173627893e-30,8.231698182692265e-05,7.36270255399582e-29,7.67371398267393e-13,4.850679018171827e-40,4.2715748779835724e-39,1.2893020633005857e-17,5.977541984604334e-23,3.372223888914216e-52,1.5027294119516267e-22,2.1381301163663464e-18,1.972673824230734e-15,5.387639406207263e-13,1.4192850934770582e-16,6.337321849258472e-38,7.841732840594577e-24,2.484718760926266e-21,-7.038174183500746e-25,5.14543110280688e-17,1.6495904496677319e-18,1.887721990502559e-26,1.7085810185386295e-26,1.0554843003863543e-24,3.96380300589115e-26,4.903409826111994e-19,9.360994977539488e-37,-2.2275912481247314e-21
5.447382844303371e-11,0.0027792097116130575,0.1557,0.0,0.007985478155559625,0.6423444975768192,0.20181726882036877,1.758623878208085e-23,8.174586903227983e-30,2.8804428435540915e-15,1.8676708179869644e-38,3.168398839461864e-21,2.5818787841299663e-30,0.00011100484557378376,2.0620531093237825e-21,8.2483719285939e-31,7.477309639695763e-30,8.273117830821066e-05,7.563688850901224e-29,7.785189951918794e-13,5.0028293770894895e-40,4.4429224606337255e-39,1.3205992397594469e-17,6.136143821091425e-23,3.5675816350827605e-52,1.557966120488955e-22,2.182068597574029e-18,1.982704299214792e-15,5.414170548025883e-13,1.4318015607077636e-16,6.648869901288396e-38,8.109155218212817e-24,-4.110009377299832e-19,3.5197769522883476e-24,5.2114513851784675e-17,1.6818446090164826e-18,1.962672345006818e-26,1.781813106728886e-26,1.1013552919150558e-24,4.180379735180219e-26,5.020526877305479e-19,9.728408305639939e-37,4.112463523465634e-19
5.475260553388658e-11,0.0027792097116130575,0.1557,0.0,0.007984635645431825,0.6423442833758535,0.20181685471218175,1.8040883679419936e-23,8.48939857130045e-30,2.934497112448813e-15,1.959281411197757e-38,3.284150491769338e-21,2.7038182167212815e-30,0.00011143324749352101,2.0983122839294484e-21,8.489699567978515e-31,7.762113815576528e-30,8.314528648123025e-05,7.769241087162695e-29,7.897646228598771e-13,5.158988752147601e-40,4.6200608403904385e-39,1.3524726050973947e-17,6.2979330554324e-23,3.773132257178484e-52,1.6148834555853834e-22,2.2266628028487163e-18,1.9927337115470032e-15,5.440691320412218e-13,1.4443486027171828e-16,6.973843046688981e-38,8.384100093310506e-24,2.956302095651977e-21,4.098631136936693e-26,5.2778632872322e-17,1.7145455462264773e-18,2.0401721129142242e-26,1.8577538635247308e-26,1.1489479558042194e-24,4.408988636744516e-26,5.139735902536277e-19,1.0108051057007224e-36,-2.7201577099706157e-21
5.5031382624739447e-11,0.0027792097116130575,0.1557,0.0,0.007983794883006793,0.64234407000463,0.20181644069220098,1.8504794315984732e-23,8.814715066645757e-30,2.9892378917765317e-15,2.0548949247637864e-38,3.403401222726132e-21,2.8307652373157555e-30,0.0001118599899286499,2.135085616578496e-21,8.737005465010268e-31,8.056290403717783e-30,8.355930644799261e-05,7.979445288159112e-29,8.011085138588948e-13,5.319240164682208e-40,4.8031475078904054e-39,1.384929187121608e-17,6.462951137341055e-23,3.9893501122848896e-52,1.6735213507416404e-22,2.271918609763861e-18,2.002762063436551e-15,5.467201749119448e-13,1.456924842948038e-16,7.312737140396131e-38,8.666732443576407e-24,-5.159368915158999e-21,2.681579522325455e-25,5.344665560498135e-17,1.7476967592283803e-18,2.1202932454014195e-26,1.9364871670106026e-26,1.1983164868534328e-24,4.6418886756098467e-26,5.261060701461607e-19,1.0500255347616034e-36,5.396944953304662e-21
5.528228200650703e-11,0.0027792097116130575,0.1557,0.0,0.007983039690703535,0.6423438786797985,0.20181606814955017,1.893034935140034e-23,9.116728589280688e-30,3.0390948732863663e-15,2.1444967054408147e-38,3.513786788526998e-21,2.9494427674926534e-30,0.00011224263958171868,2.168626612759395e-21,8.964795131273619e-31,8.329279289373812e-30,8.393184908601299e-05,8.17267871990062e-29,8.114022209503361e-13,5.4670383098807615e-40,4.973144007240021e-39,1.4146445978020967e-17,6.614262466530135e-23,4.1934744049837536e-52,1.727800068123225e-22,2.313219362305154e-18,2.011786675284104e-15,5.491052313049076e-13,1.4682683248321582e-16,7.630065857215909e-38,8.927812730754644e-24,-3.807262032967745e-22,1.5652984596341543e-25,5.4051187737123194e-17,1.777920720075994e-18,2.1947042888918947e-26,2.009805760248438e-26,1.2443124226024802e-24,4.8562370253826035e-26,5.372081745225297e-19,1.0864259442558943e-36,6.3044607571494525e-22
5.5533181388274614e-11,0.0027792097116130575,0.1557,0.0,0.007982285913227614,0.6423436880267355,0.2018156956781895,1.93636213960022e-23,9.42771617692327e-30,3.0895140768648223e-15,2.2375812440555042e-38,3.62713455650836e-21,3.0724475829664104e-30,0.00011262394569703068,2.2025941743437783e-21,9.197620460188598e-31,8.61026744543652e-30,8.430432043387979e-05,8.369815736869796e-29,8.217758733537475e-13,5.618289580085288e-40,5.148208034507977e-39,1.4448433069827085e-17,6.768253315929812e-23,4.40701285237739e-52,1.783535353414662e-22,2.3550650578576265e-18,2.0208104315717096e-15,5.514894539517616e-13,1.4796352664434562e-16,7.95946656604426e-38,9.19537936600871e-24,-7.785315615468347e-23,9.847678926502406e-26,5.4658835321096424e-17,1.808514770553014e-18,2.2713529369441368e-26,2.0855200193544883e-26,1.2918332607958922e-24,5.0797397514205607e-26,5.484853364647567e-19,1.1238964974848072e-36,3.3930547764536493e-22
5.57840807700422e-11,0.0027792097116130575,0.1557,0.0,0.007981533550134515,0.6423434980452549,0.20181532327804466,1.9804712002743004e-23,9.747905591900029e-30,3.140498386150135e-15,2.3342677695430234e-38,3.743506517051122e-21,3.1999132083309634e-30,0.00011300390864791428,2.2369931675949242e-21,9.435575300249951e-31,8.899454313729703e-30,8.467672056587853e-05,8.570921982019843e-29,8.322296351801058e-13,5.773060181844547e-40,5.328461038010086e-39,1.4755305098284214e-17,6.924954237029967e-23,4.630353063595273e-52,1.8407576882462248e-22,2.397459989855191e-18,2.0298333339084917e-15,5.538728447610435e-13,1.4910252599120088e-16,8.301332440446788e-38,9.469557878755023e-24,8.350354422646726e-20,-8.220068264195162e-25,5.526958625303129e-17,1.839481454437603e-18,2.3502950069085691e-26,2.163695454560089e-26,1.3409213928709737e-24,5.310697161022265e-26,5.599393058213549e-19,1.1624628580678135e-36,-8.322619347395918e-20
5.603498015180978e-11,0.0027792097116130575,0.1557,0.0,0.007980782600932414,0.6423433087351483,0.20181495094904128,2.0253723522140824e-23,1.0077529458561536e-29,3.1920506739873556e-15,2.4346790559300933e-38,3.862965552201509e-21,3.331976505616262e-30,0.00011338252885042865,2.271828513537845e-21,9.678754969219283e-31,9.197043497710696e-30,8.504904955626478e-05,8.776064049470958e-29,8.42763668807863e-13,5.93141753056136e-40,5.514026608334662e-39,1.5067114238382248e-17,7.084395882362673e-23,4.863896737154437e-52,1.8994979926890544e-22,2.4404084625881246e-18,2.0388553839030363e-15,5.562554056517184e-13,1.5024382660135273e-16,8.656067449945619e-38,9.750475482154485e-24,2.2525817254084066e-21,-2.176627438666345e-25,5.588343230593925e-17,1.870823320974125e-18,2.431587410583416e-26,2.2443990001271346e-26,1.3916201521134504e-24,5.550521719678808e-26,5.715718378182886e-19,1.2021511625297874e-36,-1.959330431715545e-21
5.6285879533577364e-11,0.0027792097116130575,0.1557,0.0,0.007980033065089886,0.6423431200961867,0.20181457869110525,2.071075910453001e-23,1.0416825350072542e-29,3.2441738050369255e-15,2.5389415129615704e-38,3.9855754411413616e-21,3.468777736806085e-30,0.00011375980676322375,2.307105188821479e-21,9.927256287198442e-31,9.503242834663742e-30,8.542130747926233e-05,8.985309497221853e-29,8.533781349477337e-13,6.0934311237226486e-40,5.7050305002186503e-39,1.5383912886674823e-17,7.246609003240864e-23,5.108060111616584e-52,1.9597876279448247e-22,2.48391478961711e-18,2.0478765831633436e-15,5.586371385419755e-13,1.513874049226936e-16,9.024086466891799e-38,1.0038261083699566e-23,6.569302599666838e-20,-1.0466990166907697e-24,5.65003611308905e-17,1.9025429221346754e-18,2.5152881714227847e-26,2.32769904024895e-26,1.4439738289596313e-24,5.798704509261962e-26,5.833846942118996e-19,1.2429880180690237e-36,-6.537919406638121e-20
5.653677891534495e-11,0.0027792097116130575,0.1557,0.0,0.007979284942019505,0.6423429321281194,0.2018142065041623,2.117592270097326e-23,1.07660358751342e-29,3.296870629964704e-15,2.647185277893502e-38,4.1114008656320545e-21,3.610460626650459e-30,0.0001141357428868148,2.3428282252900707e-21,1.0181177569734675e-30,9.818264467729508e-30,8.579349440906085e-05,9.198726859904928e-29,8.640731926819784e-13,6.259170730384139e-40,5.901600654213703e-39,1.5705753659512912e-17,7.411624447565332e-23,5.363274421629303e-52,2.0216583990224381e-22,2.5279832832282073e-18,2.0568969332967757e-15,5.610180453204437e-13,1.5253319404299808e-16,9.405815073160668e-38,1.0333045295773396e-23,-1.1363671144818584e-19,6.938137592719313e-25,5.712034868201979e-17,1.9346428038801385e-18,2.6014564411896784e-26,2.4136654316961623e-26,1.4980276864264313e-24,6.063494070509093e-26,5.9537964148202e-19,1.2850005087893255e-36,1.1395680180856346e-19
5.678767829711253e-11,0.0027792097116130575,0.1557,0.0,0.00797853823110605,0.6423427448306753,0.20181383438813832,2.1649319064111296e-23,1.1125408766658698e-29,3.350143980825935e-15,2.7595443092745484e-38,4.240507415366934e-21,3.757172426399863e-30,0.00011451033776393584,2.3790027093947397e-21,1.0440618707008331e-30,1.0142324919541953e-29,8.616561041981402e-05,9.41638566167976e-29,8.748489993298167e-13,6.428706710964707e-40,6.103867218462953e-39,1.603268939124362e-17,7.579473157491387e-23,5.629986370068356e-52,2.0851425573697287e-22,2.572618260851783e-18,2.0659164359100095e-15,5.63398127897029e-13,1.5368121906432956e-16,9.80169014876261e-38,1.0634960446108572e-23,-1.0614027031792006e-20,7.277606913904912e-28,5.774337699202087e-17,1.967125513242888e-18,2.690152508000272e-26,2.5023695163148503e-26,1.5538279756770111e-24,6.34413098811207e-26,6.075584501671112e-19,1.3282162164021534e-36,1.0933033016116066e-20
5.7038577678880115e-11,0.0027792097116130575,0.1557,0.0,0.007977792931704484,0.6423425582035621,0.2018134623429592,2.213105374833301e-23,1.1495196972517038e-29,3.4039966726079413e-15,2.876156483652847e-38,4.372961593251446e-21,3.9090639783048076e-30,0.00011488359197915964,2.415633783043518e-21,1.0705681166194134e-30,1.0475645167657865e-29,8.653765558563832e-05,9.638356429235933e-29,8.857057105958506e-13,6.602112050345412e-40,6.311962570886853e-39,1.6364773132408066e-17,7.750186167283039e-23,5.90865861436155e-52,2.150272803469616e-22,2.6178240483189167e-18,2.074935092609005e-15,5.657773881758029e-13,1.5483144555329092e-16,1.0212160224295196e-37,1.0944140588168481e-23,1.3880640812140994e-20,-9.753565778291913e-26,5.836943742056802e-17,1.9999936012644287e-18,2.781437814036079e-26,2.5938841530055705e-26,1.6114219516564669e-24,6.632374768560097e-26,6.199228951834671e-19,1.3726632033611485e-36,-1.3556991484674054e-20
5.72894770606477e-11,0.0027792097116130575,0.1557,0.0,0.007977049043116368,0.6423423722464672,0.20181309036855088,2.2621233111400725e-23,1.1875658746702053e-29,3.4584315104962675e-15,2.9971636941893355e-38,4.508830820634431e-21,4.06628978064351e-30,0.00011525550615799869,2.4527266449373517e-21,1.0976467957886233e-30,1.0818450720211877e-29,8.690962998061052e-05,9.86471070492949e-29,8.966434805315358e-13,6.7794599742699185e-40,6.526021341001545e-39,1.6702058147943293e-17,7.923794601045298e-23,6.19977026257724e-52,2.217082289412234e-22,2.663604977919705e-18,2.0839529049989525e-15,5.681558280414867e-13,1.5598383238681914e-16,1.0637685580692935e-37,1.1260721511476811e-23,-1.3734390964697558e-20,1.2445760725957168e-25,5.899851639694836e-17,2.0332496200894887e-18,2.875374974868159e-26,2.6882837385814817e-26,1.6708578888955778e-24,6.928087647794091e-26,6.324747567904455e-19,1.4183700319598665e-36,1.4070041105202098e-20
5.754037644241528e-11,0.0027792097116130575,0.1557,0.0,0.007976306564596277,0.6423421869590572,0.20181271846483922,2.31199643154917e-23,1.2267057741034993e-29,3.5134512868743695e-15,3.1227119502280967e-38,4.648183442474003e-21,4.229008053388459e-30,0.00011562608096672755,2.4902865503997323e-21,1.1253083685353521e-30,1.1170971691877652e-29,8.728153367876549e-05,1.0095521060100689e-28,9.076624615026589e-13,6.960824593877804e-40,6.74618043118043e-39,1.7044597915375797e-17,8.100329670327338e-23,6.50381738185414e-52,2.2856046214348993e-22,2.7099653857568075e-18,2.0929698746842156e-15,5.705334493823399e-13,1.5713837483224947e-16,1.1078738377934945e-37,1.1584840751874679e-23,7.749216274034636e-21,-1.4818011689403663e-25,5.96305949461695e-17,2.0668961204975e-18,2.9720277952334616e-26,2.7856442317890926e-26,1.7321850974857095e-24,7.23485044198398e-26,6.452158204119383e-19,1.465365771054712e-36,-7.399415308598836e-21
