Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227),SX(387),SX(190),SX(495),SX(318),SX(533),SX(213),S(309),C2H4O3(79),SX(386),SX(390),SX(718),SX(572),S(233),SX(1093),SX(1139),SX(217),SX(923)
0.022340059411202637,0.0028733546784512542,0.0915567593028733,0.0,0.005414707198665036,0.4485480730155457,6.151644475269616e-07,0.4568984956781723,2.208167198611282e-06,9.13051401115244e-12,6.467633427043314e-07,1.0851417895369845e-07,1.0908450521398407e-15,0.00010309360442513945,4.719743407475e-10,5.055027813286097e-17,3.5672700716165317e-10,4.893198536954138e-09,9.128505798951196e-10,6.001706527564343e-11,1.9489313586128962e-22,5.1438339530966765e-14,5.786006361838085e-12,5.434686416194045e-17,3.2181605195778906e-24,1.40685400641745e-10,0.0029384556661997898,1.062429264484809e-12,3.5033142642531e-11,1.8730806983285144e-19,7.205421641546282e-07,1.946976705763616e-08,3.921269607390115e-18,1.4699238250986042e-12,2.2671939969864802e-23,6.520635841870997e-24,2.232322659342518e-19,6.025668503096213e-21,6.622692452502774e-20,7.506085699811222e-26,1.167888015985557e-24,2.397657456276537e-26,1.1249967411603896e-13,2.0805807610493858e-22,4.486105377158762e-15,1.393486618210612e-17,1.017324952598193e-23,3.9109517816915724e-16,1.1499653413497533e-23,2.3030702834791463e-24,1.8613307663035256e-24,3.168099810591278e-20,4.18720239304841e-25,7.04578841811807e-27,8.313666870418805e-25,3.365947561110019e-16,2.637733227997341e-18,5.569682592957005e-31,2.0538969978433533e-32,1.55491119762523e-18,7.264118415138258e-11,2.1306042297172857e-12,2.124660409458237e-22,2.757857526450718e-27,9.071594662399322e-24
0.022472205089712736,0.0028733546784512542,0.0915567593028733,0.0,0.005414707194267084,0.4485480477180006,6.195045913073118e-07,0.4568984860273446,2.2230823031425038e-06,9.13089796542861e-12,6.467649210825403e-07,1.0851938322904804e-07,1.0909416228057753e-15,0.0001030936014342292,4.719760406315968e-10,5.055449108734139e-17,3.5913647690641895e-10,4.927720940531348e-09,9.128505599199831e-10,6.00195747674557e-11,1.9489312605132699e-22,5.1438459893702665e-14,5.7862760121186015e-12,5.434938469351246e-17,3.2181683495797134e-24,1.4069214494162147e-10,0.0029384554980879207,1.0624318564026568e-12,3.50348237638521e-11,1.886339529911693e-19,7.256718901810558e-07,1.960830735030908e-08,3.921279175856885e-18,1.4699273857890568e-12,2.2834627077712277e-23,6.521213278641417e-24,2.2448067775702633e-19,6.025920070000923e-21,6.622969131559454e-20,7.509237905184888e-26,1.1679914061937878e-24,2.4053863299449118e-26,1.1249994550350788e-13,2.0994549844758012e-22,4.526807764907707e-15,1.395598876502462e-17,1.0188678392004751e-23,3.9113277020347656e-16,1.1500759065604549e-23,2.3194298860151125e-24,1.8616155107311825e-24,3.1750474756499636e-20,4.187604863174947e-25,7.046454904010121e-27,8.314803798890876e-25,3.366117130106382e-16,2.6378661843037393e-18,5.570444422739656e-31,2.054177933045948e-32,1.5663241448660058e-18,7.317599292236606e-11,2.1462416444004696e-12,2.1402541169741863e-22,2.778098540145528e-27,9.138087271214167e-24
0.022604350768222835,0.0028733546784512542,0.0915567593028733,0.0,0.0054147071898681355,0.44854802241993813,6.238445848240108e-07,0.45689847637658815,2.2379976746738476e-06,9.131279186971022e-12,6.467664055885256e-07,1.0852451750087476e-07,1.0910372657953193e-15,0.00010309359844324046,4.719776124770494e-10,5.0558689277874124e-17,3.615459897777595e-10,4.962242148794088e-09,9.128505399448204e-10,6.002206717523366e-11,1.9489311620378015e-22,5.1438573169845304e-14,5.786542483381451e-12,5.435187508998552e-17,3.2181757120821207e-24,1.4069879864028632e-10,0.002938455329972121,1.0624342941176866e-12,3.503648228519647e-11,1.899598969994227e-19,7.308018540211139e-07,1.9746854059793172e-08,3.921288173934767e-18,1.4699307318731235e-12,2.299738122717662e-23,6.521785170571169e-24,2.2572959198243434e-19,6.026169922423122e-21,6.623243926281827e-20,7.512383975664467e-26,1.1680938032063754e-24,2.4131210755713825e-26,1.1250020052388402e-13,2.1183800557051486e-22,4.567619814678182e-15,1.3977097836514756e-17,1.0204097417155117e-23,3.9116985628166293e-16,1.1501849841274526e-23,2.3357889786536344e-24,1.861897871336764e-24,3.1819962173052805e-20,4.188001916355938e-25,7.047113004185839e-27,8.315928267848981e-25,3.3662840553255847e-16,2.6379970687585244e-18,5.57119790540222e-31,2.054455790133257e-32,1.5777376357118937e-18,7.371082729274042e-11,2.1618798029249877e-12,2.1558485650458433e-22,2.798340515486969e-27,9.204583040848894e-24
0.022736496446732934,0.0028733546784512542,0.0915567593028733,0.0,0.00541470718546826,0.4485479971213549,6.281844257278674e-07,0.45689846672589873,2.25291330891566e-06,9.131657830449265e-12,6.467678016344437e-07,1.0852958569567647e-07,1.0911320334764113e-15,0.00010309359545217414,4.719790634172492e-10,5.056287354284854e-17,3.63955545082824e-10,4.99676214305807e-09,9.12850519969634e-10,6.002454346673047e-11,1.9489310632081119e-22,5.1438679767970415e-14,5.786805954183488e-12,5.435433704380255e-17,3.2181826340385622e-24,1.4070536681963024e-10,0.002938455161852407,1.0624365865203872e-12,3.503811947420161e-11,1.9128590116017301e-19,7.359320528270232e-07,1.988540710949534e-08,3.9212966345092525e-18,1.4699338757237766e-12,2.316020277610548e-23,6.522351830672004e-24,2.26979013555747e-19,6.02641815748237e-21,6.623516943411946e-20,7.515524260282481e-26,1.1681952630898578e-24,2.4208617720400548e-26,1.1250044012080039e-13,2.1373559839759603e-22,4.608541546370584e-15,1.399819427265345e-17,1.0219507240599752e-23,3.912064648119672e-16,1.1502926575787458e-23,2.3521476061734236e-24,1.8621779825950327e-24,3.1889461551975074e-20,4.188393856740157e-25,7.047763189911788e-27,8.31704098025453e-25,3.36644848574597e-16,2.6381259981120304e-18,5.571943511888183e-31,2.0547307427721648e-32,1.5891516626650438e-18,7.424568690240502e-11,2.177518695023033e-12,2.171443743434022e-22,2.8185834391842756e-27,9.271081928183513e-24
0.022868642125243033,0.0028733546784512542,0.0915567593028733,0.0,0.005414707181067515,0.4485479718222481,6.325241118017175e-07,0.45689845707527266,2.2678292018212125e-06,9.132034041823035e-12,6.467691143204156e-07,1.0853459152137232e-07,1.0912259752895685e-15,0.00010309359246103098,4.719804001920573e-10,5.056704467340635e-17,3.6636514216799826e-10,5.031280905689092e-09,9.128504999944266e-10,6.00270045551445e-11,1.9489309640445696e-22,5.143878007309742e-14,5.7870665931243366e-12,5.435677215303682e-17,3.2181891408484912e-24,1.4071185427864227e-10,0.0029384549937287903,1.062438741988669e-12,3.5039736527938706e-11,1.9261196481517037e-19,7.410624839109303e-07,2.0023966427123964e-08,3.921304588569828e-18,1.4699368290006298e-12,2.332309206677484e-23,6.522913554457981e-24,2.2822894717936717e-19,6.0266648668232985e-21,6.623788283674482e-20,7.518659088636194e-26,1.1682958387765956e-24,2.4286084940881777e-26,1.1250066518348507e-13,2.1563827791760493e-22,4.6495729812874366e-15,1.4019278901536268e-17,1.0234908466499365e-23,3.9124262262347507e-16,1.150399005799157e-23,2.3685058114295567e-24,1.862455971509378e-24,3.1958974024617396e-20,4.1887809715692845e-25,7.048405906233269e-27,8.318142599914087e-25,3.366610562002672e-16,2.6382530825762477e-18,5.572681686909554e-31,2.0550029549563374e-32,1.6005662186509549e-18,7.478057141158757e-11,2.19315831100652e-12,2.187039642477613e-22,2.83882729869704e-27,9.33758389253309e-24
0.02300078780375313,0.0028733546784512542,0.0915567593028733,0.0,0.005414707176665961,0.44854794652261487,6.368636409530543e-07,0.4568984474247063,2.28274534957301e-06,9.13240795882963e-12,6.467703484525152e-07,1.0853953847935137e-07,1.0913191379101502e-15,0.00010309358946981188,4.719816291692374e-10,5.057120341608848e-17,3.6877478041669446e-10,5.065798420044414e-09,9.128504800192014e-10,6.002945130217748e-11,1.9489308645663748e-22,5.1438874448047555e-14,5.787324559396552e-12,5.4359181926605564e-17,3.2181952564469656e-24,1.4071826554900454e-10,0.002938454825601289,1.062440768417417e-12,3.504133457680245e-11,1.9393808734316314e-19,7.461931447359931e-07,2.0162531944449134e-08,3.9213120653192934e-18,1.469939602691064e-12,2.348604942649579e-23,6.523470620915366e-24,2.294793973244604e-19,6.026910136922488e-21,6.624058042114025e-20,7.521788771960505e-26,1.1683955802384978e-24,2.43636131252716e-26,1.1250087654989798e-13,2.1754604518075196e-22,4.690714142057704e-15,1.4040352505875828e-17,1.0250301665904352e-23,3.9127835505296414e-16,1.1505041032857187e-23,2.3848636354270253e-24,1.8627319580225386e-24,3.202850066078271e-20,4.189163532107819e-25,7.049041573418431e-27,8.319233753638743e-25,3.3667704168511183e-16,2.6383784261880576e-18,5.573412850393533e-31,2.0552725815397044e-32,1.61198129699468e-18,7.531548049970308e-11,2.208798641734545e-12,2.2026362530611826e-22,2.8590720821931582e-27,9.404088895510647e-24
0.02313293348226323,0.0028733546784512542,0.0915567593028733,0.0,0.005414707172263652,0.4485479212224526,6.412030112070644e-07,0.4568984377741963,2.2976617485698653e-06,9.13277971144441e-12,6.46771508559724e-07,1.0854442987586566e-07,1.091411565401727e-15,0.0001030935864785175,4.719827563647405e-10,5.057535047533457e-17,3.7118445924726034e-10,5.10031467041737e-09,9.1285046004396e-10,6.003188452092193e-11,1.9489307647916156e-22,5.143896323472369e-14,5.7875800033057545e-12,5.4361567789198687e-17,3.2182010033890705e-24,1.4072460490983814e-10,0.0029384546574699097,1.0624426732463375e-12,3.5042914688189155e-11,1.9526426815783505e-19,7.513240329079556e-07,2.0301103597075907e-08,3.92131909227676e-18,1.4699422071489843e-12,2.3649075168202898e-23,6.524023293419327e-24,2.307303682420528e-19,6.027154049378269e-21,6.62432630841357e-20,7.524913604142321e-26,1.1684945346512193e-24,2.4441202944519438e-26,1.1250107500968653e-13,2.194589012953553e-22,4.7319650525651646e-15,1.406141582546183e-17,1.0265687378549568e-23,3.9131368602705392e-16,1.150608020389212e-23,2.401221117392029e-24,1.863006055405076e-24,3.209804247204316e-20,4.189541794522606e-25,7.049670588323937e-27,8.320315033286079e-25,3.3669281756050454e-16,2.6385021271524907e-18,5.574137398850493e-31,2.0555397687409158e-32,1.6233968913983965e-18,7.585041386427634e-11,2.2244396785826384e-12,2.21823356658428e-22,2.8793177785089866e-27,9.47059690089832e-24
0.02326507916077333,0.0028733546784512542,0.0915567593028733,0.0,0.00541470716786064,0.4485478959217588,6.455422207000495e-07,0.4568984281237395,2.312578395414699e-06,9.13314942231564e-12,6.467725989099054e-07,1.0854926883280285e-07,1.0915032993610371e-15,0.0001030935834871486,4.719837874619017e-10,5.057948651584383e-17,3.735941781110128e-10,5.134829641985057e-09,9.128504400687056e-10,6.00343049785882e-11,1.948930664737341e-22,5.143904675531636e-14,5.787833066762343e-12,5.436393108593861e-17,3.2182064029294812e-24,1.4073087640164667e-10,0.0029384544893346683,1.062444463486202e-12,3.5044477869974655e-11,1.96590506705855e-19,7.564551461671895e-07,2.0439681324230485e-08,3.9213256953747375e-18,1.4699446521313443e-12,2.3812169591022396e-23,6.5245718206003705e-24,2.319818639736057e-19,6.027396681184392e-21,6.624593167195334e-20,7.528033862679513e-26,1.1685927465493585e-24,2.451885503439338e-26,1.1250126130697118e-13,2.213768474247009e-22,4.7733257378805885e-15,1.408246955948976e-17,1.0281066114553336e-23,3.9134863813989694e-16,1.1507108235426055e-23,2.4175782948411156e-24,1.8632783706227824e-24,3.2167600414880413e-20,4.189916000714633e-25,7.05029332568638e-27,8.321386997690874e-25,3.367083956550436e-16,2.638624278167117e-18,5.574855706667458e-31,2.0558046546203343e-32,1.6348129959202224e-18,7.638537121992425e-11,2.2400814134137594e-12,2.233831574932512e-22,2.8995643771117995e-27,9.537107874525448e-24
0.02339722483928343,0.0028733546784512542,0.0915567593028733,0.0,0.005414707163456974,0.4485478706205311,6.498812676732141e-07,0.4568984184733327,2.3274952869030237e-06,9.133517207175182e-12,6.467736235248606e-07,1.0855405829787216e-07,1.0915943790549897e-15,0.00010309358049570581,4.719847278296093e-10,5.058361216480413e-17,3.7600393649037267e-10,5.169343320758894e-09,9.128504200934395e-10,6.003671339907942e-11,1.9489305644196145e-22,5.1439125313440274e-14,5.78808388374634e-12,5.436627308678533e-17,3.2182114750974453e-24,1.4073708383949955e-10,0.0029384543211955754,1.0624461457435784e-12,3.504602507380273e-11,1.9791680246502862e-19,7.615864823811749e-07,2.057826506855764e-08,3.921331899050601e-18,1.4699469468325625e-12,2.3975332980824988e-23,6.5251164371632265e-24,2.332338883611265e-19,6.02763810498845e-21,6.624858698304754e-20,7.531149809587444e-26,1.1686902579731352e-24,2.4596569997360196e-26,1.1250143614297037e-13,2.232998847840738e-22,4.814796224197555e-15,1.410351436876511e-17,1.02964383560255e-23,3.91383232726652e-16,1.1508125754770829e-23,2.4339352036483297e-24,1.8635490046841446e-24,3.2237175393660054e-20,4.190286379105652e-25,7.050910139343488e-27,8.322450174490633e-25,3.3672378713366733e-16,2.6387449667285846e-18,5.575568127331083e-31,2.0560673695310228e-32,1.6462296049541692e-18,7.692035229739547e-11,2.2557238385508738e-12,2.249430270450238e-22,2.919811868064342e-27,9.603621784153133e-24
0.023529370517793528,0.0028733546784512542,0.0915567593028733,0.0,0.005414707159052701,0.4485478453187673,6.542201504667949e-07,0.4568984088229731,2.3424124200120693e-06,9.133883175226347e-12,6.467745861945146e-07,1.0855880105423428e-07,1.091684841550144e-15,0.00010309357750418977,4.719855825394958e-10,5.058772801399728e-17,3.7841373389711397e-10,5.203855693537986e-09,9.128504001181641e-10,6.003911046542325e-11,1.9489304638535749e-22,5.143919919520536e-14,5.788332580746811e-12,5.436859499070049e-17,3.2182162387674227e-24,1.4074323082549587e-10,0.002938454153052641,1.0624477262441338e-12,3.5047557198193996e-11,1.9924315494256579e-19,7.667180395374002e-07,2.0716854775930083e-08,3.921337726332794e-18,1.4699490999169549e-12,2.413856561075736e-23,6.525657364660779e-24,2.344864450567839e-19,6.0278783893359194e-21,6.625122977078724e-20,7.534261692255968e-26,1.1687871086070158e-24,2.467434840436494e-26,1.1250160017847384e-13,2.252280146379368e-22,4.8563765387716734e-15,1.4124550877789743e-17,1.0311804558589705e-23,3.9141748993296193e-16,1.1509133354263254e-23,2.4502918781100935e-24,1.8638180529689265e-24,3.23067682634459e-20,4.1906531453820355e-25,7.051521363388771e-27,8.323505061851547e-25,3.3673900253461414e-16,2.6388642754222656e-18,5.57627499458396e-31,2.056328036545152e-32,1.6576467132113103e-18,7.745535684266309e-11,2.271366946751111e-12,2.2650296459147296e-22,2.9400602419912963e-27,9.670138599366176e-24
0.023661516196303627,0.0028733546784512542,0.0915567593028733,0.0,0.005414707154647866,0.44854782001646515,6.585588675145191e-07,0.45689839917265823,2.357329791890529e-06,9.134247429510119e-12,6.467754904902846e-07,1.085634997296053e-07,1.0917747218350661e-15,0.00010309357451260104,4.719863563822043e-10,5.059183462178684e-17,3.808235698707034e-10,5.238366747864992e-09,9.12850380142882e-10,6.00414968220677e-11,1.948930363053489e-22,5.1439268670225854e-14,5.788579277177174e-12,5.437089792958337e-17,3.2182207117256713e-24,1.4074932076054809e-10,0.002938453984905873,1.0624492108545953e-12,3.504907509148514e-11,2.0056956367342864e-19,7.718498157366519e-07,2.085545039526772e-08,3.921343198922057e-18,1.4699511195492968e-12,2.4301867741758694e-23,6.526194812225404e-24,2.3573953753209997e-19,6.02811759890056e-21,6.625386074598821e-20,7.537369744259451e-26,1.168883335910708e-24,2.4752190796517834e-26,1.1250175403617356e-13,2.271612382972744e-22,4.898066709863086e-15,1.4145579676736523e-17,1.0327165152823937e-23,3.9145142878064805e-16,1.1510131593196754e-23,2.466648351008139e-24,1.8640856055388703e-24,3.2376379832665497e-20,4.191016503198129e-25,7.05212731326319e-27,8.324552130100156e-25,3.367540518043449e-16,2.6389822821959317e-18,5.576976623517725e-31,2.0565867718570925e-32,1.6690643157018905e-18,7.799038461606831e-11,2.2870107311813143e-12,2.2806296945118593e-22,2.9603094900477164e-27,9.736658291469906e-24
0.023793661874813726,0.0028733546784512542,0.0915567593028733,0.0,0.005414707150242507,0.4485477947136228,6.628974173383673e-07,0.45689838952238543,2.3722473998488706e-06,9.134610067251017e-12,6.467763397776793e-07,1.0856815680486333e-07,1.0918640529359512e-15,0.00010309357152094023,4.719870538827803e-10,5.059593251499517e-17,3.8323344397673666e-10,5.272876471984492e-09,9.128503601675942e-10,6.00438730770491e-11,1.9489302620327984e-22,5.143933399257152e-14,5.788824085767776e-12,5.4373182971991106e-17,3.2182249107329904e-24,1.4075535685552098e-10,0.0029384538167552847,1.0624506051034464e-12,3.505057955460737e-11,2.0189602821878163e-19,7.769818091866777e-07,2.099405187836728e-08,3.921348337267987e-18,1.4699530134236283e-12,2.4465239623057707e-23,6.52672897726005e-24,2.3699316908670017e-19,6.0283557947019946e-21,6.625648057930428e-20,7.540474186122401e-26,1.1689789752429547e-24,2.483009768669135e-26,1.125018983028606e-13,2.290995571170678e-22,4.939866766682032e-15,1.4166601323317952e-17,1.0342520545623864e-23,3.914850672298227e-16,1.1511120999647603e-23,2.4830046536703048e-24,1.8643517474314633e-24,3.2446010865632335e-20,4.191376644841243e-25,7.052728286787246e-27,8.325591823265727e-25,3.3676894433053816e-16,2.6390990606183278e-18,5.577673311606374e-31,2.0568436851644706e-32,1.6804824077185106e-18,7.852543539151196e-11,2.3026551853949847e-12,2.296230409813065e-22,2.980559603889131e-27,9.803180833393612e-24
0.023925807553323825,0.0028733546784512542,0.0915567593028733,0.0,0.005414707145836664,0.44854776941023855,6.672357985436303e-07,0.45689837987215237,2.3871652413501954e-06,9.134971180183698e-12,6.467771372281687e-07,1.0857277462218386e-07,1.0919528660258809e-15,0.00010309356852920783,4.719876793152326e-10,5.060002219067587e-17,3.856433558054638e-10,5.307384854803688e-09,9.128503401923029e-10,6.0046239804039e-11,1.9489301608041725e-22,5.143939540166371e-14,5.789067112936929e-12,5.437545112665497e-17,3.2182288515838315e-24,1.4076134214176157e-10,0.002938453648600883,1.0624519142004247e-12,3.505207134371291e-11,2.032225481645249e-19,7.821140181962024e-07,2.113265917974146e-08,3.921353160641153e-18,1.4699547887903888e-12,2.4628681492654133e-23,6.527260046091324e-24,2.382473428566631e-19,6.02859303431113e-21,6.62590899034853e-20,7.543575226043133e-26,1.1690740599785034e-24,2.4908069561033443e-26,1.1250203353149423e-13,2.3104297249391066e-22,4.9817767393373246e-15,1.4187616344554578e-17,1.0357871121493049e-23,3.915184222376161e-16,1.1512102072201677e-23,2.4993608160293924e-24,1.864616558937704e-24,3.251566208493398e-20,4.191733751860406e-25,7.05332456513667e-27,8.326624560538298e-25,3.3678368897326415e-16,2.6392146801234736e-18,5.578365339683051e-31,2.0570988800283685e-32,1.6919009848202297e-18,7.906050895569107e-11,2.3183003033105264e-12,2.3118317857536723e-22,3.0008105756434056e-27,9.869706199599044e-24
0.024057953231833924,0.0028733546784512542,0.0915567593028733,0.0,0.005414707141430375,0.4485477441063104,6.715740098142369e-07,0.4568983702219567,2.4020833140016183e-06,9.135330854861305e-12,6.46777885830373e-07,1.0857735539272958e-07,1.092041190528059e-15,0.00010309356553740434,4.719882367163061e-10,5.0604104117787187e-17,3.8805330497039434e-10,5.341891885855225e-09,9.128503202170093e-10,6.004859754427688e-11,1.948930059379548e-22,5.1439453123120106e-14,5.789308459141554e-12,5.4377703345803316e-17,3.2182325491620277e-24,1.4076727948105173e-10,0.0029384534804426763,1.0624531430549041e-12,3.5053551172657615e-11,2.045491231199088e-19,7.872464411692736e-07,2.127127225646671e-08,3.921357687201091e-18,1.4699564524819939e-12,2.4792193577782292e-23,6.527788194586509e-24,2.395020618224733e-19,6.028829372044111e-21,6.626168931550869e-20,7.546673060577725e-26,1.1691686216186355e-24,2.4986106880400166e-26,1.1250216024315341e-13,2.329914858637493e-22,5.023796658787599e-15,1.4208625238448282e-17,1.0373217243763725e-23,3.9155150981369117e-16,1.1513075281586746e-23,2.5157168666799305e-24,1.8648801158646832e-24,3.2585334173691795e-20,4.192087995660732e-25,7.053916413764722e-27,8.327650737646788e-25,3.3679829409443435e-16,2.6393292062414594e-18,5.579052972863322e-31,2.057352454213798e-32,1.703320042817564e-18,7.959560510737831e-11,2.3339460791906746e-12,2.327433816612364e-22,3.0210623978840965e-27,9.936234365994205e-24
