Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CH3X(53),CH4(39),H(23),CH4X(405),CH2OX(174),CHOX(173),HCO(31),OCHCO(440)
363.63630563547264,0.002771910154243354,0.1557,0.0,0.004549568384440259,0.6388483934410564,0.2018999999997114,9.179395115480151e-20,2.8902057592039726e-13,-1.1376187850747945e-22,-4.144099105514381e-25,4.780596381788188e-18,2.2250537838338225e-27,0.00011311328245731722,6.740728374580929e-16,2.510939195642449e-26,4.6696061186913906e-17,1.5596063979942368e-19,1.2093755092578614e-28,1.1704942284183309e-21,1.4003735078874048e-39,6.340181984562057e-38,1.016416787256029e-22,1.3102720697005086e-27,-9.201903005356022e-41,7.557352733668555e-21,1.0114303625937728e-19,0.0034950499168611413,5.332685339496287e-28,6.392469608074036e-30,2.6098111301657843e-25,1.3695393172481447e-21,1.9885546903495886e-29,2.554462390671864e-26,2.828826613646417e-13,1.4280388870339382e-21,6.858871389358885e-15,8.340234120164609e-32,6.823711963230489e-31,5.550620941000817e-23,3.636818429975296e-30
363.9998351839924,0.002771910154243354,0.1557,0.0,0.0045492321967685575,0.6388480530590986,0.20189999999971112,9.184255822603191e-20,2.893094776165467e-13,4.160122034434976e-22,5.353100370660197e-25,4.871317679694006e-18,-2.0547040394816926e-27,0.00011310489388651729,6.739496659614728e-16,2.5138272608799886e-26,4.673928488755425e-17,1.382622680379274e-19,1.2099045380991713e-28,1.2225202724764254e-21,1.3735654817545648e-39,5.160824881232924e-38,1.1056494788979578e-22,1.4252454803394123e-27,3.016615875831755e-41,8.196266306810606e-21,1.0117791176672454e-19,0.003495394493103946,5.123957507772166e-28,6.407449745197145e-30,-5.3139382165539395e-25,1.5014675874614648e-21,2.0011082319549806e-29,2.5568253329686306e-26,2.831651409460176e-13,1.4280369997085555e-21,6.865213639973266e-15,8.707695458999447e-32,7.127011833893415e-31,5.55102372993919e-23,3.637082341031294e-30
364.36336473251214,0.002771910154243354,0.1557,0.0,0.004548897226348639,0.6388477139095753,0.20189999999971084,9.188741694484259e-20,2.8959839639850346e-13,2.2959498545169766e-22,1.8005532572908982e-27,4.878807822626382e-18,-6.195655667392413e-28,0.00011309653569311492,6.738824036471281e-16,2.5155852850094577e-26,4.678251615590551e-17,1.325823696465832e-19,1.2104293768567986e-28,1.1724120533425426e-21,1.3890261385331652e-39,6.141354038792318e-38,1.0225133498267061e-22,1.3176686004623291e-27,5.863540351125639e-41,7.612830417017794e-21,1.0121632690415934e-19,0.003495737821718688,4.910186806481013e-28,6.389222169391586e-30,1.2643288751078925e-25,1.3782989919588686e-21,2.0281806658478264e-29,2.5591886482782986e-26,2.834476914482021e-13,1.4280351189987046e-21,6.871557972057228e-15,8.352124191666556e-32,6.8348924596201835e-31,5.55142511852638e-23,3.637345334564517e-30
364.7268942810319,0.002771910154243354,0.1557,0.0,0.0045485634687690586,0.638847375988035,0.20189999999971056,9.193375057409912e-20,2.898873318284305e-13,-1.172161924139381e-22,-4.601025041153011e-25,4.7981856229217936e-18,2.228531310809401e-27,0.00011308820776699209,6.738616947264116e-16,2.5177447248597308e-26,4.6825754816441615e-17,1.5119966904930908e-19,1.2109544655422528e-28,1.1615473744698245e-21,1.4037057249012993e-39,6.514549987466165e-38,1.0019913361869785e-22,1.2915535842190434e-27,-6.389056327757331e-41,7.458410839249758e-21,1.0125311530741838e-19,0.0034960799072233004,5.213610493799464e-28,6.389683562809022e-30,3.731810323052392e-25,1.3481452320389691e-21,1.9999699142272448e-29,2.5615527853217017e-26,2.837303033458451e-13,1.4280332448796157e-21,6.877904117014468e-15,8.2765566713834e-32,6.771553868429827e-31,5.551825112649144e-23,3.6376074144313306e-30
365.09042382955164,0.002771910154243354,0.1557,0.0,0.004548230919640983,0.6388470392900247,0.20189999999971028,9.198219704263977e-20,2.901762408705553e-13,2.7597548182393906e-22,3.0241417142298643e-25,4.84316208938089e-18,-9.137358538484943e-28,0.00011307990999845267,6.737651957006106e-16,2.5205985345145244e-26,4.686899616526121e-17,1.4429618162991988e-19,1.2114818416409194e-28,1.2117110112155538e-21,1.3819753626266976e-39,5.432854685043714e-38,1.0865849376486394e-22,1.400706692049346e-27,-7.720423642861509e-42,8.058557341375777e-21,1.0128789939461077e-19,0.0034964207541193534,5.207579871235284e-28,6.403304929710426e-30,-3.5412203068464294e-25,1.4732509738166652e-21,1.9953750302144397e-29,2.56391683965688e-26,2.8401281393999076e-13,1.4280313773337498e-21,6.884249390600345e-15,8.631461661431355e-32,7.063996325295387e-31,5.552223715700825e-23,3.637868582855402e-30
365.4539533780714,0.002771910154243354,0.1557,0.0,0.004547899574589572,0.6388467038111078,0.20189999999971,9.202786314183315e-20,2.9046515013548294e-13,3.2594444747939915e-22,1.9668167451512726e-25,4.886456767703692e-18,-1.3808202307213397e-27,0.00011307164227837614,6.736756046464629e-16,2.522650707869677e-26,4.691224310620346e-17,1.3287484092073027e-19,1.2120066128885888e-28,1.1879088617827653e-21,1.3850998819871043e-39,5.83180605009915e-38,1.048092848723669e-22,1.3507172895288506e-27,6.052138969927766e-41,7.793071411399027e-21,1.013253897431116e-19,0.0034967603668921094,4.9583937280760855e-28,6.393893297125001e-30,-8.677863853626921e-26,1.4161135766396806e-21,2.0222007424233748e-29,2.566280955254451e-26,2.842953307316388e-13,1.4280295163376063e-21,6.890595603050978e-15,8.461932761949381e-32,6.925235284373106e-31,5.552620932092418e-23,3.6381288427272216e-30
365.81748292659114,0.002771910154243354,0.1557,0.0,0.004547569429251292,0.6388463695468787,0.20189999999970973,9.20734111044649e-20,2.907540804050938e-13,-5.642009348218661e-23,-3.8966998875255313e-25,4.822864401024241e-18,1.718867825401343e-27,0.00011306340449789694,6.736476115744239e-16,2.5246450245287594e-26,4.695549781408519e-17,1.4596077148193024e-19,1.212529859018435e-28,1.1610751078142014e-21,1.403565783030606e-39,6.504913725934219e-38,1.0017159308665996e-22,1.2911091363904638e-27,-3.3142728234927004e-41,7.459476528212539e-21,1.0136275331455712e-19,0.003497098750010586,5.114131439777124e-28,6.38982736902205e-30,3.6163568696424247e-25,1.3476800949401803e-21,2.008701774872444e-29,2.5686458326975627e-26,2.8457792804049717e-13,1.4280276618656906e-21,6.896943908217941e-15,8.272897327865936e-32,6.768800666565579e-31,5.553016767664652e-23,3.638388197873175e-30
366.1810124751109,0.002771910154243354,0.1557,0.0,0.004547240479282736,0.6388460364929386,0.20189999999970945,9.212131820369912e-20,2.910429961062314e-13,1.4991463628067109e-22,8.742529896400653e-26,4.826447684773297e-18,1.0275053010218184e-28,0.00011305519654847634,6.735766985137752e-16,2.527361128390649e-26,4.699875657627188e-17,1.4744708574830381e-19,1.2130554428952146e-28,1.1994407629589568e-21,1.3901014285178702e-39,5.724930466746469e-38,1.0655403641082078e-22,1.3735777012428905e-27,-3.018691077492075e-41,7.90861072876259e-21,1.0139784761776757e-19,0.0034974359079276134,5.228103077510096e-28,6.399700175568784e-30,-1.6342348090495279e-25,1.4421150362554845e-21,1.994765879353827e-29,2.5710109295182508e-26,2.8486046795959265e-13,1.4280258138990383e-21,6.9032921189412814e-15,8.544749277911855e-32,6.992463600877218e-31,5.553411226403392e-23,3.638646650904883e-30
366.54454202363064,0.002771910154243354,0.1557,0.0,0.004546912720357579,0.6388457046448967,0.20189999999970917,9.216765146832251e-20,2.9133190099841616e-13,3.5548742685681757e-22,2.7891247697472596e-25,4.8807601671297575e-18,-1.6000825157523646e-27,0.00011304701832214243,6.734794825128185e-16,2.5296477221929687e-26,4.704201974001317e-17,1.3541343376709797e-19,1.2135798672742282e-28,1.197133853449581e-21,1.3843945201465487e-39,5.666944901775679e-38,1.0629255108302478e-22,1.369912698800802e-27,4.937162691774794e-41,7.896269288487222e-21,1.0143452753645826e-19,0.0034977718450798934,5.029149220598142e-28,6.39601437620703e-30,-2.0270431824103558e-25,1.4380342766335745e-21,2.015180621250696e-29,2.5733759547547428e-26,2.85142970541624e-13,1.428023972416234e-21,6.909640559402691e-15,8.527421228445486e-32,6.97901485985724e-31,5.553804312258619e-23,3.638904204410806e-30
366.9080715721504,0.002771910154243354,0.1557,0.0,0.004546586148160637,0.6388453739983917,0.2018999999997089,9.221285988552117e-20,2.916208234975223e-13,3.6752307768896735e-23,-2.5858900914134994e-25,4.84599744791362e-18,9.565968561676069e-28,0.00011303886971125984,6.73435991462368e-16,2.5316049726450776e-26,4.708529018221182e-17,1.417449201852409e-19,1.2141018889816468e-28,1.1660476053442511e-21,1.4015069171212334e-39,6.382575486272859e-38,1.0103269776546549e-22,1.3021517080691375e-27,-6.111574052450236e-42,7.522530988283886e-21,1.0147206709231787e-19,0.0034981065658880577,5.0536770192163245e-28,6.391091077017467e-30,2.744584269569325e-25,1.3603501823868456e-21,2.013751862513941e-29,2.5757415567250292e-26,2.8542554260247333e-13,1.4280221373921366e-21,6.915990859728399e-15,8.307843789280083e-32,6.797789185569969e-31,5.554196030762861e-23,3.639160862015602e-30
367.27160112067014,0.002771910154243354,0.1557,0.0,0.004546260758393863,0.638845044549076,0.20189999999970862,9.226005842673981e-20,2.91909743060574e-13,6.193626930929294e-23,-7.073374818051329e-26,4.8221741038758435e-18,8.035745658476547e-28,0.00011303075060846204,6.733830973576592e-16,2.5341483784202794e-26,4.7128565913509643e-17,1.4802830255996086e-19,1.2146256075169976e-28,1.1888779212841235e-21,1.3966796264208509e-39,5.967240840572427e-38,1.0477015366343595e-22,1.3505569179846287e-27,-3.88993200869853e-41,7.782747975872759e-21,1.0150764763335815e-19,0.0034984400747567253,5.2055882574729535e-28,6.397335855770768e-30,-6.219408455819618e-27,1.415720061151777e-21,1.9974290886089443e-29,2.5781076021693074e-26,2.8570810169813366e-13,1.4280203088063103e-21,6.922341791456218e-15,8.470007444128221e-32,6.930884665513071e-31,5.554586386397941e-23,3.6394166266556834e-30
367.6351306691899,0.002771910154243354,0.1557,0.0,0.00454593654677781,0.6388447162926079,0.20189999999970834,9.230679785385041e-20,2.921986476143706e-13,3.305278398141065e-22,2.7036059947416295e-25,4.8685554482262035e-18,-1.381864284228772e-27,0.00011302266090690252,6.732900605412475e-16,2.5365839643082353e-26,4.71718456642039e-17,1.3871590453790453e-19,1.215149338563004e-28,1.2005644870507536e-21,1.3863949099647894e-39,5.631516417976903e-38,1.0680419897671378e-22,1.3765747616235586e-27,3.16486793411146e-41,7.930608102897181e-21,1.0154375438745278e-19,0.0034987723760745624,5.093655092728588e-28,6.396580611364794e-30,-2.317498391489927e-25,1.4455966396191394e-21,2.009163657866673e-29,2.5804735988898114e-26,2.859906056632059e-13,1.4280184866385397e-21,6.928692706071557e-15,8.551922503601036e-32,6.9990146613531055e-31,5.554975382943885e-23,3.639671500808091e-30
367.99866021770964,0.002771910154243354,0.1557,0.0,0.004545613509045434,0.6388443892246685,0.20189999999970806,9.235200269786562e-20,2.924875623020857e-13,1.322902719863931e-22,-1.158890126143911e-25,4.862389515231651e-18,1.843482524218915e-28,0.00011301460050014474,6.732302575066713e-16,2.5385910663799803e-26,4.7215131825538706e-17,1.3923669524988583e-19,1.2156706150662626e-28,1.1734360122842039e-21,1.398981313670742e-39,6.217149866293411e-38,1.0227101920837418e-22,1.318084349388773e-27,1.3606365870051993e-41,7.61114729440153e-21,1.0158117297108702e-19,0.003499103474214337,5.03330697616208e-28,6.392356397642925e-30,1.5847816400520954e-25,1.3785947865536631e-21,2.0153702211662153e-29,2.5828399597278163e-26,2.8627315161331926e-13,1.4280166708646584e-21,6.935045009409931e-15,8.35997343612183e-32,6.840861898999891e-31,5.555363025514211e-23,3.639925487823124e-30
368.3621897662294,0.002771910154243354,0.1557,0.0,0.004545291640944335,0.6388440633409593,0.20189999999970779,9.239850257759287e-20,2.927764823023277e-13,2.129075899608332e-23,-1.5778058657626315e-25,4.827701786642005e-18,1.1185251950922902e-27,0.00011300656928200384,6.73185646440866e-16,2.5409761889037927e-26,4.725842405835865e-17,1.468691447167337e-19,1.216192552705216e-28,1.181642142928671e-21,1.4011882668985588e-39,6.126975564996745e-38,1.0356142563539337e-22,1.3349364256389411e-27,-3.6645422803274447e-41,7.698370689823511e-21,1.0161724117420507e-19,0.003499433373532981,5.163646345994735e-28,6.396091666776638e-30,9.556277089446451e-26,1.3978200767099905e-21,2.0014646145624816e-29,2.58520686984631e-26,2.865557169617315e-13,1.4280148614630929e-21,6.941398424885036e-15,8.418729447055873e-32,6.888701744559441e-31,5.555749318910883e-23,3.640178590846885e-30
368.72571931474914,0.002771910154243354,0.1557,0.0,0.004544970938240703,0.6388437386371884,0.2018999999997075,9.244536266660326e-20,2.9306538872608225e-13,2.7176919497538197e-22,2.0410649341697038e-25,4.85601218266932e-18,-8.966219621008555e-28,0.00011299856714674834,6.731035329397876e-16,2.543477119022905e-26,4.7301720522574415e-17,1.4166424967574284e-19,1.2167152690350813e-28,1.199692883363214e-21,1.3901829699431436e-39,5.68791604615315e-38,1.0660777057647332e-22,1.3740958887039137e-27,1.2664875415454105e-41,7.915322082897929e-21,1.0165304229082896e-19,0.0034997620783716456,5.136308728892559e-28,6.396507614514586e-30,-1.9927292935462646e-25,1.4427002244740152e-21,2.005173978626022e-29,2.587573850315799e-26,2.868382311497364e-13,1.4280130584140736e-21,6.9477519263321634e-15,8.545960713066627e-32,6.9939334101933425e-31,5.556134266957712e-23,3.640430812384998e-30
369.0892488632689,0.002771910154243354,0.1557,0.0,0.004544651396714876,0.6388434151090804,0.20189999999970723,9.249075284463978e-20,2.933542972534492e-13,2.0784529162409742e-22,3.4574872997774e-27,4.870434636899657e-18,-4.193128036513528e-28,0.00011299059398910603,6.730316629548611e-16,2.5455778755390787e-26,4.734502255296027e-17,1.384416440566423e-19,1.2172360109939731e-28,1.1808534871786825e-21,1.397064129145289e-39,6.061648951289562e-38,1.034923894751157e-22,1.3338211535034358e-27,2.443564307741779e-41,7.69759332759819e-21,1.0169016370197475e-19,0.0035000895930557547,5.042776661564343e-28,6.393199683057403e-30,4.923723611275848e-26,1.396593862038556e-21,2.0145110169659872e-29,2.589941026388148e-26,2.871207567775133e-13,1.428011261694624e-21,6.9541063405102845e-15,8.412394412920846e-32,6.884104070666104e-31,5.55651787435865e-23,3.640682155519542e-30
369.45277841178864,0.002771910154243354,0.1557,0.0,0.004544333012160393,0.6388430927523832,0.20189999999970695,9.25366828811353e-20,2.9364321479358563e-13,2.4439694515526207e-23,-1.789881420036476e-25,4.838686088347824e-18,1.080437265999015e-27,0.00011298264970407346,6.729868147327456e-16,2.547846613042729e-26,4.738833091922373e-17,1.44924467301111e-19,1.2177563942737854e-28,1.1780642942515805e-21,1.4037078031019727e-39,6.201000859637085e-38,1.0296848703924922e-22,1.3272481743189807e-27,-2.706122578404281e-41,7.657752881197365e-21,1.0172661201835611e-19,0.0035004159218950696,5.121838649600525e-28,6.395515443200223e-30,1.3993524174338534e-25,1.3890096998217091e-21,2.0053801354130804e-29,2.5923087465495936e-26,2.8740331714659905e-13,1.4280094712825244e-21,6.960462053996519e-15,8.393289370022714e-32,6.867843712089651e-31,5.556900146045826e-23,3.6409326234819e-30
369.8163079603084,0.002771910154243354,0.1557,0.0,0.004544015780388305,0.6388427715628534,0.20189999999970668,9.258342121243195e-20,2.939321234955821e-13,2.0177416907075186e-22,1.1434745992799374e-25,4.847268489205441e-18,-3.276623492845211e-28,0.00011297473418703359,6.729172010421404e-16,2.5503474074734826e-26,4.7431644021565935e-17,1.436430612613611e-19,1.218277851459706e-28,1.1963374012613388e-21,1.3947613380785702e-39,5.792804451357458e-38,1.0601211317102331e-22,1.3664547543720287e-27,-3.4245436462879675e-42,7.872502978430992e-21,1.0176233859231268e-19,0.0035007410691837364,5.153634931373716e-28,6.396357027295128e-30,-1.3437448705603581e-25,1.4339066200107647e-21,2.003366376947277e-29,2.594676685674649e-26,2.876858435463436e-13,1.4280076871579415e-21,6.966818138155907e-15,8.522379276565585e-32,6.974371720415156e-31,5.557281086006318e-23,3.64118221888457e-30
370.17983750882814,0.002771910154243354,0.1557,0.0,0.004543699697225315,0.6388424515362613,0.2018999999997064,9.26290498968869e-20,2.9422102818508244e-13,2.5136797515385164e-22,8.103195915124883e-26,4.871306344422804e-18,-7.602454123365384e-28,0.00011296684733384662,6.728396899414702e-16,2.5525500173787637e-26,4.747496210959982e-17,1.38933582714252e-19,1.218798050177334e-28,1.1867938119257441e-21,1.39635796079638e-39,5.947739405260696e-38,1.044542867435387e-22,1.3462307323151831e-27,2.667551727756005e-41,7.765076665060638e-21,1.0179910216308398e-19,0.003501065039200353,5.06766989863368e-28,6.393656583658744e-30,-3.2110795692194426e-26,1.4107701706758857e-21,2.0123454732204252e-29,2.5970447309261657e-26,2.8796835746463824e-13,1.4280059092990023e-21,6.973174798799101e-15,8.454436730804761e-32,6.918734796063196e-31,5.55766069861954e-23,3.6414309445970594e-30
370.5433670573479,0.002771910154243354,0.1557,0.0,0.004543384758510948,0.6388421326683991,0.20189999999970612,9.267459202838989e-20,2.9450994151963606e-13,5.911277985788976e-23,-1.5194003407017998e-25,4.850782003871837e-18,7.915236635584403e-28,0.00011295898904067999,6.727892203973763e-16,2.554752770893327e-26,4.7518286389152075e-17,1.4299481084783715e-19,1.2193171765204741e-28,1.1776018525614403e-21,1.4047085250275353e-39,6.205371070337531e-38,1.0289097292234063e-22,1.3262050446978634e-27,-1.4196381737270838e-41,7.653359395065409e-21,1.0183577607277346e-19,0.0035013878362080155,5.092050087758432e-28,6.395175974544584e-30,1.3773006576098469e-25,1.38780535422007e-21,2.008285198709065e-29,2.5994132405287547e-26,2.8825090582797984e-13,1.4280041376833277e-21,6.979532706895738e-15,8.389879020310907e-32,6.865147785163907e-31,5.558038988788465e-23,3.641678803831683e-30
370.90689660586764,0.002771910154243354,0.1557,0.0,0.0045430709601007434,0.6388418149550712,0.20189999999970584,9.272104544393075e-20,2.9479885160180447e-13,1.3973484906789986e-22,2.902383827508716e-26,4.844037462463444e-18,1.7084722853263894e-28,0.000112951159204035,6.727298119419878e-16,2.5572125420057927e-26,4.756161592981569e-17,1.4450776593857213e-19,1.2198372311874285e-28,1.1921531855348443e-21,1.3992820859166329e-39,5.908149992946199e-38,1.0529200001650152e-22,1.3571925208907216e-27,-1.400706188180273e-41,7.821546028458721e-21,1.0187158678381878e-19,0.003501709464454383,5.150508272935118e-28,6.396319992405785e-30,-6.251452457411089e-26,1.4232696059507508e-21,2.0033190986324414e-29,2.601782094152197e-26,2.8853344132512256e-13,1.428002372290766e-21,6.985891295263529e-15,8.492877430806796e-32,6.949978705227059e-31,5.558415960697014e-23,3.6419257993298296e-30
371.2704261543874,0.002771910154243354,0.1557,0.0,0.004542758297866715,0.6388414983920943,0.20189999999970556,9.276686604450394e-20,2.9508775458637775e-13,2.6103688987371764e-22,1.135383593366699e-25,4.8677211189979955e-18,-8.271579483709816e-28,0.00011294335772087945,6.726527695257827e-16,2.5595013878615678e-26,4.760495021278072e-17,1.4011658366873696e-19,1.220356747480497e-28,1.1906073907075041e-21,1.3970215790660807e-39,5.887105942734487e-38,1.050573529443247e-22,1.3540267707996192e-27,2.2222713750391795e-41,7.806969567009289e-21,1.0190802153692759e-19,0.003502029928171726,5.09487057164898e-28,6.393947223051491e-30,-7.781094346642079e-26,1.419659414169112e-21,2.009904997162491e-29,2.6041510445426105e-26,2.8881595166608207e-13,1.4280006131003005e-21,6.99225031306456e-15,8.481485039915567e-32,6.940967081515541e-31,5.558791618516225e-23,3.642171933824506e-30
371.63395570290714,0.002771910154243354,0.1557,0.0,0.004542446767694117,0.6388411829753036,0.2018999999997053,9.281219815710666e-20,2.953766632318308e-13,1.091203007367407e-22,-9.892877211643514e-26,4.860783850434599e-18,3.8405097381832835e-28,0.00011293558448853277,6.725948795621294e-16,2.5616836482034834e-26,4.7648290322543495e-17,1.4158406523706236e-19,1.2208748855397817e-28,1.1792732953596286e-21,1.4048312449319815e-39,6.165091177841496e-38,1.0316085774280727e-22,1.3296464466279249e-27,-1.7791515259540633e-42,7.67309188557755e-21,1.019447667273283e-19,0.003502349231576987,5.07824817627874e-28,6.394832941510115e-30,1.0571408872014493e-25,1.3917288055856584e-21,2.0098729037375738e-29,2.6065203508254984e-26,2.89098485765583e-13,1.4279988600897672e-21,6.9986103912031275e-15,8.401579152042614e-32,6.8748919132037425e-31,5.559165967014073e-23,3.6424172104396246e-30
371.9974852514269,0.002771910154243354,0.1557,0.0,0.004542136365482835,0.6388408687005507,0.201899999999705,9.285829171637976e-20,2.956655731734149e-13,9.821198533683078e-23,-3.409638883215726e-26,4.845957860786537e-18,4.996033697644978e-28,0.00011292783940461805,6.725414144025453e-16,2.5640851399146122e-26,4.769163606110066e-17,1.4445043706322445e-19,1.22139350790254e-28,1.1883589740728e-21,1.4031719257388937e-39,6.007032506715765e-38,1.0464578328775895e-22,1.348866945690585e-27,-1.8256039087043435e-41,7.776268564459109e-21,1.0198074037417209e-19,0.0035026673788718355,5.135643082117248e-28,6.396342959658897e-30,-1.6702671777560414e-27,1.4137133900932986e-21,2.0043514306423115e-29,2.6088900732006765e-26,2.893810246827084e-13,1.4279971132386564e-21,7.004971378273904e-15,8.466076766661656e-32,6.927859325851903e-31,5.55953901054201e-23,3.6426616320262874e-30
372.36101479994664,0.002771910154243354,0.1557,0.0,0.004541827087149284,0.6388405555636979,0.20189999999970473,9.290420211710159e-20,2.959544758677037e-13,2.431211120691585e-22,1.0868230900658718e-25,4.862714270320053e-18,-6.735043022280895e-28,0.00011292012236719404,6.724690368550253e-16,2.5664328438779708e-26,4.773498658231916e-17,1.4143476291470998e-19,1.2219121550391684e-28,1.1923154218282007e-21,1.3988761727131605e-39,5.876183271824828e-38,1.0531165904978908e-22,1.3573332445112154e-27,1.3931253432472197e-41,7.82430031005169e-21,1.0201692924218622e-19,0.003502984374242721,5.115614083685995e-28,6.39426848625403e-30,-9.02935286223867e-26,1.4234097048379961e-21,2.0078899572630432e-29,2.6112599411510775e-26,2.89663536997821e-13,1.4279953725265104e-21,7.011332812579259e-15,8.493666756369181e-32,6.950924508649548e-31,5.559910753174724e-23,3.642905201254361e-30
372.7245443484664,0.002771910154243354,0.1557,0.0,0.004541518928623908,0.6388402435606242,0.20189999999970445,9.294946032233679e-20,2.9624338033560983e-13,1.588076950584121e-22,-4.0664855938251646e-26,4.867103008291083e-18,-1.5646854063850616e-29,0.00011291243327470829,6.724048513577773e-16,2.5686278575387891e-26,4.77783425306337e-17,1.4087998937000746e-19,1.2224294781591473e-28,1.182017455804421e-21,1.4047042366429805e-39,6.105923285641119e-38,1.0360137337931436e-22,1.3352975666499501e-27,7.497428810935926e-42,7.70443521564807e-21,1.0205362241145112e-19,0.003503300221860931,5.078409459800604e-28,6.394450588550941e-30,6.111452333759075e-26,1.3981754164862979e-21,2.0102720703078707e-29,2.6136300673765675e-26,2.8994605844002033e-13,1.4279936379316049e-21,7.017695090681848e-15,8.420899922649291e-32,6.890889737643157e-31,5.560281199496649e-23,3.6431479211275584e-30
373.08807389698615,0.002771910154243354,0.1557,0.0,0.004541211885850851,0.6388399326872264,0.20189999999970418,9.299519536624685e-20,2.96532288626091e-13,8.201685045139015e-23,-6.800202916066073e-26,4.851363124898906e-18,6.224238349612941e-28,0.00011290477202590528,6.7235292228994e-16,2.5709721442490515e-26,4.782170425104566e-17,1.438308721594861e-19,1.2229467413178708e-28,1.1856524442512724e-21,1.4061647106870987e-39,6.075224497450728e-38,1.041842157374617e-22,1.3429082916236147e-27,-1.695899190395708e-41,7.744238556139865e-21,1.0208976976911264e-19,0.0035036149258826444,5.1177727255769165e-28,6.396288758328333e-30,3.86821054133112e-26,1.4068705437716424e-21,2.005783808207225e-29,2.616000623467898e-26,2.902285949538747e-13,1.4279919094331718e-21,7.024058381797281e-15,8.44692099729315e-32,6.912080880548208e-31,5.56065035396265e-23,3.6433897945647026e-30
373.4516034455059,0.002771910154243354,0.1557,0.0,0.004540905954789942,0.6388396229394137,0.2018999999997039,9.304092862817635e-20,2.9682119125293487e-13,1.8173085363823686e-22,2.2299850708050163e-26,4.860978956660284e-18,-1.8311160891014978e-28,0.00011289713851991936,6.722854674088691e-16,2.5733056681805563e-26,4.7865070933620606e-17,1.4212179142035511e-19,1.2234643172902733e-28,1.1882886244128033e-21,1.4033857786050882e-39,5.980183331568171e-38,1.0461979823139961e-22,1.348442764900369e-27,-9.31177017570855e-43,7.775478852685097e-21,1.021259773537356e-19,0.003503928490448978,5.111736173682677e-28,6.394502282699809e-30,-2.644880383495614e-26,1.4131998110062473e-21,2.0076641204488576e-29,2.6183713735009154e-26,2.9051110974849656e-13,1.4279901870110619e-21,7.0304222078006e-15,8.465301698426828e-32,6.92744920602781e-31,5.561018220614595e-23,3.643630824214145e-30
373.81513299402565,0.002771910154243354,0.1557,0.0,0.004540601131416364,0.6388393143131078,0.20189999999970362,9.30858639592104e-20,2.97110091396083e-13,1.2553711419828845e-22,-1.5890972467260208e-25,4.878422397859964e-18,2.2599162510660724e-28,0.0001128895326563074,6.722137738983106e-16,2.575439936480065e-26,4.790844264169435e-17,1.3936163613175327e-19,1.2239806733551628e-28,1.1722517882819045e-21,1.4103040805255687e-39,6.296860077524774e-38,1.0196731254229362e-22,1.3142031036729442e-27,3.0342231576997954e-42,7.590323551655987e-21,1.021628719533148e-19,0.003504240919686059,5.0377660001905065e-28,6.393485895158467e-30,1.8269919177963159e-25,1.3739990632662052e-21,2.0135719798415838e-29,2.620742280795133e-26,2.907936172075186e-13,1.4279884706440987e-21,7.036786651984575e-15,8.351771612717922e-32,6.833958145505908e-31,5.561384803841217e-23,3.6438710129514165e-30
374.1786625425454,0.002771910154243354,0.1557,0.0,0.004540297411718349,0.6388390068042494,0.20189999999970334,9.313173962681552e-20,2.973990014813096e-13,-1.5504752881041355e-23,-1.4660536425084041e-25,4.845436797126883e-18,1.411079904274569e-27,0.00011288195433493068,6.721730674877006e-16,2.5778750387522858e-26,4.7951820569424645e-17,1.4542738043329473e-19,1.2244968533161043e-28,1.1841485638871622e-21,1.4110509711757947e-39,6.167549726578806e-38,1.0391613183611002e-22,1.3395360123157219e-27,-3.091279951014952e-41,7.724989104444684e-21,1.0219867762502727e-19,0.003504552217705069,5.121525191303991e-28,6.398430550978712e-30,9.522039466489088e-26,1.402986865830675e-21,2.0039528184108605e-29,2.623113783739065e-26,2.9107616428971427e-13,1.4279867603110635e-21,7.043152408148037e-15,8.43656560707817e-32,6.903313602257662e-31,5.561750108373249e-23,3.644110363876007e-30
374.54219209106515,0.002771910154243354,0.1557,0.0,0.004539994791699352,0.6388387004087924,0.20189999999970307,9.317830412460981e-20,2.976879052583692e-13,2.7180227395602256e-22,2.9191694691918727e-25,4.841049347204873e-18,-8.459058336544044e-28,0.00011287440345598848,6.721148726094715e-16,2.580467337428787e-26,4.799520354696354e-17,1.4570117670843963e-19,1.225014300321205e-28,1.2109270815383264e-21,1.3961378537985708e-39,5.564874684471335e-38,1.0834120157286215e-22,1.396461980080575e-27,7.422882933220798e-42,8.035467078566026e-21,1.0223393638628819e-19,0.0035048623886023062,5.2081018089885805e-28,6.395935859759486e-30,-3.073269898537374e-25,1.4681433108909063e-21,2.0001920591459593e-29,2.6254855658252676e-26,2.913586869797141e-13,1.4279850559926513e-21,7.0495187651834895e-15,8.62551705437933e-32,7.05942619663209e-31,5.562114137994837e-23,3.644348879467455e-30
