Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50)
3.5750826826710965e-06,0.0005367589272267694,0.0915567593028733,0.0,2.7252450994584698e-05,0.45154195488723897,3.504894543898866e-36,0.45612507126514784,7.410048857703031e-17,9.568579318022817e-21,5.965332997958127e-16,5.619860706084397e-19,1.0467000906861171e-29,1.3469344328666254e-06,5.074554278628935e-12,1.553903464561972e-24,2.551328310329584e-21,5.074620371273881e-12,1.599059066876974e-11,7.365917302782945e-18,2.47243633764218e-22,1.2164966886472016e-20,5.092022236625272e-20,1.1060316327962137e-24,2.928406058566318e-32,2.1282113054404073e-20,0.0007755410548129708,1.6442942260602596e-12,4.23769934476835e-22,7.910408425532871e-27,4.2404869103134873e-19,7.010372464737732e-24,2.674435208722027e-28
4.566424123304595e-06,0.0005367589272267694,0.0915567593028733,0.0,2.7252450966261447e-05,0.45154195488680127,5.047736605101724e-36,0.456125071265352,8.728506455656732e-17,1.8742750718737627e-20,7.01008284624138e-16,1.1631264286811865e-18,1.1135288027150164e-29,1.3469344314661106e-06,6.481948975507934e-12,2.9633689634971903e-24,2.641401964531316e-21,6.482023414711346e-12,1.599059065221542e-11,1.1540965838324597e-17,2.4724362831180924e-22,1.216496639814395e-20,8.078655748141476e-20,1.7547555498007848e-24,3.441278608311099e-32,4.403871049113461e-20,0.0007755410532013016,2.0825539441783696e-12,5.412989418480103e-22,1.037564077808231e-26,5.511546270036461e-19,1.2593862689481905e-23,3.5162404764029963e-28
5.557765563938094e-06,0.0005367589272267694,0.0915567593028733,0.0,2.7252450937948182e-05,0.45154195488636356,6.839035001410613e-36,0.4561250712655562,1.0074922555084131e-16,3.2125380548466344e-20,8.054738259222116e-16,2.0622751062249936e-18,1.259428602706822e-29,1.3469344300660888e-06,7.88876819762947e-12,5.011227417691595e-24,2.7415688663005225e-21,7.888850282500404e-12,1.5990590635676755e-11,1.6378074517251185e-17,2.4724362286180887e-22,1.2164965910026875e-20,1.1559227287686792e-19,2.5107681550045592e-24,3.954104899353093e-32,7.806338697297556e-20,0.0007755410515902026,2.5208136594534176e-12,6.587798339538766e-22,1.2924337389500266e-26,6.876941983571181e-19,2.016561975985796e-23,4.391791927715296e-28
7.540448445205092e-06,0.0005367589272267694,0.0915567593028733,0.0,2.725245088136022e-05,0.4515419548854882,1.1166914362752688e-35,0.4561250712659645,1.2896432359496649e-16,7.327195585779546e-20,1.0143828693109148e-15,4.891742112836381e-18,1.997884350395881e-29,1.3469344272679504e-06,1.0700182497624665e-11,1.1202884011788656e-23,2.9770301908738777e-21,1.0700278669921094e-11,1.59905906026514e-11,2.7448007753150092e-17,2.4724361197084144e-22,1.2164964934587055e-20,1.9570459869063784e-19,4.250886322893532e-24,4.97964974951067e-32,1.8506232918882843e-19,0.0007755410483702088,3.3973330814754293e-12,8.93555783889914e-22,1.819629626271451e-26,9.827828751032427e-19,4.166125322209935e-23,6.220983439612663e-28
9.52313132647209e-06,0.0005367589272267694,0.0915567593028733,0.0,2.725245082483813e-05,0.45154195488461285,1.6488272411309455e-35,0.45612507126637286,1.5963294016434401e-16,1.357416548435259e-19,1.2232714069076475e-15,9.265375583134665e-18,3.698446123777823e-29,1.3469344244730663e-06,1.3507803506037456e-11,2.0204468144713576e-23,3.263515094612628e-21,1.3507913641948133e-11,1.5990590569703624e-11,3.9464314729407377e-17,2.4724360109493806e-22,1.2164963960475943e-20,2.831131238688138e-19,6.149492957291057e-24,6.005094847610325e-32,3.503157452895062e-19,0.0007755410451539732,4.2738524921298606e-12,1.1280149535438536e-21,2.358348140505954e-26,1.2983378050005846e-18,7.199415455679161e-23,8.117640049333244e-28
9.999999999999997e-06,0.0005367589272267694,0.0915567593028733,0.0,2.725245081125535e-05,0.4515419548844023,1.791635049178491e-35,0.4561250712664711,1.6747075363150587e-16,1.5405361389425729e-19,1.273510370584267e-15,1.0556481669569321e-17,4.3012145080287196e-29,1.3469344238014293e-06,1.4182407697688126e-11,2.2755784297014412e-23,3.3401038310212436e-21,1.4182521365397219e-11,1.5990590561791797e-11,4.239084929820222e-17,2.4724359848175172e-22,1.2164963726420174e-20,3.0445214903075397e-19,6.6130009925689906e-24,6.251720805728449e-32,3.9907259935216414e-19,0.000775541044381084,4.484670192362043e-12,1.1843499001682162e-21,2.4882895311292e-26,1.376480990846838e-18,8.059326162683705e-23,8.579487980007923e-28
1.1505814207739088e-05,0.0005367589272267694,0.0915567593028733,0.0,2.7252450768399078e-05,0.45154195488373744,2.2803037073114978e-35,0.4561250712667813,1.9361197310891394e-16,2.204850056972796e-19,1.4321466756778986e-15,1.526225507077628e-17,6.811905360910935e-29,1.3469344216822846e-06,1.6310642831769483e-11,3.172060775736593e-23,3.601673884109622e-21,1.631076852882673e-11,1.599059053684327e-11,5.148661870986072e-17,2.472435902377302e-22,1.2164962988018142e-20,3.7088285033048415e-19,8.055957100184167e-24,7.030476075615175e-32,5.766963582224244e-19,0.0007755410419424748,5.150371891419013e-12,1.3620749482620459e-21,2.896486161179428e-26,1.6271220505070346e-18,1.110311820716296e-22,1.0042318432528244e-27
1.3488497089006086e-05,0.0005367589272267694,0.0915567593028733,0.0,2.7252450712060172e-05,0.45154195488286203,3.0111187206933057e-35,0.45612507126718976,2.3163951248690244e-16,3.269312456996518e-19,1.641013237430979e-15,2.2844821080226976e-17,1.1711867286940012e-28,1.3469344188964521e-06,1.9107718952912815e-11,4.5241634746292185e-23,3.988633950388356e-21,1.9107863293959475e-11,1.599059050408006e-11,6.281260679640119e-17,2.4724357940286537e-22,1.21649620175402e-20,4.537980048548642e-19,9.856990205385486e-24,8.055816127237765e-32,8.626522154700659e-19,0.000775541038736686,6.0268912793454e-12,1.5956539273436734e-21,3.4249711568253356e-26,1.9645738321090877e-18,1.581532509209231e-22,1.1963724782809418e-27
1.5471179970273084e-05,0.0005367589272267694,0.0915567593028733,0.0,2.7252450655838326e-05,0.4515419548819866,3.8412707369718426e-35,0.45612507126759827,2.742825014694934e-16,4.534324654340609e-19,1.8498739809538242e-15,3.189229548174738e-17,1.8632077472144648e-28,1.3469344161164049e-06,2.1898058650799795e-11,6.019542963598278e-23,4.4197594945091106e-21,2.1898225863440575e-11,1.5990590471423572e-11,7.299490069071815e-17,2.4724356859400466e-22,1.2164961049370399e-20,5.285054854481786e-19,1.1479761508735667e-23,9.081129437765308e-32,1.203482215897004e-18,0.0007755410355375704,6.903410655912166e-12,1.8286707150693714e-21,3.937976070874899e-26,2.307804398757954e-18,2.1244569583620044e-22,1.3860035533319303e-27
1.7453862851540083e-05,0.0005367589272267694,0.0915567593028733,0.0,2.7252450599750345e-05,0.4515419548811112,4.7707581697873286e-35,0.45612507126800683,3.2195617835844367e-16,5.977659230986124e-19,2.0587308912326445e-15,4.2239039615550983e-17,2.7677621813661924e-28,1.346934413342973e-06,2.468069717736538e-11,7.610398166201623e-23,4.890861775699171e-21,2.4680892332008313e-11,1.5990590438883243e-11,8.178193430215655e-17,2.4724355781481226e-22,1.2164960083837656e-20,5.930996736166821e-19,1.2882879463254641e-23,1.0106425930268681e-31,1.5927947030692378e-18,0.0007755410323460841,7.779930021123032e-12,2.0610448178918867e-21,4.432166939325125e-26,2.6548288056775498e-18,2.7287028437910587e-22,1.5717041862894148e-27
1.9603463227443256e-05,0.0005367589272267694,0.0915567593028733,0.0,2.725245053911093e-05,0.4515419548801621,5.890727012832739e-35,0.4561250712684499,3.7955034706640163e-16,7.714144080213557e-19,2.285168031061634e-15,5.4700007139821776e-17,3.978648733698093e-28,1.3469344103444784e-06,2.768779251109357e-11,9.364082315871848e-23,5.437375923394731e-21,2.768802415194365e-11,1.599059040374543e-11,8.972883894110229e-17,2.4724354616591626e-22,1.2164959040380696e-20,6.515876683264805e-19,1.4153391362997724e-23,1.1218027730749608e-31,2.061026109168355e-18,0.000775541028895629,8.730241515370441e-12,2.312163506763223e-21,4.946509682435382e-26,3.0339755027232147e-18,3.440983480982057e-22,1.7681302650302148e-27
2.175306360334643e-05,0.0005367589272267694,0.0915567593028733,0.0,2.725245047866919e-05,0.45154195487921295,7.12745786951308e-35,0.4561250712688932,4.433436221081243e-16,9.598384958680854e-19,2.5116030393069804e-15,6.822085541158815e-17,5.404413946573553e-28,1.3469344073557538e-06,3.068351865557056e-11,1.1124614432903952e-22,6.0182496308167654e-21,3.068379335206503e-11,1.599059036876664e-11,9.620244990472184e-17,2.472435345608324e-22,1.2164958000827477e-20,6.992790894415655e-19,1.518940985701518e-23,1.2329621675024738e-31,2.5683156659185444e-18,0.0007755410254564369,9.680552996280886e-12,2.5623333279793038e-21,5.44054148500545e-26,3.415207595588045e-18,4.2012319592629786e-22,1.959710903109574e-27
2.3902663979249603e-05,0.0005367589272267694,0.0915567593028733,0.0,2.7252450418445654e-05,0.4515419548782638,8.480949803944303e-35,0.4561250712693365,5.132916307286166e-16,1.1603372978271235e-18,2.7380366123249857e-15,8.259638970866633e-17,7.01533567281391e-28,1.346934404377813e-06,3.366669678761654e-11,1.286898412978875e-22,6.630150432906105e-21,3.3667021043639714e-11,1.5990590333958187e-11,1.014380588151299e-16,2.4724352300413515e-22,1.2164956965589848e-20,7.378780841544415e-19,1.602794833506885e-23,1.3441211230195974e-31,3.106803929104896e-18,0.0007755410220296756,1.0630864463861419e-11,2.811455835287274e-21,5.917094753200273e-26,3.797828806351407e-18,4.999849078383248e-22,2.147035625945711e-27
2.6052264355152776e-05,0.0005367589272267694,0.0915567593028733,0.0,2.725245035846049e-05,0.4515419548773147,9.951202238052749e-35,0.4561250712697799,5.893070127793768e-16,1.3707513254393556e-18,2.9644692621205034e-15,9.766232704103986e-17,8.783204427399176e-28,1.3469344014116537e-06,3.6636168103122727e-11,1.4585100201714954e-22,7.270980138079781e-21,3.66365482732305e-11,1.5990590299331133e-11,1.0566870580676154e-16,2.4724351150032285e-22,1.216495593507274e-20,7.690782768647381e-19,1.6705791732835106e-23,1.4552798927360637e-31,3.6701988304543246e-18,0.0007755410186164937,1.1581175918119806e-11,3.0594342471863745e-21,6.378975979911986e-26,4.181327215355834e-18,5.8294129377499e-22,2.330758099453325e-27
2.820186473105595e-05,0.0005367589272267694,0.0915567593028733,0.0,2.72524502987335e-05,0.45154195487636545,1.1538214813898552e-34,0.45612507127022345,6.712877324647884e-16,1.5893794737209705e-18,3.1909013299237097e-15,1.1328917670463182e-16,1.0683505476578563e-27,1.3469343984582533e-06,3.959079568322553e-11,1.6270478011851724e-22,7.9398543412961e-21,3.9591237945494193e-11,1.5990590264896247e-11,1.0910345697516177e-16,2.472435000538041e-22,1.2164954909673069e-20,7.94410606687195e-19,1.7256191231117215e-23,1.5664386436734572e-31,4.253540040661215e-18,0.000775541015218017,1.2531487359064538e-11,3.3061736074935003e-21,6.82868956035773e-26,4.565361684840426e-18,6.684232264268886e-22,2.5114920321939516e-27
3.0351465106959123e-05,0.0005367589272267694,0.0915567593028733,0.0,2.7252450239284077e-05,0.45154195487541626,1.3241987296646238e-34,0.4561250712706671,7.591317500928426e-16,1.814881291105581e-18,3.4173330186633735e-15,1.2937491456344196e-16,1.2695705658352609e-27,1.3469343955185717e-06,4.252946628368109e-11,1.7927210031172054e-22,8.636503995308267e-21,4.25299766419036e-11,1.5990590230664014e-11,1.1192050708637835e-16,2.47243488668891e-22,1.2164953889779046e-20,8.151863496375458e-19,1.770762693842759e-23,1.67759747385391e-31,4.852918471849494e-18,0.0007755410118353491,1.3481798786704835e-11,3.5515809372195044e-21,7.26835026473928e-26,4.9497293858875925e-18,7.559908374538937e-22,2.689768573579938e-27
3.465066585876547e-05,0.0005367589272267694,0.0915567593028733,0.0,2.725245012129322e-05,0.45154195487351784,1.699981148123251e-34,0.456125071271555,9.520313682160332e-16,2.2826372858420166e-18,3.870195695272991e-15,1.6262894134208574e-16,1.699094268959755e-27,1.3469343896840842e-06,4.835461069774406e-11,2.116882246664468e-22,1.0112983257723275e-20,4.8355274632545344e-11,1.5990590162847803e-11,1.1625503394552272e-16,2.4724346610060935e-22,1.2164951868013863e-20,8.47149820038558e-19,1.8402259966795973e-23,1.8999155783744645e-31,6.088510968119889e-18,0.0007755410051217258,1.538242160211244e-11,4.038038211095507e-21,8.12396294725358e-26,5.719028596871522e-18,9.361393605227131e-22,3.0405990088130936e-27
3.8519946535391185e-05,0.0005367589272267694,0.0915567593028733,0.0,2.7252450016235802e-05,0.4515419548718092,2.0781170960165126e-34,0.45612507127235463,1.1448651313928484e-15,2.718949681291783e-18,4.277771583080833e-15,1.9350660158310045e-16,2.1102543585561996e-27,1.3469343844891086e-06,5.353203796554065e-11,2.4021609168591015e-22,1.1536816924111132e-20,5.3532859337950136e-11,1.5990590102604746e-11,1.1917342886120905e-16,2.4724344604090555e-22,1.2164950070950901e-20,8.686710927747022e-19,1.8870062008768794e-23,2.100002501735177e-31,7.23159708523637e-18,0.0007755409991440632,1.7092982090584557e-11,4.47040643047304e-21,8.87255165046874e-26,6.411763429877096e-18,1.1027610463645914e-21,3.351188307492085e-27
4.23892272120169e-05,0.0005367589272267694,0.0915567593028733,0.0,2.7252449912357603e-05,0.4515419548701005,2.4940830983556482e-34,0.4561250712731549,1.3555569735873413e-15,3.1670311466480517e-18,4.685347176858634e-15,2.25076198416583e-16,2.5399152155058785e-27,1.3469343793524162e-06,5.864169051685638e-11,2.6821821400931934e-22,1.3049910320163277e-20,5.864268706014015e-11,1.599059004316617e-11,1.2149594070016717e-16,2.472434262428292e-22,1.2164948297310373e-20,8.8580206457667e-19,1.9242516153701987e-23,2.300090100815384e-31,8.396138933633969e-18,0.0007755409932335477,1.8803542536124197e-11,4.897116416265714e-21,9.604246513957289e-26,7.104645670556805e-18,1.272726526470961e-21,3.657677285019851e-27
4.625850788864261e-05,0.0005367589272267694,0.0915567593028733,0.0,2.7252449809753507e-05,0.45154195486839177,2.9478791256324945e-34,0.4561250712739558,1.583838337312034e-15,3.6250404019944555e-18,5.092922596808645e-15,2.5720093560015645e-16,2.9848777168878815e-27,1.3469343742786884e-06,6.367811883789842e-11,2.9582601599275396e-22,1.4652582243041343e-20,6.367930799465912e-11,1.5990589984580794e-11,1.2338739994944436e-16,2.472434067273422e-22,1.2164946548979747e-20,8.997712397679282e-19,1.9546303375441975e-23,2.500178418219002e-31,9.576871828431794e-18,0.0007755409873955796,2.051410293880822e-11,5.3177130679554365e-21,1.0320396370173126e-25,7.797555942038242e-18,1.4454039229197086e-21,3.960271982000746e-27
5.0127788565268324e-05,0.0005367589272267694,0.0915567593028733,0.0,2.7252449708512338e-05,0.45154195486668297,3.439505167227633e-34,0.45612507127475743,1.8294124077701697e-15,4.091684262469827e-18,5.500497880491783e-15,2.8978587309897984e-16,3.442683907457487e-27,1.346934369272323e-06,6.863622297345931e-11,3.2294357849702015e-22,1.6341941768611952e-20,6.863762185747543e-11,1.599058992689345e-11,1.249787363551764e-16,2.4724338751405072e-22,1.2164944827725152e-20,9.115319291862385e-19,1.9802129238221823e-23,2.700267447833442e-31,1.0770136994001169e-17,0.0007755409816352122,2.2224663298719242e-11,5.7317704726787246e-21,1.1021966647512895e-25,8.490457570273512e-18,1.6203623321604665e-21,4.25912319806233e-27
5.3997069241894036e-05,0.0005367589272267694,0.0915567593028733,0.0,2.725244960871659e-05,0.4515419548649741,3.968961215857115e-34,0.45612507127555985,2.0920208865387377e-15,4.5659435482925285e-18,5.908073011080169e-15,3.227574586975078e-16,3.911397836904846e-27,1.3469343643374004e-06,7.351126853996617e-11,3.496882858504854e-22,1.811817392738655e-20,7.35128940304857e-11,1.5990589870144983e-11,1.263231995160772e-16,2.4724336862113937e-22,1.2164943135184854e-20,9.214913775993678e-19,2.0018837489332035e-23,2.900357159969156e-31,1.1973100639905473e-17,0.0007755409759571366,2.393522361594533e-11,6.138893253493496e-21,1.170898443732527e-25,9.183368327732403e-18,1.7972418699443088e-21,4.5541028917368726e-27
5.786634991851975e-05,0.0005367589272267694,0.0915567593028733,0.0,2.7252449510442116e-05,0.4515419548632652,4.536247259906622e-34,0.456125071276363,2.3713045805884812e-15,5.047142408920682e-18,6.315647975166373e-15,3.5606790790533243e-16,4.389625294220239e-27,1.346934359477658e-06,7.829889925630148e-11,3.757843072311595e-22,1.997563226433075e-20,7.830076781209297e-11,1.599058981437211e-11,1.2753151774950864e-16,2.472433500653435e-22,1.216494147286729e-20,9.304335149163552e-19,2.021345654199396e-23,3.1004475245128297e-31,1.3183915410275664e-17,0.0007755409703656695,2.5645783890579462e-11,6.5387175924132856e-21,1.2382260253608934e-25,9.876302619824779e-18,1.9758494772279675e-21,4.8453928179032846e-27
6.173563059514547e-05,0.0005367589272267694,0.0915567593028733,0.0,2.7252449413758035e-05,0.45154195486155624,5.1413632826016895e-34,0.4561250712771669,2.667101376750889e-15,5.534547832899863e-18,6.723222783959618e-15,3.8966659140328485e-16,4.8761622724849955e-27,1.3469343546965197e-06,8.2995145577664e-11,4.01868590400474e-22,2.192200700139772e-20,8.299727364592708e-11,1.5990589759607487e-11,1.2850719615284062e-16,2.47243331861874e-22,1.2164939842143547e-20,9.377242285707631e-19,2.0372208262546816e-23,3.30053852144678e-31,1.4400633975337733e-17,0.000775540964864744,2.735634412271932e-11,6.930912001039452e-21,1.3040020616570615e-25,1.0569250284118758e-17,2.155865540110424e-21,5.132297621179562e-27
6.560491127177118e-05,0.0005367589272267694,0.0915567593028733,0.0,2.725244931872671e-05,0.4515419548598472,5.784309267748546e-34,0.45612507127797175,2.978774435253531e-15,6.027987946905587e-18,7.130797454688213e-15,4.23542833740603e-16,5.370382180193754e-27,1.3469343499970746e-06,8.759643076532602e-11,4.262780654063919e-22,2.3931500364865404e-20,8.759883384511344e-11,1.599058970587972e-11,1.2957040246955483e-16,2.4724331402449767e-22,1.2164938244256537e-20,9.455292645232263e-19,2.0542144144839787e-23,3.500630122541794e-31,1.5622827658465412e-17,0.0007755409594579049,2.9066904312466516e-11,7.315177715156248e-21,1.3685848479991249e-25,1.126219518335049e-17,2.33740258821406e-21,5.415999702327632e-27
6.94741919483969e-05,0.0005367589272267694,0.0915567593028733,0.0,2.7252449225403586e-05,0.45154195485813814,6.465085202341387e-34,0.4561250712787775,3.30685620447764e-15,6.526106731940935e-18,7.53837199171843e-15,4.576033866431864e-16,5.870685560916353e-27,1.3469343453820453e-06,9.209957149694443e-11,4.531920460760447e-22,2.6063181405514315e-20,9.210226649031419e-11,1.5990589653213316e-11,1.299545029935288e-16,2.4724329656528802e-22,1.2164936680292926e-20,9.486917423861703e-19,2.0611226279071925e-23,3.7007223265695985e-31,1.6846946762960566e-17,0.0007755409541483055,3.07774644599268e-11,7.69124902004488e-21,1.4309550184210812e-25,1.1955134081670548e-17,2.5195595636027713e-21,5.69288678707974e-27
7.33434726250226e-05,0.0005367589272267694,0.0915567593028733,0.0,2.7252449133837136e-05,0.451541954856429,7.18369107515022e-34,0.4561250712795842,3.648630174122049e-15,7.03097082310599e-18,7.945946389630855e-15,4.919952188091298e-16,6.378913249089001e-27,1.3469343408538406e-06,9.650178155036723e-11,4.711219096937139e-22,2.8147915330719623e-20,9.650478027299922e-11,1.5990589601628808e-11,1.318583713695772e-16,2.4724327949527755e-22,1.2164935151256789e-20,9.620622020077983e-19,2.0902090558131798e-23,3.9008150380760866e-31,1.8078541356078326e-17,0.0007755409489387087,3.248802456520808e-11,8.058892820396252e-21,1.4938725772673774e-25,1.2648073564329984e-17,2.7042833653410727e-21,5.972523382113985e-27
7.721275330164832e-05,0.0005367589272267694,0.0915567593028733,0.0,2.7252449044069357e-05,0.4515419548547198,7.94012687421308e-34,0.45612507128039165,4.005866129090612e-15,7.543566848858054e-18,8.353520645488108e-15,5.268105580477761e-16,6.898263473895517e-27,1.3469343364145365e-06,1.008006606570591e-10,5.03770393732005e-22,3.0513949625051757e-20,1.0080397882225886e-10,1.5990589551142948e-11,1.330718662740843e-16,2.4724326282331913e-22,1.2164933657937888e-20,9.720025183984402e-19,2.1118364740017006e-23,4.100908415564394e-31,1.932107373789062e-17,0.0007755409438314916,3.4198584628422326e-11,8.417909000648117e-21,1.5544918971237568e-25,1.3341017764840931e-17,2.8910271366003692e-21,6.2454677877050596e-27
8.069510591061146e-05,0.0005367589272267694,0.0915567593028733,0.0,2.7252448964845227e-05,0.4515419548531815,8.653263669235343e-34,0.4561250712811193,4.3419706244657744e-15,8.007561250335233e-18,8.720337358115718e-15,5.582230849367678e-16,7.369433488151051e-27,1.3469343324966038e-06,1.045796297817246e-10,5.215270518883994e-22,3.256581735120679e-20,1.0458325192606195e-10,1.59905895066557e-11,1.3221140046282196e-16,2.472432481649843e-22,1.2164932345042895e-20,9.65675773780769e-19,2.098134174269596e-23,4.280992868419774e-31,2.043794499171327e-17,0.0007755409393241887,3.573808864944267e-11,8.733507400763066e-21,1.6053275678665409e-25,1.3964668774487198e-17,3.058277963674051e-21,6.478953254099454e-27
8.41774585195746e-05,0.0005367589272267694,0.0915567593028733,0.0,2.725244888712749e-05,0.4515419548516431,9.397042683953413e-34,0.45612507128184776,4.68940137366657e-15,8.471061302266707e-18,9.08715396315885e-15,5.894688287941747e-16,7.837154754860038e-27,1.3469343286531234e-06,1.0827205703379255e-10,5.360573401123176e-22,3.463530383762317e-20,1.0827599405541708e-10,1.5990589463075707e-11,1.3195385576670427e-16,2.4724323384010303e-22,1.2164931062083384e-20,9.630610679034242e-19,2.09249686184015e-23,4.461077572072882e-31,2.154434814058929e-17,0.0007755409349026316,3.727759263656589e-11,9.041879796529e-21,1.6557415200710728e-25,1.458831801912934e-17,3.2249185900063816e-21,6.710953265640639e-27
8.765981112853773e-05,0.0005367589272267694,0.0915567593028733,0.0,2.7252448810933086e-05,0.4515419548501047,1.0171463909399214e-33,0.45612507128257695,5.046714770314149e-15,8.9368199884124e-18,9.45397046097018e-15,6.207511156808091e-16,8.305476631469352e-27,1.3469343248849307e-06,1.1187697515743332e-10,5.59650257557818e-22,3.6880002984952886e-20,1.1188123534073344e-10,1.5990589420407588e-11,1.3324587203213863e-16,2.47243219852562e-22,1.2164929809411402e-20,9.730163812510059e-19,2.1141556525479076e-23,4.641162622077661e-31,2.2648015331974306e-17,0.0007755409305677794,3.8817096589877066e-11,9.342945196607699e-21,1.7069251518072272e-25,1.5211966063582454e-17,3.392784730353748e-21,6.945846920447843e-27
9.114216373750087e-05,0.0005367589272267694,0.0915567593028733,0.0,2.7252448736274816e-05,0.4515419548485662,1.0976527336886235e-33,0.4561250712833069,5.415167229863701e-15,9.408399591432075e-18,9.820786850803178e-15,6.523565812805533e-16,8.781972500598798e-27,1.3469343211926605e-06,1.1539364681515363e-10,5.815609250974901e-22,3.916218450366242e-20,1.1539824123326422e-10,1.599058937865373e-11,1.3426803365756209e-16,2.4724320620481266e-22,1.2164928587248803e-20,9.810318866475608e-19,2.131602814299558e-23,4.821248077488475e-31,2.3759812998096513e-17,0.0007755409263203623,4.0356600509462587e-11,9.636642260392503e-21,1.7565529221285103e-25,1.583561458108027e-17,3.5622236194936326e-21,7.176289032560834e-27
9.4624516346464e-05,0.0005367589272267694,0.0915567593028733,0.0,2.7252448663161595e-05,0.45154195484702775,1.1812232957525779e-33,0.4561250712840378,5.795835167941747e-15,9.883703547598093e-18,1.0187603133461128e-14,6.841390873638827e-16,9.263959146548281e-27,1.3469343175767547e-06,1.188215591380771e-10,5.999302235797888e-22,4.1462606897941097e-20,1.1882650129590182e-10,1.5990589337814438e-11,1.3382884084903774e-16,2.4724319289857627e-22,1.2164927395751089e-20,9.777883797513503e-19,2.1245971492791988e-23,5.001333903898793e-31,2.4874185095615032e-17,0.0007755409221608875,4.189610439540988e-11,9.922928362406675e-21,1.8031014752178651e-25,1.6459263700628913e-17,3.731695502562797e-21,7.396871928992493e-27
9.810686895542714e-05,0.0005367589272267694,0.0915567593028733,0.0,2.725244859159862e-05,0.4515419548454892,1.267858076230296e-33,0.45612507128476937,6.187107897824086e-15,1.0359108033627002e-17,1.0554419310839382e-14,7.158168081343443e-16,9.74401745050477e-27,1.3469343140374693e-06,1.2216041695461397e-10,6.148978975586661e-22,4.3774507022169474e-20,1.2216571741572162e-10,1.5990589297888035e-11,1.3354336964591062e-16,2.47243179935244e-22,1.2164926235049857e-20,9.753863052280335e-19,2.1194208965378217e-23,5.181419915556892e-31,2.5980445362950544e-17,0.0007755409180896489,4.3435608247806405e-11,1.0201778608250245e-20,1.848622113389548e-25,1.708291246305995e-17,3.9006695736548345e-21,7.6140098015965e-27
9.999999999999998e-05,0.0005367589272267694,0.0915567593028733,0.0,2.7252448553345626e-05,0.45154195484465276,1.3162415399500949e-33,0.4561250712851675,6.4037238324817966e-15,1.0617473736536464e-17,1.0753833620380549e-14,7.329825356712689e-16,1.0003648288578071e-26,1.3469343121455716e-06,1.2393813284016665e-10,6.238386496194373e-22,4.506322212331922e-20,1.2394363153276992e-10,1.5990589276564482e-11,1.339047922095478e-16,2.4724317303202133e-22,1.2164925616995278e-20,9.780254462756284e-19,2.125174996180345e-23,5.2793211638612575e-31,2.6578017170888702e-17,0.000775540915913441,4.427253742028459e-11,1.0350248119920592e-20,1.8735122669940182e-25,1.7421949811703375e-17,3.9925529415924315e-21,7.732525636903396e-27
0.00010158922156439028,0.0005367589272267694,0.0915567593028733,0.0,2.725244852158753e-05,0.4515419548439506,1.3575570742367642e-33,0.45612507128550184,6.587747642894655e-15,1.0835213454003347e-17,1.0921235384252881e-14,7.474316601947831e-16,1.0222545199261271e-26,1.3469343105748833e-06,1.2541012987030027e-10,6.340192842776363e-22,4.619277865236258e-20,1.2541579700302127e-10,1.5990589258871005e-11,1.343172131842962e-16,2.4724316731531037e-22,1.2164925105193058e-20,9.81285543543724e-19,2.1322727241194565e-23,5.361506150000707e-31,2.708020563337084e-17,0.0007755409141067361,4.497511206673952e-11,1.0473185266197469e-20,1.8942660518958955e-25,1.7706560492367058e-17,4.0699827770228996e-21,7.831656862817479e-27
0.00010507157417335342,0.0005367589272267694,0.0915567593028733,0.0,2.725244845312652e-05,0.45154195484241194,1.450320288909277e-33,0.4561250712862351,6.99835427116992e-15,1.1314860578265949e-17,1.1288051354185132e-14,7.792100513483822e-16,1.0705647297040569e-26,1.3469343071889095e-06,1.285708005124897e-10,6.532320487422036e-22,4.8666061275407065e-20,1.2857684416462367e-10,1.599058922075804e-11,1.3504081516187502e-16,2.472431550381301e-22,1.2164924006125052e-20,9.869486858051968e-19,2.1446116905680928e-23,5.541592668564804e-31,2.818206837976615e-17,0.0007755409102120474,4.651461585229656e-11,1.073715702992489e-20,1.938622663594011e-25,1.8330208244328283e-17,4.240153538628009e-21,8.045449174419425e-27
0.00010855392678231656,0.0005367589272267694,0.0915567593028733,0.0,2.7252448386210613e-05,0.4515419548408732,1.5461477193931834e-33,0.45612507128696916,7.419148405513863e-15,1.1798517272564912e-17,1.1654867221195497e-14,8.111952471553278e-16,1.1195116384423069e-26,1.3469343038793024e-06,1.3164271604395507e-10,6.688482241643758e-22,5.114591734246243e-20,1.3164914678399707e-10,1.5990589183542213e-11,1.351730521025715e-16,2.472431431024812e-22,1.216492293773673e-20,9.878563553442624e-19,2.1466240874506944e-23,5.721679449075313e-31,2.9287668197595324e-17,0.0007755409064052977,4.805411960456478e-11,1.0993717939946587e-20,1.981007253098192e-25,1.895385609635631e-17,4.41103964135704e-21,8.253145953880927e-27
