Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50)
5.3398101326813325e-08,0.0027344314106420324,0.0915567593028733,0.0,0.00058775331661803,0.45153620315545634,3.53355516566948e-13,0.4531771983286554,8.784654734005036e-16,1.445501712656715e-19,2.1155527623843998e-16,3.756431408826205e-18,-1.3334118099150812e-29,1.2850400750663354e-05,3.8293624742400406e-13,5.266364695439569e-21,1.5722623110321042e-19,2.960756607355214e-14,1.0052683805641802e-10,8.406623227636184e-16,9.539900306152028e-22,2.5060197679435042e-20,7.063892400109076e-18,1.3464309338810363e-20,2.1046109671688058e-32,1.520871946329341e-19,0.0037234139114618215,2.641796451548997e-13
5.3560158491358554e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005864678769122112,0.45153621733500904,3.546872193713265e-13,0.4531765414294049,8.787338531618794e-16,1.4479649547870782e-19,2.1162160723806966e-16,3.753572314703052e-18,4.157570488662293e-30,1.2822041644759329e-05,3.8427509112663687e-13,5.2551426587709794e-21,1.5659062826887868e-19,2.961471528076173e-14,1.0021504988670798e-10,8.409032057677437e-16,-1.8324511874511942e-22,2.5006772453108928e-20,7.078534076736614e-18,2.0092001375975736e-20,2.100622246373107e-32,1.519712857973735e-19,0.0037240708110226847,2.6448343958791283e-13
5.372221565590378e-08,0.0027344314106420324,0.0915567593028733,0.0,0.000585190665750426,0.4515362314240891,3.560192002174428e-13,0.4531758887348981,8.790010701164293e-16,1.4504234750067573e-19,2.1168775786177825e-16,3.772411978681464e-18,-1.4281968580487418e-30,1.2793863484044074e-05,3.8561417007215616e-13,5.2439768078437916e-21,1.559603289665791e-19,2.9621821654662215e-14,9.990488969012697e-11,8.411430027517831e-16,1.0583109866609685e-21,2.4953680613191503e-20,7.139024116994232e-18,-4.174226471908419e-20,2.096656765215111e-32,1.5273408345576497e-19,0.003724723505838214,2.647865710238092e-13
5.388427282044901e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005839216129099361,0.4515362454234675,3.573514571926853e-13,0.45317524020925287,8.792671340698097e-16,1.45287730162354e-19,2.1175277149437696e-16,3.8010167019401754e-18,-3.2494030984509544e-29,1.276586472665198e-05,3.8695348275661e-13,5.232921029271156e-21,1.5533525262229937e-19,2.9628885604391343e-14,9.959635044101352e-11,8.413817228484796e-16,2.0691292915458733e-21,2.4900918908964142e-20,7.095057460963063e-18,-9.316241951116148e-21,2.0927171246804241e-32,1.5389232403217574e-19,0.0037253720317907153,2.6508904370207986e-13
5.4030124268539714e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005827863833115926,0.45153625794684343,3.58550722994432e-13,0.4531746600712152,8.79505613880656e-16,1.4550817561671441e-19,2.118107929691475e-16,3.819543792306067e-18,-4.8111901604146804e-29,1.2740817974315809e-05,3.8815906278689207e-13,5.223006769160942e-21,1.54777134123191e-19,2.963520721988041e-14,9.932004570649502e-11,8.415956558668523e-16,6.666640984640217e-22,2.4853712968828573e-20,7.07937345937981e-18,3.462143405150582e-21,2.0891808214428878e-32,1.5464247609315962e-19,0.00372595217010352,2.6536070934955374e-13
5.4175975716630415e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005816576556149067,0.4515362703987285,3.5975020955673646e-13,0.45317408325561853,8.797431746790063e-16,1.4572824524494963e-19,2.1186906044566258e-16,3.826563330720769e-18,-4.4734591490555783e-29,1.2715914203748098e-05,3.893648298598267e-13,5.213144914398779e-21,1.5422317557816285e-19,2.9641495089489255e-14,9.904504412525685e-11,8.418087287274707e-16,7.0393364102377255e-22,2.4806770571123952e-20,7.09572631991127e-18,-3.849379559383822e-21,2.085668626926054e-32,1.5492662124982234e-19,0.0037265289859738904,2.6563184784798705e-13
5.432182716472112e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005805353802375835,0.4515362827796669,3.609499155219773e-13,0.45317350973712767,8.799798234052403e-16,1.4594794105442526e-19,2.1192746357649765e-16,3.826714125066866e-18,-3.407612024202451e-29,1.2691152326299041e-05,3.9057078290546535e-13,5.203353853188925e-21,1.5367332554821794e-19,2.964774950133845e-14,9.877134076933981e-11,8.420209495998669e-16,1.09942211784702e-21,2.476008956920119e-20,7.097546594960878e-18,1.0490456564365359e-20,2.0821826734471286e-32,1.549326116245382e-19,0.003727102504737346,2.659024622136575e-13
5.446767861281182e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005794195080924526,0.45153629509019766,3.6214983954386013e-13,0.45317293949065973,8.802155669551853e-16,1.4616726504780251e-19,2.1198640599834193e-16,3.825134195696132e-18,-2.023980867672782e-29,1.266653126417916e-05,3.917769208620772e-13,5.193599273033781e-21,1.5312756164607572e-19,2.9653970740231244e-14,9.849893090214356e-11,8.422323273894932e-16,-1.497725133060224e-21,2.4713667379899008e-20,7.107043478628903e-18,1.8924128616485896e-20,2.0787216522485853e-32,1.5486851543802446e-19,0.003727672751476392,2.6617255543986255e-13
5.461353006090252e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005783099905813354,0.45153630733085426,3.6334998028729773e-13,0.4531723724913824,8.804504121293112e-16,1.4638621920776895e-19,2.1204520168636888e-16,3.831294284230046e-18,-1.3481183052064895e-29,1.2642049950331484e-05,3.9298324267585065e-13,5.1839015792087304e-21,1.5258583483744325e-19,2.9660159087924865e-14,9.822780935164481e-11,8.42442868844603e-16,4.0342171306883955e-22,2.4667503526633603e-20,7.142225784484823e-18,-6.411737578778399e-21,2.0752758805155062e-32,1.55117857151932e-19,0.003728239751023679,2.6644213049716895e-13
5.475938150899322e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005772067795888884,0.45153631950216505,3.645503364282786e-13,0.45317180871470963,8.80684365647982e-16,1.466048055128723e-19,2.121013997395667e-16,3.841116626740312e-18,-1.5233167848777135e-29,1.2617707328275134e-05,3.9418974730072474e-13,5.1743006267938115e-21,1.520480904714262e-19,2.966631482292172e-14,9.79579702506453e-11,8.426525786366871e-16,6.83326411075423e-21,2.4621596150726418e-20,7.146451096991276e-18,-4.63029791850131e-21,2.0718316726736043e-32,1.5551550457020538e-19,0.0037288035279651028,2.667111903336467e-13
5.4905232957083923e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005761098274765719,0.4515363316046529,3.6575090665373093e-13,0.45317124813629917,8.809174342345048e-16,1.4682302596127004e-19,2.1215737152083787e-16,3.832347341724089e-18,3.323346942428611e-30,1.2593502351973958e-05,3.9539643369919245e-13,5.164711854900623e-21,1.515143293456365e-19,2.9672438220174636e-14,9.768940961681594e-11,8.4286146278772e-16,-7.075551064601169e-22,2.4575939820483675e-20,7.117217513297653e-18,4.992619057157329e-20,2.0684135582081368e-32,1.5516027091266117e-19,0.003729364106642875,2.669797378750109e-13
5.5051084405174625e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005750190870770685,0.4515363436388357,3.6695168966140167e-13,0.45317069073204963,8.811496245095883e-16,1.4704088249191413e-19,2.1221507612057608e-16,3.826744667344998e-18,2.9715938815692223e-29,1.2569433985800208e-05,3.9660330084152176e-13,5.155138471229667e-21,1.509845021021824e-19,2.9678529552355823e-14,9.742212329388816e-11,8.430695289012591e-16,-1.268232227342925e-21,2.45305366360843e-20,7.188042523468063e-18,1.099850717191045e-21,2.065004394783877e-32,1.549332716425347e-19,0.003729921511158528,2.672477760249064e-13
5.5196935853265327e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005739345116884763,0.45153635560522615,3.6815268415977157e-13,0.45317013647809706,8.813809429508364e-16,1.4725837696254963e-19,2.1226702324128585e-16,3.873402274526755e-18,-9.68194110484108e-30,1.2545501204388804e-05,3.9781034770446747e-13,5.145709134830168e-21,1.5045851400889252e-19,2.9684589090174684e-14,9.715610341845789e-11,8.4327678052993e-16,2.1205783845398588e-20,2.448538793493368e-20,7.279221779985765e-18,-1.224850531296885e-19,2.0615693317124893e-32,1.5682258937735527e-19,0.0037304757653758916,2.675153076652361e-13
5.534278730135603e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005728560550678681,0.4515363675043319,3.6935388886793117e-13,0.4531695853508126,8.816113961178148e-16,1.4747551134668122e-19,2.123165630446362e-16,3.91444960099875e-18,-7.165100302346816e-29,1.2521702992315626e-05,3.9901757327390627e-13,5.13626675215903e-21,1.4993641000927527e-19,2.969061709944776e-14,9.689134638087526e-11,8.434832189342309e-16,1.6787651837872017e-21,2.4440479454507e-20,7.120626138952837e-18,9.520198057827524e-21,2.0581518561746908e-32,1.5848471376678992e-19,0.003731026892924022,2.677823356561345e-13
5.547405360463766e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005718906378018053,0.4515363781564144,3.7043515178439555e-13,0.453169091990215,8.818180694739818e-16,1.476706260816311e-19,2.1236684249748296e-16,3.918774951349646e-18,-7.222358570325987e-29,1.2500398826986247e-05,4.0010422824907335e-13,5.127761668842905e-21,1.4946979489874966e-19,2.9696015567644283e-14,9.665414372907158e-11,8.43668323377926e-16,-1.0080254057134215e-20,2.4400273498052104e-20,7.08472468659249e-18,5.541045528312238e-20,2.0551169708611217e-32,1.5865976630769353e-19,0.003731520253757651,2.6802223257424753e-13
5.560531990791929e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005709301065733301,0.45153638875476654,3.7151658302256764e-13,0.45316860112636614,8.820240517257702e-16,1.4786545213327937e-19,2.1242050796054544e-16,3.912917663251981e-18,-4.373993641319216e-29,1.247920212216714e-05,4.0119102643260777e-13,5.119403636324965e-21,1.4900618381690374e-19,2.9701388900840094e-14,9.641795844211222e-11,8.438527837668407e-16,3.184651887161027e-21,2.4360270765222793e-20,7.180922493589452e-18,-2.0225966051190728e-20,2.0521654293689258e-32,1.5842246573383426e-19,0.0037320111178416526,2.682617258906528e-13
5.573658621120092e-08,0.0027344314106420324,0.0915567593028733,0.0,0.000569974428603959,0.4515363992997483,3.725981816701785e-13,0.4531681127425166,8.822293475198211e-16,1.480599908353621e-19,2.1247285962104232e-16,3.9034764002327906e-18,-2.568069421909283e-29,1.2458112158173934e-05,4.022779670999097e-13,5.111076597986706e-21,1.4854561872149642e-19,2.970673728813e-14,9.618278505870182e-11,8.44036606149533e-16,-1.793355985168146e-21,2.4320461540752903e-20,7.150273114104786e-18,3.4689217339233866e-20,2.0492048581379515e-32,1.5804003003828344e-19,0.0037324995019252095,2.685008176463506e-13
5.585472588415439e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005691184411084116,0.45153640874489503,3.7357176283950216e-13,0.4531676753037269,8.824135306088102e-16,1.48234831107298e-19,2.1251780287445736e-16,3.9137164123289486e-18,-2.6218535315435116e-29,1.2439221864226312e-05,4.032563349295094e-13,5.1035592373454295e-21,1.481337147945857e-19,2.971152966233434e-14,9.597199079745048e-11,8.442015038271091e-16,6.490845403283597e-22,2.428480179731267e-20,7.18683889176702e-18,4.460848582003161e-22,2.0465258320746186e-32,1.5845461233889405e-19,0.003732936940924753,2.68715658567902e-13
